Orthogroup	DELE.longest_only	DYAK.longest_only
OG0009062	LOC108137924|XP_017115355.1|DELE	LOC6531421|XP_002092224.1|DYAK
OG0009063	LOC108149428|XP_017132486.1|DELE	LOC6529581|XP_002090575.2|DYAK
OG0009064	LOC108144760|XP_017125354.1|DELE	LOC6530468|XP_002091384.1|DYAK
OG0009065	LOC108147287|XP_017129193.1|DELE	LOC6537881|XP_002098422.2|DYAK
OG0009066	LOC108150310|XP_017133914.1|DELE	LOC6532513|XP_002093259.1|DYAK
OG0009067	LOC108143212|XP_017122988.1|DELE	LOC6535142|XP_015051041.1|DYAK
OG0009068	LOC108149581|XP_017132705.1|DELE	LOC6528450|XP_002089496.1|DYAK
OG0009069	LOC108138327|XP_017115978.1|DELE	LOC6527348|XP_039226849.1|DYAK
OG0009070	LOC108141420|XP_017120285.1|DELE	LOC6528812|XP_015054254.1|DYAK
OG0009071	LOC108148620|XP_017131208.1|DELE	LOC6538498|XP_015048890.1|DYAK
OG0009072	LOC108141189|XP_017119916.1|DELE	LOC6536008|XP_002096623.2|DYAK
OG0009073	LOC108136909|XP_017113858.1|DELE	LOC6535748|XP_002096371.2|DYAK
OG0009074	LOC108140667|XP_017119099.1|DELE	LOC6537427|XP_002097983.1|DYAK
OG0009075	LOC108141129|XP_017119839.1|DELE	LOC6535333|XP_002095989.1|DYAK
OG0009076	LOC108143916|XP_017123985.1|DELE	LOC6536283|XP_002096869.2|DYAK
OG0009077	LOC108140969|XP_017119525.1|DELE	LOC6535312|XP_002095968.2|DYAK
OG0009078	LOC108136987|XP_017113970.1|DELE	LOC6536618|XP_002097190.1|DYAK
OG0009079	LOC108139210|XP_017117348.1|DELE	LOC6538689|XP_039232038.1|DYAK
OG0009080	LOC108140711|XP_017119161.1|DELE	LOC6537116|XP_002097677.1|DYAK
OG0009081	LOC108147137|XP_017128919.1|DELE	LOC6538433|XP_002098957.1|DYAK
OG0009082	LOC108140689|XP_017119127.1|DELE	LOC6537075|XP_002097636.2|DYAK
OG0009083	LOC108138583|XP_017116359.1|DELE	LOC6525396|XP_039229367.1|DYAK
OG0009084	LOC108135571|XP_017111833.1|DELE	LOC6536546|XP_015047817.1|DYAK
OG0009085	LOC108136883|XP_017113825.1|DELE	LOC6536591|XP_002097167.1|DYAK
OG0009086	LOC108141117|XP_017119822.1|DELE	LOC6535285|XP_002095941.2|DYAK
OG0009087	LOC108137385|XP_017114534.1|DELE	LOC6538212|XP_002098739.1|DYAK
OG0009088	LOC108148477|XP_017130998.1|DELE	LOC6538896|XP_002099400.1|DYAK
OG0009089	LOC108140927|XP_017119481.1|DELE	LOC6523758|XP_002099633.2|DYAK
OG0009090	LOC108149027|XP_017131864.1|DELE	LOC6537987|XP_002098522.1|DYAK
OG0009091	LOC108141247|XP_017119993.1|DELE	LOC6535261|XP_002095917.1|DYAK
OG0009092	LOC108135880|XP_017112273.1|DELE	LOC6535951|XP_002096567.2|DYAK
OG0009093	LOC108134687|XP_017110577.1|DELE	LOC6536930|XP_002097499.1|DYAK
OG0009094	LOC108148441|XP_017130964.1|DELE	LOC6538034|XP_002098569.2|DYAK
OG0009095	LOC108148440|XP_017130963.1|DELE	LOC6538037|XP_015048615.1|DYAK
OG0009096	LOC108148529|XP_017131056.1|DELE	LOC6538356|XP_002098880.1|DYAK
OG0009097	LOC108148567|XP_017131102.1|DELE	LOC6538355|XP_002098879.1|DYAK
OG0009098	LOC108148640|XP_017131251.1|DELE	LOC6538346|XP_002098871.2|DYAK
OG0009099	LOC108148832|XP_017131586.1|DELE	LOC6537961|XP_002098498.1|DYAK
OG0009100	LOC108138024|XP_017115484.1|DELE	LOC6529001|XP_002090033.1|DYAK
OG0009101	LOC108147873|XP_017130119.1|DELE	LOC6526412|XP_002087531.1|DYAK
OG0009102	LOC108134761|XP_017110695.1|DELE	LOC6526780|XP_002087883.1|DYAK
OG0009103	LOC108134700|XP_017110585.1|DELE	LOC6526761|XP_002087864.1|DYAK
OG0009104	LOC108134770|XP_017110705.1|DELE	LOC6526760|XP_002087863.1|DYAK
OG0009105	LOC108138345|XP_017116003.1|DELE	LOC6527436|XP_002088528.1|DYAK
OG0009106	LOC108148051|XP_017130390.1|DELE	LOC6526484|XP_002087601.2|DYAK
OG0009107	LOC108138227|XP_017115838.1|DELE	LOC6526952|XP_002088048.1|DYAK
OG0009108	LOC108140808|XP_017119296.1|DELE	LOC6537148|XP_002097709.1|DYAK
OG0009109	LOC108138332|XP_017115985.1|DELE	LOC6527368|XP_002088460.1|DYAK
OG0009111	LOC108146126|XP_017127460.1|DELE	LOC6532969|XP_002093704.2|DYAK
OG0009112	LOC108137839|XP_017115254.1|DELE	LOC6526314|XP_002087436.1|DYAK
OG0009113	LOC108135340|XP_017111521.1|DELE	LOC6527161|XP_002088255.1|DYAK
OG0009114	LOC108149070|XP_017131921.1|DELE	LOC6526277|XP_002087399.1|DYAK
OG0009115	LOC108148302|XP_017130776.1|DELE	LOC6528067|XP_002089134.1|DYAK
OG0009116	LOC108147867|XP_017130114.1|DELE	LOC6526628|XP_002087736.1|DYAK
OG0009117	LOC108137819|XP_017115228.1|DELE	LOC6528121|XP_039226924.1|DYAK
OG0009118	LOC108137154|XP_017114212.1|DELE	LOC6523788|XP_039230005.1|DYAK
OG0009119	LOC108149317|XP_017132264.1|DELE	LOC6528195|XP_002089258.1|DYAK
OG0009120	LOC108150096|XP_017133548.1|DELE	LOC6532539|XP_002093285.3|DYAK
OG0009121	LOC108145195|XP_017125925.1|DELE	LOC6531012|XP_002091849.1|DYAK
OG0009122	LOC108143323|XP_017123131.1|DELE	LOC6531840|XP_002092627.1|DYAK
OG0009123	LOC108144427|XP_017124826.1|DELE, LOC108145499|XP_017126448.1|DELE	LOC6530759|XP_002091649.1|DYAK
OG0009124	LOC108138651|XP_017116479.1|DELE	LOC6528228|XP_002089290.1|DYAK
OG0009125	LOC108147333|XP_017129248.1|DELE	LOC6528367|XP_002089416.1|DYAK
OG0009126	LOC108144883|XP_017125531.1|DELE	LOC6531159|XP_002091988.1|DYAK
OG0009127	LOC108144825|XP_017125446.1|DELE	LOC6532076|XP_002092853.1|DYAK
OG0009128	LOC108149580|XP_017132704.1|DELE	LOC6528406|XP_002089452.1|DYAK
OG0009129	LOC108145396|XP_017126283.1|DELE	LOC6528612|XP_002089655.1|DYAK
OG0009130	LOC108149940|XP_017133345.1|DELE	LOC6528497|XP_039227130.1|DYAK
OG0009131	LOC108149936|XP_017133341.1|DELE	LOC6528493|XP_015054343.1|DYAK
OG0009132	LOC108144302|XP_017124484.1|DELE	LOC6532135|XP_002092911.1|DYAK
OG0009133	LOC108149053|XP_017131888.1|DELE	LOC6529969|XP_002090915.1|DYAK
OG0009134	LOC108141303|XP_017120059.1|DELE	LOC6531529|XP_002092328.1|DYAK
OG0009135	LOC108145555|XP_017126544.1|DELE	LOC6528692|XP_002089734.2|DYAK
OG0009136	LOC108144754|XP_017125347.1|DELE	LOC6530216|XP_002091154.1|DYAK
OG0009137	LOC108137894|XP_017115322.1|DELE	LOC26536008|XP_039228266.1|DYAK, LOC6530123|XP_002091069.3|DYAK
OG0009138	LOC108137902|XP_017115331.1|DELE	LOC6530125|XP_002091071.1|DYAK
OG0009139	LOC108144869|XP_017125509.1|DELE	LOC6532081|XP_002092858.1|DYAK
OG0009140	LOC108144255|XP_017124424.1|DELE	LOC6529302|XP_002090307.1|DYAK
OG0009141	LOC108147362|XP_017129287.1|DELE	LOC6528372|XP_002089421.1|DYAK
OG0009142	LOC108147351|XP_017129269.1|DELE	LOC6528390|XP_002089437.1|DYAK
OG0009143	LOC108137512|XP_017114714.1|DELE	LOC6531300|XP_015051233.1|DYAK
OG0009144	LOC108137566|XP_017114782.1|DELE	LOC26535085|XP_039229240.1|DYAK
OG0009145	LOC108143659|XP_017123659.1|DELE	LOC6530530|XP_002091445.1|DYAK
OG0009146	LOC108136475|XP_017113170.1|DELE	LOC6529907|XP_002090864.1|DYAK
OG0009147	LOC108144231|XP_017124397.1|DELE	LOC26535316|XP_015051291.1|DYAK
OG0009148	LOC108145483|XP_017126427.1|DELE	LOC6528616|XP_002089659.1|DYAK
OG0009149	LOC108143356|XP_017123167.1|DELE	LOC6530924|XP_039228970.1|DYAK
OG0009150	LOC108149078|XP_017131940.1|DELE	LOC6529937|XP_002090892.1|DYAK
OG0009151	LOC108144318|XP_017124508.1|DELE	LOC6529279|XP_002090284.1|DYAK
OG0009152	LOC108141348|XP_017120154.1|DELE	LOC6528781|XP_002089815.3|DYAK
OG0009153	LOC108144857|XP_017125493.1|DELE	LOC6531961|XP_002092747.1|DYAK
OG0009154	LOC108137380|XP_017114522.1|DELE	LOC6538218|XP_002098745.2|DYAK
OG0009155	LOC108149736|XP_017133004.1|DELE	LOC6528658|XP_002089700.1|DYAK
OG0009156	LOC108141714|XP_017120688.1|DELE	LOC6527841|XP_002088913.1|DYAK
OG0009157	LOC108138987|XP_017117062.1|DELE	LOC6529700|XP_002090693.1|DYAK
OG0009158	LOC108146037|XP_017127321.1|DELE	LOC6532181|XP_002092955.1|DYAK
OG0009159	LOC108137674|XP_017115019.1|DELE	LOC6524828|XP_039233613.1|DYAK
OG0009160	LOC108147856|XP_017130103.1|DELE	LOC6526409|XP_002087528.2|DYAK
OG0009161	LOC108137143|XP_017114194.1|DELE	LOC6523833|XP_002099708.1|DYAK
OG0009162	LOC108135496|XP_017111728.1|DELE	LOC6534345|XP_002095025.1|DYAK
OG0009163	LOC108150370|XP_017133996.1|DELE	LOC6533552|XP_002094262.2|DYAK
OG0009164	LOC108146457|XP_017127958.1|DELE	LOC6532453|XP_015049362.1|DYAK
OG0009165	LOC108142599|XP_017122059.1|DELE	LOC6533141|XP_039229865.1|DYAK
OG0009166	LOC108142327|XP_017121569.1|DELE	LOC6533842|XP_039230162.1|DYAK
OG0009167	LOC108142743|XP_017122256.1|DELE	LOC6534660|XP_002095335.2|DYAK
OG0009168	LOC108142744|XP_017122258.1|DELE	LOC6534661|XP_002095336.1|DYAK
OG0009169	LOC108150196|XP_017133696.1|DELE	LOC6532556|XP_039230661.1|DYAK
OG0009170	LOC108146319|XP_017127772.1|DELE	LOC6539513|XP_002086401.2|DYAK
OG0009171	LOC108146693|XP_017128241.1|DELE	LOC6534369|XP_002095047.2|DYAK
OG0009172	LOC108135602|XP_017111903.1|DELE	LOC6533783|XP_002094485.2|DYAK
OG0009173	LOC108146099|XP_017127415.1|DELE	LOC6533493|XP_002094204.1|DYAK
OG0009174	LOC108135903|XP_017112310.1|DELE	LOC6524322|XP_015045611.1|DYAK
OG0009175	LOC108141956|XP_017121087.1|DELE	LOC6527768|XP_002088844.1|DYAK
OG0009176	LOC108146771|XP_017128399.1|DELE	LOC6534075|XP_002094761.1|DYAK
OG0009178	LOC108136132|XP_017112612.1|DELE	LOC6534540|XP_002095217.1|DYAK
OG0009179	LOC108150570|XP_017134312.1|DELE	LOC6535203|XP_002095862.1|DYAK
OG0009180	LOC108143204|XP_017122961.1|DELE	LOC6534090|XP_002094776.1|DYAK
OG0009181	LOC108142742|XP_017122254.1|DELE	LOC6534805|XP_015050842.1|DYAK
OG0009182	LOC108136139|XP_017112623.1|DELE	LOC6534177|XP_002094861.2|DYAK
OG0009183	LOC108146670|XP_017128213.1|DELE	LOC6534010|XP_002094699.2|DYAK
OG0009184	LOC108143196|XP_017122937.1|DELE	LOC26536144|XP_039230412.1|DYAK
OG0009185	LOC108143260|XP_017123061.1|DELE	LOC6539345|XP_015045190.2|DYAK
OG0009186	LOC108142817|XP_017122367.1|DELE	LOC6534752|XP_015050814.2|DYAK
OG0009187	LOC108148401|XP_017130922.1|DELE	LOC6536668|XP_002097240.1|DYAK
OG0009188	LOC108144836|XP_017125466.1|DELE	LOC6531196|XP_002092024.1|DYAK
OG0009189	LOC108146030|XP_017127310.1|DELE	LOC6539319|XP_002086212.1|DYAK
OG0009190	LOC108146436|XP_017127929.1|DELE	LOC6533523|XP_002094233.1|DYAK
OG0009191	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE	LOC6528896|XP_002089928.1|DYAK
OG0009192	LOC108137298|XP_017114408.1|DELE	LOC6525925|XP_002101745.1|DYAK
OG0009193	LOC108138835|XP_017116832.1|DELE	LOC26536395|XP_015054732.1|DYAK
OG0009194	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE	LOC6528457|XP_002089503.1|DYAK
OG0009195	LOC108150165|XP_017133624.1|DELE	LOC6533593|XP_002094301.1|DYAK
OG0009196	LOC108150098|XP_017133551.1|DELE	LOC6533580|XP_002094290.1|DYAK
OG0009197	LOC108142855|XP_017122414.1|DELE	LOC6534716|XP_015050795.2|DYAK
OG0009198	LOC108136026|XP_017112444.1|DELE	LOC6534539|XP_002095216.3|DYAK
OG0009199	LOC108135540|XP_017111777.1|DELE	LOC6534208|XP_002094890.1|DYAK
OG0009200	LOC108134605|XP_017110459.1|DELE	LOC6528886|XP_002089918.1|DYAK
OG0009201	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE	LOC120321121|XP_039228702.1|DYAK
OG0009202	LOC108144273|XP_017124448.1|DELE	LOC6532040|XP_002092817.2|DYAK
OG0009203	LOC108135954|XP_017112394.1|DELE	LOC6529049|XP_015054194.1|DYAK
OG0009204	LOC108143311|XP_017123117.1|DELE	LOC6530801|XP_002091684.1|DYAK
OG0009205	LOC108143361|XP_017123172.1|DELE	LOC6530796|XP_002091679.1|DYAK
OG0009206	LOC108149732|XP_017132991.1|DELE	LOC6530405|XP_002091331.3|DYAK
OG0009207	LOC108140461|XP_017118683.1|DELE	LOC6537147|XP_002097708.1|DYAK
OG0009209	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE	LOC6536596|XP_002097172.2|DYAK
OG0009210	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE	LOC6531104|XP_002091938.1|DYAK
OG0009211	LOC108149242|XP_017132167.1|DELE	LOC6529245|XP_015052258.1|DYAK
OG0009214	LOC108145767|XP_017126825.1|DELE	LOC6533449|XP_002094160.1|DYAK
OG0009215	LOC108141458|XP_017120352.1|DELE	LOC6531535|XP_002092334.1|DYAK
OG0009215	LOC108141461|XP_017120355.1|DELE	LOC6531536|XP_015051392.1|DYAK
OG0009220	LOC108137288|XP_017114395.1|DELE	LOC26534478|XP_015046395.1|DYAK
OG0009221	LOC108141927|XP_017121050.1|DELE	LOC6528041|XP_002089108.1|DYAK
OG0009222	LOC108134923|XP_017110927.1|DELE	LOC6524895|XP_002100735.1|DYAK
OG0009228	LOC108136653|XP_017113466.1|DELE	LOC6525342|XP_002101178.1|DYAK
OG0009229	LOC108140659|XP_017119080.1|DELE	LOC6535896|XP_039232237.1|DYAK
OG0009231	LOC108136377|XP_017112979.1|DELE	LOC6524863|XP_002100703.1|DYAK
OG0009232	LOC108137059|XP_017114055.1|DELE	LOC6524216|XP_039232502.1|DYAK
OG0009236	LOC108146893|XP_017128619.1|DELE	LOC6534437|XP_002095114.3|DYAK
OG0009237	LOC108141693|XP_017120662.1|DELE	LOC6528016|XP_002089083.2|DYAK
OG0009238	LOC108142772|XP_017122302.1|DELE	LOC6533789|XP_002094490.2|DYAK
OG0009239	LOC108146932|XP_017128670.1|DELE	LOC6534625|XP_002095300.1|DYAK
OG0009241	LOC108147994|XP_017130298.1|DELE	LOC6526639|XP_002087747.1|DYAK
OG0009245	LOC108137027|XP_017114014.1|DELE	LOC6535518|XP_002096147.1|DYAK
OG0009247	LOC108150548|XP_017134272.1|DELE	LOC6536693|XP_002097265.1|DYAK
OG0009248	LOC108138544|XP_017116302.1|DELE	LOC6524652|XP_002100509.1|DYAK
OG0009249	LOC108135306|XP_017111480.1|DELE	LOC6527169|XP_002088263.1|DYAK
OG0009251	LOC108140916|XP_017119466.1|DELE	LOC6539106|XP_002086008.1|DYAK
OG0009252	LOC108137302|XP_017114411.1|DELE	LOC6523861|XP_002099734.3|DYAK
OG0009253	LOC108136624|XP_017113432.1|DELE	LOC6525219|XP_002101057.1|DYAK
OG0009254	LOC108137170|XP_017114229.1|DELE	LOC6523790|XP_002099665.1|DYAK
OG0009255	LOC108136275|XP_017112832.1|DELE	LOC6524486|XP_002100343.1|DYAK
OG0009256	LOC108136615|XP_017113422.1|DELE	LOC6525824|XP_002101644.1|DYAK
OG0009257	LOC108150027|XP_017133476.1|DELE	LOC6525588|XP_002101423.1|DYAK
OG0009258	LOC108144690|XP_017125282.1|DELE	LOC6524791|XP_039228324.1|DYAK
OG0009259	LOC108136440|XP_017113088.1|DELE	LOC6525323|XP_002101159.1|DYAK
OG0009260	LOC108140911|XP_017119455.1|DELE	LOC6526239|XP_002102048.1|DYAK
OG0009261	LOC108137698|XP_017115061.1|DELE	LOC6525141|XP_002100979.1|DYAK
OG0009262	LOC108144593|XP_017125090.1|DELE	LOC6524990|XP_002100830.1|DYAK
OG0009263	LOC108134934|XP_017110943.1|DELE	LOC6525212|XP_002101050.1|DYAK
OG0009264	LOC108134899|XP_017110891.1|DELE	LOC6525215|XP_039228890.1|DYAK
OG0009265	LOC108134817|XP_017110759.1|DELE	LOC6525890|XP_002101710.1|DYAK
OG0009266	LOC108138115|XP_017115629.1|DELE	LOC6527437|XP_015053113.2|DYAK
OG0009267	LOC108148170|XP_017130562.1|DELE	LOC6528070|XP_002089137.1|DYAK
OG0009268	LOC108141421|XP_017120289.1|DELE	LOC6528813|XP_039226534.1|DYAK
OG0009269	LOC108136796|XP_017113676.1|DELE	LOC6535534|XP_002096163.3|DYAK
OG0009270	LOC108144295|XP_017124471.1|DELE	LOC6531642|XP_002092439.3|DYAK
OG0009271	LOC108137287|XP_017114391.1|DELE	LOC6525623|XP_015046394.1|DYAK
OG0009272	LOC108142881|XP_017122446.1|DELE	LOC6534757|XP_002095432.2|DYAK
OG0009273	LOC108134683|XP_017110570.1|DELE	LOC6526732|XP_039226373.1|DYAK
OG0009274	LOC108145603|XP_017126626.1|DELE	LOC6533423|XP_039230184.1|DYAK
OG0009275	LOC108137062|XP_017114058.1|DELE	LOC6523831|XP_002099706.1|DYAK
OG0009276	LOC108144207|XP_017124367.1|DELE	LOC6530506|XP_002091421.1|DYAK
OG0009277	LOC108138387|XP_017116054.1|DELE	LOC6523888|XP_002099761.1|DYAK
OG0009278	LOC108135912|XP_017112328.1|DELE	LOC6523914|XP_039227968.1|DYAK
OG0009279	LOC108135207|XP_017111320.1|DELE	LOC6527025|XP_002088120.1|DYAK
OG0009280	LOC108137192|XP_017114263.1|DELE	LOC6524206|XP_039226973.1|DYAK
OG0009281	LOC108137677|XP_017115022.1|DELE	LOC6526039|XP_002101856.1|DYAK
OG0009282	LOC108148833|XP_017131591.1|DELE	LOC6526272|XP_002087394.1|DYAK
OG0009283	LOC108142015|XP_017121176.1|DELE	LOC6527984|XP_002089051.2|DYAK
OG0009284	LOC108135665|XP_017111989.1|DELE	LOC6535031|XP_015050984.1|DYAK
OG0009285	LOC108145322|XP_017126187.1|DELE	LOC6523740|XP_002099615.1|DYAK
OG0009286	LOC108142302|XP_017121543.1|DELE	LOC6533172|XP_002093898.2|DYAK
OG0009287	LOC108142436|XP_017121787.1|DELE	LOC6533243|XP_002093969.1|DYAK
OG0009288	LOC108141489|XP_017120397.1|DELE	LOC6525499|XP_002101334.2|DYAK
OG0009289	LOC108148311|XP_017130786.1|DELE	LOC6523771|XP_039232959.1|DYAK
OG0009290	LOC108144124|XP_017124256.1|DELE	LOC6529303|XP_002090308.3|DYAK
OG0009291	LOC108148312|XP_017130788.1|DELE	LOC6523772|XP_002099647.1|DYAK
OG0009292	LOC108136662|XP_017113475.1|DELE	LOC6525346|XP_002101182.1|DYAK
OG0009293	LOC108136378|XP_017112980.1|DELE	LOC6525353|XP_002101189.1|DYAK
OG0009294	LOC108144598|XP_017125093.1|DELE	LOC6531376|XP_002092179.1|DYAK
OG0009295	LOC108136423|XP_017113042.1|DELE	LOC6524864|XP_039233707.1|DYAK
OG0009296	LOC108147189|XP_017129030.1|DELE	LOC6538444|XP_002098968.1|DYAK
OG0009297	LOC108147105|XP_017128883.1|DELE	LOC6538441|XP_002098965.2|DYAK
OG0009298	LOC108141573|XP_017120509.1|DELE	LOC6536788|XP_002097358.2|DYAK
OG0009299	LOC108136924|XP_017113888.1|DELE	LOC6535754|XP_002096377.3|DYAK
OG0009300	LOC108136886|XP_017113828.1|DELE	LOC6535755|XP_015047336.1|DYAK
OG0009301	LOC108148621|XP_017131209.1|DELE	LOC6538500|XP_002099022.3|DYAK
OG0009302	LOC108141237|XP_017119982.1|DELE	LOC6536010|XP_002096625.2|DYAK
OG0009303	LOC108140718|XP_017119169.1|DELE	LOC6535439|XP_002096088.1|DYAK
OG0009304	LOC108136908|XP_017113856.1|DELE	LOC6535749|XP_002096372.2|DYAK
OG0009305	LOC108135051|XP_017111079.1|DELE	LOC6537043|XP_015048078.1|DYAK
OG0009306	LOC108143866|XP_017123924.1|DELE	LOC6525078|XP_002100917.1|DYAK
OG0009307	LOC108147207|XP_017129052.1|DELE	LOC6536575|XP_002097151.1|DYAK
OG0009308	LOC108148415|XP_017130944.1|DELE	LOC6537611|XP_002098157.1|DYAK
OG0009309	LOC108135105|XP_017111170.1|DELE	LOC6537033|XP_039231679.1|DYAK
OG0009310	LOC108136996|XP_017113981.1|DELE	LOC6535498|XP_002096129.2|DYAK
OG0009311	LOC108140412|XP_017118618.1|DELE	LOC6536647|XP_039231697.1|DYAK
OG0009312	LOC108135056|XP_017111089.1|DELE	LOC6537048|XP_002097613.1|DYAK
OG0009313	LOC108135101|XP_017111166.1|DELE	LOC6537053|XP_039232023.1|DYAK
OG0009314	LOC108140636|XP_017119044.1|DELE	LOC6537103|XP_002097664.1|DYAK
OG0009315	LOC108143084|XP_017122789.1|DELE	LOC6536322|XP_039232703.1|DYAK
OG0009316	LOC108143901|XP_017123964.1|DELE	LOC6536258|XP_002096844.1|DYAK
OG0009317	LOC108147317|XP_017129233.1|DELE	LOC6538259|XP_002098786.1|DYAK
OG0009318	LOC108140470|XP_017118699.1|DELE	LOC6535902|XP_002096518.2|DYAK
OG0009319	LOC108140565|XP_017118914.1|DELE	LOC6537125|XP_002097686.1|DYAK
OG0009320	LOC108147139|XP_017128921.1|DELE	LOC6538428|XP_002098952.1|DYAK
OG0009321	LOC108147122|XP_017128903.1|DELE	LOC6538436|XP_002098960.1|DYAK
OG0009322	LOC108135687|XP_017112020.1|DELE	LOC6537252|XP_002097810.1|DYAK
OG0009323	LOC108148410|XP_017130934.1|DELE	LOC6537618|XP_002098164.1|DYAK
OG0009324	LOC108140975|XP_017119532.1|DELE	LOC6535985|XP_039231964.1|DYAK
OG0009325	LOC108135673|XP_017112001.1|DELE	LOC6536676|XP_002097249.2|DYAK
OG0009326	LOC108139167|XP_017117275.1|DELE	LOC6537300|XP_002097858.2|DYAK
OG0009327	LOC108148834|XP_017131587.1|DELE	LOC6538815|XP_002099328.1|DYAK
OG0009328	LOC108148698|XP_017131335.1|DELE	LOC6539972|XP_039232462.1|DYAK
OG0009329	LOC108150242|XP_017133796.1|DELE	LOC6537943|XP_002098483.1|DYAK
OG0009330	LOC108139208|XP_017117343.1|DELE	LOC6536995|XP_015048049.1|DYAK
OG0009331	LOC108135735|XP_017112057.1|DELE	LOC6535620|XP_002096248.1|DYAK
OG0009332	LOC108150665|XP_017134420.1|DELE	LOC6536898|XP_002097467.1|DYAK
OG0009333	LOC108144016|XP_017124130.1|DELE	LOC6537637|XP_002098182.1|DYAK
OG0009334	LOC108143795|XP_017123807.1|DELE	LOC6538942|XP_002099446.1|DYAK
OG0009335	LOC108143807|XP_017123819.1|DELE	LOC6536209|XP_002096800.1|DYAK
OG0009336	LOC108143057|XP_017122760.1|DELE	LOC6539009|XP_002099511.1|DYAK
OG0009337	LOC108137761|XP_017115152.1|DELE	LOC6523973|XP_039229634.1|DYAK
OG0009338	LOC108141234|XP_017119979.1|DELE	LOC6535265|XP_002095921.1|DYAK
OG0009339	LOC108141246|XP_017119992.1|DELE	LOC6535260|XP_002095916.1|DYAK
OG0009340	LOC108147098|XP_017128873.1|DELE	LOC6536961|XP_002097530.1|DYAK
OG0009341	LOC108136945|XP_017113914.1|DELE	LOC6535789|XP_002096412.1|DYAK
OG0009342	LOC108135809|XP_017112174.1|DELE	LOC6536853|XP_039231385.1|DYAK
OG0009343	LOC108135851|XP_017112232.1|DELE	LOC6536854|XP_002097423.1|DYAK
OG0009344	LOC108143744|XP_017123765.1|DELE	LOC6537649|XP_002098194.1|DYAK
OG0009345	LOC108147157|XP_017128968.1|DELE	LOC6538249|XP_002098776.1|DYAK
OG0009346	LOC108147121|XP_017128902.1|DELE	LOC6538271|XP_002098798.1|DYAK
OG0009347	LOC108148472|XP_017130993.1|DELE	LOC6538369|XP_002098893.1|DYAK
OG0009348	LOC108148933|XP_017131740.1|DELE	LOC6537722|XP_002098267.2|DYAK
OG0009349	LOC108135082|XP_017111137.1|DELE	LOC6536712|XP_015047909.1|DYAK
OG0009350	LOC108148521|XP_017131048.1|DELE	LOC6538926|XP_002099430.2|DYAK
OG0009351	LOC108148510|XP_017131037.1|DELE	LOC6538921|XP_002099425.1|DYAK
OG0009352	LOC108148191|XP_017130586.1|DELE	LOC6537568|XP_002098114.1|DYAK
OG0009353	LOC108148574|XP_017131108.1|DELE	LOC6537739|XP_002098280.1|DYAK
OG0009354	LOC108141844|XP_017120924.1|DELE	LOC6527142|XP_002088236.1|DYAK
OG0009355	LOC108138248|XP_017115877.1|DELE	LOC6527404|XP_002088496.1|DYAK
OG0009356	LOC108138806|XP_017116788.1|DELE	LOC6526704|XP_039226796.1|DYAK
OG0009357	LOC108138190|XP_017115792.1|DELE	LOC6527325|XP_002088417.1|DYAK
OG0009358	LOC108134768|XP_017110703.1|DELE	LOC6526750|XP_002087853.1|DYAK
OG0009359	LOC108134767|XP_017110702.1|DELE	LOC6526749|XP_002087852.1|DYAK
OG0009360	LOC108149239|XP_017132163.1|DELE	LOC6527702|XP_002088786.3|DYAK
OG0009361	LOC108149562|XP_017132689.1|DELE	LOC6527701|XP_002088785.1|DYAK
OG0009362	LOC108149409|XP_017132454.1|DELE	LOC6527700|XP_002088784.1|DYAK
OG0009363	LOC108139042|XP_017117148.1|DELE	LOC26536089|XP_015054692.1|DYAK
OG0009364	LOC108148080|XP_017130423.1|DELE	LOC6526562|XP_002087672.1|DYAK
OG0009365	LOC108138804|XP_017116781.1|DELE	LOC6526875|XP_039226359.1|DYAK
OG0009366	LOC108138328|XP_017115984.1|DELE	LOC6527279|XP_002088373.1|DYAK
OG0009367	LOC108138340|XP_017115995.1|DELE	LOC6527365|XP_002088457.1|DYAK
OG0009368	LOC108148896|XP_017131703.1|DELE	LOC26534812|XP_015054553.1|DYAK
OG0009369	LOC108148917|XP_017131725.1|DELE	LOC6526276|XP_002087398.1|DYAK
OG0009370	LOC108141789|XP_017120799.1|DELE	LOC6529269|XP_002090274.1|DYAK
OG0009371	LOC108141713|XP_017120687.1|DELE	LOC6529270|XP_002090275.1|DYAK
OG0009372	LOC108148987|XP_017131821.1|DELE	LOC6526281|XP_002087403.1|DYAK
OG0009373	LOC108149551|XP_017132678.1|DELE	LOC6529425|XP_002090429.1|DYAK
OG0009374	LOC108150526|XP_017134243.1|DELE	LOC26535137|XP_015052874.1|DYAK
OG0009376	LOC108138801|XP_017116774.1|DELE	LOC6526671|XP_002087779.3|DYAK
OG0009377	LOC108150535|XP_017134256.1|DELE	LOC6528939|XP_002089971.1|DYAK
OG0009378	LOC108141662|XP_017120623.1|DELE	LOC6527875|XP_039226882.1|DYAK
OG0009379	LOC108137799|XP_017115192.1|DELE	LOC6528117|XP_002089184.1|DYAK
