Orthogroup	DELE.longest_only	DBUS.longest_only
OG0008771	LOC108144549|XP_017125009.1|DELE	LOC108594735|XP_017835362.1|DBUS
OG0008772	LOC108144377|XP_017124641.1|DELE	LOC108595802|XP_017836581.1|DBUS
OG0008773	LOC108144334|XP_017124533.1|DELE	LOC108597441|XP_017839494.1|DBUS
OG0008774	LOC108143327|XP_017123136.1|DELE	LOC108595267|XP_017835969.1|DBUS
OG0008775	LOC108144475|XP_017124877.1|DELE	LOC108596197|XP_017837201.1|DBUS
OG0008776	LOC108149803|XP_017133158.1|DELE	LOC108596781|XP_017838370.1|DBUS
OG0008777	LOC108137544|XP_017114756.1|DELE	LOC108597190|XP_017839107.1|DBUS
OG0008778	LOC108145125|XP_017125829.1|DELE	LOC108595148|XP_017835803.1|DBUS
OG0008779	LOC108140968|XP_017119528.1|DELE	LOC108605466|XP_017850640.1|DBUS
OG0008780	LOC108141198|XP_017119931.1|DELE	LOC108606407|XP_017851981.1|DBUS
OG0008781	LOC108141366|XP_017120185.1|DELE	LOC108605273|XP_017850394.1|DBUS
OG0008782	LOC108142635|XP_017122115.1|DELE	LOC108600515|XP_017843643.2|DBUS
OG0008783	LOC108135368|XP_017111548.1|DELE	LOC108595644|XP_017836406.1|DBUS
OG0008784	LOC108142806|XP_017122354.1|DELE	LOC108600844|XP_017844133.1|DBUS
OG0008785	LOC108150262|XP_017133832.1|DELE	LOC108607469|XP_017853796.2|DBUS
OG0008786	LOC108137788|XP_017115182.1|DELE	LOC108603537|XP_017847936.1|DBUS
OG0008787	LOC108150298|XP_017133897.1|DELE	LOC108599635|XP_017842096.1|DBUS, LOC108599634|XP_017842095.1|DBUS, LOC108599632|XP_017842093.1|DBUS, LOC108599633|XP_017842094.1|DBUS
OG0008788	LOC108147411|XP_017129339.1|DELE	LOC108599279|XP_017841565.1|DBUS, LOC108598128|XP_017840234.1|DBUS
OG0008789	LOC108145728|XP_017126780.1|DELE	LOC108598785|XP_017841017.1|DBUS
OG0008790	LOC108145484|XP_017126429.1|DELE	LOC108597435|XP_017839482.1|DBUS
OG0008791	LOC108144186|XP_017124339.1|DELE, LOC108144219|XP_017124384.1|DELE	LOC108597475|XP_017839538.1|DBUS
OG0008792	LOC108143707|XP_017123727.1|DELE	LOC108596978|XP_017838721.1|DBUS
OG0008793	LOC108135968|XP_017112415.1|DELE	LOC108596808|XP_017838408.1|DBUS
OG0008794	LOC108150536|XP_017134258.1|DELE	LOC108596035|XP_017836888.1|DBUS
OG0008795	LOC108134894|XP_017110889.1|DELE	LOC108601697|XP_017845098.2|DBUS
OG0008796	LOC108147134|XP_017128917.1|DELE	LOC108601448|XP_017844835.1|DBUS
OG0008797	LOC108136034|XP_017112457.1|DELE	LOC108602115|XP_017845629.1|DBUS
OG0008805	LOC108136240|XP_017112762.1|DELE	LOC108606831|XP_017852805.1|DBUS
OG0008806	LOC108134910|XP_017110911.1|DELE	LOC117134923|XP_033150318.1|DBUS
OG0008807	LOC108137641|XP_017114944.1|DELE	LOC108606533|XP_017852201.1|DBUS
OG0008808	LOC108136280|XP_017112854.1|DELE	LOC108606584|XP_017852302.1|DBUS
OG0008809	LOC108143086|XP_017122792.1|DELE	LOC108602461|XP_017846073.1|DBUS
OG0008811	LOC108140661|XP_017119082.1|DELE	LOC108604165|XP_017848987.1|DBUS
OG0008813	LOC108139339|XP_017117548.1|DELE	LOC108601973|XP_017845455.1|DBUS
OG0008816	LOC108146995|XP_017128749.1|DELE	LOC108598497|XP_017840654.2|DBUS
OG0008819	LOC108143563|XP_017123561.1|DELE	LOC108595177|XP_017835842.1|DBUS
OG0008820	LOC108141670|XP_017120632.1|DELE	LOC108605109|XP_017850164.2|DBUS
OG0008821	LOC108140886|XP_017119408.1|DELE	LOC108606316|XP_017851814.1|DBUS
OG0008822	LOC108141676|XP_017120640.1|DELE	LOC108596606|XP_017838032.1|DBUS
OG0008823	LOC108136390|XP_017112990.1|DELE	LOC108605763|XP_017851054.1|DBUS
OG0008829	LOC108136292|XP_017112867.1|DELE	LOC108605192|XP_017850273.1|DBUS
OG0008830	LOC108136414|XP_017113009.1|DELE	LOC108605408|XP_033150330.1|DBUS
OG0008831	LOC108136303|XP_017112881.1|DELE	LOC108606689|XP_017852533.1|DBUS
OG0008832	LOC108136305|XP_017112885.1|DELE	LOC108606688|XP_017852530.1|DBUS
OG0008833	LOC108136614|XP_017113421.1|DELE	LOC108605813|XP_017851108.1|DBUS
OG0008834	LOC108143995|XP_017124103.1|DELE	LOC108604339|XP_017849252.1|DBUS
OG0008835	LOC108136724|XP_017113538.1|DELE	LOC108601708|XP_017845113.1|DBUS
OG0008837	LOC108137510|XP_017114713.1|DELE	LOC108597065|XP_017838878.1|DBUS
OG0008838	LOC108141954|XP_017121085.1|DELE	LOC108607707|XP_017854196.2|DBUS
OG0008839	LOC108149724|XP_017132978.1|DELE	LOC108596104|XP_017837013.1|DBUS
OG0008840	LOC108141846|XP_017120926.1|DELE	LOC108602385|XP_017845988.1|DBUS
OG0008841	LOC108146495|XP_017128017.1|DELE	LOC108597950|XP_033149603.1|DBUS
OG0008842	LOC108143296|XP_017123100.1|DELE	LOC108595599|XP_033149140.1|DBUS, LOC108594779|XP_017835407.1|DBUS
OG0008843	LOC108146060|XP_017127363.1|DELE	LOC108599644|XP_017842109.1|DBUS
OG0008845	LOC108138020|XP_017115479.1|DELE	LOC108599607|XP_017842053.2|DBUS
OG0008846	LOC108146314|XP_017127765.1|DELE	LOC108601062|XP_017844443.1|DBUS
OG0008847	LOC108148412|XP_017130941.1|DELE	LOC108603369|XP_017847621.1|DBUS
OG0008849	LOC108138533|XP_017116284.1|DELE	LOC108606931|XP_017852970.1|DBUS
OG0008850	LOC108145393|XP_017126279.1|DELE	LOC108594792|XP_017835420.1|DBUS
OG0008851	LOC108142067|XP_017121242.1|DELE, LOC108142066|XP_017121240.1|DELE	LOC108601229|XP_017844620.2|DBUS
OG0008852	LOC108145382|XP_017126265.1|DELE	LOC108594689|XP_017835318.1|DBUS
OG0008854	LOC108149340|XP_017132322.1|DELE	LOC108594393|XP_017835045.1|DBUS
OG0008855	LOC108140940|XP_017119499.1|DELE	LOC108605147|XP_017850210.1|DBUS
OG0008856	LOC108145318|XP_017126174.1|DELE	LOC108607346|XP_017853519.1|DBUS
OG0008857	LOC108142681|XP_017122175.1|DELE	LOC108599943|XP_017842656.1|DBUS
OG0008858	LOC108140586|XP_017118961.1|DELE	LOC108598768|XP_017840997.2|DBUS
OG0008859	LOC108150363|XP_017133989.1|DELE	LOC108598813|XP_017841047.1|DBUS
OG0008860	LOC108148880|XP_017131673.1|DELE	LOC108604391|XP_017849338.1|DBUS
OG0008861	LOC108149808|XP_017133168.1|DELE	LOC108595481|XP_017836220.1|DBUS
OG0008862	LOC108148271|XP_017130714.1|DELE	LOC108603940|XP_017848623.1|DBUS
OG0008863	LOC108150512|XP_017134221.1|DELE	LOC108608481|XP_017855365.2|DBUS
OG0008864	LOC108143663|XP_017123664.1|DELE	LOC108595006|XP_017835630.1|DBUS
OG0008865	LOC108138211|XP_017115819.1|DELE	LOC108597253|XP_017839198.2|DBUS
OG0008866	LOC108145381|XP_017126268.1|DELE	LOC108596405|XP_017837587.2|DBUS
OG0008867	LOC108136555|XP_017113351.1|DELE	LOC108605021|XP_017850077.1|DBUS
OG0008868	LOC108145437|XP_017126350.1|DELE	LOC108597331|XP_017839315.1|DBUS
OG0008869	LOC108150564|XP_017134290.1|DELE	LOC108600899|XP_017844213.2|DBUS
OG0008870	LOC108146196|XP_017127599.1|DELE	LOC108598972|XP_017841234.1|DBUS
OG0008871	LOC108146725|XP_017128309.1|DELE	LOC108600945|XP_017844277.1|DBUS
OG0008872	LOC108139005|XP_017117089.1|DELE	LOC108596422|XP_017837635.1|DBUS
OG0008873	LOC108135296|XP_017111469.1|DELE	LOC108603942|XP_017848666.1|DBUS
OG0008874	LOC108144276|XP_017124452.1|DELE	LOC108594888|XP_017835514.1|DBUS
OG0008875	LOC108145027|XP_017125698.1|DELE	LOC108596435|XP_017837653.1|DBUS
OG0008876	LOC108145331|XP_017126201.1|DELE	LOC108607421|XP_017853709.1|DBUS
OG0008877	LOC108146830|XP_017128514.1|DELE	LOC108600681|XP_017843877.1|DBUS
OG0008878	LOC108142054|XP_017121225.1|DELE	LOC108598158|XP_017840267.1|DBUS
OG0008879	LOC108144656|XP_017125190.1|DELE	LOC108605897|XP_017851201.1|DBUS
OG0008880	LOC108140417|XP_017118626.1|DELE	LOC108597448|XP_017839502.2|DBUS
OG0008881	LOC108144258|XP_017124428.1|DELE	LOC108597483|XP_017839549.1|DBUS
OG0008882	LOC108141902|XP_017121005.1|DELE	LOC108607715|XP_033149961.1|DBUS
OG0008883	LOC108139224|XP_017117376.1|DELE	LOC108603437|XP_017847748.1|DBUS
OG0008884	LOC108148934|XP_017131742.1|DELE	LOC108602590|XP_017846218.1|DBUS
OG0008885	LOC108138931|XP_017116992.1|DELE	LOC108594513|XP_017835205.2|DBUS
OG0008886	LOC108144592|XP_017125084.1|DELE	LOC108596466|XP_017837712.1|DBUS
OG0008887	LOC108143454|XP_017123375.1|DELE	LOC108597116|XP_017838982.1|DBUS
OG0008888	LOC108150379|XP_017134007.1|DELE	LOC108598851|XP_017841098.1|DBUS
OG0008889	LOC108143682|XP_017123689.1|DELE	LOC108595264|XP_017836002.1|DBUS
OG0008891	LOC108146123|XP_017127452.1|DELE	LOC108600942|XP_017844270.1|DBUS
OG0008892	LOC108144511|XP_017124936.1|DELE	LOC108597184|XP_017839099.1|DBUS
OG0008893	LOC108147457|XP_017129476.1|DELE	LOC108598588|XP_017840771.1|DBUS
OG0008894	LOC108148760|XP_017131450.1|DELE	LOC108604593|XP_017849616.1|DBUS
OG0008895	LOC108139321|XP_017117518.1|DELE	LOC108602783|XP_017846484.1|DBUS
OG0008897	LOC108136778|XP_017113629.1|DELE	LOC108602867|XP_017846645.1|DBUS
OG0008898	LOC108136684|XP_017113495.1|DELE, LOC108149108|XP_017131996.1|DELE	LOC108596594|XP_017838012.1|DBUS
OG0008899	LOC108138852|XP_017116856.1|DELE	LOC108607451|XP_017853777.2|DBUS
OG0008900	LOC108149451|XP_017132532.1|DELE	LOC108607581|XP_017853966.1|DBUS
OG0008901	LOC108146860|XP_017128569.1|DELE	LOC108601009|XP_017844368.1|DBUS
OG0008902	LOC108145327|XP_017126197.1|DELE	LOC108607356|XP_017853539.1|DBUS
OG0008903	LOC108149349|XP_017132333.1|DELE	LOC108603400|XP_017847677.2|DBUS
OG0008904	LOC108144867|XP_017125507.1|DELE	LOC108594879|XP_017835506.1|DBUS
OG0008905	LOC108145307|XP_017126139.1|DELE	LOC108607335|XP_033150530.1|DBUS
OG0008906	LOC108150292|XP_017133883.1|DELE	LOC108600127|XP_017842998.1|DBUS
OG0008907	LOC108139171|XP_017117281.1|DELE	LOC108601528|XP_017844917.1|DBUS
OG0008908	LOC108141202|XP_017119936.1|DELE	LOC108603737|XP_017848281.1|DBUS
OG0008909	LOC108148930|XP_017131735.1|DELE	LOC108601976|XP_017845459.1|DBUS
OG0008910	LOC108143081|XP_017122786.1|DELE	LOC108603756|XP_017848323.1|DBUS
OG0008911	LOC108140385|XP_017118579.1|DELE	LOC108603317|XP_017847519.1|DBUS
OG0008912	LOC108140997|XP_017119560.1|DELE	LOC108602224|XP_017845760.1|DBUS
OG0008913	LOC108148900|XP_017131705.1|DELE	LOC108603278|XP_017847427.1|DBUS
OG0008914	LOC108139140|XP_017117244.1|DELE	LOC108602649|XP_017846284.1|DBUS
OG0008915	LOC108148220|XP_017130621.1|DELE	LOC108602413|XP_017846015.1|DBUS
OG0008916	LOC108138329|XP_017115981.1|DELE	LOC108608515|XP_033150028.1|DBUS
OG0008917	LOC108138242|XP_017115861.1|DELE	LOC108600039|XP_017842664.2|DBUS
OG0008918	LOC108138703|XP_017116538.1|DELE	LOC108607279|XP_017853463.1|DBUS, LOC108594512|XP_017835203.1|DBUS
OG0008919	LOC108137859|XP_017115278.1|DELE	LOC108603166|XP_033150829.1|DBUS
OG0008920	LOC108136157|XP_017112642.1|DELE	LOC108598749|XP_017840974.2|DBUS
OG0008921	LOC108141890|XP_017120989.1|DELE	LOC108608192|XP_017854951.1|DBUS
OG0008922	LOC108141808|XP_017120862.1|DELE	LOC108601081|XP_017844474.1|DBUS
OG0008923	LOC108145200|XP_017125932.1|DELE	LOC108595243|XP_017835931.1|DBUS
OG0008924	LOC108136806|XP_017113695.1|DELE, LOC108145472|XP_017126412.1|DELE	LOC108597105|XP_017838966.1|DBUS
OG0008925	LOC108138658|XP_017116491.1|DELE	LOC108596660|XP_017838136.1|DBUS
OG0008926	LOC108143400|XP_017123269.1|DELE	LOC108595310|XP_033148948.1|DBUS
OG0008927	LOC108144625|XP_017125141.1|DELE	LOC108595199|XP_017835875.1|DBUS
OG0008928	LOC108147371|XP_017129295.1|DELE	LOC108595826|XP_017836605.1|DBUS
OG0008929	LOC108145168|XP_017125888.1|DELE	LOC108594941|XP_017835564.1|DBUS, LOC108595811|XP_017836591.1|DBUS
OG0008930	LOC108139300|XP_017117487.1|DELE	LOC108601434|XP_017844820.1|DBUS, LOC108601435|XP_017844822.1|DBUS
OG0008931	LOC108141273|XP_017120028.1|DELE	LOC108595531|XP_017836274.1|DBUS
OG0008932	LOC108144290|XP_017124467.1|DELE	LOC108595974|XP_017836750.1|DBUS
OG0008933	LOC108144167|XP_017124315.1|DELE	LOC108595916|XP_017836696.1|DBUS
OG0008935	LOC108147353|XP_017129271.1|DELE	LOC108595216|XP_017835893.1|DBUS
OG0008936	LOC108136839|XP_017113754.1|DELE, LOC108141861|XP_017120942.1|DELE	LOC108597477|XP_017839541.1|DBUS
OG0008937	LOC108143285|XP_017123089.1|DELE	LOC108596193|XP_017837198.1|DBUS
OG0008939	LOC108145021|XP_017125683.1|DELE	LOC108597141|XP_017839022.1|DBUS
OG0008940	LOC108137861|XP_017115287.1|DELE, LOC108143701|XP_017123718.1|DELE	LOC108596985|XP_017838730.2|DBUS
OG0008941	LOC108137188|XP_017114260.1|DELE	LOC108606867|XP_017852867.1|DBUS
OG0008942	LOC108142776|XP_017122307.1|DELE	LOC108605530|XP_017850770.1|DBUS
OG0008943	LOC108137585|XP_017114805.1|DELE	LOC108607008|XP_017853077.1|DBUS
OG0008944	LOC108148161|XP_017130547.1|DELE	LOC108606849|XP_017852835.1|DBUS
OG0008945	LOC108141447|XP_017120339.1|DELE	LOC108607045|XP_017853140.1|DBUS
OG0008946	LOC108144915|XP_017125571.1|DELE	LOC108606126|XP_017851470.1|DBUS
OG0008947	LOC108138393|XP_017116060.1|DELE	LOC108605008|XP_017850063.1|DBUS, LOC108605009|XP_017850064.1|DBUS
OG0008948	LOC108137147|XP_017114202.1|DELE	LOC108604910|XP_033150174.1|DBUS
OG0008949	LOC108142229|XP_017121436.1|DELE, LOC108142227|XP_017121434.1|DELE	LOC108599367|XP_017841661.1|DBUS
OG0008950	LOC108140633|XP_017119046.1|DELE	LOC108605621|XP_017850892.1|DBUS
OG0008951	LOC108146640|XP_017128174.1|DELE	LOC108599364|XP_017841654.2|DBUS
OG0008952	LOC108136183|XP_017112671.1|DELE	LOC108606079|XP_017851412.1|DBUS
OG0008954	LOC108138102|XP_017115586.1|DELE	LOC117134721|XP_033149196.1|DBUS
OG0008955	LOC108146603|XP_017128140.1|DELE	LOC108598312|XP_017840417.1|DBUS
OG0008956	LOC108141470|XP_017120365.1|DELE	LOC108598186|XP_017840291.2|DBUS
OG0008957	LOC108146927|XP_017128661.1|DELE	LOC108600104|XP_033149721.1|DBUS
OG0008958	LOC108143229|XP_017123014.1|DELE	LOC108598586|XP_017840769.1|DBUS
OG0008959	LOC108142206|XP_017121384.1|DELE	LOC108599136|XP_017841414.1|DBUS
OG0008960	LOC108142513|XP_017121919.1|DELE	LOC108601059|XP_033149669.1|DBUS
OG0008961	LOC108138950|XP_017117017.1|DELE	LOC108600293|XP_017843266.2|DBUS
OG0008962	LOC108136399|XP_017112998.1|DELE	LOC108606965|XP_017853016.1|DBUS
OG0008963	LOC108136182|XP_017112669.1|DELE	LOC108604980|XP_017850039.1|DBUS
OG0008964	LOC108138389|XP_017116057.1|DELE	LOC108605776|XP_017851068.1|DBUS
OG0008965	LOC108141655|XP_017120614.1|DELE	LOC108607511|XP_017853867.2|DBUS, LOC117134868|XP_033150094.1|DBUS
OG0008966	LOC108138017|XP_017115476.1|DELE	LOC108603243|XP_017848644.2|DBUS
OG0008967	LOC108142878|XP_017122441.1|DELE	LOC108599163|XP_017841439.1|DBUS
OG0008968	LOC108147868|XP_017130115.1|DELE	LOC108602977|XP_017846854.1|DBUS
OG0008969	LOC108147892|XP_017130142.1|DELE	LOC108605685|XP_017850969.1|DBUS, LOC108604862|XP_017849965.1|DBUS
OG0008970	LOC108147877|XP_017130124.1|DELE	LOC108603208|XP_017847287.1|DBUS
OG0008971	LOC108147409|XP_017129337.1|DELE	LOC108599007|XP_017841272.1|DBUS
OG0008972	LOC108142248|XP_017121457.1|DELE	LOC108599116|XP_017841394.1|DBUS
OG0008973	LOC108136021|XP_017112437.1|DELE	LOC108599016|XP_017841284.2|DBUS
OG0008975	LOC108141414|XP_017120275.1|DELE, LOC108141416|XP_017120277.1|DELE	LOC117134848|XP_033149918.1|DBUS
OG0008978	LOC108137844|XP_017115262.1|DELE, LOC108137853|XP_017115274.1|DELE	LOC108595754|XP_017836533.1|DBUS
OG0008979	LOC108149355|XP_017132340.1|DELE	LOC108600095|XP_017842950.1|DBUS
OG0008985	LOC108145707|XP_017126757.1|DELE	LOC108598105|XP_017840211.2|DBUS
OG0008987	LOC108147812|XP_017130044.1|DELE	LOC108607485|XP_017853816.1|DBUS
OG0008989	LOC108141526|XP_017120452.1|DELE	LOC108605620|XP_017850890.1|DBUS
OG0008992	LOC108148197|XP_017130591.1|DELE	LOC108601592|XP_017844980.1|DBUS
OG0008993	LOC108150314|XP_017133919.1|DELE	LOC108600777|XP_033149508.1|DBUS
OG0008994	LOC108149496|XP_017132607.1|DELE	LOC108607543|XP_017853917.1|DBUS
OG0008995	LOC108144827|XP_017125448.1|DELE	LOC108595607|XP_017836362.1|DBUS
OG0008997	LOC108147649|XP_017129799.1|DELE	LOC108606395|XP_017851962.1|DBUS
OG0008999	LOC108134939|XP_017110953.1|DELE	LOC108605412|XP_017850570.2|DBUS
OG0009001	LOC108138897|XP_017116924.1|DELE	LOC108594396|XP_017835051.2|DBUS
OG0009002	LOC108135794|XP_017112151.1|DELE	LOC108604031|XP_017848772.1|DBUS
OG0009003	LOC108146987|XP_017128740.1|DELE	LOC108598940|XP_017841195.2|DBUS
OG0009005	LOC108138163|XP_017115742.1|DELE	LOC108608535|XP_017855438.2|DBUS
OG0009006	LOC108137022|XP_017114011.1|DELE	LOC108603495|XP_017847842.1|DBUS
OG0009007	LOC108142810|XP_017122361.1|DELE	LOC108598451|XP_017840582.1|DBUS
OG0009008	LOC108136768|XP_017113618.1|DELE	LOC108602927|XP_017846757.1|DBUS
OG0009009	LOC108146282|XP_017127712.1|DELE	LOC108598124|XP_017840230.1|DBUS
OG0009010	LOC108147493|XP_017129539.1|DELE	LOC108600584|XP_017843747.1|DBUS
OG0009011	LOC108145913|XP_017127084.1|DELE	LOC108599744|XP_017842243.1|DBUS
OG0009012	LOC108143613|XP_017123626.1|DELE	LOC108596572|XP_017837970.1|DBUS
OG0009013	LOC108138538|XP_017116295.1|DELE	LOC108606656|XP_017852462.1|DBUS
OG0009014	LOC108146683|XP_017128229.1|DELE	LOC108599755|XP_017842258.1|DBUS
OG0009015	LOC108142808|XP_017122358.1|DELE	LOC108600998|XP_017844352.1|DBUS
OG0009016	LOC108135639|XP_017111949.1|DELE	LOC108599909|XP_017842595.1|DBUS
OG0009017	LOC108147924|XP_017130186.1|DELE	LOC108596538|XP_017837919.1|DBUS
OG0009018	LOC108145325|XP_017126192.1|DELE	LOC108607365|XP_017853569.1|DBUS
OG0009019	LOC108145281|XP_017126070.1|DELE	LOC108607395|XP_017853652.1|DBUS
OG0009020	LOC108140768|XP_017119244.1|DELE	LOC108601695|XP_017845094.1|DBUS
OG0009021	LOC108141160|XP_017119876.1|DELE	LOC108604638|XP_017849676.1|DBUS
OG0009022	LOC108136861|XP_017113789.1|DELE	LOC108602118|XP_017845632.2|DBUS
OG0009023	LOC108147113|XP_017128892.1|DELE	LOC108602505|XP_033149978.1|DBUS
OG0009024	LOC108143015|XP_017122695.1|DELE	LOC108603177|XP_017847226.1|DBUS
OG0009025	LOC108134778|XP_017110713.1|DELE	LOC108602944|XP_017846781.1|DBUS
OG0009026	LOC108136944|XP_017113911.1|DELE	LOC108601490|XP_017844876.1|DBUS
OG0009027	LOC108145164|XP_017125883.1|DELE	LOC108596368|XP_017837523.1|DBUS
OG0009028	LOC108150344|XP_017133962.1|DELE	LOC108598916|XP_017841169.2|DBUS
OG0009029	LOC108148331|XP_017130865.1|DELE	LOC108608401|XP_017855248.1|DBUS
OG0009030	LOC108148007|XP_017130326.1|DELE	LOC108607635|XP_017854048.1|DBUS
OG0009031	LOC108141232|XP_017119976.1|DELE	LOC108604410|XP_017849366.1|DBUS
OG0009032	LOC108141233|XP_017119977.1|DELE	LOC108604411|XP_017849367.1|DBUS
OG0009033	LOC108138120|XP_017115642.1|DELE	LOC108594225|XP_017834824.2|DBUS
OG0009034	LOC108138262|XP_017115895.1|DELE	LOC108594500|XP_017835099.1|DBUS
OG0009035	LOC108141718|XP_017120699.1|DELE	LOC108602895|XP_017850788.1|DBUS
OG0009036	LOC108141475|XP_017120372.1|DELE	LOC108594633|XP_033150954.1|DBUS
OG0009037	LOC108138768|XP_017116693.1|DELE	LOC108596920|XP_017838627.2|DBUS
OG0009038	LOC108148877|XP_017131667.1|DELE	LOC108602766|XP_017846427.1|DBUS
OG0009039	LOC108140536|XP_017118849.1|DELE	LOC108602268|XP_017845812.1|DBUS
OG0009040	LOC108149774|XP_017133111.1|DELE	LOC108595439|XP_017836160.1|DBUS
OG0009041	LOC108135775|XP_017112123.1|DELE	LOC108603733|XP_017848271.1|DBUS
OG0009043	LOC108139010|XP_017117099.1|DELE	LOC108607823|XP_017854360.1|DBUS
OG0009044	LOC108147784|XP_017130013.1|DELE	LOC108607480|XP_017853810.2|DBUS
OG0009045	LOC108148327|XP_017130813.1|DELE	LOC108604284|XP_017849176.1|DBUS
OG0009046	LOC108143215|XP_017122998.1|DELE	LOC108600640|XP_033149454.1|DBUS
OG0009047	LOC108145123|XP_017125825.1|DELE	LOC108595318|XP_017836027.1|DBUS
OG0009048	LOC108149312|XP_017132254.1|DELE	LOC108600047|XP_017842885.1|DBUS
OG0009049	LOC108140702|XP_017119144.1|DELE	LOC108602103|XP_017845616.1|DBUS
OG0009050	LOC108149306|XP_017132245.1|DELE	LOC108603311|XP_017847501.2|DBUS
OG0009051	LOC108144960|XP_017125595.1|DELE	LOC108596579|XP_017837992.1|DBUS
OG0009052	LOC108140963|XP_017119520.1|DELE	LOC108604570|XP_017849589.1|DBUS
OG0009053	LOC108136920|XP_017113876.1|DELE	LOC108603377|XP_017847634.1|DBUS
OG0009054	LOC108135127|XP_017111220.1|DELE	LOC108603851|XP_017848493.1|DBUS
OG0009055	LOC108138740|XP_017116623.1|DELE	LOC108598937|XP_017841191.1|DBUS
OG0009056	LOC108135240|XP_017111391.1|DELE	LOC108608468|XP_017855344.2|DBUS
OG0009057	LOC108145841|XP_017126943.1|DELE	LOC108599697|XP_017842183.1|DBUS
OG0009058	LOC108148347|XP_017130851.1|DELE	LOC108607348|XP_017853521.1|DBUS
OG0009059	LOC108135589|XP_017111876.1|DELE	LOC108601026|XP_017844392.1|DBUS
OG0009060	LOC108139270|XP_017117446.1|DELE	LOC108601472|XP_017844860.1|DBUS
OG0009061	LOC108144537|XP_017124992.1|DELE	LOC108596928|XP_017838638.1|DBUS
OG0009062	LOC108137924|XP_017115355.1|DELE	LOC108595236|XP_017835924.1|DBUS
OG0009064	LOC108144760|XP_017125354.1|DELE	LOC108595053|XP_017835685.1|DBUS
OG0009065	LOC108147287|XP_017129193.1|DELE	LOC108604505|XP_017849492.1|DBUS
OG0009066	LOC108150310|XP_017133914.1|DELE	LOC108599019|XP_017841288.2|DBUS
OG0009067	LOC108143212|XP_017122988.1|DELE	LOC108599986|XP_017842747.1|DBUS
OG0009068	LOC108149581|XP_017132705.1|DELE	LOC108596265|XP_017837313.1|DBUS
OG0009069	LOC108138327|XP_017115978.1|DELE	LOC108594379|XP_017835028.1|DBUS
OG0009070	LOC108141420|XP_017120285.1|DELE	LOC108597566|XP_017839664.1|DBUS
OG0009071	LOC108148620|XP_017131208.1|DELE	LOC108602884|XP_017846675.1|DBUS
OG0009072	LOC108141189|XP_017119916.1|DELE	LOC108602266|XP_017845810.1|DBUS
OG0009073	LOC108136909|XP_017113858.1|DELE	LOC108604322|XP_017849234.1|DBUS
OG0009074	LOC108140667|XP_017119099.1|DELE	LOC108604626|XP_017849663.1|DBUS
OG0009075	LOC108141129|XP_017119839.1|DELE	LOC108601932|XP_017845399.1|DBUS
OG0009076	LOC108143916|XP_017123985.1|DELE	LOC108604596|XP_017849618.1|DBUS
OG0009077	LOC108140969|XP_017119525.1|DELE	LOC108598138|XP_017840244.1|DBUS, LOC108605362|XP_017850520.1|DBUS
OG0009078	LOC108136987|XP_017113970.1|DELE	LOC108603588|XP_017848018.1|DBUS
OG0009079	LOC108139210|XP_017117348.1|DELE	LOC108603498|XP_017847850.1|DBUS
OG0009081	LOC108147137|XP_017128919.1|DELE	LOC108602661|XP_017846296.1|DBUS
OG0009082	LOC108140689|XP_017119127.1|DELE	LOC108602148|XP_017845669.1|DBUS
OG0009083	LOC108138583|XP_017116359.1|DELE	LOC108605374|XP_033150268.1|DBUS
OG0009084	LOC108135571|XP_017111833.1|DELE	LOC108604805|XP_017849896.1|DBUS
OG0009086	LOC108141117|XP_017119822.1|DELE	LOC108604420|XP_017849375.1|DBUS
OG0009087	LOC108137385|XP_017114534.1|DELE	LOC108604075|XP_017848833.1|DBUS
OG0009088	LOC108148477|XP_017130998.1|DELE	LOC108601577|XP_033149787.1|DBUS
OG0009089	LOC108140927|XP_017119481.1|DELE	LOC108607075|XP_017853184.1|DBUS
OG0009090	LOC108149027|XP_017131864.1|DELE	LOC108602991|XP_017846874.1|DBUS
OG0009091	LOC108141247|XP_017119993.1|DELE	LOC108602223|XP_017845759.1|DBUS
OG0009092	LOC108135880|XP_017112273.1|DELE	LOC108602190|XP_017845726.2|DBUS
OG0009093	LOC108134687|XP_017110577.1|DELE	LOC108603334|XP_017847548.1|DBUS
OG0009094	LOC108148441|XP_017130964.1|DELE	LOC108601382|XP_017844771.1|DBUS
OG0009095	LOC108148440|XP_017130963.1|DELE	LOC108601381|XP_033149909.1|DBUS
OG0009096	LOC108148529|XP_017131056.1|DELE	LOC108602612|XP_017846238.1|DBUS
OG0009097	LOC108148567|XP_017131102.1|DELE	LOC108602651|XP_017846286.1|DBUS
OG0009098	LOC108148640|XP_017131251.1|DELE	LOC108604386|XP_017849331.1|DBUS
OG0009099	LOC108148832|XP_017131586.1|DELE	LOC108604609|XP_017849637.1|DBUS
OG0009100	LOC108138024|XP_017115484.1|DELE	LOC108600459|XP_033149877.1|DBUS
OG0009101	LOC108147873|XP_017130119.1|DELE	LOC108607525|XP_017853931.1|DBUS
OG0009102	LOC108134761|XP_017110695.1|DELE	LOC108608526|XP_017855425.1|DBUS
OG0009103	LOC108134700|XP_017110585.1|DELE	LOC108608205|XP_017854967.1|DBUS
OG0009104	LOC108134770|XP_017110705.1|DELE	LOC108603764|XP_017848342.1|DBUS
OG0009105	LOC108138345|XP_017116003.1|DELE	LOC108601893|XP_017845361.1|DBUS
