Orthogroup	DELE.longest_only	DANA.longest_only
OG0007576	LOC108144202|XP_017124365.1|DELE	LOC6502975|XP_032308980.1|DANA
OG0007577	LOC108142550|XP_017121973.1|DELE	LOC6502131|XP_001966152.1|DANA
OG0007578	LOC108150502|XP_017134203.1|DELE	LOC6499468|XP_032308683.1|DANA, LOC26514262|XP_014760645.1|DANA
OG0007579	LOC108145520|XP_017126493.1|DELE	LOC6495222|XP_001958815.1|DANA
OG0007580	LOC108136055|XP_017112478.1|DELE	LOC6493259|XP_001957370.2|DANA
OG0007581	LOC108150494|XP_017134192.1|DELE	LOC6503567|XP_001965287.1|DANA
OG0007582	LOC108143854|XP_017123905.1|DELE	LOC6500341|XP_001953006.2|DANA
OG0007583	LOC108141862|XP_017120944.1|DELE	LOC6496106|XP_001960237.2|DANA
OG0007584	LOC108147664|XP_017129836.1|DELE	LOC6502173|XP_001966082.1|DANA
OG0007585	LOC108142765|XP_017122291.1|DELE	LOC6507122|XP_001956632.1|DANA
OG0007586	LOC108149406|XP_017132432.1|DELE	LOC6504363|XP_001964989.2|DANA
OG0007587	LOC108145232|XP_017125984.1|DELE	LOC6495817|XP_032306343.1|DANA
OG0007588	LOC108141810|XP_017120875.1|DELE	LOC6499156|XP_014760139.1|DANA
OG0007589	LOC108136566|XP_017113364.1|DELE	LOC6503985|XP_001963959.1|DANA
OG0007590	LOC108143174|XP_017122910.1|DELE	LOC6507810|XP_032309907.1|DANA
OG0007591	LOC108141354|XP_017120161.1|DELE	LOC6495332|XP_001958616.1|DANA
OG0007592	LOC108137537|XP_017114749.1|DELE	LOC6495852|XP_001959711.1|DANA
OG0007593	LOC108149872|XP_017133247.1|DELE	LOC6504147|XP_032308700.1|DANA
OG0007594	LOC108141540|XP_017120469.1|DELE	LOC6495344|XP_001958624.1|DANA
OG0007595	LOC108143585|XP_017123590.1|DELE	LOC6496021|XP_001960060.1|DANA
OG0007596	LOC108147393|XP_017129318.1|DELE	LOC6493161|XP_001957170.3|DANA
OG0007597	LOC108135693|XP_017112024.1|DELE	LOC6506277|XP_001958213.1|DANA
OG0007598	LOC108141426|XP_017120297.1|DELE	LOC6494411|XP_001960381.1|DANA
OG0007599	LOC108146969|XP_017128715.1|DELE	LOC6493283|XP_001957434.1|DANA
OG0007600	LOC108146491|XP_017128012.1|DELE	LOC6506305|XP_001958150.1|DANA
OG0007601	LOC108136022|XP_017112438.1|DELE	LOC6493600|XP_032310381.1|DANA
OG0007602	LOC108143278|XP_017123083.1|DELE	LOC6507791|XP_001956349.1|DANA
OG0007603	LOC108143263|XP_017123065.1|DELE	LOC6507273|XP_014765122.1|DANA
OG0007604	LOC108146087|XP_017127398.1|DELE	LOC6507487|XP_001955905.1|DANA
OG0007605	LOC108143131|XP_017122860.1|DELE	LOC6506105|XP_001958540.3|DANA
OG0007606	LOC108135577|XP_017111855.1|DELE	LOC6507145|XP_032310415.1|DANA
OG0007607	LOC108148718|XP_017131375.1|DELE	LOC6498923|XP_001955671.1|DANA
OG0007608	LOC108142813|XP_017122363.1|DELE	LOC6506749|XP_032310824.1|DANA
OG0007609	LOC108135433|XP_017111661.1|DELE	LOC6505221|XP_001965570.1|DANA
OG0007610	LOC108141537|XP_017120466.1|DELE	LOC6494341|XP_001960501.2|DANA
OG0007611	LOC108145272|XP_017126046.1|DELE	LOC6504364|XP_014759434.1|DANA
OG0007612	LOC108141499|XP_017120407.1|DELE	LOC6496227|XP_001960491.1|DANA
OG0007613	LOC108145250|XP_017126016.1|DELE	LOC6494796|XP_001959651.3|DANA
OG0007614	LOC108146242|XP_017127665.1|DELE	LOC6493094|XP_001957031.1|DANA
OG0007615	LOC108142472|XP_017121843.1|DELE	LOC6493563|XP_001958004.1|DANA
OG0007616	LOC108148796|XP_017131505.1|DELE	LOC6505930|XP_001964636.2|DANA
OG0007617	LOC108136121|XP_017112595.1|DELE	LOC6493239|XP_001957338.1|DANA
OG0007618	LOC108146629|XP_017128163.1|DELE	LOC6507828|XP_001956431.1|DANA
OG0007619	LOC108146726|XP_017128311.1|DELE	LOC6493835|XP_001958530.1|DANA
OG0007620	LOC108146777|XP_017128413.1|DELE	LOC6506692|XP_032310236.1|DANA
OG0007621	LOC108143596|XP_017123608.1|DELE	LOC6495935|XP_001959884.2|DANA
OG0007622	LOC108135564|XP_017111810.1|DELE	LOC6507848|XP_014765490.2|DANA
OG0007623	LOC108142490|XP_017121868.1|DELE	LOC6507109|XP_032310425.1|DANA
OG0007624	LOC108142231|XP_017121438.1|DELE	LOC6506745|XP_001957317.1|DANA
OG0007625	LOC108150233|XP_017133777.1|DELE	LOC6507879|XP_032309518.1|DANA
OG0007626	LOC108145875|XP_017127004.1|DELE	LOC6492938|XP_001956690.1|DANA
OG0007627	LOC108145873|XP_017127001.1|DELE	LOC6507089|XP_001956689.1|DANA
OG0007628	LOC108145274|XP_017126055.1|DELE	LOC6493213|XP_032308052.1|DANA
OG0007629	LOC108147518|XP_017129588.1|DELE	LOC6507030|XP_001956792.1|DANA
OG0007630	LOC108135749|XP_017112072.1|DELE	LOC6499339|XP_001954835.3|DANA
OG0007631	LOC108140761|XP_017119236.1|DELE	LOC6499098|XP_001955306.1|DANA
OG0007632	LOC108146093|XP_017127410.1|DELE	LOC6507553|XP_001955904.1|DANA
OG0007633	LOC108149396|XP_017132419.1|DELE	LOC26514077|XP_014762296.1|DANA
OG0007634	LOC108148779|XP_017131479.1|DELE	LOC6501578|XP_001955510.1|DANA
OG0007635	LOC108149480|XP_017132585.1|DELE	LOC6498426|XP_001962788.1|DANA
OG0007636	LOC108145740|XP_017126792.1|DELE	LOC6493667|XP_001958188.1|DANA
OG0007637	LOC108134744|XP_017110672.1|DELE	LOC6499447|XP_001965899.2|DANA
OG0007638	LOC108150391|XP_017134022.1|DELE	LOC6504680|XP_032309071.1|DANA
OG0007639	LOC108134868|XP_017110846.1|DELE	LOC6502990|XP_001963459.1|DANA
OG0007640	LOC108147042|XP_017128804.1|DELE	LOC6495629|XP_001959254.1|DANA
OG0007641	LOC108143915|XP_017123984.1|DELE	LOC6500971|XP_001954274.1|DANA
OG0007642	LOC108149748|XP_017133028.1|DELE	LOC6496327|XP_001960707.1|DANA
OG0007643	LOC108140793|XP_017119276.1|DELE	LOC6499266|XP_001954991.1|DANA
OG0007644	LOC108142928|XP_017122510.1|DELE	LOC6505633|XP_001964567.1|DANA
OG0007645	LOC108140421|XP_017118632.1|DELE	LOC6501304|XP_001954960.1|DANA
OG0007646	LOC108138052|XP_017115517.1|DELE	LOC6497392|XP_001962179.2|DANA
OG0007647	LOC108138796|XP_017116764.1|DELE	LOC6498286|XP_001962462.1|DANA
OG0007648	LOC108145346|XP_017126225.1|DELE	LOC6494078|XP_001961022.1|DANA
OG0007649	LOC108150268|XP_017133839.1|DELE	LOC6507768|XP_001956315.2|DANA
OG0007650	LOC108143300|XP_017123104.1|DELE	LOC6494586|XP_001960057.2|DANA
OG0007651	LOC108150036|XP_017133488.1|DELE	LOC6503575|XP_001964127.2|DANA
OG0007652	LOC108149753|XP_017133050.1|DELE	LOC26515208|XP_014764104.1|DANA
OG0007653	LOC108142799|XP_017122342.1|DELE	LOC6493232|XP_001957320.1|DANA
OG0007654	LOC108145760|XP_017126816.1|DELE	LOC6493105|XP_001957050.1|DANA
OG0007655	LOC108143647|XP_017123648.1|DELE	LOC6494445|XP_032306963.1|DANA
OG0007656	LOC108140415|XP_017118622.1|DELE	LOC6501299|XP_001954944.1|DANA, LOC6501298|XP_001954943.1|DANA
OG0007657	LOC108139108|XP_017117210.1|DELE	LOC6499033|XP_014765877.1|DANA
OG0007657	LOC108135027|XP_017111047.1|DELE	LOC116654509|XP_032305504.1|DANA
OG0007658	LOC108149112|XP_017132000.1|DELE	LOC6502565|XP_001959629.1|DANA
OG0007659	LOC108141293|XP_017120049.1|DELE	LOC6502579|XP_032306949.1|DANA
OG0007660	LOC108136973|XP_017113953.1|DELE	LOC6499528|XP_001954433.1|DANA
OG0007661	LOC108144958|XP_017125593.1|DELE, LOC108144970|XP_017125607.1|DELE	LOC26514708|XP_032307056.1|DANA
OG0007664	LOC108139130|XP_017117233.1|DELE	LOC6501559|XP_001955472.2|DANA
OG0007665	LOC108135922|XP_017112354.1|DELE	LOC6502359|XP_032308271.1|DANA
OG0007666	LOC108135942|XP_017112380.1|DELE	LOC6504456|XP_001966950.1|DANA
OG0007667	LOC108140925|XP_017119478.1|DELE	LOC6503957|XP_001963917.1|DANA
OG0007668	LOC108149257|XP_017132189.1|DELE	LOC6497504|XP_001961946.1|DANA
OG0007669	LOC108140893|XP_017119420.1|DELE	LOC6504821|XP_032309023.1|DANA
OG0007670	LOC108140892|XP_017119418.1|DELE	LOC6504822|XP_001966399.1|DANA
OG0007671	LOC108136553|XP_017113348.1|DELE	LOC6501920|XP_001966691.2|DANA
OG0007672	LOC108138440|XP_017116130.1|DELE	LOC6503960|XP_001963923.1|DANA
OG0007673	LOC108148943|XP_017131765.1|DELE	LOC6505598|XP_001964619.1|DANA
OG0007674	LOC108138528|XP_017116278.1|DELE	LOC6504479|XP_001966986.3|DANA
OG0007675	LOC108138540|XP_017116299.1|DELE	LOC6505008|XP_001965642.1|DANA
OG0007676	LOC108136476|XP_017113168.1|DELE	LOC6505096|XP_001965473.1|DANA
OG0007677	LOC108137587|XP_017114807.1|DELE	LOC6503554|XP_001964168.1|DANA
OG0007678	LOC108141629|XP_017120586.1|DELE	LOC26513704|XP_032311950.1|DANA
OG0007679	LOC108141613|XP_017120567.1|DELE	LOC6501878|XP_032311967.1|DANA
OG0007680	LOC108147993|XP_017130297.1|DELE	LOC6497726|XP_001961478.2|DANA
OG0007681	LOC108136923|XP_017113887.1|DELE	LOC6498914|XP_032312168.1|DANA
OG0007683	LOC108134866|XP_017110844.1|DELE	LOC6503116|XP_001963454.1|DANA
OG0007684	LOC108138597|XP_017116376.1|DELE	LOC6505260|XP_001965644.1|DANA
OG0007685	LOC108134852|XP_017110808.1|DELE	LOC6493475|XP_032311802.1|DANA
OG0007686	LOC108145564|XP_017126558.1|DELE	LOC6502322|XP_001967151.2|DANA
OG0007687	LOC108137135|XP_017114177.1|DELE	LOC6502119|XP_001966171.2|DANA
OG0007688	LOC108136694|XP_017113507.1|DELE	LOC6499824|XP_001953838.1|DANA
OG0007689	LOC108144644|XP_017125179.1|DELE	LOC6504377|XP_001967088.2|DANA
OG0007690	LOC108137120|XP_017114137.1|DELE	LOC6501836|XP_014759595.1|DANA
OG0007691	LOC108148878|XP_017131668.1|DELE	LOC6498931|XP_014765829.1|DANA
OG0007692	LOC108148181|XP_017130572.1|DELE	LOC6504482|XP_032308248.1|DANA
OG0007693	LOC108134922|XP_017110926.1|DELE	LOC6498804|XP_001967292.1|DANA
OG0007694	LOC108136155|XP_017112639.1|DELE	LOC6506340|XP_001958073.1|DANA
OG0007695	LOC108141422|XP_017120300.1|DELE	LOC6503075|XP_032308951.1|DANA
OG0007696	LOC108137420|XP_017114572.1|DELE	LOC6502774|XP_001958199.3|DANA
OG0007697	LOC108146125|XP_017127459.1|DELE	LOC6507698|XP_014765413.1|DANA
OG0007698	LOC108150009|XP_017133449.1|DELE	LOC6503565|XP_001964150.2|DANA
OG0007699	LOC108138593|XP_017116373.1|DELE	LOC6503720|XP_001963868.1|DANA
OG0007700	LOC108136261|XP_017112806.1|DELE	LOC6507947|XP_001966480.1|DANA
OG0007701	LOC108149868|XP_017133239.1|DELE	LOC6503898|XP_032308467.1|DANA
OG0007702	LOC108136324|XP_017112915.1|DELE	LOC6503881|XP_001963774.1|DANA
OG0007703	LOC108137183|XP_017114255.1|DELE	LOC6502288|XP_001966175.1|DANA
OG0007704	LOC108142902|XP_017122478.1|DELE	LOC6501187|XP_001954720.1|DANA
OG0007705	LOC108136546|XP_017113334.1|DELE	LOC6501847|XP_001966810.1|DANA
OG0007706	LOC108136544|XP_017113331.1|DELE	LOC6505066|XP_001965527.1|DANA
OG0007707	LOC108135418|XP_017111619.1|DELE	LOC6504270|XP_032308860.1|DANA
OG0007708	LOC108137623|XP_017114883.1|DELE	LOC6504918|XP_014759855.1|DANA
OG0007709	LOC108147731|XP_017129948.1|DELE	LOC6502169|XP_001966092.1|DANA
OG0007710	LOC108145565|XP_017126560.1|DELE	LOC6507964|XP_032311915.1|DANA
OG0007711	LOC108150025|XP_017133474.1|DELE	LOC6504493|XP_001967006.1|DANA
OG0007712	LOC108137139|XP_017114188.1|DELE	LOC6503742|XP_032308418.1|DANA
OG0007713	LOC108147618|XP_017129743.1|DELE	LOC6504014|XP_032308445.1|DANA
OG0007714	LOC108144303|XP_017124487.1|DELE	LOC6504526|XP_001967074.1|DANA
OG0007715	LOC108144397|XP_017124670.1|DELE	LOC6501853|XP_001966798.1|DANA
OG0007716	LOC108137630|XP_017114905.1|DELE	LOC6503519|XP_001964222.1|DANA
OG0007717	LOC108142952|XP_017122581.1|DELE	LOC6499392|XP_001954728.1|DANA
OG0007718	LOC108140930|XP_017119483.1|DELE	LOC6503617|XP_001964060.1|DANA
OG0007719	LOC108136276|XP_017112833.1|DELE	LOC6503969|XP_032308572.1|DANA
OG0007720	LOC108136313|XP_017112900.1|DELE	LOC6503967|XP_032308385.1|DANA
OG0007721	LOC108137304|XP_017114413.1|DELE	LOC6501922|XP_032308131.1|DANA
OG0007722	LOC108137244|XP_017114315.1|DELE	LOC6501903|XP_001966697.3|DANA
OG0007723	LOC108137326|XP_017114446.1|DELE	LOC6501925|XP_032308164.1|DANA
OG0007724	LOC108137855|XP_017115272.1|DELE	LOC6507328|XP_001965355.3|DANA
OG0007725	LOC108136581|XP_017113382.1|DELE	LOC6505235|XP_001965592.1|DANA
OG0007726	LOC108137604|XP_017114868.1|DELE	LOC6503141|XP_001963511.1|DANA
OG0007727	LOC108136348|XP_017112944.1|DELE	LOC6502256|XP_001966094.1|DANA
OG0007728	LOC108141040|XP_017119662.1|DELE	LOC6504738|XP_001966288.1|DANA
OG0007729	LOC108137743|XP_017115132.1|DELE	LOC6502978|XP_001963481.1|DANA
OG0007730	LOC108141078|XP_017119741.1|DELE	LOC6504749|XP_032309020.1|DANA
OG0007731	LOC108142202|XP_017121378.1|DELE	LOC6507000|XP_014765028.1|DANA
OG0007732	LOC108144455|XP_017124839.1|DELE	LOC6498766|XP_032308205.1|DANA
OG0007733	LOC108136577|XP_017113376.1|DELE	LOC6504507|XP_001967041.1|DANA
OG0007734	LOC108147640|XP_017129784.1|DELE	LOC6504402|XP_001967039.1|DANA
OG0007735	LOC108138525|XP_017116275.1|DELE	LOC6503877|XP_001963761.1|DANA
OG0007736	LOC108150401|XP_017134048.1|DELE	LOC6504833|XP_001966418.1|DANA
OG0007737	LOC108140575|XP_017118937.1|DELE	LOC6501103|XP_001954553.1|DANA
OG0007738	LOC108148807|XP_017131524.1|DELE	LOC6499771|XP_014766218.1|DANA
OG0007739	LOC108135938|XP_017112375.1|DELE	LOC6504971|XP_001965714.2|DANA
OG0007740	LOC108138566|XP_017116335.1|DELE	LOC6504926|XP_001966605.1|DANA
OG0007741	LOC108148135|XP_017130475.1|DELE	LOC6502250|XP_032309340.1|DANA
OG0007742	LOC108141607|XP_017120550.1|DELE	LOC6502391|XP_014759387.1|DANA
OG0007743	LOC108148631|XP_017131230.1|DELE	LOC6505530|XP_032312382.1|DANA
OG0007744	LOC108138113|XP_017115627.1|DELE	LOC26515257|XP_014762411.1|DANA
OG0007745	LOC108136846|XP_017113757.1|DELE	LOC6500884|XP_001954103.2|DANA
OG0007746	LOC108144027|XP_017124147.1|DELE	LOC6505637|XP_001964557.1|DANA
OG0007747	LOC108136217|XP_017112725.1|DELE	LOC6504995|XP_032307820.1|DANA
OG0007748	LOC108145172|XP_017125905.1|DELE	LOC6498768|XP_032308235.1|DANA
OG0007749	LOC108136223|XP_017112733.1|DELE	LOC6504648|XP_001966475.1|DANA
OG0007750	LOC108143936|XP_017124012.1|DELE	LOC6505949|XP_001964665.1|DANA
OG0007751	LOC108137858|XP_017115277.1|DELE	LOC6497696|XP_001961548.1|DANA
OG0007752	LOC108140918|XP_017119468.1|DELE	LOC6503958|XP_001963919.1|DANA
OG0007753	LOC108137413|XP_017114561.1|DELE	LOC6501838|XP_001966826.1|DANA
OG0007754	LOC108142798|XP_017122341.1|DELE	LOC6506120|XP_001958508.1|DANA
OG0007755	LOC108142263|XP_017121473.1|DELE	LOC6505161|XP_001965460.3|DANA
OG0007756	LOC108141109|XP_017119815.1|DELE	LOC6502123|XP_032309402.1|DANA
OG0007757	LOC108136247|XP_017112775.1|DELE	LOC6503598|XP_001964084.2|DANA
OG0007758	LOC108135262|XP_017111420.1|DELE	LOC6506318|XP_001965152.1|DANA
OG0007759	LOC108148949|XP_017131770.1|DELE	LOC6498979|XP_001955570.2|DANA
OG0007760	LOC108137742|XP_017115131.1|DELE	LOC6504917|XP_001966587.1|DANA
OG0007761	LOC108144558|XP_017125029.1|DELE	LOC6505157|XP_001965455.1|DANA
OG0007762	LOC108144784|XP_017125388.1|DELE	LOC6505101|XP_001965456.2|DANA
OG0007763	LOC108137852|XP_017115270.1|DELE	LOC6497694|XP_001961552.2|DANA
OG0007764	LOC108136472|XP_017113161.1|DELE	LOC6503680|XP_014761024.1|DANA
OG0007765	LOC108136473|XP_017113162.1|DELE	LOC6503979|XP_032308612.1|DANA
OG0007766	LOC108134725|XP_017110622.1|DELE	LOC6500172|XP_014766410.1|DANA
OG0007768	LOC108137590|XP_017114811.1|DELE	LOC6504582|XP_001966585.1|DANA
OG0007769	LOC108134947|XP_017110961.1|DELE	LOC6494135|XP_001965971.2|DANA
OG0007770	LOC108139059|XP_017117169.1|DELE	LOC6497945|XP_001961773.1|DANA
OG0007771	LOC108138979|XP_017117052.1|DELE	LOC6497812|XP_001961497.2|DANA
OG0007772	LOC108136289|XP_017112864.1|DELE	LOC6502207|XP_001966033.1|DANA
OG0007773	LOC108148289|XP_017130750.1|DELE	LOC116656051|XP_032311222.1|DANA, LOC6497116|XP_001962726.3|DANA
OG0007774	LOC108142864|XP_017122426.1|DELE	LOC6493521|XP_001957917.2|DANA
OG0007775	LOC108147733|XP_017129951.1|DELE	LOC6498788|XP_001967257.1|DANA
OG0007776	LOC108136599|XP_017113404.1|DELE	LOC6505173|XP_014760308.1|DANA
OG0007777	LOC108138543|XP_017116301.1|DELE	LOC6505257|XP_001965639.1|DANA
OG0007778	LOC108147616|XP_017129741.1|DELE	LOC6502957|XP_001963516.1|DANA
OG0007779	LOC108146414|XP_017127906.1|DELE	LOC6507023|XP_001956804.1|DANA
OG0007780	LOC108141308|XP_017120066.1|DELE	LOC6505140|XP_001965427.1|DANA
OG0007781	LOC108148152|XP_017130534.1|DELE	LOC6502297|XP_014760003.1|DANA
OG0007782	LOC108136611|XP_017113419.1|DELE	LOC6504176|XP_001964325.1|DANA
OG0007783	LOC108140978|XP_017119540.1|DELE	LOC6503095|XP_001963414.1|DANA
OG0007784	LOC108141120|XP_017119823.1|DELE	LOC6500987|XP_001954305.1|DANA
OG0007785	LOC108135434|XP_017111662.1|DELE	LOC6502212|XP_001966021.1|DANA
OG0007786	LOC108137830|XP_017115244.1|DELE	LOC6497693|XP_032307445.1|DANA
OG0007787	LOC108148990|XP_017131820.1|DELE	LOC6499013|XP_032312132.1|DANA
OG0007788	LOC108148815|XP_017131555.1|DELE	LOC6499363|XP_001954791.1|DANA
OG0007789	LOC108140351|XP_017118533.1|DELE	LOC6499796|XP_032306612.1|DANA
OG0007790	LOC108147172|XP_017128994.1|DELE	LOC6499073|XP_001955364.3|DANA
OG0007791	LOC108147226|XP_017129103.1|DELE	LOC6499074|XP_032310798.1|DANA
OG0007792	LOC108147693|XP_017129896.1|DELE	LOC6503152|XP_001963529.1|DANA
OG0007793	LOC108134658|XP_017110543.1|DELE	LOC6500328|XP_032305327.1|DANA
OG0007794	LOC108134871|XP_017110850.1|DELE	LOC6503196|XP_001963623.1|DANA
OG0007795	LOC108137593|XP_017114813.1|DELE	LOC6503560|XP_001964158.1|DANA
OG0007796	LOC108143911|XP_017123978.1|DELE	LOC6499880|XP_001953712.1|DANA
OG0007797	LOC108148656|XP_017131275.1|DELE	LOC6498989|XP_014765867.1|DANA
OG0007798	LOC108148657|XP_017131276.1|DELE	LOC6498990|XP_001955551.1|DANA
OG0007799	LOC108149016|XP_017131851.1|DELE	LOC6501620|XP_001955619.1|DANA
OG0007800	LOC108148999|XP_017131831.1|DELE	LOC6500856|XP_001954045.1|DANA
OG0007801	LOC108144062|XP_017124196.1|DELE	LOC6502659|XP_001953686.2|DANA
OG0007802	LOC108143062|XP_017122765.1|DELE	LOC6499998|XP_001953436.1|DANA
OG0007803	LOC108135730|XP_017112053.1|DELE	LOC6499911|XP_001953649.2|DANA
OG0007804	LOC108142487|XP_017121862.1|DELE	LOC6505056|XP_032308010.1|DANA
OG0007805	LOC108135896|XP_017112301.1|DELE	LOC6505205|XP_001965546.1|DANA
OG0007806	LOC108135889|XP_017112294.1|DELE	LOC6505055|XP_001965547.1|DANA
OG0007808	LOC108143762|XP_017123780.1|DELE	LOC6499889|XP_001953694.1|DANA
OG0007809	LOC108147726|XP_017129944.1|DELE	LOC6502948|XP_001963538.1|DANA
OG0007810	LOC108149423|XP_017132479.1|DELE	LOC6505810|XP_001965029.1|DANA
OG0007811	LOC108140543|XP_017118869.1|DELE	LOC6500248|XP_032312148.1|DANA
OG0007812	LOC108136388|XP_017112989.1|DELE	LOC6501938|XP_001966727.1|DANA
OG0007813	LOC108143009|XP_017122687.1|DELE	LOC6501451|XP_001955285.1|DANA
OG0007814	LOC108135437|XP_017111667.1|DELE	LOC6503794|XP_001963733.1|DANA
OG0007815	LOC108136584|XP_017113385.1|DELE	LOC6501874|XP_001966758.1|DANA
OG0007816	LOC108142654|XP_017122144.1|DELE	LOC6506771|XP_001957271.1|DANA
OG0007817	LOC108148282|XP_017130732.1|DELE	LOC6501415|XP_001955203.1|DANA
OG0007818	LOC108136988|XP_017113971.1|DELE	LOC6498905|XP_001955703.2|DANA
OG0007819	LOC108137656|XP_017114977.1|DELE	LOC6502927|XP_001963573.1|DANA
OG0007820	LOC108143038|XP_017122725.1|DELE	LOC6500566|XP_014766627.1|DANA
OG0007821	LOC108148961|XP_017131786.1|DELE	LOC6501593|XP_032312215.1|DANA
OG0007822	LOC108148960|XP_017131785.1|DELE	LOC6498996|XP_001955543.3|DANA
OG0007823	LOC108148688|XP_017131321.1|DELE	LOC6498994|XP_001955545.1|DANA
OG0007824	LOC108148639|XP_017131250.1|DELE	LOC6505541|XP_001964731.1|DANA
OG0007825	LOC108150572|XP_017134317.1|DELE	LOC6500866|XP_001954066.1|DANA
OG0007826	LOC108148673|XP_017131296.1|DELE	LOC6501355|XP_001955058.1|DANA
OG0007827	LOC108138451|XP_017116142.1|DELE	LOC6504569|XP_001966615.1|DANA
OG0007828	LOC108147447|XP_017129464.1|DELE	LOC6493318|XP_001957514.1|DANA
OG0007829	LOC108141174|XP_017119890.1|DELE	LOC6499603|XP_001954315.1|DANA
OG0007830	LOC108136708|XP_017113522.1|DELE	LOC6500892|XP_001954118.1|DANA
OG0007831	LOC108136483|XP_017113186.1|DELE	LOC6504907|XP_001966569.2|DANA
OG0007832	LOC108137236|XP_017114303.1|DELE	LOC6502246|XP_001967143.2|DANA
OG0007833	LOC108136319|XP_017112908.1|DELE	LOC6504889|XP_014759846.1|DANA
OG0007834	LOC108143963|XP_017124051.1|DELE	LOC6500664|XP_001953678.1|DANA
OG0007835	LOC108144039|XP_017124165.1|DELE	LOC6500671|XP_001953692.1|DANA
OG0007836	LOC108139117|XP_017117219.1|DELE	LOC6501389|XP_032309327.1|DANA
OG0007837	LOC108148252|XP_017130656.1|DELE	LOC6501395|XP_001955159.1|DANA
OG0007838	LOC108148416|XP_017130945.1|DELE	LOC6499171|XP_032305723.1|DANA
OG0007839	LOC108136457|XP_017113132.1|DELE	LOC6501955|XP_001966759.1|DANA
OG0007840	LOC108148777|XP_017131476.1|DELE	LOC6499014|XP_001955511.1|DANA
OG0007841	LOC108144036|XP_017124157.1|DELE	LOC6500827|XP_001953993.2|DANA
OG0007842	LOC108148683|XP_017131312.1|DELE	LOC6501184|XP_014766916.1|DANA
OG0007843	LOC108148570|XP_017131105.1|DELE	LOC6499400|XP_001954713.2|DANA
OG0007844	LOC108137983|XP_017115443.1|DELE	LOC6495621|XP_001959239.1|DANA
OG0007845	LOC108147318|XP_017129234.1|DELE	LOC6500168|XP_001953098.2|DANA
OG0007846	LOC108136246|XP_017112774.1|DELE	LOC6504048|XP_001964081.1|DANA
OG0007847	LOC108136975|XP_017113955.1|DELE	LOC6499117|XP_001955266.1|DANA
OG0007848	LOC108136953|XP_017113927.1|DELE	LOC6498903|XP_001955705.1|DANA
OG0007849	LOC108139288|XP_017117472.1|DELE	LOC6505680|XP_001964468.1|DANA
OG0007850	LOC108139287|XP_017117471.1|DELE	LOC6505840|XP_001964467.3|DANA
OG0007851	LOC108148540|XP_017131071.1|DELE	LOC26515123|XP_014760936.1|DANA
OG0007852	LOC108134797|XP_017110736.1|DELE	LOC6499839|XP_001953802.1|DANA
OG0007853	LOC108148976|XP_017131804.1|DELE	LOC6499227|XP_001955067.3|DANA
OG0007854	LOC108136927|XP_017113890.1|DELE	LOC6501655|XP_014767151.1|DANA
OG0007855	LOC108135050|XP_017111078.1|DELE	LOC6500640|XP_001953626.3|DANA
OG0007856	LOC108136954|XP_017113928.1|DELE	LOC6498904|XP_014765812.1|DANA
OG0007857	LOC108135224|XP_017111346.1|DELE	LOC6499054|XP_014765879.1|DANA
OG0007858	LOC108149495|XP_017132605.1|DELE	LOC6497448|XP_014761709.2|DANA
OG0007859	LOC108136642|XP_017113454.1|DELE	LOC6501857|XP_001966790.1|DANA
OG0007860	LOC108135061|XP_017111096.1|DELE	LOC6500684|XP_032312334.1|DANA
OG0007861	LOC108150177|XP_017133657.1|DELE	LOC6500682|XP_001953717.1|DANA
OG0007862	LOC108148610|XP_017131178.1|DELE	LOC116656385|XP_032311770.1|DANA
OG0007863	LOC108150429|XP_017134075.1|DELE	LOC6497929|XP_001961739.1|DANA
OG0007864	LOC108143972|XP_017124065.1|DELE	LOC6499470|XP_001954575.2|DANA
OG0007865	LOC108142656|XP_017122146.1|DELE	LOC6507919|XP_001956601.1|DANA
OG0007866	LOC108140774|XP_017119251.1|DELE	LOC6500916|XP_032305427.1|DANA
OG0007867	LOC108148753|XP_017131438.1|DELE	LOC6498944|XP_014765839.1|DANA
OG0007868	LOC108144080|XP_017124219.1|DELE	LOC6499114|XP_001955273.2|DANA
OG0007869	LOC108140800|XP_017119291.1|DELE	LOC6503080|XP_032308978.1|DANA
OG0007870	LOC108150354|XP_017133977.1|DELE	LOC6493496|XP_032309996.1|DANA
OG0007871	LOC108137737|XP_017115124.1|DELE	LOC6503734|XP_032308485.1|DANA
OG0007872	LOC108146816|XP_017128496.1|DELE	LOC6506500|XP_032310023.1|DANA
OG0007873	LOC108146897|XP_017128627.1|DELE	LOC26514431|XP_014765621.1|DANA
OG0007874	LOC108147736|XP_017129955.1|DELE	LOC6503637|XP_032308465.1|DANA
OG0007875	LOC108149784|XP_017133127.1|DELE	LOC6496605|XP_014763891.1|DANA
OG0007876	LOC108141455|XP_017120351.1|DELE	LOC6503027|XP_001963384.1|DANA
OG0007877	LOC108144545|XP_017125008.1|DELE	LOC6503915|XP_032308527.1|DANA
OG0007878	LOC108143559|XP_017123556.1|DELE	LOC6495599|XP_014763363.1|DANA
OG0007879	LOC108135573|XP_017111831.1|DELE	LOC6506537|XP_014764809.1|DANA
OG0007880	LOC108136618|XP_017113424.1|DELE	LOC6504175|XP_001964324.1|DANA
OG0007881	LOC108146390|XP_017127873.1|DELE	LOC6507644|XP_001956064.1|DANA
