Orthogroup	DELE.longest_only	DKIK.longest_only
OG0010384	LOC108141579|XP_017120517.1|DELE	LOC108084688|XP_017036513.1|DKIK
OG0010385	LOC108138647|XP_017116476.1|DELE	LOC108077361|XP_017026144.1|DKIK
OG0010386	LOC108150469|XP_017134151.1|DELE	LOC108075948|XP_017024083.1|DKIK
OG0010387	LOC108138686|XP_017116519.1|DELE	LOC108077356|XP_017026137.1|DKIK
OG0010388	LOC108141654|XP_017120613.1|DELE	LOC108082080|XP_017032862.1|DKIK
OG0010389	LOC108141710|XP_017120682.1|DELE	LOC108082212|XP_017033031.1|DKIK
OG0010390	LOC108139008|XP_017117096.1|DELE	LOC108072607|XP_017019319.1|DKIK
OG0010391	LOC108138923|XP_017116979.1|DELE	LOC108072583|XP_017019280.1|DKIK
OG0010392	LOC108141743|XP_017120725.1|DELE	LOC108082662|XP_017033649.1|DKIK
OG0010393	LOC108147871|XP_017130117.1|DELE	LOC108075775|XP_017023823.1|DKIK
OG0010394	LOC108135200|XP_017111312.1|DELE	LOC108082776|XP_017033798.1|DKIK
OG0010395	LOC108134563|XP_017110405.1|DELE	LOC108082734|XP_017033729.1|DKIK
OG0010396	LOC108141746|XP_017120729.1|DELE	LOC108075872|XP_017023968.1|DKIK
OG0010397	LOC108149268|XP_017132199.1|DELE	LOC108085276|XP_017037315.1|DKIK
OG0010398	LOC108149282|XP_017132215.1|DELE, LOC108149281|XP_017132214.1|DELE	LOC108077362|XP_017026145.1|DKIK
OG0010399	LOC108149310|XP_017132252.1|DELE	LOC108070434|XP_017016396.1|DKIK
OG0010400	LOC108149359|XP_017132346.1|DELE	LOC108070422|XP_017016369.1|DKIK
OG0010401	LOC108149356|XP_017132341.1|DELE	LOC108070412|XP_017016357.1|DKIK
OG0010402	LOC108141942|XP_017121071.1|DELE	LOC108077243|XP_017025992.1|DKIK
OG0010403	LOC108141797|XP_017120844.1|DELE	LOC108077200|XP_017025937.1|DKIK
OG0010404	LOC108139064|XP_017117174.1|DELE	LOC108072494|XP_017019149.1|DKIK
OG0010405	LOC108139078|XP_017117190.1|DELE	LOC108072613|XP_017019325.1|DKIK
OG0010406	LOC108138868|XP_017116884.1|DELE	LOC108072614|XP_017019327.1|DKIK
OG0010407	LOC108141716|XP_017120698.1|DELE	LOC108082670|XP_017033657.1|DKIK
OG0010409	LOC108150522|XP_017134237.1|DELE	LOC108075903|XP_017024011.1|DKIK
OG0010410	LOC108138005|XP_017115463.1|DELE	LOC108075774|XP_017023822.1|DKIK
OG0010411	LOC108145611|XP_017126636.1|DELE	LOC108075934|XP_017024065.1|DKIK
OG0010412	LOC108141753|XP_017120738.1|DELE	LOC108074518|XP_017022085.1|DKIK
OG0010413	LOC108147915|XP_017130169.1|DELE	LOC108074544|XP_017022127.1|DKIK
OG0010414	LOC108147920|XP_017130174.1|DELE	LOC108074546|XP_017022130.1|DKIK
OG0010415	LOC108150734|XP_017134524.1|DELE	LOC108072500|XP_017019156.1|DKIK
OG0010416	LOC108134484|XP_017110292.1|DELE	LOC108076975|XP_017025517.1|DKIK
OG0010417	LOC108134485|XP_017110293.1|DELE	LOC108076976|XP_017025518.1|DKIK
OG0010418	LOC108135316|XP_017111491.1|DELE	LOC108077196|XP_017025930.1|DKIK
OG0010419	LOC108135308|XP_017111482.1|DELE	LOC108076908|XP_017025437.1|DKIK
OG0010420	LOC108150417|XP_017134062.1|DELE	LOC108072629|XP_017019348.1|DKIK, LOC108073074|XP_017020030.1|DKIK
OG0010421	LOC108147899|XP_017130149.1|DELE	LOC108074305|XP_017021791.1|DKIK
OG0010422	LOC108138231|XP_017115845.1|DELE	LOC108076998|XP_017025557.1|DKIK
OG0010423	LOC108138749|XP_017116639.1|DELE	LOC108082726|XP_017033723.1|DKIK
OG0010424	LOC108138058|XP_017115523.1|DELE	LOC108076973|XP_017025514.1|DKIK
OG0010425	LOC108149232|XP_017132157.1|DELE	LOC108082706|XP_017033703.1|DKIK
OG0010426	LOC108149261|XP_017132191.1|DELE	LOC108082717|XP_017033714.1|DKIK
OG0010427	LOC108149289|XP_017132221.1|DELE	LOC108081369|XP_017032011.1|DKIK
OG0010428	LOC108149444|XP_017132524.1|DELE	LOC108081401|XP_017032050.1|DKIK
OG0010429	LOC108138075|XP_017115540.1|DELE	LOC108079590|XP_017029424.1|DKIK
OG0010430	LOC108147978|XP_017130274.1|DELE	LOC108075824|XP_017023884.1|DKIK
OG0010431	LOC108134772|XP_017110708.1|DELE	LOC108086172|XP_017038522.1|DKIK
OG0010432	LOC108134773|XP_017110709.1|DELE	LOC108086167|XP_017038518.1|DKIK
OG0010433	LOC108134684|XP_017110571.1|DELE	LOC108086083|XP_017038390.1|DKIK
OG0010434	LOC108147903|XP_017130152.1|DELE	LOC108074535|XP_017022110.1|DKIK
OG0010435	LOC108147799|XP_017130027.1|DELE	LOC108086232|XP_017038590.1|DKIK
OG0010436	LOC108150740|XP_017134532.1|DELE	LOC108081999|XP_017032731.1|DKIK
OG0010437	LOC108135276|XP_017111444.1|DELE	LOC108075874|XP_017023966.1|DKIK
OG0010438	LOC108135212|XP_017111326.1|DELE	LOC108081859|XP_017032587.1|DKIK
OG0010439	LOC108135208|XP_017111321.1|DELE	LOC108081854|XP_017032584.1|DKIK
OG0010440	LOC108150436|XP_017134083.1|DELE	LOC108076964|XP_017025504.1|DKIK
OG0010441	LOC108150524|XP_017134241.1|DELE	LOC108076921|XP_017025454.1|DKIK
OG0010442	LOC108141561|XP_017120494.1|DELE	LOC108080438|XP_017030662.1|DKIK
OG0010443	LOC108138072|XP_017115536.1|DELE	LOC108086202|XP_017038553.1|DKIK
OG0010444	LOC108138073|XP_017115538.1|DELE	LOC108086200|XP_017038551.1|DKIK
OG0010445	LOC108147885|XP_017130132.1|DELE	LOC108077365|XP_017026149.1|DKIK
OG0010446	LOC108147796|XP_017130028.1|DELE	LOC108074269|XP_017021728.1|DKIK
OG0010447	LOC108147406|XP_017129332.1|DELE	LOC108072637|XP_017019356.1|DKIK
OG0010448	LOC108150276|XP_017133857.1|DELE	LOC108071640|XP_017017920.1|DKIK
OG0010449	LOC108146624|XP_017128157.1|DELE	LOC108073890|XP_017021164.1|DKIK
OG0010450	LOC108146547|XP_017128080.1|DELE	LOC108071490|XP_017017742.1|DKIK
OG0010451	LOC108146521|XP_017128047.1|DELE	LOC108073301|XP_017020347.1|DKIK
OG0010452	LOC108142633|XP_017122113.1|DELE	LOC108078811|XP_017028379.1|DKIK
OG0010453	LOC108142542|XP_017121957.1|DELE	LOC108078732|XP_017028223.1|DKIK
OG0010454	LOC108146790|XP_017128446.1|DELE	LOC108079749|XP_017029653.1|DKIK
OG0010455	LOC108150241|XP_017133792.1|DELE	LOC108078758|XP_017028281.1|DKIK
OG0010456	LOC108135711|XP_017112044.1|DELE	LOC108071889|XP_017018306.1|DKIK
OG0010457	LOC108145743|XP_017126795.1|DELE	LOC108078674|XP_017028096.1|DKIK
OG0010458	LOC108145730|XP_017126782.1|DELE	LOC108078644|XP_017028062.1|DKIK
OG0010459	LOC108145771|XP_017126829.1|DELE	LOC108078576|XP_017027984.1|DKIK
OG0010460	LOC108145620|XP_017126645.1|DELE	LOC108078572|XP_017027981.1|DKIK
OG0010461	LOC108145757|XP_017126813.1|DELE	LOC108071928|XP_017018381.1|DKIK
OG0010462	LOC108145838|XP_017126939.1|DELE	LOC108079092|XP_017028807.1|DKIK
OG0010463	LOC108145633|XP_017126658.1|DELE	LOC108078686|XP_017028123.1|DKIK
OG0010464	LOC108145689|XP_017126736.1|DELE	LOC108078608|XP_017028018.1|DKIK
OG0010465	LOC108145664|XP_017126706.1|DELE	LOC108084437|XP_017036134.1|DKIK
OG0010466	LOC108145701|XP_017126750.1|DELE	LOC108084397|XP_017036081.1|DKIK
OG0010467	LOC108145783|XP_017126843.1|DELE	LOC108084401|XP_017036087.1|DKIK
OG0010468	LOC108142403|XP_017121738.1|DELE	LOC108083691|XP_017035065.1|DKIK
OG0010469	LOC108145777|XP_017126836.1|DELE	LOC108079849|XP_017029846.1|DKIK
OG0010470	LOC108142747|XP_017122263.1|DELE	LOC108070590|XP_017016638.1|DKIK
OG0010471	LOC108135520|XP_017111755.1|DELE	LOC108070554|XP_017016569.1|DKIK
OG0010472	LOC108145768|XP_017126826.1|DELE	LOC108075046|XP_017022803.1|DKIK
OG0010473	LOC108147480|XP_017129519.1|DELE	LOC108085989|XP_017038279.1|DKIK
OG0010474	LOC108142334|XP_017121577.1|DELE	LOC108071621|XP_017017890.1|DKIK
OG0010475	LOC108142376|XP_017121697.1|DELE	LOC108078840|XP_017028421.1|DKIK
OG0010476	LOC108150269|XP_017133840.1|DELE	LOC108078566|XP_017027974.1|DKIK
OG0010477	LOC108145807|XP_017126885.1|DELE	LOC108079771|XP_017029697.1|DKIK
OG0010478	LOC108142715|XP_017122225.1|DELE	LOC108078415|XP_017027771.1|DKIK
OG0010479	LOC108142241|XP_017121448.1|DELE	LOC108078029|XP_017027082.1|DKIK
OG0010480	LOC108135515|XP_017111749.1|DELE	LOC108077488|XP_017026300.1|DKIK
OG0010481	LOC108135623|XP_017111931.1|DELE	LOC108071936|XP_017018390.1|DKIK
OG0010482	LOC108146936|XP_017128676.1|DELE	LOC108070478|XP_017016453.1|DKIK
OG0010483	LOC108143186|XP_017122924.1|DELE	LOC108072750|XP_017019508.1|DKIK
OG0010484	LOC108138361|XP_017116019.1|DELE	LOC108083310|XP_017034537.1|DKIK
OG0010485	LOC108142193|XP_017121367.1|DELE	LOC108082999|XP_017034112.1|DKIK
OG0010486	LOC108143157|XP_017122893.1|DELE	LOC108070409|XP_017016351.1|DKIK
OG0010487	LOC108135578|XP_017111859.1|DELE	LOC108073799|XP_017021060.1|DKIK
OG0010488	LOC108135617|XP_017111922.1|DELE	LOC108080669|XP_017030989.1|DKIK
OG0010489	LOC108143192|XP_017122933.1|DELE	LOC108075136|XP_017022909.1|DKIK
OG0010490	LOC108147036|XP_017128784.1|DELE	LOC108085141|XP_017037149.1|DKIK
OG0010491	LOC108143667|XP_017123667.1|DELE	LOC108072276|XP_017018831.1|DKIK
OG0010492	LOC108135486|XP_017111718.1|DELE	LOC108080613|XP_017030926.1|DKIK, LOC108085504|XP_017037614.1|DKIK
OG0010493	LOC108135542|XP_017111779.1|DELE	LOC108080633|XP_017030946.1|DKIK
OG0010494	LOC108143141|XP_017122877.1|DELE	LOC108084762|XP_017036566.1|DKIK
OG0010495	LOC108146800|XP_017128468.1|DELE	LOC108084786|XP_017036611.1|DKIK
OG0010496	LOC108146684|XP_017128230.1|DELE	LOC108075197|XP_017023022.1|DKIK
OG0010497	LOC108146984|XP_017128730.1|DELE	LOC108075338|XP_017023242.1|DKIK
OG0010498	LOC108143336|XP_017123145.1|DELE	LOC108078019|XP_017027068.1|DKIK
OG0010499	LOC108145403|XP_017126291.1|DELE	LOC108078056|XP_017027109.1|DKIK
OG0010500	LOC108145343|XP_017126221.1|DELE	LOC108076558|XP_017024958.1|DKIK
OG0010501	LOC108149715|XP_017132969.1|DELE	LOC108074688|XP_017022303.1|DKIK
OG0010503	LOC108144265|XP_017124435.1|DELE	LOC108085101|XP_017037062.1|DKIK
OG0010505	LOC108149943|XP_017133350.1|DELE	LOC108076743|XP_017025227.1|DKIK
OG0010507	LOC108144252|XP_017124421.1|DELE	LOC108072264|XP_017018821.1|DKIK
OG0010508	LOC108143432|XP_017123335.1|DELE	LOC108074220|XP_017021654.1|DKIK
OG0010509	LOC108144104|XP_017124236.1|DELE	LOC108073066|XP_017020021.1|DKIK
OG0010510	LOC108144115|XP_017124246.1|DELE	LOC108078053|XP_017027106.1|DKIK
OG0010511	LOC108144865|XP_017125505.1|DELE	LOC108072870|XP_017019678.1|DKIK
OG0010512	LOC108144780|XP_017125380.1|DELE	LOC108070812|XP_017016900.1|DKIK
OG0010513	LOC108144245|XP_017124413.1|DELE	LOC108070797|XP_017016886.1|DKIK
OG0010514	LOC108144877|XP_017125524.1|DELE	LOC108070865|XP_017016986.1|DKIK
OG0010515	LOC108144243|XP_017124411.1|DELE	LOC108072411|XP_017019004.1|DKIK
OG0010516	LOC108145391|XP_017126275.1|DELE	LOC108074666|XP_017022274.1|DKIK
OG0010517	LOC108143582|XP_017123587.1|DELE	LOC108076634|XP_017025049.1|DKIK
OG0010518	LOC108144650|XP_017125184.1|DELE	LOC108078278|XP_017027519.1|DKIK
OG0010519	LOC108144203|XP_017124361.1|DELE	LOC108082352|XP_017033178.1|DKIK
OG0010520	LOC108149708|XP_017132963.1|DELE	LOC108076218|XP_017024449.1|DKIK
OG0010521	LOC108137916|XP_017115345.1|DELE	LOC108082390|XP_017033224.1|DKIK
OG0010522	LOC108145395|XP_017126282.1|DELE	LOC108078508|XP_017027900.1|DKIK
OG0010523	LOC108145546|XP_017126535.1|DELE	LOC108078505|XP_017027896.1|DKIK
OG0010524	LOC108143718|XP_017123742.1|DELE	LOC108085093|XP_017037056.1|DKIK
OG0010525	LOC108143373|XP_017123181.1|DELE	LOC108082163|XP_017032955.1|DKIK
OG0010526	LOC108143365|XP_017123175.1|DELE	LOC108082133|XP_017032924.1|DKIK
OG0010528	LOC108135373|XP_017111552.1|DELE	LOC108072226|XP_017018778.1|DKIK
OG0010529	LOC108135360|XP_017111540.1|DELE	LOC108072282|XP_017018837.1|DKIK
OG0010530	LOC108144556|XP_017125024.1|DELE	LOC108076170|XP_017024390.1|DKIK
OG0010531	LOC108143923|XP_017123996.1|DELE	LOC108073412|XP_017020506.1|DKIK
OG0010532	LOC108143835|XP_017123874.1|DELE	LOC108085423|XP_017037495.1|DKIK
OG0010533	LOC108135662|XP_017111984.1|DELE	LOC108080644|XP_017030957.1|DKIK
OG0010534	LOC108140432|XP_017118647.1|DELE	LOC108084827|XP_017036678.1|DKIK
OG0010535	LOC108136843|XP_017113755.1|DELE	LOC108076401|XP_017024770.1|DKIK
OG0010536	LOC108136718|XP_017113531.1|DELE	LOC108076667|XP_017025130.1|DKIK
OG0010537	LOC108143837|XP_017123875.1|DELE	LOC108085413|XP_017037470.1|DKIK
OG0010538	LOC108140577|XP_017118942.1|DELE	LOC108081076|XP_017031545.1|DKIK
OG0010539	LOC108143724|XP_017123747.1|DELE	LOC108080861|XP_017031254.1|DKIK
OG0010540	LOC108148918|XP_017131722.1|DELE	LOC108073745|XP_017020997.1|DKIK
OG0010541	LOC108150150|XP_017133606.1|DELE	LOC108073789|XP_017021045.1|DKIK
OG0010542	LOC108148351|XP_017130855.1|DELE	LOC108085645|XP_017037824.1|DKIK
OG0010543	LOC108148445|XP_017130969.1|DELE	LOC108085852|XP_017038099.1|DKIK
OG0010544	LOC108150136|XP_017133596.1|DELE	LOC108073260|XP_017020307.1|DKIK
OG0010545	LOC108136993|XP_017113977.1|DELE	LOC108084538|XP_017036264.1|DKIK
OG0010546	LOC108135744|XP_017112066.1|DELE	LOC108085673|XP_017037855.1|DKIK
OG0010547	LOC108135738|XP_017112061.1|DELE	LOC108085676|XP_017037859.1|DKIK
OG0010548	LOC108148569|XP_017131104.1|DELE	LOC108085573|XP_017037702.1|DKIK
OG0010549	LOC108135801|XP_017112162.1|DELE	LOC108085723|XP_017037937.1|DKIK
OG0010550	LOC108149022|XP_017131858.1|DELE	LOC108077607|XP_017026505.1|DKIK
OG0010551	LOC108148552|XP_017131088.1|DELE	LOC108073385|XP_017020459.1|DKIK
OG0010552	LOC108143800|XP_017123811.1|DELE	LOC108073685|XP_017020902.1|DKIK
OG0010553	LOC108143765|XP_017123783.1|DELE	LOC108073673|XP_017020887.1|DKIK
OG0010554	LOC108147308|XP_017129221.1|DELE	LOC108083766|XP_017035179.1|DKIK
OG0010555	LOC108137393|XP_017114541.1|DELE	LOC108083758|XP_017035170.1|DKIK
OG0010556	LOC108147253|XP_017129139.1|DELE	LOC108077647|XP_017026549.1|DKIK
OG0010557	LOC108136725|XP_017113539.1|DELE	LOC108081488|XP_017032175.1|DKIK
OG0010558	LOC108147222|XP_017129090.1|DELE	LOC108081506|XP_017032213.1|DKIK
OG0010559	LOC108147126|XP_017128907.1|DELE	LOC108085861|XP_017038107.1|DKIK
OG0010560	LOC108148406|XP_017130928.1|DELE	LOC108080496|XP_017030749.1|DKIK
OG0010561	LOC108136746|XP_017113578.1|DELE	LOC108084893|XP_017036779.1|DKIK
OG0010562	LOC108150020|XP_017133471.1|DELE	LOC108077656|XP_017026560.1|DKIK
OG0010563	LOC108134676|XP_017110566.1|DELE	LOC108077856|XP_017026878.1|DKIK
OG0010564	LOC108148709|XP_017131359.1|DELE	LOC108075724|XP_017023753.1|DKIK
OG0010565	LOC108148486|XP_017131009.1|DELE	LOC108073675|XP_017020891.1|DKIK
OG0010566	LOC108148630|XP_017131228.1|DELE	LOC108073714|XP_017020946.1|DKIK
OG0010567	LOC108136719|XP_017113532.1|DELE	LOC108084081|XP_017035591.1|DKIK
OG0010568	LOC108148519|XP_017131046.1|DELE	LOC108073669|XP_017020884.1|DKIK
OG0010569	LOC108143796|XP_017123808.1|DELE	LOC108073690|XP_017020911.1|DKIK
OG0010570	LOC108148527|XP_017131053.1|DELE	LOC108085563|XP_017037691.1|DKIK
OG0010571	LOC108136938|XP_017113903.1|DELE	LOC108073021|XP_017019972.1|DKIK
OG0010572	LOC108143791|XP_017123804.1|DELE	LOC108073538|XP_017020710.1|DKIK
OG0010573	LOC108143108|XP_017122819.1|DELE	LOC108075419|XP_017023333.1|DKIK
OG0010574	LOC108142941|XP_017122525.1|DELE	LOC108075481|XP_017023425.1|DKIK
OG0010575	LOC108142900|XP_017122476.1|DELE	LOC108086021|XP_017038321.1|DKIK
OG0010576	LOC108135079|XP_017111132.1|DELE	LOC108084158|XP_017035705.1|DKIK
OG0010577	LOC108140403|XP_017118606.1|DELE	LOC108084067|XP_017035575.1|DKIK
OG0010578	LOC108148965|XP_017131792.1|DELE	LOC108084981|XP_017036894.1|DKIK
OG0010579	LOC108150105|XP_017133561.1|DELE	LOC108084090|XP_017035603.1|DKIK
OG0010580	LOC108140816|XP_017119311.1|DELE	LOC108075368|XP_017023267.1|DKIK
OG0010581	LOC108146975|XP_017128724.1|DELE	LOC108071214|XP_017017384.1|DKIK
OG0010582	LOC108147170|XP_017128990.1|DELE	LOC108081005|XP_017031427.1|DKIK
OG0010583	LOC108140820|XP_017119315.1|DELE	LOC108075451|XP_017023395.1|DKIK
OG0010584	LOC108139188|XP_017117302.1|DELE	LOC108085844|XP_017038091.1|DKIK
OG0010585	LOC108139110|XP_017117212.1|DELE	LOC108084895|XP_017036780.1|DKIK
OG0010586	LOC108141014|XP_017119580.1|DELE	LOC108080779|XP_017031134.1|DKIK
OG0010588	LOC108148941|XP_017131762.1|DELE	LOC108085043|XP_017036992.1|DKIK
OG0010589	LOC108143500|XP_017123446.1|DELE	LOC108076432|XP_017024776.1|DKIK
OG0010590	LOC108138915|XP_017116963.1|DELE	LOC108077037|XP_017025656.1|DKIK
OG0010591	LOC108147910|XP_017130161.1|DELE	LOC108074541|XP_017022123.1|DKIK, LOC108074542|XP_017022124.1|DKIK
OG0010592	LOC108150408|XP_017134055.1|DELE	LOC108076844|XP_017025362.1|DKIK
OG0010593	LOC108142534|XP_017121949.1|DELE	LOC108075118|XP_017022890.1|DKIK
OG0010595	LOC108142354|XP_017121644.1|DELE	LOC108073754|XP_017021010.1|DKIK
OG0010596	LOC108146661|XP_017128200.1|DELE	LOC108074981|XP_017022703.1|DKIK
OG0010597	LOC108150286|XP_017133875.1|DELE	LOC108078847|XP_017028431.1|DKIK
OG0010598	LOC108143165|XP_017122899.1|DELE	LOC108085416|XP_017037477.1|DKIK
OG0010599	LOC108149219|XP_017132139.1|DELE	LOC108072538|XP_017019202.1|DKIK
OG0010600	LOC108149255|XP_017132186.1|DELE	LOC108072514|XP_017019173.1|DKIK
OG0010601	LOC108149361|XP_017132348.1|DELE	LOC108070427|XP_017016383.1|DKIK
OG0010603	LOC108140433|XP_017118649.1|DELE	LOC108071246|XP_017017420.1|DKIK
OG0010612	LOC108148185|XP_017130583.1|DELE	LOC108082112|XP_017032901.1|DKIK
OG0010616	LOC108141039|XP_017119659.1|DELE	LOC108075435|XP_017023373.1|DKIK
OG0010619	LOC108147483|XP_017129526.1|DELE	LOC108078728|XP_017028219.1|DKIK
OG0010621	LOC108149247|XP_017132173.1|DELE	LOC108072485|XP_017019139.1|DKIK
OG0010622	LOC108140535|XP_017118847.1|DELE	LOC108081060|XP_017031528.1|DKIK
OG0010624	LOC108142894|XP_017122469.1|DELE	LOC108072042|XP_017018517.1|DKIK
OG0010626	LOC108140444|XP_017118664.1|DELE	LOC108084825|XP_017036676.1|DKIK
OG0010627	LOC108148755|XP_017131446.1|DELE	LOC108073323|XP_017020373.1|DKIK
OG0010628	LOC108141064|XP_017119707.1|DELE	LOC108084338|XP_017035987.1|DKIK
OG0010629	LOC108147109|XP_017128888.1|DELE	LOC108074056|XP_017021417.1|DKIK
OG0010630	LOC108140494|XP_017118759.1|DELE	LOC108071258|XP_017017433.1|DKIK
OG0010631	LOC108150080|XP_017133534.1|DELE	LOC108082880|XP_017033950.1|DKIK
OG0010632	LOC108143404|XP_017123277.1|DELE	LOC108076124|XP_017024342.1|DKIK
OG0010633	LOC108145071|XP_017125741.1|DELE	LOC108076336|XP_017024610.1|DKIK
OG0010634	LOC108149126|XP_017132020.1|DELE	LOC108070758|XP_017016844.1|DKIK
OG0010635	LOC108144899|XP_017125549.1|DELE	LOC108076255|XP_017024494.1|DKIK
OG0010636	LOC108144292|XP_017124469.1|DELE	LOC108085088|XP_017037046.1|DKIK
OG0010638	LOC108137734|XP_017115122.1|DELE	LOC108079341|XP_017029136.1|DKIK
OG0010639	LOC108150553|XP_017134275.1|DELE	LOC108071206|XP_017017373.1|DKIK
OG0010640	LOC108150551|XP_017134271.1|DELE	LOC108071205|XP_017017371.1|DKIK
OG0010641	LOC108150554|XP_017134276.1|DELE	LOC108071211|XP_017017380.1|DKIK
OG0010642	LOC108135947|XP_017112391.1|DELE	LOC108080179|XP_017030316.1|DKIK
OG0010643	LOC108138432|XP_017116123.1|DELE	LOC108083590|XP_017034939.1|DKIK
OG0010644	LOC108138501|XP_017116212.1|DELE	LOC108083405|XP_017034648.1|DKIK
OG0010645	LOC108137646|XP_017114961.1|DELE	LOC108076003|XP_017024147.1|DKIK
OG0010646	LOC108145691|XP_017126738.1|DELE	LOC108078664|XP_017028084.1|DKIK
OG0010647	LOC108142213|XP_017121416.1|DELE	LOC108079945|XP_017029982.1|DKIK
OG0010648	LOC108146577|XP_017128087.1|DELE	LOC108071543|XP_017017808.1|DKIK
OG0010649	LOC108145597|XP_017126621.1|DELE	LOC108078436|XP_017027810.1|DKIK
OG0010651	LOC108145791|XP_017126850.1|DELE	LOC108078628|XP_017028040.1|DKIK
OG0010653	LOC108143824|XP_017123850.1|DELE	LOC108073361|XP_017020414.1|DKIK
OG0010655	LOC108136105|XP_017112573.1|DELE	LOC108082976|XP_017034087.1|DKIK
OG0010657	LOC108148164|XP_017130552.1|DELE	LOC108070852|XP_017016975.1|DKIK
OG0010658	LOC108149955|XP_017133360.1|DELE	LOC108075991|XP_017024133.1|DKIK
OG0010659	LOC108149910|XP_017133300.1|DELE	LOC108080230|XP_017030375.1|DKIK
OG0010660	LOC108149917|XP_017133321.1|DELE	LOC108080279|XP_017030432.1|DKIK
OG0010661	LOC108134840|XP_017110791.1|DELE	LOC108083335|XP_017034567.1|DKIK
OG0010663	LOC108144029|XP_017124152.1|DELE	LOC108080152|XP_017030279.1|DKIK
OG0010664	LOC108147704|XP_017129916.1|DELE	LOC108080048|XP_017030116.1|DKIK
OG0010665	LOC108136549|XP_017113337.1|DELE	LOC108083381|XP_017034617.1|DKIK
OG0010667	LOC108137088|XP_017114103.1|DELE	LOC108079140|XP_017028877.1|DKIK
OG0010668	LOC108137609|XP_017114872.1|DELE	LOC108079168|XP_017028907.1|DKIK
OG0010669	LOC108138466|XP_017116163.1|DELE	LOC108071669|XP_017017963.1|DKIK
OG0010670	LOC108140597|XP_017118997.1|DELE	LOC108080079|XP_017030151.1|DKIK
OG0010671	LOC108140873|XP_017119392.1|DELE	LOC108080009|XP_017030064.1|DKIK
OG0010672	LOC108146980|XP_017128726.1|DELE	LOC108070451|XP_017016418.1|DKIK
OG0010673	LOC108137316|XP_017114431.1|DELE	LOC108080238|XP_017030385.1|DKIK
OG0010674	LOC108136300|XP_017112876.1|DELE	LOC108076006|XP_017024150.1|DKIK
OG0010675	LOC108135882|XP_017112274.1|DELE	LOC108072403|XP_017018995.1|DKIK
OG0010676	LOC108137282|XP_017114377.1|DELE	LOC108080144|XP_017030266.1|DKIK
OG0010677	LOC108144352|XP_017124593.1|DELE	LOC108079239|XP_017029012.1|DKIK
OG0010678	LOC108136607|XP_017113414.1|DELE	LOC108083330|XP_017034564.1|DKIK
OG0010680	LOC108138446|XP_017116135.1|DELE	LOC108074905|XP_017022623.1|DKIK
OG0010681	LOC108138473|XP_017116171.1|DELE	LOC108074925|XP_017022641.1|DKIK
OG0010682	LOC108138486|XP_017116177.1|DELE	LOC108074903|XP_017022620.1|DKIK
OG0010683	LOC108138712|XP_017116552.1|DELE	LOC108072502|XP_017019165.1|DKIK, LOC108072523|XP_017019188.1|DKIK
OG0010684	LOC108138704|XP_017116540.1|DELE	LOC108072533|XP_017019199.1|DKIK
OG0010685	LOC108134558|XP_017110399.1|DELE	LOC108072518|XP_017019178.1|DKIK
OG0010686	LOC108149285|XP_017132218.1|DELE	LOC108077377|XP_017026160.1|DKIK
OG0010687	LOC108141656|XP_017120615.1|DELE	LOC108077224|XP_017025971.1|DKIK
OG0010688	LOC108138290|XP_017115934.1|DELE	LOC108082230|XP_017033056.1|DKIK
OG0010689	LOC108138062|XP_017115527.1|DELE	LOC108072847|XP_017019647.1|DKIK
OG0010690	LOC108135349|XP_017111529.1|DELE	LOC108076903|XP_017025432.1|DKIK
OG0010691	LOC108135334|XP_017111514.1|DELE	LOC108077045|XP_017025667.1|DKIK
OG0010692	LOC108135318|XP_017111493.1|DELE	LOC108077043|XP_017025664.1|DKIK
OG0010693	LOC108141775|XP_017120766.1|DELE	LOC108082794|XP_017033830.1|DKIK
OG0010694	LOC108138038|XP_017115500.1|DELE	LOC108076862|XP_017025381.1|DKIK
OG0010695	LOC108138067|XP_017115532.1|DELE	LOC108079586|XP_017029420.1|DKIK
OG0010697	LOC108135273|XP_017111440.1|DELE	LOC108075898|XP_017024003.1|DKIK
OG0010698	LOC108135226|XP_017111344.1|DELE	LOC108077389|XP_017026172.1|DKIK
OG0010699	LOC108135210|XP_017111324.1|DELE	LOC108081855|XP_017032585.1|DKIK
OG0010700	LOC108138034|XP_017115496.1|DELE	LOC108086198|XP_017038549.1|DKIK
OG0010701	LOC108148061|XP_017130403.1|DELE	LOC108077355|XP_017026136.1|DKIK
OG0010702	LOC108137834|XP_017115249.1|DELE	LOC108074283|XP_017021745.1|DKIK
OG0010704	LOC108149190|XP_017132106.1|DELE	LOC108079585|XP_017029419.1|DKIK
OG0010705	LOC108147395|XP_017129320.1|DELE	LOC108072696|XP_017019422.1|DKIK
OG0010706	LOC108150263|XP_017133833.1|DELE	LOC108071865|XP_017018282.1|DKIK
OG0010707	LOC108146270|XP_017127699.1|DELE	LOC108071902|XP_017018322.1|DKIK
OG0010708	LOC108145966|XP_017127186.1|DELE	LOC108078781|XP_017028318.1|DKIK
OG0010709	LOC108146632|XP_017128166.1|DELE	LOC108071496|XP_017017747.1|DKIK
OG0010710	LOC108145809|XP_017126888.1|DELE	LOC108079738|XP_017029639.1|DKIK
OG0010711	LOC108141012|XP_017119578.1|DELE	LOC108085385|XP_017037442.1|DKIK, LOC108080956|XP_017031360.1|DKIK
