Orthogroup	DELE.longest_only	DMEL.longest_only
OG0008620	LOC108145467|XP_017126406.1|DELE	Obp44a|NP_610358.1|DMEL
OG0008621	LOC108139293|XP_017117479.1|DELE	CG12945|NP_001097732.1|DMEL
OG0008622	LOC108144458|XP_017124843.1|DELE	CG15614|NP_611168.2|DMEL
OG0008623	LOC108149131|XP_017132024.1|DELE	CG42808|NP_001188920.1|DMEL
OG0008624	LOC108149800|XP_017133154.1|DELE	CG30069|NP_610937.4|DMEL
OG0008625	LOC108141454|XP_017120347.1|DELE	CG30008|NP_724853.1|DMEL
OG0008626	LOC108149592|XP_017132740.1|DELE	TpnC4|NP_610173.2|DMEL
OG0008627	LOC108150183|XP_017133662.1|DELE	CG43783|NP_001261606.1|DMEL
OG0008629	LOC108135209|XP_017111322.1|DELE	CG41434|NP_001260680.1|DMEL
OG0008630	LOC108145266|XP_017126028.1|DELE	MED26|NP_651936.1|DMEL
OG0008631	LOC108143746|XP_017123766.1|DELE	CG31465|NP_732682.2|DMEL
OG0008632	LOC108150081|XP_017133535.1|DELE	Map205|NP_733465.1|DMEL
OG0008633	LOC108144425|XP_017124770.1|DELE	Kank|NP_001097318.1|DMEL
OG0008634	LOC108140508|XP_017118784.1|DELE, LOC108149209|XP_017132124.1|DELE	CG17490|NP_001036395.2|DMEL
OG0008635	LOC108145439|XP_017126355.1|DELE, LOC108136079|XP_017112536.1|DELE	coil|NP_001014505.1|DMEL
OG0008636	LOC108135063|XP_017111094.1|DELE	CG3916|NP_650167.1|DMEL
OG0008637	LOC108142818|XP_017122368.1|DELE	CG34260|NP_001262120.1|DMEL
OG0008638	LOC108136849|XP_017113762.1|DELE	CG7695|NP_650733.1|DMEL
OG0008639	LOC108147280|XP_017129185.1|DELE	CG18766|NP_652657.1|DMEL
OG0008640	LOC108135778|XP_017112127.1|DELE	Xrp1|NP_732384.1|DMEL
OG0008641	LOC108148609|XP_017131177.1|DELE	CG45072|NP_001287600.1|DMEL
OG0008642	LOC108140377|XP_017118570.1|DELE	cal1|NP_650597.2|DMEL
OG0008643	LOC108140059|XP_017118249.1|DELE	mod|NP_524614.2|DMEL
OG0008644	LOC108148520|XP_017131047.1|DELE	CG12069|NP_651819.1|DMEL
OG0008645	LOC108150446|XP_017134094.1|DELE	CG31816|NP_723977.1|DMEL
OG0008646	LOC108138681|XP_017116517.1|DELE	CG5043|NP_609838.1|DMEL
OG0008647	LOC108134769|XP_017110704.1|DELE	CG3604|NP_608801.1|DMEL
OG0008648	LOC108150456|XP_017134110.1|DELE	CG5968|NP_609797.1|DMEL
OG0008649	LOC108141741|XP_017120723.1|DELE	CG30413|NP_726308.1|DMEL
OG0008650	LOC108140439|XP_017118657.1|DELE	CG5614|NP_650487.1|DMEL
OG0008651	LOC108149843|XP_017133209.1|DELE	CG17385|NP_610962.1|DMEL
OG0008652	LOC108138977|XP_017117054.1|DELE	Idgf5|NP_611321.3|DMEL
OG0008653	LOC108144277|XP_017124453.1|DELE	CG3687|NP_611102.1|DMEL
OG0008654	LOC108144805|XP_017125419.1|DELE	CG5597|NP_611841.1|DMEL
OG0008655	LOC108145363|XP_017126244.1|DELE	Mal-A3|NP_476628.2|DMEL
OG0008656	LOC108136163|XP_017112649.1|DELE	CG32762|NP_727000.1|DMEL
OG0008657	LOC108148105|XP_017130439.1|DELE	fiz|NP_572983.1|DMEL
OG0008658	LOC108138499|XP_017116208.1|DELE	sov|NP_572348.1|DMEL
OG0008659	LOC108135494|XP_017111726.1|DELE	sunn|NP_729739.3|DMEL
OG0008660	LOC108135621|XP_017111927.1|DELE	CG32181|NP_730300.2|DMEL
OG0008661	LOC108145667|XP_017126710.1|DELE	hng3|NP_612057.1|DMEL
OG0008662	LOC108146677|XP_017128222.1|DELE, LOC108146685|XP_017128234.1|DELE, LOC108134950|XP_017110963.1|DELE	CG32461|NP_730770.1|DMEL
OG0008663	LOC108146465|XP_017127968.1|DELE	CG8765|NP_649141.1|DMEL
OG0008664	LOC108145872|XP_017127000.1|DELE	CG2199|NP_728599.1|DMEL
OG0008665	LOC108139018|XP_017117110.1|DELE	ms_2_34Fe|NP_609705.1|DMEL
OG0008666	LOC108143147|XP_017122882.1|DELE	CG14566|NP_649358.1|DMEL
OG0008667	LOC108142712|XP_017122220.1|DELE	CG43896|NP_001261732.1|DMEL
OG0008668	LOC108145714|XP_017126764.1|DELE	CG9173|NP_612108.1|DMEL
OG0008669	LOC108138303|XP_017115948.1|DELE	CG13243|NP_609769.2|DMEL
OG0008670	LOC108139368|XP_017117582.1|DELE	CG9631|NP_650345.1|DMEL
OG0008672	LOC108150510|XP_017134215.1|DELE, LOC108150527|XP_017134245.1|DELE	CG32832|NP_724026.1|DMEL
OG0008673	LOC108149244|XP_017132169.1|DELE	CG43057|NP_001245940.1|DMEL
OG0008675	LOC108136078|XP_017112532.1|DELE	CG12310|NP_648737.1|DMEL
OG0008675	LOC108136076|XP_017112530.1|DELE	CG13461|NP_648738.1|DMEL
OG0008677	LOC108137399|XP_017114547.1|DELE	HP1c|NP_651093.1|DMEL
OG0008679	LOC108137334|XP_017114455.1|DELE	CG15247|NP_572584.1|DMEL
OG0008680	LOC108135948|XP_017112392.1|DELE	Gas8|NP_570065.2|DMEL
OG0008681	LOC108136562|XP_017113360.1|DELE	GstT4|NP_572886.2|DMEL
OG0008682	LOC108136466|XP_017113149.1|DELE	S6KL|NP_524861.2|DMEL
OG0008683	LOC108136338|XP_017112930.1|DELE	CG14814|NP_569947.2|DMEL
OG0008684	LOC108147630|XP_017129774.1|DELE	CG32599|NP_727768.1|DMEL
OG0008685	LOC108141728|XP_017120710.1|DELE	CG30403|NP_726108.3|DMEL
OG0008686	LOC108148617|XP_017131202.1|DELE	CG17111|NP_651119.2|DMEL
OG0008687	LOC108144772|XP_017125371.1|DELE	Xxylt|NP_611871.2|DMEL
OG0008688	LOC108136198|XP_017112685.1|DELE	CG14052|NP_001259181.1|DMEL
OG0008689	LOC108139322|XP_017117520.1|DELE	nmdyn-D7|NP_649926.2|DMEL
OG0008690	LOC108138173|XP_017115755.1|DELE	vas|NP_723899.1|DMEL
OG0008691	LOC108142391|XP_017121716.1|DELE	tant|NP_524782.2|DMEL
OG0008692	LOC108136373|XP_017112975.1|DELE	CG15336|NP_572450.4|DMEL
OG0008694	LOC108136603|XP_017113410.1|DELE	CG6696|NP_573318.1|DMEL
OG0008695	LOC108135962|XP_017112404.1|DELE	CG11211|NP_610208.1|DMEL
OG0008696	LOC108148797|XP_017131506.1|DELE	CG5071|NP_651406.1|DMEL
OG0008697	LOC108145617|XP_017126642.1|DELE	CG18675|NP_652334.2|DMEL
OG0008698	LOC108142429|XP_017121778.1|DELE	Gapvd1|NP_572704.1|DMEL
OG0008699	LOC108146627|XP_017128161.1|DELE	CG11307|NP_001163490.1|DMEL
OG0008700	LOC108136969|XP_017113949.1|DELE	CG4424|NP_650859.3|DMEL
OG0008701	LOC108143700|XP_017123717.1|DELE	CG11170|NP_726172.1|DMEL
OG0008702	LOC108135038|XP_017111065.1|DELE	ssp5|NP_650149.1|DMEL
OG0008703	LOC108146701|XP_017128254.1|DELE	CG4101|NP_648908.1|DMEL
OG0008704	LOC108134759|XP_017110691.1|DELE	CG8852|NP_608790.2|DMEL
OG0008705	LOC108150731|XP_017134520.1|DELE	Rab30|NP_609094.1|DMEL
OG0008706	LOC108142937|XP_017122521.1|DELE	CG1890|NP_651885.1|DMEL
OG0008707	LOC108148131|XP_017130467.1|DELE	Or13a|NP_523359.2|DMEL
OG0008708	LOC108137657|XP_017114978.1|DELE	CG33932|NP_001285463.1|DMEL
OG0008709	LOC108147182|XP_017129013.1|DELE	mrt|NP_651554.1|DMEL
OG0008710	LOC108134709|XP_017110597.1|DELE	CG8630|NP_731781.1|DMEL
OG0008711	LOC108140671|XP_017119103.1|DELE	Mvl|NP_001262795.1|DMEL
OG0008712	LOC108141524|XP_017120447.1|DELE	Pex11|NP_611071.1|DMEL
OG0008714	LOC108147862|XP_017130109.1|DELE	CG15386|NP_652351.1|DMEL
OG0008715	LOC108144071|XP_017124207.1|DELE	CG11755|NP_649815.1|DMEL
OG0008716	LOC108139115|XP_017117217.1|DELE	CG13618|NP_651265.1|DMEL
OG0008717	LOC108142767|XP_017122293.1|DELE	CG8281|NP_648161.1|DMEL
OG0008718	LOC108144541|XP_017125001.1|DELE	CG33981|NP_001261062.1|DMEL
OG0008719	LOC108142925|XP_017122502.1|DELE	ttk|NP_733443.1|DMEL
OG0008721	LOC108136230|XP_017112743.1|DELE	dmrt11E|NP_511146.2|DMEL
OG0008722	LOC108143839|XP_017123877.1|DELE	Ir85a|NP_649833.1|DMEL
OG0008723	LOC108146368|XP_017127841.1|DELE	mRpL36|NP_652658.1|DMEL
OG0008724	LOC108142086|XP_017121268.1|DELE	CG42367|NP_723502.2|DMEL
OG0008725	LOC108145345|XP_017126224.1|DELE	Gr57a|NP_523798.1|DMEL
OG0008726	LOC108145034|XP_017125706.1|DELE	Su_z_2|NP_001260933.1|DMEL
OG0008727	LOC108136858|XP_017113786.1|DELE	CG7091|NP_650243.2|DMEL
OG0008728	LOC108135087|XP_017111144.1|DELE	NPF|NP_536741.1|DMEL
OG0008729	LOC108136383|XP_017112985.1|DELE	upd1|NP_001097015.1|DMEL
OG0008730	LOC108148176|XP_017130566.1|DELE	CG8188|NP_573237.2|DMEL
OG0008731	LOC108139166|XP_017117274.1|DELE	natalisin|NP_001163608.1|DMEL
OG0008732	LOC108138118|XP_017115640.1|DELE	Sirt1|NP_477351.1|DMEL
OG0008734	LOC108141214|XP_017119954.1|DELE	tub|NP_001189164.1|DMEL
OG0008735	LOC108143324|XP_017123132.1|DELE	CG30148|NP_665889.1|DMEL
OG0008736	LOC108144922|XP_017125577.1|DELE	CG7745|NP_610671.1|DMEL
OG0008737	LOC108143913|XP_017123982.1|DELE	CG9839|NP_649836.1|DMEL
OG0008738	LOC108141926|XP_017121047.1|DELE	Tig|NP_477033.1|DMEL
OG0008739	LOC108142760|XP_017122284.1|DELE	CG5104|NP_649241.1|DMEL
OG0008740	LOC108141276|XP_017120032.1|DELE	Sting|NP_001286256.1|DMEL
OG0008741	LOC108141341|XP_017120139.1|DELE	CG1814|NP_610499.2|DMEL
OG0008742	LOC108146107|XP_017127427.1|DELE	CG32278|NP_728822.1|DMEL
OG0008743	LOC108144376|XP_017124640.1|DELE	CG9067|NP_610662.1|DMEL
OG0008744	LOC108149586|XP_017132710.1|DELE	CG12826|NP_610312.1|DMEL
OG0008745	LOC108137425|XP_017114577.1|DELE	Gr8a|NP_511097.3|DMEL
OG0008746	LOC108135134|XP_017111234.1|DELE	CG6231|NP_650819.1|DMEL
OG0008747	LOC108142407|XP_017121742.1|DELE	Rab26|NP_001097658.1|DMEL
OG0008748	LOC108148056|XP_017130396.1|DELE	Charon|NP_608581.2|DMEL
OG0008749	LOC108134508|XP_017110328.1|DELE	CG4788|NP_609499.1|DMEL
OG0008750	LOC108141946|XP_017121077.1|DELE	Dref|NP_523529.1|DMEL
OG0008752	LOC108143832|XP_017123871.1|DELE	Pif1B|NP_001262386.1|DMEL
OG0008753	LOC108150172|XP_017133632.1|DELE	CG34012|NP_001034001.1|DMEL
OG0008754	LOC108149129|XP_017132023.1|DELE	CG42807|NP_610889.1|DMEL
OG0008755	LOC108147090|XP_017128867.1|DELE	Gr98a|NP_651564.1|DMEL
OG0008756	LOC108135742|XP_017112065.1|DELE	CG34282|NP_001097830.1|DMEL
OG0008757	LOC108148559|XP_017131096.1|DELE	CG34377|NP_001262830.1|DMEL
OG0008758	LOC108149140|XP_017132038.1|DELE	CG15824|NP_608555.2|DMEL
OG0008759	LOC108134521|XP_017110348.1|DELE	salr|NP_523548.1|DMEL
OG0008760	LOC108135312|XP_017111485.1|DELE	CG7329|NP_609425.1|DMEL
OG0008761	LOC108142039|XP_017121203.1|DELE	rost|NP_723435.1|DMEL
OG0008762	LOC108145361|XP_017126242.1|DELE	Mal-A4|NP_610381.1|DMEL
OG0008763	LOC108134802|XP_017110743.1|DELE	slam|NP_609020.3|DMEL
OG0008764	LOC108149265|XP_017132197.1|DELE	Ance-2|NP_788042.1|DMEL
OG0008765	LOC108143330|XP_017123139.1|DELE	stil|NP_476752.1|DMEL
OG0008766	LOC108147836|XP_017130080.1|DELE	CG33673|NP_001027218.2|DMEL
OG0008767	LOC108149293|XP_017132268.1|DELE, LOC108138585|XP_017116366.1|DELE	GstE10|NP_611322.1|DMEL
OG0008768	LOC108144739|XP_017125325.1|DELE	CG4612|NP_611924.1|DMEL
OG0008769	LOC108145237|XP_017125993.1|DELE	Acox57D-d|NP_523803.1|DMEL
OG0008770	LOC108149648|XP_017132876.1|DELE	CG11145|NP_610275.2|DMEL
OG0008771	LOC108144549|XP_017125009.1|DELE	Gr47b|NP_725040.2|DMEL
OG0008772	LOC108144377|XP_017124641.1|DELE	Cpr47Eg|NP_610661.1|DMEL
OG0008773	LOC108144334|XP_017124533.1|DELE	CG42239|NP_001137692.1|DMEL
OG0008774	LOC108143327|XP_017123136.1|DELE	CG13870|NP_611478.1|DMEL
OG0008775	LOC108144475|XP_017124877.1|DELE	tef|NP_523766.1|DMEL
OG0008776	LOC108149803|XP_017133158.1|DELE	CG10209|NP_001260982.1|DMEL
OG0008777	LOC108137544|XP_017114756.1|DELE	CG4294|NP_611684.3|DMEL
OG0008778	LOC108145125|XP_017125829.1|DELE	Fmo-2|NP_610217.1|DMEL
OG0008779	LOC108140968|XP_017119528.1|DELE	CG2680|NP_570021.2|DMEL
OG0008780	LOC108141198|XP_017119931.1|DELE	CG32945|NP_788575.1|DMEL
OG0008781	LOC108141366|XP_017120185.1|DELE	CG3842|NP_572316.1|DMEL
OG0008782	LOC108142635|XP_017122115.1|DELE	PGRP-LC|NP_648298.1|DMEL
OG0008783	LOC108135368|XP_017111548.1|DELE	CG3092|NP_611770.1|DMEL
OG0008784	LOC108142806|XP_017122354.1|DELE	CtIP|NP_649224.1|DMEL
OG0008785	LOC108150262|XP_017133832.1|DELE	CG14154|NP_729622.1|DMEL
OG0008786	LOC108137788|XP_017115182.1|DELE	CG12511|NP_608949.2|DMEL
OG0008787	LOC108150298|XP_017133897.1|DELE	Ilp2|NP_524012.1|DMEL
OG0008788	LOC108147411|XP_017129339.1|DELE	CG32413|NP_001097521.3|DMEL
OG0008789	LOC108145728|XP_017126780.1|DELE	FucTD|NP_612107.1|DMEL
OG0008791	LOC108144186|XP_017124339.1|DELE, LOC108144219|XP_017124384.1|DELE	CG10912|NP_611287.1|DMEL
OG0008792	LOC108143707|XP_017123727.1|DELE	mei-S332|NP_476634.1|DMEL
OG0008793	LOC108135968|XP_017112415.1|DELE	Cyp6w1|NP_610206.1|DMEL
OG0008794	LOC108150536|XP_017134258.1|DELE	her|NP_476572.1|DMEL
OG0008795	LOC108134894|XP_017110889.1|DELE	CG3984|NP_650420.1|DMEL
OG0008796	LOC108147134|XP_017128917.1|DELE	CG31089|NP_733128.1|DMEL
OG0008797	LOC108136034|XP_017112457.1|DELE	CG14855|NP_650390.2|DMEL
OG0008799	LOC108149575|XP_017132699.1|DELE	CG12824|NP_001097214.1|DMEL, CG12825|NP_610322.1|DMEL
OG0008800	LOC108147847|XP_017130094.1|DELE	Nepl3|NP_608904.1|DMEL
OG0008805	LOC108136240|XP_017112762.1|DELE	CG12991|NP_001259649.1|DMEL
OG0008806	LOC108134910|XP_017110911.1|DELE	PGRP-LE|NP_573078.1|DMEL
OG0008807	LOC108137641|XP_017114944.1|DELE	hang|NP_001138204.1|DMEL
OG0008808	LOC108136280|XP_017112854.1|DELE	CG15744|NP_572870.2|DMEL
OG0008809	LOC108143086|XP_017122792.1|DELE	CG13631|NP_652252.1|DMEL
OG0008811	LOC108140661|XP_017119082.1|DELE	CG42726|NP_732017.3|DMEL
OG0008813	LOC108139339|XP_017117548.1|DELE	CG34409|NP_001097728.2|DMEL
OG0008814	LOC108144398|XP_017124666.1|DELE	CG4324|NP_611868.1|DMEL
OG0008816	LOC108146995|XP_017128749.1|DELE	CG13022|NP_648937.2|DMEL
OG0008819	LOC108143563|XP_017123561.1|DELE	CG13430|NP_001027441.1|DMEL
OG0008820	LOC108141670|XP_017120632.1|DELE	Cpr30B|NP_609295.1|DMEL
OG0008821	LOC108140886|XP_017119408.1|DELE	waw|NP_001027089.1|DMEL
OG0008822	LOC108141676|XP_017120640.1|DELE	lft|NP_609390.1|DMEL
OG0008823	LOC108136390|XP_017112990.1|DELE	Ogg1|NP_572499.2|DMEL
OG0008824	LOC108146675|XP_017128217.1|DELE	CG33262|NP_996071.2|DMEL
OG0008825	LOC108146753|XP_017128372.1|DELE	CG14115|NP_648629.1|DMEL
OG0008826	LOC108140948|XP_017119505.1|DELE	CG2678|NP_649750.1|DMEL
OG0008829	LOC108136292|XP_017112867.1|DELE	CG14818|NP_569955.1|DMEL
OG0008830	LOC108136414|XP_017113009.1|DELE	CG42323|NP_001138219.1|DMEL
OG0008831	LOC108136303|XP_017112881.1|DELE	CG4313|NP_569971.3|DMEL
OG0008832	LOC108136305|XP_017112885.1|DELE	moody|NP_569970.2|DMEL
OG0008833	LOC108136614|XP_017113421.1|DELE	Traf6|NP_511080.2|DMEL
OG0008834	LOC108143995|XP_017124103.1|DELE	Mocs2A|NP_001163720.1|DMEL
OG0008835	LOC108136724|XP_017113538.1|DELE	MtnE|NP_001189254.1|DMEL
OG0008837	LOC108137510|XP_017114713.1|DELE	CG42565|NP_611702.1|DMEL
OG0008838	LOC108141954|XP_017121085.1|DELE	zf30C|NP_477301.1|DMEL
OG0008839	LOC108149724|XP_017132978.1|DELE	CG13175|NP_610740.1|DMEL
OG0008840	LOC108141846|XP_017120926.1|DELE	CG10949|NP_610032.1|DMEL
OG0008841	LOC108146495|XP_017128017.1|DELE	CG14960|NP_647797.1|DMEL
OG0008842	LOC108143296|XP_017123100.1|DELE	Gr59f|NP_788432.1|DMEL
OG0008843	LOC108146060|XP_017127363.1|DELE	CG42456|NP_001163338.1|DMEL
OG0008845	LOC108138020|XP_017115479.1|DELE	esg|NP_476600.1|DMEL
OG0008846	LOC108146314|XP_017127765.1|DELE	CG14077|NP_649075.1|DMEL
OG0008847	LOC108148412|XP_017130941.1|DELE	agt|NP_477366.1|DMEL
OG0008848	LOC108144657|XP_017125192.1|DELE	CG15919|NP_652374.2|DMEL
OG0008849	LOC108138533|XP_017116284.1|DELE	CG45089|NP_001284989.1|DMEL
OG0008850	LOC108145393|XP_017126279.1|DELE	CAH14|NP_611519.2|DMEL
OG0008851	LOC108142067|XP_017121242.1|DELE, LOC108142066|XP_017121240.1|DELE	CG18302|NP_609420.1|DMEL
OG0008852	LOC108145382|XP_017126265.1|DELE	CG14760|NP_610366.1|DMEL
OG0008854	LOC108149340|XP_017132322.1|DELE	aru|NP_722663.1|DMEL
OG0008855	LOC108140940|XP_017119499.1|DELE	CG2889|NP_572632.1|DMEL
OG0008856	LOC108145318|XP_017126174.1|DELE	Arl4|NP_001245408.1|DMEL
OG0008857	LOC108142681|XP_017122175.1|DELE	CG8564|NP_001261514.1|DMEL
OG0008858	LOC108140586|XP_017118961.1|DELE	CG31251|NP_732260.2|DMEL
OG0008859	LOC108150363|XP_017133989.1|DELE	CG10809|NP_648365.1|DMEL
OG0008860	LOC108148880|XP_017131673.1|DELE	Sry-delta|NP_524581.1|DMEL
OG0008861	LOC108149808|XP_017133168.1|DELE	CG13751|NP_610416.1|DMEL
OG0008862	LOC108148271|XP_017130714.1|DELE	Dad|NP_001369021.1|DMEL
OG0008863	LOC108150512|XP_017134221.1|DELE	beat-Ic|NP_523580.1|DMEL
OG0008864	LOC108143663|XP_017123664.1|DELE	comr|NP_611617.1|DMEL
OG0008865	LOC108138211|XP_017115819.1|DELE	Plzf|NP_609540.2|DMEL
OG0008866	LOC108145381|XP_017126268.1|DELE	CG4822|NP_722602.1|DMEL
OG0008867	LOC108136555|XP_017113351.1|DELE	CG2120|NP_572446.2|DMEL
OG0008868	LOC108145437|XP_017126350.1|DELE	CG8197|NP_610445.1|DMEL
OG0008869	LOC108150564|XP_017134290.1|DELE	CG11109|NP_730761.1|DMEL
OG0008870	LOC108146196|XP_017127599.1|DELE	CG14079|NP_649091.1|DMEL
OG0008871	LOC108146725|XP_017128309.1|DELE	Tgi|NP_729916.1|DMEL
OG0008872	LOC108139005|XP_017117089.1|DELE	CG4496|NP_609101.1|DMEL
OG0008873	LOC108135296|XP_017111469.1|DELE	Rca1|NP_477214.1|DMEL
OG0008874	LOC108144276|XP_017124452.1|DELE	CG7786|NP_611101.1|DMEL
OG0008875	LOC108145027|XP_017125698.1|DELE	CG13148|NP_610811.1|DMEL
OG0008876	LOC108145331|XP_017126201.1|DELE	CG1909|NP_651928.1|DMEL
OG0008877	LOC108146830|XP_017128514.1|DELE	CG32109|NP_729822.1|DMEL
OG0008878	LOC108142054|XP_017121225.1|DELE	D12|NP_609228.2|DMEL
OG0008879	LOC108144656|XP_017125190.1|DELE	CG15615|NP_611159.2|DMEL
OG0008880	LOC108140417|XP_017118626.1|DELE	BigH1|NP_650383.2|DMEL
OG0008881	LOC108144258|XP_017124428.1|DELE	CG13581|NP_611921.1|DMEL
OG0008882	LOC108141902|XP_017121005.1|DELE	ppk18|NP_609308.3|DMEL
OG0008883	LOC108139224|XP_017117376.1|DELE	Rlb1|NP_477099.1|DMEL
OG0008884	LOC108148934|XP_017131742.1|DELE	Lgr3|NP_733115.1|DMEL
OG0008885	LOC108138931|XP_017116992.1|DELE	CG17350|NP_609958.1|DMEL
OG0008886	LOC108144592|XP_017125084.1|DELE	CG8303|NP_611141.3|DMEL
OG0008887	LOC108143454|XP_017123375.1|DELE	FAM21|NP_611496.1|DMEL
OG0008888	LOC108150379|XP_017134007.1|DELE	CG6409|NP_648415.1|DMEL
OG0008889	LOC108143682|XP_017123689.1|DELE	Plekhm1|NP_611639.1|DMEL
OG0008890	LOC108135664|XP_017111990.1|DELE	CG14860|NP_650403.2|DMEL
OG0008891	LOC108146123|XP_017127452.1|DELE	DOR|NP_001246624.1|DMEL
OG0008892	LOC108144511|XP_017124936.1|DELE	CG3328|NP_001369116.1|DMEL
OG0008893	LOC108147457|XP_017129476.1|DELE	CHMP2B|NP_647947.1|DMEL
OG0008894	LOC108148760|XP_017131450.1|DELE	Octbeta1R|NP_651057.1|DMEL
OG0008895	LOC108139321|XP_017117518.1|DELE	CG9444|NP_649927.2|DMEL
OG0008896	LOC108136148|XP_017112631.1|DELE	CkIIalpha-i1|NP_524096.2|DMEL
OG0008897	LOC108136778|XP_017113629.1|DELE	CG7131|NP_650706.1|DMEL
OG0008898	LOC108149108|XP_017131996.1|DELE	CG4630|NP_001260948.1|DMEL
OG0008899	LOC108138852|XP_017116856.1|DELE	Nak|NP_477165.1|DMEL
OG0008900	LOC108149451|XP_017132532.1|DELE	Atac2|NP_609889.1|DMEL
OG0008901	LOC108146860|XP_017128569.1|DELE	CG8641|NP_648073.1|DMEL
OG0008902	LOC108145327|XP_017126197.1|DELE	RhoGAP102A|NP_001245416.1|DMEL
OG0008903	LOC108149349|XP_017132333.1|DELE	CG13950|NP_001334728.1|DMEL
OG0008904	LOC108144867|XP_017125507.1|DELE	CG34386|NP_001097362.1|DMEL
OG0008905	LOC108145307|XP_017126139.1|DELE	Thd1|NP_651925.1|DMEL
OG0008906	LOC108150292|XP_017133883.1|DELE	ect|NP_001287019.1|DMEL
OG0008907	LOC108139171|XP_017117281.1|DELE	CG13615|NP_651261.2|DMEL
OG0008908	LOC108141202|XP_017119936.1|DELE	thw|NP_001097699.2|DMEL
OG0008909	LOC108148930|XP_017131735.1|DELE	AstA-R2|NP_524544.1|DMEL
OG0008910	LOC108143081|XP_017122786.1|DELE	CG8861|NP_001163567.1|DMEL
OG0008911	LOC108140385|XP_017118579.1|DELE	kuk|NP_650595.1|DMEL
OG0008912	LOC108140997|XP_017119560.1|DELE	TwdlV|NP_649446.1|DMEL
OG0008913	LOC108148900|XP_017131705.1|DELE	Pebp1|NP_651051.1|DMEL
OG0008914	LOC108139140|XP_017117244.1|DELE	Crz|NP_524350.1|DMEL
OG0008915	LOC108148220|XP_017130621.1|DELE	Ama|NP_731114.2|DMEL
OG0008916	LOC108138329|XP_017115981.1|DELE	CG31904|NP_723310.1|DMEL, CG13796|NP_723308.2|DMEL
OG0008917	LOC108138242|XP_017115861.1|DELE	Proc|NP_609158.2|DMEL
OG0008918	LOC108138703|XP_017116538.1|DELE	CG31752|NP_724136.3|DMEL
OG0008919	LOC108137859|XP_017115278.1|DELE	CG4297|NP_608527.2|DMEL
OG0008920	LOC108136157|XP_017112642.1|DELE	CG42728|NP_001189111.1|DMEL
OG0008921	LOC108141890|XP_017120989.1|DELE	lmgB|NP_001097124.1|DMEL
OG0008922	LOC108141808|XP_017120862.1|DELE	grk|NP_476568.2|DMEL
OG0008923	LOC108145200|XP_017125932.1|DELE	prod|NP_725841.1|DMEL
OG0008924	LOC108136806|XP_017113695.1|DELE, LOC108145472|XP_017126412.1|DELE	CG16799|NP_611504.2|DMEL
OG0008925	LOC108138658|XP_017116491.1|DELE	GstE9|NP_725784.1|DMEL
OG0008926	LOC108143400|XP_017123269.1|DELE	CG8788|NP_610461.1|DMEL
OG0008927	LOC108144625|XP_017125141.1|DELE	Brca2|NP_611925.2|DMEL
OG0008928	LOC108147371|XP_017129295.1|DELE	Tsp42Ek|NP_523637.1|DMEL
OG0008929	LOC108145168|XP_017125888.1|DELE	CG15083|NP_611380.1|DMEL
OG0008930	LOC108139300|XP_017117487.1|DELE	Or88a|NP_524348.2|DMEL
OG0008931	LOC108141273|XP_017120028.1|DELE	FMRFa|NP_523669.2|DMEL
OG0008932	LOC108144290|XP_017124467.1|DELE	Lcp9|NP_523854.1|DMEL
OG0008933	LOC108144167|XP_017124315.1|DELE	Cpr47Ec|NP_610657.1|DMEL
OG0008934	LOC108142265|XP_017121476.1|DELE	Tsp66A|NP_001261518.1|DMEL
OG0008935	LOC108147353|XP_017129271.1|DELE	Spn43Aa|NP_524805.1|DMEL
OG0008936	LOC108141861|XP_017120942.1|DELE	CG10307|NP_611605.1|DMEL
OG0008937	LOC108143285|XP_017123089.1|DELE	CG30020|NP_610627.2|DMEL
OG0008938	LOC108149079|XP_017131941.1|DELE	CG13331|NP_725310.1|DMEL
OG0008939	LOC108145021|XP_017125683.1|DELE	18w|NP_476814.1|DMEL
OG0008940	LOC108137861|XP_017115287.1|DELE, LOC108143701|XP_017123718.1|DELE	CG11073|NP_611638.2|DMEL
OG0008941	LOC108137188|XP_017114260.1|DELE	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL
OG0008942	LOC108142776|XP_017122307.1|DELE	HP5|NP_572718.2|DMEL
OG0008943	LOC108137585|XP_017114805.1|DELE	CG3032|NP_572376.1|DMEL
OG0008944	LOC108148161|XP_017130547.1|DELE	Cyp4s3|NP_573003.2|DMEL
OG0008945	LOC108141447|XP_017120339.1|DELE	CG15892|NP_001027041.1|DMEL
OG0008946	LOC108144915|XP_017125571.1|DELE	ssp7|NP_727495.1|DMEL
OG0008948	LOC108137147|XP_017114202.1|DELE	z|NP_001259190.1|DMEL
OG0008949	LOC108142229|XP_017121436.1|DELE	CG42714|NP_001189053.1|DMEL
OG0008950	LOC108140633|XP_017119046.1|DELE	vilya|NP_570026.1|DMEL
OG0008951	LOC108146640|XP_017128174.1|DELE	CG4229|NP_648903.1|DMEL
OG0008952	LOC108136183|XP_017112671.1|DELE	CG8661|NP_573212.1|DMEL
OG0008954	LOC108138102|XP_017115586.1|DELE	Sfp35C|NP_001162982.1|DMEL
OG0008955	LOC108146603|XP_017128140.1|DELE	Cpr65Ea|NP_648075.1|DMEL
