Orthogroup	DMEL.longest_only	DEUG.longest_only
OG0009503	CG13992|NP_608975.1|DMEL	LOC108113408|XP_017079452.1|DEUG
OG0009504	dmt|NP_524295.1|DMEL	LOC108109977|XP_017074291.1|DEUG
OG0009505	Gr28a|NP_523504.2|DMEL	LOC108106921|XP_017069659.1|DEUG
OG0009506	CG34426|NP_001097552.1|DMEL	LOC108108356|XP_017071886.1|DEUG
OG0009507	ebd1|NP_612050.1|DMEL	LOC108104732|XP_017066458.1|DEUG
OG0009508	CG2964|NP_608713.2|DMEL	LOC108111239|XP_017076130.1|DEUG
OG0009509	knon|NP_611133.1|DMEL	LOC108113384|XP_017079445.1|DEUG
OG0009510	CG9072|NP_573002.1|DMEL	LOC108110046|XP_017074411.1|DEUG
OG0009511	cona|NP_650719.2|DMEL	LOC108116808|XP_017084345.1|DEUG
OG0009512	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL	LOC108103540|XP_017064558.1|DEUG
OG0009513	CG32563|NP_728057.1|DMEL	LOC108105334|XP_017067316.1|DEUG
OG0009514	CG15711|NP_611124.1|DMEL	LOC108113309|XP_017079351.1|DEUG
OG0009515	CG15170|NP_609927.1|DMEL	LOC108106867|XP_017069600.1|DEUG
OG0009516	CG5674|NP_609856.4|DMEL	LOC108103518|XP_017064518.1|DEUG
OG0009517	CG6441|NP_609124.3|DMEL	LOC108106971|XP_017069773.1|DEUG
OG0009518	CG42535|NP_001163412.1|DMEL	LOC108114086|XP_017080330.1|DEUG
OG0009519	SA-2|NP_612109.3|DMEL	LOC108102769|XP_017063415.1|DEUG
OG0009520	CG14252|NP_651513.1|DMEL	LOC108115772|XP_017082831.1|DEUG
OG0009521	aly|NP_001261348.1|DMEL	LOC108107679|XP_017070756.1|DEUG
OG0009522	CG5539|NP_611831.2|DMEL	LOC108107217|XP_017070123.1|DEUG
OG0009523	babos|NP_611667.1|DMEL	LOC108113039|XP_017078960.1|DEUG
OG0009524	CG30324|NP_725558.1|DMEL	LOC108112993|XP_017078893.1|DEUG, LOC108112995|XP_017078894.1|DEUG
OG0009525	CG13215|NP_610649.1|DMEL	LOC108106314|XP_017068773.1|DEUG
OG0009526	CG13216|NP_610648.1|DMEL	LOC108106322|XP_017068782.1|DEUG
OG0009527	BomBc2|NP_611320.2|DMEL	LOC108113267|XP_017079304.1|DEUG
OG0009528	Alp7|NP_611653.1|DMEL	LOC108113370|XP_017079427.1|DEUG
OG0009529	CG18467|NP_611211.3|DMEL	LOC108112537|XP_017077952.1|DEUG
OG0009530	Cpr50Ca|NP_610899.1|DMEL	LOC108106238|XP_017068653.1|DEUG
OG0009531	CG42531|NP_001163121.1|DMEL	LOC108106318|XP_017068776.1|DEUG
OG0009532	Gr58c|NP_726133.2|DMEL	LOC108113227|XP_017079253.1|DEUG
OG0009533	CG13872|NP_611449.1|DMEL	LOC108108916|XP_017072656.1|DEUG
OG0009534	CG16894|NP_611455.1|DMEL	LOC108108950|XP_017072693.1|DEUG
OG0009535	CG3502|NP_611781.3|DMEL	LOC108112151|XP_017077388.1|DEUG
OG0009536	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL	LOC108111719|XP_017076759.1|DEUG
OG0009537	sle|NP_731472.1|DMEL	LOC108117535|XP_017085524.1|DEUG
OG0009538	CAH5|NP_001097988.2|DMEL	LOC108109032|XP_017072819.1|DEUG
OG0009539	CG31189|NP_732580.3|DMEL	LOC108110260|XP_017074737.1|DEUG
OG0009540	ppk20|NP_651705.2|DMEL	LOC108115951|XP_017083077.1|DEUG
OG0009541	CG44094|NP_001262570.1|DMEL	LOC108105234|XP_017067194.1|DEUG
OG0009542	Pka-C2|NP_733397.2|DMEL	LOC108111466|XP_017076426.1|DEUG
OG0009543	CG31091|NP_733127.1|DMEL	LOC108113567|XP_017079648.1|DEUG
OG0009544	CG16736|NP_649873.1|DMEL	LOC108112931|XP_017078815.1|DEUG
OG0009545	CG34300|NP_001097980.1|DMEL	LOC108111336|XP_017076250.1|DEUG
OG0009546	CG9926|NP_650323.2|DMEL	LOC108116824|XP_017084363.1|DEUG
OG0009547	CG18469|NP_611201.2|DMEL, CG12699|NP_611202.1|DMEL	LOC108112096|XP_017077334.1|DEUG, LOC108112174|XP_017077472.1|DEUG
OG0009548	CG32107|NP_001261789.2|DMEL	LOC108111419|XP_017076366.1|DEUG, LOC108107542|XP_017070572.1|DEUG
OG0009549	CG4174|NP_730342.2|DMEL	LOC108108412|XP_017071954.1|DEUG
OG0009550	CG34267|NP_001097464.1|DMEL, CG34268|NP_001097465.1|DMEL	LOC108104669|XP_017066347.1|DEUG, LOC108104668|XP_017066346.1|DEUG
OG0009552	CG18823|NP_659571.1|DMEL, CG14628|NP_569883.1|DMEL	LOC108105439|XP_017067513.1|DEUG, LOC108105428|XP_017067487.1|DEUG
OG0009553	CG30039|NP_725100.1|DMEL	LOC108106320|XP_017068780.1|DEUG
OG0009557	CG11786|NP_001097906.1|DMEL	LOC108113709|XP_017079877.1|DEUG
OG0009560	CG10959|NP_572451.1|DMEL	LOC108103458|XP_017064441.1|DEUG
OG0009562	CG9316|NP_610051.2|DMEL	LOC108115431|XP_017082357.1|DEUG
OG0009563	CG14120|NP_648610.1|DMEL	LOC108114738|XP_017081340.1|DEUG
OG0009564	CG42353|NP_727936.2|DMEL	LOC108103617|XP_017064649.1|DEUG
OG0009567	pre-mod_mdg4_-V|NP_001334695.1|DMEL	LOC108115129|XP_017081896.1|DEUG
OG0009568	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG
OG0009569	CG12609|NP_728194.1|DMEL	LOC108106033|XP_017068369.1|DEUG
OG0009570	CG4854|NP_650860.1|DMEL	LOC108117221|XP_017085036.1|DEUG
OG0009571	CG31388|NP_650060.1|DMEL	LOC108116331|XP_017083631.1|DEUG, LOC108113577|XP_017079710.1|DEUG
OG0009572	Nek2|NP_572415.1|DMEL	LOC108117413|XP_017085310.1|DEUG
OG0009573	MFS10|NP_572857.1|DMEL	LOC108103885|XP_017065105.1|DEUG
OG0009574	CG44774|NP_001096880.1|DMEL	LOC108110298|XP_017074794.1|DEUG
OG0009575	Cpr47Eb|NP_610655.1|DMEL	LOC108106306|XP_017068766.1|DEUG
OG0009576	Osi13|NP_649634.1|DMEL	LOC108115272|XP_017082119.1|DEUG
OG0009577	CG9021|NP_608967.1|DMEL	LOC108102479|XP_017062981.1|DEUG
OG0009578	CG10165|NP_609982.1|DMEL	LOC108107123|XP_017070004.1|DEUG
OG0009579	CG1529|NP_001285506.1|DMEL	LOC108115708|XP_017082799.1|DEUG
OG0009580	GstE13|NP_610457.1|DMEL	LOC108104565|XP_017066201.1|DEUG
OG0009581	CG4891|NP_609777.1|DMEL	LOC108105151|XP_017067075.1|DEUG
OG0009582	Lmpt|NP_996113.2|DMEL	LOC108114174|XP_017080459.1|DEUG
OG0009584	CG12507|NP_573108.2|DMEL	LOC108102983|XP_017063782.1|DEUG
OG0009585	CG31510|NP_733082.1|DMEL	LOC108113740|XP_017079918.1|DEUG
OG0009586	CG13028|NP_996114.1|DMEL	LOC108114077|XP_017080321.1|DEUG
OG0009587	CG30273|NP_726223.1|DMEL	LOC108112205|XP_017077510.1|DEUG
OG0009588	danr|NP_651343.1|DMEL	LOC108113694|XP_017079860.1|DEUG
OG0009589	CG33230|NP_995955.1|DMEL	LOC108102813|XP_017063483.1|DEUG
OG0009590	CG14823|NP_729205.1|DMEL	LOC108108104|XP_017071499.1|DEUG
OG0009591	E_var_3-9|NP_649852.2|DMEL	LOC108108328|XP_017071845.1|DEUG
OG0009592	CG34138|NP_001036729.2|DMEL	LOC108117197|XP_017084989.1|DEUG
OG0009593	CG7342|NP_650815.2|DMEL	LOC108117050|XP_017084711.1|DEUG
OG0009594	alrm|NP_651393.1|DMEL	LOC108113719|XP_017079890.1|DEUG
OG0009595	CG14598|NP_649722.1|DMEL	LOC108115090|XP_017081826.1|DEUG
OG0009596	CG10086|NP_649736.3|DMEL	LOC108115069|XP_017081807.1|DEUG
OG0009597	CG3014|NP_649738.1|DMEL	LOC108115077|XP_017081815.1|DEUG
OG0009598	CG2993|NP_001262348.1|DMEL	LOC108115170|XP_017081979.1|DEUG
OG0009599	CG14696|NP_650035.1|DMEL	LOC108116263|XP_017083541.1|DEUG
OG0009600	sxe2|NP_650522.1|DMEL	LOC108116355|XP_017083667.1|DEUG
OG0009601	CG13622|NP_651264.2|DMEL	LOC108117534|XP_017085523.1|DEUG
OG0009602	Mco3|NP_651441.1|DMEL	LOC108113541|XP_017079625.1|DEUG
OG0009603	TMEM216|NP_649818.1|DMEL	LOC108109505|XP_017073535.1|DEUG
OG0009604	Mco4|NP_573249.1|DMEL	LOC108116730|XP_017084240.1|DEUG
OG0009605	E_spl_m7-HLH|NP_536753.1|DMEL	LOC108113521|XP_017079602.1|DEUG
OG0009606	E_spl_m3-HLH|NP_524509.2|DMEL	LOC108113528|XP_017079611.1|DEUG
OG0009607	E_spl_m2-BFM|NP_524508.1|DMEL	LOC108113631|XP_017079788.1|DEUG
OG0009608	CG17781|NP_651258.1|DMEL	LOC108116559|XP_017083987.1|DEUG
OG0009609	Mst89B|NP_650529.2|DMEL	LOC108111481|XP_017076453.1|DEUG
OG0009610	CG3517|NP_650807.1|DMEL	LOC108117186|XP_017084967.1|DEUG
OG0009611	CG11626|NP_001369023.1|DMEL	LOC108117095|XP_017084783.1|DEUG
OG0009612	CG12278|NP_650934.1|DMEL	LOC108110261|XP_017074738.1|DEUG
OG0009613	Nepl9|NP_609815.1|DMEL	LOC108118414|XP_017086579.1|DEUG
OG0009614	CG14356|NP_650339.1|DMEL	LOC108111657|XP_017076676.1|DEUG
OG0009615	CG14258|NP_651531.1|DMEL	LOC108115785|XP_017082847.1|DEUG
OG0009616	TwdlC|NP_651519.1|DMEL	LOC108115773|XP_017082834.1|DEUG
OG0009617	fru|NP_001163648.1|DMEL	LOC108116856|XP_017084400.1|DEUG
OG0009619	CAH8|NP_651033.2|DMEL	LOC108115566|XP_017082561.1|DEUG
OG0009620	CG31463|NP_731227.1|DMEL	LOC108109527|XP_017073580.1|DEUG
OG0009621	CG11672|NP_649779.1|DMEL	LOC108109431|XP_017073420.1|DEUG
OG0009622	CG14298|NP_650755.1|DMEL	LOC108117053|XP_017084714.1|DEUG
OG0009623	vrs|NP_650202.1|DMEL	LOC108111760|XP_017076809.1|DEUG
OG0009624	CG1971|NP_651900.1|DMEL	LOC108109379|XP_017073361.1|DEUG
OG0009625	PH4alphaMP|NP_524594.2|DMEL	LOC108111287|XP_017076164.1|DEUG
OG0009626	CG7031|NP_651101.1|DMEL	LOC108115603|XP_017082618.1|DEUG
OG0009627	CG13840|NP_651102.3|DMEL	LOC108115592|XP_017082594.1|DEUG
OG0009628	Nepl15|NP_651098.2|DMEL	LOC108115608|XP_017082629.1|DEUG
OG0009629	TwdlW|NP_650606.2|DMEL	LOC108117317|XP_017085174.1|DEUG
OG0009630	CG31267|NP_732214.1|DMEL	LOC108117070|XP_017084732.1|DEUG
OG0009631	Spc25|NP_650239.1|DMEL	LOC108116918|XP_017084546.1|DEUG
OG0009632	sisA|NP_511116.2|DMEL	LOC108111849|XP_017076945.1|DEUG
OG0009633	hui|NP_610991.1|DMEL	LOC108106253|XP_017068707.1|DEUG
OG0009634	CG31204|NP_733428.2|DMEL	LOC108105213|XP_017067160.1|DEUG
OG0009635	CG12402|NP_001303481.1|DMEL	LOC108116986|XP_017084639.1|DEUG
OG0009636	mag|NP_649229.1|DMEL	LOC108114527|XP_017081047.1|DEUG
OG0009637	CG11168|NP_651311.2|DMEL	LOC108113787|XP_017079982.1|DEUG
OG0009638	CG14300|NP_001014639.1|DMEL	LOC108117092|XP_017084779.1|DEUG
OG0009639	zen|NP_476793.1|DMEL	LOC108116568|XP_017083997.1|DEUG
OG0009640	CG6425|NP_651497.1|DMEL	LOC108113527|XP_017079609.1|DEUG
OG0009641	CG5391|NP_651021.1|DMEL	LOC108115585|XP_017082587.1|DEUG
OG0009642	CG7080|NP_651019.1|DMEL	LOC108115588|XP_017082590.1|DEUG
OG0009643	Gr89a|NP_650555.2|DMEL	LOC108111457|XP_017076416.1|DEUG
OG0009644	Gba1a|NP_651172.1|DMEL	LOC108116564|XP_017083992.1|DEUG
OG0009645	CG10301|NP_651173.2|DMEL	LOC108116579|XP_017084010.1|DEUG
OG0009646	CG9698|NP_651806.2|DMEL	LOC108111324|XP_017076211.1|DEUG
OG0009647	PH4alphaNE1|NP_733374.1|DMEL	LOC108111269|XP_017076146.1|DEUG
OG0009648	Obp83cd|NP_649612.1|DMEL	LOC108115392|XP_017082317.1|DEUG
OG0009649	Nepl18|NP_651643.1|DMEL	LOC108116003|XP_017083169.1|DEUG
OG0009650	CG5953|NP_609796.1|DMEL	LOC108118470|XP_017086681.1|DEUG
OG0009651	esc|NP_477431.1|DMEL	LOC108104062|XP_017065413.1|DEUG
OG0009652	CG8851|NP_722917.2|DMEL	LOC108111010|XP_017075811.1|DEUG
OG0009653	CG31777|NP_722933.1|DMEL	LOC108110573|XP_017075159.1|DEUG
OG0009654	CG31778|NP_722932.1|DMEL	LOC108110488|XP_017075054.1|DEUG
OG0009655	pes|NP_001137808.1|DMEL	LOC108118315|XP_017086420.1|DEUG
OG0009656	CG34134|NP_001036347.1|DMEL	LOC108106135|XP_017068516.1|DEUG
OG0009657	CG34448|NP_001097059.1|DMEL	LOC108110448|XP_017075004.1|DEUG
OG0009658	CG14947|NP_609546.1|DMEL	LOC108104052|XP_017065387.1|DEUG
OG0009659	CG11927|NP_608867.1|DMEL	LOC108102670|XP_017063300.1|DEUG
OG0009660	Tengl2|NP_722779.1|DMEL	LOC108110517|XP_017075086.1|DEUG
OG0009661	CG7164|NP_609147.1|DMEL	LOC108106900|XP_017069637.1|DEUG
OG0009662	CG31705|NP_609509.2|DMEL	LOC108112380|XP_017077711.1|DEUG
OG0009663	Atxn7|NP_608677.1|DMEL	LOC108111061|XP_017075879.1|DEUG
OG0009664	Bacc|NP_608706.1|DMEL	LOC108110668|XP_017075274.1|DEUG
OG0009665	GluRIIC|NP_608557.4|DMEL	LOC108111225|XP_017076116.1|DEUG
OG0009666	Cyt-c-d|NP_477164.1|DMEL	LOC108118460|XP_017086668.1|DEUG
OG0009667	CG2611|NP_610043.1|DMEL	LOC108115485|XP_017082460.1|DEUG
OG0009668	twit|NP_610067.1|DMEL	LOC108115556|XP_017082552.1|DEUG
OG0009669	Cyp310a1|NP_609891.1|DMEL	LOC108105678|XP_017067871.1|DEUG
OG0009670	CG14042|NP_001036336.1|DMEL	LOC108102636|XP_017063245.1|DEUG
OG0009671	CG17325|NP_001137836.1|DMEL	LOC108106883|XP_017069620.1|DEUG
OG0009674	CG10462|NP_609996.2|DMEL	LOC108114847|XP_017081481.1|DEUG
OG0009675	Pol32|NP_609743.1|DMEL	LOC108105125|XP_017067047.1|DEUG
OG0009676	tsh|NP_523615.2|DMEL	LOC108114844|XP_017081479.1|DEUG
OG0009677	prg|NP_609232.2|DMEL	LOC108106162|XP_017068562.1|DEUG
OG0009678	Cyp6t1|NP_608457.1|DMEL	LOC108103392|XP_017064337.1|DEUG
OG0009679	CG7239|NP_608960.2|DMEL	LOC108102506|XP_017063021.1|DEUG
OG0009680	CG16853|NP_609663.2|DMEL	LOC108105805|XP_017068035.1|DEUG
OG0009681	CG9815|NP_001097434.1|DMEL	LOC108109297|XP_017073280.1|DEUG
OG0009682	CG34202|NP_001097386.1|DMEL	LOC108108958|XP_017072702.1|DEUG
OG0009683	Tsp42Eg|NP_523633.1|DMEL	LOC108112890|XP_017078736.1|DEUG
OG0009684	Tsp42Eh|NP_523634.1|DMEL	LOC108112886|XP_017078725.1|DEUG
OG0009685	Tsp42Ej|NP_523636.1|DMEL	LOC108112888|XP_017078731.1|DEUG
OG0009686	CG10910|NP_611280.2|DMEL	LOC108112186|XP_017077487.1|DEUG
OG0009687	CG14495|NP_611284.2|DMEL	LOC108112396|XP_017077727.1|DEUG
OG0009688	MFS14|NP_725829.2|DMEL	LOC108112020|XP_017077250.1|DEUG
OG0009689	CG30120|NP_725795.2|DMEL	LOC108113220|XP_017079246.1|DEUG
OG0009690	CG8617|NP_610954.1|DMEL	LOC108106701|XP_017069423.1|DEUG
OG0009692	CG15705|NP_611109.1|DMEL	LOC108112997|XP_017078896.1|DEUG
OG0009693	Dh44-R2|NP_610789.3|DMEL	LOC108106574|XP_017069232.1|DEUG
OG0009694	CG13230|NP_652388.1|DMEL	LOC108106622|XP_017069314.1|DEUG
OG0009695	Tpc2|NP_001246511.1|DMEL	LOC108107276|XP_017070206.1|DEUG
OG0009696	CG8229|NP_724730.2|DMEL	LOC108104519|XP_017066139.1|DEUG
OG0009697	CG34241|NP_001097591.1|DMEL	LOC108107645|XP_017070719.1|DEUG
OG0009698	Spn42Dc|NP_610245.2|DMEL	LOC108113085|XP_017079020.1|DEUG
OG0009700	CG4707|NP_611944.1|DMEL	LOC108107361|XP_017070353.1|DEUG
OG0009701	CG34298|NP_001097976.1|DMEL	LOC108111347|XP_017076267.1|DEUG
OG0009702	Spn42De|NP_610246.3|DMEL	LOC108113086|XP_017079021.1|DEUG
OG0009703	CG11555|NP_608510.2|DMEL	LOC108106127|XP_017068496.1|DEUG
OG0009704	CG11191|NP_610345.1|DMEL	LOC108109132|XP_017073018.1|DEUG
OG0009705	CG13154|NP_610782.1|DMEL	LOC108106668|XP_017069387.1|DEUG
OG0009706	CG13157|NP_610778.2|DMEL	LOC108106305|XP_017068765.1|DEUG
OG0009707	Whamy|NP_001036699.1|DMEL	LOC108110061|XP_017074449.1|DEUG
OG0009708	Tsp42El|NP_523638.1|DMEL	LOC108112192|XP_017077493.1|DEUG
OG0009709	Tsp42Eo|NP_523641.2|DMEL	LOC108112282|XP_017077593.1|DEUG
OG0009710	Tsp42Ep|NP_523642.1|DMEL	LOC108112281|XP_017077592.1|DEUG
OG0009711	Spn43Ab|NP_001027395.1|DMEL	LOC108112070|XP_017077308.1|DEUG
OG0009712	CG13062|NP_648871.3|DMEL	LOC108114274|XP_017080659.1|DEUG
OG0009713	ana2|NP_610415.1|DMEL	LOC108104573|XP_017066215.1|DEUG
OG0009714	CG18568|NP_610919.1|DMEL	LOC108106581|XP_017069251.1|DEUG
OG0009715	CG13561|NP_611830.3|DMEL	LOC108107218|XP_017070124.1|DEUG
OG0009716	CG30356|NP_724709.1|DMEL	LOC108104514|XP_017066124.1|DEUG
OG0009717	CG11906|NP_611402.2|DMEL	LOC108112002|XP_017077227.1|DEUG
OG0009718	CG6347|NP_610906.1|DMEL	LOC108106642|XP_017069343.1|DEUG
OG0009719	CG3492|NP_611914.1|DMEL	LOC108107473|XP_017070509.1|DEUG
OG0009720	Idgf6|NP_477081.1|DMEL	LOC108112555|XP_017077990.1|DEUG
OG0009721	CG30203|NP_725128.2|DMEL	LOC108106363|XP_017068832.1|DEUG
OG0009722	Cyp6t3|NP_610745.1|DMEL	LOC108106569|XP_017069226.1|DEUG
OG0009723	CG12607|NP_647903.1|DMEL	LOC108107628|XP_017070685.1|DEUG
OG0009724	CG9394|NP_611548.1|DMEL	LOC108109109|XP_017072987.1|DEUG
OG0009725	ppk12|NP_611672.1|DMEL	LOC108112361|XP_017077679.1|DEUG
OG0009726	CG31275|NP_732175.1|DMEL	LOC108113819|XP_017080016.1|DEUG
OG0009727	link|NP_610887.1|DMEL	LOC108114921|XP_017081597.1|DEUG
OG0009728	Obp56c|NP_995902.1|DMEL	LOC108109014|XP_017072776.1|DEUG
OG0009729	Obp56b|NP_611443.1|DMEL	LOC108108975|XP_017072719.1|DEUG
OG0009730	CG15201|NP_572691.1|DMEL	LOC108111868|XP_017076982.1|DEUG
OG0009731	pyr|NP_001097275.1|DMEL	LOC108106656|XP_017069367.1|DEUG
OG0009732	Cyp4ad1|NP_610380.1|DMEL	LOC108113347|XP_017079402.1|DEUG
OG0009733	Gr10a|NP_727523.1|DMEL	LOC108117073|XP_017084738.1|DEUG
OG0009734	Ir7b|NP_572410.2|DMEL	LOC108117408|XP_017085305.1|DEUG
OG0009735	Mis12|NP_648066.1|DMEL	LOC108114113|XP_017080365.1|DEUG
OG0009736	CG14441|NP_572344.2|DMEL	LOC108109741|XP_017073888.1|DEUG
OG0009737	CG14380|NP_650262.2|DMEL	LOC108116800|XP_017084337.1|DEUG, LOC108116847|XP_017084391.1|DEUG
OG0009738	CG15046|NP_573298.1|DMEL	LOC108110000|XP_017074325.1|DEUG
OG0009739	CG15044|NP_573299.1|DMEL	LOC108109931|XP_017074220.1|DEUG
OG0009740	Hmr|NP_572637.2|DMEL	LOC108110119|XP_017074513.1|DEUG
OG0009741	CG34181|NP_001097130.1|DMEL	LOC108108087|XP_017071467.1|DEUG
OG0009742	mamo|NP_727743.3|DMEL	LOC108102889|XP_017063581.1|DEUG
OG0009743	CG4991|NP_001259638.1|DMEL	LOC108105369|XP_017067393.1|DEUG
OG0009744	CG15772|NP_572255.1|DMEL	LOC108103361|XP_017064295.1|DEUG
OG0009745	Corp|NP_572468.1|DMEL	LOC108103429|XP_017064388.1|DEUG
OG0009746	CG8757|NP_648664.2|DMEL	LOC108105924|XP_017068194.1|DEUG
OG0009747	CG15357|NP_001259888.1|DMEL	LOC108111727|XP_017076773.1|DEUG
OG0009748	CG32537|NP_728236.1|DMEL	LOC108103769|XP_017064883.1|DEUG
OG0009749	CG32187|NP_730303.1|DMEL	LOC108108642|XP_017072232.1|DEUG
OG0009750	CG13810|NP_647697.2|DMEL	LOC108103592|XP_017064608.1|DEUG
OG0009751	CG32700|NP_727344.1|DMEL	LOC108103140|XP_017064001.1|DEUG
OG0009752	CG3091|NP_569990.2|DMEL	LOC108103321|XP_017064240.1|DEUG
OG0009753	CG3191|NP_726804.1|DMEL	LOC108103323|XP_017064244.1|DEUG
OG0009754	CG9083|NP_611976.3|DMEL	LOC108107277|XP_017070207.1|DEUG
OG0009755	CG3679|NP_573113.1|DMEL	LOC108103015|XP_017063829.1|DEUG
OG0009756	Yp1|NP_511103.1|DMEL	LOC108109634|XP_017073699.1|DEUG
OG0009757	CG30429|NP_726512.1|DMEL	LOC108107226|XP_017070133.1|DEUG
OG0009758	CG11898|NP_651679.2|DMEL	LOC108116018|XP_017083193.1|DEUG
OG0009759	ATbp|NP_001104481.2|DMEL	LOC108102415|XP_017062870.1|DEUG
OG0009760	CG14625|NP_569892.1|DMEL	LOC108118511|XP_017086740.1|DEUG
OG0009761	CG11378|NP_569886.1|DMEL	LOC108118548|XP_017086791.1|DEUG
OG0009762	CG12496|NP_570003.1|DMEL	LOC108103299|XP_017064210.1|DEUG
OG0009763	CG12105|NP_647632.2|DMEL	LOC108102827|XP_017063505.1|DEUG
OG0009764	CG13023|NP_648935.1|DMEL	LOC108114046|XP_017080282.1|DEUG
OG0009765	CG13912|NP_612079.1|DMEL	LOC108102872|XP_017063568.1|DEUG
OG0009766	Cpr65Au|NP_652661.1|DMEL	LOC108108177|XP_017071609.1|DEUG
OG0009767	Cpr65Ay|NP_001097524.1|DMEL	LOC108107814|XP_017071034.1|DEUG
OG0009768	CG34265|NP_001097491.1|DMEL	LOC108108241|XP_017071700.1|DEUG
OG0009769	CG13315|NP_652443.1|DMEL	LOC108108269|XP_017071715.1|DEUG
OG0009770	CG14837|NP_648136.2|DMEL	LOC108104905|XP_017066727.1|DEUG
OG0009771	CG13877|NP_612014.2|DMEL	LOC108105268|XP_017067237.1|DEUG
OG0009772	ru|NP_524790.1|DMEL	LOC108102766|XP_017063413.1|DEUG
OG0009773	PGRP-SB1|NP_648917.1|DMEL	LOC108114693|XP_017081278.1|DEUG
OG0009774	CG13724|NP_648966.1|DMEL	LOC108113896|XP_017080090.1|DEUG
OG0009775	CG7492|NP_648146.1|DMEL	LOC108104914|XP_017066750.1|DEUG
OG0009776	CG6685|NP_648376.1|DMEL	LOC108114523|XP_017081042.1|DEUG
OG0009777	dpr10|NP_729591.1|DMEL	LOC108114516|XP_017081026.1|DEUG
OG0009778	CG1143|NP_647735.1|DMEL	LOC108108246|XP_017071706.1|DEUG
OG0009779	CG10479|NP_001261458.1|DMEL	LOC108108139|XP_017071554.1|DEUG
OG0009780	PVRAP|NP_729124.1|DMEL	LOC108108168|XP_017071597.1|DEUG
OG0009781	CG13300|NP_648043.1|DMEL	LOC108114459|XP_017080952.1|DEUG
OG0009782	CG14958|NP_647782.1|DMEL	LOC108108238|XP_017071694.1|DEUG
OG0009783	CG42554|NP_001163314.1|DMEL	LOC108104742|XP_017066469.1|DEUG
OG0009784	CG16762|NP_647722.1|DMEL	LOC108107691|XP_017070785.1|DEUG
OG0009785	CG12971|NP_001262154.1|DMEL	LOC108114598|XP_017081147.1|DEUG
OG0009786	Hsp67Bc|NP_523994.1|DMEL	LOC108117383|XP_017085268.1|DEUG
OG0009787	CG4461|NP_648304.1|DMEL	LOC108117382|XP_017085266.1|DEUG
OG0009788	CG5707|NP_001246563.1|DMEL	LOC108103589|XP_017064603.1|DEUG
OG0009789	CG14963|NP_647778.1|DMEL	LOC108107857|XP_017071112.1|DEUG
OG0009790	CG34204|NP_001097401.1|DMEL	LOC108112350|XP_017077667.1|DEUG
OG0009791	CG13305|NP_001137913.1|DMEL	LOC108109779|XP_017073945.1|DEUG
OG0009792	CG6683|NP_648232.1|DMEL	LOC108109878|XP_017074163.1|DEUG
OG0009793	mthl9|NP_612029.1|DMEL	LOC108104630|XP_017066294.1|DEUG
OG0009794	CG31437|NP_733105.1|DMEL	LOC108113720|XP_017079891.1|DEUG
OG0009795	CG7101|NP_573329.2|DMEL	LOC108106037|XP_017068373.1|DEUG
OG0009796	CG14147|NP_648422.1|DMEL	LOC108114032|XP_017080268.1|DEUG
OG0009797	CG7409|NP_648155.1|DMEL	LOC108109837|XP_017074073.1|DEUG
OG0009798	CG13685|NP_001303397.1|DMEL	LOC108109836|XP_017074072.1|DEUG
OG0009799	CG3288|NP_649264.1|DMEL	LOC108114290|XP_017080681.1|DEUG
OG0009800	CG7173|NP_649330.1|DMEL	LOC108108682|XP_017072275.1|DEUG
OG0009801	ImpE2|NP_476580.1|DMEL	LOC108107939|XP_017071259.1|DEUG
OG0009802	CG10359|NP_001137882.1|DMEL	LOC108107753|XP_017070910.1|DEUG
OG0009803	retinin|NP_524995.2|DMEL	LOC108113969|XP_017080174.1|DEUG
OG0009804	CG4982|NP_648866.1|DMEL	LOC108114277|XP_017080663.1|DEUG
OG0009805	CG4962|NP_648865.1|DMEL	LOC108114270|XP_017080656.1|DEUG
OG0009806	CG13046|NP_648863.2|DMEL	LOC108114263|XP_017080648.1|DEUG
OG0009807	CG13054|NP_648852.1|DMEL	LOC108114081|XP_017080324.1|DEUG
OG0009808	CG42525|NP_001163335.1|DMEL	LOC108107701|XP_017070795.1|DEUG
OG0009809	Acbp6|NP_648082.1|DMEL	LOC108107623|XP_017070681.1|DEUG
OG0009810	Cpr78Cb|NP_001262144.1|DMEL	LOC108113984|XP_017080216.1|DEUG
OG0009811	Cpr78Ca|NP_649298.2|DMEL	LOC108114084|XP_017080328.1|DEUG
OG0009812	CG10063|NP_648068.1|DMEL	LOC108114112|XP_017080364.1|DEUG
OG0009813	CG9279|NP_649124.1|DMEL	LOC108108722|XP_017072344.1|DEUG
OG0009814	CG4669|NP_647956.2|DMEL	LOC108107549|XP_017070591.1|DEUG
OG0009815	CG14075|NP_649080.1|DMEL	LOC108108463|XP_017072007.1|DEUG
OG0009816	Fbp1|NP_524065.1|DMEL	LOC108106019|XP_017068358.1|DEUG
OG0009817	CG8100|NP_648693.2|DMEL	LOC108105931|XP_017068200.1|DEUG
