Orthogroup	DMEL.longest_only	DKIK.longest_only
OG0009315	D1|NP_524286.1|DMEL	LOC108072179|XP_017018724.1|DKIK
OG0009316	CG8136|NP_731272.1|DMEL	LOC108085429|XP_017037507.1|DKIK, LOC108085466|XP_017037572.1|DKIK
OG0009317	CG12885|NP_001263012.2|DMEL	LOC108083642|XP_017035003.1|DKIK
OG0009318	cDIP|NP_650951.1|DMEL	LOC108083178|XP_017034363.1|DKIK
OG0009319	CG4546|NP_650501.1|DMEL	LOC108081072|XP_017031542.1|DKIK
OG0009320	E_spl_m4-BFM|NP_524510.1|DMEL	LOC108085862|XP_017038109.1|DKIK
OG0009321	E_spl_mdelta-HLH|NP_524503.2|DMEL	LOC108085857|XP_017038104.1|DKIK
OG0009322	Sdr|NP_650408.1|DMEL	LOC108084290|XP_017035939.1|DKIK
OG0009323	Zif|NP_649657.1|DMEL	LOC108081272|XP_017031857.1|DKIK
OG0009324	Os-C|NP_001163543.1|DMEL	LOC108074053|XP_017021412.1|DKIK
OG0009325	CG8907|NP_001247146.1|DMEL	LOC108071465|XP_017017717.1|DKIK
OG0009326	CG14854|NP_001097791.1|DMEL	LOC108077672|XP_017026582.1|DKIK
OG0009327	Nph|NP_001097975.1|DMEL	LOC108084954|XP_017036842.1|DKIK
OG0009328	CG15522|NP_651749.1|DMEL	LOC108077822|XP_017026835.1|DKIK
OG0009329	eIF4G2|NP_651188.1|DMEL	LOC108075538|XP_017023524.1|DKIK
OG0009330	Adgf-D|NP_524345.2|DMEL	LOC108084154|XP_017035699.1|DKIK
OG0009331	CG14292|NP_650759.1|DMEL	LOC108085706|XP_017037910.1|DKIK
OG0009332	CG11656|NP_650251.1|DMEL	LOC108080792|XP_017031167.1|DKIK
OG0009333	CG5849|NP_650979.1|DMEL	LOC108073286|XP_017020330.1|DKIK
OG0009334	CG15545|NP_651830.1|DMEL	LOC108073706|XP_017020930.1|DKIK
OG0009335	COX7AL|NP_649793.1|DMEL	LOC108085019|XP_017036952.1|DKIK
OG0009336	Loxl1|NP_524607.1|DMEL	LOC108086029|XP_017038329.1|DKIK
OG0009337	CG2750|NP_572787.2|DMEL	LOC108075995|XP_017024137.1|DKIK
OG0009338	CG1092|NP_730797.2|DMEL	LOC108084324|XP_017035975.1|DKIK
OG0009339	TwdlF|NP_649443.1|DMEL	LOC108084329|XP_017035979.1|DKIK
OG0009340	yellow-e3|NP_650288.1|DMEL	LOC108074047|XP_017021407.1|DKIK
OG0009341	CG4360|NP_650879.1|DMEL	LOC108084133|XP_017035664.1|DKIK
OG0009342	CG6753|NP_650219.2|DMEL	LOC108085730|XP_017037947.1|DKIK
OG0009343	Dtg|NP_650220.2|DMEL	LOC108085731|XP_017037948.1|DKIK
OG0009344	Gr93a|NP_524442.2|DMEL	LOC108073284|XP_017020328.1|DKIK
OG0009345	CG5612|NP_651572.2|DMEL	LOC108083731|XP_017035128.1|DKIK
OG0009346	CG3330|NP_651558.2|DMEL	LOC108083969|XP_017035465.1|DKIK
OG0009347	TwdlD|NP_651492.1|DMEL	LOC108085560|XP_017037688.1|DKIK
OG0009348	Muted|NP_001036744.1|DMEL	LOC108075596|XP_017023606.1|DKIK
OG0009349	CG12783|NP_001262644.2|DMEL	LOC108077802|XP_017026805.1|DKIK
OG0009350	CG31010|NP_733398.1|DMEL	LOC108073688|XP_017020909.1|DKIK
OG0009351	PH4alphaPV|NP_733395.1|DMEL	LOC108073694|XP_017020916.1|DKIK
OG0009352	CG1077|NP_649617.1|DMEL	LOC108070676|XP_017016738.1|DKIK
OG0009353	CG13856|NP_651036.1|DMEL	LOC108075469|XP_017023413.1|DKIK
OG0009354	CG13144|NP_609415.1|DMEL	LOC108077077|XP_017025734.1|DKIK
OG0009355	Nepl7|NP_609577.2|DMEL	LOC108077216|XP_017025960.1|DKIK
OG0009356	CG8837|NP_608764.1|DMEL	LOC108082195|XP_017033006.1|DKIK
OG0009357	CG34163|NP_001097150.1|DMEL	LOC108076162|XP_017024380.1|DKIK
OG0009358	CG15418|NP_001334671.1|DMEL	LOC108086092|XP_017038404.1|DKIK
OG0009359	Ugt36A1|NP_524686.3|DMEL	LOC108086090|XP_017038402.1|DKIK
OG0009360	Mur29B|NP_723377.1|DMEL	LOC108079557|XP_017029385.1|DKIK
OG0009361	CG7778|NP_609214.1|DMEL	LOC108079565|XP_017029396.1|DKIK
OG0009362	CG14273|NP_609213.2|DMEL	LOC108079584|XP_017029417.1|DKIK
OG0009363	CG34125|NP_001036334.1|DMEL	LOC108086236|XP_017038594.1|DKIK
OG0009364	CG3557|NP_608680.1|DMEL	LOC108077430|XP_017026224.1|DKIK
OG0009365	Cf2|NP_001350854.1|DMEL	LOC108080168|XP_017030306.1|DKIK
OG0009366	CG31706|NP_723675.1|DMEL	LOC108081985|XP_017032712.1|DKIK
OG0009367	CG17217|NP_609555.1|DMEL	LOC108074493|XP_017022056.1|DKIK
OG0009368	CG33127|NP_787956.1|DMEL	LOC108086097|XP_017038413.1|DKIK
OG0009369	CG3345|NP_608509.1|DMEL	LOC108074290|XP_017021765.1|DKIK
OG0009370	CG14401|NP_001246115.1|DMEL	LOC108074805|XP_017022488.1|DKIK
OG0009371	CG31675|NP_724298.1|DMEL	LOC108074785|XP_017022452.1|DKIK
OG0009372	CG11601|NP_608513.1|DMEL	LOC108074300|XP_017021777.1|DKIK, LOC108085461|XP_017037568.1|DKIK
OG0009373	ninaD|NP_724087.1|DMEL	LOC108082690|XP_017033684.1|DKIK
OG0009374	CG34313|NP_001097169.1|DMEL	LOC108077265|XP_017026021.1|DKIK
OG0009376	CG17261|NP_608747.2|DMEL	LOC108085340|XP_017037386.1|DKIK
OG0009377	EndoGI|NP_609781.1|DMEL	LOC108075970|XP_017024108.1|DKIK
OG0009378	CG3841|NP_609300.1|DMEL	LOC108077290|XP_017026058.1|DKIK
OG0009379	CG11029|NP_608955.1|DMEL	LOC108074452|XP_017021986.1|DKIK
OG0009380	CG5727|NP_609355.1|DMEL	LOC108076943|XP_017025479.1|DKIK
OG0009381	CG14005|NP_608959.1|DMEL	LOC108074176|XP_017021604.1|DKIK
OG0009382	Pcp|NP_476673.1|DMEL	LOC108075866|XP_017023950.1|DKIK
OG0009383	Nepl5|NP_609022.1|DMEL	LOC108082815|XP_017033862.1|DKIK
OG0009384	NimC4|NP_609698.2|DMEL	LOC108075351|XP_017023252.1|DKIK
OG0009385	NimC3|NP_524928.2|DMEL	LOC108075436|XP_017023379.1|DKIK
OG0009386	CG33307|NP_995705.1|DMEL	LOC108085282|XP_017037323.1|DKIK
OG0009387	Vha100-3|NP_725837.1|DMEL	LOC108082523|XP_017033441.1|DKIK
OG0009388	Jheh3|NP_611387.1|DMEL	LOC108082615|XP_017033584.1|DKIK
OG0009389	CG30411|NP_726325.1|DMEL	LOC108074224|XP_017021657.1|DKIK
OG0009390	sktl|NP_477206.1|DMEL	LOC108076688|XP_017025126.1|DKIK
OG0009391	Elba2|NP_608691.1|DMEL	LOC108077456|XP_017026267.1|DKIK
OG0009392	Tsp42Ef|NP_523632.2|DMEL	LOC108080702|XP_017031029.1|DKIK
OG0009393	CG14662|NP_649510.2|DMEL	LOC108080750|XP_017031093.1|DKIK
OG0009394	CG10205|NP_725422.1|DMEL	LOC108072894|XP_017019706.1|DKIK
OG0009395	Obp58d|NP_611711.1|DMEL	LOC108076241|XP_017024478.1|DKIK
OG0009396	Obp47b|NP_610669.1|DMEL	LOC108078234|XP_017027425.1|DKIK
OG0009397	CG34203|NP_001097397.1|DMEL	LOC108082392|XP_017033226.1|DKIK
OG0009398	CG9875|NP_001163262.1|DMEL	LOC108074222|XP_017021656.1|DKIK
OG0009399	CG13231|NP_610638.1|DMEL	LOC108072149|XP_017018682.1|DKIK
OG0009400	CG13747|NP_610440.1|DMEL	LOC108078428|XP_017027784.1|DKIK
OG0009401	CG14921|NP_609491.1|DMEL	LOC108082051|XP_017032817.1|DKIK
OG0009402	bocks|NP_001014611.1|DMEL	LOC108073245|XP_017020287.1|DKIK
OG0009403	CG7755|NP_611110.2|DMEL	LOC108076190|XP_017024409.1|DKIK
OG0009404	Cyp6u1|NP_610252.3|DMEL	LOC108080721|XP_017031062.1|DKIK
OG0009405	Ance-4|NP_610442.2|DMEL	LOC108077967|XP_017026997.1|DKIK
OG0009406	CG13955|NP_610486.1|DMEL	LOC108076273|XP_017024509.1|DKIK
OG0009407	wun2|NP_524991.1|DMEL	LOC108076525|XP_017024926.1|DKIK
OG0009408	CG15861|NP_611984.1|DMEL	LOC108072337|XP_017018913.1|DKIK
OG0009409	Cpr49Ad|NP_610773.1|DMEL	LOC108082586|XP_017033537.1|DKIK
OG0009410	CG13226|NP_610651.1|DMEL	LOC108078075|XP_017027135.1|DKIK
OG0009411	CG17574|NP_001246287.1|DMEL	LOC108078429|XP_017027786.1|DKIK
OG0009412	CG12963|NP_001246342.1|DMEL	LOC108076440|XP_017024784.1|DKIK
OG0009413	Tsp42En|NP_523640.1|DMEL	LOC108081310|XP_017031891.1|DKIK
OG0009414	Tsp42Eq|NP_523643.2|DMEL	LOC108081308|XP_017031888.1|DKIK
OG0009415	CG1850|NP_610265.1|DMEL	LOC108081315|XP_017031894.1|DKIK
OG0009416	CG30195|NP_611696.2|DMEL	LOC108076220|XP_017024451.1|DKIK
OG0009417	CG34446|NP_001097419.1|DMEL	LOC108076267|XP_017024504.1|DKIK
OG0009418	CG3746|NP_611697.1|DMEL	LOC108076133|XP_017024350.1|DKIK
OG0009419	CG30196|NP_726220.1|DMEL	LOC108076257|XP_017024496.1|DKIK
OG0009420	CG43326|NP_001246463.1|DMEL	LOC108076228|XP_017024460.1|DKIK
OG0009421	CG15611|NP_611189.2|DMEL	LOC108077964|XP_017026993.1|DKIK
OG0009422	CG6701|NP_001188923.1|DMEL	LOC108085152|XP_017037164.1|DKIK
OG0009423	CG6805|NP_611178.1|DMEL	LOC108076375|XP_017024674.1|DKIK
OG0009424	pirk|NP_611598.1|DMEL	LOC108072320|XP_017018884.1|DKIK
OG0009425	CG30431|NP_610211.1|DMEL	LOC108085167|XP_017037187.1|DKIK
OG0009426	CG6337|NP_610905.1|DMEL	LOC108079929|XP_017029956.1|DKIK
OG0009427	List|NP_611364.2|DMEL	LOC108082557|XP_017033494.1|DKIK
OG0009428	Ir56d|NP_611432.1|DMEL	LOC108076679|XP_017025098.1|DKIK
OG0009429	CG11192|NP_611479.2|DMEL	LOC108076585|XP_017024986.1|DKIK
OG0009430	SmydA-7|NP_611181.1|DMEL	LOC108076181|XP_017024399.1|DKIK
OG0009431	bgcn|NP_523832.2|DMEL	LOC108072070|XP_017018562.1|DKIK
OG0009432	CG13578|NP_611907.2|DMEL	LOC108070752|XP_017016838.1|DKIK
OG0009433	CG6044|NP_611668.1|DMEL	LOC108078004|XP_017027047.1|DKIK
OG0009434	qkr58E-2|NP_523810.2|DMEL	LOC108078341|XP_017027634.1|DKIK
OG0009435	qkr58E-1|NP_523809.2|DMEL	LOC108078292|XP_017027556.1|DKIK
OG0009436	CG13332|NP_610883.1|DMEL	LOC108070835|XP_017016947.1|DKIK
OG0009437	CG1902|NP_610507.1|DMEL	LOC108078093|XP_017027174.1|DKIK
OG0009438	CG30375|NP_724665.1|DMEL	LOC108074674|XP_017022281.1|DKIK
OG0009439	CG34217|NP_001097229.1|DMEL	LOC108074636|XP_017022241.1|DKIK
OG0009440	Lpt|NP_611847.2|DMEL	LOC108072065|XP_017018551.1|DKIK
OG0009441	Muc11A|NP_001285150.1|DMEL	LOC108076120|XP_017024337.1|DKIK
OG0009442	CG9215|NP_573045.1|DMEL	LOC108079429|XP_017029250.1|DKIK
OG0009443	CG13558|NP_611800.1|DMEL	LOC108076159|XP_017024374.1|DKIK
OG0009444	CG13012|NP_573144.2|DMEL	LOC108071852|XP_017018256.1|DKIK
OG0009445	CG10352|NP_001259468.1|DMEL	LOC108071700|XP_017018003.1|DKIK
OG0009446	CG32767|NP_572203.2|DMEL	LOC108076067|XP_017024259.1|DKIK
OG0009448	CG4955|NP_573189.1|DMEL	LOC108083079|XP_017034209.1|DKIK
OG0009449	mxc|NP_572548.1|DMEL	LOC108083954|XP_017035449.1|DKIK
OG0009450	CG3588|NP_570036.3|DMEL	LOC108080186|XP_017030328.1|DKIK
OG0009451	CG31644|NP_001285640.1|DMEL	LOC108074285|XP_017021752.1|DKIK
OG0009452	CG4151|NP_572227.1|DMEL	LOC108075984|XP_017024126.1|DKIK
OG0009453	CG13843|NP_651069.1|DMEL	LOC108084196|XP_017035788.1|DKIK
OG0009454	CG6885|NP_649056.1|DMEL	LOC108085524|XP_017037645.1|DKIK
OG0009455	CG3568|NP_572166.1|DMEL	LOC108080239|XP_017030386.1|DKIK
OG0009456	Btnd|NP_572298.1|DMEL	LOC108070800|XP_017016892.1|DKIK
OG0009457	dgt4|NP_572150.1|DMEL	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK
OG0009458	CG13362|NP_569854.1|DMEL	LOC108076047|XP_017024210.1|DKIK
OG0009459	bab2|NP_523879.2|DMEL	LOC108071526|XP_017017784.1|DKIK
OG0009460	ckd|NP_728847.2|DMEL	LOC108073891|XP_017021167.1|DKIK
OG0009461	CG12009|NP_647799.1|DMEL	LOC108074024|XP_017021383.1|DKIK
OG0009462	rho|NP_523883.2|DMEL	LOC108079121|XP_017028853.1|DKIK
OG0009463	CG13032|NP_648911.1|DMEL	LOC108079796|XP_017029764.1|DKIK
OG0009464	CG6497|NP_648963.1|DMEL	LOC108077496|XP_017026310.1|DKIK
OG0009465	CG13731|NP_730262.3|DMEL	LOC108077474|XP_017026282.1|DKIK
OG0009466	PGRP-SD|NP_648145.1|DMEL	LOC108078337|XP_017027633.1|DKIK
OG0009467	CG32240|NP_728987.1|DMEL	LOC108078666|XP_017028086.1|DKIK
OG0009468	CG1246|NP_647736.1|DMEL	LOC108075302|XP_017023188.1|DKIK
OG0009469	CG6592|NP_648016.1|DMEL	LOC108071570|XP_017017839.1|DKIK
OG0009470	CG10163|NP_648042.1|DMEL	LOC108071606|XP_017017877.1|DKIK
OG0009471	pim|NP_476678.1|DMEL	LOC108077112|XP_017025794.1|DKIK
OG0009472	CG1146|NP_647725.1|DMEL	LOC108075053|XP_017022820.1|DKIK
OG0009473	CG32440|NP_730626.1|DMEL	LOC108078669|XP_017028089.1|DKIK
OG0009474	CG9192|NP_612085.1|DMEL	LOC108071531|XP_017017792.1|DKIK
OG0009475	CG34427|NP_001097553.2|DMEL	LOC108077469|XP_017026276.1|DKIK
OG0009476	CG32170|NP_730211.1|DMEL	LOC108078738|XP_017028243.1|DKIK
OG0009477	CG13059|NP_648874.2|DMEL	LOC108084400|XP_017036086.1|DKIK
OG0009478	CG34247|NP_001097617.1|DMEL	LOC108078676|XP_017028098.1|DKIK
OG0009479	CG34162|NP_001097149.2|DMEL	LOC108081967|XP_017032691.1|DKIK
OG0009480	bip1|NP_648169.2|DMEL	LOC108070565|XP_017016592.1|DKIK
OG0009481	CG7509|NP_647931.1|DMEL	LOC108078651|XP_017028067.1|DKIK
OG0009482	CG18135|NP_788526.1|DMEL	LOC108085542|XP_017037665.1|DKIK
OG0009483	CG11619|NP_649081.1|DMEL	LOC108085538|XP_017037660.1|DKIK
OG0009484	CG10405|NP_001036717.1|DMEL	LOC108070660|XP_017016718.1|DKIK
OG0009485	msd5|NP_612101.1|DMEL	LOC108075066|XP_017022837.1|DKIK
OG0009486	msd1|NP_612100.2|DMEL	LOC108075067|XP_017022838.1|DKIK
OG0009487	CG14187|NP_649177.1|DMEL	LOC108083036|XP_017034155.1|DKIK
OG0009488	Tom|NP_524073.2|DMEL	LOC108072672|XP_017019397.1|DKIK
OG0009489	CG32191|NP_730304.2|DMEL	LOC108080673|XP_017030995.1|DKIK
OG0009490	CG13339|NP_610903.2|DMEL	LOC108079794|XP_017029763.1|DKIK
OG0009491	VhaM9.7-b|NP_649327.2|DMEL	LOC108083241|XP_017034436.1|DKIK
OG0009492	CG14456|NP_001137998.1|DMEL	LOC108072667|XP_017019395.1|DKIK
OG0009493	CG11426|NP_649394.1|DMEL	LOC108084792|XP_017036624.1|DKIK
OG0009494	CG11437|NP_649393.1|DMEL	LOC108084795|XP_017036630.1|DKIK
OG0009495	CG32428|NP_001189142.1|DMEL	LOC108075299|XP_017023182.1|DKIK
OG0009496	Cpr78E|NP_649345.1|DMEL	LOC108070403|XP_017016343.1|DKIK
OG0009497	CG9624|NP_650346.1|DMEL	LOC108075710|XP_017023730.1|DKIK
OG0009498	CG13252|NP_649248.3|DMEL	LOC108075310|XP_017023203.1|DKIK
OG0009499	Rcd2|NP_649244.3|DMEL	LOC108075334|XP_017023233.1|DKIK
OG0009500	CG3698|NP_649257.1|DMEL	LOC108075128|XP_017022900.1|DKIK
OG0009501	CG13455|NP_648765.1|DMEL	LOC108083023|XP_017034144.1|DKIK
OG0009502	CG6276|NP_650445.3|DMEL	LOC108084231|XP_017035844.1|DKIK
OG0009503	CG13992|NP_608975.1|DMEL	LOC108075804|XP_017023864.1|DKIK
OG0009504	dmt|NP_524295.1|DMEL	LOC108075541|XP_017023533.1|DKIK
OG0009505	Gr28a|NP_523504.2|DMEL	LOC108072842|XP_017019627.1|DKIK
OG0009506	CG34426|NP_001097552.1|DMEL	LOC108077477|XP_017026286.1|DKIK
OG0009507	ebd1|NP_612050.1|DMEL	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK
OG0009508	CG2964|NP_608713.2|DMEL	LOC108075798|XP_017023858.1|DKIK
OG0009509	knon|NP_611133.1|DMEL	LOC108076198|XP_017024421.1|DKIK
OG0009510	CG9072|NP_573002.1|DMEL	LOC108071071|XP_017017238.1|DKIK
OG0009511	cona|NP_650719.2|DMEL	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK
OG0009512	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL	LOC108080269|XP_017030422.1|DKIK
OG0009513	CG32563|NP_728057.1|DMEL	LOC108071216|XP_017017389.1|DKIK
OG0009514	CG15711|NP_611124.1|DMEL	LOC108080362|XP_017030566.1|DKIK
OG0009515	CG15170|NP_609927.1|DMEL	LOC108079545|XP_017029372.1|DKIK
OG0009516	CG5674|NP_609856.4|DMEL	LOC108082800|XP_017033840.1|DKIK
OG0009517	CG6441|NP_609124.3|DMEL	LOC108082577|XP_017033527.1|DKIK
OG0009518	CG42535|NP_001163412.1|DMEL	LOC108071871|XP_017018287.1|DKIK
OG0009519	SA-2|NP_612109.3|DMEL	LOC108079022|XP_017028690.1|DKIK
OG0009520	CG14252|NP_651513.1|DMEL	LOC108075449|XP_017023393.1|DKIK
OG0009521	aly|NP_001261348.1|DMEL	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK
OG0009522	CG5539|NP_611831.2|DMEL	LOC108078368|XP_017027683.1|DKIK
OG0009523	babos|NP_611667.1|DMEL	LOC108078253|XP_017027475.1|DKIK
OG0009525	CG13215|NP_610649.1|DMEL	LOC108078052|XP_017027104.1|DKIK
OG0009526	CG13216|NP_610648.1|DMEL	LOC108072202|XP_017018751.1|DKIK
OG0009527	BomBc2|NP_611320.2|DMEL	LOC108076819|XP_017025339.1|DKIK
OG0009528	Alp7|NP_611653.1|DMEL	LOC108076605|XP_017025008.1|DKIK
OG0009529	CG18467|NP_611211.3|DMEL	LOC108074723|XP_017022355.1|DKIK
OG0009530	Cpr50Ca|NP_610899.1|DMEL	LOC108078764|XP_017028296.1|DKIK
OG0009531	CG42531|NP_001163121.1|DMEL	LOC108082353|XP_017033181.1|DKIK
OG0009532	Gr58c|NP_726133.2|DMEL	LOC108072297|XP_017018853.1|DKIK
OG0009533	CG13872|NP_611449.1|DMEL	LOC108082113|XP_017032902.1|DKIK
OG0009534	CG16894|NP_611455.1|DMEL	LOC108084047|XP_017035558.1|DKIK
OG0009535	CG3502|NP_611781.3|DMEL	LOC108072390|XP_017018987.1|DKIK
OG0009536	CG12224|NP_650139.3|DMEL	LOC108085594|XP_017037750.1|DKIK
OG0009537	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL	LOC108085007|XP_017036929.1|DKIK
OG0009538	CAH5|NP_001097988.2|DMEL	LOC108086022|XP_017038322.1|DKIK
OG0009539	CG31189|NP_732580.3|DMEL	LOC108084823|XP_017036675.1|DKIK
OG0009540	ppk20|NP_651705.2|DMEL	LOC108074356|XP_017021871.1|DKIK
OG0009541	CG44094|NP_001262570.1|DMEL	LOC108077684|XP_017026602.1|DKIK
OG0009542	Pka-C2|NP_733397.2|DMEL	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK
OG0009543	CG31091|NP_733127.1|DMEL	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK
OG0009544	CG16736|NP_649873.1|DMEL	LOC108083119|XP_017034282.1|DKIK
OG0009545	CG34300|NP_001097980.1|DMEL	LOC108073712|XP_017020937.1|DKIK
OG0009546	CG9926|NP_650323.2|DMEL	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK
OG0009547	CG18469|NP_611201.2|DMEL, CG12699|NP_611202.1|DMEL	LOC108078444|XP_017027817.1|DKIK
OG0009548	CG32107|NP_001261789.2|DMEL	LOC108086281|XP_017038658.1|DKIK
OG0009549	CG4174|NP_730342.2|DMEL	LOC108080609|XP_017030922.1|DKIK
OG0009550	CG34267|NP_001097464.1|DMEL, CG34268|NP_001097465.1|DMEL	LOC108084594|XP_017036400.1|DKIK, LOC108084513|XP_017036273.1|DKIK
OG0009556	CG41242|NP_001104375.2|DMEL	LOC108074958|XP_017022681.1|DKIK
OG0009557	CG11786|NP_001097906.1|DMEL	LOC108073413|XP_017020507.1|DKIK
OG0009560	CG10959|NP_572451.1|DMEL	LOC108083891|XP_017035373.1|DKIK
OG0009562	CG9316|NP_610051.2|DMEL	LOC108082123|XP_017032914.1|DKIK
OG0009563	CG14120|NP_648610.1|DMEL	LOC108070481|XP_017016456.1|DKIK
OG0009564	CG42353|NP_727936.2|DMEL	LOC108071779|XP_017018124.1|DKIK
OG0009565	CG13306|NP_652444.1|DMEL	LOC108077498|XP_017026315.1|DKIK
OG0009567	pre-mod_mdg4_-V|NP_001334695.1|DMEL	LOC108075439|XP_017023381.1|DKIK
OG0009568	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL	LOC108081853|XP_017032583.1|DKIK
OG0009569	CG12609|NP_728194.1|DMEL	LOC108082912|XP_017033985.1|DKIK
OG0009570	CG4854|NP_650860.1|DMEL	LOC108073306|XP_017020357.1|DKIK
OG0009571	CG31388|NP_650060.1|DMEL	LOC108070711|XP_017016794.1|DKIK
OG0009572	Nek2|NP_572415.1|DMEL	LOC108071809|XP_017018197.1|DKIK
OG0009573	MFS10|NP_572857.1|DMEL	LOC108083616|XP_017034979.1|DKIK
OG0009574	CG44774|NP_001096880.1|DMEL	LOC108076052|XP_017024220.1|DKIK
OG0009575	Cpr47Eb|NP_610655.1|DMEL	LOC108078070|XP_017027124.1|DKIK
OG0009576	Osi13|NP_649634.1|DMEL	LOC108085622|XP_017037783.1|DKIK
OG0009577	CG9021|NP_608967.1|DMEL	LOC108074424|XP_017021950.1|DKIK
OG0009578	CG10165|NP_609982.1|DMEL	LOC108072590|XP_017019291.1|DKIK
OG0009579	CG1529|NP_001285506.1|DMEL	LOC108074196|XP_017021626.1|DKIK
OG0009580	GstE13|NP_610457.1|DMEL	LOC108078083|XP_017027160.1|DKIK
OG0009582	Lmpt|NP_996113.2|DMEL	LOC108078736|XP_017028232.1|DKIK
OG0009583	Cp7Fa|NP_001368953.1|DMEL	LOC108071209|XP_017017379.1|DKIK
OG0009584	CG12507|NP_573108.2|DMEL	LOC108071724|XP_017018037.1|DKIK
OG0009585	CG31510|NP_733082.1|DMEL	LOC108073425|XP_017020533.1|DKIK
OG0009586	CG13028|NP_996114.1|DMEL	LOC108078665|XP_017028085.1|DKIK
OG0009587	CG30273|NP_726223.1|DMEL	LOC108076184|XP_017024405.1|DKIK
OG0009588	danr|NP_651343.1|DMEL	LOC108073316|XP_017020365.1|DKIK
OG0009589	CG33230|NP_995955.1|DMEL	LOC108079755|XP_017029664.1|DKIK
OG0009590	CG14823|NP_729205.1|DMEL	LOC108073845|XP_017021115.1|DKIK
OG0009591	E_var_3-9|NP_649852.2|DMEL	LOC108072104|XP_017018607.1|DKIK
OG0009592	CG34138|NP_001036729.2|DMEL	LOC108081774|XP_017032477.1|DKIK
OG0009593	CG7342|NP_650815.2|DMEL	LOC108081766|XP_017032457.1|DKIK
OG0009594	alrm|NP_651393.1|DMEL	LOC108072053|XP_017018535.1|DKIK
OG0009595	CG14598|NP_649722.1|DMEL	LOC108084129|XP_017035656.1|DKIK
OG0009596	CG10086|NP_649736.3|DMEL	LOC108084044|XP_017035551.1|DKIK
OG0009597	CG3014|NP_649738.1|DMEL	LOC108083997|XP_017035499.1|DKIK
OG0009598	CG2993|NP_001262348.1|DMEL	LOC108084310|XP_017035963.1|DKIK
OG0009599	CG14696|NP_650035.1|DMEL	LOC108081494|XP_017032194.1|DKIK
OG0009600	sxe2|NP_650522.1|DMEL	LOC108081025|XP_017031476.1|DKIK
OG0009601	CG13622|NP_651264.2|DMEL	LOC108073171|XP_017020166.1|DKIK
OG0009602	Mco3|NP_651441.1|DMEL	LOC108077668|XP_017026577.1|DKIK
OG0009603	TMEM216|NP_649818.1|DMEL	LOC108085430|XP_017037508.1|DKIK
OG0009604	Mco4|NP_573249.1|DMEL	LOC108083468|XP_017034744.1|DKIK
OG0009605	E_spl_m7-HLH|NP_536753.1|DMEL	LOC108085850|XP_017038096.1|DKIK
OG0009606	E_spl_m3-HLH|NP_524509.2|DMEL	LOC108085839|XP_017038085.1|DKIK
OG0009607	E_spl_m2-BFM|NP_524508.1|DMEL	LOC108085854|XP_017038101.1|DKIK
OG0009608	CG17781|NP_651258.1|DMEL	LOC108073177|XP_017020172.1|DKIK
OG0009609	Mst89B|NP_650529.2|DMEL	LOC108085627|XP_017037797.1|DKIK
OG0009610	CG3517|NP_650807.1|DMEL	LOC108084374|XP_017036050.1|DKIK
OG0009611	CG11626|NP_001369023.1|DMEL	LOC108084376|XP_017036051.1|DKIK
OG0009612	CG12278|NP_650934.1|DMEL	LOC108084809|XP_017036658.1|DKIK
OG0009613	Nepl9|NP_609815.1|DMEL	LOC108077131|XP_017025831.1|DKIK
OG0009614	CG14356|NP_650339.1|DMEL	LOC108073040|XP_017020029.1|DKIK
OG0009615	CG14258|NP_651531.1|DMEL	LOC108084937|XP_017036825.1|DKIK
OG0009616	TwdlC|NP_651519.1|DMEL	LOC108084925|XP_017036811.1|DKIK
OG0009617	fru|NP_001163648.1|DMEL	LOC108074094|XP_017021474.1|DKIK
OG0009618	ORY|NP_001015498.5|DMEL	LOC108083683|XP_017035053.1|DKIK, LOC108075350|XP_017023248.1|DKIK, LOC108085858|XP_017038108.1|DKIK
OG0009619	CAH8|NP_651033.2|DMEL	LOC108075547|XP_017023541.1|DKIK
OG0009620	CG31463|NP_731227.1|DMEL	LOC108084915|XP_017036801.1|DKIK
OG0009621	CG11672|NP_649779.1|DMEL	LOC108084918|XP_017036804.1|DKIK
OG0009622	CG14298|NP_650755.1|DMEL	LOC108085675|XP_017037858.1|DKIK
OG0009623	vrs|NP_650202.1|DMEL	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK
OG0009624	CG1971|NP_651900.1|DMEL	LOC108070664|XP_017016724.1|DKIK
OG0009625	PH4alphaMP|NP_524594.2|DMEL	LOC108073702|XP_017020926.1|DKIK
