Orthogroup	DMEL.longest_only	DSAN.longest_only
OG0009664	Bacc|NP_608706.1|DMEL	LOC120449275|XP_039487595.1|DSAN
OG0009665	GluRIIC|NP_608557.4|DMEL	LOC120458643|XP_039502306.1|DSAN
OG0009666	Cyt-c-d|NP_477164.1|DMEL	LOC120445662|XP_039482141.1|DSAN
OG0009667	CG2611|NP_610043.1|DMEL	LOC120447065|XP_039484389.1|DSAN
OG0009668	twit|NP_610067.1|DMEL	LOC120457770|XP_039501201.1|DSAN
OG0009669	Cyp310a1|NP_609891.1|DMEL	LOC120445324|XP_039481580.1|DSAN
OG0009670	CG14042|NP_001036336.1|DMEL	LOC120453395|XP_039494021.1|DSAN
OG0009671	CG17325|NP_001137836.1|DMEL	LOC120445304|XP_039481547.1|DSAN
OG0009672	CG17855|NP_609294.1|DMEL	LOC120449867|XP_039488464.1|DSAN
OG0009673	CG13113|NP_609296.1|DMEL	LOC120444096|XP_039479557.1|DSAN
OG0009674	CG10462|NP_609996.2|DMEL	LOC120445530|XP_039481926.1|DSAN
OG0009675	Pol32|NP_609743.1|DMEL	LOC120456856|XP_039499868.1|DSAN
OG0009676	tsh|NP_523615.2|DMEL	LOC120445743|XP_039482252.1|DSAN
OG0009677	prg|NP_609232.2|DMEL	LOC120458410|XP_039501978.1|DSAN
OG0009678	Cyp6t1|NP_608457.1|DMEL	LOC120456436|XP_039499203.1|DSAN
OG0009679	CG7239|NP_608960.2|DMEL	LOC120458434|XP_039502011.1|DSAN
OG0009680	CG16853|NP_609663.2|DMEL	LOC120444026|XP_039479466.1|DSAN
OG0009681	CG9815|NP_001097434.1|DMEL	LOC120446705|XP_039483739.1|DSAN
OG0009682	CG34202|NP_001097386.1|DMEL	LOC120446713|XP_039483758.1|DSAN
OG0009683	Tsp42Eg|NP_523633.1|DMEL	LOC120452455|XP_039492622.1|DSAN
OG0009684	Tsp42Eh|NP_523634.1|DMEL	LOC120452420|XP_039492580.1|DSAN
OG0009685	Tsp42Ej|NP_523636.1|DMEL	LOC120452444|XP_039492611.1|DSAN
OG0009686	CG10910|NP_611280.2|DMEL	LOC120446296|XP_039483125.1|DSAN
OG0009687	CG14495|NP_611284.2|DMEL	LOC120445197|XP_039481354.1|DSAN
OG0009688	MFS14|NP_725829.2|DMEL	LOC120445744|XP_039482253.1|DSAN
OG0009689	CG30120|NP_725795.2|DMEL	LOC120444909|XP_039480835.1|DSAN
OG0009690	CG8617|NP_610954.1|DMEL	LOC120446470|XP_039483407.1|DSAN
OG0009691	CG44245|NP_001286669.1|DMEL	LOC120445048|XP_039481097.1|DSAN
OG0009692	CG15705|NP_611109.1|DMEL	LOC120446383|XP_039483250.1|DSAN
OG0009693	Dh44-R2|NP_610789.3|DMEL	LOC120446866|XP_039484002.1|DSAN
OG0009695	Tpc2|NP_001246511.1|DMEL	LOC120445156|XP_039481265.1|DSAN
OG0009696	CG8229|NP_724730.2|DMEL	LOC120455273|XP_039497217.1|DSAN
OG0009697	CG34241|NP_001097591.1|DMEL	LOC120448995|XP_039487195.1|DSAN
OG0009698	Spn42Dc|NP_610245.2|DMEL	LOC120458828|XP_039502583.1|DSAN
OG0009700	CG4707|NP_611944.1|DMEL	LOC120444500|XP_039480146.1|DSAN
OG0009701	CG34298|NP_001097976.1|DMEL	LOC120453653|XP_039494381.1|DSAN
OG0009702	Spn42De|NP_610246.3|DMEL	LOC120458726|XP_039502410.1|DSAN
OG0009703	CG11555|NP_608510.2|DMEL	LOC120454249|XP_039495312.1|DSAN
OG0009704	CG11191|NP_610345.1|DMEL	LOC120458844|XP_039502603.1|DSAN
OG0009705	CG13154|NP_610782.1|DMEL	LOC120444770|XP_039480635.1|DSAN
OG0009706	CG13157|NP_610778.2|DMEL	LOC120445306|XP_039481550.1|DSAN
OG0009707	Whamy|NP_001036699.1|DMEL	LOC120450917|XP_039490113.1|DSAN
OG0009708	Tsp42El|NP_523638.1|DMEL	LOC120449672|XP_039488208.1|DSAN
OG0009709	Tsp42Eo|NP_523641.2|DMEL	LOC120458489|XP_039502087.1|DSAN
OG0009710	Tsp42Ep|NP_523642.1|DMEL	LOC120444148|XP_039479649.1|DSAN
OG0009711	Spn43Ab|NP_001027395.1|DMEL	LOC120443751|XP_039478948.1|DSAN
OG0009712	CG13062|NP_648871.3|DMEL	LOC120447863|XP_039485405.1|DSAN
OG0009713	ana2|NP_610415.1|DMEL	LOC120458668|XP_039502335.1|DSAN
OG0009714	CG18568|NP_610919.1|DMEL	LOC120444636|XP_039480378.1|DSAN
OG0009715	CG13561|NP_611830.3|DMEL	LOC120444679|XP_039480473.1|DSAN
OG0009716	CG30356|NP_724709.1|DMEL	LOC120458541|XP_039502158.1|DSAN
OG0009717	CG11906|NP_611402.2|DMEL	LOC120445592|XP_039482020.1|DSAN
OG0009718	CG6347|NP_610906.1|DMEL	LOC120445802|XP_039482348.1|DSAN
OG0009719	CG3492|NP_611914.1|DMEL	LOC120445710|XP_039482204.1|DSAN
OG0009720	Idgf6|NP_477081.1|DMEL	LOC120447253|XP_039484715.1|DSAN
OG0009721	CG30203|NP_725128.2|DMEL	LOC120446820|XP_039483932.1|DSAN
OG0009722	Cyp6t3|NP_610745.1|DMEL	LOC120446871|XP_039484011.1|DSAN
OG0009723	CG12607|NP_647903.1|DMEL	LOC120448908|XP_039487066.1|DSAN
OG0009724	CG9394|NP_611548.1|DMEL	LOC120445027|XP_039481036.1|DSAN
OG0009725	ppk12|NP_611672.1|DMEL	LOC120444595|XP_039480303.1|DSAN
OG0009726	CG31275|NP_732175.1|DMEL	LOC120452817|XP_039493157.1|DSAN
OG0009727	link|NP_610887.1|DMEL	LOC120446069|XP_039482782.1|DSAN
OG0009728	Obp56c|NP_995902.1|DMEL	LOC120445697|XP_039482189.1|DSAN
OG0009729	Obp56b|NP_611443.1|DMEL	LOC120445823|XP_039482374.1|DSAN
OG0009730	CG15201|NP_572691.1|DMEL	LOC120455128|XP_039496954.1|DSAN
OG0009731	pyr|NP_001097275.1|DMEL	LOC120444558|XP_039480247.1|DSAN
OG0009732	Cyp4ad1|NP_610380.1|DMEL	LOC120458376|XP_039501930.1|DSAN
OG0009733	Gr10a|NP_727523.1|DMEL	LOC120455727|XP_039498075.1|DSAN
OG0009734	Ir7b|NP_572410.2|DMEL	LOC120455683|XP_039498026.1|DSAN
OG0009735	Mis12|NP_648066.1|DMEL	LOC120448042|XP_039485720.1|DSAN
OG0009736	CG14441|NP_572344.2|DMEL	LOC120457043|XP_039500148.1|DSAN
OG0009737	CG14380|NP_650262.2|DMEL	LOC120451980|XP_039491941.1|DSAN
OG0009738	CG15046|NP_573298.1|DMEL	LOC120457034|XP_039500135.1|DSAN
OG0009739	CG15044|NP_573299.1|DMEL	LOC120455972|XP_039498456.1|DSAN
OG0009740	Hmr|NP_572637.2|DMEL	LOC120455955|XP_039498432.1|DSAN
OG0009741	CG34181|NP_001097130.1|DMEL	LOC120453000|XP_039493441.1|DSAN
OG0009742	mamo|NP_727743.3|DMEL	LOC120455884|XP_039498307.1|DSAN
OG0009743	CG4991|NP_001259638.1|DMEL	LOC120455477|XP_039497643.1|DSAN
OG0009744	CG15772|NP_572255.1|DMEL	LOC120455777|XP_039498167.1|DSAN
OG0009745	Corp|NP_572468.1|DMEL	LOC120457119|XP_039500270.1|DSAN
OG0009746	CG8757|NP_648664.2|DMEL	LOC120449967|XP_039488604.1|DSAN
OG0009747	CG15357|NP_001259888.1|DMEL	LOC120456603|XP_039499451.1|DSAN
OG0009748	CG32537|NP_728236.1|DMEL	LOC120457283|XP_039500658.1|DSAN
OG0009749	CG32187|NP_730303.1|DMEL	LOC120449468|XP_039487874.1|DSAN
OG0009750	CG13810|NP_647697.2|DMEL	LOC120450114|XP_039488870.1|DSAN
OG0009751	CG32700|NP_727344.1|DMEL	LOC120456653|XP_039499519.1|DSAN
OG0009752	CG3091|NP_569990.2|DMEL	LOC120456634|XP_039499491.1|DSAN
OG0009753	CG3191|NP_726804.1|DMEL	LOC120456633|XP_039499490.1|DSAN
OG0009754	CG9083|NP_611976.3|DMEL	LOC120445157|XP_039481266.1|DSAN
OG0009755	CG3679|NP_573113.1|DMEL	LOC120455774|XP_039498163.1|DSAN
OG0009756	Yp1|NP_511103.1|DMEL	LOC120456786|XP_039499737.1|DSAN
OG0009757	CG30429|NP_726512.1|DMEL	LOC120445365|XP_039481672.1|DSAN
OG0009758	CG11898|NP_651679.2|DMEL	LOC120451307|XP_039490806.1|DSAN
OG0009759	ATbp|NP_001104481.2|DMEL	LOC120456744|XP_039499668.1|DSAN
OG0009760	CG14625|NP_569892.1|DMEL	LOC120457157|XP_039500364.1|DSAN
OG0009761	CG11378|NP_569886.1|DMEL	LOC120457164|XP_039500376.1|DSAN
OG0009762	CG12496|NP_570003.1|DMEL	LOC120456845|XP_039499834.1|DSAN
OG0009763	CG12105|NP_647632.2|DMEL	LOC120450409|XP_039489339.1|DSAN
OG0009764	CG13023|NP_648935.1|DMEL	LOC120447782|XP_039485270.1|DSAN
OG0009765	CG13912|NP_612079.1|DMEL	LOC120449727|XP_039488290.1|DSAN
OG0009766	Cpr65Au|NP_652661.1|DMEL	LOC120448950|XP_039487133.1|DSAN
OG0009767	Cpr65Ay|NP_001097524.1|DMEL	LOC120449273|XP_039487590.1|DSAN
OG0009768	CG34265|NP_001097491.1|DMEL	LOC120449225|XP_039487531.1|DSAN
OG0009769	CG13315|NP_652443.1|DMEL	LOC120450297|XP_039489168.1|DSAN
OG0009770	CG14837|NP_648136.2|DMEL	LOC120448778|XP_039486900.1|DSAN
OG0009771	CG13877|NP_612014.2|DMEL	LOC120447991|XP_039485623.1|DSAN
OG0009772	ru|NP_524790.1|DMEL	LOC120447902|XP_039485479.1|DSAN
OG0009773	PGRP-SB1|NP_648917.1|DMEL	LOC120448149|XP_039485917.1|DSAN
OG0009774	CG13724|NP_648966.1|DMEL	LOC120449960|XP_039488596.1|DSAN
OG0009775	CG7492|NP_648146.1|DMEL	LOC120448067|XP_039485766.1|DSAN
OG0009776	CG6685|NP_648376.1|DMEL	LOC120447965|XP_039485590.1|DSAN
OG0009777	dpr10|NP_729591.1|DMEL	LOC120449139|XP_039487387.1|DSAN
OG0009778	CG1143|NP_647735.1|DMEL	LOC120449855|XP_039488449.1|DSAN
OG0009779	CG10479|NP_001261458.1|DMEL	LOC120449164|XP_039487440.1|DSAN
OG0009780	PVRAP|NP_729124.1|DMEL	LOC120449487|XP_039487899.1|DSAN
OG0009781	CG13300|NP_648043.1|DMEL	LOC120449492|XP_039487907.1|DSAN
OG0009782	CG14958|NP_647782.1|DMEL	LOC120450001|XP_039488645.1|DSAN
OG0009783	CG42554|NP_001163314.1|DMEL	LOC120449021|XP_039487235.1|DSAN
OG0009784	CG16762|NP_647722.1|DMEL	LOC120447839|XP_039485378.1|DSAN
OG0009785	CG12971|NP_001262154.1|DMEL	LOC120449345|XP_039487688.1|DSAN
OG0009786	Hsp67Bc|NP_523994.1|DMEL	LOC120447492|XP_039484822.1|DSAN
OG0009787	CG4461|NP_648304.1|DMEL	LOC120447491|XP_039484821.1|DSAN
OG0009788	CG5707|NP_001246563.1|DMEL	LOC120450117|XP_039488873.1|DSAN
OG0009789	CG14963|NP_647778.1|DMEL	LOC120447567|XP_039484959.1|DSAN
OG0009790	CG34204|NP_001097401.1|DMEL	LOC120445773|XP_039482306.1|DSAN
OG0009791	CG13305|NP_001137913.1|DMEL	LOC120449157|XP_039487431.1|DSAN
OG0009792	CG6683|NP_648232.1|DMEL	LOC120448455|XP_039486407.1|DSAN
OG0009793	mthl9|NP_612029.1|DMEL	LOC120447519|XP_039484882.1|DSAN
OG0009794	CG31437|NP_733105.1|DMEL	LOC120453532|XP_039494218.1|DSAN
OG0009795	CG7101|NP_573329.2|DMEL	LOC120456964|XP_039500043.1|DSAN
OG0009796	CG14147|NP_648422.1|DMEL	LOC120447705|XP_039485167.1|DSAN
OG0009797	CG7409|NP_648155.1|DMEL	LOC120448073|XP_039485779.1|DSAN
OG0009798	CG13685|NP_001303397.1|DMEL	LOC120448071|XP_039485777.1|DSAN
OG0009799	CG3288|NP_649264.1|DMEL	LOC120448404|XP_039486334.1|DSAN
OG0009800	CG7173|NP_649330.1|DMEL	LOC120449378|XP_039487746.1|DSAN
OG0009801	ImpE2|NP_476580.1|DMEL	LOC120448291|XP_039486163.1|DSAN
OG0009802	CG10359|NP_001137882.1|DMEL	LOC120449782|XP_039488356.1|DSAN
OG0009803	retinin|NP_524995.2|DMEL	LOC120449909|XP_039488534.1|DSAN
OG0009804	CG4982|NP_648866.1|DMEL	LOC120447867|XP_039485408.1|DSAN
OG0009805	CG4962|NP_648865.1|DMEL	LOC120447861|XP_039485403.1|DSAN
OG0009806	CG13046|NP_648863.2|DMEL	LOC120447856|XP_039485398.1|DSAN
OG0009807	CG13054|NP_648852.1|DMEL	LOC120450153|XP_039488927.1|DSAN
OG0009808	CG42525|NP_001163335.1|DMEL	LOC120449998|XP_039488642.1|DSAN
OG0009809	Acbp6|NP_648082.1|DMEL	LOC120450019|XP_039488676.1|DSAN
OG0009810	Cpr78Cb|NP_001262144.1|DMEL	LOC120449926|XP_039488553.1|DSAN
OG0009811	Cpr78Ca|NP_649298.2|DMEL	LOC120449007|XP_039487215.1|DSAN
OG0009812	CG10063|NP_648068.1|DMEL	LOC120448026|XP_039485701.1|DSAN
OG0009813	CG9279|NP_649124.1|DMEL	LOC120448654|XP_039486719.1|DSAN
OG0009814	CG4669|NP_647956.2|DMEL	LOC120450061|XP_039488767.1|DSAN
OG0009815	CG14075|NP_649080.1|DMEL	LOC120448376|XP_039486279.1|DSAN
OG0009816	Fbp1|NP_524065.1|DMEL	LOC120449555|XP_039488021.1|DSAN
OG0009817	CG8100|NP_648693.2|DMEL	LOC120449262|XP_039487579.1|DSAN
OG0009818	CG14107|NP_648637.2|DMEL	LOC120450065|XP_039488771.1|DSAN
OG0009819	ImpL1|NP_729885.1|DMEL	LOC120448698|XP_039486787.1|DSAN
OG0009820	CG14110|NP_648638.1|DMEL	LOC120449453|XP_039487859.1|DSAN
OG0009821	kni|NP_001287130.1|DMEL	LOC120449611|XP_039488113.1|DSAN
OG0009822	hid|NP_524136.2|DMEL	LOC120449286|XP_039487603.1|DSAN
OG0009823	mtrm|NP_648223.1|DMEL	LOC120449532|XP_039487986.1|DSAN
OG0009824	CG7607|NP_648449.1|DMEL	LOC120448774|XP_039486895.1|DSAN
OG0009825	CG14109|NP_648649.1|DMEL	LOC120449504|XP_039487939.1|DSAN
OG0009826	CG11438|NP_649392.1|DMEL	LOC120448825|XP_039486957.1|DSAN
OG0009827	laza|NP_649391.1|DMEL	LOC120448828|XP_039486962.1|DSAN
OG0009828	CG6163|NP_648460.1|DMEL	LOC120449494|XP_039487910.1|DSAN
OG0009829	CG17032|NP_648817.1|DMEL	LOC120449047|XP_039487274.1|DSAN
OG0009830	CG14568|NP_649355.1|DMEL	LOC120448582|XP_039486591.1|DSAN
OG0009831	CG14572|NP_649359.1|DMEL	LOC120448776|XP_039486897.1|DSAN
OG0009832	CG14565|NP_649360.1|DMEL	LOC120448562|XP_039486552.1|DSAN
OG0009833	CG34452|NP_001097611.2|DMEL	LOC120449852|XP_039488445.1|DSAN
OG0009834	BEAF-32|NP_523747.1|DMEL	LOC120447086|XP_039484421.1|DSAN
OG0009835	CG34193|NP_001097357.1|DMEL	LOC120444599|XP_039480308.1|DSAN
OG0009836	CG14282|NP_650788.1|DMEL	LOC120452072|XP_039492069.1|DSAN
OG0009837	CG4009|NP_650588.2|DMEL	LOC120453754|XP_039494522.1|DSAN
OG0009838	CG15152|NP_609865.1|DMEL	LOC120447239|XP_039484701.1|DSAN
OG0009839	CG43341|NP_001246190.1|DMEL	LOC120448661|XP_039486730.1|DSAN
OG0009840	CG18094|NP_001260584.1|DMEL	LOC120446252|XP_039483057.1|DSAN
OG0009841	Vm26Ab|NP_476784.1|DMEL	LOC120445608|XP_039482054.1|DSAN
OG0009842	CG13474|NP_648714.1|DMEL	LOC120450383|XP_039489309.1|DSAN
OG0009843	CG32270|NP_728837.1|DMEL	LOC120449946|XP_039488581.1|DSAN
OG0009844	stwl|NP_524068.2|DMEL	LOC120448229|XP_039486061.1|DSAN
OG0009845	Cyp317a1|NP_611004.1|DMEL	LOC120446685|XP_039483710.1|DSAN
OG0009846	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL	LOC120458659|XP_039502325.1|DSAN
OG0009847	CG15773|NP_572251.1|DMEL	LOC120457023|XP_039500117.1|DSAN
OG0009848	CG17764|NP_572211.1|DMEL	LOC120455934|XP_039498397.1|DSAN
OG0009849	Elal|NP_524491.1|DMEL	LOC120453541|XP_039494225.1|DSAN
OG0009850	CG12061|NP_001104467.2|DMEL	LOC120457060|XP_039500170.1|DSAN
OG0009851	CG2898|NP_572623.1|DMEL	LOC120456407|XP_039499172.1|DSAN
OG0009852	CG10752|NP_648614.1|DMEL	LOC120450027|XP_039488703.1|DSAN
OG0009853	CG11068|NP_572936.1|DMEL	LOC120455885|XP_039498312.1|DSAN
OG0009855	CG12438|NP_609249.1|DMEL	LOC120455079|XP_039496879.1|DSAN
OG0009856	CG9014|NP_609668.2|DMEL	LOC120458900|XP_039502677.1|DSAN
OG0009857	CG13083|NP_995727.1|DMEL	LOC120446474|XP_039483411.1|DSAN
OG0009858	ppk11|NP_001334672.1|DMEL	LOC120450485|XP_039489468.1|DSAN
OG0009859	OS9|NP_652666.2|DMEL	LOC120445742|XP_039482250.1|DSAN
OG0009860	CG7309|NP_609468.4|DMEL	LOC120458952|XP_039478855.1|DSAN
OG0009861	CG33128|NP_787961.1|DMEL	LOC120458723|XP_039502407.1|DSAN
OG0009862	CG4983|NP_609513.1|DMEL	LOC120458861|XP_039502625.1|DSAN
OG0009863	CG17078|NP_608512.2|DMEL	LOC120454194|XP_039495223.1|DSAN
OG0009864	CG33322|NP_995734.1|DMEL	LOC120445842|XP_039482404.1|DSAN
OG0009865	Elba3|NP_608850.1|DMEL	LOC120458192|XP_039501696.1|DSAN
OG0009866	CG43127|NP_001097575.2|DMEL	LOC120448935|XP_039487106.1|DSAN
OG0009867	CG13712|NP_647926.1|DMEL	LOC120448054|XP_039485737.1|DSAN
OG0009868	CG32221|NP_730456.2|DMEL	LOC120450549|XP_039489588.1|DSAN
OG0009870	Cyp312a1|NP_649030.1|DMEL	LOC120449565|XP_039488051.1|DSAN
OG0009871	CG17575|NP_001188917.1|DMEL	LOC120446771|XP_039483848.1|DSAN
OG0009872	CG4286|NP_611560.1|DMEL	LOC120445064|XP_039481122.1|DSAN
OG0009873	pgc|NP_001097411.1|DMEL	LOC120446954|XP_039484140.1|DSAN
OG0009874	CG5506|NP_649021.1|DMEL	LOC120448353|XP_039486253.1|DSAN
OG0009875	CG11425|NP_649395.1|DMEL	LOC120448830|XP_039486964.1|DSAN
OG0009876	CG33626|NP_001027405.2|DMEL	LOC120445977|XP_039482642.1|DSAN
OG0009877	Tsen15|NP_724774.1|DMEL	LOC120443776|XP_039479032.1|DSAN
OG0009878	CG30056|NP_725186.1|DMEL	LOC120447113|XP_039484468.1|DSAN
OG0009879	CG10931|NP_611261.1|DMEL	LOC120446158|XP_039482923.1|DSAN
OG0009880	CG30278|NP_726180.1|DMEL	LOC120445006|XP_039480989.1|DSAN
OG0009881	CG17048|NP_610866.1|DMEL	LOC120445495|XP_039481876.1|DSAN
OG0009882	CG10332|NP_611809.2|DMEL	LOC120445587|XP_039482012.1|DSAN
OG0009883	CG13423|NP_611485.1|DMEL	LOC120445896|XP_039482484.1|DSAN
OG0009884	CG13428|NP_611487.1|DMEL	LOC120445898|XP_039482486.1|DSAN
OG0009885	CG1690|NP_610515.1|DMEL	LOC120450928|XP_039490131.1|DSAN
OG0009886	ste24c|NP_001261038.1|DMEL	LOC120447135|XP_039484503.1|DSAN
OG0009887	CG8586|NP_610402.1|DMEL	LOC120455943|XP_039498412.1|DSAN
OG0009888	CG15124|NP_611435.1|DMEL	LOC120445383|XP_039481722.1|DSAN
OG0009889	Gpdh2|NP_611760.2|DMEL	LOC120446829|XP_039483945.1|DSAN
OG0009890	CG5089|NP_611142.3|DMEL	LOC120444966|XP_039480916.1|DSAN
OG0009891	CG14644|NP_649445.3|DMEL	LOC120454030|XP_039494957.1|DSAN
OG0009892	CG8260|NP_573069.1|DMEL	LOC120455162|XP_039497018.1|DSAN
OG0009893	Drep3|NP_610723.2|DMEL	LOC120446680|XP_039483690.1|DSAN
OG0009894	CG10445|NP_649751.2|DMEL	LOC120453139|XP_039493623.1|DSAN
OG0009895	RacGAP84C|NP_476704.1|DMEL	LOC120451925|XP_039491874.1|DSAN
OG0009896	CHKov2|NP_651387.1|DMEL	LOC120450907|XP_039490091.1|DSAN
OG0009897	CG5399|NP_650481.1|DMEL	LOC120453523|XP_039494205.1|DSAN
OG0009898	CG3987|NP_650421.3|DMEL	LOC120450997|XP_039490240.1|DSAN
OG0009899	soti|NP_650358.1|DMEL	LOC120454146|XP_039495137.1|DSAN
OG0009900	Ravus|NP_731779.1|DMEL	LOC120453188|XP_039493688.1|DSAN
OG0009901	Hex-t1|NP_788744.1|DMEL	LOC120452570|XP_039492786.1|DSAN
OG0009902	CG14691|NP_650012.2|DMEL	LOC120452033|XP_039492016.1|DSAN
OG0009903	e_y_2b|NP_652310.1|DMEL	LOC120453663|XP_039494406.1|DSAN
OG0009904	CG14857|NP_650392.1|DMEL	LOC120452675|XP_039492960.1|DSAN
OG0009905	Rbp4|NP_476935.1|DMEL	LOC120454597|XP_039495983.1|DSAN
OG0009906	CG9759|NP_650296.1|DMEL	LOC120452748|XP_039493057.1|DSAN
OG0009907	CG31199|NP_732546.1|DMEL	LOC120454135|XP_039495125.1|DSAN
OG0009908	CG43179|NP_001247094.1|DMEL	LOC120453102|XP_039493570.1|DSAN
OG0009909	CG6059|NP_651541.2|DMEL	LOC120451185|XP_039490567.1|DSAN
OG0009910	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL	LOC120454198|XP_039495227.1|DSAN
OG0009911	CG34210|NP_001097430.1|DMEL	LOC120446702|XP_039483734.1|DSAN
OG0009912	CG10481|NP_995731.1|DMEL	LOC120446592|XP_039483555.1|DSAN
OG0009913	CG18558|NP_608720.2|DMEL	LOC120458818|XP_039502561.1|DSAN
OG0009914	CG32192|NP_730325.1|DMEL	LOC120447529|XP_039484898.1|DSAN
OG0009914	CG42393|NP_001137967.1|DMEL	LOC120447530|XP_039484899.1|DSAN
OG0009915	CG31933|NP_722734.1|DMEL	LOC120458728|XP_039502411.1|DSAN
OG0009916	NimC1|NP_001260453.1|DMEL	LOC120458070|XP_039501516.1|DSAN
OG0009917	CG1773|NP_610512.1|DMEL, CG30002|NP_001163100.1|DMEL	LOC120458804|XP_039502530.1|DSAN
OG0009918	Obp51a|NP_725436.1|DMEL	LOC120445693|XP_039482185.1|DSAN, LOC120445694|XP_039482186.1|DSAN
OG0009919	Dup99B|NP_996305.1|DMEL	LOC120452118|XP_039492130.1|DSAN
OG0009922	CG14104|NP_652408.2|DMEL	LOC120450557|XP_039489599.1|DSAN
OG0009925	CG14710|NP_650092.4|DMEL	LOC120454466|XP_039495719.1|DSAN
OG0009926	MICAL-like|NP_648621.1|DMEL	LOC120448295|XP_039486167.1|DSAN
OG0009927	CG11398|NP_569896.1|DMEL	LOC120456903|XP_039499962.1|DSAN
OG0009928	CG7829|NP_651732.1|DMEL	LOC120453127|XP_039493608.1|DSAN
OG0009930	CG12986|NP_573243.1|DMEL	LOC120456454|XP_039499228.1|DSAN
OG0009931	CG30284|NP_726097.1|DMEL	LOC120444269|XP_039479716.1|DSAN
OG0009932	CG12923|NP_610532.1|DMEL	LOC120446350|XP_039483214.1|DSAN
OG0009933	COX6AL|NP_725504.1|DMEL	LOC120446625|XP_039483619.1|DSAN
OG0009934	CG46320|NP_001334709.1|DMEL	LOC120449879|XP_039488487.1|DSAN
OG0009937	CG43968|NP_001262238.1|DMEL	LOC120457499|XP_039500987.1|DSAN, LOC120447877|XP_039485420.1|DSAN
OG0009938	CG8568|NP_573217.1|DMEL	LOC120455892|XP_039498321.1|DSAN
OG0009940	CG4730|NP_651413.1|DMEL	LOC120452801|XP_039493134.1|DSAN
OG0009941	tomb|NP_608936.1|DMEL	LOC120450576|XP_039489632.1|DSAN
OG0009942	CG12744|NP_610530.1|DMEL	LOC120445805|XP_039482355.1|DSAN
OG0009943	CG12253|NP_652056.2|DMEL	LOC120458721|XP_039502404.1|DSAN
OG0009944	CG11382|NP_569895.1|DMEL	LOC120457161|XP_039500371.1|DSAN
OG0009945	CG2202|NP_572657.2|DMEL	LOC120455514|XP_039497720.1|DSAN
OG0009947	CG10486|NP_647998.2|DMEL	LOC120448551|XP_039486538.1|DSAN
OG0009948	CG3699|NP_569875.2|DMEL	LOC120456912|XP_039499976.1|DSAN
OG0009949	dpr16|NP_001287169.1|DMEL	LOC120452998|XP_039493437.1|DSAN
OG0009950	CG18765|NP_001097750.1|DMEL	LOC120452135|XP_039492155.1|DSAN
OG0009951	Xport-B|NP_001163658.1|DMEL	LOC120451594|XP_039491348.1|DSAN
OG0009952	CG18598|NP_650698.1|DMEL	LOC120453159|XP_039493652.1|DSAN
OG0009953	CG5039|NP_651414.1|DMEL	LOC120452803|XP_039493136.1|DSAN
OG0009954	CG3281|NP_650132.1|DMEL	LOC120454353|XP_039495509.1|DSAN
OG0009955	CG30466|NP_001286463.1|DMEL	LOC120445149|XP_039481243.1|DSAN
OG0009956	CG42449|NP_572244.1|DMEL	LOC120456825|XP_039499808.1|DSAN
OG0009957	ZIPIC|NP_651765.1|DMEL	LOC120454412|XP_039495615.1|DSAN
OG0009958	CG14259|NP_651532.1|DMEL	LOC120453239|XP_039493774.1|DSAN
OG0009960	Nepl11|NP_649449.1|DMEL	LOC120450725|XP_039489750.1|DSAN
OG0009962	Lip3|NP_477331.1|DMEL	LOC120451556|XP_039491290.1|DSAN
OG0009963	CG43342|NP_001247238.1|DMEL	LOC120452029|XP_039492010.1|DSAN
OG0009964	CG10300|NP_651174.2|DMEL	LOC120453553|XP_039494240.1|DSAN
OG0009965	CG31371|NP_733375.2|DMEL	LOC120453737|XP_039494502.1|DSAN
OG0009966	Dif|NP_001162998.1|DMEL	LOC120444618|XP_039480352.1|DSAN
OG0009967	CG10650|NP_609929.2|DMEL	LOC120446376|XP_039483241.1|DSAN
OG0009968	CG11912|NP_608517.1|DMEL	LOC120455473|XP_039497641.1|DSAN
OG0009969	CG31808|NP_001188822.1|DMEL	LOC120445663|XP_039482144.1|DSAN
OG0009970	CG10570|NP_652585.1|DMEL	LOC120446391|XP_039483263.1|DSAN
OG0009971	CG31805|NP_001246052.1|DMEL	LOC120444431|XP_039480013.1|DSAN
OG0009972	l_2_SH0834|NP_609376.1|DMEL	LOC120456519|XP_039499333.1|DSAN
OG0009973	udd|NP_610353.1|DMEL	LOC120443939|XP_039479324.1|DSAN
OG0009974	Gr39b|NP_724336.1|DMEL	LOC120457784|XP_039501213.1|DSAN
OG0009975	GluRIIA|NP_523484.2|DMEL	LOC120458270|XP_039501797.1|DSAN
OG0009976	CG13766|NP_609050.1|DMEL	LOC120452024|XP_039492008.1|DSAN
OG0009977	Spn31A|NP_609341.1|DMEL	LOC120458650|XP_039502312.1|DSAN
OG0009978	CG13133|NP_609343.1|DMEL	LOC120443920|XP_039479296.1|DSAN
OG0009979	CG16820|NP_609627.1|DMEL	LOC120458773|XP_039502486.1|DSAN
OG0009980	CG30161|NP_611953.2|DMEL	LOC120445087|XP_039481150.1|DSAN
OG0009981	CG34005|NP_001033957.2|DMEL	LOC120445198|XP_039481356.1|DSAN
OG0009982	Muc55B|NP_611285.2|DMEL	LOC120446194|XP_039482977.1|DSAN
