Orthogroup	DMEL.longest_only	DHYD.longest_only
OG0009256	CG6659|NP_573317.1|DMEL	LOC111596163|XP_023166023.2|DHYD
OG0009257	CG4768|NP_573164.2|DMEL	LOC111593072|XP_023161419.1|DHYD
OG0009258	CG43737|NP_001096985.2|DMEL	LOC111598145|XP_023168984.2|DHYD
OG0009259	CG15343|NP_572469.1|DMEL	LOC111605296|XP_023179518.1|DHYD
OG0009260	Rab21|NP_001036321.2|DMEL	LOC111598401|XP_023169393.2|DHYD
OG0009261	meso18E|NP_652615.1|DMEL	LOC111593457|XP_023161986.2|DHYD
OG0009262	CG9782|NP_573137.1|DMEL	LOC111593460|XP_023161988.2|DHYD
OG0009263	CG7992|NP_573369.1|DMEL	LOC111600209|XP_023171997.2|DHYD
OG0009264	CG7884|NP_001259701.1|DMEL	LOC111595950|XP_023165688.2|DHYD
OG0009265	CG14195|NP_728227.1|DMEL	LOC111595359|XP_023164804.1|DHYD
OG0009266	CG9932|NP_609599.1|DMEL	LOC111592925|XP_030080339.1|DHYD
OG0009267	CG31643|NP_723145.1|DMEL	LOC111596337|XP_023166284.2|DHYD
OG0009268	CG1663|NP_610521.1|DMEL	LOC111592215|XP_023160055.2|DHYD
OG0009269	Ada2a|NP_001014636.1|DMEL	LOC111595410|XP_023164894.1|DHYD
OG0009270	robls54B|NP_001097356.1|DMEL	LOC111600583|XP_023172538.2|DHYD
OG0009271	CG5004|NP_573195.1|DMEL	LOC111598245|XP_030080084.1|DHYD
OG0009272	CG13251|NP_649246.1|DMEL	LOC111605718|XP_030080809.1|DHYD
OG0009273	CG15414|NP_608784.1|DMEL	LOC111601757|XP_023174268.1|DHYD
OG0009274	BtbVII|NP_647774.2|DMEL	LOC111597382|XP_023167808.2|DHYD
OG0009275	CG13361|NP_569855.2|DMEL	LOC111598105|XP_023168924.2|DHYD
OG0009276	CG8152|NP_611028.1|DMEL	LOC111600894|XP_023173002.2|DHYD
OG0009277	CG14627|NP_569889.2|DMEL	LOC111601882|XP_023174492.2|DHYD
OG0009278	CG32813|NP_001368967.1|DMEL	LOC111601834|XP_023174431.2|DHYD
OG0009279	CG17375|NP_609076.3|DMEL	LOC111597756|XP_023168379.2|DHYD
OG0009280	Proc-R|NP_572183.1|DMEL	LOC111601821|XP_023174410.2|DHYD
OG0009281	Rph|NP_572651.1|DMEL	LOC111604050|XP_023177675.2|DHYD
OG0009282	CG13693|NP_608505.1|DMEL	LOC111602514|XP_023175365.1|DHYD
OG0009283	mthl15|NP_723538.3|DMEL	LOC111594409|XP_023163454.1|DHYD
OG0009284	Dysb|NP_649064.1|DMEL	LOC111592342|XP_023160239.2|DHYD
OG0009285	Slip1|NP_651933.1|DMEL	LOC111594131|XP_023163058.2|DHYD
OG0009286	Acp65Aa|NP_477282.2|DMEL	LOC111600490|XP_023172385.1|DHYD
OG0009287	CG9948|NP_648063.1|DMEL	LOC111601023|XP_023173198.2|DHYD
OG0009288	fs_1_M3|NP_572284.4|DMEL	LOC111597258|XP_023167630.2|DHYD
OG0009289	CG33521|NP_001014703.1|DMEL	LOC111595883|XP_023165578.2|DHYD
OG0009290	Cpr47Ed|NP_610658.1|DMEL	LOC111605258|XP_023179464.2|DHYD
OG0009291	PIP4K|NP_001033805.1|DMEL	LOC111595882|XP_023165576.1|DHYD
OG0009292	CG2129|NP_572449.1|DMEL	LOC111595004|XP_023164271.2|DHYD
OG0009293	cyr|NP_572442.1|DMEL	LOC111594988|XP_023164256.1|DHYD
OG0009294	Nach|NP_001334724.1|DMEL	LOC111594924|XP_023164189.2|DHYD
OG0009295	HUWE1|NP_001285288.1|DMEL	LOC111596724|XP_030079424.1|DHYD
OG0009296	CG14546|NP_651448.2|DMEL	LOC111602974|XP_023176131.1|DHYD
OG0009297	CG14540|NP_651451.1|DMEL	LOC111602965|XP_023176112.2|DHYD
OG0009298	CG10041|NP_650177.2|DMEL	LOC111604567|XP_023178436.1|DHYD
OG0009299	CG17190|NP_001247200.1|DMEL	LOC111602044|XP_023174723.1|DHYD
OG0009300	CG4836|NP_001138085.1|DMEL	LOC111602075|XP_023174770.2|DHYD
OG0009301	CG4582|NP_651403.1|DMEL	LOC111602669|XP_030080822.1|DHYD
OG0009302	CG18744|NP_652647.2|DMEL	LOC111602752|XP_023175772.2|DHYD
OG0009303	CG14329|NP_650636.2|DMEL	LOC111599607|XP_023171063.1|DHYD
OG0009304	CG4459|NP_650850.1|DMEL	LOC111596697|XP_023166783.1|DHYD
OG0009305	CG31279|NP_732136.2|DMEL	LOC111598618|XP_023169720.2|DHYD
OG0009306	Vago|NP_572680.1|DMEL	LOC111604681|XP_023178617.2|DHYD
OG0009307	Leash|NP_650037.2|DMEL	LOC111600246|XP_023172053.2|DHYD
OG0009308	CG1024|NP_001262315.1|DMEL	LOC111599548|XP_023170980.1|DHYD
OG0009309	CG42232|NP_001138060.1|DMEL	LOC111603461|XP_023176817.2|DHYD
OG0009310	CG7794|NP_650674.1|DMEL	LOC111601309|XP_023173598.1|DHYD
OG0009311	dpr5|NP_650080.3|DMEL	LOC111604572|XP_023178442.2|DHYD
OG0009312	CG10317|NP_650539.2|DMEL	LOC111598630|XP_023169739.1|DHYD
OG0009313	CG14879|NP_732131.1|DMEL	LOC111602978|XP_023176136.1|DHYD
OG0009314	GATAe|NP_650516.2|DMEL	LOC111604621|XP_023178516.2|DHYD
OG0009315	D1|NP_524286.1|DMEL	LOC111593615|XP_023162251.2|DHYD
OG0009316	CG8136|NP_731272.1|DMEL	LOC111603647|XP_023177094.2|DHYD
OG0009317	CG12885|NP_001263012.2|DMEL	LOC111599580|XP_030080796.1|DHYD
OG0009318	cDIP|NP_650951.1|DMEL	LOC111600294|XP_023172116.2|DHYD
OG0009319	CG4546|NP_650501.1|DMEL	LOC111603024|XP_023176222.1|DHYD
OG0009320	E_spl_m4-BFM|NP_524510.1|DMEL	LOC111595174|XP_023164522.2|DHYD
OG0009321	E_spl_mdelta-HLH|NP_524503.2|DMEL	LOC111595177|XP_023164525.2|DHYD
OG0009322	Sdr|NP_650408.1|DMEL	LOC111599590|XP_023171036.2|DHYD, LOC115483782|XP_030081896.1|DHYD
OG0009323	Zif|NP_649657.1|DMEL	LOC111599599|XP_023171052.2|DHYD
OG0009324	Os-C|NP_001163543.1|DMEL	LOC111604966|XP_023179013.1|DHYD
OG0009325	CG8907|NP_001247146.1|DMEL	LOC111602440|XP_030081588.1|DHYD
OG0009326	CG14854|NP_001097791.1|DMEL	LOC111597192|XP_023167534.1|DHYD
OG0009327	Nph|NP_001097975.1|DMEL	LOC111596414|XP_023166394.1|DHYD
OG0009328	CG15522|NP_651749.1|DMEL	LOC111597862|XP_023168554.1|DHYD
OG0009329	eIF4G2|NP_651188.1|DMEL	LOC111602837|XP_023175921.2|DHYD
OG0009330	Adgf-D|NP_524345.2|DMEL	LOC111594413|XP_023163465.1|DHYD
OG0009331	CG14292|NP_650759.1|DMEL	LOC111604232|XP_023177977.2|DHYD
OG0009332	CG11656|NP_650251.1|DMEL	LOC111594590|XP_023163718.1|DHYD
OG0009333	CG5849|NP_650979.1|DMEL	LOC111605456|XP_023179743.2|DHYD
OG0009334	CG15545|NP_651830.1|DMEL	LOC111602024|XP_023174692.2|DHYD
OG0009335	COX7AL|NP_649793.1|DMEL	LOC111602775|XP_023175808.1|DHYD
OG0009336	Loxl1|NP_524607.1|DMEL	LOC111597158|XP_023167482.1|DHYD
OG0009337	CG2750|NP_572787.2|DMEL	LOC111598825|XP_030079333.1|DHYD
OG0009338	CG1092|NP_730797.2|DMEL	LOC111602605|XP_023175533.1|DHYD
OG0009339	TwdlF|NP_649443.1|DMEL	LOC111602631|XP_030081689.1|DHYD
OG0009340	yellow-e3|NP_650288.1|DMEL	LOC111605578|XP_023179950.2|DHYD
OG0009341	CG4360|NP_650879.1|DMEL	LOC111595981|XP_023165734.2|DHYD
OG0009342	CG6753|NP_650219.2|DMEL	LOC111596078|XP_023165907.2|DHYD
OG0009343	Dtg|NP_650220.2|DMEL	LOC111595421|XP_023164930.2|DHYD
OG0009344	Gr93a|NP_524442.2|DMEL	LOC111596427|XP_030078657.1|DHYD
OG0009345	CG5612|NP_651572.2|DMEL	LOC111603512|XP_023176896.2|DHYD
OG0009346	CG3330|NP_651558.2|DMEL	LOC111599545|XP_023170972.2|DHYD
OG0009347	TwdlD|NP_651492.1|DMEL	LOC111595922|XP_023165647.2|DHYD
OG0009348	Muted|NP_001036744.1|DMEL	LOC111598360|XP_023169341.1|DHYD
OG0009350	CG31010|NP_733398.1|DMEL	LOC111602006|XP_023174661.2|DHYD
OG0009351	PH4alphaPV|NP_733395.1|DMEL	LOC111602013|XP_023174675.2|DHYD
OG0009352	CG1077|NP_649617.1|DMEL	LOC111594570|XP_023163695.2|DHYD
OG0009353	CG13856|NP_651036.1|DMEL	LOC111603612|XP_030080718.1|DHYD
OG0009354	CG13144|NP_609415.1|DMEL	LOC111596126|XP_023165964.1|DHYD
OG0009355	Nepl7|NP_609577.2|DMEL	LOC111595809|XP_023165469.2|DHYD
OG0009356	CG8837|NP_608764.1|DMEL	LOC111596132|XP_023165973.1|DHYD
OG0009357	CG34163|NP_001097150.1|DMEL	LOC111603767|XP_023177269.1|DHYD
OG0009358	CG15418|NP_001334671.1|DMEL	LOC111601404|XP_023173726.1|DHYD
OG0009359	Ugt36A1|NP_524686.3|DMEL	LOC111601397|XP_023173712.2|DHYD
OG0009360	Mur29B|NP_723377.1|DMEL	LOC111595782|XP_023165434.2|DHYD
OG0009361	CG7778|NP_609214.1|DMEL	LOC111595769|XP_023165419.2|DHYD
OG0009362	CG14273|NP_609213.2|DMEL	LOC111595771|XP_023165421.2|DHYD
OG0009363	CG34125|NP_001036334.1|DMEL	LOC111601866|XP_023174475.1|DHYD
OG0009364	CG3557|NP_608680.1|DMEL	LOC111599360|XP_023170760.2|DHYD
OG0009365	Cf2|NP_001350854.1|DMEL	LOC111605472|XP_023179759.2|DHYD
OG0009366	CG31706|NP_723675.1|DMEL	LOC111599477|XP_023170915.2|DHYD
OG0009367	CG17217|NP_609555.1|DMEL	LOC111599389|XP_023170793.1|DHYD
OG0009368	CG33127|NP_787956.1|DMEL	LOC111596122|XP_023165959.1|DHYD
OG0009369	CG3345|NP_608509.1|DMEL	LOC111602531|XP_023175424.1|DHYD
OG0009370	CG14401|NP_001246115.1|DMEL	LOC111596115|XP_023165948.2|DHYD
OG0009371	CG31675|NP_724298.1|DMEL	LOC111596113|XP_023165946.2|DHYD
OG0009372	CG11601|NP_608513.1|DMEL	LOC111601965|XP_023174607.2|DHYD
OG0009373	ninaD|NP_724087.1|DMEL	LOC111594206|XP_023163172.2|DHYD
OG0009374	CG34313|NP_001097169.1|DMEL	LOC111601140|XP_023173376.2|DHYD
OG0009376	CG17261|NP_608747.2|DMEL	LOC111604009|XP_023177634.1|DHYD
OG0009377	EndoGI|NP_609781.1|DMEL	LOC111594088|XP_023163003.2|DHYD
OG0009378	CG3841|NP_609300.1|DMEL	LOC111603897|XP_023177483.2|DHYD
OG0009379	CG11029|NP_608955.1|DMEL	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD
OG0009380	CG5727|NP_609355.1|DMEL	LOC111597789|XP_023168432.1|DHYD
OG0009381	CG14005|NP_608959.1|DMEL	LOC111596310|XP_023166239.2|DHYD
OG0009382	Pcp|NP_476673.1|DMEL	LOC111593160|XP_030079165.1|DHYD
OG0009383	Nepl5|NP_609022.1|DMEL	LOC111602357|XP_023175134.2|DHYD
OG0009384	NimC4|NP_609698.2|DMEL	LOC111600382|XP_030081052.1|DHYD
OG0009385	NimC3|NP_524928.2|DMEL	LOC111600432|XP_023172293.2|DHYD
OG0009386	CG33307|NP_995705.1|DMEL	LOC111600408|XP_023172257.1|DHYD
OG0009387	Vha100-3|NP_725837.1|DMEL	LOC111592418|XP_023160362.2|DHYD
OG0009388	Jheh3|NP_611387.1|DMEL	LOC111592410|XP_023160353.2|DHYD
OG0009389	CG30411|NP_726325.1|DMEL	LOC111603816|XP_023177342.2|DHYD
OG0009390	sktl|NP_477206.1|DMEL	LOC111602092|XP_023174794.2|DHYD
OG0009391	Elba2|NP_608691.1|DMEL	LOC111596062|XP_023165879.2|DHYD
OG0009392	Tsp42Ef|NP_523632.2|DMEL	LOC111593978|XP_023162839.2|DHYD
OG0009393	CG14662|NP_649510.2|DMEL	LOC111600137|XP_030081249.1|DHYD
OG0009394	CG10205|NP_725422.1|DMEL	LOC111600587|XP_023172545.1|DHYD
OG0009395	Obp58d|NP_611711.1|DMEL	LOC111600156|XP_030080938.1|DHYD
OG0009396	Obp47b|NP_610669.1|DMEL	LOC111604615|XP_023178497.2|DHYD
OG0009397	CG34203|NP_001097397.1|DMEL	LOC111604149|XP_023177841.2|DHYD
OG0009398	CG9875|NP_001163262.1|DMEL	LOC111593822|XP_023162621.1|DHYD
OG0009399	CG13231|NP_610638.1|DMEL	LOC111599956|XP_030079784.1|DHYD
OG0009400	CG13747|NP_610440.1|DMEL	LOC111597698|XP_023168301.1|DHYD
OG0009401	CG14921|NP_609491.1|DMEL	LOC111592617|XP_023160720.1|DHYD
OG0009402	bocks|NP_001014611.1|DMEL	LOC111603434|XP_023176787.1|DHYD
OG0009403	CG7755|NP_611110.2|DMEL	LOC111600721|XP_023172762.1|DHYD
OG0009404	Cyp6u1|NP_610252.3|DMEL	LOC111599937|XP_023171554.2|DHYD
OG0009405	Ance-4|NP_610442.2|DMEL	LOC111597732|XP_023168345.2|DHYD
OG0009406	CG13955|NP_610486.1|DMEL	LOC111605256|XP_023179461.2|DHYD
OG0009407	wun2|NP_524991.1|DMEL	LOC111599923|XP_023171533.1|DHYD
OG0009408	CG15861|NP_611984.1|DMEL	LOC111605382|XP_023179639.2|DHYD
OG0009409	Cpr49Ad|NP_610773.1|DMEL	LOC111597896|XP_030081374.1|DHYD
OG0009410	CG13226|NP_610651.1|DMEL	LOC111605255|XP_023179460.2|DHYD
OG0009411	CG17574|NP_001246287.1|DMEL	LOC111605150|XP_023179304.2|DHYD
OG0009412	CG12963|NP_001246342.1|DMEL	LOC111600719|XP_023172744.1|DHYD
OG0009413	Tsp42En|NP_523640.1|DMEL	LOC111593915|XP_023162756.2|DHYD
OG0009414	Tsp42Eq|NP_523643.2|DMEL	LOC111593888|XP_023162723.2|DHYD
OG0009415	CG1850|NP_610265.1|DMEL	LOC111593956|XP_023162815.2|DHYD
OG0009416	CG30195|NP_611696.2|DMEL	LOC111600705|XP_023172730.2|DHYD
OG0009417	CG34446|NP_001097419.1|DMEL	LOC111600752|XP_023172798.1|DHYD
OG0009418	CG3746|NP_611697.1|DMEL	LOC111600656|XP_023172648.2|DHYD
OG0009419	CG30196|NP_726220.1|DMEL	LOC111600685|XP_023172707.2|DHYD
OG0009420	CG43326|NP_001246463.1|DMEL	LOC111600683|XP_023172705.1|DHYD
OG0009421	CG15611|NP_611189.2|DMEL	LOC111595435|XP_023164927.2|DHYD
OG0009422	CG6701|NP_001188923.1|DMEL	LOC111592226|XP_023160073.2|DHYD
OG0009423	CG6805|NP_611178.1|DMEL	LOC111592920|XP_023161144.1|DHYD
OG0009424	pirk|NP_611598.1|DMEL	LOC111592943|XP_023161182.1|DHYD
OG0009425	CG30431|NP_610211.1|DMEL	LOC111604345|XP_023178177.2|DHYD
OG0009426	CG6337|NP_610905.1|DMEL	LOC111595529|XP_023165079.2|DHYD
OG0009427	List|NP_611364.2|DMEL	LOC111604257|XP_023178020.2|DHYD
OG0009428	Ir56d|NP_611432.1|DMEL	LOC111594794|XP_023164032.2|DHYD
OG0009429	CG11192|NP_611479.2|DMEL	LOC111595432|XP_023164923.1|DHYD
OG0009430	SmydA-7|NP_611181.1|DMEL	LOC111592158|XP_023159978.2|DHYD
OG0009431	bgcn|NP_523832.2|DMEL	LOC111600073|XP_023171778.2|DHYD
OG0009432	CG13578|NP_611907.2|DMEL	LOC111599720|XP_023171231.2|DHYD
OG0009433	CG6044|NP_611668.1|DMEL	LOC111595262|XP_023164676.1|DHYD
OG0009434	qkr58E-2|NP_523810.2|DMEL	LOC111595242|XP_023164648.1|DHYD
OG0009435	qkr58E-1|NP_523809.2|DMEL	LOC111595248|XP_023164658.1|DHYD
OG0009437	CG1902|NP_610507.1|DMEL	LOC111592169|XP_023159991.1|DHYD
OG0009438	CG30375|NP_724665.1|DMEL	LOC111594152|XP_023163098.2|DHYD
OG0009439	CG34217|NP_001097229.1|DMEL	LOC111594165|XP_023163117.1|DHYD
OG0009440	Lpt|NP_611847.2|DMEL	LOC111600111|XP_023171841.2|DHYD
OG0009441	Muc11A|NP_001285150.1|DMEL	LOC111598853|XP_030079335.1|DHYD
OG0009442	CG9215|NP_573045.1|DMEL	LOC111601956|XP_023174588.2|DHYD
OG0009443	CG13558|NP_611800.1|DMEL	LOC111603821|XP_023177350.1|DHYD
OG0009444	CG13012|NP_573144.2|DMEL	LOC111598283|XP_023169233.2|DHYD
OG0009445	CG10352|NP_001259468.1|DMEL	LOC111595373|XP_023164835.1|DHYD
OG0009446	CG32767|NP_572203.2|DMEL	LOC111592992|XP_030078910.1|DHYD
OG0009447	CG1368|NP_572939.1|DMEL	LOC111605033|XP_023179136.1|DHYD
OG0009448	CG4955|NP_573189.1|DMEL	LOC111598279|XP_023169225.1|DHYD
OG0009449	mxc|NP_572548.1|DMEL	LOC111594048|XP_023162931.1|DHYD
OG0009450	CG3588|NP_570036.3|DMEL	LOC111601615|XP_023174049.2|DHYD
OG0009451	CG31644|NP_001285640.1|DMEL	LOC111596317|XP_023166251.1|DHYD
OG0009452	CG4151|NP_572227.1|DMEL	LOC111598444|XP_023169453.1|DHYD
OG0009453	CG13843|NP_651069.1|DMEL	LOC111595905|XP_023165616.2|DHYD
OG0009454	CG6885|NP_649056.1|DMEL	LOC111592335|XP_023160230.1|DHYD
OG0009455	CG3568|NP_572166.1|DMEL	LOC111602040|XP_023174714.1|DHYD
OG0009456	Btnd|NP_572298.1|DMEL	LOC111604335|XP_023178202.2|DHYD
OG0009457	dgt4|NP_572150.1|DMEL	LOC111593952|XP_023162846.1|DHYD
OG0009458	CG13362|NP_569854.1|DMEL	LOC111598103|XP_023168923.2|DHYD
OG0009459	bab2|NP_523879.2|DMEL	LOC111600486|XP_023172380.1|DHYD
OG0009460	ckd|NP_728847.2|DMEL	LOC111604488|XP_023178345.1|DHYD
OG0009461	CG12009|NP_647799.1|DMEL	LOC111604500|XP_030081177.1|DHYD
OG0009462	rho|NP_523883.2|DMEL	LOC111592443|XP_023160395.2|DHYD
OG0009463	CG13032|NP_648911.1|DMEL	LOC111605630|XP_023180051.2|DHYD
OG0009464	CG6497|NP_648963.1|DMEL	LOC111605181|XP_023179346.1|DHYD
OG0009465	CG13731|NP_730262.3|DMEL	LOC111598486|XP_030081462.1|DHYD
OG0009466	PGRP-SD|NP_648145.1|DMEL	LOC111595092|XP_023164419.1|DHYD
OG0009467	CG32240|NP_728987.1|DMEL	LOC111591924|XP_023159618.1|DHYD
OG0009468	CG1246|NP_647736.1|DMEL	LOC111602928|XP_023176045.2|DHYD
OG0009469	CG6592|NP_648016.1|DMEL	LOC111596935|XP_023167152.1|DHYD
OG0009470	CG10163|NP_648042.1|DMEL	LOC111592312|XP_023160189.1|DHYD
OG0009471	pim|NP_476678.1|DMEL	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	CG1146|NP_647725.1|DMEL	LOC111597784|XP_023168423.2|DHYD
OG0009473	CG32440|NP_730626.1|DMEL	LOC111601703|XP_023174187.1|DHYD
OG0009474	CG9192|NP_612085.1|DMEL	LOC111598794|XP_023169978.2|DHYD
OG0009475	CG34427|NP_001097553.2|DMEL	LOC111592761|XP_023160929.2|DHYD
OG0009476	CG32170|NP_730211.1|DMEL	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	CG13059|NP_648874.2|DMEL	LOC111604717|XP_023178658.2|DHYD
OG0009478	CG34247|NP_001097617.1|DMEL	LOC111604712|XP_023178652.1|DHYD
OG0009479	CG34162|NP_001097149.2|DMEL	LOC111593364|XP_023161848.1|DHYD
OG0009480	bip1|NP_648169.2|DMEL	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	CG7509|NP_647931.1|DMEL	LOC111599457|XP_023170898.2|DHYD
OG0009482	CG18135|NP_788526.1|DMEL	LOC111592252|XP_023160098.2|DHYD
OG0009483	CG11619|NP_649081.1|DMEL	LOC111592294|XP_023160165.2|DHYD
OG0009484	CG10405|NP_001036717.1|DMEL	LOC111603444|XP_023176799.1|DHYD
OG0009485	msd5|NP_612101.1|DMEL	LOC111605636|XP_023180061.1|DHYD
OG0009486	msd1|NP_612100.2|DMEL	LOC111594839|XP_023164071.1|DHYD
OG0009487	CG14187|NP_649177.1|DMEL	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	Tom|NP_524073.2|DMEL	LOC111604316|XP_023178137.2|DHYD
OG0009489	CG32191|NP_730304.2|DMEL	LOC111597270|XP_023167652.2|DHYD
OG0009490	CG13339|NP_610903.2|DMEL	LOC111595399|XP_023164874.2|DHYD
OG0009491	VhaM9.7-b|NP_649327.2|DMEL	LOC111605739|XP_023180208.1|DHYD
OG0009492	CG14456|NP_001137998.1|DMEL	LOC111597528|XP_023168072.1|DHYD
OG0009493	CG11426|NP_649394.1|DMEL	LOC111597614|XP_023168181.2|DHYD
OG0009494	CG11437|NP_649393.1|DMEL	LOC111597615|XP_023168182.1|DHYD
OG0009495	CG32428|NP_001189142.1|DMEL	LOC111605721|XP_023180178.2|DHYD
OG0009496	Cpr78E|NP_649345.1|DMEL	LOC111600986|XP_023173145.1|DHYD
OG0009497	CG9624|NP_650346.1|DMEL	LOC111593266|XP_023161701.1|DHYD
OG0009498	CG13252|NP_649248.3|DMEL	LOC111605720|XP_023180176.2|DHYD
OG0009499	Rcd2|NP_649244.3|DMEL	LOC111605716|XP_023180169.2|DHYD
OG0009500	CG3698|NP_649257.1|DMEL	LOC111605700|XP_023180143.2|DHYD
OG0009501	CG13455|NP_648765.1|DMEL	LOC111595064|XP_023164388.2|DHYD
OG0009502	CG6276|NP_650445.3|DMEL	LOC111602972|XP_030078705.1|DHYD
OG0009503	CG13992|NP_608975.1|DMEL	LOC111602256|XP_023175017.2|DHYD
OG0009504	dmt|NP_524295.1|DMEL	LOC111602620|XP_023175550.2|DHYD
OG0009505	Gr28a|NP_523504.2|DMEL	LOC111601420|XP_023173767.1|DHYD
OG0009506	CG34426|NP_001097552.1|DMEL	LOC111592746|XP_023160911.2|DHYD
OG0009507	ebd1|NP_612050.1|DMEL	LOC111598772|XP_023169956.2|DHYD
OG0009508	CG2964|NP_608713.2|DMEL	LOC111601379|XP_023173685.1|DHYD
OG0009509	knon|NP_611133.1|DMEL	LOC111594120|XP_023163048.2|DHYD
OG0009510	CG9072|NP_573002.1|DMEL	LOC111598191|XP_023169085.1|DHYD
OG0009511	cona|NP_650719.2|DMEL	LOC111595998|XP_023165810.1|DHYD
OG0009512	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL	LOC111605226|XP_023179425.2|DHYD
OG0009513	CG32563|NP_728057.1|DMEL	LOC111603136|XP_023176379.2|DHYD
OG0009514	CG15711|NP_611124.1|DMEL	LOC111602854|XP_023175937.1|DHYD
OG0009515	CG15170|NP_609927.1|DMEL	LOC111595777|XP_023165429.2|DHYD
OG0009516	CG5674|NP_609856.4|DMEL	LOC111594208|XP_023163174.1|DHYD
OG0009517	CG6441|NP_609124.3|DMEL	LOC111601817|XP_023174409.2|DHYD
OG0009518	CG42535|NP_001163412.1|DMEL	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	SA-2|NP_612109.3|DMEL	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009520	CG14252|NP_651513.1|DMEL	LOC111594546|XP_023163666.2|DHYD
OG0009521	aly|NP_001261348.1|DMEL	LOC111592794|XP_030079603.1|DHYD
OG0009522	CG5539|NP_611831.2|DMEL	LOC111601239|XP_023173505.2|DHYD
OG0009523	babos|NP_611667.1|DMEL	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	CG30324|NP_725558.1|DMEL	LOC111600722|XP_023172763.1|DHYD
OG0009525	CG13215|NP_610649.1|DMEL	LOC111605254|XP_023179459.2|DHYD
OG0009526	CG13216|NP_610648.1|DMEL	LOC111605252|XP_030081071.1|DHYD
OG0009527	BomBc2|NP_611320.2|DMEL	LOC111597677|XP_023168271.2|DHYD
OG0009528	Alp7|NP_611653.1|DMEL	LOC111603812|XP_023177336.2|DHYD
OG0009529	CG18467|NP_611211.3|DMEL	LOC111600581|XP_030082033.1|DHYD
OG0009530	Cpr50Ca|NP_610899.1|DMEL	LOC111595427|XP_023164918.2|DHYD
OG0009531	CG42531|NP_001163121.1|DMEL	LOC111592241|XP_023160093.1|DHYD
OG0009532	Gr58c|NP_726133.2|DMEL	LOC111597132|XP_023167460.2|DHYD
OG0009533	CG13872|NP_611449.1|DMEL	LOC111593102|XP_023161473.2|DHYD
OG0009534	CG16894|NP_611455.1|DMEL	LOC111593708|XP_023162443.1|DHYD
OG0009535	CG3502|NP_611781.3|DMEL	LOC111594871|XP_023164121.2|DHYD
OG0009536	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL	LOC111592023|XP_023159784.1|DHYD
OG0009537	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL	LOC111601787|XP_023174322.2|DHYD
OG0009538	CAH5|NP_001097988.2|DMEL	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	CG31189|NP_732580.3|DMEL	LOC111596432|XP_023166414.2|DHYD
OG0009540	ppk20|NP_651705.2|DMEL	LOC111599421|XP_023170840.2|DHYD
OG0009541	CG44094|NP_001262570.1|DMEL	LOC111596914|XP_023167135.2|DHYD
OG0009542	Pka-C2|NP_733397.2|DMEL	LOC111601975|XP_023174621.1|DHYD
OG0009543	CG31091|NP_733127.1|DMEL	LOC111604237|XP_023177983.2|DHYD
OG0009545	CG34300|NP_001097980.1|DMEL	LOC111598437|XP_023169446.1|DHYD
OG0009546	CG9926|NP_650323.2|DMEL	LOC111602696|XP_023175696.2|DHYD
OG0009557	CG11786|NP_001097906.1|DMEL	LOC115483698|XP_030081617.1|DHYD
OG0009560	CG10959|NP_572451.1|DMEL	LOC111594986|XP_023164253.2|DHYD
OG0009562	CG9316|NP_610051.2|DMEL	LOC111594690|XP_023163877.2|DHYD
OG0009563	CG14120|NP_648610.1|DMEL	LOC111597291|XP_023167674.2|DHYD
OG0009564	CG42353|NP_727936.2|DMEL	LOC111592711|XP_023160866.2|DHYD
OG0009565	CG13306|NP_652444.1|DMEL	LOC111592758|XP_023160926.2|DHYD
OG0009567	pre-mod_mdg4_-V|NP_001334695.1|DMEL	LOC111602677|XP_023175664.1|DHYD
OG0009568	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL	LOC111603904|XP_030080264.1|DHYD
OG0009569	CG12609|NP_728194.1|DMEL	LOC111595962|XP_023165704.1|DHYD
OG0009570	CG4854|NP_650860.1|DMEL	LOC111602081|XP_023174782.1|DHYD
OG0009571	CG31388|NP_650060.1|DMEL	LOC111604208|XP_023177937.2|DHYD
OG0009572	Nek2|NP_572415.1|DMEL	LOC111598826|XP_023170026.2|DHYD
OG0009573	MFS10|NP_572857.1|DMEL	LOC111596474|XP_023166495.2|DHYD
