Orthogroup	DMEL.longest_only	DERE.longest_only
OG0009790	CG34204|NP_001097401.1|DMEL	LOC6548286|XP_001975112.1|DERE
OG0009791	CG13305|NP_001137913.1|DMEL	LOC6545392|XP_001971622.1|DERE
OG0009792	CG6683|NP_648232.1|DMEL	LOC6545808|XP_001971647.1|DERE
OG0009793	mthl9|NP_612029.1|DMEL	LOC6545426|XP_001971012.1|DERE
OG0009794	CG31437|NP_733105.1|DMEL	LOC6554816|XP_026831861.1|DERE
OG0009795	CG7101|NP_573329.2|DMEL	LOC6550261|XP_001977712.1|DERE
OG0009796	CG14147|NP_648422.1|DMEL	LOC6543784|XP_026832676.1|DERE
OG0009797	CG7409|NP_648155.1|DMEL	LOC6543834|XP_001971406.1|DERE
OG0009798	CG13685|NP_001303397.1|DMEL	LOC6543835|XP_001971407.3|DERE
OG0009799	CG3288|NP_649264.1|DMEL	LOC6546403|XP_001973548.1|DERE
OG0009800	CG7173|NP_649330.1|DMEL	LOC6543897|XP_001973648.1|DERE
OG0009801	ImpE2|NP_476580.1|DMEL	LOC6546255|XP_001971767.1|DERE
OG0009802	CG10359|NP_001137882.1|DMEL	LOC6546257|XP_026833279.1|DERE
OG0009803	retinin|NP_524995.2|DMEL	LOC6545316|XP_001973242.1|DERE
OG0009804	CG4982|NP_648866.1|DMEL	LOC6545044|XP_001973226.1|DERE
OG0009805	CG4962|NP_648865.1|DMEL	LOC6545043|XP_001973225.1|DERE
OG0009806	CG13046|NP_648863.2|DMEL	LOC6545041|XP_001973223.1|DERE
OG0009807	CG13054|NP_648852.1|DMEL	LOC6544740|XP_001973202.1|DERE
OG0009808	CG42525|NP_001163335.1|DMEL	LOC26526380|XP_026832946.1|DERE
OG0009809	Acbp6|NP_648082.1|DMEL	LOC6544766|XP_001971496.1|DERE
OG0009810	Cpr78Cb|NP_001262144.1|DMEL	LOC6543599|XP_001973601.1|DERE
OG0009811	Cpr78Ca|NP_649298.2|DMEL	LOC6543598|XP_001973600.2|DERE
OG0009812	CG10063|NP_648068.1|DMEL	LOC6544799|XP_001971518.1|DERE
OG0009813	CG9279|NP_649124.1|DMEL	LOC6545506|XP_001973346.2|DERE
OG0009814	CG4669|NP_647956.2|DMEL	LOC6544281|XP_001971978.1|DERE
OG0009815	CG14075|NP_649080.1|DMEL	LOC6545350|XP_001973290.1|DERE
OG0009816	Fbp1|NP_524065.1|DMEL	LOC6545598|XP_026832585.1|DERE
OG0009817	CG8100|NP_648693.2|DMEL	LOC6545597|XP_001972709.2|DERE
OG0009818	CG14107|NP_648637.2|DMEL	LOC6544960|XP_001972640.1|DERE
OG0009819	ImpL1|NP_729885.1|DMEL	LOC6544961|XP_001972641.1|DERE
OG0009820	CG14110|NP_648638.1|DMEL	LOC6544962|XP_001972642.1|DERE
OG0009821	kni|NP_001287130.1|DMEL	LOC6546293|XP_001973525.3|DERE
OG0009822	hid|NP_524136.2|DMEL	LOC6546247|XP_001972854.1|DERE
OG0009823	mtrm|NP_648223.1|DMEL	LOC26526900|XP_015014356.1|DERE
OG0009824	CG7607|NP_648449.1|DMEL	LOC6544240|XP_001972363.1|DERE
OG0009825	CG14109|NP_648649.1|DMEL	LOC6544821|XP_001972657.1|DERE
OG0009826	CG11438|NP_649392.1|DMEL	LOC6544141|XP_001973735.1|DERE
OG0009827	laza|NP_649391.1|DMEL	LOC6544140|XP_001973734.1|DERE
OG0009828	CG6163|NP_648460.1|DMEL	LOC6544178|XP_001972375.1|DERE
OG0009829	CG17032|NP_648817.1|DMEL	LOC6544885|XP_001973149.1|DERE
OG0009830	CG14568|NP_649355.1|DMEL	LOC6544127|XP_001973679.1|DERE
OG0009831	CG14572|NP_649359.1|DMEL	LOC6544131|XP_001973683.1|DERE
OG0009832	CG14565|NP_649360.1|DMEL	LOC6544132|XP_001973684.3|DERE
OG0009833	CG34452|NP_001097611.2|DMEL	LOC26526970|XP_015014372.1|DERE
OG0009834	BEAF-32|NP_523747.1|DMEL	LOC6549130|XP_026835769.1|DERE
OG0009835	CG34193|NP_001097357.1|DMEL	LOC6548091|XP_001975207.1|DERE
OG0009836	CG14282|NP_650788.1|DMEL	LOC6553963|XP_001979558.1|DERE
OG0009837	CG4009|NP_650588.2|DMEL	LOC6552412|XP_001979810.2|DERE
OG0009838	CG15152|NP_609865.1|DMEL	LOC6549434|XP_001974405.1|DERE
OG0009839	CG43341|NP_001246190.1|DMEL	LOC26526364|XP_015015496.1|DERE
OG0009840	CG18094|NP_001260584.1|DMEL	LOC6549284|XP_026835723.1|DERE
OG0009841	Vm26Ab|NP_476784.1|DMEL	LOC6540707|XP_001968865.1|DERE
OG0009842	CG13474|NP_648714.1|DMEL	LOC6545738|XP_001972745.2|DERE
OG0009843	CG32270|NP_728837.1|DMEL	LOC6544349|XP_015013353.2|DERE
OG0009844	stwl|NP_524068.2|DMEL	LOC6545874|XP_001972725.1|DERE
OG0009845	Cyp317a1|NP_611004.1|DMEL	LOC6548981|XP_001975564.2|DERE
OG0009846	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL	LOC6541576|XP_001968905.1|DERE
OG0009847	CG15773|NP_572251.1|DMEL	LOC6551295|XP_026838586.1|DERE
OG0009848	CG17764|NP_572211.1|DMEL	LOC6551078|XP_001976946.1|DERE
OG0009849	Elal|NP_524491.1|DMEL	LOC6554158|XP_015008958.1|DERE
OG0009850	CG12061|NP_001104467.2|DMEL	LOC26526132|XP_015011439.2|DERE
OG0009851	CG2898|NP_572623.1|DMEL	LOC26526216|XP_015011443.2|DERE
OG0009852	CG10752|NP_648614.1|DMEL	LOC6545367|XP_001972602.1|DERE
OG0009853	CG11068|NP_572936.1|DMEL	LOC6550814|XP_001978211.1|DERE
OG0009855	CG12438|NP_609249.1|DMEL	LOC6543048|XP_001969233.1|DERE
OG0009856	CG9014|NP_609668.2|DMEL	LOC6540815|XP_026834730.1|DERE
OG0009857	CG13083|NP_995727.1|DMEL	LOC6549286|XP_001974248.2|DERE
OG0009858	ppk11|NP_001334672.1|DMEL	LOC6542729|XP_001969347.1|DERE
OG0009859	OS9|NP_652666.2|DMEL	LOC6548964|XP_001974196.2|DERE
OG0009860	CG7309|NP_609468.4|DMEL	LOC6543058|XP_026834746.1|DERE
OG0009861	CG33128|NP_787961.1|DMEL	LOC6542852|XP_001968292.1|DERE
OG0009862	CG4983|NP_609513.1|DMEL	LOC6542682|XP_001969823.1|DERE
OG0009863	CG17078|NP_608512.2|DMEL	LOC6543391|XP_015015216.1|DERE
OG0009864	CG33322|NP_995734.1|DMEL	LOC6548264|XP_001974110.1|DERE
OG0009865	Elba3|NP_608850.1|DMEL	LOC6543532|XP_001968699.1|DERE
OG0009866	CG43127|NP_001097575.2|DMEL	LOC6546341|XP_001972285.2|DERE
OG0009867	CG13712|NP_647926.1|DMEL	LOC6544080|XP_001971937.1|DERE
OG0009868	CG32221|NP_730456.2|DMEL	LOC6545855|XP_001973394.1|DERE
OG0009870	Cyp312a1|NP_649030.1|DMEL	LOC6546251|XP_001972858.1|DERE
OG0009871	CG17575|NP_001188917.1|DMEL	LOC6546633|XP_001975849.1|DERE
OG0009872	CG4286|NP_611560.1|DMEL	LOC6547665|XP_001975023.1|DERE
OG0009873	pgc|NP_001097411.1|DMEL	LOC6548468|XP_001975187.1|DERE
OG0009874	CG5506|NP_649021.1|DMEL	LOC6546394|XP_001972884.1|DERE
OG0009875	CG11425|NP_649395.1|DMEL	LOC6544196|XP_001973738.1|DERE
OG0009876	CG33626|NP_001027405.2|DMEL	LOC6546809|XP_001975919.2|DERE
OG0009877	Tsen15|NP_724774.1|DMEL	LOC26527043|XP_026834701.1|DERE
OG0009878	CG30056|NP_725186.1|DMEL	LOC26527045|XP_015012904.1|DERE
OG0009879	CG10931|NP_611261.1|DMEL	LOC6546556|XP_001974570.1|DERE
OG0009880	CG30278|NP_726180.1|DMEL	LOC6548019|XP_001975176.1|DERE
OG0009881	CG17048|NP_610866.1|DMEL	LOC6549466|XP_026836403.1|DERE
OG0009882	CG10332|NP_611809.2|DMEL	LOC6547917|XP_001976436.1|DERE
OG0009883	CG13423|NP_611485.1|DMEL	LOC6547530|XP_001974914.2|DERE
OG0009884	CG13428|NP_611487.1|DMEL	LOC6547532|XP_026835945.1|DERE
OG0009885	CG1690|NP_610515.1|DMEL	LOC6543252|XP_001969158.1|DERE
OG0009886	ste24c|NP_001261038.1|DMEL	LOC6547999|XP_001975278.1|DERE
OG0009887	CG8586|NP_610402.1|DMEL	LOC6542014|XP_026835132.1|DERE
OG0009888	CG15124|NP_611435.1|DMEL	LOC6547494|XP_001974836.1|DERE
OG0009889	Gpdh2|NP_611760.2|DMEL	LOC6547878|XP_001976354.1|DERE
OG0009890	CG5089|NP_611142.3|DMEL	LOC6548539|XP_001975331.1|DERE
OG0009891	CG14644|NP_649445.3|DMEL	LOC6552073|XP_001978793.1|DERE
OG0009892	CG8260|NP_573069.1|DMEL	LOC6550651|XP_026837695.1|DERE
OG0009893	Drep3|NP_610723.2|DMEL	LOC6546920|XP_026836168.1|DERE
OG0009894	CG10445|NP_649751.2|DMEL	LOC6553433|XP_026834863.1|DERE
OG0009895	RacGAP84C|NP_476704.1|DMEL	LOC6552667|XP_001979175.2|DERE
OG0009896	CHKov2|NP_651387.1|DMEL	LOC6554927|XP_001981806.1|DERE
OG0009897	CG5399|NP_650481.1|DMEL	LOC6553066|XP_001980085.1|DERE
OG0009898	CG3987|NP_650421.3|DMEL	LOC6552878|XP_026831727.1|DERE
OG0009899	soti|NP_650358.1|DMEL	LOC6552625|XP_001979922.1|DERE
OG0009900	Ravus|NP_731779.1|DMEL	LOC6553208|XP_001980301.1|DERE
OG0009901	Hex-t1|NP_788744.1|DMEL	LOC6554256|XP_001981677.1|DERE
OG0009902	CG14691|NP_650012.2|DMEL	LOC6551966|XP_001980651.1|DERE
OG0009903	e_y_2b|NP_652310.1|DMEL	LOC6553056|XP_001979143.1|DERE
OG0009904	CG14857|NP_650392.1|DMEL	LOC6552818|XP_001979969.1|DERE
OG0009905	Rbp4|NP_476935.1|DMEL	LOC6553613|XP_001980242.2|DERE
OG0009906	CG9759|NP_650296.1|DMEL	LOC6553548|XP_001980249.1|DERE
OG0009907	CG31199|NP_732546.1|DMEL	LOC6553442|XP_001979392.1|DERE
OG0009909	CG6059|NP_651541.2|DMEL	LOC6554808|XP_001981586.1|DERE
OG0009910	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL	LOC6552789|XP_001981000.1|DERE
OG0009911	CG34210|NP_001097430.1|DMEL	LOC6547760|XP_001976382.1|DERE
OG0009912	CG10481|NP_995731.1|DMEL	LOC6548948|XP_001974205.1|DERE
OG0009913	CG18558|NP_608720.2|DMEL	LOC6541483|XP_001968478.1|DERE
OG0009914	CG32192|NP_730325.1|DMEL	LOC6546110|XP_001972872.1|DERE
OG0009914	CG42393|NP_001137967.1|DMEL	LOC26526025|XP_015014208.1|DERE
OG0009914	CG44163|NP_001261131.1|DMEL	LOC26526140|XP_026836615.1|DERE
OG0009915	CG31933|NP_722734.1|DMEL	LOC6541499|XP_026834899.1|DERE
OG0009916	NimC1|NP_001260453.1|DMEL	LOC6543443|XP_026835306.1|DERE
OG0009917	CG1773|NP_610512.1|DMEL, CG30002|NP_001163100.1|DMEL	LOC6541710|XP_001969164.1|DERE
OG0009919	Dup99B|NP_996305.1|DMEL, SP|NP_524057.2|DMEL	LOC113563921|XP_026833146.1|DERE
OG0009922	CG14104|NP_652408.2|DMEL	LOC6545548|XP_001973387.1|DERE
OG0009925	CG14710|NP_650092.4|DMEL	LOC6554013|XP_001980543.1|DERE
OG0009926	MICAL-like|NP_648621.1|DMEL	LOC6545020|XP_026833189.1|DERE
OG0009927	CG11398|NP_569896.1|DMEL	LOC6555702|XP_001982479.2|DERE
OG0009928	CG7829|NP_651732.1|DMEL	LOC6554468|XP_001981304.1|DERE
OG0009930	CG12986|NP_573243.1|DMEL	LOC6550105|XP_001977596.1|DERE
OG0009931	CG30284|NP_726097.1|DMEL	LOC6548199|XP_026837107.1|DERE
OG0009932	CG12923|NP_610532.1|DMEL	LOC6542069|XP_001969132.1|DERE
OG0009933	COX6AL|NP_725504.1|DMEL	LOC6548864|XP_001975450.1|DERE
OG0009934	CG46320|NP_001334709.1|DMEL	LOC6544673|XP_001972010.1|DERE
OG0009937	CG43968|NP_001262238.1|DMEL	LOC26526001|XP_026832218.1|DERE
OG0009938	CG8568|NP_573217.1|DMEL	LOC6550070|XP_001977567.1|DERE
OG0009940	CG4730|NP_651413.1|DMEL	LOC6554578|XP_026839872.1|DERE
OG0009941	tomb|NP_608936.1|DMEL	LOC6542215|XP_001968813.1|DERE
OG0009942	CG12744|NP_610530.1|DMEL	LOC6541325|XP_001969134.1|DERE
OG0009943	CG12253|NP_652056.2|DMEL	LOC6543379|XP_001969887.1|DERE
OG0009944	CG11382|NP_569895.1|DMEL	LOC6555701|XP_001982478.1|DERE
OG0009945	CG2202|NP_572657.2|DMEL	LOC6551413|XP_001977199.1|DERE
OG0009946	CG34307|NP_001097753.2|DMEL	LOC26526728|XP_015010516.1|DERE
OG0009947	CG10486|NP_647998.2|DMEL	LOC6545195|XP_026833294.1|DERE
OG0009948	CG3699|NP_569875.2|DMEL	LOC6555749|XP_001982452.1|DERE
OG0009949	dpr16|NP_001287169.1|DMEL	LOC6552376|XP_001978887.2|DERE
OG0009950	CG18765|NP_001097750.1|DMEL	LOC6553967|XP_001980525.1|DERE
OG0009951	Xport-B|NP_001163658.1|DMEL	LOC6553851|XP_015009674.1|DERE
OG0009952	CG18598|NP_650698.1|DMEL	LOC6551911|XP_001979672.1|DERE
OG0009953	CG5039|NP_651414.1|DMEL	LOC6554577|XP_001981765.2|DERE
OG0009954	CG3281|NP_650132.1|DMEL	LOC6553791|XP_001980490.1|DERE
OG0009955	CG30466|NP_001286463.1|DMEL	LOC6546597|XP_026835952.1|DERE
OG0009956	CG42449|NP_572244.1|DMEL	LOC6550964|XP_001976993.1|DERE
OG0009957	ZIPIC|NP_651765.1|DMEL	LOC6554368|XP_001981258.1|DERE
OG0009958	CG14259|NP_651532.1|DMEL	LOC6555079|XP_001981595.1|DERE
OG0009960	Nepl11|NP_649449.1|DMEL	LOC6552089|XP_001978800.1|DERE
OG0009961	CG14642|NP_730791.1|DMEL	LOC6552070|XP_001978790.1|DERE
OG0009962	Lip3|NP_477331.1|DMEL	LOC6553587|XP_026839503.1|DERE
OG0009963	CG43342|NP_001247238.1|DMEL	LOC6555195|XP_026838830.1|DERE
OG0009964	CG10300|NP_651174.2|DMEL	LOC6554344|XP_001982108.1|DERE
OG0009965	CG31371|NP_733375.2|DMEL	LOC6555245|XP_001981190.2|DERE
OG0009966	Dif|NP_001162998.1|DMEL	LOC6549401|XP_026835876.1|DERE
OG0009968	CG11912|NP_608517.1|DMEL	LOC6543364|XP_001968158.1|DERE
OG0009969	CG31808|NP_001188822.1|DMEL	LOC6547229|XP_001976242.1|DERE
OG0009970	CG10570|NP_652585.1|DMEL	LOC6549239|XP_001974346.1|DERE
OG0009971	CG31805|NP_001246052.1|DMEL	LOC6549559|XP_001974477.1|DERE
OG0009972	l_2_SH0834|NP_609376.1|DMEL	LOC6542031|XP_001969445.1|DERE
OG0009973	udd|NP_610353.1|DMEL	LOC6542068|XP_001970514.1|DERE
OG0009974	Gr39b|NP_724336.1|DMEL	LOC6549052|XP_001974036.1|DERE
OG0009975	GluRIIA|NP_523484.2|DMEL	LOC6540837|XP_001968822.2|DERE
OG0009976	CG13766|NP_609050.1|DMEL	LOC6540851|XP_001970036.1|DERE
OG0009977	Spn31A|NP_609341.1|DMEL	LOC6542844|XP_026834335.1|DERE
OG0009978	CG13133|NP_609343.1|DMEL	LOC6541910|XP_001969398.1|DERE
OG0009979	CG16820|NP_609627.1|DMEL	LOC6541283|XP_001969655.1|DERE
OG0009980	CG30161|NP_611953.2|DMEL	LOC6548502|XP_001976651.2|DERE
OG0009981	CG34005|NP_001033957.2|DMEL	LOC6546964|XP_001974606.1|DERE
OG0009982	Muc55B|NP_611285.2|DMEL	LOC6546966|XP_001974608.2|DERE
OG0009983	CG34208|NP_001097413.1|DMEL	LOC6548469|XP_001975188.1|DERE
OG0009984	CG13151|NP_610793.1|DMEL	LOC6546802|XP_001975896.1|DERE
OG0009985	CG34222|NP_001097257.1|DMEL	LOC26527039|XP_015015593.1|DERE
OG0009986	Tsp42Er|NP_523644.1|DMEL	LOC6542030|XP_026834600.1|DERE
OG0009987	CG13516|NP_001286741.1|DMEL	LOC6547477|XP_001976273.1|DERE
OG0009988	CG30269|NP_611704.2|DMEL	LOC6547476|XP_001976272.3|DERE
OG0009989	CG15674|NP_611593.1|DMEL	LOC6548196|XP_001975079.1|DERE
OG0009990	CG16739|NP_611477.1|DMEL	LOC6547586|XP_001974901.1|DERE
OG0009991	CG30076|NP_725400.2|DMEL	LOC6549170|XP_001975620.3|DERE
OG0009992	CG9101|NP_573011.1|DMEL	LOC6550697|XP_001978111.1|DERE
OG0009993	disco-r|NP_727938.1|DMEL	LOC6550549|XP_026837671.1|DERE
OG0009994	CG15579|NP_652515.1|DMEL	LOC6550991|XP_001976867.1|DERE
OG0009995	CG11356|NP_572786.2|DMEL	LOC6551214|XP_001978387.1|DERE
OG0009996	CG2147|NP_572465.1|DMEL	LOC6550242|XP_001977917.1|DERE
OG0009997	CG12057|NP_572534.1|DMEL	LOC6549852|XP_001977358.2|DERE
OG0009998	Cyp28c1|NP_572752.1|DMEL	LOC6551258|XP_001977072.1|DERE
OG0009999	CG12155|NP_572403.1|DMEL	LOC6551630|XP_001978560.1|DERE
OG0010000	CG10962|NP_788887.1|DMEL	LOC6549862|XP_001977392.1|DERE
OG0010001	Cyp318a1|NP_727590.1|DMEL	LOC6551221|XP_001978394.1|DERE
OG0010002	CG34263|NP_001097459.1|DMEL	LOC26526159|XP_015014233.2|DERE
OG0010003	piwi|NP_476875.1|DMEL	LOC6542072|XP_026834177.1|DERE
OG0010004	CG14440|NP_572343.1|DMEL	LOC6551490|XP_001978474.2|DERE
OG0010005	CG32396|NP_729172.1|DMEL	LOC6545437|XP_001972126.2|DERE
OG0010006	CG12995|NP_728059.1|DMEL	LOC6550144|XP_001977541.1|DERE
OG0010007	CG6067|NP_572283.1|DMEL	LOC6550425|XP_001977039.1|DERE
OG0010008	CG6290|NP_573294.1|DMEL	LOC6550133|XP_001977662.1|DERE
OG0010009	scw|NP_524863.3|DMEL	LOC6548942|XP_001974220.1|DERE
OG0010010	Cyp6v1|NP_608403.1|DMEL	LOC6549788|XP_026837728.1|DERE
OG0010011	CG3546|NP_572172.1|DMEL	LOC6551272|XP_001976891.3|DERE
OG0010012	CG32603|NP_727758.1|DMEL	LOC6550231|XP_001978199.2|DERE
OG0010013	CG1545|NP_572677.2|DMEL	LOC6551675|XP_001977178.3|DERE
OG0010014	CG12643|NP_652547.1|DMEL	LOC6551462|XP_001977253.1|DERE
OG0010015	CG1552|NP_572676.2|DMEL	LOC6551511|XP_015011030.1|DERE
OG0010016	tsg|NP_511135.1|DMEL	LOC6551174|XP_001977049.1|DERE
OG0010017	CG1537|NP_572678.1|DMEL	LOC6551674|XP_001977177.1|DERE
OG0010018	FarO|NP_652021.1|DMEL	LOC6555496|XP_001982621.1|DERE
OG0010019	NetB|NP_511155.1|DMEL	LOC6550625|XP_001978164.2|DERE
OG0010020	CG44325|NP_001285034.1|DMEL	LOC6549905|XP_001977381.2|DERE
OG0010021	CG9673|NP_573149.1|DMEL	LOC6550012|XP_001977478.1|DERE
OG0010022	CG1801|NP_728408.3|DMEL	LOC6549930|XP_001978678.2|DERE
OG0010023	sc|NP_476803.1|DMEL	LOC6555644|XP_001982386.2|DERE
OG0010024	ac|NP_476824.1|DMEL	LOC6555553|XP_001982385.1|DERE
OG0010025	a6|NP_477309.1|DMEL	LOC6555678|XP_026837525.1|DERE
OG0010026	CG11162|NP_572910.1|DMEL	LOC6551131|XP_001978245.1|DERE
OG0010027	PIP82|NP_572487.3|DMEL	LOC6549672|XP_001977431.1|DERE
OG0010028	Sk1|NP_572717.1|DMEL	LOC6551618|XP_026838825.1|DERE
OG0010029	CG34331|NP_001285478.1|DMEL	LOC6550403|XP_001977850.1|DERE
OG0010030	Cpr12A|NP_572896.1|DMEL	LOC6551013|XP_001978264.1|DERE
OG0010031	CG11816|NP_001259515.1|DMEL	LOC6551028|XP_026837865.1|DERE
OG0010032	CG15256|NP_609754.2|DMEL	LOC6541673|XP_001968973.2|DERE
OG0010033	CG4116|NP_570047.1|DMEL	LOC6549758|XP_001976777.2|DERE
OG0010034	CG14423|NP_570044.1|DMEL	LOC6550322|XP_001976770.1|DERE
OG0010035	CG3598|NP_570040.1|DMEL	LOC6550688|XP_001976766.1|DERE
OG0010036	CG32793|NP_726835.1|DMEL	LOC6550686|XP_001976764.3|DERE
OG0010037	CG14424|NP_570037.1|DMEL	LOC6550685|XP_001976763.1|DERE
OG0010038	CG15465|NP_572206.1|DMEL	LOC6551115|XP_026837785.1|DERE
OG0010040	CG31910|NP_723211.1|DMEL	LOC6541135|XP_001970066.1|DERE
OG0010041	CG42264|NP_572260.2|DMEL	LOC6550845|XP_015010925.2|DERE
OG0010042	CG9686|NP_572586.2|DMEL	LOC6551571|XP_001977292.1|DERE
OG0010043	CG9691|NP_572588.1|DMEL	LOC6551569|XP_001977290.1|DERE
OG0010044	Ilp6|NP_570000.1|DMEL	LOC6555537|XP_026838362.1|DERE
OG0010045	Obp19c|NP_608392.1|DMEL	LOC6550181|XP_001977886.1|DERE
OG0010046	Obp19b|NP_608391.2|DMEL	LOC6550180|XP_001977885.1|DERE
OG0010047	Yp3|NP_511148.2|DMEL	LOC6550869|XP_001978229.1|DERE
OG0010048	CG33178|NP_001285263.1|DMEL	LOC6550573|XP_015010688.1|DERE
OG0010049	CG8206|NP_573064.1|DMEL	LOC6550748|XP_001978045.1|DERE
OG0010050	CG8944|NP_573065.1|DMEL	LOC6550747|XP_001978044.1|DERE
OG0010051	CG15570|NP_572154.1|DMEL	LOC6551154|XP_001976855.1|DERE
OG0010052	CG17169|NP_001163862.1|DMEL	LOC26526136|XP_015011440.1|DERE
OG0010053	CG2909|NP_572616.1|DMEL	LOC6551458|XP_001977249.1|DERE
OG0010054	CG2116|NP_572444.2|DMEL	LOC6550337|XP_001977895.1|DERE
OG0010055	CG17982|NP_572447.1|DMEL	LOC6550311|XP_001977899.1|DERE
OG0010056	Met|NP_511126.2|DMEL	LOC6551307|XP_001977095.1|DERE
OG0010057	CG14630|NP_651985.1|DMEL	LOC6555792|XP_001982462.1|DERE
OG0010058	CG12723|NP_572864.2|DMEL	LOC6551055|XP_026838048.1|DERE
OG0010059	CG15210|NP_652465.1|DMEL	LOC6551417|XP_001977203.1|DERE
OG0010060	Cpr11B|NP_572807.1|DMEL	LOC6551180|XP_001978363.1|DERE
OG0010061	CG13720|NP_647913.3|DMEL	LOC6543707|XP_001971914.1|DERE
OG0010062	CG13297|NP_648030.2|DMEL	LOC6545120|XP_001972089.1|DERE
OG0010063	CG13728|NP_648974.3|DMEL	LOC6543651|XP_001972951.1|DERE
OG0010064	CG12229|NP_648980.1|DMEL	LOC6543611|XP_001972942.1|DERE
OG0010065	CG13285|NP_647969.1|DMEL	LOC26526035|XP_015014209.1|DERE
OG0010066	CG13931|NP_001261274.1|DMEL	LOC6545974|XP_001971184.1|DERE
OG0010067	CG32298|NP_728742.1|DMEL	LOC6546523|XP_001971276.2|DERE
OG0010068	CG33056|NP_788556.1|DMEL	LOC6546491|XP_026833180.1|DERE
OG0010069	Cpr62Bc|NP_647668.1|DMEL	LOC6546027|XP_001971212.1|DERE
OG0010070	CG33285|NP_996130.1|DMEL	LOC26526652|XP_015014322.1|DERE
OG0010071	CG34250|NP_001287094.1|DMEL	LOC6546324|XP_001972936.2|DERE
OG0010072	CG15213|NP_652459.1|DMEL	LOC6544040|XP_001971964.2|DERE
OG0010073	CG42445|NP_001163378.1|DMEL	LOC6543804|XP_026833525.1|DERE
OG0010074	CG4198|NP_572213.1|DMEL	LOC113564539|XP_026838108.1|DERE
OG0010075	CG33159|NP_788455.1|DMEL	LOC6544346|XP_001971716.1|DERE
OG0010076	ver|NP_648587.1|DMEL	LOC6545309|XP_001972551.1|DERE
OG0010077	CG13058|NP_648877.1|DMEL	LOC6544972|XP_001973239.1|DERE
OG0010078	CG13038|NP_652415.2|DMEL	LOC6544971|XP_001973238.1|DERE
OG0010079	CG13047|NP_648862.2|DMEL	LOC6545040|XP_001973222.2|DERE
OG0010080	tut|NP_729346.1|DMEL	LOC6544394|XP_001971695.2|DERE
OG0010081	CG3982|NP_729490.1|DMEL	LOC26526084|XP_015014216.1|DERE
OG0010082	CG32267|NP_728885.1|DMEL	LOC6546269|XP_001971765.1|DERE
OG0010083	CG4613|NP_648707.2|DMEL	LOC6545916|XP_001972729.1|DERE
OG0010084	CG42507|NP_001163443.1|DMEL	LOC6545743|XP_001972750.1|DERE
OG0010085	CG14459|NP_001356911.1|DMEL	LOC6544201|XP_026832208.1|DERE
OG0010086	Lk|NP_524893.2|DMEL	LOC6545919|XP_001972732.1|DERE
OG0010087	CG13737|NP_648666.1|DMEL	LOC6545615|XP_015013950.1|DERE
OG0010088	CG14569|NP_649354.1|DMEL	LOC6544126|XP_001973678.1|DERE
OG0010089	CG7512|NP_001097585.3|DMEL	LOC6544457|XP_001972395.1|DERE
OG0010090	ey|NP_001014693.1|DMEL	LOC6555847|XP_001982710.1|DERE
OG0010091	CG10139|NP_610976.1|DMEL	LOC6548820|XP_001975605.1|DERE
OG0010092	CG40298|NP_001036631.1|DMEL	LOC26526262|XP_015014249.1|DERE
OG0010093	Ugt317A1|NP_611694.2|DMEL	LOC6546655|XP_001974498.1|DERE
OG0010094	Nepl13|NP_651096.1|DMEL	LOC6554882|XP_001982220.1|DERE
OG0010095	CG17786|NP_651231.1|DMEL	LOC26526623|XP_015009395.1|DERE
OG0010096	CG32750|NP_727067.1|DMEL	LOC6551338|XP_001978414.1|DERE
OG0010097	CG13358|NP_569862.3|DMEL	LOC6555642|XP_001982433.2|DERE
OG0010098	psd|NP_001260116.1|DMEL	LOC6540698|XP_001968868.1|DERE
OG0010099	CG10623|NP_609921.1|DMEL	LOC6549347|XP_001974327.2|DERE
OG0010100	l_3_psg2|NP_647974.1|DMEL	LOC6544362|XP_001972000.3|DERE
OG0010101	CG7148|NP_649366.1|DMEL	LOC6543685|XP_001973697.1|DERE
OG0010102	CG14564|NP_649361.1|DMEL	LOC6544134|XP_001973686.3|DERE
OG0010103	CG14570|NP_649353.1|DMEL	LOC6544125|XP_001973677.1|DERE
OG0010104	Bet3|NP_648312.3|DMEL	LOC6545647|XP_001972167.2|DERE
OG0010105	CG31898|NP_723390.1|DMEL	LOC6540685|XP_001970304.1|DERE
OG0010106	CG30046|NP_725129.1|DMEL	LOC6546844|XP_001975946.1|DERE
OG0010107	Gr59e|NP_788431.1|DMEL	LOC6547805|XP_001976422.3|DERE
OG0010108	CG5756|NP_611292.2|DMEL	LOC6546973|XP_015011885.1|DERE
OG0010110	CG10469|NP_648025.1|DMEL	LOC6545281|XP_001972070.1|DERE
OG0010111	CG11828|NP_651648.5|DMEL	LOC6555160|XP_001981416.2|DERE
OG0010112	wntD|NP_650272.1|DMEL	LOC6553201|XP_001980294.1|DERE
OG0010113	rux|NP_511053.2|DMEL	LOC6550431|XP_026838739.1|DERE
OG0010114	CG12680|NP_572201.2|DMEL	LOC6551202|XP_001976934.1|DERE
OG0010115	CG5062|NP_572207.1|DMEL	LOC6551116|XP_001976940.1|DERE
OG0010116	Ir7d|NP_001138175.1|DMEL	LOC6551502|XP_001978573.1|DERE
