Orthogroup	DMEL.longest_only	DELE.longest_only
OG0008010	CG3632|NP_001096996.1|DMEL	LOC108141611|XP_017120557.1|DELE
OG0008011	CG4269|NP_611683.1|DMEL	LOC108137545|XP_017114758.1|DELE
OG0008013	isopeptidase-T-3|NP_001261098.1|DMEL	LOC108143595|XP_017123607.1|DELE
OG0008014	Fip1|NP_649476.1|DMEL	LOC108141209|XP_017119946.1|DELE
OG0008015	Plod|NP_648451.1|DMEL	LOC108150307|XP_017133910.1|DELE
OG0008016	nkt|NP_648450.3|DMEL	LOC108150309|XP_017133913.1|DELE
OG0008017	hec|NP_572843.2|DMEL	LOC108150042|XP_017133493.1|DELE
OG0008018	futsch|NP_001096864.1|DMEL	LOC108135884|XP_017112276.1|DELE
OG0008019	CG12531|NP_608350.2|DMEL	LOC108137704|XP_017115070.1|DELE
OG0008020	Regnase-1|NP_650863.3|DMEL	LOC108136958|XP_017113932.1|DELE
OG0008021	Fcp3C|NP_477482.2|DMEL	LOC108136190|XP_017112678.1|DELE
OG0008022	Nep5|NP_733186.2|DMEL	LOC108148660|XP_017131281.1|DELE
OG0008023	fs_1_N|NP_569901.1|DMEL	LOC108135932|XP_017112368.1|DELE
OG0008024	CG11409|NP_569902.2|DMEL	LOC108135933|XP_017112370.1|DELE
OG0008025	Lrpprc2|NP_569913.1|DMEL	LOC108138430|XP_017116121.1|DELE
OG0008026	Pa1|NP_572712.1|DMEL	LOC108142556|XP_017121984.1|DELE
OG0008027	pon|NP_525072.2|DMEL	LOC108137201|XP_017114280.1|DELE
OG0008028	14-3-3epsilon|NP_732309.1|DMEL	LOC108136800|XP_017113681.1|DELE
OG0008029	Nab2|NP_651243.1|DMEL	LOC108136811|XP_017113704.1|DELE
OG0008030	atms|NP_649493.1|DMEL	LOC108141143|XP_017119856.1|DELE
OG0008031	betaggt-II|NP_524894.1|DMEL	LOC108138919|XP_017116973.1|DELE
OG0008032	RpL6|NP_651876.1|DMEL	LOC108143051|XP_017122749.1|DELE
OG0008033	CG42327|NP_001036706.2|DMEL	LOC108140646|XP_017119059.1|DELE
OG0008034	ATP8B|NP_731669.2|DMEL	LOC108135108|XP_017111173.1|DELE
OG0008035	CG9411|NP_572962.1|DMEL	LOC108135441|XP_017111670.1|DELE
OG0008036	CG4553|NP_651396.1|DMEL	LOC108148495|XP_017131019.1|DELE
OG0008037	Fur1|NP_001262954.1|DMEL	LOC108143819|XP_017123846.1|DELE
OG0008038	Klf15|NP_572185.1|DMEL	LOC108137093|XP_017114107.1|DELE
OG0008039	CG15923|NP_001262769.1|DMEL	LOC108140591|XP_017118979.1|DELE
OG0008040	CG1896|NP_651886.1|DMEL	LOC108142933|XP_017122516.1|DELE
OG0008041	gd|NP_001259479.1|DMEL	LOC108145584|XP_017126586.1|DELE
OG0008042	CG5641|NP_650196.1|DMEL	LOC108134784|XP_017110722.1|DELE
OG0008043	CG2918|NP_569995.1|DMEL	LOC108137156|XP_017114214.1|DELE
OG0008044	per|NP_525056.2|DMEL	LOC108136208|XP_017112705.1|DELE
OG0008045	CG2875|NP_570069.1|DMEL	LOC108135946|XP_017112388.1|DELE
OG0008046	CG16953|NP_650897.3|DMEL	LOC108136937|XP_017113902.1|DELE
OG0008047	CG5793|NP_001247226.1|DMEL	LOC108140657|XP_017119078.1|DELE
OG0008048	Srp72|NP_650898.1|DMEL	LOC108140693|XP_017119130.1|DELE
OG0008049	slmb|NP_001262802.1|DMEL	LOC108140656|XP_017119076.1|DELE
OG0008050	Tnks|NP_001262963.1|DMEL	LOC108148785|XP_017131489.1|DELE
OG0008051	Su_fu_|NP_536750.2|DMEL	LOC108135796|XP_017112155.1|DELE
OG0008052	Hel89B|NP_732097.2|DMEL	LOC108140602|XP_017119000.1|DELE
OG0008053	Vps11|NP_730776.1|DMEL	LOC108148572|XP_017131110.1|DELE
OG0008054	CG13377|NP_569835.1|DMEL	LOC108137119|XP_017114135.1|DELE
OG0008055	dsh|NP_511118.2|DMEL	LOC108142756|XP_017122277.1|DELE
OG0008056	pck|NP_726742.1|DMEL	LOC108138436|XP_017116126.1|DELE
OG0008057	SecS|NP_649556.3|DMEL	LOC108137490|XP_017114695.1|DELE
OG0008058	HEATR2|NP_731905.1|DMEL	LOC108139212|XP_017117350.1|DELE
OG0008059	Rev7|NP_649555.1|DMEL	LOC108137496|XP_017114701.1|DELE
OG0008060	CG17187|NP_650056.1|DMEL	LOC108136980|XP_017113961.1|DELE
OG0008061	bys|NP_511074.1|DMEL	LOC108138567|XP_017116336.1|DELE
OG0008062	Scamp|NP_573023.2|DMEL	LOC108137727|XP_017115113.1|DELE
OG0008063	NANS|NP_650195.1|DMEL	LOC108134786|XP_017110723.1|DELE
OG0008064	Nipsnap|NP_573103.1|DMEL	LOC108134985|XP_017111005.1|DELE
OG0008065	CG3342|NP_572324.1|DMEL	LOC108134902|XP_017110899.1|DELE
OG0008066	S6kII|NP_523437.2|DMEL	LOC108140876|XP_017119395.1|DELE
OG0008067	Upf1|NP_572767.1|DMEL	LOC108148153|XP_017130537.1|DELE
OG0008068	CG10362|NP_572771.1|DMEL	LOC108145594|XP_017126613.1|DELE
OG0008069	CG14868|NP_650458.1|DMEL	LOC108140407|XP_017118612.1|DELE
OG0008070	Pus1|NP_001163664.1|DMEL	LOC108140694|XP_017119131.1|DELE
OG0008071	CG8300|NP_572384.1|DMEL	LOC108138565|XP_017116334.1|DELE
OG0008072	CG32533|NP_728244.1|DMEL	LOC108134870|XP_017110849.1|DELE
OG0008074	Es2|NP_572480.1|DMEL	LOC108148116|XP_017130459.1|DELE
OG0008075	ppk9|NP_611622.2|DMEL	LOC108143669|XP_017123669.1|DELE
OG0008076	pcx|NP_001259183.2|DMEL	LOC108136264|XP_017112812.1|DELE
OG0008077	eIF3f1|NP_649489.1|DMEL	LOC108141243|XP_017119989.1|DELE
OG0008078	schlank|NP_652526.1|DMEL	LOC108141066|XP_017119715.1|DELE
OG0008079	CG9164|NP_573021.1|DMEL	LOC108137759|XP_017115150.1|DELE
OG0008080	fs_1_K10|NP_477491.1|DMEL	LOC108136285|XP_017112859.1|DELE
OG0008081	bcn92|NP_477059.2|DMEL	LOC108136266|XP_017112814.1|DELE
OG0008082	spn-D|NP_733200.1|DMEL	LOC108148537|XP_017131067.1|DELE
OG0008083	Spec2|NP_730968.1|DMEL	LOC108148367|XP_017130879.1|DELE
OG0008084	Burs|NP_650983.1|DMEL	LOC108143997|XP_017124105.1|DELE
OG0008085	CG14238|NP_651480.1|DMEL	LOC108148719|XP_017131376.1|DELE
OG0008086	Rga|NP_730966.1|DMEL	LOC108137476|XP_017114674.1|DELE
OG0008087	CG6340|NP_573034.1|DMEL	LOC108137712|XP_017115084.1|DELE
OG0008088	fs_1_Ya|NP_477493.2|DMEL	LOC108141031|XP_017119614.1|DELE
OG0008089	CG2277|NP_612095.3|DMEL	LOC108146012|XP_017127276.1|DELE
OG0008090	Rpp21|NP_788853.1|DMEL	LOC108137347|XP_017114473.1|DELE
OG0008091	Pisd|NP_651208.1|DMEL	LOC108136689|XP_017113500.1|DELE
OG0008092	Hs6st|NP_524409.2|DMEL	LOC108136842|XP_017113752.1|DELE
OG0008093	Dhc16F|NP_523394.1|DMEL	LOC108142456|XP_017121821.1|DELE
OG0008094	dgt2|NP_609531.1|DMEL	LOC108138189|XP_017115791.1|DELE
OG0008095	Blm|NP_524319.2|DMEL	LOC108140729|XP_017119192.1|DELE
OG0008096	Mybbp1A|NP_476593.2|DMEL	LOC108136287|XP_017112862.1|DELE
OG0008097	CG2004|NP_572501.1|DMEL	LOC108136489|XP_017113193.1|DELE
OG0008098	HGTX|NP_001368954.1|DMEL	LOC108143264|XP_017123066.1|DELE
OG0008099	CG5618|NP_649211.1|DMEL	LOC108142740|XP_017122252.1|DELE
OG0008100	REPTOR|NP_001036752.1|DMEL	LOC108139237|XP_017117394.1|DELE
OG0008101	na|NP_001096981.2|DMEL	LOC108147699|XP_017129907.1|DELE
OG0008102	CG5516|NP_650515.1|DMEL	LOC108140410|XP_017118616.1|DELE
OG0008103	CG7889|NP_573368.2|DMEL	LOC108134944|XP_017110956.1|DELE
OG0008104	SCCRO|NP_001246770.1|DMEL	LOC108136151|XP_017112636.1|DELE
OG0008105	CG33332|NP_996214.1|DMEL	LOC108135032|XP_017111061.1|DELE
OG0008106	CG33169|NP_001137999.1|DMEL	LOC108150568|XP_017134305.1|DELE
OG0008107	CG12594|NP_650109.1|DMEL	LOC108140762|XP_017119237.1|DELE
OG0008108	cin|NP_477030.1|DMEL	LOC108137118|XP_017114133.1|DELE
OG0008109	CG3527|NP_572170.1|DMEL	LOC108137185|XP_017114257.1|DELE
OG0008110	v|NP_511113.1|DMEL	LOC108145106|XP_017125795.1|DELE
OG0008111	CG3156|NP_569844.2|DMEL	LOC108147691|XP_017129894.1|DELE
OG0008112	east|NP_001245484.1|DMEL	LOC108136201|XP_017112689.1|DELE
OG0008113	mRpL49|NP_572839.1|DMEL	LOC108149968|XP_017133377.1|DELE
OG0008114	Brms1|NP_572840.1|DMEL	LOC108149963|XP_017133372.1|DELE
OG0008115	sdt|NP_001033835.2|DMEL	LOC108136431|XP_017113059.1|DELE
OG0008116	slpr|NP_001188558.1|DMEL	LOC108136503|XP_017113228.1|DELE
OG0008117	pico|NP_608363.1|DMEL	LOC108147663|XP_017129834.1|DELE
OG0008118	CG17778|NP_569846.2|DMEL	LOC108147651|XP_017129801.1|DELE
OG0008119	Ubqn|NP_608344.1|DMEL	LOC108148140|XP_017130483.1|DELE
OG0008120	CDK2AP1|NP_001259439.1|DMEL	LOC108144906|XP_017125560.1|DELE
OG0008121	CG8569|NP_610795.1|DMEL	LOC108143288|XP_017123092.1|DELE
OG0008122	Pink1|NP_572340.2|DMEL	LOC108138510|XP_017116243.1|DELE
OG0008123	Top3beta|NP_511059.2|DMEL	LOC108141343|XP_017120147.1|DELE
OG0008124	Pdfr|NP_001245501.1|DMEL	LOC108137180|XP_017114248.1|DELE
OG0008125	rb|NP_525071.2|DMEL	LOC108137136|XP_017114178.1|DELE
OG0008126	CG3823|NP_572313.1|DMEL	LOC108141648|XP_017120610.1|DELE
OG0008127	pigs|NP_572331.2|DMEL	LOC108138492|XP_017116187.1|DELE
OG0008128	CG11679|NP_573063.1|DMEL	LOC108134918|XP_017110921.1|DELE
OG0008129	CG3815|NP_572311.1|DMEL	LOC108141350|XP_017120160.1|DELE
OG0008130	Rab35|NP_608373.1|DMEL	LOC108147689|XP_017129891.1|DELE
OG0008131	tyn|NP_001368965.1|DMEL	LOC108137142|XP_017114193.1|DELE
OG0008132	CG6432|NP_651247.1|DMEL	LOC108136882|XP_017113823.1|DELE
OG0008133	CG4332|NP_572861.1|DMEL	LOC108138419|XP_017116104.1|DELE
OG0008134	CG15894|NP_001096891.1|DMEL	LOC108141317|XP_017120078.1|DELE
OG0008135	CG9801|NP_649827.2|DMEL	LOC108143980|XP_017124080.1|DELE
OG0008136	Ir25a|NP_001260049.1|DMEL	LOC108139070|XP_017117182.1|DELE
OG0008137	CG3081|NP_572176.2|DMEL	LOC108137202|XP_017114281.1|DELE
OG0008138	Hsc20|NP_001097616.1|DMEL	LOC108146320|XP_017127773.1|DELE
OG0008139	CG30059|NP_610872.1|DMEL, CG18278|NP_725289.1|DMEL	LOC108149132|XP_017132025.1|DELE
OG0008140	CG3556|NP_572164.2|DMEL	LOC108137137|XP_017114179.1|DELE
OG0008141	CG32668|NP_727502.1|DMEL	LOC108142557|XP_017121985.1|DELE
OG0008142	CG14210|NP_608328.1|DMEL	LOC108134867|XP_017110845.1|DELE
OG0008143	ArgRS|NP_573081.1|DMEL	LOC108134936|XP_017110948.1|DELE
OG0008144	ox|NP_476985.1|DMEL	LOC108145009|XP_017125662.1|DELE
OG0008145	LIMK1|NP_511139.2|DMEL	LOC108137688|XP_017115048.1|DELE
OG0008146	unc-119|NP_572389.1|DMEL	LOC108138572|XP_017116342.1|DELE
OG0008147	CG1677|NP_572387.1|DMEL	LOC108138548|XP_017116307.1|DELE
OG0008148	Rbcn-3A|NP_572302.2|DMEL	LOC108140890|XP_017119417.1|DELE
OG0008149	CG3168|NP_572345.1|DMEL	LOC108138537|XP_017116291.1|DELE
OG0008150	SrpRalpha|NP_524887.2|DMEL	LOC108144926|XP_017125584.1|DELE
OG0008151	beta-Spec|NP_001259660.1|DMEL	LOC108148141|XP_017130484.1|DELE
OG0008152	Hr4|NP_001259161.1|DMEL	LOC108136256|XP_017112794.1|DELE
OG0008153	CG4806|NP_611955.2|DMEL	LOC108144870|XP_017125510.1|DELE
OG0008154	Tsen34|NP_001036605.2|DMEL	LOC108143179|XP_017122918.1|DELE
OG0008155	Ccdc56|NP_996062.3|DMEL	LOC108135678|XP_017112005.1|DELE
OG0008156	rod|NP_476705.1|DMEL	LOC108143036|XP_017122723.1|DELE
OG0008157	CG6345|NP_650002.1|DMEL	LOC108135869|XP_017112261.1|DELE
OG0008158	eIF2alpha|NP_573130.1|DMEL	LOC108137701|XP_017115066.1|DELE
OG0008159	CG42495|NP_001163464.1|DMEL	LOC108135630|XP_017111939.1|DELE
OG0008160	Fak|NP_001137718.1|DMEL	LOC108143492|XP_017123431.1|DELE
OG0008161	CG1231|NP_612032.1|DMEL	LOC108145692|XP_017126739.1|DELE
OG0008162	Gga|NP_572571.1|DMEL	LOC108137275|XP_017114361.1|DELE
OG0008163	CG42272|NP_729101.2|DMEL	LOC108147477|XP_017129516.1|DELE
OG0008164	zyd|NP_001015261.3|DMEL	LOC108140919|XP_017119469.1|DELE
OG0008165	Raf|NP_525047.1|DMEL	LOC108137182|XP_017114254.1|DELE
OG0008166	CG1622|NP_572872.1|DMEL	LOC108136350|XP_017112947.1|DELE
OG0008167	CG11085|NP_572815.3|DMEL	LOC108137618|XP_017114881.1|DELE
OG0008168	CG1463|NP_572813.2|DMEL	LOC108137707|XP_017115074.1|DELE
OG0008169	Sec22|NP_001259103.1|DMEL	LOC108137260|XP_017114344.1|DELE
OG0008170	HPS1|NP_610997.1|DMEL	LOC108149820|XP_017133181.1|DELE
OG0008171	mahe|NP_572424.1|DMEL	LOC108138524|XP_017116274.1|DELE
OG0008172	Ice2|NP_650946.3|DMEL	LOC108140797|XP_017119284.1|DELE
OG0008173	CG8679|NP_610099.1|DMEL	LOC108141897|XP_017121001.1|DELE
OG0008174	CG33155|NP_001027417.1|DMEL	LOC108147587|XP_017129715.1|DELE
OG0008175	Cfp1|NP_572556.1|DMEL	LOC108137433|XP_017114585.1|DELE
OG0008176	Dredd|NP_477249.3|DMEL	LOC108136288|XP_017112863.1|DELE
OG0008177	Rab18|NP_524744.2|DMEL	LOC108136250|XP_017112777.1|DELE
OG0008178	mbt|NP_523375.2|DMEL	LOC108144587|XP_017125077.1|DELE
OG0008179	CG9213|NP_788910.1|DMEL	LOC108137578|XP_017114798.1|DELE
OG0008180	Cdc45|NP_569880.1|DMEL	LOC108137312|XP_017114427.1|DELE
OG0008181	CG3021|NP_652639.1|DMEL	LOC108137313|XP_017114428.1|DELE
OG0008182	MrgBP|NP_610417.1|DMEL	LOC108149798|XP_017133156.1|DELE
OG0008183	Fatp3|NP_726437.2|DMEL	LOC108144715|XP_017125298.1|DELE
OG0008184	Sps2|NP_477478.4|DMEL	LOC108142079|XP_017121255.1|DELE
OG0008185	krz|NP_524988.1|DMEL	LOC108140066|XP_017118259.1|DELE
OG0008186	CG7747|NP_611113.1|DMEL	LOC108137970|XP_017115428.1|DELE
OG0008187	CG30100|NP_725560.1|DMEL	LOC108137973|XP_017115430.1|DELE
OG0008188	RpL27A|NP_476963.1|DMEL	LOC108138789|XP_017116755.1|DELE
OG0008189	Ski6|NP_609618.2|DMEL	LOC108149533|XP_017132654.1|DELE
OG0008190	CG9133|NP_001027093.1|DMEL	LOC108146518|XP_017128042.1|DELE
OG0008191	Ns3|NP_569915.1|DMEL	LOC108138431|XP_017116122.1|DELE
OG0008192	Mer|NP_523413.1|DMEL	LOC108148167|XP_017130556.1|DELE
OG0008193	unc|NP_608435.2|DMEL	LOC108145013|XP_017125671.1|DELE
OG0008194	NC2beta|NP_609736.1|DMEL	LOC108138980|XP_017117053.1|DELE
OG0008195	CG6280|NP_610898.1|DMEL	LOC108149849|XP_017133214.1|DELE
OG0008196	Obp59a|NP_788429.1|DMEL	LOC108137519|XP_017114723.1|DELE, LOC108136346|XP_017112946.1|DELE
OG0008197	Sox21b|NP_001261829.1|DMEL	LOC108146909|XP_017128640.1|DELE
OG0008198	Lztr1|NP_001259114.1|DMEL	LOC108137307|XP_017114422.1|DELE
OG0008199	ric8a|NP_572550.2|DMEL	LOC108137417|XP_017114565.1|DELE
OG0008200	nclb|NP_610623.1|DMEL	LOC108143282|XP_017123086.1|DELE
OG0008201	crim|NP_648500.1|DMEL	LOC108135677|XP_017112004.1|DELE
OG0008202	CG5946|NP_001287035.1|DMEL	LOC108142755|XP_017122275.1|DELE
OG0008203	CG13919|NP_647637.1|DMEL	LOC108146499|XP_017128024.1|DELE
OG0008204	GAA1|NP_572273.2|DMEL	LOC108141409|XP_017120265.1|DELE
OG0008205	Spase25|NP_572723.1|DMEL	LOC108142833|XP_017122387.1|DELE
OG0008206	hzg|NP_001261912.1|DMEL	LOC108142532|XP_017121947.1|DELE
OG0008207	CG11396|NP_649255.1|DMEL	LOC108142876|XP_017122439.1|DELE
OG0008208	Ptp52F|NP_611093.2|DMEL	LOC108141328|XP_017120098.1|DELE
OG0008209	CG12010|NP_728878.1|DMEL	LOC108146392|XP_017127877.1|DELE
OG0008210	Tsp68C|NP_729926.1|DMEL	LOC108146634|XP_017128167.1|DELE
OG0008211	Snx17|NP_609353.1|DMEL	LOC108142040|XP_017121204.1|DELE
OG0008212	CG9330|NP_649129.1|DMEL	LOC108146291|XP_017127725.1|DELE
OG0008213	vnd|NP_476786.2|DMEL	LOC108137725|XP_017115110.1|DELE
OG0008214	CG34242|NP_001097595.1|DMEL	LOC108146906|XP_017128637.1|DELE
OG0008215	CG13001|NP_573181.1|DMEL	LOC108149964|XP_017133373.1|DELE
OG0008216	Clc|NP_524178.2|DMEL	LOC108142492|XP_017121876.1|DELE
OG0008217	Ranbp21|NP_608339.2|DMEL	LOC108148417|XP_017130949.1|DELE
OG0008218	CG42837|NP_001188959.1|DMEL	LOC108144578|XP_017125059.1|DELE
OG0008219	Nost|NP_001285029.1|DMEL	LOC108136428|XP_017113057.1|DELE
OG0008220	CG2186|NP_001368978.1|DMEL	LOC108144611|XP_017125125.1|DELE
OG0008221	Fas3|NP_001097174.1|DMEL	LOC108149295|XP_017132227.1|DELE
OG0008222	CG11367|NP_649412.1|DMEL	LOC108138372|XP_017116040.1|DELE
OG0008223	CG16959|NP_648750.1|DMEL	LOC108136095|XP_017112555.1|DELE
OG0008224	Pitslre|NP_649251.2|DMEL	LOC108142552|XP_017121978.1|DELE
OG0008225	CG1703|NP_572736.1|DMEL	LOC108150018|XP_017133465.1|DELE
OG0008226	SPR|NP_001368972.1|DMEL	LOC108136301|XP_017112877.1|DELE
OG0008227	ppk31|NP_001097944.1|DMEL	LOC108148433|XP_017130957.1|DELE
OG0008228	Kul|NP_651716.1|DMEL	LOC108148817|XP_017131559.1|DELE
OG0008229	CG34107|NP_001036703.1|DMEL	LOC108140532|XP_017118829.1|DELE
OG0008230	CG14314|NP_650690.1|DMEL	LOC108136967|XP_017113947.1|DELE
OG0008232	JTBR|NP_477403.1|DMEL	LOC108146288|XP_017127722.1|DELE
OG0008233	fbp|NP_724223.4|DMEL	LOC108139073|XP_017117185.1|DELE
OG0008234	CG2811|NP_001246514.1|DMEL	LOC108141522|XP_017120445.1|DELE
OG0008235	Neb-cGP|NP_652548.1|DMEL	LOC108140853|XP_017119327.1|DELE
OG0008236	CG34200|NP_001097193.1|DMEL	LOC108147017|XP_017128763.1|DELE
OG0008237	Coq9|NP_724594.1|DMEL	LOC108149652|XP_017132881.1|DELE
OG0008238	cue|NP_612113.2|DMEL	LOC108145882|XP_017127017.1|DELE
OG0008239	CG10581|NP_649279.2|DMEL	LOC108142822|XP_017122373.1|DELE
OG0008240	CG10927|NP_611345.1|DMEL	LOC108138827|XP_017116822.1|DELE
OG0008243	CG34231|NP_001097280.2|DMEL	LOC108144920|XP_017125574.1|DELE
OG0008244	Theg|NP_650999.1|DMEL	LOC108144002|XP_017124111.1|DELE
OG0008245	Obp56h|NP_611448.2|DMEL	LOC108145000|XP_017125651.1|DELE
OG0008246	Cda9|NP_611192.1|DMEL	LOC108144193|XP_017124347.1|DELE
OG0008247	CG17224|NP_722867.1|DMEL	LOC108149014|XP_017131849.1|DELE
OG0008248	CG5909|NP_651544.1|DMEL	LOC108148474|XP_017130995.1|DELE
OG0008249	CG9702|NP_651810.1|DMEL	LOC108148626|XP_017131218.1|DELE
OG0008250	CG13326|NP_610838.1|DMEL	LOC108144985|XP_017125627.1|DELE
OG0008251	CG30160|NP_724526.1|DMEL, Tsp42Eb|NP_724525.1|DMEL	LOC108145101|XP_017125781.1|DELE
OG0008252	CG8008|NP_001137623.1|DMEL	LOC108143479|XP_017123415.1|DELE
OG0008253	Mal-A2|NP_476625.2|DMEL	LOC108145364|XP_017126246.1|DELE
OG0008254	CG13895|NP_001261220.1|DMEL	LOC108146479|XP_017127992.1|DELE
OG0008255	CG14448|NP_649418.1|DMEL	LOC108138378|XP_017116049.1|DELE
OG0008256	nec|NP_524851.1|DMEL	LOC108147349|XP_017129268.1|DELE
OG0008257	Gem4c|NP_726901.2|DMEL, Gem4b|NP_726900.2|DMEL, Glos|NP_570086.1|DMEL	LOC108136623|XP_017113431.1|DELE
OG0008258	CG6304|NP_609826.1|DMEL	LOC108150435|XP_017134082.1|DELE
OG0008259	CG15631|NP_608855.2|DMEL	LOC108138646|XP_017116475.1|DELE
OG0008260	CG33234|NP_001097483.2|DMEL	LOC108145904|XP_017127046.1|DELE
OG0008261	CG14490|NP_611274.1|DMEL	LOC108144389|XP_017124655.1|DELE
OG0008262	CG7881|NP_610190.2|DMEL	LOC108147599|XP_017129730.1|DELE
OG0008263	Obp57a|NP_725966.1|DMEL	LOC108143337|XP_017123146.1|DELE
OG0008263	Obp57b|NP_725965.1|DMEL	LOC108143310|XP_017123116.1|DELE
OG0008264	CG18067|NP_611484.1|DMEL	LOC108143581|XP_017123586.1|DELE
OG0008265	CG31041|NP_733294.2|DMEL	LOC108148481|XP_017131004.1|DELE
OG0008266	CG2182|NP_649570.1|DMEL	LOC108148348|XP_017130852.1|DELE
OG0008267	CG46339|NP_001263001.1|DMEL	LOC108148725|XP_017131388.1|DELE
OG0008268	Nbr|NP_610094.1|DMEL	LOC108149454|XP_017132535.1|DELE
OG0008269	CG2493|NP_610037.1|DMEL	LOC108142064|XP_017121238.1|DELE
OG0008270	CG2681|NP_570022.2|DMEL	LOC108140937|XP_017119498.1|DELE
OG0008271	CG32485|NP_728794.1|DMEL	LOC108145927|XP_017127105.1|DELE
OG0008272	IntS6|NP_572253.2|DMEL	LOC108149870|XP_017133241.1|DELE
OG0008273	CG14711|NP_650094.1|DMEL	LOC108140687|XP_017119125.1|DELE
OG0008274	CG32801|NP_726776.1|DMEL	LOC108136191|XP_017112679.1|DELE
OG0008275	cv|NP_536786.1|DMEL	LOC108136344|XP_017112941.1|DELE
OG0008276	sog|NP_476736.1|DMEL	LOC108136479|XP_017113181.1|DELE
OG0008278	RfC3|NP_609399.1|DMEL	LOC108142091|XP_017121274.1|DELE
OG0008279	CG14408|NP_727792.2|DMEL	LOC108135430|XP_017111654.1|DELE
OG0008280	CG1847|NP_001368980.1|DMEL	LOC108135440|XP_017111669.1|DELE
OG0008281	CG7453|NP_573355.1|DMEL	LOC108134932|XP_017110941.1|DELE
OG0008282	Cpr11A|NP_572803.1|DMEL	LOC108149966|XP_017133375.1|DELE
OG0008283	goe|NP_573160.1|DMEL	LOC108147673|XP_017129858.1|DELE
OG0008284	mGluR|NP_524639.2|DMEL	LOC108145300|XP_017126110.1|DELE
OG0008285	CG43386|NP_572594.2|DMEL	LOC108137324|XP_017114441.1|DELE
OG0008286	m|NP_572747.1|DMEL	LOC108137716|XP_017115090.1|DELE
OG0008287	CG1632|NP_572467.1|DMEL	LOC108136436|XP_017113082.1|DELE
OG0008288	CG5835|NP_650785.1|DMEL	LOC108135793|XP_017112150.1|DELE
OG0008289	CG13639|NP_001247299.1|DMEL	LOC108142938|XP_017122522.1|DELE
OG0008290	BCL7-like|NP_572562.1|DMEL	LOC108137342|XP_017114468.1|DELE
OG0008291	sni|NP_572466.1|DMEL	LOC108136495|XP_017113204.1|DELE
OG0008292	CG32803|NP_001259150.1|DMEL	LOC108136272|XP_017112830.1|DELE
OG0008293	kek6|NP_001263151.1|DMEL	LOC108143006|XP_017122677.1|DELE
OG0008294	CG31142|NP_732915.1|DMEL	LOC108136962|XP_017113941.1|DELE
OG0008295	CG1434|NP_572950.2|DMEL	LOC108147744|XP_017129964.1|DELE
OG0008296	SWIP|NP_573116.2|DMEL	LOC108141615|XP_017120570.1|DELE
OG0008297	CG1636|NP_572470.3|DMEL	LOC108136438|XP_017113086.1|DELE
OG0008298	CG17068|NP_608379.1|DMEL	LOC108147700|XP_017129910.1|DELE
OG0008299	CG14253|NP_651517.1|DMEL	LOC108148825|XP_017131572.1|DELE
OG0008300	CG12065|NP_001368976.1|DMEL	LOC108136533|XP_017113307.1|DELE
OG0008301	CG12947|NP_001097731.1|DMEL	LOC108139197|XP_017117326.1|DELE
OG0008302	CG5445|NP_573213.1|DMEL	LOC108136349|XP_017112945.1|DELE
OG0008303	cib|NP_525065.1|DMEL	LOC108136548|XP_017113336.1|DELE
OG0008304	CG32816|NP_726662.1|DMEL	LOC108137153|XP_017114208.1|DELE
OG0008305	CG15602|NP_573077.2|DMEL	LOC108134911|XP_017110913.1|DELE
OG0008306	CG10802|NP_570062.1|DMEL	LOC108135940|XP_017112378.1|DELE
OG0008307	CCHa1|NP_001097784.1|DMEL	LOC108139337|XP_017117545.1|DELE
OG0008308	TTLL5|NP_733081.1|DMEL	LOC108143942|XP_017124023.1|DELE
OG0008309	CG6523|NP_609641.1|DMEL	LOC108149249|XP_017132178.1|DELE
OG0008310	RpL26|NP_649070.1|DMEL	LOC108146524|XP_017128050.1|DELE
OG0008311	CG12540|NP_572963.1|DMEL	LOC108135408|XP_017111594.1|DELE
OG0008312	VAChT|NP_477138.1|DMEL	LOC108135759|XP_017112094.1|DELE
OG0008313	CG43902|NP_572608.2|DMEL	LOC108137281|XP_017114375.1|DELE
OG0008314	SmF|NP_523708.2|DMEL	LOC108149725|XP_017132980.1|DELE
OG0008315	Sras|NP_524673.3|DMEL	LOC108147389|XP_017129313.1|DELE
OG0008317	CG7059|NP_651034.2|DMEL	LOC108148478|XP_017130999.1|DELE
OG0008318	CG32576|NP_001014746.1|DMEL	LOC108141630|XP_017120590.1|DELE
OG0008319	CG18635|NP_611267.1|DMEL	LOC108144835|XP_017125465.1|DELE
OG0008320	jub|NP_572930.3|DMEL	LOC108144363|XP_017124621.1|DELE
OG0008321	CG12948|NP_649936.1|DMEL	LOC108139340|XP_017117550.1|DELE
OG0008322	trk|NP_476767.2|DMEL	LOC108141967|XP_017121105.1|DELE
OG0008323	CG14687|NP_650018.1|DMEL	LOC108135567|XP_017111819.1|DELE
OG0008324	CG15771|NP_572257.2|DMEL	LOC108149873|XP_017133248.1|DELE
OG0008325	Gmap|NP_001356946.1|DMEL	LOC108137624|XP_017114886.1|DELE
OG0008326	abd-A|NP_732176.1|DMEL	LOC108150517|XP_017134231.1|DELE
OG0008327	CG3860|NP_001286802.1|DMEL	LOC108144633|XP_017125152.1|DELE
OG0008328	CG5928|NP_001245543.1|DMEL	LOC108141472|XP_017120371.1|DELE
