Orthogroup	DMEL.longest_only	DSIM.longest_only
OG0009603	TMEM216|NP_649818.1|DMEL	LOC6728893|XP_016035582.1|DSIM
OG0009604	Mco4|NP_573249.1|DMEL	LOC6726305|XP_016039849.1|DSIM
OG0009605	E_spl_m7-HLH|NP_536753.1|DMEL	LOC6729707|XP_002105013.1|DSIM
OG0009606	E_spl_m3-HLH|NP_524509.2|DMEL	LOC6729703|XP_002105009.1|DSIM
OG0009607	E_spl_m2-BFM|NP_524508.1|DMEL	LOC27206428|XP_016036363.1|DSIM
OG0009608	CG17781|NP_651258.1|DMEL	LOC6729407|XP_016036053.1|DSIM
OG0009609	Mst89B|NP_650529.2|DMEL	LOC6727854|XP_002103209.3|DSIM
OG0009610	CG3517|NP_650807.1|DMEL	LOC6727450|XP_002102830.1|DSIM
OG0009611	CG11626|NP_001369023.1|DMEL	LOC6727451|XP_016034051.1|DSIM
OG0009612	CG12278|NP_650934.1|DMEL	LOC6727252|XP_002102644.1|DSIM
OG0009613	Nepl9|NP_609815.1|DMEL	LOC27206416|XP_016025249.1|DSIM
OG0009614	CG14356|NP_650339.1|DMEL	LOC6728134|XP_002103485.1|DSIM
OG0009615	CG14258|NP_651531.1|DMEL	LOC6729820|XP_016036522.1|DSIM
OG0009616	TwdlC|NP_651519.1|DMEL	LOC6729807|XP_002105110.1|DSIM
OG0009617	fru|NP_001163648.1|DMEL	LOC6727559|XP_016034141.1|DSIM
OG0009619	CAH8|NP_651033.2|DMEL	LOC6729086|XP_002104407.1|DSIM
OG0009620	CG31463|NP_731227.1|DMEL	LOC6728953|XP_002104281.1|DSIM
OG0009621	CG11672|NP_649779.1|DMEL	LOC6728955|XP_002104283.1|DSIM
OG0009622	CG14298|NP_650755.1|DMEL	LOC6727524|XP_002102904.1|DSIM
OG0009623	vrs|NP_650202.1|DMEL	LOC6728347|XP_002103695.2|DSIM
OG0009624	CG1971|NP_651900.1|DMEL	LOC6730383|XP_002105665.1|DSIM
OG0009625	PH4alphaMP|NP_524594.2|DMEL	LOC6730233|XP_002105516.2|DSIM
OG0009626	CG7031|NP_651101.1|DMEL	LOC6729169|XP_002104490.1|DSIM
OG0009627	CG13840|NP_651102.3|DMEL	LOC27207846|XP_016035822.1|DSIM
OG0009628	Nepl15|NP_651098.2|DMEL	LOC6729165|XP_002104486.1|DSIM
OG0009629	TwdlW|NP_650606.2|DMEL	LOC6727731|XP_016034307.1|DSIM
OG0009630	CG31267|NP_732214.1|DMEL	LOC6727735|XP_002103097.1|DSIM
OG0009631	Spc25|NP_650239.1|DMEL	LOC6728293|XP_002103642.1|DSIM
OG0009632	sisA|NP_511116.2|DMEL	LOC6740079|XP_002076963.1|DSIM
OG0009633	hui|NP_610991.1|DMEL	LOC6734542|XP_016027658.1|DSIM
OG0009634	CG31204|NP_733428.2|DMEL	LOC6730334|XP_002105616.1|DSIM
OG0009635	CG12402|NP_001303481.1|DMEL	LOC6728143|XP_002103494.1|DSIM
OG0009636	mag|NP_649229.1|DMEL	LOC6738867|XP_002085662.1|DSIM
OG0009637	CG11168|NP_651311.2|DMEL	LOC6729500|XP_016036171.1|DSIM
OG0009638	CG14300|NP_001014639.1|DMEL	LOC6727537|XP_002102917.1|DSIM
OG0009639	zen|NP_476793.1|DMEL	LOC6727006|XP_002102407.1|DSIM
OG0009640	CG6425|NP_651497.1|DMEL	LOC6729767|XP_016036453.1|DSIM
OG0009641	CG5391|NP_651021.1|DMEL	LOC6729071|XP_002104392.2|DSIM
OG0009642	CG7080|NP_651019.1|DMEL	LOC6729068|XP_002104389.2|DSIM
OG0009643	Gr89a|NP_650555.2|DMEL	LOC27208951|XP_016034396.1|DSIM
OG0009644	Gba1a|NP_651172.1|DMEL	LOC6729265|XP_002104585.1|DSIM
OG0009645	CG10301|NP_651173.2|DMEL	LOC6729268|XP_002104588.2|DSIM
OG0009646	CG9698|NP_651806.2|DMEL	LOC6730242|XP_016036996.1|DSIM
OG0009647	PH4alphaNE1|NP_733374.1|DMEL	LOC6730234|XP_016036984.1|DSIM
OG0009648	Obp83cd|NP_649612.1|DMEL	LOC6726917|XP_016033421.1|DSIM
OG0009649	Nepl18|NP_651643.1|DMEL	LOC6729968|XP_002105262.2|DSIM
OG0009650	CG5953|NP_609796.1|DMEL	LOC6732525|XP_039154454.1|DSIM
OG0009651	esc|NP_477431.1|DMEL	LOC6732013|XP_002079146.1|DSIM
OG0009652	CG8851|NP_722917.2|DMEL	LOC6730880|XP_016023305.1|DSIM
OG0009653	CG31777|NP_722933.1|DMEL	LOC6730906|XP_002078070.1|DSIM
OG0009654	CG31778|NP_722932.1|DMEL	LOC6730905|XP_002078069.2|DSIM
OG0009655	pes|NP_001137808.1|DMEL	LOC6739225|XP_016024035.1|DSIM
OG0009656	CG34134|NP_001036347.1|DMEL	LOC6731449|XP_002078600.2|DSIM
OG0009657	CG34448|NP_001097059.1|DMEL	LOC6730710|XP_016023148.1|DSIM
OG0009658	CG14947|NP_609546.1|DMEL	LOC6732055|XP_016024738.1|DSIM
OG0009659	CG11927|NP_608867.1|DMEL	LOC6731006|XP_016023477.1|DSIM
OG0009660	Tengl2|NP_722779.1|DMEL	LOC6730676|XP_002077846.1|DSIM
OG0009661	CG7164|NP_609147.1|DMEL	LOC6731391|XP_002078544.1|DSIM
OG0009662	CG31705|NP_609509.2|DMEL	LOC6731990|XP_016024660.1|DSIM
OG0009663	Atxn7|NP_608677.1|DMEL	LOC6730703|XP_016023140.1|DSIM
OG0009664	Bacc|NP_608706.1|DMEL	LOC6730759|XP_016023174.1|DSIM
OG0009665	GluRIIC|NP_608557.4|DMEL	LOC6730515|XP_002077694.2|DSIM
OG0009666	Cyt-c-d|NP_477164.1|DMEL	LOC6732542|XP_016025196.1|DSIM
OG0009667	CG2611|NP_610043.1|DMEL	LOC6732975|XP_002080054.1|DSIM
OG0009668	twit|NP_610067.1|DMEL	LOC6733010|XP_002080089.1|DSIM
OG0009669	Cyp310a1|NP_609891.1|DMEL	LOC6732691|XP_016025425.1|DSIM
OG0009670	CG14042|NP_001036336.1|DMEL	LOC27206201|XP_016023537.1|DSIM
OG0009671	CG17325|NP_001137836.1|DMEL	LOC27206565|XP_016025447.1|DSIM
OG0009672	CG17855|NP_609294.1|DMEL	LOC6731639|XP_002078779.1|DSIM
OG0009673	CG13113|NP_609296.1|DMEL	LOC6731641|XP_002078781.1|DSIM
OG0009674	CG10462|NP_609996.2|DMEL	LOC6732856|XP_039149843.1|DSIM
OG0009675	Pol32|NP_609743.1|DMEL	LOC6732405|XP_002079526.1|DSIM
OG0009676	tsh|NP_523615.2|DMEL	LOC6733099|XP_016025815.1|DSIM
OG0009677	prg|NP_609232.2|DMEL	LOC6731524|XP_002078672.1|DSIM
OG0009678	Cyp6t1|NP_608457.1|DMEL	LOC6740279|XP_002077156.2|DSIM
OG0009679	CG7239|NP_608960.2|DMEL	LOC6731119|XP_039154515.1|DSIM
OG0009680	CG16853|NP_609663.2|DMEL	LOC6732230|XP_002079359.1|DSIM
OG0009681	CG9815|NP_001097434.1|DMEL	LOC6735874|XP_016029238.2|DSIM
OG0009682	CG34202|NP_001097386.1|DMEL	LOC6735436|XP_002082376.1|DSIM
OG0009683	Tsp42Eg|NP_523633.1|DMEL	LOC6733312|XP_002080371.1|DSIM
OG0009684	Tsp42Eh|NP_523634.1|DMEL	LOC6733313|XP_016026236.1|DSIM
OG0009685	Tsp42Ej|NP_523636.1|DMEL	LOC6733317|XP_002080376.1|DSIM
OG0009686	CG10910|NP_611280.2|DMEL	LOC6735031|XP_016028319.2|DSIM
OG0009687	CG14495|NP_611284.2|DMEL	LOC6735036|XP_002082017.1|DSIM
OG0009688	MFS14|NP_725829.2|DMEL	LOC6735181|XP_016028465.1|DSIM
OG0009689	CG30120|NP_725795.2|DMEL	LOC6735120|XP_039147426.1|DSIM
OG0009690	CG8617|NP_610954.1|DMEL	LOC6734467|XP_002081486.1|DSIM
OG0009691	CG44245|NP_001286669.1|DMEL	LOC6735512|XP_002082448.1|DSIM
OG0009692	CG15705|NP_611109.1|DMEL	LOC6734746|XP_002081749.1|DSIM
OG0009693	Dh44-R2|NP_610789.3|DMEL	LOC6734171|XP_016027171.1|DSIM
OG0009694	CG13230|NP_652388.1|DMEL	LOC6733936|XP_002080980.1|DSIM
OG0009695	Tpc2|NP_001246511.1|DMEL	LOC27208964|XP_016029551.1|DSIM
OG0009696	CG8229|NP_724730.2|DMEL	LOC27206694|XP_016026587.1|DSIM
OG0009697	CG34241|NP_001097591.1|DMEL	LOC6737772|XP_002084600.1|DSIM
OG0009698	Spn42Dc|NP_610245.2|DMEL	LOC6733285|XP_039147305.1|DSIM
OG0009700	CG4707|NP_611944.1|DMEL	LOC6736099|XP_002083000.1|DSIM
OG0009701	CG34298|NP_001097976.1|DMEL	LOC6730153|XP_002105444.1|DSIM
OG0009702	Spn42De|NP_610246.3|DMEL	LOC6733287|XP_039147306.1|DSIM
OG0009703	CG11555|NP_608510.2|DMEL	LOC6730432|XP_002077613.1|DSIM
OG0009704	CG11191|NP_610345.1|DMEL	LOC6733475|XP_002080532.2|DSIM
OG0009705	CG13154|NP_610782.1|DMEL	LOC6734160|XP_002081189.1|DSIM
OG0009706	CG13157|NP_610778.2|DMEL	LOC27206164|XP_039147728.1|DSIM
OG0009707	Whamy|NP_001036699.1|DMEL	LOC6728724|XP_016035391.1|DSIM
OG0009708	Tsp42El|NP_523638.1|DMEL	LOC6733319|XP_002080378.1|DSIM
OG0009709	Tsp42Eo|NP_523641.2|DMEL	LOC6733320|XP_002080379.2|DSIM
OG0009710	Tsp42Ep|NP_523642.1|DMEL	LOC6733321|XP_002080380.1|DSIM
OG0009711	Spn43Ab|NP_001027395.1|DMEL	LOC6733335|XP_002080392.1|DSIM
OG0009712	CG13062|NP_648871.3|DMEL	LOC6738293|XP_016032152.1|DSIM
OG0009713	ana2|NP_610415.1|DMEL	LOC6733609|XP_016026569.1|DSIM
OG0009714	CG18568|NP_610919.1|DMEL	LOC6734387|XP_002081408.1|DSIM
OG0009715	CG13561|NP_611830.3|DMEL	LOC6735935|XP_016029293.1|DSIM
OG0009716	CG30356|NP_724709.1|DMEL	LOC6733594|XP_002080648.2|DSIM
OG0009717	CG11906|NP_611402.2|DMEL	LOC6735231|XP_002082204.1|DSIM
OG0009718	CG6347|NP_610906.1|DMEL	LOC6734363|XP_002081384.3|DSIM
OG0009719	CG3492|NP_611914.1|DMEL	LOC6736064|XP_002082965.1|DSIM
OG0009720	Idgf6|NP_477081.1|DMEL	LOC6734805|XP_002081808.2|DSIM
OG0009721	CG30203|NP_725128.2|DMEL	LOC6734116|XP_016027131.1|DSIM
OG0009722	Cyp6t3|NP_610745.1|DMEL	LOC6739413|XP_016027105.1|DSIM
OG0009723	CG12607|NP_647903.1|DMEL	LOC6736782|XP_016030423.1|DSIM
OG0009724	CG9394|NP_611548.1|DMEL	LOC27207173|XP_016028828.1|DSIM
OG0009725	ppk12|NP_611672.1|DMEL	LOC6735705|XP_016029076.1|DSIM
OG0009726	CG31275|NP_732175.1|DMEL	LOC6727782|XP_002103143.1|DSIM
OG0009727	link|NP_610887.1|DMEL	LOC27206168|XP_016027420.1|DSIM
OG0009728	Obp56c|NP_995902.1|DMEL	LOC6735303|XP_016028653.1|DSIM
OG0009729	Obp56b|NP_611443.1|DMEL	LOC6735302|XP_002082262.1|DSIM
OG0009730	CG15201|NP_572691.1|DMEL	LOC27207600|XP_016038881.1|DSIM
OG0009731	pyr|NP_001097275.1|DMEL	LOC6734036|XP_039147517.1|DSIM
OG0009732	Cyp4ad1|NP_610380.1|DMEL	LOC6733532|XP_016026496.1|DSIM
OG0009733	Gr10a|NP_727523.1|DMEL	LOC6725673|XP_016038930.1|DSIM
OG0009734	Ir7b|NP_572410.2|DMEL	LOC27207342|XP_016038442.1|DSIM
OG0009735	Mis12|NP_648066.1|DMEL	LOC6737064|XP_002083911.1|DSIM
OG0009736	CG14441|NP_572344.2|DMEL	LOC6725305|XP_039153664.1|DSIM
OG0009737	CG14380|NP_650262.2|DMEL	LOC6728255|XP_002103604.1|DSIM
OG0009738	CG15046|NP_573298.1|DMEL	LOC27209104|XP_039152971.1|DSIM
OG0009739	CG15044|NP_573299.1|DMEL	LOC6726354|XP_002107314.2|DSIM
OG0009740	Hmr|NP_572637.2|DMEL	LOC6725604|XP_016038804.1|DSIM
OG0009741	CG34181|NP_001097130.1|DMEL	LOC6731621|XP_002078761.1|DSIM
OG0009742	mamo|NP_727743.3|DMEL	LOC6725899|XP_016039263.1|DSIM
OG0009743	CG4991|NP_001259638.1|DMEL	LOC6726220|XP_016039746.1|DSIM
OG0009744	CG15772|NP_572255.1|DMEL	LOC6725199|XP_016038227.1|DSIM
OG0009745	Corp|NP_572468.1|DMEL	LOC6725436|XP_002106452.1|DSIM
OG0009746	CG8757|NP_648664.2|DMEL	LOC6739645|XP_002076540.3|DSIM
OG0009747	CG15357|NP_001259888.1|DMEL	LOC6730619|XP_016023068.1|DSIM
OG0009748	CG32537|NP_728236.1|DMEL	LOC6726440|XP_039153855.1|DSIM
OG0009749	CG32187|NP_730303.1|DMEL	LOC6738511|XP_002085317.2|DSIM
OG0009750	CG13810|NP_647697.2|DMEL	LOC6736457|XP_002083328.1|DSIM
OG0009751	CG32700|NP_727344.1|DMEL	LOC6725548|XP_016038682.1|DSIM
OG0009752	CG3091|NP_569990.2|DMEL	LOC6724941|XP_002105978.1|DSIM
OG0009753	CG3191|NP_726804.1|DMEL	LOC27207862|XP_016037804.1|DSIM
OG0009754	CG9083|NP_611976.3|DMEL	LOC6736151|XP_016029550.2|DSIM
OG0009755	CG3679|NP_573113.1|DMEL	LOC6726121|XP_002107099.2|DSIM
OG0009756	Yp1|NP_511103.1|DMEL	LOC6725577|XP_002106587.1|DSIM
OG0009758	CG11898|NP_651679.2|DMEL	LOC6730020|XP_016036791.1|DSIM
OG0009759	ATbp|NP_001104481.2|DMEL	LOC27207625|XP_016022735.1|DSIM
OG0009760	CG14625|NP_569892.1|DMEL	LOC6724848|XP_002105888.3|DSIM
OG0009761	CG11378|NP_569886.1|DMEL	LOC6724845|XP_002105885.1|DSIM
OG0009762	CG12496|NP_570003.1|DMEL	LOC6724959|XP_002105995.1|DSIM
OG0009763	CG12105|NP_647632.2|DMEL	LOC27206407|XP_016029862.1|DSIM
OG0009764	CG13023|NP_648935.1|DMEL	LOC6738403|XP_016032236.1|DSIM
OG0009765	CG13912|NP_612079.1|DMEL	LOC6736290|XP_002083174.1|DSIM
OG0009766	Cpr65Au|NP_652661.1|DMEL	LOC6736976|XP_002083823.1|DSIM
OG0009767	Cpr65Ay|NP_001097524.1|DMEL	LOC6736991|XP_002083838.1|DSIM
OG0009768	CG34265|NP_001097491.1|DMEL	LOC6740769|XP_002083471.2|DSIM
OG0009769	CG13315|NP_652443.1|DMEL	LOC27206287|XP_016031127.1|DSIM
OG0009770	CG14837|NP_648136.2|DMEL	LOC6737157|XP_002084004.2|DSIM
OG0009771	CG13877|NP_612014.2|DMEL	LOC6736213|XP_002083108.1|DSIM
OG0009772	ru|NP_524790.1|DMEL	LOC6736331|XP_016029808.1|DSIM
OG0009773	PGRP-SB1|NP_648917.1|DMEL	LOC6738377|XP_002085186.1|DSIM
OG0009774	CG13724|NP_648966.1|DMEL	LOC6738439|XP_002085247.1|DSIM
OG0009775	CG7492|NP_648146.1|DMEL	LOC6737168|XP_016030830.1|DSIM
OG0009776	CG6685|NP_648376.1|DMEL	LOC6737513|XP_002084349.1|DSIM
OG0009777	dpr10|NP_729591.1|DMEL	LOC6737527|XP_016031322.1|DSIM
OG0009778	CG1143|NP_647735.1|DMEL	LOC6736513|XP_002083383.1|DSIM
OG0009779	CG10479|NP_001261458.1|DMEL	LOC6736945|XP_016030591.1|DSIM
OG0009780	PVRAP|NP_729124.1|DMEL	LOC6736947|XP_016030593.1|DSIM
OG0009781	CG13300|NP_648043.1|DMEL	LOC6737014|XP_016030640.1|DSIM
OG0009782	CG14958|NP_647782.1|DMEL	LOC6736587|XP_002083449.1|DSIM
OG0009783	CG42554|NP_001163314.1|DMEL	LOC6736261|XP_002083145.1|DSIM
OG0009784	CG16762|NP_647722.1|DMEL	LOC6736494|XP_002083364.2|DSIM
OG0009785	CG12971|NP_001262154.1|DMEL	LOC6738990|XP_002085785.1|DSIM
OG0009786	Hsp67Bc|NP_523994.1|DMEL	LOC6737406|XP_002084244.1|DSIM
OG0009787	CG4461|NP_648304.1|DMEL	LOC6737409|XP_002084247.1|DSIM
OG0009788	CG5707|NP_001246563.1|DMEL	LOC6736458|XP_002083329.1|DSIM
OG0009789	CG14963|NP_647778.1|DMEL	LOC6736581|XP_002083443.1|DSIM
OG0009790	CG34204|NP_001097401.1|DMEL	LOC6735625|XP_002082545.1|DSIM
OG0009791	CG13305|NP_001137913.1|DMEL	LOC6737321|XP_016031050.1|DSIM
OG0009792	CG6683|NP_648232.1|DMEL	LOC6737292|XP_002084132.1|DSIM
OG0009793	mthl9|NP_612029.1|DMEL	LOC6734416|XP_002081436.1|DSIM
OG0009794	CG31437|NP_733105.1|DMEL	LOC6729616|XP_002104924.1|DSIM
OG0009795	CG7101|NP_573329.2|DMEL	LOC6726386|XP_002107345.2|DSIM
OG0009796	CG14147|NP_648422.1|DMEL	LOC6737593|XP_002084426.1|DSIM
OG0009797	CG7409|NP_648155.1|DMEL	LOC6737176|XP_002084022.1|DSIM
OG0009798	CG13685|NP_001303397.1|DMEL	LOC27206285|XP_016030864.2|DSIM
OG0009799	CG3288|NP_649264.1|DMEL	LOC6738919|XP_002085714.1|DSIM
OG0009800	CG7173|NP_649330.1|DMEL	LOC6739021|XP_002085816.1|DSIM
OG0009801	ImpE2|NP_476580.1|DMEL	LOC6736652|XP_002083508.1|DSIM
OG0009802	CG10359|NP_001137882.1|DMEL	LOC6736654|XP_002083510.1|DSIM
OG0009803	retinin|NP_524995.2|DMEL	LOC6738305|XP_016032159.1|DSIM
OG0009804	CG4982|NP_648866.1|DMEL	LOC6738286|XP_002085097.1|DSIM
OG0009805	CG4962|NP_648865.1|DMEL	LOC6738285|XP_002085096.1|DSIM
OG0009806	CG13046|NP_648863.2|DMEL	LOC6738283|XP_016032149.1|DSIM
OG0009807	CG13054|NP_648852.1|DMEL	LOC6738268|XP_039149453.1|DSIM
OG0009808	CG42525|NP_001163335.1|DMEL	LOC6736586|XP_039149444.1|DSIM
OG0009809	Acbp6|NP_648082.1|DMEL	LOC6737087|XP_002083934.1|DSIM
OG0009810	Cpr78Cb|NP_001262144.1|DMEL	LOC6738978|XP_002085773.1|DSIM
OG0009811	Cpr78Ca|NP_649298.2|DMEL	LOC6738977|XP_039149073.1|DSIM
OG0009812	CG10063|NP_648068.1|DMEL	LOC6737066|XP_002083913.1|DSIM
OG0009813	CG9279|NP_649124.1|DMEL	LOC6738697|XP_002085499.2|DSIM
OG0009814	CG4669|NP_647956.2|DMEL	LOC6736861|XP_002083717.1|DSIM
OG0009815	CG14075|NP_649080.1|DMEL	LOC27206303|XP_016032471.1|DSIM
OG0009816	Fbp1|NP_524065.1|DMEL	LOC6738018|XP_002084833.2|DSIM
OG0009817	CG8100|NP_648693.2|DMEL	LOC6738017|XP_002084832.2|DSIM
OG0009818	CG14107|NP_648637.2|DMEL	LOC6737942|XP_016031696.1|DSIM
OG0009819	ImpL1|NP_729885.1|DMEL	LOC6737943|XP_002084762.2|DSIM
OG0009820	CG14110|NP_648638.1|DMEL	LOC6737944|XP_002084763.1|DSIM
OG0009821	kni|NP_001287130.1|DMEL	LOC6738893|XP_039149315.1|DSIM
OG0009822	hid|NP_524136.2|DMEL	LOC6738555|XP_002085360.1|DSIM
OG0009823	mtrm|NP_648223.1|DMEL	LOC27208437|XP_016030998.1|DSIM
OG0009824	CG7607|NP_648449.1|DMEL	LOC6737640|XP_002084472.1|DSIM
OG0009825	CG14109|NP_648649.1|DMEL	LOC6737962|XP_016031708.1|DSIM
OG0009826	CG11438|NP_649392.1|DMEL	LOC6739113|XP_002085906.1|DSIM
OG0009827	laza|NP_649391.1|DMEL	LOC27206204|XP_016032965.1|DSIM
OG0009828	CG6163|NP_648460.1|DMEL	LOC6737651|XP_002084483.2|DSIM
OG0009829	CG17032|NP_648817.1|DMEL	LOC6738215|XP_002085027.1|DSIM
OG0009830	CG14568|NP_649355.1|DMEL	LOC6739054|XP_016032888.1|DSIM
OG0009831	CG14572|NP_649359.1|DMEL	LOC6739060|XP_002085854.1|DSIM
OG0009832	CG14565|NP_649360.1|DMEL	LOC6739061|XP_002085855.1|DSIM
OG0009833	CG34452|NP_001097611.2|DMEL	LOC6738191|XP_016032018.1|DSIM
OG0009834	BEAF-32|NP_523747.1|DMEL	LOC6739432|XP_002081548.2|DSIM
OG0009835	CG34193|NP_001097357.1|DMEL	LOC6734923|XP_002081920.1|DSIM
OG0009836	CG14282|NP_650788.1|DMEL	LOC6727481|XP_002102861.1|DSIM
OG0009837	CG4009|NP_650588.2|DMEL	LOC6727757|XP_002103119.2|DSIM
OG0009838	CG15152|NP_609865.1|DMEL	LOC6732651|XP_002079768.1|DSIM
OG0009839	CG43341|NP_001246190.1|DMEL	LOC27206150|XP_016026345.1|DSIM
OG0009840	CG18094|NP_001260584.1|DMEL	LOC6732821|XP_002079934.2|DSIM
OG0009841	Vm26Ab|NP_476784.1|DMEL	LOC6731135|XP_002078293.3|DSIM
OG0009842	CG13474|NP_648714.1|DMEL	LOC27206227|XP_016031883.1|DSIM
OG0009843	CG32270|NP_728837.1|DMEL	LOC120284198|XP_039149449.1|DSIM
OG0009844	stwl|NP_524068.2|DMEL	LOC27206406|XP_016031849.1|DSIM
OG0009845	Cyp317a1|NP_611004.1|DMEL	LOC6734562|XP_016027666.1|DSIM
OG0009846	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL	LOC6732354|XP_002079475.1|DSIM
OG0009847	CG15773|NP_572251.1|DMEL	LOC6725196|XP_002106219.3|DSIM
OG0009848	CG17764|NP_572211.1|DMEL	LOC27207474|XP_016038139.2|DSIM
OG0009849	Elal|NP_524491.1|DMEL	LOC6729487|XP_002104797.3|DSIM
OG0009850	CG12061|NP_001104467.2|DMEL	LOC27206637|XP_016022799.1|DSIM
OG0009851	CG2898|NP_572623.1|DMEL	LOC27207883|XP_016038783.1|DSIM
OG0009852	CG10752|NP_648614.1|DMEL	LOC6737890|XP_002084718.1|DSIM
OG0009853	CG11068|NP_572936.1|DMEL	LOC6740294|XP_016039268.1|DSIM
OG0009855	CG12438|NP_609249.1|DMEL	LOC6731559|XP_002078700.1|DSIM
OG0009856	CG9014|NP_609668.2|DMEL	LOC6732239|XP_016024920.1|DSIM
OG0009857	CG13083|NP_995727.1|DMEL	LOC6732819|XP_016025544.1|DSIM
OG0009858	ppk11|NP_001334672.1|DMEL	LOC6731675|XP_002078815.2|DSIM
OG0009859	OS9|NP_652666.2|DMEL	LOC6732884|XP_016025609.1|DSIM
OG0009860	CG7309|NP_609468.4|DMEL	LOC6731908|XP_016024570.1|DSIM
OG0009861	CG33128|NP_787961.1|DMEL	LOC6730577|XP_002077756.1|DSIM
OG0009862	CG4983|NP_609513.1|DMEL	LOC6731999|XP_016024675.1|DSIM
OG0009863	CG17078|NP_608512.2|DMEL	LOC6730433|XP_016022899.1|DSIM
OG0009864	CG33322|NP_995734.1|DMEL	LOC6732997|XP_002080076.1|DSIM
OG0009865	Elba3|NP_608850.1|DMEL	LOC6730987|XP_002078148.1|DSIM
OG0009866	CG43127|NP_001097575.2|DMEL	LOC6737555|XP_016031343.1|DSIM
OG0009867	CG13712|NP_647926.1|DMEL	LOC27206249|XP_039150257.1|DSIM
OG0009868	CG32221|NP_730456.2|DMEL	LOC6738747|XP_002085547.1|DSIM
OG0009870	Cyp312a1|NP_649030.1|DMEL	LOC6738551|XP_016032403.1|DSIM
OG0009871	CG17575|NP_001188917.1|DMEL	LOC6734228|XP_016027270.1|DSIM
OG0009872	CG4286|NP_611560.1|DMEL	LOC6735504|XP_002082443.1|DSIM
OG0009873	pgc|NP_001097411.1|DMEL	LOC27206189|XP_016029060.1|DSIM
OG0009874	CG5506|NP_649021.1|DMEL	LOC6738526|XP_002085332.1|DSIM
OG0009875	CG11425|NP_649395.1|DMEL	LOC6739116|XP_002085909.1|DSIM
OG0009876	CG33626|NP_001027405.2|DMEL	LOC6734151|XP_016027158.2|DSIM
OG0009877	Tsen15|NP_724774.1|DMEL	LOC27206421|XP_016026662.1|DSIM
OG0009878	CG30056|NP_725186.1|DMEL	LOC27209264|XP_016027195.1|DSIM
OG0009879	CG10931|NP_611261.1|DMEL	LOC6734995|XP_002081977.1|DSIM
OG0009880	CG30278|NP_726180.1|DMEL	LOC27207786|XP_016029049.1|DSIM
OG0009881	CG17048|NP_610866.1|DMEL	LOC6734306|XP_002081334.1|DSIM
OG0009882	CG10332|NP_611809.2|DMEL	LOC27207588|XP_016029255.1|DSIM
OG0009883	CG13423|NP_611485.1|DMEL	LOC6735390|XP_002082337.1|DSIM
OG0009884	CG13428|NP_611487.1|DMEL	LOC27208169|XP_016028712.1|DSIM
OG0009885	CG1690|NP_610515.1|DMEL	LOC6733759|XP_002080803.1|DSIM
OG0009886	ste24c|NP_001261038.1|DMEL	LOC6739460|XP_016028090.1|DSIM
OG0009887	CG8586|NP_610402.1|DMEL	LOC6733582|XP_016026535.1|DSIM
OG0009888	CG15124|NP_611435.1|DMEL	LOC6735283|XP_002082251.1|DSIM
OG0009889	Gpdh2|NP_611760.2|DMEL	LOC6735824|XP_002082734.1|DSIM
OG0009890	CG5089|NP_611142.3|DMEL	LOC27207637|XP_016027997.1|DSIM
OG0009891	CG14644|NP_649445.3|DMEL	LOC6726656|XP_002102067.1|DSIM
OG0009892	CG8260|NP_573069.1|DMEL	LOC27208735|XP_016039453.1|DSIM
OG0009893	Drep3|NP_610723.2|DMEL	LOC6734084|XP_016027081.1|DSIM
OG0009894	CG10445|NP_649751.2|DMEL	LOC6727145|XP_039151850.1|DSIM
OG0009895	RacGAP84C|NP_476704.1|DMEL	LOC6727074|XP_002102471.1|DSIM
OG0009896	CHKov2|NP_651387.1|DMEL	LOC6729607|XP_002104915.1|DSIM
OG0009897	CG5399|NP_650481.1|DMEL	LOC6727929|XP_002103284.1|DSIM
OG0009898	CG3987|NP_650421.3|DMEL	LOC6728026|XP_002103378.1|DSIM
OG0009899	soti|NP_650358.1|DMEL	LOC6728098|XP_002103450.1|DSIM
OG0009900	Ravus|NP_731779.1|DMEL	LOC6728247|XP_002103596.2|DSIM
OG0009901	Hex-t1|NP_788744.1|DMEL	LOC6729739|XP_016036400.1|DSIM
OG0009902	CG14691|NP_650012.2|DMEL	LOC6728618|XP_016035259.1|DSIM
OG0009903	e_y_2b|NP_652310.1|DMEL	LOC6727039|XP_002102437.1|DSIM
OG0009904	CG14857|NP_650392.1|DMEL	LOC6728056|XP_016034667.1|DSIM
OG0009905	Rbp4|NP_476935.1|DMEL	LOC6728197|XP_039151556.1|DSIM
OG0009906	CG9759|NP_650296.1|DMEL	LOC27206468|XP_016034843.1|DSIM
OG0009907	CG31199|NP_732546.1|DMEL	LOC6727298|XP_002102685.1|DSIM
OG0009908	CG43179|NP_001247094.1|DMEL	LOC27208295|XP_016034740.1|DSIM
OG0009909	CG6059|NP_651541.2|DMEL	LOC6729829|XP_002105132.2|DSIM
OG0009910	CG18749|NP_001287228.1|DMEL	LOC6728966|XP_002104294.1|DSIM
OG0009910	CG15864|NP_652183.2|DMEL	LOC6728965|XP_002104293.2|DSIM
OG0009911	CG34210|NP_001097430.1|DMEL	LOC6735853|XP_002082763.1|DSIM
OG0009912	CG10481|NP_995731.1|DMEL	LOC6732876|XP_016025602.1|DSIM
