Orthogroup	DMEL.longest_only	DFIC.longest_only
OG0008920	CG42728|NP_001189111.1|DMEL	LOC108096195|XP_017053068.1|DFIC
OG0008921	lmgB|NP_001097124.1|DMEL	LOC108100961|XP_017060601.1|DFIC
OG0008922	grk|NP_476568.2|DMEL	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC
OG0008923	prod|NP_725841.1|DMEL	LOC108095240|XP_017051757.1|DFIC
OG0008924	CG16799|NP_611504.2|DMEL	LOC108094843|XP_017051135.1|DFIC
OG0008925	GstE9|NP_725784.1|DMEL	LOC108086312|XP_017038702.1|DFIC
OG0008926	CG8788|NP_610461.1|DMEL	LOC108090413|XP_017044557.1|DFIC
OG0008927	Brca2|NP_611925.2|DMEL	LOC108101887|XP_017061931.1|DFIC
OG0008928	Tsp42Ek|NP_523637.1|DMEL	LOC108094227|XP_017050173.1|DFIC
OG0008929	CG15083|NP_611380.1|DMEL	LOC108095176|XP_017051630.1|DFIC
OG0008930	Or88a|NP_524348.2|DMEL	LOC108091943|XP_017046820.1|DFIC
OG0008931	FMRFa|NP_523669.2|DMEL	LOC108090916|XP_017045328.1|DFIC
OG0008932	Lcp9|NP_523854.1|DMEL	LOC108090695|XP_017044967.1|DFIC
OG0008933	Cpr47Ec|NP_610657.1|DMEL	LOC108086397|XP_017038788.1|DFIC
OG0008934	Tsp66A|NP_001261518.1|DMEL	LOC108086991|XP_017039617.1|DFIC
OG0008935	Spn43Aa|NP_524805.1|DMEL	LOC108094334|XP_017050372.1|DFIC
OG0008936	CG10307|NP_611605.1|DMEL	LOC108096913|XP_017054352.1|DFIC
OG0008937	CG30020|NP_610627.2|DMEL	LOC108096698|XP_017054019.1|DFIC
OG0008938	CG13331|NP_725310.1|DMEL	LOC108094851|XP_017051147.1|DFIC
OG0008939	18w|NP_476814.1|DMEL	LOC108094892|XP_017051221.1|DFIC
OG0008940	CG11073|NP_611638.2|DMEL	LOC108090864|XP_017045241.1|DFIC
OG0008941	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL	LOC108086498|XP_017038913.1|DFIC
OG0008942	HP5|NP_572718.2|DMEL	LOC108091101|XP_017045610.1|DFIC
OG0008943	CG3032|NP_572376.1|DMEL	LOC108092978|XP_017048359.1|DFIC
OG0008944	Cyp4s3|NP_573003.2|DMEL	LOC108094612|XP_017050776.1|DFIC
OG0008945	CG15892|NP_001027041.1|DMEL	LOC108097281|XP_017054971.1|DFIC
OG0008946	ssp7|NP_727495.1|DMEL	LOC108091202|XP_017045774.1|DFIC
OG0008948	z|NP_001259190.1|DMEL	LOC108092823|XP_017048115.1|DFIC
OG0008949	CG42714|NP_001189053.1|DMEL	LOC108093053|XP_017048449.1|DFIC
OG0008950	vilya|NP_570026.1|DMEL	LOC108097196|XP_017054830.1|DFIC
OG0008951	CG4229|NP_648903.1|DMEL	LOC108089351|XP_017043020.1|DFIC
OG0008952	CG8661|NP_573212.1|DMEL	LOC108097901|XP_017055927.1|DFIC
OG0008953	CG32462|NP_730750.1|DMEL	LOC108088741|XP_017042178.1|DFIC
OG0008954	Sfp35C|NP_001162982.1|DMEL	LOC108098437|XP_017056817.1|DFIC
OG0008955	Cpr65Ea|NP_648075.1|DMEL	LOC108089345|XP_017043015.1|DFIC
OG0008956	CG30383|NP_724612.2|DMEL	LOC108100171|XP_017059428.1|DFIC
OG0008957	btl|NP_729956.1|DMEL	LOC108086951|XP_017039553.1|DFIC
OG0008958	CG11249|NP_649346.1|DMEL	LOC108088879|XP_017042363.1|DFIC
OG0008959	CG7017|NP_649190.1|DMEL	LOC108100230|XP_017059497.1|DFIC
OG0008960	CG44837|NP_001287037.1|DMEL	LOC108100409|XP_017059785.1|DFIC
OG0008961	CG5050|NP_609839.2|DMEL	LOC108090612|XP_017044872.1|DFIC
OG0008962	CG10761|NP_572456.1|DMEL	LOC108097892|XP_017055920.1|DFIC
OG0008963	CG18258|NP_573201.1|DMEL	LOC108097897|XP_017055924.1|DFIC
OG0008964	CG14785|NP_569912.2|DMEL	LOC108097359|XP_017055088.1|DFIC
OG0008965	CG13131|NP_609337.2|DMEL	LOC108089221|XP_017042865.1|DFIC
OG0008966	CG31823|NP_723939.1|DMEL	LOC108101360|XP_017061160.1|DFIC
OG0008967	vers|NP_648545.1|DMEL	LOC108100151|XP_017059397.1|DFIC
OG0008968	CG31928|NP_722705.1|DMEL	LOC108094118|XP_017050029.1|DFIC
OG0008969	CG31659|NP_722702.1|DMEL	LOC108095171|XP_017051628.1|DFIC
OG0008970	CG5565|NP_608598.1|DMEL	LOC108095192|XP_017051684.1|DFIC
OG0008971	eIF4E3|NP_648194.1|DMEL	LOC108088949|XP_017042459.1|DFIC
OG0008972	CG14820|NP_648060.1|DMEL	LOC108093269|XP_017048737.1|DFIC
OG0008973	Best4|NP_001097609.1|DMEL	LOC108096192|XP_017053065.1|DFIC
OG0008974	Jon99Ci|NP_524555.1|DMEL	LOC108088372|XP_017041606.1|DFIC
OG0008975	CG33757|NP_001027398.1|DMEL	LOC108090632|XP_017044900.1|DFIC
OG0008976	Spn75F|NP_001036614.1|DMEL	LOC108088353|XP_017041589.1|DFIC
OG0008977	CG16815|NP_609622.2|DMEL	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC
OG0008978	Tsp42A|NP_523623.1|DMEL	LOC108099989|XP_017059175.1|DFIC
OG0008979	CG16852|NP_609661.3|DMEL	LOC108092658|XP_017047808.1|DFIC
OG0008980	CG43742|NP_001261130.1|DMEL	LOC108090791|XP_017045127.1|DFIC, LOC108090635|XP_017044901.1|DFIC
OG0008980	CG33465|NP_001033950.2|DMEL	LOC108087629|XP_017040575.1|DFIC
OG0008983	Pask|NP_611864.1|DMEL	LOC108090978|XP_017045422.1|DFIC
OG0008985	Cpr72Ec|NP_648884.1|DMEL	LOC108089358|XP_017043025.1|DFIC
OG0008986	CG10286|NP_649649.1|DMEL	LOC108091789|XP_017046637.1|DFIC
OG0008987	CG14036|NP_608903.1|DMEL	LOC108089867|XP_017043804.1|DFIC
OG0008988	CG9925|NP_650324.1|DMEL	LOC108092124|XP_017047115.1|DFIC
OG0008989	dwg|NP_477338.3|DMEL	LOC108097192|XP_017054826.1|DFIC
OG0008990	CG32037|NP_648326.1|DMEL	LOC108087412|XP_017040240.1|DFIC
OG0008992	CG4565|NP_001097743.1|DMEL	LOC108096843|XP_017054246.1|DFIC
OG0008993	CG6175|NP_001261708.1|DMEL	LOC108100565|XP_017060031.1|DFIC
OG0008994	CG8292|NP_609198.1|DMEL	LOC108092716|XP_017047933.1|DFIC
OG0008995	Ir60a|NP_611901.1|DMEL	LOC108090947|XP_017045371.1|DFIC
OG0008996	CG12379|NP_573061.2|DMEL	LOC108094666|XP_017050866.1|DFIC
OG0008997	CG4293|NP_569847.1|DMEL	LOC108092841|XP_017048136.1|DFIC
OG0008999	tgy|NP_573349.4|DMEL	LOC108094224|XP_017050174.1|DFIC
OG0009000	CG15930|NP_572214.2|DMEL	LOC108095347|XP_017051916.1|DFIC
OG0009001	CG17343|NP_609940.1|DMEL	LOC108101202|XP_017060938.1|DFIC
OG0009002	CG42359|NP_732404.2|DMEL	LOC108087962|XP_017041045.1|DFIC
OG0009003	CG14118|NP_648612.1|DMEL	LOC108089339|XP_017043009.1|DFIC
OG0009004	CG13223|NP_610656.1|DMEL	LOC108086389|XP_017038780.1|DFIC
OG0009005	Rsph1|NP_609609.1|DMEL	LOC108100862|XP_017060430.1|DFIC
OG0009006	CG5180|NP_001138087.1|DMEL	LOC108093368|XP_017048878.1|DFIC
OG0009007	CG13314|NP_648275.1|DMEL	LOC108093955|XP_017049847.1|DFIC
OG0009008	ninaE|NP_524407.1|DMEL	LOC108101090|XP_017060782.1|DFIC
OG0009009	CG12003|NP_647625.2|DMEL	LOC108100505|XP_017059945.1|DFIC
OG0009010	CG7182|NP_648212.1|DMEL	LOC108089033|XP_017042619.1|DFIC
OG0009011	Teh4|NP_647866.2|DMEL	LOC108100358|XP_017059680.1|DFIC
OG0009012	TAF1C-like|NP_611585.1|DMEL	LOC108101324|XP_017061125.1|DFIC
OG0009013	CG14442|NP_572342.1|DMEL	LOC108097080|XP_017054611.1|DFIC
OG0009014	aos|NP_524107.2|DMEL	LOC108089380|XP_017043052.1|DFIC
OG0009015	CG8563|NP_648116.2|DMEL	LOC108088247|XP_017041453.1|DFIC
OG0009016	CG8042|NP_648165.1|DMEL	LOC108096370|XP_017053411.1|DFIC
OG0009017	daw|NP_523461.1|DMEL	LOC108092514|XP_017047624.1|DFIC
OG0009018	Syt7|NP_726557.3|DMEL	LOC108098407|XP_017056787.1|DFIC
OG0009019	CG1674|NP_001245414.1|DMEL	LOC108098401|XP_017056769.1|DFIC
OG0009020	CG34404|NP_650457.2|DMEL	LOC108097214|XP_017054854.1|DFIC
OG0009021	CG9775|NP_649482.2|DMEL	LOC108091395|XP_017046069.1|DFIC
OG0009022	beat-Va|NP_001189214.1|DMEL	LOC108087393|XP_017040225.1|DFIC
OG0009023	CG5984|NP_651548.1|DMEL	LOC108088379|XP_017041615.1|DFIC
OG0009024	AstA|NP_524489.2|DMEL	LOC108099462|XP_017058500.1|DFIC
OG0009025	DNAlig3|NP_650187.2|DMEL	LOC108087973|XP_017041061.1|DFIC
OG0009026	CG34290|NP_001097899.2|DMEL	LOC108092160|XP_017047169.1|DFIC
OG0009027	CG15071|NP_611360.1|DMEL	LOC108087805|XP_017040851.1|DFIC
OG0009028	CG3448|NP_648316.1|DMEL	LOC108087446|XP_017040290.1|DFIC
OG0009029	Tsp26A|NP_001097093.1|DMEL	LOC108088129|XP_017041279.1|DFIC
OG0009030	CG4577|NP_001259855.1|DMEL	LOC108101325|XP_017061122.1|DFIC
OG0009031	CG1227|NP_649712.1|DMEL	LOC108093551|XP_017049136.1|DFIC
OG0009032	CG10053|NP_649711.1|DMEL	LOC108093552|XP_017049137.1|DFIC
OG0009033	DnaJ-H|NP_001260431.1|DMEL	LOC108100891|XP_017060489.1|DFIC
OG0009034	kek3|NP_523575.1|DMEL	LOC108094546|XP_017050644.1|DFIC
OG0009035	CG13123|NP_609315.1|DMEL	LOC108101251|XP_017060996.1|DFIC
OG0009036	CG1688|NP_610516.1|DMEL	LOC108090900|XP_017045300.1|DFIC
OG0009037	E23|NP_995622.1|DMEL	LOC108092444|XP_017047514.1|DFIC
OG0009038	CG42487|NP_001163752.1|DMEL	LOC108088521|XP_017041849.1|DFIC
OG0009039	CG4287|NP_650514.1|DMEL	LOC108096705|XP_017054032.1|DFIC
OG0009040	CG12866|NP_001286425.1|DMEL	LOC108086692|XP_017039177.1|DFIC
OG0009041	CG6040|NP_650781.2|DMEL	LOC108088016|XP_017041117.1|DFIC
OG0009042	hoe2|NP_608878.1|DMEL	LOC108089974|XP_017043964.1|DFIC
OG0009043	msb1l|NP_609991.1|DMEL	LOC108092731|XP_017047948.1|DFIC
OG0009044	CG9121|NP_608901.1|DMEL	LOC108089857|XP_017043791.1|DFIC
OG0009045	CG15186|NP_001246950.1|DMEL	LOC108091816|XP_017046676.1|DFIC
OG0009046	CG14562|NP_649372.1|DMEL	LOC108093580|XP_017049191.1|DFIC
OG0009047	CG17002|NP_610253.1|DMEL	LOC108094203|XP_017050147.1|DFIC
OG0009048	Hacd2|NP_609655.2|DMEL	LOC108092725|XP_017047943.1|DFIC
OG0009049	CG10407|NP_001303466.1|DMEL	LOC108097663|XP_017055602.1|DFIC
OG0009050	CG7968|NP_609684.1|DMEL	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	plu|NP_476683.1|DMEL	LOC108094870|XP_017051181.1|DFIC
OG0009052	CG2846|NP_649749.2|DMEL	LOC108098466|XP_017056863.1|DFIC
OG0009053	CG5746|NP_001138106.1|DMEL	LOC108092052|XP_017046990.1|DFIC
OG0009054	Tk|NP_001262493.1|DMEL	LOC108088047|XP_017041171.1|DFIC
OG0009055	CG10561|NP_476608.1|DMEL	LOC108101179|XP_017060899.1|DFIC
OG0009056	Atac1|NP_609088.1|DMEL	LOC108088210|XP_017041400.1|DFIC
OG0009057	wac|NP_612020.2|DMEL	LOC108099092|XP_017057899.1|DFIC
OG0009058	CG32017|NP_726650.2|DMEL	LOC108101719|XP_017061652.1|DFIC
OG0009059	Oatp74D|NP_648989.1|DMEL	LOC108099859|XP_017058994.1|DFIC
OG0009060	CG16789|NP_649910.3|DMEL	LOC108098787|XP_017057411.1|DFIC
OG0009061	CG15706|NP_611099.2|DMEL	LOC108093934|XP_017049801.1|DFIC
OG0009062	CG4282|NP_611118.3|DMEL	LOC108090343|XP_017044448.1|DFIC
OG0009063	grnd|NP_609880.2|DMEL	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009064	Lap1|NP_611007.1|DMEL	LOC108087730|XP_017040739.1|DFIC
OG0009065	CG4393|NP_651143.2|DMEL	LOC108091689|XP_017046507.1|DFIC
OG0009066	CG18178|NP_648350.1|DMEL	LOC108087552|XP_017040462.1|DFIC
OG0009067	Srpk79D|NP_001246881.1|DMEL	LOC108093576|XP_017049181.1|DFIC
OG0009068	CG1360|NP_610300.1|DMEL	LOC108093766|XP_017049524.1|DFIC
OG0009069	firl|NP_001033900.2|DMEL	LOC108093472|XP_017049046.1|DFIC
OG0009070	hebe|NP_001097248.1|DMEL	LOC108090698|XP_017044973.1|DFIC
OG0009071	ymp|NP_001287531.1|DMEL	LOC108095751|XP_017052426.1|DFIC
OG0009072	CG18268|NP_649739.1|DMEL	LOC108098624|XP_017057184.1|DFIC
OG0009073	CG4462|NP_650849.1|DMEL	LOC108101123|XP_017060833.1|DFIC
OG0009074	CG6791|NP_650090.1|DMEL	LOC108102049|XP_017062163.1|DFIC
OG0009075	CG14657|NP_649501.1|DMEL	LOC108091381|XP_017046050.1|DFIC
OG0009076	CG9837|NP_649838.5|DMEL	LOC108099393|XP_017058381.1|DFIC
OG0009077	rpk|NP_001246909.1|DMEL	LOC108091399|XP_017046077.1|DFIC
OG0009078	CG17721|NP_001247041.1|DMEL	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	mld|NP_001247289.1|DMEL	LOC108092013|XP_017046936.1|DFIC
OG0009080	EndoU|NP_650508.1|DMEL	LOC108097785|XP_017055808.1|DFIC
OG0009081	E_spl_malpha-BFM|NP_524506.1|DMEL	LOC108095699|XP_017052359.1|DFIC
OG0009082	CG31287|NP_732119.1|DMEL	LOC108098037|XP_017056190.1|DFIC
OG0009083	dec-1|NP_511072.2|DMEL	LOC108095339|XP_017051910.1|DFIC
OG0009084	Cap-H2|NP_650014.2|DMEL	LOC108098862|XP_017057525.1|DFIC
OG0009085	CG4757|NP_650043.1|DMEL	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	CG34112|NP_001246902.1|DMEL	LOC108098634|XP_017057197.1|DFIC
OG0009087	CG33213|NP_788749.1|DMEL	LOC108095956|XP_017052785.1|DFIC
OG0009088	PH4alphaSG2|NP_651801.1|DMEL	LOC108099678|XP_017058805.1|DFIC
OG0009089	CG11076|NP_726630.2|DMEL	LOC108092800|XP_017048060.1|DFIC
OG0009090	CG15514|NP_651739.1|DMEL	LOC108088493|XP_017041806.1|DFIC
OG0009091	TwdlG|NP_649444.1|DMEL	LOC108098484|XP_017056885.1|DFIC
OG0009092	lbl|NP_001262805.1|DMEL	LOC108098474|XP_017056873.1|DFIC
OG0009093	Su_var_3-7|NP_524342.3|DMEL	LOC108087241|XP_017040025.1|DFIC
OG0009094	ppk30|NP_651706.1|DMEL	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	ppk21|NP_651704.2|DMEL	LOC108088363|XP_017041599.1|DFIC
OG0009096	CG6403|NP_651501.2|DMEL	LOC108095730|XP_017052394.1|DFIC
OG0009097	CG14247|NP_651502.2|DMEL	LOC108095724|XP_017052387.1|DFIC
OG0009098	Rb97D|NP_524520.1|DMEL	LOC108095799|XP_017052552.1|DFIC
OG0009099	CG11504|NP_651758.1|DMEL	LOC108088418|XP_017041668.1|DFIC
OG0009100	sna|NP_476732.1|DMEL	LOC108098430|XP_017056809.1|DFIC
OG0009101	a5|NP_476998.1|DMEL	LOC108095155|XP_017051587.1|DFIC
OG0009102	TTLL4B|NP_722946.1|DMEL	LOC108091544|XP_017046303.1|DFIC
OG0009103	CG2816|NP_608803.2|DMEL	LOC108092472|XP_017047551.1|DFIC
OG0009104	CG10031|NP_608802.2|DMEL	LOC108092469|XP_017047548.1|DFIC
OG0009105	A16|NP_609598.1|DMEL	LOC108101391|XP_017061199.1|DFIC
OG0009106	CG33543|NP_001014458.3|DMEL	LOC108094183|XP_017050133.1|DFIC
OG0009107	CG5177|NP_609114.1|DMEL	LOC108100883|XP_017060481.1|DFIC
OG0009108	CG5404|NP_650482.1|DMEL	LOC108096206|XP_017053086.1|DFIC
OG0009109	atilla|NP_609558.3|DMEL	LOC108094521|XP_017050612.1|DFIC
OG0009110	CG11911|NP_608518.1|DMEL	LOC108091402|XP_017046082.1|DFIC
OG0009111	CG15021|NP_647902.1|DMEL	LOC108096156|XP_017053026.1|DFIC
OG0009112	cbt|NP_722636.1|DMEL	LOC108091521|XP_017046270.1|DFIC
OG0009113	CG31871|NP_723607.1|DMEL	LOC108100112|XP_017059350.1|DFIC
OG0009114	mbm|NP_608511.1|DMEL	LOC108091474|XP_017046182.1|DFIC
OG0009115	CG34179|NP_001285654.1|DMEL	LOC108098218|XP_017056489.1|DFIC
OG0009116	CG3119|NP_608717.2|DMEL	LOC108092342|XP_017047368.1|DFIC
OG0009117	CG11149|NP_723110.1|DMEL	LOC108094557|XP_017050654.1|DFIC
OG0009118	Or1a|NP_525029.2|DMEL	LOC108092811|XP_017048073.1|DFIC
OG0009119	NimC2|NP_788047.1|DMEL	LOC108098292|XP_017056590.1|DFIC
OG0009120	Ir67a|NP_648329.3|DMEL	LOC108087407|XP_017040236.1|DFIC
OG0009121	CG18190|NP_611384.2|DMEL	LOC108095236|XP_017051752.1|DFIC
OG0009122	CG3906|NP_611802.1|DMEL	LOC108087616|XP_017040547.1|DFIC
OG0009123	CG13437|NP_611507.1|DMEL	LOC108094844|XP_017051136.1|DFIC
OG0009124	ppk|NP_477232.1|DMEL	LOC108090018|XP_017044007.1|DFIC
OG0009125	Tsp42Ei|NP_523635.2|DMEL	LOC108094214|XP_017050160.1|DFIC
OG0009126	CG10911|NP_611286.1|DMEL	LOC108093972|XP_017049867.1|DFIC
OG0009127	CG4681|NP_611937.2|DMEL	LOC108101842|XP_017061850.1|DFIC
OG0009128	CG12164|NP_610268.2|DMEL	LOC108094235|XP_017050182.1|DFIC
OG0009129	CG14752|NP_610393.1|DMEL	LOC108090297|XP_017044395.1|DFIC
OG0009130	MFS12|NP_610332.3|DMEL	LOC108101502|XP_017061350.1|DFIC
OG0009131	CG12159|NP_610330.1|DMEL	LOC108101534|XP_017061398.1|DFIC
OG0009132	Ance-5|NP_573392.2|DMEL	LOC108090857|XP_017045232.1|DFIC
OG0009133	CG17047|NP_610865.1|DMEL	LOC108087772|XP_017040790.1|DFIC
OG0009134	CG30080|NP_725491.1|DMEL	LOC108087614|XP_017040545.1|DFIC
OG0009135	CG13742|NP_001260813.1|DMEL	LOC108090566|XP_017044797.1|DFIC
OG0009136	reb|NP_610713.2|DMEL	LOC108094074|XP_017050004.1|DFIC
OG0009137	Cpr49Ac|NP_725150.2|DMEL	LOC108086637|XP_017039102.1|DFIC
OG0009138	CG13155|NP_610770.1|DMEL	LOC108086652|XP_017039125.1|DFIC
OG0009139	CG3548|NP_611941.1|DMEL	LOC108101919|XP_017061986.1|DFIC
OG0009140	Cpr47Ee|NP_610659.1|DMEL	LOC108086385|XP_017038776.1|DFIC
OG0009141	lbm|NP_523639.1|DMEL	LOC108094229|XP_017050176.1|DFIC
OG0009142	Spn43Ad|NP_610261.1|DMEL	LOC108094271|XP_017050232.1|DFIC
OG0009143	CG34445|NP_001097420.1|DMEL	LOC108096761|XP_017054109.1|DFIC
OG0009144	CG43325|NP_611699.1|DMEL	LOC108096534|XP_017053708.1|DFIC
OG0009145	CG13501|NP_611631.1|DMEL	LOC108090994|XP_017045440.1|DFIC
OG0009146	CG6329|NP_610904.1|DMEL	LOC108094758|XP_017051004.1|DFIC
OG0009147	CG34458|NP_001097340.1|DMEL	LOC108090293|XP_017044392.1|DFIC
OG0009148	rgr|NP_001163089.2|DMEL	LOC108090463|XP_017044650.1|DFIC
OG0009149	Ir56b|NP_611430.1|DMEL	LOC108094822|XP_017051082.1|DFIC
OG0009150	CG13330|NP_610880.1|DMEL	LOC108094849|XP_017051144.1|DFIC
OG0009151	lambdaTry|NP_610673.1|DMEL	LOC108086464|XP_017038879.1|DFIC
OG0009152	Map60|NP_476952.1|DMEL	LOC108090754|XP_017045075.1|DFIC
OG0009153	CG3163|NP_611872.1|DMEL	LOC108090742|XP_017045056.1|DFIC
OG0009154	CG12426|NP_651591.2|DMEL	LOC108095861|XP_017052651.1|DFIC
OG0009155	CG8252|NP_610420.1|DMEL	LOC108090392|XP_017044530.1|DFIC
OG0009156	CG17005|NP_609280.2|DMEL	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	CG31798|NP_724182.1|DMEL	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	Dic61B|NP_728477.1|DMEL	LOC108099050|XP_017057803.1|DFIC
OG0009159	CG15642|NP_573028.1|DMEL	LOC108094622|XP_017050794.1|DFIC
OG0009160	CG42329|NP_608590.2|DMEL	LOC108101256|XP_017061001.1|DFIC
OG0009161	CG5273|NP_569857.1|DMEL	LOC108092909|XP_017048257.1|DFIC
OG0009162	Mip|NP_648971.1|DMEL	LOC108099736|XP_017058846.1|DFIC
OG0009163	CG34382|NP_001097565.1|DMEL	LOC108087535|XP_017040430.1|DFIC
OG0009164	CG42676|NP_995960.2|DMEL	LOC108100646|XP_017060139.1|DFIC
OG0009165	CG6462|NP_648011.1|DMEL	LOC108093032|XP_017048425.1|DFIC
OG0009166	Ir68b|NP_648548.1|DMEL	LOC108100274|XP_017059548.1|DFIC
OG0009167	CG32436|NP_730622.1|DMEL	LOC108093166|XP_017048607.1|DFIC
OG0009168	ebd2|NP_649307.1|DMEL	LOC108093167|XP_017048609.1|DFIC
OG0009169	CG44838|NP_001287006.1|DMEL	LOC108087438|XP_017040280.1|DFIC
OG0009170	l_3_72Dr|NP_730120.1|DMEL	LOC108089572|XP_017043415.1|DFIC
OG0009171	Ilp8|NP_648949.2|DMEL	LOC108099825|XP_017058944.1|DFIC
OG0009172	CG42255|NP_729748.3|DMEL	LOC108100158|XP_017059403.1|DFIC
OG0009173	CG12182|NP_647731.2|DMEL	LOC108099102|XP_017057911.1|DFIC
OG0009174	CG12535|NP_726860.1|DMEL	LOC108097368|XP_017055101.1|DFIC
OG0009175	Glt|NP_477504.1|DMEL	LOC108098737|XP_017057356.1|DFIC
OG0009176	CG13484|NP_648690.1|DMEL	LOC108086934|XP_017039532.1|DFIC
OG0009178	comm|NP_524095.1|DMEL	LOC108096416|XP_017053484.1|DFIC
OG0009179	CG11131|NP_649429.1|DMEL	LOC108088761|XP_017042199.1|DFIC
OG0009180	CG7924|NP_648698.1|DMEL	LOC108086923|XP_017039514.1|DFIC
OG0009181	CG5665|NP_001246844.1|DMEL	LOC108100408|XP_017059784.1|DFIC
OG0009182	CG12316|NP_648752.1|DMEL	LOC108096431|XP_017053509.1|DFIC
OG0009183	CG33263|NP_996072.1|DMEL	LOC108095398|XP_017051970.1|DFIC
OG0009184	CG33772|NP_001027146.4|DMEL	LOC108088771|XP_017042212.1|DFIC
OG0009185	CG11248|NP_649348.1|DMEL	LOC108088917|XP_017042421.1|DFIC
OG0009186	cmpy|NP_001097652.1|DMEL	LOC108100716|XP_017060238.1|DFIC
OG0009187	CG3995|NP_650591.1|DMEL	LOC108097922|XP_017055961.1|DFIC
OG0009188	CG14488|NP_611266.2|DMEL	LOC108093903|XP_017049751.1|DFIC
OG0009189	Gagr|NP_648891.1|DMEL	LOC108089626|XP_017043479.1|DFIC
OG0009190	CG32302|NP_728732.1|DMEL	LOC108100089|XP_017059324.1|DFIC
OG0009191	Obp46a|NP_610574.1|DMEL	LOC108096954|XP_017054410.1|DFIC
OG0009192	CG34026|NP_001285057.1|DMEL	LOC108097745|XP_017055743.1|DFIC
OG0009193	CG15286|NP_609706.2|DMEL	LOC108090053|XP_017044050.1|DFIC
OG0009194	CG1339|NP_610307.2|DMEL	LOC108101484|XP_017061321.1|DFIC
OG0009195	CG32061|NP_729611.1|DMEL	LOC108089698|XP_017043535.1|DFIC
OG0009196	can|NP_524827.1|DMEL	LOC108089768|XP_017043648.1|DFIC
OG0009197	CG10588|NP_649271.1|DMEL	LOC108093222|XP_017048682.1|DFIC
OG0009198	CG42570|NP_001163449.1|DMEL	LOC108096469|XP_017053572.1|DFIC
OG0009199	CG32199|NP_730347.1|DMEL	LOC108099741|XP_017058855.1|DFIC
OG0009200	CG12914|NP_610566.1|DMEL	LOC108096852|XP_017054257.1|DFIC
OG0009201	BomT2|NP_652367.1|DMEL	LOC108090507|XP_017044712.1|DFIC
OG0009202	CG15873|NP_611910.2|DMEL	LOC108101810|XP_017061775.1|DFIC
OG0009203	eIF3f2|NP_610210.2|DMEL	LOC108094237|XP_017050184.1|DFIC
OG0009204	GNBP-like3|NP_611483.1|DMEL	LOC108094783|XP_017051046.1|DFIC
OG0009205	CG13427|NP_611486.1|DMEL	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC
OG0009206	CG12868|NP_610971.2|DMEL	LOC108086744|XP_017039273.1|DFIC
OG0009207	CG31294|NP_732055.1|DMEL	LOC108096320|XP_017053336.1|DFIC
OG0009209	Ugt304A1|NP_652619.1|DMEL	LOC108087091|XP_017039761.1|DFIC
OG0009210	BomBc1|NP_611318.2|DMEL	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC
OG0009211	del|NP_610091.2|DMEL	LOC108089909|XP_017043876.1|DFIC
OG0009212	CG9030|NP_727815.2|DMEL, CG43075|NP_001245677.1|DMEL, CG32588|NP_727833.1|DMEL, CG33252|NP_996494.1|DMEL	LOC108094580|XP_017050686.1|DFIC
OG0009214	CG32487|NP_728791.1|DMEL	LOC108099022|XP_017057747.1|DFIC
OG0009215	CG30087|NP_725489.2|DMEL	LOC108087642|XP_017040595.1|DFIC
OG0009215	CG30088|NP_725488.3|DMEL	LOC108087644|XP_017040597.1|DFIC
OG0009219	CG15563|NP_651854.2|DMEL	LOC108086809|XP_017039337.1|DFIC
OG0009221	LSm-4|NP_001260345.1|DMEL	LOC108089196|XP_017042829.1|DFIC
OG0009222	UBL3|NP_573083.2|DMEL	LOC108094659|XP_017050858.1|DFIC
OG0009224	zen2|NP_476794.1|DMEL	LOC108091759|XP_017046592.1|DFIC
OG0009225	rush|NP_569923.2|DMEL	LOC108097253|XP_017054922.1|DFIC
OG0009228	CG18262|NP_572453.1|DMEL	LOC108098095|XP_017056290.1|DFIC
OG0009229	Obp93a|NP_650945.1|DMEL	LOC108098584|XP_017057113.1|DFIC
OG0009231	CG15601|NP_573058.1|DMEL	LOC108094725|XP_017050960.1|DFIC
OG0009232	CG15473|NP_572179.1|DMEL	LOC108086501|XP_017038915.1|DFIC
OG0009234	Mipp2|NP_511055.1|DMEL	LOC108097234|XP_017054892.1|DFIC
OG0009236	CG32163|NP_730181.1|DMEL	LOC108089392|XP_017043064.1|DFIC
OG0009237	Schip1|NP_001334735.1|DMEL	LOC108089278|XP_017042946.1|DFIC
