Orthogroup	DMEL.longest_only	DMAU.longest_only
OG0008798	CG31013|NP_733394.3|DMEL	LOC117143627|XP_033164292.1|DMAU
OG0008799	CG12825|NP_610322.1|DMEL	LOC117137823|XP_033155397.1|DMAU
OG0008800	Nepl3|NP_608904.1|DMEL	LOC117136905|XP_033153918.1|DMAU
OG0008805	CG12991|NP_001259649.1|DMEL	LOC117147589|XP_033170427.1|DMAU
OG0008806	PGRP-LE|NP_573078.1|DMEL	LOC117146710|XP_033169017.1|DMAU
OG0008807	hang|NP_001138204.1|DMEL	LOC117147235|XP_033169938.1|DMAU
OG0008808	CG15744|NP_572870.2|DMEL	LOC117146769|XP_033169174.1|DMAU
OG0008809	CG13631|NP_652252.1|DMEL	LOC117145459|XP_033167021.1|DMAU
OG0008811	CG42726|NP_732017.3|DMEL	LOC117143271|XP_033163740.1|DMAU
OG0008813	CG34409|NP_001097728.2|DMEL	LOC117145773|XP_033167441.1|DMAU
OG0008814	CG4324|NP_611868.1|DMEL	LOC117136233|XP_033152906.1|DMAU
OG0008815	Mzt1|NP_001189028.1|DMEL	LOC117142001|XP_033161741.1|DMAU
OG0008816	CG13022|NP_648937.2|DMEL	LOC117141093|XP_033160299.1|DMAU
OG0008819	CG13430|NP_001027441.1|DMEL	LOC117137245|XP_033154497.1|DMAU
OG0008820	Cpr30B|NP_609295.1|DMEL	LOC117150463|XP_033173249.1|DMAU
OG0008822	lft|NP_609390.1|DMEL	LOC117148547|XP_033171875.1|DMAU
OG0008823	Ogg1|NP_572499.2|DMEL	LOC117146563|XP_033168752.1|DMAU
OG0008824	CG33262|NP_996071.2|DMEL	LOC117141303|XP_033160574.1|DMAU
OG0008825	CG14115|NP_648629.1|DMEL	LOC117140065|XP_033158702.1|DMAU
OG0008826	CG2678|NP_649750.1|DMEL	LOC117142781|XP_033162862.1|DMAU
OG0008829	CG14818|NP_569955.1|DMEL	LOC117146630|XP_033168853.1|DMAU
OG0008830	CG42323|NP_001138219.1|DMEL	LOC117147804|XP_033170746.1|DMAU
OG0008831	CG4313|NP_569971.3|DMEL	LOC117146732|XP_033169067.1|DMAU
OG0008832	moody|NP_569970.2|DMEL	LOC117146729|XP_033169062.1|DMAU
OG0008833	Traf6|NP_511080.2|DMEL	LOC117148336|XP_033171562.1|DMAU
OG0008834	Mocs2A|NP_001163720.1|DMEL	LOC117143633|XP_033164300.1|DMAU
OG0008835	MtnE|NP_001189254.1|DMEL	LOC117145895|XP_033167637.1|DMAU
OG0008836	CG33199|NP_788287.1|DMEL	LOC117136890|XP_033153891.1|DMAU
OG0008837	CG42565|NP_611702.1|DMEL	LOC117136010|XP_033152517.1|DMAU
OG0008838	zf30C|NP_477301.1|DMEL	LOC117139972|XP_033158568.1|DMAU
OG0008839	CG13175|NP_610740.1|DMEL	LOC117137693|XP_033155153.1|DMAU
OG0008840	CG10949|NP_610032.1|DMEL	LOC117140109|XP_033158766.1|DMAU
OG0008841	CG14960|NP_647797.1|DMEL	LOC117141433|XP_033160765.1|DMAU
OG0008842	Gr59f|NP_788432.1|DMEL	LOC117138078|XP_033155793.1|DMAU
OG0008843	CG42456|NP_001163338.1|DMEL	LOC117141969|XP_033161658.1|DMAU
OG0008845	esg|NP_476600.1|DMEL	LOC117150203|XP_033172884.1|DMAU
OG0008846	CG14077|NP_649075.1|DMEL	LOC117139943|XP_033158521.1|DMAU
OG0008847	agt|NP_477366.1|DMEL	LOC117145722|XP_033167362.1|DMAU
OG0008848	CG15919|NP_652374.2|DMEL	LOC117136349|XP_033153106.1|DMAU
OG0008849	CG45089|NP_001284989.1|DMEL	LOC117147333|XP_033170078.1|DMAU
OG0008850	CAH14|NP_611519.2|DMEL	LOC117138540|XP_033156569.1|DMAU
OG0008851	CG18302|NP_609420.1|DMEL	LOC117145623|XP_033167236.1|DMAU
OG0008852	CG14760|NP_610366.1|DMEL	LOC117137431|XP_033154754.1|DMAU
OG0008854	aru|NP_722663.1|DMEL	LOC117143388|XP_033163963.1|DMAU
OG0008855	CG2889|NP_572632.1|DMEL	LOC117146374|XP_033168425.1|DMAU
OG0008856	Arl4|NP_001245408.1|DMEL	LOC117146284|XP_033168182.1|DMAU
OG0008857	CG8564|NP_001261514.1|DMEL	LOC117139889|XP_033158459.1|DMAU
OG0008858	CG31251|NP_732260.2|DMEL	LOC117145648|XP_033167268.1|DMAU
OG0008859	CG10809|NP_648365.1|DMEL	LOC117141004|XP_033160148.1|DMAU
OG0008860	Sry-delta|NP_524581.1|DMEL	LOC117142354|XP_033162167.1|DMAU
OG0008861	CG13751|NP_610416.1|DMEL	LOC117137404|XP_033154718.1|DMAU
OG0008862	Dad|NP_001369021.1|DMEL	LOC117144227|XP_033165182.1|DMAU
OG0008863	beat-Ic|NP_523580.1|DMEL	LOC117150405|XP_033173159.1|DMAU
OG0008864	comr|NP_611617.1|DMEL	LOC117136637|XP_033153518.1|DMAU
OG0008865	Plzf|NP_609540.2|DMEL	LOC117150673|XP_033173568.1|DMAU
OG0008866	CG4822|NP_722602.1|DMEL	LOC117144449|XP_033165537.1|DMAU
OG0008867	CG2120|NP_572446.2|DMEL	LOC117148344|XP_033171570.1|DMAU
OG0008868	CG8197|NP_610445.1|DMEL	LOC117136842|XP_033153817.1|DMAU
OG0008869	CG11109|NP_730761.1|DMEL	LOC117140894|XP_033159939.1|DMAU
OG0008870	CG14079|NP_649091.1|DMEL	LOC117139556|XP_033157842.1|DMAU
OG0008871	Tgi|NP_729916.1|DMEL	LOC117139568|XP_033157859.1|DMAU
OG0008872	CG4496|NP_609101.1|DMEL	LOC117141361|XP_033160662.1|DMAU
OG0008873	Rca1|NP_477214.1|DMEL	LOC117150348|XP_033173091.1|DMAU
OG0008874	CG7786|NP_611101.1|DMEL	LOC117138606|XP_033156705.1|DMAU
OG0008875	CG13148|NP_610811.1|DMEL	LOC117138035|XP_033155736.1|DMAU
OG0008876	CG1909|NP_651928.1|DMEL	LOC117146316|XP_033168261.1|DMAU
OG0008877	CG32109|NP_729822.1|DMEL	LOC117139387|XP_033157540.1|DMAU
OG0008878	D12|NP_609228.2|DMEL	LOC117149767|XP_033172712.1|DMAU
OG0008879	CG15615|NP_611159.2|DMEL	LOC117136348|XP_033153105.1|DMAU
OG0008880	BigH1|NP_650383.2|DMEL	LOC117143384|XP_033163956.1|DMAU
OG0008881	CG13581|NP_611921.1|DMEL	LOC117136053|XP_033152588.1|DMAU
OG0008882	ppk18|NP_609308.3|DMEL	LOC117151079|XP_033174215.1|DMAU
OG0008883	Rlb1|NP_477099.1|DMEL	LOC117142424|XP_033162276.1|DMAU
OG0008884	Lgr3|NP_733115.1|DMEL	LOC117144391|XP_033165418.1|DMAU
OG0008885	CG17350|NP_609958.1|DMEL	LOC117150812|XP_033173763.1|DMAU
OG0008886	CG8303|NP_611141.3|DMEL	LOC117137062|XP_033154166.1|DMAU
OG0008887	FAM21|NP_611496.1|DMEL	LOC117137166|XP_033154370.1|DMAU
OG0008888	CG6409|NP_648415.1|DMEL	LOC117141124|XP_033160339.1|DMAU
OG0008889	Plekhm1|NP_611639.1|DMEL	LOC117135904|XP_033152357.1|DMAU
OG0008890	CG14860|NP_650403.2|DMEL	LOC117144018|XP_033164865.1|DMAU
OG0008891	DOR|NP_001246624.1|DMEL	LOC117139860|XP_033158401.1|DMAU
OG0008892	CG3328|NP_001369116.1|DMEL	LOC117137356|XP_033154646.1|DMAU
OG0008893	CHMP2B|NP_647947.1|DMEL	LOC117139247|XP_033157351.1|DMAU
OG0008894	Octbeta1R|NP_651057.1|DMEL	LOC117143373|XP_033163940.1|DMAU
OG0008895	CG9444|NP_649927.2|DMEL	LOC117143799|XP_033164533.1|DMAU
OG0008896	CkIIalpha-i1|NP_524096.2|DMEL	LOC117138970|XP_033156906.1|DMAU
OG0008897	CG7131|NP_650706.1|DMEL	LOC117142342|XP_033162150.1|DMAU
OG0008898	CG4630|NP_001260948.1|DMEL	LOC117138134|XP_033155894.1|DMAU
OG0008899	Nak|NP_477165.1|DMEL	LOC117135261|XP_033151298.1|DMAU
OG0008900	Atac2|NP_609889.1|DMEL	LOC117139520|XP_033157775.1|DMAU
OG0008901	CG8641|NP_648073.1|DMEL	LOC117141010|XP_033160155.1|DMAU
OG0008902	RhoGAP102A|NP_001245416.1|DMEL	LOC117146297|XP_033168205.1|DMAU
OG0008903	CG13950|NP_001334728.1|DMEL	LOC117150807|XP_033173755.1|DMAU
OG0008904	CG34386|NP_001097362.1|DMEL	LOC117137543|XP_033154931.1|DMAU
OG0008905	Thd1|NP_651925.1|DMEL	LOC117146343|XP_033168369.1|DMAU
OG0008906	ect|NP_001287019.1|DMEL	LOC117141836|XP_033161382.1|DMAU
OG0008907	CG13615|NP_651261.2|DMEL	LOC117145975|XP_033167772.1|DMAU
OG0008908	thw|NP_001097699.2|DMEL	LOC117144527|XP_033165640.1|DMAU
OG0008909	AstA-R2|NP_524544.1|DMEL	LOC117145092|XP_033166501.1|DMAU
OG0008910	CG8861|NP_001163567.1|DMEL	LOC117145562|XP_033167155.1|DMAU
OG0008911	kuk|NP_650595.1|DMEL	LOC117144225|XP_033165179.1|DMAU
OG0008912	TwdlV|NP_649446.1|DMEL	LOC117143736|XP_033164436.1|DMAU
OG0008913	Pebp1|NP_651051.1|DMEL	LOC117143191|XP_033163618.1|DMAU
OG0008914	Crz|NP_524350.1|DMEL	LOC117144582|XP_033165748.1|DMAU
OG0008915	Ama|NP_731114.2|DMEL	LOC117144701|XP_033165919.1|DMAU
OG0008916	CG31904|NP_723310.1|DMEL, CG13796|NP_723308.2|DMEL	LOC117150354|XP_033173101.1|DMAU
OG0008917	Proc|NP_609158.2|DMEL	LOC117150653|XP_033173530.1|DMAU
OG0008918	CG31752|NP_724136.3|DMEL	LOC117135255|XP_033151292.1|DMAU
OG0008919	CG4297|NP_608527.2|DMEL	LOC117145287|XP_033166771.1|DMAU
OG0008920	CG42728|NP_001189111.1|DMEL	LOC117140863|XP_033159891.1|DMAU
OG0008921	lmgB|NP_001097124.1|DMEL	LOC117150967|XP_033174038.1|DMAU
OG0008922	grk|NP_476568.2|DMEL	LOC117149775|XP_033172713.1|DMAU
OG0008923	prod|NP_725841.1|DMEL	LOC117137459|XP_033154795.1|DMAU
OG0008924	CG16799|NP_611504.2|DMEL	LOC117137633|XP_033155056.1|DMAU
OG0008925	GstE9|NP_725784.1|DMEL	LOC117136962|XP_033154018.1|DMAU
OG0008926	CG8788|NP_610461.1|DMEL	LOC117137830|XP_033155408.1|DMAU
OG0008927	Brca2|NP_611925.2|DMEL	LOC117138300|XP_033156191.1|DMAU
OG0008928	Tsp42Ek|NP_523637.1|DMEL	LOC117137443|XP_033154773.1|DMAU
OG0008929	CG15083|NP_611380.1|DMEL	LOC117138630|XP_033156735.1|DMAU
OG0008930	Or88a|NP_524348.2|DMEL	LOC117144831|XP_033166107.1|DMAU
OG0008931	FMRFa|NP_523669.2|DMEL	LOC117136532|XP_033153372.1|DMAU
OG0008932	Lcp9|NP_523854.1|DMEL	LOC117138065|XP_033155779.1|DMAU
OG0008933	Cpr47Ec|NP_610657.1|DMEL	LOC117136448|XP_033153256.1|DMAU
OG0008934	Tsp66A|NP_001261518.1|DMEL	LOC117139053|XP_033157048.1|DMAU
OG0008935	Spn43Aa|NP_524805.1|DMEL	LOC117137384|XP_033154688.1|DMAU
OG0008936	CG10307|NP_611605.1|DMEL	LOC117136218|XP_033152882.1|DMAU
OG0008937	CG30020|NP_610627.2|DMEL	LOC117138371|XP_033156330.1|DMAU
OG0008938	CG13331|NP_725310.1|DMEL	LOC117137144|XP_033154339.1|DMAU
OG0008939	18w|NP_476814.1|DMEL	LOC117136124|XP_033152716.1|DMAU
OG0008940	CG11073|NP_611638.2|DMEL	LOC117135901|XP_033152341.1|DMAU
OG0008941	CG12179|NP_572175.3|DMEL	LOC117146925|XP_033169451.1|DMAU
OG0008942	HP5|NP_572718.2|DMEL	LOC117147276|XP_033170000.1|DMAU
OG0008943	CG3032|NP_572376.1|DMEL	LOC117147966|XP_033171007.1|DMAU
OG0008944	Cyp4s3|NP_573003.2|DMEL	LOC117147044|XP_033169681.1|DMAU
OG0008945	CG15892|NP_001027041.1|DMEL	LOC117148645|XP_033172037.1|DMAU
OG0008946	ssp7|NP_727495.1|DMEL	LOC117146638|XP_033168861.1|DMAU
OG0008948	z|NP_001259190.1|DMEL	LOC117146418|XP_033168511.1|DMAU
OG0008949	CG42714|NP_001189053.1|DMEL	LOC117139950|XP_033158528.1|DMAU
OG0008950	vilya|NP_570026.1|DMEL	LOC117146828|XP_033169273.1|DMAU
OG0008951	CG4229|NP_648903.1|DMEL	LOC117140622|XP_033159532.1|DMAU
OG0008952	CG8661|NP_573212.1|DMEL	LOC117147070|XP_033169722.1|DMAU
OG0008953	CG32462|NP_730750.1|DMEL	LOC117139378|XP_033157527.1|DMAU
OG0008954	Sfp35C|NP_001162982.1|DMEL	LOC117150457|XP_033173239.1|DMAU
OG0008954	CG43307|NP_001245900.1|DMEL	LOC117147421|XP_033170193.1|DMAU
OG0008955	Cpr65Ea|NP_648075.1|DMEL	LOC117140714|XP_033159671.1|DMAU
OG0008956	CG30383|NP_724612.2|DMEL	LOC117136341|XP_033153095.1|DMAU
OG0008957	btl|NP_729956.1|DMEL	LOC117140932|XP_033160019.1|DMAU
OG0008958	CG11249|NP_649346.1|DMEL	LOC117139868|XP_033158415.1|DMAU
OG0008959	CG7017|NP_649190.1|DMEL	LOC117140027|XP_033158649.1|DMAU
OG0008960	CG44837|NP_001287037.1|DMEL	LOC117139107|XP_033157134.1|DMAU
OG0008961	CG5050|NP_609839.2|DMEL	LOC117135438|XP_033151503.1|DMAU
OG0008962	CG10761|NP_572456.1|DMEL	LOC117148343|XP_033171569.1|DMAU
OG0008963	CG18258|NP_573201.1|DMEL	LOC117147361|XP_033170116.1|DMAU
OG0008964	CG14785|NP_569912.2|DMEL	LOC117146423|XP_033168518.1|DMAU
OG0008965	CG13131|NP_609337.2|DMEL	LOC117143884|XP_033164668.1|DMAU
OG0008966	CG31823|NP_723939.1|DMEL	LOC117143326|XP_033163877.1|DMAU
OG0008967	vers|NP_648545.1|DMEL	LOC117141252|XP_033160511.1|DMAU
OG0008968	CG31928|NP_722705.1|DMEL	LOC117144211|XP_033165155.1|DMAU
OG0008969	CG31659|NP_722702.1|DMEL	LOC117150623|XP_033173484.1|DMAU
OG0008970	CG5565|NP_608598.1|DMEL	LOC117150740|XP_033173665.1|DMAU
OG0008971	eIF4E3|NP_648194.1|DMEL	LOC117140363|XP_033159109.1|DMAU
OG0008972	CG14820|NP_648060.1|DMEL	LOC117139979|XP_033158573.1|DMAU
OG0008973	Best4|NP_001097609.1|DMEL	LOC117141598|XP_033161003.1|DMAU
OG0008974	Jon99Ci|NP_524555.1|DMEL	LOC117143363|XP_033163928.1|DMAU
OG0008975	CG33758|NP_001027397.1|DMEL	LOC117135567|XP_033151773.1|DMAU
OG0008975	CG33757|NP_001027398.1|DMEL	LOC117135568|XP_033151774.1|DMAU
OG0008976	Acp76A|NP_524153.1|DMEL	LOC117141704|XP_033161205.1|DMAU
OG0008976	Spn75F|NP_001036614.1|DMEL	LOC117140127|XP_033158782.1|DMAU
OG0008977	CG16815|NP_609622.2|DMEL	LOC117146155|XP_033168023.1|DMAU
OG0008978	Tsp42A|NP_523623.1|DMEL	LOC117136797|XP_033153746.1|DMAU
OG0008979	CG16852|NP_609661.3|DMEL	LOC117150935|XP_033173993.1|DMAU
OG0008981	CG40635|NP_001104166.2|DMEL	LOC117150033|XP_033172791.1|DMAU, LOC117150046|XP_033172801.1|DMAU, LOC117150042|XP_033172798.1|DMAU, LOC117150177|XP_033172858.1|DMAU, LOC117150041|XP_033172797.1|DMAU, LOC117150178|XP_033172859.1|DMAU, LOC117150002|XP_033172779.1|DMAU, LOC117150189|XP_033172863.1|DMAU, LOC117150072|XP_033172813.1|DMAU, LOC117150048|XP_033172802.1|DMAU, LOC117150190|XP_033172864.1|DMAU, LOC117150192|XP_033172865.1|DMAU, LOC117150176|XP_033172857.1|DMAU, LOC117150038|XP_033172793.1|DMAU, LOC117150179|XP_033172861.1|DMAU, LOC117150039|XP_033172794.1|DMAU, LOC117150040|XP_033172796.1|DMAU, LOC117150037|XP_033172792.1|DMAU, LOC117150052|XP_033172805.1|DMAU, LOC117150044|XP_033172799.1|DMAU, LOC117150091|XP_033172823.1|DMAU, LOC117150090|XP_033172822.1|DMAU, LOC117150051|XP_033172804.1|DMAU, LOC117150089|XP_033172820.1|DMAU, LOC117150082|XP_033172818.1|DMAU, LOC117150081|XP_033172817.1|DMAU, LOC117150085|XP_033172819.1|DMAU, LOC117149577|XP_033172689.1|DMAU, LOC117149578|XP_033172690.1|DMAU
OG0008983	Pask|NP_611864.1|DMEL	LOC117138519|XP_033156544.1|DMAU
OG0008985	Cpr72Ec|NP_648884.1|DMEL	LOC117141686|XP_033161181.1|DMAU
OG0008986	CG10286|NP_649649.1|DMEL	LOC117144244|XP_033165214.1|DMAU
OG0008987	CG14036|NP_608903.1|DMEL	LOC117150760|XP_033173688.1|DMAU
OG0008988	CG9925|NP_650324.1|DMEL	LOC117144230|XP_033165187.1|DMAU
OG0008989	dwg|NP_477338.3|DMEL	LOC117146826|XP_033169270.1|DMAU
OG0008990	CG32037|NP_648326.1|DMEL	LOC117141518|XP_033160901.1|DMAU
OG0008992	CG4565|NP_001097743.1|DMEL	LOC117144760|XP_033166010.1|DMAU
OG0008993	CG6175|NP_001261708.1|DMEL	LOC117140148|XP_033158808.1|DMAU
OG0008994	CG8292|NP_609198.1|DMEL	LOC117150553|XP_033173392.1|DMAU
OG0008995	Ir60a|NP_611901.1|DMEL	LOC117137089|XP_033154261.1|DMAU
OG0008996	CG12379|NP_573061.2|DMEL	LOC117147376|XP_033170136.1|DMAU
OG0008997	CG4293|NP_569847.1|DMEL	LOC117148690|XP_033172124.1|DMAU
OG0008999	tgy|NP_573349.4|DMEL	LOC117147532|XP_033170353.1|DMAU
OG0009000	CG15930|NP_572214.2|DMEL	LOC117148105|XP_033171214.1|DMAU
OG0009001	CG17343|NP_609940.1|DMEL	LOC117137513|XP_033154891.1|DMAU
OG0009002	CG42359|NP_732404.2|DMEL	LOC117142395|XP_033162233.1|DMAU
OG0009003	CG14118|NP_648612.1|DMEL	LOC117141599|XP_033161004.1|DMAU
OG0009004	CG13223|NP_610656.1|DMEL	LOC117136446|XP_033153255.1|DMAU
OG0009005	Rsph1|NP_609609.1|DMEL	LOC117135149|XP_033151098.1|DMAU
OG0009006	CG5180|NP_001138087.1|DMEL	LOC117144856|XP_033166149.1|DMAU
OG0009007	CG13314|NP_648275.1|DMEL	LOC117141017|XP_033160171.1|DMAU
OG0009008	ninaE|NP_524407.1|DMEL	LOC117142246|XP_033161990.1|DMAU
OG0009009	CG12003|NP_647625.2|DMEL	LOC117139462|XP_033157665.1|DMAU
OG0009010	CG7182|NP_648212.1|DMEL	LOC117139453|XP_033157653.1|DMAU
OG0009011	Teh4|NP_647866.2|DMEL	LOC117141796|XP_033161328.1|DMAU
OG0009012	TAF1C-like|NP_611585.1|DMEL	LOC117137014|XP_033154095.1|DMAU
OG0009013	CG14442|NP_572342.1|DMEL	LOC117146988|XP_033169547.1|DMAU
OG0009014	aos|NP_524107.2|DMEL	LOC117140292|XP_033159020.1|DMAU
OG0009015	CG8563|NP_648116.2|DMEL	LOC117141468|XP_033160821.1|DMAU
OG0009016	CG8042|NP_648165.1|DMEL	LOC117139824|XP_033158351.1|DMAU
OG0009017	daw|NP_523461.1|DMEL	LOC117150308|XP_033173024.1|DMAU
OG0009018	Syt7|NP_726557.3|DMEL	LOC117146289|XP_033168187.1|DMAU
OG0009019	CG1674|NP_001245414.1|DMEL	LOC117146299|XP_033168209.1|DMAU
OG0009020	CG34404|NP_650457.2|DMEL	LOC117145546|XP_033167131.1|DMAU
OG0009021	CG9775|NP_649482.2|DMEL	LOC117142646|XP_033162643.1|DMAU
OG0009022	beat-Va|NP_001189214.1|DMEL	LOC117143915|XP_033164720.1|DMAU
OG0009023	CG5984|NP_651548.1|DMEL	LOC117143034|XP_033163318.1|DMAU
OG0009024	AstA|NP_524489.2|DMEL	LOC117145457|XP_033167017.1|DMAU
OG0009025	DNAlig3|NP_650187.2|DMEL	LOC117142870|XP_033163029.1|DMAU
OG0009026	CG34290|NP_001097899.2|DMEL	LOC117144646|XP_033165833.1|DMAU
OG0009027	CG15071|NP_611360.1|DMEL	LOC117135748|XP_033152094.1|DMAU
OG0009028	CG3448|NP_648316.1|DMEL	LOC117140440|XP_033159256.1|DMAU
OG0009029	Tsp26A|NP_001097093.1|DMEL	LOC117147167|XP_033169854.1|DMAU
OG0009030	CG4577|NP_001259855.1|DMEL	LOC117150394|XP_033173148.1|DMAU
OG0009031	CG1227|NP_649712.1|DMEL	LOC117144802|XP_033166068.1|DMAU
OG0009032	CG10053|NP_649711.1|DMEL	LOC117144803|XP_033166070.1|DMAU
OG0009033	DnaJ-H|NP_001260431.1|DMEL	LOC117150265|XP_033172962.1|DMAU
OG0009034	kek3|NP_523575.1|DMEL	LOC117150367|XP_033173117.1|DMAU
OG0009035	CG13123|NP_609315.1|DMEL	LOC117151076|XP_033174211.1|DMAU
OG0009036	CG1688|NP_610516.1|DMEL	LOC117137125|XP_033154314.1|DMAU
OG0009037	E23|NP_995622.1|DMEL	LOC117138444|XP_033156451.1|DMAU
OG0009038	CG42487|NP_001163752.1|DMEL	LOC117144654|XP_033165845.1|DMAU
OG0009039	CG4287|NP_650514.1|DMEL	LOC117143181|XP_033163589.1|DMAU
OG0009040	CG12866|NP_001286425.1|DMEL	LOC117135929|XP_033152388.1|DMAU
OG0009041	CG6040|NP_650781.2|DMEL	LOC117142783|XP_033162865.1|DMAU
OG0009042	hoe2|NP_608878.1|DMEL	LOC117137448|XP_033154783.1|DMAU
OG0009043	msb1l|NP_609991.1|DMEL	LOC117147255|XP_033169970.1|DMAU
OG0009044	CG9121|NP_608901.1|DMEL	LOC117150750|XP_033173675.1|DMAU
OG0009045	CG15186|NP_001246950.1|DMEL	LOC117144566|XP_033165701.1|DMAU
OG0009046	CG14562|NP_649372.1|DMEL	LOC117142077|XP_033161848.1|DMAU
OG0009047	CG17002|NP_610253.1|DMEL	LOC117137297|XP_033154561.1|DMAU
OG0009048	Hacd2|NP_609655.2|DMEL	LOC117150707|XP_033173614.1|DMAU
OG0009049	CG10407|NP_001303466.1|DMEL	LOC117144965|XP_033166316.1|DMAU
OG0009050	CG7968|NP_609684.1|DMEL	LOC117140302|XP_033159040.1|DMAU
OG0009051	plu|NP_476683.1|DMEL	LOC117135413|XP_033151457.1|DMAU
OG0009052	CG2846|NP_649749.2|DMEL	LOC117145171|XP_033166611.1|DMAU
OG0009053	CG5746|NP_001138106.1|DMEL	LOC117143402|XP_033163981.1|DMAU
OG0009054	Tk|NP_001262493.1|DMEL	LOC117144753|XP_033165999.1|DMAU
OG0009055	CG10561|NP_476608.1|DMEL	LOC117135219|XP_033151218.1|DMAU
OG0009056	Atac1|NP_609088.1|DMEL	LOC117150602|XP_033173451.1|DMAU
OG0009057	wac|NP_612020.2|DMEL	LOC117141651|XP_033161116.1|DMAU
OG0009058	CG32017|NP_726650.2|DMEL	LOC117146253|XP_033168087.1|DMAU
OG0009059	Oatp74D|NP_648989.1|DMEL	LOC117139315|XP_033157450.1|DMAU
OG0009060	CG16789|NP_649910.3|DMEL	LOC117144435|XP_033165472.1|DMAU
OG0009061	CG15706|NP_611099.2|DMEL	LOC117138247|XP_033156089.1|DMAU
OG0009062	CG4282|NP_611118.3|DMEL	LOC117136092|XP_033152662.1|DMAU
OG0009063	grnd|NP_609880.2|DMEL	LOC117135298|XP_033151365.1|DMAU
OG0009064	Lap1|NP_611007.1|DMEL	LOC117138288|XP_033156157.1|DMAU
OG0009065	CG4393|NP_651143.2|DMEL	LOC117144777|XP_033166036.1|DMAU
OG0009066	CG18178|NP_648350.1|DMEL	LOC117141533|XP_033160914.1|DMAU
OG0009067	Srpk79D|NP_001246881.1|DMEL	LOC117140484|XP_033159325.1|DMAU
OG0009068	CG1360|NP_610300.1|DMEL	LOC117136656|XP_033153547.1|DMAU
OG0009069	firl|NP_001033900.2|DMEL	LOC117150439|XP_033173215.1|DMAU
OG0009070	hebe|NP_001097248.1|DMEL	LOC117135801|XP_033152188.1|DMAU
OG0009071	ymp|NP_001287531.1|DMEL	LOC117142313|XP_033162109.1|DMAU
OG0009072	CG18268|NP_649739.1|DMEL	LOC117144781|XP_033166041.1|DMAU
OG0009073	CG4462|NP_650849.1|DMEL	LOC117144984|XP_033166344.1|DMAU
OG0009074	CG6791|NP_650090.1|DMEL	LOC117142457|XP_033162331.1|DMAU
OG0009075	CG14657|NP_649501.1|DMEL	LOC117142938|XP_033163142.1|DMAU
OG0009076	CG9837|NP_649838.5|DMEL	LOC117142259|XP_033162012.1|DMAU
OG0009077	rpk|NP_001246909.1|DMEL	LOC117145274|XP_033166752.1|DMAU
OG0009078	CG17721|NP_001247041.1|DMEL	LOC117143219|XP_033163658.1|DMAU
OG0009079	mld|NP_001247289.1|DMEL	LOC117145678|XP_033167306.1|DMAU
OG0009080	EndoU|NP_650508.1|DMEL	LOC117143621|XP_033164278.1|DMAU
OG0009081	E_spl_malpha-BFM|NP_524506.1|DMEL	LOC117144397|XP_033165424.1|DMAU
OG0009082	CG31287|NP_732119.1|DMEL	LOC117144205|XP_033165145.1|DMAU
OG0009083	dec-1|NP_511072.2|DMEL	LOC117148188|XP_033171347.1|DMAU
OG0009084	Cap-H2|NP_650014.2|DMEL	LOC117143155|XP_033163550.1|DMAU
OG0009085	CG4757|NP_650043.1|DMEL	LOC117143569|XP_033164204.1|DMAU
OG0009086	CG34112|NP_001246902.1|DMEL	LOC117143406|XP_033163991.1|DMAU
OG0009087	CG33213|NP_788749.1|DMEL	LOC117142954|XP_033163170.1|DMAU
OG0009088	PH4alphaSG2|NP_651801.1|DMEL	LOC117144955|XP_033166301.1|DMAU
OG0009089	CG11076|NP_726630.2|DMEL	LOC117146269|XP_033168153.1|DMAU
OG0009090	CG15514|NP_651739.1|DMEL	LOC117144725|XP_033165956.1|DMAU
OG0009091	TwdlG|NP_649444.1|DMEL	LOC117144402|XP_033165429.1|DMAU
OG0009092	lbl|NP_001262805.1|DMEL	LOC117144412|XP_033165443.1|DMAU
OG0009093	Su_var_3-7|NP_524342.3|DMEL	LOC117142432|XP_033162284.1|DMAU
OG0009094	ppk30|NP_651706.1|DMEL	LOC117145354|XP_033166863.1|DMAU
OG0009095	ppk21|NP_651704.2|DMEL	LOC117145352|XP_033166860.1|DMAU
OG0009096	CG6403|NP_651501.2|DMEL	LOC117144696|XP_033165912.1|DMAU
OG0009097	CG14247|NP_651502.2|DMEL	LOC117144729|XP_033165964.1|DMAU
OG0009098	Rb97D|NP_524520.1|DMEL	LOC117144971|XP_033166323.1|DMAU
OG0009099	CG11504|NP_651758.1|DMEL	LOC117142544|XP_033162485.1|DMAU
OG0009100	sna|NP_476732.1|DMEL	LOC117150685|XP_033173588.1|DMAU
OG0009101	a5|NP_476998.1|DMEL	LOC117148072|XP_033171164.1|DMAU
OG0009102	TTLL4B|NP_722946.1|DMEL	LOC117135444|XP_033151516.1|DMAU
OG0009103	CG2816|NP_608803.2|DMEL	LOC117151005|XP_033174102.1|DMAU
OG0009104	CG10031|NP_608802.2|DMEL	LOC117150996|XP_033174092.1|DMAU
OG0009105	A16|NP_609598.1|DMEL	LOC117150401|XP_033173156.1|DMAU
OG0009106	CG33543|NP_001014458.3|DMEL	LOC117150404|XP_033173158.1|DMAU
OG0009107	CG5177|NP_609114.1|DMEL	LOC117150822|XP_033173783.1|DMAU
