Orthogroup	DMEL.longest_only	DMIR.longest_only
OG0009383	Nepl5|NP_609022.1|DMEL	LOC108161354|XP_017151086.1|DMIR
OG0009384	NimC4|NP_609698.2|DMEL	LOC108162218|XP_017152324.2|DMIR
OG0009385	NimC3|NP_524928.2|DMEL	LOC108162220|XP_017152329.1|DMIR
OG0009386	CG33307|NP_995705.1|DMEL	LOC108162632|XP_033248437.1|DMIR
OG0009387	Vha100-3|NP_725837.1|DMEL	LOC117187992|XP_033246960.1|DMIR, LOC117191400|XP_033252171.1|DMIR, LOC108160105|XP_017149384.2|DMIR
OG0009388	Jheh3|NP_611387.1|DMEL	LOC108160871|XP_017150622.2|DMIR, LOC117188120|XP_033247359.1|DMIR
OG0009389	CG30411|NP_726325.1|DMEL	LOC117192938|XP_033253558.1|DMIR, LOC108160675|XP_017150310.1|DMIR
OG0009390	sktl|NP_477206.1|DMEL	LOC108159729|XP_017148750.2|DMIR, LOC117187882|XP_033246672.1|DMIR
OG0009391	Elba2|NP_608691.1|DMEL	LOC108162282|XP_017152430.2|DMIR
OG0009392	Tsp42Ef|NP_523632.2|DMEL	LOC108160822|XP_017150541.1|DMIR
OG0009393	CG14662|NP_649510.2|DMEL	LOC108157613|XP_033245428.1|DMIR
OG0009394	CG10205|NP_725422.1|DMEL	LOC117195099|XP_033255644.1|DMIR, LOC108158216|XP_017145928.1|DMIR
OG0009395	Obp58d|NP_611711.1|DMEL	LOC108158569|XP_017146493.1|DMIR
OG0009396	Obp47b|NP_610669.1|DMEL	LOC108158310|XP_017146038.1|DMIR
OG0009397	CG34203|NP_001097397.1|DMEL	LOC108160723|XP_017150389.1|DMIR
OG0009398	CG9875|NP_001163262.1|DMEL	LOC117190535|XP_033251478.1|DMIR, LOC108159134|XP_017147617.1|DMIR
OG0009399	CG13231|NP_610638.1|DMEL	LOC117192885|XP_033253522.1|DMIR, LOC108158902|XP_017147179.1|DMIR
OG0009400	CG13747|NP_610440.1|DMEL	LOC108160902|XP_017150663.1|DMIR, LOC117193507|XP_033254145.1|DMIR
OG0009401	CG14921|NP_609491.1|DMEL	LOC108161636|XP_033248589.1|DMIR
OG0009402	bocks|NP_001014611.1|DMEL	LOC108154132|XP_017139755.1|DMIR
OG0009403	CG7755|NP_611110.2|DMEL	LOC108159149|XP_017147635.1|DMIR
OG0009404	Cyp6u1|NP_610252.3|DMEL	LOC108160389|XP_017149864.1|DMIR
OG0009405	Ance-4|NP_610442.2|DMEL	LOC117187828|XP_033246581.1|DMIR, LOC108158036|XP_033253718.1|DMIR
OG0009406	CG13955|NP_610486.1|DMEL	LOC108158400|XP_017146147.1|DMIR
OG0009407	wun2|NP_524991.1|DMEL	LOC108159278|XP_017147928.1|DMIR
OG0009408	CG15861|NP_611984.1|DMEL	LOC117188517|XP_033248408.1|DMIR, LOC108159649|XP_017148604.2|DMIR
OG0009409	Cpr49Ad|NP_610773.1|DMEL	LOC108158415|XP_017146171.1|DMIR
OG0009410	CG13226|NP_610651.1|DMEL	LOC108160192|XP_017149515.1|DMIR
OG0009411	CG17574|NP_001246287.1|DMEL	LOC108159090|XP_017147535.1|DMIR, LOC117185698|XP_033251802.1|DMIR
OG0009412	CG12963|NP_001246342.1|DMEL	LOC117185843|XP_033253109.1|DMIR, LOC108158528|XP_017146400.1|DMIR
OG0009413	Tsp42En|NP_523640.1|DMEL	LOC117190921|XP_033251814.1|DMIR, LOC108158309|XP_017146037.1|DMIR
OG0009414	Tsp42Eq|NP_523643.2|DMEL	LOC108160682|XP_017150322.1|DMIR
OG0009415	CG1850|NP_610265.1|DMEL	LOC117189390|XP_033250401.1|DMIR, LOC108158306|XP_017146035.1|DMIR
OG0009416	CG30195|NP_611696.2|DMEL	LOC117191244|XP_033252053.1|DMIR, LOC108160175|XP_017149488.1|DMIR
OG0009417	CG34446|NP_001097419.1|DMEL	LOC108160183|XP_017149499.1|DMIR, LOC117191246|XP_033252055.1|DMIR
OG0009418	CG3746|NP_611697.1|DMEL	LOC108160173|XP_017149486.1|DMIR, LOC117191243|XP_033252051.1|DMIR
OG0009419	CG30196|NP_726220.1|DMEL	LOC108160178|XP_017149490.1|DMIR, LOC117191992|XP_033252606.1|DMIR
OG0009420	CG43326|NP_001246463.1|DMEL	LOC117192108|XP_033252697.1|DMIR, LOC108160182|XP_017149497.1|DMIR
OG0009421	CG15611|NP_611189.2|DMEL	LOC108160874|XP_017150625.1|DMIR
OG0009422	CG6701|NP_001188923.1|DMEL	LOC108158519|XP_017146387.1|DMIR
OG0009423	CG6805|NP_611178.1|DMEL	LOC108159258|XP_017147887.1|DMIR, LOC117190634|XP_033251573.1|DMIR
OG0009424	pirk|NP_611598.1|DMEL	LOC117187942|XP_033246828.1|DMIR, LOC108160155|XP_017149461.2|DMIR
OG0009425	CG30431|NP_610211.1|DMEL	LOC117193658|XP_033254288.1|DMIR, LOC108160777|XP_017150468.1|DMIR
OG0009426	CG6337|NP_610905.1|DMEL	LOC117188110|XP_033247338.1|DMIR, LOC108160914|XP_017150680.2|DMIR
OG0009427	List|NP_611364.2|DMEL	LOC117189873|XP_033250838.1|DMIR, LOC108160215|XP_017149553.1|DMIR
OG0009428	Ir56d|NP_611432.1|DMEL	LOC117193930|XP_033254485.1|DMIR, LOC108158245|XP_017145968.1|DMIR
OG0009429	CG11192|NP_611479.2|DMEL	LOC108158025|XP_017145657.2|DMIR, LOC117187870|XP_033246652.1|DMIR
OG0009430	SmydA-7|NP_611181.1|DMEL	LOC117193193|XP_033253836.1|DMIR, LOC108159223|XP_017147813.1|DMIR
OG0009431	bgcn|NP_523832.2|DMEL	LOC108159320|XP_017147999.1|DMIR
OG0009432	CG13578|NP_611907.2|DMEL	LOC117192901|XP_033253533.1|DMIR, LOC108158242|XP_017145964.1|DMIR
OG0009433	CG6044|NP_611668.1|DMEL	LOC108159699|XP_017148701.1|DMIR, LOC117192697|XP_033253327.1|DMIR
OG0009434	qkr58E-2|NP_523810.2|DMEL	LOC117187723|XP_033246366.1|DMIR, LOC108160240|XP_017149587.2|DMIR
OG0009435	qkr58E-1|NP_523809.2|DMEL	LOC117192695|XP_033253325.1|DMIR, LOC108159697|XP_017148698.1|DMIR
OG0009436	CG13332|NP_610883.1|DMEL	LOC108158951|XP_017147268.1|DMIR, LOC117190877|XP_033251787.1|DMIR
OG0009437	CG1902|NP_610507.1|DMEL	LOC117194010|XP_033254534.1|DMIR, LOC108158807|XP_017146983.1|DMIR
OG0009438	CG30375|NP_724665.1|DMEL	LOC108158256|XP_017145982.1|DMIR
OG0009439	CG34217|NP_001097229.1|DMEL	LOC108158258|XP_017145984.1|DMIR
OG0009440	Lpt|NP_611847.2|DMEL	LOC117189367|XP_033250386.1|DMIR, LOC108159525|XP_017148381.1|DMIR
OG0009441	Muc11A|NP_001285150.1|DMEL	LOC108153366|XP_017138822.2|DMIR
OG0009442	CG9215|NP_573045.1|DMEL	LOC108155443|XP_033249496.1|DMIR
OG0009443	CG13558|NP_611800.1|DMEL	LOC108158327|XP_017146057.1|DMIR
OG0009444	CG13012|NP_573144.2|DMEL	LOC108164430|XP_017155607.1|DMIR
OG0009445	CG10352|NP_001259468.1|DMEL	LOC108164961|XP_033250907.1|DMIR
OG0009446	CG32767|NP_572203.2|DMEL	LOC108160452|XP_017150075.2|DMIR
OG0009447	CG1368|NP_572939.1|DMEL	LOC108161951|XP_017151898.1|DMIR
OG0009448	CG4955|NP_573189.1|DMEL	LOC108165156|XP_017156711.1|DMIR, LOC108164217|XP_017155340.1|DMIR
OG0009449	mxc|NP_572548.1|DMEL	LOC117186353|XP_033242959.1|DMIR, LOC108153846|XP_033242944.1|DMIR
OG0009450	CG3588|NP_570036.3|DMEL	LOC108165100|XP_017156644.1|DMIR
OG0009451	CG31644|NP_001285640.1|DMEL	LOC108161574|XP_017151351.1|DMIR
OG0009452	CG4151|NP_572227.1|DMEL	LOC108151968|XP_017136411.1|DMIR, LOC108164921|XP_017156396.1|DMIR
OG0009453	CG13843|NP_651069.1|DMEL	LOC108155076|XP_017141159.1|DMIR
OG0009454	CG6885|NP_649056.1|DMEL	LOC108165503|XP_017157050.1|DMIR
OG0009455	CG3568|NP_572166.1|DMEL	LOC108164600|XP_017155927.2|DMIR
OG0009456	Btnd|NP_572298.1|DMEL	LOC108165136|XP_017156691.1|DMIR
OG0009457	dgt4|NP_572150.1|DMEL	LOC108152849|XP_017137958.1|DMIR
OG0009458	CG13362|NP_569854.1|DMEL	LOC108150958|XP_017134784.1|DMIR
OG0009459	bab2|NP_523879.2|DMEL	LOC108152859|XP_017137969.1|DMIR
OG0009460	ckd|NP_728847.2|DMEL	LOC108153639|XP_017139231.1|DMIR
OG0009461	CG12009|NP_647799.1|DMEL	LOC108165571|XP_017157134.1|DMIR
OG0009462	rho|NP_523883.2|DMEL	LOC108153358|XP_017138813.1|DMIR
OG0009463	CG13032|NP_648911.1|DMEL	LOC108153669|XP_017139272.1|DMIR
OG0009464	CG6497|NP_648963.1|DMEL	LOC108150785|XP_017134575.1|DMIR
OG0009465	CG13731|NP_730262.3|DMEL	LOC108150943|XP_017134766.2|DMIR
OG0009466	PGRP-SD|NP_648145.1|DMEL	LOC108165281|XP_017156805.1|DMIR
OG0009467	CG32240|NP_728987.1|DMEL	LOC108150805|XP_017134597.1|DMIR
OG0009468	CG1246|NP_647736.1|DMEL	LOC108153317|XP_017138718.1|DMIR
OG0009469	CG6592|NP_648016.1|DMEL	LOC108152478|XP_017137340.1|DMIR
OG0009470	CG10163|NP_648042.1|DMEL	LOC108165495|XP_017157041.2|DMIR
OG0009471	pim|NP_476678.1|DMEL	LOC108163555|XP_017154407.1|DMIR
OG0009472	CG1146|NP_647725.1|DMEL	LOC108165528|XP_017157088.1|DMIR
OG0009473	CG32440|NP_730626.1|DMEL	LOC108154552|XP_017140344.1|DMIR
OG0009474	CG9192|NP_612085.1|DMEL	LOC108153472|XP_017138992.2|DMIR
OG0009475	CG34427|NP_001097553.2|DMEL	LOC108153539|XP_017139094.1|DMIR
OG0009476	CG32170|NP_730211.1|DMEL	LOC108152133|XP_017136718.1|DMIR
OG0009477	CG13059|NP_648874.2|DMEL	LOC108151292|XP_017135317.1|DMIR
OG0009478	CG34247|NP_001097617.1|DMEL	LOC108151314|XP_017135342.1|DMIR
OG0009479	CG34162|NP_001097149.2|DMEL	LOC108161262|XP_033249366.1|DMIR
OG0009480	bip1|NP_648169.2|DMEL	LOC108151826|XP_017136181.1|DMIR
OG0009481	CG7509|NP_647931.1|DMEL	LOC108153759|XP_017139383.1|DMIR
OG0009482	CG18135|NP_788526.1|DMEL	LOC108150920|XP_033242355.1|DMIR
OG0009483	CG11619|NP_649081.1|DMEL	LOC108150919|XP_017134738.1|DMIR
OG0009484	CG10405|NP_001036717.1|DMEL	LOC108154137|XP_017139762.1|DMIR
OG0009485	msd5|NP_612101.1|DMEL	LOC108151892|XP_017136282.1|DMIR
OG0009486	msd1|NP_612100.2|DMEL	LOC108151895|XP_017136286.1|DMIR
OG0009487	CG14187|NP_649177.1|DMEL	LOC108150864|XP_017134655.1|DMIR
OG0009488	Tom|NP_524073.2|DMEL	LOC108153525|XP_017139073.1|DMIR
OG0009489	CG32191|NP_730304.2|DMEL	LOC108153474|XP_017138997.1|DMIR
OG0009490	CG13339|NP_610903.2|DMEL	LOC117188111|XP_033247340.1|DMIR, LOC108160561|XP_017150125.2|DMIR
OG0009491	VhaM9.7-b|NP_649327.2|DMEL	LOC108153555|XP_017139115.1|DMIR
OG0009492	CG14456|NP_001137998.1|DMEL	LOC108150868|XP_017134660.1|DMIR
OG0009493	CG11426|NP_649394.1|DMEL	LOC108153331|XP_033242927.1|DMIR
OG0009494	CG11437|NP_649393.1|DMEL	LOC108153330|XP_017138736.1|DMIR
OG0009495	CG32428|NP_001189142.1|DMEL	LOC108152051|XP_017136544.1|DMIR
OG0009496	Cpr78E|NP_649345.1|DMEL	LOC108165568|XP_017157131.1|DMIR
OG0009497	CG9624|NP_650346.1|DMEL	LOC108157841|XP_017145533.1|DMIR
OG0009498	CG13252|NP_649248.3|DMEL	LOC108151653|XP_017135861.1|DMIR
OG0009499	Rcd2|NP_649244.3|DMEL	LOC108152950|XP_017138138.1|DMIR
OG0009500	CG3698|NP_649257.1|DMEL	LOC108152837|XP_017137931.1|DMIR
OG0009501	CG13455|NP_648765.1|DMEL	LOC108153172|XP_017138466.1|DMIR
OG0009502	CG6276|NP_650445.3|DMEL	LOC108156074|XP_017142849.1|DMIR
OG0009503	CG13992|NP_608975.1|DMEL	LOC108164191|XP_017155299.1|DMIR
OG0009504	dmt|NP_524295.1|DMEL	LOC108154239|XP_017139961.1|DMIR
OG0009505	Gr28a|NP_523504.2|DMEL	LOC108161187|XP_017150897.1|DMIR
OG0009506	CG34426|NP_001097552.1|DMEL	LOC117186587|XP_033243444.1|DMIR
OG0009507	ebd1|NP_612050.1|DMEL	LOC108153202|XP_017138512.1|DMIR
OG0009508	CG2964|NP_608713.2|DMEL	LOC108163546|XP_017154394.1|DMIR
OG0009509	knon|NP_611133.1|DMEL	LOC117191543|XP_033252270.1|DMIR, LOC108159393|XP_017148117.1|DMIR
OG0009510	CG9072|NP_573002.1|DMEL	LOC108151730|XP_017136019.1|DMIR, LOC108163662|XP_017154576.1|DMIR
OG0009511	cona|NP_650719.2|DMEL	LOC108158413|XP_017146173.1|DMIR
OG0009512	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL	LOC108150845|XP_017134640.1|DMIR
OG0009513	CG32563|NP_728057.1|DMEL	LOC108152451|XP_017137303.1|DMIR
OG0009514	CG15711|NP_611124.1|DMEL	LOC108151149|XP_017135067.1|DMIR
OG0009515	CG15170|NP_609927.1|DMEL	LOC108163104|XP_033249944.1|DMIR
OG0009516	CG5674|NP_609856.4|DMEL	LOC108165257|XP_033242977.1|DMIR, LOC108157519|XP_017145111.1|DMIR, LOC108162395|XP_017152605.2|DMIR
OG0009517	CG6441|NP_609124.3|DMEL	LOC108162885|XP_017153329.1|DMIR
OG0009518	CG42535|NP_001163412.1|DMEL	LOC108165322|XP_017156845.2|DMIR
OG0009519	SA-2|NP_612109.3|DMEL	LOC108153706|XP_017139320.1|DMIR
OG0009520	CG14252|NP_651513.1|DMEL	LOC108156476|XP_017143438.1|DMIR
OG0009521	aly|NP_001261348.1|DMEL	LOC108153479|XP_017139007.2|DMIR, LOC117186589|XP_033243448.1|DMIR
OG0009522	CG5539|NP_611831.2|DMEL	LOC117185974|XP_033250664.1|DMIR, LOC108159681|XP_017148663.2|DMIR, LOC117187903|XP_033246731.1|DMIR
OG0009523	babos|NP_611667.1|DMEL	LOC108160129|XP_017149413.1|DMIR
OG0009524	CG30324|NP_725558.1|DMEL	LOC117187669|XP_033246209.1|DMIR, LOC108159152|XP_017147638.2|DMIR
OG0009525	CG13215|NP_610649.1|DMEL	LOC117193145|XP_033253765.1|DMIR, LOC108160193|XP_017149516.1|DMIR
OG0009526	CG13216|NP_610648.1|DMEL	LOC108160191|XP_017149514.1|DMIR, LOC117193142|XP_033253763.1|DMIR, LOC117193143|XP_033253764.1|DMIR
OG0009527	BomBc2|NP_611320.2|DMEL	LOC108160850|XP_017150596.1|DMIR
OG0009528	Alp7|NP_611653.1|DMEL	LOC108160976|XP_017150765.1|DMIR, LOC117192961|XP_033253574.1|DMIR
OG0009529	CG18467|NP_611211.3|DMEL	LOC117194959|XP_033255326.1|DMIR, LOC117194954|XP_033255316.1|DMIR, LOC108159300|XP_033248118.1|DMIR
OG0009530	Cpr50Ca|NP_610899.1|DMEL	LOC117188318|XP_033247863.1|DMIR, LOC108158065|XP_033254360.1|DMIR, LOC117187807|XP_033246552.1|DMIR
OG0009531	CG42531|NP_001163121.1|DMEL	LOC117192971|XP_033253584.1|DMIR, LOC117194132|XP_033254671.1|DMIR, LOC117192970|XP_033253580.1|DMIR, LOC108158701|XP_033247493.1|DMIR
OG0009532	Gr58c|NP_726133.2|DMEL	LOC117193903|XP_033254471.1|DMIR, LOC108160945|XP_017150722.1|DMIR
OG0009533	CG13872|NP_611449.1|DMEL	LOC108160913|XP_017150679.1|DMIR, LOC117193493|XP_033254135.1|DMIR, LOC117193933|XP_033254488.1|DMIR
OG0009534	CG16894|NP_611455.1|DMEL	LOC108158233|XP_017145955.1|DMIR, LOC117193936|XP_033254491.1|DMIR
OG0009535	CG3502|NP_611781.3|DMEL	LOC117191572|XP_033252291.1|DMIR, LOC117185947|XP_033251023.1|DMIR, LOC108160562|XP_017150127.1|DMIR
OG0009536	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL	LOC108155423|XP_017141718.1|DMIR
OG0009537	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL	LOC108154833|XP_017140735.1|DMIR
OG0009538	CAH5|NP_001097988.2|DMEL	LOC108154020|XP_017139601.1|DMIR
OG0009539	CG31189|NP_732580.3|DMEL	LOC108154438|XP_017140200.1|DMIR
OG0009540	ppk20|NP_651705.2|DMEL	LOC108156066|XP_033244334.1|DMIR, LOC117186980|XP_033244335.1|DMIR
OG0009542	Pka-C2|NP_733397.2|DMEL	LOC108157657|XP_017145297.1|DMIR
OG0009543	CG31091|NP_733127.1|DMEL	LOC108154320|XP_017140068.1|DMIR
OG0009544	CG16736|NP_649873.1|DMEL	LOC108155291|XP_017141496.1|DMIR
OG0009545	CG34300|NP_001097980.1|DMEL	LOC108151811|XP_017136158.1|DMIR
OG0009546	CG9926|NP_650323.2|DMEL	LOC108154539|XP_017140330.1|DMIR
OG0009549	CG4174|NP_730342.2|DMEL	LOC108152812|XP_017137889.1|DMIR
OG0009556	CG41242|NP_001104375.2|DMEL	LOC108157943|XP_017145575.2|DMIR, LOC117191698|XP_033252387.1|DMIR, LOC117188307|XP_033247834.1|DMIR
OG0009560	CG10959|NP_572451.1|DMEL	LOC108153427|XP_017138923.1|DMIR
OG0009562	CG9316|NP_610051.2|DMEL	LOC108164303|XP_017155441.1|DMIR
OG0009563	CG14120|NP_648610.1|DMEL	LOC108153567|XP_017139132.1|DMIR
OG0009564	CG42353|NP_727936.2|DMEL	LOC108157395|XP_017144928.2|DMIR
OG0009565	CG13306|NP_652444.1|DMEL	LOC108153198|XP_017138506.1|DMIR
OG0009567	pre-mod_mdg4_-V|NP_001334695.1|DMEL	LOC108153840|XP_017139428.1|DMIR
OG0009568	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL	LOC108164174|XP_017155278.1|DMIR
OG0009569	CG12609|NP_728194.1|DMEL	LOC117194447|XP_033254906.1|DMIR
OG0009570	CG4854|NP_650860.1|DMEL	LOC108155535|XP_017141892.1|DMIR
OG0009572	Nek2|NP_572415.1|DMEL	LOC108155940|XP_017142593.1|DMIR
OG0009573	MFS10|NP_572857.1|DMEL	LOC108164286|XP_017155426.1|DMIR
OG0009574	CG44774|NP_001096880.1|DMEL	LOC108161422|XP_017151204.1|DMIR
OG0009575	Cpr47Eb|NP_610655.1|DMEL	LOC108158279|XP_017146003.1|DMIR
OG0009576	Osi13|NP_649634.1|DMEL	LOC108154708|XP_017140547.1|DMIR
OG0009577	CG9021|NP_608967.1|DMEL	LOC108161496|XP_017151260.1|DMIR
OG0009578	CG10165|NP_609982.1|DMEL	LOC108163618|XP_017154505.1|DMIR
OG0009579	CG1529|NP_001285506.1|DMEL	LOC108163834|XP_017154835.1|DMIR
OG0009580	GstE13|NP_610457.1|DMEL	LOC108158669|XP_017146668.1|DMIR
OG0009581	CG4891|NP_609777.1|DMEL	LOC108161494|XP_017151258.1|DMIR
OG0009582	Lmpt|NP_996113.2|DMEL	LOC108152132|XP_017136709.1|DMIR
OG0009583	Cp7Fa|NP_001368953.1|DMEL	LOC108164665|XP_017156007.1|DMIR
OG0009584	CG12507|NP_573108.2|DMEL	LOC108155149|XP_017141336.1|DMIR
OG0009585	CG31510|NP_733082.1|DMEL	LOC117185772|XP_017141042.1|DMIR
OG0009586	CG13028|NP_996114.1|DMEL	LOC108150848|XP_017134641.1|DMIR
OG0009587	CG30273|NP_726223.1|DMEL	LOC108160494|XP_017150019.1|DMIR
OG0009588	danr|NP_651343.1|DMEL	LOC108154387|XP_017140139.1|DMIR
OG0009589	CG33230|NP_995955.1|DMEL	LOC108151767|XP_017136100.1|DMIR
OG0009590	CG14823|NP_729205.1|DMEL	LOC108153616|XP_017139204.1|DMIR
OG0009591	E_var_3-9|NP_649852.2|DMEL	LOC108157004|XP_017144292.1|DMIR
OG0009592	CG34138|NP_001036729.2|DMEL	LOC108156209|XP_017143036.1|DMIR
OG0009593	CG7342|NP_650815.2|DMEL	LOC108157324|XP_017144829.1|DMIR
OG0009594	alrm|NP_651393.1|DMEL	LOC108155048|XP_017141112.1|DMIR
OG0009595	CG14598|NP_649722.1|DMEL	LOC108154450|XP_017140209.1|DMIR
OG0009596	CG10086|NP_649736.3|DMEL	LOC108157294|XP_017144785.1|DMIR
OG0009597	CG3014|NP_649738.1|DMEL	LOC108157643|XP_017145279.1|DMIR
OG0009598	CG2993|NP_001262348.1|DMEL	LOC108156790|XP_017143956.1|DMIR
OG0009599	CG14696|NP_650035.1|DMEL	LOC108157059|XP_017144378.1|DMIR
OG0009600	sxe2|NP_650522.1|DMEL	LOC108155594|XP_017142001.1|DMIR
OG0009601	CG13622|NP_651264.2|DMEL	LOC108154461|XP_017140222.1|DMIR
OG0009602	Mco3|NP_651441.1|DMEL	LOC108154516|XP_017140306.1|DMIR
OG0009603	TMEM216|NP_649818.1|DMEL	LOC108155023|XP_017141067.1|DMIR
OG0009604	Mco4|NP_573249.1|DMEL	LOC108154837|XP_017140747.1|DMIR
OG0009605	E_spl_m7-HLH|NP_536753.1|DMEL	LOC108157556|XP_017145149.1|DMIR
OG0009606	E_spl_m3-HLH|NP_524509.2|DMEL	LOC108157639|XP_017145272.1|DMIR
OG0009607	E_spl_m2-BFM|NP_524508.1|DMEL	LOC108154261|XP_017139986.1|DMIR
OG0009608	CG17781|NP_651258.1|DMEL	LOC108154468|XP_017140228.1|DMIR
OG0009609	Mst89B|NP_650529.2|DMEL	LOC108154276|XP_017140014.1|DMIR
OG0009610	CG3517|NP_650807.1|DMEL	LOC108154981|XP_017141009.1|DMIR
OG0009611	CG11626|NP_001369023.1|DMEL	LOC108155311|XP_017141519.1|DMIR
OG0009612	CG12278|NP_650934.1|DMEL	LOC108153845|XP_017139433.1|DMIR
OG0009613	Nepl9|NP_609815.1|DMEL	LOC108161939|XP_017151860.1|DMIR
OG0009614	CG14356|NP_650339.1|DMEL	LOC108154404|XP_017140163.1|DMIR
OG0009615	CG14258|NP_651531.1|DMEL	LOC108157505|XP_017145093.1|DMIR
OG0009616	TwdlC|NP_651519.1|DMEL	LOC108153977|XP_033246141.1|DMIR
OG0009617	fru|NP_001163648.1|DMEL	LOC108156841|XP_017144044.2|DMIR
OG0009618	ORY|NP_001015498.5|DMEL	LOC117189229|XP_033250248.1|DMIR
OG0009619	CAH8|NP_651033.2|DMEL	LOC108155206|XP_033245913.1|DMIR
OG0009620	CG31463|NP_731227.1|DMEL	LOC108157064|XP_017144388.1|DMIR
OG0009621	CG11672|NP_649779.1|DMEL	LOC108154342|XP_017140093.1|DMIR
OG0009622	CG14298|NP_650755.1|DMEL	LOC108154488|XP_017140278.1|DMIR
OG0009624	CG1971|NP_651900.1|DMEL	LOC108155347|XP_017141594.1|DMIR
OG0009625	PH4alphaMP|NP_524594.2|DMEL	LOC108155850|XP_017142451.1|DMIR
OG0009626	CG7031|NP_651101.1|DMEL	LOC108157830|XP_017145520.2|DMIR
OG0009627	CG13840|NP_651102.3|DMEL	LOC108153992|XP_033246062.1|DMIR
OG0009628	Nepl15|NP_651098.2|DMEL	LOC108155436|XP_017141737.2|DMIR
OG0009629	TwdlW|NP_650606.2|DMEL	LOC108157277|XP_033245363.1|DMIR
OG0009630	CG31267|NP_732214.1|DMEL	LOC108157282|XP_017144768.1|DMIR
OG0009631	Spc25|NP_650239.1|DMEL	LOC108154227|XP_017139942.1|DMIR
OG0009632	sisA|NP_511116.2|DMEL	LOC108158207|XP_017145922.1|DMIR
OG0009633	hui|NP_610991.1|DMEL	LOC108158288|XP_017146014.1|DMIR
OG0009634	CG31204|NP_733428.2|DMEL	LOC108156237|XP_017143074.1|DMIR
OG0009635	CG12402|NP_001303481.1|DMEL	LOC108157332|XP_017144837.1|DMIR
OG0009636	mag|NP_649229.1|DMEL	LOC108153291|XP_017138669.1|DMIR
OG0009637	CG11168|NP_651311.2|DMEL	LOC108155620|XP_017142037.1|DMIR
OG0009638	CG14300|NP_001014639.1|DMEL	LOC108154520|XP_017140310.1|DMIR
OG0009639	zen|NP_476793.1|DMEL	LOC108154235|XP_017139950.1|DMIR
OG0009640	CG6425|NP_651497.1|DMEL	LOC108157310|XP_033245487.1|DMIR
OG0009641	CG5391|NP_651021.1|DMEL	LOC108154381|XP_017140134.1|DMIR
OG0009642	CG7080|NP_651019.1|DMEL	LOC108154543|XP_017140335.1|DMIR
OG0009643	Gr89a|NP_650555.2|DMEL	LOC108154006|XP_033245833.1|DMIR
OG0009644	Gba1a|NP_651172.1|DMEL	LOC108156513|XP_017143506.1|DMIR
OG0009645	CG10301|NP_651173.2|DMEL	LOC108156516|XP_017143510.1|DMIR
OG0009646	CG9698|NP_651806.2|DMEL	LOC108155853|XP_017142454.1|DMIR
OG0009647	PH4alphaNE1|NP_733374.1|DMEL	LOC108155856|XP_017142457.1|DMIR
OG0009648	Obp83cd|NP_649612.1|DMEL	LOC108157373|XP_017144890.1|DMIR
OG0009649	Nepl18|NP_651643.1|DMEL	LOC108154766|XP_017140638.1|DMIR
OG0009650	CG5953|NP_609796.1|DMEL	LOC108161979|XP_017151932.1|DMIR
OG0009651	esc|NP_477431.1|DMEL	LOC108162505|XP_017152770.1|DMIR
OG0009652	CG8851|NP_722917.2|DMEL	LOC108162796|XP_017153187.1|DMIR
OG0009653	CG31777|NP_722933.1|DMEL	LOC108162985|XP_017153481.1|DMIR
OG0009654	CG31778|NP_722932.1|DMEL	LOC108162986|XP_017153483.1|DMIR
OG0009655	pes|NP_001137808.1|DMEL	LOC108162706|XP_017153053.1|DMIR
OG0009656	CG34134|NP_001036347.1|DMEL	LOC108163294|XP_017153989.1|DMIR
OG0009657	CG34448|NP_001097059.1|DMEL	LOC108161166|XP_033248864.1|DMIR
OG0009658	CG14947|NP_609546.1|DMEL	LOC108163985|XP_033249243.1|DMIR
OG0009659	CG11927|NP_608867.1|DMEL	LOC108162033|XP_017152040.1|DMIR
OG0009660	Tengl2|NP_722779.1|DMEL	LOC108162938|XP_017153413.1|DMIR
OG0009661	CG7164|NP_609147.1|DMEL	LOC108162945|XP_017153425.1|DMIR
OG0009662	CG31705|NP_609509.2|DMEL	LOC108162521|XP_017152791.1|DMIR
OG0009663	Atxn7|NP_608677.1|DMEL	LOC108162650|XP_017152971.1|DMIR
OG0009664	Bacc|NP_608706.1|DMEL	LOC108161726|XP_017151538.1|DMIR
OG0009665	GluRIIC|NP_608557.4|DMEL	LOC108164259|XP_017155388.1|DMIR
OG0009666	Cyt-c-d|NP_477164.1|DMEL	LOC108163565|XP_017154419.1|DMIR
OG0009667	CG2611|NP_610043.1|DMEL	LOC108163219|XP_017153862.1|DMIR
OG0009668	twit|NP_610067.1|DMEL	LOC108164216|XP_017155338.1|DMIR
OG0009669	Cyp310a1|NP_609891.1|DMEL	LOC108162695|XP_017153034.1|DMIR
OG0009670	CG14042|NP_001036336.1|DMEL	LOC108162920|XP_017153391.1|DMIR
OG0009671	CG17325|NP_001137836.1|DMEL	LOC108161711|XP_017151519.1|DMIR
OG0009672	CG17855|NP_609294.1|DMEL	LOC108164045|XP_017155112.1|DMIR
