Orthogroup	DMEL.longest_only	DPER.longest_only
OG0010432	odd|NP_722922.1|DMEL	LOC6588896|XP_026844369.1|DPER
OG0010433	CG3513|NP_608798.1|DMEL	LOC6589091|XP_002014973.1|DPER
OG0010434	CG15382|NP_608650.1|DMEL	LOC6589373|XP_002014899.1|DPER
OG0010435	l_2_05714|NP_723031.1|DMEL	LOC6596315|XP_026843000.1|DPER
OG0010436	CG43725|NP_001260374.1|DMEL	LOC6589761|XP_002015112.1|DPER
OG0010437	ihog|NP_609085.1|DMEL	LOC6593433|XP_002019118.1|DPER
OG0010438	CG42597|NP_001163043.1|DMEL	LOC6587456|XP_026851032.1|DPER, LOC6595715|XP_002020751.1|DPER
OG0010439	CG1421|NP_610126.1|DMEL	LOC6593742|XP_002019000.1|DPER
OG0010440	CG15136|NP_609827.1|DMEL	LOC113565765|XP_026844664.1|DPER
OG0010441	CG31806|NP_724032.1|DMEL	LOC113565806|XP_026844784.1|DPER
OG0010442	CG3942|NP_650171.2|DMEL	LOC6591582|XP_002017370.1|DPER
OG0010443	CG15258|NP_609751.1|DMEL	LOC6596412|XP_002021597.1|DPER
OG0010444	nht|NP_523574.4|DMEL	LOC6596414|XP_002021599.1|DPER
OG0010445	Trf4|NP_608699.1|DMEL	LOC6596366|XP_026843472.1|DPER
OG0010446	CG11374|NP_608488.3|DMEL	LOC113565690|XP_026844286.1|DPER
OG0010447	CG7213|NP_648195.1|DMEL	LOC6599473|XP_002024593.1|DPER
OG0010448	CG6628|NP_648386.1|DMEL	LOC6600260|XP_002025425.2|DPER
OG0010449	CG8620|NP_001137895.1|DMEL	LOC6596103|XP_002021256.1|DPER
OG0010450	CG13905|NP_612072.2|DMEL	LOC6603282|XP_002028258.2|DPER
OG0010451	Ugt305A1|NP_652703.1|DMEL	LOC6603296|XP_002028277.1|DPER
OG0010452	CG34456|NP_001097559.1|DMEL	LOC6599652|XP_026849590.1|DPER
OG0010453	Hsp22|NP_001027114.1|DMEL	LOC6599644|XP_002024754.1|DPER
OG0010454	CG13026|NP_648915.2|DMEL	LOC113566409|XP_026847653.1|DPER
OG0010455	phol|NP_648317.1|DMEL	LOC6599774|XP_002024861.1|DPER
OG0010456	CG13733|NP_648986.1|DMEL	LOC6601374|XP_002026510.1|DPER
OG0010457	CG11345|NP_647904.2|DMEL	LOC6599756|XP_026847266.1|DPER
OG0010458	CG15022|NP_647905.1|DMEL	LOC113566343|XP_026847396.1|DPER
OG0010459	CG15024|NP_652336.2|DMEL	LOC6599754|XP_002024824.1|DPER
OG0010460	CG11349|NP_647908.2|DMEL	LOC6599750|XP_026847401.1|DPER
OG0010461	CG17030|NP_647941.1|DMEL	LOC113566607|XP_026848809.1|DPER
OG0010462	miple2|NP_001261198.1|DMEL	LOC6601083|XP_026847374.1|DPER
OG0010463	CG13071|NP_001189117.1|DMEL	LOC6599701|XP_002024954.1|DPER
OG0010464	CG13065|NP_648858.1|DMEL	LOC6599693|XP_002024946.1|DPER
OG0010465	Nplp3|NP_652710.1|DMEL	LOC6599877|XP_002024931.1|DPER
OG0010466	CG33061|NP_001097620.1|DMEL	LOC113566356|XP_026847453.1|DPER
OG0010467	CG33060|NP_788513.2|DMEL	LOC113566359|XP_026847458.1|DPER
OG0010468	CG13255|NP_652282.1|DMEL	LOC6597125|XP_026845352.1|DPER
OG0010469	Bro|NP_477066.2|DMEL	LOC6600280|XP_002025393.1|DPER
OG0010470	eIF4E5|NP_648160.2|DMEL	LOC6599841|XP_026847328.1|DPER
OG0010471	HP4|NP_648166.2|DMEL	LOC6599852|XP_002025001.1|DPER
OG0010472	CG8960|NP_647698.1|DMEL	LOC113566938|XP_026849971.1|DPER
OG0010473	CG10591|NP_647978.1|DMEL	LOC6600314|XP_026849107.1|DPER
OG0010474	CG33946|NP_001303406.1|DMEL	LOC113566727|XP_026849431.1|DPER
OG0010475	sa|NP_649311.1|DMEL	LOC6601232|XP_026848165.1|DPER
OG0010476	CG3306|NP_648335.1|DMEL	LOC6602456|XP_002027492.2|DPER
OG0010477	CG32266|NP_728900.1|DMEL	LOC113566768|XP_026849622.1|DPER
OG0010478	Cyp4d8|NP_523961.2|DMEL	LOC6597167|XP_026845680.1|DPER
OG0010479	CG7716|NP_648139.1|DMEL	LOC6597178|XP_002022356.1|DPER
OG0010480	CG13725|NP_648967.1|DMEL	LOC6589515|XP_002015189.1|DPER
OG0010481	Adgf-A2|NP_525020.2|DMEL	LOC6596086|XP_026845360.1|DPER
OG0010482	CG10654|NP_001261767.1|DMEL	LOC6596228|XP_002021188.2|DPER
OG0010483	CG13473|NP_648717.1|DMEL	LOC6597123|XP_002022280.1|DPER
OG0010484	CG32459|NP_730752.1|DMEL	LOC6596143|XP_026845516.1|DPER
OG0010485	schuy|NP_649166.1|DMEL	LOC6598963|XP_002024201.1|DPER
OG0010486	CG14573|NP_649356.1|DMEL	LOC6595759|XP_026845681.1|DPER
OG0010487	CG14131|NP_648506.1|DMEL	LOC6600654|XP_026847666.1|DPER
OG0010488	CG5577|NP_649014.1|DMEL	LOC6598887|XP_026847835.1|DPER
OG0010489	CG7906|NP_001261835.1|DMEL	LOC6601950|XP_002027001.2|DPER
OG0010490	CG34221|NP_001097255.2|DMEL	LOC6590612|XP_026842502.1|DPER
OG0010491	CG9294|NP_995920.1|DMEL	LOC6592591|XP_026840811.1|DPER
OG0010492	CG6893|NP_001369058.1|DMEL	LOC6599061|XP_026848970.1|DPER
OG0010493	CG34253|NP_001097636.1|DMEL	LOC6598930|XP_026849003.1|DPER
OG0010494	CG43331|NP_001246884.1|DMEL	LOC6603266|XP_002028240.1|DPER
OG0010495	CG10116|NP_648652.1|DMEL	LOC6600498|XP_002025605.1|DPER
OG0010496	caps|NP_001303391.1|DMEL	LOC6602284|XP_026848478.1|DPER
OG0010497	CG14111|NP_648636.2|DMEL	LOC6602283|XP_026848571.1|DPER
OG0010498	CG8046|NP_724761.1|DMEL	LOC6592996|XP_002017979.1|DPER
OG0010499	CG33704|NP_001027445.1|DMEL	LOC6593076|XP_002017889.1|DPER
OG0010500	CG34201|NP_001097385.1|DMEL	LOC6593261|XP_002017912.2|DPER
OG0010501	CG34185|NP_001097314.1|DMEL	LOC6590225|XP_002016074.2|DPER
OG0010502	CG13457|NP_648751.1|DMEL	LOC6596945|XP_026845429.1|DPER
OG0010503	polyph|NP_610631.1|DMEL	LOC6601349|XP_026842073.1|DPER
OG0010504	CG43691|NP_001260953.1|DMEL	LOC6590263|XP_026842813.1|DPER
OG0010505	CG30379|NP_724626.2|DMEL	LOC6590474|XP_002016660.1|DPER
OG0010506	CG30156|NP_724520.1|DMEL	LOC6590881|XP_026840763.1|DPER
OG0010507	CG3611|NP_611970.1|DMEL	LOC6592292|XP_002018411.1|DPER
OG0010508	yellow-d2|NP_611788.1|DMEL	LOC6593164|XP_002018178.1|DPER
OG0010509	CG13198|NP_610690.1|DMEL	LOC6590174|XP_002016108.1|DPER
OG0010510	CG15605|NP_611191.1|DMEL	LOC6592316|XP_002017575.1|DPER
OG0010511	Ir54a|NP_611259.2|DMEL	LOC6592814|XP_002017611.1|DPER
OG0010512	CG16837|NP_611916.1|DMEL	LOC6601277|XP_002026349.2|DPER
OG0010513	Pgam5-2|NP_611911.1|DMEL	LOC113565091|XP_026841455.1|DPER
OG0010514	CG42383|NP_523847.2|DMEL	LOC6601285|XP_002026357.2|DPER
OG0010515	CG10265|NP_611012.1|DMEL	LOC6592688|XP_026842010.1|DPER
OG0010516	CG30376|NP_724664.1|DMEL	LOC6591071|XP_002015709.1|DPER
OG0010517	CG30154|NP_665881.1|DMEL	LOC6593232|XP_002018353.1|DPER
OG0010518	CG34194|NP_001097358.1|DMEL	LOC6591211|XP_002016201.1|DPER
OG0010519	CG43183|NP_001246203.1|DMEL	LOC6604416|XP_026842246.1|DPER
OG0010520	CG12861|NP_610978.2|DMEL	LOC113565261|XP_026842905.1|DPER
OG0010521	CG34021|NP_001033942.1|DMEL	LOC6602431|XP_002027466.1|DPER
OG0010522	CG8584|NP_610404.1|DMEL	LOC6592459|XP_002017794.2|DPER
OG0010523	CG8738|NP_610403.1|DMEL	LOC6592460|XP_002017795.1|DPER
OG0010524	CG2921|NP_611635.1|DMEL	LOC6592226|XP_026841159.1|DPER
OG0010525	TTLL6A|NP_611433.3|DMEL	LOC6590629|XP_002016720.1|DPER
OG0010526	CG18367|NP_663311.1|DMEL	LOC6590626|XP_002016717.1|DPER
OG0010527	CG9863|NP_611780.3|DMEL	LOC6590310|XP_002015855.1|DPER
OG0010528	yip3|NP_726300.1|DMEL	LOC6590443|XP_002015870.1|DPER
OG0010529	CG43207|NP_001246476.1|DMEL	LOC113565065|XP_026841120.1|DPER
OG0010530	CG6429|NP_611164.3|DMEL	LOC6590658|XP_002016416.1|DPER
OG0010531	CG31115|NP_733068.2|DMEL	LOC6591385|XP_002016784.2|DPER
OG0010532	CG33189|NP_788599.1|DMEL	LOC6594278|XP_002019604.1|DPER
OG0010533	CG7341|NP_649029.1|DMEL	LOC113566654|XP_026849015.1|DPER
OG0010534	CG7079|NP_650936.1|DMEL	LOC6594359|XP_002019951.1|DPER
OG0010535	CG4783|NP_650851.1|DMEL	LOC113567263|XP_026850330.1|DPER
OG0010536	CG4465|NP_650847.1|DMEL	LOC6594092|XP_002019684.1|DPER
OG0010537	CG34301|NP_001097710.1|DMEL	LOC6594342|XP_002019600.1|DPER
OG0010538	srp|NP_732100.2|DMEL	LOC6594517|XP_026850524.1|DPER
OG0010539	Obp85a|NP_001334691.1|DMEL	LOC113567451|XP_026851181.1|DPER
OG0010540	CG15535|NP_651788.1|DMEL	LOC6595333|XP_002020546.1|DPER
OG0010541	CG7573|NP_729695.2|DMEL	LOC6598871|XP_026847926.1|DPER
OG0010542	CG17917|NP_649642.1|DMEL	LOC6587906|XP_002013313.2|DPER
OG0010543	CG15530|NP_651777.1|DMEL	LOC6594736|XP_026849943.1|DPER
OG0010544	CG8476|NP_731777.1|DMEL	LOC6587651|XP_002013911.1|DPER
OG0010545	beat-Vb|NP_731748.1|DMEL	LOC6587421|XP_026850483.1|DPER
OG0010546	CG14297|NP_650756.1|DMEL	LOC6588229|XP_002013382.1|DPER
OG0010547	CG34284|NP_001097832.1|DMEL	LOC6588195|XP_002013380.2|DPER
OG0010548	TwdlQ|NP_651496.1|DMEL	LOC6588539|XP_002013974.1|DPER
OG0010549	Hug|NP_524329.1|DMEL	LOC6594946|XP_026851142.1|DPER
OG0010550	CG34296|NP_001097973.1|DMEL	LOC6595132|XP_026840170.1|DPER
OG0010551	fig|NP_651724.1|DMEL	LOC6587930|XP_002012826.2|DPER
OG0010552	Ctr1C|NP_651837.1|DMEL	LOC6594754|XP_002020406.2|DPER
OG0010553	CG15548|NP_651836.2|DMEL	LOC6595053|XP_002020407.2|DPER
OG0010554	CG31055|NP_733226.1|DMEL	LOC6595186|XP_026839910.1|DPER
OG0010555	CG17625|NP_651078.1|DMEL	LOC6588250|XP_002013762.1|DPER
OG0010556	CG14545|NP_652254.3|DMEL	LOC6591754|XP_002017415.1|DPER
OG0010557	CG6629|NP_650041.1|DMEL	LOC6594075|XP_002019735.2|DPER
OG0010558	CG14695|NP_650032.1|DMEL	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER
OG0010559	E_spl_m6-BFM|NP_524512.2|DMEL	LOC6591722|XP_002016899.1|DPER
OG0010560	bcd|NP_788587.1|DMEL	LOC6591441|XP_026847888.1|DPER
OG0010561	CG14317|NP_650675.1|DMEL	LOC6594086|XP_026850342.1|DPER
OG0010562	CG31373|NP_731495.1|DMEL	LOC6594066|XP_002019865.1|DPER
OG0010563	CG14684|NP_650007.1|DMEL	LOC6594044|XP_002019867.1|DPER
OG0010564	CG14511|NP_651675.1|DMEL	LOC6587182|XP_002013041.1|DPER
OG0010565	CG15536|NP_651789.1|DMEL	LOC6595331|XP_002020544.1|DPER
OG0010566	CG34155|NP_001036778.1|DMEL	LOC113567428|XP_026851009.1|DPER
OG0010567	Dic2|NP_732513.1|DMEL	LOC6587968|XP_002013336.1|DPER
OG0010568	CG2267|NP_651815.1|DMEL	LOC6595319|XP_002020446.2|DPER
OG0010569	CG15549|NP_651834.2|DMEL	LOC6595057|XP_002020411.1|DPER
OG0010570	CG14245|NP_651500.1|DMEL	LOC6598756|XP_002023790.1|DPER
OG0010571	CG34008|NP_001034062.1|DMEL	LOC6594962|XP_002020330.2|DPER
OG0010572	fit|NP_650993.1|DMEL	LOC6587900|XP_002012808.1|DPER
OG0010573	CG7016|NP_651301.1|DMEL	LOC6595283|XP_002020349.1|DPER
OG0010574	CG13640|NP_651300.1|DMEL	LOC6595282|XP_002020348.1|DPER
OG0010575	pHCl-2|NP_651861.1|DMEL	LOC6598856|XP_002023743.1|DPER
OG0010576	CG31407|NP_731435.1|DMEL	LOC6598647|XP_002023828.2|DPER
OG0010577	CG31266|NP_001138068.1|DMEL	LOC6598733|XP_002023802.1|DPER
OG0010578	Sry-beta|NP_524579.1|DMEL	LOC6594973|XP_002020492.2|DPER
OG0010579	CG14861|NP_650409.1|DMEL	LOC6591615|XP_002017117.1|DPER
OG0010580	CG14327|NP_650637.1|DMEL	LOC6591359|XP_026849651.1|DPER
OG0010581	CG40198|NP_001015164.3|DMEL	LOC6594657|XP_026851083.1|DPER
OG0010582	Nepl19|NP_651644.1|DMEL	LOC6587213|XP_002013541.2|DPER
OG0010583	CG5860|NP_650622.1|DMEL	LOC6587568|XP_002013092.2|DPER
OG0010584	CG3505|NP_650380.2|DMEL	LOC6588661|XP_002013941.2|DPER
OG0010585	Art9|NP_650321.1|DMEL	LOC6588030|XP_002013593.1|DPER
OG0010586	CG14658|NP_649502.1|DMEL	LOC6591696|XP_002017267.1|DPER
OG0010587	CG15539|NP_001036776.1|DMEL	LOC6594828|XP_002020523.2|DPER, LOC113567356|XP_026850696.1|DPER
OG0010588	CG43935|NP_001263004.1|DMEL	LOC113567329|XP_026850572.1|DPER
OG0010589	Eglp3|NP_611812.2|DMEL	LOC6592529|XP_002018231.1|DPER
OG0010590	Glyat|NP_001033883.2|DMEL	LOC6589562|XP_026844796.1|DPER
OG0010592	CG31784|NP_724035.2|DMEL	LOC6603530|XP_026843368.1|DPER
OG0010593	CG7335|NP_649180.1|DMEL	LOC6595995|XP_002021016.1|DPER
OG0010594	CG14835|NP_648122.1|DMEL	LOC6588024|XP_002013361.2|DPER, LOC6588099|XP_002013378.1|DPER
OG0010595	CG6793|NP_648541.1|DMEL	LOC6602525|XP_002027506.2|DPER
OG0010596	Nxf3|NP_729938.2|DMEL	LOC6593605|XP_026843499.1|DPER
OG0010597	Hez|NP_001097566.1|DMEL	LOC6595685|XP_002020711.1|DPER
OG0010598	ND-B14.5AL|NP_649399.1|DMEL	LOC113566505|XP_026848215.1|DPER
OG0010599	Naa20B|NP_723798.1|DMEL	LOC6596252|XP_002021781.1|DPER
OG0010600	CG9377|NP_609640.1|DMEL	LOC6593584|XP_002018875.1|DPER
OG0010601	CG15638|NP_609660.1|DMEL	LOC6593481|XP_002018920.1|DPER
OG0010603	TotZ|NP_536782.2|DMEL	LOC6587897|XP_002013715.1|DPER, LOC6599333|XP_026850172.1|DPER
OG0010612	CG9147|NP_608990.1|DMEL	LOC113565877|XP_026845040.1|DPER, LOC6589227|XP_002014216.1|DPER
OG0010613	ARY|NP_001163844.1|DMEL	LOC6602920|XP_026846819.1|DPER
OG0010616	pre-mod_mdg4_-AD|NP_001189259.1|DMEL	LOC6598815|XP_026845164.1|DPER
OG0010619	CG33057|NP_788477.1|DMEL	LOC113566280|XP_026847061.1|DPER
OG0010621	kek4|NP_609615.2|DMEL	LOC6601710|XP_026847036.1|DPER
OG0010622	CG46383|NP_001356919.1|DMEL	LOC113564950|XP_026840404.1|DPER
OG0010624	CG11997|NP_649867.1|DMEL	LOC6592076|XP_002017525.2|DPER
OG0010626	CG17279|NP_650937.3|DMEL	LOC6594358|XP_002019950.1|DPER
OG0010628	CG34305|NP_001097671.1|DMEL	LOC6594606|XP_026851277.1|DPER
OG0010629	yellow-e2|NP_650289.2|DMEL	LOC6588382|XP_002013177.1|DPER
OG0010630	CG17267|NP_650907.2|DMEL	LOC6598841|XP_002023959.2|DPER
OG0010631	Nepl4|NP_609019.1|DMEL	LOC6593571|XP_002019251.1|DPER
OG0010632	Or45a|NP_523666.3|DMEL	LOC6592678|XP_002018203.2|DPER
OG0010633	CG45092|NP_001286146.1|DMEL	LOC6590305|XP_026840669.1|DPER
OG0010634	CG4716|NP_610858.1|DMEL	LOC6590377|XP_002015479.1|DPER
OG0010635	Cpr60D|NP_726468.1|DMEL	LOC6590395|XP_002015488.1|DPER
OG0010636	Obp47a|NP_610632.1|DMEL	LOC6601348|XP_026842540.1|DPER
OG0010637	Sws1|NP_001097061.1|DMEL	LOC6596385|XP_002021538.1|DPER
OG0010638	inaF-B|NP_001162726.1|DMEL	LOC6600347|XP_002025506.1|DPER
OG0010639	Cp36|NP_511087.1|DMEL	LOC6598178|XP_002023352.1|DPER
OG0010640	Cp7Fc|NP_572485.1|DMEL	LOC6598177|XP_026846293.1|DPER
OG0010641	CG12116|NP_572481.1|DMEL	LOC6598174|XP_002023348.1|DPER
OG0010642	ppk8|NP_001036260.3|DMEL	LOC6599325|XP_002024568.1|DPER
OG0010643	CG14787|NP_569914.2|DMEL	LOC6596725|XP_002021941.1|DPER
OG0010644	CG13694|NP_608492.1|DMEL	LOC6599936|XP_002025128.2|DPER
OG0010645	Cyp311a1|NP_572780.3|DMEL	LOC6600454|XP_002025559.2|DPER
OG0010646	CG13067|NP_648857.1|DMEL	LOC113566361|XP_026847460.1|DPER
OG0010647	CG44195|NP_001261538.1|DMEL	LOC6597163|XP_002022368.1|DPER
OG0010648	mei-P22|NP_523956.1|DMEL	LOC6596113|XP_002021266.1|DPER
OG0010650	Cp16|NP_523981.1|DMEL	LOC6601198|XP_002026229.2|DPER, LOC6602473|XP_002027535.2|DPER
OG0010653	CG13653|NP_651348.1|DMEL	LOC6591956|XP_026844484.1|DPER
OG0010655	CG34451|NP_001369052.1|DMEL	LOC113566006|XP_026845433.1|DPER
OG0010657	CG33177|NP_788903.1|DMEL	LOC6600404|XP_002025459.1|DPER
OG0010659	Muc4B|NP_726915.2|DMEL	LOC113566094|XP_026845922.1|DPER
OG0010660	CG15571|NP_572153.1|DMEL	LOC6596814|XP_002022050.1|DPER
OG0010661	CG14218|NP_608320.2|DMEL	LOC6602642|XP_002027663.1|DPER
OG0010662	CG3708|NP_569871.2|DMEL	LOC6596838|XP_026845880.1|DPER
OG0010663	CG15450|NP_608409.1|DMEL	LOC6599426|XP_026847181.1|DPER
OG0010664	CG12655|NP_608364.2|DMEL	LOC6597319|XP_002022507.1|DPER
OG0010665	Him|NP_573273.1|DMEL	LOC6601787|XP_002026839.1|DPER
OG0010666	CG34435|NP_572233.2|DMEL	LOC6597826|XP_026846559.1|DPER
OG0010667	CG11581|NP_572940.1|DMEL	LOC113566516|XP_026848324.1|DPER
OG0010668	moon|NP_572784.1|DMEL	LOC6599174|XP_002024365.2|DPER
OG0010669	Ir7g|NP_001368933.1|DMEL	LOC6597612|XP_026848946.1|DPER
OG0010670	CG14418|NP_570033.1|DMEL	LOC6598480|XP_026846279.1|DPER
OG0010671	CG14420|NP_570041.1|DMEL	LOC113566144|XP_026846277.1|DPER
OG0010672	CG14106|NP_648643.1|DMEL	LOC6600453|XP_002025558.2|DPER
OG0010673	CG4949|NP_573188.1|DMEL	LOC6600683|XP_026848637.1|DPER
OG0010674	frma|NP_572226.2|DMEL	LOC6597737|XP_026846986.1|DPER
OG0010675	corolla|NP_573227.1|DMEL	LOC6598291|XP_002023493.1|DPER
OG0010676	COX4L|NP_610168.1|DMEL	LOC6602675|XP_002027686.1|DPER, LOC6594118|XP_002019540.1|DPER
OG0010677	CG15209|NP_572654.1|DMEL	LOC113566904|XP_026849904.1|DPER
OG0010678	CG32551|NP_728169.2|DMEL	LOC6601784|XP_002026819.1|DPER
OG0010679	CG9970|NP_647754.1|DMEL	LOC6593392|XP_002018604.2|DPER
OG0010680	CG32719|NP_727190.1|DMEL	LOC6592062|XP_002016918.1|DPER
OG0010681	CG11368|NP_652531.1|DMEL	LOC6597514|XP_002022696.1|DPER
OG0010682	CG15036|NP_652530.1|DMEL	LOC6597511|XP_002022693.1|DPER
OG0010683	CG4480|NP_001188814.1|DMEL	LOC6593659|XP_002018829.1|DPER
OG0010684	CG33308|NP_995716.2|DMEL	LOC6588934|XP_026844530.1|DPER
OG0010685	CG17570|NP_610110.1|DMEL	LOC6593579|XP_002018870.1|DPER
OG0010686	CG16956|NP_609654.1|DMEL	LOC6593718|XP_002018897.1|DPER
OG0010687	CG13138|NP_609372.1|DMEL	LOC113565656|XP_026844113.1|DPER
OG0010688	CG18788|NP_652665.3|DMEL	LOC6595444|XP_002020865.2|DPER
OG0010689	CG13786|NP_609106.2|DMEL	LOC6589633|XP_026844559.1|DPER
OG0010690	CG17104|NP_609433.1|DMEL	LOC6596636|XP_002021644.1|DPER
OG0010693	CG42238|NP_001137845.1|DMEL	LOC6593367|XP_002018588.2|DPER
OG0010694	Pk34A|NP_609603.1|DMEL	LOC6602247|XP_002027277.2|DPER
OG0010695	CG14537|NP_609155.1|DMEL	LOC6589192|XP_002015013.1|DPER
OG0010696	CG15353|NP_652353.2|DMEL	LOC6588954|XP_002015375.1|DPER
OG0010697	CG13775|NP_609087.1|DMEL	LOC6593436|XP_002019121.1|DPER
OG0010698	CG34310|NP_001303310.1|DMEL	LOC113565548|XP_026843660.1|DPER
OG0010699	CG15219|NP_652176.1|DMEL	LOC6593614|XP_002018983.1|DPER
OG0010700	CG11865|NP_609759.1|DMEL	LOC6596507|XP_002021581.1|DPER
OG0010701	Prosbeta4R2|NP_001259950.1|DMEL	LOC6596365|XP_002021550.1|DPER
OG0010702	CG13689|NP_608538.2|DMEL	LOC6589340|XP_002014558.2|DPER
OG0010703	CG15880|NP_608547.2|DMEL	LOC6589106|XP_002015039.1|DPER
OG0010704	CG15425|NP_608820.1|DMEL	LOC6595586|XP_026844626.1|DPER
OG0010705	CG8012|NP_652448.1|DMEL	LOC6599476|XP_002024596.1|DPER
OG0010707	CG13705|NP_647938.1|DMEL	LOC6599868|XP_026847412.1|DPER
OG0010708	CG32152|NP_001287079.2|DMEL	LOC6589172|XP_002014621.2|DPER, LOC6599798|XP_026847383.1|DPER
OG0010709	CG13033|NP_648902.1|DMEL	LOC6599770|XP_026847391.1|DPER
OG0010710	srw|NP_647886.2|DMEL	LOC6599788|XP_002024875.2|DPER
OG0010712	Acbp5|NP_648255.1|DMEL	LOC6602499|XP_002027544.1|DPER
OG0010713	CG32182|NP_730299.1|DMEL	LOC6596054|XP_002021238.2|DPER
OG0010714	CG32391|NP_001163365.2|DMEL	LOC6595952|XP_002021080.2|DPER
OG0010715	CG42654|NP_001189134.2|DMEL	LOC113566645|XP_026848979.1|DPER
OG0010716	CG32445|NP_730671.1|DMEL	LOC6595738|XP_002021355.2|DPER
OG0010717	Phs|NP_648789.3|DMEL	LOC6597009|XP_002022172.1|DPER
OG0010718	CG34244|NP_001097604.1|DMEL	LOC6601949|XP_002026999.1|DPER
OG0010719	Rtnl2|NP_524263.2|DMEL	LOC6594352|XP_002019531.1|DPER
OG0010720	mex1|NP_001189110.1|DMEL	LOC6597070|XP_026845514.1|DPER
OG0010721	Z600|NP_524083.2|DMEL	LOC6597074|XP_002022199.1|DPER
OG0010722	CG11298|NP_611664.1|DMEL	LOC6592628|XP_026840804.1|DPER
OG0010723	CG11404|NP_649397.1|DMEL	LOC6603263|XP_026848173.1|DPER
OG0010724	CG43667|NP_001261108.1|DMEL	LOC6593191|XP_026840844.1|DPER
OG0010725	CG13443|NP_611513.1|DMEL	LOC6593259|XP_026840833.1|DPER
OG0010726	prim|NP_611108.1|DMEL	LOC6590733|XP_026842281.1|DPER
OG0010727	Tsp42Ec|NP_523629.1|DMEL	LOC6590589|XP_002015554.1|DPER
OG0010728	CG12831|NP_610258.2|DMEL	LOC6591009|XP_002015574.2|DPER
OG0010729	CG15909|NP_610225.1|DMEL	LOC6591120|XP_002015501.2|DPER
OG0010730	CG43107|NP_001246386.1|DMEL	LOC6592308|XP_002017567.1|DPER
OG0010731	CG13871|NP_611473.1|DMEL	LOC6592451|XP_002018301.1|DPER
OG0010732	CG43204|NP_001246279.1|DMEL	LOC113565070|XP_026841204.1|DPER
OG0010733	CG4763|NP_611835.1|DMEL	LOC6590671|XP_026842320.1|DPER
OG0010734	CG12860|NP_610979.1|DMEL	LOC6590728|XP_002016179.2|DPER
OG0010735	iotaTry|NP_523695.1|DMEL	LOC6592574|XP_002017739.1|DPER
OG0010736	CG7856|NP_610198.1|DMEL	LOC6601582|XP_026841462.1|DPER
OG0010737	CG34211|NP_001097195.1|DMEL	LOC6590886|XP_002015427.1|DPER
OG0010738	CAH4|NP_651298.1|DMEL	LOC6595279|XP_002020345.2|DPER
OG0010739	CG42489|NP_001163552.1|DMEL	LOC6588116|XP_026844044.1|DPER
OG0010740	laf|NP_001287165.1|DMEL	LOC6591803|XP_026850732.1|DPER
OG0010741	Cpn|NP_731674.1|DMEL	LOC6591865|XP_026844897.1|DPER
OG0010742	CG5225|NP_650587.1|DMEL	LOC113565689|XP_026844316.1|DPER, LOC6591610|XP_002016731.2|DPER
OG0010743	CG31459|NP_732454.1|DMEL	LOC6594643|XP_002019935.1|DPER
OG0010744	CG31473|NP_731188.1|DMEL	LOC6594707|XP_002019562.2|DPER
OG0010745	Rbf2|NP_524372.1|DMEL	LOC6591903|XP_002017050.1|DPER
OG0010746	CG11977|NP_649855.3|DMEL	LOC6595135|XP_002020301.1|DPER
OG0010747	CG33095|NP_788738.1|DMEL	LOC6591784|XP_002016760.1|DPER
OG0010748	VhaM9.7-d|NP_650578.1|DMEL	LOC6588189|XP_002014170.1|DPER
OG0010749	CG5762|NP_651252.1|DMEL	LOC6600466|XP_026847633.1|DPER
OG0010750	CG33339|NP_996280.2|DMEL	LOC6592115|XP_026850938.1|DPER
OG0010751	CG31244|NP_732419.1|DMEL	LOC6594227|XP_002019894.2|DPER
OG0010752	CG34299|NP_001097979.1|DMEL	LOC113567438|XP_026851075.1|DPER
OG0010754	CG4570|NP_650027.1|DMEL	LOC6588051|XP_002013351.1|DPER
OG0010755	TwdlS|NP_651491.1|DMEL	LOC6588622|XP_026843497.1|DPER
OG0010756	TwdlR|NP_733161.2|DMEL	LOC6588668|XP_026843552.1|DPER
OG0010757	CG7567|NP_651699.1|DMEL	LOC6594988|XP_002020279.2|DPER
OG0010758	ppk19|NP_651708.2|DMEL	LOC6595161|XP_026851223.1|DPER
OG0010759	bnk|NP_524604.2|DMEL	LOC6595100|XP_002020378.1|DPER
OG0010760	CG18577|NP_650044.1|DMEL	LOC6594483|XP_002019749.1|DPER
OG0010761	Edg84A|NP_524247.1|DMEL	LOC6591828|XP_002016978.1|DPER
OG0010762	CG4815|NP_651607.1|DMEL	LOC6588369|XP_002012960.1|DPER
OG0010763	CG17819|NP_650994.1|DMEL	LOC6587877|XP_002012809.1|DPER
OG0010764	BomT3|NP_651008.1|DMEL	LOC6588295|XP_002012934.1|DPER
OG0010765	aqrs|NP_651632.2|DMEL	LOC6594774|XP_002020088.1|DPER
OG0010766	CG34302|NP_001097733.2|DMEL	LOC6588100|XP_002013765.2|DPER
OG0010767	CG31021|NP_733392.2|DMEL	LOC6595326|XP_002020453.1|DPER
OG0010768	CG14244|NP_652259.2|DMEL	LOC6598757|XP_002023791.1|DPER
OG0010769	Trf4-2|NP_651313.1|DMEL	LOC6587288|XP_002013919.1|DPER
