Orthogroup	DMEL.longest_only	DSUZ.longest_only
OG0008234	CG2811|NP_001246514.1|DMEL	LOC108009963|XP_016930213.1|DSUZ
OG0008235	Neb-cGP|NP_652548.1|DMEL	LOC108019007|XP_016942110.1|DSUZ
OG0008236	CG34200|NP_001097193.1|DMEL	LOC108006932|XP_016926024.1|DSUZ
OG0008237	Coq9|NP_724594.1|DMEL	LOC108010147|XP_016930471.1|DSUZ
OG0008238	cue|NP_612113.2|DMEL	LOC108012833|XP_016933787.1|DSUZ
OG0008239	CG10581|NP_649279.2|DMEL	LOC108012431|XP_016933284.1|DSUZ
OG0008240	CG10927|NP_611345.1|DMEL	LOC108018168|XP_016941152.1|DSUZ
OG0008243	CG34231|NP_001097280.2|DMEL	LOC108008477|XP_016927822.2|DSUZ
OG0008244	Theg|NP_650999.1|DMEL	LOC108011343|XP_016931943.2|DSUZ
OG0008245	Obp56h|NP_611448.2|DMEL	LOC108018785|XP_016941860.1|DSUZ
OG0008246	Cda9|NP_611192.1|DMEL	LOC108008760|XP_016928147.1|DSUZ
OG0008247	CG17224|NP_722867.1|DMEL	LOC108016140|XP_016938241.2|DSUZ, LOC108016149|XP_036675541.1|DSUZ
OG0008248	CG5909|NP_651544.1|DMEL	LOC108016134|XP_016938229.2|DSUZ
OG0008249	CG9702|NP_651810.1|DMEL	LOC108017242|XP_036675605.1|DSUZ
OG0008250	CG13326|NP_610838.1|DMEL	LOC108008567|XP_016927926.1|DSUZ
OG0008251	CG30160|NP_724526.1|DMEL, Tsp42Eb|NP_724525.1|DMEL	LOC108017757|XP_016940359.1|DSUZ
OG0008252	CG8008|NP_001137623.1|DMEL	LOC108008409|XP_016927744.1|DSUZ
OG0008253	Mal-A2|NP_476625.2|DMEL	LOC108019587|XP_016942917.1|DSUZ
OG0008254	CG13895|NP_001261220.1|DMEL	LOC108013515|XP_016934898.1|DSUZ
OG0008255	CG14448|NP_649418.1|DMEL	LOC108007705|XP_016926937.1|DSUZ
OG0008256	nec|NP_524851.1|DMEL	LOC108018078|XP_016940968.1|DSUZ
OG0008257	Gem4c|NP_726901.2|DMEL, Gem4b|NP_726900.2|DMEL, Glos|NP_570086.1|DMEL	LOC108010214|XP_016930546.1|DSUZ
OG0008258	CG6304|NP_609826.1|DMEL	LOC108010014|XP_016930299.1|DSUZ
OG0008259	CG15631|NP_608855.2|DMEL	LOC108021220|XP_016945309.1|DSUZ
OG0008260	CG33234|NP_001097483.2|DMEL	LOC108012966|XP_016934013.1|DSUZ
OG0008261	CG14490|NP_611274.1|DMEL	LOC108009175|XP_016928798.1|DSUZ
OG0008262	CG7881|NP_610190.2|DMEL	LOC108010956|XP_036677796.1|DSUZ, LOC118877099|XP_036669956.1|DSUZ
OG0008263	Obp57a|NP_725966.1|DMEL	LOC108010296|XP_016930659.1|DSUZ
OG0008263	Obp57b|NP_725965.1|DMEL	LOC108010298|XP_016930661.1|DSUZ
OG0008264	CG18067|NP_611484.1|DMEL	LOC108008497|XP_016927851.1|DSUZ
OG0008265	CG31041|NP_733294.2|DMEL	LOC108018795|XP_016941868.2|DSUZ
OG0008266	CG2182|NP_649570.1|DMEL	LOC108005731|XP_036675019.1|DSUZ
OG0008267	CG46339|NP_001263001.1|DMEL	LOC108016115|XP_036675306.1|DSUZ
OG0008268	Nbr|NP_610094.1|DMEL	LOC108019906|XP_016943494.1|DSUZ
OG0008269	CG2493|NP_610037.1|DMEL	LOC108005246|XP_016923931.1|DSUZ
OG0008270	CG2681|NP_570022.2|DMEL	LOC108019168|XP_016942415.1|DSUZ
OG0008271	CG32485|NP_728794.1|DMEL	LOC108007104|XP_016926195.2|DSUZ
OG0008272	IntS6|NP_572253.2|DMEL	LOC108019119|XP_016942333.1|DSUZ
OG0008273	CG14711|NP_650094.1|DMEL	LOC108011680|XP_036674459.1|DSUZ
OG0008274	CG32801|NP_726776.1|DMEL	LOC108016702|XP_016938916.1|DSUZ
OG0008275	cv|NP_536786.1|DMEL	LOC108015306|XP_016937173.1|DSUZ
OG0008276	sog|NP_476736.1|DMEL	LOC108019182|XP_016942440.1|DSUZ
OG0008277	CG15312|NP_001245603.1|DMEL	LOC108015359|XP_016937260.1|DSUZ
OG0008278	RfC3|NP_609399.1|DMEL	LOC108009244|XP_016928911.1|DSUZ
OG0008279	CG14408|NP_727792.2|DMEL	LOC108006327|XP_016925316.1|DSUZ
OG0008280	CG1847|NP_001368980.1|DMEL	LOC108006271|XP_016925209.1|DSUZ
OG0008281	CG7453|NP_573355.1|DMEL	LOC108014999|XP_016936713.1|DSUZ
OG0008282	Cpr11A|NP_572803.1|DMEL	LOC108005252|XP_016923934.1|DSUZ
OG0008283	goe|NP_573160.1|DMEL	LOC108005387|XP_016924137.1|DSUZ
OG0008284	mGluR|NP_524639.2|DMEL	LOC108020420|XP_016944214.1|DSUZ
OG0008285	CG43386|NP_572594.2|DMEL	LOC108015423|XP_016937343.1|DSUZ
OG0008286	m|NP_572747.1|DMEL	LOC108005492|XP_016924285.1|DSUZ
OG0008287	CG1632|NP_572467.1|DMEL	LOC108019107|XP_016942316.1|DSUZ
OG0008288	CG5835|NP_650785.1|DMEL	LOC108013837|XP_016935308.2|DSUZ
OG0008289	CG13639|NP_001247299.1|DMEL	LOC108017303|XP_036673993.1|DSUZ
OG0008290	BCL7-like|NP_572562.1|DMEL	LOC108015144|XP_016936903.1|DSUZ
OG0008291	sni|NP_572466.1|DMEL	LOC108019125|XP_016942348.1|DSUZ
OG0008292	CG32803|NP_001259150.1|DMEL	LOC108016677|XP_036676527.1|DSUZ
OG0008293	kek6|NP_001263151.1|DMEL	LOC118876759|XP_036675249.1|DSUZ
OG0008294	CG31142|NP_732915.1|DMEL	LOC108017502|XP_016940047.1|DSUZ
OG0008295	CG1434|NP_572950.2|DMEL	LOC108006564|XP_016925585.1|DSUZ
OG0008296	SWIP|NP_573116.2|DMEL	LOC108006323|XP_016925313.1|DSUZ
OG0008297	CG1636|NP_572470.3|DMEL	LOC108019108|XP_016942318.1|DSUZ
OG0008298	CG17068|NP_608379.1|DMEL	LOC108018866|XP_036675739.1|DSUZ
OG0008299	CG14253|NP_651517.1|DMEL	LOC108016155|XP_036675596.1|DSUZ
OG0008300	CG12065|NP_001368976.1|DMEL	LOC108015343|XP_036676364.1|DSUZ
OG0008301	CG12947|NP_001097731.1|DMEL	LOC108016211|XP_036674564.1|DSUZ
OG0008302	CG5445|NP_573213.1|DMEL	LOC108015001|XP_016936716.1|DSUZ
OG0008303	cib|NP_525065.1|DMEL	LOC108013730|XP_036676343.1|DSUZ
OG0008304	CG32816|NP_726662.1|DMEL	LOC108016663|XP_016938863.1|DSUZ
OG0008305	CG15602|NP_573077.2|DMEL	LOC108019218|XP_016942503.1|DSUZ
OG0008306	CG10802|NP_570062.1|DMEL	LOC108018946|XP_016942037.1|DSUZ
OG0008307	CCHa1|NP_001097784.1|DMEL	LOC108015934|XP_036674461.1|DSUZ
OG0008308	TTLL5|NP_733081.1|DMEL	LOC108005044|XP_036673306.1|DSUZ
OG0008309	CG6523|NP_609641.1|DMEL	LOC108008861|XP_016928256.1|DSUZ
OG0008310	RpL26|NP_649070.1|DMEL	LOC108020720|XP_016944578.1|DSUZ
OG0008311	CG12540|NP_572963.1|DMEL	LOC108006555|XP_016925576.1|DSUZ
OG0008312	VAChT|NP_477138.1|DMEL	LOC108014897|XP_036672675.1|DSUZ
OG0008313	CG43902|NP_572608.2|DMEL	LOC108015230|XP_016937063.1|DSUZ
OG0008314	SmF|NP_523708.2|DMEL	LOC108008332|XP_016927647.1|DSUZ
OG0008315	Sras|NP_524673.3|DMEL	LOC108012596|XP_016933504.1|DSUZ
OG0008317	CG7059|NP_651034.2|DMEL	LOC108020517|XP_016944342.1|DSUZ
OG0008318	CG32576|NP_001014746.1|DMEL	LOC108006277|XP_016925222.1|DSUZ
OG0008319	CG18635|NP_611267.1|DMEL	LOC108008619|XP_016927989.1|DSUZ
OG0008320	jub|NP_572930.3|DMEL	LOC108006518|XP_036676301.1|DSUZ
OG0008321	CG12948|NP_649936.1|DMEL	LOC108010569|XP_016930938.2|DSUZ
OG0008322	trk|NP_476767.2|DMEL	LOC108021401|XP_016945589.1|DSUZ
OG0008323	CG14687|NP_650018.1|DMEL	LOC108018318|XP_016941348.1|DSUZ
OG0008324	CG15771|NP_572257.2|DMEL	LOC108011152|XP_016931727.1|DSUZ
OG0008325	Gmap|NP_001356946.1|DMEL	LOC108005359|XP_016924093.1|DSUZ
OG0008326	abd-A|NP_732176.1|DMEL	LOC108019987|XP_036673761.1|DSUZ
OG0008327	CG3860|NP_001286802.1|DMEL	LOC108009901|XP_016930114.1|DSUZ
OG0008328	CG5928|NP_001245543.1|DMEL	LOC108004772|XP_016923308.1|DSUZ
OG0008329	bou|NP_572373.1|DMEL	LOC108016680|XP_016938889.1|DSUZ
OG0008330	Parp16|NP_725583.1|DMEL	LOC108008744|XP_016928130.1|DSUZ
OG0008331	CG42455|NP_001163404.1|DMEL	LOC108012471|XP_016933352.1|DSUZ
OG0008332	CG13024|NP_001246806.1|DMEL	LOC108006584|XP_036671382.1|DSUZ
OG0008333	CG10660|NP_648578.1|DMEL	LOC108012432|XP_016933285.2|DSUZ
OG0008334	CG10663|NP_001097592.1|DMEL	LOC108013423|XP_016934776.1|DSUZ
OG0008335	Sk2|NP_647762.3|DMEL	LOC108007111|XP_016926201.1|DSUZ
OG0008336	CG14086|NP_649102.3|DMEL	LOC108020438|XP_036672493.1|DSUZ, LOC118877354|XP_036671693.1|DSUZ
OG0008337	CG8080|NP_788288.1|DMEL	LOC108009856|XP_016930044.1|DSUZ
OG0008338	Ccdc58|NP_730454.2|DMEL	LOC108005860|XP_016924727.2|DSUZ
OG0008339	Bap111|NP_572530.1|DMEL	LOC108016530|XP_016938692.2|DSUZ
OG0008340	olf186-M|NP_611272.1|DMEL	LOC108009174|XP_016928797.1|DSUZ
OG0008341	CG33493|NP_996038.1|DMEL	LOC108012415|XP_036671539.1|DSUZ
OG0008342	CG42245|NP_001137876.1|DMEL	LOC108013149|XP_016934327.1|DSUZ
OG0008343	CG5500|NP_651511.1|DMEL	LOC108018761|XP_036675372.1|DSUZ
OG0008344	CG12020|NP_647662.1|DMEL	LOC108012385|XP_016933230.1|DSUZ
OG0008345	CG15812|NP_523897.2|DMEL	LOC108007149|XP_016926242.1|DSUZ
OG0008346	CG4615|NP_572382.1|DMEL	LOC108016615|XP_016938797.2|DSUZ
OG0008347	CG14342|NP_608588.2|DMEL	LOC108013033|XP_016934117.1|DSUZ
OG0008348	Coq4|NP_648977.3|DMEL	LOC108013493|XP_016934865.1|DSUZ
OG0008349	snky|NP_648633.2|DMEL	LOC108006151|XP_016925093.2|DSUZ
OG0008350	cactin|NP_523422.4|DMEL	LOC108015327|XP_016937217.1|DSUZ
OG0008351	CG13924|NP_001189024.1|DMEL	LOC108013404|XP_016934747.1|DSUZ
OG0008352	mRpS34|NP_524104.2|DMEL	LOC118877250|XP_036670779.1|DSUZ
OG0008353	Reg-2|NP_612043.1|DMEL	LOC108013042|XP_016934139.1|DSUZ
OG0008354	GCS1|NP_572707.4|DMEL	LOC108004690|XP_016923187.1|DSUZ
OG0008355	sprt|NP_610683.1|DMEL	LOC108009785|XP_016929916.1|DSUZ
OG0008356	CG4069|NP_648590.1|DMEL	LOC108011760|XP_016932481.2|DSUZ
OG0008357	CG11970|NP_649851.1|DMEL	LOC108011561|XP_016932218.2|DSUZ
OG0008358	H2.0|NP_523488.2|DMEL	LOC108018843|XP_036678440.1|DSUZ
OG0008359	CG3829|NP_611992.3|DMEL	LOC108008298|XP_036669242.1|DSUZ
OG0008360	inaD|NP_001246470.1|DMEL	LOC108010119|XP_016930434.1|DSUZ
OG0008361	Dh31|NP_723401.1|DMEL	LOC108021020|XP_016944989.1|DSUZ
OG0008362	Zw10|NP_524901.2|DMEL	LOC108016922|XP_016939338.1|DSUZ
OG0008363	HPS4|NP_611246.1|DMEL	LOC108009491|XP_016929371.1|DSUZ
OG0008364	CG7650|NP_648786.1|DMEL	LOC108015709|XP_036670419.1|DSUZ
OG0008365	CG30122|NP_001163196.1|DMEL	LOC108019836|XP_016943353.1|DSUZ
OG0008366	Sdhaf3|NP_650552.3|DMEL	LOC118877782|XP_036673739.1|DSUZ
OG0008367	CG3706|NP_652634.1|DMEL	LOC108015057|XP_016936786.1|DSUZ
OG0008368	Art8|NP_609478.1|DMEL	LOC108021074|XP_016945076.1|DSUZ
OG0008369	Sptr|NP_727265.1|DMEL	LOC108004762|XP_016923289.1|DSUZ
OG0008370	shams|NP_001097911.1|DMEL	LOC108005047|XP_016923675.2|DSUZ
OG0008371	Adk3|NP_524312.1|DMEL	LOC108012113|XP_016932885.1|DSUZ
OG0008372	Stlk|NP_001036442.1|DMEL	LOC108005993|XP_016924924.1|DSUZ
OG0008373	Klp31E|NP_609398.2|DMEL	LOC108020942|XP_016944867.1|DSUZ
OG0008374	beta3GalTII|NP_610399.1|DMEL	LOC108010876|XP_016931351.1|DSUZ
OG0008375	Pld3|NP_610093.1|DMEL	LOC108019913|XP_016943507.1|DSUZ
OG0008376	CG44000|NP_001260076.1|DMEL	LOC108017003|XP_016939447.1|DSUZ
OG0008377	Ptp36E|NP_609872.1|DMEL	LOC108019127|XP_016942362.1|DSUZ
OG0008378	CG42750|NP_724101.4|DMEL	LOC108019120|XP_016942341.1|DSUZ
OG0008379	Tsp39D|NP_523612.3|DMEL	LOC108005473|XP_016924265.1|DSUZ
OG0008380	CG5188|NP_609401.2|DMEL	LOC108005097|XP_016923764.1|DSUZ
OG0008381	betaggt-I|NP_525100.2|DMEL	LOC108021525|XP_016945774.1|DSUZ
OG0008383	CG15130|NP_610034.2|DMEL	LOC108013083|XP_016934201.1|DSUZ
OG0008384	kek2|NP_523551.1|DMEL	LOC108020970|XP_016944906.1|DSUZ
OG0008385	CG14024|NP_608920.1|DMEL	LOC108004953|XP_016923548.1|DSUZ
OG0008386	Axs|NP_476777.1|DMEL	LOC108005484|XP_016924276.1|DSUZ
OG0008387	CG31038|NP_733326.1|DMEL	LOC108015452|XP_036675330.1|DSUZ
OG0008388	Dad1|NP_609222.1|DMEL	LOC108005081|XP_016923741.1|DSUZ
OG0008389	CG16798|NP_610030.1|DMEL	LOC108011168|XP_036668600.1|DSUZ
OG0008390	CG34136|NP_001036371.1|DMEL	LOC108021031|XP_016945008.1|DSUZ
OG0008391	CG34172|NP_001097054.1|DMEL	LOC108021573|XP_016945848.1|DSUZ
OG0008392	CG7328|NP_649181.1|DMEL	LOC108006221|XP_016925149.2|DSUZ
OG0008393	SCCRO4|NP_649204.2|DMEL	LOC108005853|XP_016924710.1|DSUZ
OG0008394	CG32448|NP_730691.2|DMEL	LOC108017628|XP_016940218.1|DSUZ
OG0008395	CG17754|NP_727331.1|DMEL	LOC108015339|XP_016937234.1|DSUZ
OG0008396	Gclc|NP_525005.2|DMEL	LOC108019060|XP_016942181.1|DSUZ
OG0008397	CBP|NP_001259309.1|DMEL	LOC108021831|XP_016946125.2|DSUZ
OG0008398	CG15478|NP_572400.1|DMEL	LOC108004559|XP_016922983.1|DSUZ
OG0008399	CG3638|NP_726720.3|DMEL	LOC108014932|XP_036676761.1|DSUZ
OG0008400	CG13807|NP_647706.1|DMEL	LOC108013520|XP_016934904.1|DSUZ
OG0008401	CG11562|NP_608516.1|DMEL	LOC108014227|XP_016935754.1|DSUZ
OG0008402	Scgbeta|NP_524327.1|DMEL	LOC108018718|XP_016941778.1|DSUZ
OG0008403	CG1738|NP_572709.1|DMEL	LOC108004603|XP_016923031.1|DSUZ
OG0008404	CG12746|NP_649551.4|DMEL	LOC108016286|XP_016938408.2|DSUZ
OG0008405	Aven|NP_572817.1|DMEL	LOC108005216|XP_016923894.1|DSUZ
OG0008406	Vlet|NP_572738.1|DMEL	LOC108005201|XP_016923877.1|DSUZ
OG0008407	CG6923|NP_001262484.1|DMEL	LOC108014724|XP_016936383.2|DSUZ
OG0008408	Ctr1A|NP_001245552.1|DMEL	LOC108015205|XP_016937020.1|DSUZ
OG0008409	zye|NP_649220.1|DMEL	LOC108005890|XP_036670857.1|DSUZ
OG0008410	CG6808|NP_731602.1|DMEL	LOC108010626|XP_036674448.1|DSUZ
OG0008411	pxb|NP_788681.1|DMEL	LOC108007004|XP_036673405.1|DSUZ
OG0008412	CG32647|NP_727642.1|DMEL	LOC108005411|XP_016924160.1|DSUZ
OG0008413	Usp32|NP_001262074.2|DMEL	LOC108005743|XP_036670883.1|DSUZ
OG0008414	CG3719|NP_651990.1|DMEL	LOC108016594|XP_016938770.1|DSUZ
OG0008415	CG8675|NP_573209.1|DMEL	LOC108004674|XP_016923145.1|DSUZ
OG0008416	CG32544|NP_728208.1|DMEL	LOC108011203|XP_016931786.2|DSUZ
OG0008417	kz|NP_476591.1|DMEL	LOC108016979|XP_016939412.1|DSUZ
OG0008418	Pp2C1|NP_525074.2|DMEL	LOC108016889|XP_016939282.1|DSUZ
OG0008419	CG14223|NP_608341.1|DMEL	LOC108015139|XP_016936895.2|DSUZ
OG0008420	CG32645|NP_727670.1|DMEL	LOC108005503|XP_016924298.1|DSUZ
OG0008421	pot|NP_572768.1|DMEL	LOC108006330|XP_036676370.1|DSUZ
OG0008422	ogre|NP_524824.1|DMEL	LOC108016975|XP_016939406.1|DSUZ
OG0008423	CG9876|NP_611756.1|DMEL	LOC108008625|XP_016927994.1|DSUZ
OG0008424	CG14411|NP_572972.1|DMEL	LOC108005437|XP_016924212.1|DSUZ
OG0008425	ss|NP_001247140.1|DMEL	LOC108004940|XP_036673808.1|DSUZ
OG0008426	CG15701|NP_611100.1|DMEL	LOC108009657|XP_016929665.1|DSUZ
OG0008427	CG42340|NP_001368973.1|DMEL	LOC108014979|XP_036676426.1|DSUZ
OG0008428	CG2990|NP_727386.1|DMEL	LOC108015424|XP_016937347.1|DSUZ
OG0008429	CG8369|NP_652187.1|DMEL	LOC108018548|XP_016941590.2|DSUZ
OG0008430	CHOp24|NP_572165.1|DMEL	LOC108016637|XP_016938823.1|DSUZ
OG0008431	CG5235|NP_648833.1|DMEL	LOC118877277|XP_036671092.1|DSUZ
OG0008432	btz|NP_001263028.1|DMEL	LOC108013866|XP_036673204.1|DSUZ
OG0008433	CG10710|NP_648662.1|DMEL	LOC108013334|XP_016934623.1|DSUZ
OG0008434	CG15543|NP_651822.1|DMEL	LOC108008040|XP_016927313.2|DSUZ
OG0008435	holn1|NP_609404.2|DMEL	LOC108007503|XP_016926680.2|DSUZ
OG0008436	CG42372|NP_001137677.1|DMEL	LOC108008418|XP_016927753.1|DSUZ
OG0008438	hb|NP_731267.1|DMEL	LOC108007979|XP_036673042.1|DSUZ
OG0008439	Dlip3|NP_525003.2|DMEL	LOC108009273|XP_016928977.1|DSUZ
OG0008440	CG2911|NP_001097689.1|DMEL	LOC108016289|XP_016938412.1|DSUZ
OG0008441	CG33170|NP_788569.1|DMEL	LOC108007708|XP_016926944.1|DSUZ
OG0008442	CG15111|NP_725856.1|DMEL	LOC108018229|XP_016941237.1|DSUZ
OG0008443	CrebA|NP_524087.3|DMEL	LOC108011357|XP_036671060.1|DSUZ
OG0008444	Capr|NP_652671.1|DMEL	LOC108015540|XP_016937507.2|DSUZ
OG0008445	CG42308|NP_001138171.1|DMEL	LOC108016625|XP_016938809.1|DSUZ
OG0008446	CG45002|NP_728041.3|DMEL	LOC108005373|XP_036676963.1|DSUZ
OG0008447	CG32638|NP_727668.2|DMEL	LOC108005480|XP_016924270.1|DSUZ
OG0008448	Ten-a|NP_001162732.2|DMEL	LOC108005304|XP_036675787.1|DSUZ
OG0008449	CG13014|NP_573134.1|DMEL	LOC108011150|XP_016931725.1|DSUZ
OG0008450	Atg101|NP_573326.1|DMEL	LOC108004843|XP_016923413.1|DSUZ
OG0008451	Xport-A|NP_650846.1|DMEL	LOC108015959|XP_016938030.1|DSUZ
OG0008452	Pph13|NP_477330.1|DMEL	LOC108021292|XP_016945428.1|DSUZ
OG0008453	CG30380|NP_724625.1|DMEL	LOC108019606|XP_016942973.1|DSUZ
OG0008454	Sik2|NP_569972.1|DMEL	LOC108016536|XP_036676488.1|DSUZ
OG0008455	tipE|NP_523920.1|DMEL	LOC108020031|XP_016943605.1|DSUZ
OG0008456	HisCl1|NP_731632.1|DMEL	LOC108014711|XP_036675310.1|DSUZ
OG0008457	rump|NP_649899.1|DMEL	LOC108016435|XP_016938574.2|DSUZ
OG0008458	CG11406|NP_001014548.1|DMEL	LOC108009812|XP_016929978.1|DSUZ
OG0008459	THADA|NP_608361.3|DMEL	LOC108019205|XP_016942486.1|DSUZ
OG0008460	CG31908|NP_723239.1|DMEL	LOC108021643|XP_016945946.1|DSUZ
OG0008461	CG8086|NP_001260237.1|DMEL	LOC108019968|XP_016943544.2|DSUZ
OG0008462	CG42371|NP_001137767.1|DMEL	LOC108021357|XP_016945530.2|DSUZ
OG0008463	Amnionless|NP_608515.1|DMEL	LOC108014175|XP_016935702.1|DSUZ
OG0008464	Tina-1|NP_611983.2|DMEL	LOC108009962|XP_016930212.1|DSUZ
OG0008465	CG42381|NP_001137733.1|DMEL	LOC108009703|XP_016929749.1|DSUZ
OG0008466	CG33228|NP_995940.2|DMEL	LOC108009485|XP_016929367.1|DSUZ
OG0008467	CG42306|NP_001137700.1|DMEL	LOC108019615|XP_016942983.1|DSUZ
OG0008468	Gr33a|NP_525102.4|DMEL	LOC108013298|XP_016934579.1|DSUZ
OG0008469	Xrcc2|NP_573302.1|DMEL	LOC108010437|XP_016930786.1|DSUZ
OG0008470	CG42361|NP_611945.3|DMEL	LOC108009269|XP_016928967.1|DSUZ
OG0008472	CG14478|NP_611214.1|DMEL	LOC108009332|XP_016929097.1|DSUZ
OG0008473	PIG-Q|NP_652730.4|DMEL	LOC108006290|XP_016925239.1|DSUZ
OG0008474	Pak3|NP_001262638.1|DMEL	LOC108004950|XP_016923542.2|DSUZ
OG0008475	Mabi|NP_609624.1|DMEL	LOC108017089|XP_036674068.1|DSUZ
OG0008476	CG34316|NP_001097798.1|DMEL	LOC108004881|XP_016923454.2|DSUZ
OG0008477	CG42319|NP_001137648.1|DMEL	LOC108019922|XP_016943519.1|DSUZ
OG0008478	CG34027|NP_001034068.2|DMEL	LOC108005012|XP_036673305.1|DSUZ
OG0008479	hng1|NP_611558.2|DMEL	LOC108008398|XP_016927732.1|DSUZ
OG0008480	comm3|NP_788509.1|DMEL	LOC108007529|XP_036670696.1|DSUZ
OG0008481	swa|NP_511060.2|DMEL	LOC108015151|XP_016936916.1|DSUZ
OG0008482	CG9902|NP_573133.2|DMEL, CG7692|NP_648972.2|DMEL	LOC108013392|XP_016934730.1|DSUZ
OG0008483	CG10869|NP_608605.1|DMEL	LOC108019599|XP_016942934.1|DSUZ
OG0008484	CG6654|NP_650429.1|DMEL	LOC108004901|XP_016923474.2|DSUZ
OG0008485	CG13995|NP_608986.1|DMEL	LOC108012208|XP_016932993.1|DSUZ
OG0008486	Cadps|NP_001245439.1|DMEL	LOC108020378|XP_016944116.1|DSUZ
OG0008487	CG2712|NP_570028.1|DMEL	LOC108019137|XP_016942370.1|DSUZ
OG0008488	CG17278|NP_652230.1|DMEL	LOC108017192|XP_036672883.1|DSUZ
OG0008489	CG42650|NP_001189191.1|DMEL	LOC108011289|XP_016931886.1|DSUZ
OG0008490	bam|NP_476800.1|DMEL	LOC108007897|XP_016927155.2|DSUZ
OG0008491	Cyp12e1|NP_650003.4|DMEL	LOC108020556|XP_036673104.1|DSUZ
OG0008492	CG46465|NP_001369132.1|DMEL	LOC118878134|XP_036675626.1|DSUZ
OG0008492	CG15169|NP_609928.1|DMEL	LOC108010202|XP_016930538.1|DSUZ
OG0008493	hll|NP_609696.1|DMEL	LOC108021481|XP_016945712.1|DSUZ
OG0008494	CG9826|NP_611724.1|DMEL	LOC108008748|XP_016928135.1|DSUZ
OG0008495	Su_var_2-HP2|NP_610972.2|DMEL	LOC108008162|XP_036668967.1|DSUZ
OG0008496	CG42379|NP_001137734.1|DMEL	LOC108009702|XP_016929748.1|DSUZ
OG0008497	Obp57c|NP_611481.1|DMEL	LOC108010297|XP_016930660.1|DSUZ
OG0008498	CG4847|NP_725686.1|DMEL	LOC108008346|XP_016927662.1|DSUZ
OG0008499	Obp56g|NP_995903.1|DMEL	LOC108018773|XP_016941844.1|DSUZ
OG0008500	CG8248|NP_610422.2|DMEL	LOC108018003|XP_016940843.1|DSUZ
OG0008501	edin|NP_730278.1|DMEL	LOC108004802|XP_016923343.2|DSUZ
OG0008502	CG10970|NP_572517.1|DMEL	LOC108015379|XP_036676125.1|DSUZ
OG0008503	CG2444|NP_572739.1|DMEL	LOC108005368|XP_016924116.1|DSUZ
OG0008504	CG32295|NP_728755.1|DMEL	LOC108012949|XP_016933977.1|DSUZ
OG0008505	CG34261|NP_001097656.1|DMEL	LOC108013180|XP_016934370.1|DSUZ
OG0008506	CG10589|NP_649269.1|DMEL	LOC108013507|XP_016934883.1|DSUZ
OG0008507	CG32195|NP_730328.1|DMEL	LOC108015623|XP_016937604.2|DSUZ
OG0008508	fd19B|NP_608369.1|DMEL	LOC108005155|XP_016923819.2|DSUZ
OG0008509	CG15375|NP_572149.2|DMEL, CG14708|NP_650082.1|DMEL	LOC108013704|XP_016935115.1|DSUZ
OG0008510	CG12725|NP_572885.1|DMEL, CG32713|NP_727264.1|DMEL, CG33223|NP_996378.1|DMEL	LOC108004610|XP_016923039.1|DSUZ
OG0008512	CG43136|NP_001245538.1|DMEL, CG43115|NP_001245542.1|DMEL	LOC108018784|XP_016941861.1|DSUZ
OG0008513	Tengl3|NP_608660.3|DMEL	LOC108009009|XP_036668717.1|DSUZ
OG0008514	CG6012|NP_609817.1|DMEL	LOC108007662|XP_036676010.1|DSUZ
OG0008515	CG15399|NP_608712.1|DMEL	LOC108010840|XP_016931302.1|DSUZ
OG0008516	fan|NP_524657.2|DMEL	LOC108012676|XP_016933592.1|DSUZ
OG0008517	PGRP-LF|NP_648299.3|DMEL	LOC108013206|XP_016934411.1|DSUZ
OG0008518	CG7202|NP_649317.1|DMEL	LOC108011061|XP_036671202.1|DSUZ
OG0008519	Nepl10|NP_610787.1|DMEL	LOC108008581|XP_016927946.1|DSUZ
OG0008520	CG3739|NP_650804.2|DMEL	LOC108017566|XP_016940141.1|DSUZ
OG0008521	CG34129|NP_001036760.1|DMEL	LOC108014047|XP_016935554.2|DSUZ
OG0008522	CG42659|NP_001188835.1|DMEL	LOC108013121|XP_016934285.1|DSUZ
OG0008522	CG30334|NP_725170.1|DMEL	LOC108009601|XP_016929572.1|DSUZ
OG0008524	CG15332|NP_572429.1|DMEL, CG15333|NP_572431.2|DMEL	LOC108004654|XP_016923098.2|DSUZ
OG0008525	CG6508|NP_609457.1|DMEL	LOC108015179|XP_016937370.1|DSUZ
OG0008525	CG17134|NP_609458.1|DMEL	LOC108021113|XP_016945148.2|DSUZ
OG0008526	djl|NP_649686.2|DMEL	LOC108017133|XP_016939600.2|DSUZ
OG0008526	dj|NP_731118.3|DMEL	LOC108014110|XP_036675151.1|DSUZ
OG0008527	CG33639|NP_001188669.1|DMEL	LOC108010408|XP_036676037.1|DSUZ
OG0008528	CG33229|NP_995945.1|DMEL	LOC108012935|XP_016933960.1|DSUZ
OG0008529	Rab27|NP_726743.1|DMEL	LOC108016590|XP_016938765.1|DSUZ
OG0008530	tth|NP_572904.1|DMEL	LOC108013735|XP_016935173.1|DSUZ
OG0008531	CG6762|NP_573250.1|DMEL	LOC108016793|XP_016939049.1|DSUZ
OG0008532	CG13008|NP_573154.1|DMEL	LOC108005507|XP_016924303.1|DSUZ
