Orthogroup	DMEL.longest_only	DGUA.longest_only
OG0010601	CG15638|NP_609660.1|DMEL	LOC117587812|XP_034134659.1|DGUA
OG0010603	TotZ|NP_536782.2|DMEL	LOC117589758|XP_034137836.1|DGUA
OG0010612	CG9147|NP_608990.1|DMEL	LOC117588097|XP_034135059.1|DGUA
OG0010613	ARY|NP_001163844.1|DMEL	LOC117591545|XP_034140733.1|DGUA
OG0010616	pre-mod_mdg4_-AD|NP_001189259.1|DMEL	LOC117589640|XP_034137655.1|DGUA
OG0010619	CG33057|NP_788477.1|DMEL	LOC117581389|XP_034124423.1|DGUA
OG0010621	kek4|NP_609615.2|DMEL	LOC117588318|XP_034135405.1|DGUA
OG0010624	CG11997|NP_649867.1|DMEL	LOC117590109|XP_034138349.1|DGUA
OG0010626	CG17279|NP_650937.3|DMEL	LOC117585107|XP_034130277.1|DGUA
OG0010628	CG34305|NP_001097671.1|DMEL	LOC117590001|XP_034138177.1|DGUA
OG0010629	yellow-e2|NP_650289.2|DMEL	LOC117589598|XP_034137562.1|DGUA
OG0010630	CG17267|NP_650907.2|DMEL	LOC117585386|XP_034130726.1|DGUA
OG0010631	Nepl4|NP_609019.1|DMEL	LOC117587702|XP_034134490.1|DGUA
OG0010632	Or45a|NP_523666.3|DMEL	LOC117591132|XP_034140137.1|DGUA
OG0010633	CG45092|NP_001286146.1|DMEL	LOC117578795|XP_034120408.1|DGUA
OG0010634	CG4716|NP_610858.1|DMEL	LOC117584908|XP_034129947.1|DGUA
OG0010636	Obp47a|NP_610632.1|DMEL	LOC117585701|XP_034131213.1|DGUA
OG0010637	Sws1|NP_001097061.1|DMEL	LOC117584071|XP_034128706.1|DGUA
OG0010639	Cp36|NP_511087.1|DMEL	LOC117588618|XP_034135921.1|DGUA
OG0010640	Cp7Fc|NP_572485.1|DMEL	LOC117588627|XP_034135942.1|DGUA
OG0010641	CG12116|NP_572481.1|DMEL	LOC117588500|XP_034135703.1|DGUA
OG0010642	ppk8|NP_001036260.3|DMEL	LOC117581170|XP_034124003.1|DGUA
OG0010643	CG14787|NP_569914.2|DMEL	LOC117588296|XP_034135368.1|DGUA
OG0010644	CG13694|NP_608492.1|DMEL	LOC117588333|XP_034135435.1|DGUA
OG0010645	Cyp311a1|NP_572780.3|DMEL	LOC117581127|XP_034123944.1|DGUA
OG0010646	CG13067|NP_648857.1|DMEL	LOC117588967|XP_034136446.1|DGUA
OG0010647	CG44195|NP_001261538.1|DMEL	LOC117579325|XP_034121030.1|DGUA
OG0010648	mei-P22|NP_523956.1|DMEL	LOC117580412|XP_034122851.1|DGUA
OG0010650	Cp16|NP_523981.1|DMEL	LOC117579381|XP_034121144.1|DGUA
OG0010651	CG13064|NP_996106.1|DMEL	LOC117588965|XP_034136444.1|DGUA
OG0010653	CG13653|NP_651348.1|DMEL	LOC117585415|XP_034130779.1|DGUA
OG0010655	CG34451|NP_001369052.1|DMEL	LOC117591265|XP_034140346.1|DGUA
OG0010657	CG33177|NP_788903.1|DMEL	LOC117581647|XP_034124913.1|DGUA
OG0010659	Muc4B|NP_726915.2|DMEL	LOC117590709|XP_034139499.1|DGUA
OG0010660	CG15571|NP_572153.1|DMEL	LOC117590707|XP_034139496.1|DGUA
OG0010661	CG14218|NP_608320.2|DMEL	LOC117580920|XP_034123575.1|DGUA
OG0010662	CG3708|NP_569871.2|DMEL	LOC117590748|XP_034139548.1|DGUA
OG0010663	CG15450|NP_608409.1|DMEL	LOC117588662|XP_034135996.1|DGUA
OG0010664	CG12655|NP_608364.2|DMEL	LOC117580691|XP_034123207.1|DGUA
OG0010665	Him|NP_573273.1|DMEL	LOC117588385|XP_034135501.1|DGUA
OG0010666	CG34435|NP_572233.2|DMEL	LOC117581472|XP_034124600.1|DGUA
OG0010667	CG11581|NP_572940.1|DMEL	LOC117588704|XP_034136043.1|DGUA
OG0010668	moon|NP_572784.1|DMEL	LOC117588606|XP_034135906.1|DGUA
OG0010669	Ir7g|NP_001368933.1|DMEL	LOC117581522|XP_034124707.1|DGUA
OG0010670	CG14418|NP_570033.1|DMEL	LOC117590435|XP_034138945.1|DGUA
OG0010671	CG14420|NP_570041.1|DMEL	LOC117590437|XP_034138947.1|DGUA
OG0010672	CG14106|NP_648643.1|DMEL	LOC117581145|XP_034123968.1|DGUA
OG0010673	CG4949|NP_573188.1|DMEL	LOC117590429|XP_034138938.1|DGUA
OG0010674	frma|NP_572226.2|DMEL	LOC117581086|XP_034123863.1|DGUA
OG0010675	corolla|NP_573227.1|DMEL	LOC117591448|XP_034140606.1|DGUA
OG0010676	COX4L|NP_610168.1|DMEL	LOC117583445|XP_034127637.1|DGUA
OG0010677	CG15209|NP_572654.1|DMEL	LOC117590813|XP_034139672.1|DGUA
OG0010679	CG9970|NP_647754.1|DMEL	LOC117584848|XP_034129877.1|DGUA
OG0010681	CG11368|NP_652531.1|DMEL	LOC117580956|XP_034123632.1|DGUA
OG0010682	CG15036|NP_652530.1|DMEL	LOC117581272|XP_034124174.1|DGUA
OG0010684	CG33308|NP_995716.2|DMEL	LOC117591313|XP_034140410.1|DGUA
OG0010685	CG17570|NP_610110.1|DMEL	LOC117591144|XP_034140143.1|DGUA
OG0010686	CG16956|NP_609654.1|DMEL	LOC117587729|XP_034134538.1|DGUA
OG0010687	CG13138|NP_609372.1|DMEL	LOC117583923|XP_034128493.1|DGUA
OG0010688	CG18788|NP_652665.3|DMEL	LOC117584658|XP_034129576.1|DGUA
OG0010689	CG13786|NP_609106.2|DMEL	LOC117584129|XP_034128773.1|DGUA
OG0010690	CG17104|NP_609433.1|DMEL	LOC117584003|XP_034128623.1|DGUA
OG0010691	CG34160|NP_001097142.1|DMEL	LOC117584038|XP_034128666.1|DGUA
OG0010692	CG6138|NP_723601.1|DMEL	LOC117584035|XP_034128663.1|DGUA
OG0010693	CG42238|NP_001137845.1|DMEL	LOC117584131|XP_034128776.1|DGUA
OG0010694	Pk34A|NP_609603.1|DMEL	LOC117584164|XP_034128819.1|DGUA
OG0010695	CG14537|NP_609155.1|DMEL	LOC117581923|XP_034125288.1|DGUA
OG0010696	CG15353|NP_652353.2|DMEL	LOC117581746|XP_034125034.1|DGUA
OG0010697	CG13775|NP_609087.1|DMEL	LOC117584298|XP_034129012.1|DGUA
OG0010698	CG34310|NP_001303310.1|DMEL	LOC117584309|XP_034129025.1|DGUA
OG0010699	CG15219|NP_652176.1|DMEL	LOC117591063|XP_034140056.1|DGUA
OG0010700	CG11865|NP_609759.1|DMEL	LOC117584181|XP_034128840.1|DGUA
OG0010701	Prosbeta4R2|NP_001259950.1|DMEL	LOC117584552|XP_034129395.1|DGUA
OG0010702	CG13689|NP_608538.2|DMEL	LOC117581872|XP_034125225.1|DGUA
OG0010703	CG15880|NP_608547.2|DMEL	LOC117582460|XP_034126077.1|DGUA
OG0010704	CG15425|NP_608820.1|DMEL	LOC117581908|XP_034125267.1|DGUA
OG0010705	CG8012|NP_652448.1|DMEL	LOC117589043|XP_034136562.1|DGUA
OG0010706	CG14153|NP_648404.1|DMEL	LOC117580354|XP_034122763.1|DGUA
OG0010707	CG13705|NP_647938.1|DMEL	LOC117579297|XP_034120993.1|DGUA
OG0010708	CG32152|NP_001287079.2|DMEL	LOC117588924|XP_034136391.1|DGUA
OG0010709	CG13033|NP_648902.1|DMEL	LOC117589070|XP_034136593.1|DGUA
OG0010710	srw|NP_647886.2|DMEL	LOC117579457|XP_034121235.1|DGUA
OG0010711	nxf4|NP_731156.1|DMEL	LOC117586425|XP_034132354.1|DGUA
OG0010712	Acbp5|NP_648255.1|DMEL	LOC117579872|XP_034121884.1|DGUA
OG0010713	CG32182|NP_730299.1|DMEL	LOC117587390|XP_034133935.1|DGUA
OG0010714	CG32391|NP_001163365.2|DMEL	LOC117579626|XP_034121470.1|DGUA
OG0010715	CG42654|NP_001189134.2|DMEL	LOC117580071|XP_034122206.1|DGUA
OG0010716	CG32445|NP_730671.1|DMEL	LOC117579254|XP_034120932.1|DGUA
OG0010717	Phs|NP_648789.3|DMEL	LOC117591243|XP_034140312.1|DGUA
OG0010718	CG34244|NP_001097604.1|DMEL	LOC117579469|XP_034121249.1|DGUA
OG0010719	Rtnl2|NP_524263.2|DMEL	LOC117586013|XP_034131734.1|DGUA
OG0010720	mex1|NP_001189110.1|DMEL	LOC117591276|XP_034140366.1|DGUA
OG0010721	Z600|NP_524083.2|DMEL	LOC117591259|XP_034140336.1|DGUA
OG0010722	CG11298|NP_611664.1|DMEL	LOC117592390|XP_034141997.1|DGUA
OG0010723	CG11404|NP_649397.1|DMEL	LOC117579604|XP_034121430.1|DGUA
OG0010724	CG43667|NP_001261108.1|DMEL	LOC117592494|XP_034142230.1|DGUA
OG0010725	CG13443|NP_611513.1|DMEL	LOC117592496|XP_034142232.1|DGUA
OG0010726	prim|NP_611108.1|DMEL	LOC117584951|XP_034130040.1|DGUA
OG0010727	Tsp42Ec|NP_523629.1|DMEL	LOC117578467|XP_034119890.1|DGUA
OG0010728	CG12831|NP_610258.2|DMEL	LOC117578461|XP_034119884.1|DGUA
OG0010729	CG15909|NP_610225.1|DMEL	LOC117592611|XP_034142385.1|DGUA
OG0010730	CG43107|NP_001246386.1|DMEL	LOC117583891|XP_034128449.1|DGUA
OG0010731	CG13871|NP_611473.1|DMEL	LOC117581901|XP_034125264.1|DGUA
OG0010732	CG43204|NP_001246279.1|DMEL	LOC117588865|XP_034136266.1|DGUA
OG0010734	CG12860|NP_610979.1|DMEL	LOC117591973|XP_034141299.1|DGUA
OG0010735	iotaTry|NP_523695.1|DMEL	LOC117580502|XP_034122985.1|DGUA
OG0010736	CG7856|NP_610198.1|DMEL	LOC117592224|XP_034141750.1|DGUA
OG0010737	CG34211|NP_001097195.1|DMEL	LOC117578409|XP_034119763.1|DGUA
OG0010738	CAH4|NP_651298.1|DMEL	LOC117583647|XP_034127991.1|DGUA
OG0010739	CG42489|NP_001163552.1|DMEL	LOC117584919|XP_034129956.1|DGUA
OG0010740	laf|NP_001287165.1|DMEL	LOC117586296|XP_034132143.1|DGUA
OG0010741	Cpn|NP_731674.1|DMEL	LOC117586333|XP_034132217.1|DGUA
OG0010742	CG5225|NP_650587.1|DMEL	LOC117585411|XP_034130774.1|DGUA
OG0010743	CG31459|NP_732454.1|DMEL	LOC117586345|XP_034132251.1|DGUA
OG0010744	CG31473|NP_731188.1|DMEL	LOC117586349|XP_034132257.1|DGUA
OG0010745	Rbf2|NP_524372.1|DMEL	LOC117586469|XP_034132447.1|DGUA
OG0010746	CG11977|NP_649855.3|DMEL	LOC117585940|XP_034131600.1|DGUA
OG0010747	CG33095|NP_788738.1|DMEL	LOC117585027|XP_034130161.1|DGUA
OG0010748	VhaM9.7-d|NP_650578.1|DMEL	LOC117585189|XP_034130428.1|DGUA
OG0010750	CG33339|NP_996280.2|DMEL	LOC117585535|XP_034130945.1|DGUA
OG0010751	CG31244|NP_732419.1|DMEL	LOC117586535|XP_034132560.1|DGUA
OG0010752	CG34299|NP_001097979.1|DMEL	LOC117582972|XP_034126983.1|DGUA
OG0010753	CG13841|NP_652241.1|DMEL	LOC117585647|XP_034131126.1|DGUA
OG0010754	CG4570|NP_650027.1|DMEL	LOC117585361|XP_034130699.1|DGUA
OG0010755	TwdlS|NP_651491.1|DMEL	LOC117583227|XP_034127337.1|DGUA
OG0010756	TwdlR|NP_733161.2|DMEL	LOC117583226|XP_034127336.1|DGUA
OG0010757	CG7567|NP_651699.1|DMEL	LOC117585232|XP_034130517.1|DGUA
OG0010758	ppk19|NP_651708.2|DMEL	LOC117585081|XP_034130238.1|DGUA
OG0010759	bnk|NP_524604.2|DMEL	LOC117582799|XP_034126718.1|DGUA
OG0010760	CG18577|NP_650044.1|DMEL	LOC117585211|XP_034130485.1|DGUA
OG0010761	Edg84A|NP_524247.1|DMEL	LOC117586401|XP_034132324.1|DGUA
OG0010762	CG4815|NP_651607.1|DMEL	LOC117582923|XP_034126911.1|DGUA
OG0010763	CG17819|NP_650994.1|DMEL	LOC117585403|XP_034130763.1|DGUA
OG0010764	BomT3|NP_651008.1|DMEL	LOC117582904|XP_034126889.1|DGUA
OG0010765	aqrs|NP_651632.2|DMEL	LOC117583504|XP_034127737.1|DGUA
OG0010766	CG34302|NP_001097733.2|DMEL	LOC117585367|XP_034130704.1|DGUA
OG0010767	CG31021|NP_733392.2|DMEL	LOC117583386|XP_034127562.1|DGUA
OG0010768	CG14244|NP_652259.2|DMEL	LOC117583122|XP_034127204.1|DGUA
OG0010769	Trf4-2|NP_651313.1|DMEL	LOC117583478|XP_034127678.1|DGUA
OG0010770	Sry-alpha|NP_524580.1|DMEL	LOC117582858|XP_034126819.1|DGUA
OG0010771	Dic3|NP_610344.2|DMEL	LOC117578595|XP_034120079.1|DGUA
OG0010772	CG14323|NP_732252.1|DMEL	LOC117586395|XP_034132317.1|DGUA
OG0010773	CG14326|NP_650639.1|DMEL	LOC117586504|XP_034132517.1|DGUA
OG0010774	CG31528|NP_730833.1|DMEL	LOC117590014|XP_034138192.1|DGUA
OG0010775	CG12538|NP_650293.1|DMEL	LOC117589885|XP_034138047.1|DGUA
OG0010776	Df31|NP_523614.1|DMEL	LOC117588143|XP_034135128.1|DGUA
OG0010777	CG10013|NP_650175.2|DMEL	LOC117586162|XP_034131953.1|DGUA
OG0010778	CG14739|NP_650151.1|DMEL	LOC117586121|XP_034131876.1|DGUA
OG0010779	CG42505|NP_001163593.1|DMEL	LOC117586420|XP_034132349.1|DGUA
OG0010780	CG6985|NP_651091.1|DMEL	LOC117585635|XP_034131110.1|DGUA
OG0010781	CG7352|NP_649795.1|DMEL	LOC117585011|XP_034130142.1|DGUA
OG0010782	CG15025|NP_650810.1|DMEL	LOC117586138|XP_034131921.1|DGUA
OG0010783	CG5478|NP_650513.1|DMEL	LOC117586153|XP_034131942.1|DGUA
OG0010784	CG43328|NP_725642.3|DMEL	LOC117591946|XP_034141251.1|DGUA
OG0010785	CG34230|NP_001097277.1|DMEL	LOC117592112|XP_034141528.1|DGUA
OG0010786	CG45062|NP_001286726.1|DMEL	LOC117592032|XP_034141381.1|DGUA
OG0010787	CG33627|NP_001027406.1|DMEL	LOC117592506|XP_034142242.1|DGUA
OG0010788	CG33655|NP_001163236.1|DMEL	LOC117578538|XP_034119997.1|DGUA
OG0010790	CG8089|NP_611014.1|DMEL	LOC117578700|XP_034120236.1|DGUA
OG0010791	CG14929|NP_609507.1|DMEL	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA
OG0010792	CG15047|NP_573309.1|DMEL	LOC117581654|XP_034124922.1|DGUA
OG0010793	CG17159|NP_001104474.1|DMEL	LOC117591184|XP_034140205.1|DGUA
OG0010794	CG32246|NP_729020.2|DMEL	LOC117579055|XP_034120648.1|DGUA
OG0010795	CG43169|NP_001246686.1|DMEL	LOC117579475|XP_034121256.1|DGUA
OG0010797	CG13039|NP_648876.1|DMEL	LOC117588950|XP_034136423.1|DGUA
OG0010798	CG17129|NP_612048.2|DMEL	LOC117589259|XP_034136927.1|DGUA
OG0010799	CG32119|NP_729879.1|DMEL	LOC117579073|XP_034120668.1|DGUA
OG0010800	CG45101|NP_001287025.1|DMEL	LOC117586843|XP_034133026.1|DGUA
OG0010801	CG16825|NP_609636.2|DMEL	LOC117587734|XP_034134543.1|DGUA
OG0010802	Taf12L|NP_608852.1|DMEL	LOC117582274|XP_034125793.1|DGUA
OG0010804	CG14072|NP_609472.1|DMEL	LOC117584531|XP_034129372.1|DGUA
OG0010805	t-cup|NP_723757.1|DMEL	LOC117582375|XP_034125932.1|DGUA
OG0010806	Acp32CD|NP_477328.2|DMEL	LOC117581682|XP_034124949.1|DGUA
OG0010807	Ucp4C|NP_608976.1|DMEL	LOC117587907|XP_034134778.1|DGUA
OG0010808	CG43672|NP_788912.3|DMEL	LOC117588690|XP_034136030.1|DGUA
OG0010810	CG42493|NP_001163120.1|DMEL	LOC117582980|XP_034126997.1|DGUA
OG0010820	CG4476|NP_648293.1|DMEL	LOC117586932|XP_034133186.1|DGUA
OG0010821	CG10651|NP_610029.2|DMEL	LOC117584197|XP_034128858.1|DGUA, LOC117584195|XP_034128856.1|DGUA
OG0010824	CG5592|NP_647996.1|DMEL	LOC117580424|XP_034122870.1|DGUA
OG0010825	CG6357|NP_610907.1|DMEL	LOC117587973|XP_034134876.1|DGUA
OG0010827	Ibf1|NP_649875.1|DMEL	LOC117583493|XP_034127723.1|DGUA
OG0010828	Obp8a|NP_727322.1|DMEL	LOC117590267|XP_034138643.1|DGUA
OG0010830	CG34043|NP_001033893.2|DMEL	LOC117584653|XP_034129572.1|DGUA
OG0010832	CG34214|NP_001097444.1|DMEL	LOC117585210|XP_034130488.1|DGUA
OG0010833	Eglp1|NP_611810.1|DMEL	LOC117585248|XP_034130552.1|DGUA
OG0010834	CG32573|NP_727997.1|DMEL	LOC117580980|XP_034123665.1|DGUA
OG0010835	CG15322|NP_608371.2|DMEL	LOC117580818|XP_034123429.1|DGUA
OG0010836	mthl8|NP_611998.1|DMEL	LOC117587234|XP_034133695.1|DGUA
OG0010837	Gr77a|NP_730560.1|DMEL	LOC117580125|XP_034122309.1|DGUA
OG0010839	CG13813|NP_649195.1|DMEL	LOC117587219|XP_034133671.1|DGUA
OG0010840	obst-J|NP_649179.2|DMEL	LOC117587490|XP_034134152.1|DGUA
OG0010841	CG16863|NP_001036361.1|DMEL	LOC117587885|XP_034134753.1|DGUA
OG0010842	RYa|NP_001104382.3|DMEL	LOC117578651|XP_034120159.1|DGUA
OG0010843	CG43114|NP_001246264.1|DMEL	LOC117578503|XP_034119929.1|DGUA
OG0010844	CG34288|NP_001097870.2|DMEL	LOC117589592|XP_034137549.1|DGUA
OG0010845	CG3062|NP_572177.2|DMEL	LOC117580938|XP_034123612.1|DGUA
OG0010846	CG14556|NP_651464.2|DMEL	LOC117591109|XP_034140102.1|DGUA
OG0010847	CG2157|NP_001285093.1|DMEL	LOC117590858|XP_034139748.1|DGUA
OG0010848	CG14410|NP_572973.2|DMEL	LOC117581268|XP_034124169.1|DGUA
OG0010849	CG15572|NP_572158.1|DMEL	LOC117590715|XP_034139508.1|DGUA
OG0010850	CG15728|NP_572816.1|DMEL	LOC117591000|XP_034139973.1|DGUA
OG0010851	CG11227|NP_728371.1|DMEL	LOC117588615|XP_034135915.1|DGUA
OG0010853	CG3457|NP_569985.1|DMEL	LOC117580932|XP_034123603.1|DGUA
OG0010854	CG11584|NP_572941.1|DMEL	LOC117588702|XP_034136042.1|DGUA
OG0010855	CG14421|NP_570042.1|DMEL	LOC117590281|XP_034138658.1|DGUA
OG0010856	CG32695|NP_727367.1|DMEL	LOC117580851|XP_034123488.1|DGUA
OG0010858	CG12998|NP_573203.2|DMEL	LOC117581362|XP_034124385.1|DGUA
OG0010859	Vajk2|NP_609689.3|DMEL	LOC117583884|XP_034128429.1|DGUA
OG0010860	CG13965|NP_610014.1|DMEL	LOC117587873|XP_034134742.1|DGUA
OG0010861	CG34178|NP_001097082.1|DMEL	LOC117582324|XP_034125861.1|DGUA
OG0010862	CG3528|NP_608686.1|DMEL	LOC117584152|XP_034128802.1|DGUA
OG0010863	CG4592|NP_001260306.1|DMEL	LOC117588111|XP_034135075.1|DGUA
OG0010864	CG42556|NP_001162994.1|DMEL	LOC117584564|XP_034129418.1|DGUA
OG0010865	ms_2_35Ci|NP_723912.1|DMEL	LOC117584386|XP_034129131.1|DGUA
OG0010866	CG9184|NP_728593.1|DMEL	LOC117589331|XP_034137070.1|DGUA
OG0010868	CG18808|NP_652668.1|DMEL	LOC117579813|XP_034121794.1|DGUA
OG0010869	CG42590|NP_001163376.1|DMEL	LOC117589173|XP_034136782.1|DGUA
OG0010870	CG42357|NP_001137870.1|DMEL	LOC117587157|XP_034133554.1|DGUA
OG0010871	CG42356|NP_001137871.1|DMEL	LOC117587168|XP_034133571.1|DGUA
OG0010872	CG33947|NP_001303412.1|DMEL	LOC117586990|XP_034133281.1|DGUA
OG0010873	CG11905|NP_648936.1|DMEL	LOC117586980|XP_034133266.1|DGUA
OG0010874	CG17177|NP_648715.1|DMEL	LOC117579942|XP_034121989.1|DGUA
OG0010875	CG33278|NP_996011.1|DMEL	LOC117579412|XP_034121182.1|DGUA
OG0010876	CG32161|NP_730205.1|DMEL	LOC117589064|XP_034136586.1|DGUA
OG0010877	CG34251|NP_001097634.1|DMEL	LOC117587004|XP_034133300.1|DGUA
OG0010878	CG13476|NP_996076.1|DMEL	LOC117579936|XP_034121982.1|DGUA
OG0010879	CG9592|NP_648706.2|DMEL	LOC117579439|XP_034121216.1|DGUA
OG0010880	CG7320|NP_649034.3|DMEL	LOC117579175|XP_034120828.1|DGUA
OG0010881	antr|NP_001246284.1|DMEL	LOC117578657|XP_034120172.1|DGUA
OG0010882	CG43187|NP_001246366.1|DMEL	LOC117592298|XP_034141859.1|DGUA
OG0010883	Dic4|NP_649054.1|DMEL	LOC117579822|XP_034121804.1|DGUA
OG0010884	CG43049|NP_001246829.1|DMEL	LOC117579725|XP_034121613.1|DGUA
OG0010885	SNCF|NP_648635.1|DMEL	LOC117579792|XP_034121746.1|DGUA
OG0010886	Rpn12R|NP_996086.1|DMEL	LOC117586620|XP_034132717.1|DGUA
OG0010887	CG3349|NP_648730.2|DMEL	LOC117580380|XP_034122807.1|DGUA
OG0010888	CG30033|NP_725023.1|DMEL	LOC117591893|XP_034141168.1|DGUA
OG0010889	CG13177|NP_001097281.1|DMEL	LOC117584619|XP_034129527.1|DGUA
OG0010890	CNT1|NP_610447.2|DMEL	LOC117578803|XP_034120423.1|DGUA
OG0010891	CG9692|NP_788516.1|DMEL	LOC117578739|XP_034120294.1|DGUA
OG0010892	Acp53C14c|NP_001188961.1|DMEL	LOC117592236|XP_034141762.1|DGUA
OG0010894	CG34206|NP_001097408.1|DMEL	LOC117591835|XP_034141093.1|DGUA
OG0010895	CG11269|NP_611644.1|DMEL	LOC117591844|XP_034141104.1|DGUA
OG0010896	CG46388|NP_001356964.1|DMEL	LOC117592697|XP_034142553.1|DGUA
OG0010898	CG12590|NP_649513.1|DMEL	LOC117586354|XP_034132263.1|DGUA
OG0010899	Muc91C|NP_650744.1|DMEL	LOC117583468|XP_034127667.1|DGUA
OG0010900	primo-2|NP_001027188.1|DMEL	LOC117582971|XP_034126982.1|DGUA
OG0010901	CG43063|NP_001247082.1|DMEL	LOC117589672|XP_034137706.1|DGUA
OG0010902	CG11470|NP_651700.2|DMEL	LOC117585191|XP_034130429.1|DGUA
OG0010903	CG15554|NP_651844.3|DMEL	LOC117583083|XP_034127151.1|DGUA
OG0010904	Ugt35A1|NP_524314.2|DMEL	LOC117585300|XP_034130619.1|DGUA
OG0010905	CG14262|NP_651550.1|DMEL	LOC117583758|XP_034128179.1|DGUA
OG0010907	CG11286|NP_649735.1|DMEL	LOC117586125|XP_034131881.1|DGUA
OG0010908	CG5342|NP_650088.2|DMEL	LOC117590167|XP_034138453.1|DGUA
OG0010909	Sfp84E|NP_001163544.1|DMEL	LOC117589582|XP_034137535.1|DGUA
OG0010910	CG9997|NP_651631.1|DMEL	LOC117583174|XP_034127262.1|DGUA
OG0010911	CG14659|NP_649503.1|DMEL	LOC117586280|XP_034132125.1|DGUA
OG0010912	CG14864|NP_650439.1|DMEL	LOC117585979|XP_034131687.1|DGUA
OG0010913	eater|NP_651533.3|DMEL	LOC117583700|XP_034128073.1|DGUA
OG0010914	CG13511|NP_611701.1|DMEL	LOC117592095|XP_034141503.1|DGUA
OG0010915	CG30461|NP_001286512.1|DMEL	LOC117592064|XP_034141453.1|DGUA
OG0010916	CG11400|NP_611193.1|DMEL	LOC117583863|XP_034128389.1|DGUA
OG0010917	CG42287|NP_001137665.1|DMEL	LOC117587180|XP_034133634.1|DGUA
OG0010918	CG13962|NP_610004.1|DMEL	LOC117587760|XP_034134583.1|DGUA
OG0010919	Kebab|NP_001259900.1|DMEL	LOC117581751|XP_034125039.1|DGUA
OG0010921	CG43731|NP_001260560.1|DMEL	LOC117587839|XP_034134694.1|DGUA
OG0010922	CG5139|NP_608587.1|DMEL	LOC117582371|XP_034125922.1|DGUA
OG0010923	CG32686|NP_727413.1|DMEL	LOC117581569|XP_034124804.1|DGUA
OG0010924	Trf5|NP_608700.2|DMEL	LOC117584472|XP_034129287.1|DGUA
OG0010925	CG8006|NP_648191.1|DMEL	LOC117589425|XP_034137251.1|DGUA
OG0010926	saturn|NP_729963.1|DMEL	LOC117579038|XP_034120623.1|DGUA
OG0010927	CG43954|NP_001261966.1|DMEL	LOC117588870|XP_034136268.1|DGUA
OG0010928	Cpr65Aw|NP_729147.1|DMEL	LOC117587355|XP_034133887.1|DGUA
OG0010929	CG15480|NP_609620.1|DMEL	LOC117587828|XP_034134679.1|DGUA
OG0010930	CG31848|NP_723803.2|DMEL	LOC117587994|XP_034134899.1|DGUA
OG0010931	CG43779|NP_001162971.1|DMEL	LOC117587733|XP_034134542.1|DGUA
OG0010932	CG13137|NP_609350.2|DMEL	LOC117590898|XP_034139820.1|DGUA
OG0010933	CG14915|NP_609482.1|DMEL	LOC117582003|XP_034125389.1|DGUA
OG0010934	CG14006|NP_608953.1|DMEL	LOC117588013|XP_034134932.1|DGUA
OG0010935	CG15482|NP_609614.2|DMEL	LOC117587633|XP_034134391.1|DGUA
OG0010936	CG8509|NP_573079.1|DMEL	LOC117584091|XP_034128730.1|DGUA
OG0010937	CG31750|NP_724041.1|DMEL	LOC117583957|XP_034128550.1|DGUA
OG0010946	CG14877|NP_650507.1|DMEL	LOC117585898|XP_034131545.1|DGUA
OG0010957	CG31464|NP_731226.2|DMEL	LOC117584965|XP_034130054.1|DGUA
OG0010960	CG7294|NP_609438.1|DMEL	LOC117583928|XP_034128500.1|DGUA
OG0010962	CG3635|NP_610138.4|DMEL	LOC117587533|XP_034134229.1|DGUA
OG0010963	dao|NP_609742.1|DMEL	LOC117591148|XP_034140149.1|DGUA
OG0010964	CG42369|NP_609024.1|DMEL	LOC117587661|XP_034134442.1|DGUA
OG0010965	CG3649|NP_611725.2|DMEL	LOC117588474|XP_034135661.1|DGUA
OG0010966	Cyp12c1|NP_649052.1|DMEL	LOC117579774|XP_034121721.1|DGUA
OG0010967	CG17959|NP_570045.1|DMEL	LOC117590439|XP_034138950.1|DGUA
OG0010968	CG32299|NP_001137874.1|DMEL	LOC117588916|XP_034136380.1|DGUA
OG0010969	CG31178|NP_001138096.1|DMEL	LOC117585399|XP_034130754.1|DGUA
OG0010972	CG5250|NP_650793.1|DMEL	LOC117586445|XP_034132376.1|DGUA
OG0010974	Cp19|NP_523980.1|DMEL	LOC117580052|XP_034122180.1|DGUA
OG0010975	CG42798|NP_001189242.1|DMEL	LOC117583516|XP_034127752.1|DGUA
OG0010977	CG42394|NP_001138035.1|DMEL	LOC117584997|XP_034130116.1|DGUA
OG0010978	Mur11Da|NP_727652.3|DMEL	LOC117590936|XP_034139868.1|DGUA
OG0010979	CG12715|NP_572849.1|DMEL	LOC117591028|XP_034140014.1|DGUA
OG0010981	CG14624|NP_726719.1|DMEL	LOC117590781|XP_034139622.1|DGUA
OG0010982	CG15337|NP_572455.1|DMEL	LOC117590532|XP_034139141.1|DGUA
OG0010985	CG2104|NP_649575.1|DMEL	LOC117585865|XP_034131516.1|DGUA
OG0010987	CG15471|NP_001138156.1|DMEL	LOC117591385|XP_034140519.1|DGUA
OG0010988	CG34337|NP_001096901.1|DMEL	LOC117581274|XP_034124176.1|DGUA
OG0010989	CG34280|NP_001097821.1|DMEL	LOC117583518|XP_034127753.1|DGUA
OG0010990	CG13086|NP_609956.1|DMEL	LOC117587652|XP_034134433.1|DGUA
OG0010991	CG13996|NP_608980.1|DMEL	LOC117587724|XP_034134533.1|DGUA
