Orthogroup	DMEL.longest_only	DSER.longest_only
OG0008640	Xrp1|NP_732384.1|DMEL	LOC110186997|XP_020812016.1|DSER
OG0008641	CG45072|NP_001287600.1|DMEL	LOC110186840|XP_020811789.1|DSER
OG0008642	cal1|NP_650597.2|DMEL	LOC110188211|XP_020813508.1|DSER
OG0008643	mod|NP_524614.2|DMEL	LOC110176501|XP_020798534.1|DSER
OG0008644	CG12069|NP_651819.1|DMEL	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER
OG0008645	CG31816|NP_723977.1|DMEL	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER
OG0008646	CG5043|NP_609838.1|DMEL	LOC110184826|XP_020809129.1|DSER
OG0008647	CG3604|NP_608801.1|DMEL	LOC110187575|XP_020812621.1|DSER
OG0008648	CG5968|NP_609797.1|DMEL	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER
OG0008649	CG30413|NP_726308.1|DMEL	LOC110180333|XP_020803651.1|DSER
OG0008650	CG5614|NP_650487.1|DMEL	LOC110191805|XP_020818416.1|DSER
OG0008651	CG17385|NP_610962.1|DMEL	LOC110189196|XP_020814824.1|DSER
OG0008652	Idgf5|NP_611321.3|DMEL	LOC110191622|XP_020818169.1|DSER
OG0008653	CG3687|NP_611102.1|DMEL	LOC110176353|XP_020798341.1|DSER
OG0008654	CG5597|NP_611841.1|DMEL	LOC110191512|XP_020818038.1|DSER
OG0008655	Mal-A3|NP_476628.2|DMEL	LOC110176164|XP_020798064.1|DSER
OG0008656	CG32762|NP_727000.1|DMEL	LOC110187016|XP_020812037.1|DSER
OG0008657	fiz|NP_572983.1|DMEL	LOC110187125|XP_020812194.1|DSER
OG0008658	sov|NP_572348.1|DMEL	LOC110179549|XP_020802790.1|DSER
OG0008659	sunn|NP_729739.3|DMEL	LOC110178892|XP_020801825.1|DSER
OG0008660	CG32181|NP_730300.2|DMEL	LOC110185178|XP_020809555.1|DSER
OG0008661	hng3|NP_612057.1|DMEL	LOC110183658|XP_020807645.1|DSER
OG0008662	CG32461|NP_730770.1|DMEL	LOC110190238|XP_020816257.1|DSER
OG0008663	CG8765|NP_649141.1|DMEL	LOC110189957|XP_020815905.1|DSER
OG0008664	CG2199|NP_728599.1|DMEL	LOC110177539|XP_020799967.1|DSER
OG0008665	ms_2_34Fe|NP_609705.1|DMEL	LOC110185960|XP_020810637.1|DSER
OG0008666	CG14566|NP_649358.1|DMEL	LOC110177533|XP_020799961.1|DSER
OG0008667	CG43896|NP_001261732.1|DMEL	LOC110178883|XP_020801816.1|DSER
OG0008668	CG9173|NP_612108.1|DMEL	LOC110178798|XP_020801710.1|DSER
OG0008669	CG13243|NP_609769.2|DMEL	LOC110186046|XP_020810743.1|DSER
OG0008670	CG9631|NP_650345.1|DMEL	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER
OG0008672	CG32832|NP_724026.1|DMEL	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER
OG0008673	CG43057|NP_001245940.1|DMEL	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER
OG0008675	CG12310|NP_648737.1|DMEL	LOC110176160|XP_020798057.1|DSER
OG0008677	HP1c|NP_651093.1|DMEL	LOC110177326|XP_020799658.1|DSER
OG0008679	CG15247|NP_572584.1|DMEL	LOC110179048|XP_020802063.1|DSER
OG0008680	Gas8|NP_570065.2|DMEL	LOC110175949|XP_020797796.1|DSER
OG0008681	GstT4|NP_572886.2|DMEL	LOC110181857|XP_020805435.1|DSER
OG0008682	S6KL|NP_524861.2|DMEL	LOC110181666|XP_020805149.1|DSER
OG0008683	CG14814|NP_569947.2|DMEL	LOC110182493|XP_020806197.1|DSER
OG0008684	CG32599|NP_727768.1|DMEL	LOC110180639|XP_020803991.1|DSER
OG0008685	CG30403|NP_726108.3|DMEL	LOC110177762|XP_020800287.1|DSER
OG0008686	CG17111|NP_651119.2|DMEL	LOC110191318|XP_020817798.1|DSER
OG0008687	Xxylt|NP_611871.2|DMEL	LOC110191656|XP_020818212.1|DSER
OG0008688	CG14052|NP_001259181.1|DMEL	LOC110180092|XP_020803373.1|DSER
OG0008689	nmdyn-D7|NP_649926.2|DMEL	LOC110187932|XP_020813102.1|DSER
OG0008690	vas|NP_723899.1|DMEL	LOC110186081|XP_020810776.1|DSER
OG0008691	tant|NP_524782.2|DMEL	LOC110184725|XP_020809010.1|DSER
OG0008692	CG15336|NP_572450.4|DMEL	LOC110179713|XP_020802986.1|DSER
OG0008694	CG6696|NP_573318.1|DMEL	LOC110182033|XP_020805622.1|DSER
OG0008695	CG11211|NP_610208.1|DMEL	LOC110189364|XP_020815070.1|DSER
OG0008696	CG5071|NP_651406.1|DMEL	LOC110191788|XP_020818399.1|DSER
OG0008697	CG18675|NP_652334.2|DMEL	LOC110183616|XP_020807593.1|DSER
OG0008698	Gapvd1|NP_572704.1|DMEL	LOC110179074|XP_020802113.1|DSER
OG0008699	CG11307|NP_001163490.1|DMEL	LOC110189901|XP_020815821.1|DSER
OG0008700	CG4424|NP_650859.3|DMEL	LOC110187800|XP_020812933.1|DSER
OG0008701	CG11170|NP_726172.1|DMEL	LOC110177729|XP_020800238.1|DSER
OG0008702	ssp5|NP_650149.1|DMEL	LOC110176590|XP_020798664.1|DSER
OG0008703	CG4101|NP_648908.1|DMEL	LOC110183588|XP_020807560.1|DSER
OG0008704	CG8852|NP_608790.2|DMEL	LOC110177032|XP_020799208.1|DSER
OG0008705	Rab30|NP_609094.1|DMEL	LOC110185681|XP_020810307.1|DSER
OG0008706	CG1890|NP_651885.1|DMEL	LOC110186262|XP_020811029.1|DSER
OG0008707	Or13a|NP_523359.2|DMEL	LOC110184442|XP_020808642.1|DSER
OG0008708	CG33932|NP_001285463.1|DMEL	LOC110180102|XP_020803388.1|DSER
OG0008709	mrt|NP_651554.1|DMEL	LOC110177379|XP_020799736.1|DSER
OG0008710	CG8630|NP_731781.1|DMEL	LOC110184051|XP_020808090.1|DSER
OG0008711	Mvl|NP_001262795.1|DMEL	LOC110190139|XP_020816130.1|DSER
OG0008712	Pex11|NP_611071.1|DMEL	LOC110178522|XP_020801335.1|DSER
OG0008714	CG15386|NP_652351.1|DMEL	LOC110182296|XP_020805974.1|DSER
OG0008715	CG11755|NP_649815.1|DMEL	LOC110188357|XP_020813724.1|DSER
OG0008716	CG13618|NP_651265.1|DMEL	LOC110184723|XP_020809012.1|DSER
OG0008717	CG8281|NP_648161.1|DMEL	LOC110189064|XP_020814693.1|DSER
OG0008718	CG33981|NP_001261062.1|DMEL	LOC110177931|XP_020800569.1|DSER
OG0008719	ttk|NP_733443.1|DMEL	LOC110186248|XP_020810982.1|DSER
OG0008721	dmrt11E|NP_511146.2|DMEL	LOC110184234|XP_020808350.1|DSER
OG0008722	Ir85a|NP_649833.1|DMEL	LOC110188368|XP_020813740.1|DSER
OG0008723	mRpL36|NP_652658.1|DMEL	LOC110189067|XP_020814696.1|DSER
OG0008724	CG42367|NP_723502.2|DMEL	LOC110183206|XP_020807078.1|DSER
OG0008725	Gr57a|NP_523798.1|DMEL	LOC110182959|XP_020806808.1|DSER
OG0008726	Su_z_2|NP_001260933.1|DMEL	LOC110189670|XP_020815485.1|DSER
OG0008727	CG7091|NP_650243.2|DMEL	LOC110187695|XP_020812789.1|DSER
OG0008728	NPF|NP_536741.1|DMEL	LOC110191173|XP_020817595.1|DSER
OG0008729	upd1|NP_001097015.1|DMEL	LOC110175975|XP_020797829.1|DSER
OG0008730	CG8188|NP_573237.2|DMEL	LOC110178119|XP_020800797.1|DSER
OG0008731	natalisin|NP_001163608.1|DMEL	LOC110176512|XP_020798548.1|DSER
OG0008732	Sirt1|NP_477351.1|DMEL	LOC110182601|XP_020806318.1|DSER
OG0008734	tub|NP_001189164.1|DMEL	LOC110176403|XP_020798401.1|DSER
OG0008735	CG30148|NP_665889.1|DMEL	LOC110182875|XP_020806677.1|DSER
OG0008736	CG7745|NP_610671.1|DMEL	LOC110179329|XP_020802481.1|DSER
OG0008737	CG9839|NP_649836.1|DMEL	LOC110188415|XP_020813799.1|DSER
OG0008738	Tig|NP_477033.1|DMEL	LOC110185750|XP_020810407.1|DSER
OG0008739	CG5104|NP_649241.1|DMEL	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER
OG0008740	Sting|NP_001286256.1|DMEL	LOC110189414|XP_020815131.1|DSER
OG0008741	CG1814|NP_610499.2|DMEL	LOC110177037|XP_020799216.1|DSER
OG0008742	CG32278|NP_728822.1|DMEL	LOC110182770|XP_020806548.1|DSER
OG0008743	CG9067|NP_610662.1|DMEL	LOC110179363|XP_020802535.1|DSER
OG0008744	CG12826|NP_610312.1|DMEL	LOC110179614|XP_020802879.1|DSER
OG0008745	Gr8a|NP_511097.3|DMEL	LOC110184185|XP_020808255.1|DSER
OG0008746	CG6231|NP_650819.1|DMEL	LOC110188249|XP_020813579.1|DSER
OG0008747	Rab26|NP_001097658.1|DMEL	LOC110190270|XP_020816302.1|DSER
OG0008748	Charon|NP_608581.2|DMEL	LOC110185713|XP_020810349.1|DSER
OG0008749	CG4788|NP_609499.1|DMEL	LOC110183188|XP_020807045.1|DSER
OG0008750	Dref|NP_523529.1|DMEL	LOC110187337|XP_020812383.1|DSER
OG0008751	CG10919|NP_649733.2|DMEL	LOC110188569|XP_020813989.1|DSER
OG0008752	CG33191|NP_788598.1|DMEL	LOC110188369|XP_020813741.1|DSER
OG0008752	Pif1B|NP_001262386.1|DMEL	LOC110188444|XP_020813830.1|DSER
OG0008753	CG34012|NP_001034001.1|DMEL	LOC110178960|XP_020801922.1|DSER
OG0008754	CG42807|NP_610889.1|DMEL	LOC110189333|XP_020815035.1|DSER
OG0008755	Gr98a|NP_651564.1|DMEL	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER
OG0008756	CG34282|NP_001097830.1|DMEL	LOC110186313|XP_020811094.1|DSER
OG0008757	CG34377|NP_001262830.1|DMEL	LOC110188060|XP_020813269.1|DSER
OG0008758	CG15824|NP_608555.2|DMEL	LOC110176891|XP_020799035.1|DSER
OG0008759	salr|NP_523548.1|DMEL	LOC110184018|XP_020808042.1|DSER
OG0008760	CG7329|NP_609425.1|DMEL	LOC110183346|XP_020807259.1|DSER
OG0008761	rost|NP_723435.1|DMEL	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER
OG0008762	Mal-A4|NP_610381.1|DMEL	LOC110176142|XP_020798041.1|DSER
OG0008763	slam|NP_609020.3|DMEL	LOC110186073|XP_020810767.1|DSER
OG0008764	Ance-2|NP_788042.1|DMEL	LOC110185942|XP_020810616.1|DSER
OG0008765	stil|NP_476752.1|DMEL	LOC110181909|XP_020805505.1|DSER
OG0008766	CG33673|NP_001027218.2|DMEL	LOC110181296|XP_020804676.1|DSER
OG0008767	GstE10|NP_611322.1|DMEL	LOC110191647|XP_020818202.1|DSER
OG0008768	CG4612|NP_611924.1|DMEL	LOC110179969|XP_020803213.1|DSER
OG0008769	Acox57D-d|NP_523803.1|DMEL	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER
OG0008770	CG11145|NP_610275.2|DMEL	LOC110189307|XP_020815001.1|DSER
OG0008771	Gr47b|NP_725040.2|DMEL	LOC110179301|XP_020802445.1|DSER
OG0008772	Cpr47Eg|NP_610661.1|DMEL	LOC110179326|XP_020802477.1|DSER
OG0008773	CG42239|NP_001137692.1|DMEL	LOC110180028|XP_020803298.1|DSER
OG0008774	CG13870|NP_611478.1|DMEL	LOC110182912|XP_020806732.1|DSER
OG0008775	tef|NP_523766.1|DMEL	LOC110183467|XP_020807442.1|DSER
OG0008776	CG10209|NP_001260982.1|DMEL	LOC110178475|XP_020801276.1|DSER
OG0008777	CG4294|NP_611684.3|DMEL	LOC110176953|XP_020799117.1|DSER
OG0008778	Fmo-2|NP_610217.1|DMEL	LOC110189239|XP_020814881.1|DSER
OG0008779	CG2680|NP_570021.2|DMEL	LOC110179111|XP_020802160.1|DSER
OG0008780	CG32945|NP_788575.1|DMEL	LOC110187838|XP_020812976.1|DSER
OG0008781	CG3842|NP_572316.1|DMEL	LOC110179500|XP_020802735.1|DSER
OG0008782	PGRP-LC|NP_648298.1|DMEL	LOC110190512|XP_020816694.1|DSER
OG0008783	CG3092|NP_611770.1|DMEL	LOC110177958|XP_020800609.1|DSER
OG0008784	CtIP|NP_649224.1|DMEL	LOC110184664|XP_020808929.1|DSER
OG0008785	CG14154|NP_729622.1|DMEL	LOC110185162|XP_020809526.1|DSER
OG0008786	CG12511|NP_608949.2|DMEL	LOC110182713|XP_020806471.1|DSER
OG0008787	Ilp2|NP_524012.1|DMEL	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER
OG0008788	CG32413|NP_001097521.3|DMEL	LOC110190659|XP_020816919.1|DSER
OG0008789	FucTD|NP_612107.1|DMEL	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER
OG0008791	CG10912|NP_611287.1|DMEL	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER
OG0008792	mei-S332|NP_476634.1|DMEL	LOC110177828|XP_020800430.1|DSER
OG0008793	Cyp6w1|NP_610206.1|DMEL	LOC110189322|XP_020815024.1|DSER
OG0008794	her|NP_476572.1|DMEL	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER
OG0008796	CG31089|NP_733128.1|DMEL	LOC110176545|XP_020798595.1|DSER
OG0008797	CG14855|NP_650390.2|DMEL	LOC110187863|XP_020813007.1|DSER
OG0008798	CG31013|NP_733394.3|DMEL	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER
OG0008799	CG12824|NP_001097214.1|DMEL	LOC110191575|XP_020818117.1|DSER
OG0008799	CG12825|NP_610322.1|DMEL	LOC110182935|XP_020806773.1|DSER
OG0008800	Nepl3|NP_608904.1|DMEL	LOC110190719|XP_020817000.1|DSER
OG0008805	CG12991|NP_001259649.1|DMEL	LOC110184396|XP_020808571.1|DSER
OG0008806	PGRP-LE|NP_573078.1|DMEL	LOC110181685|XP_020805185.1|DSER
OG0008807	hang|NP_001138204.1|DMEL	LOC110181639|XP_020805104.1|DSER
OG0008808	CG15744|NP_572870.2|DMEL	LOC110182529|XP_020806237.1|DSER
OG0008809	CG13631|NP_652252.1|DMEL	LOC110190933|XP_020817261.1|DSER
OG0008811	CG42726|NP_732017.3|DMEL	LOC110191775|XP_020818380.1|DSER
OG0008813	CG34409|NP_001097728.2|DMEL	LOC110191886|XP_020818530.1|DSER
OG0008814	CG4324|NP_611868.1|DMEL	LOC110191682|XP_020818255.1|DSER
OG0008816	CG13022|NP_648937.2|DMEL	LOC110190102|XP_020816069.1|DSER
OG0008819	CG13430|NP_001027441.1|DMEL	LOC110182881|XP_020806684.1|DSER
OG0008820	Cpr30B|NP_609295.1|DMEL	LOC110177057|XP_020799234.1|DSER
OG0008821	waw|NP_001027089.1|DMEL	LOC110181699|XP_020805200.1|DSER
OG0008822	lft|NP_609390.1|DMEL	LOC110183354|XP_020807271.1|DSER
OG0008823	Ogg1|NP_572499.2|DMEL	LOC110179639|XP_020802911.1|DSER
OG0008825	CG14115|NP_648629.1|DMEL	LOC110191253|XP_020817692.1|DSER
OG0008826	CG2678|NP_649750.1|DMEL	LOC110185543|XP_020810113.1|DSER
OG0008829	CG14818|NP_569955.1|DMEL	LOC110179626|XP_020802893.1|DSER
OG0008830	CG42323|NP_001138219.1|DMEL	LOC110176080|XP_020797980.1|DSER
OG0008831	CG4313|NP_569971.3|DMEL	LOC110180416|XP_020803739.1|DSER
OG0008832	moody|NP_569970.2|DMEL	LOC110180449|XP_020803782.1|DSER
OG0008833	Traf6|NP_511080.2|DMEL	LOC110179707|XP_020802976.1|DSER
OG0008834	Mocs2A|NP_001163720.1|DMEL	LOC110190540|XP_020816751.1|DSER
OG0008835	MtnE|NP_001189254.1|DMEL	LOC110188680|XP_020814143.1|DSER
OG0008836	CG33199|NP_788287.1|DMEL	LOC110178461|XP_020801257.1|DSER
OG0008837	CG42565|NP_611702.1|DMEL	LOC110178419|XP_020801222.1|DSER
OG0008838	zf30C|NP_477301.1|DMEL	LOC110177873|XP_020800489.1|DSER
OG0008839	CG13175|NP_610740.1|DMEL	LOC110189236|XP_020814878.1|DSER
OG0008840	CG10949|NP_610032.1|DMEL	LOC110182705|XP_020806460.1|DSER
OG0008841	CG14960|NP_647797.1|DMEL	LOC110187549|XP_020812600.1|DSER
OG0008842	Gr59f|NP_788432.1|DMEL	LOC110181105|XP_020804435.1|DSER
OG0008843	CG42456|NP_001163338.1|DMEL	LOC110187691|XP_020812787.1|DSER
OG0008845	esg|NP_476600.1|DMEL	LOC110183136|XP_020806985.1|DSER
OG0008846	CG14077|NP_649075.1|DMEL	LOC110191366|XP_020817874.1|DSER
OG0008847	agt|NP_477366.1|DMEL	LOC110191753|XP_020818349.1|DSER
OG0008848	CG15919|NP_652374.2|DMEL	LOC110181331|XP_020804712.1|DSER
OG0008849	CG45089|NP_001284989.1|DMEL	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER
OG0008850	CAH14|NP_611519.2|DMEL	LOC110182976|XP_020806828.1|DSER
OG0008851	CG18302|NP_609420.1|DMEL	LOC110183374|XP_020807295.1|DSER
OG0008852	CG14760|NP_610366.1|DMEL	LOC110180621|XP_020803969.1|DSER
OG0008854	aru|NP_722663.1|DMEL	LOC110176833|XP_020798944.1|DSER
OG0008855	CG2889|NP_572632.1|DMEL	LOC110181970|XP_020805580.1|DSER
OG0008856	Arl4|NP_001245408.1|DMEL	LOC110185406|XP_020809871.1|DSER
OG0008857	CG8564|NP_001261514.1|DMEL	LOC110176703|XP_020798800.1|DSER
OG0008858	CG31251|NP_732260.2|DMEL	LOC110187891|XP_020813036.1|DSER
OG0008859	CG10809|NP_648365.1|DMEL	LOC110190553|XP_020816767.1|DSER
OG0008860	Sry-delta|NP_524581.1|DMEL	LOC110186529|XP_020811386.1|DSER
OG0008861	CG13751|NP_610416.1|DMEL	LOC110178406|XP_020801206.1|DSER
OG0008862	Dad|NP_001369021.1|DMEL	LOC110191124|XP_020817535.1|DSER
OG0008863	beat-Ic|NP_523580.1|DMEL	LOC110185834|XP_020810500.1|DSER
OG0008864	comr|NP_611617.1|DMEL	LOC110177669|XP_020800150.1|DSER
OG0008865	Plzf|NP_609540.2|DMEL	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER
OG0008866	CG4822|NP_722602.1|DMEL	LOC110177094|XP_020799283.1|DSER
OG0008867	CG2120|NP_572446.2|DMEL	LOC110179737|XP_020803013.1|DSER
OG0008868	CG8197|NP_610445.1|DMEL	LOC110188993|XP_020814603.1|DSER
OG0008869	CG11109|NP_730761.1|DMEL	LOC110190353|XP_020816417.1|DSER
OG0008870	CG14079|NP_649091.1|DMEL	LOC110185309|XP_020809722.1|DSER
OG0008871	Tgi|NP_729916.1|DMEL	LOC110190381|XP_020816470.1|DSER
OG0008872	CG4496|NP_609101.1|DMEL	LOC110182674|XP_020806417.1|DSER
OG0008873	Rca1|NP_477214.1|DMEL	LOC110185691|XP_020810318.1|DSER
OG0008874	CG7786|NP_611101.1|DMEL	LOC110176361|XP_020798350.1|DSER
OG0008875	CG13148|NP_610811.1|DMEL	LOC110178743|XP_020801634.1|DSER
OG0008876	CG1909|NP_651928.1|DMEL	LOC110185417|XP_020809889.1|DSER
OG0008877	CG32109|NP_729822.1|DMEL	LOC110177524|XP_020799940.1|DSER
OG0008878	D12|NP_609228.2|DMEL	LOC110183830|XP_020807842.1|DSER
OG0008879	CG15615|NP_611159.2|DMEL	LOC110180284|XP_020803600.1|DSER
OG0008880	BigH1|NP_650383.2|DMEL	LOC110176453|XP_020798465.1|DSER
OG0008881	CG13581|NP_611921.1|DMEL	LOC110179471|XP_020802705.1|DSER
OG0008882	ppk18|NP_609308.3|DMEL	LOC110177897|XP_020800525.1|DSER
OG0008883	Rlb1|NP_477099.1|DMEL	LOC110184570|XP_020808808.1|DSER
OG0008884	Lgr3|NP_733115.1|DMEL	LOC110186772|XP_020811701.1|DSER
OG0008885	CG17350|NP_609958.1|DMEL	LOC110181398|XP_020804791.1|DSER
OG0008886	CG8303|NP_611141.3|DMEL	LOC110186132|XP_020810876.1|DSER
OG0008887	FAM21|NP_611496.1|DMEL	LOC110182900|XP_020806716.1|DSER
OG0008888	CG6409|NP_648415.1|DMEL	LOC110178603|XP_020801447.1|DSER
OG0008889	Plekhm1|NP_611639.1|DMEL	LOC110177733|XP_020800245.1|DSER
OG0008890	CG14860|NP_650403.2|DMEL	LOC110188733|XP_020814208.1|DSER
OG0008891	DOR|NP_001246624.1|DMEL	LOC110190120|XP_020816094.1|DSER
OG0008892	CG3328|NP_001369116.1|DMEL	LOC110177111|XP_020799318.1|DSER
OG0008893	CHMP2B|NP_647947.1|DMEL	LOC110189054|XP_020814679.1|DSER
OG0008894	Octbeta1R|NP_651057.1|DMEL	LOC110188214|XP_020813511.1|DSER
OG0008895	CG9444|NP_649927.2|DMEL	LOC110187924|XP_020813094.1|DSER
OG0008896	CkIIalpha-i1|NP_524096.2|DMEL	LOC110179965|XP_020803205.1|DSER
OG0008897	CG7131|NP_650706.1|DMEL	LOC110188729|XP_020814202.1|DSER
OG0008898	CG4630|NP_001260948.1|DMEL	LOC110189363|XP_020815065.1|DSER
OG0008899	Nak|NP_477165.1|DMEL	LOC110176822|XP_020798929.1|DSER
OG0008900	Atac2|NP_609889.1|DMEL	LOC110187509|XP_020812562.1|DSER
OG0008901	CG8641|NP_648073.1|DMEL	LOC110186799|XP_020811742.1|DSER
OG0008902	RhoGAP102A|NP_001245416.1|DMEL	LOC110185413|XP_020809880.1|DSER
OG0008903	CG13950|NP_001334728.1|DMEL	LOC110176834|XP_020798945.1|DSER
OG0008904	CG34386|NP_001097362.1|DMEL	LOC110180053|XP_020803334.1|DSER
OG0008905	Thd1|NP_651925.1|DMEL	LOC110185485|XP_020810017.1|DSER
OG0008906	ect|NP_001287019.1|DMEL	LOC110184778|XP_020809073.1|DSER
OG0008907	CG13615|NP_651261.2|DMEL	LOC110186147|XP_020810857.1|DSER
OG0008908	thw|NP_001097699.2|DMEL	LOC110188446|XP_020813832.1|DSER
OG0008909	AstA-R2|NP_524544.1|DMEL	LOC110184733|XP_020809023.1|DSER
OG0008910	CG8861|NP_001163567.1|DMEL	LOC110190980|XP_020817347.1|DSER
OG0008911	kuk|NP_650595.1|DMEL	LOC110188213|XP_020813510.1|DSER
OG0008912	TwdlV|NP_649446.1|DMEL	LOC110188674|XP_020814131.1|DSER
OG0008913	Pebp1|NP_651051.1|DMEL	LOC110188552|XP_020813968.1|DSER
OG0008914	Crz|NP_524350.1|DMEL	LOC110186933|XP_020811923.1|DSER
OG0008915	Ama|NP_731114.2|DMEL	LOC110191856|XP_020818493.1|DSER
OG0008916	CG31904|NP_723310.1|DMEL, CG13796|NP_723308.2|DMEL	LOC110176846|XP_020798966.1|DSER
OG0008917	Proc|NP_609158.2|DMEL	LOC110177002|XP_020799171.1|DSER
OG0008918	CG31752|NP_724136.3|DMEL	LOC110176996|XP_020799163.1|DSER
OG0008919	CG4297|NP_608527.2|DMEL	LOC110187577|XP_020812623.1|DSER
OG0008920	CG42728|NP_001189111.1|DMEL	LOC110176267|XP_020798241.1|DSER
OG0008921	lmgB|NP_001097124.1|DMEL	LOC110183876|XP_020807888.1|DSER
OG0008922	grk|NP_476568.2|DMEL	LOC110183843|XP_020807853.1|DSER
OG0008923	prod|NP_725841.1|DMEL	LOC110184067|XP_020808106.1|DSER
OG0008924	CG16799|NP_611504.2|DMEL	LOC110182908|XP_020806726.1|DSER
OG0008925	GstE9|NP_725784.1|DMEL	LOC110189714|XP_020815563.1|DSER
OG0008926	CG8788|NP_610461.1|DMEL	LOC110188974|XP_020814581.1|DSER
OG0008927	Brca2|NP_611925.2|DMEL	LOC110180875|XP_020804213.1|DSER
OG0008928	Tsp42Ek|NP_523637.1|DMEL	LOC110189337|XP_020815038.1|DSER
OG0008929	CG15083|NP_611380.1|DMEL	LOC110184107|XP_020808156.1|DSER
OG0008930	Or88a|NP_524348.2|DMEL	LOC110191262|XP_020817712.1|DSER
OG0008931	FMRFa|NP_523669.2|DMEL	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER
OG0008932	Lcp9|NP_523854.1|DMEL	LOC110189266|XP_020814940.1|DSER
OG0008933	Cpr47Ec|NP_610657.1|DMEL	LOC110181751|XP_020805274.1|DSER
OG0008934	Tsp66A|NP_001261518.1|DMEL	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER
OG0008935	Spn43Aa|NP_524805.1|DMEL	LOC110189528|XP_020815317.1|DSER
OG0008936	CG10307|NP_611605.1|DMEL	LOC110177737|XP_020800250.1|DSER
OG0008937	CG30020|NP_610627.2|DMEL	LOC110177084|XP_020799274.1|DSER
OG0008938	CG13331|NP_725310.1|DMEL	LOC110180356|XP_020803709.1|DSER
OG0008939	18w|NP_476814.1|DMEL	LOC110181810|XP_020805359.1|DSER
OG0008940	CG11073|NP_611638.2|DMEL	LOC110177663|XP_020800140.1|DSER
OG0008941	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL	LOC110184312|XP_020808458.1|DSER
OG0008942	HP5|NP_572718.2|DMEL	LOC110183221|XP_020807094.1|DSER
OG0008943	CG3032|NP_572376.1|DMEL	LOC110184424|XP_020808618.1|DSER
OG0008944	Cyp4s3|NP_573003.2|DMEL	LOC110185529|XP_020810095.1|DSER
OG0008945	CG15892|NP_001027041.1|DMEL	LOC110179532|XP_020802771.1|DSER
OG0008946	ssp7|NP_727495.1|DMEL	LOC110181551|XP_020804993.1|DSER
OG0008948	z|NP_001259190.1|DMEL	LOC110179508|XP_020802744.1|DSER
OG0008949	CG42714|NP_001189053.1|DMEL	LOC110184758|XP_020809047.1|DSER
OG0008950	vilya|NP_570026.1|DMEL	LOC110181787|XP_020805326.1|DSER
OG0008951	CG4229|NP_648903.1|DMEL	LOC110188495|XP_020813884.1|DSER
OG0008952	CG8661|NP_573212.1|DMEL	LOC110181878|XP_020805464.1|DSER
OG0008953	CG32462|NP_730750.1|DMEL	LOC110190228|XP_020816247.1|DSER
OG0008955	Cpr65Ea|NP_648075.1|DMEL	LOC110186870|XP_020811829.1|DSER
OG0008956	CG30383|NP_724612.2|DMEL	LOC110178817|XP_020801740.1|DSER
OG0008957	btl|NP_729956.1|DMEL	LOC110190281|XP_020816314.1|DSER
OG0008958	CG11249|NP_649346.1|DMEL	LOC110179818|XP_020803083.1|DSER
OG0008959	CG7017|NP_649190.1|DMEL	LOC110178568|XP_020801400.1|DSER
OG0008960	CG44837|NP_001287037.1|DMEL	LOC110179018|XP_020802021.1|DSER
OG0008961	CG5050|NP_609839.2|DMEL	LOC110184919|XP_020809223.1|DSER
OG0008962	CG10761|NP_572456.1|DMEL	LOC110179724|XP_020803002.1|DSER
OG0008963	CG18258|NP_573201.1|DMEL	LOC110184307|XP_020808454.1|DSER
OG0008964	CG14785|NP_569912.2|DMEL	LOC110182457|XP_020806152.1|DSER
OG0008965	CG13131|NP_609337.2|DMEL	LOC110187347|XP_020812394.1|DSER
OG0008966	CG31823|NP_723939.1|DMEL	LOC110186037|XP_020810734.1|DSER
OG0008967	vers|NP_648545.1|DMEL	LOC110178932|XP_020801882.1|DSER
