Orthogroup	DMEL.longest_only	DYAK.longest_only
OG0007786	Gsc|NP_001137762.2|DMEL	LOC6526331|XP_002087453.3|DYAK
OG0007787	TkR99D|NP_001263092.1|DMEL	LOC6537969|XP_002098506.3|DYAK
OG0007788	pinta|NP_651042.1|DMEL	LOC6537745|XP_002098286.1|DYAK
OG0007789	CG31191|NP_001097850.3|DMEL	LOC6539837|XP_039232185.1|DYAK
OG0007790	CG11873|NP_001263051.1|DMEL	LOC6538099|XP_002098633.3|DYAK
OG0007791	CG31068|NP_733205.3|DMEL	LOC6538292|XP_039232859.1|DYAK
OG0007792	CG17065|NP_001162805.1|DMEL	LOC6526062|XP_002101879.1|DYAK
OG0007793	CG14683|NP_788632.1|DMEL	LOC120320424|XP_039231065.1|DYAK
OG0007794	Naa15-16|NP_573384.1|DMEL	LOC6525193|XP_002101031.1|DYAK
OG0007795	CG3040|NP_572372.1|DMEL	LOC6525477|XP_002101312.1|DYAK
OG0007796	CG13663|NP_651351.1|DMEL	LOC6538569|XP_002099091.1|DYAK
OG0007797	CG9743|NP_651781.1|DMEL	LOC6538854|XP_002099367.1|DYAK
OG0007798	CG15531|NP_651780.1|DMEL	LOC6538853|XP_002099366.1|DYAK
OG0007799	Pfdn5|NP_651053.1|DMEL	LOC6537757|XP_002098298.1|DYAK
OG0007800	rdhB|NP_651024.1|DMEL	LOC6537719|XP_002098264.1|DYAK
OG0007801	CG11836|NP_001356925.1|DMEL	LOC6538596|XP_002099118.2|DYAK
OG0007802	BBIP1|NP_001163568.1|DMEL	LOC6536353|XP_002096935.1|DYAK
OG0007803	ChAT|NP_477004.5|DMEL	LOC6535601|XP_002096229.2|DYAK
OG0007804	Evi5|NP_727526.2|DMEL	LOC6525024|XP_002100863.2|DYAK
OG0007805	dod|NP_523428.1|DMEL	LOC6526173|XP_002101983.1|DYAK
OG0007806	peng|NP_523429.1|DMEL	LOC6526174|XP_002101984.1|DYAK
OG0007808	Nepl16|NP_001097912.1|DMEL	LOC6538588|XP_002099110.2|DYAK
OG0007809	CG9577|NP_608375.1|DMEL	LOC6525105|XP_002100944.1|DYAK
OG0007810	CG7099|NP_609648.1|DMEL	LOC6527503|XP_002088593.1|DYAK
OG0007811	Bruce|NP_001262460.1|DMEL	LOC6536509|XP_039232198.1|DYAK
OG0007812	CG1789|NP_572504.1|DMEL	LOC6525272|XP_002101108.1|DYAK
OG0007813	CG31121|NP_733058.1|DMEL	LOC6538636|XP_002099156.1|DYAK
OG0007814	CG6398|NP_573244.1|DMEL	LOC6525716|XP_002101538.1|DYAK
OG0007815	Bx42|NP_511093.2|DMEL	LOC6525240|XP_002101078.1|DYAK
OG0007816	CG5282|NP_649221.1|DMEL	LOC6534788|XP_002095460.2|DYAK
OG0007817	Hpr1|NP_649594.1|DMEL	LOC6537539|XP_002098085.1|DYAK
OG0007818	Kal1|NP_651220.3|DMEL	LOC6538773|XP_002099287.1|DYAK
OG0007819	Rpp20|NP_001285462.1|DMEL	LOC26535668|XP_015046113.1|DYAK
OG0007820	CG1607|NP_001263139.1|DMEL	LOC6539003|XP_015049159.1|DYAK
OG0007821	CG15529|NP_651773.1|DMEL	LOC6538843|XP_002099356.1|DYAK
OG0007822	CG11498|NP_001334706.1|DMEL	LOC6538844|XP_015049071.1|DYAK
OG0007824	CG2321|NP_651692.2|DMEL	LOC6538057|XP_039231829.1|DYAK
OG0007825	CG46280|NP_650253.1|DMEL	LOC6536900|XP_002097469.1|DYAK
OG0007826	CG9986|NP_651623.1|DMEL	LOC6538159|XP_002098693.1|DYAK
OG0007827	CG3224|NP_572335.1|DMEL	LOC6524049|XP_002099918.1|DYAK
OG0007828	Ppat-Dpck|NP_647985.1|DMEL	LOC6533099|XP_002093825.1|DYAK
OG0007829	srl|NP_730835.2|DMEL	LOC6535292|XP_002095948.1|DYAK
OG0007830	CG14309|NP_650718.2|DMEL	LOC6535560|XP_002096189.2|DYAK
OG0007831	CG9240|NP_573054.2|DMEL	LOC6524859|XP_002100699.1|DYAK
OG0007832	Naxe|NP_572604.2|DMEL	LOC6525979|XP_002101798.1|DYAK
OG0007833	CG16903|NP_569980.1|DMEL	LOC6524456|XP_002100313.1|DYAK
OG0007834	CG11791|NP_651327.1|DMEL	LOC6538605|XP_002099127.1|DYAK
OG0007835	CG33096|NP_001356926.1|DMEL	LOC6538591|XP_039232007.1|DYAK
OG0007836	CG42375|NP_001138048.1|DMEL	LOC6537007|XP_002097576.1|DYAK
OG0007837	Osi11|NP_649630.1|DMEL	LOC6537582|XP_002098128.1|DYAK
OG0007838	Osi2|NP_649621.1|DMEL	LOC6537573|XP_002098119.1|DYAK
OG0007839	Arfrp1|NP_572526.1|DMEL	LOC6525239|XP_002101077.1|DYAK
OG0007840	eIF2Balpha|NP_651752.1|DMEL	LOC6537971|XP_002098508.1|DYAK
OG0007841	Cby|NP_650989.6|DMEL	LOC6537657|XP_002098202.1|DYAK
OG0007842	jus|NP_001097963.1|DMEL	LOC6538080|XP_002098614.2|DYAK
OG0007843	CG14515|NP_651681.2|DMEL	LOC6538079|XP_002098613.1|DYAK
OG0007844	CG33958|NP_001033958.1|DMEL	LOC6531123|XP_002091957.1|DYAK
OG0007845	CCHa2|NP_650285.1|DMEL	LOC6536956|XP_002097525.1|DYAK
OG0007846	CG4119|NP_572242.1|DMEL	LOC6524124|XP_039226155.1|DYAK
OG0007847	CG18428|NP_651213.1|DMEL	LOC6538782|XP_002099295.1|DYAK
OG0007848	Sec10|NP_651218.1|DMEL	LOC6538775|XP_002099289.1|DYAK
OG0007849	PpD3|NP_524946.1|DMEL	LOC6536421|XP_002097003.1|DYAK
OG0007850	CG16908|NP_649937.1|DMEL	LOC6536422|XP_002097004.1|DYAK
OG0007851	CG34293|NP_001097945.1|DMEL	LOC6538296|XP_002098823.1|DYAK
OG0007852	CG10035|NP_650182.1|DMEL	LOC6536803|XP_002097373.1|DYAK
OG0007853	CG10000|NP_651630.3|DMEL	LOC6538147|XP_002098681.1|DYAK
OG0007854	CG5510|NP_651224.1|DMEL	LOC6538764|XP_002099278.1|DYAK
OG0007855	nerfin-2|NP_001262446.1|DMEL	LOC6536476|XP_002097057.3|DYAK
OG0007856	Npc2f|NP_651219.1|DMEL	LOC6538774|XP_002099288.1|DYAK
OG0007857	CG10365|NP_651176.1|DMEL	LOC6537926|XP_002098466.1|DYAK
OG0007858	Snx6|NP_001245939.1|DMEL	LOC6527678|XP_015053052.1|DYAK
OG0007859	Zpr1|NP_572532.1|DMEL	LOC6525226|XP_002101064.1|DYAK
OG0007860	Mcm5|NP_524308.2|DMEL	LOC6536553|XP_002097129.1|DYAK
OG0007861	Desi|NP_650016.1|DMEL	LOC6536549|XP_002097125.1|DYAK
OG0007862	CG45073|NP_001287601.1|DMEL	LOC120321910|XP_039232020.1|DYAK
OG0007863	CG6115|NP_652578.1|DMEL	LOC6529494|XP_002090496.1|DYAK
OG0007864	CG9626|NP_649781.1|DMEL	LOC6536192|XP_002096783.1|DYAK
OG0007865	CG7264|NP_648515.1|DMEL	LOC6533793|XP_002094494.1|DYAK
OG0007866	CG5285|NP_650609.1|DMEL	LOC6537443|XP_002097999.1|DYAK
OG0007867	AdipoR|NP_651061.1|DMEL	LOC6537766|XP_002098307.2|DYAK
OG0007868	mah|NP_651316.1|DMEL	LOC6538621|XP_002099143.1|DYAK
OG0007869	Nep1|NP_511056.2|DMEL	LOC6523997|XP_002099869.1|DYAK
OG0007870	SuUR|NP_524835.1|DMEL	LOC6533652|XP_002094358.1|DYAK
OG0007871	CG9114|NP_573016.1|DMEL	LOC6524811|XP_002100653.1|DYAK
OG0007872	unc-13-4A|NP_648096.4|DMEL	LOC6533291|XP_039229712.1|DYAK
OG0007873	CG42307|NP_001137899.1|DMEL	LOC6533297|XP_002094023.1|DYAK
OG0007874	CG3309|NP_572216.1|DMEL	LOC6524158|XP_002100021.1|DYAK
OG0007875	CG11883|NP_001097260.1|DMEL	LOC6529383|XP_039228827.1|DYAK
OG0007876	Tsp5D|NP_001259266.1|DMEL	LOC6523993|XP_002099865.3|DYAK
OG0007877	gce|NP_511160.2|DMEL	LOC6524807|XP_015045891.1|DYAK
OG0007878	CG33785|NP_001027443.1|DMEL	LOC6530766|XP_002091654.1|DYAK
OG0007879	Eip74EF|NP_730288.1|DMEL	LOC6534308|XP_015050558.1|DYAK
OG0007880	Xpac|NP_476866.1|DMEL	LOC6524269|XP_002100132.1|DYAK
OG0007881	CG14982|NP_647841.1|DMEL	LOC6532872|XP_039229821.1|DYAK
OG0007882	mge|NP_523910.1|DMEL	LOC6532866|XP_002093602.2|DYAK
OG0007883	Eip63F-1|NP_524902.2|DMEL	LOC6532867|XP_002093603.1|DYAK
OG0007884	Obp73a|NP_001097628.1|DMEL	LOC6534381|XP_039229961.1|DYAK
OG0007885	Git|NP_610599.3|DMEL	LOC6529382|XP_002090387.2|DYAK
OG0007886	CG7110|NP_609652.3|DMEL	LOC6527507|XP_002088597.1|DYAK
OG0007887	ida|NP_647837.2|DMEL	LOC6532865|XP_002093601.2|DYAK
OG0007888	APP-BP1|NP_648435.1|DMEL	LOC6533661|XP_002094367.1|DYAK
OG0007889	Syx7|NP_730632.1|DMEL	LOC6534647|XP_002095322.1|DYAK
OG0007890	Atg18a|NP_001261565.1|DMEL	LOC6533416|XP_039230191.1|DYAK
OG0007891	B9d1|NP_650470.1|DMEL	LOC6537166|XP_002097727.1|DYAK
OG0007892	l_2_09851|NP_610182.3|DMEL	LOC6529105|XP_002090118.1|DYAK
OG0007893	mi|NP_611803.1|DMEL	LOC6531842|XP_002092629.1|DYAK
OG0007894	nwk|NP_001286994.1|DMEL	LOC6532611|XP_039230210.1|DYAK
OG0007895	rno|NP_612007.2|DMEL	LOC6532191|XP_039229772.1|DYAK
OG0007896	ND-13B|NP_648409.1|DMEL	LOC6533615|XP_002094323.1|DYAK
OG0007897	ArfGAP1|NP_524040.2|DMEL	LOC6533882|XP_002094582.1|DYAK
OG0007898	yellow-g2|NP_647710.1|DMEL	LOC6533520|XP_002094231.1|DYAK
OG0007899	Ccn|NP_730294.1|DMEL	LOC6534295|XP_015050549.1|DYAK
OG0007900	ND-MWFE|NP_001097297.1|DMEL	LOC26536225|XP_015052959.1|DYAK
OG0007901	Prm|NP_523982.2|DMEL	LOC6532664|XP_002093408.1|DYAK
OG0007902	opm|NP_572994.1|DMEL	LOC6524777|XP_002100621.1|DYAK
OG0007903	Strump|NP_648840.1|DMEL	LOC6535108|XP_002095771.2|DYAK
OG0007904	HIPP1|NP_649261.1|DMEL	LOC6534733|XP_002095408.2|DYAK
OG0007905	Wwox|NP_609171.1|DMEL	LOC6527633|XP_002088721.1|DYAK
OG0007906	DIP-delta|NP_001097508.2|DMEL	LOC6533060|XP_039229908.1|DYAK
OG0007907	Fitm|NP_729053.2|DMEL	LOC6533041|XP_002093776.1|DYAK
OG0007908	Gdap1|NP_647945.1|DMEL	LOC6533040|XP_002093775.2|DYAK
OG0007909	Rtca|NP_569977.1|DMEL	LOC6524459|XP_002100316.1|DYAK
OG0007910	Ugt316A1|NP_649085.1|DMEL	LOC6539664|XP_002086550.3|DYAK
OG0007911	Ccz1|NP_647835.1|DMEL	LOC6532861|XP_002093597.1|DYAK
OG0007912	mRpL46|NP_647661.1|DMEL	LOC6532446|XP_002093193.1|DYAK
OG0007913	CG14977|NP_001261382.1|DMEL	LOC6532860|XP_002093596.1|DYAK
OG0007914	prc|NP_524658.2|DMEL	LOC6533821|XP_039230874.1|DYAK
OG0007915	Su_P_|NP_524116.2|DMEL	LOC6534430|XP_002095107.1|DYAK
OG0007916	CG14000|NP_608969.1|DMEL	LOC6528099|XP_002089166.1|DYAK
OG0007917	CG33774|NP_001027396.1|DMEL	LOC6528753|XP_002089788.1|DYAK
OG0007918	CG30157|NP_724519.1|DMEL	LOC6528354|XP_002089403.1|DYAK
OG0007919	CG8180|NP_001286458.1|DMEL	LOC6531568|XP_002092366.1|DYAK
OG0007920	CG15673|NP_611591.3|DMEL	LOC6530598|XP_002091511.3|DYAK
OG0007921	Tsp47F|NP_725044.1|DMEL	LOC6530286|XP_002091214.1|DYAK
OG0007922	CG4702|NP_001247070.1|DMEL	LOC6536761|XP_002097333.2|DYAK
OG0007923	Myo10A|NP_001036269.2|DMEL	LOC6525089|XP_002100928.2|DYAK
OG0007924	nemy|NP_725208.1|DMEL	LOC6530066|XP_002091012.1|DYAK
OG0007925	CG2736|NP_611991.1|DMEL	LOC6532153|XP_002092929.1|DYAK
OG0007926	CG8320|NP_611072.2|DMEL	LOC6531498|XP_002092297.1|DYAK
OG0007927	Liprin-alpha|NP_001260155.1|DMEL	LOC6527042|XP_039227756.1|DYAK
OG0007928	Hnf4|NP_723413.1|DMEL	LOC6527777|XP_015053011.1|DYAK
OG0007929	Nlg2|NP_523496.1|DMEL	LOC6527018|XP_002088113.1|DYAK
OG0007930	CG34038|NP_001033975.2|DMEL	LOC6532169|XP_039228920.1|DYAK
OG0007931	CG9527|NP_001137800.1|DMEL	LOC6527093|XP_015053614.1|DYAK
OG0007932	Mfe2|NP_573109.1|DMEL	LOC6524944|XP_039226099.1|DYAK
OG0007933	CG14906|NP_650573.1|DMEL	LOC6536701|XP_002097273.3|DYAK
OG0007934	CG14651|NP_649475.3|DMEL	LOC26534835|XP_039232786.1|DYAK
OG0007935	Edem2|NP_609611.1|DMEL	LOC6527453|XP_002088545.1|DYAK
OG0007936	RpS27A|NP_476778.1|DMEL	LOC6539130|XP_039227582.1|DYAK
OG0007937	mts|NP_476805.1|DMEL	LOC6526898|XP_002087997.1|DYAK
OG0007938	CG6729|NP_609449.1|DMEL	LOC6527180|XP_002088274.1|DYAK
OG0007939	Cep97|NP_608811.2|DMEL	LOC6526781|XP_002087884.1|DYAK
OG0007940	capu|NP_001137784.1|DMEL	LOC6526783|XP_039227343.1|DYAK
OG0007941	Atf6|NP_995745.1|DMEL	LOC6539177|XP_002086078.2|DYAK
OG0007942	CG15914|NP_573084.1|DMEL	LOC6524896|XP_002100736.1|DYAK
OG0007943	CG43778|NP_001369129.1|DMEL	LOC6527487|XP_002088577.3|DYAK
OG0007944	dlt|NP_728672.1|DMEL	LOC6532448|XP_015049359.1|DYAK
OG0007945	CG7384|NP_609417.1|DMEL	LOC6527145|XP_002088239.1|DYAK
OG0007946	CG17658|NP_611845.2|DMEL	LOC6531922|XP_002092708.1|DYAK
OG0007947	Uvrag|NP_609632.1|DMEL	LOC6527481|XP_002088571.1|DYAK
OG0007948	CycE|NP_001246037.1|DMEL	LOC6528981|XP_002090013.1|DYAK
OG0007949	fz4|NP_511068.2|DMEL	LOC6525455|XP_002101290.1|DYAK
OG0007950	Oseg5|NP_610064.2|DMEL	LOC6529277|XP_002090282.1|DYAK
OG0007951	CG31650|NP_608899.1|DMEL	LOC6527594|XP_002088682.1|DYAK
OG0007952	slf|NP_608858.3|DMEL	LOC6526861|XP_015053243.1|DYAK
OG0007953	CG13982|NP_609025.1|DMEL	LOC6527096|XP_002088189.1|DYAK
OG0007954	meng|NP_609070.1|DMEL	LOC6527036|XP_002088130.1|DYAK
OG0007955	CG42366|NP_723501.2|DMEL	LOC6527928|XP_039227363.1|DYAK
OG0007956	Nf-YB|NP_609997.1|DMEL	LOC6529751|XP_002090741.1|DYAK
OG0007957	CG5731|NP_609354.1|DMEL	LOC6527975|XP_039226987.1|DYAK
OG0007958	CG13404|NP_572954.2|DMEL	LOC6524716|XP_039230647.1|DYAK
OG0007959	amos|NP_477446.1|DMEL	LOC6529587|XP_002090581.1|DYAK
OG0007960	SmB|NP_001188780.1|DMEL	LOC6528049|XP_002089116.1|DYAK
OG0007961	CG5112|NP_651400.1|DMEL	LOC6538506|XP_002099028.3|DYAK
OG0007962	Smyd3|NP_524768.2|DMEL	LOC6524389|XP_002100247.1|DYAK
OG0007963	CG9426|NP_609616.1|DMEL	LOC6527461|XP_002088552.1|DYAK
OG0007964	CG9596|NP_995638.1|DMEL	LOC6527071|XP_002088164.1|DYAK
OG0007965	stai|NP_001245912.1|DMEL	LOC6527128|XP_015053187.1|DYAK
OG0007966	Rrp40|NP_722725.1|DMEL	LOC6526446|XP_002087565.1|DYAK
OG0007967	Itgbn|NP_523608.2|DMEL	LOC6529261|XP_002090266.2|DYAK
OG0007968	haf|NP_001356954.1|DMEL	LOC6526435|XP_039227695.1|DYAK
OG0007969	Mob3|NP_609364.1|DMEL	LOC6527994|XP_002089061.1|DYAK
OG0007970	CNBP|NP_611739.1|DMEL	LOC26535558|XP_015051546.1|DYAK
OG0007971	hop|NP_511119.2|DMEL	LOC6525035|XP_002100874.2|DYAK
OG0007972	Cpr49Ah|NP_610777.1|DMEL	LOC6530113|XP_002091059.1|DYAK
OG0007973	CG6405|NP_609564.1|DMEL	LOC6527379|XP_002088471.2|DYAK
OG0007974	Fer3HCH|NP_572854.1|DMEL	LOC6524564|XP_002100421.2|DYAK
OG0007975	cas|NP_524677.1|DMEL	LOC6537521|XP_002098067.1|DYAK
OG0007976	CG12659|NP_001259344.1|DMEL	LOC6525286|XP_002101122.2|DYAK
OG0007977	Mcr|NP_524688.1|DMEL	LOC6527652|XP_002088738.1|DYAK
OG0007978	mRpL24|NP_523476.1|DMEL	LOC6527623|XP_002088711.1|DYAK
OG0007979	CG43861|NP_001260615.1|DMEL	LOC6529785|XP_039229360.1|DYAK
OG0007980	Arpc2|NP_610033.1|DMEL	LOC6529826|XP_002090807.1|DYAK
OG0007981	CG8134|NP_573056.1|DMEL	LOC6524861|XP_002100701.1|DYAK
OG0007982	TTLL4A|NP_723642.2|DMEL	LOC6527220|XP_039226945.1|DYAK
OG0007983	JMJD4|NP_609870.1|DMEL	LOC6529561|XP_002090558.1|DYAK
OG0007984	CG10137|NP_609981.1|DMEL	LOC6529727|XP_015052408.1|DYAK
OG0007986	CG5435|NP_609567.2|DMEL	LOC6527382|XP_002088474.1|DYAK
OG0007987	Snx21|NP_608709.1|DMEL	LOC6526614|XP_002087722.1|DYAK
OG0007988	Kua|NP_610026.1|DMEL	LOC6529801|XP_002090785.1|DYAK
OG0007989	CG5708|NP_609359.1|DMEL	LOC6527981|XP_002089048.1|DYAK
OG0007990	Wdfy2|NP_609400.1|DMEL	LOC6528048|XP_002089115.1|DYAK
OG0007991	bowl|NP_476883.1|DMEL	LOC6526772|XP_002087875.1|DYAK
OG0007992	lmgA|NP_001097122.1|DMEL	LOC6527759|XP_039227454.1|DYAK
OG0007993	gammaCOP|NP_001263145.1|DMEL	LOC6539015|XP_015049165.1|DYAK
OG0007994	CG4619|NP_001162929.1|DMEL	LOC6527933|XP_002089001.1|DYAK
OG0007995	DIP-kappa|NP_723828.1|DMEL	LOC6527537|XP_002088627.1|DYAK
OG0007996	CG7378|NP_001285421.1|DMEL	LOC6525864|XP_015046521.1|DYAK
OG0007997	MED11|NP_649057.1|DMEL	LOC6534188|XP_002094871.1|DYAK
OG0007998	Tango6|NP_609922.2|DMEL	LOC6529639|XP_015052395.1|DYAK
OG0007999	CG17124|NP_609450.1|DMEL	LOC6527181|XP_002088275.1|DYAK
OG0008000	CG6495|NP_609451.1|DMEL	LOC6527183|XP_039227213.1|DYAK
OG0008001	CCT4|NP_609579.1|DMEL	LOC6527405|XP_002088497.1|DYAK
OG0008002	AP-2alpha|NP_995607.1|DMEL	LOC6526301|XP_039226297.1|DYAK
OG0008003	IFT43|NP_609581.3|DMEL	LOC6527407|XP_002088499.3|DYAK
OG0008004	ewg|NP_001245444.1|DMEL	LOC6523785|XP_002099660.2|DYAK
OG0008005	spri|NP_001259418.1|DMEL	LOC6526023|XP_002101840.2|DYAK
OG0008006	CG14232|NP_608348.1|DMEL	LOC6525143|XP_002100981.1|DYAK
OG0008007	Usf|NP_572167.3|DMEL	LOC6524231|XP_002100094.1|DYAK
OG0008008	Blos3|NP_001097640.1|DMEL	LOC6539464|XP_002086355.2|DYAK
OG0008009	Nsun2|NP_652007.1|DMEL	LOC6524266|XP_002100129.1|DYAK
OG0008010	CG3632|NP_001096996.1|DMEL	LOC6539987|XP_002086857.2|DYAK
OG0008011	CG4269|NP_611683.1|DMEL	LOC6531281|XP_002092090.1|DYAK
OG0008012	Pex6|NP_001027403.2|DMEL	LOC6529348|XP_039228810.1|DYAK
OG0008013	isopeptidase-T-3|NP_001261098.1|DMEL	LOC6530902|XP_002091754.2|DYAK
OG0008014	Fip1|NP_649476.1|DMEL	LOC6535303|XP_002095959.2|DYAK
OG0008015	Plod|NP_648451.1|DMEL	LOC6533684|XP_002094389.1|DYAK
OG0008016	nkt|NP_648450.3|DMEL	LOC6533686|XP_002094391.1|DYAK
OG0008017	hec|NP_572843.2|DMEL	LOC6524547|XP_002100404.2|DYAK
OG0008018	futsch|NP_001096864.1|DMEL	LOC6523916|XP_039227005.1|DYAK
OG0008019	CG12531|NP_608350.2|DMEL	LOC6525140|XP_015046117.1|DYAK
OG0008020	Regnase-1|NP_650863.3|DMEL	LOC6535765|XP_002096388.2|DYAK
OG0008021	Fcp3C|NP_477482.2|DMEL	LOC6524333|XP_002100191.1|DYAK
OG0008022	Nep5|NP_733186.2|DMEL	LOC6538316|XP_002098843.1|DYAK
OG0008023	fs_1_N|NP_569901.1|DMEL	LOC6523903|XP_002099776.1|DYAK
OG0008024	CG11409|NP_569902.2|DMEL	LOC26535641|XP_039233415.1|DYAK
OG0008025	Lrpprc2|NP_569913.1|DMEL	LOC120320839|XP_039227627.1|DYAK
OG0008026	Pa1|NP_572712.1|DMEL	LOC6525036|XP_002100875.1|DYAK
OG0008027	pon|NP_525072.2|DMEL	LOC6524222|XP_002100085.1|DYAK
OG0008028	14-3-3epsilon|NP_732309.1|DMEL	LOC6535530|XP_015047202.1|DYAK
OG0008029	Nab2|NP_651243.1|DMEL	LOC6538739|XP_002099254.1|DYAK
OG0008030	atms|NP_649493.1|DMEL	LOC6535324|XP_002095980.1|DYAK
OG0008031	betaggt-II|NP_524894.1|DMEL	LOC6526643|XP_002087751.1|DYAK
OG0008032	RpL6|NP_651876.1|DMEL	LOC6539021|XP_002099523.2|DYAK
OG0008033	CG42327|NP_001036706.2|DMEL	LOC6537414|XP_039231449.1|DYAK
OG0008034	ATP8B|NP_731669.2|DMEL	LOC6536757|XP_002097329.2|DYAK
OG0008035	CG9411|NP_572962.1|DMEL	LOC6524727|XP_002100571.1|DYAK
OG0008036	CG4553|NP_651396.1|DMEL	LOC6538512|XP_002099034.1|DYAK
OG0008037	Fur1|NP_001262954.1|DMEL	LOC6538519|XP_039232320.1|DYAK
OG0008038	Klf15|NP_572185.1|DMEL	LOC6524202|XP_002100065.1|DYAK
OG0008039	CG15923|NP_001262769.1|DMEL	LOC6535822|XP_002096443.2|DYAK
OG0008040	CG1896|NP_651886.1|DMEL	LOC6539039|XP_002099541.1|DYAK
OG0008041	gd|NP_001259479.1|DMEL	LOC6525512|XP_002101347.1|DYAK
OG0008042	CG5641|NP_650196.1|DMEL	LOC6536821|XP_002097391.3|DYAK
OG0008043	CG2918|NP_569995.1|DMEL	LOC6524416|XP_002100274.1|DYAK
OG0008044	per|NP_525056.2|DMEL	LOC6524380|XP_039229098.1|DYAK
OG0008045	CG2875|NP_570069.1|DMEL	LOC6524307|XP_002100166.1|DYAK
OG0008046	CG16953|NP_650897.3|DMEL	LOC6535814|XP_002096436.2|DYAK
OG0008047	CG5793|NP_001247226.1|DMEL	LOC6535895|XP_002096511.3|DYAK
OG0008048	Srp72|NP_650898.1|DMEL	LOC6535817|XP_002096439.1|DYAK
OG0008049	slmb|NP_001262802.1|DMEL	LOC6535894|XP_039232234.1|DYAK
OG0008050	Tnks|NP_001262963.1|DMEL	LOC6538486|XP_002099010.2|DYAK
OG0008051	Su_fu_|NP_536750.2|DMEL	LOC6536861|XP_002097430.1|DYAK
OG0008052	Hel89B|NP_732097.2|DMEL	LOC6537105|XP_002097666.1|DYAK
OG0008053	Vps11|NP_730776.1|DMEL	LOC6535211|XP_039229748.1|DYAK
OG0008054	CG13377|NP_569835.1|DMEL	LOC6523783|XP_002099658.1|DYAK
OG0008055	dsh|NP_511118.2|DMEL	LOC6525037|XP_002100876.2|DYAK
OG0008056	pck|NP_726742.1|DMEL	LOC6523924|XP_002099797.1|DYAK
OG0008057	SecS|NP_649556.3|DMEL	LOC6537491|XP_002098039.2|DYAK
OG0008058	HEATR2|NP_731905.1|DMEL	LOC6537315|XP_002097872.1|DYAK
OG0008059	Rev7|NP_649555.1|DMEL	LOC6537479|XP_002098035.1|DYAK
OG0008060	CG17187|NP_650056.1|DMEL	LOC6536615|XP_002097187.1|DYAK
OG0008061	bys|NP_511074.1|DMEL	LOC6525385|XP_002101221.1|DYAK
OG0008062	Scamp|NP_573023.2|DMEL	LOC6524822|XP_002100664.1|DYAK
OG0008063	NANS|NP_650195.1|DMEL	LOC6536820|XP_002097390.1|DYAK
OG0008064	Nipsnap|NP_573103.1|DMEL	LOC6524930|XP_002100770.1|DYAK
OG0008065	CG3342|NP_572324.1|DMEL	LOC6524037|XP_002099907.1|DYAK
OG0008066	S6kII|NP_523437.2|DMEL	LOC6526219|XP_002102028.1|DYAK
OG0008067	Upf1|NP_572767.1|DMEL	LOC6525518|XP_002101353.1|DYAK
OG0008068	CG10362|NP_572771.1|DMEL	LOC6525515|XP_015046337.1|DYAK
OG0008069	CG14868|NP_650458.1|DMEL	LOC6537183|XP_002097741.1|DYAK
OG0008070	Pus1|NP_001163664.1|DMEL	LOC6535818|XP_015047367.2|DYAK
OG0008071	CG8300|NP_572384.1|DMEL	LOC6525456|XP_002101291.1|DYAK
OG0008072	CG32533|NP_728244.1|DMEL	LOC6525195|XP_002101033.1|DYAK
OG0008073	org-1|NP_511085.2|DMEL	LOC6525310|XP_002101146.1|DYAK
OG0008074	Es2|NP_572480.1|DMEL	LOC6525307|XP_002101143.2|DYAK
OG0008075	ppk9|NP_611622.2|DMEL	LOC6530543|XP_015051914.1|DYAK
OG0008076	pcx|NP_001259183.2|DMEL	LOC6524427|XP_002100285.3|DYAK
OG0008077	eIF3f1|NP_649489.1|DMEL	LOC6535319|XP_002095975.1|DYAK
OG0008078	schlank|NP_652526.1|DMEL	LOC6524010|XP_002099882.1|DYAK
OG0008079	CG9164|NP_573021.1|DMEL	LOC6524818|XP_002100660.1|DYAK
OG0008080	fs_1_K10|NP_477491.1|DMEL	LOC26535869|XP_015045697.2|DYAK
OG0008081	bcn92|NP_477059.2|DMEL	LOC6524446|XP_002100304.1|DYAK
OG0008082	spn-D|NP_733200.1|DMEL	LOC6538295|XP_002098822.2|DYAK
OG0008083	Spec2|NP_730968.1|DMEL	LOC6537496|XP_002098044.2|DYAK
OG0008084	Burs|NP_650983.1|DMEL	LOC6537642|XP_002098187.2|DYAK
OG0008085	CG14238|NP_651480.1|DMEL	LOC6538386|XP_002098910.1|DYAK
OG0008086	Rga|NP_730966.1|DMEL	LOC6537493|XP_015048374.1|DYAK
OG0008087	CG6340|NP_573034.1|DMEL	LOC6524834|XP_002100676.1|DYAK
OG0008088	fs_1_Ya|NP_477493.2|DMEL	LOC6524366|XP_002100224.1|DYAK
OG0008089	CG2277|NP_612095.3|DMEL	LOC6532344|XP_002093104.1|DYAK
OG0008090	Rpp21|NP_788853.1|DMEL	LOC6523876|XP_002099749.1|DYAK
OG0008091	Pisd|NP_651208.1|DMEL	LOC6538788|XP_002099301.1|DYAK
OG0008092	Hs6st|NP_524409.2|DMEL	LOC6535750|XP_039232599.1|DYAK
OG0008093	Dhc16F|NP_523394.1|DMEL	LOC6525743|XP_039226585.1|DYAK
OG0008094	dgt2|NP_609531.1|DMEL	LOC6527327|XP_002088419.1|DYAK
OG0008095	Blm|NP_524319.2|DMEL	LOC6537397|XP_002097953.1|DYAK
