Orthogroup	DPER.longest_only	DMIR.longest_only
OG0010297	LOC113565222|XP_026842582.1|DPER	LOC108158367|XP_017146109.1|DMIR, LOC117192914|XP_033253541.1|DMIR
OG0010298	LOC6590182|XP_026840614.1|DPER	LOC108158261|XP_017145986.1|DMIR
OG0010299	LOC6590476|XP_002016662.1|DPER	LOC108159790|XP_017148842.1|DMIR
OG0010300	LOC6592930|XP_026840769.1|DPER	LOC117193024|XP_033253633.1|DMIR
OG0010301	LOC6591664|XP_002016993.2|DPER	LOC108154362|XP_017140116.1|DMIR
OG0010302	LOC113565054|XP_026841034.1|DPER	LOC108159430|XP_017148190.1|DMIR, LOC117190094|XP_033251072.1|DMIR
OG0010303	LOC6590493|XP_002015642.1|DPER	LOC117187720|XP_033246359.1|DMIR
OG0010304	LOC6602690|XP_026845986.1|DPER	LOC108152395|XP_017137185.2|DMIR
OG0010305	LOC6600037|XP_026849135.1|DPER	LOC108164777|XP_017156187.1|DMIR
OG0010306	LOC6600014|XP_026849168.1|DPER	LOC108159907|XP_017149031.1|DMIR
OG0010307	LOC6599240|XP_026848296.1|DPER	LOC108154335|XP_017140088.1|DMIR
OG0010308	LOC6598179|XP_026846229.1|DPER	LOC108165161|XP_017156717.1|DMIR
OG0010309	LOC6603866|XP_002028823.1|DPER	LOC108151649|XP_017135857.1|DMIR
OG0010310	LOC6596754|XP_002021937.1|DPER	LOC108151460|XP_017135570.1|DMIR
OG0010311	LOC6597451|XP_026846517.1|DPER	LOC108164907|XP_017156374.1|DMIR
OG0010312	LOC6597356|XP_002022397.2|DPER	LOC108165045|XP_017156572.1|DMIR
OG0010313	LOC6603333|XP_026848201.1|DPER	LOC108150816|XP_017134610.2|DMIR
OG0010314	LOC6598228|XP_002023370.1|DPER	LOC108151588|XP_017135760.1|DMIR
OG0010315	LOC6597890|XP_002023050.1|DPER	LOC108151018|XP_017134870.1|DMIR
OG0010316	LOC6590736|XP_026841774.1|DPER	LOC108159143|XP_033250474.1|DMIR, LOC108157973|XP_033246205.1|DMIR
OG0010317	LOC6600788|XP_002025811.2|DPER	LOC108152425|XP_017137235.1|DMIR
OG0010318	LOC6602602|XP_002027596.1|DPER	LOC108152345|XP_017137098.1|DMIR
OG0010319	LOC6600173|XP_002025272.1|DPER	LOC108151452|XP_017135563.1|DMIR
OG0010320	LOC6600720|XP_002025790.1|DPER	LOC108165584|XP_017157149.1|DMIR
OG0010321	LOC6599753|XP_026847398.1|DPER	LOC108153708|XP_017139324.2|DMIR
OG0010322	LOC6599745|XP_002024815.1|DPER	LOC108150934|XP_017134753.1|DMIR
OG0010323	LOC6601101|XP_026847435.1|DPER	LOC108165595|XP_017157158.1|DMIR
OG0010324	LOC113566714|XP_026849380.1|DPER	LOC108165230|XP_033243909.1|DMIR
OG0010325	LOC6597199|XP_002022344.1|DPER	LOC108151604|XP_017135780.1|DMIR
OG0010327	LOC6599587|XP_002024707.2|DPER	LOC108165445|XP_033243201.1|DMIR
OG0010328	LOC113566360|XP_026847459.1|DPER	LOC108153717|XP_017139333.1|DMIR
OG0010329	LOC6599689|XP_026847292.1|DPER	LOC108165376|XP_017156902.1|DMIR
OG0010330	LOC6599022|XP_002024139.2|DPER	LOC108165515|XP_017157060.1|DMIR
OG0010331	LOC6598894|XP_026847778.1|DPER	LOC108151258|XP_017135265.1|DMIR
OG0010332	LOC6602889|XP_002027887.1|DPER	LOC108155790|XP_017142354.1|DMIR
OG0010333	LOC6593766|XP_002018958.1|DPER	LOC108162687|XP_017153025.1|DMIR
OG0010334	LOC6589336|XP_002014554.1|DPER	LOC108162710|XP_017153059.1|DMIR
OG0010335	LOC6600044|XP_026849165.1|DPER	LOC108159887|XP_017149006.1|DMIR
OG0010336	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER	LOC108165570|XP_017157133.1|DMIR
OG0010337	LOC6602593|XP_002027617.1|DPER	LOC108151269|XP_017135280.1|DMIR
OG0010338	LOC6597701|XP_002022882.1|DPER	LOC108165033|XP_017156562.1|DMIR
OG0010339	LOC6596006|XP_002020995.1|DPER	LOC108153718|XP_017139335.1|DMIR
OG0010340	LOC6599907|XP_026849163.1|DPER	LOC108164809|XP_017156218.1|DMIR
OG0010341	LOC113566675|XP_026849162.1|DPER	LOC108164808|XP_017156217.1|DMIR
OG0010342	LOC6598251|XP_026846253.1|DPER	LOC108152789|XP_033251937.1|DMIR
OG0010343	LOC6600073|XP_026845133.1|DPER	LOC108164612|XP_017155941.1|DMIR
OG0010344	LOC6597033|XP_026845445.1|DPER	LOC108165264|XP_017156789.1|DMIR
OG0010345	LOC6602897|XP_002027920.1|DPER	LOC108152646|XP_017137630.1|DMIR
OG0010346	LOC6596674|XP_002021977.2|DPER	LOC108153762|XP_017139390.1|DMIR
OG0010347	LOC6602617|XP_026846655.1|DPER	LOC108165107|XP_017156654.1|DMIR
OG0010348	LOC6592465|XP_002017799.2|DPER	LOC117192472|XP_033253056.1|DMIR, LOC117192473|XP_033253057.1|DMIR, LOC108159986|XP_017149180.1|DMIR
OG0010349	LOC6596816|XP_002022052.1|DPER	LOC108165518|XP_017157064.1|DMIR
OG0010350	LOC6602767|XP_026847739.1|DPER	LOC108152801|XP_017137879.1|DMIR
OG0010351	LOC6599993|XP_002025151.1|DPER	LOC108164676|XP_017156020.1|DMIR
OG0010352	LOC6599969|XP_002025158.1|DPER	LOC108165124|XP_017156676.1|DMIR
OG0010353	LOC6597215|XP_026846534.1|DPER	LOC108157618|XP_033252000.1|DMIR
OG0010354	LOC6598472|XP_002023700.1|DPER	LOC108164558|XP_017155864.1|DMIR
OG0010355	LOC6600356|XP_002025480.1|DPER	LOC108165091|XP_017156633.1|DMIR
OG0010356	LOC6601760|XP_026849838.1|DPER	LOC108151612|XP_017135798.1|DMIR
OG0010357	LOC6597205|XP_002022613.1|DPER	LOC108159314|XP_017147981.1|DMIR
OG0010358	LOC6598445|XP_026848632.1|DPER	LOC108165166|XP_017156729.1|DMIR
OG0010359	LOC6596677|XP_026845955.1|DPER	LOC108165249|XP_017156776.1|DMIR
OG0010360	LOC6596679|XP_002021982.1|DPER	LOC108150767|XP_017134550.1|DMIR
OG0010361	LOC113566107|XP_026845978.1|DPER	LOC108150768|XP_017134551.1|DMIR
OG0010362	LOC6596656|XP_002021994.1|DPER	LOC108153609|XP_017139196.1|DMIR
OG0010363	LOC6600660|XP_026848700.1|DPER	LOC108165520|XP_017157107.2|DMIR
OG0010364	LOC6599422|XP_002024472.1|DPER	LOC108165141|XP_017156698.1|DMIR
OG0010365	LOC6597734|XP_026846983.1|DPER	LOC108165095|XP_017156637.1|DMIR
OG0010366	LOC6597220|XP_002022597.1|DPER	LOC108158307|XP_017146039.1|DMIR, LOC117191203|XP_033252028.1|DMIR
OG0010367	LOC6599181|XP_026848330.1|DPER	LOC108161926|XP_017151842.2|DMIR
OG0010368	LOC6599176|XP_002024367.1|DPER	LOC108161959|XP_017151910.2|DMIR
OG0010369	LOC6598474|XP_002023665.1|DPER	LOC108151390|XP_017135465.1|DMIR
OG0010370	LOC6597859|XP_002023052.2|DPER	LOC108165243|XP_033254962.1|DMIR
OG0010371	LOC6597906|XP_002023033.2|DPER	LOC108165109|XP_017156656.1|DMIR
OG0010372	LOC6598222|XP_002023364.1|DPER	LOC108152215|XP_017136877.1|DMIR
OG0010373	LOC6598229|XP_002023371.1|DPER	LOC108152195|XP_017136842.1|DMIR
OG0010374	LOC6600039|XP_026849236.1|DPER	LOC108164778|XP_017156188.1|DMIR
OG0010375	LOC6600040|XP_002025087.2|DPER	LOC108164776|XP_017156186.1|DMIR
OG0010376	LOC6597819|XP_002022951.1|DPER	LOC117188943|XP_033249501.1|DMIR
OG0010377	LOC6597806|XP_026846987.1|DPER	LOC108165038|XP_033246881.1|DMIR
OG0010378	LOC6597746|XP_002022966.1|DPER	LOC108164900|XP_017156356.1|DMIR
OG0010379	LOC6597464|XP_002022630.2|DPER	LOC108165014|XP_017156541.1|DMIR
OG0010380	LOC6597475|XP_002022711.2|DPER	LOC108165105|XP_017156651.1|DMIR
OG0010381	LOC113566703|XP_026849317.1|DPER	LOC108151877|XP_017136266.1|DMIR
OG0010382	LOC6597658|XP_002022689.1|DPER	LOC108151461|XP_017135575.1|DMIR
OG0010383	LOC6597652|XP_002022683.1|DPER	LOC108165505|XP_017157054.1|DMIR
OG0010384	LOC6596864|XP_026845861.1|DPER	LOC108152908|XP_017138049.1|DMIR
OG0010385	LOC6593347|XP_002018813.1|DPER	LOC108161414|XP_017151157.1|DMIR
OG0010386	LOC6593782|XP_026843372.1|DPER	LOC108164037|XP_017155103.1|DMIR
OG0010387	LOC6593277|XP_002018793.1|DPER	LOC108162438|XP_017152661.1|DMIR
OG0010388	LOC6589019|XP_002014438.1|DPER	LOC108163047|XP_017153604.1|DMIR
OG0010389	LOC6593997|XP_002019049.1|DPER	LOC108162550|XP_017152825.1|DMIR
OG0010390	LOC113565527|XP_026843617.1|DPER	LOC108163450|XP_017154227.1|DMIR
OG0010391	LOC6593967|XP_002018952.1|DPER	LOC108162568|XP_017152857.1|DMIR
OG0010392	LOC6593849|XP_002019217.1|DPER	LOC108161443|XP_017151194.1|DMIR
OG0010393	LOC6603388|XP_002028357.1|DPER	LOC108164193|XP_017155302.1|DMIR
OG0010394	LOC6593773|XP_002018965.1|DPER	LOC108162847|XP_017153280.1|DMIR
OG0010395	LOC6596528|XP_002021725.1|DPER	LOC108161464|XP_017151217.1|DMIR
OG0010396	LOC6593497|XP_002019160.1|DPER	LOC108161654|XP_017151445.2|DMIR
OG0010397	LOC6593319|XP_002018941.1|DPER	LOC108161645|XP_017151436.1|DMIR
OG0010398	LOC6593717|XP_002018896.1|DPER	LOC108161475|XP_017151232.1|DMIR
OG0010399	LOC6593722|XP_002018901.1|DPER	LOC108163436|XP_017154210.1|DMIR
OG0010400	LOC6593476|XP_002018915.1|DPER	LOC108162877|XP_017153319.1|DMIR
OG0010401	LOC6593483|XP_002018922.1|DPER	LOC108162872|XP_017153313.1|DMIR
OG0010402	LOC6589886|XP_026843883.1|DPER	LOC108163006|XP_033249825.1|DMIR
OG0010403	LOC6589882|XP_002014486.1|DPER	LOC108162258|XP_017152395.1|DMIR
OG0010404	LOC6596465|XP_002021760.1|DPER	LOC108163408|XP_017154161.1|DMIR
OG0010405	LOC6596464|XP_002021759.1|DPER	LOC108163409|XP_017154163.1|DMIR
OG0010406	LOC6596461|XP_002021756.1|DPER	LOC108163411|XP_017154166.1|DMIR
OG0010407	LOC6593574|XP_002019254.1|DPER	LOC108161233|XP_017150946.1|DMIR
OG0010408	LOC6598080|XP_002023252.1|DPER	LOC108162219|XP_017152328.2|DMIR
OG0010408	LOC6593822|XP_002019069.1|DPER	LOC108161213|XP_017150924.1|DMIR
OG0010409	LOC113565538|XP_026843637.1|DPER	LOC108163690|XP_017154610.1|DMIR
OG0010410	LOC6603515|XP_002028497.2|DPER	LOC108161139|XP_017150850.1|DMIR
OG0010411	LOC6588682|XP_002015210.1|DPER	LOC108162241|XP_017152366.1|DMIR
OG0010412	LOC6589556|XP_026844563.1|DPER	LOC108161479|XP_017151237.1|DMIR
OG0010413	LOC6589616|XP_002014874.1|DPER	LOC108161270|XP_017150979.1|DMIR
OG0010414	LOC6589615|XP_002014873.1|DPER	LOC108163354|XP_017154085.1|DMIR
OG0010415	LOC6595462|XP_002020895.1|DPER	LOC108162620|XP_017152933.1|DMIR
OG0010416	LOC6589663|XP_002014299.2|DPER	LOC108161492|XP_017151255.2|DMIR
OG0010417	LOC6589585|XP_026843892.1|DPER	LOC108163216|XP_017153860.2|DMIR
OG0010418	LOC6596539|XP_002021676.1|DPER	LOC108163573|XP_017154429.1|DMIR
OG0010419	LOC6596634|XP_002021642.1|DPER	LOC108163284|XP_017153974.2|DMIR
OG0010420	LOC6595560|XP_026843963.1|DPER	LOC108161887|XP_017151770.2|DMIR
OG0010421	LOC6595668|XP_002020728.1|DPER	LOC108161547|XP_017151319.1|DMIR
OG0010422	LOC113565519|XP_026843586.1|DPER	LOC108161691|XP_017151492.2|DMIR
OG0010423	LOC6598074|XP_026843411.1|DPER	LOC108164010|XP_017155067.1|DMIR
OG0010424	LOC6602254|XP_026843513.1|DPER	LOC108164241|XP_017155365.2|DMIR
OG0010425	LOC6595711|XP_002020747.1|DPER	LOC108164226|XP_017155345.1|DMIR
OG0010426	LOC6595710|XP_002020746.1|DPER	LOC108161511|XP_017151277.1|DMIR
OG0010427	LOC6593675|XP_002018622.2|DPER	LOC108161882|XP_033248852.1|DMIR
OG0010428	LOC6593668|XP_026843504.1|DPER	LOC108162752|XP_017153120.2|DMIR
OG0010429	LOC6589177|XP_002014626.1|DPER	LOC108162950|XP_017153434.1|DMIR
OG0010430	LOC6589642|XP_002015346.2|DPER	LOC108161595|XP_017151371.1|DMIR
OG0010431	LOC6588897|XP_026844404.1|DPER	LOC108163889|XP_017154897.1|DMIR
OG0010432	LOC6588896|XP_026844369.1|DPER	LOC108163823|XP_017154800.1|DMIR
OG0010433	LOC6589091|XP_002014973.1|DPER	LOC108161618|XP_017151406.1|DMIR
OG0010434	LOC6589373|XP_002014899.1|DPER	LOC108162323|XP_017152496.1|DMIR
OG0010435	LOC6596315|XP_026843000.1|DPER	LOC108161965|XP_017151913.1|DMIR
OG0010436	LOC6589761|XP_002015112.1|DPER	LOC108161343|XP_017151068.1|DMIR
OG0010437	LOC6593433|XP_002019118.1|DPER	LOC108163461|XP_017154246.2|DMIR
OG0010438	LOC6587456|XP_026851032.1|DPER	LOC108154385|XP_017140138.1|DMIR
OG0010438	LOC6595715|XP_002020751.1|DPER	LOC108162401|XP_017152614.1|DMIR
OG0010439	LOC6593742|XP_002019000.1|DPER	LOC108162305|XP_017152462.1|DMIR
OG0010440	LOC113565765|XP_026844664.1|DPER	LOC108161470|XP_017151225.1|DMIR
OG0010441	LOC113565806|XP_026844784.1|DPER	LOC108164141|XP_017155234.1|DMIR
OG0010442	LOC6591582|XP_002017370.1|DPER	LOC108157720|XP_017145377.1|DMIR
OG0010443	LOC6596412|XP_002021597.1|DPER	LOC108161575|XP_017151352.2|DMIR
OG0010444	LOC6596414|XP_002021599.1|DPER	LOC108164265|XP_033249853.1|DMIR
OG0010445	LOC6596366|XP_026843472.1|DPER	LOC108164200|XP_033249689.1|DMIR
OG0010446	LOC113565690|XP_026844286.1|DPER	LOC108164232|XP_017155352.1|DMIR
OG0010447	LOC6599473|XP_002024593.1|DPER	LOC108165606|XP_017157171.1|DMIR
OG0010448	LOC6600260|XP_002025425.2|DPER	LOC108153414|XP_017138904.1|DMIR
OG0010449	LOC6596103|XP_002021256.1|DPER	LOC108150771|XP_017134554.1|DMIR
OG0010450	LOC6603282|XP_002028258.2|DPER	LOC108152187|XP_017136824.1|DMIR
OG0010451	LOC6603296|XP_002028277.1|DPER	LOC108153752|XP_017139371.1|DMIR
OG0010452	LOC6599652|XP_026849590.1|DPER	LOC108152287|XP_017136994.1|DMIR
OG0010453	LOC6599644|XP_002024754.1|DPER	LOC108153471|XP_017138991.1|DMIR
OG0010454	LOC113566409|XP_026847653.1|DPER	LOC108152888|XP_017138016.1|DMIR
OG0010455	LOC6599774|XP_002024861.1|DPER	LOC108151239|XP_017135228.1|DMIR
OG0010456	LOC6601374|XP_002026510.1|DPER	LOC108165323|XP_017156846.1|DMIR
OG0010457	LOC6599756|XP_026847266.1|DPER	LOC108150863|XP_017134654.1|DMIR
OG0010458	LOC113566343|XP_026847396.1|DPER	LOC108165385|XP_033243471.1|DMIR
OG0010459	LOC6599754|XP_002024824.1|DPER	LOC108165388|XP_017156914.2|DMIR
OG0010460	LOC6599750|XP_026847401.1|DPER	LOC108153782|XP_017139413.1|DMIR
OG0010461	LOC113566607|XP_026848809.1|DPER	LOC108153386|XP_017138849.1|DMIR
OG0010462	LOC6601083|XP_026847374.1|DPER	LOC108152100|XP_017136640.1|DMIR
OG0010463	LOC6599701|XP_002024954.1|DPER	LOC108151315|XP_017135343.1|DMIR
OG0010464	LOC6599693|XP_002024946.1|DPER	LOC108151293|XP_017135318.1|DMIR
OG0010465	LOC6599877|XP_002024931.1|DPER	LOC108151313|XP_017135341.1|DMIR
OG0010466	LOC113566356|XP_026847453.1|DPER	LOC108153734|XP_017139352.1|DMIR
OG0010467	LOC113566359|XP_026847458.1|DPER	LOC108165379|XP_017156905.1|DMIR
OG0010468	LOC6597125|XP_026845352.1|DPER	LOC108151954|XP_017136381.1|DMIR
OG0010469	LOC6600280|XP_002025393.1|DPER	LOC108151917|XP_017136320.1|DMIR
OG0010470	LOC6599841|XP_026847328.1|DPER	LOC108151973|XP_017136416.1|DMIR
OG0010471	LOC6599852|XP_002025001.1|DPER	LOC108153093|XP_017138363.1|DMIR
OG0010472	LOC113566938|XP_026849971.1|DPER	LOC108165509|XP_017157055.1|DMIR
OG0010473	LOC6600314|XP_026849107.1|DPER	LOC108150912|XP_017134726.2|DMIR
OG0010474	LOC113566727|XP_026849431.1|DPER	LOC108165501|XP_017157048.1|DMIR
OG0010475	LOC6601232|XP_026848165.1|DPER	LOC108165349|XP_033242451.1|DMIR
OG0010476	LOC6602456|XP_002027492.2|DPER	LOC108153439|XP_017138936.1|DMIR
OG0010477	LOC113566768|XP_026849622.1|DPER	LOC108151651|XP_017135859.1|DMIR
OG0010478	LOC6597167|XP_026845680.1|DPER	LOC108151603|XP_017135778.1|DMIR
OG0010479	LOC6597178|XP_002022356.1|DPER	LOC108153697|XP_017139311.1|DMIR
OG0010480	LOC6589515|XP_002015189.1|DPER	LOC108161433|XP_017151185.1|DMIR
OG0010481	LOC6596086|XP_026845360.1|DPER	LOC108152399|XP_017137187.1|DMIR
OG0010482	LOC6596228|XP_002021188.2|DPER	LOC108151334|XP_017135376.1|DMIR
OG0010483	LOC6597123|XP_002022280.1|DPER	LOC108151138|XP_017135052.1|DMIR
OG0010484	LOC6596143|XP_026845516.1|DPER	LOC108153666|XP_017139269.1|DMIR
OG0010485	LOC6598963|XP_002024201.1|DPER	LOC108152509|XP_017137388.1|DMIR
OG0010486	LOC6595759|XP_026845681.1|DPER	LOC108150851|XP_033243481.1|DMIR
OG0010487	LOC6600654|XP_026847666.1|DPER	LOC108152221|XP_017136891.1|DMIR
OG0010488	LOC6598887|XP_026847835.1|DPER	LOC108151255|XP_017135260.1|DMIR
OG0010489	LOC6601950|XP_002027001.2|DPER	LOC108165556|XP_017157118.1|DMIR
OG0010490	LOC6590612|XP_026842502.1|DPER	LOC108158435|XP_017146207.2|DMIR
OG0010491	LOC6592591|XP_026840811.1|DPER	LOC108158016|XP_017145648.1|DMIR
OG0010492	LOC6599061|XP_026848970.1|DPER	LOC108165344|XP_033242066.1|DMIR
OG0010493	LOC6598930|XP_026849003.1|DPER	LOC108165611|XP_017157176.1|DMIR
OG0010494	LOC6603266|XP_002028240.1|DPER	LOC108153770|XP_017139397.1|DMIR
OG0010495	LOC6600498|XP_002025605.1|DPER	LOC108153250|XP_017138588.1|DMIR
OG0010496	LOC6602284|XP_026848478.1|DPER	LOC108152433|XP_017137254.2|DMIR
OG0010497	LOC6602283|XP_026848571.1|DPER	LOC108165305|XP_017156828.2|DMIR
OG0010498	LOC6592996|XP_002017979.1|DPER	LOC108160965|XP_017150750.1|DMIR
OG0010499	LOC6593076|XP_002017889.1|DPER	LOC108160303|XP_017149705.1|DMIR
OG0010500	LOC6593261|XP_002017912.2|DPER	LOC117188455|XP_033248249.1|DMIR, LOC108158008|XP_017145640.2|DMIR
OG0010501	LOC6590225|XP_002016074.2|DPER	LOC108157976|XP_017145611.1|DMIR
OG0010502	LOC6596945|XP_026845429.1|DPER	LOC108151691|XP_033242154.1|DMIR
OG0010503	LOC6601349|XP_026842073.1|DPER	LOC108158292|XP_017146017.1|DMIR
OG0010504	LOC6590263|XP_026842813.1|DPER	LOC117187901|XP_033246729.1|DMIR, LOC108160960|XP_017150742.1|DMIR
OG0010505	LOC6590474|XP_002016660.1|DPER	LOC117193172|XP_033253798.1|DMIR
OG0010506	LOC6590881|XP_026840763.1|DPER	LOC117190222|XP_033251161.1|DMIR, LOC108160115|XP_017149397.1|DMIR
OG0010507	LOC6592292|XP_002018411.1|DPER	LOC117187845|XP_033246609.1|DMIR, LOC108158335|XP_017146064.2|DMIR
OG0010508	LOC6593164|XP_002018178.1|DPER	LOC108160535|XP_017150086.1|DMIR
OG0010509	LOC6590174|XP_002016108.1|DPER	LOC117190087|XP_033251059.1|DMIR, LOC108160034|XP_017149264.1|DMIR
OG0010510	LOC6592316|XP_002017575.1|DPER	LOC108158244|XP_017145966.1|DMIR
OG0010511	LOC6592814|XP_002017611.1|DPER	LOC108159608|XP_033254461.1|DMIR, LOC117188118|XP_033247351.1|DMIR
OG0010512	LOC6601277|XP_002026349.2|DPER	LOC108160808|XP_017150521.2|DMIR, LOC117188190|XP_033247562.1|DMIR
OG0010513	LOC113565091|XP_026841455.1|DPER	LOC108158318|XP_017146048.1|DMIR
OG0010514	LOC6601285|XP_002026357.2|DPER	LOC108160254|XP_017149609.2|DMIR
OG0010515	LOC6592688|XP_026842010.1|DPER	LOC108160212|XP_017149547.1|DMIR
OG0010516	LOC6591071|XP_002015709.1|DPER	LOC108160995|XP_017150792.1|DMIR
OG0010517	LOC6593232|XP_002018353.1|DPER	LOC108158275|XP_017146000.1|DMIR
OG0010518	LOC6591211|XP_002016201.1|DPER	LOC117188502|XP_033248356.1|DMIR, LOC108157981|XP_033252215.1|DMIR
OG0010519	LOC6604416|XP_026842246.1|DPER	LOC117194133|XP_033254674.1|DMIR
OG0010520	LOC113565261|XP_026842905.1|DPER	LOC108160982|XP_017150774.1|DMIR
OG0010521	LOC6602431|XP_002027466.1|DPER	LOC108161520|XP_017151286.1|DMIR
OG0010522	LOC6592459|XP_002017794.2|DPER	LOC108160896|XP_017150657.1|DMIR
OG0010523	LOC6592460|XP_002017795.1|DPER	LOC108160964|XP_017150748.1|DMIR
OG0010524	LOC6592226|XP_026841159.1|DPER	LOC108159629|XP_017148575.1|DMIR
OG0010525	LOC6590629|XP_002016720.1|DPER	LOC108159162|XP_017147657.1|DMIR
OG0010526	LOC6590626|XP_002016717.1|DPER	LOC108161010|XP_033248199.1|DMIR
OG0010527	LOC6590310|XP_002015855.1|DPER	LOC117191569|XP_033252288.1|DMIR, LOC117190035|XP_033251014.1|DMIR
OG0010528	LOC6590443|XP_002015870.1|DPER	LOC108159185|XP_017147728.1|DMIR
OG0010529	LOC113565065|XP_026841120.1|DPER	LOC117191560|XP_033252280.1|DMIR, LOC108158382|XP_017146124.1|DMIR
OG0010530	LOC6590658|XP_002016416.1|DPER	LOC108160746|XP_017150428.1|DMIR
OG0010531	LOC6591385|XP_002016784.2|DPER	LOC108154080|XP_017139680.1|DMIR
OG0010532	LOC6594278|XP_002019604.1|DPER	LOC108155925|XP_017142566.1|DMIR
OG0010533	LOC113566654|XP_026849015.1|DPER	LOC108151587|XP_017135756.1|DMIR
OG0010534	LOC6594359|XP_002019951.1|DPER	LOC108154311|XP_017140057.1|DMIR
OG0010535	LOC113567263|XP_026850330.1|DPER	LOC108155949|XP_017142602.1|DMIR
OG0010536	LOC6594092|XP_002019684.1|DPER	LOC108154391|XP_017140143.1|DMIR
OG0010537	LOC6594342|XP_002019600.1|DPER	LOC108155926|XP_017142568.1|DMIR
OG0010538	LOC6594517|XP_026850524.1|DPER	LOC108154797|XP_033244218.1|DMIR
OG0010539	LOC113567451|XP_026851181.1|DPER	LOC108153837|XP_017139424.1|DMIR
OG0010540	LOC6595333|XP_002020546.1|DPER	LOC108157262|XP_017144730.1|DMIR
OG0010541	LOC6598871|XP_026847926.1|DPER	LOC108165336|XP_017156859.1|DMIR
OG0010542	LOC6587906|XP_002013313.2|DPER	LOC108157238|XP_017144696.1|DMIR
OG0010543	LOC6594736|XP_026849943.1|DPER	LOC108154057|XP_033245514.1|DMIR
OG0010544	LOC6587651|XP_002013911.1|DPER	LOC108154434|XP_017140193.1|DMIR
OG0010545	LOC6587421|XP_026850483.1|DPER	LOC108154358|XP_033245768.1|DMIR
OG0010546	LOC6588229|XP_002013382.1|DPER	LOC108157177|XP_017144588.1|DMIR
OG0010547	LOC6588195|XP_002013380.2|DPER	LOC108157179|XP_017144591.1|DMIR
OG0010548	LOC6588539|XP_002013974.1|DPER	LOC108154631|XP_017140444.1|DMIR
OG0010549	LOC6594946|XP_026851142.1|DPER	LOC108156625|XP_017143672.1|DMIR
OG0010550	LOC6595132|XP_026840170.1|DPER	LOC108156109|XP_017142894.1|DMIR
OG0010551	LOC6587930|XP_002012826.2|DPER	LOC108156458|XP_017143411.2|DMIR
OG0010552	LOC6594754|XP_002020406.2|DPER	LOC108156427|XP_017143369.1|DMIR
OG0010553	LOC6595053|XP_002020407.2|DPER	LOC108156423|XP_017143361.1|DMIR
OG0010554	LOC6595186|XP_026839910.1|DPER	LOC117187270|XP_033245496.1|DMIR
OG0010555	LOC6588250|XP_002013762.1|DPER	LOC108154440|XP_017140202.1|DMIR
OG0010556	LOC6591754|XP_002017415.1|DPER	LOC108156984|XP_017144266.1|DMIR
OG0010557	LOC6594075|XP_002019735.2|DPER	LOC108154347|XP_017140102.1|DMIR
OG0010558	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER	LOC108157253|XP_017144720.1|DMIR
OG0010559	LOC6591722|XP_002016899.1|DPER	LOC108154258|XP_017139982.1|DMIR
OG0010560	LOC6591441|XP_026847888.1|DPER	LOC108155429|XP_017141727.1|DMIR
OG0010561	LOC6594086|XP_026850342.1|DPER	LOC108157267|XP_017144744.1|DMIR
OG0010562	LOC6594066|XP_002019865.1|DPER	LOC108157349|XP_017144859.1|DMIR
OG0010563	LOC6594044|XP_002019867.1|DPER	LOC108156188|XP_017143008.1|DMIR
OG0010564	LOC6587182|XP_002013041.1|DPER	LOC108154733|XP_017140589.1|DMIR
OG0010565	LOC6595331|XP_002020544.1|DPER	LOC108157257|XP_017144723.2|DMIR, LOC117194603|XP_033255026.1|DMIR
OG0010566	LOC113567428|XP_026851009.1|DPER	LOC108155791|XP_017142350.1|DMIR
OG0010567	LOC6587968|XP_002013336.1|DPER	LOC108157799|XP_017145481.1|DMIR
OG0010568	LOC6595319|XP_002020446.2|DPER	LOC108157819|XP_017145507.1|DMIR
OG0010569	LOC6595057|XP_002020411.1|DPER	LOC108156431|XP_017143375.1|DMIR
OG0010570	LOC6598756|XP_002023790.1|DPER	LOC108154339|XP_017140089.1|DMIR
OG0010571	LOC6594962|XP_002020330.2|DPER	LOC108157358|XP_017144870.1|DMIR
OG0010572	LOC6587900|XP_002012808.1|DPER	LOC108155993|XP_017142680.1|DMIR
OG0010573	LOC6595283|XP_002020349.1|DPER	LOC108155351|XP_017141599.1|DMIR
OG0010574	LOC6595282|XP_002020348.1|DPER	LOC108155355|XP_017141606.1|DMIR
OG0010575	LOC6598856|XP_002023743.1|DPER	LOC108156234|XP_017143069.1|DMIR
OG0010576	LOC6598647|XP_002023828.2|DPER	LOC108155527|XP_033246046.1|DMIR
OG0010577	LOC6598733|XP_002023802.1|DPER	LOC108157284|XP_017144772.1|DMIR
OG0010578	LOC6594973|XP_002020492.2|DPER	LOC108156372|XP_017143269.1|DMIR
OG0010579	LOC6591615|XP_002017117.1|DPER	LOC108157843|XP_017145535.1|DMIR
OG0010580	LOC6591359|XP_026849651.1|DPER	LOC108154562|XP_017140352.1|DMIR
OG0010581	LOC6594657|XP_026851083.1|DPER	LOC108154582|XP_017140374.1|DMIR
OG0010582	LOC6587213|XP_002013541.2|DPER	LOC108155245|XP_017141425.2|DMIR
OG0010583	LOC6587568|XP_002013092.2|DPER	LOC108157689|XP_017145345.1|DMIR
