Orthogroup	DPER.longest_only	DSER.longest_only
OG0010027	LOC6602663|XP_026845976.1|DPER	LOC110179129|XP_020802181.1|DSER
OG0010028	LOC6599186|XP_026848247.1|DPER	LOC110191973|XP_020818653.1|DSER
OG0010029	LOC6597329|XP_026846489.1|DPER	LOC110184167|XP_020808237.1|DSER
OG0010030	LOC6598226|XP_002023368.1|DPER	LOC110184140|XP_020808210.1|DSER
OG0010031	LOC6598223|XP_002023365.1|DPER	LOC110184181|XP_020808250.1|DSER
OG0010032	LOC6596403|XP_002021588.1|DPER	LOC110182383|XP_020806084.1|DSER
OG0010033	LOC113566143|XP_026846273.1|DPER	LOC110179756|XP_020803032.1|DSER
OG0010034	LOC6598457|XP_002023685.2|DPER	LOC110179763|XP_020803038.1|DSER
OG0010035	LOC6598490|XP_026846349.1|DPER	LOC110179764|XP_020803039.1|DSER
OG0010036	LOC6598488|XP_026846278.1|DPER	LOC110179762|XP_020803037.1|DSER
OG0010037	LOC6598487|XP_026846350.1|DPER	LOC110179757|XP_020803033.1|DSER
OG0010038	LOC6596775|XP_026849899.1|DPER	LOC110180559|XP_020803912.1|DSER
OG0010039	LOC6590681|XP_002015820.1|DPER	LOC110178366|XP_020801161.1|DSER
OG0010040	LOC6593342|XP_002018744.2|DPER	LOC110185967|XP_020810644.1|DSER
OG0010041	LOC6600361|XP_002025485.2|DPER	LOC110183057|XP_020806901.1|DSER
OG0010042	LOC6597858|XP_002023051.1|DPER	LOC110179057|XP_020802076.1|DSER
OG0010043	LOC6597889|XP_002023049.1|DPER	LOC110179054|XP_020802072.1|DSER
OG0010044	LOC6600159|XP_002025242.2|DPER	LOC110183267|XP_020807154.1|DSER
OG0010045	LOC6599924|XP_002025052.1|DPER	LOC110181826|XP_020805388.1|DSER
OG0010046	LOC6599923|XP_002025051.1|DPER	LOC110181827|XP_020805389.1|DSER
OG0010047	LOC6598525|XP_002023564.1|DPER	LOC110183228|XP_020807103.1|DSER
OG0010048	LOC6600403|XP_002025458.1|DPER	LOC110185523|XP_020810077.1|DSER
OG0010049	LOC6599112|XP_002024413.1|DPER	LOC110187103|XP_020812168.1|DSER
OG0010050	LOC6599114|XP_026849252.1|DPER	LOC110187116|XP_020812185.1|DSER
OG0010051	LOC6596815|XP_026845903.1|DPER	LOC110181694|XP_020805195.1|DSER
OG0010052	LOC113566592|XP_026848692.1|DPER	LOC110180323|XP_020803639.1|DSER
OG0010053	LOC6599927|XP_002025055.2|DPER	LOC110179458|XP_020802676.1|DSER
OG0010054	LOC6598358|XP_026846316.1|DPER	LOC110179722|XP_020803000.1|DSER
OG0010055	LOC6598362|XP_026846203.1|DPER	LOC110179738|XP_020803014.1|DSER
OG0010056	LOC6597286|XP_002022573.2|DPER	LOC110187143|XP_020812216.1|DSER
OG0010057	LOC6596658|XP_026845905.1|DPER	LOC110179632|XP_020802902.1|DSER
OG0010058	LOC6599312|XP_026847221.1|DPER	LOC110180346|XP_020803667.1|DSER
OG0010059	LOC6596927|XP_002021857.1|DPER	LOC110181913|XP_020805506.1|DSER
OG0010060	LOC6604029|XP_026845253.1|DPER	LOC110180649|XP_020804002.1|DSER
OG0010061	LOC6599744|XP_002024814.1|DPER	LOC110190085|XP_020816050.1|DSER
OG0010062	LOC6601456|XP_002026458.2|DPER	LOC110184700|XP_020808970.1|DSER
OG0010063	LOC6601391|XP_026847916.1|DPER	LOC110190080|XP_020816045.1|DSER
OG0010064	LOC6601401|XP_026847886.1|DPER	LOC110189844|XP_020815712.1|DSER
OG0010066	LOC6600327|XP_002025380.1|DPER	LOC110177629|XP_020800102.1|DSER
OG0010067	LOC6601171|XP_026848082.1|DPER	LOC110188849|XP_020814414.1|DSER
OG0010068	LOC6601159|XP_002026258.2|DPER	LOC110189908|XP_020815832.1|DSER
OG0010069	LOC6595859|XP_002021404.2|DPER	LOC110177549|XP_020799978.1|DSER
OG0010071	LOC113566446|XP_026847824.1|DPER	LOC110185261|XP_020809659.1|DSER
OG0010072	LOC6599589|XP_002024709.1|DPER	LOC110189085|XP_020814716.1|DSER
OG0010073	LOC113566750|XP_026849570.1|DPER	LOC110189059|XP_020814687.1|DSER
OG0010074	LOC6596908|XP_002021869.1|DPER	LOC110178025|XP_020800699.1|DSER
OG0010076	LOC6596232|XP_002021192.1|DPER	LOC110190498|XP_020816673.1|DSER
OG0010077	LOC6599871|XP_026847390.1|DPER	LOC110190748|XP_020817030.1|DSER
OG0010078	LOC6599872|XP_002024926.1|DPER	LOC110190456|XP_020816615.1|DSER
OG0010079	LOC6604328|XP_026847387.1|DPER	LOC110190685|XP_020816954.1|DSER
OG0010080	LOC6599478|XP_026849430.1|DPER	LOC110183710|XP_020807717.1|DSER
OG0010081	LOC113566753|XP_026849586.1|DPER	LOC110190631|XP_020816884.1|DSER
OG0010082	LOC6601700|XP_002026703.1|DPER	LOC110177610|XP_020800068.1|DSER
OG0010083	LOC6601962|XP_002027012.1|DPER	LOC110185329|XP_020809765.1|DSER
OG0010084	LOC113566030|XP_026845606.1|DPER	LOC110176248|XP_020798211.1|DSER
OG0010085	LOC6603267|XP_026848191.1|DPER	LOC110190037|XP_020816000.1|DSER
OG0010086	LOC6601968|XP_002027015.2|DPER	LOC110182782|XP_020806567.1|DSER
OG0010087	LOC6602270|XP_002027319.1|DPER	LOC110190898|XP_020817216.1|DSER
OG0010088	LOC6595761|XP_002021342.1|DPER	LOC110177506|XP_020799919.1|DSER
OG0010089	LOC6598913|XP_002024015.2|DPER	LOC110181258|XP_020804624.1|DSER
OG0010090	LOC6602026|XP_026846868.1|DPER	LOC110185419|XP_020809891.1|DSER
OG0010091	LOC6588481|XP_002013206.1|DPER	LOC110178318|XP_020801091.1|DSER
OG0010092	LOC113564898|XP_026839975.1|DPER	LOC110185387|XP_020809826.1|DSER
OG0010093	LOC6595368|XP_002020804.1|DPER	LOC110191572|XP_020818113.1|DSER
OG0010094	LOC6587267|XP_002012744.2|DPER	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER
OG0010095	LOC113564957|XP_026840523.1|DPER	LOC110188137|XP_020813389.1|DSER
OG0010096	LOC6603114|XP_002028131.1|DPER	LOC110181905|XP_020805498.1|DSER
OG0010097	LOC113566099|XP_026845950.1|DPER	LOC110179580|XP_020802830.1|DSER
OG0010098	LOC6588778|XP_002014249.1|DPER	LOC110186050|XP_020810751.1|DSER
OG0010099	LOC6589403|XP_002015292.1|DPER	LOC110176874|XP_020799009.1|DSER
OG0010100	LOC6600309|XP_026849085.1|DPER	LOC110176134|XP_020798028.1|DSER
OG0010101	LOC6595893|XP_026845382.1|DPER	LOC110188530|XP_020813938.1|DSER
OG0010102	LOC6595789|XP_026845692.1|DPER	LOC110177519|XP_020799935.1|DSER
OG0010103	LOC6595762|XP_002021343.2|DPER	LOC110177505|XP_020799917.1|DSER
OG0010104	LOC6599777|XP_002024864.1|DPER	LOC110190795|XP_020817096.1|DSER
OG0010105	LOC6595590|XP_026843912.1|DPER	LOC110183854|XP_020807866.1|DSER
OG0010106	LOC6591294|XP_002015807.1|DPER	LOC110178400|XP_020801199.1|DSER
OG0010107	LOC6592564|XP_002018246.1|DPER	LOC110181108|XP_020804437.1|DSER
OG0010108	LOC6590803|XP_002016349.1|DPER	LOC110180071|XP_020803353.1|DSER
OG0010110	LOC6601470|XP_002026437.2|DPER	LOC110184751|XP_020809040.1|DSER
OG0010111	LOC6587194|XP_002013641.1|DPER	LOC110177403|XP_020799766.1|DSER
OG0010112	LOC6587352|XP_002014035.2|DPER	LOC110186133|XP_020810842.1|DSER
OG0010113	LOC6599252|XP_002024278.1|DPER	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER
OG0010114	LOC6603830|XP_002028788.1|DPER	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER
OG0010115	LOC6596774|XP_026849898.1|DPER	LOC110186849|XP_020811797.1|DSER
OG0010116	LOC6597609|XP_026848943.1|DPER	LOC110184547|XP_020808781.1|DSER
OG0010117	LOC6599921|XP_002025049.1|DPER	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER
OG0010118	LOC6599913|XP_002025024.1|DPER	LOC110178018|XP_020800691.1|DSER
OG0010119	LOC6597384|XP_002022587.1|DPER	LOC110179396|XP_020802580.1|DSER
OG0010120	LOC113566673|XP_026849159.1|DPER	LOC110184369|XP_020808525.1|DSER
OG0010121	LOC6601785|XP_026849831.1|DPER	LOC110176074|XP_020797955.1|DSER
OG0010122	LOC6598300|XP_002023502.1|DPER	LOC110186563|XP_020811430.1|DSER
OG0010123	LOC6599175|XP_026848305.1|DPER	LOC110179555|XP_020802796.1|DSER
OG0010125	LOC6597863|XP_002023056.1|DPER	LOC110179046|XP_020802061.1|DSER
OG0010126	LOC6593285|XP_026843444.1|DPER	LOC110186091|XP_020810792.1|DSER
OG0010127	LOC6589888|XP_026844106.1|DPER	LOC110177896|XP_020800524.1|DSER
OG0010128	LOC6589236|XP_002014498.1|DPER	LOC110177886|XP_020800510.1|DSER
OG0010129	LOC6593628|XP_002019094.1|DPER	LOC110186020|XP_020810714.1|DSER
OG0010130	LOC6593512|XP_002019203.1|DPER	LOC110181444|XP_020804847.1|DSER
OG0010131	LOC6598114|XP_026843554.1|DPER	LOC110186007|XP_020810701.1|DSER
OG0010132	LOC6597940|XP_002023175.1|DPER	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER
OG0010133	LOC6597939|XP_002023174.1|DPER	LOC110181385|XP_020804775.1|DSER
OG0010134	LOC6589883|XP_002014487.2|DPER	LOC110177875|XP_020800499.1|DSER
OG0010135	LOC6596554|XP_026843455.1|DPER	LOC110182723|XP_020806482.1|DSER
OG0010136	LOC6596336|XP_002021693.1|DPER	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER
OG0010137	LOC6593805|XP_002019272.1|DPER	LOC110185665|XP_020810286.1|DSER
OG0010138	LOC113565749|XP_026844607.1|DPER	LOC110185131|XP_020809487.1|DSER
OG0010139	LOC6588868|XP_002015259.2|DPER	LOC110187319|XP_020812366.1|DSER
OG0010140	LOC6589458|XP_026844642.1|DPER	LOC110182291|XP_020805969.1|DSER
OG0010141	LOC6589660|XP_026843893.1|DPER	LOC110183470|XP_020807408.1|DSER
OG0010142	LOC6595680|XP_002020706.1|DPER	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER
OG0010144	LOC6595383|XP_002020786.1|DPER	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER
OG0010145	LOC6593676|XP_002018623.1|DPER	LOC110187436|XP_020812486.1|DSER
OG0010146	LOC6593670|XP_026843425.1|DPER	LOC110187430|XP_020812477.1|DSER
OG0010147	LOC6589284|XP_002014654.1|DPER	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER
OG0010148	LOC6589342|XP_026844533.1|DPER	LOC110181170|XP_020804502.1|DSER
OG0010149	LOC6589782|XP_002015358.1|DPER	LOC110181317|XP_020804696.1|DSER
OG0010150	LOC6588942|XP_002014912.1|DPER	LOC110178106|XP_020800780.1|DSER
OG0010151	LOC113565532|XP_026843627.1|DPER	LOC110185117|XP_020809468.1|DSER
OG0010152	LOC6589686|XP_002014771.2|DPER, LOC113565915|XP_026845085.1|DPER	LOC110184824|XP_020809127.1|DSER
OG0010153	LOC6596408|XP_002021593.1|DPER	LOC110182366|XP_020806066.1|DSER
OG0010154	LOC6596415|XP_002021600.1|DPER	LOC110183135|XP_020806984.1|DSER
OG0010155	LOC6596613|XP_002021609.1|DPER	LOC110186019|XP_020810713.1|DSER
OG0010156	LOC6587457|XP_002013075.1|DPER	LOC110190626|XP_020816879.1|DSER
OG0010157	LOC6601356|XP_002026526.2|DPER	LOC110185168|XP_020809537.1|DSER
OG0010158	LOC6600259|XP_002025424.2|DPER	LOC110184785|XP_020809084.1|DSER
OG0010159	LOC6599663|XP_002024795.2|DPER	LOC110189852|XP_020815724.1|DSER
OG0010160	LOC6589082|XP_002014757.2|DPER	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER
OG0010161	LOC6599874|XP_002024928.1|DPER	LOC110190445|XP_020816604.1|DSER
OG0010162	LOC6599104|XP_002024405.1|DPER	LOC110187157|XP_020812231.1|DSER
OG0010163	LOC6597108|XP_002022297.1|DPER	LOC110190289|XP_020816325.1|DSER
OG0010164	LOC6596051|XP_002021235.1|DPER	LOC110185276|XP_020809682.1|DSER
OG0010165	LOC6599466|XP_002024615.1|DPER	LOC110184759|XP_020809049.1|DSER
OG0010166	LOC6602460|XP_002027488.1|DPER	LOC110190502|XP_020816679.1|DSER
OG0010167	LOC6602522|XP_002027503.1|DPER	LOC110190781|XP_020817078.1|DSER
OG0010168	LOC6603264|XP_026848174.1|DPER	LOC110180336|XP_020803654.1|DSER
OG0010169	LOC6598861|XP_026847923.1|DPER	LOC110181286|XP_020804668.1|DSER
OG0010170	LOC6599029|XP_002024146.1|DPER	LOC110178964|XP_020801927.1|DSER
OG0010171	LOC6599027|XP_002024144.1|DPER	LOC110178962|XP_020801924.1|DSER
OG0010172	LOC6601971|XP_002027018.1|DPER	LOC110176230|XP_020798175.1|DSER
OG0010173	LOC6592367|XP_002017972.1|DPER	LOC110188976|XP_020814584.1|DSER
OG0010174	LOC6592727|XP_002018094.1|DPER	LOC110177666|XP_020800148.1|DSER
OG0010175	LOC6592585|XP_002018067.1|DPER	LOC110177782|XP_020800310.1|DSER
OG0010176	LOC6592419|XP_002018064.2|DPER	LOC110177786|XP_020800313.1|DSER
OG0010177	LOC6602069|XP_002027175.1|DPER	LOC110191538|XP_020818068.1|DSER
OG0010178	LOC6589941|XP_002015969.1|DPER	LOC110181489|XP_020804912.1|DSER
OG0010179	LOC6602285|XP_002027344.1|DPER	LOC110179039|XP_020802053.1|DSER
OG0010180	LOC6601504|XP_002026566.2|DPER	LOC110185319|XP_020809744.1|DSER
OG0010181	LOC6602186|XP_002027226.2|DPER	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER
OG0010182	LOC113565104|XP_026841597.1|DPER	LOC110182998|XP_020806849.1|DSER
OG0010183	LOC6593084|XP_002017897.1|DPER	LOC110182977|XP_020806829.1|DSER
OG0010184	LOC6590229|XP_002016078.1|DPER	LOC110189207|XP_020814838.1|DSER
OG0010185	LOC6590228|XP_002016077.1|DPER	LOC110189194|XP_020814822.1|DSER
OG0010186	LOC6597090|XP_002022265.1|DPER	LOC110176206|XP_020798128.1|DSER
OG0010187	LOC6601347|XP_002026406.2|DPER	LOC110191566|XP_020818106.1|DSER
OG0010188	LOC6590099|XP_002015984.1|DPER	LOC110181621|XP_020805092.1|DSER
OG0010189	LOC6592215|XP_002018485.1|DPER	LOC110181629|XP_020805099.1|DSER
OG0010190	LOC6593217|XP_002018477.1|DPER	LOC110179344|XP_020802511.1|DSER
OG0010191	LOC6593002|XP_002018454.1|DPER	LOC110180143|XP_020803452.1|DSER
OG0010192	LOC6592876|XP_002018543.1|DPER	LOC110191653|XP_020818210.1|DSER
OG0010193	LOC6602058|XP_002027189.2|DPER	LOC110180021|XP_020803280.1|DSER
OG0010194	LOC6598983|XP_026847954.1|DPER	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER
OG0010195	LOC113566466|XP_026847959.1|DPER	LOC110181271|XP_020804641.1|DSER
OG0010196	LOC6600963|XP_002026001.1|DPER	LOC110177229|XP_020799511.1|DSER
OG0010197	LOC6590716|XP_002016248.2|DPER	LOC110189255|XP_020814924.1|DSER
OG0010198	LOC6591314|XP_002016137.1|DPER	LOC110180067|XP_020803347.1|DSER
OG0010199	LOC6600825|XP_002025892.1|DPER	LOC110179232|XP_020802343.1|DSER
OG0010200	LOC6592311|XP_002017570.1|DPER	LOC110191182|XP_020817610.1|DSER
OG0010201	LOC6601278|XP_002026350.1|DPER	LOC110178014|XP_020800690.1|DSER
OG0010202	LOC6592448|XP_002018298.1|DPER	LOC110182903|XP_020806719.1|DSER
OG0010203	LOC6593205|XP_002018034.1|DPER	LOC110189321|XP_020815023.1|DSER
OG0010204	LOC6592689|XP_002017956.1|DPER	LOC110177810|XP_020800359.1|DSER
OG0010205	LOC6601607|XP_026841611.1|DPER	LOC110177730|XP_020800241.1|DSER
OG0010206	LOC6601609|XP_026841464.1|DPER	LOC110177813|XP_020800362.1|DSER
OG0010207	LOC6590724|XP_002016175.2|DPER	LOC110180150|XP_020803463.1|DSER
OG0010208	LOC6592686|XP_026842566.1|DPER	LOC110179606|XP_020802891.1|DSER
OG0010209	LOC6592685|XP_002017952.2|DPER	LOC110179518|XP_020802791.1|DSER
OG0010210	LOC6592263|XP_002017841.1|DPER	LOC110177297|XP_020799623.1|DSER
OG0010211	LOC6590044|XP_002016438.2|DPER	LOC110182570|XP_020806281.1|DSER
OG0010212	LOC6592412|XP_002018057.1|DPER	LOC110177758|XP_020800280.1|DSER
OG0010213	LOC6592410|XP_002018055.1|DPER	LOC110177756|XP_020800278.1|DSER
OG0010214	LOC6592228|XP_002018047.1|DPER	LOC110177695|XP_020800178.1|DSER
OG0010215	LOC6590622|XP_002016709.1|DPER	LOC110180375|XP_020803705.1|DSER
OG0010216	LOC6591114|XP_002015816.1|DPER	LOC110178310|XP_020801062.1|DSER
OG0010217	LOC6590316|XP_002015861.1|DPER	LOC110177962|XP_020800613.1|DSER
OG0010218	LOC6590440|XP_002015867.1|DPER	LOC110177951|XP_020800599.1|DSER
OG0010219	LOC6589928|XP_002015879.1|DPER	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER
OG0010220	LOC6590657|XP_002016415.1|DPER	LOC110191554|XP_020818092.1|DSER
OG0010221	LOC6590348|XP_002016417.2|DPER	LOC110191546|XP_020818080.1|DSER
OG0010222	LOC6592599|XP_002018514.1|DPER	LOC110177994|XP_020800651.1|DSER
OG0010223	LOC6591242|XP_026842552.1|DPER	LOC110179283|XP_020802430.1|DSER
OG0010224	LOC6590454|XP_002016380.2|DPER	LOC110176352|XP_020798340.1|DSER
OG0010225	LOC6591387|XP_002017358.2|DPER	LOC110176612|XP_020798695.1|DSER
OG0010226	LOC6594266|XP_002019513.1|DPER	LOC110188583|XP_020814007.1|DSER
OG0010227	LOC113564944|XP_026840339.1|DPER	LOC110188010|XP_020813192.1|DSER
OG0010229	LOC6594053|XP_002019876.1|DPER	LOC110187892|XP_020813038.1|DSER
OG0010230	LOC6594103|XP_002019880.1|DPER	LOC110188387|XP_020813766.1|DSER
OG0010231	LOC6595339|XP_002020552.2|DPER	LOC110186702|XP_020811634.1|DSER
OG0010232	LOC113565109|XP_026841627.1|DPER	LOC110184017|XP_020808045.1|DSER
OG0010233	LOC6588530|XP_002013575.1|DPER	LOC110188551|XP_020813967.1|DSER
OG0010234	LOC113565820|XP_026844855.1|DPER	LOC110176641|XP_020798727.1|DSER
OG0010235	LOC6595129|XP_002020295.1|DPER	LOC110186740|XP_020811664.1|DSER
OG0010236	LOC113564884|XP_026839896.1|DPER	LOC110176481|XP_020798506.1|DSER
OG0010237	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER	LOC110176459|XP_020798472.1|DSER
OG0010238	LOC6591921|XP_002017423.2|DPER	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER
OG0010239	LOC6587863|XP_002012933.1|DPER	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER
OG0010240	LOC6598007|XP_026843577.1|DPER	LOC110186040|XP_020810737.1|DSER
OG0010241	LOC113566234|XP_026846797.1|DPER	LOC110186711|XP_020811642.1|DSER
OG0010242	LOC6595284|XP_002020350.1|DPER	LOC110187795|XP_020812928.1|DSER
OG0010243	LOC6598670|XP_002023757.1|DPER	LOC110191210|XP_020817637.1|DSER
OG0010244	LOC6598766|XP_002023800.2|DPER	LOC110188493|XP_020813882.1|DSER
OG0010245	LOC6591347|XP_002017455.1|DPER	LOC110188048|XP_020813256.1|DSER
OG0010246	LOC6588620|XP_026840355.1|DPER	LOC110186249|XP_020810990.1|DSER
OG0010247	LOC113567344|XP_026850664.1|DPER	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER
OG0010248	LOC6587586|XP_002013098.2|DPER	LOC110187797|XP_020812930.1|DSER
OG0010249	LOC6594715|XP_002019400.2|DPER	LOC110186516|XP_020811372.1|DSER
OG0010250	LOC6587486|XP_002013880.1|DPER	LOC110187660|XP_020812738.1|DSER
OG0010251	LOC6598843|XP_002023961.1|DPER	LOC110177212|XP_020799490.1|DSER
OG0010252	LOC6591739|XP_002017091.1|DPER, LOC6600416|XP_002025521.2|DPER, LOC6600417|XP_026848366.1|DPER	LOC110186447|XP_020811290.1|DSER
OG0010253	LOC6592425|XP_002018237.1|DPER	LOC110181129|XP_020804459.1|DSER
OG0010254	LOC6592610|XP_002018158.1|DPER	LOC110178453|XP_020801246.1|DSER
OG0010255	LOC6598207|XP_002023332.1|DPER	LOC110176088|XP_020797989.1|DSER
OG0010258	LOC6595824|XP_002021301.1|DPER	LOC110178965|XP_020801928.1|DSER
OG0010259	LOC6601357|XP_026847891.1|DPER	LOC110185167|XP_020809535.1|DSER
OG0010260	LOC113565525|XP_026843603.1|DPER	LOC110183040|XP_020806885.1|DSER
OG0010275	LOC6587684|XP_026850213.1|DPER	LOC110191093|XP_020817496.1|DSER
OG0010276	LOC6597712|XP_026846539.1|DPER	LOC110184320|XP_020808471.1|DSER
OG0010277	LOC113564948|XP_026840383.1|DPER	LOC110191343|XP_020817847.1|DSER
OG0010279	LOC6587388|XP_002014028.1|DPER	LOC110187727|XP_020812837.1|DSER
OG0010280	LOC6598176|XP_026846243.1|DPER	LOC110175997|XP_020797851.1|DSER
OG0010283	LOC6591902|XP_002017049.2|DPER	LOC110191928|XP_020818588.1|DSER
OG0010284	LOC6588618|XP_002013017.1|DPER	LOC110186455|XP_020811299.1|DSER
OG0010285	LOC6587675|XP_002012743.2|DPER	LOC110177335|XP_020799680.1|DSER
OG0010286	LOC6595128|XP_002020294.1|DPER	LOC110186353|XP_020811159.1|DSER
OG0010287	LOC6587633|XP_002013556.1|DPER	LOC110188030|XP_020813227.1|DSER
OG0010288	LOC6588487|XP_026847411.1|DPER	LOC110186271|XP_020811042.1|DSER
OG0010289	LOC6588614|XP_026851162.1|DPER	LOC110186272|XP_020811043.1|DSER
OG0010290	LOC6595198|XP_002020233.1|DPER	LOC110188192|XP_020813440.1|DSER
OG0010291	LOC6594831|XP_002020526.1|DPER	LOC110186281|XP_020811054.1|DSER
OG0010292	LOC6595225|XP_002020198.1|DPER	LOC110186152|XP_020810865.1|DSER
OG0010293	LOC6589435|XP_002014862.1|DPER	LOC110187308|XP_020812356.1|DSER
OG0010294	LOC6596598|XP_026843801.1|DPER	LOC110182722|XP_020806481.1|DSER
OG0010295	LOC6596338|XP_002021694.1|DPER	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER
OG0010296	LOC6592794|XP_026841987.1|DPER	LOC110182870|XP_020806672.1|DSER
OG0010297	LOC113565222|XP_026842582.1|DPER	LOC110188975|XP_020814582.1|DSER
OG0010298	LOC6590182|XP_026840614.1|DPER	LOC110177920|XP_020800557.1|DSER
OG0010299	LOC6590476|XP_002016662.1|DPER	LOC110182953|XP_020806803.1|DSER
OG0010300	LOC6592930|XP_026840769.1|DPER	LOC110191688|XP_020818263.1|DSER
OG0010302	LOC113565054|XP_026841034.1|DPER	LOC110182320|XP_020806014.1|DSER
OG0010303	LOC6590493|XP_002015642.1|DPER	LOC110191527|XP_020818054.1|DSER
OG0010304	LOC6602690|XP_026845986.1|DPER	LOC110179115|XP_020802164.1|DSER
OG0010305	LOC6600037|XP_026849135.1|DPER	LOC110181611|XP_020805072.1|DSER
OG0010307	LOC6599240|XP_026848296.1|DPER	LOC110181476|XP_020804883.1|DSER
OG0010308	LOC6598179|XP_026846229.1|DPER	LOC110175926|XP_020797764.1|DSER
OG0010309	LOC6603866|XP_002028823.1|DPER	LOC110177640|XP_020800113.1|DSER
OG0010310	LOC6596754|XP_002021937.1|DPER	LOC110182459|XP_020806154.1|DSER
OG0010311	LOC6597451|XP_026846517.1|DPER	LOC110181759|XP_020805281.1|DSER
OG0010312	LOC6597356|XP_002022397.2|DPER	LOC110182037|XP_020805625.1|DSER
OG0010313	LOC6603333|XP_026848201.1|DPER	LOC110190050|XP_020816014.1|DSER
OG0010314	LOC6598228|XP_002023370.1|DPER	LOC110184139|XP_020808209.1|DSER
OG0010315	LOC6597890|XP_002023050.1|DPER	LOC110179058|XP_020802077.1|DSER
OG0010316	LOC6590736|XP_026841774.1|DPER	LOC110177754|XP_020800277.1|DSER
OG0010317	LOC6600788|XP_002025811.2|DPER	LOC110182577|XP_020806285.1|DSER
OG0010318	LOC6602602|XP_002027596.1|DPER	LOC110180570|XP_020803923.1|DSER
OG0010319	LOC6600173|XP_002025272.1|DPER	LOC110180197|XP_020803510.1|DSER
OG0010320	LOC6600720|XP_002025790.1|DPER	LOC110181571|XP_020805021.1|DSER
OG0010321	LOC6599753|XP_026847398.1|DPER	LOC110190091|XP_020816056.1|DSER
OG0010322	LOC6599745|XP_002024815.1|DPER	LOC110190391|XP_020816503.1|DSER
OG0010323	LOC6601101|XP_026847435.1|DPER	LOC110178792|XP_020801704.1|DSER
OG0010324	LOC113566714|XP_026849380.1|DPER	LOC110183607|XP_020807584.1|DSER
OG0010325	LOC6597199|XP_002022344.1|DPER	LOC110176741|XP_020798844.1|DSER
OG0010327	LOC6599587|XP_002024707.2|DPER	LOC110189048|XP_020814674.1|DSER
OG0010328	LOC113566360|XP_026847459.1|DPER	LOC110190757|XP_020817045.1|DSER
OG0010329	LOC6599689|XP_026847292.1|DPER	LOC110190682|XP_020816951.1|DSER
OG0010330	LOC6599022|XP_002024139.2|DPER	LOC110178968|XP_020801932.1|DSER
OG0010331	LOC6598894|XP_026847778.1|DPER	LOC110178925|XP_020801870.1|DSER
OG0010332	LOC6602889|XP_002027887.1|DPER	LOC110187124|XP_020812193.1|DSER
OG0010333	LOC6593766|XP_002018958.1|DPER	LOC110181464|XP_020804871.1|DSER
OG0010334	LOC6589336|XP_002014554.1|DPER	LOC110184001|XP_020808017.1|DSER
OG0010335	LOC6600044|XP_026849165.1|DPER	LOC110181614|XP_020805075.1|DSER
OG0010336	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER	LOC110188516|XP_020813911.1|DSER
OG0010337	LOC6602593|XP_002027617.1|DPER	LOC110188857|XP_020814422.1|DSER
OG0010338	LOC6597701|XP_002022882.1|DPER	LOC110187088|XP_020812147.1|DSER
OG0010339	LOC6596006|XP_002020995.1|DPER	LOC110189721|XP_020815570.1|DSER
OG0010340	LOC6599907|XP_026849163.1|DPER	LOC110182022|XP_020805612.1|DSER
OG0010341	LOC113566675|XP_026849162.1|DPER	LOC110182056|XP_020805671.1|DSER
OG0010342	LOC6598251|XP_026846253.1|DPER	LOC110184235|XP_020808351.1|DSER
OG0010343	LOC6600073|XP_026845133.1|DPER	LOC110185773|XP_020810435.1|DSER
OG0010344	LOC6597033|XP_026845445.1|DPER	LOC110182477|XP_020806182.1|DSER
OG0010345	LOC6602897|XP_002027920.1|DPER	LOC110180167|XP_020803484.1|DSER
OG0010346	LOC6596674|XP_002021977.2|DPER	LOC110180529|XP_020803860.1|DSER
OG0010347	LOC6602617|XP_026846655.1|DPER	LOC110182086|XP_020805726.1|DSER
OG0010348	LOC6592465|XP_002017799.2|DPER	LOC110189739|XP_020815596.1|DSER
