Orthogroup	DPER.longest_only	DMEL.longest_only
OG0009079	LOC6592105|XP_026839991.1|DPER	mld|NP_001247289.1|DMEL
OG0009080	LOC6592180|XP_002017040.1|DPER	EndoU|NP_650508.1|DMEL
OG0009081	LOC6591728|XP_002016905.1|DPER	E_spl_malpha-BFM|NP_524506.1|DMEL
OG0009082	LOC6594132|XP_002019436.2|DPER	CG31287|NP_732119.1|DMEL
OG0009083	LOC6597642|XP_026848918.1|DPER	dec-1|NP_511072.2|DMEL
OG0009084	LOC6594675|XP_026850267.1|DPER	Cap-H2|NP_650014.2|DMEL
OG0009085	LOC6594477|XP_026850222.1|DPER	CG4757|NP_650043.1|DMEL
OG0009086	LOC6591317|XP_026841414.1|DPER	CG34112|NP_001246902.1|DMEL
OG0009087	LOC6594824|XP_002020019.1|DPER	CG33213|NP_788749.1|DMEL
OG0009088	LOC6594835|XP_002020530.1|DPER	PH4alphaSG2|NP_651801.1|DMEL
OG0009089	LOC6602637|XP_002027658.1|DPER	CG11076|NP_726630.2|DMEL
OG0009090	LOC6594908|XP_002020508.1|DPER	CG15514|NP_651739.1|DMEL
OG0009091	LOC6594604|XP_026850289.1|DPER	TwdlG|NP_649444.1|DMEL
OG0009092	LOC6588565|XP_002013951.1|DPER	lbl|NP_001262805.1|DMEL
OG0009093	LOC6587435|XP_026851111.1|DPER	Su_var_3-7|NP_524342.3|DMEL
OG0009094	LOC6595159|XP_002020286.2|DPER	ppk30|NP_651706.1|DMEL
OG0009095	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER	ppk21|NP_651704.2|DMEL
OG0009096	LOC6598753|XP_002023787.1|DPER	CG6403|NP_651501.2|DMEL
OG0009097	LOC6598752|XP_002023786.2|DPER	CG14247|NP_651502.2|DMEL
OG0009098	LOC6598658|XP_026843753.1|DPER	Rb97D|NP_524520.1|DMEL
OG0009099	LOC6594799|XP_002020480.1|DPER	CG11504|NP_651758.1|DMEL
OG0009100	LOC6596407|XP_002021592.1|DPER	sna|NP_476732.1|DMEL
OG0009101	LOC113565636|XP_026843984.1|DPER	a5|NP_476998.1|DMEL
OG0009102	LOC6588704|XP_026844966.1|DPER	TTLL4B|NP_722946.1|DMEL
OG0009103	LOC6589050|XP_002014965.2|DPER	CG2816|NP_608803.2|DMEL
OG0009104	LOC6589084|XP_002014966.2|DPER	CG10031|NP_608802.2|DMEL
OG0009105	LOC6602258|XP_002027288.1|DPER	A16|NP_609598.1|DMEL
OG0009106	LOC6588953|XP_026844430.1|DPER	CG33543|NP_001014458.3|DMEL
OG0009107	LOC6593644|XP_026843539.1|DPER	CG5177|NP_609114.1|DMEL
OG0009108	LOC6594236|XP_002019970.1|DPER	CG5404|NP_650482.1|DMEL
OG0009109	LOC6589292|XP_002015062.1|DPER	atilla|NP_609558.3|DMEL
OG0009110	LOC6589821|XP_002014604.1|DPER	CG11911|NP_608518.1|DMEL
OG0009111	LOC113566341|XP_026847394.1|DPER	CG15021|NP_647902.1|DMEL
OG0009112	LOC6589671|XP_026844144.1|DPER	cbt|NP_722636.1|DMEL
OG0009113	LOC6596635|XP_002021643.1|DPER	CG31871|NP_723607.1|DMEL
OG0009114	LOC113565423|XP_026843161.1|DPER	mbm|NP_608511.1|DMEL
OG0009115	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER	CG34179|NP_001285654.1|DMEL
OG0009116	LOC6603390|XP_002028359.2|DPER	CG3119|NP_608717.2|DMEL
OG0009117	LOC6596542|XP_002021679.1|DPER	CG11149|NP_723110.1|DMEL
OG0009118	LOC6598338|XP_002023465.1|DPER	Or1a|NP_525029.2|DMEL
OG0009119	LOC6598104|XP_002023246.2|DPER	NimC2|NP_788047.1|DMEL
OG0009120	LOC6602519|XP_026848845.1|DPER	Ir67a|NP_648329.3|DMEL
OG0009121	LOC6591166|XP_002016269.1|DPER	CG18190|NP_611384.2|DMEL
OG0009122	LOC6592408|XP_002018153.2|DPER	CG3906|NP_611802.1|DMEL
OG0009123	LOC6592479|XP_002017921.1|DPER	CG13437|NP_611507.1|DMEL
OG0009124	LOC6593783|XP_026843285.1|DPER	ppk|NP_477232.1|DMEL
OG0009125	LOC6590596|XP_002015561.1|DPER	Tsp42Ei|NP_523635.2|DMEL
OG0009126	LOC6590285|XP_002016342.1|DPER	CG10911|NP_611286.1|DMEL
OG0009127	LOC6600854|XP_002025991.1|DPER	CG4681|NP_611937.2|DMEL
OG0009128	LOC6591218|XP_002015594.1|DPER	CG12164|NP_610268.2|DMEL
OG0009129	LOC6591183|XP_002015441.1|DPER	CG14752|NP_610393.1|DMEL
OG0009130	LOC6590468|XP_026842821.1|DPER	MFS12|NP_610332.3|DMEL
OG0009131	LOC6591030|XP_002016649.1|DPER	CG12159|NP_610330.1|DMEL
OG0009132	LOC6590076|XP_002015666.2|DPER	Ance-5|NP_573392.2|DMEL
OG0009133	LOC6590270|XP_002015473.1|DPER	CG17047|NP_610865.1|DMEL
OG0009135	LOC6592547|XP_026842031.1|DPER	CG13742|NP_001260813.1|DMEL
OG0009136	LOC6600950|XP_026842700.1|DPER	reb|NP_610713.2|DMEL
OG0009137	LOC6590243|XP_026842004.1|DPER	Cpr49Ac|NP_725150.2|DMEL
OG0009138	LOC6590220|XP_002016533.1|DPER	CG13155|NP_610770.1|DMEL
OG0009139	LOC6600858|XP_002025995.1|DPER	CG3548|NP_611941.1|DMEL
OG0009140	LOC6593053|XP_002018465.1|DPER	Cpr47Ee|NP_610659.1|DMEL
OG0009141	LOC6591143|XP_026841485.1|DPER	lbm|NP_523639.1|DMEL
OG0009142	LOC6590907|XP_002015584.1|DPER	Spn43Ad|NP_610261.1|DMEL
OG0009143	LOC6590928|XP_026842716.1|DPER	CG34445|NP_001097420.1|DMEL
OG0009144	LOC113565235|XP_026842714.1|DPER	CG43325|NP_611699.1|DMEL
OG0009145	LOC6592231|XP_002018050.1|DPER	CG13501|NP_611631.1|DMEL
OG0009146	LOC6592432|XP_002018005.1|DPER	CG6329|NP_610904.1|DMEL
OG0009147	LOC6601599|XP_002026620.2|DPER	CG34458|NP_001097340.1|DMEL
OG0009148	LOC6590325|XP_002016214.2|DPER	rgr|NP_001163089.2|DMEL
OG0009149	LOC6603464|XP_002028434.1|DPER	Ir56b|NP_611430.1|DMEL
OG0009150	LOC6592758|XP_002017876.2|DPER	CG13330|NP_610880.1|DMEL
OG0009151	LOC6592820|XP_002017749.2|DPER	lambdaTry|NP_610673.1|DMEL
OG0009152	LOC6592695|XP_002017732.1|DPER	Map60|NP_476952.1|DMEL
OG0009153	LOC6591003|XP_002016567.1|DPER	CG3163|NP_611872.1|DMEL
OG0009154	LOC6599024|XP_002024141.1|DPER, LOC6594927|XP_002020024.2|DPER	CG12426|NP_651591.2|DMEL
OG0009155	LOC6590855|XP_002016613.1|DPER	CG8252|NP_610420.1|DMEL
OG0009156	LOC6593470|XP_026843343.1|DPER	CG17005|NP_609280.2|DMEL
OG0009157	LOC6597955|XP_002023158.1|DPER	CG31798|NP_724182.1|DMEL
OG0009158	LOC6601048|XP_026849723.1|DPER	Dic61B|NP_728477.1|DMEL
OG0009159	LOC6600206|XP_002025306.1|DPER	CG15642|NP_573028.1|DMEL
OG0009160	LOC6590338|XP_002016295.1|DPER	CG42329|NP_608590.2|DMEL
OG0009161	LOC6597398|XP_026846523.1|DPER	CG5273|NP_569857.1|DMEL
OG0009162	LOC6601421|XP_002026490.1|DPER	Mip|NP_648971.1|DMEL
OG0009163	LOC6600286|XP_026849057.1|DPER	CG34382|NP_001097565.1|DMEL
OG0009164	LOC6595886|XP_026845273.1|DPER	CG42676|NP_995960.2|DMEL
OG0009165	LOC6601475|XP_002026419.2|DPER	CG6462|NP_648011.1|DMEL
OG0009166	LOC6602327|XP_002027341.2|DPER	Ir68b|NP_648548.1|DMEL
OG0009167	LOC6601228|XP_002026286.2|DPER	CG32436|NP_730622.1|DMEL
OG0009168	LOC6601229|XP_026848117.1|DPER	ebd2|NP_649307.1|DMEL
OG0009169	LOC6599837|XP_002024856.2|DPER	CG44838|NP_001287006.1|DMEL
OG0009170	LOC113566355|XP_026847452.1|DPER	l_3_72Dr|NP_730120.1|DMEL
OG0009171	LOC6601012|XP_002026167.1|DPER	Ilp8|NP_648949.2|DMEL
OG0009172	LOC6600645|XP_026847544.1|DPER	CG42255|NP_729748.3|DMEL
OG0009173	LOC6599622|XP_002024732.1|DPER	CG12182|NP_647731.2|DMEL
OG0009174	LOC6604207|XP_002029130.2|DPER	CG12535|NP_726860.1|DMEL
OG0009175	LOC6593887|XP_002019182.1|DPER	Glt|NP_477504.1|DMEL
OG0009176	LOC6595846|XP_002021376.1|DPER	CG13484|NP_648690.1|DMEL
OG0009178	LOC6596961|XP_002022159.1|DPER	comm|NP_524095.1|DMEL
OG0009179	LOC6596167|XP_026845410.1|DPER	CG11131|NP_649429.1|DMEL
OG0009180	LOC6601948|XP_002026998.1|DPER	CG7924|NP_648698.1|DMEL
OG0009181	LOC6595985|XP_002021051.1|DPER	CG5665|NP_001246844.1|DMEL
OG0009182	LOC6596943|XP_026845213.1|DPER	CG12316|NP_648752.1|DMEL
OG0009183	LOC6602198|XP_002027208.1|DPER	CG33263|NP_996072.1|DMEL
OG0009184	LOC6603436|XP_002028414.2|DPER	CG33772|NP_001027146.4|DMEL
OG0009185	LOC6595769|XP_026845346.1|DPER	CG11248|NP_649348.1|DMEL
OG0009186	LOC6601823|XP_002026889.2|DPER	cmpy|NP_001097652.1|DMEL
OG0009187	LOC6587363|XP_002014195.1|DPER	CG3995|NP_650591.1|DMEL
OG0009188	LOC6593048|XP_002017603.1|DPER	CG14488|NP_611266.2|DMEL
OG0009189	LOC6599807|XP_002024907.1|DPER	Gagr|NP_648891.1|DMEL
OG0009190	LOC6601188|XP_002026220.1|DPER	CG32302|NP_728732.1|DMEL
OG0009191	LOC6591131|XP_002016491.2|DPER	Obp46a|NP_610574.1|DMEL
OG0009192	LOC6603243|XP_002028229.1|DPER	CG34026|NP_001285057.1|DMEL
OG0009193	LOC6598094|XP_026843166.1|DPER	CG15286|NP_609706.2|DMEL
OG0009194	LOC6593799|XP_002019266.1|DPER	CG1339|NP_610307.2|DMEL
OG0009195	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER	CG32061|NP_729611.1|DMEL
OG0009196	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER	can|NP_524827.1|DMEL
OG0009197	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER	CG10588|NP_649271.1|DMEL
OG0009198	LOC6596962|XP_002022160.2|DPER	CG42570|NP_001163449.1|DMEL
OG0009199	LOC6599047|XP_026848999.1|DPER	CG32199|NP_730347.1|DMEL
OG0009200	LOC6590523|XP_002016452.2|DPER	CG12914|NP_610566.1|DMEL
OG0009201	LOC6592881|XP_002018548.1|DPER	BomT2|NP_652367.1|DMEL
OG0009202	LOC6601283|XP_002026355.1|DPER	CG15873|NP_611910.2|DMEL
OG0009203	LOC6603142|XP_002028161.1|DPER	eIF3f2|NP_610210.2|DMEL
OG0009204	LOC6593231|XP_002018352.1|DPER	GNBP-like3|NP_611483.1|DMEL
OG0009205	LOC6593237|XP_002018358.1|DPER	CG13427|NP_611486.1|DMEL
OG0009206	LOC6590939|XP_002016172.2|DPER	CG12868|NP_610971.2|DMEL
OG0009207	LOC6594237|XP_002019971.1|DPER	CG31294|NP_732055.1|DMEL
OG0009209	LOC6594481|XP_002019747.1|DPER	Ugt304A1|NP_652619.1|DMEL
OG0009210	LOC6592877|XP_002018544.1|DPER	BomBc1|NP_611318.2|DMEL
OG0009211	LOC113565498|XP_026843507.1|DPER	del|NP_610091.2|DMEL
OG0009213	LOC113566180|XP_026846394.1|DPER	PRY|NP_001104126.3|DMEL
OG0009214	LOC113566923|XP_026849937.1|DPER, LOC6603980|XP_026850053.1|DPER, LOC113566926|XP_026849940.1|DPER, LOC113566947|XP_026849988.1|DPER, LOC113566925|XP_026849939.1|DPER, LOC6603901|XP_002028846.2|DPER, LOC6594725|XP_026847636.1|DPER, LOC113566919|XP_026849932.1|DPER	CG32487|NP_728791.1|DMEL
OG0009219	LOC6595028|XP_002019993.2|DPER	CG15563|NP_651854.2|DMEL
OG0009220	LOC6598327|XP_002023388.1|DPER	mei-217|NP_001027069.3|DMEL
OG0009221	LOC6589385|XP_026844221.1|DPER	LSm-4|NP_001260345.1|DMEL
OG0009222	LOC6603548|XP_026845785.1|DPER	UBL3|NP_573083.2|DMEL
OG0009224	LOC6591444|XP_026846265.1|DPER	zen2|NP_476794.1|DMEL
OG0009226	LOC113566130|XP_026846180.1|DPER	CG46311|NP_001334677.1|DMEL
OG0009228	LOC6598157|XP_002023444.2|DPER	CG18262|NP_572453.1|DMEL
OG0009229	LOC6591413|XP_026842275.1|DPER	Obp93a|NP_650945.1|DMEL
OG0009231	LOC6597757|XP_026846496.1|DPER	CG15601|NP_573058.1|DMEL
OG0009232	LOC6597553|XP_002022802.1|DPER	CG15473|NP_572179.1|DMEL
OG0009234	LOC6599274|XP_026848235.1|DPER	Mipp2|NP_511055.1|DMEL
OG0009236	LOC113564928|XP_026840216.1|DPER	CG32163|NP_730181.1|DMEL
OG0009237	LOC113565727|XP_026844504.1|DPER	Schip1|NP_001334735.1|DMEL
OG0009238	LOC6600643|XP_002025653.1|DPER	CG32095|NP_729755.1|DMEL
OG0009239	LOC6603331|XP_002028315.1|DPER	COX8|NP_649328.1|DMEL
OG0009241	LOC6596424|XP_002021822.1|DPER	CG8813|NP_608727.1|DMEL
OG0009243	LOC113565159|XP_026842125.1|DPER	CG46319|NP_001334715.1|DMEL
OG0009245	LOC6594309|XP_002019807.1|DPER	CG14313|NP_650687.1|DMEL
OG0009247	LOC6588509|XP_002014165.2|DPER	Glut3|NP_536732.1|DMEL
OG0009248	LOC6598520|XP_002023559.1|DPER	CG11151|NP_572917.1|DMEL
OG0009249	LOC6596644|XP_002021652.1|DPER	Lip1|NP_523540.1|DMEL
OG0009251	LOC6600711|XP_002025826.2|DPER	CG17163|NP_001015255.1|DMEL
OG0009252	LOC6596835|XP_026845852.1|DPER	CG32815|NP_726709.2|DMEL
OG0009253	LOC6598245|XP_002023415.1|DPER	CG12118|NP_572537.1|DMEL
OG0009254	LOC6598342|XP_026846334.1|DPER	CG3777|NP_569839.2|DMEL
OG0009255	LOC6600701|XP_002025865.1|DPER	Coa8|NP_569956.1|DMEL
OG0009256	LOC6601731|XP_002026789.1|DPER	CG6659|NP_573317.1|DMEL
OG0009257	LOC6600024|XP_026849124.1|DPER	CG4768|NP_573164.2|DMEL
OG0009258	LOC6600458|XP_026848423.1|DPER	CG43737|NP_001096985.2|DMEL
OG0009259	LOC6598597|XP_002023630.2|DPER	CG15343|NP_572469.1|DMEL
OG0009260	LOC6597836|XP_002022914.1|DPER	Rab21|NP_001036321.2|DMEL
OG0009261	LOC6600760|XP_002025768.1|DPER	meso18E|NP_652615.1|DMEL
OG0009262	LOC6602870|XP_002027905.1|DPER	CG9782|NP_573137.1|DMEL
OG0009263	LOC6597441|XP_026846514.1|DPER	CG7992|NP_573369.1|DMEL
OG0009264	LOC6597454|XP_026846520.1|DPER	CG7884|NP_001259701.1|DMEL
OG0009265	LOC6597360|XP_002022401.2|DPER	CG14195|NP_728227.1|DMEL
OG0009266	LOC6602257|XP_002027287.1|DPER	CG9932|NP_609599.1|DMEL
OG0009267	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER	CG31643|NP_723145.1|DMEL
OG0009268	LOC6592203|XP_002017838.1|DPER	CG1663|NP_610521.1|DMEL
OG0009269	LOC6591409|XP_026850084.1|DPER	Ada2a|NP_001014636.1|DMEL
OG0009270	LOC6591092|XP_002016124.2|DPER	robls54B|NP_001097356.1|DMEL
OG0009271	LOC6598369|XP_026846165.1|DPER	CG5004|NP_573195.1|DMEL
OG0009272	LOC6601850|XP_026849323.1|DPER	CG13251|NP_649246.1|DMEL
OG0009273	LOC6588720|XP_026844485.1|DPER	CG15414|NP_608784.1|DMEL
OG0009274	LOC6600605|XP_026847625.1|DPER	BtbVII|NP_647774.2|DMEL
OG0009275	LOC6602758|XP_002027787.2|DPER	CG13361|NP_569855.2|DMEL
OG0009276	LOC6591253|XP_002015453.2|DPER	CG8152|NP_611028.1|DMEL
OG0009277	LOC6596678|XP_002021981.1|DPER	CG14627|NP_569889.2|DMEL
OG0009278	LOC6596735|XP_026845841.1|DPER	CG32813|NP_001368967.1|DMEL
OG0009279	LOC6593725|XP_002019103.1|DPER	CG17375|NP_609076.3|DMEL
OG0009280	LOC6597349|XP_026846449.1|DPER	Proc-R|NP_572183.1|DMEL
OG0009281	LOC6600081|XP_026845114.1|DPER	Rph|NP_572651.1|DMEL
OG0009282	LOC6593601|XP_002018656.1|DPER	CG13693|NP_608505.1|DMEL
OG0009284	LOC6604014|XP_026845519.1|DPER	Dysb|NP_649064.1|DMEL
OG0009285	LOC6602024|XP_026846820.1|DPER	Slip1|NP_651933.1|DMEL
OG0009286	LOC113566454|XP_026847882.1|DPER	Acp65Aa|NP_477282.2|DMEL
OG0009287	LOC6602988|XP_026849468.1|DPER	CG9948|NP_648063.1|DMEL
OG0009288	LOC6599259|XP_002024285.2|DPER	fs_1_M3|NP_572284.4|DMEL
OG0009289	LOC6602548|XP_002027588.2|DPER	CG33521|NP_001014703.1|DMEL
OG0009290	LOC6593052|XP_002018464.2|DPER	Cpr47Ed|NP_610658.1|DMEL
OG0009291	LOC6602566|XP_002027587.1|DPER	PIP4K|NP_001033805.1|DMEL
OG0009292	LOC6598364|XP_002023439.1|DPER	CG2129|NP_572449.1|DMEL
OG0009293	LOC6598357|XP_026846238.1|DPER	cyr|NP_572442.1|DMEL
OG0009294	LOC6601603|XP_002026624.2|DPER	Nach|NP_001334724.1|DMEL
OG0009295	LOC6604638|XP_026846374.1|DPER	HUWE1|NP_001285288.1|DMEL
OG0009296	LOC6591899|XP_002016917.1|DPER	CG14546|NP_651448.2|DMEL
OG0009297	LOC6591897|XP_002016915.1|DPER	CG14540|NP_651451.1|DMEL
OG0009298	LOC6591485|XP_002017379.2|DPER	CG10041|NP_650177.2|DMEL
OG0009299	LOC6594415|XP_002019679.2|DPER	CG17190|NP_001247200.1|DMEL
OG0009300	LOC6594414|XP_026850314.1|DPER	CG4836|NP_001138085.1|DMEL
OG0009301	LOC113564883|XP_026847806.1|DPER	CG4582|NP_651403.1|DMEL
OG0009302	LOC6594443|XP_002019555.2|DPER	CG18744|NP_652647.2|DMEL
OG0009303	LOC6591361|XP_002017461.1|DPER	CG14329|NP_650636.2|DMEL
OG0009304	LOC6594417|XP_002019681.2|DPER	CG4459|NP_650850.1|DMEL
OG0009305	LOC6591935|XP_026851016.1|DPER	CG31279|NP_732136.2|DMEL
OG0009306	LOC6600750|XP_026848679.1|DPER	Vago|NP_572680.1|DMEL
OG0009307	LOC6594027|XP_002019725.1|DPER	Leash|NP_650037.2|DMEL
OG0009308	LOC6592041|XP_002017009.1|DPER	CG1024|NP_001262315.1|DMEL
OG0009309	LOC6591834|XP_002017202.1|DPER	CG42232|NP_001138060.1|DMEL
OG0009310	LOC6594084|XP_002019790.1|DPER	CG7794|NP_650674.1|DMEL
OG0009311	LOC6594591|XP_026850518.1|DPER	dpr5|NP_650080.3|DMEL
OG0009312	LOC6591941|XP_002017308.2|DPER	CG10317|NP_650539.2|DMEL
OG0009313	LOC6591527|XP_026850516.1|DPER	CG14879|NP_732131.1|DMEL
OG0009314	LOC6594516|XP_026840191.1|DPER	GATAe|NP_650516.2|DMEL
OG0009315	LOC6592072|XP_002017521.1|DPER	D1|NP_524286.1|DMEL
OG0009316	LOC6594567|XP_002019586.1|DPER	CG8136|NP_731272.1|DMEL
OG0009317	LOC6587505|XP_026850756.1|DPER	CG12885|NP_001263012.2|DMEL
OG0009318	LOC6594541|XP_002019371.1|DPER	cDIP|NP_650951.1|DMEL
OG0009319	LOC6592100|XP_002017034.1|DPER	CG4546|NP_650501.1|DMEL
OG0009320	LOC6591724|XP_002016901.1|DPER	E_spl_m4-BFM|NP_524510.1|DMEL
OG0009321	LOC6591892|XP_002016910.1|DPER	E_spl_mdelta-HLH|NP_524503.2|DMEL
OG0009322	LOC6591563|XP_002017112.1|DPER	Sdr|NP_650408.1|DMEL
OG0009323	LOC6592034|XP_002017002.1|DPER	Zif|NP_649657.1|DMEL
OG0009324	LOC6588540|XP_002013149.1|DPER	Os-C|NP_001163543.1|DMEL
OG0009325	LOC6587307|XP_026840633.1|DPER	CG8907|NP_001247146.1|DMEL
OG0009326	LOC6587437|XP_002013506.1|DPER	CG14854|NP_001097791.1|DMEL
OG0009327	LOC6594802|XP_002020483.1|DPER	Nph|NP_001097975.1|DMEL
OG0009328	LOC6595009|XP_002020466.1|DPER	CG15522|NP_651749.1|DMEL
OG0009329	LOC6587795|XP_026848883.1|DPER	eIF4G2|NP_651188.1|DMEL
OG0009330	LOC6587449|XP_002014012.1|DPER	Adgf-D|NP_524345.2|DMEL
OG0009331	LOC6588214|XP_002013379.1|DPER	CG14292|NP_650759.1|DMEL
OG0009332	LOC6587503|XP_002013884.2|DPER	CG11656|NP_650251.1|DMEL
OG0009333	LOC6587866|XP_002012777.1|DPER	CG5849|NP_650979.1|DMEL
OG0009334	LOC6595166|XP_026851164.1|DPER	CG15545|NP_651830.1|DMEL
OG0009335	LOC113566608|XP_026848814.1|DPER	COX7AL|NP_649793.1|DMEL
OG0009336	LOC6598668|XP_002023755.1|DPER	Loxl1|NP_524607.1|DMEL
OG0009337	LOC6596954|XP_026845521.1|DPER	CG2750|NP_572787.2|DMEL
OG0009338	LOC6594600|XP_002019303.1|DPER	CG1092|NP_730797.2|DMEL
OG0009339	LOC6594603|XP_026850337.1|DPER	TwdlF|NP_649443.1|DMEL
OG0009340	LOC6588414|XP_002013178.1|DPER	yellow-e3|NP_650288.1|DMEL
OG0009341	LOC6587688|XP_002013347.2|DPER	CG4360|NP_650879.1|DMEL
OG0009342	LOC6598825|XP_026845194.1|DPER, LOC113567347|XP_026850670.1|DPER	CG6753|NP_650219.2|DMEL
OG0009343	LOC113566735|XP_026849475.1|DPER, LOC6598827|XP_002023939.1|DPER	Dtg|NP_650220.2|DMEL
OG0009344	LOC6587842|XP_002012793.1|DPER	Gr93a|NP_524442.2|DMEL
OG0009345	LOC6595123|XP_026850751.1|DPER	CG5612|NP_651572.2|DMEL
OG0009346	LOC6587243|XP_002013056.2|DPER	CG3330|NP_651558.2|DMEL
OG0009347	LOC6588510|XP_002013978.1|DPER	TwdlD|NP_651492.1|DMEL
OG0009348	LOC6587411|XP_002013493.1|DPER	Muted|NP_001036744.1|DMEL
OG0009349	LOC6598631|XP_002023843.1|DPER	CG12783|NP_001262644.2|DMEL
OG0009350	LOC6595309|XP_002020436.1|DPER	CG31010|NP_733398.1|DMEL
OG0009351	LOC6595314|XP_002020441.2|DPER	PH4alphaPV|NP_733395.1|DMEL
OG0009352	LOC6587698|XP_002013284.1|DPER	CG1077|NP_649617.1|DMEL
OG0009353	LOC6588566|XP_026850843.1|DPER	CG13856|NP_651036.1|DMEL
OG0009354	LOC6589506|XP_002015102.1|DPER	CG13144|NP_609415.1|DMEL
OG0009355	LOC6588841|XP_002014789.1|DPER	Nepl7|NP_609577.2|DMEL
OG0009356	LOC6588745|XP_026844301.1|DPER	CG8837|NP_608764.1|DMEL
OG0009357	LOC6588678|XP_002015207.1|DPER	CG34163|NP_001097150.1|DMEL
OG0009358	LOC6589027|XP_002014978.2|DPER	CG15418|NP_001334671.1|DMEL
OG0009359	LOC6589028|XP_002014979.1|DPER	Ugt36A1|NP_524686.3|DMEL
OG0009360	LOC6589254|XP_026844299.1|DPER	Mur29B|NP_723377.1|DMEL
OG0009361	LOC6589123|XP_002015279.2|DPER	CG7778|NP_609214.1|DMEL
OG0009362	LOC6589122|XP_002015278.1|DPER	CG14273|NP_609213.2|DMEL
OG0009363	LOC6596350|XP_002021488.1|DPER	CG34125|NP_001036334.1|DMEL
OG0009364	LOC6596477|XP_002021521.2|DPER	CG3557|NP_608680.1|DMEL
OG0009365	LOC6588694|XP_026844994.1|DPER	Cf2|NP_001350854.1|DMEL
OG0009366	LOC6588837|XP_002014689.1|DPER	CG31706|NP_723675.1|DMEL
OG0009367	LOC6593331|XP_002018807.1|DPER	CG17217|NP_609555.1|DMEL
OG0009368	LOC113565682|XP_026844256.1|DPER	CG33127|NP_787956.1|DMEL
OG0009369	LOC6604689|XP_026843364.1|DPER	CG3345|NP_608509.1|DMEL
OG0009370	LOC6589417|XP_002015220.1|DPER	CG14401|NP_001246115.1|DMEL
OG0009371	LOC6589064|XP_002015221.1|DPER	CG31675|NP_724298.1|DMEL
OG0009372	LOC6593756|XP_026843567.1|DPER	CG11601|NP_608513.1|DMEL
OG0009373	LOC6595712|XP_002020748.1|DPER	ninaD|NP_724087.1|DMEL
OG0009374	LOC6595434|XP_002020855.2|DPER	CG34313|NP_001097169.1|DMEL
OG0009376	LOC6589183|XP_002015185.2|DPER	CG17261|NP_608747.2|DMEL
OG0009377	LOC6593781|XP_002018773.1|DPER	EndoGI|NP_609781.1|DMEL
OG0009378	LOC6589534|XP_002014500.1|DPER	CG3841|NP_609300.1|DMEL
OG0009379	LOC6589326|XP_002014286.1|DPER	CG11029|NP_608955.1|DMEL
OG0009380	LOC6603544|XP_002028523.1|DPER	CG5727|NP_609355.1|DMEL
OG0009381	LOC113565846|XP_026845006.1|DPER, LOC6603592|XP_002028572.1|DPER	CG14005|NP_608959.1|DMEL
OG0009382	LOC6593685|XP_002018763.1|DPER	Pcp|NP_476673.1|DMEL
OG0009383	LOC6593567|XP_002019247.1|DPER	Nepl5|NP_609022.1|DMEL
OG0009384	LOC6598081|XP_002023253.1|DPER	NimC4|NP_609698.2|DMEL
OG0009385	LOC6598108|XP_002023249.1|DPER	NimC3|NP_524928.2|DMEL
OG0009386	LOC6598026|XP_026843483.1|DPER	CG33307|NP_995705.1|DMEL
OG0009387	LOC6590067|XP_002016279.1|DPER	Vha100-3|NP_725837.1|DMEL
OG0009388	LOC6591170|XP_002016273.1|DPER	Jheh3|NP_611387.1|DMEL
OG0009389	LOC6593136|XP_026842092.1|DPER	CG30411|NP_726325.1|DMEL
OG0009390	LOC6593187|XP_026842784.1|DPER	sktl|NP_477206.1|DMEL
OG0009391	LOC6596387|XP_002021540.1|DPER	Elba2|NP_608691.1|DMEL
OG0009392	LOC6590593|XP_002015558.1|DPER	Tsp42Ef|NP_523632.2|DMEL
OG0009393	LOC6591368|XP_026848212.1|DPER	CG14662|NP_649510.2|DMEL
OG0009394	LOC6590753|XP_002016145.1|DPER	CG10205|NP_725422.1|DMEL
OG0009395	LOC6591272|XP_002016027.1|DPER	Obp58d|NP_611711.1|DMEL
OG0009396	LOC6604480|XP_026842469.1|DPER	Obp47b|NP_610669.1|DMEL
OG0009397	LOC6590664|XP_002015939.1|DPER	CG34203|NP_001097397.1|DMEL
OG0009398	LOC6590293|XP_002016154.1|DPER	CG9875|NP_001163262.1|DMEL
OG0009399	LOC6601271|XP_002026400.1|DPER	CG13231|NP_610638.1|DMEL
OG0009400	LOC6593015|XP_002018256.1|DPER	CG13747|NP_610440.1|DMEL
OG0009401	LOC6588803|XP_002015124.1|DPER	CG14921|NP_609491.1|DMEL
OG0009402	LOC6591624|XP_002017191.1|DPER	bocks|NP_001014611.1|DMEL
OG0009403	LOC6590710|XP_002015994.1|DPER	CG7755|NP_611110.2|DMEL
OG0009404	LOC6590878|XP_002015546.1|DPER	Cyp6u1|NP_610252.3|DMEL
OG0009405	LOC6593017|XP_002018258.2|DPER	Ance-4|NP_610442.2|DMEL
