Orthogroup	DPER.longest_only	DSEC.longest_only
OG0009721	LOC6591295|XP_002015808.2|DPER	LOC6608802|XP_032572063.1|DSEC
OG0009723	LOC113566342|XP_026847395.1|DPER	LOC6610784|XP_002035350.1|DSEC
OG0009724	LOC113565077|XP_026841302.1|DPER	LOC6615304|XP_002039708.1|DSEC
OG0009725	LOC6592388|XP_002018143.2|DPER	LOC6615530|XP_002039909.1|DSEC
OG0009726	LOC6588392|XP_002014164.1|DPER	LOC6616834|XP_002041170.1|DSEC
OG0009727	LOC6593102|XP_002017885.1|DPER	LOC6609027|XP_002033731.1|DSEC
OG0009728	LOC6590617|XP_026840713.1|DPER	LOC6609989|XP_032571029.1|DSEC
OG0009729	LOC6590618|XP_002016705.1|DPER	LOC6609988|XP_002034624.1|DSEC
OG0009730	LOC6598287|XP_002023310.2|DPER	LOC6617634|XP_002041947.1|DSEC
OG0009731	LOC113565243|XP_026842780.1|DPER	LOC6608706|XP_002033430.2|DSEC
OG0009732	LOC6590433|XP_002015729.1|DPER	LOC6608177|XP_002032922.1|DSEC
OG0009733	LOC6599190|XP_002024347.1|DPER	LOC6619858|XP_002044071.1|DSEC
OG0009734	LOC6597639|XP_002022742.2|DPER	LOC6620239|XP_032582604.1|DSEC
OG0009735	LOC6588975|XP_002014567.1|DPER	LOC6611078|XP_002035635.1|DSEC
OG0009736	LOC6600218|XP_002025216.2|DPER	LOC6612225|XP_032582049.1|DSEC
OG0009737	LOC6587564|XP_002013909.1|DPER	LOC6606566|XP_032577636.1|DSEC
OG0009738	LOC6601778|XP_002026813.2|DPER	LOC6614867|XP_032581720.1|DSEC
OG0009739	LOC6601776|XP_002026811.1|DPER	LOC6614870|XP_032581025.1|DSEC
OG0009740	LOC6599228|XP_026848303.1|DPER	LOC6617567|XP_032581858.1|DSEC
OG0009741	LOC6593994|XP_026843578.1|DPER	LOC6611802|XP_002036324.1|DSEC
OG0009742	LOC6599128|XP_026849244.1|DPER	LOC6618473|XP_002042743.2|DSEC
OG0009743	LOC6600677|XP_026848609.1|DPER	LOC6618030|XP_032580449.1|DSEC
OG0009744	LOC6596884|XP_002022099.2|DPER	LOC6612366|XP_002036875.1|DSEC
OG0009745	LOC6598569|XP_002023632.2|DPER	LOC6619789|XP_002044002.1|DSEC
OG0009746	LOC6602913|XP_002027936.2|DPER	LOC6605603|XP_002030421.1|DSEC
OG0009747	LOC6589358|XP_002015364.1|DPER	LOC6617424|XP_002041748.1|DSEC
OG0009748	LOC6597447|XP_026846490.1|DPER	LOC6614978|XP_002039395.1|DSEC
OG0009749	LOC6599016|XP_002024084.1|DPER	LOC6606130|XP_002030938.1|DSEC
OG0009750	LOC6601246|XP_026849965.1|DPER	LOC6610451|XP_032573920.1|DSEC
OG0009751	LOC6597210|XP_002022618.1|DPER	LOC6617459|XP_002041776.1|DSEC
OG0009752	LOC6600138|XP_002025255.1|DPER	LOC6616127|XP_002040492.1|DSEC
OG0009753	LOC6600140|XP_002025257.1|DPER	LOC6616126|XP_002040491.1|DSEC
OG0009754	LOC6590077|XP_002015667.1|DPER	LOC116800283|XP_032570050.1|DSEC
OG0009755	LOC6603094|XP_002028104.1|DPER	LOC6617910|XP_002042218.2|DSEC
OG0009756	LOC6597905|XP_026846963.1|DPER	LOC6617510|XP_002041826.1|DSEC
OG0009757	LOC6593157|XP_002018331.1|DPER	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC
OG0009758	LOC6594839|XP_002020243.1|DPER	LOC6612667|XP_032579405.1|DSEC
OG0009759	LOC6600715|XP_002025830.2|DPER	LOC6620599|XP_032580892.1|DSEC
OG0009760	LOC6596675|XP_026845924.1|DPER	LOC6615953|XP_002040320.2|DSEC
OG0009761	LOC6596681|XP_026845954.1|DPER	LOC6615948|XP_002040315.1|DSEC
OG0009762	LOC6600084|XP_026845143.1|DPER	LOC6616149|XP_002040514.1|DSEC
OG0009763	LOC6600632|XP_002025626.2|DPER	LOC6610353|XP_002034939.2|DSEC
OG0009764	LOC6600531|XP_002025718.2|DPER	LOC6606032|XP_002030843.1|DSEC
OG0009765	LOC6602177|XP_002027246.2|DPER	LOC6610267|XP_002034862.1|DSEC
OG0009766	LOC6601445|XP_002026447.1|DPER	LOC6610977|XP_002035534.1|DSEC
OG0009767	LOC6601457|XP_002026459.1|DPER	LOC6610991|XP_002035548.1|DSEC
OG0009768	LOC113566617|XP_026848853.1|DPER	LOC6610609|XP_002035176.1|DSEC
OG0009769	LOC6603012|XP_026849504.1|DPER	LOC6604984|XP_002029827.1|DSEC
OG0009770	LOC6597176|XP_026845420.1|DPER	LOC6611169|XP_032575073.1|DSEC
OG0009771	LOC6601096|XP_002026061.1|DPER	LOC6610149|XP_002034758.1|DSEC
OG0009772	LOC6599552|XP_002024661.1|DPER	LOC6610314|XP_032574988.1|DSEC
OG0009773	LOC6601644|XP_002026758.2|DPER	LOC6606004|XP_002030815.1|DSEC
OG0009774	LOC6601416|XP_026847918.1|DPER	LOC6606064|XP_002030874.1|DSEC
OG0009775	LOC6597160|XP_026845427.1|DPER	LOC6611182|XP_002035738.1|DSEC
OG0009776	LOC6600242|XP_002025407.2|DPER	LOC6605125|XP_032574393.1|DSEC
OG0009777	LOC6600258|XP_026849092.1|DPER	LOC6605139|XP_002029980.2|DSEC
OG0009778	LOC6599503|XP_026849545.1|DPER	LOC6610504|XP_002035084.1|DSEC
OG0009779	LOC6601372|XP_026847830.1|DPER	LOC6610946|XP_032575031.1|DSEC
OG0009780	LOC6601480|XP_026847758.1|DPER	LOC6610948|XP_002035505.1|DSEC
OG0009781	LOC6599530|XP_026849427.1|DPER	LOC6611016|XP_002035573.1|DSEC
OG0009783	LOC113566463|XP_026847922.1|DPER	LOC116800948|XP_032573697.1|DSEC
OG0009784	LOC6601179|XP_002026245.1|DPER	LOC6610488|XP_032575592.1|DSEC
OG0009785	LOC6601230|XP_026848208.1|DPER	LOC6616437|XP_032573956.1|DSEC
OG0009786	LOC6599646|XP_002024756.1|DPER	LOC6605011|XP_002029854.1|DSEC
OG0009787	LOC6599643|XP_002024753.1|DPER	LOC6605014|XP_002029857.1|DSEC
OG0009788	LOC113566936|XP_026849948.1|DPER	LOC6610452|XP_032573922.1|DSEC
OG0009789	LOC6596218|XP_002021286.1|DPER	LOC6610577|XP_002035150.1|DSEC
OG0009790	LOC6592719|XP_002018086.1|DPER	LOC6615442|XP_002039824.1|DSEC
OG0009791	LOC6602461|XP_002027523.1|DPER	LOC6604918|XP_002029761.1|DSEC
OG0009792	LOC6601438|XP_002026474.1|DPER	LOC6604887|XP_002029732.1|DSEC
OG0009793	LOC6603804|XP_026847371.1|DPER	LOC6610174|XP_002034782.1|DSEC
OG0009794	LOC6594039|XP_026850380.1|DPER	LOC6619727|XP_002043942.1|DSEC
OG0009795	LOC6603070|XP_002028088.1|DPER	LOC116801990|XP_032580536.1|DSEC
OG0009796	LOC6602313|XP_002027372.1|DPER	LOC6605197|XP_002030036.1|DSEC
OG0009797	LOC6599860|XP_026847307.1|DPER	LOC6604772|XP_002029625.1|DSEC
OG0009798	LOC6599859|XP_026847346.1|DPER	LOC6604771|XP_032573430.1|DSEC
OG0009799	LOC6597126|XP_002022314.2|DPER	LOC6616367|XP_002040727.1|DSEC
OG0009800	LOC6596198|XP_026845633.1|DPER	LOC6616469|XP_002040830.1|DSEC
OG0009801	LOC6601704|XP_026849918.1|DPER	LOC6610645|XP_002035212.1|DSEC
OG0009802	LOC6603569|XP_026848017.1|DPER	LOC6610647|XP_032574641.1|DSEC
OG0009803	LOC113566357|XP_026847454.1|DPER	LOC6605937|XP_002030750.1|DSEC
OG0009804	LOC6599884|XP_002024938.1|DPER	LOC6605922|XP_002030735.2|DSEC
OG0009806	LOC6599887|XP_002024941.1|DPER	LOC6605919|XP_002030732.1|DSEC
OG0009807	LOC6599704|XP_002024957.1|DPER	LOC6605898|XP_002030711.2|DSEC
OG0009808	LOC113565998|XP_026845400.1|DPER	LOC6610583|XP_032573599.1|DSEC
OG0009809	LOC6595922|XP_002021068.1|DPER	LOC6611101|XP_002035658.1|DSEC
OG0009810	LOC6601144|XP_026848209.1|DPER	LOC6616423|XP_002040783.1|DSEC
OG0009811	LOC6601143|XP_002026275.2|DPER	LOC6616422|XP_002040782.2|DSEC
OG0009812	LOC6603027|XP_002028009.1|DPER	LOC6611080|XP_002035637.1|DSEC
OG0009813	LOC6602413|XP_002027418.2|DPER	LOC6619361|XP_032573459.1|DSEC
OG0009814	LOC6603755|XP_026849071.1|DPER	LOC6610864|XP_002035430.1|DSEC
OG0009815	LOC6601506|XP_002026568.1|DPER	LOC6618373|XP_002042643.1|DSEC
OG0009816	LOC6595850|XP_002021380.1|DPER	LOC6605645|XP_002030463.1|DSEC
OG0009817	LOC6595849|XP_002021379.2|DPER	LOC6605644|XP_002030462.2|DSEC
OG0009818	LOC6602263|XP_026848572.1|DPER	LOC6605567|XP_002030389.1|DSEC
OG0009819	LOC6602264|XP_002027313.2|DPER	LOC6605568|XP_002030390.1|DSEC
OG0009820	LOC6602265|XP_002027314.2|DPER	LOC6605569|XP_002030391.1|DSEC
OG0009821	LOC6601853|XP_026849332.1|DPER	LOC6616342|XP_032574990.1|DSEC
OG0009822	LOC6598945|XP_002024132.1|DPER	LOC6618296|XP_002042569.1|DSEC
OG0009823	LOC6601220|XP_002026316.1|DPER	LOC116801025|XP_032574168.1|DSEC
OG0009824	LOC6598967|XP_026847820.1|DPER	LOC6605246|XP_002030084.1|DSEC
OG0009825	LOC6602205|XP_026847998.1|DPER	LOC6605586|XP_002030405.1|DSEC
OG0009826	LOC6603259|XP_026848172.1|DPER	LOC6616557|XP_002040916.1|DSEC
OG0009827	LOC6603260|XP_002028247.2|DPER	LOC6616556|XP_002040915.1|DSEC
OG0009828	LOC6598866|XP_002024039.1|DPER	LOC6605260|XP_002030098.1|DSEC
OG0009829	LOC6596046|XP_002021230.1|DPER	LOC6605840|XP_002030654.2|DSEC
OG0009830	LOC6595760|XP_002021341.2|DPER	LOC6616500|XP_002040860.1|DSEC
OG0009831	LOC6595791|XP_002021336.1|DPER	LOC6616504|XP_002040864.2|DSEC
OG0009832	LOC6595790|XP_002021335.1|DPER	LOC6616505|XP_002040865.1|DSEC
OG0009833	LOC6596965|XP_026845567.1|DPER	LOC6605820|XP_002030635.2|DSEC
OG0009834	LOC6590638|XP_002016141.1|DPER	LOC6609206|XP_002033897.1|DSEC
OG0009835	LOC6591312|XP_002016135.1|DPER	LOC6609613|XP_002034290.1|DSEC
OG0009836	LOC6594047|XP_002019870.1|DPER	LOC6619100|XP_002043340.1|DSEC
OG0009837	LOC6587317|XP_026844152.1|DPER	LOC6616808|XP_032577756.1|DSEC
OG0009838	LOC6595709|XP_002020745.1|DPER	LOC6614526|XP_002038957.1|DSEC
OG0009839	LOC113565125|XP_026841729.1|DPER	LOC116800676|XP_032572868.1|DSEC
OG0009840	LOC6597943|XP_002023178.1|DPER	LOC6614695|XP_002039122.1|DSEC
OG0009841	LOC6588781|XP_026844657.1|DPER	LOC6613547|XP_002038015.1|DSEC
OG0009842	LOC6597092|XP_002022283.1|DPER	LOC6605685|XP_002030501.2|DSEC
OG0009843	LOC6596203|XP_002021271.2|DPER	LOC6610595|XP_002035168.2|DSEC
OG0009844	LOC6604116|XP_026849627.1|DPER	LOC6605662|XP_002030480.2|DSEC
OG0009845	LOC6590818|XP_002016675.1|DPER	LOC6609230|XP_002033921.2|DSEC
OG0009846	LOC6593330|XP_002018806.2|DPER	LOC6611299|XP_002035846.1|DSEC
OG0009847	LOC6596880|XP_026845812.1|DPER	LOC6612370|XP_002036879.2|DSEC
OG0009848	LOC6596794|XP_002021874.1|DPER	LOC6612429|XP_002036937.1|DSEC
OG0009849	LOC6595285|XP_026847006.1|DPER	LOC6607824|XP_032576366.1|DSEC
OG0009850	LOC6600708|XP_026848645.1|DPER	LOC6620597|XP_002044801.2|DSEC
OG0009851	LOC6589281|XP_002014651.2|DPER, LOC6596332|XP_026843544.1|DPER	LOC116802242|XP_032581965.1|DSEC
OG0009852	LOC6591681|XP_002016896.2|DPER	LOC6605512|XP_002030345.1|DSEC
OG0009853	LOC6599124|XP_002024389.1|DPER	LOC6618480|XP_002042750.1|DSEC
OG0009855	LOC6593877|XP_026843597.1|DPER	LOC6611742|XP_002036265.2|DSEC
OG0009856	LOC6604345|XP_026843484.1|DPER	LOC6617902|XP_032583516.1|DSEC
OG0009857	LOC6597941|XP_002023176.1|DPER	LOC6614693|XP_032578035.1|DSEC
OG0009858	LOC6589448|XP_002014475.1|DPER	LOC6611856|XP_002036378.2|DSEC
OG0009859	LOC6596463|XP_002021758.1|DPER	LOC6621637|XP_032570284.1|DSEC
OG0009860	LOC6589665|XP_002014301.1|DPER	LOC6612083|XP_032583476.1|DSEC
OG0009861	LOC6595693|XP_002020719.1|DPER	LOC6617380|XP_002041705.2|DSEC
OG0009862	LOC6589205|XP_002014695.2|DPER	LOC6612178|XP_002036695.2|DSEC
OG0009864	LOC6589114|XP_026844516.1|DPER	LOC6618197|XP_002042472.1|DSEC
OG0009865	LOC6595380|XP_002020816.1|DPER	LOC6613369|XP_002037843.1|DSEC
OG0009866	LOC6601358|XP_026847905.1|DPER	LOC6605163|XP_032575226.1|DSEC
OG0009867	LOC6599661|XP_002024793.2|DPER	LOC6610820|XP_002035386.1|DSEC
OG0009868	LOC6602297|XP_002027356.1|DPER	LOC6619409|XP_002043624.1|DSEC
OG0009870	LOC6598939|XP_026848987.1|DPER	LOC6618291|XP_002042564.1|DSEC
OG0009871	LOC6592363|XP_026841876.1|DPER	LOC6608906|XP_032570631.1|DSEC
OG0009872	LOC6600813|XP_002025880.1|DPER	LOC6615324|XP_002039725.1|DSEC
OG0009873	LOC6593200|XP_026840928.1|DPER	LOC6615513|XP_032572968.1|DSEC
OG0009874	LOC6598895|XP_002024100.1|DPER	LOC6606145|XP_002030953.1|DSEC
OG0009875	LOC6603256|XP_002028243.2|DPER	LOC6616560|XP_002040919.1|DSEC
OG0009876	LOC6590250|XP_002016542.2|DPER	LOC6608836|XP_032572894.1|DSEC
OG0009877	LOC6593275|XP_026842268.1|DPER	LOC6608330|XP_032572689.1|DSEC
OG0009878	LOC113565073|XP_026841255.1|DPER	LOC116800346|XP_032570498.1|DSEC
OG0009879	LOC6592812|XP_002017609.1|DPER	LOC6609683|XP_002034341.1|DSEC
OG0009880	LOC6593179|XP_002018113.1|DPER	LOC6615503|XP_002039882.1|DSEC
OG0009881	LOC6590267|XP_026842309.1|DPER	LOC6608986|XP_002033699.2|DSEC
OG0009882	LOC113565025|XP_026840606.1|DPER	LOC6615744|XP_002040115.1|DSEC
OG0009883	LOC6593235|XP_002018356.2|DPER	LOC6610078|XP_002034694.2|DSEC
OG0009884	LOC6593238|XP_002018359.1|DPER	LOC6610080|XP_002034696.1|DSEC
OG0009885	LOC6593037|XP_002017714.1|DPER	LOC6608401|XP_032571577.1|DSEC
OG0009886	LOC6590043|XP_002016437.1|DPER	LOC6609529|XP_002034212.2|DSEC
OG0009887	LOC6592461|XP_002017796.1|DPER	LOC6608216|XP_002032960.1|DSEC
OG0009888	LOC6590242|XP_002016716.1|DPER	LOC6609970|XP_002034614.1|DSEC
OG0009889	LOC6589930|XP_026842069.1|DPER	LOC6615662|XP_002040033.1|DSEC
OG0009890	LOC6601626|XP_002026629.1|DPER	LOC6609470|XP_002034155.2|DSEC
OG0009891	LOC6592817|XP_002017614.1|DPER	LOC6613795|XP_002038264.1|DSEC
OG0009892	LOC6587379|XP_002013667.2|DPER, LOC6603106|XP_026847157.1|DPER, LOC6597457|XP_026849308.1|DPER	LOC6619972|XP_032582537.1|DSEC
OG0009893	LOC6592197|XP_002017832.1|DPER	LOC6608752|XP_002033475.2|DSEC
OG0009894	LOC6587674|XP_026850811.1|DPER	LOC6614307|XP_032579473.1|DSEC
OG0009895	LOC6594200|XP_026851199.1|DPER	LOC6614233|XP_002038678.1|DSEC
OG0009896	LOC6591908|XP_002017055.2|DPER	LOC6619718|XP_002043933.1|DSEC
OG0009897	LOC6594235|XP_002019969.2|DPER	LOC6606223|XP_002031031.1|DSEC
OG0009898	LOC6591636|XP_002017127.1|DPER	LOC6606321|XP_002031126.1|DSEC
OG0009899	LOC6587404|XP_002013234.1|DPER	LOC6606401|XP_002031206.1|DSEC
OG0009900	LOC6588498|XP_002013914.1|DPER	LOC6606559|XP_002031360.1|DSEC
OG0009901	LOC6591647|XP_002016860.1|DPER	LOC6617047|XP_002041375.1|DSEC
OG0009902	LOC6594058|XP_002019857.2|DPER	LOC6606927|XP_032577322.1|DSEC
OG0009903	LOC6594630|XP_002019476.1|DPER	LOC6614196|XP_002038643.1|DSEC
OG0009904	LOC113567326|XP_026850532.1|DPER	LOC6606351|XP_002031156.1|DSEC
OG0009905	LOC6588615|XP_026840140.1|DPER	LOC6606504|XP_032576462.1|DSEC
OG0009906	LOC6588500|XP_002013162.1|DPER	LOC6606511|XP_002031312.1|DSEC
OG0009907	LOC6598842|XP_002023960.1|DPER	LOC6619224|XP_002043443.1|DSEC
OG0009909	LOC6587210|XP_002013023.2|DPER	LOC6617141|XP_002041468.1|DSEC
OG0009910	LOC6587496|XP_002013525.2|DPER	LOC6607302|XP_002032081.2|DSEC, LOC6607301|XP_032579535.1|DSEC
OG0009911	LOC6590463|XP_026842243.1|DPER	LOC6615690|XP_002040061.1|DSEC
OG0009912	LOC6596473|XP_002021768.1|DPER	LOC6614748|XP_002039167.1|DSEC
OG0009913	LOC6603375|XP_002028355.1|DPER	LOC6613161|XP_002037642.1|DSEC
OG0009915	LOC6589043|XP_002015355.1|DPER, LOC6589781|XP_002015357.1|DPER, LOC6589044|XP_026843999.1|DPER	LOC6617414|XP_002041739.1|DSEC
OG0009916	LOC6598103|XP_026843557.1|DPER	LOC6611234|XP_032569812.1|DSEC
OG0009919	LOC113565509|XP_026843547.1|DPER	LOC6612723|XP_002037226.1|DSEC, LOC6605559|XP_002030381.1|DSEC
OG0009922	LOC113566558|XP_026848439.1|DPER	LOC6619402|XP_002043617.1|DSEC
OG0009925	LOC6591734|XP_026844082.1|DPER	LOC6606804|XP_002031601.1|DSEC
OG0009927	LOC6596672|XP_002021975.1|DPER	LOC6615957|XP_002040324.2|DSEC
OG0009928	LOC6595051|XP_002020574.1|DPER	LOC6612752|XP_032577451.1|DSEC
OG0009930	LOC6597588|XP_002022775.1|DPER	LOC6614782|XP_002039202.2|DSEC
OG0009931	LOC113565240|XP_026842769.1|DPER	LOC6615410|XP_032571806.1|DSEC
OG0009932	LOC6592923|XP_002018443.2|DPER	LOC6608427|XP_002033161.1|DSEC
OG0009934	LOC6600319|XP_002025373.1|DPER	LOC6610900|XP_002035463.1|DSEC
OG0009937	LOC113565792|XP_026844771.1|DPER	LOC116800889|XP_032573141.1|DSEC
OG0009938	LOC6598427|XP_026848708.1|DPER	LOC6618087|XP_002042385.1|DSEC
OG0009940	LOC6592008|XP_026849438.1|DPER	LOC6616953|XP_032579162.1|DSEC
OG0009941	LOC6593705|XP_002018629.1|DPER	LOC6613490|XP_002037959.1|DSEC
OG0009942	LOC6601263|XP_026842001.1|DPER	LOC6608423|XP_002033157.1|DSEC
OG0009943	LOC6589003|XP_026844317.1|DPER	LOC6612095|XP_002036612.1|DSEC
OG0009944	LOC6596673|XP_002021976.1|DPER	LOC6615956|XP_002040323.1|DSEC
OG0009945	LOC6596898|XP_026849894.1|DPER	LOC6617594|XP_002041907.1|DSEC
OG0009946	LOC113564927|XP_026840202.1|DPER	LOC116801446|XP_032576960.1|DSEC
OG0009947	LOC6602930|XP_026848848.1|DPER	LOC6610937|XP_002035494.1|DSEC
OG0009948	LOC6596831|XP_002022012.1|DPER	LOC6615927|XP_002040295.1|DSEC
OG0009949	LOC6591376|XP_002017240.2|DPER	LOC6613904|XP_002038370.2|DSEC
OG0009950	LOC6594158|XP_026840247.1|DPER	LOC6606786|XP_002031583.1|DSEC
OG0009951	LOC6594094|XP_002019686.1|DPER	LOC6619020|XP_002043265.1|DSEC
OG0009952	LOC6591411|XP_002016937.1|DPER	LOC6616634|XP_002040991.1|DSEC
OG0009953	LOC6592007|XP_002017435.2|DPER	LOC6616954|XP_002041282.1|DSEC
OG0009954	LOC6591689|XP_002017326.1|DPER	LOC6606752|XP_002031549.1|DSEC
OG0009955	LOC6590339|XP_002016296.2|DPER	LOC6609306|XP_032570952.1|DSEC
OG0009956	LOC6600792|XP_002025815.2|DPER	LOC6612378|XP_002036887.2|DSEC
OG0009957	LOC6594970|XP_002020489.1|DPER	LOC6612801|XP_032576754.1|DSEC
OG0009958	LOC6587957|XP_002013014.1|DPER	LOC6617131|XP_002041458.1|DSEC
OG0009960	LOC6594386|XP_002019300.1|DPER	LOC6613803|XP_002038272.1|DSEC
OG0009961	LOC6594607|XP_002019310.1|DPER	LOC6613790|XP_002038259.1|DSEC
OG0009962	LOC6587801|XP_002014045.1|DPER	LOC6606540|XP_002031341.1|DSEC
OG0009963	LOC6587635|XP_002013557.1|DPER	LOC6607411|XP_002032184.1|DSEC
OG0009964	LOC6595091|XP_002020153.1|DPER	LOC6607612|XP_002032380.1|DSEC
OG0009965	LOC6594832|XP_002020527.1|DPER	LOC6612875|XP_032578293.1|DSEC
OG0009966	LOC6589842|XP_026844902.1|DPER	LOC6614479|XP_032579766.1|DSEC
OG0009967	LOC6589256|XP_002015282.2|DPER	LOC6614619|XP_002039047.1|DSEC
OG0009968	LOC113565844|XP_026844986.1|DPER	LOC6617239|XP_002041566.1|DSEC
OG0009969	LOC6589081|XP_026844506.1|DPER	LOC6614409|XP_032583178.1|DSEC
OG0009970	LOC6588736|XP_002014933.1|DPER	LOC6614590|XP_032583010.1|DSEC
OG0009971	LOC6595429|XP_026844780.1|DPER	LOC6614448|XP_032583050.1|DSEC
OG0009972	LOC6589302|XP_002014393.1|DPER	LOC6611959|XP_002036476.1|DSEC
OG0009973	LOC6589879|XP_002014375.2|DPER	LOC6608115|XP_002032863.1|DSEC
OG0009974	LOC6596523|XP_026843228.1|DPER	LOC6618275|XP_002042548.2|DSEC
OG0009975	LOC6596339|XP_002021695.1|DPER	LOC6613500|XP_032578056.1|DSEC
OG0009976	LOC6593303|XP_002019191.1|DPER	LOC6611406|XP_002035950.1|DSEC
OG0009977	LOC6589139|XP_026844004.1|DPER	LOC6611911|XP_032569879.1|DSEC
OG0009978	LOC6588967|XP_002014427.1|DPER	LOC6611913|XP_002036430.1|DSEC
OG0009979	LOC6596255|XP_002021784.1|DPER	LOC6617833|XP_002042141.1|DSEC
OG0009980	LOC6596941|XP_002022223.2|DPER	LOC6618860|XP_002043108.2|DSEC
OG0009981	LOC6590282|XP_002016339.1|DPER	LOC6609721|XP_002034378.1|DSEC
OG0009982	LOC6590284|XP_002016341.2|DPER	LOC6609723|XP_002034380.2|DSEC
OG0009983	LOC6593201|XP_026840929.1|DPER	LOC6615514|XP_002039893.1|DSEC
OG0009984	LOC6600799|XP_002025970.1|DPER	LOC6608861|XP_002033575.1|DSEC
OG0009985	LOC113565129|XP_026841780.1|DPER	LOC116800640|XP_032572599.1|DSEC
OG0009986	LOC6591005|XP_026842838.1|DPER	LOC6607945|XP_002032695.1|DSEC
OG0009987	LOC6590949|XP_002016019.1|DPER	LOC6615577|XP_002039951.1|DSEC
OG0009988	LOC6590948|XP_002016018.1|DPER	LOC6615576|XP_002039950.1|DSEC
OG0009989	LOC6590458|XP_026842594.1|DPER	LOC6615407|XP_002039789.1|DSEC
OG0009990	LOC6593111|XP_002018340.1|DPER	LOC6610063|XP_032571772.1|DSEC
OG0009991	LOC6590874|XP_026842770.1|DPER	LOC6609158|XP_002033860.2|DSEC
OG0009992	LOC6600408|XP_002025442.1|DPER	LOC6620376|XP_002044558.1|DSEC
OG0009993	LOC6599339|XP_026847211.1|DPER	LOC6620222|XP_032581923.1|DSEC
OG0009994	LOC6598334|XP_026846319.1|DPER	LOC6612516|XP_032580823.1|DSEC
OG0009995	LOC6596955|XP_026845437.1|DPER	LOC6620198|XP_032581128.1|DSEC
OG0009996	LOC6596854|XP_002022086.1|DPER	LOC6620190|XP_002044401.1|DSEC
OG0009997	LOC6597494|XP_002022642.1|DPER	LOC6619782|XP_002043995.1|DSEC
OG0009998	LOC6598252|XP_026846236.1|DPER	LOC6619916|XP_002044128.1|DSEC
OG0009999	LOC6597488|XP_026848878.1|DPER	LOC6619003|XP_002043248.1|DSEC
OG0010000	LOC6597291|XP_002022432.1|DPER	LOC6619743|XP_002043958.1|DSEC
OG0010001	LOC6599385|XP_002024437.1|DPER	LOC6620315|XP_002044523.2|DSEC
OG0010002	LOC113566354|XP_026847437.1|DPER	LOC116801122|XP_032574741.1|DSEC
OG0010003	LOC6589604|XP_002014311.2|DPER	LOC6612094|XP_002036611.1|DSEC
OG0010004	LOC6600220|XP_002025218.2|DPER	LOC6612226|XP_002036738.1|DSEC
OG0010005	LOC6598432|XP_002023610.1|DPER	LOC6611029|XP_002035586.2|DSEC
OG0010006	LOC6598447|XP_026848672.1|DPER	LOC6618058|XP_002042356.1|DSEC
OG0010007	LOC6599261|XP_026848278.1|DPER	LOC6612329|XP_002036839.2|DSEC
OG0010008	LOC6601745|XP_002026820.1|DPER	LOC6614861|XP_002039279.2|DSEC
OG0010009	LOC6593474|XP_002019232.1|DPER	LOC6614727|XP_002039151.1|DSEC
OG0010010	LOC6599436|XP_002024534.1|DPER	LOC6615150|XP_032580750.1|DSEC
OG0010011	LOC6597776|XP_002022979.1|DPER	LOC6612494|XP_002037002.2|DSEC
OG0010012	LOC6599177|XP_026848322.1|DPER	LOC6618505|XP_032581741.1|DSEC
OG0010013	LOC6600723|XP_026848697.1|DPER	LOC6617618|XP_002041931.1|DSEC
OG0010014	LOC6599315|XP_026847105.1|DPER	LOC6617534|XP_032580338.1|DSEC
OG0010015	LOC6600724|XP_026848642.1|DPER	LOC6617617|XP_032581973.1|DSEC
OG0010016	LOC113566314|XP_026847217.1|DPER	LOC6620304|XP_002044512.1|DSEC
OG0010017	LOC6600722|XP_002025792.1|DPER	LOC6617619|XP_002041932.1|DSEC
OG0010018	LOC6600169|XP_002025268.2|DPER	LOC6616113|XP_002040478.1|DSEC
OG0010019	LOC6598401|XP_002023524.2|DPER	LOC6619548|XP_032580776.1|DSEC
OG0010020	LOC6597409|XP_026846555.1|DPER	LOC6619754|XP_032580280.1|DSEC
OG0010021	LOC6600038|XP_002025085.1|DPER	LOC6617978|XP_002042286.1|DSEC
OG0010022	LOC6597729|XP_026847041.1|DPER	LOC6615218|XP_032581425.1|DSEC
OG0010023	LOC6598348|XP_026846338.1|DPER	LOC6615854|XP_002040224.2|DSEC
OG0010024	LOC6598346|XP_002023472.1|DPER	LOC6615853|XP_002040223.1|DSEC
OG0010025	LOC6596766|XP_026845838.1|DPER	LOC6616019|XP_032581770.1|DSEC
OG0010026	LOC6602660|XP_002027700.1|DPER	LOC116802102|XP_032581133.1|DSEC
OG0010027	LOC6602663|XP_026845976.1|DPER	LOC6619824|XP_032580859.1|DSEC
OG0010028	LOC6599186|XP_026848247.1|DPER	LOC6619863|XP_032581499.1|DSEC
OG0010029	LOC6597329|XP_026846489.1|DPER	LOC6615084|XP_002039500.1|DSEC
OG0010030	LOC6598226|XP_002023368.1|DPER	LOC6618419|XP_002042692.1|DSEC
OG0010031	LOC6598223|XP_002023365.1|DPER	LOC6618420|XP_002042693.2|DSEC
OG0010032	LOC6596403|XP_002021588.1|DPER	LOC6611373|XP_002035918.1|DSEC
OG0010033	LOC113566143|XP_026846273.1|DPER	LOC6616218|XP_002040583.1|DSEC
OG0010034	LOC6598457|XP_002023685.2|DPER	LOC6616214|XP_002040579.1|DSEC
