Orthogroup	DPER.longest_only	DSIM.longest_only
OG0010524	LOC6592226|XP_026841159.1|DPER	LOC6735658|XP_002082576.1|DSIM
OG0010525	LOC6590629|XP_002016720.1|DPER	LOC6735281|XP_016028645.1|DSIM
OG0010526	LOC6590626|XP_002016717.1|DPER	LOC6735282|XP_002082250.1|DSIM
OG0010527	LOC6590310|XP_002015855.1|DPER	LOC6735852|XP_002082762.2|DSIM
OG0010528	LOC6590443|XP_002015870.1|DPER	LOC6735836|XP_016029206.1|DSIM
OG0010529	LOC113565065|XP_026841120.1|DPER	LOC27209074|XP_016029203.1|DSIM
OG0010530	LOC6590658|XP_002016416.1|DPER	LOC6734832|XP_002081834.1|DSIM
OG0010531	LOC6591385|XP_002016784.2|DPER	LOC6729518|XP_016036191.1|DSIM
OG0010532	LOC6594278|XP_002019604.1|DPER	LOC6728877|XP_002104210.2|DSIM
OG0010533	LOC113566654|XP_026849015.1|DPER	LOC6738550|XP_016032401.1|DSIM
OG0010534	LOC6594359|XP_002019951.1|DPER	LOC6727249|XP_016033756.1|DSIM
OG0010535	LOC113567263|XP_026850330.1|DPER	LOC6727392|XP_002102777.1|DSIM
OG0010536	LOC6594092|XP_002019684.1|DPER	LOC6727396|XP_002102781.1|DSIM
OG0010537	LOC6594342|XP_002019600.1|DPER	LOC27208561|XP_016035574.1|DSIM
OG0010538	LOC6594517|XP_026850524.1|DPER	LOC6727883|XP_039150681.1|DSIM
OG0010539	LOC113567451|XP_026851181.1|DPER	LOC120284976|XP_039150816.1|DSIM
OG0010540	LOC6595333|XP_002020546.1|DPER	LOC6730217|XP_002105500.1|DSIM
OG0010541	LOC6598871|XP_026847926.1|DPER	LOC6737649|XP_002084481.2|DSIM
OG0010542	LOC6587906|XP_002013313.2|DPER	LOC6726953|XP_002102355.1|DSIM
OG0010543	LOC6594736|XP_026849943.1|DPER	LOC6730190|XP_016036947.1|DSIM
OG0010544	LOC6587651|XP_002013911.1|DPER	LOC6728251|XP_002103600.1|DSIM
OG0010545	LOC6587421|XP_026850483.1|DPER	LOC6728296|XP_016034932.1|DSIM
OG0010546	LOC6588229|XP_002013382.1|DPER	LOC6727523|XP_002102903.1|DSIM
OG0010547	LOC6588195|XP_002013380.2|DPER	LOC6727520|XP_002102900.1|DSIM
OG0010548	LOC6588539|XP_002013974.1|DPER	LOC6729765|XP_002105071.1|DSIM
OG0010549	LOC6594946|XP_026851142.1|DPER	LOC6728337|XP_002103685.1|DSIM
OG0010550	LOC6595132|XP_026840170.1|DPER	LOC6730084|XP_002105377.1|DSIM
OG0010551	LOC6587930|XP_002012826.2|DPER	LOC6730099|XP_002105392.2|DSIM
OG0010552	LOC6594754|XP_002020406.2|DPER	LOC6730288|XP_016037049.1|DSIM
OG0010553	LOC6595053|XP_002020407.2|DPER	LOC6730287|XP_016037048.1|DSIM
OG0010554	LOC6595186|XP_026839910.1|DPER	LOC6729874|XP_016036635.1|DSIM
OG0010555	LOC6588250|XP_002013762.1|DPER	LOC6729139|XP_002104460.3|DSIM
OG0010556	LOC6591754|XP_002017415.1|DPER	LOC6729672|XP_002104978.1|DSIM
OG0010557	LOC6594075|XP_002019735.2|DPER	LOC6728575|XP_002103916.1|DSIM
OG0010558	LOC6594136|XP_002019762.1|DPER, LOC6594139|XP_002019765.1|DPER, LOC6594024|XP_002019722.1|DPER	LOC6728586|XP_016035217.1|DSIM
OG0010559	LOC6591722|XP_002016899.1|DPER	LOC27206485|XP_016036364.1|DSIM
OG0010560	LOC6591441|XP_026847888.1|DPER	LOC6727008|XP_016033499.1|DSIM
OG0010561	LOC6594086|XP_026850342.1|DPER	LOC6727624|XP_016034215.1|DSIM
OG0010562	LOC6594066|XP_002019865.1|DPER	LOC6728623|XP_002103964.1|DSIM
OG0010563	LOC6594044|XP_002019867.1|DPER	LOC6728625|XP_002103966.1|DSIM
OG0010564	LOC6587182|XP_002013041.1|DPER	LOC27207192|XP_016036786.1|DSIM
OG0010565	LOC6595331|XP_002020544.1|DPER	LOC6730219|XP_002105502.1|DSIM
OG0010566	LOC113567428|XP_026851009.1|DPER	LOC27207674|XP_039150981.1|DSIM
OG0010567	LOC6587968|XP_002013336.1|DPER	LOC6727340|XP_039150842.1|DSIM
OG0010568	LOC6595319|XP_002020446.2|DPER	LOC6730255|XP_002105538.1|DSIM
OG0010569	LOC6595057|XP_002020411.1|DPER	LOC27206384|XP_016037047.1|DSIM
OG0010570	LOC6598756|XP_002023790.1|DPER	LOC6729771|XP_002105077.2|DSIM
OG0010571	LOC6594962|XP_002020330.2|DPER	LOC6727324|XP_002102710.1|DSIM
OG0010572	LOC6587900|XP_002012808.1|DPER	LOC6729025|XP_002104346.1|DSIM
OG0010573	LOC6595283|XP_002020349.1|DPER	LOC27209090|XP_039151073.1|DSIM
OG0010574	LOC6595282|XP_002020348.1|DPER	LOC27206431|XP_016036158.1|DSIM
OG0010575	LOC6598856|XP_002023743.1|DPER	LOC6730329|XP_002105611.2|DSIM
OG0010576	LOC6598647|XP_002023828.2|DPER	LOC6728699|XP_002104035.1|DSIM
OG0010577	LOC6598733|XP_002023802.1|DPER	LOC6727736|XP_016034308.1|DSIM
OG0010578	LOC6594973|XP_002020492.2|DPER	LOC6730165|XP_002105456.1|DSIM
OG0010579	LOC6591615|XP_002017117.1|DPER	LOC6728035|XP_002103387.1|DSIM
OG0010580	LOC6591359|XP_026849651.1|DPER	LOC6727681|XP_002103043.1|DSIM
OG0010581	LOC6594657|XP_026851083.1|DPER	LOC27207968|XP_016025870.1|DSIM
OG0010582	LOC6587213|XP_002013541.2|DPER	LOC6729969|XP_002105263.3|DSIM
OG0010583	LOC6587568|XP_002013092.2|DPER	LOC6727711|XP_002103073.1|DSIM
OG0010584	LOC6588661|XP_002013941.2|DPER	LOC6728071|XP_002103423.1|DSIM
OG0010585	LOC6588030|XP_002013593.1|DPER	LOC6728161|XP_016034770.1|DSIM
OG0010586	LOC6591696|XP_002017267.1|DPER	LOC6726743|XP_002102154.1|DSIM
OG0010587	LOC6594828|XP_002020523.2|DPER, LOC113567356|XP_026850696.1|DPER	LOC6730237|XP_016036990.1|DSIM
OG0010588	LOC113567329|XP_026850572.1|DPER	LOC27206490|XP_016036520.1|DSIM
OG0010589	LOC6592529|XP_002018231.1|DPER	LOC6735908|XP_016029259.1|DSIM
OG0010590	LOC6589562|XP_026844796.1|DPER	LOC6731424|XP_016024041.1|DSIM
OG0010592	LOC6603530|XP_026843368.1|DPER	LOC6732588|XP_016025273.1|DSIM
OG0010593	LOC6595995|XP_002021016.1|DPER	LOC6738794|XP_016032608.1|DSIM
OG0010594	LOC6588024|XP_002013361.2|DPER, LOC6588099|XP_002013378.1|DPER	LOC6737140|XP_016030770.1|DSIM
OG0010595	LOC6602525|XP_002027506.2|DPER	LOC6737763|XP_002084591.1|DSIM
OG0010596	LOC6593605|XP_026843499.1|DPER	LOC27209181|XP_016031788.1|DSIM
OG0010597	LOC6595685|XP_002020711.1|DPER	LOC27209303|XP_002084343.1|DSIM
OG0010598	LOC113566505|XP_026848215.1|DPER	LOC27206308|XP_016032969.1|DSIM
OG0010599	LOC6596252|XP_002021781.1|DPER	LOC6732180|XP_002079309.1|DSIM
OG0010600	LOC6593584|XP_002018875.1|DPER	LOC6732194|XP_002079323.2|DSIM
OG0010601	LOC6593481|XP_002018920.1|DPER	LOC27207877|XP_016024906.1|DSIM
OG0010603	LOC6587897|XP_002013715.1|DPER, LOC6599333|XP_026850172.1|DPER	LOC6727268|XP_002102657.2|DSIM
OG0010612	LOC113565877|XP_026845040.1|DPER, LOC6589227|XP_002014216.1|DPER	LOC6731166|XP_039147373.1|DSIM
OG0010619	LOC113566280|XP_026847061.1|DPER	LOC6737277|XP_002084117.1|DSIM
OG0010621	LOC6601710|XP_026847036.1|DPER	LOC27207931|XP_016024856.1|DSIM
OG0010622	LOC113564950|XP_026840404.1|DPER	LOC6727892|XP_002103247.3|DSIM
OG0010624	LOC6592076|XP_002017525.2|DPER	LOC6728831|XP_002104165.1|DSIM
OG0010626	LOC6594358|XP_002019950.1|DPER	LOC27208395|XP_016033755.1|DSIM
OG0010628	LOC6594606|XP_026851277.1|DPER	LOC27207686|XP_016033140.1|DSIM
OG0010629	LOC6588382|XP_002013177.1|DPER	LOC6728217|XP_016034856.1|DSIM
OG0010630	LOC6598841|XP_002023959.2|DPER	LOC6727299|XP_002102686.1|DSIM
OG0010631	LOC6593571|XP_002019251.1|DPER	LOC6731202|XP_016023747.1|DSIM
OG0010632	LOC6592678|XP_002018203.2|DPER	LOC27206156|XP_039147808.1|DSIM
OG0010633	LOC6590305|XP_026840669.1|DPER	LOC6733258|XP_039147898.1|DSIM
OG0010634	LOC6590377|XP_002015479.1|DPER	LOC6734294|XP_002081323.1|DSIM
OG0010635	LOC6590395|XP_002015488.1|DPER	LOC6736111|XP_002083011.1|DSIM
OG0010636	LOC6601348|XP_026842540.1|DPER	LOC6733925|XP_002080969.1|DSIM
OG0010637	LOC6596385|XP_002021538.1|DPER	LOC6730731|XP_002077899.1|DSIM
OG0010638	LOC6600347|XP_002025506.1|DPER	LOC6725708|XP_016038978.1|DSIM
OG0010639	LOC6598178|XP_002023352.1|DPER	LOC6725456|XP_002106472.1|DSIM
OG0010640	LOC6598177|XP_026846293.1|DPER	LOC6725455|XP_002106471.1|DSIM
OG0010641	LOC6598174|XP_002023348.1|DPER	LOC6725452|XP_002106468.1|DSIM
OG0010642	LOC6599325|XP_002024568.1|DPER	LOC27207872|XP_016037981.1|DSIM
OG0010643	LOC6596725|XP_002021941.1|DPER	LOC6724868|XP_002105907.2|DSIM
OG0010644	LOC6599936|XP_002025128.2|DPER	LOC27206535|XP_016022872.1|DSIM
OG0010645	LOC6600454|XP_002025559.2|DPER	LOC6725751|XP_016039069.1|DSIM
OG0010646	LOC113566361|XP_026847460.1|DPER	LOC6738276|XP_002085087.1|DSIM
OG0010647	LOC6597163|XP_002022368.1|DPER	LOC27208501|XP_016030854.1|DSIM
OG0010648	LOC6596113|XP_002021266.1|DPER	LOC6737102|XP_016030728.1|DSIM
OG0010650	LOC6601198|XP_002026229.2|DPER, LOC6602473|XP_002027535.2|DPER	LOC6737332|XP_016031059.1|DSIM
OG0010653	LOC6591956|XP_026844484.1|DPER	LOC6729555|XP_002104863.1|DSIM
OG0010655	LOC113566006|XP_026845433.1|DPER	LOC6738192|XP_016032019.1|DSIM
OG0010657	LOC6600404|XP_002025459.1|DPER	LOC6725985|XP_002106967.1|DSIM
OG0010658	LOC6597032|XP_026845446.1|DPER	LOC6739857|XP_039153137.1|DSIM
OG0010659	LOC113566094|XP_026845922.1|DPER	LOC27206745|XP_039153225.1|DSIM
OG0010660	LOC6596814|XP_002022050.1|DPER	LOC6725071|XP_002106099.1|DSIM
OG0010661	LOC6602642|XP_002027663.1|DPER	LOC6738753|XP_039152752.1|DSIM
OG0010662	LOC6596838|XP_026845880.1|DPER	LOC6740749|XP_002077540.3|DSIM
OG0010663	LOC6599426|XP_026847181.1|DPER	LOC6739869|XP_016040213.1|DSIM
OG0010664	LOC6597319|XP_002022507.1|DPER	LOC6728579|XP_039152968.1|DSIM
OG0010665	LOC6601787|XP_002026839.1|DPER	LOC6739852|XP_039153906.1|DSIM
OG0010666	LOC6597826|XP_026846559.1|DPER	LOC27208047|XP_039153228.1|DSIM
OG0010667	LOC113566516|XP_026848324.1|DPER	LOC6725924|XP_039152795.1|DSIM
OG0010668	LOC6599174|XP_002024365.2|DPER	LOC27206912|XP_016039073.1|DSIM
OG0010669	LOC6597612|XP_026848946.1|DPER	LOC6740013|XP_016038451.1|DSIM
OG0010670	LOC6598480|XP_026846279.1|DPER	LOC27206778|XP_039153138.1|DSIM
OG0010671	LOC113566144|XP_026846277.1|DPER	LOC6724991|XP_002106026.1|DSIM
OG0010672	LOC6600453|XP_002025558.2|DPER	LOC6737952|XP_002084771.1|DSIM
OG0010673	LOC6600683|XP_026848637.1|DPER	LOC6726216|XP_002107191.1|DSIM
OG0010674	LOC6597737|XP_026846986.1|DPER	LOC6725165|XP_002106191.2|DSIM
OG0010675	LOC6598291|XP_002023493.1|DPER	LOC6726279|XP_002107240.2|DSIM
OG0010676	LOC6602675|XP_002027686.1|DPER, LOC6594118|XP_002019540.1|DPER	LOC6733147|XP_016026017.1|DSIM
OG0010677	LOC113566904|XP_026849904.1|DPER	LOC6725627|XP_016038837.1|DSIM
OG0010678	LOC6601784|XP_002026819.1|DPER	LOC27207663|XP_016039923.2|DSIM
OG0010679	LOC6593392|XP_002018604.2|DPER	LOC6736536|XP_002083406.1|DSIM
OG0010680	LOC6592062|XP_002016918.1|DPER	LOC6725369|XP_016038425.1|DSIM
OG0010681	LOC6597514|XP_002022696.1|DPER	LOC6725368|XP_016038419.1|DSIM
OG0010682	LOC6597511|XP_002022693.1|DPER	LOC6725365|XP_002106382.3|DSIM
OG0010683	LOC6593659|XP_002018829.1|DPER	LOC6732372|XP_039152533.1|DSIM
OG0010684	LOC6588934|XP_026844530.1|DPER	LOC6732368|XP_016025014.1|DSIM
OG0010685	LOC6593579|XP_002018870.1|DPER	LOC27206494|XP_016025630.1|DSIM
OG0010686	LOC6593718|XP_002018897.1|DPER	LOC6732213|XP_002079342.2|DSIM
OG0010687	LOC113565656|XP_026844113.1|DPER	LOC27208838|XP_016024470.2|DSIM
OG0010688	LOC6595444|XP_002020865.2|DPER	LOC6732043|XP_002079175.1|DSIM
OG0010689	LOC6589633|XP_026844559.1|DPER	LOC6731331|XP_016023930.1|DSIM
OG0010690	LOC6596636|XP_002021644.1|DPER	LOC6731861|XP_016024543.1|DSIM
OG0010693	LOC6593367|XP_002018588.2|DPER	LOC27208407|XP_039147192.1|DSIM
OG0010694	LOC6602247|XP_002027277.2|DPER	LOC6732152|XP_002079284.2|DSIM
OG0010695	LOC6589192|XP_002015013.1|DPER	LOC6731403|XP_002078556.1|DSIM
OG0010696	LOC6588954|XP_002015375.1|DPER	LOC6730631|XP_002077808.1|DSIM
OG0010697	LOC6593436|XP_002019121.1|DPER	LOC6731295|XP_002078451.1|DSIM
OG0010698	LOC113565548|XP_026843660.1|DPER	LOC27206903|XP_016023788.1|DSIM
OG0010699	LOC6593614|XP_002018983.1|DPER	LOC6733117|XP_002080194.1|DSIM
OG0010700	LOC6596507|XP_002021581.1|DPER	LOC6732441|XP_002079562.2|DSIM
OG0010701	LOC6596365|XP_002021550.1|DPER	LOC6730746|XP_002077914.2|DSIM
OG0010702	LOC6589340|XP_002014558.2|DPER	LOC6730482|XP_002077663.1|DSIM
OG0010703	LOC6589106|XP_002015039.1|DPER	LOC6730500|XP_002077681.2|DSIM
OG0010704	LOC6595586|XP_026844626.1|DPER	LOC6730943|XP_002078106.1|DSIM
OG0010705	LOC6599476|XP_002024596.1|DPER	LOC6737237|XP_002084077.1|DSIM
OG0010707	LOC6599868|XP_026847412.1|DPER	LOC6736833|XP_039149348.1|DSIM
OG0010708	LOC6589172|XP_002014621.2|DPER, LOC6599798|XP_026847383.1|DPER	LOC27208312|XP_016032133.2|DSIM
OG0010709	LOC6599770|XP_026847391.1|DPER	LOC6738341|XP_002085151.1|DSIM
OG0010710	LOC6599788|XP_002024875.2|DPER	LOC6736760|XP_002083616.2|DSIM
OG0010712	LOC6602499|XP_002027544.1|DPER	LOC6737338|XP_002084176.1|DSIM
OG0010713	LOC6596054|XP_002021238.2|DPER	LOC27206302|XP_016032349.1|DSIM
OG0010714	LOC6595952|XP_002021080.2|DPER	LOC6737079|XP_016030712.1|DSIM
OG0010716	LOC6595738|XP_002021355.2|DPER	LOC6739038|XP_002085833.1|DSIM
OG0010717	LOC6597009|XP_002022172.1|DPER	LOC6738175|XP_002084988.1|DSIM
OG0010718	LOC6601949|XP_002026999.1|DPER	LOC6738029|XP_016031841.1|DSIM
OG0010719	LOC6594352|XP_002019531.1|DPER	LOC6727102|XP_016033582.1|DSIM
OG0010720	LOC6597070|XP_026845514.1|DPER	LOC6738153|XP_016031986.1|DSIM
OG0010721	LOC6597074|XP_002022199.1|DPER	LOC6738148|XP_002084961.1|DSIM
OG0010722	LOC6592628|XP_026840804.1|DPER	LOC6735691|XP_002082607.1|DSIM
OG0010723	LOC6603263|XP_026848173.1|DPER	LOC6739118|XP_002085911.2|DSIM
OG0010724	LOC6593191|XP_026840844.1|DPER	LOC27208064|XP_016028744.1|DSIM
OG0010725	LOC6593259|XP_026840833.1|DPER	LOC27208926|XP_016028739.2|DSIM
OG0010726	LOC6590733|XP_026842281.1|DPER	LOC27206174|XP_016027954.1|DSIM
OG0010727	LOC6590589|XP_002015554.1|DPER	LOC6733308|XP_002080367.1|DSIM
OG0010728	LOC6591009|XP_002015574.2|DPER	LOC6733328|XP_016026242.1|DSIM
OG0010729	LOC6591120|XP_002015501.2|DPER	LOC27206735|XP_016026126.1|DSIM
OG0010730	LOC6592308|XP_002017567.1|DPER	LOC6734878|XP_002081879.2|DSIM
OG0010731	LOC6592451|XP_002018301.1|DPER	LOC6735370|XP_002082317.2|DSIM
OG0010732	LOC113565070|XP_026841204.1|DPER	LOC27208750|XP_016027161.1|DSIM
OG0010733	LOC6590671|XP_026842320.1|DPER	LOC6735941|XP_016029296.1|DSIM
OG0010734	LOC6590728|XP_002016179.2|DPER	LOC6734523|XP_002081532.1|DSIM
OG0010735	LOC6592574|XP_002017739.1|DPER	LOC6739382|XP_002076291.2|DSIM
OG0010736	LOC6601582|XP_026841462.1|DPER	LOC27208887|XP_016026078.1|DSIM
OG0010737	LOC6590886|XP_002015427.1|DPER	LOC27206148|XP_039147489.1|DSIM
OG0010738	LOC6595279|XP_002020345.2|DPER	LOC6729483|XP_039151075.1|DSIM
OG0010739	LOC6588116|XP_026844044.1|DPER	LOC6728907|XP_016035599.1|DSIM
OG0010740	LOC6591803|XP_026850732.1|DPER	LOC6726747|XP_016033234.1|DSIM
OG0010741	LOC6591865|XP_026844897.1|DPER	LOC6728420|XP_039150900.1|DSIM
OG0010742	LOC113565689|XP_026844316.1|DPER, LOC6591610|XP_002016731.2|DPER	LOC6727759|XP_039151463.1|DSIM
OG0010743	LOC6594643|XP_002019935.1|DPER	LOC6727413|XP_002102798.1|DSIM
OG0010744	LOC6594707|XP_002019562.2|DPER	LOC6727131|XP_002102524.1|DSIM
OG0010745	LOC6591903|XP_002017050.1|DPER	LOC6727888|XP_002103243.1|DSIM
OG0010746	LOC6595135|XP_002020301.1|DPER	LOC6739702|XP_016035539.1|DSIM
OG0010747	LOC6591784|XP_002016760.1|DPER	LOC6729540|XP_039150452.1|DSIM
OG0010748	LOC6588189|XP_002014170.1|DPER	LOC27206444|XP_016034347.1|DSIM
OG0010749	LOC6600466|XP_026847633.1|DPER	LOC6729399|XP_002104714.1|DSIM
OG0010750	LOC6592115|XP_026850938.1|DPER	LOC6729400|XP_016036047.1|DSIM
OG0010751	LOC6594227|XP_002019894.2|DPER	LOC6727455|XP_002102835.1|DSIM
OG0010752	LOC113567438|XP_026851075.1|DPER	LOC6730209|XP_016036959.1|DSIM
OG0010754	LOC6588051|XP_002013351.1|DPER	LOC6728594|XP_002103935.1|DSIM
OG0010755	LOC6588622|XP_026843497.1|DPER	LOC6729760|XP_002105066.2|DSIM
OG0010756	LOC6588668|XP_026843552.1|DPER	LOC6729759|XP_002105065.2|DSIM
OG0010757	LOC6594988|XP_002020279.2|DPER	LOC6730060|XP_002105353.3|DSIM
OG0010758	LOC6595161|XP_026851223.1|DPER	LOC6730073|XP_039151873.1|DSIM
OG0010759	LOC6595100|XP_002020378.1|DPER	LOC27206492|XP_016037075.1|DSIM
OG0010760	LOC6594483|XP_002019749.1|DPER	LOC6728562|XP_002103903.1|DSIM
OG0010761	LOC6591828|XP_002016978.1|DPER	LOC6726994|XP_002102395.1|DSIM
OG0010762	LOC6588369|XP_002012960.1|DPER	LOC6729910|XP_002105212.1|DSIM
OG0010763	LOC6587877|XP_002012809.1|DPER	LOC6729026|XP_002104347.1|DSIM
OG0010764	LOC6588295|XP_002012934.1|DPER	LOC27208213|XP_039151771.1|DSIM
OG0010765	LOC6594774|XP_002020088.1|DPER	LOC6729953|XP_002105248.2|DSIM
OG0010766	LOC6588100|XP_002013765.2|DPER	LOC27208534|XP_016035375.1|DSIM
OG0010767	LOC6595326|XP_002020453.1|DPER	LOC6730252|XP_016037024.1|DSIM
OG0010768	LOC6598757|XP_002023791.1|DPER	LOC6729770|XP_002105076.1|DSIM
OG0010769	LOC6587288|XP_002013919.1|DPER	LOC6729502|XP_016036175.1|DSIM
OG0010770	LOC6594974|XP_026844321.1|DPER	LOC6730166|XP_016036926.1|DSIM
OG0010771	LOC6590126|XP_002016237.1|DPER	LOC6733471|XP_002080528.1|DSIM
OG0010772	LOC6591351|XP_002017456.1|DPER	LOC6727675|XP_002103040.1|DSIM
OG0010773	LOC6591355|XP_002017458.1|DPER	LOC6727677|XP_002103041.1|DSIM
OG0010774	LOC6591593|XP_002017539.1|DPER	LOC6726689|XP_002102100.1|DSIM
OG0010775	LOC113564941|XP_026840281.1|DPER	LOC6728208|XP_016034848.1|DSIM
OG0010776	LOC6593541|XP_002018728.1|DPER	LOC6733086|XP_002080163.2|DSIM
OG0010777	LOC6591482|XP_002017376.2|DPER	LOC6728393|XP_002103741.2|DSIM
OG0010778	LOC6592162|XP_002017348.2|DPER	LOC6728429|XP_016035031.1|DSIM
OG0010779	LOC6592157|XP_002017343.1|DPER	LOC6728434|XP_002103779.1|DSIM
OG0010780	LOC6587743|XP_026844667.1|DPER	LOC6729157|XP_002104478.2|DSIM
OG0010781	LOC6587526|XP_026850977.1|DPER	LOC6728941|XP_039150798.1|DSIM
OG0010782	LOC6594324|XP_002019902.2|DPER	LOC6727448|XP_016034046.1|DSIM
OG0010783	LOC6592184|XP_002017044.1|DPER	LOC6727894|XP_002103249.1|DSIM
OG0010784	LOC6590832|XP_026841807.1|DPER	LOC27207905|XP_016028115.1|DSIM
OG0010785	LOC6600927|XP_026841447.1|DPER	LOC27206985|XP_016027057.1|DSIM
OG0010786	LOC6592390|XP_026842136.1|DPER	LOC27208938|XP_016029079.1|DSIM
OG0010787	LOC6590251|XP_002016543.1|DPER	LOC6734152|XP_039147753.1|DSIM
OG0010788	LOC6590564|XP_026842869.1|DPER	LOC6735534|XP_002082470.1|DSIM
OG0010789	LOC6601554|XP_026841826.1|DPER, LOC6601556|XP_002026676.1|DPER	LOC27209147|XP_016027822.1|DSIM
OG0010790	LOC6592972|XP_002017707.1|DPER	LOC6734582|XP_016027703.2|DSIM
OG0010791	LOC6596322|XP_002021460.1|DPER	LOC6731986|XP_002079120.1|DSIM
OG0010792	LOC6601769|XP_002026804.2|DPER	LOC6740201|XP_002077081.1|DSIM
OG0010793	LOC6600713|XP_026848690.1|DPER	LOC6740287|XP_002077164.2|DSIM
OG0010794	LOC6587555|XP_026840239.1|DPER	LOC27206278|XP_016030460.1|DSIM
OG0010795	LOC6595475|XP_002020647.1|DPER	LOC27207271|XP_016031075.1|DSIM
OG0010797	LOC6599873|XP_002024927.1|DPER, LOC6591507|XP_002016957.1|DPER	LOC6738300|XP_002085111.1|DSIM
OG0010798	LOC113566400|XP_026847607.1|DPER, LOC6600573|XP_002025691.2|DPER	LOC27207980|XP_016029740.1|DSIM
OG0010800	LOC6599085|XP_002024218.1|DPER	LOC6737607|XP_002084439.1|DSIM
OG0010801	LOC6593624|XP_002019092.1|DPER	LOC6732189|XP_002079318.1|DSIM
OG0010802	LOC6595377|XP_002020813.1|DPER	LOC6730990|XP_002078151.2|DSIM
OG0010803	LOC6589785|XP_002015361.1|DPER, LOC6599248|XP_002024274.1|DPER	LOC6730616|XP_002077795.1|DSIM
OG0010804	LOC6604624|XP_002029508.1|DPER	LOC6731911|XP_039146960.1|DSIM
OG0010805	LOC6600296|XP_002025350.1|DPER	LOC6732102|XP_002079234.1|DSIM
OG0010806	LOC6589511|XP_026844245.1|DPER	LOC6731928|XP_016024598.1|DSIM
OG0010807	LOC6588732|XP_002014245.1|DPER	LOC6731140|XP_002078298.1|DSIM
OG0010810	LOC6600938|XP_026842231.1|DPER	LOC6734038|XP_002081074.2|DSIM
OG0010820	LOC6602734|XP_026849479.1|DPER	LOC6737390|XP_016031140.1|DSIM
OG0010821	LOC113565446|XP_026843253.1|DPER, LOC113565489|XP_026843448.1|DPER, LOC6602423|XP_026843252.1|DPER	LOC6739256|XP_016025628.1|DSIM
OG0010824	LOC6602932|XP_002027983.2|DPER	LOC6736931|XP_002083778.1|DSIM
OG0010825	LOC6592435|XP_026841600.1|DPER	LOC6734364|XP_016027446.1|DSIM
OG0010827	LOC6595037|XP_026849283.1|DPER	LOC6728819|XP_002104153.2|DSIM
OG0010828	LOC6599964|XP_002025041.1|DPER	LOC6725518|XP_002106531.1|DSIM
OG0010829	LOC6594605|XP_026850373.1|DPER	LOC6726653|XP_039151360.1|DSIM
OG0010830	LOC6589246|XP_002014383.2|DPER	LOC6731774|XP_016024463.1|DSIM
OG0010831	LOC113565400|XP_026843088.1|DPER, LOC113565401|XP_026843089.1|DPER	LOC120285820|XP_039154417.1|DSIM
OG0010832	LOC6590382|XP_002015484.2|DPER	LOC6736114|XP_002083014.1|DSIM
OG0010834	LOC6597219|XP_002022596.1|DPER	LOC6726155|XP_039153730.1|DSIM
OG0010835	LOC6597330|XP_026846527.1|DPER	LOC6740250|XP_039153814.1|DSIM
OG0010836	LOC6603803|XP_026847314.1|DPER	LOC6739180|XP_016029611.1|DSIM
OG0010837	LOC6601828|XP_002026894.1|DPER	LOC6738895|XP_016032720.2|DSIM
OG0010838	LOC6602402|XP_002027373.2|DPER	LOC120284830|XP_039150152.1|DSIM
OG0010839	LOC6596032|XP_002021031.1|DPER	LOC6738813|XP_002085613.1|DSIM
OG0010840	LOC6595994|XP_002021015.1|DPER	LOC6738793|XP_016032607.2|DSIM
OG0010841	LOC6598036|XP_002023194.1|DPER	LOC6732249|XP_002079378.2|DSIM
OG0010842	LOC6590163|XP_026841682.1|DPER	LOC27207479|XP_039151348.1|DSIM
OG0010843	LOC113565035|XP_026840803.1|DPER	LOC120284444|XP_039148293.1|DSIM
OG0010844	LOC113567368|XP_026850781.1|DPER	LOC6729099|XP_002104420.1|DSIM
OG0010845	LOC6597548|XP_002022797.1|DPER	LOC6725113|XP_002106139.2|DSIM
OG0010846	LOC113567374|XP_026850819.1|DPER	LOC27209457|XP_016036378.1|DSIM
OG0010847	LOC6596901|XP_026849909.1|DPER	LOC6725628|XP_016038842.1|DSIM
OG0010848	LOC113566776|XP_026849655.1|DPER	LOC6725963|XP_039153188.1|DSIM
OG0010850	LOC6603239|XP_026845451.1|DPER	LOC6725790|XP_016039109.1|DSIM
OG0010852	LOC6597211|XP_002022619.1|DPER	LOC27206598|XP_016029290.1|DSIM
OG0010853	LOC6600172|XP_002025271.1|DPER	LOC27208478|XP_039152537.1|DSIM
OG0010854	LOC6599179|XP_026848323.1|DPER	LOC6725925|XP_002105713.3|DSIM
OG0010855	LOC6598492|XP_026846276.1|DPER	LOC6739965|XP_002076854.1|DSIM
OG0010856	LOC6597860|XP_002023053.2|DPER	LOC6740051|XP_002076935.1|DSIM
OG0010858	LOC113566595|XP_026848704.1|DPER	LOC27206593|XP_016039763.1|DSIM
OG0010859	LOC6598010|XP_002023235.1|DPER	LOC6732280|XP_016024947.1|DSIM
OG0010860	LOC6596466|XP_026843043.1|DPER	LOC6732881|XP_002079986.2|DSIM
OG0010861	LOC113565788|XP_026844727.1|DPER, LOC6595542|XP_026844729.1|DPER	LOC6730963|XP_016023425.2|DSIM
OG0010862	LOC6596380|XP_026843582.1|DPER	LOC6730725|XP_002077893.1|DSIM
OG0010863	LOC6589705|XP_002014455.1|DPER	LOC6731699|XP_002078835.1|DSIM
