Orthogroup	DPER.longest_only	DSAN.longest_only
OG0007303	LOC6599168|XP_002024359.1|DPER	LOC120455488|XP_039497659.1|DSAN
OG0007304	LOC6598121|XP_026843224.1|DPER	LOC120458221|XP_039501735.1|DSAN
OG0007305	LOC6598933|XP_002024120.1|DPER	LOC120448462|XP_039486415.1|DSAN
OG0007306	LOC6598934|XP_002024121.2|DPER	LOC120448460|XP_039486411.1|DSAN
OG0007307	LOC6594177|XP_026847354.1|DPER	LOC120451469|XP_039491089.1|DSAN
OG0007308	LOC6587441|XP_002013066.2|DPER	LOC120454229|XP_039495264.1|DSAN
OG0007309	LOC6591648|XP_026845623.1|DPER	LOC120452571|XP_039492787.1|DSAN
OG0007310	LOC6591645|XP_026850794.1|DPER	LOC120452888|XP_039493278.1|DSAN
OG0007311	LOC6591660|XP_026840484.1|DPER	LOC120454148|XP_039495140.1|DSAN
OG0007312	LOC6590704|XP_026842002.1|DPER	LOC120445812|XP_039482360.1|DSAN
OG0007313	LOC6598356|XP_002023431.1|DPER	LOC120456191|XP_039498805.1|DSAN
OG0007314	LOC6596890|XP_026845862.1|DPER	LOC120456324|XP_039499018.1|DSAN
OG0007315	LOC6600787|XP_026848693.1|DPER	LOC120456053|XP_039498565.1|DSAN
OG0007316	LOC6594629|XP_002019475.1|DPER	LOC120450867|XP_039490024.1|DSAN
OG0007317	LOC6588169|XP_002014151.1|DPER	LOC120451210|XP_039490618.1|DSAN
OG0007318	LOC6587736|XP_026850775.1|DPER	LOC120451207|XP_039490610.1|DSAN
OG0007319	LOC6596174|XP_002021167.1|DPER	LOC120448988|XP_039487189.1|DSAN
OG0007320	LOC113565676|XP_026844220.1|DPER	LOC120452824|XP_039493163.1|DSAN
OG0007321	LOC6600136|XP_002025253.2|DPER	LOC120456602|XP_039499446.1|DSAN
OG0007322	LOC6596665|XP_026845994.1|DPER	LOC120456376|XP_039499129.1|DSAN
OG0007323	LOC6602751|XP_026847726.1|DPER	LOC120455754|XP_039498126.1|DSAN
OG0007324	LOC6591718|XP_002017411.1|DPER	LOC120452259|XP_039492323.1|DSAN
OG0007325	LOC6594885|XP_002020004.1|DPER	LOC120454695|XP_039496162.1|DSAN
OG0007326	LOC6591709|XP_026841997.1|DPER	LOC120451739|XP_039491580.1|DSAN
OG0007327	LOC113566407|XP_026847641.1|DPER	LOC120448018|XP_039485689.1|DSAN
OG0007328	LOC6587671|XP_002014055.2|DPER	LOC120451260|XP_039490722.1|DSAN
OG0007329	LOC6591524|XP_002017072.1|DPER	LOC120451582|XP_039491327.1|DSAN
OG0007330	LOC6599264|XP_002024259.2|DPER	LOC120456523|XP_039499326.1|DSAN
OG0007331	LOC6598149|XP_002023486.1|DPER	LOC120455409|XP_039497485.1|DSAN
OG0007332	LOC6602633|XP_026846735.1|DPER	LOC120456162|XP_039498735.1|DSAN
OG0007333	LOC6592027|XP_002017299.1|DPER	LOC120453812|XP_039494624.1|DSAN
OG0007334	LOC6596384|XP_002021537.1|DPER	LOC120454697|XP_039496168.1|DSAN
OG0007335	LOC6602718|XP_026849458.1|DPER	LOC120448235|XP_039486069.1|DSAN
OG0007336	LOC6603236|XP_002028212.1|DPER	LOC120457151|XP_039500358.1|DSAN
OG0007337	LOC6601400|XP_026847885.1|DPER	LOC120448980|XP_039487176.1|DSAN
OG0007338	LOC6601069|XP_002026093.2|DPER	LOC120450190|XP_039488989.1|DSAN
OG0007339	LOC6591488|XP_002017382.1|DPER	LOC120454529|XP_039495834.1|DSAN
OG0007340	LOC6594254|XP_026850318.1|DPER	LOC120453600|XP_039494299.1|DSAN
OG0007341	LOC6591343|XP_026847471.1|DPER	LOC120451275|XP_039490752.1|DSAN
OG0007342	LOC6587529|XP_002013642.1|DPER	LOC120453495|XP_039494165.1|DSAN
OG0007343	LOC6592000|XP_026840065.1|DPER	LOC120452548|XP_039492756.1|DSAN
OG0007344	LOC6595617|XP_002020692.1|DPER	LOC120458281|XP_039501811.1|DSAN
OG0007345	LOC6591999|XP_002016824.1|DPER	LOC120450746|XP_039489803.1|DSAN
OG0007346	LOC6599731|XP_002024836.1|DPER	LOC120447538|XP_039484916.1|DSAN
OG0007347	LOC6602861|XP_026845118.1|DPER	LOC120455828|XP_039498227.1|DSAN
OG0007348	LOC6602883|XP_002027893.2|DPER	LOC120455824|XP_039498223.1|DSAN
OG0007349	LOC6602884|XP_002027894.2|DPER	LOC120455816|XP_039498213.1|DSAN
OG0007350	LOC6600705|XP_002025820.1|DPER	LOC120456834|XP_039499818.1|DSAN
OG0007351	LOC6601975|XP_002027022.1|DPER	LOC120448172|XP_039485943.1|DSAN
OG0007352	LOC6592219|XP_002018489.2|DPER	LOC120445703|XP_039482197.1|DSAN
OG0007353	LOC6591816|XP_002017237.1|DPER	LOC120451960|XP_039491918.1|DSAN
OG0007354	LOC6597566|XP_002022783.1|DPER	LOC120455027|XP_039496792.1|DSAN
OG0007355	LOC6588277|XP_026839955.1|DPER	LOC120454668|XP_039496113.1|DSAN
OG0007356	LOC6592842|XP_026841146.1|DPER	LOC120449647|XP_039488177.1|DSAN
OG0007357	LOC6592037|XP_026840236.1|DPER	LOC120452107|XP_039492116.1|DSAN
OG0007358	LOC6592102|XP_002017036.2|DPER	LOC120451750|XP_039491607.1|DSAN
OG0007359	LOC6587873|XP_026840115.1|DPER	LOC120454289|XP_039495409.1|DSAN
OG0007360	LOC6588343|XP_002012921.2|DPER	LOC120454099|XP_039495043.1|DSAN
OG0007361	LOC6602756|XP_026847727.1|DPER	LOC120455751|XP_039498109.1|DSAN
OG0007362	LOC6593812|XP_002019059.1|DPER	LOC120444443|XP_039480036.1|DSAN
OG0007363	LOC6596722|XP_002022045.2|DPER	LOC120456675|XP_039499566.1|DSAN
OG0007364	LOC6596811|XP_026846008.1|DPER	LOC120457398|XP_039500903.1|DSAN
OG0007365	LOC6596827|XP_002022063.2|DPER	LOC120455307|XP_039497290.1|DSAN
OG0007366	LOC6594049|XP_026850287.1|DPER	LOC120452071|XP_039492068.1|DSAN
OG0007367	LOC6601883|XP_026849340.1|DPER	LOC120447639|XP_039485080.1|DSAN
OG0007368	LOC6594186|XP_026850430.1|DPER	LOC120452901|XP_039493292.1|DSAN
OG0007369	LOC6594530|XP_002019422.1|DPER	LOC120450816|XP_039489926.1|DSAN
OG0007370	LOC6592763|XP_026841989.1|DPER	LOC120443921|XP_039479300.1|DSAN
OG0007371	LOC6594846|XP_026839957.1|DPER	LOC120453514|XP_039494196.1|DSAN
OG0007372	LOC6594697|XP_002019624.1|DPER	LOC120454219|XP_039495252.1|DSAN
OG0007373	LOC6600401|XP_002025456.2|DPER	LOC120456362|XP_039499091.1|DSAN
OG0007374	LOC6599952|XP_002025029.1|DPER	LOC120456452|XP_039499225.1|DSAN
OG0007375	LOC6597302|XP_002022443.1|DPER	LOC120455562|XP_039497856.1|DSAN
OG0007376	LOC6602860|XP_026845111.1|DPER	LOC120455796|XP_039498188.1|DSAN
OG0007377	LOC6587774|XP_002013274.1|DPER	LOC120455772|XP_039498162.1|DSAN
OG0007378	LOC6603922|XP_026846553.1|DPER	LOC120455435|XP_039497565.1|DSAN
OG0007379	LOC6597758|XP_002022889.1|DPER	LOC120455313|XP_039497297.1|DSAN
OG0007380	LOC6596737|XP_026845823.1|DPER	LOC120456755|XP_039499682.1|DSAN
OG0007381	LOC6597762|XP_002022893.1|DPER	LOC120455235|XP_039497145.1|DSAN
OG0007382	LOC6600177|XP_026846730.1|DPER	LOC120455660|XP_039497988.1|DSAN
OG0007383	LOC6604604|XP_026846039.1|DPER, LOC6596848|XP_026845949.1|DPER	LOC120455535|XP_039497808.1|DSAN
OG0007384	LOC6600181|XP_002025280.1|DPER	LOC120455665|XP_039497994.1|DSAN
OG0007385	LOC6602620|XP_002027647.1|DPER	LOC120455977|XP_039498464.1|DSAN
OG0007386	LOC6597827|XP_026846558.1|DPER	LOC120456512|XP_039499313.1|DSAN
OG0007388	LOC6603502|XP_002028481.1|DPER	LOC120456098|XP_039498627.1|DSAN
OG0007389	LOC6593539|XP_002018726.1|DPER	LOC120445555|XP_039481960.1|DSAN
OG0007390	LOC113565955|XP_026845181.1|DPER	LOC120457396|XP_039500900.1|DSAN
OG0007391	LOC6594673|XP_002019851.1|DPER	LOC120454648|XP_039496083.1|DSAN
OG0007392	LOC6600233|XP_026846620.1|DPER	LOC120455197|XP_039497074.1|DSAN
OG0007393	LOC6592119|XP_026840129.1|DPER	LOC120454696|XP_039496163.1|DSAN
OG0007394	LOC6600445|XP_026848436.1|DPER	LOC120455388|XP_039497450.1|DSAN
OG0007395	LOC6599427|XP_026847180.1|DPER	LOC120457327|XP_039500766.1|DSAN
OG0007396	LOC6591397|XP_002017172.1|DPER	LOC120450951|XP_039490170.1|DSAN
OG0007397	LOC6602651|XP_002027680.2|DPER	LOC120458027|XP_039501466.1|DSAN
OG0007398	LOC6591095|XP_002016127.1|DPER	LOC120446761|XP_039483832.1|DSAN
OG0007399	LOC6597303|XP_026846446.1|DPER	LOC120455563|XP_039497859.1|DSAN
OG0007400	LOC6600434|XP_002025539.1|DPER	LOC120456965|XP_039500044.1|DSAN
OG0007401	LOC6599317|XP_026847104.1|DPER	LOC120455441|XP_039497572.1|DSAN
OG0007402	LOC6594231|XP_002019898.1|DPER	LOC120452143|XP_039492167.1|DSAN
OG0007403	LOC6594228|XP_026850376.1|DPER	LOC120454330|XP_039495471.1|DSAN
OG0007404	LOC6594056|XP_026850393.1|DPER	LOC120453246|XP_039493786.1|DSAN
OG0007405	LOC6591882|XP_002017080.1|DPER	LOC120450733|XP_039489786.1|DSAN
OG0007406	LOC6594712|XP_002019567.1|DPER	LOC120450760|XP_039489832.1|DSAN
OG0007407	LOC6588830|XP_002014262.2|DPER	LOC120443871|XP_039479179.1|DSAN
OG0007408	LOC6601497|XP_026848009.1|DPER	LOC120450482|XP_039489463.1|DSAN
OG0007409	LOC6588912|XP_026844205.1|DPER	LOC120453820|XP_039494639.1|DSAN
OG0007410	LOC6599358|XP_002024481.2|DPER	LOC120455248|XP_039497178.1|DSAN
OG0007411	LOC6600089|XP_002025181.1|DPER	LOC120456848|XP_039499838.1|DSAN
OG0007412	LOC6602635|XP_002027657.1|DPER	LOC120456163|XP_039498742.1|DSAN
OG0007413	LOC6590611|XP_026842406.1|DPER	LOC120458324|XP_039501876.1|DSAN
OG0007414	LOC6588684|XP_002015212.1|DPER	LOC120454964|XP_039496679.1|DSAN
OG0007415	LOC6597023|XP_002022115.2|DPER	LOC120456661|XP_039499527.1|DSAN
OG0007416	LOC6603228|XP_026845452.1|DPER	LOC120457137|XP_039500313.1|DSAN
OG0007417	LOC6597554|XP_026848911.1|DPER	LOC120456768|XP_039499699.1|DSAN
OG0007418	LOC6592668|XP_002018392.1|DPER	LOC120444456|XP_039480054.1|DSAN
OG0007419	LOC6587245|XP_026840573.1|DPER	LOC120452200|XP_039492254.1|DSAN
OG0007420	LOC6593221|XP_002018481.1|DPER	LOC120444470|XP_039480081.1|DSAN
OG0007421	LOC6599997|XP_026849116.1|DPER	LOC120456999|XP_039500086.1|DSAN
OG0007422	LOC6596865|XP_026845858.1|DPER	LOC120455871|XP_039498278.1|DSAN
OG0007423	LOC6600046|XP_002025061.2|DPER	LOC120456406|XP_039499171.1|DSAN
OG0007424	LOC6598979|XP_026847859.1|DPER	LOC120448099|XP_039485836.1|DSAN
OG0007425	LOC6602355|XP_026848480.1|DPER	LOC120449762|XP_039488332.1|DSAN
OG0007426	LOC6597256|XP_002022450.2|DPER	LOC120455743|XP_039498100.1|DSAN
OG0007427	LOC6602613|XP_002027640.1|DPER	LOC120455718|XP_039498067.1|DSAN
OG0007428	LOC6597587|XP_026848931.1|DPER	LOC120457256|XP_039500588.1|DSAN
OG0007429	LOC6601642|XP_026841459.1|DPER	LOC120444705|XP_039480510.1|DSAN
OG0007430	LOC6603572|XP_026847997.1|DPER	LOC120447602|XP_039485007.1|DSAN
OG0007431	LOC6589101|XP_002015034.1|DPER	LOC120458202|XP_039501713.1|DSAN
OG0007432	LOC6603443|XP_002028397.1|DPER	LOC120448735|XP_039486848.1|DSAN
OG0007433	LOC6600686|XP_026845147.1|DPER	LOC120456202|XP_039498816.1|DSAN
OG0007434	LOC6602829|XP_026847938.1|DPER	LOC120448932|XP_039487103.1|DSAN
OG0007435	LOC6602799|XP_026847749.1|DPER	LOC120449359|XP_039487706.1|DSAN
OG0007436	LOC6601839|XP_002026870.1|DPER	LOC120448632|XP_039486689.1|DSAN
OG0007437	LOC6597113|XP_002022270.2|DPER	LOC120449123|XP_039487370.1|DSAN
OG0007438	LOC6603348|XP_026848074.1|DPER	LOC120449614|XP_039488123.1|DSAN
OG0007439	LOC6599350|XP_002024506.1|DPER	LOC120451835|XP_039491745.1|DSAN
OG0007440	LOC6597796|XP_026846601.1|DPER	LOC120457341|XP_039500783.1|DSAN
OG0007441	LOC6601560|XP_026842009.1|DPER	LOC120445281|XP_039481515.1|DSAN
OG0007442	LOC6594306|XP_002019804.1|DPER	LOC120452344|XP_039492449.1|DSAN
OG0007443	LOC113565041|XP_026840894.1|DPER	LOC120445433|XP_039481797.1|DSAN
OG0007444	LOC6591204|XP_002016194.1|DPER	LOC120446504|XP_039483445.1|DSAN
OG0007445	LOC6591205|XP_002016195.1|DPER	LOC120446503|XP_039483444.1|DSAN
OG0007446	LOC6589713|XP_026844452.1|DPER	LOC120446580|XP_039483536.1|DSAN
OG0007447	LOC6588852|XP_002014907.1|DPER	LOC120446319|XP_039483168.1|DSAN
OG0007448	LOC6592828|XP_002017680.1|DPER	LOC120446219|XP_039483010.1|DSAN
OG0007449	LOC6600651|XP_026847580.1|DPER	LOC120449888|XP_039488500.1|DSAN
OG0007450	LOC113565577|XP_026843807.1|DPER	LOC120450569|XP_039489620.1|DSAN
OG0007451	LOC6601863|XP_002026912.1|DPER	LOC120447476|XP_039484806.1|DSAN
OG0007452	LOC6601864|XP_002026913.2|DPER	LOC120447475|XP_039484805.1|DSAN
OG0007453	LOC113566448|XP_026847840.1|DPER	LOC120448759|XP_039486878.1|DSAN
OG0007454	LOC6596062|XP_026845201.1|DPER	LOC120450251|XP_039489073.1|DSAN
OG0007455	LOC6592708|XP_002018510.1|DPER	LOC120445873|XP_039482450.1|DSAN
OG0007456	LOC6599290|XP_002024255.2|DPER	LOC120457338|XP_039500781.1|DSAN
OG0007457	LOC6601014|XP_002026136.2|DPER	LOC120448347|XP_039486245.1|DSAN
OG0007458	LOC6597924|XP_002023096.1|DPER	LOC120446065|XP_039482779.1|DSAN
OG0007459	LOC6587856|XP_026839918.1|DPER	LOC120451462|XP_039491078.1|DSAN
OG0007460	LOC6591209|XP_002016199.1|DPER	LOC120444727|XP_039480586.1|DSAN
OG0007461	LOC6595993|XP_026845291.1|DPER	LOC120450601|XP_039489657.1|DSAN
OG0007462	LOC6595989|XP_002021010.1|DPER	LOC120449477|XP_039487887.1|DSAN
OG0007463	LOC6595988|XP_026845300.1|DPER	LOC120449476|XP_039487885.1|DSAN
OG0007464	LOC6595997|XP_026845293.1|DPER	LOC120447485|XP_039484815.1|DSAN
OG0007465	LOC6602199|XP_026848002.1|DPER	LOC120450073|XP_039488792.1|DSAN
OG0007466	LOC6600918|XP_026842021.1|DPER	LOC120446602|XP_039483568.1|DSAN
OG0007467	LOC6600810|XP_002025981.2|DPER	LOC120457656|XP_039501089.1|DSAN
OG0007468	LOC6590836|XP_002016507.1|DPER	LOC120447138|XP_039484506.1|DSAN
OG0007469	LOC6599049|XP_026848968.1|DPER	LOC120448423|XP_039486357.1|DSAN
OG0007470	LOC6593416|XP_002019122.2|DPER	LOC120444722|XP_039480560.1|DSAN
OG0007471	LOC6590350|XP_026841959.1|DPER	LOC120445854|XP_039482428.1|DSAN
OG0007472	LOC6598198|XP_026846176.1|DPER	LOC120457311|XP_039500739.1|DSAN
OG0007473	LOC6595984|XP_026845453.1|DPER	LOC120449663|XP_039488197.1|DSAN
OG0007474	LOC6592832|XP_026841889.1|DPER	LOC120446221|XP_039483014.1|DSAN
OG0007475	LOC6601666|XP_002026731.2|DPER	LOC120448355|XP_039486256.1|DSAN
OG0007476	LOC6603222|XP_002028218.2|DPER	LOC120457145|XP_039500348.1|DSAN
OG0007477	LOC6603224|XP_026845282.1|DPER	LOC120457138|XP_039500317.1|DSAN
OG0007478	LOC6589384|XP_002014345.1|DPER	LOC120446979|XP_039484188.1|DSAN
OG0007479	LOC6598370|XP_026846125.1|DPER	LOC120457072|XP_039500184.1|DSAN
OG0007480	LOC6592181|XP_026851268.1|DPER	LOC120452952|XP_039493372.1|DSAN
OG0007481	LOC6601109|XP_002026184.1|DPER	LOC120449791|XP_039488369.1|DSAN
OG0007482	LOC6588767|XP_002014852.1|DPER	LOC120445757|XP_039482277.1|DSAN
OG0007483	LOC6602091|XP_026841394.1|DPER	LOC120452735|XP_039493042.1|DSAN
OG0007484	LOC113566134|XP_026846232.1|DPER	LOC120455611|XP_039497925.1|DSAN
OG0007485	LOC113566581|XP_026848619.1|DPER	LOC120456150|XP_039498713.1|DSAN
OG0007486	LOC6602874|XP_002027909.1|DPER	LOC120455847|XP_039498252.1|DSAN
OG0007487	LOC6601992|XP_002027069.1|DPER	LOC120454820|XP_039496207.1|DSAN
OG0007488	LOC6603356|XP_026848067.1|DPER	LOC120448131|XP_039485883.1|DSAN
OG0007489	LOC6591489|XP_026840519.1|DPER	LOC120454531|XP_039495835.1|DSAN
OG0007490	LOC6603525|XP_002028504.1|DPER	LOC120455737|XP_039498091.1|DSAN
OG0007491	LOC6600229|XP_026846653.1|DPER	LOC120454987|XP_039496713.1|DSAN
OG0007492	LOC6589991|XP_002015596.1|DPER	LOC120453014|XP_039493467.1|DSAN
OG0007493	LOC6603528|XP_026846744.1|DPER	LOC120456453|XP_039499226.1|DSAN
OG0007494	LOC6589201|XP_002014363.1|DPER	LOC120458166|XP_039501659.1|DSAN
OG0007495	LOC6603099|XP_026847069.1|DPER	LOC120457196|XP_039500484.1|DSAN
OG0007496	LOC6599073|XP_026848982.1|DPER	LOC120447971|XP_039485597.1|DSAN
OG0007497	LOC6601387|XP_026847754.1|DPER	LOC120447713|XP_039485179.1|DSAN
OG0007498	LOC6595847|XP_026845237.1|DPER	LOC120450641|XP_039489728.1|DSAN
OG0007499	LOC6603337|XP_002028321.1|DPER	LOC120450446|XP_039489394.1|DSAN
OG0007500	LOC6603338|XP_002028322.1|DPER	LOC120450447|XP_039489398.1|DSAN
OG0007501	LOC6596170|XP_002021147.1|DPER	LOC120450507|XP_039489493.1|DSAN
OG0007502	LOC113565239|XP_026842760.1|DPER	LOC120454677|XP_039496126.1|DSAN
OG0007503	LOC6589355|XP_026844675.1|DPER	LOC120458075|XP_039501522.1|DSAN
OG0007504	LOC6601842|XP_026848500.1|DPER	LOC120449962|XP_039488598.1|DSAN
OG0007505	LOC6597002|XP_002022249.1|DPER	LOC120448991|XP_039487192.1|DSAN
OG0007506	LOC6597076|XP_026845344.1|DPER	LOC120448214|XP_039486027.1|DSAN
OG0007507	LOC113565843|XP_026844981.1|DPER	LOC120450854|XP_039490004.1|DSAN
OG0007508	LOC6589375|XP_002014901.2|DPER	LOC120458637|XP_039502296.1|DSAN
OG0007509	LOC6593594|XP_002018885.1|DPER	LOC120444957|XP_039480908.1|DSAN
OG0007510	LOC6590691|XP_002016622.1|DPER	LOC120448440|XP_039486390.1|DSAN
OG0007511	LOC6596270|XP_026843292.1|DPER	LOC120449221|XP_039487563.1|DSAN, LOC120448984|XP_039487186.1|DSAN
OG0007512	LOC113567261|XP_026850326.1|DPER	LOC120450871|XP_039490028.1|DSAN
OG0007513	LOC6589872|XP_002014585.1|DPER	LOC120458337|XP_039501888.1|DSAN
OG0007514	LOC6604039|XP_026849759.1|DPER	LOC120450466|XP_039489439.1|DSAN
OG0007515	LOC6595464|XP_002020897.1|DPER	LOC120458480|XP_039502075.1|DSAN
OG0007516	LOC6593706|XP_002018630.1|DPER	LOC120450524|XP_039489544.1|DSAN
OG0007517	LOC6603351|XP_002028332.1|DPER	LOC120448130|XP_039485882.1|DSAN
OG0007518	LOC6601329|XP_002026380.1|DPER	LOC120445353|XP_039481632.1|DSAN
OG0007519	LOC6600860|XP_002025895.2|DPER	LOC120445016|XP_039481017.1|DSAN
OG0007520	LOC6602606|XP_026846716.1|DPER	LOC120455188|XP_039497059.1|DSAN
OG0007521	LOC113566265|XP_026846960.1|DPER	LOC120456023|XP_039498522.1|DSAN
OG0007522	LOC6600742|XP_026848633.1|DPER	LOC120455501|XP_039497696.1|DSAN
OG0007523	LOC6600932|XP_026841981.1|DPER	LOC120445317|XP_039481572.1|DSAN
OG0007524	LOC6588913|XP_026844207.1|DPER	LOC120453826|XP_039494654.1|DSAN
OG0007525	LOC6598023|XP_002023215.1|DPER	LOC120458401|XP_039501960.1|DSAN
OG0007526	LOC6587787|XP_002012763.2|DPER	LOC120450957|XP_039490178.1|DSAN
OG0007527	LOC6601490|XP_002026545.1|DPER	LOC120449088|XP_039487330.1|DSAN
OG0007528	LOC6603154|XP_026841974.1|DPER	LOC120444061|XP_039479502.1|DSAN
OG0007529	LOC6590876|XP_026842904.1|DPER	LOC120446045|XP_039482752.1|DSAN
OG0007530	LOC6591578|XP_002016775.1|DPER	LOC120453679|XP_039494428.1|DSAN
OG0007531	LOC6603146|XP_002028159.1|DPER	LOC120458693|XP_039502369.1|DSAN
OG0007532	LOC6601289|XP_026842224.1|DPER	LOC120444744|XP_039480606.1|DSAN
OG0007533	LOC6601920|XP_026848592.1|DPER	LOC120447959|XP_039485583.1|DSAN
OG0007534	LOC6595853|XP_002021383.2|DPER	LOC120449606|XP_039488108.1|DSAN
OG0007535	LOC6602268|XP_002027317.1|DPER	LOC120448443|XP_039486391.1|DSAN
OG0007536	LOC6594133|XP_026851215.1|DPER	LOC120452352|XP_039492460.1|DSAN
OG0007537	LOC113566567|XP_026848539.1|DPER	LOC120448185|XP_039485983.1|DSAN
OG0007538	LOC6602271|XP_026848523.1|DPER	LOC120447463|XP_039484784.1|DSAN
OG0007539	LOC6595732|XP_026844473.1|DPER	LOC120445211|XP_039481396.1|DSAN
OG0007540	LOC6598686|XP_002023752.1|DPER	LOC120452691|XP_039492978.1|DSAN
OG0007541	LOC6592654|XP_002017990.2|DPER	LOC120447163|XP_039484552.1|DSAN
OG0007542	LOC6601636|XP_026841613.1|DPER	LOC120446285|XP_039483108.1|DSAN
OG0007543	LOC6602547|XP_002027559.1|DPER	LOC120454883|XP_039496404.1|DSAN
OG0007544	LOC6599824|XP_002024844.2|DPER	LOC120449842|XP_039488432.1|DSAN
OG0007545	LOC6593388|XP_002019086.1|DPER	LOC120446018|XP_039482707.1|DSAN
OG0007546	LOC6591674|XP_002016889.1|DPER	LOC120451437|XP_039491045.1|DSAN
OG0007547	LOC6589906|XP_002016388.1|DPER	LOC120444354|XP_039479872.1|DSAN
OG0007548	LOC6599600|XP_026849557.1|DPER	LOC120450529|XP_039489550.1|DSAN
OG0007549	LOC6596195|XP_002021124.1|DPER	LOC120449499|XP_039487933.1|DSAN
OG0007550	LOC6601522|XP_002026584.1|DPER	LOC120448357|XP_039486259.1|DSAN
OG0007551	LOC113565203|XP_026842478.1|DPER	LOC120452849|XP_039493223.1|DSAN
OG0007552	LOC6589522|XP_026844706.1|DPER	LOC120457942|XP_039501385.1|DSAN
OG0007553	LOC6589517|XP_002015191.1|DPER	LOC120458164|XP_039501655.1|DSAN
OG0007554	LOC6599781|XP_002024868.1|DPER	LOC120448867|XP_039487014.1|DSAN
OG0007555	LOC6590152|XP_002016319.1|DPER	LOC120445747|XP_039482259.1|DSAN
OG0007556	LOC6601324|XP_026841614.1|DPER	LOC120446207|XP_039482994.1|DSAN
OG0007557	LOC6601321|XP_002026372.2|DPER	LOC120445570|XP_039481990.1|DSAN
OG0007558	LOC6590639|XP_002016142.2|DPER	LOC120447082|XP_039484414.1|DSAN
OG0007559	LOC6593882|XP_002019179.1|DPER	LOC120458572|XP_039502205.1|DSAN
OG0007560	LOC6601801|XP_026848511.1|DPER	LOC120448674|XP_039486745.1|DSAN
OG0007561	LOC6601491|XP_026848030.1|DPER	LOC120449405|XP_039487792.1|DSAN
OG0007562	LOC6596004|XP_026845556.1|DPER	LOC120447548|XP_039484930.1|DSAN
OG0007563	LOC6598891|XP_002024096.1|DPER	LOC120450597|XP_039489652.1|DSAN
OG0007564	LOC6595904|XP_002021443.1|DPER	LOC120448500|XP_039486466.1|DSAN
OG0007565	LOC6591372|XP_026841655.1|DPER	LOC120451914|XP_039491860.1|DSAN
OG0007566	LOC6590297|XP_002016158.1|DPER	LOC120444342|XP_039479849.1|DSAN
OG0007567	LOC6587419|XP_002013034.1|DPER	LOC120454562|XP_039495888.1|DSAN
OG0007568	LOC6593249|XP_002018370.1|DPER	LOC120447144|XP_039484517.1|DSAN
OG0007569	LOC6590449|XP_002016375.1|DPER	LOC120445181|XP_039481327.1|DSAN
OG0007570	LOC6593250|XP_002018371.1|DPER	LOC120447142|XP_039484513.1|DSAN
OG0007571	LOC6593248|XP_002018369.1|DPER	LOC120447143|XP_039484515.1|DSAN
OG0007572	LOC6593708|XP_026843146.1|DPER	LOC120450552|XP_039489595.1|DSAN
OG0007573	LOC6590205|XP_002016061.1|DPER	LOC120444758|XP_039480620.1|DSAN
OG0007574	LOC6600964|XP_002026002.1|DPER	LOC120444284|XP_039479733.1|DSAN
OG0007575	LOC6603158|XP_002028173.1|DPER	LOC120445083|XP_039481143.1|DSAN
OG0007576	LOC6597399|XP_026846445.1|DPER	LOC120457171|XP_039500389.1|DSAN
OG0007577	LOC6599266|XP_002024261.1|DPER	LOC120456698|XP_039499597.1|DSAN
OG0007578	LOC6588863|XP_026844139.1|DPER	LOC120444355|XP_039479873.1|DSAN
OG0007579	LOC6590642|XP_026841634.1|DPER	LOC120451315|XP_039490822.1|DSAN
OG0007580	LOC6597011|XP_002022174.1|DPER	LOC120449288|XP_039487609.1|DSAN
OG0007581	LOC6589129|XP_002014749.1|DPER	LOC120444925|XP_039480857.1|DSAN
OG0007582	LOC6591885|XP_002017083.1|DPER	LOC120450737|XP_039489790.1|DSAN
OG0007583	LOC6592732|XP_002018099.1|DPER	LOC120445964|XP_039482602.1|DSAN
OG0007584	LOC6599919|XP_026849206.1|DPER	LOC120456691|XP_039499591.1|DSAN
OG0007585	LOC6595991|XP_026845299.1|DPER	LOC120449838|XP_039488426.1|DSAN
OG0007586	LOC6598032|XP_002023190.1|DPER	LOC120443965|XP_039479403.1|DSAN
OG0007587	LOC6600820|XP_026842245.1|DPER	LOC120445018|XP_039481021.1|DSAN
OG0007588	LOC6597987|XP_026843388.1|DPER	LOC120458008|XP_039501438.1|DSAN
OG0007589	LOC6598355|XP_002023430.2|DPER	LOC120456187|XP_039498797.1|DSAN
OG0007590	LOC6597119|XP_026845605.1|DPER	LOC120447685|XP_039485146.1|DSAN
OG0007591	LOC6592693|XP_026841299.1|DPER	LOC120448318|XP_039486203.1|DSAN
OG0007592	LOC6590607|XP_002016472.1|DPER	LOC120445400|XP_039481744.1|DSAN
OG0007593	LOC6596887|XP_026845935.1|DPER	LOC120455289|XP_039497264.1|DSAN
OG0007594	LOC6592699|XP_002017736.1|DPER	LOC120448342|XP_039486242.1|DSAN
OG0007595	LOC6603467|XP_002028436.1|DPER	LOC120446534|XP_039483481.1|DSAN
OG0007596	LOC6601206|XP_002026302.1|DPER	LOC120448330|XP_039486218.1|DSAN
OG0007597	LOC6599058|XP_002024174.1|DPER	LOC120449551|XP_039488014.1|DSAN
OG0007598	LOC6603156|XP_002028171.1|DPER	LOC120444462|XP_039480065.1|DSAN
OG0007599	LOC6602266|XP_002027315.1|DPER	LOC120449454|XP_039487860.1|DSAN
