Orthogroup	DPER.longest_only	DANA.longest_only
OG0010235	LOC6595129|XP_002020295.1|DPER	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA
OG0010236	LOC113564884|XP_026839896.1|DPER	LOC6499022|XP_001955496.2|DANA
OG0010237	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER	LOC26514288|XP_032310147.1|DANA
OG0010238	LOC6591921|XP_002017423.2|DPER	LOC6501010|XP_001954371.2|DANA
OG0010239	LOC6587863|XP_002012933.1|DPER	LOC6500847|XP_001954028.2|DANA
OG0010240	LOC6598007|XP_026843577.1|DPER	LOC6502418|XP_001962762.1|DANA
OG0010241	LOC113566234|XP_026846797.1|DPER	LOC116655331|XP_032308947.1|DANA
OG0010242	LOC6595284|XP_002020350.1|DPER	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA
OG0010243	LOC6598670|XP_002023757.1|DPER	LOC6500569|XP_032305460.1|DANA
OG0010244	LOC6598766|XP_002023800.2|DPER	LOC6500646|XP_001953640.1|DANA
OG0010245	LOC6591347|XP_002017455.1|DPER	LOC6500602|XP_001953544.1|DANA
OG0010246	LOC6588620|XP_026840355.1|DPER	LOC6500160|XP_001953111.1|DANA
OG0010247	LOC113567344|XP_026850664.1|DPER	LOC6502686|XP_001955425.1|DANA
OG0010248	LOC6587586|XP_002013098.2|DPER	LOC6499675|XP_032312090.1|DANA
OG0010249	LOC6594715|XP_002019400.2|DPER	LOC6501167|XP_001954684.2|DANA
OG0010250	LOC6587486|XP_002013880.1|DPER	LOC6500869|XP_001954073.2|DANA
OG0010251	LOC6598843|XP_002023961.1|DPER	LOC6501093|XP_001954539.1|DANA
OG0010252	LOC6591739|XP_002017091.1|DPER, LOC6600416|XP_002025521.2|DPER, LOC6600417|XP_026848366.1|DPER	LOC6501158|XP_001954661.1|DANA
OG0010253	LOC6592425|XP_002018237.1|DPER	LOC6495909|XP_001959837.1|DANA
OG0010254	LOC6592610|XP_002018158.1|DPER	LOC6494706|XP_001959818.2|DANA
OG0010255	LOC6598207|XP_002023332.1|DPER	LOC6505245|XP_032307970.1|DANA, LOC6505022|XP_001965615.1|DANA
OG0010256	LOC6595105|XP_002020179.1|DPER	LOC6503779|XP_001963762.2|DANA
OG0010258	LOC6602322|XP_002027336.1|DPER, LOC6595824|XP_002021301.1|DPER	LOC6506696|XP_001957399.1|DANA
OG0010259	LOC6601357|XP_026847891.1|DPER	LOC26514829|XP_014765669.1|DANA
OG0010260	LOC113565525|XP_026843603.1|DPER	LOC6498355|XP_001962615.2|DANA
OG0010275	LOC6587684|XP_026850213.1|DPER	LOC6501399|XP_032309563.1|DANA
OG0010276	LOC6597712|XP_026846539.1|DPER	LOC6501990|XP_001966828.2|DANA
OG0010277	LOC113564948|XP_026840383.1|DPER	LOC6499813|XP_001953859.1|DANA
OG0010280	LOC6598176|XP_026846243.1|DPER	LOC6505030|XP_001965600.1|DANA
OG0010282	LOC6587927|XP_002014079.1|DPER	LOC6499077|XP_001955351.1|DANA
OG0010283	LOC6591902|XP_002017049.2|DPER	LOC6499262|XP_001954999.1|DANA
OG0010284	LOC6588618|XP_002013017.1|DPER	LOC6505918|XP_001964616.1|DANA
OG0010285	LOC6587675|XP_002012743.2|DPER	LOC6501060|XP_001954484.1|DANA
OG0010286	LOC6595128|XP_002020294.1|DPER	LOC6506004|XP_001964763.1|DANA
OG0010287	LOC6587633|XP_002013556.1|DPER	LOC6501215|XP_001954779.1|DANA
OG0010288	LOC6588487|XP_026847411.1|DPER	LOC6500650|XP_001953650.1|DANA
OG0010289	LOC6588614|XP_026851162.1|DPER	LOC6499246|XP_001955033.1|DANA
OG0010290	LOC6595198|XP_002020233.1|DPER	LOC26514753|XP_014767334.1|DANA
OG0010291	LOC6594831|XP_002020526.1|DPER	LOC6505970|XP_001964702.1|DANA
OG0010292	LOC6595225|XP_002020198.1|DPER	LOC6500769|XP_001953885.1|DANA
OG0010293	LOC6589435|XP_002014862.1|DPER	LOC6498092|XP_001962065.2|DANA
OG0010294	LOC6596598|XP_026843801.1|DPER	LOC6497150|XP_001962661.2|DANA
OG0010295	LOC6596338|XP_002021694.1|DPER	LOC6498380|XP_032311379.1|DANA
OG0010296	LOC6592794|XP_026841987.1|DPER	LOC6496496|XP_032306213.1|DANA
OG0010297	LOC113565222|XP_026842582.1|DPER	LOC116654754|XP_032307007.1|DANA
OG0010298	LOC6590182|XP_026840614.1|DPER	LOC6494549|XP_001960125.1|DANA
OG0010299	LOC6590476|XP_002016662.1|DPER	LOC6496484|XP_014763855.2|DANA
OG0010300	LOC6592930|XP_026840769.1|DPER	LOC6495282|XP_001958709.2|DANA
OG0010301	LOC6591664|XP_002016993.2|DPER	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA
OG0010303	LOC6590493|XP_002015642.1|DPER	LOC6494909|XP_001959443.1|DANA
OG0010304	LOC6602690|XP_026845986.1|DPER	LOC6504427|XP_032308228.1|DANA
OG0010306	LOC6600014|XP_026849168.1|DPER	LOC6505313|XP_001965744.1|DANA
OG0010307	LOC6599240|XP_026848296.1|DPER	LOC6504748|XP_014759797.1|DANA
OG0010308	LOC6598179|XP_026846229.1|DPER	LOC6505033|XP_001965597.1|DANA
OG0010309	LOC6603866|XP_002028823.1|DPER	LOC26514311|XP_014765603.1|DANA
OG0010310	LOC6596754|XP_002021937.1|DPER	LOC6503959|XP_001963921.1|DANA
OG0010311	LOC6597451|XP_026846517.1|DPER	LOC6498796|XP_032308088.1|DANA
OG0010312	LOC6597356|XP_002022397.2|DPER	LOC6498746|XP_032308165.1|DANA
OG0010313	LOC6603333|XP_026848201.1|DPER	LOC6506363|XP_001958022.2|DANA
OG0010314	LOC6598228|XP_002023370.1|DPER	LOC6505229|XP_001965584.2|DANA
OG0010315	LOC6597890|XP_002023050.1|DPER	LOC6501901|XP_001966703.1|DANA
OG0010316	LOC6590736|XP_026841774.1|DPER	LOC6496422|XP_001960884.2|DANA
OG0010317	LOC6600788|XP_002025811.2|DPER	LOC6504055|XP_001964090.1|DANA
OG0010318	LOC6602602|XP_002027596.1|DPER	LOC6504073|XP_001964122.2|DANA
OG0010319	LOC6600173|XP_002025272.1|DPER	LOC6504866|XP_001966477.1|DANA
OG0010320	LOC6600720|XP_002025790.1|DPER	LOC6502999|XP_032308955.1|DANA
OG0010321	LOC6599753|XP_026847398.1|DPER	LOC6507363|XP_032310181.1|DANA
OG0010322	LOC6599745|XP_002024815.1|DPER	LOC6507361|XP_001956176.1|DANA
OG0010323	LOC6601101|XP_026847435.1|DPER	LOC6507379|XP_014765192.1|DANA
OG0010324	LOC113566714|XP_026849380.1|DPER	LOC6506515|XP_001957736.1|DANA
OG0010325	LOC6597199|XP_002022344.1|DPER	LOC6493517|XP_001957906.2|DANA
OG0010327	LOC6599587|XP_002024707.2|DPER	LOC6506600|XP_001957567.1|DANA
OG0010328	LOC113566360|XP_026847459.1|DPER	LOC6506821|XP_001957177.1|DANA
OG0010329	LOC6599689|XP_026847292.1|DPER	LOC6493175|XP_032310761.1|DANA
OG0010330	LOC6599022|XP_002024139.2|DPER	LOC6493689|XP_001958242.1|DANA
OG0010331	LOC6598894|XP_026847778.1|DPER	LOC6507208|XP_032309925.1|DANA
OG0010332	LOC6602889|XP_002027887.1|DPER	LOC6502182|XP_001966068.3|DANA
OG0010333	LOC6593766|XP_002018958.1|DPER	LOC6496999|XP_001962959.1|DANA
OG0010334	LOC6589336|XP_002014554.1|DPER	LOC6506043|XP_001965089.1|DANA
OG0010335	LOC6600044|XP_026849165.1|DPER	LOC6505312|XP_001965741.2|DANA
OG0010336	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER	LOC6504124|XP_001964234.2|DANA
OG0010337	LOC6602593|XP_002027617.1|DPER	LOC6503570|XP_001964139.1|DANA
OG0010338	LOC6597701|XP_002022882.1|DPER	LOC6504594|XP_001966563.1|DANA
OG0010339	LOC6596006|XP_002020995.1|DPER	LOC6506799|XP_001957219.2|DANA
OG0010340	LOC6599907|XP_026849163.1|DPER	LOC6503661|XP_001963980.1|DANA
OG0010341	LOC113566675|XP_026849162.1|DPER	LOC6503660|XP_001963982.1|DANA
OG0010342	LOC6598251|XP_026846253.1|DPER	LOC6502171|XP_032309373.1|DANA
OG0010343	LOC6600073|XP_026845133.1|DPER	LOC6502255|XP_001966091.1|DANA
OG0010344	LOC6597033|XP_026845445.1|DPER	LOC6502154|XP_001966113.1|DANA
OG0010345	LOC6602897|XP_002027920.1|DPER	LOC6503122|XP_001963463.2|DANA
OG0010346	LOC6596674|XP_002021977.2|DPER	LOC6504810|XP_001966381.1|DANA
OG0010347	LOC6602617|XP_026846655.1|DPER	LOC6503848|XP_001963711.1|DANA
OG0010348	LOC6592465|XP_002017799.2|DPER	LOC6495421|XP_001958812.1|DANA
OG0010349	LOC6596816|XP_002022052.1|DPER	LOC6504169|XP_001964307.3|DANA
OG0010350	LOC6602767|XP_026847739.1|DPER	LOC6503471|XP_032308696.1|DANA
OG0010351	LOC6599993|XP_002025151.1|DPER	LOC6503073|XP_001963377.1|DANA
OG0010352	LOC6599969|XP_002025158.1|DPER	LOC6504057|XP_001964093.3|DANA
OG0010353	LOC6597215|XP_026846534.1|DPER	LOC6501870|XP_001966773.1|DANA
OG0010354	LOC6598472|XP_002023700.1|DPER	LOC6502353|XP_001967544.1|DANA
OG0010355	LOC6600356|XP_002025480.1|DPER	LOC6503894|XP_001963799.3|DANA
OG0010356	LOC113566277|XP_026847031.1|DPER, LOC6601760|XP_026849838.1|DPER	LOC6505092|XP_032308000.1|DANA
OG0010357	LOC6597205|XP_002022613.1|DPER	LOC6504464|XP_001966953.1|DANA
OG0010358	LOC6598445|XP_026848632.1|DPER	LOC6504988|XP_001965681.1|DANA
OG0010359	LOC6596677|XP_026845955.1|DPER	LOC6504807|XP_032309091.1|DANA
OG0010360	LOC6596679|XP_002021982.1|DPER	LOC6504804|XP_001966376.1|DANA
OG0010361	LOC113566107|XP_026845978.1|DPER	LOC6504698|XP_001966375.1|DANA
OG0010362	LOC6596656|XP_002021994.1|DPER	LOC6504797|XP_001966361.1|DANA
OG0010363	LOC6600660|XP_026848700.1|DPER	LOC6501968|XP_001966783.1|DANA
OG0010364	LOC6599422|XP_002024472.1|DPER	LOC6502740|XP_032311943.1|DANA
OG0010365	LOC6597734|XP_026846983.1|DPER	LOC6504394|XP_001967058.1|DANA
OG0010366	LOC6597220|XP_002022597.1|DPER	LOC6504961|XP_001965730.1|DANA
OG0010367	LOC6599181|XP_026848330.1|DPER	LOC6501998|XP_032308168.1|DANA
OG0010368	LOC6599176|XP_002024367.1|DPER	LOC6502003|XP_001966850.1|DANA
OG0010369	LOC6598474|XP_002023665.1|DPER	LOC6505117|XP_001965425.1|DANA
OG0010370	LOC6597859|XP_002023052.2|DPER	LOC6501899|XP_001966705.3|DANA
OG0010371	LOC6597906|XP_002023033.2|DPER	LOC6501913|XP_001966681.3|DANA
OG0010372	LOC6598222|XP_002023364.1|DPER	LOC6505231|XP_001965586.1|DANA
OG0010373	LOC6598229|XP_002023371.1|DPER	LOC6505227|XP_001965583.1|DANA
OG0010374	LOC6600039|XP_026849236.1|DPER	LOC6505308|XP_001965735.1|DANA
OG0010375	LOC6600040|XP_002025087.2|DPER	LOC6504955|XP_001965736.1|DANA
OG0010376	LOC6597819|XP_002022951.1|DPER	LOC6504584|XP_001966582.1|DANA
OG0010377	LOC6597806|XP_026846987.1|DPER	LOC6504828|XP_001966411.2|DANA
OG0010378	LOC6597746|XP_002022966.1|DPER	LOC6503771|XP_001963772.2|DANA
OG0010379	LOC6597464|XP_002022630.2|DPER	LOC26514791|XP_014759307.1|DANA
OG0010380	LOC6597475|XP_002022711.2|DPER	LOC6503838|XP_001963695.1|DANA
OG0010381	LOC113566703|XP_026849317.1|DPER	LOC26514577|XP_014761220.1|DANA
OG0010382	LOC6597658|XP_002022689.1|DPER	LOC6503819|XP_001963683.1|DANA
OG0010383	LOC6597652|XP_002022683.1|DPER	LOC6503828|XP_001963679.1|DANA
OG0010384	LOC6596864|XP_026845861.1|DPER	LOC6504044|XP_001964072.1|DANA
OG0010385	LOC6593347|XP_002018813.1|DPER	LOC6497710|XP_032307505.1|DANA
OG0010386	LOC6593782|XP_026843372.1|DPER	LOC6497757|XP_001961418.1|DANA
OG0010387	LOC6593277|XP_002018793.1|DPER	LOC6497823|XP_001961523.1|DANA
OG0010388	LOC6589019|XP_002014438.1|DPER	LOC6496969|XP_001963027.1|DANA
OG0010389	LOC6593997|XP_002019049.1|DPER	LOC6505394|XP_001964876.2|DANA
OG0010390	LOC113565527|XP_026843617.1|DPER	LOC26514738|XP_014762362.1|DANA
OG0010391	LOC6593967|XP_002018952.1|DPER	LOC6498430|XP_001962801.2|DANA
OG0010392	LOC6593849|XP_002019217.1|DPER	LOC6505357|XP_001964851.1|DANA
OG0010393	LOC6603388|XP_002028357.1|DPER	LOC6497798|XP_001961470.1|DANA
OG0010394	LOC6593773|XP_002018965.1|DPER	LOC6496996|XP_001962966.3|DANA
OG0010395	LOC6596528|XP_002021725.1|DPER	LOC6498259|XP_001962416.2|DANA
OG0010396	LOC6593497|XP_002019160.1|DPER	LOC6498358|XP_001962619.2|DANA
OG0010397	LOC6593319|XP_002018941.1|DPER	LOC6505664|XP_001964982.1|DANA
OG0010398	LOC6593717|XP_002018896.1|DPER	LOC6504322|XP_001965040.3|DANA
OG0010399	LOC6593722|XP_002018901.1|DPER	LOC6505894|XP_001965044.2|DANA
OG0010400	LOC6593476|XP_002018915.1|DPER	LOC6505947|XP_001965053.1|DANA
OG0010401	LOC6593483|XP_002018922.1|DPER	LOC6504303|XP_001965061.1|DANA
OG0010402	LOC6589886|XP_026843883.1|DPER	LOC6504560|XP_032311256.1|DANA
OG0010403	LOC6589882|XP_002014486.1|DPER	LOC6505449|XP_001964913.1|DANA
OG0010404	LOC6596465|XP_002021760.1|DPER	LOC6497265|XP_001962442.1|DANA
OG0010405	LOC6596464|XP_002021759.1|DPER	LOC6497266|XP_001962441.1|DANA
OG0010406	LOC6596461|XP_002021756.1|DPER	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA
OG0010407	LOC6593574|XP_002019254.1|DPER	LOC6494037|XP_032306003.1|DANA
OG0010408	LOC6598080|XP_002023252.1|DPER, LOC6593822|XP_002019069.1|DPER	LOC6502487|XP_001966892.1|DANA
OG0010409	LOC113565538|XP_026843637.1|DPER	LOC116654903|XP_032307404.1|DANA
OG0010410	LOC6603515|XP_002028497.2|DPER	LOC26514493|XP_014762334.1|DANA
OG0010411	LOC6588682|XP_002015210.1|DPER	LOC6504297|XP_032311024.1|DANA
OG0010412	LOC6589556|XP_026844563.1|DPER	LOC116654943|XP_032307632.1|DANA
OG0010413	LOC6589616|XP_002014874.1|DPER	LOC6498100|XP_001962077.1|DANA
OG0010414	LOC6589615|XP_002014873.1|DPER	LOC6498096|XP_001962073.1|DANA
OG0010415	LOC6595462|XP_002020895.1|DPER	LOC6503479|XP_001965309.2|DANA
OG0010416	LOC6589663|XP_002014299.2|DPER	LOC6496881|XP_001963215.1|DANA
OG0010417	LOC6589585|XP_026843892.1|DPER	LOC6498636|XP_001963212.1|DANA
OG0010418	LOC6596539|XP_002021676.1|DPER	LOC6496888|XP_001963204.1|DANA
OG0010419	LOC6596634|XP_002021642.1|DPER	LOC6498618|XP_001963165.2|DANA
OG0010420	LOC6595560|XP_026843963.1|DPER	LOC6497401|XP_001962159.1|DANA
OG0010421	LOC6595668|XP_002020728.1|DPER	LOC6496867|XP_032311464.1|DANA
OG0010422	LOC113565519|XP_026843586.1|DPER	LOC6497041|XP_001962866.3|DANA
OG0010423	LOC6598074|XP_026843411.1|DPER	LOC26514925|XP_014762387.1|DANA
OG0010424	LOC6602254|XP_026843513.1|DPER	LOC26514608|XP_014762349.1|DANA
OG0010425	LOC6595711|XP_002020747.1|DPER	LOC6497631|XP_001961673.1|DANA
OG0010426	LOC6595710|XP_002020746.1|DPER	LOC6497898|XP_001961672.3|DANA
OG0010427	LOC6593675|XP_002018622.2|DPER	LOC6497962|XP_001961803.1|DANA
OG0010428	LOC6593668|XP_026843504.1|DPER	LOC6497966|XP_001961810.2|DANA
OG0010429	LOC6589177|XP_002014626.1|DPER	LOC6498132|XP_032307483.1|DANA
OG0010430	LOC6589642|XP_002015346.2|DPER	LOC6496837|XP_001963306.1|DANA
OG0010431	LOC6588897|XP_026844404.1|DPER	LOC6497485|XP_001961985.1|DANA
OG0010432	LOC6588896|XP_026844369.1|DPER	LOC6497483|XP_001961987.1|DANA
OG0010433	LOC6589091|XP_002014973.1|DPER	LOC6497478|XP_001961995.1|DANA
OG0010434	LOC6589373|XP_002014899.1|DPER	LOC6497426|XP_001962112.2|DANA
OG0010435	LOC6596315|XP_026843000.1|DPER	LOC6506265|XP_001965144.2|DANA
OG0010436	LOC6589761|XP_002015112.1|DPER	LOC6498444|XP_001962830.1|DANA
OG0010437	LOC6593433|XP_002019118.1|DPER	LOC6497291|XP_001962380.1|DANA
OG0010439	LOC6593742|XP_002019000.1|DPER	LOC6504180|XP_001965175.1|DANA
OG0010440	LOC113565765|XP_026844664.1|DPER	LOC6497601|XP_001961731.1|DANA
OG0010441	LOC113565806|XP_026844784.1|DPER	LOC26514514|XP_014762342.1|DANA
OG0010442	LOC6591582|XP_002017370.1|DPER	LOC6500022|XP_001953377.1|DANA
OG0010443	LOC6596412|XP_002021597.1|DPER	LOC6497350|XP_001962267.1|DANA
OG0010444	LOC6596414|XP_002021599.1|DPER	LOC6497351|XP_001962264.1|DANA
OG0010445	LOC6596366|XP_026843472.1|DPER	LOC6496717|XP_001967322.1|DANA
OG0010446	LOC113565690|XP_026844286.1|DPER	LOC6497865|XP_001961594.2|DANA
OG0010447	LOC6599473|XP_002024593.1|DPER	LOC6507327|XP_001956235.2|DANA
OG0010448	LOC6600260|XP_002025425.2|DPER	LOC6506478|XP_001957798.1|DANA
OG0010449	LOC6596103|XP_002021256.1|DPER	LOC6507639|XP_032309658.1|DANA
OG0010450	LOC6603282|XP_002028258.2|DPER	LOC6507055|XP_001956742.1|DANA
OG0010451	LOC6603296|XP_002028277.1|DPER	LOC6492969|XP_001956765.1|DANA
OG0010452	LOC6599652|XP_026849590.1|DPER	LOC6493553|XP_001957984.1|DANA
OG0010453	LOC6599644|XP_002024754.1|DPER	LOC6493557|XP_001957992.1|DANA
OG0010454	LOC113566409|XP_026847653.1|DPER	LOC6493377|XP_001957636.1|DANA
OG0010455	LOC6599774|XP_002024861.1|DPER	LOC6507295|XP_001956296.1|DANA
OG0010456	LOC6601374|XP_002026510.1|DPER	LOC6506546|XP_001957679.1|DANA
OG0010457	LOC6599756|XP_026847266.1|DPER	LOC26514992|XP_014765690.1|DANA
OG0010458	LOC113566343|XP_026847396.1|DPER	LOC116655819|XP_032310175.1|DANA
OG0010459	LOC6599754|XP_002024824.1|DPER	LOC26515607|XP_014765747.1|DANA
OG0010460	LOC6599750|XP_026847401.1|DPER	LOC6507703|XP_001956172.2|DANA
OG0010461	LOC113566607|XP_026848809.1|DPER	LOC6507339|XP_001956219.1|DANA
OG0010462	LOC6601083|XP_026847374.1|DPER	LOC6507671|XP_001956120.1|DANA
OG0010463	LOC6599701|XP_002024954.1|DPER	LOC6506800|XP_001957213.1|DANA
OG0010464	LOC6599693|XP_002024946.1|DPER	LOC6506806|XP_001957204.1|DANA
OG0010465	LOC6599877|XP_002024931.1|DPER	LOC6506813|XP_001957189.1|DANA
OG0010466	LOC113566356|XP_026847453.1|DPER	LOC6506817|XP_001957180.1|DANA
OG0010467	LOC113566359|XP_026847458.1|DPER	LOC6506818|XP_001957179.2|DANA
OG0010468	LOC6597125|XP_026845352.1|DPER	LOC6506921|XP_001956993.2|DANA
OG0010469	LOC6600280|XP_002025393.1|DPER	LOC6507450|XP_001955987.1|DANA
OG0010470	LOC6599841|XP_026847328.1|DPER	LOC6493199|XP_001957249.1|DANA
OG0010471	LOC6599852|XP_002025001.1|DPER	LOC6493499|XP_001957872.1|DANA
OG0010472	LOC113566938|XP_026849971.1|DPER	LOC6507483|XP_001955912.1|DANA
OG0010473	LOC6600314|XP_026849107.1|DPER	LOC6493324|XP_032309829.1|DANA
OG0010474	LOC113566727|XP_026849431.1|DPER	LOC116655811|XP_032310101.1|DANA
OG0010475	LOC6601232|XP_026848165.1|DPER	LOC6506827|XP_001957160.1|DANA
OG0010476	LOC6602456|XP_002027492.2|DPER	LOC6502824|XP_001956317.1|DANA
OG0010477	LOC113566768|XP_026849622.1|DPER	LOC6506855|XP_001957114.1|DANA
OG0010478	LOC6597167|XP_026845680.1|DPER	LOC6506424|XP_001957907.3|DANA
OG0010479	LOC6597178|XP_002022356.1|DPER	LOC6506417|XP_001957918.1|DANA
OG0010480	LOC6589515|XP_002015189.1|DPER	LOC6506956|XP_001956926.2|DANA
OG0010481	LOC6596086|XP_026845360.1|DPER	LOC6506527|XP_001957708.1|DANA
OG0010482	LOC6596228|XP_002021188.2|DPER	LOC6506646|XP_001957479.2|DANA
OG0010483	LOC6597123|XP_002022280.1|DPER	LOC6507246|XP_001956397.2|DANA
OG0010484	LOC6596143|XP_026845516.1|DPER	LOC6506084|XP_001958587.2|DANA
OG0010485	LOC6598963|XP_002024201.1|DPER	LOC6506250|XP_001958265.2|DANA
OG0010486	LOC6595759|XP_026845681.1|DPER	LOC6507792|XP_001956353.1|DANA
OG0010487	LOC6600654|XP_026847666.1|DPER	LOC6507912|XP_001956589.1|DANA
OG0010488	LOC6598887|XP_026847835.1|DPER	LOC6507858|XP_001956480.1|DANA
OG0010489	LOC6601950|XP_002027001.2|DPER	LOC6507229|XP_001956427.1|DANA
OG0010490	LOC6590612|XP_026842502.1|DPER	LOC6494993|XP_001959257.2|DANA
OG0010491	LOC6592591|XP_026840811.1|DPER	LOC6496115|XP_001960261.1|DANA
OG0010492	LOC6599061|XP_026848970.1|DPER	LOC6506278|XP_001958211.3|DANA
OG0010493	LOC6598930|XP_026849003.1|DPER	LOC26515343|XP_014765722.1|DANA
OG0010494	LOC6603266|XP_002028240.1|DPER	LOC6506101|XP_001958550.2|DANA
OG0010495	LOC6600498|XP_002025605.1|DPER	LOC6493837|XP_001958534.2|DANA
OG0010496	LOC6602284|XP_026848478.1|DPER	LOC6506670|XP_032310849.1|DANA
OG0010497	LOC6602283|XP_026848571.1|DPER	LOC6506675|XP_032310675.1|DANA
OG0010498	LOC6592996|XP_002017979.1|DPER	LOC6495792|XP_001959595.1|DANA
OG0010499	LOC6593076|XP_002017889.1|DPER	LOC6495064|XP_001959143.1|DANA
OG0010500	LOC6593261|XP_002017912.2|DPER	LOC6495054|XP_001959162.1|DANA
OG0010501	LOC6590225|XP_002016074.2|DPER	LOC6494217|XP_001960728.1|DANA
OG0010502	LOC6596945|XP_026845429.1|DPER	LOC6493608|XP_032310742.1|DANA
OG0010503	LOC6601349|XP_026842073.1|DPER	LOC6495370|XP_001958683.1|DANA
OG0010504	LOC6590263|XP_026842813.1|DPER	LOC6494054|XP_014762621.1|DANA
OG0010505	LOC6590474|XP_002016660.1|DPER	LOC6496483|XP_001960992.2|DANA
OG0010506	LOC6590881|XP_026840763.1|DPER	LOC6494615|XP_001960005.1|DANA
OG0010507	LOC6592292|XP_002018411.1|DPER	LOC6494401|XP_001960397.1|DANA
OG0010508	LOC6593164|XP_002018178.1|DPER	LOC6494720|XP_001959799.1|DANA
OG0010509	LOC6590174|XP_002016108.1|DPER	LOC6495956|XP_001959930.2|DANA
OG0010510	LOC6592316|XP_002017575.1|DPER	LOC6496262|XP_001960565.1|DANA
OG0010511	LOC6592814|XP_002017611.1|DPER	LOC6502520|XP_001960156.3|DANA
OG0010512	LOC6601277|XP_002026349.2|DPER	LOC6502585|XP_001960941.1|DANA
OG0010513	LOC113565091|XP_026841455.1|DPER	LOC6494114|XP_001960936.1|DANA
OG0010514	LOC6601285|XP_002026357.2|DPER	LOC6494117|XP_001960933.3|DANA
OG0010515	LOC6592688|XP_026842010.1|DPER	LOC6495478|XP_001958935.2|DANA
OG0010516	LOC6591071|XP_002015709.1|DPER	LOC6495449|XP_001958867.1|DANA
OG0010517	LOC6593232|XP_002018353.1|DPER	LOC6495121|XP_001959012.1|DANA
OG0010518	LOC6591211|XP_002016201.1|DPER	LOC26515006|XP_014764071.1|DANA
OG0010519	LOC6604416|XP_026842246.1|DPER	LOC6495945|XP_001959903.2|DANA
OG0010520	LOC113565261|XP_026842905.1|DPER	LOC6496361|XP_001960763.1|DANA
OG0010521	LOC6602431|XP_002027466.1|DPER	LOC6502560|XP_001959386.1|DANA
OG0010522	LOC6592459|XP_002017794.2|DPER	LOC6495419|XP_001958806.1|DANA
OG0010523	LOC6592460|XP_002017795.1|DPER	LOC6495227|XP_001958807.2|DANA
OG0010524	LOC6592226|XP_026841159.1|DPER	LOC6494461|XP_001960284.1|DANA
OG0010525	LOC6590629|XP_002016720.1|DPER	LOC6494590|XP_001960051.1|DANA
OG0010526	LOC6590626|XP_002016717.1|DPER	LOC6494591|XP_001960049.1|DANA
OG0010527	LOC6590310|XP_002015855.1|DPER	LOC6494431|XP_001960323.1|DANA
OG0010528	LOC6590443|XP_002015870.1|DPER	LOC6496151|XP_032306460.1|DANA
OG0010529	LOC113565065|XP_026841120.1|DPER	LOC6494427|XP_001960343.1|DANA
OG0010530	LOC6590658|XP_002016416.1|DPER	LOC6494283|XP_001960608.1|DANA
OG0010531	LOC6591385|XP_002016784.2|DPER	LOC6499217|XP_001955083.1|DANA
OG0010532	LOC6594278|XP_002019604.1|DPER	LOC6499626|XP_001954268.1|DANA
OG0010533	LOC113566654|XP_026849015.1|DPER	LOC6506259|XP_001958249.1|DANA
OG0010534	LOC6594359|XP_002019951.1|DPER	LOC6501297|XP_001954942.1|DANA
OG0010535	LOC113567263|XP_026850330.1|DPER	LOC6500413|XP_001953167.1|DANA
OG0010536	LOC6594092|XP_002019684.1|DPER	LOC6500132|XP_001953162.1|DANA
OG0010537	LOC6594342|XP_002019600.1|DPER	LOC6500968|XP_001954264.2|DANA
OG0010538	LOC6594517|XP_026850524.1|DPER	LOC6494719|XP_001965961.2|DANA
OG0010539	LOC113567451|XP_026851181.1|DPER	LOC6500506|XP_001953362.2|DANA
OG0010540	LOC6595333|XP_002020546.1|DPER	LOC6498981|XP_001955567.1|DANA
OG0010541	LOC6598871|XP_026847926.1|DPER	LOC6507881|XP_001956518.2|DANA
OG0010542	LOC6587906|XP_002013313.2|DPER	LOC6502616|XP_001955145.1|DANA
OG0010543	LOC6594736|XP_026849943.1|DPER	LOC6501594|XP_032312018.1|DANA
OG0010544	LOC6587651|XP_002013911.1|DPER	LOC6500184|XP_001953067.1|DANA
OG0010545	LOC6587421|XP_026850483.1|DPER	LOC6499711|XP_032305566.1|DANA
OG0010546	LOC6588229|XP_002013382.1|DPER	LOC6505861|XP_001964504.1|DANA
OG0010547	LOC6588195|XP_002013380.2|DPER	LOC6505662|XP_001964507.1|DANA
OG0010548	LOC6588539|XP_002013974.1|DPER	LOC6501343|XP_001955031.1|DANA
OG0010549	LOC6594946|XP_026851142.1|DPER	LOC6505875|XP_001964529.1|DANA
OG0010550	LOC6595132|XP_026840170.1|DPER	LOC6506006|XP_001964768.1|DANA
OG0010551	LOC6587930|XP_002012826.2|DPER	LOC6505517|XP_001964782.1|DANA
OG0010552	LOC6594754|XP_002020406.2|DPER	LOC6505943|XP_001964656.2|DANA
OG0010553	LOC6595053|XP_002020407.2|DPER	LOC6505582|XP_001964657.2|DANA
