Orthogroup	DPER.longest_only	DGUA.longest_only
OG0009334	LOC6595166|XP_026851164.1|DPER	LOC117583349|XP_034127509.1|DGUA
OG0009335	LOC113566608|XP_026848814.1|DPER	LOC117585312|XP_034130632.1|DGUA
OG0009336	LOC6598668|XP_002023755.1|DPER	LOC117583551|XP_034127802.1|DGUA
OG0009338	LOC6594600|XP_002019303.1|DPER	LOC117590102|XP_034138338.1|DGUA
OG0009339	LOC6594603|XP_026850337.1|DPER	LOC117590088|XP_034138321.1|DGUA
OG0009340	LOC6588414|XP_002013178.1|DPER	LOC117589576|XP_034137523.1|DGUA
OG0009341	LOC6587688|XP_002013347.2|DPER	LOC117585763|XP_034131327.1|DGUA
OG0009342	LOC6598825|XP_026845194.1|DPER, LOC113567347|XP_026850670.1|DPER	LOC117589789|XP_034137881.1|DGUA
OG0009343	LOC113566735|XP_026849475.1|DPER, LOC6598827|XP_002023939.1|DPER	LOC117589650|XP_034137674.1|DGUA
OG0009344	LOC6587842|XP_002012793.1|DPER	LOC117585381|XP_034130720.1|DGUA
OG0009345	LOC6595123|XP_026850751.1|DPER	LOC117582825|XP_034126767.1|DGUA
OG0009346	LOC6587243|XP_002013056.2|DPER	LOC117582909|XP_034126895.1|DGUA
OG0009347	LOC6588510|XP_002013978.1|DPER	LOC117582941|XP_034126937.1|DGUA
OG0009348	LOC6587411|XP_002013493.1|DPER	LOC117585741|XP_034131280.1|DGUA
OG0009349	LOC6598631|XP_002023843.1|DPER	LOC117583371|XP_034127544.1|DGUA
OG0009350	LOC6595309|XP_002020436.1|DPER	LOC117582968|XP_034126975.1|DGUA
OG0009351	LOC6595314|XP_002020441.2|DPER	LOC117583094|XP_034127164.1|DGUA
OG0009352	LOC6587698|XP_002013284.1|DPER	LOC117582835|XP_034126781.1|DGUA
OG0009353	LOC6588566|XP_026850843.1|DPER	LOC117589591|XP_034137548.1|DGUA
OG0009354	LOC6589506|XP_002015102.1|DPER	LOC117582394|XP_034125969.1|DGUA
OG0009355	LOC6588841|XP_002014789.1|DPER	LOC117582193|XP_034125688.1|DGUA
OG0009356	LOC6588745|XP_026844301.1|DPER	LOC117581757|XP_034125049.1|DGUA
OG0009357	LOC6588678|XP_002015207.1|DPER	LOC117581688|XP_034124955.1|DGUA
OG0009358	LOC6589027|XP_002014978.2|DPER	LOC117582600|XP_034126354.1|DGUA
OG0009359	LOC6589028|XP_002014979.1|DPER	LOC117582599|XP_034126353.1|DGUA
OG0009360	LOC6589254|XP_026844299.1|DPER	LOC117582361|XP_034125908.1|DGUA
OG0009361	LOC6589123|XP_002015279.2|DPER	LOC117582179|XP_034125674.1|DGUA
OG0009362	LOC6589122|XP_002015278.1|DPER	LOC117581873|XP_034125226.1|DGUA
OG0009363	LOC6596350|XP_002021488.1|DPER	LOC117584773|XP_034129766.1|DGUA
OG0009364	LOC6596477|XP_002021521.2|DPER	LOC117584426|XP_034129213.1|DGUA
OG0009365	LOC6588694|XP_026844994.1|DPER	LOC117581922|XP_034125282.1|DGUA
OG0009366	LOC6588837|XP_002014689.1|DPER	LOC117584112|XP_034128755.1|DGUA
OG0009367	LOC6593331|XP_002018807.1|DPER	LOC117582343|XP_034125886.1|DGUA
OG0009368	LOC113565682|XP_026844256.1|DPER	LOC117582514|XP_034126201.1|DGUA
OG0009369	LOC6604689|XP_026843364.1|DPER	LOC117584801|XP_034129811.1|DGUA
OG0009370	LOC6589417|XP_002015220.1|DPER	LOC117581805|XP_034125137.1|DGUA
OG0009371	LOC6589064|XP_002015221.1|DPER	LOC117581804|XP_034125136.1|DGUA
OG0009372	LOC6593756|XP_026843567.1|DPER	LOC117584819|XP_034129832.1|DGUA
OG0009373	LOC6595712|XP_002020748.1|DPER	LOC117582004|XP_034125390.1|DGUA
OG0009374	LOC6595434|XP_002020855.2|DPER	LOC117584203|XP_034128864.1|DGUA
OG0009376	LOC6589183|XP_002015185.2|DPER	LOC117581708|XP_034124978.1|DGUA
OG0009377	LOC6593781|XP_002018773.1|DPER	LOC117590915|XP_034139839.1|DGUA
OG0009378	LOC6589534|XP_002014500.1|DPER	LOC117588007|XP_034134922.1|DGUA
OG0009379	LOC6589326|XP_002014286.1|DPER	LOC117588012|XP_034134931.1|DGUA
OG0009380	LOC6603544|XP_002028523.1|DPER	LOC117587623|XP_034134372.1|DGUA
OG0009381	LOC113565846|XP_026845006.1|DPER, LOC6603592|XP_002028572.1|DPER	LOC117587668|XP_034134450.1|DGUA
OG0009382	LOC6593685|XP_002018763.1|DPER	LOC117583881|XP_034128425.1|DGUA
OG0009383	LOC6593567|XP_002019247.1|DPER	LOC117587657|XP_034134439.1|DGUA
OG0009384	LOC6598081|XP_002023253.1|DPER	LOC117584328|XP_034129048.1|DGUA
OG0009385	LOC6598108|XP_002023249.1|DPER	LOC117584330|XP_034129050.1|DGUA
OG0009386	LOC6598026|XP_026843483.1|DPER	LOC117584697|XP_034129622.1|DGUA
OG0009387	LOC6590067|XP_002016279.1|DPER	LOC117592542|XP_034142308.1|DGUA
OG0009388	LOC6591170|XP_002016273.1|DPER	LOC117579511|XP_034121717.1|DGUA
OG0009389	LOC6593136|XP_026842092.1|DPER	LOC117579675|XP_034121555.1|DGUA
OG0009390	LOC6593187|XP_026842784.1|DPER	LOC117582421|XP_034126057.1|DGUA
OG0009391	LOC6596387|XP_002021540.1|DPER	LOC117583983|XP_034128581.1|DGUA
OG0009392	LOC6590593|XP_002015558.1|DPER	LOC117578475|XP_034119899.1|DGUA
OG0009393	LOC6591368|XP_026848212.1|DPER	LOC117586362|XP_034132272.1|DGUA
OG0009394	LOC6590753|XP_002016145.1|DPER	LOC117580273|XP_034122621.1|DGUA
OG0009395	LOC6591272|XP_002016027.1|DPER	LOC117592249|XP_034141777.1|DGUA
OG0009396	LOC6604480|XP_026842469.1|DPER	LOC117580281|XP_034122646.1|DGUA
OG0009397	LOC6590664|XP_002015939.1|DPER	LOC117585885|XP_034131532.1|DGUA
OG0009398	LOC6590293|XP_002016154.1|DPER	LOC117578740|XP_034120295.1|DGUA
OG0009399	LOC6601271|XP_002026400.1|DPER	LOC117583181|XP_034127276.1|DGUA
OG0009400	LOC6593015|XP_002018256.1|DPER	LOC117592434|XP_034142080.1|DGUA
OG0009401	LOC6588803|XP_002015124.1|DPER	LOC117581832|XP_034125171.1|DGUA
OG0009402	LOC6591624|XP_002017191.1|DPER	LOC117586127|XP_034131883.1|DGUA
OG0009403	LOC6590710|XP_002015994.1|DPER	LOC117578586|XP_034120060.1|DGUA
OG0009404	LOC6590878|XP_002015546.1|DPER	LOC117578451|XP_034119865.1|DGUA
OG0009405	LOC6593017|XP_002018258.2|DPER	LOC117578524|XP_034119975.1|DGUA
OG0009406	LOC6592893|XP_002018212.1|DPER	LOC117589065|XP_034136590.1|DGUA
OG0009407	LOC6592892|XP_002018211.1|DPER	LOC117591113|XP_034140107.1|DGUA
OG0009408	LOC6590747|XP_002015678.1|DPER	LOC117592204|XP_034141707.1|DGUA
OG0009409	LOC6590244|XP_002016536.1|DPER	LOC117584059|XP_034128695.1|DGUA
OG0009410	LOC6593003|XP_002018455.1|DPER	LOC117591876|XP_034141144.1|DGUA
OG0009411	LOC6592360|XP_026842065.1|DPER	LOC117578675|XP_034120196.1|DGUA
OG0009412	LOC6602089|XP_026842354.1|DPER	LOC117588151|XP_034135144.1|DGUA
OG0009413	LOC6591144|XP_002015567.1|DPER	LOC117578479|XP_034119903.1|DGUA
OG0009414	LOC6591004|XP_026841962.1|DPER	LOC117578476|XP_034119900.1|DGUA
OG0009415	LOC6591214|XP_026842638.1|DPER	LOC117583472|XP_034127674.1|DGUA
OG0009416	LOC6590927|XP_002016006.2|DPER	LOC117582252|XP_034125758.1|DGUA
OG0009417	LOC113565236|XP_026842718.1|DPER	LOC117582273|XP_034125796.1|DGUA
OG0009418	LOC6590929|XP_002016008.2|DPER	LOC117582260|XP_034125771.1|DGUA
OG0009419	LOC6590931|XP_002016010.1|DPER	LOC117592090|XP_034141497.1|DGUA
OG0009420	LOC6590932|XP_026842717.1|DPER	LOC117592096|XP_034141504.1|DGUA
OG0009421	LOC6592393|XP_002017578.1|DPER	LOC117591958|XP_034141278.1|DGUA
OG0009422	LOC6602095|XP_026842430.1|DPER	LOC117578619|XP_034120112.1|DGUA
OG0009423	LOC113565228|XP_026842665.1|DPER	LOC117592061|XP_034141448.1|DGUA
OG0009424	LOC6590364|XP_002015844.1|DPER	LOC117590655|XP_034139398.1|DGUA
OG0009425	LOC6603141|XP_002028160.1|DPER	LOC117591805|XP_034141005.1|DGUA
OG0009426	LOC6592433|XP_002018006.1|DPER	LOC117582008|XP_034125407.1|DGUA
OG0009427	LOC6591188|XP_002015912.1|DPER	LOC117579348|XP_034121069.1|DGUA
OG0009428	LOC6603469|XP_002028432.1|DPER	LOC117588253|XP_034135285.1|DGUA
OG0009429	LOC6593114|XP_002018343.1|DPER	LOC117579809|XP_034121785.1|DGUA
OG0009430	LOC6592402|XP_002018147.1|DPER	LOC117591945|XP_034141250.1|DGUA
OG0009431	LOC6590366|XP_026841817.1|DPER	LOC117582734|XP_034126558.1|DGUA
OG0009432	LOC6601314|XP_002026366.1|DPER	LOC117592195|XP_034141696.1|DGUA
OG0009433	LOC6592633|XP_002018132.1|DPER	LOC117592320|XP_034141889.1|DGUA
OG0009434	LOC6592383|XP_002018138.1|DPER	LOC117592316|XP_034141884.1|DGUA
OG0009435	LOC6592382|XP_002018137.2|DPER	LOC117592314|XP_034141881.1|DGUA
OG0009436	LOC6593096|XP_002017879.2|DPER	LOC117592521|XP_034142263.1|DGUA
OG0009437	LOC6592690|XP_002017727.1|DPER	LOC117592025|XP_034141375.1|DGUA
OG0009438	LOC6591072|XP_026840761.1|DPER	LOC117590796|XP_034139645.1|DGUA
OG0009439	LOC6591083|XP_002015703.1|DPER	LOC117587457|XP_034134074.1|DGUA
OG0009440	LOC6591304|XP_002015633.1|DPER	LOC117592609|XP_034142387.1|DGUA
OG0009441	LOC6596959|XP_026845436.1|DPER	LOC117580989|XP_034123675.1|DGUA
OG0009442	LOC6597814|XP_026847047.1|DPER	LOC117580919|XP_034123574.1|DGUA
OG0009443	LOC6592606|XP_002018154.1|DPER	LOC117580448|XP_034122902.1|DGUA
OG0009444	LOC6597427|XP_002022469.1|DPER	LOC117590881|XP_034139800.1|DGUA, LOC117590883|XP_034139802.1|DGUA
OG0009445	LOC6598387|XP_002023510.2|DPER	LOC117590293|XP_034138673.1|DGUA
OG0009446	LOC6599897|XP_026849175.1|DPER	LOC117590467|XP_034139000.1|DGUA
OG0009448	LOC6600681|XP_002025754.2|DPER, LOC6595737|XP_002020771.1|DPER	LOC117590428|XP_034138937.1|DGUA
OG0009449	LOC6600671|XP_026848687.1|DPER	LOC117590303|XP_034138681.1|DGUA
OG0009450	LOC6598486|XP_026846202.1|DPER	LOC117590374|XP_034138809.1|DGUA
OG0009451	LOC6589288|XP_002014275.1|DPER	LOC117587748|XP_034134562.1|DGUA
OG0009452	LOC6597823|XP_002022955.1|DPER	LOC117580968|XP_034123649.1|DGUA
OG0009452	LOC6597793|XP_002022925.1|DPER	LOC117581602|XP_034124853.1|DGUA
OG0009453	LOC6594881|XP_002020000.1|DPER	LOC117583653|XP_034128001.1|DGUA
OG0009454	LOC6595796|XP_002021308.2|DPER	LOC117579311|XP_034121013.1|DGUA
OG0009455	LOC6598537|XP_002023733.2|DPER	LOC117581617|XP_034124870.1|DGUA
OG0009456	LOC6603085|XP_026847124.1|DPER	LOC117588558|XP_034135834.1|DGUA
OG0009457	LOC6602764|XP_002027775.1|DPER	LOC117580762|XP_034123347.1|DGUA
OG0009458	LOC6602759|XP_002027788.2|DPER	LOC117581147|XP_034123970.1|DGUA
OG0009459	LOC6602178|XP_026848029.1|DPER	LOC117589068|XP_034136589.1|DGUA
OG0009460	LOC6602949|XP_026848771.1|DPER	LOC117579922|XP_034121956.1|DGUA
OG0009461	LOC6604011|XP_026848856.1|DPER	LOC117579834|XP_034121819.1|DGUA
OG0009462	LOC6599525|XP_026849418.1|DPER	LOC117587395|XP_034133940.1|DGUA
OG0009463	LOC6601656|XP_002026751.2|DPER	LOC117588861|XP_034136255.1|DGUA
OG0009464	LOC6601413|XP_026847892.1|DPER	LOC117589336|XP_034137079.1|DGUA
OG0009465	LOC113566462|XP_026847915.1|DPER	LOC117589405|XP_034137221.1|DGUA
OG0009466	LOC6597159|XP_002022364.2|DPER	LOC117579860|XP_034121864.1|DGUA
OG0009467	LOC6599728|XP_002024833.2|DPER	LOC117579337|XP_034121053.1|DGUA
OG0009468	LOC6599502|XP_026849551.1|DPER	LOC117589120|XP_034136692.1|DGUA
OG0009469	LOC6601459|XP_002026426.1|DPER	LOC117587420|XP_034133980.1|DGUA
OG0009470	LOC6603946|XP_026849401.1|DPER	LOC117587339|XP_034133869.1|DGUA
OG0009471	LOC6589329|XP_002014354.2|DPER	LOC117584514|XP_034129346.1|DGUA
OG0009472	LOC6604036|XP_026848080.1|DPER	LOC117588913|XP_034136376.1|DGUA
OG0009473	LOC6591823|XP_002016973.2|DPER	LOC117587025|XP_034133337.1|DGUA
OG0009474	LOC6601037|XP_026849755.1|DPER	LOC117586874|XP_034133063.1|DGUA
OG0009475	LOC6602502|XP_002027547.2|DPER	LOC117579279|XP_034120966.1|DGUA
OG0009476	LOC6600559|XP_026847498.1|DPER	LOC117586982|XP_034133271.1|DGUA
OG0009477	LOC113566358|XP_026847457.1|DPER	LOC117588954|XP_034136431.1|DGUA
OG0009478	LOC6599702|XP_002024955.1|DPER	LOC117588966|XP_034136445.1|DGUA
OG0009479	LOC6588838|XP_026844099.1|DPER	LOC117583971|XP_034128569.1|DGUA
OG0009480	LOC6602175|XP_026847987.1|DPER	LOC117589172|XP_034136779.1|DGUA
OG0009481	LOC6599686|XP_002024789.2|DPER	LOC117579818|XP_034121801.1|DGUA
OG0009482	LOC6601503|XP_026848031.1|DPER	LOC117579101|XP_034120713.1|DGUA
OG0009483	LOC6601505|XP_026848015.1|DPER	LOC117579994|XP_034122082.1|DGUA
OG0009484	LOC6591832|XP_002017200.1|DPER	LOC117585534|XP_034130944.1|DGUA
OG0009485	LOC6601027|XP_002026149.2|DPER	LOC117589319|XP_034137028.1|DGUA
OG0009486	LOC6601026|XP_002026148.1|DPER	LOC117589320|XP_034137029.1|DGUA
OG0009487	LOC113565991|XP_026845385.1|DPER	LOC117579459|XP_034121238.1|DGUA
OG0009488	LOC6597080|XP_002022255.1|DPER	LOC117579277|XP_034120964.1|DGUA
OG0009489	LOC6599017|XP_002024085.1|DPER	LOC117579480|XP_034121266.1|DGUA
OG0009490	LOC6592431|XP_002018004.2|DPER	LOC117582018|XP_034125434.1|DGUA
OG0009491	LOC6603328|XP_002028314.1|DPER	LOC117589453|XP_034137294.1|DGUA
OG0009492	LOC6603432|XP_002028410.1|DPER	LOC117579250|XP_034120927.1|DGUA
OG0009493	LOC6603268|XP_026848170.1|DPER	LOC117580499|XP_034122978.1|DGUA
OG0009494	LOC6603258|XP_002028245.1|DPER	LOC117580500|XP_034122979.1|DGUA
OG0009495	LOC6601805|XP_026848561.1|DPER	LOC117580549|XP_034123038.1|DGUA
OG0009496	LOC6595772|XP_002021352.1|DPER	LOC117580239|XP_034122551.1|DGUA
OG0009497	LOC6588601|XP_002013633.2|DPER	LOC117589828|XP_034137950.1|DGUA
OG0009498	LOC6601827|XP_026849335.1|DPER	LOC117580118|XP_034122299.1|DGUA
OG0009499	LOC6601843|XP_026848499.1|DPER	LOC117580006|XP_034122102.1|DGUA
OG0009500	LOC6601857|XP_002026906.1|DPER	LOC117579288|XP_034120982.1|DGUA
OG0009501	LOC6597045|XP_002022205.1|DPER	LOC117591229|XP_034140294.1|DGUA
OG0009502	LOC6594461|XP_002019712.1|DPER	LOC117586312|XP_034132187.1|DGUA
OG0009503	LOC6588735|XP_026844489.1|DPER	LOC117587898|XP_034134764.1|DGUA
OG0009505	LOC6593926|XP_002018687.1|DPER	LOC117583938|XP_034128512.1|DGUA
OG0009506	LOC113566612|XP_026848841.1|DPER	LOC117579805|XP_034121773.1|DGUA
OG0009507	LOC6600570|XP_002025688.1|DPER	LOC117589189|XP_034136806.1|DGUA
OG0009508	LOC6603376|XP_002028362.1|DPER	LOC117584118|XP_034128759.1|DGUA
OG0009509	LOC6589932|XP_026842877.1|DPER	LOC117592290|XP_034141848.1|DGUA
OG0009510	LOC6600399|XP_002025454.1|DPER, LOC6600405|XP_002025460.1|DPER	LOC117580810|XP_034123416.1|DGUA
OG0009511	LOC6598239|XP_002023409.2|DPER	LOC117581064|XP_034123827.1|DGUA
OG0009512	LOC6596822|XP_002022058.2|DPER	LOC117590716|XP_034139509.1|DGUA
OG0009513	LOC6598446|XP_002023573.1|DPER	LOC117580858|XP_034123497.1|DGUA
OG0009515	LOC6589259|XP_002015285.2|DPER	LOC117581722|XP_034124993.1|DGUA
OG0009517	LOC6593917|XP_026843814.1|DPER	LOC117584838|XP_034129865.1|DGUA
OG0009518	LOC6601389|XP_026847914.1|DPER	LOC117579782|XP_034121732.1|DGUA
OG0009519	LOC6599526|XP_026849405.1|DPER	LOC117587142|XP_034133539.1|DGUA
OG0009520	LOC6598652|XP_002023770.2|DPER	LOC117583443|XP_034127635.1|DGUA
OG0009521	LOC113566405|XP_026847638.1|DPER	LOC117579183|XP_034120844.1|DGUA
OG0009522	LOC6590676|XP_002015417.1|DPER	LOC117584389|XP_034129138.1|DGUA
OG0009523	LOC6592632|XP_002018131.1|DPER	LOC117578888|XP_034120582.1|DGUA
OG0009524	LOC6590709|XP_002015993.1|DPER	LOC117592382|XP_034141983.1|DGUA
OG0009525	LOC6593001|XP_002018453.1|DPER	LOC117581313|XP_034124253.1|DGUA
OG0009526	LOC6593000|XP_026842755.1|DPER	LOC117585492|XP_034130882.1|DGUA
OG0009527	LOC6592878|XP_002018545.1|DPER	LOC117590972|XP_034139933.1|DGUA
OG0009528	LOC6593175|XP_002018109.1|DPER	LOC117587632|XP_034134392.1|DGUA
OG0009529	LOC6591091|XP_026842315.1|DPER	LOC117592012|XP_034141357.1|DGUA
OG0009530	LOC6592376|XP_002017998.1|DPER	LOC117592508|XP_034142244.1|DGUA
OG0009531	LOC113565089|XP_026841448.1|DPER	LOC117592111|XP_034141524.1|DGUA
OG0009532	LOC6592416|XP_002018061.1|DPER	LOC117583256|XP_034127374.1|DGUA
OG0009533	LOC6589958|XP_026840711.1|DPER	LOC117580752|XP_034123340.1|DGUA
OG0009534	LOC6591240|XP_002016686.1|DPER	LOC117581248|XP_034124146.1|DGUA
OG0009535	LOC6590311|XP_002015856.2|DPER	LOC117592631|XP_034142463.1|DGUA
OG0009536	LOC6591873|XP_026851157.1|DPER	LOC117586639|XP_034132760.1|DGUA
OG0009537	LOC6588079|XP_002012879.1|DPER	LOC117589605|XP_034137571.1|DGUA
OG0009538	LOC6594889|XP_002019986.2|DPER	LOC117582728|XP_034126545.1|DGUA
OG0009539	LOC6594361|XP_002019953.1|DPER	LOC117585103|XP_034130273.1|DGUA
OG0009540	LOC113564887|XP_026839906.1|DPER, LOC113564885|XP_026839898.1|DPER	LOC117585080|XP_034130236.1|DGUA
OG0009541	LOC6587425|XP_026840353.1|DPER	LOC117585254|XP_034130557.1|DGUA
OG0009542	LOC6595310|XP_026848510.1|DPER	LOC117582969|XP_034126978.1|DGUA
OG0009544	LOC6595035|XP_002020362.1|DPER, LOC6595290|XP_026849264.1|DPER, LOC113566697|XP_026849256.1|DPER, LOC6604373|XP_002029276.1|DPER, LOC113566698|XP_026849272.1|DPER	LOC117583498|XP_034127730.1|DGUA
OG0009545	LOC6598200|XP_026846239.1|DPER	LOC117590212|XP_034138560.1|DGUA
OG0009546	LOC113567459|XP_026851218.1|DPER	LOC117589647|XP_034137670.1|DGUA
OG0009549	LOC6599041|XP_002024158.2|DPER	LOC117580058|XP_034122188.1|DGUA
OG0009556	LOC113565247|XP_026842793.1|DPER	LOC117578650|XP_034120157.1|DGUA
OG0009560	LOC6598366|XP_002023441.1|DPER	LOC117590531|XP_034139140.1|DGUA
OG0009562	LOC6589496|XP_026844518.1|DPER	LOC117582095|XP_034125548.1|DGUA
OG0009563	LOC6595799|XP_002021311.1|DPER	LOC117579518|XP_034121316.1|DGUA
OG0009564	LOC6599345|XP_026847210.1|DPER	LOC117591418|XP_034140562.1|DGUA
OG0009565	LOC6602477|XP_026848774.1|DPER	LOC117579871|XP_034121883.1|DGUA
OG0009567	LOC113565945|XP_026845151.1|DPER	LOC117589639|XP_034137654.1|DGUA
OG0009570	LOC6594410|XP_002019674.1|DPER	LOC117586209|XP_034132038.1|DGUA
OG0009571	LOC6594614|XP_026850288.1|DPER	LOC117585960|XP_034131657.1|DGUA
OG0009572	LOC6597614|XP_002022752.2|DPER	LOC117581512|XP_034124695.1|DGUA
OG0009573	LOC6599271|XP_026848285.1|DPER	LOC117581498|XP_034124641.1|DGUA
OG0009574	LOC6599100|XP_026849254.1|DPER	LOC117590488|XP_034139036.1|DGUA
OG0009575	LOC6593009|XP_026842190.1|DPER	LOC117591875|XP_034141141.1|DGUA
OG0009576	LOC6587862|XP_002013304.1|DPER	LOC117583241|XP_034127354.1|DGUA
OG0009577	LOC6588786|XP_026844123.1|DPER	LOC117587676|XP_034134459.1|DGUA
OG0009578	LOC6593325|XP_002018947.1|DPER	LOC117584633|XP_034129547.1|DGUA
OG0009579	LOC6597896|XP_002023023.1|DPER	LOC117581290|XP_034124214.1|DGUA
OG0009580	LOC6592850|XP_002018277.1|DPER	LOC117583782|XP_034128240.1|DGUA
OG0009581	LOC6598131|XP_002023287.1|DPER	LOC117584196|XP_034128857.1|DGUA
OG0009582	LOC6600529|XP_026847491.1|DPER	LOC117586976|XP_034133246.1|DGUA
OG0009583	LOC6598175|XP_002023349.1|DPER	LOC117588499|XP_034135700.1|DGUA
OG0009584	LOC6599366|XP_002024489.1|DPER	LOC117588396|XP_034135541.1|DGUA
OG0009585	LOC6591633|XP_002016757.2|DPER	LOC117585666|XP_034131153.1|DGUA
OG0009586	LOC6600530|XP_002025717.2|DPER	LOC117586985|XP_034133273.1|DGUA
OG0009587	LOC6590947|XP_002016017.1|DPER	LOC117592091|XP_034141498.1|DGUA
OG0009588	LOC6591384|XP_002016752.1|DPER	LOC117585671|XP_034131160.1|DGUA
OG0009589	LOC113566388|XP_026847538.1|DPER	LOC117579529|XP_034121336.1|DGUA
OG0009590	LOC6595953|XP_026845616.1|DPER	LOC117579627|XP_034121472.1|DGUA
OG0009591	LOC6594010|XP_026846033.1|DPER	LOC117585937|XP_034131597.1|DGUA
OG0009592	LOC6594449|XP_002019914.1|DPER	LOC117586149|XP_034131939.1|DGUA
OG0009593	LOC6594331|XP_002019909.2|DPER	LOC117586134|XP_034131916.1|DGUA
OG0009594	LOC6594040|XP_002019647.2|DPER	LOC117586319|XP_034132199.1|DGUA
OG0009595	LOC6594274|XP_026850546.1|DPER	LOC117586118|XP_034131871.1|DGUA
OG0009596	LOC6594441|XP_026848450.1|DPER	LOC117586367|XP_034132284.1|DGUA
OG0009597	LOC6594702|XP_002019557.2|DPER	LOC117586144|XP_034131928.1|DGUA
OG0009598	LOC6594705|XP_002019560.2|DPER	LOC117586143|XP_034131926.1|DGUA
OG0009599	LOC6594026|XP_002019724.1|DPER	LOC117585861|XP_034131505.1|DGUA
OG0009600	LOC6594214|XP_002019449.1|DPER	LOC117586460|XP_034132403.1|DGUA
OG0009601	LOC6591997|XP_002016822.1|DPER	LOC117585697|XP_034131204.1|DGUA
OG0009602	LOC6591328|XP_002016926.1|DPER	LOC117591205|XP_034140236.1|DGUA
OG0009603	LOC6594565|XP_002019584.1|DPER	LOC117585945|XP_034131610.1|DGUA
OG0009604	LOC6597571|XP_002022788.1|DPER	LOC117581227|XP_034124101.1|DGUA
OG0009605	LOC6591721|XP_002016898.1|DPER	LOC117591124|XP_034140118.1|DGUA
OG0009606	LOC6591725|XP_002016902.1|DPER	LOC117591115|XP_034140106.1|DGUA
OG0009607	LOC6591726|XP_002016903.1|DPER	LOC117591090|XP_034140082.1|DGUA
OG0009608	LOC6592126|XP_026851207.1|DPER	LOC117585084|XP_034130242.1|DGUA
OG0009609	LOC6591685|XP_002017322.1|DPER	LOC117586753|XP_034132952.1|DGUA
OG0009610	LOC6594232|XP_002019899.1|DPER	LOC117586527|XP_034132552.1|DGUA
OG0009611	LOC6594230|XP_026850381.1|DPER	LOC117586532|XP_034132557.1|DGUA
OG0009612	LOC6594362|XP_002019954.1|DPER	LOC117585108|XP_034130279.1|DGUA
OG0009613	LOC6589752|XP_002014725.1|DPER	LOC117584701|XP_034129628.1|DGUA
OG0009614	LOC6588576|XP_002013621.1|DPER	LOC117589557|XP_034137460.1|DGUA
OG0009615	LOC6588109|XP_026850796.1|DPER	LOC117583730|XP_034128138.1|DGUA
OG0009616	LOC6588393|XP_026851227.1|DPER	LOC117583717|XP_034128115.1|DGUA
OG0009617	LOC6587981|XP_026840527.1|DPER	LOC117589473|XP_034137301.1|DGUA
OG0009619	LOC6587639|XP_002013559.2|DPER	LOC117589919|XP_034138089.1|DGUA
OG0009620	LOC6588242|XP_026849768.1|DPER	LOC117584963|XP_034130052.1|DGUA
OG0009621	LOC6588284|XP_002013410.2|DPER	LOC117584964|XP_034130053.1|DGUA
OG0009622	LOC6588234|XP_002013383.2|DPER	LOC117585042|XP_034130188.1|DGUA
OG0009624	LOC6587618|XP_002013247.1|DPER	LOC117583794|XP_034128267.1|DGUA
OG0009625	LOC6594834|XP_002020529.1|DPER	LOC117583292|XP_034127421.1|DGUA
OG0009626	LOC113564922|XP_026840160.1|DPER	LOC117585649|XP_034131128.1|DGUA
OG0009627	LOC113564921|XP_026840155.1|DPER	LOC117585383|XP_034130723.1|DGUA
OG0009628	LOC6587718|XP_002012742.2|DPER	LOC117585634|XP_034131109.1|DGUA
OG0009629	LOC6598738|XP_002023807.2|DPER	LOC117583260|XP_034127376.1|DGUA
OG0009630	LOC6598734|XP_002023803.1|DPER	LOC117583086|XP_034127155.1|DGUA
OG0009631	LOC6587440|XP_002013870.2|DPER	LOC117589713|XP_034137768.1|DGUA
OG0009632	LOC113566166|XP_026846337.1|DPER	LOC117588459|XP_034135638.1|DGUA
OG0009633	LOC6590640|XP_002016143.1|DPER	LOC117580217|XP_034122506.1|DGUA
OG0009634	LOC6598683|XP_002023749.1|DPER	LOC117582964|XP_034126971.1|DGUA
OG0009635	LOC6588635|XP_002013614.1|DPER	LOC117589765|XP_034137845.1|DGUA
OG0009636	LOC6601802|XP_002026856.1|DPER	LOC117580188|XP_034122440.1|DGUA
OG0009637	LOC6587329|XP_002013917.1|DPER	LOC117582787|XP_034126659.1|DGUA
OG0009638	LOC6587868|XP_002013963.1|DPER	LOC117583040|XP_034127093.1|DGUA
OG0009639	LOC6591442|XP_002016965.1|DPER	LOC117586188|XP_034132004.1|DGUA
OG0009640	LOC6588613|XP_002013972.1|DPER	LOC117583426|XP_034127614.1|DGUA
OG0009641	LOC6588251|XP_026850753.1|DPER	LOC117583317|XP_034127467.1|DGUA
OG0009642	LOC6588292|XP_026842282.1|DPER	LOC117583316|XP_034127466.1|DGUA
OG0009643	LOC6598606|XP_002023851.1|DPER	LOC117583404|XP_034127581.1|DGUA
OG0009644	LOC6594990|XP_002020156.1|DPER	LOC117583108|XP_034127181.1|DGUA
OG0009645	LOC6595092|XP_002020154.1|DPER	LOC117583357|XP_034127518.1|DGUA
OG0009646	LOC6595303|XP_026850562.1|DPER	LOC117582982|XP_034126995.1|DGUA
OG0009647	LOC6594833|XP_002020528.1|DPER	LOC117583290|XP_034127420.1|DGUA
OG0009648	LOC6587734|XP_002013279.1|DPER	LOC117582838|XP_034126786.1|DGUA
