Orthogroup	DPER.longest_only	DELE.longest_only
OG0009187	LOC6587363|XP_002014195.1|DPER	LOC108148401|XP_017130922.1|DELE
OG0009188	LOC6593048|XP_002017603.1|DPER	LOC108144836|XP_017125466.1|DELE
OG0009189	LOC6599807|XP_002024907.1|DPER	LOC108146030|XP_017127310.1|DELE
OG0009190	LOC6601188|XP_002026220.1|DPER	LOC108146436|XP_017127929.1|DELE
OG0009191	LOC6591131|XP_002016491.2|DPER	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE
OG0009192	LOC6603243|XP_002028229.1|DPER	LOC108137298|XP_017114408.1|DELE
OG0009193	LOC6598094|XP_026843166.1|DPER	LOC108138835|XP_017116832.1|DELE
OG0009194	LOC6593799|XP_002019266.1|DPER	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE
OG0009195	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER	LOC108150165|XP_017133624.1|DELE
OG0009196	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER	LOC108150098|XP_017133551.1|DELE
OG0009197	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER	LOC108142855|XP_017122414.1|DELE
OG0009198	LOC6596962|XP_002022160.2|DPER	LOC108136026|XP_017112444.1|DELE
OG0009199	LOC6599047|XP_026848999.1|DPER	LOC108135540|XP_017111777.1|DELE
OG0009200	LOC6590523|XP_002016452.2|DPER	LOC108134605|XP_017110459.1|DELE
OG0009201	LOC6592881|XP_002018548.1|DPER	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE
OG0009202	LOC6601283|XP_002026355.1|DPER	LOC108144273|XP_017124448.1|DELE
OG0009203	LOC6603142|XP_002028161.1|DPER	LOC108135954|XP_017112394.1|DELE
OG0009204	LOC6593231|XP_002018352.1|DPER	LOC108143311|XP_017123117.1|DELE
OG0009205	LOC6593237|XP_002018358.1|DPER	LOC108143361|XP_017123172.1|DELE
OG0009206	LOC6590939|XP_002016172.2|DPER	LOC108149732|XP_017132991.1|DELE
OG0009207	LOC6594237|XP_002019971.1|DPER	LOC108140461|XP_017118683.1|DELE
OG0009209	LOC6594481|XP_002019747.1|DPER	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE
OG0009210	LOC6592877|XP_002018544.1|DPER	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE
OG0009211	LOC113565498|XP_026843507.1|DPER	LOC108149242|XP_017132167.1|DELE
OG0009214	LOC113566923|XP_026849937.1|DPER, LOC6603980|XP_026850053.1|DPER, LOC113566926|XP_026849940.1|DPER, LOC113566947|XP_026849988.1|DPER, LOC113566925|XP_026849939.1|DPER, LOC6603901|XP_002028846.2|DPER, LOC6594725|XP_026847636.1|DPER, LOC113566919|XP_026849932.1|DPER	LOC108145767|XP_017126825.1|DELE
OG0009220	LOC6598327|XP_002023388.1|DPER	LOC108137288|XP_017114395.1|DELE
OG0009221	LOC6589385|XP_026844221.1|DPER	LOC108141927|XP_017121050.1|DELE
OG0009222	LOC6603548|XP_026845785.1|DPER	LOC108134923|XP_017110927.1|DELE
OG0009224	LOC6591444|XP_026846265.1|DPER	LOC108148229|XP_017130635.1|DELE
OG0009228	LOC6598157|XP_002023444.2|DPER	LOC108136653|XP_017113466.1|DELE
OG0009229	LOC6591413|XP_026842275.1|DPER	LOC108140659|XP_017119080.1|DELE
OG0009231	LOC6597757|XP_026846496.1|DPER	LOC108136377|XP_017112979.1|DELE
OG0009232	LOC6597553|XP_002022802.1|DPER	LOC108137059|XP_017114055.1|DELE
OG0009234	LOC6599274|XP_026848235.1|DPER	LOC108140830|XP_017119318.1|DELE
OG0009236	LOC113564928|XP_026840216.1|DPER	LOC108146893|XP_017128619.1|DELE
OG0009237	LOC113565727|XP_026844504.1|DPER	LOC108141692|XP_017120661.1|DELE, LOC108141693|XP_017120662.1|DELE
OG0009238	LOC6600643|XP_002025653.1|DPER	LOC108142772|XP_017122302.1|DELE
OG0009239	LOC6603331|XP_002028315.1|DPER	LOC108146932|XP_017128670.1|DELE
OG0009241	LOC6596424|XP_002021822.1|DPER	LOC108147994|XP_017130298.1|DELE
OG0009245	LOC6594309|XP_002019807.1|DPER	LOC108137027|XP_017114014.1|DELE
OG0009247	LOC6588509|XP_002014165.2|DPER	LOC108150548|XP_017134272.1|DELE
OG0009248	LOC6598520|XP_002023559.1|DPER	LOC108138544|XP_017116302.1|DELE
OG0009249	LOC6596644|XP_002021652.1|DPER	LOC108135306|XP_017111480.1|DELE
OG0009251	LOC6600711|XP_002025826.2|DPER	LOC108140916|XP_017119466.1|DELE
OG0009252	LOC6596835|XP_026845852.1|DPER	LOC108137302|XP_017114411.1|DELE
OG0009253	LOC6598245|XP_002023415.1|DPER	LOC108136624|XP_017113432.1|DELE
OG0009254	LOC6598342|XP_026846334.1|DPER	LOC108137170|XP_017114229.1|DELE
OG0009255	LOC6600701|XP_002025865.1|DPER	LOC108136275|XP_017112832.1|DELE
OG0009256	LOC6601731|XP_002026789.1|DPER	LOC108136615|XP_017113422.1|DELE
OG0009257	LOC6600024|XP_026849124.1|DPER	LOC108150027|XP_017133476.1|DELE
OG0009258	LOC6600458|XP_026848423.1|DPER	LOC108144690|XP_017125282.1|DELE
OG0009259	LOC6598597|XP_002023630.2|DPER	LOC108136440|XP_017113088.1|DELE
OG0009260	LOC6597836|XP_002022914.1|DPER	LOC108140911|XP_017119455.1|DELE
OG0009261	LOC6600760|XP_002025768.1|DPER	LOC108137698|XP_017115061.1|DELE
OG0009262	LOC6602870|XP_002027905.1|DPER	LOC108144593|XP_017125090.1|DELE
OG0009263	LOC6597441|XP_026846514.1|DPER	LOC108134934|XP_017110943.1|DELE
OG0009264	LOC6597454|XP_026846520.1|DPER	LOC108134899|XP_017110891.1|DELE
OG0009265	LOC6597360|XP_002022401.2|DPER	LOC108134817|XP_017110759.1|DELE
OG0009266	LOC6602257|XP_002027287.1|DPER	LOC108138115|XP_017115629.1|DELE
OG0009267	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER	LOC108148170|XP_017130562.1|DELE
OG0009268	LOC6592203|XP_002017838.1|DPER	LOC108141421|XP_017120289.1|DELE
OG0009269	LOC6591409|XP_026850084.1|DPER	LOC108136796|XP_017113676.1|DELE
OG0009270	LOC6591092|XP_002016124.2|DPER	LOC108144295|XP_017124471.1|DELE
OG0009271	LOC6598369|XP_026846165.1|DPER	LOC108137287|XP_017114391.1|DELE
OG0009272	LOC6601850|XP_026849323.1|DPER	LOC108142881|XP_017122446.1|DELE
OG0009273	LOC6588720|XP_026844485.1|DPER	LOC108134683|XP_017110570.1|DELE
OG0009274	LOC6600605|XP_026847625.1|DPER	LOC108145603|XP_017126626.1|DELE
OG0009275	LOC6602758|XP_002027787.2|DPER	LOC108137062|XP_017114058.1|DELE
OG0009276	LOC6591253|XP_002015453.2|DPER	LOC108144207|XP_017124367.1|DELE
OG0009277	LOC6596678|XP_002021981.1|DPER	LOC108138387|XP_017116054.1|DELE
OG0009278	LOC6596735|XP_026845841.1|DPER	LOC108135912|XP_017112328.1|DELE
OG0009279	LOC6593725|XP_002019103.1|DPER	LOC108135207|XP_017111320.1|DELE
OG0009280	LOC6597349|XP_026846449.1|DPER	LOC108137192|XP_017114263.1|DELE
OG0009281	LOC6600081|XP_026845114.1|DPER	LOC108137677|XP_017115022.1|DELE
OG0009282	LOC6593601|XP_002018656.1|DPER	LOC108148833|XP_017131591.1|DELE
OG0009284	LOC6604014|XP_026845519.1|DPER	LOC108135665|XP_017111989.1|DELE
OG0009285	LOC6602024|XP_026846820.1|DPER	LOC108145322|XP_017126187.1|DELE
OG0009286	LOC113566454|XP_026847882.1|DPER	LOC108142302|XP_017121543.1|DELE
OG0009287	LOC6602988|XP_026849468.1|DPER	LOC108142436|XP_017121787.1|DELE
OG0009288	LOC6599259|XP_002024285.2|DPER	LOC108141489|XP_017120397.1|DELE
OG0009289	LOC6602548|XP_002027588.2|DPER	LOC108148311|XP_017130786.1|DELE
OG0009290	LOC6593052|XP_002018464.2|DPER	LOC108144124|XP_017124256.1|DELE
OG0009291	LOC6602566|XP_002027587.1|DPER	LOC108148312|XP_017130788.1|DELE
OG0009292	LOC6598364|XP_002023439.1|DPER	LOC108136662|XP_017113475.1|DELE
OG0009293	LOC6598357|XP_026846238.1|DPER	LOC108136378|XP_017112980.1|DELE
OG0009294	LOC6601603|XP_002026624.2|DPER	LOC108144598|XP_017125093.1|DELE
OG0009295	LOC6604638|XP_026846374.1|DPER	LOC108136423|XP_017113042.1|DELE
OG0009296	LOC6591899|XP_002016917.1|DPER	LOC108147189|XP_017129030.1|DELE
OG0009297	LOC6591897|XP_002016915.1|DPER	LOC108147105|XP_017128883.1|DELE
OG0009298	LOC6591485|XP_002017379.2|DPER	LOC108141573|XP_017120509.1|DELE
OG0009299	LOC6594415|XP_002019679.2|DPER	LOC108136924|XP_017113888.1|DELE
OG0009300	LOC6594414|XP_026850314.1|DPER	LOC108136886|XP_017113828.1|DELE
OG0009301	LOC113564883|XP_026847806.1|DPER	LOC108148621|XP_017131209.1|DELE
OG0009302	LOC6594443|XP_002019555.2|DPER	LOC108141237|XP_017119982.1|DELE
OG0009303	LOC6591361|XP_002017461.1|DPER	LOC108140718|XP_017119169.1|DELE
OG0009304	LOC6594417|XP_002019681.2|DPER	LOC108136908|XP_017113856.1|DELE
OG0009305	LOC6591935|XP_026851016.1|DPER	LOC108135051|XP_017111079.1|DELE
OG0009306	LOC6600750|XP_026848679.1|DPER	LOC108143866|XP_017123924.1|DELE
OG0009307	LOC6594027|XP_002019725.1|DPER	LOC108147207|XP_017129052.1|DELE
OG0009308	LOC6592041|XP_002017009.1|DPER	LOC108148415|XP_017130944.1|DELE
OG0009309	LOC6591834|XP_002017202.1|DPER	LOC108135105|XP_017111170.1|DELE
OG0009310	LOC6594084|XP_002019790.1|DPER	LOC108136996|XP_017113981.1|DELE
OG0009311	LOC6594591|XP_026850518.1|DPER	LOC108140412|XP_017118618.1|DELE
OG0009312	LOC6591941|XP_002017308.2|DPER	LOC108135056|XP_017111089.1|DELE
OG0009313	LOC6591527|XP_026850516.1|DPER	LOC108135101|XP_017111166.1|DELE
OG0009314	LOC6594516|XP_026840191.1|DPER	LOC108140636|XP_017119044.1|DELE
OG0009315	LOC6592072|XP_002017521.1|DPER	LOC108143088|XP_017122794.1|DELE, LOC108143084|XP_017122789.1|DELE
OG0009316	LOC6594567|XP_002019586.1|DPER	LOC108143901|XP_017123964.1|DELE
OG0009317	LOC6587505|XP_026850756.1|DPER	LOC108147317|XP_017129233.1|DELE
OG0009318	LOC6594541|XP_002019371.1|DPER	LOC108140470|XP_017118699.1|DELE
OG0009319	LOC6592100|XP_002017034.1|DPER	LOC108140565|XP_017118914.1|DELE
OG0009320	LOC6591724|XP_002016901.1|DPER	LOC108147139|XP_017128921.1|DELE
OG0009321	LOC6591892|XP_002016910.1|DPER	LOC108147122|XP_017128903.1|DELE
OG0009322	LOC6591563|XP_002017112.1|DPER	LOC108135687|XP_017112020.1|DELE
OG0009323	LOC6592034|XP_002017002.1|DPER	LOC108148410|XP_017130934.1|DELE
OG0009324	LOC6588540|XP_002013149.1|DPER	LOC108140975|XP_017119532.1|DELE
OG0009325	LOC6587307|XP_026840633.1|DPER	LOC108135673|XP_017112001.1|DELE
OG0009326	LOC6587437|XP_002013506.1|DPER	LOC108139167|XP_017117275.1|DELE
OG0009327	LOC6594802|XP_002020483.1|DPER	LOC108148834|XP_017131587.1|DELE
OG0009328	LOC6595009|XP_002020466.1|DPER	LOC108148698|XP_017131335.1|DELE
OG0009329	LOC6587795|XP_026848883.1|DPER	LOC108150242|XP_017133796.1|DELE
OG0009330	LOC6587449|XP_002014012.1|DPER	LOC108139208|XP_017117343.1|DELE
OG0009331	LOC6588214|XP_002013379.1|DPER	LOC108135735|XP_017112057.1|DELE
OG0009332	LOC6587503|XP_002013884.2|DPER	LOC108150665|XP_017134420.1|DELE
OG0009333	LOC6587866|XP_002012777.1|DPER	LOC108144016|XP_017124130.1|DELE
OG0009334	LOC6595166|XP_026851164.1|DPER	LOC108143795|XP_017123807.1|DELE
OG0009335	LOC113566608|XP_026848814.1|DPER	LOC108143807|XP_017123819.1|DELE
OG0009336	LOC6598668|XP_002023755.1|DPER	LOC108143057|XP_017122760.1|DELE
OG0009337	LOC6596954|XP_026845521.1|DPER	LOC108137761|XP_017115152.1|DELE
OG0009338	LOC6594600|XP_002019303.1|DPER	LOC108141234|XP_017119979.1|DELE
OG0009339	LOC6594603|XP_026850337.1|DPER	LOC108141246|XP_017119992.1|DELE
OG0009340	LOC6588414|XP_002013178.1|DPER	LOC108147098|XP_017128873.1|DELE
OG0009341	LOC6587688|XP_002013347.2|DPER	LOC108136945|XP_017113914.1|DELE
OG0009342	LOC6598825|XP_026845194.1|DPER, LOC113567347|XP_026850670.1|DPER	LOC108135809|XP_017112174.1|DELE
OG0009343	LOC113566735|XP_026849475.1|DPER, LOC6598827|XP_002023939.1|DPER	LOC108135851|XP_017112232.1|DELE
OG0009344	LOC6587842|XP_002012793.1|DPER	LOC108143744|XP_017123765.1|DELE
OG0009345	LOC6595123|XP_026850751.1|DPER	LOC108147157|XP_017128968.1|DELE
OG0009346	LOC6587243|XP_002013056.2|DPER	LOC108147121|XP_017128902.1|DELE
OG0009347	LOC6588510|XP_002013978.1|DPER	LOC108148472|XP_017130993.1|DELE
OG0009348	LOC6587411|XP_002013493.1|DPER	LOC108148933|XP_017131740.1|DELE
OG0009349	LOC6598631|XP_002023843.1|DPER	LOC108135082|XP_017111137.1|DELE
OG0009350	LOC6595309|XP_002020436.1|DPER	LOC108148521|XP_017131048.1|DELE
OG0009351	LOC6595314|XP_002020441.2|DPER	LOC108148510|XP_017131037.1|DELE
OG0009352	LOC6587698|XP_002013284.1|DPER	LOC108148191|XP_017130586.1|DELE
OG0009353	LOC6588566|XP_026850843.1|DPER	LOC108148574|XP_017131108.1|DELE
OG0009354	LOC6589506|XP_002015102.1|DPER	LOC108141844|XP_017120924.1|DELE
OG0009355	LOC6588841|XP_002014789.1|DPER	LOC108138248|XP_017115877.1|DELE
OG0009356	LOC6588745|XP_026844301.1|DPER	LOC108138806|XP_017116788.1|DELE
OG0009357	LOC6588678|XP_002015207.1|DPER	LOC108138190|XP_017115792.1|DELE
OG0009358	LOC6589027|XP_002014978.2|DPER	LOC108134768|XP_017110703.1|DELE
OG0009359	LOC6589028|XP_002014979.1|DPER	LOC108134767|XP_017110702.1|DELE
OG0009360	LOC6589254|XP_026844299.1|DPER	LOC108149239|XP_017132163.1|DELE
OG0009361	LOC6589123|XP_002015279.2|DPER	LOC108149562|XP_017132689.1|DELE
OG0009362	LOC6589122|XP_002015278.1|DPER	LOC108149409|XP_017132454.1|DELE
OG0009363	LOC6596350|XP_002021488.1|DPER	LOC108139042|XP_017117148.1|DELE
OG0009364	LOC6596477|XP_002021521.2|DPER	LOC108148080|XP_017130423.1|DELE
OG0009365	LOC6588694|XP_026844994.1|DPER	LOC108138804|XP_017116781.1|DELE
OG0009366	LOC6588837|XP_002014689.1|DPER	LOC108138328|XP_017115984.1|DELE
OG0009367	LOC6593331|XP_002018807.1|DPER	LOC108138340|XP_017115995.1|DELE
OG0009368	LOC113565682|XP_026844256.1|DPER	LOC108148896|XP_017131703.1|DELE
OG0009369	LOC6604689|XP_026843364.1|DPER	LOC108148917|XP_017131725.1|DELE
OG0009370	LOC6589417|XP_002015220.1|DPER	LOC108141789|XP_017120799.1|DELE
OG0009371	LOC6589064|XP_002015221.1|DPER	LOC108141713|XP_017120687.1|DELE
OG0009372	LOC6593756|XP_026843567.1|DPER	LOC108148987|XP_017131821.1|DELE
OG0009373	LOC6595712|XP_002020748.1|DPER	LOC108149551|XP_017132678.1|DELE
OG0009374	LOC6595434|XP_002020855.2|DPER	LOC108150526|XP_017134243.1|DELE
OG0009376	LOC6589183|XP_002015185.2|DPER	LOC108138801|XP_017116774.1|DELE
OG0009377	LOC6593781|XP_002018773.1|DPER	LOC108150535|XP_017134256.1|DELE
OG0009378	LOC6589534|XP_002014500.1|DPER	LOC108141662|XP_017120623.1|DELE
OG0009379	LOC6589326|XP_002014286.1|DPER	LOC108137799|XP_017115192.1|DELE
OG0009380	LOC6603544|XP_002028523.1|DPER	LOC108141725|XP_017120706.1|DELE
OG0009381	LOC113565846|XP_026845006.1|DPER, LOC6603592|XP_002028572.1|DPER	LOC108137805|XP_017115201.1|DELE
OG0009382	LOC6593685|XP_002018763.1|DPER	LOC108150714|XP_017134488.1|DELE
OG0009383	LOC6593567|XP_002019247.1|DPER	LOC108150077|XP_017133528.1|DELE
OG0009384	LOC6598081|XP_002023253.1|DPER	LOC108149328|XP_017132282.1|DELE
OG0009385	LOC6598108|XP_002023249.1|DPER	LOC108149466|XP_017132562.1|DELE
OG0009386	LOC6598026|XP_026843483.1|DPER	LOC108149308|XP_017132248.1|DELE
OG0009387	LOC6590067|XP_002016279.1|DPER	LOC108145148|XP_017125852.1|DELE
OG0009388	LOC6591170|XP_002016273.1|DPER	LOC108145185|XP_017125915.1|DELE
OG0009389	LOC6593136|XP_026842092.1|DPER	LOC108143540|XP_017123530.1|DELE, LOC108143541|XP_017123531.1|DELE
OG0009390	LOC6593187|XP_026842784.1|DPER	LOC108145433|XP_017126344.1|DELE
OG0009391	LOC6596387|XP_002021540.1|DPER	LOC108147855|XP_017130102.1|DELE
OG0009392	LOC6590593|XP_002015558.1|DPER	LOC108147332|XP_017129246.1|DELE
OG0009393	LOC6591368|XP_026848212.1|DPER	LOC108140999|XP_017119562.1|DELE
OG0009394	LOC6590753|XP_002016145.1|DPER	LOC108149689|XP_017132944.1|DELE
OG0009395	LOC6591272|XP_002016027.1|DPER	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE
OG0009396	LOC6604480|XP_026842469.1|DPER	LOC108144274|XP_017124450.1|DELE
OG0009397	LOC6590664|XP_002015939.1|DPER	LOC108145231|XP_017125983.1|DELE
OG0009398	LOC6590293|XP_002016154.1|DPER	LOC108143423|XP_017123316.1|DELE
OG0009399	LOC6601271|XP_002026400.1|DPER	LOC108144585|XP_017125071.1|DELE
OG0009400	LOC6593015|XP_002018256.1|DPER	LOC108145505|XP_017126456.1|DELE
OG0009401	LOC6588803|XP_002015124.1|DPER	LOC108134481|XP_017110287.1|DELE
OG0009402	LOC6591624|XP_002017191.1|DPER	LOC108139308|XP_017117499.1|DELE
OG0009403	LOC6590710|XP_002015994.1|DPER	LOC108137896|XP_017115326.1|DELE
OG0009404	LOC6590878|XP_002015546.1|DPER	LOC108145082|XP_017125756.1|DELE
OG0009405	LOC6593017|XP_002018258.2|DPER	LOC108145436|XP_017126349.1|DELE
OG0009406	LOC6592893|XP_002018212.1|DPER	LOC108143352|XP_017123162.1|DELE
OG0009407	LOC6592892|XP_002018211.1|DPER	LOC108143604|XP_017123616.1|DELE
OG0009408	LOC6590747|XP_002015678.1|DPER	LOC108141393|XP_017120232.1|DELE
OG0009409	LOC6590244|XP_002016536.1|DPER	LOC108146512|XP_017128077.1|DELE, LOC108137910|XP_017115340.1|DELE
OG0009410	LOC6593003|XP_002018455.1|DPER	LOC108144923|XP_017125578.1|DELE
OG0009411	LOC6592360|XP_026842065.1|DPER	LOC108145017|XP_017125675.1|DELE
OG0009412	LOC6602089|XP_026842354.1|DPER	LOC108144696|XP_017125259.1|DELE
OG0009413	LOC6591144|XP_002015567.1|DPER	LOC108147338|XP_017129255.1|DELE
OG0009414	LOC6591004|XP_026841962.1|DPER	LOC108147336|XP_017129253.1|DELE
OG0009415	LOC6591214|XP_026842638.1|DPER	LOC108147330|XP_017129245.1|DELE
OG0009416	LOC6590927|XP_002016006.2|DPER	LOC108137559|XP_017114774.1|DELE
OG0009417	LOC113565236|XP_026842718.1|DPER	LOC108137513|XP_017114715.1|DELE
OG0009418	LOC6590929|XP_002016008.2|DPER	LOC108137517|XP_017114720.1|DELE
OG0009419	LOC6590931|XP_002016010.1|DPER	LOC108137565|XP_017114781.1|DELE
OG0009420	LOC6590932|XP_026842717.1|DPER	LOC108137567|XP_017114783.1|DELE
OG0009421	LOC6592393|XP_002017578.1|DPER	LOC108144803|XP_017125416.1|DELE
OG0009422	LOC6602095|XP_026842430.1|DPER	LOC108147578|XP_017129698.1|DELE
OG0009423	LOC113565228|XP_026842665.1|DPER	LOC108144850|XP_017125482.1|DELE
OG0009424	LOC6590364|XP_002015844.1|DPER	LOC108141803|XP_017120853.1|DELE
OG0009425	LOC6603141|XP_002028160.1|DPER	LOC108135970|XP_017112416.1|DELE
OG0009426	LOC6592433|XP_002018006.1|DPER	LOC108134656|XP_017110538.1|DELE
OG0009427	LOC6591188|XP_002015912.1|DPER	LOC108145155|XP_017125861.1|DELE
OG0009428	LOC6603469|XP_002028432.1|DPER	LOC108143301|XP_017123105.1|DELE
OG0009429	LOC6593114|XP_002018343.1|DPER	LOC108143312|XP_017123118.1|DELE
OG0009430	LOC6592402|XP_002018147.1|DPER	LOC108144449|XP_017124829.1|DELE
OG0009431	LOC6590366|XP_026841817.1|DPER	LOC108141484|XP_017120386.1|DELE
OG0009432	LOC6601314|XP_002026366.1|DPER	LOC108144647|XP_017125181.1|DELE
OG0009433	LOC6592633|XP_002018132.1|DPER	LOC108134640|XP_017110518.1|DELE
OG0009434	LOC6592383|XP_002018138.1|DPER	LOC108134636|XP_017110510.1|DELE
OG0009435	LOC6592382|XP_002018137.2|DPER	LOC108134644|XP_017110524.1|DELE
OG0009436	LOC6593096|XP_002017879.2|DPER	LOC108149080|XP_017131942.1|DELE
OG0009437	LOC6592690|XP_002017727.1|DPER	LOC108141352|XP_017120157.1|DELE
OG0009438	LOC6591072|XP_026840761.1|DPER	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE
OG0009439	LOC6591083|XP_002015703.1|DPER	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE
OG0009440	LOC6591304|XP_002015633.1|DPER	LOC108144769|XP_017125368.1|DELE
OG0009441	LOC6596959|XP_026845436.1|DPER	LOC108137748|XP_017115136.1|DELE
OG0009442	LOC6597814|XP_026847047.1|DPER	LOC108137580|XP_017114800.1|DELE
OG0009443	LOC6592606|XP_002018154.1|DPER	LOC108143358|XP_017123169.1|DELE
OG0009444	LOC6597427|XP_002022469.1|DPER	LOC108136580|XP_017113378.1|DELE
OG0009445	LOC6598387|XP_002023510.2|DPER	LOC108135444|XP_017111676.1|DELE
OG0009446	LOC6599897|XP_026849175.1|DPER	LOC108147685|XP_017129885.1|DELE
OG0009447	LOC6599180|XP_026848300.1|DPER	LOC108137087|XP_017114102.1|DELE
OG0009448	LOC6600681|XP_002025754.2|DPER, LOC6595737|XP_002020771.1|DPER	LOC108137315|XP_017114430.1|DELE
OG0009449	LOC6600671|XP_026848687.1|DPER	LOC108137422|XP_017114574.1|DELE
OG0009450	LOC6598486|XP_026846202.1|DPER	LOC108141501|XP_017120429.1|DELE
OG0009451	LOC6589288|XP_002014275.1|DPER	LOC108137811|XP_017115215.1|DELE
OG0009452	LOC6597823|XP_002022955.1|DPER, LOC6597793|XP_002022925.1|DPER	LOC108136200|XP_017112688.1|DELE
OG0009453	LOC6594881|XP_002020000.1|DPER	LOC108148715|XP_017131369.1|DELE
OG0009454	LOC6595796|XP_002021308.2|DPER	LOC108135566|XP_017111815.1|DELE
OG0009455	LOC6598537|XP_002023733.2|DPER	LOC108137074|XP_017114068.1|DELE
OG0009456	LOC6603085|XP_026847124.1|DPER	LOC108141569|XP_017120507.1|DELE
OG0009457	LOC6602764|XP_002027775.1|DPER	LOC108136464|XP_017113145.1|DELE
OG0009458	LOC6602759|XP_002027788.2|DPER	LOC108137113|XP_017114128.1|DELE
OG0009459	LOC6602178|XP_026848029.1|DPER	LOC108146103|XP_017127420.1|DELE
OG0009460	LOC6602949|XP_026848771.1|DPER	LOC108146407|XP_017127897.1|DELE
OG0009461	LOC6604011|XP_026848856.1|DPER	LOC108146513|XP_017128038.1|DELE
OG0009462	LOC6599525|XP_026849418.1|DPER	LOC108146427|XP_017127920.1|DELE
OG0009463	LOC6601656|XP_002026751.2|DPER	LOC108146760|XP_017128386.1|DELE
OG0009464	LOC6601413|XP_026847892.1|DPER	LOC108135546|XP_017111782.1|DELE
OG0009465	LOC113566462|XP_026847915.1|DPER	LOC108135654|XP_017111972.1|DELE
OG0009466	LOC6597159|XP_002022364.2|DPER	LOC108142730|XP_017122243.1|DELE
OG0009467	LOC6599728|XP_002024833.2|DPER	LOC108145780|XP_017126839.1|DELE
OG0009468	LOC6599502|XP_026849551.1|DPER	LOC108146365|XP_017127837.1|DELE
OG0009469	LOC6601459|XP_002026426.1|DPER	LOC108142388|XP_017121712.1|DELE
OG0009470	LOC6603946|XP_026849401.1|DPER	LOC108142299|XP_017121541.1|DELE
OG0009471	LOC6589329|XP_002014354.2|DPER	LOC108141707|XP_017120680.1|DELE
OG0009472	LOC6604036|XP_026848080.1|DPER	LOC108145649|XP_017126687.1|DELE
OG0009473	LOC6591823|XP_002016973.2|DPER	LOC108142290|XP_017121528.1|DELE
OG0009474	LOC6601037|XP_026849755.1|DPER	LOC108146179|XP_017127574.1|DELE
OG0009475	LOC6602502|XP_002027547.2|DPER	LOC108150166|XP_017133625.1|DELE
OG0009476	LOC6600559|XP_026847498.1|DPER	LOC108146707|XP_017128268.1|DELE
OG0009477	LOC113566358|XP_026847457.1|DPER	LOC108145748|XP_017126800.1|DELE
OG0009478	LOC6599702|XP_002024955.1|DPER	LOC108145634|XP_017126659.1|DELE
OG0009479	LOC6588838|XP_026844099.1|DPER	LOC108138140|XP_017115688.1|DELE
OG0009480	LOC6602175|XP_026847987.1|DPER	LOC108135569|XP_017111817.1|DELE
OG0009481	LOC6599686|XP_002024789.2|DPER	LOC108145725|XP_017126776.1|DELE
OG0009482	LOC6601503|XP_026848031.1|DPER	LOC108146084|XP_017127394.1|DELE
OG0009483	LOC6601505|XP_026848015.1|DPER	LOC108145719|XP_017126769.1|DELE
OG0009484	LOC6591832|XP_002017200.1|DPER	LOC108135107|XP_017111172.1|DELE
OG0009485	LOC6601027|XP_002026149.2|DPER	LOC108145876|XP_017127005.1|DELE
OG0009486	LOC6601026|XP_002026148.1|DPER	LOC108145879|XP_017127009.1|DELE
OG0009487	LOC113565991|XP_026845385.1|DPER	LOC108142328|XP_017121571.1|DELE
OG0009488	LOC6597080|XP_002022255.1|DPER	LOC108136040|XP_017112460.1|DELE
OG0009489	LOC6599017|XP_002024085.1|DPER	LOC108135684|XP_017112013.1|DELE
OG0009490	LOC6592431|XP_002018004.2|DPER	LOC108136424|XP_017113050.1|DELE
OG0009491	LOC6603328|XP_002028314.1|DPER	LOC108146606|XP_017128143.1|DELE
OG0009492	LOC6603432|XP_002028410.1|DPER	LOC108143168|XP_017122901.1|DELE
OG0009493	LOC6603268|XP_026848170.1|DPER	LOC108143223|XP_017123009.1|DELE
OG0009494	LOC6603258|XP_002028245.1|DPER	LOC108143225|XP_017123011.1|DELE
OG0009495	LOC6601805|XP_026848561.1|DPER	LOC108142801|XP_017122345.1|DELE
OG0009496	LOC6595772|XP_002021352.1|DPER	LOC108143231|XP_017123015.1|DELE
OG0009497	LOC6588601|XP_002013633.2|DPER	LOC108139154|XP_017117260.1|DELE
OG0009498	LOC6601827|XP_026849335.1|DPER	LOC108142666|XP_017122160.1|DELE
OG0009499	LOC6601843|XP_026848499.1|DPER	LOC108142718|XP_017122228.1|DELE
OG0009500	LOC6601857|XP_002026906.1|DPER	LOC108142314|XP_017121555.1|DELE
