Orthogroup	DPER.longest_only	DSUP.longest_only
OG0010565	LOC6595331|XP_002020544.1|DPER	LOC119553032|XP_037719026.1|DSUP
OG0010566	LOC113567428|XP_026851009.1|DPER	LOC119562746|XP_037731881.1|DSUP
OG0010567	LOC6587968|XP_002013336.1|DPER	LOC119558331|XP_037727687.1|DSUP
OG0010568	LOC6595319|XP_002020446.2|DPER	LOC119557276|XP_037725893.1|DSUP
OG0010569	LOC6595057|XP_002020411.1|DPER	LOC119554995|XP_037722066.1|DSUP
OG0010570	LOC6598756|XP_002023790.1|DPER	LOC119553503|XP_037719856.1|DSUP
OG0010571	LOC6594962|XP_002020330.2|DPER	LOC119547831|XP_037710790.1|DSUP
OG0010572	LOC6587900|XP_002012808.1|DPER	LOC119560950|XP_037730616.1|DSUP
OG0010573	LOC6595283|XP_002020349.1|DPER	LOC119557106|XP_037725614.1|DSUP
OG0010574	LOC6595282|XP_002020348.1|DPER	LOC119561502|XP_037731084.1|DSUP
OG0010575	LOC6598856|XP_002023743.1|DPER	LOC119557369|XP_037726042.1|DSUP
OG0010576	LOC6598647|XP_002023828.2|DPER	LOC119559999|XP_037729198.1|DSUP
OG0010577	LOC6598733|XP_002023802.1|DPER	LOC119563292|XP_037732548.1|DSUP
OG0010578	LOC6594973|XP_002020492.2|DPER	LOC119563084|XP_037732238.1|DSUP
OG0010579	LOC6591615|XP_002017117.1|DPER	LOC119558234|XP_037727486.1|DSUP
OG0010580	LOC6591359|XP_026849651.1|DPER	LOC119562943|XP_037732028.1|DSUP
OG0010581	LOC6594657|XP_026851083.1|DPER	LOC119560212|XP_037729499.1|DSUP
OG0010582	LOC6587213|XP_002013541.2|DPER	LOC119556589|XP_037724822.1|DSUP
OG0010583	LOC6587568|XP_002013092.2|DPER	LOC119556164|XP_037724004.1|DSUP
OG0010584	LOC6588661|XP_002013941.2|DPER	LOC119546224|XP_037708295.1|DSUP
OG0010585	LOC6588030|XP_002013593.1|DPER	LOC119560264|XP_037729559.1|DSUP
OG0010586	LOC6591696|XP_002017267.1|DPER	LOC119560629|XP_037730100.1|DSUP
OG0010587	LOC6594828|XP_002020523.2|DPER, LOC113567356|XP_026850696.1|DPER	LOC119554135|XP_037720842.1|DSUP
OG0010588	LOC113567329|XP_026850572.1|DPER	LOC119561354|XP_037730987.1|DSUP
OG0010589	LOC6592529|XP_002018231.1|DPER	LOC119550086|XP_037714490.1|DSUP, LOC119558809|XP_037728002.1|DSUP
OG0010590	LOC6589562|XP_026844796.1|DPER	LOC119546088|XP_037708096.1|DSUP
OG0010592	LOC6603530|XP_026843368.1|DPER	LOC119547115|XP_037709752.1|DSUP
OG0010593	LOC6595995|XP_002021016.1|DPER	LOC119552724|XP_037718403.1|DSUP
OG0010594	LOC6588024|XP_002013361.2|DPER, LOC6588099|XP_002013378.1|DPER	LOC119552920|XP_037718788.1|DSUP
OG0010595	LOC6602525|XP_002027506.2|DPER	LOC119554679|XP_037721608.1|DSUP
OG0010596	LOC6593605|XP_026843499.1|DPER	LOC119555402|XP_037722685.1|DSUP
OG0010597	LOC6595685|XP_002020711.1|DPER	LOC119555396|XP_037722674.1|DSUP
OG0010598	LOC113566505|XP_026848215.1|DPER	LOC119552618|XP_037718211.1|DSUP
OG0010599	LOC6596252|XP_002021781.1|DPER	LOC119547758|XP_037710692.1|DSUP
OG0010600	LOC6593584|XP_002018875.1|DPER	LOC119547208|XP_037709884.1|DSUP
OG0010601	LOC6593481|XP_002018920.1|DPER	LOC119546934|XP_037709499.1|DSUP
OG0010603	LOC6587897|XP_002013715.1|DPER, LOC6599333|XP_026850172.1|DPER	LOC119556002|XP_037723669.1|DSUP
OG0010619	LOC113566280|XP_026847061.1|DPER	LOC119552781|XP_037718528.1|DSUP
OG0010621	LOC6601710|XP_026847036.1|DPER	LOC119546583|XP_037708917.1|DSUP
OG0010622	LOC113564950|XP_026840404.1|DPER	LOC119562952|XP_037732053.1|DSUP
OG0010624	LOC6592076|XP_002017525.2|DPER	LOC119559913|XP_037729023.1|DSUP
OG0010626	LOC6594358|XP_002019950.1|DPER	LOC119559828|XP_037728849.1|DSUP
OG0010628	LOC6594606|XP_026851277.1|DPER	LOC119560118|XP_037729396.1|DSUP
OG0010629	LOC6588382|XP_002013177.1|DPER	LOC119560249|XP_037729542.1|DSUP
OG0010630	LOC6598841|XP_002023959.2|DPER	LOC119559762|XP_037728768.1|DSUP
OG0010632	LOC6592678|XP_002018203.2|DPER	LOC119549473|XP_037713502.1|DSUP
OG0010633	LOC6590305|XP_026840669.1|DPER	LOC119551417|XP_037716685.1|DSUP
OG0010634	LOC6590377|XP_002015479.1|DPER	LOC119549201|XP_037712960.1|DSUP
OG0010635	LOC6590395|XP_002015488.1|DPER	LOC119550400|XP_037714979.1|DSUP
OG0010636	LOC6601348|XP_026842540.1|DPER	LOC119549734|XP_037713904.1|DSUP
OG0010637	LOC6596385|XP_002021538.1|DPER	LOC119548469|XP_037711665.1|DSUP
OG0010638	LOC6600347|XP_002025506.1|DPER	LOC119555872|XP_037723452.1|DSUP
OG0010639	LOC6598178|XP_002023352.1|DPER	LOC119556541|XP_037724752.1|DSUP
OG0010640	LOC6598177|XP_026846293.1|DPER	LOC119556549|XP_037724761.1|DSUP
OG0010641	LOC6598174|XP_002023348.1|DPER	LOC119557869|XP_037726797.1|DSUP
OG0010642	LOC6599325|XP_002024568.1|DPER	LOC119557915|XP_037726851.1|DSUP
OG0010643	LOC6596725|XP_002021941.1|DPER	LOC119557239|XP_037725851.1|DSUP
OG0010644	LOC6599936|XP_002025128.2|DPER	LOC119555959|XP_037723605.1|DSUP
OG0010645	LOC6600454|XP_002025559.2|DPER	LOC119557402|XP_037726078.1|DSUP
OG0010646	LOC113566361|XP_026847460.1|DPER	LOC119553746|XP_037720274.1|DSUP
OG0010647	LOC6597163|XP_002022368.1|DPER	LOC119553081|XP_037719156.1|DSUP
OG0010648	LOC6596113|XP_002021266.1|DPER	LOC119553757|XP_037720289.1|DSUP
OG0010650	LOC6601198|XP_002026229.2|DPER, LOC6602473|XP_002027535.2|DPER	LOC119555427|XP_037722724.1|DSUP
OG0010653	LOC6591956|XP_026844484.1|DPER	LOC119563505|XP_037732879.1|DSUP
OG0010655	LOC113566006|XP_026845433.1|DPER	LOC119553708|XP_037720215.1|DSUP
OG0010657	LOC6600404|XP_002025459.1|DPER	LOC119556070|XP_037723813.1|DSUP
OG0010658	LOC6597032|XP_026845446.1|DPER	LOC119556801|XP_037725167.1|DSUP
OG0010659	LOC113566094|XP_026845922.1|DPER	LOC119556753|XP_037725102.1|DSUP
OG0010660	LOC6596814|XP_002022050.1|DPER	LOC119557113|XP_037725621.1|DSUP
OG0010661	LOC6602642|XP_002027663.1|DPER	LOC119555985|XP_037723640.1|DSUP
OG0010662	LOC6596838|XP_026845880.1|DPER	LOC119557918|XP_037726854.1|DSUP
OG0010663	LOC6599426|XP_026847181.1|DPER	LOC119557435|XP_037726123.1|DSUP
OG0010664	LOC6597319|XP_002022507.1|DPER	LOC119556890|XP_037725298.1|DSUP
OG0010665	LOC6601787|XP_002026839.1|DPER	LOC119558304|XP_037727633.1|DSUP
OG0010666	LOC6597826|XP_026846559.1|DPER	LOC119557185|XP_037725758.1|DSUP
OG0010667	LOC113566516|XP_026848324.1|DPER	LOC119557753|XP_037726568.1|DSUP
OG0010668	LOC6599174|XP_002024365.2|DPER	LOC119557196|XP_037725777.1|DSUP
OG0010669	LOC6597612|XP_026848946.1|DPER	LOC119555820|XP_037723365.1|DSUP
OG0010670	LOC6598480|XP_026846279.1|DPER	LOC119555855|XP_037723424.1|DSUP
OG0010671	LOC113566144|XP_026846277.1|DPER	LOC119555859|XP_037723427.1|DSUP
OG0010672	LOC6600453|XP_002025558.2|DPER	LOC119552551|XP_037718099.1|DSUP
OG0010673	LOC6600683|XP_026848637.1|DPER	LOC119557645|XP_037726424.1|DSUP
OG0010674	LOC6597737|XP_026846986.1|DPER	LOC119557211|XP_037725794.1|DSUP
OG0010675	LOC6598291|XP_002023493.1|DPER	LOC119556310|XP_037724322.1|DSUP
OG0010676	LOC6602675|XP_002027686.1|DPER, LOC6594118|XP_002019540.1|DPER	LOC119555880|XP_037723463.1|DSUP
OG0010677	LOC113566904|XP_026849904.1|DPER	LOC119558246|XP_037727499.1|DSUP
OG0010678	LOC6601784|XP_002026819.1|DPER	LOC119557848|XP_037726759.1|DSUP
OG0010679	LOC6593392|XP_002018604.2|DPER	LOC119557230|XP_037725841.1|DSUP
OG0010680	LOC6592062|XP_002016918.1|DPER	LOC119557796|XP_037726627.1|DSUP
OG0010681	LOC6597514|XP_002022696.1|DPER	LOC119557209|XP_037725793.1|DSUP
OG0010682	LOC6597511|XP_002022693.1|DPER	LOC119557532|XP_037726233.1|DSUP
OG0010683	LOC6593659|XP_002018829.1|DPER	LOC119547899|XP_037710864.1|DSUP
OG0010684	LOC6588934|XP_026844530.1|DPER	LOC119547636|XP_037710502.1|DSUP
OG0010685	LOC6593579|XP_002018870.1|DPER	LOC119548133|XP_037711157.1|DSUP
OG0010686	LOC6593718|XP_002018897.1|DPER	LOC119547519|XP_037710341.1|DSUP
OG0010687	LOC113565656|XP_026844113.1|DPER	LOC119546159|XP_037708197.1|DSUP
OG0010688	LOC6595444|XP_002020865.2|DPER	LOC119547829|XP_037710781.1|DSUP
OG0010689	LOC6589633|XP_026844559.1|DPER	LOC119547721|XP_037710627.1|DSUP
OG0010690	LOC6596636|XP_002021644.1|DPER	LOC119546660|XP_037709044.1|DSUP
OG0010693	LOC6593367|XP_002018588.2|DPER	LOC119547699|XP_037710599.1|DSUP
OG0010694	LOC6602247|XP_002027277.2|DPER	LOC119547426|XP_037710212.1|DSUP
OG0010695	LOC6589192|XP_002015013.1|DPER	LOC119547708|XP_037710611.1|DSUP
OG0010696	LOC6588954|XP_002015375.1|DPER	LOC119547718|XP_037710620.1|DSUP
OG0010697	LOC6593436|XP_002019121.1|DPER	LOC119546328|XP_037708456.1|DSUP
OG0010698	LOC113565548|XP_026843660.1|DPER	LOC119548056|XP_037711066.1|DSUP
OG0010699	LOC6593614|XP_002018983.1|DPER	LOC119547823|XP_037710773.1|DSUP
OG0010700	LOC6596507|XP_002021581.1|DPER	LOC119547517|XP_037710338.1|DSUP
OG0010701	LOC6596365|XP_002021550.1|DPER	LOC119547532|XP_037710354.1|DSUP
OG0010702	LOC6589340|XP_002014558.2|DPER	LOC119547145|XP_037709787.1|DSUP
OG0010703	LOC6589106|XP_002015039.1|DPER	LOC119547840|XP_037710797.1|DSUP
OG0010704	LOC6595586|XP_026844626.1|DPER	LOC119547741|XP_037710665.1|DSUP
OG0010705	LOC6599476|XP_002024596.1|DPER	LOC119553348|XP_037719615.1|DSUP
OG0010707	LOC6599868|XP_026847412.1|DPER	LOC119553825|XP_037720384.1|DSUP
OG0010708	LOC6589172|XP_002014621.2|DPER, LOC6599798|XP_026847383.1|DPER	LOC119552804|XP_037718569.1|DSUP
OG0010709	LOC6599770|XP_026847391.1|DPER	LOC119554265|XP_037721037.1|DSUP
OG0010710	LOC6599788|XP_002024875.2|DPER	LOC119555112|XP_037722264.1|DSUP
OG0010712	LOC6602499|XP_002027544.1|DPER	LOC119555166|XP_037722326.1|DSUP
OG0010713	LOC6596054|XP_002021238.2|DPER	LOC119553508|XP_037719859.1|DSUP
OG0010714	LOC6595952|XP_002021080.2|DPER	LOC119553887|XP_037720478.1|DSUP
OG0010715	LOC113566645|XP_026848979.1|DPER	LOC119552948|XP_037718850.1|DSUP
OG0010716	LOC6595738|XP_002021355.2|DPER	LOC119553890|XP_037720483.1|DSUP
OG0010717	LOC6597009|XP_002022172.1|DPER	LOC119552810|XP_037718576.1|DSUP
OG0010718	LOC6601949|XP_002026999.1|DPER	LOC119554504|XP_037721369.1|DSUP
OG0010719	LOC6594352|XP_002019531.1|DPER	LOC119559794|XP_037728802.1|DSUP
OG0010720	LOC6597070|XP_026845514.1|DPER	LOC119553786|XP_037720324.1|DSUP
OG0010721	LOC6597074|XP_002022199.1|DPER	LOC119554602|XP_037721519.1|DSUP
OG0010722	LOC6592628|XP_026840804.1|DPER	LOC119549042|XP_037712664.1|DSUP
OG0010723	LOC6603263|XP_026848173.1|DPER	LOC119552615|XP_037718206.1|DSUP
OG0010724	LOC6593191|XP_026840844.1|DPER	LOC119549724|XP_037713890.1|DSUP
OG0010725	LOC6593259|XP_026840833.1|DPER	LOC119551997|XP_037717649.1|DSUP
OG0010726	LOC6590733|XP_026842281.1|DPER	LOC119551222|XP_037716387.1|DSUP
OG0010727	LOC6590589|XP_002015554.1|DPER	LOC119552144|XP_037717868.1|DSUP
OG0010728	LOC6591009|XP_002015574.2|DPER	LOC119549555|XP_037713632.1|DSUP
OG0010729	LOC6591120|XP_002015501.2|DPER	LOC119551632|XP_037716984.1|DSUP
OG0010730	LOC6592308|XP_002017567.1|DPER	LOC119550265|XP_037714771.1|DSUP
OG0010731	LOC6592451|XP_002018301.1|DPER	LOC119550637|XP_037715404.1|DSUP
OG0010732	LOC113565070|XP_026841204.1|DPER	LOC119549798|XP_037713992.1|DSUP
OG0010733	LOC6590671|XP_026842320.1|DPER	LOC119550488|XP_037715104.1|DSUP
OG0010734	LOC6590728|XP_002016179.2|DPER	LOC119550620|XP_037715378.1|DSUP
OG0010735	LOC6592574|XP_002017739.1|DPER	LOC119552113|XP_037717827.1|DSUP
OG0010736	LOC6601582|XP_026841462.1|DPER	LOC119559416|XP_037728438.1|DSUP
OG0010737	LOC6590886|XP_002015427.1|DPER	LOC119559472|XP_037728512.1|DSUP
OG0010738	LOC6595279|XP_002020345.2|DPER	LOC119551087|XP_037716191.1|DSUP
OG0010739	LOC6588116|XP_026844044.1|DPER	LOC119560536|XP_037729951.1|DSUP
OG0010740	LOC6591803|XP_026850732.1|DPER	LOC119560275|XP_037729571.1|DSUP
OG0010741	LOC6591865|XP_026844897.1|DPER	LOC119562956|XP_037732057.1|DSUP
OG0010742	LOC113565689|XP_026844316.1|DPER, LOC6591610|XP_002016731.2|DPER	LOC119551992|XP_037717644.1|DSUP
OG0010743	LOC6594643|XP_002019935.1|DPER	LOC119560511|XP_037729913.1|DSUP
OG0010744	LOC6594707|XP_002019562.2|DPER	LOC119560058|XP_037729293.1|DSUP
OG0010745	LOC6591903|XP_002017050.1|DPER	LOC119549634|XP_037713752.1|DSUP
OG0010746	LOC6595135|XP_002020301.1|DPER	LOC119545825|XP_037707651.1|DSUP
OG0010747	LOC6591784|XP_002016760.1|DPER	LOC119556413|XP_037724540.1|DSUP
OG0010748	LOC6588189|XP_002014170.1|DPER	LOC119563114|XP_037732285.1|DSUP
OG0010749	LOC6600466|XP_026847633.1|DPER	LOC119558808|XP_037728004.1|DSUP
OG0010750	LOC6592115|XP_026850938.1|DPER	LOC119552745|XP_037718458.1|DSUP
OG0010751	LOC6594227|XP_002019894.2|DPER	LOC119559832|XP_037728855.1|DSUP
OG0010752	LOC113567438|XP_026851075.1|DPER	LOC119562931|XP_037732010.1|DSUP
OG0010754	LOC6588051|XP_002013351.1|DPER	LOC119563052|XP_037732188.1|DSUP
OG0010755	LOC6588622|XP_026843497.1|DPER	LOC119563507|XP_037732881.1|DSUP
OG0010756	LOC6588668|XP_026843552.1|DPER	LOC119563509|XP_037732882.1|DSUP
OG0010758	LOC6595161|XP_026851223.1|DPER	LOC119563227|XP_037732460.1|DSUP
OG0010759	LOC6595100|XP_002020378.1|DPER	LOC119562602|XP_037731764.1|DSUP
OG0010760	LOC6594483|XP_002019749.1|DPER	LOC119561758|XP_037731166.1|DSUP
OG0010761	LOC6591828|XP_002016978.1|DPER	LOC119560106|XP_037729379.1|DSUP
OG0010762	LOC6588369|XP_002012960.1|DPER	LOC119552355|XP_037718000.1|DSUP
OG0010763	LOC6587877|XP_002012809.1|DPER	LOC119560708|XP_037730233.1|DSUP
OG0010764	LOC6588295|XP_002012934.1|DPER	LOC119560899|XP_037730524.1|DSUP
OG0010765	LOC6594774|XP_002020088.1|DPER	LOC119553079|XP_037719153.1|DSUP
OG0010766	LOC6588100|XP_002013765.2|DPER	LOC119560270|XP_037729564.1|DSUP
OG0010767	LOC6595326|XP_002020453.1|DPER	LOC119557758|XP_037726594.1|DSUP
OG0010768	LOC6598757|XP_002023791.1|DPER	LOC119553896|XP_037720496.1|DSUP
OG0010769	LOC6587288|XP_002013919.1|DPER	LOC119563412|XP_037732708.1|DSUP
OG0010770	LOC6594974|XP_026844321.1|DPER	LOC119563083|XP_037732237.1|DSUP
OG0010771	LOC6590126|XP_002016237.1|DPER	LOC119550726|XP_037715552.1|DSUP
OG0010772	LOC6591351|XP_002017456.1|DPER	LOC119551620|XP_037716966.1|DSUP
OG0010773	LOC6591355|XP_002017458.1|DPER	LOC119545666|XP_037707320.1|DSUP
OG0010774	LOC6591593|XP_002017539.1|DPER	LOC119559926|XP_037729058.1|DSUP
OG0010775	LOC113564941|XP_026840281.1|DPER	LOC119560255|XP_037729547.1|DSUP
OG0010776	LOC6593541|XP_002018728.1|DPER	LOC119547707|XP_037710610.1|DSUP
OG0010777	LOC6591482|XP_002017376.2|DPER	LOC119559433|XP_037728462.1|DSUP
OG0010778	LOC6592162|XP_002017348.2|DPER	LOC119560960|XP_037730644.1|DSUP
OG0010779	LOC6592157|XP_002017343.1|DPER	LOC119562974|XP_037732078.1|DSUP
OG0010780	LOC6587743|XP_026844667.1|DPER	LOC119549041|XP_037712662.1|DSUP
OG0010781	LOC6587526|XP_026850977.1|DPER	LOC119560263|XP_037729557.1|DSUP
OG0010782	LOC6594324|XP_002019902.2|DPER	LOC119559920|XP_037729051.1|DSUP
OG0010783	LOC6592184|XP_002017044.1|DPER	LOC119562992|XP_037732100.1|DSUP
OG0010784	LOC6590832|XP_026841807.1|DPER	LOC119551402|XP_037716666.1|DSUP
OG0010785	LOC6600927|XP_026841447.1|DPER	LOC119551309|XP_037716531.1|DSUP
OG0010786	LOC6592390|XP_026842136.1|DPER	LOC119550535|XP_037715184.1|DSUP
OG0010787	LOC6590251|XP_002016543.1|DPER	LOC119549737|XP_037713907.1|DSUP
OG0010788	LOC6590564|XP_026842869.1|DPER	LOC119552005|XP_037717661.1|DSUP
OG0010790	LOC6592972|XP_002017707.1|DPER	LOC119550144|XP_037714582.1|DSUP
OG0010791	LOC6596322|XP_002021460.1|DPER	LOC119547904|XP_037710870.1|DSUP
OG0010792	LOC6601769|XP_002026804.2|DPER	LOC119557014|XP_037725476.1|DSUP
OG0010793	LOC6600713|XP_026848690.1|DPER	LOC119558941|XP_037728067.1|DSUP
OG0010794	LOC6587555|XP_026840239.1|DPER	LOC119553143|XP_037719281.1|DSUP
OG0010795	LOC6595475|XP_002020647.1|DPER	LOC119552911|XP_037718765.1|DSUP
OG0010797	LOC6599873|XP_002024927.1|DPER, LOC6591507|XP_002016957.1|DPER	LOC119554080|XP_037720752.1|DSUP
OG0010798	LOC113566400|XP_026847607.1|DPER, LOC6600573|XP_002025691.2|DPER	LOC119553926|XP_037720543.1|DSUP
OG0010800	LOC6599085|XP_002024218.1|DPER	LOC119552671|XP_037718308.1|DSUP
OG0010801	LOC6593624|XP_002019092.1|DPER	LOC119548367|XP_037711512.1|DSUP
OG0010802	LOC6595377|XP_002020813.1|DPER	LOC119546268|XP_037708369.1|DSUP
OG0010803	LOC6589785|XP_002015361.1|DPER, LOC6599248|XP_002024274.1|DPER	LOC119548855|XP_037712409.1|DSUP
OG0010804	LOC6604624|XP_002029508.1|DPER	LOC119548406|XP_037711572.1|DSUP
OG0010805	LOC6600296|XP_002025350.1|DPER	LOC119546497|XP_037708733.1|DSUP
OG0010806	LOC6589511|XP_026844245.1|DPER	LOC119548618|XP_037711915.1|DSUP
OG0010807	LOC6588732|XP_002014245.1|DPER	LOC119548366|XP_037711511.1|DSUP
OG0010810	LOC6600938|XP_026842231.1|DPER	LOC119550300|XP_037714826.1|DSUP
OG0010820	LOC6602734|XP_026849479.1|DPER	LOC119554954|XP_037722002.1|DSUP
OG0010821	LOC113565446|XP_026843253.1|DPER, LOC113565489|XP_026843448.1|DPER, LOC6602423|XP_026843252.1|DPER	LOC119547477|XP_037710289.1|DSUP
OG0010824	LOC6602932|XP_002027983.2|DPER	LOC119555387|XP_037722659.1|DSUP
OG0010825	LOC6592435|XP_026841600.1|DPER	LOC119559453|XP_037728483.1|DSUP
OG0010827	LOC6595037|XP_026849283.1|DPER	LOC119555708|XP_037723316.1|DSUP
OG0010828	LOC6599964|XP_002025041.1|DPER	LOC119558143|XP_037727304.1|DSUP
OG0010830	LOC6589246|XP_002014383.2|DPER	LOC119546914|XP_037709472.1|DSUP
OG0010831	LOC113565400|XP_026843088.1|DPER, LOC113565401|XP_026843089.1|DPER	LOC119546451|XP_037708654.1|DSUP
OG0010832	LOC6590382|XP_002015484.2|DPER	LOC119550399|XP_037714978.1|DSUP
OG0010833	LOC6592014|XP_002017509.1|DPER	LOC119558814|XP_037728009.1|DSUP, LOC119550088|XP_037714494.1|DSUP
OG0010834	LOC6597219|XP_002022596.1|DPER	LOC119557310|XP_037725950.1|DSUP
OG0010835	LOC6597330|XP_026846527.1|DPER	LOC119558388|XP_037727844.1|DSUP
OG0010836	LOC6603803|XP_026847314.1|DPER	LOC119552709|XP_037718387.1|DSUP
OG0010837	LOC6601828|XP_002026894.1|DPER	LOC119553812|XP_037720361.1|DSUP
OG0010838	LOC6602402|XP_002027373.2|DPER	LOC119552889|XP_037718724.1|DSUP
OG0010839	LOC6596032|XP_002021031.1|DPER	LOC119555642|XP_037723104.1|DSUP
OG0010840	LOC6595994|XP_002021015.1|DPER	LOC119552725|XP_037718404.1|DSUP
OG0010841	LOC6598036|XP_002023194.1|DPER	LOC119546738|XP_037709160.1|DSUP
OG0010843	LOC113565035|XP_026840803.1|DPER	LOC119551698|XP_037717094.1|DSUP
OG0010844	LOC113567368|XP_026850781.1|DPER	LOC119560470|XP_037729858.1|DSUP
OG0010845	LOC6597548|XP_002022797.1|DPER	LOC119557122|XP_037725633.1|DSUP
OG0010846	LOC113567374|XP_026850819.1|DPER	LOC119562246|XP_037731351.1|DSUP
OG0010847	LOC6596901|XP_026849909.1|DPER	LOC119556015|XP_037723712.1|DSUP
OG0010848	LOC113566776|XP_026849655.1|DPER	LOC119556247|XP_037724213.1|DSUP
OG0010850	LOC6603239|XP_026845451.1|DPER	LOC119557929|XP_037726866.1|DSUP
OG0010852	LOC6597211|XP_002022619.1|DPER	LOC119549497|XP_037713536.1|DSUP
OG0010853	LOC6600172|XP_002025271.1|DPER	LOC119556734|XP_037725067.1|DSUP
OG0010854	LOC6599179|XP_026848323.1|DPER	LOC119555897|XP_037723491.1|DSUP
OG0010855	LOC6598492|XP_026846276.1|DPER	LOC119558168|XP_037727359.1|DSUP
OG0010856	LOC6597860|XP_002023053.2|DPER	LOC119556902|XP_037725316.1|DSUP
OG0010858	LOC113566595|XP_026848704.1|DPER	LOC119556590|XP_037724819.1|DSUP
OG0010859	LOC6598010|XP_002023235.1|DPER	LOC119548645|XP_037711976.1|DSUP
OG0010860	LOC6596466|XP_026843043.1|DPER	LOC119548334|XP_037711452.1|DSUP
OG0010861	LOC113565788|XP_026844727.1|DPER, LOC6595542|XP_026844729.1|DPER	LOC119545962|XP_037707855.1|DSUP
OG0010862	LOC6596380|XP_026843582.1|DPER	LOC119547728|XP_037710641.1|DSUP
OG0010863	LOC6589705|XP_002014455.1|DPER	LOC119548087|XP_037711101.1|DSUP
OG0010864	LOC113565805|XP_026844782.1|DPER	LOC119546346|XP_037708484.1|DSUP
OG0010865	LOC6596605|XP_002021601.2|DPER	LOC119547757|XP_037710690.1|DSUP
OG0010866	LOC6601022|XP_002026144.2|DPER	LOC119553921|XP_037720537.1|DSUP
OG0010867	LOC6596204|XP_002021272.1|DPER	LOC119554307|XP_037721096.1|DSUP
OG0010868	LOC6599685|XP_002024788.2|DPER	LOC119553615|XP_037720008.1|DSUP
OG0010869	LOC6602167|XP_002027243.1|DPER	LOC119553305|XP_037719558.1|DSUP
OG0010870	LOC113566646|XP_026848980.1|DPER	LOC119555525|XP_037722878.1|DSUP
OG0010871	LOC6599094|XP_026849034.1|DPER	LOC119555292|XP_037722536.1|DSUP
OG0010872	LOC113566024|XP_026845570.1|DPER	LOC119554276|XP_037721055.1|DSUP
OG0010874	LOC6597091|XP_026845376.1|DPER	LOC119553855|XP_037720432.1|DSUP
OG0010875	LOC6597192|XP_026845695.1|DPER	LOC119552917|XP_037718783.1|DSUP
OG0010876	LOC113566383|XP_026847502.1|DPER	LOC119552929|XP_037718800.1|DSUP
OG0010877	LOC6596092|XP_026845650.1|DPER	LOC119554717|XP_037721658.1|DSUP
OG0010878	LOC6597124|XP_002022281.1|DPER	LOC119553862|XP_037720443.1|DSUP
OG0010879	LOC6601961|XP_002027011.1|DPER	LOC119554764|XP_037721728.1|DSUP
OG0010880	LOC6598946|XP_002024133.1|DPER	LOC119553696|XP_037720179.1|DSUP
OG0010881	LOC6592362|XP_002017967.2|DPER	LOC119551083|XP_037716173.1|DSUP
OG0010882	LOC6589947|XP_026842204.1|DPER	LOC119551922|XP_037717482.1|DSUP
OG0010883	LOC6599025|XP_002024142.1|DPER	LOC119554097|XP_037720774.1|DSUP
OG0010885	LOC6602282|XP_026848522.1|DPER	LOC119554719|XP_037721661.1|DSUP
OG0010887	LOC6597077|XP_026845428.1|DPER	LOC119554161|XP_037720878.1|DSUP
OG0010888	LOC6593216|XP_002018476.1|DPER	LOC119551536|XP_037716854.1|DSUP
OG0010890	LOC6592546|XP_002018265.1|DPER	LOC119551802|XP_037717279.1|DSUP
OG0010891	LOC6590292|XP_002016153.2|DPER	LOC119552768|XP_037718504.1|DSUP
OG0010893	LOC6589915|XP_002015717.2|DPER	LOC119551807|XP_037717296.1|DSUP
OG0010894	LOC6601639|XP_002026642.1|DPER	LOC119551137|XP_037716255.1|DSUP
OG0010895	LOC6601608|XP_002026644.1|DPER	LOC119551139|XP_037716258.1|DSUP
OG0010897	LOC6592177|XP_002017037.1|DPER	LOC119548187|XP_037711238.1|DSUP
OG0010899	LOC6588585|XP_026843279.1|DPER	LOC119560225|XP_037729510.1|DSUP
OG0010901	LOC6587584|XP_002013903.1|DPER	LOC119563009|XP_037732127.1|DSUP
OG0010902	LOC6595153|XP_002020280.1|DPER	LOC119553373|XP_037719656.1|DSUP
OG0010903	LOC6595208|XP_002020383.1|DPER	LOC119562266|XP_037731369.1|DSUP
OG0010904	LOC6594480|XP_002019746.1|DPER	LOC119554731|XP_037721682.1|DSUP
OG0010905	LOC6587984|XP_002014078.1|DPER	LOC119550505|XP_037715140.1|DSUP
OG0010906	LOC6589804|XP_002015149.1|DPER	LOC119546777|XP_037709257.1|DSUP
OG0010907	LOC6594434|XP_002019546.1|DPER	LOC119560627|XP_037730098.1|DSUP
OG0010908	LOC6594126|XP_002019430.2|DPER	LOC119562977|XP_037732081.1|DSUP
OG0010909	LOC113567317|XP_026850455.1|DPER	LOC119560190|XP_037729482.1|DSUP
OG0010910	LOC6594773|XP_002020087.1|DPER	LOC119553085|XP_037719165.1|DSUP
OG0010911	LOC6591695|XP_002017266.1|DPER	LOC119560805|XP_037730367.1|DSUP
OG0010912	LOC6594504|XP_002019703.1|DPER	LOC119551688|XP_037717085.1|DSUP
OG0010913	LOC6587170|XP_026850382.1|DPER	LOC119550459|XP_037715074.1|DSUP
OG0010914	LOC6590934|XP_002016013.2|DPER	LOC119551539|XP_037716856.1|DSUP
OG0010916	LOC6592313|XP_002017572.1|DPER	LOC119549947|XP_037714259.1|DSUP
OG0010917	LOC113565219|XP_026842557.1|DPER	LOC119549371|XP_037713333.1|DSUP
OG0010918	LOC6593896|XP_002019075.2|DPER	LOC119546433|XP_037708629.1|DSUP, LOC119546432|XP_037708628.1|DSUP
