Orthogroup	DPER.longest_only	DFIC.longest_only
OG0007372	LOC6594697|XP_002019624.1|DPER	LOC108099531|XP_017058592.1|DFIC
OG0007373	LOC6600401|XP_002025456.2|DPER	LOC108094601|XP_017050741.1|DFIC
OG0007374	LOC6599952|XP_002025029.1|DPER	LOC108088646|XP_017042056.1|DFIC
OG0007375	LOC6597302|XP_002022443.1|DPER	LOC108088682|XP_017042111.1|DFIC
OG0007376	LOC6602860|XP_026845111.1|DPER	LOC108094608|XP_017050762.1|DFIC
OG0007377	LOC6587774|XP_002013274.1|DPER	LOC108095319|XP_017051885.1|DFIC
OG0007378	LOC6603922|XP_026846553.1|DPER	LOC108097626|XP_017055537.1|DFIC
OG0007379	LOC6597758|XP_002022889.1|DPER	LOC108094655|XP_017050853.1|DFIC
OG0007380	LOC6596737|XP_026845823.1|DPER	LOC108097227|XP_017054876.1|DFIC
OG0007381	LOC6597762|XP_002022893.1|DPER	LOC108094670|XP_017050872.1|DFIC
OG0007382	LOC6600177|XP_026846730.1|DPER	LOC108097072|XP_017054602.1|DFIC
OG0007383	LOC6604604|XP_026846039.1|DPER, LOC6596848|XP_026845949.1|DPER	LOC108092818|XP_017048110.1|DFIC
OG0007384	LOC6600181|XP_002025280.1|DPER	LOC108097077|XP_017054607.1|DFIC
OG0007385	LOC6602620|XP_002027647.1|DPER	LOC108092796|XP_017048056.1|DFIC
OG0007386	LOC6597827|XP_026846558.1|DPER	LOC108097148|XP_017054757.1|DFIC
OG0007388	LOC6603502|XP_002028481.1|DPER	LOC108094588|XP_017050696.1|DFIC
OG0007389	LOC6593539|XP_002018726.1|DPER	LOC108095771|XP_017052506.1|DFIC
OG0007390	LOC113565955|XP_026845181.1|DPER	LOC108097124|XP_017054709.1|DFIC
OG0007391	LOC6594673|XP_002019851.1|DPER	LOC108095919|XP_017052740.1|DFIC
OG0007392	LOC6600233|XP_026846620.1|DPER	LOC108092854|XP_017048163.1|DFIC
OG0007393	LOC6592119|XP_026840129.1|DPER	LOC108092050|XP_017046987.1|DFIC
OG0007394	LOC6600445|XP_026848436.1|DPER	LOC108097091|XP_017054635.1|DFIC
OG0007395	LOC6599427|XP_026847180.1|DPER	LOC108097954|XP_017056049.1|DFIC
OG0007396	LOC6591397|XP_002017172.1|DPER	LOC108090172|XP_017044237.1|DFIC
OG0007397	LOC6602651|XP_002027680.2|DPER	LOC108089250|XP_017042904.1|DFIC
OG0007398	LOC6591095|XP_002016127.1|DPER	LOC108093842|XP_017049661.1|DFIC
OG0007399	LOC6597303|XP_026846446.1|DPER	LOC108088669|XP_017042091.1|DFIC
OG0007400	LOC6600434|XP_002025539.1|DPER	LOC108097334|XP_017055057.1|DFIC
OG0007401	LOC6599317|XP_026847104.1|DPER	LOC108097575|XP_017055451.1|DFIC
OG0007402	LOC6594231|XP_002019898.1|DPER	LOC108101102|XP_017060801.1|DFIC
OG0007403	LOC6594228|XP_026850376.1|DPER	LOC108101058|XP_017060734.1|DFIC
OG0007404	LOC6594056|XP_026850393.1|DPER	LOC108101091|XP_017060783.1|DFIC
OG0007405	LOC6591882|XP_002017080.1|DPER	LOC108095822|XP_017052590.1|DFIC
OG0007406	LOC6594712|XP_002019567.1|DPER	LOC108098575|XP_017057100.1|DFIC
OG0007407	LOC6588830|XP_002014262.2|DPER	LOC108088113|XP_017041252.1|DFIC
OG0007408	LOC6601497|XP_026848009.1|DPER	LOC108088288|XP_017041498.1|DFIC
OG0007409	LOC6588912|XP_026844205.1|DPER	LOC108089936|XP_017043915.1|DFIC
OG0007410	LOC6599358|XP_002024481.2|DPER	LOC108102140|XP_017062298.1|DFIC
OG0007411	LOC6600089|XP_002025181.1|DPER	LOC108092878|XP_017048208.1|DFIC
OG0007412	LOC6602635|XP_002027657.1|DPER	LOC108092802|XP_017048062.1|DFIC
OG0007413	LOC6590611|XP_026842406.1|DPER	LOC108096679|XP_017053968.1|DFIC
OG0007414	LOC6588684|XP_002015212.1|DPER	LOC108097261|XP_017054940.1|DFIC
OG0007415	LOC6597023|XP_002022115.2|DPER	LOC108091138|XP_017045662.1|DFIC
OG0007416	LOC6603228|XP_026845452.1|DPER	LOC108095516|XP_017052114.1|DFIC
OG0007417	LOC6597554|XP_026848911.1|DPER	LOC108086502|XP_017038917.1|DFIC
OG0007418	LOC6592668|XP_002018392.1|DPER	LOC108093885|XP_017049730.1|DFIC
OG0007419	LOC6587245|XP_026840573.1|DPER	LOC108092061|XP_017047011.1|DFIC
OG0007420	LOC6593221|XP_002018481.1|DPER	LOC108096631|XP_017053869.1|DFIC
OG0007421	LOC6599997|XP_026849116.1|DPER	LOC108097004|XP_017054481.1|DFIC
OG0007422	LOC6596865|XP_026845858.1|DPER	LOC108092945|XP_017048304.1|DFIC
OG0007423	LOC6600046|XP_002025061.2|DPER	LOC108095534|XP_017052150.1|DFIC
OG0007424	LOC6598979|XP_026847859.1|DPER	LOC108099832|XP_017058952.1|DFIC
OG0007425	LOC6602355|XP_026848480.1|DPER	LOC108088932|XP_017042444.1|DFIC
OG0007426	LOC6597256|XP_002022450.2|DPER	LOC108088634|XP_017042041.1|DFIC
OG0007427	LOC6602613|XP_002027640.1|DPER	LOC108092789|XP_017048043.1|DFIC
OG0007428	LOC6597587|XP_026848931.1|DPER	LOC108092777|XP_017047999.1|DFIC
OG0007429	LOC6601642|XP_026841459.1|DPER	LOC108094820|XP_017051080.1|DFIC
OG0007430	LOC6603572|XP_026847997.1|DPER	LOC108100660|XP_017060159.1|DFIC
OG0007431	LOC6589101|XP_002015034.1|DPER	LOC108089957|XP_017043938.1|DFIC
OG0007432	LOC6603443|XP_002028397.1|DPER	LOC108088798|XP_017042257.1|DFIC
OG0007433	LOC6600686|XP_026845147.1|DPER	LOC108095268|XP_017051781.1|DFIC
OG0007434	LOC6602829|XP_026847938.1|DPER	LOC108100391|XP_017059738.1|DFIC
OG0007435	LOC6602799|XP_026847749.1|DPER	LOC108100621|XP_017060105.1|DFIC
OG0007436	LOC6601839|XP_002026870.1|DPER	LOC108100429|XP_017059825.1|DFIC
OG0007437	LOC6597113|XP_002022270.2|DPER	LOC108087563|XP_017040479.1|DFIC
OG0007438	LOC6603348|XP_026848074.1|DPER	LOC108100440|XP_017059850.1|DFIC
OG0007439	LOC6599350|XP_002024506.1|DPER	LOC108088008|XP_017041109.1|DFIC
OG0007440	LOC6597796|XP_026846601.1|DPER	LOC108102143|XP_017062304.1|DFIC
OG0007441	LOC6601560|XP_026842009.1|DPER	LOC108087639|XP_017040592.1|DFIC
OG0007442	LOC6594306|XP_002019804.1|DPER	LOC108087155|XP_017039867.1|DFIC
OG0007443	LOC113565041|XP_026840894.1|DPER	LOC108087681|XP_017040674.1|DFIC
OG0007444	LOC6591204|XP_002016194.1|DPER	LOC108086709|XP_017039203.1|DFIC
OG0007445	LOC6591205|XP_002016195.1|DPER	LOC108086708|XP_017039202.1|DFIC
OG0007446	LOC6589713|XP_026844452.1|DPER	LOC108096077|XP_017052926.1|DFIC
OG0007447	LOC6588852|XP_002014907.1|DPER	LOC108096099|XP_017052964.1|DFIC
OG0007448	LOC6592828|XP_002017680.1|DPER	LOC108096901|XP_017054336.1|DFIC
OG0007449	LOC6600651|XP_026847580.1|DPER	LOC108100160|XP_017059412.1|DFIC
OG0007450	LOC113565577|XP_026843807.1|DPER	LOC108089853|XP_017043787.1|DFIC
OG0007451	LOC6601863|XP_002026912.1|DPER	LOC108096309|XP_017053285.1|DFIC
OG0007452	LOC6601864|XP_002026913.2|DPER	LOC108096368|XP_017053408.1|DFIC
OG0007453	LOC113566448|XP_026847840.1|DPER	LOC108100600|XP_017060072.1|DFIC
OG0007454	LOC6596062|XP_026845201.1|DPER	LOC108096331|XP_017053353.1|DFIC
OG0007455	LOC6592708|XP_002018510.1|DPER	LOC108094924|XP_017051271.1|DFIC
OG0007456	LOC6599290|XP_002024255.2|DPER	LOC108091081|XP_017045575.1|DFIC
OG0007457	LOC6601014|XP_002026136.2|DPER	LOC108100356|XP_017059678.1|DFIC
OG0007458	LOC6597924|XP_002023096.1|DPER	LOC108095660|XP_017052317.1|DFIC
OG0007459	LOC6587856|XP_026839918.1|DPER	LOC108095758|XP_017052439.1|DFIC
OG0007460	LOC6591209|XP_002016199.1|DPER	LOC108093730|XP_017049474.1|DFIC
OG0007461	LOC6595993|XP_026845291.1|DPER	LOC108100457|XP_017059874.1|DFIC
OG0007462	LOC6595989|XP_002021010.1|DPER	LOC108100567|XP_017060034.1|DFIC
OG0007463	LOC6595988|XP_026845300.1|DPER	LOC108100233|XP_017059499.1|DFIC
OG0007464	LOC6595997|XP_026845293.1|DPER	LOC108100379|XP_017059722.1|DFIC
OG0007465	LOC6602199|XP_026848002.1|DPER	LOC108095464|XP_017052068.1|DFIC
OG0007466	LOC6600918|XP_026842021.1|DPER	LOC108093777|XP_017049537.1|DFIC
OG0007467	LOC6600810|XP_002025981.2|DPER	LOC108094298|XP_017050303.1|DFIC
OG0007468	LOC6590836|XP_002016507.1|DPER	LOC108093717|XP_017049411.1|DFIC
OG0007469	LOC6599049|XP_026848968.1|DPER	LOC108099915|XP_017059067.1|DFIC
OG0007470	LOC6593416|XP_002019122.2|DPER	LOC108088208|XP_017041399.1|DFIC
OG0007471	LOC6590350|XP_026841959.1|DPER	LOC108093753|XP_017049510.1|DFIC
OG0007472	LOC6598198|XP_026846176.1|DPER	LOC108097783|XP_017055802.1|DFIC
OG0007473	LOC6595984|XP_026845453.1|DPER	LOC108100407|XP_017059782.1|DFIC
OG0007474	LOC6592832|XP_026841889.1|DPER	LOC108096790|XP_017054155.1|DFIC
OG0007475	LOC6601666|XP_002026731.2|DPER	LOC108093164|XP_017048604.1|DFIC
OG0007476	LOC6603222|XP_002028218.2|DPER	LOC108091178|XP_017045724.1|DFIC
OG0007477	LOC6603224|XP_026845282.1|DPER	LOC108091177|XP_017045715.1|DFIC
OG0007478	LOC6589384|XP_002014345.1|DPER	LOC108089233|XP_017042882.1|DFIC
OG0007479	LOC6598370|XP_026846125.1|DPER	LOC108097311|XP_017055017.1|DFIC
OG0007480	LOC6592181|XP_026851268.1|DPER	LOC108097757|XP_017055762.1|DFIC
OG0007481	LOC6601109|XP_002026184.1|DPER	LOC108099387|XP_017058378.1|DFIC
OG0007482	LOC6588767|XP_002014852.1|DPER	LOC108092718|XP_017047935.1|DFIC
OG0007483	LOC6602091|XP_026841394.1|DPER	LOC108096847|XP_017054249.1|DFIC
OG0007484	LOC113566134|XP_026846232.1|DPER	LOC108097992|XP_017056115.1|DFIC
OG0007485	LOC113566581|XP_026848619.1|DPER	LOC108102173|XP_017062367.1|DFIC
OG0007486	LOC6602874|XP_002027909.1|DPER	LOC108097789|XP_017055809.1|DFIC
OG0007487	LOC6601992|XP_002027069.1|DPER	LOC108095053|XP_017051448.1|DFIC
OG0007488	LOC6603356|XP_026848067.1|DPER	LOC108100345|XP_017059659.1|DFIC
OG0007489	LOC6591489|XP_026840519.1|DPER	LOC108099515|XP_017058567.1|DFIC
OG0007490	LOC6603525|XP_002028504.1|DPER	LOC108094668|XP_017050869.1|DFIC
OG0007491	LOC6600229|XP_026846653.1|DPER	LOC108097086|XP_017054624.1|DFIC
OG0007492	LOC6589991|XP_002015596.1|DPER	LOC108093962|XP_017049856.1|DFIC
OG0007493	LOC6603528|XP_026846744.1|DPER	LOC108094594|XP_017050726.1|DFIC
OG0007494	LOC6589201|XP_002014363.1|DPER	LOC108089277|XP_017042943.1|DFIC
OG0007495	LOC6603099|XP_026847069.1|DPER	LOC108087587|XP_017040508.1|DFIC
OG0007496	LOC6599073|XP_026848982.1|DPER	LOC108100377|XP_017059714.1|DFIC
OG0007497	LOC6601387|XP_026847754.1|DPER	LOC108089747|XP_017043622.1|DFIC
OG0007498	LOC6595847|XP_026845237.1|DPER	LOC108086932|XP_017039529.1|DFIC
OG0007499	LOC6603337|XP_002028321.1|DPER	LOC108088866|XP_017042335.1|DFIC
OG0007500	LOC6603338|XP_002028322.1|DPER	LOC108088867|XP_017042337.1|DFIC
OG0007501	LOC6596170|XP_002021147.1|DPER	LOC108088772|XP_017042213.1|DFIC
OG0007503	LOC6589355|XP_026844675.1|DPER	LOC108089959|XP_017043939.1|DFIC
OG0007504	LOC6601842|XP_026848500.1|DPER	LOC108100678|XP_017060181.1|DFIC
OG0007505	LOC6597002|XP_002022249.1|DPER	LOC108087474|XP_017040339.1|DFIC
OG0007506	LOC6597076|XP_026845344.1|DPER	LOC108087476|XP_017040341.1|DFIC
OG0007507	LOC113565843|XP_026844981.1|DPER	LOC108093497|XP_017049076.1|DFIC
OG0007508	LOC6589375|XP_002014901.2|DPER	LOC108092423|XP_017047479.1|DFIC
OG0007509	LOC6593594|XP_002018885.1|DPER	LOC108092710|XP_017047920.1|DFIC
OG0007510	LOC6590691|XP_002016622.1|DPER	LOC108090358|XP_017044472.1|DFIC
OG0007511	LOC6596270|XP_026843292.1|DPER	LOC108092744|XP_017047962.1|DFIC
OG0007512	LOC113567261|XP_026850326.1|DPER	LOC108101070|XP_017060749.1|DFIC
OG0007513	LOC6589872|XP_002014585.1|DPER	LOC108091540|XP_017046294.1|DFIC
OG0007514	LOC6604039|XP_026849759.1|DPER	LOC108100369|XP_017059699.1|DFIC
OG0007515	LOC6595464|XP_002020897.1|DPER	LOC108100049|XP_017059271.1|DFIC
OG0007516	LOC6593706|XP_002018630.1|DPER	LOC108089846|XP_017043780.1|DFIC
OG0007517	LOC6603351|XP_002028332.1|DPER	LOC108100344|XP_017059658.1|DFIC
OG0007518	LOC6601329|XP_002026380.1|DPER	LOC108090912|XP_017045322.1|DFIC
OG0007519	LOC6600860|XP_002025895.2|DPER	LOC108095170|XP_017051623.1|DFIC
OG0007520	LOC6602606|XP_026846716.1|DPER	LOC108094697|XP_017050918.1|DFIC
OG0007521	LOC113566265|XP_026846960.1|DPER	LOC108097945|XP_017056026.1|DFIC
OG0007522	LOC6600742|XP_026848633.1|DPER	LOC108097474|XP_017055239.1|DFIC
OG0007523	LOC6600932|XP_026841981.1|DPER	LOC108094005|XP_017049920.1|DFIC
OG0007524	LOC6588913|XP_026844207.1|DPER	LOC108089937|XP_017043916.1|DFIC
OG0007525	LOC6598023|XP_002023215.1|DPER	LOC108098381|XP_017056734.1|DFIC
OG0007526	LOC6587787|XP_002012763.2|DPER	LOC108096422|XP_017053499.1|DFIC
OG0007527	LOC6601490|XP_002026545.1|DPER	LOC108089728|XP_017043594.1|DFIC
OG0007528	LOC6603154|XP_026841974.1|DPER	LOC108089654|XP_017043511.1|DFIC
OG0007529	LOC6590876|XP_026842904.1|DPER	LOC108086634|XP_017039098.1|DFIC
OG0007530	LOC6591578|XP_002016775.1|DPER	LOC108095787|XP_017052533.1|DFIC
OG0007531	LOC6603146|XP_002028159.1|DPER	LOC108094244|XP_017050192.1|DFIC
OG0007532	LOC6601289|XP_026842224.1|DPER	LOC108101916|XP_017061981.1|DFIC
OG0007533	LOC6601920|XP_026848592.1|DPER	LOC108088872|XP_017042349.1|DFIC
OG0007534	LOC6595853|XP_002021383.2|DPER	LOC108086955|XP_017039557.1|DFIC
OG0007535	LOC6602268|XP_002027317.1|DPER	LOC108095480|XP_017052084.1|DFIC
OG0007536	LOC6594133|XP_026851215.1|DPER	LOC108097367|XP_017055105.1|DFIC
OG0007537	LOC113566567|XP_026848539.1|DPER	LOC108086918|XP_017039482.1|DFIC
OG0007538	LOC6602271|XP_026848523.1|DPER	LOC108086942|XP_017039541.1|DFIC
OG0007539	LOC6595732|XP_026844473.1|DPER	LOC108095086|XP_017051507.1|DFIC
OG0007540	LOC6598686|XP_002023752.1|DPER	LOC108086830|XP_017039365.1|DFIC
OG0007541	LOC6592654|XP_002017990.2|DPER	LOC108094900|XP_017051235.1|DFIC
OG0007542	LOC6601636|XP_026841613.1|DPER	LOC108090874|XP_017045256.1|DFIC
OG0007543	LOC6602547|XP_002027559.1|DPER	LOC108098399|XP_017056765.1|DFIC
OG0007544	LOC6599824|XP_002024844.2|DPER	LOC108100493|XP_017059924.1|DFIC
OG0007545	LOC6593388|XP_002019086.1|DPER	LOC108098330|XP_017056647.1|DFIC
OG0007546	LOC6591674|XP_002016889.1|DPER	LOC108095875|XP_017052669.1|DFIC
OG0007547	LOC6589906|XP_002016388.1|DPER	LOC108093771|XP_017049530.1|DFIC
OG0007548	LOC6599600|XP_026849557.1|DPER	LOC108100309|XP_017059597.1|DFIC
OG0007549	LOC6596195|XP_002021124.1|DPER	LOC108088927|XP_017042438.1|DFIC
OG0007550	LOC6601522|XP_002026584.1|DPER	LOC108095446|XP_017052045.1|DFIC
OG0007551	LOC113565203|XP_026842478.1|DPER	LOC108101521|XP_017061378.1|DFIC
OG0007552	LOC6589522|XP_026844706.1|DPER	LOC108091552|XP_017046312.1|DFIC
OG0007553	LOC6589517|XP_002015191.1|DPER	LOC108092327|XP_017047352.1|DFIC
OG0007554	LOC6599781|XP_002024868.1|DPER	LOC108087497|XP_017040382.1|DFIC
OG0007555	LOC6590152|XP_002016319.1|DPER	LOC108093707|XP_017049392.1|DFIC
OG0007556	LOC6601324|XP_026841614.1|DPER	LOC108090948|XP_017045372.1|DFIC
OG0007557	LOC6601321|XP_002026372.2|DPER	LOC108090914|XP_017045324.1|DFIC
OG0007558	LOC6590639|XP_002016142.2|DPER	LOC108086711|XP_017039205.1|DFIC
OG0007559	LOC6593882|XP_002019179.1|DPER	LOC108098713|XP_017057317.1|DFIC
OG0007560	LOC6601801|XP_026848511.1|DPER	LOC108100633|XP_017060124.1|DFIC
OG0007561	LOC6601491|XP_026848030.1|DPER	LOC108088352|XP_017041588.1|DFIC
OG0007562	LOC6596004|XP_026845556.1|DPER	LOC108100410|XP_017059787.1|DFIC
OG0007563	LOC6598891|XP_002024096.1|DPER	LOC108099940|XP_017059099.1|DFIC
OG0007564	LOC6595904|XP_002021443.1|DPER	LOC108095445|XP_017052044.1|DFIC
OG0007565	LOC6591372|XP_026841655.1|DPER	LOC108095842|XP_017052627.1|DFIC
OG0007566	LOC6590297|XP_002016158.1|DPER	LOC108086689|XP_017039173.1|DFIC
OG0007567	LOC6587419|XP_002013034.1|DPER	LOC108086585|XP_017039033.1|DFIC
OG0007568	LOC6593249|XP_002018370.1|DPER	LOC108087822|XP_017040880.1|DFIC
OG0007569	LOC6590449|XP_002016375.1|DPER	LOC108094898|XP_017051232.1|DFIC
OG0007570	LOC6593250|XP_002018371.1|DPER	LOC108087821|XP_017040878.1|DFIC
OG0007571	LOC6593248|XP_002018369.1|DPER	LOC108087776|XP_017040793.1|DFIC
OG0007572	LOC6593708|XP_026843146.1|DPER	LOC108089851|XP_017043784.1|DFIC
OG0007573	LOC6590205|XP_002016061.1|DPER	LOC108093743|XP_017049499.1|DFIC
OG0007574	LOC6600964|XP_002026002.1|DPER	LOC108101848|XP_017061855.1|DFIC
OG0007575	LOC6603158|XP_002028173.1|DPER	LOC108093925|XP_017049783.1|DFIC
OG0007576	LOC6597399|XP_026846445.1|DPER	LOC108091161|XP_017045683.1|DFIC
OG0007577	LOC6599266|XP_002024261.1|DPER	LOC108091126|XP_017045646.1|DFIC
OG0007578	LOC6588863|XP_026844139.1|DPER	LOC108098219|XP_017056485.1|DFIC
OG0007579	LOC6590642|XP_026841634.1|DPER	LOC108090522|XP_017044730.1|DFIC
OG0007580	LOC6597011|XP_002022174.1|DPER	LOC108096208|XP_017053084.1|DFIC
OG0007581	LOC6589129|XP_002014749.1|DPER	LOC108098197|XP_017056424.1|DFIC
OG0007582	LOC6591885|XP_002017083.1|DPER	LOC108095824|XP_017052593.1|DFIC
OG0007583	LOC6592732|XP_002018099.1|DPER	LOC108096771|XP_017054135.1|DFIC
OG0007584	LOC6599919|XP_026849206.1|DPER	LOC108095531|XP_017052147.1|DFIC
OG0007585	LOC6595991|XP_026845299.1|DPER	LOC108100566|XP_017060032.1|DFIC
OG0007586	LOC6598032|XP_002023190.1|DPER	LOC108092685|XP_017047861.1|DFIC
OG0007587	LOC6600820|XP_026842245.1|DPER	LOC108095194|XP_017051689.1|DFIC
OG0007588	LOC6597987|XP_026843388.1|DPER	LOC108095693|XP_017052356.1|DFIC
OG0007589	LOC6598355|XP_002023430.2|DPER	LOC108098092|XP_017056287.1|DFIC
OG0007590	LOC6597119|XP_026845605.1|DPER	LOC108087449|XP_017040294.1|DFIC
OG0007591	LOC6592693|XP_026841299.1|DPER	LOC108090758|XP_017045080.1|DFIC
OG0007592	LOC6590607|XP_002016472.1|DPER	LOC108096794|XP_017054162.1|DFIC
OG0007593	LOC6596887|XP_026845935.1|DPER	LOC108092866|XP_017048188.1|DFIC
OG0007594	LOC6592699|XP_002017736.1|DPER	LOC108090752|XP_017045073.1|DFIC
OG0007595	LOC6603467|XP_002028436.1|DPER	LOC108094957|XP_017051310.1|DFIC
OG0007596	LOC6601206|XP_002026302.1|DPER	LOC108089036|XP_017042624.1|DFIC
OG0007597	LOC6599058|XP_002024174.1|DPER	LOC108088334|XP_017041565.1|DFIC
OG0007598	LOC6603156|XP_002028171.1|DPER	LOC108093660|XP_017049329.1|DFIC
OG0007599	LOC6602266|XP_002027315.1|DPER	LOC108095462|XP_017052066.1|DFIC
OG0007600	LOC6602380|XP_026848535.1|DPER	LOC108088300|XP_017041519.1|DFIC
OG0007601	LOC6597046|XP_002022206.1|DPER	LOC108096169|XP_017053039.1|DFIC
OG0007602	LOC6595763|XP_002021344.1|DPER	LOC108088904|XP_017042398.1|DFIC
OG0007603	LOC6595764|XP_002021345.2|DPER	LOC108088902|XP_017042393.1|DFIC
OG0007604	LOC6601054|XP_002026109.2|DPER	LOC108099053|XP_017057805.1|DFIC
OG0007605	LOC6603732|XP_026850086.1|DPER	LOC108093571|XP_017049156.1|DFIC
OG0007606	LOC6600653|XP_026847663.1|DPER	LOC108100159|XP_017059404.1|DFIC
OG0007607	LOC6588127|XP_026840661.1|DPER	LOC108095922|XP_017052744.1|DFIC
OG0007608	LOC6601831|XP_002026897.2|DPER	LOC108096395|XP_017053451.1|DFIC
OG0007609	LOC6598196|XP_002023531.2|DPER	LOC108097679|XP_017055633.1|DFIC
OG0007610	LOC6592268|XP_026841687.1|DPER	LOC108090967|XP_017045402.1|DFIC
OG0007611	LOC6601994|XP_026846807.1|DPER	LOC108095060|XP_017051453.1|DFIC
OG0007612	LOC6593036|XP_026842321.1|DPER	LOC108090880|XP_017045269.1|DFIC
OG0007613	LOC6600824|XP_002025891.2|DPER	LOC108095172|XP_017051625.1|DFIC
OG0007614	LOC6600604|XP_026847509.1|DPER	LOC108099061|XP_017057824.1|DFIC
OG0007615	LOC6599633|XP_002024743.1|DPER	LOC108096276|XP_017053225.1|DFIC
OG0007616	LOC6587422|XP_002013035.1|DPER	LOC108086565|XP_017039011.1|DFIC
OG0007617	LOC6596042|XP_026845671.1|DPER	LOC108096412|XP_017053473.1|DFIC
OG0007618	LOC6595854|XP_002021384.1|DPER	LOC108086891|XP_017039441.1|DFIC
OG0007619	LOC6600611|XP_002025600.1|DPER	LOC108095425|XP_017052023.1|DFIC
OG0007620	LOC6599736|XP_026847243.1|DPER	LOC108086903|XP_017039462.1|DFIC
OG0007621	LOC6592343|XP_002018290.2|DPER	LOC108090555|XP_017044784.1|DFIC
OG0007622	LOC6598924|XP_026847842.1|DPER	LOC108099815|XP_017058932.1|DFIC
OG0007623	LOC6596033|XP_026845718.1|DPER	LOC108100418|XP_017059799.1|DFIC
OG0007624	LOC6601855|XP_002026904.2|DPER	LOC108096425|XP_017053498.1|DFIC
OG0007625	LOC6598877|XP_026847947.1|DPER	LOC108100387|XP_017059731.1|DFIC
OG0007626	LOC6601028|XP_002026150.1|DPER	LOC108100484|XP_017059907.1|DFIC
OG0007627	LOC6601029|XP_002026151.2|DPER	LOC108100483|XP_017059906.1|DFIC
OG0007628	LOC6603483|XP_002028464.1|DPER	LOC108095000|XP_017051322.1|DFIC
OG0007629	LOC6601218|XP_002026314.1|DPER	LOC108089050|XP_017042647.1|DFIC
OG0007630	LOC6594104|XP_002019881.1|DPER	LOC108101047|XP_017060714.1|DFIC
OG0007631	LOC6595180|XP_026850764.1|DPER	LOC108095957|XP_017052786.1|DFIC
OG0007632	LOC113566799|XP_026849766.1|DPER	LOC108099059|XP_017057817.1|DFIC
OG0007633	LOC6589215|XP_026844015.1|DPER	LOC108096060|XP_017052907.1|DFIC
OG0007634	LOC6594790|XP_002020471.1|DPER	LOC108088445|XP_017041709.1|DFIC
OG0007635	LOC6598039|XP_002023197.1|DPER	LOC108092742|XP_017047960.1|DFIC, LOC108092521|XP_017047671.1|DFIC
OG0007636	LOC6595729|XP_002020763.1|DPER, LOC113566472|XP_026848012.1|DPER	LOC108088307|XP_017041526.1|DFIC
OG0007637	LOC6597915|XP_002023078.2|DPER	LOC108101921|XP_017061991.1|DFIC, LOC108101965|XP_017062036.1|DFIC
OG0007638	LOC6596743|XP_026845957.1|DPER	LOC108097326|XP_017055038.1|DFIC
OG0007639	LOC6602901|XP_002027924.1|DPER	LOC108097773|XP_017055789.1|DFIC
OG0007640	LOC113565194|XP_026842397.1|DPER, LOC6590609|XP_002016443.2|DPER	LOC108096678|XP_017053967.1|DFIC
OG0007641	LOC6594285|XP_002019611.1|DPER	LOC108099392|XP_017058380.1|DFIC
OG0007642	LOC6600890|XP_026840827.1|DPER	LOC108101556|XP_017061444.1|DFIC
OG0007643	LOC6592179|XP_026851113.1|DPER	LOC108097348|XP_017055076.1|DFIC
OG0007644	LOC6588164|XP_026848656.1|DPER	LOC108100751|XP_017060272.1|DFIC
OG0007645	LOC6594234|XP_002019968.2|DPER	LOC108096299|XP_017053271.1|DFIC
OG0007646	LOC113564947|XP_026840378.1|DPER, LOC6589132|XP_002014701.1|DPER	LOC108102093|XP_017062236.1|DFIC
OG0007647	LOC6593900|XP_026843652.1|DPER	LOC108092688|XP_017047873.1|DFIC
OG0007648	LOC6592791|XP_002017822.1|DPER	LOC108101576|XP_017061477.1|DFIC
OG0007649	LOC6602512|XP_002027494.1|DPER, LOC6588844|XP_026844620.1|DPER	LOC108087539|XP_017040437.1|DFIC
OG0007650	LOC6603463|XP_002028433.1|DPER	LOC108094736|XP_017050972.1|DFIC
OG0007651	LOC6602569|XP_002027603.2|DPER	LOC108095599|XP_017052252.1|DFIC
OG0007652	LOC113565170|XP_026842205.1|DPER	LOC108090261|XP_017044358.1|DFIC
OG0007653	LOC6601859|XP_026849348.1|DPER, LOC6588866|XP_002015315.2|DPER	LOC108096447|XP_017053540.1|DFIC
OG0007654	LOC6603900|XP_002028847.2|DPER, LOC6594893|XP_002019984.1|DPER, LOC113566922|XP_026849936.1|DPER, LOC113566866|XP_026849829.1|DPER, LOC113567146|XP_026850123.1|DPER, LOC113566927|XP_026849941.1|DPER, LOC6604452|XP_026849931.1|DPER, LOC113566928|XP_026849942.1|DPER, LOC113566924|XP_026849938.1|DPER, LOC113567145|XP_026850122.1|DPER, LOC6600616|XP_002025572.2|DPER	LOC108099018|XP_017057743.1|DFIC
OG0007655	LOC6602689|XP_026846024.1|DPER	LOC108095255|XP_017051771.1|DFIC
OG0007656	LOC6594360|XP_002019952.2|DPER	LOC108098491|XP_017056894.1|DFIC
OG0007657	LOC6598620|XP_002023832.2|DPER	LOC108091841|XP_017046710.1|DFIC
OG0007658	LOC6590530|XP_026842274.1|DPER	LOC108087787|XP_017040809.1|DFIC
OG0007659	LOC113565120|XP_026841688.1|DPER	LOC108090656|XP_017044924.1|DFIC
OG0007660	LOC6594482|XP_002019748.1|DPER	LOC108087088|XP_017039759.1|DFIC, LOC108087057|XP_017039722.1|DFIC
