Orthogroup	DPER.longest_only	DPSE.longest_only
OG0010001	LOC6599385|XP_002024437.1|DPER	LOC6901709|XP_002134377.2|DPSE
OG0010002	LOC113566354|XP_026847437.1|DPER	LOC26533223|XP_015043628.1|DPSE
OG0010003	LOC6589604|XP_002014311.2|DPER	LOC4811741|XP_001352313.3|DPSE
OG0010004	LOC6600220|XP_002025218.2|DPER	LOC4815434|XP_001355260.2|DPSE
OG0010005	LOC6598432|XP_002023610.1|DPER	LOC6901246|XP_002133947.1|DPSE
OG0010006	LOC6598447|XP_026848672.1|DPER	LOC4814654|XP_001354609.3|DPSE
OG0010007	LOC6599261|XP_026848278.1|DPER	LOC6901463|XP_033237653.1|DPSE
OG0010008	LOC6601745|XP_002026820.1|DPER	LOC4814305|XP_001354356.3|DPSE
OG0010009	LOC6593474|XP_002019232.1|DPER	LOC4816200|XP_001355847.4|DPSE
OG0010010	LOC6599436|XP_002024534.1|DPER	LOC4814787|XP_001355042.1|DPSE
OG0010011	LOC6597776|XP_002022979.1|DPER	LOC4815433|XP_033239079.1|DPSE
OG0010012	LOC6599177|XP_026848322.1|DPER	LOC117184707|XP_033239269.1|DPSE
OG0010013	LOC6600723|XP_026848697.1|DPER	LOC4814529|XP_001354557.2|DPSE
OG0010014	LOC6599315|XP_026847105.1|DPER	LOC4811662|XP_001352252.2|DPSE
OG0010015	LOC6600724|XP_026848642.1|DPER	LOC6901193|XP_033239956.1|DPSE
OG0010016	LOC113566314|XP_026847217.1|DPER	LOC4814519|XP_001355077.2|DPSE
OG0010017	LOC6600722|XP_002025792.1|DPER	LOC4815286|XP_001354558.4|DPSE
OG0010018	LOC6600169|XP_002025268.2|DPER	LOC4815751|XP_001355230.2|DPSE
OG0010019	LOC6598401|XP_002023524.2|DPER	LOC6901427|XP_002134113.3|DPSE
OG0010020	LOC6597409|XP_026846555.1|DPER	LOC4815142|XP_015041893.2|DPSE
OG0010021	LOC6600038|XP_002025085.1|DPER	LOC4815774|XP_001355600.2|DPSE
OG0010022	LOC6597729|XP_026847041.1|DPER	LOC6902321|XP_002133848.2|DPSE
OG0010023	LOC6598348|XP_026846338.1|DPER	LOC6901403|XP_002134089.3|DPSE
OG0010024	LOC6598346|XP_002023472.1|DPER	LOC4815372|XP_001354784.2|DPSE
OG0010025	LOC6596766|XP_026845838.1|DPER	LOC4816037|XP_001355422.3|DPSE
OG0010026	LOC6602660|XP_002027700.1|DPER	LOC4814201|XP_001354324.1|DPSE
OG0010027	LOC6602663|XP_026845976.1|DPER	LOC6901007|XP_002134634.2|DPSE
OG0010028	LOC6599186|XP_026848247.1|DPER	LOC4814588|XP_001354873.3|DPSE
OG0010029	LOC6597329|XP_026846489.1|DPER	LOC6901574|XP_002134247.1|DPSE
OG0010030	LOC6598226|XP_002023368.1|DPER	LOC4814749|XP_001354729.4|DPSE
OG0010031	LOC6598223|XP_002023365.1|DPER	LOC4814970|XP_001354728.4|DPSE
OG0010032	LOC6596403|XP_002021588.1|DPER	LOC4816293|XP_001356013.3|DPSE
OG0010033	LOC113566143|XP_026846273.1|DPER	LOC4814820|XP_001354660.3|DPSE
OG0010034	LOC6598457|XP_002023685.2|DPER	LOC4815060|XP_033239502.1|DPSE
OG0010035	LOC6598490|XP_026846349.1|DPER	LOC6901279|XP_033239202.1|DPSE
OG0010036	LOC6598488|XP_026846278.1|DPER	LOC6901278|XP_002133979.3|DPSE
OG0010037	LOC6598487|XP_026846350.1|DPER	LOC4814967|XP_001354655.2|DPSE
OG0010038	LOC6596775|XP_026849899.1|DPER	LOC4816049|XP_033238938.1|DPSE
OG0010039	LOC6590681|XP_002015820.1|DPER	LOC4803678|XP_001360356.3|DPSE
OG0010040	LOC6593342|XP_002018744.2|DPER	LOC4818168|XP_001357409.3|DPSE
OG0010041	LOC6600361|XP_002025485.2|DPER	LOC6901945|XP_002133479.3|DPSE
OG0010042	LOC6597858|XP_002023051.1|DPER	LOC4814306|XP_001354403.1|DPSE
OG0010043	LOC6597889|XP_002023049.1|DPER	LOC4814387|XP_001354404.2|DPSE
OG0010044	LOC6600159|XP_002025242.2|DPER	LOC6901843|XP_002133381.3|DPSE
OG0010045	LOC6599924|XP_002025052.1|DPER	LOC4816057|XP_001355621.3|DPSE
OG0010046	LOC6599923|XP_002025051.1|DPER	LOC4815713|XP_001355622.3|DPSE
OG0010047	LOC6598525|XP_002023564.1|DPER	LOC4814618|XP_001354603.1|DPSE
OG0010048	LOC6600403|XP_002025458.1|DPER	LOC6901928|XP_015041006.1|DPSE
OG0010049	LOC6599112|XP_002024413.1|DPER	LOC4815041|XP_001354904.1|DPSE
OG0010050	LOC6599114|XP_026849252.1|DPER	LOC4815020|XP_001354905.3|DPSE
OG0010051	LOC6596815|XP_026845903.1|DPER	LOC6901131|XP_002134606.2|DPSE
OG0010052	LOC113566592|XP_026848692.1|DPER	LOC6901175|XP_002133876.2|DPSE
OG0010053	LOC6599927|XP_002025055.2|DPER	LOC4815959|XP_001355618.2|DPSE
OG0010054	LOC6598358|XP_026846316.1|DPER	LOC4815047|XP_001354762.4|DPSE
OG0010055	LOC6598362|XP_026846203.1|DPER	LOC4815053|XP_001354769.2|DPSE
OG0010056	LOC6597286|XP_002022573.2|DPER	LOC4815426|XP_001355648.3|DPSE
OG0010057	LOC6596658|XP_026845905.1|DPER	LOC6902106|XP_002133637.1|DPSE
OG0010058	LOC6599312|XP_026847221.1|DPER	LOC4814547|XP_001355086.3|DPSE
OG0010059	LOC6596927|XP_002021857.1|DPER	LOC4816046|XP_001355397.2|DPSE
OG0010060	LOC6604029|XP_026845253.1|DPER	LOC4815613|XP_001355374.2|DPSE
OG0010061	LOC6599744|XP_002024814.1|DPER	LOC4812203|XP_001352642.3|DPSE
OG0010062	LOC6601456|XP_002026458.2|DPER	LOC6900709|XP_002135072.2|DPSE
OG0010063	LOC6601391|XP_026847916.1|DPER	LOC4813737|XP_033240209.1|DPSE
OG0010064	LOC6601401|XP_026847886.1|DPER	LOC4813901|XP_001353794.3|DPSE
OG0010066	LOC6600327|XP_002025380.1|DPER	LOC4813164|XP_001353733.3|DPSE
OG0010067	LOC6601171|XP_026848082.1|DPER	LOC4813633|XP_033241119.1|DPSE
OG0010068	LOC6601159|XP_002026258.2|DPER	LOC4812936|XP_033239984.1|DPSE
OG0010069	LOC6595859|XP_002021404.2|DPER	LOC4812885|XP_001353559.1|DPSE
OG0010070	LOC113566390|XP_026847546.1|DPER	LOC26532034|XP_015043780.2|DPSE
OG0010071	LOC113566446|XP_026847824.1|DPER	LOC117184418|XP_033237550.1|DPSE
OG0010072	LOC6599589|XP_002024709.1|DPER	LOC4814149|XP_001354272.2|DPSE
OG0010073	LOC113566750|XP_026849570.1|DPER	LOC6900987|XP_002134683.1|DPSE
OG0010074	LOC6596908|XP_002021869.1|DPER	LOC4815637|XP_001355408.3|DPSE
OG0010075	LOC6596207|XP_002021275.2|DPER	LOC26533666|XP_015042864.2|DPSE
OG0010076	LOC6596232|XP_002021192.1|DPER	LOC4813807|XP_001353405.3|DPSE
OG0010077	LOC6599871|XP_026847390.1|DPER	LOC6900022|XP_002135387.2|DPSE
OG0010078	LOC6599872|XP_002024926.1|DPER	LOC6900021|XP_015043685.2|DPSE
OG0010079	LOC6604328|XP_026847387.1|DPER	LOC6900016|XP_002135381.4|DPSE
OG0010080	LOC6599478|XP_026849430.1|DPER	LOC4814139|XP_001354204.3|DPSE
OG0010081	LOC113566753|XP_026849586.1|DPER	LOC6900997|XP_002134693.3|DPSE
OG0010082	LOC6601700|XP_002026703.1|DPER	LOC4812267|XP_001352864.1|DPSE
OG0010083	LOC6601962|XP_002027012.1|DPER	LOC4813499|XP_001353694.3|DPSE
OG0010084	LOC113566030|XP_026845606.1|DPER	LOC6900369|XP_033238235.1|DPSE
OG0010085	LOC6603267|XP_026848191.1|DPER	LOC26533890|XP_033237401.1|DPSE
OG0010086	LOC6601968|XP_002027015.2|DPER	LOC4813809|XP_001353697.3|DPSE
OG0010087	LOC6602270|XP_002027319.1|DPER	LOC4813093|XP_033238200.1|DPSE
OG0010088	LOC6595761|XP_002021342.1|DPER	LOC4813044|XP_001353516.3|DPSE
OG0010089	LOC6598913|XP_002024015.2|DPER	LOC6900757|XP_015043317.2|DPSE
OG0010090	LOC6602026|XP_026846868.1|DPER	LOC4811806|XP_033237225.1|DPSE
OG0010091	LOC6588481|XP_002013206.1|DPER	LOC6897405|XP_002137557.1|DPSE
OG0010092	LOC113564898|XP_026839975.1|DPER	LOC13036438|XP_003736826.2|DPSE
OG0010093	LOC6595368|XP_002020804.1|DPER	LOC6903244|XP_015036445.2|DPSE
OG0010094	LOC6587267|XP_002012744.2|DPER	LOC4800927|XP_001358115.3|DPSE
OG0010095	LOC113564957|XP_026840523.1|DPER	LOC4801791|XP_003736605.2|DPSE
OG0010096	LOC6603114|XP_002028131.1|DPER	LOC6901719|XP_002134387.2|DPSE
OG0010097	LOC113566099|XP_026845950.1|DPER	LOC26533384|XP_015042367.1|DPSE
OG0010098	LOC6588778|XP_002014249.1|DPER	LOC6903337|XP_002132218.2|DPSE
OG0010099	LOC6589403|XP_002015292.1|DPER	LOC4816950|XP_001356892.2|DPSE
OG0010100	LOC6600309|XP_026849085.1|DPER	LOC6900659|XP_002135027.2|DPSE
OG0010101	LOC6595893|XP_026845382.1|DPER	LOC4812834|XP_001353582.2|DPSE
OG0010102	LOC6595789|XP_026845692.1|DPER	LOC4812812|XP_001353509.2|DPSE
OG0010103	LOC6595762|XP_002021343.2|DPER	LOC4813058|XP_001353517.3|DPSE
OG0010104	LOC6599777|XP_002024864.1|DPER	LOC6900035|XP_002135400.2|DPSE
OG0010105	LOC6595590|XP_026843912.1|DPER	LOC6903283|XP_033236404.1|DPSE
OG0010106	LOC6591294|XP_002015807.1|DPER	LOC4803668|XP_001360351.2|DPSE
OG0010107	LOC6592564|XP_002018246.1|DPER	LOC4804555|XP_001361098.3|DPSE
OG0010108	LOC6590803|XP_002016349.1|DPER	LOC6898371|XP_002138424.2|DPSE
OG0010110	LOC6601470|XP_002026437.2|DPER	LOC4813060|XP_001353838.4|DPSE
OG0010111	LOC6587194|XP_002013641.1|DPER	LOC6897273|XP_002137433.4|DPSE
OG0010112	LOC6587352|XP_002014035.2|DPER	LOC4801279|XP_001358399.3|DPSE
OG0010113	LOC6599252|XP_002024278.1|DPER	LOC4814932|XP_001354846.3|DPSE
OG0010114	LOC6603830|XP_002028788.1|DPER	LOC4814913|XP_001354912.4|DPSE
OG0010115	LOC6596774|XP_026849898.1|DPER	LOC4815771|XP_001355417.3|DPSE
OG0010116	LOC6597609|XP_026848943.1|DPER	LOC4815133|XP_001355210.4|DPSE
OG0010117	LOC6599921|XP_002025049.1|DPER	LOC4815960|XP_001355624.2|DPSE
OG0010118	LOC6599913|XP_002025024.1|DPER	LOC4814617|XP_033238227.1|DPSE
OG0010119	LOC6597384|XP_002022587.1|DPER	LOC6903643|XP_002136831.2|DPSE
OG0010120	LOC113566673|XP_026849159.1|DPER	LOC4815364|XP_001354925.1|DPSE
OG0010121	LOC6601785|XP_026849831.1|DPER	LOC4814413|XP_001354346.3|DPSE
OG0010122	LOC6598300|XP_002023502.1|DPER	LOC6901415|XP_002134101.2|DPSE
OG0010123	LOC6599175|XP_026848305.1|DPER	LOC4814706|XP_001354887.3|DPSE
OG0010125	LOC6597863|XP_002023056.1|DPER	LOC4814385|XP_001354399.3|DPSE
OG0010126	LOC6593285|XP_026843444.1|DPER	LOC6903503|XP_002132382.2|DPSE
OG0010127	LOC6589888|XP_026844106.1|DPER	LOC6902786|XP_033235144.1|DPSE
OG0010128	LOC6589236|XP_002014498.1|DPER	LOC4816877|XP_015035754.2|DPSE
OG0010129	LOC6593628|XP_002019094.1|DPER	LOC4816138|XP_033236069.1|DPSE
OG0010130	LOC6593512|XP_002019203.1|DPER	LOC4816257|XP_001355830.1|DPSE
OG0010131	LOC6598114|XP_026843554.1|DPER	LOC117184152|XP_033236481.1|DPSE
OG0010132	LOC6597940|XP_002023175.1|DPER	LOC4816536|XP_001356259.3|DPSE
OG0010133	LOC6597939|XP_002023174.1|DPER	LOC6902726|XP_002133240.2|DPSE
OG0010134	LOC6589883|XP_002014487.2|DPER	LOC4817057|XP_001356364.2|DPSE
OG0010135	LOC6596554|XP_026843455.1|DPER	LOC4816524|XP_001356079.3|DPSE
OG0010136	LOC6596336|XP_002021693.1|DPER	LOC4816492|XP_001356080.2|DPSE
OG0010137	LOC6593805|XP_002019272.1|DPER	LOC4816155|XP_001355872.4|DPSE
OG0010138	LOC113565749|XP_026844607.1|DPER	LOC6902408|XP_002133342.2|DPSE
OG0010139	LOC6588868|XP_002015259.2|DPER	LOC6903093|XP_033235853.1|DPSE
OG0010140	LOC6589458|XP_026844642.1|DPER	LOC6902928|XP_002132654.3|DPSE
OG0010141	LOC6589660|XP_026843893.1|DPER	LOC4811729|XP_015044340.2|DPSE
OG0010142	LOC6595680|XP_002020706.1|DPER	LOC4817629|XP_001357025.2|DPSE
OG0010143	LOC6589133|XP_026844461.1|DPER	LOC6902866|XP_002132602.2|DPSE
OG0010144	LOC6595383|XP_002020786.1|DPER	LOC4817677|XP_001357063.3|DPSE
OG0010145	LOC6593676|XP_002018623.1|DPER	LOC4817880|XP_001357486.3|DPSE
OG0010146	LOC6593670|XP_026843425.1|DPER	LOC4818178|XP_001357492.3|DPSE
OG0010147	LOC6589284|XP_002014654.1|DPER	LOC4817271|XP_001356487.2|DPSE
OG0010148	LOC6589342|XP_026844533.1|DPER	LOC4817491|XP_015036295.2|DPSE
OG0010149	LOC6589782|XP_002015358.1|DPER	LOC6903137|XP_002132844.2|DPSE
OG0010150	LOC6588942|XP_002014912.1|DPER	LOC4816826|XP_001356653.2|DPSE
OG0010151	LOC113565532|XP_026843627.1|DPER	LOC117184023|XP_033235864.1|DPSE
OG0010152	LOC6589686|XP_002014771.2|DPER, LOC113565915|XP_026845085.1|DPER	LOC4816785|XP_001356556.2|DPSE
OG0010153	LOC6596408|XP_002021593.1|DPER	LOC4816287|XP_033236371.1|DPSE
OG0010154	LOC6596415|XP_002021600.1|DPER	LOC4816277|XP_001356022.4|DPSE
OG0010155	LOC6596613|XP_002021609.1|DPER	LOC4816470|XP_001356029.2|DPSE
OG0010156	LOC6587457|XP_002013075.1|DPER	LOC6897093|XP_015037072.2|DPSE
OG0010157	LOC6601356|XP_002026526.2|DPER	LOC6900688|XP_002135052.2|DPSE
OG0010158	LOC6600259|XP_002025424.2|DPER	LOC4813362|XP_001353764.3|DPSE
OG0010159	LOC6599663|XP_002024795.2|DPER	LOC4812081|XP_001352657.3|DPSE
OG0010160	LOC6589082|XP_002014757.2|DPER	LOC6902884|XP_002132618.2|DPSE
OG0010161	LOC6599874|XP_002024928.1|DPER	LOC4811992|XP_001352557.1|DPSE
OG0010162	LOC6599104|XP_002024405.1|DPER	LOC6901534|XP_002134208.1|DPSE, LOC117184823|XP_033239672.1|DPSE
OG0010163	LOC6597108|XP_002022297.1|DPER	LOC4813650|XP_001353215.4|DPSE
OG0010164	LOC6596051|XP_002021235.1|DPER	LOC4813757|XP_001353436.2|DPSE
OG0010165	LOC6599466|XP_002024615.1|DPER	LOC4814093|XP_001354220.2|DPSE
OG0010166	LOC6602460|XP_002027488.1|DPER	LOC4812748|XP_001353126.1|DPSE
OG0010167	LOC6602522|XP_002027503.1|DPER	LOC6900330|XP_033237415.1|DPSE
OG0010168	LOC6603264|XP_026848174.1|DPER	LOC117184396|XP_033237403.1|DPSE
OG0010169	LOC6598861|XP_026847923.1|DPER	LOC6900746|XP_002135105.2|DPSE
OG0010170	LOC6599029|XP_002024146.1|DPER	LOC4813358|XP_001353981.5|DPSE
OG0010171	LOC6599027|XP_002024144.1|DPER	LOC4813234|XP_001353980.1|DPSE
OG0010172	LOC6601971|XP_002027018.1|DPER	LOC6900634|XP_002135007.1|DPSE
OG0010173	LOC6592367|XP_002017972.1|DPER	LOC4805185|XP_001361632.1|DPSE
OG0010174	LOC6592727|XP_002018094.1|DPER	LOC4805240|XP_001361673.3|DPSE
OG0010175	LOC6592585|XP_002018067.1|DPER	LOC4805255|XP_001361686.2|DPSE
OG0010176	LOC6592419|XP_002018064.2|DPER	LOC6898846|XP_002138817.1|DPSE
OG0010177	LOC6602069|XP_002027175.1|DPER	LOC4804911|XP_001361396.1|DPSE
OG0010178	LOC6589941|XP_002015969.1|DPER	LOC4803791|XP_001360451.3|DPSE
OG0010179	LOC6602285|XP_002027344.1|DPER	LOC4813381|XP_001353619.2|DPSE
OG0010180	LOC6601504|XP_002026566.2|DPER	LOC6900234|XP_002135563.3|DPSE
OG0010181	LOC6602186|XP_002027226.2|DPER	LOC6900209|XP_002135541.2|DPSE
OG0010182	LOC113565104|XP_026841597.1|DPER	LOC26533558|XP_015039926.2|DPSE
OG0010183	LOC6593084|XP_002017897.1|DPER	LOC6898477|XP_002138519.1|DPSE
OG0010184	LOC6590229|XP_002016078.1|DPER	LOC6898274|XP_002138341.2|DPSE
OG0010185	LOC6590228|XP_002016077.1|DPER	LOC4803889|XP_001360535.4|DPSE
OG0010186	LOC6597090|XP_002022265.1|DPER	LOC4812954|XP_001353197.3|DPSE
OG0010187	LOC6601347|XP_002026406.2|DPER	LOC4805656|XP_001362018.3|DPSE
OG0010188	LOC6590099|XP_002015984.1|DPER	LOC4803804|XP_001360462.3|DPSE
OG0010189	LOC6592215|XP_002018485.1|DPER	LOC4804758|XP_001361269.2|DPSE
OG0010190	LOC6593217|XP_002018477.1|DPER	LOC4804747|XP_001361259.2|DPSE
OG0010191	LOC6593002|XP_002018454.1|DPER	LOC4804727|XP_001361243.3|DPSE
OG0010192	LOC6592876|XP_002018543.1|DPER	LOC26532301|XP_015040208.2|DPSE
OG0010193	LOC6602058|XP_002027189.2|DPER	LOC4804923|XP_001361407.3|DPSE
OG0010194	LOC6598983|XP_026847954.1|DPER	LOC4813134|XP_015043323.2|DPSE
OG0010195	LOC113566466|XP_026847959.1|DPER	LOC4813224|XP_001353918.4|DPSE
OG0010196	LOC6600963|XP_002026001.1|DPER	LOC4805437|XP_001361838.3|DPSE
OG0010197	LOC6590716|XP_002016248.2|DPER	LOC4804042|XP_015039560.2|DPSE
OG0010198	LOC6591314|XP_002016137.1|DPER	LOC4803938|XP_001360578.2|DPSE
OG0010199	LOC6600825|XP_002025892.1|DPER	LOC6898998|XP_004444536.1|DPSE
OG0010200	LOC6592311|XP_002017570.1|DPER	LOC6898912|XP_033233894.1|DPSE
OG0010201	LOC6601278|XP_002026350.1|DPER	LOC4805601|XP_001361978.3|DPSE
OG0010202	LOC6592448|XP_002018298.1|DPER	LOC4804599|XP_001361133.2|DPSE
OG0010203	LOC6593205|XP_002018034.1|DPER	LOC6898856|XP_002138828.2|DPSE
OG0010204	LOC6592689|XP_002017956.1|DPER	LOC4804455|XP_001361014.2|DPSE
OG0010205	LOC6601607|XP_026841611.1|DPER	LOC6899108|XP_002139025.1|DPSE
OG0010206	LOC6601609|XP_026841464.1|DPER	LOC6899109|XP_033233633.1|DPSE
OG0010207	LOC6590724|XP_002016175.2|DPER	LOC4803972|XP_001360609.3|DPSE
OG0010208	LOC6592686|XP_026842566.1|DPER	LOC4804451|XP_033234785.1|DPSE
OG0010209	LOC6592685|XP_002017952.2|DPER	LOC6898493|XP_002138534.3|DPSE
OG0010210	LOC6592263|XP_002017841.1|DPER	LOC4804362|XP_001360936.3|DPSE
OG0010211	LOC6590044|XP_002016438.2|DPER	LOC4804192|XP_001360794.4|DPSE
OG0010212	LOC6592412|XP_002018057.1|DPER	LOC6898848|XP_002138820.2|DPSE
OG0010213	LOC6592410|XP_002018055.1|DPER	LOC4805267|XP_001361692.2|DPSE
OG0010214	LOC6592228|XP_002018047.1|DPER	LOC4805273|XP_001361698.3|DPSE
OG0010215	LOC6590622|XP_002016709.1|DPER	LOC4804954|XP_001361434.2|DPSE
OG0010216	LOC6591114|XP_002015816.1|DPER	LOC4803675|XP_001360354.2|DPSE
OG0010217	LOC6590316|XP_002015861.1|DPER	LOC4803711|XP_001360385.3|DPSE
OG0010218	LOC6590440|XP_002015867.1|DPER	LOC4803715|XP_001360389.3|DPSE
OG0010219	LOC6589928|XP_002015879.1|DPER	LOC4803723|XP_001360396.2|DPSE
OG0010220	LOC6590657|XP_002016415.1|DPER	LOC4804178|XP_001360781.3|DPSE
OG0010221	LOC6590348|XP_002016417.2|DPER	LOC4804179|XP_001360782.4|DPSE
OG0010222	LOC6592599|XP_002018514.1|DPER	LOC4804770|XP_001361280.2|DPSE
OG0010223	LOC6591242|XP_026842552.1|DPER	LOC6898167|XP_002138245.1|DPSE
OG0010224	LOC6590454|XP_002016380.2|DPER	LOC4804145|XP_001360751.2|DPSE
OG0010225	LOC6591387|XP_002017358.2|DPER	LOC4802603|XP_001359492.3|DPSE
OG0010226	LOC6594266|XP_002019513.1|DPER	LOC4802951|XP_001359764.3|DPSE
OG0010227	LOC113564944|XP_026840339.1|DPER	LOC13036428|XP_003736745.2|DPSE
OG0010228	LOC6594656|XP_002019661.1|DPER	LOC4803060|XP_001359861.3|DPSE
OG0010229	LOC6594053|XP_002019876.1|DPER	LOC4803243|XP_001360016.3|DPSE
OG0010230	LOC6594103|XP_002019880.1|DPER	LOC4803247|XP_001360020.3|DPSE
OG0010231	LOC6595339|XP_002020552.2|DPER	LOC4800398|XP_001357682.4|DPSE
OG0010232	LOC113565109|XP_026841627.1|DPER	LOC26533103|XP_015037128.2|DPSE
OG0010233	LOC6588530|XP_002013575.1|DPER	LOC4801664|XP_001358716.2|DPSE
OG0010234	LOC113565820|XP_026844855.1|DPER	LOC13036481|XP_003736624.1|DPSE
OG0010235	LOC6595129|XP_002020295.1|DPER	LOC4800502|XP_001357768.2|DPSE
OG0010236	LOC113564884|XP_026839896.1|DPER	LOC4800272|XP_001357656.3|DPSE
OG0010237	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER	LOC6897352|XP_015037420.2|DPSE
OG0010238	LOC6591921|XP_002017423.2|DPER	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC6587863|XP_002012933.1|DPER	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC6598007|XP_026843577.1|DPER	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC113566234|XP_026846797.1|DPER	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC6595284|XP_002020350.1|DPER	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC6598670|XP_002023757.1|DPER	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC6598766|XP_002023800.2|DPER	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC6591347|XP_002017455.1|DPER	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC6588620|XP_026840355.1|DPER	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC113567344|XP_026850664.1|DPER	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC6587586|XP_002013098.2|DPER	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC6594715|XP_002019400.2|DPER	LOC4802844|XP_003736839.2|DPSE
OG0010250	LOC6587486|XP_002013880.1|DPER	LOC4801411|XP_001358510.3|DPSE
OG0010251	LOC6598843|XP_002023961.1|DPER	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC6591739|XP_002017091.1|DPER	LOC4802369|XP_001359298.3|DPSE
OG0010252	LOC6600416|XP_002025521.2|DPER, LOC6600417|XP_026848366.1|DPER	LOC6901964|XP_015041032.2|DPSE, LOC26534455|XP_033240028.1|DPSE, LOC6901963|XP_033239451.1|DPSE, LOC26532315|XP_033239453.1|DPSE, LOC117184743|XP_033239455.1|DPSE
OG0010253	LOC6592425|XP_002018237.1|DPER	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC6592610|XP_002018158.1|DPER	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC6598207|XP_002023332.1|DPER	LOC4815333|XP_001354706.3|DPSE
OG0010256	LOC6595105|XP_002020179.1|DPER	LOC4800549|XP_001357809.3|DPSE
OG0010258	LOC6602322|XP_002027336.1|DPER	LOC6900595|XP_002134968.1|DPSE
OG0010258	LOC6595824|XP_002021301.1|DPER	LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC6601357|XP_026847891.1|DPER	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC113565525|XP_026843603.1|DPER	LOC6902366|XP_002133312.2|DPSE
OG0010264	LOC6602543|XP_002027572.1|DPER	LOC117184342|XP_033237205.1|DPSE
OG0010275	LOC6587684|XP_026850213.1|DPER	LOC4801913|XP_033240784.1|DPSE
OG0010276	LOC6597712|XP_026846539.1|DPER	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC113564948|XP_026840383.1|DPER	LOC117184915|XP_033239976.1|DPSE
OG0010279	LOC6587388|XP_002014028.1|DPER	LOC4801286|XP_001358406.3|DPSE
OG0010280	LOC6598176|XP_026846243.1|DPER	LOC4815200|XP_001354720.4|DPSE
OG0010282	LOC6587927|XP_002014079.1|DPER	LOC4801242|XP_001358365.2|DPSE
OG0010283	LOC6591902|XP_002017049.2|DPER	LOC6897567|XP_002137712.2|DPSE
OG0010284	LOC6588618|XP_002013017.1|DPER	LOC6897072|XP_002137256.2|DPSE
OG0010285	LOC6587675|XP_002012743.2|DPER	LOC4800926|XP_001358114.3|DPSE
OG0010286	LOC6595128|XP_002020294.1|DPER	LOC4800501|XP_001357767.2|DPSE
OG0010287	LOC6587633|XP_002013556.1|DPER	LOC6897307|XP_002137462.1|DPSE
OG0010288	LOC6588487|XP_026847411.1|DPER	LOC4801340|XP_001358451.2|DPSE
OG0010289	LOC6588614|XP_026851162.1|DPER	LOC4801323|XP_033241623.1|DPSE
OG0010290	LOC6595198|XP_002020233.1|DPER	LOC6896756|XP_002136963.1|DPSE
OG0010291	LOC6594831|XP_002020526.1|DPER	LOC4800379|XP_015038609.2|DPSE
OG0010292	LOC6595225|XP_002020198.1|DPER	LOC6896746|XP_033241600.1|DPSE
OG0010293	LOC6589435|XP_002014862.1|DPER	LOC4817478|XP_001356621.4|DPSE
OG0010294	LOC6596598|XP_026843801.1|DPER	LOC4816394|XP_015036705.2|DPSE
OG0010295	LOC6596338|XP_002021694.1|DPER	LOC4816667|XP_001356081.3|DPSE
OG0010297	LOC113565222|XP_026842582.1|DPER	LOC117183736|XP_033234602.1|DPSE
OG0010298	LOC6590182|XP_026840614.1|DPER	LOC6898366|XP_002138419.2|DPSE
OG0010299	LOC6590476|XP_002016662.1|DPER	LOC4804997|XP_001361467.3|DPSE
OG0010300	LOC6592930|XP_026840769.1|DPER	LOC15382898|XP_033234854.1|DPSE
OG0010301	LOC6591664|XP_002016993.2|DPER	LOC4802284|XP_001359233.3|DPSE
OG0010303	LOC6590493|XP_002015642.1|DPER	LOC4803527|XP_001360239.3|DPSE
OG0010304	LOC6602690|XP_026845986.1|DPER	LOC4814213|XP_001354333.3|DPSE
OG0010305	LOC6600037|XP_026849135.1|DPER	LOC6902199|XP_002133726.2|DPSE
OG0010306	LOC6600014|XP_026849168.1|DPER	LOC4815553|XP_001355595.2|DPSE
OG0010307	LOC6599240|XP_026848296.1|DPER	LOC6901470|XP_015041732.2|DPSE
OG0010308	LOC6598179|XP_026846229.1|DPER	LOC4815092|XP_001354723.3|DPSE
OG0010309	LOC6603866|XP_002028823.1|DPER	LOC26532302|XP_015043016.2|DPSE
OG0010310	LOC6596754|XP_002021937.1|DPER	LOC4815734|XP_001355437.4|DPSE
OG0010311	LOC6597451|XP_026846517.1|DPER	LOC6901623|XP_015041901.2|DPSE
OG0010312	LOC6597356|XP_002022397.2|DPER	LOC4814794|XP_033240214.1|DPSE
