Orthogroup	CQUI.longest_only	AAEG.longest_only
OG0010949	LOC6043948|XP_001861530.2|CQUI	LOC5568270|XP_001657967.2|AAEG, LOC110680808|XP_021712275.1|AAEG
OG0010949	LOC6043944|XP_001861527.2|CQUI	LOC5568268|XP_001657965.2|AAEG
OG0011065	LOC119765253|XP_038104661.1|CQUI	LOC110674514|XP_021694383.1|AAEG, LOC110675745|XP_021697171.1|AAEG, LOC110675211|XP_021695318.1|AAEG, LOC5575436|XP_001661951.1|AAEG, LOC110676153|XP_021698589.1|AAEG, LOC5571251|XP_001653547.1|AAEG, LOC110674012|XP_021695108.1|AAEG, LOC5569933|XP_021695050.1|AAEG, LOC110677844|XP_021705199.1|AAEG, LOC110674265|XP_021694227.1|AAEG
OG0011066	LOC6045622|XP_038104537.1|CQUI	LOC5578828|XP_001664045.2|AAEG
OG0011067	LOC6032895|XP_038118323.1|CQUI	LOC5579875|XP_021695532.1|AAEG
OG0011068	LOC119769393|XP_038117476.1|CQUI, LOC119769392|XP_038117474.1|CQUI, LOC6041266|XP_001850555.2|CQUI, LOC6039284|XP_038114700.1|CQUI	LOC5568737|XP_001658117.2|AAEG, LOC110676017|XP_021698042.1|AAEG, LOC5568738|XP_001658118.2|AAEG, LOC5568740|XP_021698043.1|AAEG, LOC5579504|XP_001647802.2|AAEG
OG0011070	LOC119765837|XP_038106015.1|CQUI, LOC119769196|XP_038117038.1|CQUI, LOC119769056|XP_038116876.1|CQUI, LOC119769008|XP_038116808.1|CQUI, LOC119766488|XP_038106990.1|CQUI, LOC119766336|XP_038106746.1|CQUI, LOC119769624|XP_038118722.1|CQUI, LOC119770610|XP_038121757.1|CQUI	LOC110679480|XP_021709870.1|AAEG
OG0011071	LOC6054108|XP_038107903.1|CQUI	LOC5565214|XP_021706966.1|AAEG
OG0011071	LOC6047294|XP_001864373.2|CQUI, LOC6047295|XP_001864374.2|CQUI	LOC5565231|XP_001649562.2|AAEG, LOC5571117|XP_001659559.1|AAEG
OG0011072	LOC119767532|XP_038112270.1|CQUI, LOC119767533|XP_038112271.1|CQUI, LOC119767534|XP_038112275.1|CQUI, LOC6053360|XP_001869464.2|CQUI, LOC119767531|XP_038112269.1|CQUI, LOC6053357|XP_001869462.2|CQUI, LOC6053359|XP_001869463.2|CQUI	LOC5576821|XP_001656265.2|AAEG, LOC5577177|XP_001663265.1|AAEG
OG0011169	LOC6043170|XP_001856874.2|CQUI	LOC5566635|XP_021705011.1|AAEG
OG0011169	LOC6049706|XP_001866425.2|CQUI	LOC5571025|XP_001659459.2|AAEG
OG0011169	LOC6045815|XP_001863111.2|CQUI	LOC5572910|XP_001660651.2|AAEG
OG0011171	ND2|YP_003934122.1|CQUI	ND2|YP_009389260.1|AAEG
OG0011172	CYTB|YP_003934133.1|CQUI	CYTB|YP_009389271.1|AAEG
OG0011292	LOC6047460|XP_001864514.2|CQUI	LOC5574594|XP_001655226.2|AAEG
OG0011292	LOC6047461|XP_001864515.2|CQUI	LOC5574596|XP_001655228.2|AAEG
OG0011293	LOC6036781|XP_038114293.1|CQUI	LOC5564088|XP_021713250.1|AAEG
OG0011294	LOC6048103|XP_038111744.1|CQUI	LOC5565860|XP_021703639.1|AAEG
OG0011294	LOC6048091|XP_038107442.1|CQUI	LOC110677146|XP_021703647.1|AAEG
OG0011294	LOC119766605|XP_038107436.1|CQUI	LOC5576195|XP_001662532.2|AAEG
OG0011295	LOC6031100|XP_001841947.2|CQUI	LOC5571760|XP_001659894.2|AAEG
OG0011296	LOC6041442|XP_001850702.2|CQUI	LOC110678792|XP_021707849.1|AAEG, LOC5571300|XP_021695818.1|AAEG, LOC5579397|XP_021695789.1|AAEG
OG0011297	LOC6052445|XP_001868718.2|CQUI	LOC5571726|XP_001659872.1|AAEG
OG0011298	LOC6052083|XP_001868409.2|CQUI, LOC6037017|XP_038112353.1|CQUI	LOC5577122|XP_021701688.1|AAEG, LOC5577120|XP_001663215.2|AAEG
OG0011298	LOC6052082|XP_038105455.1|CQUI	LOC5577124|XP_021701685.1|AAEG
OG0011298	LOC6045431|XP_038111543.1|CQUI	LOC110677039|XP_021703237.1|AAEG
OG0011299	LOC6031865|XP_001842566.2|CQUI	LOC5570689|XP_001659278.2|AAEG
OG0011300	LOC6052643|XP_038111256.1|CQUI, LOC6048502|XP_038111119.1|CQUI, LOC6048503|XP_001865413.2|CQUI, LOC6048505|XP_038106958.1|CQUI	LOC5567956|XP_001657778.1|AAEG, LOC5567958|XP_001657779.1|AAEG, LOC110681423|XP_021712859.1|AAEG
OG0011301	LOC6045420|XP_001862798.2|CQUI	LOC5573111|XP_021703227.1|AAEG
OG0011301	LOC119769492|XP_038118083.1|CQUI	LOC5573118|XP_021703239.1|AAEG, LOC110677040|XP_021703240.1|AAEG
OG0011301	LOC6045425|XP_001862803.2|CQUI, LOC6045423|XP_001862801.2|CQUI, LOC6045421|XP_038108987.1|CQUI, LOC119767817|XP_038113310.1|CQUI	LOC5573114|XP_021703238.1|AAEG
OG0011302	LOC6032200|XP_001842842.1|CQUI	LOC5575112|XP_001661834.1|AAEG
OG0011302	LOC6032201|XP_001842843.1|CQUI, LOC6054101|XP_001870073.2|CQUI	LOC5575111|XP_001661833.2|AAEG
OG0011303	LOC6032559|XP_001843135.2|CQUI, LOC6032560|XP_038117787.1|CQUI, LOC6043250|XP_001857967.2|CQUI, LOC6043252|XP_001857970.2|CQUI	LOC5573342|XP_001660818.2|AAEG, LOC5567518|XP_001657509.1|AAEG, LOC5567551|XP_001657506.2|AAEG
OG0011304	LOC6047582|XP_001864625.2|CQUI	LOC5564886|XP_001649204.2|AAEG
OG0011304	LOC6051365|XP_001867810.2|CQUI	LOC5576788|XP_021704580.1|AAEG
OG0011304	LOC6051359|XP_038115590.1|CQUI	LOC5579282|XP_001647590.2|AAEG, LOC5576787|XP_001662874.2|AAEG
OG0011305	LOC6033707|XP_038105301.1|CQUI	LOC5569004|XP_021704301.1|AAEG
OG0011306	LOC119766013|XP_038106265.1|CQUI, LOC6039648|XP_001849218.2|CQUI, LOC119767242|XP_038111314.1|CQUI, LOC6039647|XP_038106267.1|CQUI, LOC6039646|XP_038106260.1|CQUI, LOC119767213|XP_038111201.1|CQUI, LOC6039645|XP_001849215.2|CQUI	LOC5563927|XP_021707346.1|AAEG
OG0011307	LOC119765988|XP_038106229.1|CQUI	LOC110678195|XP_021706514.1|AAEG, LOC110681434|XP_021712878.1|AAEG
OG0011419	LOC6045226|XP_038112429.1|CQUI	LOC5566179|XP_021694829.1|AAEG
OG0011420	LOC119770355|XP_038120996.1|CQUI	LOC110677710|XP_021704546.1|AAEG, LOC110674331|XP_021694317.1|AAEG, LOC110674254|XP_021694210.1|AAEG
OG0011422	LOC6044113|XP_001861673.1|CQUI	LOC5576506|XP_001662698.1|AAEG, LOC5576507|XP_001662699.2|AAEG
OG0011422	LOC6032882|XP_001843407.1|CQUI	LOC110675306|XP_021695512.1|AAEG
OG0011423	LOC6042797|XP_001870800.1|CQUI	LOC5578208|XP_001656852.2|AAEG, LOC5578209|XP_021695644.1|AAEG
OG0011423	LOC6034085|XP_001844456.1|CQUI	LOC110675563|XP_021696580.1|AAEG
OG0011424	LOC6041339|XP_038121212.1|CQUI	LOC110675890|XP_021697552.1|AAEG
OG0011425	LOC6034389|XP_001844707.2|CQUI	LOC5573183|XP_001660800.1|AAEG
OG0011427	LOC119766519|XP_038107043.1|CQUI	LOC5569759|XP_021704077.1|AAEG
OG0011428	LOC6054747|XP_038106294.1|CQUI, LOC119767967|XP_038114003.1|CQUI, LOC119767124|XP_038110746.1|CQUI	LOC5570366|XP_001659087.2|AAEG
OG0011429	LOC6035457|XP_001845643.2|CQUI, LOC6035450|XP_038106375.1|CQUI, LOC119766523|XP_038107048.1|CQUI, LOC119766522|XP_038107047.1|CQUI, LOC119766521|XP_038107046.1|CQUI	LOC5575309|XP_001655683.2|AAEG
OG0011430	LOC119767178|XP_038111026.1|CQUI, LOC119771156|XP_038122531.1|CQUI, LOC119770158|XP_038120482.1|CQUI, LOC6040241|XP_038109768.1|CQUI, LOC119769001|XP_038116800.1|CQUI, LOC119768961|XP_038116733.1|CQUI, LOC6051826|XP_038117005.1|CQUI, LOC119766759|XP_038108352.1|CQUI, LOC119768850|XP_038116228.1|CQUI, LOC119767394|XP_038111826.1|CQUI	LOC110679465|XP_021709808.1|AAEG
OG0011431	LOC6036078|XP_001846171.2|CQUI	LOC5567429|XP_001657429.1|AAEG
OG0011431	LOC6036077|XP_001846170.1|CQUI	LOC5567450|XP_001657428.2|AAEG
OG0011431	LOC6036072|XP_001846165.2|CQUI	LOC5567431|XP_021707988.1|AAEG
OG0011432	LOC6051081|XP_038113546.1|CQUI, LOC6051082|XP_001867568.2|CQUI, LOC6051003|XP_001867505.2|CQUI, LOC6051004|XP_038104558.1|CQUI	LOC5568973|XP_021709726.1|AAEG, LOC5568976|XP_001652626.2|AAEG, LOC5564670|XP_001649016.2|AAEG
OG0011433	COX1|YP_003934123.1|CQUI	COX1|YP_009389261.1|AAEG
OG0011434	COX2|YP_003934124.1|CQUI	COX2|YP_009389262.1|AAEG
OG0011435	ND4|YP_003934130.1|CQUI	ND4|YP_009389268.1|AAEG
OG0011515	LOC119766648|XP_038107695.1|CQUI, LOC119766102|XP_038106423.1|CQUI, LOC119765227|XP_038104625.1|CQUI, LOC119766264|XP_038106632.1|CQUI, LOC119766002|XP_038106246.1|CQUI	LOC110676234|XP_021699266.1|AAEG, LOC110679292|XP_021709299.1|AAEG, LOC110675537|XP_021696529.1|AAEG, LOC110676044|XP_021698197.1|AAEG
OG0011516	LOC119771170|XP_038122588.1|CQUI	LOC110681571|XP_021713378.1|AAEG
OG0011517	LOC6048949|XP_038105248.1|CQUI	LOC5576686|XP_021698329.1|AAEG, LOC5576684|XP_001662819.2|AAEG, LOC110680788|XP_021712267.1|AAEG
OG0011518	LOC6047400|XP_001864466.2|CQUI, LOC6047405|XP_001864465.2|CQUI	LOC5566037|XP_001650404.2|AAEG
OG0011519	LOC6035050|XP_038105223.1|CQUI	LOC110674159|XP_021693684.1|AAEG
OG0011519	LOC6049069|XP_038113912.1|CQUI	LOC5577236|XP_001656342.2|AAEG
OG0011521	LOC6044557|XP_001862056.2|CQUI	LOC5565384|XP_001649737.1|AAEG
OG0011522	LOC119767196|XP_038111155.1|CQUI, LOC119767102|XP_038110669.1|CQUI	LOC110676885|XP_021702130.1|AAEG, LOC110676886|XP_021702131.1|AAEG
OG0011522	LOC119767182|XP_038111046.1|CQUI	LOC110676887|XP_021702132.1|AAEG
OG0011523	LOC6054226|XP_038120095.1|CQUI	LOC23687870|XP_021707173.1|AAEG, LOC23687622|XP_021708300.1|AAEG, LOC5569834|XP_011493409.2|AAEG
OG0011524	LOC6039683|XP_001849248.2|CQUI	LOC5569637|XP_001658654.1|AAEG
OG0011524	LOC6039682|XP_001849247.2|CQUI	LOC5569628|XP_021708237.1|AAEG
OG0011525	LOC6032535|XP_001843116.2|CQUI	LOC5574662|XP_001655241.2|AAEG
OG0011526	LOC6045870|XP_001863151.2|CQUI, LOC6045864|XP_038111052.1|CQUI, LOC119766972|XP_038109678.1|CQUI	LOC5568255|XP_001657948.2|AAEG
OG0011527	LOC6042194|XP_038109002.1|CQUI	LOC5564580|XP_021705076.1|AAEG
OG0011601	LOC119765283|XP_038104756.1|CQUI	LOC110677044|XP_021703263.1|AAEG
OG0011602	LOC6039875|XP_038117085.1|CQUI	LOC5565102|XP_021696184.1|AAEG
OG0011603	LOC6041099|XP_001850407.2|CQUI, LOC6041100|XP_038117245.1|CQUI, LOC6041107|XP_038118653.1|CQUI, LOC6036826|XP_001846817.2|CQUI, LOC6041105|XP_038118656.1|CQUI, LOC6041106|XP_038118655.1|CQUI	LOC5565290|XP_021697472.1|AAEG
OG0011604	LOC6041521|XP_001850771.2|CQUI, LOC6041522|XP_038111069.1|CQUI	LOC5564618|XP_001648961.1|AAEG
OG0011604	LOC6041520|XP_001850770.2|CQUI	LOC5567690|XP_001651850.2|AAEG, LOC5564619|XP_001648963.1|AAEG, LOC110676841|XP_021701919.1|AAEG
OG0011606	LOC6034002|XP_038117590.1|CQUI	LOC5577368|XP_021707267.1|AAEG
OG0011607	LOC6052914|XP_001869094.2|CQUI	LOC5563667|XP_001647950.1|AAEG
OG0011608	ND1|YP_003934134.1|CQUI	ND1|YP_009389272.1|AAEG
OG0011685	LOC6044335|XP_038104312.1|CQUI	LOC5575836|XP_021694440.1|AAEG
OG0011686	LOC6052744|XP_001868959.2|CQUI	LOC5565491|XP_021694725.1|AAEG
OG0011687	LOC119771238|XP_038122976.1|CQUI	LOC110678689|XP_021707597.1|AAEG, LOC5575069|XP_021710972.1|AAEG, LOC110679700|XP_021710978.1|AAEG, LOC110674794|XP_021694837.1|AAEG
OG0011688	LOC6050387|XP_001867007.2|CQUI, LOC6050542|XP_038106416.1|CQUI, LOC119766078|XP_038106387.1|CQUI, LOC6040004|XP_038110905.1|CQUI, LOC6040434|XP_001849825.2|CQUI	LOC5564917|XP_021694895.1|AAEG
OG0011689	LOC6039035|XP_001848713.2|CQUI	LOC110680998|XP_021712454.1|AAEG, LOC5572000|XP_001660105.2|AAEG
OG0011690	LOC6031638|XP_038104349.1|CQUI, LOC6031639|XP_001842387.1|CQUI, LOC6031640|XP_038112623.1|CQUI, LOC6031644|XP_038108494.1|CQUI	LOC5572339|XP_021713126.1|AAEG, LOC110681513|XP_021713128.1|AAEG, LOC5573461|XP_001660883.1|AAEG, LOC5564001|XP_001648322.2|AAEG
OG0011691	LOC6041369|XP_038122828.1|CQUI	LOC5574121|XP_021692951.1|AAEG
OG0011691	LOC6041357|XP_001850631.2|CQUI	LOC110674025|XP_021692948.1|AAEG
OG0011692	LOC6036753|XP_001846751.2|CQUI	LOC5573055|XP_001654379.2|AAEG
OG0011693	LOC6038692|XP_038115087.1|CQUI	LOC5575764|XP_001662183.2|AAEG
OG0011693	LOC6031135|XP_001841979.2|CQUI, LOC119768678|XP_038115086.1|CQUI, LOC6038694|XP_001848444.2|CQUI, LOC6042814|XP_038114855.1|CQUI	LOC5575768|XP_001662189.2|AAEG
OG0011694	LOC6042123|XP_001851272.2|CQUI	LOC5565002|XP_001649332.2|AAEG, LOC5564980|XP_001649331.2|AAEG, LOC5568171|XP_001652107.2|AAEG, LOC110675682|XP_021697019.1|AAEG, LOC5574805|XP_021697016.1|AAEG, LOC110675681|XP_021697014.1|AAEG
OG0011696	LOC6053508|XP_001869580.2|CQUI	LOC5573661|XP_001660984.1|AAEG
OG0011696	LOC6041102|XP_038117244.1|CQUI	LOC5565243|XP_021697468.1|AAEG
OG0011697	LOC6043225|XP_001857716.2|CQUI, LOC6043226|XP_001857720.2|CQUI	LOC110675940|XP_021697711.1|AAEG, LOC110675942|XP_021697713.1|AAEG, LOC5572434|XP_001660371.1|AAEG, LOC110675941|XP_021697712.1|AAEG
OG0011698	LOC6034376|XP_038109335.1|CQUI, LOC6034366|XP_001844684.1|CQUI, LOC6034364|XP_038109885.1|CQUI, LOC6034365|XP_001844683.1|CQUI, LOC6034367|XP_001844685.1|CQUI, LOC6034363|XP_001844681.2|CQUI	LOC5573145|XP_001660761.1|AAEG, LOC5573146|XP_001660762.1|AAEG
OG0011700	LOC6053201|XP_038106349.1|CQUI, LOC6035916|XP_038108065.1|CQUI	LOC5579384|XP_021710307.1|AAEG
OG0011700	LOC6035947|XP_038111354.1|CQUI	LOC23687844|XP_021705254.1|AAEG
OG0011701	LOC6043952|XP_038112813.1|CQUI	LOC5574695|XP_001661597.2|AAEG
OG0011701	LOC119766758|XP_038108339.1|CQUI	LOC5574698|XP_001661598.2|AAEG
OG0011702	LOC6053601|XP_001869650.2|CQUI	LOC5567898|XP_021710627.1|AAEG
OG0011702	LOC6053596|XP_001869652.2|CQUI	LOC5567896|XP_001651933.1|AAEG
OG0011703	LOC6037189|XP_001847121.2|CQUI	LOC5568578|XP_001652407.2|AAEG
OG0011703	LOC6037191|XP_038109975.1|CQUI	LOC5568579|XP_001652408.2|AAEG
OG0011704	LOC6044025|XP_038117224.1|CQUI	LOC5569158|XP_021712380.1|AAEG
OG0011789	LOC6044337|XP_001861867.2|CQUI	LOC5575834|XP_021694443.1|AAEG
OG0011791	LOC119766436|XP_038106912.1|CQUI	LOC110679849|XP_021711426.1|AAEG, LOC110679850|XP_021711429.1|AAEG, LOC110674854|XP_021695059.1|AAEG, LOC110679337|XP_021709410.1|AAEG, LOC110679851|XP_021711431.1|AAEG, LOC110679660|XP_021710761.1|AAEG, LOC110680363|XP_021711865.1|AAEG, LOC110678880|XP_021708140.1|AAEG
OG0011795	LOC119766912|XP_038109307.1|CQUI	LOC5577518|XP_001656539.2|AAEG, LOC110680722|XP_021712204.1|AAEG, LOC110680721|XP_021712203.1|AAEG
OG0011796	LOC6037671|XP_038117899.1|CQUI, LOC6049581|XP_001866309.2|CQUI, LOC119766170|XP_038106511.1|CQUI	LOC110674308|XP_021694286.1|AAEG, LOC110679456|XP_021709753.1|AAEG, LOC5565157|XP_021708053.1|AAEG, LOC110678481|XP_021707122.1|AAEG, LOC110678299|XP_021706655.1|AAEG
OG0011797	LOC119765514|XP_038105439.1|CQUI, LOC119768016|XP_038114215.1|CQUI, LOC119769151|XP_038116982.1|CQUI, LOC119770763|XP_038122168.1|CQUI	LOC110679076|XP_021708711.1|AAEG, LOC110679341|XP_021709428.1|AAEG
OG0011798	LOC6051995|XP_001868336.2|CQUI, LOC6047325|XP_001864401.2|CQUI	LOC5574849|XP_021696258.1|AAEG
OG0011799	LOC6037290|XP_038120636.1|CQUI	LOC5567756|XP_021697616.1|AAEG
OG0011799	LOC6037291|XP_038117249.1|CQUI	LOC5567754|XP_001657648.1|AAEG
OG0011800	LOC119770311|XP_038120888.1|CQUI	LOC110676207|XP_021698868.1|AAEG
OG0011800	LOC119769621|XP_038118712.1|CQUI	LOC5577376|XP_001656459.2|AAEG
OG0011801	LOC6050293|XP_001866926.2|CQUI	LOC5577462|XP_001663385.2|AAEG
OG0011801	LOC6038516|XP_001848307.2|CQUI	LOC5565780|XP_001650117.2|AAEG
OG0011802	LOC6031819|XP_001842523.2|CQUI	LOC5564802|XP_021701751.1|AAEG
OG0011802	LOC6031817|XP_038112226.1|CQUI	LOC5570987|XP_021701752.1|AAEG
OG0011803	LOC6036476|XP_001846526.2|CQUI	LOC5577913|XP_001656699.2|AAEG
OG0011803	LOC6036478|XP_001846528.2|CQUI	LOC5577912|XP_001656698.1|AAEG
OG0011805	LOC6047229|XP_038113505.1|CQUI	LOC5569810|XP_021703691.1|AAEG
OG0011805	LOC6047231|XP_001864315.1|CQUI	LOC5569808|XP_021703692.1|AAEG
OG0011805	LOC6047234|XP_001864318.2|CQUI	LOC5569806|XP_011493405.1|AAEG
OG0011806	LOC6048308|XP_038119730.1|CQUI	LOC110681069|XP_021712527.1|AAEG, LOC110681070|XP_021712528.1|AAEG, LOC5570781|XP_021705832.1|AAEG, LOC23687987|XP_021705840.1|AAEG
OG0011919	LOC119765179|XP_038104464.1|CQUI	LOC5579002|XP_001664181.2|AAEG
OG0011919	LOC6050463|XP_001867070.2|CQUI	LOC5579001|XP_001664180.2|AAEG
OG0011920	LOC6052717|XP_001868942.2|CQUI, LOC6045016|XP_038114242.1|CQUI, LOC6045020|XP_038110694.1|CQUI, LOC119765485|XP_038105364.1|CQUI	LOC110674263|XP_021694223.1|AAEG
OG0011921	LOC6048171|XP_038118062.1|CQUI	LOC110681488|XP_021712969.1|AAEG
OG0011922	LOC6031651|XP_038115300.1|CQUI	LOC110681511|XP_021713122.1|AAEG
OG0011922	LOC6031653|XP_001842401.2|CQUI	LOC110681416|XP_021712850.1|AAEG, LOC5572596|XP_001654106.2|AAEG, LOC5565603|XP_021693798.1|AAEG
OG0011923	LOC6044049|XP_001861621.2|CQUI	LOC5580221|XP_001662080.2|AAEG
OG0011923	LOC6039186|XP_001848833.2|CQUI	LOC5580092|XP_001654842.2|AAEG
OG0011924	LOC6032885|XP_001843410.2|CQUI	LOC5576512|XP_001662704.2|AAEG, LOC5576511|XP_001662703.1|AAEG, LOC5576509|XP_001662702.2|AAEG
OG0011925	LOC6036951|XP_038120526.1|CQUI, LOC119770175|XP_038120534.1|CQUI, LOC119770186|XP_038120555.1|CQUI, LOC6052035|XP_038120529.1|CQUI	LOC110675575|XP_021696597.1|AAEG, LOC23687725|XP_011493113.2|AAEG, LOC23687641|XP_011493111.1|AAEG
OG0011926	LOC6051392|XP_038114597.1|CQUI	LOC5573673|XP_021698211.1|AAEG
OG0011927	LOC6030784|XP_001841715.2|CQUI	LOC5574471|XP_001655125.2|AAEG
OG0011927	LOC6030831|XP_038116757.1|CQUI	LOC5574470|XP_001655126.3|AAEG
OG0011929	LOC6045161|XP_038114226.1|CQUI	LOC5565696|XP_001650053.1|AAEG
OG0011929	LOC6045163|XP_001862562.2|CQUI	LOC5565694|XP_001650051.2|AAEG
OG0011930	LOC6031777|XP_038114209.1|CQUI	LOC5571650|XP_001653728.2|AAEG
OG0011930	LOC6031776|XP_001842487.2|CQUI	LOC5571641|XP_001653727.1|AAEG
OG0011931	LOC6043911|XP_001861494.2|CQUI	LOC5578763|XP_001657133.1|AAEG
OG0011932	LOC6031221|XP_038111272.1|CQUI	LOC5564674|XP_021701558.1|AAEG
OG0011933	LOC6036367|XP_038113633.1|CQUI	LOC5564672|XP_001649017.1|AAEG
OG0011933	LOC6036368|XP_038110779.1|CQUI	LOC5573430|XP_001654573.2|AAEG
OG0011934	LOC6031733|XP_038106778.1|CQUI	LOC5563772|XP_021702035.1|AAEG
OG0011935	LOC6033149|XP_001843638.2|CQUI	LOC5572453|XP_021702456.1|AAEG
OG0011936	LOC6049450|XP_038111855.1|CQUI, LOC119767404|XP_038111856.1|CQUI, LOC6049451|XP_038106931.1|CQUI, LOC6049452|XP_001866207.2|CQUI	LOC5570357|XP_021702708.1|AAEG
OG0011939	LOC6047514|XP_001864565.2|CQUI, LOC6047516|XP_001864566.2|CQUI, LOC6047515|XP_001864564.2|CQUI	LOC5572219|XP_001660286.1|AAEG, LOC5572216|XP_001660284.1|AAEG, LOC110677655|XP_021704280.1|AAEG
OG0011940	LOC6041194|XP_038119117.1|CQUI, LOC6041195|XP_038119116.1|CQUI, LOC6041193|XP_001850486.2|CQUI, LOC119769727|XP_038119118.1|CQUI	LOC5570980|XP_001659436.2|AAEG, LOC5570979|XP_001659437.2|AAEG
OG0011941	LOC6048018|XP_001864995.2|CQUI	LOC5576269|XP_001662559.2|AAEG, LOC5576267|XP_021709476.1|AAEG
OG0011942	LOC6039506|XP_001849109.1|CQUI	LOC5568219|XP_001652151.1|AAEG
OG0011943	LOC119770601|XP_038121743.1|CQUI	LOC110678614|XP_021707418.1|AAEG
OG0011944	LOC6039640|XP_038106268.1|CQUI, LOC6039639|XP_038106270.1|CQUI	LOC5574235|XP_001661289.1|AAEG
OG0011945	LOC6053045|XP_001869203.2|CQUI	LOC5568763|XP_001652560.2|AAEG
OG0011945	LOC6050803|XP_001867342.2|CQUI	LOC5575254|XP_001661851.1|AAEG
OG0011946	LOC6034654|XP_001844943.2|CQUI, LOC6034652|XP_038106197.1|CQUI	LOC5567220|XP_001651649.3|AAEG, LOC5567218|XP_021707289.1|AAEG, LOC5567205|XP_001651634.3|AAEG, LOC5567206|XP_021709435.1|AAEG
OG0011947	LOC6044031|XP_001861606.2|CQUI	LOC5580210|XP_021709412.1|AAEG
OG0011947	LOC6044033|XP_038111142.1|CQUI	LOC110679014|XP_021708581.1|AAEG
OG0011948	LOC119769859|XP_038119518.1|CQUI, LOC6052540|XP_001868794.2|CQUI, LOC6045041|XP_038116842.1|CQUI, LOC6030948|XP_038119035.1|CQUI, LOC6051548|XP_001867968.2|CQUI	LOC110680204|XP_021711714.1|AAEG
OG0011949	ATP6|YP_003934126.1|CQUI	ATP6|YP_009389264.1|AAEG
OG0011950	COX3|YP_003934127.1|CQUI	COX3|YP_009389265.1|AAEG
OG0012062	LOC6042703|XP_001853479.2|CQUI	LOC5570403|XP_021694337.1|AAEG
OG0012062	LOC6045150|XP_001862550.2|CQUI	LOC110674776|XP_021694762.1|AAEG
OG0012065	LOC6040715|XP_001850065.2|CQUI, LOC119770054|XP_038120123.1|CQUI	LOC5570410|XP_001659114.2|AAEG, LOC5570405|XP_001659113.2|AAEG
OG0012066	LOC6031434|XP_001842239.1|CQUI	LOC5577251|XP_001656354.2|AAEG
OG0012066	LOC6031433|XP_001842238.2|CQUI	LOC5577252|XP_001656353.2|AAEG
OG0012068	LOC6033921|XP_038105626.1|CQUI	LOC110681180|XP_021712646.1|AAEG, LOC5576154|XP_001662501.2|AAEG
OG0012069	LOC6039562|XP_001849157.2|CQUI	LOC5574087|XP_021696125.1|AAEG
OG0012069	LOC6039563|XP_001849158.2|CQUI	LOC5574092|XP_001661163.2|AAEG
OG0012070	LOC6052249|XP_001868544.2|CQUI	LOC5579998|XP_021696300.1|AAEG
OG0012071	LOC6036392|XP_038119171.1|CQUI	LOC5575814|XP_001662241.2|AAEG
OG0012072	LOC6038229|XP_038118226.1|CQUI, LOC6038232|XP_001848058.2|CQUI	LOC5576901|XP_021698612.1|AAEG
OG0012074	LOC119766534|XP_038107102.1|CQUI	LOC110679023|XP_021708621.1|AAEG, LOC110677990|XP_021705960.1|AAEG, LOC110679266|XP_021709239.1|AAEG, LOC110676718|XP_021701385.1|AAEG
OG0012075	LOC6031837|XP_038110759.1|CQUI	LOC5566907|XP_001651322.2|AAEG
OG0012076	LOC6033202|XP_001843680.2|CQUI	LOC5569018|XP_001658279.2|AAEG
OG0012077	LOC6050166|XP_001866819.2|CQUI	LOC5565319|XP_001649652.1|AAEG
OG0012077	LOC6053568|XP_001869625.2|CQUI	LOC5563679|XP_021709378.1|AAEG
OG0012078	LOC6034909|XP_001845176.2|CQUI, LOC6034910|XP_001845177.2|CQUI	LOC5568622|XP_001652456.1|AAEG, LOC5568623|XP_001652457.1|AAEG
OG0012079	LOC6032363|XP_038110488.1|CQUI	LOC5566597|XP_021706009.1|AAEG
OG0012079	LOC6050642|XP_038110492.1|CQUI, LOC6032361|XP_038110490.1|CQUI	LOC5565856|XP_001650197.1|AAEG
OG0012080	LOC6033367|XP_001843831.2|CQUI	LOC5565859|XP_001650222.1|AAEG
OG0012080	LOC6037252|XP_001847180.2|CQUI	LOC5573213|XP_001654443.1|AAEG
OG0012082	LOC6044723|XP_001862188.1|CQUI, LOC6044725|XP_001862189.1|CQUI	LOC5568054|XP_001651990.1|AAEG
OG0012082	LOC6044722|XP_038119577.1|CQUI	LOC110677885|XP_021705355.1|AAEG
OG0012083	LOC6046249|XP_001863476.2|CQUI	LOC5572512|XP_001660451.1|AAEG
OG0012083	LOC6046252|XP_001863479.2|CQUI, LOC6046251|XP_038121262.1|CQUI	LOC5572513|XP_001660452.1|AAEG
OG0012085	LOC6039808|XP_001849323.2|CQUI	LOC5572561|XP_021706029.1|AAEG
OG0012085	LOC6036635|XP_038111987.1|CQUI	LOC5573063|XP_001663048.2|AAEG
OG0012086	LOC119770725|XP_038122043.1|CQUI	LOC110679627|XP_021710656.1|AAEG, LOC110679626|XP_021710655.1|AAEG
OG0012087	LOC6052153|XP_038114111.1|CQUI, LOC6052156|XP_038106291.1|CQUI	LOC5572140|XP_021708912.1|AAEG, LOC5577153|XP_021707789.1|AAEG
OG0012088	LOC119767219|XP_038111240.1|CQUI	LOC5572996|XP_001654324.2|AAEG, LOC110679293|XP_021709297.1|AAEG
OG0012089	LOC6031693|XP_001842430.2|CQUI	LOC5578603|XP_021711612.1|AAEG
