Orthogroup	CQUI.longest_only	AEAL.longest_only
OG0012429	LOC119766133|XP_038106461.1|CQUI, LOC119769046|XP_038116865.1|CQUI, LOC119768994|XP_038116792.1|CQUI, LOC119769045|XP_038116864.1|CQUI, LOC119769740|XP_038119182.1|CQUI, LOC119766217|XP_038106584.1|CQUI, LOC119766090|XP_038106410.1|CQUI	LOC115268154|XP_029732055.1|AEAL
OG0012522	LOC6042732|XP_038105105.1|CQUI	LOC109405362|XP_019533963.2|AEAL, LOC109397815|XP_029709593.1|AEAL
OG0012524	LOC6054821|XP_038122983.1|CQUI	LOC115253718|XP_029710813.1|AEAL, LOC109431178|XP_019562932.2|AEAL, LOC115256434|XP_029710865.1|AEAL
OG0012525	LOC6052743|XP_038121560.1|CQUI	LOC109424754|XP_029710860.1|AEAL, LOC115256571|XP_029711190.1|AEAL
OG0012526	LOC6051390|XP_038118338.1|CQUI, LOC6047037|XP_001864145.2|CQUI	LOC109415237|XP_019544669.2|AEAL, LOC109428352|XP_029729319.1|AEAL
OG0012527	LOC6043387|XP_038123045.1|CQUI	LOC109422096|XP_029716715.1|AEAL, LOC109428456|XP_019559765.2|AEAL
OG0012528	LOC6051865|XP_038104164.1|CQUI	LOC115256489|XP_029711007.1|AEAL, LOC109428485|XP_019559807.2|AEAL, LOC109412972|XP_019542173.2|AEAL
OG0012530	LOC6041081|XP_038121968.1|CQUI, LOC6044763|XP_001862227.2|CQUI, LOC119765298|XP_038104813.1|CQUI	LOC115256614|XP_029711294.1|AEAL
OG0012531	LOC6045393|XP_001862771.2|CQUI	LOC109414103|XP_019543397.2|AEAL
OG0012532	LOC119767302|XP_038111542.1|CQUI	LOC109421502|XP_019551540.2|AEAL
OG0012533	LOC119765569|XP_038105635.1|CQUI	LOC115254060|XP_029718066.1|AEAL
OG0012535	LOC6039352|XP_038104842.1|CQUI	LOC109415274|XP_029733792.1|AEAL, LOC115269319|XP_029733787.1|AEAL, LOC109408278|XP_029733806.1|AEAL
OG0012536	LOC6032990|XP_001843501.2|CQUI, LOC6032989|XP_038105327.1|CQUI, LOC119767060|XP_038110419.1|CQUI	LOC115264161|XP_029723402.1|AEAL, LOC109398587|XP_029715762.1|AEAL, LOC109411032|XP_029723841.1|AEAL
OG0012538	LOC6048037|XP_001865010.2|CQUI	LOC109409686|XP_019538708.2|AEAL
OG0012539	LOC6045533|XP_038119360.1|CQUI	LOC115261965|XP_029719752.1|AEAL, LOC109423259|XP_029719741.1|AEAL, LOC115265162|XP_029725285.1|AEAL
OG0012540	LOC6051550|XP_001867974.2|CQUI	LOC109413035|XP_019542260.2|AEAL, LOC109418117|XP_019547853.2|AEAL
OG0012540	LOC6051549|XP_001867973.2|CQUI	LOC109418115|XP_029726756.1|AEAL
OG0012543	LOC6031001|XP_001841854.2|CQUI	LOC109398027|XP_019525921.2|AEAL, LOC109418988|XP_029733547.1|AEAL
OG0012544	LOC6049147|XP_038114514.1|CQUI	LOC109410035|XP_029725861.1|AEAL, LOC115265349|XP_029725899.1|AEAL, LOC109419658|XP_029724699.1|AEAL
OG0012545	LOC6046796|XP_001863940.2|CQUI, LOC119769243|XP_038117104.1|CQUI, LOC119769798|XP_038119367.1|CQUI	LOC115265128|XP_029725223.1|AEAL, LOC109397331|XP_019525204.2|AEAL, LOC109420195|XP_019550064.2|AEAL
OG0012546	LOC6044828|XP_038117208.1|CQUI	LOC115261812|XP_029719555.1|AEAL, LOC115254240|XP_029734483.1|AEAL, LOC109408050|XP_029735095.1|AEAL
OG0012548	LOC6043983|XP_038118520.1|CQUI	LOC109400674|XP_029734925.1|AEAL, LOC109404586|XP_019533032.2|AEAL
OG0012549	LOC6039148|XP_038116692.1|CQUI, LOC6038389|XP_001848192.2|CQUI	LOC109430808|XP_029722132.1|AEAL, LOC109424170|XP_029722131.1|AEAL
OG0012550	LOC119770189|XP_038120559.1|CQUI	LOC109431737|XP_029721945.1|AEAL
OG0012550	LOC6047199|XP_001864285.2|CQUI	LOC109424145|XP_019554778.2|AEAL, LOC109430969|XP_019562634.2|AEAL
OG0012551	LOC6041982|XP_001851158.2|CQUI	LOC109431660|XP_019563449.1|AEAL
OG0012552	LOC6033571|XP_038118330.1|CQUI	LOC109399509|XP_019527500.2|AEAL, LOC115270353|XP_029735712.1|AEAL
OG0012553	LOC6043138|XP_001856169.2|CQUI, LOC6043137|XP_001856164.2|CQUI	LOC109622199|XP_019931988.2|AEAL, LOC109408645|XP_019537524.2|AEAL, LOC115269806|XP_029734459.1|AEAL
OG0012554	LOC6037168|XP_038117079.1|CQUI	LOC115263503|XP_029722601.1|AEAL, LOC115263505|XP_029722603.1|AEAL, LOC115263502|XP_029722600.1|AEAL, LOC109428730|XP_029735593.1|AEAL, LOC115270318|XP_029735594.1|AEAL, LOC109424246|XP_029734544.1|AEAL
OG0012555	LOC119770043|XP_038120103.1|CQUI	LOC115266675|XP_029729057.1|AEAL, LOC109411170|XP_029729034.1|AEAL
OG0012557	LOC6032933|XP_001843453.2|CQUI	LOC109400980|XP_029713266.1|AEAL, LOC109408257|XP_029716687.1|AEAL
OG0012558	LOC6045647|XP_038106801.1|CQUI	LOC109411315|XP_019540391.2|AEAL, LOC109433042|XP_019564968.2|AEAL, LOC109411276|XP_019540348.2|AEAL, LOC109433041|XP_019564967.2|AEAL, LOC115256778|XP_029711595.1|AEAL
OG0012559	LOC6031378|XP_001842189.2|CQUI	LOC115255465|XP_029709451.1|AEAL, LOC115255385|XP_029709300.1|AEAL
OG0012560	LOC6031345|XP_001842158.2|CQUI, LOC119766877|XP_038109103.1|CQUI, LOC6031358|XP_038109102.1|CQUI	LOC109420635|XP_019550544.1|AEAL, LOC109623155|XP_019933203.2|AEAL
OG0012563	LOC6044250|XP_001861789.2|CQUI	LOC109427772|XP_019558912.2|AEAL, LOC115262469|XP_029720740.1|AEAL
OG0012565	LOC6036120|XP_038111688.1|CQUI	LOC109621378|XP_019930967.2|AEAL
OG0012566	LOC119766974|XP_038109717.1|CQUI, LOC119768891|XP_038116588.1|CQUI, LOC6048916|XP_038115726.1|CQUI, LOC6050241|XP_001866880.2|CQUI, LOC119769735|XP_038119151.1|CQUI	LOC109416788|XP_019546391.2|AEAL
OG0012567	LOC6033357|XP_038107631.1|CQUI	LOC109407020|XP_029720018.1|AEAL, LOC109429693|XP_029719864.1|AEAL, LOC115262072|XP_029719886.1|AEAL, LOC115262238|XP_029720500.1|AEAL
OG0012568	LOC6048090|XP_038106998.1|CQUI	LOC109429662|XP_019561210.2|AEAL, LOC109406514|XP_019535147.2|AEAL, LOC115262236|XP_029720498.1|AEAL, LOC109406513|XP_029720009.1|AEAL
OG0012569	LOC6048076|XP_001865046.2|CQUI	LOC109406531|XP_019535172.2|AEAL, LOC109429681|XP_029720006.1|AEAL, LOC115262057|XP_029719855.1|AEAL
OG0012571	LOC6049031|XP_001865864.1|CQUI, LOC6035797|XP_038119540.1|CQUI	LOC115258092|XP_029713968.1|AEAL, LOC109426284|XP_019557296.1|AEAL
OG0012572	LOC6050393|XP_038119935.1|CQUI	LOC115260479|XP_029717280.1|AEAL, LOC109419150|XP_029707767.1|AEAL, LOC109426109|XP_029723882.1|AEAL
OG0012573	LOC6041200|XP_038118329.1|CQUI	LOC109425594|XP_019556384.2|AEAL
OG0012574	LOC6049625|XP_038120043.1|CQUI	LOC109409606|XP_029732523.1|AEAL, LOC115255459|XP_029709474.1|AEAL, LOC109430410|XP_029708953.1|AEAL
OG0012575	LOC6046277|XP_038116452.1|CQUI	LOC115269202|XP_029733536.1|AEAL, LOC109413932|XP_029734193.1|AEAL, LOC115269090|XP_029733304.1|AEAL
OG0012576	LOC6043772|XP_038116722.1|CQUI, LOC6043774|XP_001861379.2|CQUI	LOC109406687|XP_019535284.2|AEAL, LOC115260255|XP_029717046.1|AEAL
OG0012577	LOC6054113|XP_038115940.1|CQUI	LOC109431868|XP_019563679.2|AEAL
OG0012578	LOC6043420|XP_001858972.2|CQUI, LOC6043419|XP_001858967.2|CQUI	LOC109412326|XP_019541519.2|AEAL, LOC115253800|XP_029727890.1|AEAL
OG0012579	LOC6050412|XP_038117896.1|CQUI	LOC109402794|XP_029712161.1|AEAL, LOC109422614|XP_019552972.2|AEAL
OG0012580	LOC6033781|XP_038113963.1|CQUI	LOC109397784|XP_029712677.1|AEAL, LOC115269407|XP_029733947.1|AEAL, LOC109428792|XP_029714027.1|AEAL, LOC115269416|XP_029733988.1|AEAL
OG0012581	LOC6034275|XP_001844615.2|CQUI, LOC6034272|XP_038113138.1|CQUI, LOC6034271|XP_038113998.1|CQUI	LOC109422268|XP_029716605.1|AEAL
OG0012582	LOC6051255|XP_001867724.2|CQUI	LOC109422205|XP_029717203.1|AEAL
OG0012582	LOC6051254|XP_038109522.1|CQUI	LOC115260380|XP_029717202.1|AEAL
OG0012583	LOC6032406|XP_001843010.2|CQUI	LOC109418833|XP_019548617.2|AEAL
OG0012584	LOC6033319|XP_001843784.2|CQUI, LOC6038524|XP_038111108.1|CQUI	LOC115257877|XP_029713696.1|AEAL, LOC115257770|XP_029713581.1|AEAL, LOC109433164|XP_029713554.1|AEAL
OG0012585	LOC6052087|XP_038112063.1|CQUI	LOC115257851|XP_029713667.1|AEAL, LOC109403380|XP_029713338.1|AEAL, LOC109403379|XP_029712949.1|AEAL, LOC109403398|XP_029712929.1|AEAL, LOC115257632|XP_029713319.1|AEAL, LOC115257570|XP_029713205.1|AEAL, LOC115257473|XP_029712948.1|AEAL, LOC115253663|XP_019531768.2|AEAL
OG0012586	LOC6043514|XP_001859471.2|CQUI	LOC109399999|XP_029713372.1|AEAL, LOC115253992|XP_029712997.1|AEAL, LOC109422445|XP_019552778.1|AEAL, LOC115257515|XP_029713066.1|AEAL
OG0012588	LOC6054758|XP_038107553.1|CQUI	LOC109401309|XP_019529357.2|AEAL, LOC109623273|XP_029712121.1|AEAL
OG0012589	LOC6052172|XP_038110506.1|CQUI	LOC109401295|XP_029712124.1|AEAL, LOC109623272|XP_019933328.1|AEAL
OG0012590	LOC6045027|XP_001862447.2|CQUI	LOC109426929|XP_029721157.1|AEAL
OG0012591	LOC6044923|XP_038113320.1|CQUI	LOC109432650|XP_029729310.1|AEAL, LOC115266840|XP_029729308.1|AEAL, LOC109408799|XP_029730779.1|AEAL
OG0012592	LOC6051220|XP_001867693.2|CQUI	LOC109432275|XP_019564153.2|AEAL, LOC109432274|XP_019564152.2|AEAL
OG0012593	LOC6046858|XP_038111579.1|CQUI	LOC115267835|XP_029731180.1|AEAL, LOC109400777|XP_029725413.1|AEAL, LOC109399577|XP_029731170.1|AEAL
OG0012594	LOC6047416|XP_001864478.1|CQUI	LOC109431559|XP_019563334.2|AEAL
OG0012595	LOC6042714|XP_038109997.1|CQUI	LOC109431575|XP_029714341.1|AEAL, LOC115267925|XP_029731507.1|AEAL, LOC109622231|XP_029731409.1|AEAL
OG0012596	LOC6037431|XP_038112203.1|CQUI	LOC109622213|XP_029731389.1|AEAL, LOC109403172|XP_029731531.1|AEAL
OG0012597	LOC6051913|XP_038111227.1|CQUI	LOC109410638|XP_019539705.2|AEAL, LOC109433503|XP_029731614.1|AEAL
OG0012600	LOC6052981|XP_001869147.1|CQUI	LOC115257445|XP_029712896.1|AEAL, LOC109403450|XP_019531822.1|AEAL
OG0012600	LOC6052982|XP_001869148.2|CQUI	LOC109403449|XP_019531821.2|AEAL
OG0012601	LOC6043608|XP_038122428.1|CQUI	LOC109422830|XP_029719790.1|AEAL
OG0012609	LOC119769064|XP_038116888.1|CQUI, LOC119770671|XP_038121912.1|CQUI	LOC109621780|XP_019931454.2|AEAL, LOC115260774|XP_029717955.1|AEAL, LOC109423555|XP_029723026.1|AEAL, LOC109432631|XP_029720521.1|AEAL
OG0012614	LOC119765924|XP_038106116.1|CQUI	LOC115259436|XP_029715871.1|AEAL, LOC109399375|XP_029734340.1|AEAL, LOC115262153|XP_029720171.1|AEAL, LOC115256063|XP_029710169.1|AEAL, LOC115258479|XP_029714455.1|AEAL, LOC115265101|XP_029725192.1|AEAL, LOC115259831|XP_029716524.1|AEAL, LOC115267927|XP_029731509.1|AEAL
OG0012617	LOC119766462|XP_038106946.1|CQUI	LOC115269473|XP_029734108.1|AEAL, LOC115269387|XP_029733921.1|AEAL
OG0012735	LOC119765204|XP_038104532.1|CQUI	LOC109428386|XP_019559655.2|AEAL
OG0012736	LOC6041752|XP_038122836.1|CQUI	LOC109397927|XP_019525811.2|AEAL
OG0012737	LOC119771257|XP_038123008.1|CQUI	LOC109427515|XP_029711473.1|AEAL, LOC115264855|XP_029724746.1|AEAL
OG0012738	LOC6050200|XP_001866845.2|CQUI	LOC109401931|XP_019530103.2|AEAL, LOC115256590|XP_029711243.1|AEAL
OG0012739	LOC6051619|XP_038112933.1|CQUI	LOC109401859|XP_019530005.2|AEAL, LOC109414696|XP_019544073.2|AEAL, LOC109414695|XP_019544071.2|AEAL
OG0012740	LOC119765469|XP_038105285.1|CQUI	LOC109401935|XP_019530107.2|AEAL, LOC115255727|XP_029709707.1|AEAL
OG0012741	LOC6044983|XP_038105841.1|CQUI	LOC109410353|XP_029713934.1|AEAL, LOC109404715|XP_029733287.1|AEAL, LOC115269072|XP_029733252.1|AEAL, LOC109410310|XP_029733255.1|AEAL, LOC115258067|XP_029713932.1|AEAL, LOC109404688|XP_019533154.2|AEAL, LOC109410309|XP_029733281.1|AEAL, LOC115269077|XP_029733264.1|AEAL
OG0012744	LOC119765573|XP_038105653.1|CQUI, LOC6046920|XP_038105216.1|CQUI	LOC109405082|XP_029711399.1|AEAL
OG0012745	LOC6050705|XP_038122382.1|CQUI	LOC109397671|XP_029734164.1|AEAL, LOC109432939|XP_019564840.2|AEAL
OG0012747	LOC6039040|XP_001848718.2|CQUI	LOC109397716|XP_019525572.2|AEAL, LOC109432997|XP_019564918.2|AEAL, LOC115269547|XP_029734192.1|AEAL
OG0012749	LOC6045005|XP_001862429.2|CQUI	LOC109422816|XP_019553245.2|AEAL, LOC109400934|XP_029717573.1|AEAL
OG0012750	LOC6045006|XP_001862430.1|CQUI	LOC109400933|XP_019528971.2|AEAL, LOC115260460|XP_029717265.1|AEAL, LOC109422793|XP_019553220.2|AEAL
OG0012751	LOC6038477|XP_038113190.1|CQUI	LOC109421836|XP_029717529.1|AEAL, LOC109422763|XP_029717548.1|AEAL
OG0012752	LOC6034432|XP_038104718.1|CQUI	LOC109427698|XP_019558829.2|AEAL
OG0012753	LOC6048513|XP_001865420.2|CQUI	LOC109426660|XP_019557731.2|AEAL
OG0012754	LOC6034756|XP_001845031.1|CQUI	LOC109412141|XP_019541331.2|AEAL
OG0012755	LOC6043191|XP_001857251.2|CQUI	LOC109621609|XP_029707689.1|AEAL, LOC109400141|XP_019528173.2|AEAL
OG0012755	LOC119771189|XP_038122717.1|CQUI	LOC109400144|XP_029713865.1|AEAL
OG0012756	LOC6045199|XP_001862594.1|CQUI, LOC6045195|XP_001862590.2|CQUI	LOC115257581|XP_029713221.1|AEAL
OG0012757	LOC6031629|XP_001842378.2|CQUI	LOC109425354|XP_029729806.1|AEAL, LOC115267027|XP_029729662.1|AEAL, LOC109399874|XP_029729688.1|AEAL
OG0012758	LOC6031654|XP_038117851.1|CQUI	LOC109398987|XP_019526981.2|AEAL, LOC115259630|XP_029716256.1|AEAL, LOC109425526|XP_019556320.2|AEAL, LOC109425524|XP_019556319.2|AEAL, LOC115259602|XP_029716191.1|AEAL, LOC109398978|XP_029716134.1|AEAL
OG0012760	LOC6052404|XP_001868681.2|CQUI	LOC109622044|XP_029713442.1|AEAL
OG0012760	LOC6037474|XP_001847385.2|CQUI, LOC6037475|XP_001847386.2|CQUI	LOC109400443|XP_019528495.2|AEAL
OG0012761	LOC6035400|XP_001845595.2|CQUI	LOC109425283|XP_029716523.1|AEAL, LOC109419797|XP_029716198.1|AEAL
OG0012762	LOC6034948|XP_038105448.1|CQUI	LOC109401017|XP_029715977.1|AEAL, LOC115259553|XP_029716099.1|AEAL
OG0012763	LOC6034943|XP_038103993.1|CQUI	LOC109401002|XP_019529014.1|AEAL, LOC109429323|XP_029716479.1|AEAL
OG0012764	LOC6039173|XP_001848828.2|CQUI	LOC109433552|XP_019565538.2|AEAL, LOC115259639|XP_029716274.1|AEAL
OG0012765	LOC6046147|XP_001863386.2|CQUI	LOC109409073|XP_029713511.1|AEAL, LOC109622226|XP_029713489.1|AEAL, LOC109623014|XP_019933030.2|AEAL, LOC109409072|XP_019538015.2|AEAL
OG0012766	LOC6039351|XP_001848973.2|CQUI	LOC115269318|XP_029733785.1|AEAL, LOC109408281|XP_029733804.1|AEAL, LOC109415276|XP_029714172.1|AEAL
OG0012767	LOC6045611|XP_001862930.2|CQUI	LOC115264145|XP_029723385.1|AEAL, LOC109398577|XP_019526510.2|AEAL
OG0012768	LOC6045601|XP_038104160.1|CQUI	LOC109400262|XP_029723329.1|AEAL, LOC109423630|XP_029723375.1|AEAL, LOC115264125|XP_029723326.1|AEAL, LOC115264126|XP_029723327.1|AEAL
OG0012769	LOC6042399|XP_001851524.2|CQUI	LOC109405452|XP_019534067.2|AEAL, LOC109402429|XP_019530651.2|AEAL
OG0012770	LOC6036796|XP_038104083.1|CQUI	LOC109412833|XP_029707753.1|AEAL
OG0012771	LOC6037354|XP_001847277.1|CQUI	LOC109432061|XP_019563907.1|AEAL
OG0012772	LOC6031152|XP_038117687.1|CQUI	LOC109408743|XP_019537665.2|AEAL
OG0012773	LOC6041023|XP_038122388.1|CQUI	LOC109423327|XP_019553811.2|AEAL
OG0012775	LOC6053384|XP_038119063.1|CQUI	LOC109399228|XP_029726556.1|AEAL
OG0012776	LOC6047311|XP_001864387.2|CQUI	LOC109429467|XP_029709538.1|AEAL, LOC115255557|XP_029709536.1|AEAL, LOC109399163|XP_019527136.2|AEAL, LOC109414010|XP_019543281.2|AEAL
OG0012777	LOC6047858|XP_038116423.1|CQUI	LOC109406447|XP_029726728.1|AEAL, LOC109418089|XP_029717040.1|AEAL
OG0012778	LOC6049700|XP_001866417.1|CQUI	LOC115269212|XP_029733584.1|AEAL, LOC109418961|XP_019548727.2|AEAL
OG0012780	LOC6049148|XP_038114515.1|CQUI	LOC109419659|XP_029725866.1|AEAL, LOC115265350|XP_029725906.1|AEAL
OG0012781	LOC6046999|XP_001864115.2|CQUI, LOC6047003|XP_001864113.2|CQUI	LOC115253458|XP_029725846.1|AEAL, LOC109410000|XP_019539078.2|AEAL, LOC109409998|XP_029727556.1|AEAL, LOC115258162|XP_029714073.1|AEAL
OG0012782	LOC6042004|XP_038120065.1|CQUI	LOC109427278|XP_029727540.1|AEAL, LOC109414740|XP_029727539.1|AEAL, LOC109414726|XP_029727536.1|AEAL, LOC109426838|XP_029725654.1|AEAL
OG0012783	LOC6052422|XP_038116214.1|CQUI	LOC109426759|XP_019557840.2|AEAL
OG0012784	LOC6044829|XP_001862277.2|CQUI	LOC109408083|XP_019536847.2|AEAL, LOC109403630|XP_019531994.2|AEAL, LOC115258180|XP_029714101.1|AEAL
OG0012785	LOC6037296|XP_001847222.1|CQUI	LOC115268466|XP_029732341.1|AEAL, LOC109407932|XP_029732342.1|AEAL, LOC109413851|XP_029716752.1|AEAL
OG0012786	LOC6036225|XP_038119199.1|CQUI	LOC109408034|XP_029735237.1|AEAL, LOC109405150|XP_029735189.1|AEAL, LOC109408035|XP_019536807.2|AEAL, LOC115270162|XP_029735240.1|AEAL
OG0012787	LOC6036234|XP_001846300.2|CQUI, LOC119770697|XP_038121961.1|CQUI	LOC115269716|XP_029734398.1|AEAL, LOC109405124|XP_019533670.2|AEAL, LOC109408095|XP_019536854.2|AEAL
OG0012788	LOC6038226|XP_001848054.1|CQUI	LOC115263219|XP_029722070.1|AEAL, LOC109430822|XP_019562453.2|AEAL, LOC115263206|XP_029722048.1|AEAL
OG0012789	LOC6036425|XP_001846477.2|CQUI	LOC109430975|XP_019562641.2|AEAL, LOC109431725|XP_029714371.1|AEAL
OG0012791	LOC6046517|XP_001863698.2|CQUI	LOC109399450|XP_029734604.1|AEAL
OG0012792	LOC6036828|XP_001846819.2|CQUI	LOC109411074|XP_019540059.1|AEAL, LOC109420860|XP_019550882.2|AEAL
OG0012793	LOC6053348|XP_038121668.1|CQUI	LOC109424265|XP_029735281.1|AEAL, LOC109428737|XP_029734400.1|AEAL, LOC115270177|XP_029735283.1|AEAL
OG0012794	LOC6043800|XP_038118671.1|CQUI	LOC115270211|XP_029735328.1|AEAL, LOC115270188|XP_029735292.1|AEAL, LOC109423849|XP_019554431.1|AEAL
OG0012795	LOC6032468|XP_001843061.2|CQUI	LOC109427882|XP_029734300.1|AEAL, LOC109428194|XP_029728422.1|AEAL
OG0012796	LOC6031933|XP_038111063.1|CQUI	LOC109408129|XP_019536906.2|AEAL
OG0012798	LOC6037100|XP_038113199.1|CQUI	LOC109409253|XP_019538215.2|AEAL
OG0012800	LOC6033180|XP_038110133.1|CQUI	LOC109417749|XP_029709096.1|AEAL, LOC115255296|XP_029709141.1|AEAL, LOC109420020|XP_029709140.1|AEAL
OG0012801	LOC6043713|XP_038109482.1|CQUI	LOC115255186|XP_029708981.1|AEAL, LOC109397502|XP_029709016.1|AEAL, LOC115255197|XP_029708999.1|AEAL
OG0012802	LOC6036653|XP_001846677.2|CQUI	LOC109420616|XP_019550522.2|AEAL, LOC109419866|XP_019549697.2|AEAL, LOC115255576|XP_029709556.1|AEAL, LOC109420617|XP_019550523.2|AEAL
OG0012803	LOC6042103|XP_038106870.1|CQUI	LOC109419883|XP_029708852.1|AEAL, LOC109420713|XP_019550714.2|AEAL
OG0012804	LOC6034346|XP_038112258.1|CQUI	LOC109621338|XP_019930927.2|AEAL, LOC115265508|XP_029726811.1|AEAL
OG0012805	LOC6034358|XP_038109879.1|CQUI	LOC115260417|XP_029717227.1|AEAL, LOC109621340|XP_029726821.1|AEAL, LOC109421492|XP_029717228.1|AEAL
OG0012806	LOC6036010|XP_001846114.2|CQUI	LOC115262147|XP_029720157.1|AEAL, LOC115259638|XP_029716276.1|AEAL, LOC109429813|XP_029720156.1|AEAL
OG0012808	LOC6054468|XP_038118545.1|CQUI	LOC115262158|XP_029720214.1|AEAL, LOC109418312|XP_029719999.1|AEAL
OG0012809	LOC6047791|XP_001864801.2|CQUI	LOC109417514|XP_029720096.1|AEAL, LOC115262190|XP_029720404.1|AEAL, LOC109419136|XP_029722777.1|AEAL, LOC109413504|XP_029719375.1|AEAL
OG0012810	LOC6034968|XP_038118092.1|CQUI	LOC109413670|XP_019542923.2|AEAL
OG0012811	LOC6039399|XP_038119545.1|CQUI	LOC109400201|XP_029728308.1|AEAL, LOC109427095|XP_029727960.1|AEAL, LOC115266354|XP_029728365.1|AEAL
OG0012812	LOC6039400|XP_038120416.1|CQUI	LOC115254168|XP_029728384.1|AEAL, LOC109400195|XP_019528218.1|AEAL, LOC109427094|XP_029727954.1|AEAL
OG0012813	LOC6039401|XP_038115920.1|CQUI	LOC109427093|XP_029728266.1|AEAL, LOC109400191|XP_029728402.1|AEAL
OG0012814	LOC119769553|XP_038118353.1|CQUI	LOC109410903|XP_029730144.1|AEAL, LOC109411083|XP_029730053.1|AEAL, LOC115256309|XP_029710398.1|AEAL
OG0012815	LOC119770340|XP_038120947.1|CQUI	LOC115269175|XP_029733443.1|AEAL, LOC109423424|XP_019553952.2|AEAL, LOC109414635|XP_019544020.2|AEAL, LOC115269172|XP_029733440.1|AEAL
OG0012816	LOC6052037|XP_038120513.1|CQUI	LOC109433290|XP_029719060.1|AEAL, LOC115263581|XP_029722690.1|AEAL
OG0012817	LOC6044302|XP_038119013.1|CQUI	LOC115260357|XP_029717150.1|AEAL, LOC115255842|XP_029709890.1|AEAL, LOC109424083|XP_029736075.1|AEAL
OG0012818	LOC119768971|XP_038116746.1|CQUI	LOC115271079|XP_029736385.1|AEAL, LOC115266113|XP_029727934.1|AEAL, LOC109401734|XP_019529874.2|AEAL
OG0012819	LOC6037791|XP_038115972.1|CQUI	LOC109429216|XP_029716818.1|AEAL, LOC115261362|XP_029718746.1|AEAL
OG0012820	LOC6033984|XP_038115597.1|CQUI	LOC109427255|XP_029718890.1|AEAL, LOC109411621|XP_019540722.1|AEAL
OG0012821	LOC6045435|XP_038113458.1|CQUI	LOC115269456|XP_029734086.1|AEAL, LOC109412620|XP_029724440.1|AEAL, LOC109401558|XP_019529671.2|AEAL, LOC115264644|XP_029724421.1|AEAL
OG0012822	LOC119767853|XP_038113462.1|CQUI	LOC115264645|XP_029724422.1|AEAL, LOC109401559|XP_019529672.1|AEAL, LOC115264652|XP_029724446.1|AEAL
OG0012823	LOC6053441|XP_038109324.1|CQUI	LOC109406675|XP_029724475.1|AEAL, LOC109401514|XP_029715708.1|AEAL, LOC115264680|XP_029724518.1|AEAL
OG0012824	LOC6034288|XP_038108817.1|CQUI	LOC109422257|XP_029724574.1|AEAL, LOC115259959|XP_029716617.1|AEAL, LOC115264697|XP_029724562.1|AEAL
OG0012825	LOC6044628|XP_038112469.1|CQUI	LOC115260236|XP_029717023.1|AEAL, LOC109420310|XP_029717026.1|AEAL, LOC109401617|XP_029712920.1|AEAL, LOC115260237|XP_029717024.1|AEAL
OG0012826	LOC6045856|XP_038113775.1|CQUI	LOC109403390|XP_029713599.1|AEAL, LOC109416727|XP_029713504.1|AEAL, LOC115257754|XP_029713535.1|AEAL
OG0012827	LOC119767712|XP_038112916.1|CQUI, LOC6051870|XP_038112412.1|CQUI	LOC109424457|XP_029729581.1|AEAL
OG0012828	LOC6036741|XP_001846740.1|CQUI, LOC6036742|XP_001846741.2|CQUI	LOC115254268|XP_029736456.1|AEAL, LOC115261820|XP_029719571.1|AEAL, LOC115267660|XP_029730667.1|AEAL, LOC115260212|XP_029717004.1|AEAL
OG0012829	LOC6035967|XP_001846075.1|CQUI	LOC115261816|XP_029719564.1|AEAL, LOC109414797|XP_019544178.2|AEAL
OG0012830	LOC6048201|XP_038109358.1|CQUI	LOC109397386|XP_029721050.1|AEAL, LOC109412774|XP_029721034.1|AEAL
OG0012831	LOC6035864|XP_001845978.2|CQUI, LOC6035865|XP_001845979.2|CQUI	LOC109412777|XP_019541933.2|AEAL, LOC109424736|XP_019555467.2|AEAL, LOC109424735|XP_019555466.2|AEAL
OG0012832	LOC6037797|XP_038113562.1|CQUI	LOC109408729|XP_029732146.1|AEAL, LOC115267720|XP_029730755.1|AEAL
OG0012833	LOC6041659|XP_038109708.1|CQUI	LOC115267751|XP_029730844.1|AEAL, LOC109408711|XP_019537617.2|AEAL, LOC115267753|XP_029730850.1|AEAL, LOC109428968|XP_019560359.2|AEAL, LOC109408710|XP_019537616.2|AEAL
OG0012834	LOC6037842|XP_038106184.1|CQUI, LOC6037841|XP_001847714.2|CQUI	LOC109397157|XP_019525041.2|AEAL
OG0012835	LOC6048560|XP_038113645.1|CQUI	LOC109409862|XP_029730938.1|AEAL
OG0012837	LOC6045583|XP_038114139.1|CQUI	LOC115267830|XP_029731163.1|AEAL, LOC109399591|XP_029731146.1|AEAL, LOC109400785|XP_029731158.1|AEAL
OG0012838	LOC6053422|XP_038109308.1|CQUI	LOC115260595|XP_029717465.1|AEAL, LOC109400789|XP_029731182.1|AEAL, LOC109399612|XP_029731167.1|AEAL
OG0012839	LOC6040200|XP_038113418.1|CQUI	LOC109399658|XP_019527739.2|AEAL
OG0012841	LOC6040180|XP_001849631.2|CQUI	LOC115255826|XP_029709874.1|AEAL
OG0012842	LOC6044036|XP_001861609.2|CQUI	LOC109418902|XP_019548674.2|AEAL
OG0012843	LOC6043954|XP_038111633.1|CQUI	LOC109418915|XP_029724773.1|AEAL, LOC109410581|XP_029731264.1|AEAL
OG0012844	LOC6052261|XP_038108429.1|CQUI	LOC109421150|XP_019551191.2|AEAL, LOC109410579|XP_029731274.1|AEAL
