Orthogroup	DKIK.longest_only	DVIR.longest_only
OG0007244	LOC108080982|XP_017031396.1|DKIK	LOC6632484|XP_002056297.2|DVIR
OG0007245	LOC108073725|XP_017020969.1|DKIK	LOC6631280|XP_002054064.1|DVIR
OG0007246	LOC108077706|XP_017026634.1|DKIK	LOC6633122|XP_002056065.1|DVIR
OG0007247	LOC108074742|XP_017022403.1|DKIK	LOC6626367|XP_015030094.1|DVIR
OG0007248	LOC108079360|XP_017029157.1|DKIK	LOC6633587|XP_002057265.1|DVIR
OG0007249	LOC108080084|XP_017030165.1|DKIK	LOC6631354|XP_032295995.1|DVIR
OG0007250	LOC108083864|XP_017035340.1|DKIK	LOC6636127|XP_002059628.1|DVIR
OG0007251	LOC108085433|XP_017037514.1|DKIK	LOC6629261|XP_002054678.1|DVIR
OG0007252	LOC108084113|XP_017035632.1|DKIK	LOC6630516|XP_002054016.3|DVIR
OG0007253	LOC108078817|XP_017028389.1|DKIK	LOC6622146|XP_032290274.1|DVIR
OG0007254	LOC108084844|XP_017036707.1|DKIK	LOC6629356|XP_032292771.1|DVIR
OG0007255	LOC108085228|XP_017037255.1|DKIK	LOC6631558|XP_002055435.1|DVIR
OG0007256	LOC108075576|XP_017023582.1|DKIK	LOC6631051|XP_002054636.1|DVIR
OG0007257	LOC108085624|XP_017037785.1|DKIK	LOC6630892|XP_002053138.1|DVIR
OG0007258	LOC108085625|XP_017037786.1|DKIK	LOC6630893|XP_032289471.1|DVIR
OG0007259	LOC108080078|XP_017030154.1|DKIK	LOC6635596|XP_032296161.1|DVIR
OG0007260	LOC108073854|XP_017021125.1|DKIK	LOC6635595|XP_002059020.1|DVIR
OG0007261	LOC108072899|XP_017019711.1|DKIK	LOC6625224|XP_002050104.2|DVIR
OG0007262	LOC108080309|XP_017030478.1|DKIK	LOC6633532|XP_002057360.1|DVIR
OG0007263	LOC108075333|XP_017023232.1|DKIK	LOC6636263|XP_002059732.2|DVIR
OG0007264	LOC108084801|XP_017036647.1|DKIK	LOC6622448|XP_015030572.1|DVIR
OG0007265	LOC108076522|XP_017024924.1|DKIK	LOC6633546|XP_002057243.1|DVIR
OG0007266	LOC108084197|XP_017035789.1|DKIK	LOC6629990|XP_002054172.3|DVIR
OG0007267	LOC108084851|XP_017036719.1|DKIK	LOC6629360|XP_002053569.1|DVIR
OG0007268	LOC108082459|XP_017033324.1|DKIK	LOC6625784|XP_015029809.1|DVIR
OG0007269	LOC108075973|XP_017024113.1|DKIK	LOC6635482|XP_002059011.2|DVIR
OG0007270	LOC108075720|XP_017023747.1|DKIK	LOC6630169|XP_032295260.1|DVIR
OG0007271	LOC108081044|XP_017031503.1|DKIK	LOC6632486|XP_002056299.1|DVIR
OG0007272	LOC108083086|XP_017034221.1|DKIK	LOC6622121|XP_002047005.1|DVIR
OG0007273	LOC108084888|XP_017036773.1|DKIK	LOC6632561|XP_032289655.1|DVIR
OG0007274	LOC108084316|XP_017035968.1|DKIK	LOC6630092|XP_002054259.2|DVIR
OG0007275	LOC108080544|XP_017030840.1|DKIK	LOC6624241|XP_015030905.1|DVIR
OG0007276	LOC108080523|XP_017030808.1|DKIK	LOC6623072|XP_002046565.1|DVIR
OG0007277	LOC108083252|XP_017034448.1|DKIK	LOC6624219|XP_032290909.1|DVIR
OG0007278	LOC108078834|XP_017028413.1|DKIK	LOC6624232|XP_002047873.1|DVIR
OG0007279	LOC108078784|XP_017028324.1|DKIK	LOC6624101|XP_032290968.1|DVIR
OG0007280	LOC108085822|XP_017038062.1|DKIK	LOC6623758|XP_032290564.1|DVIR
OG0007281	LOC108081248|XP_017031821.1|DKIK	LOC6632659|XP_002056465.1|DVIR
OG0007282	LOC108081247|XP_017031820.1|DKIK	LOC6632660|XP_002056466.1|DVIR
OG0007283	LOC108085890|XP_017038144.1|DKIK	LOC6630938|XP_002053491.1|DVIR
OG0007284	LOC108083920|XP_017035404.1|DKIK	LOC6632609|XP_002056221.1|DVIR
OG0007285	LOC108079272|XP_017029055.1|DKIK	LOC6633401|XP_002057211.3|DVIR
OG0007286	LOC108083485|XP_017034772.1|DKIK	LOC6633400|XP_002057210.2|DVIR
OG0007287	LOC108079070|XP_017028776.1|DKIK	LOC6628369|XP_002052869.1|DVIR
OG0007288	LOC108079957|XP_017030006.1|DKIK	LOC6633239|XP_002057409.1|DVIR
OG0007289	LOC108079156|XP_017028893.1|DKIK	LOC6634508|XP_015025103.1|DVIR
OG0007290	LOC108083218|XP_017034417.1|DKIK	LOC6630370|XP_002054906.1|DVIR
OG0007291	LOC108079411|XP_017029227.1|DKIK	LOC6636059|XP_002059523.1|DVIR
OG0007292	LOC108082954|XP_017034058.1|DKIK	LOC6636713|XP_002060186.1|DVIR
OG0007293	LOC108078816|XP_017028390.1|DKIK	LOC6630015|XP_002053408.1|DVIR
OG0007294	LOC108084250|XP_017035877.1|DKIK	LOC6629543|XP_002053671.1|DVIR
OG0007295	LOC108080960|XP_017031363.1|DKIK	LOC6632482|XP_002056295.1|DVIR
OG0007296	LOC108070688|XP_017016754.1|DKIK	LOC6632782|XP_015025934.1|DVIR
OG0007297	LOC108075476|XP_017023418.1|DKIK	LOC6629295|XP_002054696.2|DVIR
OG0007298	LOC108075557|XP_017023555.1|DKIK	LOC6631054|XP_002054639.1|DVIR
OG0007299	LOC108081257|XP_017031838.1|DKIK	LOC6631232|XP_032295173.1|DVIR
OG0007300	LOC108085650|XP_017037828.1|DKIK	LOC6630889|XP_002053135.1|DVIR
OG0007301	LOC108085417|XP_017037473.1|DKIK	LOC6629597|XP_015027160.1|DVIR
OG0007302	LOC108075580|XP_017023586.1|DKIK	LOC6632901|XP_032289854.1|DVIR
OG0007303	LOC108075188|XP_017023012.1|DKIK	LOC6635577|XP_002058991.1|DVIR
OG0007304	LOC108077452|XP_017026263.1|DKIK	LOC6634163|XP_002057530.2|DVIR
OG0007305	LOC108080688|XP_017031014.1|DKIK	LOC6622196|XP_002048348.1|DVIR
OG0007306	LOC108080687|XP_017031011.1|DKIK	LOC6624238|XP_002048349.2|DVIR
OG0007307	LOC108080872|XP_017031264.1|DKIK	LOC6630333|XP_032292637.1|DVIR
OG0007308	LOC108083668|XP_017035031.1|DKIK	LOC6629791|XP_002054753.1|DVIR
OG0007309	LOC108072154|XP_017018686.1|DKIK	LOC6630260|XP_032289635.1|DVIR
OG0007310	LOC108072163|XP_017018697.1|DKIK	LOC6630417|XP_015027413.1|DVIR
OG0007311	LOC108073213|XP_017020229.1|DKIK	LOC6630420|XP_032293656.1|DVIR
OG0007312	LOC108076323|XP_017024595.1|DKIK	LOC6635830|XP_002059465.3|DVIR
OG0007313	LOC108083541|XP_017034874.1|DKIK	LOC6631890|XP_015026414.2|DVIR
OG0007314	LOC108083598|XP_017034952.1|DKIK	LOC6633265|XP_002057146.1|DVIR
OG0007315	LOC108085964|XP_017038251.1|DKIK	LOC6633595|XP_002056807.2|DVIR
OG0007316	LOC108077649|XP_017026591.1|DKIK	LOC6632499|XP_002056517.2|DVIR
OG0007317	LOC108073226|XP_017020252.1|DKIK	LOC6630507|XP_002053451.2|DVIR
OG0007318	LOC108073222|XP_017020245.1|DKIK	LOC6630508|XP_032290385.1|DVIR
OG0007319	LOC108083138|XP_017034308.1|DKIK	LOC6622221|XP_015030825.1|DVIR
OG0007320	LOC108085904|XP_017038162.1|DKIK	LOC6628089|XP_002051149.1|DVIR
OG0007321	LOC108083564|XP_017034908.1|DKIK	LOC6633426|XP_002057219.1|DVIR
OG0007322	LOC108079982|XP_017030041.1|DKIK	LOC6635555|XP_015024634.2|DVIR
OG0007323	LOC108076004|XP_017024148.1|DKIK	LOC6632186|XP_002055641.2|DVIR
OG0007324	LOC108075497|XP_017023448.1|DKIK	LOC6629563|XP_002053651.1|DVIR
OG0007325	LOC108084248|XP_017035874.1|DKIK	LOC6633045|XP_002056268.2|DVIR
OG0007326	LOC108075495|XP_017023444.1|DKIK	LOC6629556|XP_002053650.1|DVIR
OG0007327	LOC108079841|XP_017029833.1|DKIK	LOC6623162|XP_002046102.1|DVIR
OG0007328	LOC108080911|XP_017031304.1|DKIK	LOC6633015|XP_002056136.1|DVIR
OG0007329	LOC108071359|XP_017017590.1|DKIK	LOC6630743|XP_002053204.1|DVIR
OG0007330	LOC108083497|XP_017034787.1|DKIK	LOC6633877|XP_032296183.1|DVIR
OG0007331	LOC108083830|XP_017035290.1|DKIK	LOC6636081|XP_015024192.1|DVIR
OG0007332	LOC108079946|XP_017029981.1|DKIK	LOC6634649|XP_032296338.1|DVIR
OG0007333	LOC108070679|XP_017016741.1|DKIK	LOC6629852|XP_002053175.1|DVIR
OG0007334	LOC108077444|XP_017026252.1|DKIK	LOC6632929|XP_002056564.2|DVIR
OG0007335	LOC108078873|XP_017028483.1|DKIK	LOC6623733|XP_002047348.2|DVIR
OG0007336	LOC108084637|XP_017036413.1|DKIK, LOC108080515|XP_017030783.1|DKIK	LOC6633292|XP_002056875.1|DVIR
OG0007337	LOC108077540|XP_017026419.1|DKIK	LOC6622258|XP_002046700.1|DVIR
OG0007338	LOC108073764|XP_017021019.1|DKIK	LOC6624559|XP_032290924.1|DVIR
OG0007339	LOC108081115|XP_017031606.1|DKIK	LOC6630554|XP_002053272.1|DVIR
OG0007340	LOC108084812|XP_017036660.1|DKIK	LOC6629616|XP_015027152.1|DVIR
OG0007341	LOC108075606|XP_017023626.1|DKIK	LOC6631047|XP_032295088.1|DVIR
OG0007342	LOC108070724|XP_017016810.1|DKIK	LOC6630172|XP_002054792.2|DVIR
OG0007343	LOC108073192|XP_017020193.1|DKIK	LOC6629344|XP_002053321.1|DVIR
OG0007344	LOC108074393|XP_017021907.1|DKIK	LOC6627539|XP_002051708.1|DVIR
OG0007345	LOC108073194|XP_017020197.1|DKIK	LOC6629345|XP_032290188.1|DVIR
OG0007346	LOC108078652|XP_017028069.1|DKIK	LOC6622932|XP_002046498.1|DVIR
OG0007347	LOC108079191|XP_017028937.1|DKIK	LOC6633751|XP_032296608.1|DVIR
OG0007348	LOC108079187|XP_017028933.1|DKIK	LOC6633757|XP_002056943.1|DVIR
OG0007349	LOC108079180|XP_017028920.1|DKIK	LOC6633758|XP_002056944.1|DVIR
OG0007350	LOC108085068|XP_017037023.1|DKIK	LOC6633383|XP_002056794.1|DVIR
OG0007351	LOC108072780|XP_017019549.1|DKIK	LOC6624117|XP_002047884.1|DVIR
OG0007352	LOC108078176|XP_017027329.1|DKIK	LOC6636313|XP_002059873.1|DVIR
OG0007353	LOC108084345|XP_017035996.1|DKIK	LOC6633100|XP_002056580.1|DVIR
OG0007354	LOC108083586|XP_017034934.1|DKIK	LOC6629872|XP_002053381.1|DVIR
OG0007355	LOC108085424|XP_017037496.1|DKIK	LOC6629601|XP_015027488.1|DVIR
OG0007356	LOC108078124|XP_017027236.1|DKIK	LOC6635793|XP_002059382.2|DVIR
OG0007357	LOC108081022|XP_017031461.1|DKIK	LOC6630054|XP_032295380.1|DVIR
OG0007358	LOC108081225|XP_017031791.1|DKIK	LOC6631098|XP_015027230.1|DVIR
OG0007359	LOC108083973|XP_017035472.1|DKIK	LOC6630442|XP_015027525.1|DVIR
OG0007360	LOC108075535|XP_017023522.1|DKIK	LOC6633040|XP_032289726.1|DVIR
OG0007361	LOC108076045|XP_017024193.1|DKIK	LOC6631546|XP_032295775.1|DVIR
OG0007362	LOC108082693|XP_017033687.1|DKIK	LOC6634120|XP_002057721.1|DVIR
OG0007363	LOC108080553|XP_017030846.1|DKIK	LOC6633777|XP_032296200.1|DVIR
OG0007364	LOC108080296|XP_017030454.1|DKIK	LOC6633778|XP_032296195.1|DVIR
OG0007365	LOC108080398|XP_017030614.1|DKIK	LOC6633375|XP_002057328.1|DVIR
OG0007366	LOC108084325|XP_017035976.1|DKIK	LOC6630142|XP_002053625.2|DVIR
OG0007367	LOC108072640|XP_017019358.1|DKIK	LOC6623992|XP_032290649.1|DVIR
OG0007368	LOC108084886|XP_017036771.1|DKIK	LOC6630368|XP_002054904.1|DVIR
OG0007369	LOC108085446|XP_017037545.1|DKIK	LOC6632948|XP_032289804.1|DVIR
OG0007370	LOC108078108|XP_017027201.1|DKIK	LOC6627250|XP_002050401.1|DVIR
OG0007371	LOC108075752|XP_017023796.1|DKIK	LOC6634870|XP_002058599.1|DVIR
OG0007372	LOC108072136|XP_017018664.1|DKIK	LOC6632461|XP_002056307.1|DVIR
OG0007373	LOC108071161|XP_017017333.1|DKIK	LOC6634759|XP_002058052.1|DVIR
OG0007374	LOC108071772|XP_017018107.1|DKIK	LOC6632021|XP_002055236.2|DVIR
OG0007375	LOC108074938|XP_017022658.1|DKIK	LOC6635547|XP_002059094.1|DVIR
OG0007376	LOC108079207|XP_017028959.1|DKIK	LOC6633750|XP_032296507.1|DVIR
OG0007377	LOC108084472|XP_017036175.1|DKIK	LOC6634773|XP_002058199.1|DVIR
OG0007378	LOC108083845|XP_017035312.1|DKIK	LOC6636134|XP_032295682.1|DVIR
OG0007379	LOC108080538|XP_017030830.1|DKIK	LOC6634628|XP_002058027.1|DVIR
OG0007380	LOC108080531|XP_017030819.1|DKIK	LOC6634781|XP_032296409.1|DVIR
OG0007381	LOC108080513|XP_017030779.1|DKIK	LOC6634624|XP_032296426.1|DVIR
OG0007382	LOC108083430|XP_017034674.1|DKIK	LOC6634527|XP_002057956.2|DVIR
OG0007383	LOC108085763|XP_017037993.1|DKIK	LOC6633405|XP_032289051.1|DVIR
OG0007384	LOC108083433|XP_017034677.1|DKIK	LOC6633299|XP_002057398.1|DVIR
OG0007385	LOC108079938|XP_017029971.1|DKIK	LOC6634447|XP_002058166.1|DVIR
OG0007386	LOC108076121|XP_017024339.1|DKIK	LOC6633432|XP_002057175.1|DVIR
OG0007387	LOC108084943|XP_017036834.1|DKIK	LOC6631947|XP_002055399.1|DVIR
OG0007388	LOC108084532|XP_017036261.1|DKIK	LOC6631397|XP_032295997.1|DVIR
OG0007389	LOC108081532|XP_017032239.1|DKIK	LOC6628565|XP_002051063.1|DVIR
OG0007390	LOC108083523|XP_017034843.1|DKIK	LOC6633322|XP_002057156.2|DVIR
OG0007391	LOC108073398|XP_017020478.1|DKIK	LOC6629674|XP_002053657.1|DVIR
OG0007392	LOC108080339|XP_017030528.1|DKIK	LOC6633588|XP_002057266.3|DVIR
OG0007393	LOC108073237|XP_017020276.1|DKIK	LOC6630630|XP_032293400.1|DVIR
OG0007394	LOC108080307|XP_017030470.1|DKIK	LOC6633531|XP_032296175.1|DVIR
OG0007395	LOC108080153|XP_017030280.1|DKIK	LOC6631960|XP_015026472.1|DVIR
OG0007396	LOC108075563|XP_017023567.1|DKIK	LOC6631049|XP_002054634.1|DVIR
OG0007397	LOC108077320|XP_017026097.1|DKIK	LOC6627422|XP_032293883.1|DVIR
OG0007398	LOC108072966|XP_017019886.1|DKIK	LOC6625851|XP_002050107.1|DVIR
OG0007399	LOC108074943|XP_017022663.1|DKIK	LOC6635545|XP_002059092.1|DVIR
OG0007400	LOC108084623|XP_017036404.1|DKIK	LOC6634641|XP_002058040.1|DVIR
OG0007401	LOC108079995|XP_017030050.1|DKIK	LOC6631473|XP_002055117.2|DVIR
OG0007402	LOC108084377|XP_017036052.1|DKIK	LOC6629518|XP_002054588.3|DVIR
OG0007403	LOC108084348|XP_017036000.1|DKIK	LOC6630346|XP_002054595.2|DVIR
OG0007404	LOC108084368|XP_017036038.1|DKIK	LOC6630540|XP_002054605.3|DVIR
OG0007405	LOC108071307|XP_017017502.1|DKIK	LOC6630676|XP_002054609.1|DVIR
OG0007406	LOC108081142|XP_017031669.1|DKIK	LOC6630280|XP_002054891.1|DVIR
OG0007407	LOC108074432|XP_017021963.1|DKIK	LOC6628974|XP_015028170.1|DVIR
OG0007408	LOC108085549|XP_017037674.1|DKIK	LOC6623036|XP_002047568.2|DVIR
OG0007409	LOC108077145|XP_017025854.1|DKIK	LOC6628507|XP_002051842.1|DVIR
OG0007410	LOC108083873|XP_017035351.1|DKIK	LOC6631556|XP_002055433.1|DVIR
OG0007411	LOC108084645|XP_017036425.1|DKIK	LOC6633353|XP_002056977.1|DVIR
OG0007412	LOC108079947|XP_017029991.1|DKIK	LOC6634651|XP_002058302.1|DVIR
OG0007413	LOC108085140|XP_017037148.1|DKIK	LOC6627057|XP_002050513.1|DVIR
OG0007414	LOC108080393|XP_017030610.1|DKIK	LOC6635498|XP_002059038.1|DVIR
OG0007415	LOC108083376|XP_017034611.1|DKIK	LOC6633331|XP_002056859.1|DVIR
OG0007416	LOC108080516|XP_017030784.1|DKIK	LOC6633864|XP_032296641.1|DVIR
OG0007417	LOC108071235|XP_017017407.1|DKIK	LOC6633565|XP_015025425.1|DVIR
OG0007418	LOC108073017|XP_017019964.1|DKIK	LOC6625912|XP_002049860.1|DVIR
OG0007419	LOC108077786|XP_017026776.1|DKIK	LOC6631209|XP_032294814.1|DVIR
OG0007420	LOC108078259|XP_017027486.1|DKIK	LOC6636410|XP_002059866.1|DVIR, LOC116651392|XP_032293554.1|DVIR
OG0007421	LOC108071685|XP_017017978.1|DKIK	LOC6632208|XP_032295825.1|DVIR
OG0007422	LOC108085751|XP_017037976.1|DKIK	LOC6633409|XP_002056902.1|DVIR
OG0007423	LOC108083835|XP_017035301.1|DKIK	LOC6636145|XP_015024183.1|DVIR
OG0007424	LOC108083090|XP_017034227.1|DKIK	LOC6623778|XP_002048536.1|DVIR
OG0007425	LOC108083243|XP_017034438.1|DKIK	LOC6622837|XP_015031338.1|DVIR
OG0007426	LOC108071803|XP_017018183.1|DKIK	LOC6635541|XP_002059088.1|DVIR
OG0007427	LOC108076077|XP_017024277.1|DKIK	LOC6634466|XP_002057954.1|DVIR
OG0007428	LOC108083442|XP_017034687.1|DKIK	LOC6633359|XP_032296655.1|DVIR
OG0007429	LOC108085168|XP_017037189.1|DKIK	LOC6624955|XP_002049179.1|DVIR
OG0007430	LOC108071518|XP_017017776.1|DKIK	LOC6623305|XP_002046108.1|DVIR
OG0007431	LOC108077172|XP_017025897.1|DKIK	LOC6635704|XP_002059253.1|DVIR
OG0007432	LOC108072658|XP_017019384.1|DKIK	LOC6622096|XP_002047686.1|DVIR
OG0007433	LOC108083488|XP_017034775.1|DKIK	LOC6634574|XP_032296301.1|DVIR
OG0007434	LOC108073961|XP_017021287.1|DKIK	LOC6623724|XP_002048598.1|DVIR
OG0007435	LOC108073971|XP_017021303.1|DKIK	LOC6623545|XP_002048612.1|DVIR
OG0007436	LOC108075094|XP_017022866.1|DKIK	LOC6624068|XP_002048104.1|DVIR
OG0007437	LOC108072720|XP_017019468.1|DKIK	LOC6622774|XP_002048004.1|DVIR
OG0007438	LOC108083055|XP_017034173.1|DKIK	LOC6622749|XP_032290199.1|DVIR
OG0007439	LOC108079285|XP_017029071.1|DKIK	LOC6636691|XP_002060169.1|DVIR
OG0007440	LOC108074211|XP_017021639.1|DKIK	LOC6631818|XP_032295639.1|DVIR
OG0007441	LOC108082536|XP_017033460.1|DKIK	LOC6624923|XP_002049348.1|DVIR
OG0007442	LOC108084849|XP_017036717.1|DKIK	LOC6629361|XP_002053570.1|DVIR
OG0007443	LOC108076390|XP_017024716.1|DKIK	LOC26530662|XP_015030232.1|DVIR
OG0007444	LOC108076419|XP_017024749.1|DKIK	LOC6625010|XP_002049760.1|DVIR
OG0007445	LOC108076418|XP_017024747.1|DKIK	LOC6625009|XP_002049759.1|DVIR
OG0007446	LOC108082812|XP_017033860.1|DKIK	LOC6628342|XP_015028509.1|DVIR
OG0007447	LOC108074278|XP_017021743.1|DKIK	LOC6627924|XP_002052799.1|DVIR
OG0007448	LOC108078486|XP_017027858.1|DKIK	LOC6626407|XP_032292640.1|DVIR
OG0007449	LOC108073778|XP_017021034.1|DKIK	LOC6624351|XP_002048627.2|DVIR
OG0007450	LOC108081392|XP_017032039.1|DKIK	LOC26531832|XP_015028991.1|DVIR
OG0007451	LOC108083657|XP_017035017.1|DKIK	LOC6622104|XP_002047698.3|DVIR
OG0007452	LOC108083656|XP_017035016.1|DKIK	LOC6622110|XP_002047697.2|DVIR
OG0007453	LOC108073954|XP_017021269.1|DKIK	LOC6623176|XP_002048552.2|DVIR
OG0007454	LOC108083101|XP_017034247.1|DKIK	LOC6624190|XP_002048412.1|DVIR
OG0007455	LOC108076622|XP_017025037.1|DKIK	LOC6627100|XP_032292817.1|DVIR
OG0007456	LOC108083446|XP_017034699.1|DKIK	LOC6633485|XP_002056994.2|DVIR
OG0007457	LOC108073949|XP_017021254.1|DKIK	LOC6622777|XP_002047043.1|DVIR
OG0007458	LOC108074645|XP_017022287.1|DKIK	LOC6629010|XP_002051279.1|DVIR
OG0007459	LOC108083675|XP_017035041.1|DKIK	LOC6635167|XP_002058369.2|DVIR
OG0007460	LOC108078277|XP_017027518.1|DKIK	LOC6624762|XP_002049756.1|DVIR
OG0007461	LOC108075239|XP_017023084.1|DKIK	LOC6624080|XP_002048074.2|DVIR
OG0007462	LOC108074018|XP_017021374.1|DKIK	LOC6623983|XP_002048323.1|DVIR
OG0007463	LOC108074017|XP_017021373.1|DKIK	LOC6624100|XP_032290863.1|DVIR
OG0007464	LOC108074992|XP_017022712.1|DKIK	LOC6624441|XP_015030524.1|DVIR
OG0007465	LOC108070447|XP_017016415.1|DKIK	LOC6622337|XP_032290773.1|DVIR
OG0007466	LOC108073080|XP_017020035.1|DKIK	LOC6626313|XP_002049520.1|DVIR
OG0007467	LOC108076517|XP_017024914.1|DKIK	LOC6626315|XP_002049522.2|DVIR
OG0007468	LOC108076511|XP_017024906.1|DKIK	LOC6627061|XP_002049312.1|DVIR
OG0007469	LOC108080582|XP_017030876.1|DKIK	LOC6624486|XP_002048379.2|DVIR
OG0007470	LOC108075926|XP_017024050.1|DKIK	LOC6627458|XP_002052480.1|DVIR
OG0007471	LOC108076122|XP_017024340.1|DKIK	LOC6625039|XP_002048987.1|DVIR
OG0007472	LOC108074141|XP_017021529.1|DKIK	LOC6631488|XP_015026596.1|DVIR
OG0007473	LOC108075020|XP_017022761.1|DKIK	LOC6622343|XP_002048137.1|DVIR
OG0007474	LOC108078545|XP_017027949.1|DKIK	LOC6626412|XP_032292641.1|DVIR
OG0007475	LOC108079114|XP_017028843.1|DKIK	LOC6623563|XP_002046164.1|DVIR
OG0007476	LOC108083552|XP_017034889.1|DKIK	LOC6633287|XP_002056870.1|DVIR
OG0007477	LOC108083459|XP_017034720.1|DKIK	LOC6633340|XP_032296489.1|DVIR
OG0007478	LOC108077163|XP_017025887.1|DKIK	LOC6628094|XP_002051154.1|DVIR
OG0007479	LOC108076105|XP_017024318.1|DKIK	LOC6631756|XP_002054953.1|DVIR
OG0007480	LOC108081274|XP_017031860.1|DKIK	LOC6631103|XP_002053224.2|DVIR
OG0007481	LOC108072660|XP_017019382.1|DKIK	LOC6636822|XP_002060271.1|DVIR
OG0007482	LOC108079635|XP_017029509.1|DKIK	LOC6627670|XP_032294625.1|DVIR
OG0007483	LOC108085162|XP_017037183.1|DKIK	LOC6626495|XP_002049320.1|DVIR
OG0007484	LOC108079954|XP_017030002.1|DKIK	LOC26531166|XP_015026778.1|DVIR
OG0007485	LOC108074232|XP_017021664.1|DKIK	LOC6633351|XP_002056792.1|DVIR
OG0007486	LOC108080015|XP_017030071.1|DKIK	LOC6634776|XP_002058202.1|DVIR
OG0007487	LOC108082655|XP_017033641.1|DKIK	LOC6636254|XP_002059723.2|DVIR
OG0007488	LOC108075024|XP_017022767.1|DKIK	LOC6622907|XP_032291093.1|DVIR
OG0007489	LOC108081116|XP_017031607.1|DKIK	LOC6630553|XP_015027408.1|DVIR
OG0007490	LOC108079213|XP_017028979.1|DKIK	LOC6634712|XP_032296393.1|DVIR
OG0007491	LOC108080505|XP_017030763.1|DKIK	LOC6633551|XP_032295945.1|DVIR
OG0007492	LOC108081333|XP_017031963.1|DKIK	LOC6625420|XP_002049782.1|DVIR
OG0007493	LOC108084674|XP_017036491.1|DKIK	LOC6634605|XP_032296388.1|DVIR
OG0007494	LOC108077136|XP_017025837.1|DKIK	LOC6634210|XP_002057803.1|DVIR
OG0007495	LOC108079149|XP_017028885.1|DKIK	LOC6631700|XP_002054970.1|DVIR
OG0007496	LOC108083061|XP_017034184.1|DKIK	LOC6622124|XP_015030429.1|DVIR
OG0007497	LOC108071949|XP_017018404.1|DKIK	LOC6622186|XP_002047853.2|DVIR
OG0007498	LOC108083091|XP_017034228.1|DKIK	LOC6622172|XP_032290602.1|DVIR
OG0007499	LOC108083264|XP_017034462.1|DKIK	LOC6623727|XP_002047616.1|DVIR
OG0007500	LOC108083265|XP_017034463.1|DKIK	LOC6624728|XP_002047615.1|DVIR
OG0007501	LOC108083320|XP_017034551.1|DKIK	LOC6622747|XP_015031353.1|DVIR
OG0007502	LOC108071387|XP_017017620.1|DKIK	LOC26531133|XP_015030289.1|DVIR
OG0007503	LOC108077222|XP_017025969.1|DKIK	LOC6635727|XP_002059142.1|DVIR
OG0007504	LOC108075113|XP_017022884.1|DKIK	LOC6624362|XP_032290367.1|DVIR
OG0007505	LOC108072817|XP_017019599.1|DKIK	LOC6622646|XP_002047991.1|DVIR
OG0007506	LOC108072760|XP_017019522.1|DKIK	LOC6622723|XP_002047993.1|DVIR
OG0007507	LOC108074599|XP_017022204.1|DKIK	LOC6629208|XP_002052627.1|DVIR
OG0007508	LOC108074587|XP_017022183.1|DKIK	LOC6628504|XP_002051839.1|DVIR
OG0007509	LOC108079986|XP_017030042.1|DKIK	LOC6634225|XP_002057674.1|DVIR
OG0007510	LOC108082442|XP_017033301.1|DKIK	LOC6624989|XP_002048920.2|DVIR
OG0007511	LOC108072574|XP_017019269.1|DKIK	LOC6634364|XP_002057705.1|DVIR
OG0007512	LOC108077731|XP_017026718.1|DKIK	LOC26530583|XP_015026250.1|DVIR
OG0007513	LOC108086139|XP_017038484.1|DKIK	LOC6627600|XP_002052831.1|DVIR
OG0007514	LOC108079863|XP_017029863.1|DKIK	LOC6636852|XP_002060282.2|DVIR
OG0007515	LOC108072488|XP_017019144.1|DKIK	LOC6635645|XP_002059191.1|DVIR
OG0007516	LOC108081385|XP_017032030.1|DKIK	LOC6628180|XP_002052914.1|DVIR
OG0007517	LOC108075018|XP_017022758.1|DKIK	LOC6624090|XP_032291090.1|DVIR
OG0007518	LOC108070884|XP_017017018.1|DKIK	LOC6627193|XP_002049438.1|DVIR
OG0007519	LOC108078133|XP_017027247.1|DKIK	LOC6625688|XP_002049814.3|DVIR
OG0007520	LOC108070454|XP_017016423.1|DKIK	LOC6633363|XP_032296570.1|DVIR
OG0007521	LOC108071791|XP_017018159.1|DKIK	LOC6631729|XP_002055576.1|DVIR
OG0007522	LOC108082919|XP_017033998.1|DKIK	LOC6634780|XP_002058206.1|DVIR
OG0007523	LOC108073121|XP_017020103.1|DKIK	LOC6625860|XP_015029495.1|DVIR
OG0007524	LOC108077146|XP_017025856.1|DKIK	LOC6628506|XP_002051841.1|DVIR
OG0007525	LOC108085296|XP_017037343.1|DKIK	LOC6634344|XP_002057472.1|DVIR
OG0007526	LOC108081029|XP_017031479.1|DKIK	LOC6631014|XP_002054290.1|DVIR
OG0007527	LOC108073380|XP_017020448.1|DKIK	LOC6622497|XP_002047225.2|DVIR
OG0007528	LOC108085107|XP_017037072.1|DKIK	LOC6625802|XP_032293381.1|DVIR
OG0007529	LOC108076196|XP_017024420.1|DKIK	LOC6624743|XP_002049703.1|DVIR
OG0007530	LOC108073458|XP_017020582.1|DKIK	LOC6635262|XP_002058741.1|DVIR
OG0007531	LOC108085104|XP_017037065.1|DKIK	LOC6625243|XP_002049196.1|DVIR
OG0007532	LOC108070860|XP_017016981.1|DKIK	LOC6625921|XP_002049460.1|DVIR
OG0007533	LOC108083261|XP_017034459.1|DKIK	LOC6624720|XP_002048122.1|DVIR
