Orthogroup	DKIK.longest_only	DBIA.longest_only
OG0009492	LOC108072667|XP_017019395.1|DKIK	LOC108030768|XP_016959310.1|DBIA
OG0009493	LOC108084792|XP_017036624.1|DKIK	LOC108030789|XP_016959352.1|DBIA
OG0009494	LOC108084795|XP_017036630.1|DKIK	LOC108030792|XP_016959358.1|DBIA
OG0009495	LOC108075299|XP_017023182.1|DKIK	LOC108028345|XP_016955585.1|DBIA
OG0009496	LOC108070403|XP_017016343.1|DKIK	LOC108030885|XP_016959535.1|DBIA
OG0009497	LOC108075710|XP_017023730.1|DKIK	LOC108031236|XP_016959961.1|DBIA
OG0009498	LOC108075310|XP_017023203.1|DKIK	LOC108028641|XP_016956055.1|DBIA
OG0009499	LOC108075334|XP_017023233.1|DKIK	LOC108028577|XP_016955971.1|DBIA
OG0009500	LOC108075128|XP_017022900.1|DKIK	LOC108028176|XP_016955327.1|DBIA
OG0009501	LOC108083023|XP_017034144.1|DKIK	LOC108030527|XP_016958906.1|DBIA
OG0009502	LOC108084231|XP_017035844.1|DKIK	LOC108031394|XP_016960248.1|DBIA
OG0009503	LOC108075804|XP_017023864.1|DKIK	LOC108031560|XP_016960598.1|DBIA
OG0009504	LOC108075541|XP_017023533.1|DKIK	LOC108031646|XP_016960766.1|DBIA
OG0009505	LOC108072842|XP_017019627.1|DKIK	LOC108033552|XP_016963387.1|DBIA
OG0009506	LOC108077477|XP_017026286.1|DKIK	LOC108028139|XP_016955288.1|DBIA
OG0009507	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK	LOC108030004|XP_016958011.1|DBIA
OG0009508	LOC108075798|XP_017023858.1|DKIK	LOC108027950|XP_016955068.1|DBIA
OG0009509	LOC108076198|XP_017024421.1|DKIK	LOC108036264|XP_016967764.1|DBIA
OG0009510	LOC108071071|XP_017017238.1|DKIK	LOC108026227|XP_016952553.1|DBIA
OG0009511	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK	LOC108023069|XP_016947810.1|DBIA
OG0009512	LOC108080269|XP_017030422.1|DKIK	LOC108021881|XP_016946164.1|DBIA
OG0009513	LOC108071216|XP_017017389.1|DKIK	LOC108033050|XP_016962665.1|DBIA
OG0009514	LOC108080362|XP_017030566.1|DKIK	LOC108036284|XP_016967783.1|DBIA
OG0009515	LOC108079545|XP_017029372.1|DKIK	LOC108033265|XP_016963021.1|DBIA
OG0009516	LOC108082800|XP_017033840.1|DKIK	LOC108033978|XP_016964186.1|DBIA
OG0009517	LOC108082577|XP_017033527.1|DKIK	LOC108033692|XP_016963680.1|DBIA
OG0009518	LOC108071871|XP_017018287.1|DKIK	LOC108034687|XP_016965117.1|DBIA
OG0009519	LOC108079022|XP_017028690.1|DKIK	LOC108027826|XP_016954901.1|DBIA
OG0009520	LOC108075449|XP_017023393.1|DKIK	LOC108025080|XP_016950828.1|DBIA
OG0009521	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK	LOC108034621|XP_016965046.1|DBIA
OG0009522	LOC108078368|XP_017027683.1|DKIK	LOC108026852|XP_016953520.1|DBIA
OG0009523	LOC108078253|XP_017027475.1|DKIK	LOC108026661|XP_016953189.1|DBIA
OG0009525	LOC108078052|XP_017027104.1|DKIK	LOC108022319|XP_016946669.1|DBIA
OG0009526	LOC108072202|XP_017018751.1|DKIK	LOC108022369|XP_016946738.1|DBIA
OG0009527	LOC108076819|XP_017025339.1|DKIK	LOC108029957|XP_016957949.1|DBIA
OG0009528	LOC108076605|XP_017025008.1|DKIK	LOC108026528|XP_016952965.1|DBIA
OG0009529	LOC108074723|XP_017022355.1|DKIK	LOC108022662|XP_016947217.1|DBIA
OG0009530	LOC108078764|XP_017028296.1|DKIK	LOC108029330|XP_016957014.1|DBIA
OG0009531	LOC108082353|XP_017033181.1|DKIK	LOC108029990|XP_016957989.1|DBIA
OG0009532	LOC108072297|XP_017018853.1|DKIK	LOC108022434|XP_016946809.1|DBIA
OG0009533	LOC108082113|XP_017032902.1|DKIK	LOC108029401|XP_016957121.1|DBIA
OG0009534	LOC108084047|XP_017035558.1|DKIK	LOC108029426|XP_016957160.1|DBIA
OG0009535	LOC108072390|XP_017018987.1|DKIK	LOC108023034|XP_016947764.1|DBIA
OG0009536	LOC108085594|XP_017037750.1|DKIK	LOC108031110|XP_016959810.1|DBIA
OG0009537	LOC108085007|XP_017036929.1|DKIK	LOC108031712|XP_016960866.1|DBIA
OG0009538	LOC108086022|XP_017038322.1|DKIK	LOC108025119|XP_016950874.1|DBIA
OG0009539	LOC108084823|XP_017036675.1|DKIK	LOC108027456|XP_016954399.1|DBIA
OG0009540	LOC108074356|XP_017021871.1|DKIK	LOC108026113|XP_016952302.1|DBIA
OG0009541	LOC108077684|XP_017026602.1|DKIK	LOC108024543|XP_016950000.1|DBIA
OG0009542	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK	LOC108025124|XP_016950880.1|DBIA
OG0009543	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK	LOC108025167|XP_016950934.1|DBIA, LOC108025018|XP_016950763.1|DBIA
OG0009544	LOC108083119|XP_017034282.1|DKIK	LOC108032146|XP_016961476.1|DBIA
OG0009545	LOC108073712|XP_017020937.1|DKIK	LOC108025208|XP_016951030.1|DBIA
OG0009546	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK	LOC108030978|XP_016959667.1|DBIA
OG0009547	LOC108078444|XP_017027817.1|DKIK	LOC108022357|XP_016946728.1|DBIA, LOC108022353|XP_016946726.1|DBIA
OG0009548	LOC108086281|XP_017038658.1|DKIK	LOC108028208|XP_016955362.1|DBIA
OG0009549	LOC108080609|XP_017030922.1|DKIK	LOC108028046|XP_016955172.1|DBIA
OG0009549	LOC108080580|XP_017030873.1|DKIK	LOC108028126|XP_016955266.1|DBIA
OG0009550	LOC108084594|XP_017036400.1|DKIK, LOC108084513|XP_017036273.1|DKIK	LOC108028687|XP_016956120.1|DBIA, LOC108028694|XP_016956132.1|DBIA
OG0009557	LOC108073413|XP_017020507.1|DKIK	LOC108025978|XP_016952160.1|DBIA
OG0009560	LOC108083891|XP_017035373.1|DKIK	LOC108024033|XP_016949295.1|DBIA
OG0009562	LOC108082123|XP_017032914.1|DKIK	LOC108033405|XP_016963215.1|DBIA
OG0009563	LOC108070481|XP_017016456.1|DKIK	LOC108028781|XP_016956249.1|DBIA
OG0009564	LOC108071779|XP_017018124.1|DKIK	LOC108025782|XP_016951890.1|DBIA
OG0009565	LOC108077498|XP_017026315.1|DKIK	LOC108028626|XP_016956039.1|DBIA
OG0009567	LOC108075439|XP_017023381.1|DKIK	LOC108027159|XP_016953901.1|DBIA
OG0009568	LOC108081853|XP_017032583.1|DKIK	LOC108033425|XP_016963235.1|DBIA
OG0009569	LOC108082912|XP_017033985.1|DKIK	LOC108035759|XP_016966948.1|DBIA
OG0009571	LOC108070711|XP_017016794.1|DKIK	LOC108024508|XP_016949944.1|DBIA
OG0009572	LOC108071809|XP_017018197.1|DKIK	LOC108023799|XP_016948928.1|DBIA
OG0009573	LOC108083616|XP_017034979.1|DKIK	LOC108024802|XP_016950411.1|DBIA
OG0009574	LOC108076052|XP_017024220.1|DKIK	LOC108023381|XP_016948275.1|DBIA
OG0009575	LOC108078070|XP_017027124.1|DKIK	LOC108022297|XP_016946644.1|DBIA
OG0009576	LOC108085622|XP_017037783.1|DKIK	LOC108027102|XP_016953808.1|DBIA
OG0009577	LOC108074424|XP_017021950.1|DKIK	LOC108033616|XP_016963467.1|DBIA
OG0009579	LOC108074196|XP_017021626.1|DKIK	LOC108027616|XP_016954625.1|DBIA
OG0009580	LOC108078083|XP_017027160.1|DKIK	LOC108036485|XP_016968160.1|DBIA
OG0009582	LOC108078736|XP_017028232.1|DKIK	LOC108034821|XP_016965402.1|DBIA
OG0009583	LOC108071209|XP_017017379.1|DKIK	LOC108033021|XP_016962638.1|DBIA
OG0009584	LOC108071724|XP_017018037.1|DKIK	LOC108025651|XP_016951679.1|DBIA
OG0009585	LOC108073425|XP_017020533.1|DKIK	LOC108026252|XP_016952595.1|DBIA
OG0009586	LOC108078665|XP_017028085.1|DKIK	LOC108034706|XP_016965135.1|DBIA
OG0009587	LOC108076184|XP_017024405.1|DKIK	LOC108026946|XP_016953649.1|DBIA
OG0009588	LOC108073316|XP_017020365.1|DKIK	LOC108026024|XP_016952205.1|DBIA
OG0009589	LOC108079755|XP_017029664.1|DKIK	LOC108028587|XP_016955993.1|DBIA
OG0009590	LOC108073845|XP_017021115.1|DKIK	LOC108028663|XP_016956081.1|DBIA
OG0009591	LOC108072104|XP_017018607.1|DKIK	LOC108031556|XP_016960588.1|DBIA
OG0009592	LOC108081774|XP_017032477.1|DKIK	LOC108031868|XP_016961116.1|DBIA
OG0009593	LOC108081766|XP_017032457.1|DKIK	LOC108032175|XP_016961517.1|DBIA
OG0009594	LOC108072053|XP_017018535.1|DKIK	LOC108026119|XP_016952311.1|DBIA
OG0009595	LOC108084129|XP_017035656.1|DKIK	LOC108027085|XP_016953790.1|DBIA
OG0009596	LOC108084044|XP_017035551.1|DKIK	LOC108027457|XP_016954401.1|DBIA
OG0009597	LOC108083997|XP_017035499.1|DKIK	LOC108027067|XP_016953766.1|DBIA
OG0009598	LOC108084310|XP_017035963.1|DKIK	LOC108027327|XP_016954225.1|DBIA
OG0009599	LOC108081494|XP_017032194.1|DKIK	LOC108024874|XP_016950508.1|DBIA
OG0009600	LOC108081025|XP_017031476.1|DKIK	LOC108026133|XP_016952336.1|DBIA
OG0009601	LOC108073171|XP_017020166.1|DKIK	LOC108026114|XP_016952303.1|DBIA
OG0009602	LOC108077668|XP_017026577.1|DKIK	LOC108025153|XP_016950919.1|DBIA
OG0009603	LOC108085430|XP_017037508.1|DKIK	LOC108031602|XP_016960669.1|DBIA
OG0009604	LOC108083468|XP_017034744.1|DKIK	LOC108023348|XP_016948181.1|DBIA
OG0009605	LOC108085850|XP_017038096.1|DKIK	LOC108025097|XP_016950848.1|DBIA
OG0009606	LOC108085839|XP_017038085.1|DKIK	LOC108025062|XP_016950809.1|DBIA
OG0009607	LOC108085854|XP_017038101.1|DKIK	LOC108025127|XP_016950883.1|DBIA
OG0009608	LOC108073177|XP_017020172.1|DKIK	LOC108026078|XP_016952265.1|DBIA
OG0009609	LOC108085627|XP_017037797.1|DKIK	LOC108023893|XP_016949071.1|DBIA
OG0009610	LOC108084374|XP_017036050.1|DKIK	LOC108031760|XP_016960957.1|DBIA
OG0009611	LOC108084376|XP_017036051.1|DKIK	LOC108031344|XP_016960097.1|DBIA
OG0009612	LOC108084809|XP_017036658.1|DKIK	LOC108027002|XP_016953690.1|DBIA
OG0009613	LOC108077131|XP_017025831.1|DKIK	LOC108035201|XP_016966198.1|DBIA
OG0009614	LOC108073040|XP_017020029.1|DKIK	LOC108030985|XP_016959674.1|DBIA
OG0009615	LOC108084937|XP_017036825.1|DKIK	LOC108025185|XP_016950982.1|DBIA
OG0009616	LOC108084925|XP_017036811.1|DKIK	LOC108025116|XP_016950870.1|DBIA
OG0009617	LOC108074094|XP_017021474.1|DKIK	LOC108024259|XP_016949638.1|DBIA
OG0009618	LOC108083683|XP_017035053.1|DKIK	LOC108027262|XP_016954162.1|DBIA
OG0009619	LOC108075547|XP_017023541.1|DKIK	LOC108031768|XP_016960964.1|DBIA
OG0009620	LOC108084915|XP_017036801.1|DKIK	LOC108031175|XP_016959883.1|DBIA
OG0009621	LOC108084918|XP_017036804.1|DKIK	LOC108031023|XP_016959711.1|DBIA
OG0009622	LOC108085675|XP_017037858.1|DKIK	LOC108031150|XP_016959854.1|DBIA
OG0009623	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK	LOC108027000|XP_016953688.1|DBIA
OG0009624	LOC108070664|XP_017016724.1|DKIK	LOC108023886|XP_016949060.1|DBIA
OG0009625	LOC108073702|XP_017020926.1|DKIK	LOC108025399|XP_016951363.1|DBIA
OG0009626	LOC108083667|XP_017035028.1|DKIK	LOC108031317|XP_016960053.1|DBIA
OG0009627	LOC108083666|XP_017035027.1|DKIK	LOC108031277|XP_016960007.1|DBIA
OG0009628	LOC108083671|XP_017035038.1|DKIK	LOC108031356|XP_016960115.1|DBIA
OG0009629	LOC108084097|XP_017035613.1|DKIK	LOC108024431|XP_016949838.1|DBIA
OG0009630	LOC108084084|XP_017035596.1|DKIK	LOC108024393|XP_016949793.1|DBIA
OG0009631	LOC108084590|XP_017036354.1|DKIK	LOC108024908|XP_016950574.1|DBIA
OG0009632	LOC108084336|XP_017035986.1|DKIK	LOC108032213|XP_016961566.1|DBIA
OG0009633	LOC108072897|XP_017019709.1|DKIK	LOC108022199|XP_016946540.1|DBIA
OG0009634	LOC108086037|XP_017038346.1|DKIK	LOC108025304|XP_016951191.1|DBIA
OG0009635	LOC108077876|XP_017026901.1|DKIK	LOC108031806|XP_016961017.1|DBIA
OG0009636	LOC108075307|XP_017023200.1|DKIK	LOC108028051|XP_016955179.1|DBIA
OG0009637	LOC108075632|XP_017023658.1|DKIK	LOC108032020|XP_016961315.1|DBIA
OG0009638	LOC108085677|XP_017037860.1|DKIK	LOC108031295|XP_016960027.1|DBIA
OG0009639	LOC108080443|XP_017030668.1|DKIK	LOC108027074|XP_016953777.1|DBIA
OG0009640	LOC108085585|XP_017037741.1|DKIK	LOC108025511|XP_016951522.1|DBIA
OG0009641	LOC108075383|XP_017023282.1|DKIK	LOC108031008|XP_016959697.1|DBIA
OG0009642	LOC108075457|XP_017023399.1|DKIK	LOC108031152|XP_016959857.1|DBIA
OG0009643	LOC108077670|XP_017026580.1|DKIK	LOC108022984|XP_016947704.1|DBIA
OG0009644	LOC108080906|XP_017031298.1|DKIK	LOC108024864|XP_016950495.1|DBIA
OG0009645	LOC108080996|XP_017031411.1|DKIK	LOC108024458|XP_016949865.1|DBIA
OG0009646	LOC108073740|XP_017020992.1|DKIK	LOC108025005|XP_016950750.1|DBIA
OG0009647	LOC108073691|XP_017020912.1|DKIK	LOC108025108|XP_016950860.1|DBIA
OG0009648	LOC108070694|XP_017016767.1|DKIK	LOC108027277|XP_016954141.1|DBIA
OG0009649	LOC108081003|XP_017031426.1|DKIK	LOC108024554|XP_016950024.1|DBIA
OG0009650	LOC108072567|XP_017019247.1|DKIK	LOC108034395|XP_016964768.1|DBIA
OG0009651	LOC108082008|XP_017032752.1|DKIK	LOC108033610|XP_016963462.1|DBIA
OG0009652	LOC108086066|XP_017038372.1|DKIK	LOC108032752|XP_016962231.1|DBIA
OG0009653	LOC108086080|XP_017038387.1|DKIK	LOC108029292|XP_016956983.1|DBIA
OG0009654	LOC108086070|XP_017038378.1|DKIK	LOC108029293|XP_016956984.1|DBIA
OG0009655	LOC108077033|XP_017025651.1|DKIK	LOC108036733|XP_016968525.1|DBIA
OG0009656	LOC108075908|XP_017024020.1|DKIK	LOC108032532|XP_016961882.1|DBIA
OG0009657	LOC108077326|XP_017026103.1|DKIK	LOC108028918|XP_016956426.1|DBIA
OG0009658	LOC108082097|XP_017032881.1|DKIK	LOC108033472|XP_016963298.1|DBIA
OG0009659	LOC108077170|XP_017025894.1|DKIK	LOC108027897|XP_016955005.1|DBIA
OG0009660	LOC108074509|XP_017022076.1|DKIK	LOC108036058|XP_016967490.1|DBIA
OG0009661	LOC108079573|XP_017029406.1|DKIK	LOC108034299|XP_016964651.1|DBIA
OG0009662	LOC108082077|XP_017032858.1|DKIK	LOC108034156|XP_016964448.1|DBIA
OG0009663	LOC108079632|XP_017029504.1|DKIK	LOC108029206|XP_016956873.1|DBIA
OG0009664	LOC108086214|XP_017038565.1|DKIK	LOC108027812|XP_016954879.1|DBIA
OG0009665	LOC108079184|XP_017028929.1|DKIK	LOC108029281|XP_016956969.1|DBIA
OG0009666	LOC108081430|XP_017032102.1|DKIK	LOC108033688|XP_016963663.1|DBIA
OG0009667	LOC108074563|XP_017022154.1|DKIK	LOC108033942|XP_016964116.1|DBIA
OG0009668	LOC108074779|XP_017022446.1|DKIK	LOC108034324|XP_016964684.1|DBIA
OG0009669	LOC108070535|XP_017016548.1|DKIK	LOC108033795|XP_016963894.1|DBIA
OG0009670	LOC108086223|XP_017038577.1|DKIK	LOC108029162|XP_016956791.1|DBIA
OG0009671	LOC108079552|XP_017029378.1|DKIK	LOC108033380|XP_016963189.1|DBIA
OG0009672	LOC108076937|XP_017025474.1|DKIK	LOC108032397|XP_016961706.1|DBIA
OG0009673	LOC108076983|XP_017025529.1|DKIK	LOC108032359|XP_016961660.1|DBIA
OG0009674	LOC108082882|XP_017033953.1|DKIK	LOC108032370|XP_016961679.1|DBIA
OG0009675	LOC108072597|XP_017019298.1|DKIK	LOC108029205|XP_016956871.1|DBIA
OG0009676	LOC108081864|XP_017032593.1|DKIK	LOC108033939|XP_016964112.1|DBIA
OG0009677	LOC108074859|XP_017022561.1|DKIK	LOC108036159|XP_016967640.1|DBIA
OG0009678	LOC108070518|XP_017016507.1|DKIK	LOC108033727|XP_016963761.1|DBIA
OG0009679	LOC108074629|XP_017022237.1|DKIK	LOC108034259|XP_016964605.1|DBIA
OG0009680	LOC108070391|XP_017016333.1|DKIK	LOC108032555|XP_016961925.1|DBIA
OG0009681	LOC108076208|XP_017024432.1|DKIK	LOC108022223|XP_016946566.1|DBIA
OG0009682	LOC108076559|XP_017024959.1|DKIK	LOC108022296|XP_016946643.1|DBIA
OG0009683	LOC108080703|XP_017031030.1|DKIK	LOC108030204|XP_016958451.1|DBIA
OG0009684	LOC108080709|XP_017031035.1|DKIK	LOC108030202|XP_016958448.1|DBIA
OG0009685	LOC108081309|XP_017031890.1|DKIK	LOC108029920|XP_016957902.1|DBIA
OG0009686	LOC108072884|XP_017019694.1|DKIK	LOC108022103|XP_016946434.1|DBIA
OG0009687	LOC108073032|XP_017019982.1|DKIK	LOC108023020|XP_016947744.1|DBIA
OG0009688	LOC108082488|XP_017033391.1|DKIK	LOC108030297|XP_016958620.1|DBIA
OG0009689	LOC108081149|XP_017031677.1|DKIK	LOC108029848|XP_016957825.1|DBIA
OG0009690	LOC108074740|XP_017022401.1|DKIK	LOC108022878|XP_016947562.1|DBIA
OG0009691	LOC108082495|XP_017033405.1|DKIK	LOC108026711|XP_016953302.1|DBIA
OG0009692	LOC108076191|XP_017024410.1|DKIK	LOC108036299|XP_016967799.1|DBIA
OG0009694	LOC108071982|XP_017018444.1|DKIK	LOC108022826|XP_016947457.1|DBIA
OG0009695	LOC108072352|XP_017018931.1|DKIK	LOC108022452|XP_016946849.1|DBIA
OG0009696	LOC108073046|XP_017019999.1|DKIK	LOC108030353|XP_016958709.1|DBIA
OG0009697	LOC108077653|XP_017026558.1|DKIK	LOC108034760|XP_016965196.1|DBIA
OG0009698	LOC108080730|XP_017031078.1|DKIK	LOC108030332|XP_016958682.1|DBIA
OG0009699	LOC108078235|XP_017027427.1|DKIK	LOC108023025|XP_016947751.1|DBIA
OG0009700	LOC108076391|XP_017024717.1|DKIK	LOC108022991|XP_016947710.1|DBIA
OG0009701	LOC108084956|XP_017036844.1|DKIK	LOC108025483|XP_016951487.1|DBIA
OG0009702	LOC108080729|XP_017031077.1|DKIK	LOC108029893|XP_016957871.1|DBIA
OG0009703	LOC108074301|XP_017021779.1|DKIK	LOC108029165|XP_016956795.1|DBIA
OG0009704	LOC108076627|XP_017025042.1|DKIK	LOC108029394|XP_016957111.1|DBIA
OG0009705	LOC108082581|XP_017033528.1|DKIK	LOC108022936|XP_016947638.1|DBIA
OG0009706	LOC108082311|XP_017033131.1|DKIK	LOC108022299|XP_016946648.1|DBIA
OG0009707	LOC108084200|XP_017035799.1|DKIK	LOC108032029|XP_016961328.1|DBIA
OG0009708	LOC108081302|XP_017031877.1|DKIK	LOC108029896|XP_016957875.1|DBIA
OG0009709	LOC108081337|XP_017031967.1|DKIK	LOC108030305|XP_016958628.1|DBIA
OG0009710	LOC108081335|XP_017031965.1|DKIK	LOC108030306|XP_016958630.1|DBIA
OG0009711	LOC108081287|XP_017031864.1|DKIK	LOC108030044|XP_016958105.1|DBIA
OG0009712	LOC108084386|XP_017036068.1|DKIK	LOC108035020|XP_016965852.1|DBIA
OG0009713	LOC108082534|XP_017033458.1|DKIK	LOC108029548|XP_016957354.1|DBIA
OG0009714	LOC108085096|XP_017037057.1|DKIK	LOC108030316|XP_016958644.1|DBIA
OG0009715	LOC108078370|XP_017027684.1|DKIK	LOC108026853|XP_016953521.1|DBIA
OG0009716	LOC108078518|XP_017027912.1|DKIK	LOC108029609|XP_016957478.1|DBIA
OG0009717	LOC108082540|XP_017033465.1|DKIK	LOC108030214|XP_016958470.1|DBIA
OG0009718	LOC108079912|XP_017029939.1|DKIK	LOC108029378|XP_016957094.1|DBIA
OG0009719	LOC108070773|XP_017016861.1|DKIK	LOC108023065|XP_016947802.1|DBIA
OG0009720	LOC108076345|XP_017024622.1|DKIK	LOC108036369|XP_016967942.1|DBIA
OG0009721	LOC108082380|XP_017033211.1|DKIK	LOC108022203|XP_016946545.1|DBIA
OG0009722	LOC108074702|XP_017022331.1|DKIK	LOC108022611|XP_016947136.1|DBIA
OG0009723	LOC108078670|XP_017028091.1|DKIK	LOC108034576|XP_016964996.1|DBIA
OG0009724	LOC108078187|XP_017027344.1|DKIK	LOC108022905|XP_016947598.1|DBIA
OG0009725	LOC108077936|XP_017026962.1|DKIK	LOC108026513|XP_016952948.1|DBIA
OG0009726	LOC108071451|XP_017017696.1|DKIK	LOC108023430|XP_016948410.1|DBIA
OG0009727	LOC108080859|XP_017031252.1|DKIK	LOC108029794|XP_016957797.1|DBIA
OG0009728	LOC108082092|XP_017032877.1|DKIK	LOC108026595|XP_016953056.1|DBIA
OG0009729	LOC108082091|XP_017032876.1|DKIK	LOC108026598|XP_016953058.1|DBIA
OG0009730	LOC108084457|XP_017036155.1|DKIK	LOC108025667|XP_016951694.1|DBIA
OG0009731	LOC108073072|XP_017020027.1|DKIK	LOC108029855|XP_016957833.1|DBIA
OG0009732	LOC108070757|XP_017016843.1|DKIK	LOC108029738|XP_016957713.1|DBIA
OG0009733	LOC108074149|XP_017021538.1|DKIK	LOC108023330|XP_016948140.1|DBIA
OG0009734	LOC108071665|XP_017017959.1|DKIK	LOC108023786|XP_016948914.1|DBIA
OG0009735	LOC108074317|XP_017021802.1|DKIK	LOC108028160|XP_016955308.1|DBIA
OG0009736	LOC108076085|XP_017024288.1|DKIK	LOC108023485|XP_016948497.1|DBIA
OG0009737	LOC108073183|XP_017020178.1|DKIK	LOC108023656|XP_016948768.1|DBIA
OG0009738	LOC108083359|XP_017034591.1|DKIK	LOC108035753|XP_016966940.1|DBIA
OG0009739	LOC108083382|XP_017034618.1|DKIK	LOC108035757|XP_016966945.1|DBIA
OG0009740	LOC108083883|XP_017035363.1|DKIK	LOC108025861|XP_016952018.1|DBIA
OG0009741	LOC108082128|XP_017032919.1|DKIK	LOC108032467|XP_016961781.1|DBIA
OG0009742	LOC108079232|XP_017029005.1|DKIK	LOC108023946|XP_016949122.1|DBIA
OG0009743	LOC108080350|XP_017030543.1|DKIK	LOC108033188|XP_016962919.1|DBIA
OG0009744	LOC108083866|XP_017035342.1|DKIK	LOC108036562|XP_016968294.1|DBIA
OG0009745	LOC108078994|XP_017028660.1|DKIK	LOC108033088|XP_016962772.1|DBIA
OG0009746	LOC108084775|XP_017036584.1|DKIK	LOC108034711|XP_016965141.1|DBIA
OG0009747	LOC108074523|XP_017022089.1|DKIK	LOC108032833|XP_016962338.1|DBIA
OG0009748	LOC108083557|XP_017034901.1|DKIK	LOC108024244|XP_016949614.1|DBIA
OG0009749	LOC108080604|XP_017030914.1|DKIK	LOC108028116|XP_016955254.1|DBIA
OG0009750	LOC108075037|XP_017022794.1|DKIK	LOC108034577|XP_016964998.1|DBIA
OG0009751	LOC108085753|XP_017037980.1|DKIK	LOC108023632|XP_016948734.1|DBIA
OG0009752	LOC108083370|XP_017034603.1|DKIK	LOC108023242|XP_016948009.1|DBIA
OG0009753	LOC108083438|XP_017034682.1|DKIK	LOC108023611|XP_016948707.1|DBIA
OG0009754	LOC108072353|XP_017018933.1|DKIK	LOC108022451|XP_016946848.1|DBIA
OG0009755	LOC108083537|XP_017034869.1|DKIK	LOC108025842|XP_016951996.1|DBIA
OG0009756	LOC108080114|XP_017030234.1|DKIK	LOC108027621|XP_016954632.1|DBIA
OG0009757	LOC108072254|XP_017018806.1|DKIK	LOC108023115|XP_016947870.1|DBIA
OG0009758	LOC108075730|XP_017023762.1|DKIK	LOC108026260|XP_016952602.1|DBIA
OG0009759	LOC108083584|XP_017034936.1|DKIK	LOC108032979|XP_016962547.1|DBIA
OG0009760	LOC108075974|XP_017024114.1|DKIK	LOC108024257|XP_016949633.1|DBIA
OG0009761	LOC108080057|XP_017030131.1|DKIK	LOC108024262|XP_016949637.1|DBIA
OG0009762	LOC108084646|XP_017036426.1|DKIK	LOC108023285|XP_016948066.1|DBIA
OG0009763	LOC108079698|XP_017029592.1|DKIK	LOC108028532|XP_016955921.1|DBIA
OG0009764	LOC108078671|XP_017028093.1|DKIK	LOC108034704|XP_016965134.1|DBIA
OG0009765	LOC108071482|XP_017017730.1|DKIK	LOC108028219|XP_016955378.1|DBIA
OG0009766	LOC108071598|XP_017017869.1|DKIK	LOC108028403|XP_016955707.1|DBIA
OG0009767	LOC108071575|XP_017017845.1|DKIK	LOC108028758|XP_016956220.1|DBIA
OG0009768	LOC108073910|XP_017021195.1|DKIK	LOC108035583|XP_016966743.1|DBIA
OG0009769	LOC108078934|XP_017028571.1|DKIK	LOC108028878|XP_016956363.1|DBIA
OG0009770	LOC108077992|XP_017027035.1|DKIK	LOC108028169|XP_016955319.1|DBIA
OG0009771	LOC108079071|XP_017028774.1|DKIK	LOC108029975|XP_016957974.1|DBIA
OG0009772	LOC108078488|XP_017027863.1|DKIK	LOC108027799|XP_016954866.1|DBIA
OG0009773	LOC108079712|XP_017029609.1|DKIK	LOC108035405|XP_016966514.1|DBIA
OG0009774	LOC108077470|XP_017026277.1|DKIK	LOC108034454|XP_016964828.1|DBIA
OG0009775	LOC108078329|XP_017027621.1|DKIK	LOC108028635|XP_016956047.1|DBIA
OG0009776	LOC108078632|XP_017028045.1|DKIK	LOC108035202|XP_016966196.1|DBIA
OG0009777	LOC108071639|XP_017017916.1|DKIK	LOC108035387|XP_016966483.1|DBIA
OG0009778	LOC108075078|XP_017022849.1|DKIK	LOC108035672|XP_016966869.1|DBIA
OG0009779	LOC108071634|XP_017017907.1|DKIK	LOC108028696|XP_016956130.1|DBIA
OG0009780	LOC108071651|XP_017017935.1|DKIK	LOC108028770|XP_016956234.1|DBIA
OG0009781	LOC108071635|XP_017017909.1|DKIK	LOC108028647|XP_016956061.1|DBIA
OG0009782	LOC108079740|XP_017029641.1|DKIK	LOC108035054|XP_016965923.1|DBIA
OG0009783	LOC108072796|XP_017019569.1|DKIK	LOC108030901|XP_016959572.1|DBIA
OG0009784	LOC108075055|XP_017022825.1|DKIK	LOC108034506|XP_016964915.1|DBIA
OG0009785	LOC108078580|XP_017027989.1|DKIK	LOC108028002|XP_016955119.1|DBIA
OG0009786	LOC108078582|XP_017027991.1|DKIK	LOC108028281|XP_016955479.1|DBIA
OG0009787	LOC108078730|XP_017028221.1|DKIK	LOC108030359|XP_016958719.1|DBIA
OG0009788	LOC108075041|XP_017022797.1|DKIK	LOC108035632|XP_016966820.1|DBIA
OG0009789	LOC108079732|XP_017029632.1|DKIK	LOC108035220|XP_016966234.1|DBIA
OG0009790	LOC108072281|XP_017018835.1|DKIK	LOC108022385|XP_016946756.1|DBIA
