Orthogroup	DKIK.longest_only	DSUZ.longest_only
OG0010454	LOC108079749|XP_017029653.1|DKIK	LOC108006677|XP_016925705.1|DSUZ
OG0010455	LOC108078758|XP_017028281.1|DKIK	LOC108013156|XP_016934337.1|DSUZ
OG0010456	LOC108071889|XP_017018306.1|DKIK	LOC108004797|XP_016923338.2|DSUZ
OG0010457	LOC108078674|XP_017028096.1|DKIK	LOC108006637|XP_036671634.1|DSUZ
OG0010458	LOC108078644|XP_017028062.1|DKIK	LOC108020193|XP_036671744.1|DSUZ
OG0010459	LOC108078576|XP_017027984.1|DKIK	LOC118877412|XP_036672019.1|DSUZ
OG0010460	LOC108078572|XP_017027981.1|DKIK	LOC108006642|XP_036671725.1|DSUZ
OG0010461	LOC108071928|XP_017018381.1|DKIK	LOC118877286|XP_036671183.1|DSUZ
OG0010462	LOC108079092|XP_017028807.1|DKIK	LOC108014338|XP_036670336.1|DSUZ
OG0010463	LOC108078686|XP_017028123.1|DKIK	LOC108019379|XP_016942691.2|DSUZ
OG0010464	LOC108078608|XP_017028018.1|DKIK	LOC108019367|XP_016942677.2|DSUZ
OG0010465	LOC108084437|XP_017036134.1|DKIK	LOC108011313|XP_016931908.1|DSUZ
OG0010466	LOC108084397|XP_017036081.1|DKIK	LOC108011321|XP_016931918.1|DSUZ
OG0010467	LOC108084401|XP_017036087.1|DKIK	LOC108011324|XP_016931923.2|DSUZ
OG0010468	LOC108083691|XP_017035065.1|DKIK	LOC108013518|XP_016934902.1|DSUZ
OG0010469	LOC108079849|XP_017029846.1|DKIK	LOC108012781|XP_016933703.1|DSUZ
OG0010470	LOC108070590|XP_017016638.1|DKIK	LOC108006846|XP_016925885.1|DSUZ
OG0010471	LOC108070554|XP_017016569.1|DKIK	LOC108006865|XP_036671029.1|DSUZ
OG0010472	LOC108075046|XP_017022803.1|DKIK	LOC108012773|XP_016933696.1|DSUZ
OG0010473	LOC108085989|XP_017038279.1|DKIK	LOC108011440|XP_016932060.1|DSUZ
OG0010474	LOC108071621|XP_017017890.1|DKIK	LOC108012775|XP_016933698.1|DSUZ
OG0010475	LOC108078840|XP_017028421.1|DKIK	LOC108013109|XP_016934247.1|DSUZ
OG0010476	LOC108078566|XP_017027974.1|DKIK	LOC108013477|XP_016934849.1|DSUZ
OG0010477	LOC108079771|XP_017029697.1|DKIK	LOC108011851|XP_016932579.2|DSUZ
OG0010478	LOC108078415|XP_017027771.1|DKIK	LOC108005841|XP_036671681.1|DSUZ
OG0010479	LOC108078029|XP_017027082.1|DKIK	LOC108005770|XP_016924588.2|DSUZ
OG0010480	LOC108077488|XP_017026300.1|DKIK	LOC108012680|XP_016933596.1|DSUZ
OG0010481	LOC108071936|XP_017018390.1|DKIK	LOC108015550|XP_036671502.1|DSUZ
OG0010482	LOC108070478|XP_017016453.1|DKIK	LOC108011758|XP_016932478.2|DSUZ
OG0010483	LOC108072750|XP_017019508.1|DKIK	LOC108013168|XP_016934354.1|DSUZ
OG0010484	LOC108083310|XP_017034537.1|DKIK	LOC108007674|XP_016926885.2|DSUZ
OG0010485	LOC108082999|XP_017034112.1|DKIK	LOC108005526|XP_036671737.1|DSUZ
OG0010486	LOC108070409|XP_017016351.1|DKIK	LOC108015882|XP_016937939.2|DSUZ
OG0010487	LOC108073799|XP_017021060.1|DKIK	LOC108015409|XP_016937323.2|DSUZ
OG0010488	LOC108080669|XP_017030989.1|DKIK	LOC108010489|XP_036672412.1|DSUZ
OG0010489	LOC108075136|XP_017022909.1|DKIK	LOC108007403|XP_016926545.1|DSUZ
OG0010490	LOC108085141|XP_017037149.1|DKIK	LOC108008987|XP_016928419.1|DSUZ
OG0010491	LOC108072276|XP_017018831.1|DKIK	LOC108008938|XP_016928338.1|DSUZ
OG0010492	LOC108080613|XP_017030926.1|DKIK, LOC108085504|XP_017037614.1|DKIK	LOC108015534|XP_036672077.1|DSUZ
OG0010493	LOC108080633|XP_017030946.1|DKIK	LOC108015619|XP_036672132.1|DSUZ
OG0010494	LOC108084762|XP_017036566.1|DKIK	LOC108007441|XP_016926591.1|DSUZ, LOC118877504|XP_036672428.1|DSUZ
OG0010495	LOC108084786|XP_017036611.1|DKIK	LOC108013261|XP_016934508.1|DSUZ
OG0010496	LOC108075197|XP_017023022.1|DKIK	LOC108006161|XP_016925101.2|DSUZ
OG0010497	LOC108075338|XP_017023242.1|DKIK	LOC108005534|XP_036671354.1|DSUZ
OG0010498	LOC108078019|XP_017027068.1|DKIK	LOC108008741|XP_016928128.1|DSUZ
OG0010499	LOC108078056|XP_017027109.1|DKIK	LOC108008884|XP_016928277.1|DSUZ
OG0010500	LOC108076558|XP_017024958.1|DKIK	LOC108008955|XP_016928354.2|DSUZ
OG0010501	LOC108074688|XP_017022303.1|DKIK	LOC108009004|XP_016928437.1|DSUZ
OG0010503	LOC108085101|XP_017037062.1|DKIK	LOC108008800|XP_016928187.1|DSUZ
OG0010505	LOC108076743|XP_017025227.1|DKIK	LOC108019841|XP_016943362.1|DSUZ
OG0010507	LOC108072264|XP_017018821.1|DKIK	LOC108008809|XP_016928203.1|DSUZ
OG0010508	LOC108074220|XP_017021654.1|DKIK	LOC108009035|XP_016928498.1|DSUZ
OG0010510	LOC108078053|XP_017027106.1|DKIK	LOC108008668|XP_016928051.1|DSUZ
OG0010511	LOC108072870|XP_017019678.1|DKIK	LOC108008221|XP_016927501.1|DSUZ
OG0010512	LOC108070812|XP_017016900.1|DKIK	LOC108010053|XP_016930354.1|DSUZ
OG0010513	LOC108070797|XP_017016886.1|DKIK	LOC108008799|XP_016928186.1|DSUZ
OG0010514	LOC108070865|XP_017016986.1|DKIK	LOC108009746|XP_016929833.1|DSUZ
OG0010515	LOC108072411|XP_017019004.1|DKIK	LOC108008580|XP_016927945.1|DSUZ
OG0010516	LOC108074666|XP_017022274.1|DKIK	LOC108019674|XP_016943054.1|DSUZ
OG0010517	LOC108076634|XP_017025049.1|DKIK	LOC108008782|XP_016928169.1|DSUZ
OG0010518	LOC108078278|XP_017027519.1|DKIK	LOC108009062|XP_016928556.1|DSUZ
OG0010519	LOC108082352|XP_017033178.1|DKIK	LOC108019704|XP_016943088.1|DSUZ
OG0010520	LOC108076218|XP_017024449.1|DKIK	LOC108008712|XP_016928099.1|DSUZ
OG0010521	LOC108082390|XP_017033224.1|DKIK	LOC108009801|XP_016929962.1|DSUZ
OG0010522	LOC108078508|XP_017027900.1|DKIK	LOC108019574|XP_016942899.1|DSUZ
OG0010523	LOC108078505|XP_017027896.1|DKIK	LOC108019831|XP_016943339.1|DSUZ
OG0010524	LOC108085093|XP_017037056.1|DKIK	LOC108008438|XP_016927776.1|DSUZ
OG0010525	LOC108082163|XP_017032955.1|DKIK	LOC108009180|XP_016928803.1|DSUZ
OG0010526	LOC108082133|XP_017032924.1|DKIK	LOC108008772|XP_016928159.1|DSUZ
OG0010528	LOC108072226|XP_017018778.1|DKIK	LOC108008866|XP_016928259.1|DSUZ
OG0010529	LOC108072282|XP_017018837.1|DKIK	LOC108008919|XP_016928315.1|DSUZ
OG0010530	LOC108076170|XP_017024390.1|DKIK	LOC108009567|XP_016929519.1|DSUZ
OG0010531	LOC108073412|XP_017020506.1|DKIK	LOC108006631|XP_016925654.2|DSUZ
OG0010532	LOC108085423|XP_017037495.1|DKIK	LOC108018541|XP_016941584.2|DSUZ
OG0010533	LOC108080644|XP_017030957.1|DKIK	LOC108015624|XP_016937605.2|DSUZ
OG0010534	LOC108084827|XP_017036678.1|DKIK	LOC108018383|XP_016941418.1|DSUZ
OG0010535	LOC108076401|XP_017024770.1|DKIK	LOC108015962|XP_016938033.1|DSUZ, LOC108015582|XP_016937553.1|DSUZ
OG0010536	LOC108076667|XP_017025130.1|DKIK	LOC108015568|XP_036672736.1|DSUZ
OG0010537	LOC108085413|XP_017037470.1|DKIK	LOC108018551|XP_016941593.2|DSUZ
OG0010538	LOC108081076|XP_017031545.1|DKIK	LOC108014545|XP_036673260.1|DSUZ
OG0010539	LOC108080861|XP_017031254.1|DKIK	LOC108006466|XP_016925478.1|DSUZ, LOC108006467|XP_036673462.1|DSUZ
OG0010540	LOC108073745|XP_017020997.1|DKIK	LOC108017270|XP_016939774.2|DSUZ
OG0010541	LOC108073789|XP_017021045.1|DKIK	LOC108015893|XP_016937951.2|DSUZ
OG0010542	LOC108085645|XP_017037824.1|DKIK	LOC108016002|XP_036674829.1|DSUZ
OG0010543	LOC108085852|XP_017038099.1|DKIK	LOC108016447|XP_036675324.1|DSUZ
OG0010544	LOC108073260|XP_017020307.1|DKIK	LOC118877798|XP_036673816.1|DSUZ, LOC108018774|XP_016941845.1|DSUZ
OG0010545	LOC108084538|XP_017036264.1|DKIK	LOC108014114|XP_036673929.1|DSUZ
OG0010546	LOC108085673|XP_017037855.1|DKIK	LOC108020109|XP_036672752.1|DSUZ
OG0010547	LOC108085676|XP_017037859.1|DKIK	LOC108020128|XP_036672846.1|DSUZ
OG0010548	LOC108085573|XP_017037702.1|DKIK	LOC108006068|XP_036675602.1|DSUZ
OG0010549	LOC108085723|XP_017037937.1|DKIK	LOC108018667|XP_036672650.1|DSUZ
OG0010550	LOC108077607|XP_017026505.1|DKIK	LOC108007581|XP_016926762.1|DSUZ
OG0010551	LOC108073385|XP_017020459.1|DKIK	LOC108015494|XP_016937431.2|DSUZ
OG0010552	LOC108073685|XP_017020902.1|DKIK	LOC108012152|XP_016932933.2|DSUZ
OG0010553	LOC108073673|XP_017020887.1|DKIK	LOC108012149|XP_016932930.2|DSUZ
OG0010554	LOC108083766|XP_017035179.1|DKIK	LOC108015919|XP_036673402.1|DSUZ
OG0010555	LOC108083758|XP_017035170.1|DKIK	LOC108005980|XP_016924909.1|DSUZ
OG0010556	LOC108077647|XP_017026549.1|DKIK	LOC108007570|XP_016926751.1|DSUZ
OG0010557	LOC108081488|XP_017032175.1|DKIK	LOC108006064|XP_016924997.1|DSUZ
OG0010558	LOC108081506|XP_017032213.1|DKIK	LOC108012129|XP_016932909.2|DSUZ
OG0010559	LOC108085861|XP_017038107.1|DKIK	LOC108014069|XP_016935577.1|DSUZ
OG0010560	LOC108080496|XP_017030749.1|DKIK	LOC108011075|XP_016931628.1|DSUZ
OG0010561	LOC108084893|XP_017036779.1|DKIK	LOC108014822|XP_016936508.2|DSUZ
OG0010562	LOC108077656|XP_017026560.1|DKIK	LOC108010929|XP_016931424.2|DSUZ
OG0010563	LOC108077856|XP_017026878.1|DKIK	LOC108018755|XP_016941821.2|DSUZ
OG0010564	LOC108075724|XP_017023753.1|DKIK	LOC108014791|XP_016936473.2|DSUZ
OG0010565	LOC108073675|XP_017020891.1|DKIK	LOC108017268|XP_016939772.2|DSUZ
OG0010566	LOC108073714|XP_017020946.1|DKIK	LOC108017255|XP_036675682.1|DSUZ
OG0010567	LOC108084081|XP_017035591.1|DKIK	LOC108007816|XP_016927070.1|DSUZ, LOC118877920|XP_036674387.1|DSUZ
OG0010568	LOC108073669|XP_017020884.1|DKIK	LOC108017263|XP_016939766.1|DSUZ
OG0010569	LOC108073690|XP_017020911.1|DKIK	LOC108012151|XP_016932932.2|DSUZ
OG0010570	LOC108085563|XP_017037691.1|DKIK	LOC108006365|XP_016925375.2|DSUZ
OG0010571	LOC108073021|XP_017019972.1|DKIK	LOC108007812|XP_016927067.2|DSUZ
OG0010572	LOC108073538|XP_017020710.1|DKIK	LOC108011339|XP_016931938.2|DSUZ
OG0010573	LOC108075419|XP_017023333.1|DKIK	LOC108016429|XP_016938569.2|DSUZ
OG0010574	LOC108075481|XP_017023425.1|DKIK	LOC108011504|XP_016932145.2|DSUZ
OG0010575	LOC108086021|XP_017038321.1|DKIK	LOC108010870|XP_016931338.2|DSUZ
OG0010576	LOC108084158|XP_017035705.1|DKIK	LOC108013917|XP_016935411.1|DSUZ
OG0010577	LOC108084067|XP_017035575.1|DKIK	LOC108020800|XP_036674429.1|DSUZ
OG0010578	LOC108084981|XP_017036894.1|DKIK	LOC108019313|XP_016942623.2|DSUZ
OG0010579	LOC108084090|XP_017035603.1|DKIK	LOC108014159|XP_036673994.1|DSUZ
OG0010580	LOC108075368|XP_017023267.1|DKIK	LOC108017331|XP_016939850.1|DSUZ
OG0010581	LOC108071214|XP_017017384.1|DKIK	LOC108014855|XP_016936558.1|DSUZ
OG0010582	LOC108081005|XP_017031427.1|DKIK	LOC108007303|XP_016926434.2|DSUZ
OG0010583	LOC108075451|XP_017023395.1|DKIK	LOC108020788|XP_016944656.2|DSUZ
OG0010584	LOC108085844|XP_017038091.1|DKIK	LOC108014628|XP_016936280.1|DSUZ, LOC108006783|XP_036674630.1|DSUZ
OG0010585	LOC108084895|XP_017036780.1|DKIK	LOC108020849|XP_016944724.2|DSUZ, LOC108004824|XP_016923386.2|DSUZ
OG0010586	LOC108080779|XP_017031134.1|DKIK	LOC108005920|XP_016924819.2|DSUZ
OG0010588	LOC108085043|XP_017036992.1|DKIK	LOC108016147|XP_016938251.1|DSUZ
OG0010589	LOC108076432|XP_017024776.1|DKIK	LOC108009653|XP_016929660.1|DSUZ
OG0010590	LOC108077037|XP_017025656.1|DKIK	LOC108018948|XP_016942039.1|DSUZ
OG0010591	LOC108074541|XP_017022123.1|DKIK	LOC108008033|XP_036668707.1|DSUZ
OG0010591	LOC108074542|XP_017022124.1|DKIK	LOC108018134|XP_016941082.1|DSUZ, LOC108008146|XP_016927461.1|DSUZ
OG0010592	LOC108076844|XP_017025362.1|DKIK	LOC108009520|XP_016929438.1|DSUZ
OG0010593	LOC108075118|XP_017022890.1|DKIK	LOC108006219|XP_016925145.2|DSUZ
OG0010595	LOC108073754|XP_017021010.1|DKIK	LOC108014631|XP_016936282.2|DSUZ
OG0010596	LOC108074981|XP_017022703.1|DKIK	LOC108012922|XP_016933936.1|DSUZ
OG0010597	LOC108078847|XP_017028431.1|DKIK	LOC108012993|XP_016934054.1|DSUZ
OG0010598	LOC108085416|XP_017037477.1|DKIK	LOC108007447|XP_016926598.1|DSUZ, LOC118877440|XP_036672155.1|DSUZ
OG0010599	LOC108072538|XP_017019202.1|DKIK	LOC108021729|XP_016946056.1|DSUZ
OG0010600	LOC108072514|XP_017019173.1|DKIK	LOC108021234|XP_016945332.1|DSUZ
OG0010601	LOC108070427|XP_017016383.1|DKIK	LOC108017197|XP_016939684.1|DSUZ
OG0010602	LOC108074188|XP_017021615.1|DKIK	LOC108006567|XP_016925591.1|DSUZ
OG0010603	LOC108071246|XP_017017420.1|DKIK	LOC108008025|XP_016927297.1|DSUZ, LOC118877860|XP_036674057.1|DSUZ
OG0010619	LOC108078728|XP_017028219.1|DKIK	LOC108012356|XP_016933197.1|DSUZ
OG0010621	LOC108072485|XP_017019139.1|DKIK	LOC108005206|XP_016923887.1|DSUZ
OG0010622	LOC108081060|XP_017031528.1|DKIK	LOC118877693|XP_036673390.1|DSUZ
OG0010624	LOC108072042|XP_017018517.1|DKIK	LOC108006973|XP_036673069.1|DSUZ
OG0010626	LOC108084825|XP_017036676.1|DKIK	LOC108006143|XP_016925087.2|DSUZ
OG0010627	LOC108073323|XP_017020373.1|DKIK	LOC108005597|XP_016924386.2|DSUZ
OG0010628	LOC108084338|XP_017035987.1|DKIK	LOC108011607|XP_016932268.2|DSUZ
OG0010629	LOC108074056|XP_017021417.1|DKIK	LOC108014911|XP_036672708.1|DSUZ, LOC108014219|XP_036674340.1|DSUZ
OG0010630	LOC108071258|XP_017017433.1|DKIK	LOC108010572|XP_016930940.2|DSUZ
OG0010632	LOC108076124|XP_017024342.1|DKIK	LOC108008103|XP_016927382.1|DSUZ
OG0010633	LOC108076336|XP_017024610.1|DKIK	LOC108017998|XP_016940835.1|DSUZ
OG0010634	LOC108070758|XP_017016844.1|DKIK	LOC108019623|XP_016942993.1|DSUZ
OG0010635	LOC108076255|XP_017024494.1|DKIK	LOC108009915|XP_016930128.1|DSUZ
OG0010636	LOC108085088|XP_017037046.1|DKIK	LOC108008173|XP_016927453.1|DSUZ
OG0010638	LOC108079341|XP_017029136.1|DKIK	LOC108005424|XP_016924190.1|DSUZ
OG0010639	LOC108071206|XP_017017373.1|DKIK	LOC108004584|XP_016923014.1|DSUZ
OG0010640	LOC108071205|XP_017017371.1|DKIK	LOC108004583|XP_016923011.1|DSUZ
OG0010641	LOC108071211|XP_017017380.1|DKIK	LOC108021835|XP_016946130.1|DSUZ
OG0010642	LOC108080179|XP_017030316.1|DKIK	LOC108019220|XP_016942505.1|DSUZ
OG0010643	LOC108083590|XP_017034939.1|DKIK	LOC108016588|XP_016938762.1|DSUZ
OG0010644	LOC108083405|XP_017034648.1|DKIK	LOC108015049|XP_016936778.1|DSUZ
OG0010645	LOC108076003|XP_017024147.1|DKIK	LOC108005505|XP_016924301.1|DSUZ
OG0010646	LOC108078664|XP_017028084.1|DKIK	LOC108019371|XP_016942682.2|DSUZ
OG0010647	LOC108079945|XP_017029982.1|DKIK	LOC108006839|XP_016925877.1|DSUZ
OG0010648	LOC108071543|XP_017017808.1|DKIK	LOC108005752|XP_016924568.1|DSUZ
OG0010650	LOC108077489|XP_017026301.1|DKIK	LOC108012664|XP_016933580.1|DSUZ
OG0010651	LOC108078628|XP_017028040.1|DKIK	LOC108010527|XP_036671828.1|DSUZ
OG0010653	LOC108073361|XP_017020414.1|DKIK	LOC108005042|XP_016923669.2|DSUZ
OG0010655	LOC108082976|XP_017034087.1|DKIK	LOC108007524|XP_036671365.1|DSUZ
OG0010657	LOC108070852|XP_017016975.1|DKIK	LOC108005472|XP_036676975.1|DSUZ
OG0010658	LOC108075991|XP_017024133.1|DKIK	LOC108005145|XP_036677293.1|DSUZ
OG0010659	LOC108080230|XP_017030375.1|DKIK	LOC108016665|XP_016938869.1|DSUZ
OG0010660	LOC108080279|XP_017030432.1|DKIK	LOC108013697|XP_016935104.1|DSUZ
OG0010661	LOC108083335|XP_017034567.1|DKIK	LOC108014939|XP_036676454.1|DSUZ
OG0010662	LOC108077651|XP_017026555.1|DKIK	LOC108015027|XP_016936746.1|DSUZ
OG0010663	LOC108080152|XP_017030279.1|DKIK	LOC108015281|XP_016937139.1|DSUZ
OG0010664	LOC108080048|XP_017030116.1|DKIK	LOC108019024|XP_016942127.1|DSUZ
OG0010665	LOC108083381|XP_017034617.1|DKIK	LOC108010442|XP_016930789.1|DSUZ
OG0010666	LOC108074206|XP_017021637.1|DKIK	LOC108015395|XP_016937303.1|DSUZ
OG0010667	LOC108079140|XP_017028877.1|DKIK	LOC108006550|XP_016925571.1|DSUZ
OG0010668	LOC108079168|XP_017028907.1|DKIK	LOC118876743|XP_016924293.1|DSUZ
OG0010669	LOC108071669|XP_017017963.1|DKIK	LOC108021809|XP_016946101.1|DSUZ
OG0010670	LOC108080079|XP_017030151.1|DKIK	LOC108018873|XP_016941951.1|DSUZ
OG0010671	LOC108080009|XP_017030064.1|DKIK	LOC108018879|XP_016941957.2|DSUZ
OG0010672	LOC108070451|XP_017016418.1|DKIK	LOC108012238|XP_016933024.2|DSUZ
OG0010673	LOC108080238|XP_017030385.1|DKIK	LOC108005207|XP_016923884.1|DSUZ
OG0010674	LOC108076006|XP_017024150.1|DKIK	LOC108015269|XP_016937120.1|DSUZ
OG0010675	LOC108072403|XP_017018995.1|DKIK	LOC108016667|XP_016938872.1|DSUZ
OG0010676	LOC108080144|XP_017030266.1|DKIK	LOC108015231|XP_016937064.1|DSUZ
OG0010677	LOC108079239|XP_017029012.1|DKIK	LOC108004738|XP_016923253.1|DSUZ
OG0010678	LOC108083330|XP_017034564.1|DKIK	LOC108010428|XP_016930777.1|DSUZ
OG0010680	LOC108074905|XP_017022623.1|DKIK	LOC108004773|XP_016923309.1|DSUZ
OG0010681	LOC108074925|XP_017022641.1|DKIK	LOC108004612|XP_016923041.1|DSUZ
OG0010682	LOC108074903|XP_017022620.1|DKIK	LOC108004617|XP_016923046.1|DSUZ
OG0010683	LOC108072502|XP_017019165.1|DKIK, LOC108072523|XP_017019188.1|DKIK	LOC108012365|XP_036678643.1|DSUZ
OG0010684	LOC108072533|XP_017019199.1|DKIK	LOC108010915|XP_016931407.1|DSUZ
OG0010685	LOC108072518|XP_017019178.1|DKIK	LOC108021420|XP_016945620.1|DSUZ
OG0010686	LOC108077377|XP_017026160.1|DKIK	LOC108012155|XP_016932939.1|DSUZ
OG0010687	LOC108077224|XP_017025971.1|DKIK	LOC108012598|XP_016933509.1|DSUZ
OG0010688	LOC108082230|XP_017033056.1|DKIK	LOC108021524|XP_016945772.1|DSUZ
OG0010689	LOC108072847|XP_017019647.1|DKIK	LOC108010947|XP_016931451.1|DSUZ
OG0010690	LOC108076903|XP_017025432.1|DKIK	LOC108008413|XP_016927751.1|DSUZ
OG0010691	LOC108077045|XP_017025667.1|DKIK	LOC108021077|XP_016945079.1|DSUZ
OG0010692	LOC108077043|XP_017025664.1|DKIK	LOC108021078|XP_016945080.1|DSUZ
OG0010693	LOC108082794|XP_017033830.1|DKIK	LOC108007190|XP_016926317.1|DSUZ
OG0010694	LOC108076862|XP_017025381.1|DKIK	LOC108014270|XP_016935803.2|DSUZ, LOC108011929|XP_016932665.2|DSUZ
OG0010695	LOC108079586|XP_017029420.1|DKIK	LOC108019025|XP_016942128.1|DSUZ
OG0010696	LOC108074526|XP_017022093.1|DKIK	LOC108009677|XP_016929707.1|DSUZ
OG0010697	LOC108075898|XP_017024003.1|DKIK	LOC108020952|XP_016944883.2|DSUZ
OG0010698	LOC108077389|XP_017026172.1|DKIK	LOC118879743|XP_036678557.1|DSUZ
OG0010699	LOC108081855|XP_017032585.1|DKIK	LOC108012308|XP_016933101.1|DSUZ
OG0010700	LOC108086198|XP_017038549.1|DKIK	LOC108012703|XP_016933623.1|DSUZ
OG0010701	LOC108077355|XP_017026136.1|DKIK	LOC108010719|XP_016931131.1|DSUZ
OG0010702	LOC108074283|XP_017021745.1|DKIK	LOC108010321|XP_016930721.1|DSUZ
OG0010704	LOC108079585|XP_017029419.1|DKIK	LOC108011570|XP_016932232.1|DSUZ
OG0010705	LOC108072696|XP_017019422.1|DKIK	LOC108012667|XP_016933583.1|DSUZ
OG0010706	LOC108071865|XP_017018282.1|DKIK	LOC108013412|XP_016934758.1|DSUZ
OG0010707	LOC108071902|XP_017018322.1|DKIK	LOC108014454|XP_016936064.2|DSUZ
OG0010708	LOC108078781|XP_017028318.1|DKIK	LOC108014682|XP_036670642.1|DSUZ
OG0010709	LOC108071496|XP_017017747.1|DKIK	LOC108019464|XP_036671663.1|DSUZ
OG0010710	LOC108079738|XP_017029639.1|DKIK	LOC108020025|XP_016943600.1|DSUZ
OG0010711	LOC108085385|XP_017037442.1|DKIK, LOC108080956|XP_017031360.1|DKIK	LOC108011285|XP_016931881.2|DSUZ
OG0010712	LOC108077513|XP_017026366.1|DKIK	LOC108013054|XP_016934160.1|DSUZ
OG0010713	LOC108071939|XP_017018393.1|DKIK	LOC108010510|XP_016930876.1|DSUZ
OG0010714	LOC108073846|XP_017021116.1|DKIK	LOC108005895|XP_016924778.2|DSUZ
OG0010715	LOC108083112|XP_017034264.1|DKIK	LOC108005561|XP_036670514.1|DSUZ
OG0010716	LOC108070496|XP_017016480.1|DKIK	LOC118877452|XP_036672286.1|DSUZ
OG0010717	LOC108083078|XP_017034208.1|DKIK	LOC118877245|XP_036670695.1|DSUZ
OG0010718	LOC108074967|XP_017022689.1|DKIK	LOC108012780|XP_036672366.1|DSUZ
OG0010719	LOC108084056|XP_017035564.1|DKIK	LOC108013958|XP_016935461.2|DSUZ
OG0010720	LOC108083018|XP_017034135.1|DKIK	LOC108011361|XP_036671356.1|DSUZ
OG0010721	LOC108083133|XP_017034299.1|DKIK	LOC108019352|XP_016942661.1|DSUZ
OG0010722	LOC108078264|XP_017027501.1|DKIK	LOC108009389|XP_016929188.1|DSUZ
OG0010723	LOC108076025|XP_017024175.1|DKIK	LOC108007444|XP_016926594.2|DSUZ
OG0010724	LOC108076565|XP_017024964.1|DKIK	LOC108008184|XP_016927465.1|DSUZ
OG0010725	LOC108076676|XP_017025097.1|DKIK	LOC108009021|XP_016928482.1|DSUZ
OG0010726	LOC108076275|XP_017024512.1|DKIK	LOC108008865|XP_016928258.1|DSUZ
OG0010727	LOC108080700|XP_017031027.1|DKIK	LOC108017749|XP_016940350.1|DSUZ
OG0010729	LOC108076343|XP_017024618.1|DKIK	LOC108018057|XP_036670034.1|DSUZ
OG0010730	LOC108078040|XP_017027090.1|DKIK	LOC108008701|XP_016928086.1|DSUZ
OG0010731	LOC108076630|XP_017025046.1|DKIK	LOC108008699|XP_016928083.1|DSUZ
OG0010732	LOC108082427|XP_017033286.1|DKIK	LOC108008315|XP_016927622.1|DSUZ
OG0010733	LOC108071983|XP_017018445.1|DKIK	LOC108009988|XP_016930251.1|DSUZ
OG0010734	LOC108076217|XP_017024447.1|DKIK	LOC108008716|XP_016928104.1|DSUZ
OG0010735	LOC108078327|XP_017027615.1|DKIK	LOC108008666|XP_016928047.1|DSUZ
OG0010736	LOC108085170|XP_017037191.1|DKIK	LOC108010972|XP_016931483.1|DSUZ
OG0010737	LOC108085105|XP_017037066.1|DKIK	LOC108010720|XP_016931129.1|DSUZ
OG0010738	LOC108081137|XP_017031651.1|DKIK	LOC108017315|XP_016939830.2|DSUZ
OG0010739	LOC108083185|XP_017034372.1|DKIK	LOC108007965|XP_016927223.2|DSUZ
OG0010740	LOC108080758|XP_017031101.1|DKIK	LOC108005923|XP_036675193.1|DSUZ
OG0010741	LOC108080432|XP_017030654.1|DKIK	LOC108019246|XP_016942532.2|DSUZ
OG0010742	LOC108071392|XP_017017624.1|DKIK	LOC118877817|XP_036673862.1|DSUZ
OG0010743	LOC108076738|XP_017025255.1|DKIK	LOC108015572|XP_036672714.1|DSUZ
OG0010744	LOC108081007|XP_017031431.1|DKIK	LOC108013813|XP_036675152.1|DSUZ
OG0010745	LOC108081054|XP_017031511.1|DKIK	LOC108014581|XP_036673242.1|DSUZ
OG0010747	LOC108073279|XP_017020324.1|DKIK	LOC118876779|XP_036673304.1|DSUZ
OG0010748	LOC108071417|XP_017017653.1|DKIK	LOC108019996|XP_016943568.2|DSUZ
OG0010749	LOC108073179|XP_017020174.1|DKIK	LOC108020643|XP_016944487.1|DSUZ
OG0010750	LOC108073155|XP_017020151.1|DKIK	LOC108020648|XP_016944494.1|DSUZ
OG0010751	LOC108084352|XP_017036004.1|DKIK	LOC108017568|XP_016940144.2|DSUZ
OG0010753	LOC108083680|XP_017035046.1|DKIK	LOC108005975|XP_016924902.2|DSUZ
OG0010754	LOC108084139|XP_017035672.1|DKIK	LOC108012122|XP_016932897.2|DSUZ
OG0010755	LOC108085552|XP_017037680.1|DKIK	LOC108010895|XP_016931372.2|DSUZ
OG0010756	LOC108085553|XP_017037681.1|DKIK	LOC108010909|XP_016931398.2|DSUZ
OG0010757	LOC108074366|XP_017021880.1|DKIK	LOC108010729|XP_016931146.2|DSUZ
OG0010758	LOC108074375|XP_017021890.1|DKIK	LOC108007560|XP_016926741.1|DSUZ
OG0010759	LOC108082973|XP_017034088.1|DKIK	LOC108010866|XP_016931334.2|DSUZ
OG0010760	LOC108084829|XP_017036680.1|DKIK	LOC108006034|XP_016924966.1|DSUZ
OG0010761	LOC108080452|XP_017030678.1|DKIK	LOC118878047|XP_036675106.1|DSUZ
OG0010762	LOC108077661|XP_017026569.1|DKIK	LOC108014820|XP_016936506.1|DSUZ
OG0010763	LOC108073537|XP_017020709.1|DKIK	LOC108016196|XP_016938312.2|DSUZ
OG0010764	LOC108075412|XP_017023325.1|DKIK	LOC108018565|XP_036673088.1|DSUZ
OG0010765	LOC108080962|XP_017031365.1|DKIK	LOC108007616|XP_016926811.1|DSUZ
OG0010766	LOC108084011|XP_017035513.1|DKIK	LOC108016208|XP_016938324.2|DSUZ
