Orthogroup	DKIK.longest_only	DSEC.longest_only
OG0009276	LOC108077987|XP_017027019.1|DKIK	LOC6609269|XP_002033959.1|DSEC
OG0009277	LOC108080019|XP_017030081.1|DKIK	LOC116802070|XP_032581020.1|DSEC
OG0009278	LOC108080535|XP_017030823.1|DKIK	LOC6615979|XP_002040346.2|DSEC
OG0009279	LOC108075810|XP_017023871.1|DKIK	LOC6611449|XP_032583273.1|DSEC
OG0009280	LOC108075977|XP_017024118.1|DKIK	LOC6612472|XP_002036980.1|DSEC
OG0009281	LOC108079353|XP_017029148.1|DKIK	LOC6617581|XP_002041894.1|DSEC
OG0009282	LOC108074286|XP_017021762.1|DKIK	LOC6617220|XP_002041547.2|DSEC
OG0009283	LOC108077054|XP_017025698.1|DKIK	LOC6611935|XP_032581118.1|DSEC
OG0009284	LOC108085527|XP_017037647.1|DKIK	LOC6618352|XP_002042623.1|DSEC
OG0009285	LOC108074902|XP_017022619.1|DKIK	LOC6619477|XP_002043692.1|DSEC
OG0009286	LOC108071607|XP_017017878.1|DKIK	LOC6610989|XP_002035546.1|DSEC
OG0009287	LOC108079098|XP_017028815.1|DKIK	LOC6611073|XP_002035630.1|DSEC
OG0009288	LOC108084481|XP_017036195.1|DKIK	LOC6612328|XP_032581985.1|DSEC
OG0009289	LOC108074889|XP_017022587.1|DKIK	LOC6620119|XP_032579911.1|DSEC
OG0009290	LOC108077925|XP_017026954.1|DKIK	LOC6608620|XP_002033354.1|DSEC
OG0009291	LOC108074892|XP_017022599.1|DKIK	LOC6620120|XP_032579925.1|DSEC
OG0009292	LOC108083908|XP_017035394.1|DKIK	LOC6620174|XP_002044385.1|DSEC
OG0009293	LOC108083783|XP_017035198.1|DKIK	LOC6620167|XP_002044378.1|DSEC
OG0009294	LOC108076269|XP_017024506.1|DKIK	LOC6609477|XP_002034162.1|DSEC
OG0009295	LOC108080503|XP_017030755.1|DKIK	LOC6619958|XP_032581269.1|DSEC
OG0009296	LOC108077663|XP_017026571.1|DKIK	LOC6616992|XP_002041320.2|DSEC
OG0009297	LOC108077840|XP_017026854.1|DKIK	LOC6616996|XP_002041324.2|DSEC
OG0009298	LOC108080460|XP_017030685.1|DKIK	LOC6606698|XP_002031498.2|DSEC
OG0009299	LOC108073315|XP_017020368.1|DKIK	LOC6620396|XP_002044604.2|DSEC
OG0009300	LOC108073406|XP_017020495.1|DKIK	LOC6620394|XP_032576489.1|DSEC
OG0009301	LOC108080880|XP_017031272.1|DKIK	LOC6616937|XP_002041267.2|DSEC
OG0009302	LOC108084307|XP_017035960.1|DKIK	LOC6614288|XP_002038728.1|DSEC
OG0009303	LOC108075482|XP_017023426.1|DKIK	LOC6616731|XP_002041068.1|DSEC
OG0009304	LOC108076329|XP_017024643.1|DKIK	LOC6619012|XP_002043259.1|DSEC
OG0009305	LOC108070661|XP_017016719.1|DKIK	LOC6616887|XP_032577538.1|DSEC
OG0009306	LOC108084458|XP_017036156.1|DKIK	LOC6617622|XP_002041935.1|DSEC
OG0009307	LOC108081493|XP_017032193.1|DKIK	LOC6606891|XP_002031685.1|DSEC
OG0009308	LOC108081168|XP_017031712.1|DKIK	LOC6614109|XP_002038563.1|DSEC
OG0009309	LOC108070680|XP_017016742.1|DKIK	LOC6616875|XP_032579487.1|DSEC
OG0009310	LOC108084826|XP_017036677.1|DKIK	LOC6616667|XP_002041022.1|DSEC
OG0009311	LOC108072024|XP_017018494.1|DKIK	LOC6606817|XP_032578059.1|DSEC
OG0009312	LOC108070663|XP_017016723.1|DKIK	LOC6616893|XP_002041227.1|DSEC
OG0009313	LOC108070706|XP_017016786.1|DKIK	LOC6616899|XP_032577926.1|DSEC
OG0009314	LOC108081077|XP_017031551.1|DKIK	LOC6606178|XP_032576451.1|DSEC
OG0009315	LOC108072179|XP_017018724.1|DKIK	LOC6607151|XP_032576847.1|DSEC
OG0009316	LOC108085429|XP_017037507.1|DKIK, LOC108085466|XP_017037572.1|DKIK	LOC6607219|XP_002032003.1|DSEC
OG0009317	LOC108083642|XP_017035003.1|DKIK	LOC6617187|XP_002041514.1|DSEC
OG0009318	LOC108083178|XP_017034363.1|DKIK	LOC6620045|XP_002044257.1|DSEC
OG0009319	LOC108081072|XP_017031542.1|DKIK	LOC6606199|XP_002031007.1|DSEC
OG0009320	LOC108085862|XP_017038109.1|DKIK	LOC6617010|XP_002041338.1|DSEC
OG0009321	LOC108085857|XP_017038104.1|DKIK	LOC6617003|XP_002041331.1|DSEC
OG0009322	LOC108084290|XP_017035939.1|DKIK	LOC6606332|XP_002031137.1|DSEC
OG0009323	LOC108081272|XP_017031857.1|DKIK	LOC6614117|XP_002038571.1|DSEC
OG0009324	LOC108074053|XP_017021412.1|DKIK	LOC6614312|XP_032576287.1|DSEC
OG0009325	LOC108071465|XP_017017717.1|DKIK	LOC6616812|XP_032578055.1|DSEC
OG0009326	LOC108077672|XP_017026582.1|DKIK	LOC6606389|XP_032576161.1|DSEC
OG0009327	LOC108084954|XP_017036842.1|DKIK	LOC6612794|XP_002037295.1|DSEC
OG0009328	LOC108077822|XP_017026835.1|DKIK	LOC6612777|XP_032579058.1|DSEC
OG0009329	LOC108075538|XP_017023524.1|DKIK	LOC6607632|XP_002032400.1|DSEC
OG0009330	LOC108084154|XP_017035699.1|DKIK	LOC6606492|XP_002031293.1|DSEC
OG0009331	LOC108085706|XP_017037910.1|DKIK	LOC6613709|XP_002038179.1|DSEC
OG0009332	LOC108080792|XP_017031167.1|DKIK	LOC6606587|XP_002031388.1|DSEC
OG0009333	LOC108073286|XP_017020330.1|DKIK	LOC6607325|XP_002032098.1|DSEC
OG0009334	LOC108073706|XP_017020930.1|DKIK	LOC6612918|XP_002037410.1|DSEC
OG0009335	LOC108085019|XP_017036952.1|DKIK	LOC6607272|XP_002032051.2|DSEC
OG0009336	LOC108086029|XP_017038329.1|DKIK	LOC6612985|XP_032578311.1|DSEC
OG0009337	LOC108075995|XP_017024137.1|DKIK	LOC6620206|XP_032581959.1|DSEC
OG0009338	LOC108084324|XP_017035975.1|DKIK	LOC6613798|XP_002038267.1|DSEC
OG0009339	LOC108084329|XP_017035979.1|DKIK	LOC6613793|XP_002038262.1|DSEC
OG0009340	LOC108074047|XP_017021407.1|DKIK	LOC6606529|XP_002031330.1|DSEC
OG0009341	LOC108084133|XP_017035664.1|DKIK	LOC6619280|XP_002043497.2|DSEC, LOC116801380|XP_032576177.1|DSEC
OG0009342	LOC108085730|XP_017037947.1|DKIK	LOC6606633|XP_032578358.1|DSEC
OG0009343	LOC108085731|XP_017037948.1|DKIK	LOC6606632|XP_002031433.1|DSEC
OG0009344	LOC108073284|XP_017020328.1|DKIK	LOC6607338|XP_002032111.1|DSEC
OG0009345	LOC108083731|XP_017035128.1|DKIK	LOC6618690|XP_002042949.1|DSEC
OG0009346	LOC108083969|XP_017035465.1|DKIK	LOC6620767|XP_002044969.1|DSEC
OG0009347	LOC108085560|XP_017037688.1|DKIK	LOC6617069|XP_002041397.1|DSEC
OG0009348	LOC108075596|XP_017023606.1|DKIK	LOC6607403|XP_032577903.1|DSEC
OG0009349	LOC108077802|XP_017026805.1|DKIK	LOC6616855|XP_002041191.2|DSEC
OG0009350	LOC108073688|XP_017020909.1|DKIK	LOC6612903|XP_002037395.2|DSEC
OG0009351	LOC108073694|XP_017020916.1|DKIK	LOC6612897|XP_002037389.2|DSEC
OG0009352	LOC108070676|XP_017016738.1|DKIK	LOC6614068|XP_002038522.1|DSEC
OG0009353	LOC108075469|XP_017023413.1|DKIK	LOC6607421|XP_002032190.1|DSEC
OG0009354	LOC108077077|XP_017025734.1|DKIK	LOC6612015|XP_002036532.1|DSEC
OG0009355	LOC108077216|XP_017025960.1|DKIK	LOC6617759|XP_032581970.1|DSEC
OG0009356	LOC108082195|XP_017033006.1|DKIK	LOC6613229|XP_032569883.1|DSEC
OG0009357	LOC108076162|XP_017024380.1|DKIK	LOC6617685|XP_002041997.1|DSEC
OG0009358	LOC108086092|XP_017038404.1|DKIK	LOC6613264|XP_002037741.1|DSEC
OG0009359	LOC108086090|XP_017038402.1|DKIK	LOC6613263|XP_002037740.1|DSEC
OG0009360	LOC108079557|XP_017029385.1|DKIK	LOC6611663|XP_032583376.1|DSEC
OG0009361	LOC108079565|XP_017029396.1|DKIK	LOC116801217|XP_032575297.1|DSEC
OG0009362	LOC108079584|XP_017029417.1|DKIK	LOC6611662|XP_002036197.1|DSEC
OG0009363	LOC108086236|XP_017038594.1|DKIK	LOC116800474|XP_032571610.1|DSEC
OG0009364	LOC108077430|XP_017026224.1|DKIK	LOC6613095|XP_032583195.1|DSEC
OG0009365	LOC108080168|XP_017030306.1|DKIK	LOC6613392|XP_032583754.1|DSEC
OG0009366	LOC108081985|XP_017032712.1|DKIK	LOC6612167|XP_032575119.1|DSEC
OG0009367	LOC108074493|XP_017022056.1|DKIK	LOC6617724|XP_002042036.2|DSEC
OG0009368	LOC108086097|XP_017038413.1|DKIK	LOC116803621|XP_032583582.1|DSEC
OG0009369	LOC108074290|XP_017021765.1|DKIK	LOC6617225|XP_032583101.1|DSEC
OG0009370	LOC108074805|XP_017022488.1|DKIK	LOC6618215|XP_032583207.1|DSEC
OG0009371	LOC108074785|XP_017022452.1|DKIK	LOC6618214|XP_002042489.1|DSEC
OG0009372	LOC108074300|XP_017021777.1|DKIK, LOC108085461|XP_017037568.1|DKIK	LOC6617230|XP_002041557.1|DSEC
OG0009373	LOC108082690|XP_017033684.1|DKIK	LOC6614522|XP_002038953.1|DSEC
OG0009374	LOC108077265|XP_017026021.1|DKIK	LOC6614444|XP_002038877.2|DSEC
OG0009376	LOC108085340|XP_017037386.1|DKIK	LOC6613199|XP_032583528.1|DSEC
OG0009377	LOC108075970|XP_017024108.1|DKIK	LOC6613672|XP_032573952.1|DSEC
OG0009378	LOC108077290|XP_017026058.1|DKIK	LOC6611829|XP_002036351.1|DSEC
OG0009379	LOC108074452|XP_017021986.1|DKIK	LOC6613520|XP_002037988.1|DSEC
OG0009380	LOC108076943|XP_017025479.1|DKIK	LOC6611927|XP_002036444.1|DSEC
OG0009381	LOC108074176|XP_017021604.1|DKIK	LOC6613527|XP_002037995.1|DSEC
OG0009382	LOC108075866|XP_017023950.1|DKIK	LOC6611486|XP_032569994.1|DSEC
OG0009383	LOC108082815|XP_017033862.1|DKIK	LOC6613619|XP_002038089.1|DSEC
OG0009384	LOC108075351|XP_017023252.1|DKIK	LOC6611246|XP_002035801.1|DSEC
OG0009385	LOC108075436|XP_017023379.1|DKIK	LOC6611240|XP_002035795.2|DSEC
OG0009386	LOC108085282|XP_017037323.1|DKIK	LOC6611211|XP_002035767.1|DSEC
OG0009387	LOC108082523|XP_017033441.1|DKIK	LOC6609876|XP_002034526.1|DSEC
OG0009388	LOC108082615|XP_017033584.1|DKIK	LOC6609872|XP_002034523.1|DSEC
OG0009389	LOC108074224|XP_017021657.1|DKIK	LOC6615710|XP_002040081.2|DSEC
OG0009390	LOC108076688|XP_017025126.1|DKIK	LOC6615256|XP_032570354.1|DSEC
OG0009391	LOC108077456|XP_017026267.1|DKIK	LOC6613118|XP_002037599.1|DSEC
OG0009392	LOC108080702|XP_017031029.1|DKIK	LOC6607931|XP_002032681.1|DSEC
OG0009393	LOC108080750|XP_017031093.1|DKIK	LOC6613893|XP_002038359.1|DSEC
OG0009394	LOC108072894|XP_017019706.1|DKIK	LOC6609211|XP_002033902.1|DSEC
OG0009395	LOC108076241|XP_017024478.1|DKIK	LOC6615585|XP_002039959.1|DSEC
OG0009396	LOC108078234|XP_017027425.1|DKIK	LOC6608638|XP_002033372.1|DSEC
OG0009397	LOC108082392|XP_017033226.1|DKIK	LOC6615342|XP_002039740.1|DSEC
OG0009398	LOC108074222|XP_017021656.1|DKIK	LOC6615694|XP_002040065.2|DSEC
OG0009399	LOC108072149|XP_017018682.1|DKIK	LOC6608594|XP_002033328.1|DSEC
OG0009400	LOC108078428|XP_017027784.1|DKIK	LOC6608273|XP_002033017.1|DSEC
OG0009401	LOC108082051|XP_017032817.1|DKIK	LOC6612125|XP_002036642.1|DSEC
OG0009402	LOC108073245|XP_017020287.1|DKIK	LOC6607080|XP_032579518.1|DSEC
OG0009403	LOC108076190|XP_017024409.1|DKIK	LOC6609418|XP_002034103.1|DSEC
OG0009404	LOC108080721|XP_017031062.1|DKIK	LOC6607920|XP_002032670.1|DSEC
OG0009405	LOC108077967|XP_017026997.1|DKIK	LOC6608276|XP_002033020.1|DSEC
OG0009406	LOC108076273|XP_017024509.1|DKIK	LOC6608350|XP_002033087.1|DSEC
OG0009407	LOC108076525|XP_017024926.1|DKIK	LOC6608349|XP_002033086.1|DSEC
OG0009408	LOC108072337|XP_017018913.1|DKIK	LOC6618909|XP_002043157.1|DSEC
OG0009409	LOC108082586|XP_017033537.1|DKIK	LOC6608829|XP_002033543.1|DSEC
OG0009410	LOC108078075|XP_017027135.1|DKIK	LOC6608610|XP_032571796.1|DSEC
OG0009411	LOC108078429|XP_017027786.1|DKIK	LOC6608909|XP_032570634.1|DSEC
OG0009412	LOC108076440|XP_017024784.1|DKIK	LOC6609302|XP_032571109.1|DSEC
OG0009413	LOC108081310|XP_017031891.1|DKIK	LOC6607940|XP_002032690.1|DSEC
OG0009414	LOC108081308|XP_017031888.1|DKIK	LOC6607944|XP_002032694.1|DSEC
OG0009415	LOC108081315|XP_017031894.1|DKIK	LOC6607973|XP_002032721.1|DSEC
OG0009416	LOC108076220|XP_017024451.1|DKIK	LOC6615561|XP_002039935.1|DSEC
OG0009417	LOC108076267|XP_017024504.1|DKIK	LOC6615562|XP_002039936.1|DSEC
OG0009418	LOC108076133|XP_017024350.1|DKIK	LOC6615564|XP_002039938.1|DSEC
OG0009419	LOC108076257|XP_017024496.1|DKIK	LOC6615568|XP_002039942.1|DSEC
OG0009420	LOC108076228|XP_017024460.1|DKIK	LOC6615569|XP_032570053.1|DSEC
OG0009421	LOC108077964|XP_017026993.1|DKIK	LOC6609552|XP_002034235.1|DSEC
OG0009422	LOC108085152|XP_017037164.1|DKIK	LOC6609075|XP_002033778.2|DSEC
OG0009423	LOC108076375|XP_017024674.1|DKIK	LOC116800335|XP_032570350.1|DSEC
OG0009424	LOC108072320|XP_017018884.1|DKIK	LOC6615413|XP_002039795.1|DSEC
OG0009425	LOC108085167|XP_017037187.1|DKIK	LOC6619183|XP_002043407.1|DSEC
OG0009426	LOC108079929|XP_017029956.1|DKIK	LOC6609052|XP_002033755.1|DSEC
OG0009427	LOC108082557|XP_017033494.1|DKIK	LOC6609843|XP_032572492.1|DSEC
OG0009428	LOC108076679|XP_017025098.1|DKIK	LOC6609963|XP_002034608.1|DSEC
OG0009429	LOC108076585|XP_017024986.1|DKIK	LOC6610066|XP_002034682.1|DSEC
OG0009430	LOC108076181|XP_017024399.1|DKIK	LOC6609540|XP_002034223.1|DSEC
OG0009431	LOC108072070|XP_017018562.1|DKIK	LOC6615785|XP_032570287.1|DSEC
OG0009432	LOC108070752|XP_017016838.1|DKIK	LOC6618795|XP_002043044.2|DSEC
OG0009433	LOC108078004|XP_017027047.1|DKIK	LOC6615521|XP_002039900.1|DSEC
OG0009434	LOC108078341|XP_017027634.1|DKIK	LOC6615526|XP_002039905.1|DSEC
OG0009435	LOC108078292|XP_017027556.1|DKIK	LOC6615525|XP_002039904.1|DSEC
OG0009436	LOC108070835|XP_017016947.1|DKIK	LOC6609018|XP_002033723.1|DSEC
OG0009437	LOC108078093|XP_017027174.1|DKIK	LOC6608383|XP_032571024.1|DSEC
OG0009438	LOC108074674|XP_017022281.1|DKIK	LOC6608151|XP_002032897.1|DSEC
OG0009439	LOC108074636|XP_017022241.1|DKIK	LOC6608141|XP_002032887.1|DSEC
OG0009440	LOC108072065|XP_017018551.1|DKIK	LOC6615801|XP_002040171.2|DSEC
OG0009441	LOC108076120|XP_017024337.1|DKIK	LOC6620323|XP_002044531.2|DSEC
OG0009442	LOC108079429|XP_017029250.1|DKIK	LOC6619937|XP_002044149.1|DSEC
OG0009443	LOC108076159|XP_017024374.1|DKIK	LOC6615722|XP_032571814.1|DSEC
OG0009444	LOC108071852|XP_017018256.1|DKIK	LOC6617971|XP_032581750.1|DSEC
OG0009445	LOC108071700|XP_017018003.1|DKIK	LOC6619928|XP_032580188.1|DSEC
OG0009446	LOC108076067|XP_017024259.1|DKIK	LOC6612443|XP_002036951.1|DSEC
OG0009448	LOC108083079|XP_017034209.1|DKIK	LOC6618028|XP_032581614.1|DSEC
OG0009449	LOC108083954|XP_017035449.1|DKIK	LOC6620443|XP_032581469.1|DSEC
OG0009450	LOC108080186|XP_017030328.1|DKIK	LOC6616206|XP_032581225.1|DSEC
OG0009451	LOC108074285|XP_017021752.1|DKIK	LOC6613530|XP_002037998.1|DSEC
OG0009452	LOC108075984|XP_017024126.1|DKIK	LOC6612401|XP_002036909.1|DSEC
OG0009453	LOC108084196|XP_017035788.1|DKIK	LOC6607463|XP_002032232.1|DSEC
OG0009454	LOC108085524|XP_017037645.1|DKIK	LOC6618340|XP_002042612.1|DSEC
OG0009455	LOC108080239|XP_017030386.1|DKIK	LOC6612500|XP_002037008.2|DSEC
OG0009456	LOC108070800|XP_017016892.1|DKIK	LOC6612304|XP_032582447.1|DSEC
OG0009457	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK	LOC6612536|XP_002037044.1|DSEC
OG0009458	LOC108076047|XP_017024210.1|DKIK	LOC6615894|XP_002040264.2|DSEC
OG0009459	LOC108071526|XP_017017784.1|DKIK	LOC6610265|XP_002034860.2|DSEC
OG0009460	LOC108073891|XP_017021167.1|DKIK	LOC6610608|XP_032574692.1|DSEC
OG0009461	LOC108074024|XP_017021383.1|DKIK	LOC6610613|XP_002035180.1|DSEC
OG0009462	LOC108079121|XP_017028853.1|DKIK	LOC6610326|XP_032574701.1|DSEC
OG0009463	LOC108079796|XP_017029764.1|DKIK	LOC6605995|XP_002030806.1|DSEC
OG0009464	LOC108077496|XP_017026310.1|DKIK	LOC6606059|XP_002030870.1|DSEC
OG0009465	LOC108077474|XP_017026282.1|DKIK	LOC6606076|XP_032575185.1|DSEC
OG0009466	LOC108078337|XP_017027633.1|DKIK	LOC6611181|XP_002035737.2|DSEC
OG0009467	LOC108078666|XP_017028086.1|DKIK	LOC6610776|XP_002035342.1|DSEC
OG0009468	LOC108075302|XP_017023188.1|DKIK	LOC6610505|XP_002035085.2|DSEC
OG0009469	LOC108071570|XP_017017839.1|DKIK	LOC6610959|XP_002035516.2|DSEC
OG0009470	LOC108071606|XP_017017877.1|DKIK	LOC6611011|XP_002035568.2|DSEC
OG0009471	LOC108077112|XP_017025794.1|DKIK	LOC6611976|XP_002036493.1|DSEC
OG0009472	LOC108075053|XP_017022820.1|DKIK	LOC116801270|XP_032575590.1|DSEC
OG0009473	LOC108078669|XP_017028089.1|DKIK	LOC6616439|XP_002040800.1|DSEC
OG0009474	LOC108071531|XP_017017792.1|DKIK	LOC6610284|XP_002034879.1|DSEC
OG0009475	LOC108077469|XP_017026276.1|DKIK	LOC6604941|XP_002029784.2|DSEC
OG0009476	LOC108078738|XP_017028243.1|DKIK	LOC6606026|XP_002030837.1|DSEC
OG0009477	LOC108084400|XP_017036086.1|DKIK	LOC6605930|XP_002030743.1|DSEC
OG0009478	LOC108078676|XP_017028098.1|DKIK	LOC6605900|XP_002030713.1|DSEC
OG0009479	LOC108081967|XP_017032691.1|DKIK	LOC6612168|XP_032583438.1|DSEC
OG0009480	LOC108070565|XP_017016592.1|DKIK	LOC6604800|XP_002029650.1|DSEC
OG0009481	LOC108078651|XP_017028067.1|DKIK	LOC6610827|XP_032574793.1|DSEC
OG0009482	LOC108085542|XP_017037665.1|DKIK	LOC6618376|XP_032575934.1|DSEC
OG0009483	LOC108085538|XP_017037660.1|DKIK	LOC6618374|XP_002042644.1|DSEC
OG0009484	LOC108070660|XP_017016718.1|DKIK	LOC6616879|XP_002041215.1|DSEC
OG0009485	LOC108075066|XP_017022837.1|DKIK	LOC6610305|XP_002034900.1|DSEC
OG0009486	LOC108075067|XP_017022838.1|DKIK	LOC6610304|XP_002034899.1|DSEC
OG0009487	LOC108083036|XP_017034155.1|DKIK	LOC6616237|XP_002040602.1|DSEC
OG0009488	LOC108072672|XP_017019397.1|DKIK	LOC6605712|XP_002030528.1|DSEC
OG0009489	LOC108080673|XP_017030995.1|DKIK	LOC6606131|XP_002030939.2|DSEC
OG0009490	LOC108079794|XP_017029763.1|DKIK	LOC6609050|XP_002033753.1|DSEC
OG0009491	LOC108083241|XP_017034436.1|DKIK	LOC6616466|XP_002040827.1|DSEC
OG0009492	LOC108072667|XP_017019395.1|DKIK	LOC6616576|XP_002040935.1|DSEC
OG0009493	LOC108084792|XP_017036624.1|DKIK	LOC6616559|XP_032573272.1|DSEC
OG0009494	LOC108084795|XP_017036630.1|DKIK	LOC6616558|XP_002040917.1|DSEC
OG0009495	LOC108075299|XP_017023182.1|DKIK	LOC6616317|XP_032575512.1|DSEC
OG0009496	LOC108070403|XP_017016343.1|DKIK	LOC6616488|XP_002040849.1|DSEC
OG0009497	LOC108075710|XP_017023730.1|DKIK	LOC6606421|XP_002031225.1|DSEC
OG0009498	LOC108075310|XP_017023203.1|DKIK	LOC6616345|XP_032574246.1|DSEC
OG0009499	LOC108075334|XP_017023233.1|DKIK	LOC6616332|XP_002040692.1|DSEC
OG0009500	LOC108075128|XP_017022900.1|DKIK	LOC6616357|XP_002040717.1|DSEC
OG0009501	LOC108083023|XP_017034144.1|DKIK	LOC6605772|XP_002030587.1|DSEC
OG0009502	LOC108084231|XP_017035844.1|DKIK	LOC6606284|XP_002031089.1|DSEC
OG0009503	LOC108075804|XP_017023864.1|DKIK	LOC6613551|XP_032583472.1|DSEC
OG0009504	LOC108075541|XP_017023533.1|DKIK	LOC6607061|XP_032578476.1|DSEC
OG0009505	LOC108072842|XP_017019627.1|DKIK	LOC6611534|XP_032583338.1|DSEC
OG0009506	LOC108077477|XP_017026286.1|DKIK	LOC6604939|XP_002029782.1|DSEC
OG0009507	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK	LOC6610207|XP_002034814.1|DSEC
OG0009508	LOC108075798|XP_017023858.1|DKIK	LOC6613153|XP_002037634.1|DSEC
OG0009509	LOC108076198|XP_017024421.1|DKIK	LOC6609456|XP_002034141.1|DSEC
OG0009510	LOC108071071|XP_017017238.1|DKIK	LOC6619594|XP_032580221.1|DSEC
OG0009511	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK	LOC6613762|XP_002038231.2|DSEC, LOC116801676|XP_032578548.1|DSEC
OG0009512	LOC108080269|XP_017030422.1|DKIK	LOC6612520|XP_002037028.1|DSEC, LOC6612519|XP_002037027.1|DSEC
OG0009514	LOC108080362|XP_017030566.1|DKIK	LOC6609441|XP_002034126.2|DSEC
OG0009515	LOC108079545|XP_017029372.1|DKIK	LOC6614617|XP_032576448.1|DSEC
OG0009516	LOC108082800|XP_017033840.1|DKIK	LOC6614512|XP_002038943.2|DSEC
OG0009517	LOC108082577|XP_017033527.1|DKIK	LOC6611539|XP_002036078.1|DSEC
OG0009518	LOC108071871|XP_017018287.1|DKIK	LOC116800970|XP_032573821.1|DSEC
OG0009519	LOC108079022|XP_017028690.1|DKIK	LOC6610325|XP_032574398.1|DSEC
OG0009520	LOC108075449|XP_017023393.1|DKIK	LOC116801392|XP_032576349.1|DSEC
OG0009521	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK	LOC6610541|XP_002035121.2|DSEC
OG0009522	LOC108078368|XP_017027683.1|DKIK	LOC6615772|XP_002040143.1|DSEC
OG0009523	LOC108078253|XP_017027475.1|DKIK	LOC6615520|XP_002039899.1|DSEC
OG0009525	LOC108078052|XP_017027104.1|DKIK	LOC6608608|XP_002033342.1|DSEC
OG0009526	LOC108072202|XP_017018751.1|DKIK	LOC6608607|XP_002033341.2|DSEC
OG0009527	LOC108076819|XP_017025339.1|DKIK	LOC6609775|XP_002034429.1|DSEC
OG0009528	LOC108076605|XP_017025008.1|DKIK	LOC6615499|XP_002039878.2|DSEC
OG0009529	LOC108074723|XP_017022355.1|DKIK	LOC6621068|XP_032571401.1|DSEC
OG0009530	LOC108078764|XP_017028296.1|DKIK	LOC6609045|XP_002033748.2|DSEC
OG0009531	LOC108082353|XP_017033181.1|DKIK	LOC6608720|XP_002033444.1|DSEC
OG0009532	LOC108072297|XP_017018853.1|DKIK	LOC116800674|XP_032572834.1|DSEC
OG0009533	LOC108082113|XP_017032902.1|DKIK	LOC6610012|XP_002034632.1|DSEC
OG0009534	LOC108084047|XP_017035558.1|DKIK	LOC6610028|XP_002034646.2|DSEC
OG0009535	LOC108072390|XP_017018987.1|DKIK	LOC6615687|XP_002040058.1|DSEC
OG0009537	LOC108085007|XP_017036929.1|DKIK	LOC6606961|XP_032579044.1|DSEC
OG0009538	LOC108086022|XP_017038322.1|DKIK	LOC6612971|XP_002037462.1|DSEC
OG0009539	LOC108084823|XP_017036675.1|DKIK	LOC6620072|XP_032578071.1|DSEC
OG0009540	LOC108074356|XP_017021871.1|DKIK	LOC6612712|XP_002037215.1|DSEC
OG0009542	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK	LOC6612901|XP_002037393.1|DSEC
OG0009543	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK	LOC6616986|XP_002041314.1|DSEC
OG0009544	LOC108083119|XP_017034282.1|DKIK	LOC6607145|XP_002031931.2|DSEC
OG0009545	LOC108073712|XP_017020937.1|DKIK	LOC116801709|XP_032578727.1|DSEC
OG0009546	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK	LOC6606459|XP_002031262.1|DSEC
OG0009547	LOC108078444|XP_017027817.1|DKIK	LOC6609575|XP_002034254.1|DSEC, LOC6609576|XP_002034255.1|DSEC
OG0009548	LOC108086281|XP_017038658.1|DKIK	LOC6605501|XP_032574553.1|DSEC
OG0009549	LOC108080609|XP_017030922.1|DKIK	LOC6618316|XP_032574019.1|DSEC
OG0009550	LOC108084594|XP_017036400.1|DKIK, LOC108084513|XP_017036273.1|DKIK	LOC116801198|XP_032575205.1|DSEC, LOC6610187|XP_002034795.1|DSEC
OG0009556	LOC108074958|XP_017022681.1|DKIK	LOC116801744|XP_032578891.1|DSEC, LOC116801540|XP_032577727.1|DSEC
OG0009557	LOC108073413|XP_017020507.1|DKIK	LOC6619636|XP_002043851.2|DSEC
OG0009560	LOC108083891|XP_017035373.1|DKIK	LOC6620176|XP_002044387.1|DSEC
OG0009562	LOC108082123|XP_017032914.1|DKIK	LOC6618184|XP_032583529.1|DSEC
OG0009563	LOC108070481|XP_017016456.1|DKIK	LOC6605502|XP_002030335.1|DSEC
OG0009564	LOC108071779|XP_017018124.1|DKIK	LOC6620219|XP_032580508.1|DSEC
OG0009565	LOC108077498|XP_017026315.1|DKIK	LOC6604932|XP_032574503.1|DSEC
OG0009567	LOC108075439|XP_017023381.1|DKIK	LOC6614354|XP_032576726.1|DSEC
OG0009568	LOC108081853|XP_017032583.1|DKIK	LOC6619329|XP_002043546.1|DSEC
OG0009569	LOC108082912|XP_017033985.1|DKIK	LOC6614902|XP_002039319.1|DSEC
OG0009570	LOC108073306|XP_017020357.1|DKIK	LOC6620390|XP_002044598.1|DSEC
OG0009571	LOC108070711|XP_017016794.1|DKIK	LOC6606848|XP_002031645.1|DSEC
OG0009572	LOC108071809|XP_017018197.1|DKIK	LOC6620247|XP_002044456.1|DSEC
OG0009573	LOC108083616|XP_017034979.1|DKIK	LOC6618630|XP_032582503.1|DSEC
