Orthogroup	DKIK.longest_only	DMEL.longest_only
OG0010697	LOC108075898|XP_017024003.1|DKIK	CG13775|NP_609087.1|DMEL
OG0010698	LOC108077389|XP_017026172.1|DKIK	CG34310|NP_001303310.1|DMEL
OG0010699	LOC108081855|XP_017032585.1|DKIK	CG15219|NP_652176.1|DMEL
OG0010700	LOC108086198|XP_017038549.1|DKIK	CG11865|NP_609759.1|DMEL
OG0010701	LOC108077355|XP_017026136.1|DKIK	Prosbeta4R2|NP_001259950.1|DMEL
OG0010702	LOC108074283|XP_017021745.1|DKIK	CG13689|NP_608538.2|DMEL
OG0010704	LOC108079585|XP_017029419.1|DKIK	CG15425|NP_608820.1|DMEL
OG0010705	LOC108072696|XP_017019422.1|DKIK	CG8012|NP_652448.1|DMEL
OG0010706	LOC108071865|XP_017018282.1|DKIK	CG14153|NP_648404.1|DMEL
OG0010707	LOC108071902|XP_017018322.1|DKIK	CG13705|NP_647938.1|DMEL
OG0010708	LOC108078781|XP_017028318.1|DKIK	CG32152|NP_001287079.2|DMEL
OG0010709	LOC108071496|XP_017017747.1|DKIK	CG13033|NP_648902.1|DMEL
OG0010710	LOC108079738|XP_017029639.1|DKIK	srw|NP_647886.2|DMEL
OG0010711	LOC108085385|XP_017037442.1|DKIK, LOC108080956|XP_017031360.1|DKIK	nxf4|NP_731156.1|DMEL
OG0010712	LOC108077513|XP_017026366.1|DKIK	Acbp5|NP_648255.1|DMEL
OG0010713	LOC108071939|XP_017018393.1|DKIK	CG32182|NP_730299.1|DMEL
OG0010714	LOC108073846|XP_017021116.1|DKIK	CG32391|NP_001163365.2|DMEL
OG0010715	LOC108083112|XP_017034264.1|DKIK	CG42654|NP_001189134.2|DMEL
OG0010716	LOC108070496|XP_017016480.1|DKIK	CG32445|NP_730671.1|DMEL
OG0010717	LOC108083078|XP_017034208.1|DKIK	Phs|NP_648789.3|DMEL
OG0010718	LOC108074967|XP_017022689.1|DKIK	CG34244|NP_001097604.1|DMEL
OG0010719	LOC108084056|XP_017035564.1|DKIK	Rtnl2|NP_524263.2|DMEL
OG0010720	LOC108083018|XP_017034135.1|DKIK	mex1|NP_001189110.1|DMEL
OG0010721	LOC108083133|XP_017034299.1|DKIK	Z600|NP_524083.2|DMEL
OG0010722	LOC108078264|XP_017027501.1|DKIK	CG11298|NP_611664.1|DMEL
OG0010723	LOC108076025|XP_017024175.1|DKIK	CG11404|NP_649397.1|DMEL
OG0010724	LOC108076565|XP_017024964.1|DKIK	CG43667|NP_001261108.1|DMEL
OG0010725	LOC108076676|XP_017025097.1|DKIK	CG13443|NP_611513.1|DMEL
OG0010726	LOC108076275|XP_017024512.1|DKIK	prim|NP_611108.1|DMEL
OG0010727	LOC108080700|XP_017031027.1|DKIK	Tsp42Ec|NP_523629.1|DMEL
OG0010729	LOC108076343|XP_017024618.1|DKIK	CG15909|NP_610225.1|DMEL
OG0010730	LOC108078040|XP_017027090.1|DKIK	CG43107|NP_001246386.1|DMEL
OG0010731	LOC108076630|XP_017025046.1|DKIK	CG13871|NP_611473.1|DMEL
OG0010732	LOC108082427|XP_017033286.1|DKIK	CG43204|NP_001246279.1|DMEL
OG0010733	LOC108071983|XP_017018445.1|DKIK	CG4763|NP_611835.1|DMEL
OG0010734	LOC108076217|XP_017024447.1|DKIK	CG12860|NP_610979.1|DMEL
OG0010735	LOC108078327|XP_017027615.1|DKIK	iotaTry|NP_523695.1|DMEL
OG0010736	LOC108085170|XP_017037191.1|DKIK	CG7856|NP_610198.1|DMEL
OG0010737	LOC108085105|XP_017037066.1|DKIK	CG34211|NP_001097195.1|DMEL
OG0010738	LOC108081137|XP_017031651.1|DKIK	CAH4|NP_651298.1|DMEL
OG0010739	LOC108083185|XP_017034372.1|DKIK	CG42489|NP_001163552.1|DMEL
OG0010740	LOC108080758|XP_017031101.1|DKIK	laf|NP_001287165.1|DMEL
OG0010741	LOC108080432|XP_017030654.1|DKIK	Cpn|NP_731674.1|DMEL
OG0010742	LOC108071392|XP_017017624.1|DKIK	CG5225|NP_650587.1|DMEL
OG0010743	LOC108076738|XP_017025255.1|DKIK	CG31459|NP_732454.1|DMEL
OG0010744	LOC108081007|XP_017031431.1|DKIK	CG31473|NP_731188.1|DMEL
OG0010745	LOC108081054|XP_017031511.1|DKIK	Rbf2|NP_524372.1|DMEL
OG0010747	LOC108073279|XP_017020324.1|DKIK	CG33095|NP_788738.1|DMEL
OG0010748	LOC108071417|XP_017017653.1|DKIK	VhaM9.7-d|NP_650578.1|DMEL
OG0010749	LOC108073179|XP_017020174.1|DKIK	CG5762|NP_651252.1|DMEL
OG0010750	LOC108073155|XP_017020151.1|DKIK	CG33339|NP_996280.2|DMEL
OG0010751	LOC108084352|XP_017036004.1|DKIK	CG31244|NP_732419.1|DMEL
OG0010753	LOC108083680|XP_017035046.1|DKIK	CG13841|NP_652241.1|DMEL
OG0010754	LOC108084139|XP_017035672.1|DKIK	CG4570|NP_650027.1|DMEL
OG0010755	LOC108085552|XP_017037680.1|DKIK	TwdlS|NP_651491.1|DMEL
OG0010756	LOC108085553|XP_017037681.1|DKIK	TwdlR|NP_733161.2|DMEL
OG0010757	LOC108074366|XP_017021880.1|DKIK	CG7567|NP_651699.1|DMEL
OG0010758	LOC108074375|XP_017021890.1|DKIK	ppk19|NP_651708.2|DMEL
OG0010759	LOC108082973|XP_017034088.1|DKIK	bnk|NP_524604.2|DMEL
OG0010760	LOC108084829|XP_017036680.1|DKIK	CG18577|NP_650044.1|DMEL
OG0010761	LOC108080452|XP_017030678.1|DKIK	Edg84A|NP_524247.1|DMEL
OG0010762	LOC108077661|XP_017026569.1|DKIK	CG4815|NP_651607.1|DMEL
OG0010763	LOC108073537|XP_017020709.1|DKIK	CG17819|NP_650994.1|DMEL
OG0010764	LOC108075412|XP_017023325.1|DKIK	BomT3|NP_651008.1|DMEL
OG0010765	LOC108080962|XP_017031365.1|DKIK	aqrs|NP_651632.2|DMEL
OG0010766	LOC108084011|XP_017035513.1|DKIK	CG34302|NP_001097733.2|DMEL
OG0010767	LOC108073654|XP_017020870.1|DKIK	CG31021|NP_733392.2|DMEL
OG0010768	LOC108085572|XP_017037701.1|DKIK	CG14244|NP_652259.2|DMEL
OG0010769	LOC108075618|XP_017023639.1|DKIK	Trf4-2|NP_651313.1|DMEL
OG0010770	LOC108084978|XP_017036891.1|DKIK	Sry-alpha|NP_524580.1|DMEL
OG0010771	LOC108076629|XP_017025044.1|DKIK	Dic3|NP_610344.2|DMEL
OG0010772	LOC108075488|XP_017023432.1|DKIK	CG14323|NP_732252.1|DMEL
OG0010773	LOC108075487|XP_017023430.1|DKIK	CG14326|NP_650639.1|DMEL
OG0010774	LOC108077734|XP_017026686.1|DKIK	CG31528|NP_730833.1|DMEL
OG0010775	LOC108074030|XP_017021387.1|DKIK	CG12538|NP_650293.1|DMEL
OG0010776	LOC108081528|XP_017032235.1|DKIK	Df31|NP_523614.1|DMEL
OG0010777	LOC108080425|XP_017030646.1|DKIK	CG10013|NP_650175.2|DMEL
OG0010778	LOC108085611|XP_017037773.1|DKIK	CG14739|NP_650151.1|DMEL
OG0010779	LOC108085615|XP_017037776.1|DKIK	CG42505|NP_001163593.1|DMEL
OG0010780	LOC108083706|XP_017035092.1|DKIK	CG6985|NP_651091.1|DMEL
OG0010781	LOC108085001|XP_017036919.1|DKIK	CG7352|NP_649795.1|DMEL
OG0010782	LOC108084361|XP_017036023.1|DKIK	CG15025|NP_650810.1|DMEL
OG0010783	LOC108081179|XP_017031727.1|DKIK	CG5478|NP_650513.1|DMEL
OG0010784	LOC108076287|XP_017024533.1|DKIK	CG43328|NP_725642.3|DMEL
OG0010785	LOC108082397|XP_017033231.1|DKIK	CG34230|NP_001097277.1|DMEL
OG0010786	LOC108077966|XP_017026996.1|DKIK	CG45062|NP_001286726.1|DMEL
OG0010787	LOC108082402|XP_017033235.1|DKIK	CG33627|NP_001027406.1|DMEL
OG0010788	LOC108072978|XP_017019904.1|DKIK	CG33655|NP_001163236.1|DMEL
OG0010790	LOC108072402|XP_017018994.1|DKIK	CG8089|NP_611014.1|DMEL
OG0010791	LOC108081982|XP_017032707.1|DKIK	CG14929|NP_609507.1|DMEL
OG0010792	LOC108084369|XP_017036042.1|DKIK	CG15047|NP_573309.1|DMEL
OG0010793	LOC108080219|XP_017030364.1|DKIK	CG17159|NP_001104474.1|DMEL
OG0010794	LOC108078745|XP_017028258.1|DKIK	CG32246|NP_729020.2|DMEL
OG0010795	LOC108077504|XP_017026322.1|DKIK	CG43169|NP_001246686.1|DMEL
OG0010798	LOC108080407|XP_017030623.1|DKIK, LOC108072820|XP_017019603.1|DKIK, LOC108080788|XP_017031152.1|DKIK	CG17129|NP_612048.2|DMEL
OG0010799	LOC108075196|XP_017023021.1|DKIK	CG32119|NP_729879.1|DMEL
OG0010800	LOC108073432|XP_017020541.1|DKIK	CG45101|NP_001287025.1|DMEL
OG0010801	LOC108072505|XP_017019166.1|DKIK	CG16825|NP_609636.2|DMEL
OG0010802	LOC108076883|XP_017025402.1|DKIK	Taf12L|NP_608852.1|DMEL
OG0010803	LOC108074554|XP_017022141.1|DKIK	CG7295|NP_608628.1|DMEL
OG0010804	LOC108076901|XP_017025430.1|DKIK	CG14072|NP_609472.1|DMEL
OG0010805	LOC108076995|XP_017025554.1|DKIK	t-cup|NP_723757.1|DMEL
OG0010806	LOC108082043|XP_017032808.1|DKIK	Acp32CD|NP_477328.2|DMEL
OG0010807	LOC108075888|XP_017023986.1|DKIK	Ucp4C|NP_608976.1|DMEL
OG0010808	LOC108084198|XP_017035796.1|DKIK	CG43672|NP_788912.3|DMEL
OG0010809	LOC108077660|XP_017026565.1|DKIK	CG34436|NP_001097954.1|DMEL, CG34437|NP_001097955.1|DMEL
OG0010810	LOC108075694|XP_017023707.1|DKIK	CG42493|NP_001163120.1|DMEL
OG0010820	LOC108078928|XP_017028565.1|DKIK	CG4476|NP_648293.1|DMEL
OG0010823	LOC108082787|XP_017033821.1|DKIK	Alp12|NP_609963.1|DMEL
OG0010824	LOC108084390|XP_017036072.1|DKIK	CG5592|NP_647996.1|DMEL
OG0010825	LOC108079539|XP_017029367.1|DKIK	CG6357|NP_610907.1|DMEL
OG0010827	LOC108083088|XP_017034226.1|DKIK, LOC108083099|XP_017034248.1|DKIK	Ibf1|NP_649875.1|DMEL
OG0010830	LOC108076944|XP_017025480.1|DKIK	CG34043|NP_001033893.2|DMEL
OG0010832	LOC108076314|XP_017024582.1|DKIK	CG34214|NP_001097444.1|DMEL
OG0010833	LOC108076433|XP_017024777.1|DKIK	Eglp1|NP_611810.1|DMEL
OG0010834	LOC108085968|XP_017038254.1|DKIK	CG32573|NP_727997.1|DMEL
OG0010835	LOC108080000|XP_017030055.1|DKIK	CG15322|NP_608371.2|DMEL
OG0010836	LOC108078509|XP_017027904.1|DKIK	mthl8|NP_611998.1|DMEL
OG0010837	LOC108074965|XP_017022686.1|DKIK	Gr77a|NP_730560.1|DMEL
OG0010839	LOC108075017|XP_017022757.1|DKIK	CG13813|NP_649195.1|DMEL
OG0010840	LOC108075240|XP_017023085.1|DKIK	obst-J|NP_649179.2|DMEL
OG0010842	LOC108074959|XP_017022682.1|DKIK	RYa|NP_001104382.3|DMEL
OG0010843	LOC108078422|XP_017027776.1|DKIK	CG43114|NP_001246264.1|DMEL
OG0010844	LOC108084111|XP_017035629.1|DKIK	CG34288|NP_001097870.2|DMEL
OG0010847	LOC108085940|XP_017038213.1|DKIK	CG2157|NP_001285093.1|DMEL
OG0010848	LOC108079163|XP_017028903.1|DKIK	CG14410|NP_572973.2|DMEL
OG0010849	LOC108080228|XP_017030373.1|DKIK	CG15572|NP_572158.1|DMEL
OG0010850	LOC108083612|XP_017034973.1|DKIK	CG15728|NP_572816.1|DMEL
OG0010851	LOC108080016|XP_017030072.1|DKIK	CG11227|NP_728371.1|DMEL
OG0010852	LOC108077107|XP_017025792.1|DKIK	CG15800|NP_611828.1|DMEL
OG0010853	LOC108083368|XP_017034601.1|DKIK	CG3457|NP_569985.1|DMEL
OG0010854	LOC108079139|XP_017028876.1|DKIK	CG11584|NP_572941.1|DMEL
OG0010855	LOC108080010|XP_017030065.1|DKIK	CG14421|NP_570042.1|DMEL
OG0010856	LOC108080074|XP_017030147.1|DKIK	CG32695|NP_727367.1|DMEL
OG0010857	LOC108075988|XP_017024129.1|DKIK	CG14811|NP_569942.2|DMEL, CG14810|NP_569941.2|DMEL
OG0010858	LOC108071223|XP_017017396.1|DKIK	CG12998|NP_573203.2|DMEL
OG0010859	LOC108075332|XP_017023235.1|DKIK, LOC108085269|XP_017037309.1|DKIK	Vajk2|NP_609689.3|DMEL
OG0010860	LOC108072491|XP_017019147.1|DKIK	CG13965|NP_610014.1|DMEL
OG0010861	LOC108077459|XP_017026272.1|DKIK	CG34178|NP_001097082.1|DMEL
OG0010863	LOC108082023|XP_017032780.1|DKIK	CG4592|NP_001260306.1|DMEL
OG0010864	LOC108077003|XP_017025567.1|DKIK	CG42556|NP_001162994.1|DMEL
OG0010865	LOC108086205|XP_017038555.1|DKIK	ms_2_35Ci|NP_723912.1|DMEL
OG0010866	LOC108075261|XP_017023115.1|DKIK	CG9184|NP_728593.1|DMEL
OG0010867	LOC108079697|XP_017029591.1|DKIK	CG32269|NP_647788.1|DMEL
OG0010870	LOC108074976|XP_017022698.1|DKIK	CG42357|NP_001137870.1|DMEL
OG0010871	LOC108075102|XP_017022873.1|DKIK	CG42356|NP_001137871.1|DMEL
OG0010872	LOC108071963|XP_017018428.1|DKIK	CG33947|NP_001303412.1|DMEL
OG0010873	LOC108078953|XP_017028594.1|DKIK	CG11905|NP_648936.1|DMEL
OG0010876	LOC108078697|XP_017028138.1|DKIK	CG32161|NP_730205.1|DMEL
OG0010877	LOC108071900|XP_017018319.1|DKIK	CG34251|NP_001097634.1|DMEL
OG0010878	LOC108072748|XP_017019506.1|DKIK	CG13476|NP_996076.1|DMEL
OG0010881	LOC108078034|XP_017027084.1|DKIK	antr|NP_001246284.1|DMEL
OG0010882	LOC108076234|XP_017024467.1|DKIK	CG43187|NP_001246366.1|DMEL
OG0010884	LOC108085501|XP_017037610.1|DKIK	CG43049|NP_001246829.1|DMEL
OG0010886	LOC108072808|XP_017019590.1|DKIK	Rpn12R|NP_996086.1|DMEL
OG0010887	LOC108072662|XP_017019386.1|DKIK	CG3349|NP_648730.2|DMEL
OG0010888	LOC108078417|XP_017027770.1|DKIK	CG30033|NP_725023.1|DMEL
OG0010889	LOC108072410|XP_017019003.1|DKIK	CG13177|NP_001097281.1|DMEL
OG0010893	LOC108070844|XP_017016963.1|DKIK	hubl|NP_724671.1|DMEL
OG0010894	LOC108085046|XP_017036998.1|DKIK	CG34206|NP_001097408.1|DMEL
OG0010895	LOC108085200|XP_017037198.1|DKIK	CG11269|NP_611644.1|DMEL
OG0010897	LOC108081227|XP_017031792.1|DKIK	CG9632|NP_650504.1|DMEL
OG0010898	LOC108080836|XP_017031229.1|DKIK	CG12590|NP_649513.1|DMEL
OG0010899	LOC108085664|XP_017037843.1|DKIK	Muc91C|NP_650744.1|DMEL
OG0010900	LOC108084265|XP_017035910.1|DKIK	primo-2|NP_001027188.1|DMEL
OG0010901	LOC108073188|XP_017020189.1|DKIK	CG43063|NP_001247082.1|DMEL
OG0010902	LOC108074365|XP_017021879.1|DKIK	CG11470|NP_651700.2|DMEL
OG0010903	LOC108082813|XP_017033864.1|DKIK	CG15554|NP_651844.3|DMEL
OG0010904	LOC108081510|XP_017032218.1|DKIK	Ugt35A1|NP_524314.2|DMEL
OG0010907	LOC108084110|XP_017035625.1|DKIK	CG11286|NP_649735.1|DMEL
OG0010908	LOC108072198|XP_017018746.1|DKIK	CG5342|NP_650088.2|DMEL
OG0010910	LOC108080966|XP_017031369.1|DKIK	CG9997|NP_651631.1|DMEL
OG0010911	LOC108080780|XP_017031135.1|DKIK	CG14659|NP_649503.1|DMEL
OG0010912	LOC108084173|XP_017035750.1|DKIK	CG14864|NP_650439.1|DMEL
OG0010913	LOC108084901|XP_017036784.1|DKIK	eater|NP_651533.3|DMEL
OG0010914	LOC108076547|XP_017024948.1|DKIK	CG13511|NP_611701.1|DMEL
OG0010915	LOC108076489|XP_017024868.1|DKIK	CG30461|NP_001286512.1|DMEL
OG0010916	LOC108078030|XP_017027079.1|DKIK	CG11400|NP_611193.1|DMEL
OG0010917	LOC108072909|XP_017019723.1|DKIK	CG42287|NP_001137665.1|DMEL
OG0010918	LOC108076396|XP_017024725.1|DKIK, LOC108083045|XP_017034163.1|DKIK	CG13962|NP_610004.1|DMEL
OG0010919	LOC108074502|XP_017022066.1|DKIK	Kebab|NP_001259900.1|DMEL
OG0010920	LOC108082731|XP_017033726.1|DKIK	CG15172|NP_609932.1|DMEL
OG0010921	LOC108082853|XP_017033918.1|DKIK	CG43731|NP_001260560.1|DMEL
OG0010922	LOC108074408|XP_017021925.1|DKIK	CG5139|NP_608587.1|DMEL
OG0010923	LOC108083834|XP_017035300.1|DKIK	CG32686|NP_727413.1|DMEL
OG0010924	LOC108077322|XP_017026099.1|DKIK	Trf5|NP_608700.2|DMEL
OG0010925	LOC108072674|XP_017019401.1|DKIK	CG8006|NP_648191.1|DMEL
OG0010926	LOC108075199|XP_017023024.1|DKIK, LOC108075169|XP_017022965.1|DKIK	saturn|NP_729963.1|DMEL
OG0010927	LOC108079798|XP_017029766.1|DKIK	CG43954|NP_001261966.1|DMEL
OG0010928	LOC108071618|XP_017017889.1|DKIK	Cpr65Aw|NP_729147.1|DMEL
OG0010929	LOC108072618|XP_017019334.1|DKIK	CG15480|NP_609620.1|DMEL
OG0010931	LOC108072506|XP_017019167.1|DKIK	CG43779|NP_001162971.1|DMEL
OG0010932	LOC108074608|XP_017022217.1|DKIK	CG13137|NP_609350.2|DMEL
OG0010933	LOC108081996|XP_017032729.1|DKIK	CG14915|NP_609482.1|DMEL
OG0010934	LOC108082096|XP_017032880.1|DKIK	CG14006|NP_608953.1|DMEL
OG0010935	LOC108075802|XP_017023863.1|DKIK	CG15482|NP_609614.2|DMEL
OG0010936	LOC108080957|XP_017031361.1|DKIK	CG8509|NP_573079.1|DMEL
OG0010937	LOC108076847|XP_017025365.1|DKIK, LOC108076848|XP_017025366.1|DKIK, LOC108076849|XP_017025368.1|DKIK	CG31750|NP_724041.1|DMEL
OG0010946	LOC108080874|XP_017031266.1|DKIK	CG14877|NP_650507.1|DMEL
OG0010950	LOC108085208|XP_017037221.1|DKIK	CG44249|NP_001286703.1|DMEL
OG0010956	LOC108070822|XP_017016923.1|DKIK	CG30060|NP_725293.1|DMEL
OG0010957	LOC108084935|XP_017036822.1|DKIK	CG31464|NP_731226.2|DMEL
OG0010958	LOC108077754|XP_017026716.1|DKIK	Kmn2|NP_001163545.1|DMEL
OG0010959	LOC108084076|XP_017035586.1|DKIK	Alp13|NP_649978.2|DMEL
OG0010962	LOC108077762|XP_017026737.1|DKIK	CG3635|NP_610138.4|DMEL
OG0010963	LOC108072594|XP_017019296.1|DKIK	dao|NP_609742.1|DMEL
OG0010964	LOC108082817|XP_017033865.1|DKIK	CG42369|NP_609024.1|DMEL
OG0010965	LOC108076126|XP_017024343.1|DKIK	CG3649|NP_611725.2|DMEL
OG0010966	LOC108085495|XP_017037604.1|DKIK, LOC108080584|XP_017030878.1|DKIK	Cyp12c1|NP_649052.1|DMEL
OG0010967	LOC108080012|XP_017030067.1|DKIK	CG17959|NP_570045.1|DMEL
OG0010968	LOC108075058|XP_017022828.1|DKIK	CG32299|NP_001137874.1|DMEL
OG0010969	LOC108073337|XP_017020390.1|DKIK	CG31178|NP_001138096.1|DMEL
OG0010971	LOC108071407|XP_017017638.1|DKIK	CG18213|NP_650589.2|DMEL
OG0010972	LOC108084332|XP_017035982.1|DKIK	CG5250|NP_650793.1|DMEL
OG0010974	LOC108077490|XP_017026302.1|DKIK	Cp19|NP_523980.1|DMEL
OG0010975	LOC108075477|XP_017023420.1|DKIK	CG42798|NP_001189242.1|DMEL
OG0010977	LOC108071425|XP_017017664.1|DKIK	CG42394|NP_001138035.1|DMEL
OG0010978	LOC108079923|XP_017029946.1|DKIK	Mur11Da|NP_727652.3|DMEL
OG0010979	LOC108079316|XP_017029099.1|DKIK	CG12715|NP_572849.1|DMEL
OG0010980	LOC108085059|XP_017037010.1|DKIK	CG9106|NP_573013.1|DMEL
OG0010981	LOC108075975|XP_017024116.1|DKIK	CG14624|NP_726719.1|DMEL
OG0010982	LOC108081371|XP_017032013.1|DKIK	CG15337|NP_572455.1|DMEL
OG0010983	LOC108083347|XP_017034580.1|DKIK, LOC108083346|XP_017034578.1|DKIK	CG6023|NP_996503.2|DMEL
OG0010985	LOC108085426|XP_017037504.1|DKIK	CG2104|NP_649575.1|DMEL
OG0010986	LOC108082903|XP_017033976.1|DKIK	CG10597|NP_001138216.1|DMEL
OG0010987	LOC108076042|XP_017024190.1|DKIK	CG15471|NP_001138156.1|DMEL
OG0010988	LOC108074933|XP_017022650.1|DKIK	CG34337|NP_001096901.1|DMEL
OG0010989	LOC108075378|XP_017023278.1|DKIK	CG34280|NP_001097821.1|DMEL
OG0010990	LOC108082703|XP_017033700.1|DKIK	CG13086|NP_609956.1|DMEL
OG0010991	LOC108075830|XP_017023890.1|DKIK	CG13996|NP_608980.1|DMEL
OG0010992	LOC108074479|XP_017022040.1|DKIK, LOC108074478|XP_017022039.1|DKIK, LOC108074480|XP_017022041.1|DKIK	CG13135|NP_723521.1|DMEL
OG0010993	LOC108074482|XP_017022044.1|DKIK	dpr3|NP_001014459.2|DMEL
OG0010994	LOC108081863|XP_017032592.1|DKIK	CG31600|NP_724367.1|DMEL
OG0010995	LOC108072679|XP_017019406.1|DKIK	CG7366|NP_648189.1|DMEL
OG0010996	LOC108075123|XP_017022894.1|DKIK	CG2113|NP_647757.2|DMEL
OG0010997	LOC108078573|XP_017027982.1|DKIK	CG32248|NP_729002.2|DMEL
OG0010998	LOC108078825|XP_017028401.1|DKIK	CG32236|NP_729026.1|DMEL
OG0010999	LOC108078677|XP_017028099.1|DKIK	CG13053|NP_652421.1|DMEL
OG0011000	LOC108079049|XP_017028742.1|DKIK	Ir62a|NP_001033986.1|DMEL
OG0011001	LOC108082971|XP_017034083.1|DKIK	CG17732|NP_001189135.1|DMEL
OG0011002	LOC108082982|XP_017034093.1|DKIK	CG42729|NP_001034019.2|DMEL
OG0011003	LOC108083032|XP_017034150.1|DKIK	CG13454|NP_648771.1|DMEL
OG0011004	LOC108076560|XP_017024960.1|DKIK	CG43709|NP_001261104.1|DMEL
OG0011005	LOC108074662|XP_017022269.1|DKIK	Obp50b|NP_725386.1|DMEL
OG0011006	LOC108078023|XP_017027073.1|DKIK	Mtk|NP_523752.1|DMEL
OG0011007	LOC108070620|XP_017016674.1|DKIK	CG44438|NP_001286143.1|DMEL
OG0011009	LOC108073374|XP_017020436.1|DKIK	CG43675|NP_001027160.2|DMEL
OG0011010	LOC108070671|XP_017016734.1|DKIK	CG42446|NP_650537.3|DMEL
OG0011011	LOC108075376|XP_017023276.1|DKIK	CG5866|NP_650624.2|DMEL
OG0011012	LOC108084339|XP_017035988.1|DKIK	CG43203|NP_001247194.1|DMEL
OG0011013	LOC108077818|XP_017026829.1|DKIK	CG14907|NP_650574.2|DMEL
OG0011015	LOC108084095|XP_017035611.1|DKIK	MtnA|NP_524299.1|DMEL
OG0011016	LOC108075117|XP_017022889.1|DKIK	CG11251|NP_648632.1|DMEL
OG0011017	LOC108084031|XP_017035534.1|DKIK	CG46467|NP_001369001.1|DMEL
OG0011018	LOC108074068|XP_017021429.1|DKIK	CG14369|NP_650295.1|DMEL
OG0011019	LOC108074063|XP_017021423.1|DKIK	CG9269|NP_650297.1|DMEL
OG0011020	LOC108085402|XP_017037460.1|DKIK, LOC108085406|XP_017037463.1|DKIK	CG1288|NP_649705.2|DMEL
OG0011021	LOC108080995|XP_017031410.1|DKIK	CG11741|NP_001097709.1|DMEL
OG0011023	LOC108073573|XP_017020749.1|DKIK	CG45099|NP_001287458.1|DMEL
OG0011024	LOC108079927|XP_017029951.1|DKIK, LOC108084897|XP_017036782.1|DKIK	CG11698|NP_649787.2|DMEL
OG0011025	LOC108084931|XP_017036817.1|DKIK, LOC108077645|XP_017026551.1|DKIK	CG14362|NP_650320.1|DMEL
OG0011027	LOC108084906|XP_017036791.1|DKIK	CG34292|NP_001097941.1|DMEL
OG0011028	LOC108076262|XP_017024500.1|DKIK	CG30099|NP_611112.1|DMEL
OG0011029	LOC108076318|XP_017024590.1|DKIK, LOC108076317|XP_017024589.1|DKIK	CG33468|NP_995837.1|DMEL
OG0011030	LOC108082344|XP_017033167.1|DKIK	CG42662|NP_001188943.1|DMEL
OG0011031	LOC108078296|XP_017027562.1|DKIK	VepD|NP_788425.1|DMEL
OG0011032	LOC108076528|XP_017024929.1|DKIK	CG3640|NP_611950.1|DMEL
OG0011033	LOC108072195|XP_017018743.1|DKIK	CG30178|NP_726395.1|DMEL
OG0011034	LOC108082313|XP_017033133.1|DKIK	CG30050|NP_725159.2|DMEL
OG0011035	LOC108076383|XP_017024699.1|DKIK	CG34345|NP_001097101.1|DMEL
OG0011037	LOC108074399|XP_017021915.1|DKIK	CG31924|NP_722701.2|DMEL
OG0011038	LOC108081980|XP_017032705.1|DKIK	CG31867|NP_723660.1|DMEL
OG0011039	LOC108081978|XP_017032704.1|DKIK	Vm32E|NP_477103.1|DMEL
OG0011040	LOC108081992|XP_017032723.1|DKIK	CG14926|NP_609502.1|DMEL
OG0011041	LOC108082698|XP_017033693.1|DKIK	CG31740|NP_724084.1|DMEL
OG0011042	LOC108085238|XP_017037266.1|DKIK	CG15278|NP_001246032.2|DMEL
OG0011043	LOC108075880|XP_017023974.1|DKIK	CG44141|NP_001260468.1|DMEL, CG44140|NP_001260470.1|DMEL
OG0011044	LOC108079733|XP_017029633.1|DKIK	CG43089|NP_001246606.1|DMEL
OG0011045	LOC108080011|XP_017030066.1|DKIK	CG14422|NP_570043.1|DMEL
OG0011046	LOC108076270|XP_017024507.1|DKIK, LOC108085926|XP_017038189.1|DKIK, LOC108085921|XP_017038185.1|DKIK	CG13884|NP_612035.1|DMEL
OG0011047	LOC108079195|XP_017028946.1|DKIK	CG14406|NP_572984.1|DMEL
OG0011048	LOC108080033|XP_017030099.1|DKIK	CG9570|NP_608368.1|DMEL
OG0011049	LOC108083482|XP_017034765.1|DKIK	Tyler|NP_608327.2|DMEL
OG0011050	LOC108083842|XP_017035310.1|DKIK	CG4194|NP_569975.1|DMEL
OG0011051	LOC108073978|XP_017021313.1|DKIK	CG17744|NP_648070.1|DMEL
OG0011052	LOC108073843|XP_017021113.1|DKIK	CG12289|NP_648465.2|DMEL
OG0011053	LOC108079703|XP_017029598.1|DKIK	CG13031|NP_648914.1|DMEL
OG0011054	LOC108079019|XP_017028687.1|DKIK	CG32395|NP_729182.3|DMEL
OG0011055	LOC108084758|XP_017036562.1|DKIK	CG32450|NP_730717.1|DMEL
OG0011056	LOC108072507|XP_017019168.1|DKIK	CG42266|NP_001137827.1|DMEL
OG0011057	LOC108085083|XP_017037045.1|DKIK	CG13500|NP_611630.1|DMEL
OG0011058	LOC108075904|XP_017024018.1|DKIK	CG32987|NP_788007.1|DMEL
OG0011060	LOC108076539|XP_017024941.1|DKIK	CG30098|NP_725573.2|DMEL
OG0011061	LOC108077838|XP_017026852.1|DKIK	CG31253|NP_733241.2|DMEL, CG31131|NP_733243.2|DMEL
OG0011062	LOC108083305|XP_017034531.1|DKIK	CG13239|NP_649422.1|DMEL
OG0011063	LOC108085275|XP_017037314.1|DKIK	CG42711|NP_001188801.2|DMEL
OG0011077	LOC108072026|XP_017018496.1|DKIK	CG34213|NP_001097439.2|DMEL
