Orthogroup	DKIK.longest_only	DYAK.longest_only
OG0009236	LOC108079870|XP_017029871.1|DKIK	LOC6534437|XP_002095114.3|DYAK
OG0009237	LOC108076929|XP_017025464.1|DKIK	LOC6528016|XP_002089083.2|DYAK
OG0009238	LOC108073807|XP_017021071.1|DKIK	LOC6533789|XP_002094490.2|DYAK
OG0009239	LOC108083253|XP_017034449.1|DKIK	LOC6534625|XP_002095300.1|DYAK
OG0009241	LOC108075923|XP_017024047.1|DKIK	LOC6526639|XP_002087747.1|DYAK
OG0009245	LOC108084853|XP_017036722.1|DKIK	LOC6535518|XP_002096147.1|DYAK
OG0009247	LOC108071410|XP_017017642.1|DKIK	LOC6536693|XP_002097265.1|DYAK
OG0009248	LOC108080127|XP_017030246.1|DKIK	LOC6524652|XP_002100509.1|DYAK
OG0009249	LOC108076955|XP_017025494.1|DKIK	LOC6527169|XP_002088263.1|DYAK
OG0009251	LOC108074237|XP_017021669.1|DKIK	LOC6539106|XP_002086008.1|DYAK
OG0009252	LOC108080331|XP_017030520.1|DKIK	LOC6523861|XP_002099734.3|DYAK
OG0009253	LOC108071824|XP_017018220.1|DKIK	LOC6525219|XP_002101057.1|DYAK
OG0009254	LOC108080363|XP_017030568.1|DKIK	LOC6523790|XP_002099665.1|DYAK
OG0009255	LOC108079359|XP_017029156.1|DKIK	LOC6524486|XP_002100343.1|DYAK
OG0009256	LOC108082950|XP_017034055.1|DKIK	LOC6525824|XP_002101644.1|DYAK
OG0009257	LOC108085950|XP_017038225.1|DKIK	LOC6525588|XP_002101423.1|DYAK
OG0009258	LOC108071077|XP_017017247.1|DKIK	LOC6524791|XP_039228324.1|DYAK
OG0009259	LOC108078995|XP_017028661.1|DKIK	LOC6525323|XP_002101159.1|DYAK
OG0009260	LOC108074230|XP_017021662.1|DKIK	LOC6526239|XP_002102048.1|DYAK
OG0009261	LOC108079998|XP_017030053.1|DKIK	LOC6525141|XP_002100979.1|DYAK
OG0009262	LOC108084487|XP_017036208.1|DKIK	LOC6524990|XP_002100830.1|DYAK
OG0009263	LOC108076713|XP_017025167.1|DKIK	LOC6525212|XP_002101050.1|DYAK
OG0009264	LOC108084673|XP_017036490.1|DKIK	LOC6525215|XP_039228890.1|DYAK
OG0009265	LOC108085218|XP_017037238.1|DKIK	LOC6525890|XP_002101710.1|DYAK
OG0009266	LOC108077051|XP_017025687.1|DKIK	LOC6527437|XP_015053113.2|DYAK
OG0009267	LOC108075873|XP_017023964.1|DKIK	LOC6528070|XP_002089137.1|DYAK
OG0009269	LOC108083222|XP_017034422.1|DKIK	LOC6535534|XP_002096163.3|DYAK
OG0009270	LOC108074642|XP_017022246.1|DKIK	LOC6531642|XP_002092439.3|DYAK
OG0009271	LOC108080357|XP_017030557.1|DKIK	LOC6525623|XP_015046394.1|DYAK
OG0009272	LOC108075144|XP_017022914.1|DKIK	LOC6534757|XP_002095432.2|DYAK
OG0009273	LOC108079571|XP_017029403.1|DKIK	LOC6526732|XP_039226373.1|DYAK
OG0009274	LOC108079781|XP_017029716.1|DKIK	LOC6533423|XP_039230184.1|DYAK
OG0009275	LOC108075999|XP_017024142.1|DKIK	LOC6523831|XP_002099706.1|DYAK
OG0009276	LOC108077987|XP_017027019.1|DKIK	LOC6530506|XP_002091421.1|DYAK
OG0009277	LOC108080019|XP_017030081.1|DKIK	LOC6523888|XP_002099761.1|DYAK
OG0009278	LOC108080535|XP_017030823.1|DKIK	LOC6523914|XP_039227968.1|DYAK
OG0009279	LOC108075810|XP_017023871.1|DKIK	LOC6527025|XP_002088120.1|DYAK
OG0009280	LOC108075977|XP_017024118.1|DKIK	LOC6524206|XP_039226973.1|DYAK
OG0009281	LOC108079353|XP_017029148.1|DKIK	LOC6526039|XP_002101856.1|DYAK
OG0009282	LOC108074286|XP_017021762.1|DKIK	LOC6526272|XP_002087394.1|DYAK
OG0009283	LOC108077054|XP_017025698.1|DKIK	LOC6527984|XP_002089051.2|DYAK
OG0009284	LOC108085527|XP_017037647.1|DKIK	LOC6535031|XP_015050984.1|DYAK
OG0009285	LOC108074902|XP_017022619.1|DKIK	LOC6523740|XP_002099615.1|DYAK
OG0009286	LOC108071607|XP_017017878.1|DKIK	LOC6533172|XP_002093898.2|DYAK
OG0009287	LOC108079098|XP_017028815.1|DKIK	LOC6533243|XP_002093969.1|DYAK
OG0009288	LOC108084481|XP_017036195.1|DKIK	LOC6525499|XP_002101334.2|DYAK
OG0009289	LOC108074889|XP_017022587.1|DKIK	LOC6523771|XP_039232959.1|DYAK
OG0009290	LOC108077925|XP_017026954.1|DKIK	LOC6529303|XP_002090308.3|DYAK
OG0009291	LOC108074892|XP_017022599.1|DKIK	LOC6523772|XP_002099647.1|DYAK
OG0009292	LOC108083908|XP_017035394.1|DKIK	LOC6525346|XP_002101182.1|DYAK
OG0009293	LOC108083783|XP_017035198.1|DKIK	LOC6525353|XP_002101189.1|DYAK
OG0009294	LOC108076269|XP_017024506.1|DKIK	LOC6531376|XP_002092179.1|DYAK
OG0009295	LOC108080503|XP_017030755.1|DKIK	LOC6524864|XP_039233707.1|DYAK
OG0009296	LOC108077663|XP_017026571.1|DKIK	LOC6538444|XP_002098968.1|DYAK
OG0009297	LOC108077840|XP_017026854.1|DKIK	LOC6538441|XP_002098965.2|DYAK
OG0009298	LOC108080460|XP_017030685.1|DKIK	LOC6536788|XP_002097358.2|DYAK
OG0009299	LOC108073315|XP_017020368.1|DKIK	LOC6535754|XP_002096377.3|DYAK
OG0009300	LOC108073406|XP_017020495.1|DKIK	LOC6535755|XP_015047336.1|DYAK
OG0009301	LOC108080880|XP_017031272.1|DKIK	LOC6538500|XP_002099022.3|DYAK
OG0009302	LOC108084307|XP_017035960.1|DKIK	LOC6536010|XP_002096625.2|DYAK
OG0009303	LOC108075482|XP_017023426.1|DKIK	LOC6535439|XP_002096088.1|DYAK
OG0009304	LOC108076329|XP_017024643.1|DKIK	LOC6535749|XP_002096372.2|DYAK
OG0009305	LOC108070661|XP_017016719.1|DKIK	LOC6537043|XP_015048078.1|DYAK
OG0009306	LOC108084458|XP_017036156.1|DKIK	LOC6525078|XP_002100917.1|DYAK
OG0009307	LOC108081493|XP_017032193.1|DKIK	LOC6536575|XP_002097151.1|DYAK
OG0009308	LOC108081168|XP_017031712.1|DKIK	LOC6537611|XP_002098157.1|DYAK
OG0009309	LOC108070680|XP_017016742.1|DKIK	LOC6537033|XP_039231679.1|DYAK
OG0009310	LOC108084826|XP_017036677.1|DKIK	LOC6535498|XP_002096129.2|DYAK
OG0009311	LOC108072024|XP_017018494.1|DKIK	LOC6536647|XP_039231697.1|DYAK
OG0009312	LOC108070663|XP_017016723.1|DKIK	LOC6537048|XP_002097613.1|DYAK
OG0009313	LOC108070706|XP_017016786.1|DKIK	LOC6537053|XP_039232023.1|DYAK
OG0009314	LOC108081077|XP_017031551.1|DKIK	LOC6537103|XP_002097664.1|DYAK
OG0009315	LOC108072179|XP_017018724.1|DKIK	LOC6536322|XP_039232703.1|DYAK
OG0009316	LOC108085429|XP_017037507.1|DKIK, LOC108085466|XP_017037572.1|DKIK	LOC6536258|XP_002096844.1|DYAK
OG0009317	LOC108083642|XP_017035003.1|DKIK	LOC6538259|XP_002098786.1|DYAK
OG0009318	LOC108083178|XP_017034363.1|DKIK	LOC6535902|XP_002096518.2|DYAK
OG0009319	LOC108081072|XP_017031542.1|DKIK	LOC6537125|XP_002097686.1|DYAK
OG0009320	LOC108085862|XP_017038109.1|DKIK	LOC6538428|XP_002098952.1|DYAK
OG0009321	LOC108085857|XP_017038104.1|DKIK	LOC6538436|XP_002098960.1|DYAK
OG0009322	LOC108084290|XP_017035939.1|DKIK	LOC6537252|XP_002097810.1|DYAK
OG0009323	LOC108081272|XP_017031857.1|DKIK	LOC6537618|XP_002098164.1|DYAK
OG0009324	LOC108074053|XP_017021412.1|DKIK	LOC6535985|XP_039231964.1|DYAK
OG0009325	LOC108071465|XP_017017717.1|DKIK	LOC6536676|XP_002097249.2|DYAK
OG0009326	LOC108077672|XP_017026582.1|DKIK	LOC6537300|XP_002097858.2|DYAK
OG0009327	LOC108084954|XP_017036842.1|DKIK	LOC6538815|XP_002099328.1|DYAK
OG0009328	LOC108077822|XP_017026835.1|DKIK	LOC6539972|XP_039232462.1|DYAK
OG0009329	LOC108075538|XP_017023524.1|DKIK	LOC6537943|XP_002098483.1|DYAK
OG0009330	LOC108084154|XP_017035699.1|DKIK	LOC6536995|XP_015048049.1|DYAK
OG0009331	LOC108085706|XP_017037910.1|DKIK	LOC6535620|XP_002096248.1|DYAK
OG0009332	LOC108080792|XP_017031167.1|DKIK	LOC6536898|XP_002097467.1|DYAK
OG0009333	LOC108073286|XP_017020330.1|DKIK	LOC6537637|XP_002098182.1|DYAK
OG0009334	LOC108073706|XP_017020930.1|DKIK	LOC6538942|XP_002099446.1|DYAK
OG0009335	LOC108085019|XP_017036952.1|DKIK	LOC6536209|XP_002096800.1|DYAK
OG0009336	LOC108086029|XP_017038329.1|DKIK	LOC6539009|XP_002099511.1|DYAK
OG0009337	LOC108075995|XP_017024137.1|DKIK	LOC6523973|XP_039229634.1|DYAK
OG0009338	LOC108084324|XP_017035975.1|DKIK	LOC6535265|XP_002095921.1|DYAK
OG0009339	LOC108084329|XP_017035979.1|DKIK	LOC6535260|XP_002095916.1|DYAK
OG0009340	LOC108074047|XP_017021407.1|DKIK	LOC6536961|XP_002097530.1|DYAK
OG0009341	LOC108084133|XP_017035664.1|DKIK	LOC6535789|XP_002096412.1|DYAK
OG0009342	LOC108085730|XP_017037947.1|DKIK	LOC6536853|XP_039231385.1|DYAK
OG0009343	LOC108085731|XP_017037948.1|DKIK	LOC6536854|XP_002097423.1|DYAK
OG0009344	LOC108073284|XP_017020328.1|DKIK	LOC6537649|XP_002098194.1|DYAK
OG0009345	LOC108083731|XP_017035128.1|DKIK	LOC6538249|XP_002098776.1|DYAK
OG0009346	LOC108083969|XP_017035465.1|DKIK	LOC6538271|XP_002098798.1|DYAK
OG0009347	LOC108085560|XP_017037688.1|DKIK	LOC6538369|XP_002098893.1|DYAK
OG0009348	LOC108075596|XP_017023606.1|DKIK	LOC6537722|XP_002098267.2|DYAK
OG0009349	LOC108077802|XP_017026805.1|DKIK	LOC6536712|XP_015047909.1|DYAK
OG0009350	LOC108073688|XP_017020909.1|DKIK	LOC6538926|XP_002099430.2|DYAK
OG0009351	LOC108073694|XP_017020916.1|DKIK	LOC6538921|XP_002099425.1|DYAK
OG0009352	LOC108070676|XP_017016738.1|DKIK	LOC6537568|XP_002098114.1|DYAK
OG0009353	LOC108075469|XP_017023413.1|DKIK	LOC6537739|XP_002098280.1|DYAK
OG0009354	LOC108077077|XP_017025734.1|DKIK	LOC6527142|XP_002088236.1|DYAK
OG0009355	LOC108077216|XP_017025960.1|DKIK	LOC6527404|XP_002088496.1|DYAK
OG0009356	LOC108082195|XP_017033006.1|DKIK	LOC6526704|XP_039226796.1|DYAK
OG0009357	LOC108076162|XP_017024380.1|DKIK	LOC6527325|XP_002088417.1|DYAK
OG0009358	LOC108086092|XP_017038404.1|DKIK	LOC6526750|XP_002087853.1|DYAK
OG0009359	LOC108086090|XP_017038402.1|DKIK	LOC6526749|XP_002087852.1|DYAK
OG0009360	LOC108079557|XP_017029385.1|DKIK	LOC6527702|XP_002088786.3|DYAK
OG0009361	LOC108079565|XP_017029396.1|DKIK	LOC6527701|XP_002088785.1|DYAK
OG0009362	LOC108079584|XP_017029417.1|DKIK	LOC6527700|XP_002088784.1|DYAK
OG0009363	LOC108086236|XP_017038594.1|DKIK	LOC26536089|XP_015054692.1|DYAK
OG0009364	LOC108077430|XP_017026224.1|DKIK	LOC6526562|XP_002087672.1|DYAK
OG0009365	LOC108080168|XP_017030306.1|DKIK	LOC6526875|XP_039226359.1|DYAK
OG0009366	LOC108081985|XP_017032712.1|DKIK	LOC6527279|XP_002088373.1|DYAK
OG0009367	LOC108074493|XP_017022056.1|DKIK	LOC6527365|XP_002088457.1|DYAK
OG0009368	LOC108086097|XP_017038413.1|DKIK	LOC26534812|XP_015054553.1|DYAK
OG0009369	LOC108074290|XP_017021765.1|DKIK	LOC6526276|XP_002087398.1|DYAK
OG0009370	LOC108074805|XP_017022488.1|DKIK	LOC6529269|XP_002090274.1|DYAK
OG0009371	LOC108074785|XP_017022452.1|DKIK	LOC6529270|XP_002090275.1|DYAK
OG0009372	LOC108074300|XP_017021777.1|DKIK, LOC108085461|XP_017037568.1|DKIK	LOC6526281|XP_002087403.1|DYAK
OG0009373	LOC108082690|XP_017033684.1|DKIK	LOC6529425|XP_002090429.1|DYAK
OG0009374	LOC108077265|XP_017026021.1|DKIK	LOC26535137|XP_015052874.1|DYAK
OG0009376	LOC108085340|XP_017037386.1|DKIK	LOC6526671|XP_002087779.3|DYAK
OG0009377	LOC108075970|XP_017024108.1|DKIK	LOC6528939|XP_002089971.1|DYAK
OG0009378	LOC108077290|XP_017026058.1|DKIK	LOC6527875|XP_039226882.1|DYAK
OG0009379	LOC108074452|XP_017021986.1|DKIK	LOC6528117|XP_002089184.1|DYAK
OG0009380	LOC108076943|XP_017025479.1|DKIK	LOC6527976|XP_002089043.1|DYAK
OG0009381	LOC108074176|XP_017021604.1|DKIK	LOC6528111|XP_002089178.1|DYAK
OG0009382	LOC108075866|XP_017023950.1|DKIK	LOC6526992|XP_039227767.1|DYAK
OG0009383	LOC108082815|XP_017033862.1|DKIK	LOC6527100|XP_002088193.1|DYAK
OG0009384	LOC108075351|XP_017023252.1|DKIK	LOC6528205|XP_002089267.1|DYAK
OG0009385	LOC108075436|XP_017023379.1|DKIK	LOC6528199|XP_002089261.1|DYAK
OG0009386	LOC108085282|XP_017037323.1|DKIK	LOC6527562|XP_002088652.1|DYAK
OG0009387	LOC108082523|XP_017033441.1|DKIK	LOC6531003|XP_002091841.1|DYAK
OG0009388	LOC108082615|XP_017033584.1|DKIK	LOC6531009|XP_002091846.1|DYAK
OG0009389	LOC108074224|XP_017021657.1|DKIK	LOC6531825|XP_002092612.1|DYAK
OG0009390	LOC108076688|XP_017025126.1|DKIK	LOC6530741|XP_002091631.1|DYAK
OG0009391	LOC108077456|XP_017026267.1|DKIK	LOC6526588|XP_002087696.1|DYAK
OG0009392	LOC108080702|XP_017031029.1|DKIK	LOC6528364|XP_002089413.1|DYAK
OG0009393	LOC108080750|XP_017031093.1|DKIK	LOC6535356|XP_002096007.1|DYAK
OG0009394	LOC108072894|XP_017019706.1|DKIK	LOC6530446|XP_002091362.1|DYAK
OG0009395	LOC108076241|XP_017024478.1|DKIK	LOC6531322|XP_039228432.1|DYAK
OG0009396	LOC108078234|XP_017027425.1|DKIK	LOC6529286|XP_002090291.2|DYAK
OG0009397	LOC108082392|XP_017033226.1|DKIK	LOC6530657|XP_002091555.1|DYAK
OG0009398	LOC108074222|XP_017021656.1|DKIK	LOC6531810|XP_002092597.1|DYAK
OG0009399	LOC108072149|XP_017018682.1|DKIK	LOC6529329|XP_002090334.1|DYAK
OG0009400	LOC108078428|XP_017027784.1|DKIK	LOC6528682|XP_002089724.1|DYAK
OG0009401	LOC108082051|XP_017032817.1|DKIK	LOC6527243|XP_002088337.1|DYAK
OG0009402	LOC108073245|XP_017020287.1|DKIK	LOC6536391|XP_002096973.1|DYAK
OG0009403	LOC108076190|XP_017024409.1|DKIK	LOC6531435|XP_002092238.1|DYAK
OG0009404	LOC108080721|XP_017031062.1|DKIK	LOC6528353|XP_002089402.1|DYAK
OG0009405	LOC108077967|XP_017026997.1|DKIK	LOC6528684|XP_002089726.1|DYAK
OG0009406	LOC108076273|XP_017024509.1|DKIK	LOC6528756|XP_002089791.1|DYAK
OG0009407	LOC108076525|XP_017024926.1|DKIK	LOC6528755|XP_002089790.1|DYAK
OG0009408	LOC108072337|XP_017018913.1|DKIK	LOC6532144|XP_002092920.1|DYAK
OG0009409	LOC108082586|XP_017033537.1|DKIK	LOC6530122|XP_002091068.1|DYAK
OG0009410	LOC108078075|XP_017027135.1|DKIK	LOC6529312|XP_002090317.1|DYAK
OG0009411	LOC108078429|XP_017027786.1|DKIK	LOC6530042|XP_015052560.1|DYAK
OG0009412	LOC108076440|XP_017024784.1|DKIK	LOC6531551|XP_015051411.1|DYAK
OG0009413	LOC108081310|XP_017031891.1|DKIK	LOC6528373|XP_002089422.1|DYAK
OG0009414	LOC108081308|XP_017031888.1|DKIK	LOC6528377|XP_002089426.1|DYAK
OG0009415	LOC108081315|XP_017031894.1|DKIK	LOC6528401|XP_002089448.1|DYAK
OG0009416	LOC108076220|XP_017024451.1|DKIK	LOC6531299|XP_002092103.1|DYAK
OG0009417	LOC108076267|XP_017024504.1|DKIK	LOC26535321|XP_015051232.1|DYAK
OG0009418	LOC108076133|XP_017024350.1|DKIK	LOC6531301|XP_002092105.1|DYAK
OG0009419	LOC108076257|XP_017024496.1|DKIK	LOC6531304|XP_002092108.1|DYAK
OG0009420	LOC108076228|XP_017024460.1|DKIK	LOC6531305|XP_015051234.1|DYAK
OG0009421	LOC108077964|XP_017026993.1|DKIK	LOC6531684|XP_002092475.1|DYAK
OG0009422	LOC108085152|XP_017037164.1|DKIK	LOC6529882|XP_002090839.1|DYAK
OG0009423	LOC108076375|XP_017024674.1|DKIK	LOC26534692|XP_015051505.1|DYAK
OG0009424	LOC108072320|XP_017018884.1|DKIK	LOC6530587|XP_002091500.1|DYAK
OG0009425	LOC108085167|XP_017037187.1|DKIK	LOC6529048|XP_002090079.1|DYAK
OG0009426	LOC108079929|XP_017029956.1|DKIK	LOC6529906|XP_002090863.1|DYAK
OG0009427	LOC108082557|XP_017033494.1|DKIK	LOC6531038|XP_002091874.2|DYAK
OG0009428	LOC108076679|XP_017025098.1|DKIK	LOC6530922|XP_002091765.1|DYAK
OG0009429	LOC108076585|XP_017024986.1|DKIK	LOC6530810|XP_002091693.2|DYAK
OG0009430	LOC108076181|XP_017024399.1|DKIK	LOC6531697|XP_002092488.1|DYAK
OG0009431	LOC108072070|XP_017018562.1|DKIK	LOC6531908|XP_002092694.2|DYAK
OG0009432	LOC108070752|XP_017016838.1|DKIK	LOC6532028|XP_002092805.2|DYAK
OG0009433	LOC108078004|XP_017027047.1|DKIK	LOC6531618|XP_002092415.1|DYAK
OG0009434	LOC108078341|XP_017027634.1|DKIK	LOC6531623|XP_002092420.1|DYAK
OG0009435	LOC108078292|XP_017027556.1|DKIK	LOC6531622|XP_002092419.1|DYAK
OG0009436	LOC108070835|XP_017016947.1|DKIK	LOC6529934|XP_002090889.1|DYAK
OG0009437	LOC108078093|XP_017027174.1|DKIK	LOC6528788|XP_002089822.1|DYAK
OG0009438	LOC108074674|XP_017022281.1|DKIK	LOC6528565|XP_002089609.1|DYAK
OG0009439	LOC108074636|XP_017022241.1|DKIK	LOC6528556|XP_002089600.2|DYAK
OG0009440	LOC108072065|XP_017018551.1|DKIK	LOC6531924|XP_002092710.1|DYAK
OG0009441	LOC108076120|XP_017024337.1|DKIK	LOC26535579|XP_039228194.1|DYAK
OG0009442	LOC108079429|XP_017029250.1|DKIK	LOC6524845|XP_002100685.1|DYAK
OG0009443	LOC108076159|XP_017024374.1|DKIK	LOC6531838|XP_002092625.2|DYAK
OG0009444	LOC108071852|XP_017018256.1|DKIK	LOC6525000|XP_039232794.1|DYAK
OG0009445	LOC108071700|XP_017018003.1|DKIK	LOC6525526|XP_002101361.2|DYAK
OG0009446	LOC108076067|XP_017024259.1|DKIK	LOC6524178|XP_039226271.1|DYAK
OG0009448	LOC108083079|XP_017034209.1|DKIK	LOC6525619|XP_002101454.1|DYAK
OG0009449	LOC108083954|XP_017035449.1|DKIK	LOC6525899|XP_002101719.1|DYAK
OG0009450	LOC108080186|XP_017030328.1|DKIK	LOC6524348|XP_039233492.1|DYAK
OG0009451	LOC108074285|XP_017021752.1|DKIK	LOC6528108|XP_002089175.1|DYAK
OG0009452	LOC108075984|XP_017024126.1|DKIK	LOC6524141|XP_002100004.1|DYAK
OG0009453	LOC108084196|XP_017035788.1|DKIK	LOC6537777|XP_002098318.1|DYAK
OG0009454	LOC108085524|XP_017037645.1|DKIK	LOC6534189|XP_002094872.1|DYAK
OG0009455	LOC108080239|XP_017030386.1|DKIK	LOC6524232|XP_002100095.2|DYAK
OG0009456	LOC108070800|XP_017016892.1|DKIK	LOC6524002|XP_002099874.2|DYAK
OG0009457	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK	LOC6524265|XP_002100128.2|DYAK
OG0009458	LOC108076047|XP_017024210.1|DKIK	LOC6523830|XP_002099705.3|DYAK
OG0009459	LOC108071526|XP_017017784.1|DKIK	LOC6532312|XP_039230776.1|DYAK
OG0009460	LOC108073891|XP_017021167.1|DKIK	LOC6532796|XP_002093533.1|DYAK
OG0009461	LOC108074024|XP_017021383.1|DKIK	LOC6532801|XP_002093538.1|DYAK
OG0009462	LOC108079121|XP_017028853.1|DKIK	LOC6532374|XP_002093126.1|DYAK
OG0009463	LOC108079796|XP_017029764.1|DKIK	LOC6534421|XP_002095099.1|DYAK
OG0009464	LOC108077496|XP_017026310.1|DKIK	LOC6534357|XP_002095035.1|DYAK
OG0009465	LOC108077474|XP_017026282.1|DKIK	LOC6534340|XP_039230040.1|DYAK
OG0009466	LOC108078337|XP_017027633.1|DKIK	LOC6533351|XP_002094076.1|DYAK
OG0009467	LOC108078666|XP_017028086.1|DKIK	LOC6532962|XP_002093697.1|DYAK
OG0009468	LOC108075302|XP_017023188.1|DKIK	LOC6533485|XP_015050055.1|DYAK
OG0009469	LOC108071570|XP_017017839.1|DKIK	LOC6533147|XP_002093873.1|DYAK
OG0009470	LOC108071606|XP_017017877.1|DKIK	LOC6533193|XP_002093919.1|DYAK
OG0009471	LOC108077112|XP_017025794.1|DKIK	LOC6528027|XP_002089094.1|DYAK
OG0009472	LOC108075053|XP_017022820.1|DKIK	LOC26535493|XP_015050088.1|DYAK
OG0009473	LOC108078669|XP_017028089.1|DKIK	LOC6539793|XP_002086678.1|DYAK
OG0009474	LOC108071531|XP_017017792.1|DKIK	LOC6532330|XP_002093090.1|DYAK
OG0009475	LOC108077469|XP_017026276.1|DKIK	LOC6532654|XP_002093398.1|DYAK
OG0009476	LOC108078738|XP_017028243.1|DKIK	LOC26534481|XP_015050620.1|DYAK
OG0009477	LOC108084400|XP_017036086.1|DKIK	LOC6535066|XP_002095730.2|DYAK
OG0009478	LOC108078676|XP_017028098.1|DKIK	LOC6535084|XP_002095748.2|DYAK
OG0009479	LOC108081967|XP_017032691.1|DKIK	LOC6527280|XP_015053654.1|DYAK
OG0009480	LOC108070565|XP_017016592.1|DKIK	LOC6533386|XP_002094110.1|DYAK
OG0009481	LOC108078651|XP_017028067.1|DKIK	LOC6533013|XP_002093748.1|DYAK
OG0009482	LOC108085542|XP_017037665.1|DKIK	LOC6534996|XP_039230571.1|DYAK
OG0009483	LOC108085538|XP_017037660.1|DKIK	LOC6534998|XP_002095668.3|DYAK
OG0009484	LOC108070660|XP_017016718.1|DKIK	LOC6537035|XP_002097602.1|DYAK
OG0009485	LOC108075066|XP_017022837.1|DKIK	LOC6532352|XP_002093112.1|DYAK
OG0009486	LOC108075067|XP_017022838.1|DKIK	LOC6532351|XP_002093111.1|DYAK
OG0009487	LOC108083036|XP_017034155.1|DKIK	LOC6539721|XP_002086608.1|DYAK
OG0009488	LOC108072672|XP_017019397.1|DKIK	LOC6534145|XP_002094829.1|DYAK
OG0009489	LOC108080673|XP_017030995.1|DKIK	LOC6534284|XP_002094965.2|DYAK
OG0009490	LOC108079794|XP_017029763.1|DKIK	LOC6529908|XP_002090865.1|DYAK
OG0009491	LOC108083241|XP_017034436.1|DKIK	LOC6534624|XP_002095299.1|DYAK
OG0009492	LOC108072667|XP_017019395.1|DKIK	LOC6535168|XP_002095830.1|DYAK
OG0009493	LOC108084792|XP_017036624.1|DKIK	LOC6535153|XP_002095815.1|DYAK
OG0009494	LOC108084795|XP_017036630.1|DKIK	LOC6539328|XP_002086224.2|DYAK
OG0009495	LOC108075299|XP_017023182.1|DKIK	LOC6534774|XP_015050830.2|DYAK
OG0009496	LOC108070403|XP_017016343.1|DKIK	LOC6539807|XP_002086691.2|DYAK
OG0009497	LOC108075710|XP_017023730.1|DKIK	LOC6537336|XP_002097893.1|DYAK
OG0009498	LOC108075310|XP_017023203.1|DKIK	LOC6534751|XP_002095426.2|DYAK
OG0009499	LOC108075334|XP_017023233.1|DKIK	LOC26535561|XP_039229741.1|DYAK
OG0009500	LOC108075128|XP_017022900.1|DKIK	LOC6534741|XP_002095416.2|DYAK
OG0009501	LOC108083023|XP_017034144.1|DKIK	LOC6534475|XP_002095152.2|DYAK
OG0009502	LOC108084231|XP_017035844.1|DKIK	LOC6537205|XP_002097763.1|DYAK
OG0009503	LOC108075804|XP_017023864.1|DKIK	LOC6528087|XP_015053875.1|DYAK
OG0009504	LOC108075541|XP_017023533.1|DKIK	LOC6536410|XP_002096992.2|DYAK
OG0009505	LOC108072842|XP_017019627.1|DKIK	LOC6526942|XP_002088040.1|DYAK
OG0009506	LOC108077477|XP_017026286.1|DKIK	LOC6532656|XP_002093400.1|DYAK
OG0009507	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK	LOC6532258|XP_002093030.1|DYAK
OG0009508	LOC108075798|XP_017023858.1|DKIK	LOC6526622|XP_002087730.2|DYAK
OG0009509	LOC108076198|XP_017024421.1|DKIK	LOC6531395|XP_002092198.1|DYAK
OG0009510	LOC108071071|XP_017017238.1|DKIK	LOC6524786|XP_002100630.1|DYAK
OG0009511	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK	LOC6535561|XP_002096190.2|DYAK
OG0009512	LOC108080269|XP_017030422.1|DKIK	LOC6524252|XP_002100115.1|DYAK
OG0009513	LOC108071216|XP_017017389.1|DKIK	LOC6525646|XP_002101468.2|DYAK
OG0009514	LOC108080362|XP_017030566.1|DKIK	LOC6531410|XP_002092213.2|DYAK
OG0009515	LOC108079545|XP_017029372.1|DKIK	LOC6529644|XP_039229357.1|DYAK
OG0009516	LOC108082800|XP_017033840.1|DKIK	LOC6529436|XP_039228103.1|DYAK
OG0009517	LOC108082577|XP_017033527.1|DKIK	LOC6526938|XP_002088036.2|DYAK
OG0009518	LOC108071871|XP_017018287.1|DKIK	LOC6533601|XP_002094309.2|DYAK
OG0009519	LOC108079022|XP_017028690.1|DKIK	LOC6532373|XP_039230007.1|DYAK
OG0009520	LOC108075449|XP_017023393.1|DKIK	LOC6538339|XP_002098864.2|DYAK
OG0009521	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK	LOC6533447|XP_002094158.2|DYAK
OG0009522	LOC108078368|XP_017027683.1|DKIK	LOC6531893|XP_002092680.3|DYAK
OG0009523	LOC108078253|XP_017027475.1|DKIK	LOC6531617|XP_002092414.1|DYAK
OG0009525	LOC108078052|XP_017027104.1|DKIK	LOC6529314|XP_002090319.1|DYAK
OG0009526	LOC108072202|XP_017018751.1|DKIK	LOC6529315|XP_002090320.1|DYAK
OG0009527	LOC108076819|XP_017025339.1|DKIK	LOC6531103|XP_002091937.1|DYAK
OG0009528	LOC108076605|XP_017025008.1|DKIK	LOC6531593|XP_002092390.1|DYAK
OG0009529	LOC108074723|XP_017022355.1|DKIK	LOC6531648|XP_015051453.1|DYAK
OG0009530	LOC108078764|XP_017028296.1|DKIK	LOC6529912|XP_002090869.2|DYAK
OG0009531	LOC108082353|XP_017033181.1|DKIK	LOC6530226|XP_002091163.1|DYAK
OG0009532	LOC108072297|XP_017018853.1|DKIK	LOC6530540|XP_002091455.1|DYAK
OG0009533	LOC108082113|XP_017032902.1|DKIK	LOC6530856|XP_002091735.1|DYAK
