Orthogroup	DKIK.longest_only	DSAN.longest_only
OG0009653	LOC108086080|XP_017038387.1|DKIK	LOC120455530|XP_039497757.1|DSAN
OG0009654	LOC108086070|XP_017038378.1|DKIK	LOC120455536|XP_039497771.1|DSAN
OG0009655	LOC108077033|XP_017025651.1|DKIK	LOC120444765|XP_039480632.1|DSAN
OG0009656	LOC108075908|XP_017024020.1|DKIK	LOC120443974|XP_039479383.1|DSAN
OG0009657	LOC108077326|XP_017026103.1|DKIK	LOC120458458|XP_039502040.1|DSAN
OG0009658	LOC108082097|XP_017032881.1|DKIK	LOC120455674|XP_039498015.1|DSAN
OG0009659	LOC108077170|XP_017025894.1|DKIK	LOC120458200|XP_039501712.1|DSAN
OG0009660	LOC108074509|XP_017022076.1|DKIK	LOC120458604|XP_039502243.1|DSAN
OG0009661	LOC108079573|XP_017029406.1|DKIK	LOC120449364|XP_039487730.1|DSAN
OG0009662	LOC108082077|XP_017032858.1|DKIK	LOC120454497|XP_039495785.1|DSAN
OG0009663	LOC108079632|XP_017029504.1|DKIK	LOC120443752|XP_039478949.1|DSAN
OG0009664	LOC108086214|XP_017038565.1|DKIK	LOC120449275|XP_039487595.1|DSAN
OG0009665	LOC108079184|XP_017028929.1|DKIK	LOC120458643|XP_039502306.1|DSAN
OG0009666	LOC108081430|XP_017032102.1|DKIK	LOC120445662|XP_039482141.1|DSAN
OG0009667	LOC108074563|XP_017022154.1|DKIK	LOC120447065|XP_039484389.1|DSAN
OG0009668	LOC108074779|XP_017022446.1|DKIK	LOC120457770|XP_039501201.1|DSAN
OG0009669	LOC108070535|XP_017016548.1|DKIK	LOC120445324|XP_039481580.1|DSAN
OG0009670	LOC108086223|XP_017038577.1|DKIK	LOC120453395|XP_039494021.1|DSAN
OG0009671	LOC108079552|XP_017029378.1|DKIK	LOC120445304|XP_039481547.1|DSAN
OG0009672	LOC108076937|XP_017025474.1|DKIK	LOC120449867|XP_039488464.1|DSAN
OG0009673	LOC108076983|XP_017025529.1|DKIK	LOC120444096|XP_039479557.1|DSAN
OG0009674	LOC108082882|XP_017033953.1|DKIK	LOC120445530|XP_039481926.1|DSAN
OG0009675	LOC108072597|XP_017019298.1|DKIK	LOC120456856|XP_039499868.1|DSAN
OG0009676	LOC108081864|XP_017032593.1|DKIK	LOC120445743|XP_039482252.1|DSAN
OG0009677	LOC108074859|XP_017022561.1|DKIK	LOC120458410|XP_039501978.1|DSAN
OG0009678	LOC108070518|XP_017016507.1|DKIK	LOC120456436|XP_039499203.1|DSAN
OG0009679	LOC108074629|XP_017022237.1|DKIK	LOC120458434|XP_039502011.1|DSAN
OG0009680	LOC108070391|XP_017016333.1|DKIK	LOC120444026|XP_039479466.1|DSAN
OG0009681	LOC108076208|XP_017024432.1|DKIK	LOC120446705|XP_039483739.1|DSAN
OG0009682	LOC108076559|XP_017024959.1|DKIK	LOC120446713|XP_039483758.1|DSAN
OG0009683	LOC108080703|XP_017031030.1|DKIK	LOC120452455|XP_039492622.1|DSAN
OG0009684	LOC108080709|XP_017031035.1|DKIK	LOC120452420|XP_039492580.1|DSAN
OG0009685	LOC108081309|XP_017031890.1|DKIK	LOC120452444|XP_039492611.1|DSAN
OG0009686	LOC108072884|XP_017019694.1|DKIK	LOC120446296|XP_039483125.1|DSAN
OG0009687	LOC108073032|XP_017019982.1|DKIK	LOC120445197|XP_039481354.1|DSAN
OG0009688	LOC108082488|XP_017033391.1|DKIK	LOC120445744|XP_039482253.1|DSAN
OG0009689	LOC108081149|XP_017031677.1|DKIK	LOC120444909|XP_039480835.1|DSAN
OG0009690	LOC108074740|XP_017022401.1|DKIK	LOC120446470|XP_039483407.1|DSAN
OG0009691	LOC108082495|XP_017033405.1|DKIK	LOC120445048|XP_039481097.1|DSAN
OG0009692	LOC108076191|XP_017024410.1|DKIK	LOC120446383|XP_039483250.1|DSAN
OG0009695	LOC108072352|XP_017018931.1|DKIK	LOC120445156|XP_039481265.1|DSAN
OG0009696	LOC108073046|XP_017019999.1|DKIK	LOC120455273|XP_039497217.1|DSAN
OG0009697	LOC108077653|XP_017026558.1|DKIK	LOC120448995|XP_039487195.1|DSAN
OG0009698	LOC108080730|XP_017031078.1|DKIK	LOC120458828|XP_039502583.1|DSAN
OG0009699	LOC108078235|XP_017027427.1|DKIK	LOC120457721|XP_039501154.1|DSAN
OG0009700	LOC108076391|XP_017024717.1|DKIK	LOC120444500|XP_039480146.1|DSAN
OG0009701	LOC108084956|XP_017036844.1|DKIK	LOC120453653|XP_039494381.1|DSAN
OG0009702	LOC108080729|XP_017031077.1|DKIK	LOC120458726|XP_039502410.1|DSAN
OG0009703	LOC108074301|XP_017021779.1|DKIK	LOC120454249|XP_039495312.1|DSAN
OG0009704	LOC108076627|XP_017025042.1|DKIK	LOC120458844|XP_039502603.1|DSAN
OG0009705	LOC108082581|XP_017033528.1|DKIK	LOC120444770|XP_039480635.1|DSAN
OG0009706	LOC108082311|XP_017033131.1|DKIK	LOC120445306|XP_039481550.1|DSAN
OG0009707	LOC108084200|XP_017035799.1|DKIK	LOC120450917|XP_039490113.1|DSAN
OG0009708	LOC108081302|XP_017031877.1|DKIK	LOC120449672|XP_039488208.1|DSAN
OG0009709	LOC108081337|XP_017031967.1|DKIK	LOC120458489|XP_039502087.1|DSAN
OG0009710	LOC108081335|XP_017031965.1|DKIK	LOC120444148|XP_039479649.1|DSAN
OG0009711	LOC108081287|XP_017031864.1|DKIK	LOC120443751|XP_039478948.1|DSAN
OG0009712	LOC108084386|XP_017036068.1|DKIK	LOC120447863|XP_039485405.1|DSAN
OG0009713	LOC108082534|XP_017033458.1|DKIK	LOC120458668|XP_039502335.1|DSAN
OG0009714	LOC108085096|XP_017037057.1|DKIK	LOC120444636|XP_039480378.1|DSAN
OG0009715	LOC108078370|XP_017027684.1|DKIK	LOC120444679|XP_039480473.1|DSAN
OG0009716	LOC108078518|XP_017027912.1|DKIK	LOC120458541|XP_039502158.1|DSAN
OG0009717	LOC108082540|XP_017033465.1|DKIK	LOC120445592|XP_039482020.1|DSAN
OG0009718	LOC108079912|XP_017029939.1|DKIK	LOC120445802|XP_039482348.1|DSAN
OG0009719	LOC108070773|XP_017016861.1|DKIK	LOC120445710|XP_039482204.1|DSAN
OG0009720	LOC108076345|XP_017024622.1|DKIK	LOC120447253|XP_039484715.1|DSAN
OG0009721	LOC108082380|XP_017033211.1|DKIK	LOC120446820|XP_039483932.1|DSAN
OG0009722	LOC108074702|XP_017022331.1|DKIK	LOC120446871|XP_039484011.1|DSAN
OG0009723	LOC108078670|XP_017028091.1|DKIK	LOC120448908|XP_039487066.1|DSAN
OG0009724	LOC108078187|XP_017027344.1|DKIK	LOC120445027|XP_039481036.1|DSAN
OG0009725	LOC108077936|XP_017026962.1|DKIK	LOC120444595|XP_039480303.1|DSAN
OG0009726	LOC108071451|XP_017017696.1|DKIK	LOC120452817|XP_039493157.1|DSAN
OG0009727	LOC108080859|XP_017031252.1|DKIK	LOC120446069|XP_039482782.1|DSAN
OG0009728	LOC108082092|XP_017032877.1|DKIK	LOC120445697|XP_039482189.1|DSAN
OG0009729	LOC108082091|XP_017032876.1|DKIK	LOC120445823|XP_039482374.1|DSAN
OG0009730	LOC108084457|XP_017036155.1|DKIK	LOC120455128|XP_039496954.1|DSAN
OG0009731	LOC108073072|XP_017020027.1|DKIK	LOC120444558|XP_039480247.1|DSAN
OG0009732	LOC108070757|XP_017016843.1|DKIK	LOC120458376|XP_039501930.1|DSAN
OG0009733	LOC108074149|XP_017021538.1|DKIK	LOC120455727|XP_039498075.1|DSAN
OG0009734	LOC108071665|XP_017017959.1|DKIK	LOC120455683|XP_039498026.1|DSAN
OG0009735	LOC108074317|XP_017021802.1|DKIK	LOC120448042|XP_039485720.1|DSAN
OG0009736	LOC108076085|XP_017024288.1|DKIK	LOC120457043|XP_039500148.1|DSAN
OG0009737	LOC108073183|XP_017020178.1|DKIK	LOC120451980|XP_039491941.1|DSAN
OG0009738	LOC108083359|XP_017034591.1|DKIK	LOC120457034|XP_039500135.1|DSAN
OG0009739	LOC108083382|XP_017034618.1|DKIK	LOC120455972|XP_039498456.1|DSAN
OG0009740	LOC108083883|XP_017035363.1|DKIK	LOC120455955|XP_039498432.1|DSAN
OG0009741	LOC108082128|XP_017032919.1|DKIK	LOC120453000|XP_039493441.1|DSAN
OG0009742	LOC108079232|XP_017029005.1|DKIK	LOC120455884|XP_039498307.1|DSAN
OG0009743	LOC108080350|XP_017030543.1|DKIK	LOC120455477|XP_039497643.1|DSAN
OG0009744	LOC108083866|XP_017035342.1|DKIK	LOC120455777|XP_039498167.1|DSAN
OG0009745	LOC108078994|XP_017028660.1|DKIK	LOC120457119|XP_039500270.1|DSAN
OG0009746	LOC108084775|XP_017036584.1|DKIK	LOC120449967|XP_039488604.1|DSAN
OG0009747	LOC108074523|XP_017022089.1|DKIK	LOC120456603|XP_039499451.1|DSAN
OG0009748	LOC108083557|XP_017034901.1|DKIK	LOC120457283|XP_039500658.1|DSAN
OG0009749	LOC108080604|XP_017030914.1|DKIK	LOC120449468|XP_039487874.1|DSAN
OG0009750	LOC108075037|XP_017022794.1|DKIK	LOC120450114|XP_039488870.1|DSAN
OG0009751	LOC108085753|XP_017037980.1|DKIK	LOC120456653|XP_039499519.1|DSAN
OG0009752	LOC108083370|XP_017034603.1|DKIK	LOC120456634|XP_039499491.1|DSAN
OG0009753	LOC108083438|XP_017034682.1|DKIK	LOC120456633|XP_039499490.1|DSAN
OG0009754	LOC108072353|XP_017018933.1|DKIK	LOC120445157|XP_039481266.1|DSAN
OG0009755	LOC108083537|XP_017034869.1|DKIK	LOC120455774|XP_039498163.1|DSAN
OG0009756	LOC108080114|XP_017030234.1|DKIK	LOC120456786|XP_039499737.1|DSAN
OG0009757	LOC108072254|XP_017018806.1|DKIK	LOC120445365|XP_039481672.1|DSAN
OG0009758	LOC108075730|XP_017023762.1|DKIK	LOC120451307|XP_039490806.1|DSAN
OG0009759	LOC108083584|XP_017034936.1|DKIK	LOC120456744|XP_039499668.1|DSAN
OG0009760	LOC108075974|XP_017024114.1|DKIK	LOC120457157|XP_039500364.1|DSAN
OG0009761	LOC108080057|XP_017030131.1|DKIK	LOC120457164|XP_039500376.1|DSAN
OG0009762	LOC108084646|XP_017036426.1|DKIK	LOC120456845|XP_039499834.1|DSAN
OG0009763	LOC108079698|XP_017029592.1|DKIK	LOC120450409|XP_039489339.1|DSAN
OG0009764	LOC108078671|XP_017028093.1|DKIK	LOC120447782|XP_039485270.1|DSAN
OG0009765	LOC108071482|XP_017017730.1|DKIK	LOC120449727|XP_039488290.1|DSAN
OG0009766	LOC108071598|XP_017017869.1|DKIK	LOC120448950|XP_039487133.1|DSAN
OG0009767	LOC108071575|XP_017017845.1|DKIK	LOC120449273|XP_039487590.1|DSAN
OG0009768	LOC108073910|XP_017021195.1|DKIK	LOC120449225|XP_039487531.1|DSAN
OG0009769	LOC108078934|XP_017028571.1|DKIK	LOC120450297|XP_039489168.1|DSAN
OG0009770	LOC108077992|XP_017027035.1|DKIK	LOC120448778|XP_039486900.1|DSAN
OG0009771	LOC108079071|XP_017028774.1|DKIK	LOC120447991|XP_039485623.1|DSAN
OG0009772	LOC108078488|XP_017027863.1|DKIK	LOC120447902|XP_039485479.1|DSAN
OG0009773	LOC108079712|XP_017029609.1|DKIK	LOC120448149|XP_039485917.1|DSAN
OG0009774	LOC108077470|XP_017026277.1|DKIK	LOC120449960|XP_039488596.1|DSAN
OG0009775	LOC108078329|XP_017027621.1|DKIK	LOC120448067|XP_039485766.1|DSAN
OG0009776	LOC108078632|XP_017028045.1|DKIK	LOC120447965|XP_039485590.1|DSAN
OG0009777	LOC108071639|XP_017017916.1|DKIK	LOC120449139|XP_039487387.1|DSAN
OG0009778	LOC108075078|XP_017022849.1|DKIK	LOC120449855|XP_039488449.1|DSAN
OG0009779	LOC108071634|XP_017017907.1|DKIK	LOC120449164|XP_039487440.1|DSAN
OG0009780	LOC108071651|XP_017017935.1|DKIK	LOC120449487|XP_039487899.1|DSAN
OG0009781	LOC108071635|XP_017017909.1|DKIK	LOC120449492|XP_039487907.1|DSAN
OG0009782	LOC108079740|XP_017029641.1|DKIK	LOC120450001|XP_039488645.1|DSAN
OG0009783	LOC108072796|XP_017019569.1|DKIK	LOC120449021|XP_039487235.1|DSAN
OG0009784	LOC108075055|XP_017022825.1|DKIK	LOC120447839|XP_039485378.1|DSAN
OG0009785	LOC108078580|XP_017027989.1|DKIK	LOC120449345|XP_039487688.1|DSAN
OG0009786	LOC108078582|XP_017027991.1|DKIK	LOC120447492|XP_039484822.1|DSAN
OG0009787	LOC108078730|XP_017028221.1|DKIK	LOC120447491|XP_039484821.1|DSAN
OG0009788	LOC108075041|XP_017022797.1|DKIK	LOC120450117|XP_039488873.1|DSAN
OG0009789	LOC108079732|XP_017029632.1|DKIK	LOC120447567|XP_039484959.1|DSAN
OG0009790	LOC108072281|XP_017018835.1|DKIK	LOC120445773|XP_039482306.1|DSAN
OG0009791	LOC108077497|XP_017026313.1|DKIK	LOC120449157|XP_039487431.1|DSAN
OG0009792	LOC108077518|XP_017026370.1|DKIK	LOC120448455|XP_039486407.1|DSAN
OG0009793	LOC108078480|XP_017027853.1|DKIK	LOC120447519|XP_039484882.1|DSAN
OG0009794	LOC108072055|XP_017018536.1|DKIK	LOC120453532|XP_039494218.1|DSAN
OG0009795	LOC108079001|XP_017028668.1|DKIK	LOC120456964|XP_039500043.1|DSAN
OG0009796	LOC108073367|XP_017020420.1|DKIK	LOC120447705|XP_039485167.1|DSAN
OG0009797	LOC108070553|XP_017016568.1|DKIK	LOC120448073|XP_039485779.1|DSAN
OG0009798	LOC108070548|XP_017016562.1|DKIK	LOC120448071|XP_039485777.1|DSAN
OG0009799	LOC108083690|XP_017035064.1|DKIK	LOC120448404|XP_039486334.1|DSAN
OG0009800	LOC108083267|XP_017034467.1|DKIK	LOC120449378|XP_039487746.1|DSAN
OG0009801	LOC108079722|XP_017029621.1|DKIK	LOC120448291|XP_039486163.1|DSAN
OG0009802	LOC108079828|XP_017029814.1|DKIK	LOC120449782|XP_039488356.1|DSAN
OG0009803	LOC108084398|XP_017036084.1|DKIK	LOC120449909|XP_039488534.1|DSAN
OG0009804	LOC108084385|XP_017036066.1|DKIK	LOC120447867|XP_039485408.1|DSAN
OG0009805	LOC108078662|XP_017028081.1|DKIK	LOC120447861|XP_039485403.1|DSAN
OG0009806	LOC108078626|XP_017028038.1|DKIK	LOC120447856|XP_039485398.1|DSAN
OG0009807	LOC108078688|XP_017028125.1|DKIK	LOC120450153|XP_039488927.1|DSAN
OG0009808	LOC108079708|XP_017029603.1|DKIK	LOC120449998|XP_039488642.1|DSAN
OG0009809	LOC108073893|XP_017021171.1|DKIK	LOC120450019|XP_039488676.1|DSAN
OG0009810	LOC108085798|XP_017038035.1|DKIK	LOC120449926|XP_039488553.1|DSAN
OG0009811	LOC108085802|XP_017038039.1|DKIK	LOC120449007|XP_039487215.1|DSAN
OG0009812	LOC108079807|XP_017029776.1|DKIK	LOC120448026|XP_039485701.1|DSAN
OG0009813	LOC108083298|XP_017034525.1|DKIK	LOC120448654|XP_039486719.1|DSAN
OG0009814	LOC108079306|XP_017029075.1|DKIK	LOC120450061|XP_039488767.1|DSAN
OG0009815	LOC108085537|XP_017037659.1|DKIK	LOC120448376|XP_039486279.1|DSAN
OG0009816	LOC108083007|XP_017034119.1|DKIK	LOC120449555|XP_039488021.1|DSAN
OG0009817	LOC108083084|XP_017034217.1|DKIK	LOC120449262|XP_039487579.1|DSAN
OG0009818	LOC108075337|XP_017023241.1|DKIK	LOC120450065|XP_039488771.1|DSAN
OG0009819	LOC108075107|XP_017022878.1|DKIK	LOC120448698|XP_039486787.1|DSAN
OG0009820	LOC108075122|XP_017022893.1|DKIK	LOC120449453|XP_039487859.1|DSAN
OG0009821	LOC108075328|XP_017023223.1|DKIK	LOC120449611|XP_039488113.1|DSAN
OG0009822	LOC108080574|XP_017030867.1|DKIK	LOC120449286|XP_039487603.1|DSAN
OG0009823	LOC108078774|XP_017028305.1|DKIK	LOC120449532|XP_039487986.1|DSAN
OG0009824	LOC108083124|XP_017034287.1|DKIK	LOC120448774|XP_039486895.1|DSAN
OG0009825	LOC108070394|XP_017016334.1|DKIK	LOC120449504|XP_039487939.1|DSAN
OG0009826	LOC108084793|XP_017036627.1|DKIK	LOC120448825|XP_039486957.1|DSAN
OG0009827	LOC108084794|XP_017036629.1|DKIK	LOC120448828|XP_039486962.1|DSAN
OG0009828	LOC108074023|XP_017021380.1|DKIK	LOC120449494|XP_039487910.1|DSAN
OG0009829	LOC108083639|XP_017034999.1|DKIK	LOC120449047|XP_039487274.1|DSAN
OG0009830	LOC108070410|XP_017016352.1|DKIK	LOC120448582|XP_039486591.1|DSAN
OG0009831	LOC108070406|XP_017016347.1|DKIK	LOC120448776|XP_039486897.1|DSAN
OG0009832	LOC108070408|XP_017016350.1|DKIK	LOC120448562|XP_039486552.1|DSAN
OG0009833	LOC108083003|XP_017034116.1|DKIK	LOC120449852|XP_039488445.1|DSAN
OG0009834	LOC108072957|XP_017019874.1|DKIK	LOC120447086|XP_039484421.1|DSAN
OG0009835	LOC108072877|XP_017019685.1|DKIK	LOC120444599|XP_039480308.1|DSAN
OG0009836	LOC108075649|XP_017023684.1|DKIK	LOC120452072|XP_039492069.1|DSAN
OG0009837	LOC108071408|XP_017017641.1|DKIK	LOC120453754|XP_039494522.1|DSAN
OG0009838	LOC108082702|XP_017033699.1|DKIK	LOC120447239|XP_039484701.1|DSAN
OG0009839	LOC108078120|XP_017027226.1|DKIK	LOC120448661|XP_039486730.1|DSAN
OG0009840	LOC108082667|XP_017033653.1|DKIK	LOC120446252|XP_039483057.1|DSAN
OG0009841	LOC108072481|XP_017019136.1|DKIK	LOC120445608|XP_039482054.1|DSAN
OG0009842	LOC108072749|XP_017019507.1|DKIK	LOC120450383|XP_039489309.1|DSAN
OG0009843	LOC108079763|XP_017029674.1|DKIK	LOC120449946|XP_039488581.1|DSAN
OG0009844	LOC108075148|XP_017022921.1|DKIK	LOC120448229|XP_039486061.1|DSAN
OG0009845	LOC108072424|XP_017019027.1|DKIK	LOC120446685|XP_039483710.1|DSAN
OG0009846	LOC108077345|XP_017026123.1|DKIK	LOC120458659|XP_039502325.1|DSAN
OG0009847	LOC108083857|XP_017035331.1|DKIK	LOC120457023|XP_039500117.1|DSAN
OG0009848	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK	LOC120455934|XP_039498397.1|DSAN
OG0009849	LOC108075407|XP_017023321.1|DKIK	LOC120453541|XP_039494225.1|DSAN
OG0009850	LOC108074256|XP_017021715.1|DKIK	LOC120457060|XP_039500170.1|DSAN
OG0009853	LOC108079035|XP_017028705.1|DKIK	LOC120455885|XP_039498312.1|DSAN
OG0009854	LOC108083348|XP_017034581.1|DKIK	LOC120455989|XP_039498479.1|DSAN
OG0009855	LOC108073490|XP_017020641.1|DKIK	LOC120455079|XP_039496879.1|DSAN
OG0009856	LOC108079567|XP_017029398.1|DKIK, LOC108085274|XP_017037313.1|DKIK	LOC120458900|XP_039502677.1|DSAN
OG0009857	LOC108082687|XP_017033681.1|DKIK	LOC120446474|XP_039483411.1|DSAN
OG0009858	LOC108076872|XP_017025391.1|DKIK	LOC120450485|XP_039489468.1|DSAN
OG0009859	LOC108072615|XP_017019328.1|DKIK	LOC120445742|XP_039482250.1|DSAN
OG0009860	LOC108076938|XP_017025475.1|DKIK, LOC108076968|XP_017025507.1|DKIK	LOC120458952|XP_039478855.1|DSAN
OG0009861	LOC108074186|XP_017021616.1|DKIK	LOC120458723|XP_039502407.1|DSAN
OG0009862	LOC108081974|XP_017032698.1|DKIK	LOC120458861|XP_039502625.1|DSAN
OG0009863	LOC108074291|XP_017021767.1|DKIK	LOC120454194|XP_039495223.1|DSAN
OG0009864	LOC108074847|XP_017022544.1|DKIK	LOC120445842|XP_039482404.1|DSAN
OG0009865	LOC108076945|XP_017025482.1|DKIK	LOC120458192|XP_039501696.1|DSAN
OG0009866	LOC108071903|XP_017018324.1|DKIK	LOC120448935|XP_039487106.1|DSAN
OG0009867	LOC108078831|XP_017028411.1|DKIK	LOC120448054|XP_039485737.1|DSAN
OG0009868	LOC108073850|XP_017021120.1|DKIK	LOC120450549|XP_039489588.1|DSAN
OG0009870	LOC108080643|XP_017030956.1|DKIK, LOC108080642|XP_017030955.1|DKIK	LOC120449565|XP_039488051.1|DSAN
OG0009871	LOC108078010|XP_017027054.1|DKIK	LOC120446771|XP_039483848.1|DSAN
OG0009872	LOC108078288|XP_017027548.1|DKIK	LOC120445064|XP_039481122.1|DSAN
OG0009873	LOC108078179|XP_017027332.1|DKIK	LOC120446954|XP_039484140.1|DSAN
OG0009874	LOC108080616|XP_017030929.1|DKIK	LOC120448353|XP_039486253.1|DSAN
OG0009875	LOC108084760|XP_017036564.1|DKIK	LOC120448830|XP_039486964.1|DSAN
OG0009876	LOC108082312|XP_017033132.1|DKIK	LOC120445977|XP_039482642.1|DSAN
OG0009877	LOC108078142|XP_017027270.1|DKIK	LOC120443776|XP_039479032.1|DSAN
OG0009878	LOC108077998|XP_017027041.1|DKIK	LOC120447113|XP_039484468.1|DSAN
OG0009879	LOC108072904|XP_017019715.1|DKIK	LOC120446158|XP_039482923.1|DSAN
OG0009880	LOC108076636|XP_017025052.1|DKIK	LOC120445006|XP_039480989.1|DSAN
OG0009881	LOC108070804|XP_017016894.1|DKIK	LOC120445495|XP_039481876.1|DSAN
OG0009882	LOC108076229|XP_017024461.1|DKIK	LOC120445587|XP_039482012.1|DSAN
OG0009883	LOC108076810|XP_017025329.1|DKIK	LOC120445896|XP_039482484.1|DSAN
OG0009884	LOC108076648|XP_017025069.1|DKIK	LOC120445898|XP_039482486.1|DSAN
OG0009885	LOC108078413|XP_017027764.1|DKIK	LOC120450928|XP_039490131.1|DSAN
OG0009886	LOC108076486|XP_017024863.1|DKIK	LOC120447135|XP_039484503.1|DSAN
OG0009887	LOC108078507|XP_017027899.1|DKIK, LOC108078561|XP_017027969.1|DKIK	LOC120455943|XP_039498412.1|DSAN
OG0009888	LOC108077676|XP_017026586.1|DKIK	LOC120445383|XP_039481722.1|DSAN
OG0009889	LOC108072263|XP_017018820.1|DKIK	LOC120446829|XP_039483945.1|DSAN
OG0009890	LOC108076460|XP_017024831.1|DKIK	LOC120444966|XP_039480916.1|DSAN
OG0009891	LOC108073003|XP_017019944.1|DKIK	LOC120454030|XP_039494957.1|DSAN
OG0009893	LOC108082374|XP_017033204.1|DKIK	LOC120446680|XP_039483690.1|DSAN
OG0009894	LOC108074116|XP_017021504.1|DKIK	LOC120453139|XP_039493623.1|DSAN
OG0009895	LOC108085482|XP_017037592.1|DKIK	LOC120451925|XP_039491874.1|DSAN
OG0009896	LOC108072023|XP_017018492.1|DKIK	LOC120450907|XP_039490091.1|DSAN
OG0009897	LOC108080928|XP_017031320.1|DKIK	LOC120453523|XP_039494205.1|DSAN
OG0009898	LOC108084063|XP_017035571.1|DKIK	LOC120450997|XP_039490240.1|DSAN
OG0009899	LOC108077610|XP_017026506.1|DKIK	LOC120454146|XP_039495137.1|DSAN
OG0009900	LOC108074110|XP_017021496.1|DKIK	LOC120453188|XP_039493688.1|DSAN
OG0009901	LOC108072152|XP_017018684.1|DKIK	LOC120452570|XP_039492786.1|DSAN
OG0009902	LOC108073339|XP_017020392.1|DKIK	LOC120452033|XP_039492016.1|DSAN
OG0009903	LOC108081021|XP_017031459.1|DKIK	LOC120453663|XP_039494406.1|DSAN
OG0009904	LOC108075507|XP_017023467.1|DKIK	LOC120452675|XP_039492960.1|DSAN
OG0009905	LOC108074077|XP_017021442.1|DKIK	LOC120454597|XP_039495983.1|DSAN
OG0009906	LOC108074057|XP_017021418.1|DKIK	LOC120452748|XP_039493057.1|DSAN
OG0009907	LOC108071351|XP_017017581.1|DKIK	LOC120454135|XP_039495125.1|DSAN
OG0009908	LOC108075698|XP_017023711.1|DKIK	LOC120452105|XP_039492115.1|DSAN, LOC120453102|XP_039493570.1|DSAN
OG0009909	LOC108085049|XP_017036997.1|DKIK	LOC120451185|XP_039490567.1|DSAN
OG0009911	LOC108072288|XP_017018845.1|DKIK, LOC108072287|XP_017018844.1|DKIK	LOC120446702|XP_039483734.1|DSAN
OG0009912	LOC108082763|XP_017033779.1|DKIK	LOC120446592|XP_039483555.1|DSAN
OG0009913	LOC108075777|XP_017023825.1|DKIK	LOC120458818|XP_039502561.1|DSAN
OG0009915	LOC108074510|XP_017022077.1|DKIK	LOC120458728|XP_039502411.1|DSAN
OG0009916	LOC108075395|XP_017023304.1|DKIK	LOC120458070|XP_039501516.1|DSAN
OG0009917	LOC108077931|XP_017026958.1|DKIK	LOC120458804|XP_039502530.1|DSAN
OG0009922	LOC108073926|XP_017021212.1|DKIK	LOC120450557|XP_039489599.1|DSAN
OG0009925	LOC108072034|XP_017018506.1|DKIK	LOC120454466|XP_039495719.1|DSAN
OG0009926	LOC108070413|XP_017016354.1|DKIK	LOC120448295|XP_039486167.1|DSAN
OG0009927	LOC108076010|XP_017024155.1|DKIK	LOC120456903|XP_039499962.1|DSAN
OG0009928	LOC108073332|XP_017020383.1|DKIK	LOC120453127|XP_039493608.1|DSAN
OG0009930	LOC108083393|XP_017034633.1|DKIK	LOC120456454|XP_039499228.1|DSAN
OG0009931	LOC108072310|XP_017018871.1|DKIK	LOC120444269|XP_039479716.1|DSAN
OG0009932	LOC108078304|XP_017027577.1|DKIK	LOC120446350|XP_039483214.1|DSAN
OG0009933	LOC108072923|XP_017019756.1|DKIK	LOC120446625|XP_039483619.1|DSAN
OG0009938	LOC108083349|XP_017034582.1|DKIK	LOC120455892|XP_039498321.1|DSAN
OG0009940	LOC108082768|XP_017033788.1|DKIK	LOC120452801|XP_039493134.1|DSAN
OG0009941	LOC108081393|XP_017032040.1|DKIK	LOC120450576|XP_039489632.1|DSAN
OG0009942	LOC108078229|XP_017027419.1|DKIK	LOC120445805|XP_039482355.1|DSAN
OG0009943	LOC108077090|XP_017025750.1|DKIK	LOC120458721|XP_039502404.1|DSAN
OG0009944	LOC108076017|XP_017024162.1|DKIK	LOC120457161|XP_039500371.1|DSAN
OG0009945	LOC108079256|XP_017029033.1|DKIK	LOC120455514|XP_039497720.1|DSAN
OG0009947	LOC108084389|XP_017036071.1|DKIK	LOC120448551|XP_039486538.1|DSAN
OG0009948	LOC108080343|XP_017030532.1|DKIK	LOC120456912|XP_039499976.1|DSAN
OG0009949	LOC108080835|XP_017031228.1|DKIK	LOC120452998|XP_039493437.1|DSAN
OG0009950	LOC108082804|XP_017033853.1|DKIK	LOC120452135|XP_039492155.1|DSAN
OG0009951	LOC108076572|XP_017025009.1|DKIK	LOC120451594|XP_039491348.1|DSAN
OG0009952	LOC108083190|XP_017034381.1|DKIK	LOC120453159|XP_039493652.1|DSAN
OG0009953	LOC108082676|XP_017033668.1|DKIK	LOC120452803|XP_039493136.1|DSAN
OG0009954	LOC108085629|XP_017037800.1|DKIK	LOC120454353|XP_039495509.1|DSAN
OG0009955	LOC108082456|XP_017033317.1|DKIK	LOC120445149|XP_039481243.1|DSAN
OG0009956	LOC108071736|XP_017018048.1|DKIK	LOC120456825|XP_039499808.1|DSAN
OG0009957	LOC108085053|XP_017037002.1|DKIK	LOC120454412|XP_039495615.1|DSAN
OG0009958	LOC108085047|XP_017036995.1|DKIK	LOC120453239|XP_039493774.1|DSAN
OG0009960	LOC108080785|XP_017031141.1|DKIK	LOC120450725|XP_039489750.1|DSAN
OG0009962	LOC108074046|XP_017021406.1|DKIK	LOC120451556|XP_039491290.1|DSAN
OG0009963	LOC108075548|XP_017023542.1|DKIK	LOC120452029|XP_039492010.1|DSAN
