Orthogroup	DKIK.longest_only	DMAU.longest_only
OG0008156	LOC108084999|XP_017036916.1|DKIK	LOC117146075|XP_033167910.1|DMAU
OG0008157	LOC108077861|XP_017026883.1|DKIK	LOC117144684|XP_033165898.1|DMAU
OG0008158	LOC108079955|XP_017030003.1|DKIK	LOC117147239|XP_033169944.1|DMAU
OG0008159	LOC108080623|XP_017030936.1|DKIK	LOC117141737|XP_033161248.1|DMAU
OG0008160	LOC108076612|XP_017025016.1|DKIK	LOC117135436|XP_033151493.1|DMAU
OG0008161	LOC108079274|XP_017029057.1|DKIK	LOC117140122|XP_033158776.1|DMAU
OG0008162	LOC108085959|XP_017038241.1|DKIK	LOC117148113|XP_033171223.1|DMAU
OG0008163	LOC108084406|XP_017036093.1|DKIK	LOC117141879|XP_033161459.1|DMAU
OG0008164	LOC108074254|XP_017021713.1|DKIK	LOC117148263|XP_033171460.1|DMAU
OG0008165	LOC108084672|XP_017036488.1|DKIK	LOC117147477|XP_033170264.1|DMAU
OG0008166	LOC108084995|XP_017036914.1|DKIK	LOC117146771|XP_033169180.1|DMAU
OG0008167	LOC108083395|XP_017034635.1|DKIK	LOC117147448|XP_033170222.1|DMAU
OG0008168	LOC108083553|XP_017034892.1|DKIK	LOC117147654|XP_033170520.1|DMAU
OG0008169	LOC108080313|XP_017030492.1|DKIK	LOC117146357|XP_033168399.1|DMAU
OG0008170	LOC108074748|XP_017022412.1|DKIK	LOC117137154|XP_033154355.1|DMAU
OG0008171	LOC108083451|XP_017034708.1|DKIK	LOC117148795|XP_033172299.1|DMAU
OG0008172	LOC108084837|XP_017036700.1|DKIK	LOC117144327|XP_033165331.1|DMAU
OG0008173	LOC108073643|XP_017020851.1|DKIK	LOC117137797|XP_033155363.1|DMAU
OG0008174	LOC108085123|XP_017037113.1|DKIK	LOC117136076|XP_033152620.1|DMAU
OG0008175	LOC108083597|XP_017034951.1|DKIK	LOC117147822|XP_033170768.1|DMAU
OG0008176	LOC108071689|XP_017017992.1|DKIK	LOC117148475|XP_033171741.1|DMAU
OG0008177	LOC108083788|XP_017035202.1|DKIK	LOC117148934|XP_033172550.1|DMAU
OG0008178	LOC108084486|XP_017036207.1|DKIK	LOC117147373|XP_033170133.1|DMAU
OG0008179	LOC108080118|XP_017030239.1|DKIK	LOC117147661|XP_033170528.1|DMAU
OG0008180	LOC108080099|XP_017030203.1|DKIK	LOC117146464|XP_033168589.1|DMAU
OG0008181	LOC108080108|XP_017030216.1|DKIK	LOC117146473|XP_033168602.1|DMAU
OG0008182	LOC108082498|XP_017033407.1|DKIK	LOC117137403|XP_033154717.1|DMAU
OG0008183	LOC108070901|XP_017017046.1|DKIK	LOC117138465|XP_033156482.1|DMAU
OG0008184	LOC108077272|XP_017026030.1|DKIK	LOC117144926|XP_033166271.1|DMAU
OG0008185	LOC108077795|XP_017026785.1|DKIK	LOC117143248|XP_033163700.1|DMAU
OG0008186	LOC108076324|XP_017024596.1|DKIK	LOC117136192|XP_033152829.1|DMAU
OG0008187	LOC108076328|XP_017024602.1|DKIK	LOC117136197|XP_033152834.1|DMAU
OG0008188	LOC108076322|XP_017024598.1|DKIK	LOC117142770|XP_033162851.1|DMAU
OG0008189	LOC108072575|XP_017019270.1|DKIK	LOC117150654|XP_033173531.1|DMAU
OG0008190	LOC108073935|XP_017021230.1|DKIK	LOC117141293|XP_033160563.1|DMAU
OG0008191	LOC108083589|XP_017034938.1|DKIK	LOC117146421|XP_033168515.1|DMAU
OG0008192	LOC108082934|XP_017034027.1|DKIK	LOC117148268|XP_033171472.1|DMAU
OG0008193	LOC108074191|XP_017021622.1|DKIK	LOC117148199|XP_033171371.1|DMAU
OG0008194	LOC108085251|XP_017037287.1|DKIK	LOC117143661|XP_033164336.1|DMAU
OG0008195	LOC108083518|XP_017034831.1|DKIK	LOC117137531|XP_033154908.1|DMAU
OG0008196	LOC108076178|XP_017024397.1|DKIK	LOC117136523|XP_033153359.1|DMAU
OG0008197	LOC108082993|XP_017034105.1|DKIK	LOC117140387|XP_033159145.1|DMAU
OG0008198	LOC108080374|XP_017030583.1|DKIK	LOC117146351|XP_033168393.1|DMAU
OG0008199	LOC108083572|XP_017034918.1|DKIK	LOC117147823|XP_033170770.1|DMAU
OG0008200	LOC108078529|XP_017027927.1|DKIK	LOC117136511|XP_033153346.1|DMAU
OG0008201	LOC108073973|XP_017021305.1|DKIK	LOC117139685|XP_033158062.1|DMAU
OG0008202	LOC108073816|XP_017021083.1|DKIK	LOC117139128|XP_033157167.1|DMAU
OG0008203	LOC108079802|XP_017029771.1|DKIK	LOC117142123|XP_033161910.1|DMAU
OG0008204	LOC108071193|XP_017017366.1|DKIK	LOC117148191|XP_033171352.1|DMAU
OG0008205	LOC108071843|XP_017018246.1|DKIK	LOC117146614|XP_033168833.1|DMAU
OG0008206	LOC108083658|XP_017035019.1|DKIK	LOC117139084|XP_033157091.1|DMAU
OG0008207	LOC108075079|XP_017022850.1|DKIK	LOC117141230|XP_033160481.1|DMAU
OG0008208	LOC108082565|XP_017033505.1|DKIK	LOC117137586|XP_033154983.1|DMAU
OG0008209	LOC108079860|XP_017029861.1|DKIK	LOC117140257|XP_033158954.1|DMAU
OG0008210	LOC108084752|XP_017036553.1|DKIK	LOC117141522|XP_033160904.1|DMAU
OG0008211	LOC108074601|XP_017022205.1|DKIK	LOC117135474|XP_033151584.1|DMAU
OG0008212	LOC108083289|XP_017034508.1|DKIK	LOC117140225|XP_033158914.1|DMAU
OG0008213	LOC108076046|XP_017024206.1|DKIK	LOC117148883|XP_033172474.1|DMAU
OG0008214	LOC108070475|XP_017016448.1|DKIK	LOC117142110|XP_033161887.1|DMAU
OG0008215	LOC108082657|XP_017033643.1|DKIK	LOC117148116|XP_033171227.1|DMAU
OG0008216	LOC108075031|XP_017022775.1|DKIK	LOC117141941|XP_033161583.1|DMAU
OG0008217	LOC108080086|XP_017030172.1|DKIK	LOC117148821|XP_033172359.1|DMAU
OG0008218	LOC108082418|XP_017033258.1|DKIK	LOC117138254|XP_033156106.1|DMAU
OG0008219	LOC108083807|XP_017035237.1|DKIK	LOC117148807|XP_033172342.1|DMAU
OG0008220	LOC108085947|XP_017038223.1|DKIK	LOC117146768|XP_033169173.1|DMAU
OG0008221	LOC108074273|XP_017021734.1|DKIK	LOC117150720|XP_033173628.1|DMAU
OG0008222	LOC108072788|XP_017019563.1|DKIK	LOC117139172|XP_033157224.1|DMAU
OG0008223	LOC108072766|XP_017019531.1|DKIK	LOC117141788|XP_033161313.1|DMAU
OG0008224	LOC108075205|XP_017023029.1|DKIK	LOC117138960|XP_033156891.1|DMAU
OG0008225	LOC108079267|XP_017029047.1|DKIK	LOC117146998|XP_033169568.1|DMAU
OG0008226	LOC108076009|XP_017024154.1|DKIK	LOC117148207|XP_033171383.1|DMAU
OG0008227	LOC108084900|XP_017036783.1|DKIK	LOC117145687|XP_033167320.1|DMAU
OG0008228	LOC108073439|XP_017020548.1|DKIK	LOC117145619|XP_033167226.1|DMAU
OG0008229	LOC108085887|XP_017038139.1|DKIK	LOC117142229|XP_033161971.1|DMAU
OG0008230	LOC108084843|XP_017036706.1|DKIK	LOC117142879|XP_033163041.1|DMAU
OG0008232	LOC108079748|XP_017029652.1|DKIK	LOC117141833|XP_033161379.1|DMAU
OG0008233	LOC108082678|XP_017033665.1|DKIK	LOC117140234|XP_033158928.1|DMAU
OG0008234	LOC108072339|XP_017018916.1|DKIK	LOC117137191|XP_033154407.1|DMAU
OG0008235	LOC108083818|XP_017035259.1|DKIK	LOC117146380|XP_033168432.1|DMAU
OG0008236	LOC108070933|XP_017017074.1|DKIK	LOC117137176|XP_033154381.1|DMAU
OG0008237	LOC108070893|XP_017017027.1|DKIK	LOC117136788|XP_033153735.1|DMAU
OG0008238	LOC108079047|XP_017028741.1|DKIK	LOC117140018|XP_033158640.1|DMAU
OG0008239	LOC108080208|XP_017030355.1|DKIK	LOC117141054|XP_033160231.1|DMAU
OG0008240	LOC108081181|XP_017031729.1|DKIK	LOC117136832|XP_033153802.1|DMAU
OG0008243	LOC108072881|XP_017019690.1|DKIK	LOC117135770|XP_033152127.1|DMAU
OG0008244	LOC108073333|XP_017020384.1|DKIK	LOC117144300|XP_033165297.1|DMAU
OG0008245	LOC108082119|XP_017032909.1|DKIK	LOC117136361|XP_033153123.1|DMAU
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC117136451|XP_033153261.1|DMAU
OG0008247	LOC108075405|XP_017023318.1|DKIK	LOC117135321|XP_033151410.1|DMAU
OG0008248	LOC108084916|XP_017036802.1|DKIK	LOC117143547|XP_033164178.1|DMAU
OG0008249	LOC108073731|XP_017020979.1|DKIK	LOC117144454|XP_033165501.1|DMAU
OG0008250	LOC108081011|XP_017031436.1|DKIK	LOC117138020|XP_033155718.1|DMAU
OG0008251	LOC108080701|XP_017031028.1|DKIK	LOC117138687|XP_033156835.1|DMAU
OG0008252	LOC108077982|XP_017027014.1|DKIK	LOC117137018|XP_033154105.1|DMAU
OG0008253	LOC108070788|XP_017016877.1|DKIK	LOC117137097|XP_033154273.1|DMAU
OG0008254	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK	LOC117139919|XP_033158492.1|DMAU
OG0008255	LOC108083311|XP_017034538.1|DKIK	LOC117141701|XP_033161203.1|DMAU
OG0008257	LOC108079443|XP_017029266.1|DKIK	LOC117146901|XP_033169400.1|DMAU, LOC117146902|XP_033169402.1|DMAU
OG0008258	LOC108076957|XP_017025496.1|DKIK	LOC117141959|XP_033161632.1|DMAU
OG0008259	LOC108076951|XP_017025489.1|DKIK	LOC117150836|XP_033173795.1|DMAU
OG0008260	LOC108075083|XP_017022854.1|DKIK	LOC117139712|XP_033158120.1|DMAU
OG0008261	LOC108072918|XP_017019746.1|DKIK	LOC117138674|XP_033156816.1|DMAU
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC117137894|XP_033155519.1|DMAU
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC117137595|XP_033154997.1|DMAU
OG0008265	LOC108074371|XP_017021884.1|DKIK	LOC117145617|XP_033167223.1|DMAU
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC117145437|XP_033166983.1|DMAU
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC117143256|XP_033163712.1|DMAU
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC117136454|XP_033153273.1|DMAU
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC117150571|XP_033173414.1|DMAU
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC117148514|XP_033171811.1|DMAU
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC117141461|XP_033160808.1|DMAU
OG0008272	LOC108083837|XP_017035303.1|DKIK	LOC117148949|XP_033172580.1|DMAU
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC117143013|XP_033163271.1|DMAU
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC117146995|XP_033169563.1|DMAU
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC117147298|XP_033170036.1|DMAU
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC117147155|XP_033169829.1|DMAU
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC117146815|XP_033169255.1|DMAU
OG0008278	LOC108076925|XP_017025458.1|DKIK	LOC117151040|XP_033174144.1|DMAU
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC117147688|XP_033170563.1|DMAU
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC117148531|XP_033171836.1|DMAU
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC117147799|XP_033170739.1|DMAU
OG0008282	LOC108075990|XP_017024132.1|DKIK	LOC117147286|XP_033170021.1|DMAU
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC117147717|XP_033170608.1|DMAU
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC117146340|XP_033168360.1|DMAU
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC117147176|XP_033169863.1|DMAU
OG0008286	LOC108079325|XP_017029111.1|DKIK	LOC117146898|XP_033169395.1|DMAU
OG0008287	LOC108078992|XP_017028656.1|DKIK	LOC117146577|XP_033168777.1|DMAU
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC117142394|XP_033162232.1|DMAU
OG0008289	LOC108075667|XP_017023706.1|DKIK	LOC117142898|XP_033163071.1|DMAU
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC117146871|XP_033169352.1|DMAU
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC117146365|XP_033168407.1|DMAU
OG0008292	LOC108079260|XP_017029038.1|DKIK	LOC117146993|XP_033169560.1|DMAU
OG0008293	LOC108084997|XP_017036913.1|DKIK	LOC117142798|XP_033162895.1|DMAU
OG0008294	LOC108084586|XP_017036348.1|DKIK	LOC117142821|XP_033162931.1|DMAU
OG0008295	LOC108076614|XP_017025027.1|DKIK	LOC117146794|XP_033169225.1|DMAU
OG0008296	LOC108083491|XP_017034780.1|DKIK	LOC117147007|XP_033169580.1|DMAU
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC117146578|XP_033168778.1|DMAU
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC117148572|XP_033171927.1|DMAU
OG0008299	LOC108085013|XP_017036944.1|DKIK	LOC117143890|XP_033164682.1|DMAU
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC117147278|XP_033170008.1|DMAU
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC117146056|XP_033167887.1|DMAU
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC117147811|XP_033170755.1|DMAU
OG0008303	LOC108084664|XP_017036474.1|DKIK	LOC117147021|XP_033169600.1|DMAU
OG0008304	LOC108080364|XP_017030571.1|DKIK	LOC117148326|XP_033171550.1|DMAU
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC117146711|XP_033169018.1|DMAU
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC117148764|XP_033172251.1|DMAU
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC117145034|XP_033166430.1|DMAU
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC117142333|XP_033162140.1|DMAU
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC117136743|XP_033153669.1|DMAU
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC117139077|XP_033157079.1|DMAU
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC117147013|XP_033169589.1|DMAU
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC117145965|XP_033167758.1|DMAU
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC117148591|XP_033171960.1|DMAU
OG0008314	LOC108074707|XP_017022336.1|DKIK	LOC117137694|XP_033155154.1|DMAU
OG0008315	LOC108086006|XP_017038308.1|DKIK	LOC117139816|XP_033158338.1|DMAU
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC117145012|XP_033166395.1|DMAU
OG0008318	LOC108083355|XP_017034587.1|DKIK	LOC117147628|XP_033170484.1|DMAU
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC117136856|XP_033153847.1|DMAU
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC117148718|XP_033172158.1|DMAU
OG0008321	LOC108080903|XP_017031294.1|DKIK	LOC117145776|XP_033167444.1|DMAU
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC117135224|XP_033151231.1|DMAU
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC117146066|XP_033167898.1|DMAU
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC117147292|XP_033170030.1|DMAU
OG0008325	LOC108083453|XP_017034712.1|DKIK	LOC117148648|XP_033172041.1|DMAU
OG0008326	LOC108071433|XP_017017676.1|DKIK	LOC117143686|XP_033164363.1|DMAU
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC117138522|XP_033156548.1|DMAU
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC117148184|XP_033171345.1|DMAU
OG0008329	LOC108074910|XP_017022628.1|DKIK	LOC117146878|XP_033169359.1|DMAU
OG0008330	LOC108076216|XP_017024446.1|DKIK	LOC117136621|XP_033153500.1|DMAU
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC117141185|XP_033160414.1|DMAU
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC117140473|XP_033159313.1|DMAU
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC117139819|XP_033158341.1|DMAU
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC117140265|XP_033158982.1|DMAU
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC117139518|XP_033157770.1|DMAU
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC117140963|XP_033160077.1|DMAU
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC117136535|XP_033153375.1|DMAU
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC117139538|XP_033157802.1|DMAU
OG0008339	LOC108083462|XP_017034733.1|DKIK	LOC117146954|XP_033169507.1|DMAU
OG0008340	LOC108072915|XP_017019737.1|DKIK	LOC117138673|XP_033156815.1|DMAU
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC117140626|XP_033159537.1|DMAU
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC117142005|XP_033161745.1|DMAU
OG0008343	LOC108077635|XP_017026537.1|DKIK	LOC117144977|XP_033166335.1|DMAU
OG0008344	LOC108079745|XP_017029648.1|DKIK	LOC117141831|XP_033161377.1|DMAU
OG0008345	LOC108079779|XP_017029714.1|DKIK	LOC117139837|XP_033158375.1|DMAU
OG0008346	LOC108079952|XP_017029999.1|DKIK	LOC117147381|XP_033170143.1|DMAU
OG0008347	LOC108074413|XP_017021930.1|DKIK	LOC117150447|XP_033173224.1|DMAU
OG0008348	LOC108077544|XP_017026422.1|DKIK	LOC117139833|XP_033158365.1|DMAU
OG0008349	LOC108074979|XP_017022701.1|DKIK	LOC117141628|XP_033161049.1|DMAU
OG0008350	LOC108080131|XP_017030254.1|DKIK	LOC117146831|XP_033169276.1|DMAU
OG0008351	LOC108075265|XP_017023121.1|DKIK	LOC117141822|XP_033161366.1|DMAU
OG0008352	LOC108084432|XP_017036128.1|DKIK	LOC117139676|XP_033158045.1|DMAU
OG0008353	LOC108080759|XP_017031105.1|DKIK	LOC117141371|XP_033160668.1|DMAU
OG0008354	LOC108075185|XP_017023008.1|DKIK	LOC117147358|XP_033170113.1|DMAU
OG0008355	LOC108078148|XP_017027279.1|DKIK	LOC117136702|XP_033153611.1|DMAU
OG0008356	LOC108070472|XP_017016446.1|DKIK	LOC117142107|XP_033161884.1|DMAU
OG0008357	LOC108072103|XP_017018606.1|DKIK	LOC117142396|XP_033162234.1|DMAU
OG0008358	LOC108075809|XP_017023870.1|DKIK	LOC117150644|XP_033173510.1|DMAU
OG0008359	LOC108072313|XP_017018874.1|DKIK	LOC117137807|XP_033155372.1|DMAU
OG0008360	LOC108076480|XP_017024858.1|DKIK	LOC117137252|XP_033154506.1|DMAU
OG0008361	LOC108074867|XP_017022569.1|DKIK	LOC117150539|XP_033173356.1|DMAU
OG0008362	LOC108085768|XP_017038000.1|DKIK	LOC117147028|XP_033169612.1|DMAU
OG0008363	LOC108073020|XP_017019967.1|DKIK	LOC117136283|XP_033153009.1|DMAU
OG0008364	LOC108083068|XP_017034196.1|DKIK	LOC117141905|XP_033161508.1|DMAU
OG0008365	LOC108078282|XP_017027534.1|DKIK	LOC117136798|XP_033153747.1|DMAU
OG0008366	LOC108070652|XP_017016709.1|DKIK	LOC117143712|XP_033164402.1|DMAU
OG0008367	LOC108080330|XP_017030519.1|DKIK	LOC117146453|XP_033168572.1|DMAU
OG0008368	LOC108077011|XP_017025579.1|DKIK	LOC117150764|XP_033173695.1|DMAU
OG0008369	LOC108081023|XP_017031468.1|DKIK	LOC117148872|XP_033172434.1|DMAU
OG0008370	LOC108073494|XP_017020643.1|DKIK	LOC117145990|XP_033167795.1|DMAU
OG0008371	LOC108081496|XP_017032199.1|DKIK	LOC117142288|XP_033162065.1|DMAU
OG0008372	LOC108071290|XP_017017477.1|DKIK	LOC117135676|XP_033151964.1|DMAU
OG0008373	LOC108077293|XP_017026061.1|DKIK	LOC117146489|XP_033168622.1|DMAU
OG0008374	LOC108083480|XP_017034766.1|DKIK	LOC117136740|XP_033153663.1|DMAU
OG0008375	LOC108081425|XP_017032096.1|DKIK	LOC117136462|XP_033153285.1|DMAU
OG0008376	LOC108086225|XP_017038579.1|DKIK	LOC117150758|XP_033173686.1|DMAU
OG0008377	LOC108074319|XP_017021806.1|DKIK	LOC117147614|XP_033170466.1|DMAU
OG0008378	LOC108074318|XP_017021805.1|DKIK	LOC117147604|XP_033170454.1|DMAU
OG0008379	LOC108075954|XP_017024091.1|DKIK	LOC117137004|XP_033154084.1|DMAU
OG0008380	LOC108077164|XP_017025888.1|DKIK	LOC117142345|XP_033162156.1|DMAU
OG0008381	LOC108086262|XP_017038636.1|DKIK	LOC117139060|XP_033157063.1|DMAU
OG0008383	LOC108079657|XP_017029543.1|DKIK	LOC117140126|XP_033158785.1|DMAU
OG0008384	LOC108082068|XP_017032840.1|DKIK	LOC117144944|XP_033166292.1|DMAU
OG0008385	LOC108081457|XP_017032136.1|DKIK	LOC117137221|XP_033154470.1|DMAU
OG0008386	LOC108071790|XP_017018158.1|DKIK	LOC117146943|XP_033169484.1|DMAU
OG0008387	LOC108073408|XP_017020494.1|DKIK	LOC117142855|XP_033162987.1|DMAU
OG0008388	LOC108074802|XP_017022476.1|DKIK	LOC117150826|XP_033173784.1|DMAU
OG0008389	LOC108073615|XP_017020799.1|DKIK	LOC117150510|XP_033173308.1|DMAU
OG0008390	LOC108081423|XP_017032094.1|DKIK	LOC117138878|XP_033156868.1|DMAU
OG0008391	LOC108074593|XP_017022195.1|DKIK	LOC117148619|XP_033172002.1|DMAU
OG0008392	LOC108075093|XP_017022865.1|DKIK	LOC117139393|XP_033157550.1|DMAU
OG0008393	LOC108075030|XP_017022773.1|DKIK	LOC117141756|XP_033161269.1|DMAU
OG0008394	LOC108075248|XP_017023095.1|DKIK	LOC117139515|XP_033157764.1|DMAU
OG0008395	LOC108083521|XP_017034839.1|DKIK	LOC117148618|XP_033171997.1|DMAU
OG0008396	LOC108083516|XP_017034824.1|DKIK	LOC117146900|XP_033169398.1|DMAU
OG0008397	LOC108074944|XP_017022666.1|DKIK	LOC117146971|XP_033169531.1|DMAU
OG0008398	LOC108074919|XP_017022638.1|DKIK	LOC117148365|XP_033171613.1|DMAU
OG0008399	LOC108076055|XP_017024230.1|DKIK	LOC117148257|XP_033171453.1|DMAU
OG0008400	LOC108075297|XP_017023181.1|DKIK	LOC117141765|XP_033161285.1|DMAU
OG0008401	LOC108074343|XP_017021855.1|DKIK	LOC117138019|XP_033155721.1|DMAU
OG0008402	LOC108077778|XP_017026766.1|DKIK	LOC117145170|XP_033166610.1|DMAU
OG0008403	LOC108075187|XP_017023011.1|DKIK	LOC117146821|XP_033169266.1|DMAU
OG0008404	LOC108075525|XP_017023510.1|DKIK	LOC117143930|XP_033164737.1|DMAU
OG0008405	LOC108083362|XP_017034593.1|DKIK	LOC117148243|XP_033171438.1|DMAU
OG0008406	LOC108083461|XP_017034732.1|DKIK	LOC117147000|XP_033169571.1|DMAU
OG0008407	LOC108082878|XP_017033952.1|DKIK	LOC117142658|XP_033162674.1|DMAU
OG0008408	LOC108080508|XP_017030766.1|DKIK	LOC117148897|XP_033172494.1|DMAU
OG0008409	LOC108074990|XP_017022710.1|DKIK	LOC117139846|XP_033158383.1|DMAU
OG0008410	LOC108072035|XP_017018507.1|DKIK	LOC117143014|XP_033163272.1|DMAU
OG0008411	LOC108081118|XP_017031613.1|DKIK	LOC117143805|XP_033164540.1|DMAU
OG0008412	LOC108080543|XP_017030835.1|DKIK	LOC117148317|XP_033171538.1|DMAU
OG0008413	LOC108073937|XP_017021232.1|DKIK	LOC117140673|XP_033159615.1|DMAU
OG0008414	LOC108080512|XP_017030778.1|DKIK	LOC117146618|XP_033168838.1|DMAU
OG0008415	LOC108082933|XP_017034026.1|DKIK	LOC117146449|XP_033168567.1|DMAU
OG0008416	LOC108079279|XP_017029064.1|DKIK	LOC117148218|XP_033171398.1|DMAU
OG0008417	LOC108083426|XP_017034671.1|DKIK	LOC117148679|XP_033172109.1|DMAU
OG0008418	LOC108076069|XP_017024263.1|DKIK	LOC117146852|XP_033169308.1|DMAU
OG0008419	LOC108080183|XP_017030321.1|DKIK	LOC117148823|XP_033172361.1|DMAU
OG0008420	LOC108083627|XP_017034989.1|DKIK	LOC117148124|XP_033171237.1|DMAU
OG0008421	LOC108084859|XP_017036733.1|DKIK	LOC117146938|XP_033169477.1|DMAU
OG0008422	LOC108074937|XP_017022657.1|DKIK	LOC117146877|XP_033169357.1|DMAU
OG0008423	LOC108072275|XP_017018830.1|DKIK	LOC117136976|XP_033154042.1|DMAU
OG0008424	LOC108079252|XP_017029031.1|DKIK	LOC117147046|XP_033169684.1|DMAU
OG0008425	LOC108070722|XP_017016806.1|DKIK	LOC117143691|XP_033164370.1|DMAU
OG0008426	LOC108082542|XP_017033468.1|DKIK	LOC117138564|XP_033156615.1|DMAU
OG0008427	LOC108080533|XP_017030822.1|DKIK	LOC117147132|XP_033169801.1|DMAU
OG0008428	LOC108080151|XP_017030278.1|DKIK	LOC117146814|XP_033169254.1|DMAU
OG0008429	LOC108080976|XP_017031392.1|DKIK	LOC117144959|XP_033166306.1|DMAU
OG0008430	LOC108080251|XP_017030399.1|DKIK	LOC117147466|XP_033170248.1|DMAU
OG0008431	LOC108076441|XP_017024795.1|DKIK	LOC117142089|XP_033161863.1|DMAU
OG0008432	LOC108083726|XP_017035120.1|DKIK	LOC117145944|XP_033167715.1|DMAU
OG0008433	LOC108084807|XP_017036655.1|DKIK	LOC117141584|XP_033160988.1|DMAU
OG0008434	LOC108073695|XP_017020917.1|DKIK	LOC117143615|XP_033164264.1|DMAU
OG0008435	LOC108076919|XP_017025452.1|DKIK	LOC117150489|XP_033173282.1|DMAU
OG0008436	LOC108076330|XP_017024603.1|DKIK	LOC117136198|XP_033152835.1|DMAU
OG0008438	LOC108085452|XP_017037552.1|DKIK	LOC117144728|XP_033165962.1|DMAU
OG0008439	LOC108082408|XP_017033246.1|DKIK	LOC117136366|XP_033153137.1|DMAU
OG0008440	LOC108084372|XP_017036044.1|DKIK	LOC117145761|XP_033167417.1|DMAU
OG0008441	LOC108083318|XP_017034547.1|DKIK	LOC117140549|XP_033159434.1|DMAU
OG0008442	LOC108082595|XP_017033551.1|DKIK	LOC117138549|XP_033156597.1|DMAU
OG0008443	LOC108083053|XP_017034169.1|DKIK	LOC117139482|XP_033157693.1|DMAU
OG0008444	LOC108080650|XP_017030963.1|DKIK	LOC117141735|XP_033161244.1|DMAU
OG0008445	LOC108080189|XP_017030332.1|DKIK	LOC117147972|XP_033171012.1|DMAU
OG0008446	LOC108080232|XP_017030377.1|DKIK	LOC117147877|XP_033170848.1|DMAU
OG0008447	LOC108074949|XP_017022671.1|DKIK	LOC117146649|XP_033168873.1|DMAU
OG0008448	LOC108076023|XP_017024170.1|DKIK	LOC117148735|XP_033172194.1|DMAU
OG0008449	LOC108085955|XP_017038231.1|DKIK	LOC117147016|XP_033169591.1|DMAU
OG0008450	LOC108082930|XP_017034012.1|DKIK	LOC117147433|XP_033170204.1|DMAU
OG0008451	LOC108076477|XP_017024894.1|DKIK	LOC117145517|XP_033167099.1|DMAU
OG0008452	LOC108074329|XP_017021827.1|DKIK	LOC117150679|XP_033173576.1|DMAU
