Orthogroup	DKIK.longest_only	DGUA.longest_only
OG0009807	LOC108078688|XP_017028125.1|DKIK	LOC117588973|XP_034136451.1|DGUA
OG0009808	LOC108079708|XP_017029603.1|DKIK	LOC117579086|XP_034120688.1|DGUA
OG0009809	LOC108073893|XP_017021171.1|DKIK	LOC117579903|XP_034121929.1|DGUA
OG0009810	LOC108085798|XP_017038035.1|DKIK	LOC117586971|XP_034133237.1|DGUA
OG0009811	LOC108085802|XP_017038039.1|DKIK	LOC117586974|XP_034133243.1|DGUA
OG0009812	LOC108079807|XP_017029776.1|DKIK	LOC117589062|XP_034136584.1|DGUA
OG0009813	LOC108083298|XP_017034525.1|DKIK	LOC117579878|XP_034121891.1|DGUA
OG0009814	LOC108079306|XP_017029075.1|DKIK	LOC117579094|XP_034120708.1|DGUA
OG0009815	LOC108085537|XP_017037659.1|DKIK	LOC117579995|XP_034122083.1|DGUA
OG0009816	LOC108083007|XP_017034119.1|DKIK	LOC117579972|XP_034122041.1|DGUA
OG0009817	LOC108083084|XP_017034217.1|DKIK	LOC117579974|XP_034122043.1|DGUA
OG0009818	LOC108075337|XP_017023241.1|DKIK	LOC117579483|XP_034121269.1|DGUA
OG0009819	LOC108075107|XP_017022878.1|DKIK	LOC117579215|XP_034120873.1|DGUA
OG0009820	LOC108075122|XP_017022893.1|DKIK	LOC117579427|XP_034121200.1|DGUA
OG0009821	LOC108075328|XP_017023223.1|DKIK	LOC117580117|XP_034122296.1|DGUA
OG0009822	LOC108080574|XP_017030867.1|DKIK	LOC117580368|XP_034122787.1|DGUA
OG0009823	LOC108078774|XP_017028305.1|DKIK	LOC117586927|XP_034133177.1|DGUA
OG0009824	LOC108083124|XP_017034287.1|DKIK	LOC117579918|XP_034121949.1|DGUA
OG0009825	LOC108070394|XP_017016334.1|DKIK	LOC117579681|XP_034121560.1|DGUA
OG0009826	LOC108084793|XP_017036627.1|DKIK	LOC117580497|XP_034122976.1|DGUA
OG0009827	LOC108084794|XP_017036629.1|DKIK	LOC117580498|XP_034122977.1|DGUA
OG0009828	LOC108074023|XP_017021380.1|DKIK	LOC117579807|XP_034121778.1|DGUA
OG0009829	LOC108083639|XP_017034999.1|DKIK	LOC117587268|XP_034133734.1|DGUA
OG0009830	LOC108070410|XP_017016352.1|DKIK	LOC117579155|XP_034120805.1|DGUA
OG0009831	LOC108070406|XP_017016347.1|DKIK	LOC117579205|XP_034120864.1|DGUA
OG0009832	LOC108070408|XP_017016350.1|DKIK	LOC117579663|XP_034121537.1|DGUA
OG0009833	LOC108083003|XP_017034116.1|DKIK	LOC117591266|XP_034140351.1|DGUA
OG0009834	LOC108072957|XP_017019874.1|DKIK	LOC117583962|XP_034128566.1|DGUA
OG0009835	LOC108072877|XP_017019685.1|DKIK	LOC117589381|XP_034137190.1|DGUA
OG0009836	LOC108075649|XP_017023684.1|DKIK	LOC117586261|XP_034132094.1|DGUA
OG0009837	LOC108071408|XP_017017641.1|DKIK	LOC117585519|XP_034130916.1|DGUA
OG0009838	LOC108082702|XP_017033699.1|DKIK	LOC117581825|XP_034125160.1|DGUA
OG0009839	LOC108078120|XP_017027226.1|DKIK	LOC117584815|XP_034129830.1|DGUA
OG0009840	LOC108082667|XP_017033653.1|DKIK	LOC117588233|XP_034135274.1|DGUA
OG0009841	LOC108072481|XP_017019136.1|DKIK	LOC117587928|XP_034134805.1|DGUA
OG0009842	LOC108072749|XP_017019507.1|DKIK	LOC117579938|XP_034121984.1|DGUA
OG0009843	LOC108079763|XP_017029674.1|DKIK	LOC117579706|XP_034121590.1|DGUA
OG0009844	LOC108075148|XP_017022921.1|DKIK	LOC117580346|XP_034122748.1|DGUA
OG0009845	LOC108072424|XP_017019027.1|DKIK	LOC117583958|XP_034128589.1|DGUA
OG0009846	LOC108077345|XP_017026123.1|DKIK	LOC117590922|XP_034139847.1|DGUA
OG0009847	LOC108083857|XP_017035331.1|DKIK	LOC117590722|XP_034139519.1|DGUA
OG0009848	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK	LOC117590557|XP_034139187.1|DGUA, LOC117590559|XP_034139191.1|DGUA
OG0009849	LOC108075407|XP_017023321.1|DKIK	LOC117583496|XP_034127727.1|DGUA
OG0009850	LOC108074256|XP_017021715.1|DKIK	LOC117591164|XP_034140176.1|DGUA, LOC117591695|XP_034140909.1|DGUA
OG0009853	LOC108079233|XP_017029006.1|DKIK, LOC108079035|XP_017028705.1|DKIK	LOC117588276|XP_034135335.1|DGUA
OG0009854	LOC108083348|XP_017034581.1|DKIK	LOC117588738|XP_034136105.1|DGUA
OG0009855	LOC108073490|XP_017020641.1|DKIK	LOC117584165|XP_034128820.1|DGUA
OG0009856	LOC108079567|XP_017029398.1|DKIK, LOC108085274|XP_017037313.1|DKIK	LOC117584098|XP_034128738.1|DGUA
OG0009857	LOC108082687|XP_017033681.1|DKIK	LOC117588235|XP_034135276.1|DGUA
OG0009858	LOC108076872|XP_017025391.1|DKIK	LOC117587970|XP_034134870.1|DGUA
OG0009859	LOC108072615|XP_017019328.1|DKIK	LOC117587878|XP_034134746.1|DGUA
OG0009860	LOC108076938|XP_017025475.1|DKIK, LOC108076968|XP_017025507.1|DKIK	LOC117584553|XP_034129396.1|DGUA
OG0009861	LOC108074186|XP_017021616.1|DKIK	LOC117582168|XP_034125659.1|DGUA
OG0009862	LOC108081974|XP_017032698.1|DKIK	LOC117584541|XP_034129383.1|DGUA
OG0009863	LOC108074291|XP_017021767.1|DKIK	LOC117584802|XP_034129812.1|DGUA
OG0009864	LOC108074847|XP_017022544.1|DKIK	LOC117582647|XP_034126434.1|DGUA
OG0009865	LOC108076945|XP_017025482.1|DKIK	LOC117582143|XP_034125619.1|DGUA
OG0009866	LOC108071903|XP_017018324.1|DKIK	LOC117579785|XP_034121735.1|DGUA
OG0009867	LOC108078831|XP_017028411.1|DKIK	LOC117579067|XP_034120664.1|DGUA
OG0009868	LOC108073850|XP_017021120.1|DKIK	LOC117580464|XP_034122929.1|DGUA
OG0009870	LOC108080643|XP_017030956.1|DKIK, LOC108080642|XP_017030955.1|DKIK	LOC117580365|XP_034122785.1|DGUA
OG0009871	LOC108078010|XP_017027054.1|DKIK	LOC117578644|XP_034120150.1|DGUA
OG0009872	LOC108078288|XP_017027548.1|DKIK	LOC117586895|XP_034133170.1|DGUA
OG0009873	LOC108078179|XP_017027332.1|DKIK	LOC117592391|XP_034141998.1|DGUA
OG0009874	LOC108080616|XP_017030929.1|DKIK	LOC117579603|XP_034121429.1|DGUA
OG0009875	LOC108084760|XP_017036564.1|DKIK	LOC117580501|XP_034122980.1|DGUA
OG0009876	LOC108082312|XP_017033132.1|DKIK	LOC117592505|XP_034142241.1|DGUA
OG0009877	LOC108078142|XP_017027270.1|DKIK	LOC117592219|XP_034141737.1|DGUA
OG0009878	LOC108077998|XP_017027041.1|DKIK	LOC117578942|XP_034120596.1|DGUA
OG0009879	LOC108072904|XP_017019715.1|DKIK	LOC117587876|XP_034134748.1|DGUA
OG0009880	LOC108076636|XP_017025052.1|DKIK	LOC117589494|XP_034137396.1|DGUA
OG0009881	LOC108070804|XP_017016894.1|DKIK	LOC117587002|XP_034133301.1|DGUA
OG0009882	LOC108076229|XP_017024461.1|DKIK	LOC117591989|XP_034141324.1|DGUA
OG0009884	LOC108076648|XP_017025069.1|DKIK	LOC117582988|XP_034127020.1|DGUA
OG0009885	LOC108078413|XP_017027764.1|DKIK	LOC117578686|XP_034120209.1|DGUA
OG0009886	LOC108076486|XP_017024863.1|DKIK	LOC117592057|XP_034141443.1|DGUA
OG0009887	LOC108078507|XP_017027899.1|DKIK, LOC108078561|XP_017027969.1|DKIK	LOC117592306|XP_034141871.1|DGUA
OG0009888	LOC108077676|XP_017026586.1|DKIK	LOC117581400|XP_034124438.1|DGUA
OG0009889	LOC108072263|XP_017018820.1|DKIK	LOC117591920|XP_034141204.1|DGUA
OG0009890	LOC108076460|XP_017024831.1|DKIK	LOC117592104|XP_034141513.1|DGUA, LOC117592105|XP_034141515.1|DGUA
OG0009891	LOC108073003|XP_017019944.1|DKIK	LOC117592581|XP_034142358.1|DGUA
OG0009893	LOC108082374|XP_017033204.1|DKIK	LOC117578864|XP_034120546.1|DGUA
OG0009894	LOC108074116|XP_017021504.1|DKIK	LOC117585675|XP_034131167.1|DGUA
OG0009895	LOC108085482|XP_017037592.1|DKIK	LOC117586111|XP_034131863.1|DGUA
OG0009896	LOC108072023|XP_017018492.1|DKIK	LOC117586480|XP_034132467.1|DGUA
OG0009897	LOC108080928|XP_017031320.1|DKIK	LOC117585499|XP_034130889.1|DGUA
OG0009898	LOC108084063|XP_017035571.1|DKIK	LOC117585665|XP_034131152.1|DGUA
OG0009899	LOC108077610|XP_017026506.1|DKIK	LOC117583044|XP_034127096.1|DGUA
OG0009900	LOC108074110|XP_017021496.1|DKIK	LOC117589524|XP_034137406.1|DGUA
OG0009901	LOC108072152|XP_017018684.1|DKIK	LOC117585012|XP_034130143.1|DGUA
OG0009902	LOC108073339|XP_017020392.1|DKIK	LOC117586676|XP_034132817.1|DGUA
OG0009903	LOC108081021|XP_017031459.1|DKIK	LOC117586626|XP_034132736.1|DGUA
OG0009904	LOC108075507|XP_017023467.1|DKIK	LOC117589481|XP_034137333.1|DGUA
OG0009905	LOC108074077|XP_017021442.1|DKIK	LOC117589616|XP_034137586.1|DGUA
OG0009906	LOC108074057|XP_017021418.1|DKIK	LOC117589697|XP_034137748.1|DGUA
OG0009907	LOC108071351|XP_017017581.1|DKIK	LOC117584948|XP_034130032.1|DGUA
OG0009909	LOC108085049|XP_017036997.1|DKIK	LOC117583036|XP_034127088.1|DGUA
OG0009911	LOC108072288|XP_017018845.1|DKIK, LOC108072287|XP_017018844.1|DKIK	LOC117592647|XP_034142482.1|DGUA
OG0009912	LOC108082763|XP_017033779.1|DKIK	LOC117587871|XP_034134740.1|DGUA
OG0009913	LOC108075777|XP_017023825.1|DKIK	LOC117584536|XP_034129379.1|DGUA
OG0009915	LOC108074510|XP_017022077.1|DKIK	LOC117582220|XP_034125719.1|DGUA, LOC117582367|XP_034125916.1|DGUA
OG0009916	LOC108075395|XP_017023304.1|DKIK	LOC117584325|XP_034129044.1|DGUA
OG0009922	LOC108073926|XP_017021212.1|DKIK	LOC117580479|XP_034122953.1|DGUA
OG0009927	LOC108076010|XP_017024155.1|DKIK	LOC117590769|XP_034139606.1|DGUA
OG0009928	LOC108073332|XP_017020383.1|DKIK	LOC117591476|XP_034140656.1|DGUA
OG0009930	LOC108083393|XP_017034633.1|DKIK	LOC117580713|XP_034123266.1|DGUA
OG0009931	LOC108072310|XP_017018871.1|DKIK	LOC117592639|XP_034142473.1|DGUA
OG0009932	LOC108078304|XP_017027577.1|DKIK	LOC117578813|XP_034120454.1|DGUA
OG0009938	LOC108083349|XP_017034582.1|DKIK	LOC117581263|XP_034124164.1|DGUA
OG0009941	LOC108081393|XP_017032040.1|DKIK	LOC117584482|XP_034129298.1|DGUA
OG0009942	LOC108078229|XP_017027419.1|DKIK	LOC117583190|XP_034127288.1|DGUA
OG0009943	LOC108077090|XP_017025750.1|DKIK	LOC117584283|XP_034128993.1|DGUA
OG0009944	LOC108076017|XP_017024162.1|DKIK	LOC117590766|XP_034139603.1|DGUA
OG0009945	LOC108079256|XP_017029033.1|DKIK	LOC117590854|XP_034139742.1|DGUA
OG0009946	LOC108075554|XP_017023549.1|DKIK	LOC117586513|XP_034132534.1|DGUA
OG0009947	LOC108084389|XP_017036071.1|DKIK	LOC117580054|XP_034122182.1|DGUA
OG0009948	LOC108080343|XP_017030532.1|DKIK	LOC117590749|XP_034139549.1|DGUA
OG0009949	LOC108080835|XP_017031228.1|DKIK	LOC117586353|XP_034132261.1|DGUA
OG0009950	LOC108082804|XP_017033853.1|DKIK	LOC117590177|XP_034138463.1|DGUA
OG0009951	LOC108076572|XP_017025009.1|DKIK	LOC117586048|XP_034131783.1|DGUA
OG0009953	LOC108082676|XP_017033668.1|DKIK	LOC117585725|XP_034131254.1|DGUA
OG0009954	LOC108085629|XP_017037800.1|DKIK	LOC117586749|XP_034132946.1|DGUA
OG0009955	LOC108082456|XP_017033317.1|DKIK	LOC117592268|XP_034141818.1|DGUA
OG0009956	LOC108071736|XP_017018048.1|DKIK	LOC117591159|XP_034140171.1|DGUA
OG0009957	LOC108085053|XP_017037002.1|DKIK	LOC117582860|XP_034126821.1|DGUA
OG0009958	LOC108085047|XP_017036995.1|DKIK	LOC117583727|XP_034128134.1|DGUA
OG0009960	LOC108080785|XP_017031141.1|DKIK	LOC117590193|XP_034138514.1|DGUA
OG0009961	LOC108084330|XP_017035980.1|DKIK	LOC117589999|XP_034138172.1|DGUA
OG0009962	LOC108074046|XP_017021406.1|DKIK	LOC117589593|XP_034137550.1|DGUA
OG0009963	LOC108075548|XP_017023542.1|DKIK	LOC117589922|XP_034138096.1|DGUA
OG0009964	LOC108080901|XP_017031292.1|DKIK	LOC117583356|XP_034127517.1|DGUA
OG0009965	LOC108073667|XP_017020882.1|DKIK	LOC117583408|XP_034127585.1|DGUA
OG0009966	LOC108077025|XP_017025638.1|DKIK	LOC117582388|XP_034125954.1|DGUA
OG0009967	LOC108079686|XP_017029581.1|DKIK	LOC117582334|XP_034125877.1|DGUA
OG0009968	LOC108086099|XP_017038415.1|DKIK	LOC117582653|XP_034126446.1|DGUA, LOC117582516|XP_034126203.1|DGUA
OG0009969	LOC108081431|XP_017032103.1|DKIK	LOC117584056|XP_034128688.1|DGUA
OG0009970	LOC108079553|XP_017029380.1|DKIK	LOC117582131|XP_034125606.1|DGUA
OG0009971	LOC108077006|XP_017025570.1|DKIK	LOC117584562|XP_034129415.1|DGUA
OG0009973	LOC108078111|XP_017027204.1|DKIK	LOC117584754|XP_034129739.1|DGUA
OG0009974	LOC108075833|XP_017023892.1|DKIK	LOC117587979|XP_034134878.1|DGUA
OG0009975	LOC108073610|XP_017020790.1|DKIK	LOC117587840|XP_034134696.1|DGUA
OG0009976	LOC108082819|XP_017033867.1|DKIK	LOC117588061|XP_034135011.1|DGUA
OG0009977	LOC108081960|XP_017032683.1|DKIK	LOC117587526|XP_034134218.1|DGUA
OG0009978	LOC108082031|XP_017032791.1|DKIK	LOC117587528|XP_034134221.1|DGUA
OG0009979	LOC108072510|XP_017019171.1|DKIK	LOC117587991|XP_034134896.1|DGUA
OG0009980	LOC108076312|XP_017024580.1|DKIK	LOC117590988|XP_034139958.1|DGUA
OG0009981	LOC108073033|XP_017019983.1|DKIK	LOC117581604|XP_034124860.1|DGUA
OG0009982	LOC108072875|XP_017019682.1|DKIK	LOC117592448|XP_034142103.1|DGUA
OG0009984	LOC108072925|XP_017019760.1|DKIK	LOC117592136|XP_034141576.1|DGUA
OG0009985	LOC108085147|XP_017037155.1|DKIK	LOC117592475|XP_034142207.1|DGUA
OG0009987	LOC108076236|XP_017024470.1|DKIK	LOC117592086|XP_034141492.1|DGUA
OG0009988	LOC108076183|XP_017024403.1|DKIK	LOC117592089|XP_034141496.1|DGUA
OG0009989	LOC108072308|XP_017018869.1|DKIK	LOC117592635|XP_034142468.1|DGUA
OG0009990	LOC108076664|XP_017025086.1|DKIK	LOC117583618|XP_034127958.1|DGUA
OG0009991	LOC108076123|XP_017024341.1|DKIK	LOC117592441|XP_034142087.1|DGUA
OG0009992	LOC108070779|XP_017016870.1|DKIK	LOC117580986|XP_034123673.1|DGUA
OG0009993	LOC108071798|XP_017018168.1|DKIK	LOC117588383|XP_034135498.1|DGUA
OG0009994	LOC108080276|XP_017030428.1|DKIK	LOC117590492|XP_034139045.1|DGUA
OG0009995	LOC108075996|XP_017024139.1|DKIK	LOC117580923|XP_034123578.1|DGUA
OG0009996	LOC108083495|XP_017034786.1|DKIK	LOC117590763|XP_034139600.1|DGUA
OG0009997	LOC108071826|XP_017018222.1|DKIK	LOC117588509|XP_034135721.1|DGUA
OG0009998	LOC108083373|XP_017034608.1|DKIK	LOC117590525|XP_034139133.1|DGUA
OG0009999	LOC108071796|XP_017018165.1|DKIK	LOC117580820|XP_034123431.1|DGUA
OG0010000	LOC108083812|XP_017035248.1|DKIK	LOC117590382|XP_034138848.1|DGUA
OG0010001	LOC108075998|XP_017024141.1|DKIK	LOC117588424|XP_034135595.1|DGUA
OG0010002	LOC108079020|XP_017028688.1|DKIK	LOC117589007|XP_034136516.1|DGUA
OG0010003	LOC108077087|XP_017025743.1|DKIK	LOC117583963|XP_034128554.1|DGUA
OG0010004	LOC108076107|XP_017024321.1|DKIK	LOC117581089|XP_034123866.1|DGUA
OG0010005	LOC108071842|XP_017018245.1|DKIK	LOC117588745|XP_034136113.1|DGUA
OG0010006	LOC108071218|XP_017017390.1|DKIK	LOC117581359|XP_034124382.1|DGUA
OG0010007	LOC108084482|XP_017036197.1|DKIK	LOC117581494|XP_034124633.1|DGUA
OG0010008	LOC108083367|XP_017034599.1|DKIK	LOC117588561|XP_034135839.1|DGUA
OG0010009	LOC108082781|XP_017033809.1|DKIK	LOC117587966|XP_034134866.1|DGUA
OG0010010	LOC108080148|XP_017030271.1|DKIK	LOC117588457|XP_034135634.1|DGUA
OG0010011	LOC108084191|XP_017035782.1|DKIK	LOC117580917|XP_034123572.1|DGUA
OG0010012	LOC108079171|XP_017028911.1|DKIK	LOC117588604|XP_034135904.1|DGUA
OG0010013	LOC108084460|XP_017036160.1|DKIK	LOC117591292|XP_034140383.1|DGUA
OG0010014	LOC108080028|XP_017030090.1|DKIK	LOC117588585|XP_034135882.1|DGUA
OG0010015	LOC108084451|XP_017036149.1|DKIK	LOC117591293|XP_034140384.1|DGUA
OG0010016	LOC108075130|XP_017022902.1|DKIK	LOC117590367|XP_034138805.1|DGUA
OG0010017	LOC108084461|XP_017036161.1|DKIK	LOC117591291|XP_034140380.1|DGUA
OG0010018	LOC108083549|XP_017034883.1|DKIK	LOC117580880|XP_034123522.1|DGUA
OG0010019	LOC108071774|XP_017018108.1|DKIK	LOC117590218|XP_034138575.1|DGUA
OG0010020	LOC108083903|XP_017035388.1|DKIK	LOC117590275|XP_034138651.1|DGUA
OG0010021	LOC108085942|XP_017038218.1|DKIK	LOC117590949|XP_034139889.1|DGUA
OG0010022	LOC108074469|XP_017022025.1|DKIK	LOC117581343|XP_034124361.1|DGUA
OG0010023	LOC108082909|XP_017033982.1|DKIK	LOC117590478|XP_034139027.1|DGUA
OG0010024	LOC108082913|XP_017033986.1|DKIK	LOC117590486|XP_034139034.1|DGUA
OG0010025	LOC108079447|XP_017029270.1|DKIK	LOC117590497|XP_034139050.1|DGUA
OG0010026	LOC108079201|XP_017028954.1|DKIK	LOC117588442|XP_034135616.1|DGUA
OG0010027	LOC108078984|XP_017028648.1|DKIK	LOC117581530|XP_034124729.1|DGUA
OG0010028	LOC108074151|XP_017021543.1|DKIK	LOC117591432|XP_034140587.1|DGUA
OG0010029	LOC108080068|XP_017030140.1|DKIK	LOC117580869|XP_034123509.1|DGUA
OG0010030	LOC108071681|XP_017017974.1|DKIK	LOC117588364|XP_034135471.1|DGUA
OG0010031	LOC108071678|XP_017017972.1|DKIK	LOC117588360|XP_034135466.1|DGUA
OG0010032	LOC108086203|XP_017038554.1|DKIK	LOC117584193|XP_034128852.1|DGUA
OG0010033	LOC108071734|XP_017018047.1|DKIK	LOC117590441|XP_034138952.1|DGUA
OG0010034	LOC108080077|XP_017030150.1|DKIK	LOC117590271|XP_034138647.1|DGUA
OG0010035	LOC108080081|XP_017030153.1|DKIK	LOC117590251|XP_034138614.1|DGUA
OG0010036	LOC108080007|XP_017030061.1|DKIK	LOC117590236|XP_034138599.1|DGUA
OG0010037	LOC108080080|XP_017030152.1|DKIK	LOC117590282|XP_034138659.1|DGUA
OG0010038	LOC108083803|XP_017035234.1|DKIK	LOC117590508|XP_034139086.1|DGUA
OG0010039	LOC108082369|XP_017033199.1|DKIK	LOC117592003|XP_034141343.1|DGUA
OG0010040	LOC108075959|XP_017024098.1|DKIK	LOC117587859|XP_034134716.1|DGUA
OG0010041	LOC108070936|XP_017017082.1|DKIK	LOC117580846|XP_034123483.1|DGUA
OG0010042	LOC108080045|XP_017030113.1|DKIK	LOC117580778|XP_034123365.1|DGUA
OG0010043	LOC108080037|XP_017030103.1|DKIK	LOC117580780|XP_034123367.1|DGUA
OG0010044	LOC108071243|XP_017017417.1|DKIK	LOC117581648|XP_034124914.1|DGUA
OG0010045	LOC108079225|XP_017028996.1|DKIK	LOC117580790|XP_034123377.1|DGUA
OG0010046	LOC108079226|XP_017028998.1|DKIK	LOC117580791|XP_034123378.1|DGUA
OG0010047	LOC108071692|XP_017017995.1|DKIK	LOC117590845|XP_034139733.1|DGUA
OG0010048	LOC108070818|XP_017016917.1|DKIK	LOC117581650|XP_034124916.1|DGUA
OG0010049	LOC108074913|XP_017022630.1|DKIK	LOC117591412|XP_034140557.1|DGUA
OG0010050	LOC108074945|XP_017022667.1|DKIK	LOC117591405|XP_034140548.1|DGUA
OG0010051	LOC108080244|XP_017030391.1|DKIK	LOC117590706|XP_034139495.1|DGUA
OG0010052	LOC108074200|XP_017021628.1|DKIK	LOC117591190|XP_034140217.1|DGUA
OG0010053	LOC108079389|XP_017029202.1|DKIK	LOC117581573|XP_034124813.1|DGUA
OG0010054	LOC108083878|XP_017035357.1|DKIK	LOC117590524|XP_034139132.1|DGUA
OG0010055	LOC108083786|XP_017035201.1|DKIK	LOC117590535|XP_034139147.1|DGUA
OG0010056	LOC108083862|XP_017035338.1|DKIK	LOC117591420|XP_034140566.1|DGUA
OG0010057	LOC108080135|XP_017030261.1|DKIK	LOC117590727|XP_034139526.1|DGUA
OG0010058	LOC108080289|XP_017030447.1|DKIK	LOC117588669|XP_034136003.1|DGUA
OG0010059	LOC108079240|XP_017029013.1|DKIK	LOC117590814|XP_034139673.1|DGUA
OG0010060	LOC108083514|XP_017034813.1|DKIK	LOC117581142|XP_034123965.1|DGUA
OG0010061	LOC108078569|XP_017027978.1|DKIK	LOC117579691|XP_034121572.1|DGUA
OG0010062	LOC108071590|XP_017017860.1|DKIK	LOC117587352|XP_034133883.1|DGUA
OG0010064	LOC108077541|XP_017026420.1|DKIK	LOC117588838|XP_034136222.1|DGUA
OG0010065	LOC108085985|XP_017038275.1|DKIK	LOC117579284|XP_034120972.1|DGUA
OG0010066	LOC108079694|XP_017029587.1|DKIK	LOC117579234|XP_034120906.1|DGUA
OG0010067	LOC108075056|XP_017022826.1|DKIK	LOC117588915|XP_034136379.1|DGUA
OG0010068	LOC108085816|XP_017038056.1|DKIK	LOC117586853|XP_034133039.1|DGUA
OG0010069	LOC108079710|XP_017029607.1|DKIK	LOC117587033|XP_034133350.1|DGUA
OG0010070	LOC108085824|XP_017038066.1|DKIK	LOC117579241|XP_034120914.1|DGUA
OG0010071	LOC108071882|XP_017018299.1|DKIK	LOC117589192|XP_034136810.1|DGUA
OG0010072	LOC108070558|XP_017016572.1|DKIK	LOC117589035|XP_034136553.1|DGUA
OG0010073	LOC108070551|XP_017016566.1|DKIK	LOC117589314|XP_034137003.1|DGUA
OG0010074	LOC108074915|XP_017022634.1|DKIK	LOC117590816|XP_034139675.1|DGUA
OG0010075	LOC108079696|XP_017029590.1|DKIK	LOC117579710|XP_034121594.1|DGUA
OG0010076	LOC108070490|XP_017016473.1|DKIK	LOC117586902|XP_034133137.1|DGUA
OG0010077	LOC108084403|XP_017036089.1|DKIK	LOC117588943|XP_034136413.1|DGUA
OG0010078	LOC108084405|XP_017036092.1|DKIK	LOC117588963|XP_034136442.1|DGUA
OG0010079	LOC108078627|XP_017028039.1|DKIK	LOC117588942|XP_034136411.1|DGUA
OG0010081	LOC108078776|XP_017028309.1|DKIK	LOC117580028|XP_034122145.1|DGUA
OG0010082	LOC108079728|XP_017029628.1|DKIK	LOC117589033|XP_034136552.1|DGUA
OG0010083	LOC108075151|XP_017022925.1|DKIK	LOC117579210|XP_034120870.1|DGUA
OG0010084	LOC108072740|XP_017019496.1|DKIK	LOC117579932|XP_034121976.1|DGUA
OG0010085	LOC108085404|XP_017037465.1|DKIK	LOC117580440|XP_034122887.1|DGUA
OG0010086	LOC108072787|XP_017019558.1|DKIK	LOC117580420|XP_034122864.1|DGUA
OG0010087	LOC108075290|XP_017023172.1|DKIK	LOC117580283|XP_034122647.1|DGUA
OG0010088	LOC108070404|XP_017016344.1|DKIK	LOC117579153|XP_034120803.1|DGUA
OG0010089	LOC108073874|XP_017021149.1|DKIK	LOC117580152|XP_034122357.1|DGUA
OG0010090	LOC108079510|XP_017029342.1|DKIK	LOC117590634|XP_034139344.1|DGUA
OG0010091	LOC108076171|XP_017024391.1|DKIK	LOC117583526|XP_034127764.1|DGUA
OG0010092	LOC108079322|XP_017029108.1|DKIK	LOC117590152|XP_034138427.1|DGUA
OG0010093	LOC108076759|XP_017025248.1|DKIK	LOC117592076|XP_034141479.1|DGUA
OG0010095	LOC108084549|XP_017036286.1|DKIK	LOC117585655|XP_034131132.1|DGUA
OG0010096	LOC108070836|XP_017016951.1|DKIK	LOC117588614|XP_034135914.1|DGUA
OG0010097	LOC108080281|XP_017030434.1|DKIK	LOC117590695|XP_034139487.1|DGUA
OG0010098	LOC108075813|XP_017023876.1|DKIK	LOC117587924|XP_034134802.1|DGUA
OG0010099	LOC108079679|XP_017029568.1|DKIK	LOC117582049|XP_034125483.1|DGUA
OG0010100	LOC108085993|XP_017038283.1|DKIK	LOC117580158|XP_034122367.1|DGUA
OG0010101	LOC108075247|XP_017023094.1|DKIK	LOC117579791|XP_034121744.1|DGUA
OG0010102	LOC108086277|XP_017038654.1|DKIK	LOC117579717|XP_034121602.1|DGUA
OG0010103	LOC108070389|XP_017016328.1|DKIK	LOC117579151|XP_034120800.1|DGUA
OG0010104	LOC108078702|XP_017028146.1|DKIK	LOC117579593|XP_034121418.1|DGUA
OG0010105	LOC108074816|XP_017022503.1|DKIK	LOC117587835|XP_034134687.1|DGUA
OG0010106	LOC108082510|XP_017033427.1|DKIK	LOC117590000|XP_034138178.1|DGUA
OG0010107	LOC108076276|XP_017024513.1|DKIK	LOC117592429|XP_034142071.1|DGUA
OG0010108	LOC108073059|XP_017020017.1|DKIK	LOC117592649|XP_034142484.1|DGUA
OG0010110	LOC108071586|XP_017017857.1|DKIK	LOC117587435|XP_034134005.1|DGUA
OG0010111	LOC108070723|XP_017016807.1|DKIK	LOC117589865|XP_034138025.1|DGUA
OG0010112	LOC108074050|XP_017021410.1|DKIK	LOC117589610|XP_034137577.1|DGUA
OG0010113	LOC108080240|XP_017030387.1|DKIK	LOC117580621|XP_034123090.1|DGUA
OG0010114	LOC108076034|XP_017024183.1|DKIK	LOC117590487|XP_034139035.1|DGUA
OG0010115	LOC108085671|XP_017037853.1|DKIK	LOC117590507|XP_034139084.1|DGUA, LOC117579195|XP_034120855.1|DGUA
OG0010116	LOC108071667|XP_017017961.1|DKIK	LOC117581515|XP_034124698.1|DGUA, LOC117581518|XP_034124700.1|DGUA, LOC117580882|XP_034123525.1|DGUA
OG0010117	LOC108072539|XP_017019203.1|DKIK	LOC117589177|XP_034136787.1|DGUA
OG0010118	LOC108079230|XP_017029002.1|DKIK	LOC117588391|XP_034135534.1|DGUA
OG0010119	LOC108080044|XP_017030112.1|DKIK	LOC117580942|XP_034123616.1|DGUA
OG0010120	LOC108071771|XP_017018104.1|DKIK	LOC117590410|XP_034138899.1|DGUA
OG0010121	LOC108083377|XP_017034613.1|DKIK	LOC117588435|XP_034135607.1|DGUA
OG0010122	LOC108074048|XP_017021408.1|DKIK	LOC117591435|XP_034140588.1|DGUA, LOC117591436|XP_034140589.1|DGUA
OG0010123	LOC108079177|XP_017028918.1|DKIK	LOC117588611|XP_034135912.1|DGUA
OG0010125	LOC108080176|XP_017030312.1|DKIK	LOC117581172|XP_034124006.1|DGUA
