Orthogroup	DKIK.longest_only	DEUG.longest_only
OG0008261	LOC108072918|XP_017019746.1|DKIK	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC108110360|XP_017074888.1|DEUG
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC108074371|XP_017021884.1|DKIK	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC108083837|XP_017035303.1|DKIK	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC108076925|XP_017025458.1|DKIK	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC108075990|XP_017024132.1|DKIK	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC108079325|XP_017029111.1|DKIK	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC108078992|XP_017028656.1|DKIK	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC108075667|XP_017023706.1|DKIK	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC108079260|XP_017029038.1|DKIK	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC108084997|XP_017036913.1|DKIK	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC108084586|XP_017036348.1|DKIK	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC108076614|XP_017025027.1|DKIK	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC108083491|XP_017034780.1|DKIK	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC108105054|XP_017066959.1|DEUG
OG0008299	LOC108085013|XP_017036944.1|DKIK	LOC108115867|XP_017082983.1|DEUG
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC108084664|XP_017036474.1|DKIK	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC108080364|XP_017030571.1|DKIK	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC108074707|XP_017022336.1|DKIK	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC108086006|XP_017038308.1|DKIK	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC108083355|XP_017034587.1|DKIK	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC108080903|XP_017031294.1|DKIK	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC108083453|XP_017034712.1|DKIK	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC108071433|XP_017017676.1|DKIK	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC108107314|XP_017070275.1|DEUG
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC108103274|XP_017064176.1|DEUG
OG0008329	LOC108074910|XP_017022628.1|DKIK	LOC108103663|XP_017064709.1|DEUG
OG0008330	LOC108076216|XP_017024446.1|DKIK	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC108083462|XP_017034733.1|DKIK	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC108072915|XP_017019737.1|DKIK	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC108077635|XP_017026537.1|DKIK	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC108079745|XP_017029648.1|DKIK	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC108079779|XP_017029714.1|DKIK	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC108079952|XP_017029999.1|DKIK	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC108074413|XP_017021930.1|DKIK	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC108077544|XP_017026422.1|DKIK	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC108074979|XP_017022701.1|DKIK	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC108080131|XP_017030254.1|DKIK	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC108075265|XP_017023121.1|DKIK	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC108084432|XP_017036128.1|DKIK	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC108080759|XP_017031105.1|DKIK	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC108075185|XP_017023008.1|DKIK	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC108078148|XP_017027279.1|DKIK	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC108070472|XP_017016446.1|DKIK	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC108072103|XP_017018606.1|DKIK	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC108075809|XP_017023870.1|DKIK	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC108072313|XP_017018874.1|DKIK	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC108076480|XP_017024858.1|DKIK	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC108074867|XP_017022569.1|DKIK	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC108085768|XP_017038000.1|DKIK	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC108073020|XP_017019967.1|DKIK	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC108083068|XP_017034196.1|DKIK	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC108078282|XP_017027534.1|DKIK	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC108070652|XP_017016709.1|DKIK	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC108080330|XP_017030519.1|DKIK	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC108077011|XP_017025579.1|DKIK	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC108073494|XP_017020643.1|DKIK	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC108081496|XP_017032199.1|DKIK	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC108071290|XP_017017477.1|DKIK	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC108077293|XP_017026061.1|DKIK	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC108083480|XP_017034766.1|DKIK	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC108081425|XP_017032096.1|DKIK	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC108086225|XP_017038579.1|DKIK	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC108074319|XP_017021806.1|DKIK	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC108074318|XP_017021805.1|DKIK	LOC108105666|XP_017067854.1|DEUG
OG0008379	LOC108075954|XP_017024091.1|DKIK	LOC108103414|XP_017064361.1|DEUG
OG0008380	LOC108077164|XP_017025888.1|DKIK	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC108086262|XP_017038636.1|DKIK	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC108079657|XP_017029543.1|DKIK	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC108082068|XP_017032840.1|DKIK	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC108081457|XP_017032136.1|DKIK	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC108071790|XP_017018158.1|DKIK	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC108073408|XP_017020494.1|DKIK	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC108074802|XP_017022476.1|DKIK	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC108073615|XP_017020799.1|DKIK	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC108081423|XP_017032094.1|DKIK	LOC108115507|XP_017082488.1|DEUG
OG0008391	LOC108074593|XP_017022195.1|DKIK	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC108075093|XP_017022865.1|DKIK	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC108075030|XP_017022773.1|DKIK	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC108075248|XP_017023095.1|DKIK	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC108083521|XP_017034839.1|DKIK	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC108083516|XP_017034824.1|DKIK	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC108074944|XP_017022666.1|DKIK	LOC108104930|XP_017066772.1|DEUG
OG0008398	LOC108074919|XP_017022638.1|DKIK	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC108076055|XP_017024230.1|DKIK	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC108075297|XP_017023181.1|DKIK	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC108074343|XP_017021855.1|DKIK	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC108077778|XP_017026766.1|DKIK	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC108075187|XP_017023011.1|DKIK	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC108075525|XP_017023510.1|DKIK	LOC108115369|XP_017082284.1|DEUG
OG0008405	LOC108083362|XP_017034593.1|DKIK	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC108083461|XP_017034732.1|DKIK	LOC108109957|XP_017074261.1|DEUG
OG0008407	LOC108082878|XP_017033952.1|DKIK	LOC108116387|XP_017083734.1|DEUG
OG0008408	LOC108080508|XP_017030766.1|DKIK	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC108074990|XP_017022710.1|DKIK	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC108072035|XP_017018507.1|DKIK	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC108081118|XP_017031613.1|DKIK	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC108080543|XP_017030835.1|DKIK	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC108073937|XP_017021232.1|DKIK	LOC108107555|XP_017070598.1|DEUG
OG0008414	LOC108080512|XP_017030778.1|DKIK	LOC108118543|XP_017086786.1|DEUG
OG0008415	LOC108082933|XP_017034026.1|DKIK	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC108079279|XP_017029064.1|DKIK	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC108083426|XP_017034671.1|DKIK	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC108076069|XP_017024263.1|DKIK	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC108080183|XP_017030321.1|DKIK	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC108083627|XP_017034989.1|DKIK	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC108084859|XP_017036733.1|DKIK	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC108074937|XP_017022657.1|DKIK	LOC108103708|XP_017064793.1|DEUG
OG0008423	LOC108072275|XP_017018830.1|DKIK	LOC108112241|XP_017077551.1|DEUG
OG0008424	LOC108079252|XP_017029031.1|DKIK	LOC108104359|XP_017065857.1|DEUG
OG0008425	LOC108070722|XP_017016806.1|DKIK	LOC108111520|XP_017076528.1|DEUG
OG0008426	LOC108082542|XP_017033468.1|DKIK	LOC108113000|XP_017078902.1|DEUG
OG0008427	LOC108080533|XP_017030822.1|DKIK	LOC108109747|XP_017073900.1|DEUG
OG0008428	LOC108080151|XP_017030278.1|DKIK	LOC108109703|XP_017073821.1|DEUG
OG0008429	LOC108080976|XP_017031392.1|DKIK	LOC108109586|XP_017073652.1|DEUG
OG0008430	LOC108080251|XP_017030399.1|DKIK	LOC108110305|XP_017074804.1|DEUG
OG0008432	LOC108083726|XP_017035120.1|DKIK	LOC108115851|XP_017082955.1|DEUG
OG0008433	LOC108084807|XP_017036655.1|DKIK	LOC108104010|XP_017065323.1|DEUG
OG0008434	LOC108073695|XP_017020917.1|DKIK	LOC108113494|XP_017079568.1|DEUG
OG0008435	LOC108076919|XP_017025452.1|DKIK	LOC108110503|XP_017075071.1|DEUG
OG0008436	LOC108076330|XP_017024603.1|DKIK	LOC108112998|XP_017078898.1|DEUG
OG0008438	LOC108085452|XP_017037552.1|DKIK	LOC108109552|XP_017073612.1|DEUG
OG0008439	LOC108082408|XP_017033246.1|DKIK	LOC108113058|XP_017078979.1|DEUG
OG0008440	LOC108084372|XP_017036044.1|DKIK	LOC108115375|XP_017082297.1|DEUG
OG0008441	LOC108083318|XP_017034547.1|DKIK	LOC108116767|XP_017084282.1|DEUG
OG0008442	LOC108082595|XP_017033551.1|DKIK	LOC108112030|XP_017077264.1|DEUG
OG0008443	LOC108083053|XP_017034169.1|DKIK	LOC108118212|XP_017086270.1|DEUG
OG0008444	LOC108080650|XP_017030963.1|DKIK	LOC108108503|XP_017072058.1|DEUG
OG0008445	LOC108080189|XP_017030332.1|DKIK	LOC108103705|XP_017064790.1|DEUG
OG0008446	LOC108080232|XP_017030377.1|DKIK	LOC108103484|XP_017064478.1|DEUG
OG0008447	LOC108074949|XP_017022671.1|DKIK	LOC108103889|XP_017065108.1|DEUG
OG0008448	LOC108076023|XP_017024170.1|DKIK	LOC108103787|XP_017064906.1|DEUG
OG0008449	LOC108085955|XP_017038231.1|DKIK	LOC108103923|XP_017065164.1|DEUG
OG0008450	LOC108082930|XP_017034012.1|DKIK	LOC108106051|XP_017068395.1|DEUG
OG0008451	LOC108076477|XP_017024894.1|DKIK	LOC108117225|XP_017085045.1|DEUG
OG0008452	LOC108074329|XP_017021827.1|DKIK	LOC108110481|XP_017075048.1|DEUG
OG0008453	LOC108076672|XP_017025093.1|DKIK	LOC108112445|XP_017077781.1|DEUG
OG0008454	LOC108080322|XP_017030505.1|DKIK	LOC108104371|XP_017065873.1|DEUG
OG0008455	LOC108072734|XP_017019485.1|DKIK	LOC108107829|XP_017071068.1|DEUG
OG0008456	LOC108084147|XP_017035682.1|DKIK	LOC108116446|XP_017083847.1|DEUG
OG0008457	LOC108073240|XP_017020282.1|DKIK	LOC108109646|XP_017073715.1|DEUG
OG0008458	LOC108070886|XP_017017019.1|DKIK	LOC108107398|XP_017070407.1|DEUG
OG0008459	LOC108083875|XP_017035352.1|DKIK	LOC108105101|XP_017067025.1|DEUG
OG0008460	LOC108075864|XP_017023948.1|DKIK	LOC108107109|XP_017069987.1|DEUG
OG0008461	LOC108079668|XP_017029554.1|DKIK	LOC108106155|XP_017068547.1|DEUG
OG0008462	LOC108074569|XP_017022159.1|DKIK	LOC108111026|XP_017075835.1|DEUG
OG0008463	LOC108074293|XP_017021769.1|DKIK	LOC108110740|XP_017075434.1|DEUG
OG0008464	LOC108072338|XP_017018915.1|DKIK	LOC108107409|XP_017070425.1|DEUG
OG0008465	LOC108072326|XP_017018895.1|DKIK	LOC108112960|XP_017078848.1|DEUG
OG0008466	LOC108076311|XP_017024579.1|DKIK	LOC108107325|XP_017070299.1|DEUG
OG0008467	LOC108082612|XP_017033581.1|DKIK	LOC108112045|XP_017077286.1|DEUG
OG0008468	LOC108074530|XP_017022096.1|DKIK	LOC108104053|XP_017065388.1|DEUG
OG0008469	LOC108085030|XP_017036966.1|DKIK	LOC108109970|XP_017074276.1|DEUG
OG0008470	LOC108076505|XP_017024893.1|DKIK	LOC108107360|XP_017070352.1|DEUG
OG0008472	LOC108072967|XP_017019889.1|DKIK	LOC108112802|XP_017078577.1|DEUG
OG0008473	LOC108083791|XP_017035206.1|DKIK	LOC108102918|XP_017063659.1|DEUG
OG0008474	LOC108070677|XP_017016739.1|DKIK	LOC108111486|XP_017076462.1|DEUG
OG0008475	LOC108072521|XP_017019181.1|DKIK	LOC108110628|XP_017075216.1|DEUG
OG0008476	LOC108084039|XP_017035544.1|DKIK	LOC108103730|XP_017064820.1|DEUG
OG0008477	LOC108070759|XP_017016846.1|DKIK	LOC108112016|XP_017077244.1|DEUG
OG0008478	LOC108073277|XP_017020322.1|DKIK	LOC108113677|XP_017079842.1|DEUG
OG0008479	LOC108078216|XP_017027393.1|DKIK	LOC108109299|XP_017073284.1|DEUG
OG0008480	LOC108083081|XP_017034210.1|DKIK	LOC108118217|XP_017086276.1|DEUG
OG0008481	LOC108084661|XP_017036472.1|DKIK	LOC108103222|XP_017064110.1|DEUG
OG0008482	LOC108077533|XP_017026407.1|DKIK	LOC108108620|XP_017072207.1|DEUG
OG0008483	LOC108082055|XP_017032820.1|DKIK, LOC108078002|XP_017027044.1|DKIK, LOC108081398|XP_017032047.1|DKIK	LOC108111028|XP_017075840.1|DEUG
OG0008484	LOC108077395|XP_017026182.1|DKIK	LOC108103743|XP_017064839.1|DEUG
OG0008485	LOC108082126|XP_017032916.1|DKIK	LOC108113440|XP_017079497.1|DEUG
OG0008486	LOC108085975|XP_017038268.1|DKIK	LOC108102339|XP_017062656.1|DEUG
OG0008487	LOC108080026|XP_017030089.1|DKIK	LOC108103355|XP_017064289.1|DEUG
OG0008488	LOC108084821|XP_017036672.1|DKIK	LOC108110263|XP_017074740.1|DEUG
OG0008490	LOC108073590|XP_017020773.1|DKIK	LOC108113804|XP_017080002.1|DEUG
OG0008491	LOC108077638|XP_017026541.1|DKIK	LOC108113680|XP_017079846.1|DEUG
OG0008492	LOC108079532|XP_017029357.1|DKIK	LOC108107102|XP_017069977.1|DEUG
OG0008493	LOC108075380|XP_017023283.1|DKIK, LOC108075324|XP_017023222.1|DKIK	LOC108105874|XP_017068138.1|DEUG
OG0008494	LOC108076250|XP_017024488.1|DKIK	LOC108112302|XP_017077617.1|DEUG
OG0008495	LOC108076315|XP_017024583.1|DKIK	LOC108106646|XP_017069350.1|DEUG
OG0008496	LOC108072325|XP_017018894.1|DKIK	LOC108112958|XP_017078847.1|DEUG
OG0008497	LOC108076632|XP_017025047.1|DKIK	LOC108109258|XP_017073229.1|DEUG
OG0008498	LOC108072882|XP_017019691.1|DKIK	LOC108112359|XP_017077676.1|DEUG, LOC108113362|XP_017079416.1|DEUG
OG0008499	LOC108082129|XP_017032920.1|DKIK	LOC108108939|XP_017072681.1|DEUG
OG0008500	LOC108082443|XP_017033302.1|DKIK	LOC108104538|XP_017066161.1|DEUG
OG0008501	LOC108071944|XP_017018399.1|DKIK	LOC108108571|XP_017072150.1|DEUG
OG0008502	LOC108083772|XP_017035186.1|DKIK	LOC108117605|XP_017085619.1|DEUG
OG0008503	LOC108083500|XP_017034798.1|DKIK	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG
OG0008504	LOC108075164|XP_017022955.1|DKIK	LOC108107727|XP_017070863.1|DEUG
OG0008505	LOC108085818|XP_017038058.1|DKIK	LOC108114185|XP_017080483.1|DEUG
OG0008506	LOC108080201|XP_017030346.1|DKIK	LOC108114415|XP_017080878.1|DEUG
OG0008507	LOC108076682|XP_017025118.1|DKIK, LOC108080570|XP_017030864.1|DKIK, LOC108080569|XP_017030863.1|DKIK	LOC108108649|XP_017072241.1|DEUG
OG0008508	LOC108071662|XP_017017955.1|DKIK	LOC108104987|XP_017066853.1|DEUG
OG0008509	LOC108080274|XP_017030427.1|DKIK	LOC108110399|XP_017074952.1|DEUG
OG0008510	LOC108081004|XP_017031430.1|DKIK	LOC108115195|XP_017082004.1|DEUG
OG0008511	LOC108082883|XP_017033954.1|DKIK	LOC108110423|XP_017074979.1|DEUG
OG0008512	LOC108075847|XP_017023917.1|DKIK	LOC108106974|XP_017069783.1|DEUG
OG0008513	LOC108074508|XP_017022075.1|DKIK	LOC108110515|XP_017075083.1|DEUG
OG0008514	LOC108076917|XP_017025449.1|DKIK	LOC108118405|XP_017086570.1|DEUG
OG0008515	LOC108086254|XP_017038628.1|DKIK, LOC108071836|XP_017018237.1|DKIK	LOC108110866|XP_017075602.1|DEUG
OG0008516	LOC108085992|XP_017038282.1|DKIK, LOC108070549|XP_017016564.1|DKIK, LOC108070550|XP_017016565.1|DKIK	LOC108109803|XP_017074010.1|DEUG
OG0008517	LOC108078874|XP_017028487.1|DKIK	LOC108117370|XP_017085244.1|DEUG
OG0008518	LOC108083455|XP_017034714.1|DKIK, LOC108081522|XP_017032229.1|DKIK, LOC108072513|XP_017019176.1|DKIK	LOC108108698|XP_017072293.1|DEUG
OG0008519	LOC108072943|XP_017019787.1|DKIK	LOC108106726|XP_017069451.1|DEUG
OG0008520	LOC108084349|XP_017036001.1|DKIK	LOC108117208|XP_017085013.1|DEUG
OG0008522	LOC108073006|XP_017019951.1|DKIK	LOC108106664|XP_017069381.1|DEUG
OG0008523	LOC108075816|XP_017023879.1|DKIK	LOC108105087|XP_017067397.1|DEUG
OG0008524	LOC108079313|XP_017029095.1|DKIK	LOC108117418|XP_017085318.1|DEUG
OG0008525	LOC108077281|XP_017026048.1|DKIK	LOC108110412|XP_017074971.1|DEUG
OG0008525	LOC108076835|XP_017025352.1|DKIK	LOC108111048|XP_017075866.1|DEUG
OG0008526	LOC108080953|XP_017031356.1|DKIK, LOC108080963|XP_017031366.1|DKIK, LOC108080965|XP_017031368.1|DKIK, LOC108080935|XP_017031329.1|DKIK, LOC108080943|XP_017031337.1|DKIK	LOC108116191|XP_017083422.1|DEUG, LOC108116198|XP_017083428.1|DEUG
OG0008527	LOC108083388|XP_017034627.1|DKIK	LOC108109986|XP_017074309.1|DEUG
OG0008528	LOC108079061|XP_017028763.1|DKIK	LOC108104656|XP_017066327.1|DEUG
OG0008529	LOC108076012|XP_017024157.1|DKIK	LOC108102430|XP_017062897.1|DEUG
OG0008530	LOC108078998|XP_017028666.1|DKIK	LOC108118381|XP_017086545.1|DEUG
OG0008531	LOC108084677|XP_017036495.1|DKIK	LOC108117622|XP_017085640.1|DEUG
OG0008532	LOC108085978|XP_017038267.1|DKIK	LOC108103982|XP_017065256.1|DEUG
OG0008535	LOC108074952|XP_017022673.1|DKIK	LOC108103724|XP_017064812.1|DEUG
OG0008536	LOC108080400|XP_017030617.1|DKIK	LOC108103726|XP_017064814.1|DEUG
OG0008537	LOC108073233|XP_017020270.1|DKIK	LOC108116870|XP_017084437.1|DEUG
OG0008538	LOC108071831|XP_017018228.1|DKIK	LOC108118093|XP_017086135.1|DEUG
OG0008539	LOC108070957|XP_017017112.1|DKIK	LOC108106607|XP_017069299.1|DEUG
OG0008540	LOC108073392|XP_017020466.1|DKIK	LOC108109354|XP_017073305.1|DEUG
OG0008541	LOC108078266|XP_017027503.1|DKIK	LOC108108998|XP_017072753.1|DEUG
OG0008544	LOC108078141|XP_017027268.1|DKIK	LOC108104484|XP_017066085.1|DEUG
OG0008545	LOC108072128|XP_017018649.1|DKIK	LOC108107390|XP_017070396.1|DEUG
OG0008546	LOC108075038|XP_017022795.1|DKIK	LOC108103594|XP_017064611.1|DEUG
OG0008547	LOC108072413|XP_017019006.1|DKIK	LOC108109725|XP_017073859.1|DEUG
OG0008549	LOC108073504|XP_017020661.1|DKIK	LOC108117530|XP_017085517.1|DEUG
OG0008551	LOC108079699|XP_017029593.1|DKIK	LOC108113652|XP_017079816.1|DEUG
OG0008553	LOC108077970|XP_017027001.1|DKIK	LOC108104560|XP_017066192.1|DEUG
OG0008554	LOC108076089|XP_017024296.1|DKIK	LOC108118515|XP_017086748.1|DEUG
OG0008555	LOC108079439|XP_017029262.1|DKIK	LOC108102442|XP_017062925.1|DEUG
OG0008556	LOC108078506|XP_017027897.1|DKIK	LOC108104513|XP_017066122.1|DEUG
OG0008557	LOC108077742|XP_017026695.1|DKIK	LOC108111446|XP_017076404.1|DEUG
