Orthogroup	DKIK.longest_only	DSER.longest_only
OG0008060	LOC108084881|XP_017036765.1|DKIK	LOC110189938|XP_020815886.1|DSER
OG0008061	LOC108083437|XP_017034681.1|DKIK	LOC110184334|XP_020808489.1|DSER
OG0008062	LOC108083881|XP_017035362.1|DKIK	LOC110187019|XP_020812043.1|DSER
OG0008063	LOC108077882|XP_017026907.1|DKIK	LOC110190443|XP_020816605.1|DSER
OG0008064	LOC108079275|XP_017029059.1|DKIK	LOC110179476|XP_020802708.1|DSER
OG0008065	LOC108079284|XP_017029070.1|DKIK	LOC110187098|XP_020812161.1|DSER
OG0008066	LOC108079782|XP_017029717.1|DKIK	LOC110180374|XP_020803700.1|DSER
OG0008067	LOC108071767|XP_017018097.1|DKIK	LOC110181835|XP_020805398.1|DSER
OG0008068	LOC108075312|XP_017023205.1|DKIK	LOC110181829|XP_020805392.1|DSER
OG0008069	LOC108080940|XP_017031335.1|DKIK	LOC110191714|XP_020818290.1|DSER
OG0008070	LOC108084123|XP_017035647.1|DKIK	LOC110177238|XP_020799531.1|DSER
OG0008071	LOC108079427|XP_017029247.1|DKIK	LOC110183527|XP_020807480.1|DSER
OG0008072	LOC108079398|XP_017029212.1|DKIK	LOC110180117|XP_020803415.1|DSER
OG0008073	LOC108074120|XP_017021509.1|DKIK	LOC110176020|XP_020797890.1|DSER
OG0008074	LOC108081018|XP_017031454.1|DKIK	LOC110175916|XP_020797751.1|DSER
OG0008075	LOC108072220|XP_017018772.1|DKIK	LOC110177819|XP_020800368.1|DSER
OG0008076	LOC108083425|XP_017034670.1|DKIK	LOC110180205|XP_020803521.1|DSER
OG0008077	LOC108080753|XP_017031096.1|DKIK	LOC110187793|XP_020812924.1|DSER
OG0008078	LOC108083885|XP_017035364.1|DKIK	LOC110181935|XP_020805531.1|DSER
OG0008079	LOC108085073|XP_017037031.1|DKIK	LOC110187026|XP_020812050.1|DSER
OG0008080	LOC108083561|XP_017034905.1|DKIK	LOC110180191|XP_020803507.1|DSER
OG0008081	LOC108083424|XP_017034669.1|DKIK	LOC110180202|XP_020803515.1|DSER
OG0008082	LOC108084926|XP_017036812.1|DKIK	LOC110187003|XP_020812022.1|DSER
OG0008083	LOC108084373|XP_017036046.1|DKIK	LOC110188026|XP_020813223.1|DSER
OG0008084	LOC108073357|XP_017020410.1|DKIK	LOC110190059|XP_020816027.1|DSER
OG0008085	LOC108077681|XP_017026592.1|DKIK	LOC110176523|XP_020798559.1|DSER
OG0008087	LOC108083558|XP_017034897.1|DKIK	LOC110184276|XP_020808405.1|DSER
OG0008089	LOC108080653|XP_017030965.1|DKIK	LOC110186967|XP_020811977.1|DSER
OG0008090	LOC108080147|XP_017030274.1|DKIK	LOC110179633|XP_020802903.1|DSER
OG0008091	LOC108084553|XP_017036294.1|DKIK	LOC110191424|XP_020817940.1|DSER
OG0008092	LOC108075523|XP_017023546.1|DKIK	LOC110188425|XP_020813809.1|DSER
OG0008093	LOC108083444|XP_017034693.1|DKIK	LOC110184326|XP_020808481.1|DSER
OG0008094	LOC108076151|XP_017024369.1|DKIK	LOC110183994|XP_020808009.1|DSER
OG0008095	LOC108082985|XP_017034099.1|DKIK	LOC110186434|XP_020811276.1|DSER
OG0008096	LOC108077174|XP_017025900.1|DKIK	LOC110183403|XP_020807337.1|DSER
OG0008097	LOC108071819|XP_017018214.1|DKIK	LOC110184345|XP_020808499.1|DSER
OG0008098	LOC108072785|XP_017019556.1|DKIK	LOC110182780|XP_020806564.1|DSER
OG0008099	LOC108075009|XP_017022746.1|DKIK	LOC110184640|XP_020808897.1|DSER
OG0008100	LOC108073228|XP_017020254.1|DKIK	LOC110184495|XP_020808713.1|DSER
OG0008101	LOC108076977|XP_017025521.1|DKIK	LOC110180640|XP_020803992.1|DSER
OG0008102	LOC108081058|XP_017031526.1|DKIK	LOC110191927|XP_020818587.1|DSER
OG0008103	LOC108076749|XP_017025236.1|DKIK	LOC110180634|XP_020803984.1|DSER
OG0008104	LOC108083054|XP_017034171.1|DKIK	LOC110176263|XP_020798236.1|DSER
OG0008105	LOC108075534|XP_017023521.1|DKIK	LOC110188091|XP_020813306.1|DSER
OG0008106	LOC108083319|XP_017034550.1|DKIK	LOC110190417|XP_020816546.1|DSER
OG0008107	LOC108082685|XP_017033680.1|DKIK	LOC110186584|XP_020811461.1|DSER
OG0008108	LOC108072812|XP_017019595.1|DKIK	LOC110176166|XP_020798062.1|DSER
OG0008109	LOC108084681|XP_017036501.1|DKIK	LOC110181576|XP_020805027.1|DSER
OG0008110	LOC108085922|XP_017038186.1|DKIK	LOC110181541|XP_020804982.1|DSER
OG0008111	LOC108082941|XP_017034043.1|DKIK	LOC110185510|XP_020810063.1|DSER
OG0008112	LOC108080321|XP_017030501.1|DKIK	LOC110180472|XP_020803813.1|DSER
OG0008113	LOC108079243|XP_017029018.1|DKIK	LOC110187115|XP_020812183.1|DSER
OG0008114	LOC108079161|XP_017028900.1|DKIK	LOC110187100|XP_020812165.1|DSER
OG0008115	LOC108080089|XP_017030179.1|DKIK	LOC110184205|XP_020808311.1|DSER
OG0008116	LOC108083838|XP_017035304.1|DKIK	LOC110179720|XP_020802993.1|DSER
OG0008117	LOC108083819|XP_017035260.1|DKIK	LOC110182113|XP_020805777.1|DSER
OG0008118	LOC108083795|XP_017035211.1|DKIK	LOC110183070|XP_020806915.1|DSER
OG0008119	LOC108082927|XP_017034007.1|DKIK	LOC110180204|XP_020803518.1|DSER
OG0008120	LOC108084477|XP_017036188.1|DKIK	LOC110181548|XP_020804990.1|DSER
OG0008121	LOC108078454|XP_017027831.1|DKIK	LOC110177306|XP_020799634.1|DSER
OG0008122	LOC108079383|XP_017029193.1|DKIK	LOC110183537|XP_020807496.1|DSER
OG0008123	LOC108079148|XP_017028884.1|DKIK	LOC110179432|XP_020802624.1|DSER
OG0008124	LOC108085754|XP_017037981.1|DKIK	LOC110179546|XP_020802784.1|DSER
OG0008125	LOC108080358|XP_017030559.1|DKIK	LOC110181849|XP_020805416.1|DSER
OG0008126	LOC108080262|XP_017030414.1|DKIK	LOC110178853|XP_020801772.1|DSER
OG0008127	LOC108076512|XP_017024911.1|DKIK	LOC110187152|XP_020812228.1|DSER
OG0008128	LOC108074955|XP_017022678.1|DKIK	LOC110187096|XP_020812159.1|DSER
OG0008129	LOC108079324|XP_017029110.1|DKIK	LOC110179457|XP_020802672.1|DSER
OG0008130	LOC108080139|XP_017030262.1|DKIK	LOC110184125|XP_020808190.1|DSER
OG0008131	LOC108080361|XP_017030564.1|DKIK	LOC110180435|XP_020803765.1|DSER
OG0008132	LOC108073165|XP_017020161.1|DKIK	LOC110186171|XP_020810884.1|DSER
OG0008133	LOC108080389|XP_017030604.1|DKIK	LOC110180326|XP_020803642.1|DSER
OG0008134	LOC108080547|XP_017030838.1|DKIK	LOC110179422|XP_020802609.1|DSER
OG0008135	LOC108085436|XP_017037520.1|DKIK	LOC110188224|XP_020813530.1|DSER
OG0008136	LOC108076885|XP_017025405.1|DKIK	LOC110179151|XP_020802199.1|DSER
OG0008137	LOC108071229|XP_017017402.1|DKIK	LOC110183256|XP_020807140.1|DSER
OG0008138	LOC108078906|XP_017028528.1|DKIK	LOC110190655|XP_020816914.1|DSER
OG0008139	LOC108070912|XP_017017057.1|DKIK	LOC110191322|XP_020817809.1|DSER
OG0008140	LOC108080385|XP_017030597.1|DKIK	LOC110181658|XP_020805123.1|DSER
OG0008141	LOC108074126|XP_017021514.1|DKIK	LOC110176035|XP_020797906.1|DSER
OG0008142	LOC108083581|XP_017034930.1|DKIK	LOC110180109|XP_020803402.1|DSER
OG0008143	LOC108084791|XP_017036628.1|DKIK	LOC110184388|XP_020808553.1|DSER
OG0008144	LOC108078260|XP_017027487.1|DKIK	LOC110182269|XP_020805949.1|DSER
OG0008145	LOC108076068|XP_017024260.1|DKIK	LOC110178202|XP_020800896.1|DSER
OG0008146	LOC108079455|XP_017029282.1|DKIK	LOC110183514|XP_020807459.1|DSER
OG0008147	LOC108079414|XP_017029229.1|DKIK	LOC110183533|XP_020807489.1|DSER
OG0008148	LOC108083826|XP_017035271.1|DKIK	LOC110182062|XP_020805683.1|DSER
OG0008149	LOC108076071|XP_017024266.1|DKIK	LOC110182456|XP_020806150.1|DSER
OG0008150	LOC108084488|XP_017036209.1|DKIK	LOC110181564|XP_020805012.1|DSER
OG0008151	LOC108079935|XP_017029959.1|DKIK	LOC110182084|XP_020805723.1|DSER
OG0008152	LOC108080218|XP_017030363.1|DKIK	LOC110180407|XP_020803720.1|DSER
OG0008153	LOC108076309|XP_017024574.1|DKIK	LOC110176297|XP_020798280.1|DSER
OG0008154	LOC108072741|XP_017019497.1|DKIK	LOC110176249|XP_020798212.1|DSER
OG0008155	LOC108073974|XP_017021306.1|DKIK	LOC110178912|XP_020801850.1|DSER
OG0008156	LOC108084999|XP_017036916.1|DKIK	LOC110186582|XP_020811454.1|DSER
OG0008157	LOC108077861|XP_017026883.1|DKIK	LOC110189873|XP_020815776.1|DSER
OG0008158	LOC108079955|XP_017030003.1|DKIK	LOC110181647|XP_020805120.1|DSER
OG0008159	LOC108080623|XP_017030936.1|DKIK	LOC110185238|XP_020809633.1|DSER
OG0008160	LOC108076612|XP_017025016.1|DKIK	LOC110176395|XP_020798391.1|DSER
OG0008161	LOC108079274|XP_017029057.1|DKIK	LOC110179516|XP_020802752.1|DSER
OG0008162	LOC108085959|XP_017038241.1|DKIK	LOC110181578|XP_020805030.1|DSER
OG0008163	LOC108084406|XP_017036093.1|DKIK	LOC110190824|XP_020817139.1|DSER
OG0008164	LOC108074254|XP_017021713.1|DKIK	LOC110180337|XP_020803655.1|DSER
OG0008165	LOC108084672|XP_017036488.1|DKIK	LOC110179440|XP_020802644.1|DSER
OG0008166	LOC108084995|XP_017036914.1|DKIK	LOC110182527|XP_020806235.1|DSER
OG0008167	LOC108083395|XP_017034635.1|DKIK	LOC110179544|XP_020802783.1|DSER
OG0008168	LOC108083553|XP_017034892.1|DKIK	LOC110179475|XP_020802707.1|DSER
OG0008169	LOC108080313|XP_017030492.1|DKIK	LOC110179468|XP_020802697.1|DSER
OG0008170	LOC108074748|XP_017022412.1|DKIK	LOC110189375|XP_020815082.1|DSER
OG0008171	LOC108083451|XP_017034708.1|DKIK	LOC110184336|XP_020808491.1|DSER
OG0008172	LOC108084837|XP_017036700.1|DKIK	LOC110190287|XP_020816327.1|DSER
OG0008173	LOC108073643|XP_017020851.1|DKIK	LOC110182732|XP_020806491.1|DSER
OG0008174	LOC108085123|XP_017037113.1|DKIK	LOC110189724|XP_020815574.1|DSER
OG0008175	LOC108083597|XP_017034951.1|DKIK	LOC110184302|XP_020808450.1|DSER
OG0008176	LOC108071689|XP_017017992.1|DKIK	LOC110182574|XP_020806282.1|DSER
OG0008177	LOC108083788|XP_017035202.1|DKIK	LOC110187027|XP_020812051.1|DSER
OG0008178	LOC108084486|XP_017036207.1|DKIK	LOC110181507|XP_020804935.1|DSER
OG0008179	LOC108080118|XP_017030239.1|DKIK	LOC110175970|XP_020797823.1|DSER
OG0008180	LOC108080099|XP_017030203.1|DKIK	LOC110179446|XP_020802653.1|DSER
OG0008181	LOC108080108|XP_017030216.1|DKIK	LOC110179447|XP_020802654.1|DSER
OG0008182	LOC108082498|XP_017033407.1|DKIK	LOC110178405|XP_020801205.1|DSER
OG0008183	LOC108070901|XP_017017046.1|DKIK	LOC110190958|XP_020817308.1|DSER
OG0008184	LOC108077272|XP_017026030.1|DKIK	LOC110183350|XP_020807264.1|DSER
OG0008185	LOC108077795|XP_017026785.1|DKIK	LOC110176490|XP_020798523.1|DSER
OG0008186	LOC108076324|XP_017024596.1|DKIK	LOC110179719|XP_020802998.1|DSER
OG0008187	LOC108076328|XP_017024602.1|DKIK	LOC110179801|XP_020803069.1|DSER
OG0008188	LOC108076322|XP_017024598.1|DKIK	LOC110183026|XP_020806872.1|DSER
OG0008189	LOC108072575|XP_017019270.1|DKIK	LOC110185893|XP_020810563.1|DSER
OG0008190	LOC108073935|XP_017021230.1|DKIK	LOC110187324|XP_020812374.1|DSER
OG0008191	LOC108083589|XP_017034938.1|DKIK	LOC110179434|XP_020802630.1|DSER
OG0008192	LOC108082934|XP_017034027.1|DKIK	LOC110180116|XP_020803414.1|DSER
OG0008193	LOC108074191|XP_017021622.1|DKIK	LOC110175925|XP_020797762.1|DSER
OG0008194	LOC108085251|XP_017037287.1|DKIK	LOC110185781|XP_020810443.1|DSER
OG0008195	LOC108083518|XP_017034831.1|DKIK	LOC110189331|XP_020815033.1|DSER
OG0008196	LOC108076178|XP_017024397.1|DKIK	LOC110177280|XP_020799592.1|DSER
OG0008197	LOC108082993|XP_017034105.1|DKIK	LOC110190277|XP_020816310.1|DSER
OG0008198	LOC108080374|XP_017030583.1|DKIK	LOC110179608|XP_020802864.1|DSER
OG0008199	LOC108083572|XP_017034918.1|DKIK	LOC110184294|XP_020808440.1|DSER
OG0008200	LOC108078529|XP_017027927.1|DKIK	LOC110189619|XP_020815417.1|DSER
OG0008201	LOC108073973|XP_017021305.1|DKIK	LOC110178911|XP_020801849.1|DSER
OG0008202	LOC108073816|XP_017021083.1|DKIK	LOC110179027|XP_020802035.1|DSER
OG0008203	LOC108079802|XP_017029771.1|DKIK	LOC110177558|XP_020799990.1|DSER
OG0008204	LOC108071193|XP_017017366.1|DKIK	LOC110182838|XP_020806630.1|DSER
OG0008205	LOC108071843|XP_017018246.1|DKIK	LOC110183223|XP_020807096.1|DSER
OG0008206	LOC108083658|XP_017035019.1|DKIK	LOC110189995|XP_020815952.1|DSER
OG0008207	LOC108075079|XP_017022850.1|DKIK	LOC110176710|XP_020798809.1|DSER
OG0008208	LOC108082565|XP_017033505.1|DKIK	LOC110176331|XP_020798309.1|DSER
OG0008209	LOC108079860|XP_017029861.1|DKIK	LOC110177588|XP_020800031.1|DSER
OG0008210	LOC108084752|XP_017036553.1|DKIK	LOC110190045|XP_020816011.1|DSER
OG0008211	LOC108074601|XP_017022205.1|DKIK	LOC110187298|XP_020812346.1|DSER
OG0008212	LOC108083289|XP_017034508.1|DKIK	LOC110190226|XP_020816245.1|DSER
OG0008213	LOC108076046|XP_017024206.1|DKIK	LOC110179662|XP_020802932.1|DSER
OG0008214	LOC108070475|XP_017016448.1|DKIK	LOC110190699|XP_020816969.1|DSER
OG0008215	LOC108082657|XP_017033643.1|DKIK	LOC110175959|XP_020797807.1|DSER
OG0008216	LOC108075031|XP_017022775.1|DKIK	LOC110178578|XP_020801415.1|DSER
OG0008217	LOC108080086|XP_017030172.1|DKIK	LOC110176051|XP_020797924.1|DSER
OG0008218	LOC108082418|XP_017033258.1|DKIK	LOC110176340|XP_020798321.1|DSER
OG0008219	LOC108083807|XP_017035237.1|DKIK	LOC110182107|XP_020805772.1|DSER
OG0008220	LOC108085947|XP_017038223.1|DKIK	LOC110181513|XP_020804946.1|DSER
OG0008221	LOC108074273|XP_017021734.1|DKIK	LOC110178104|XP_020800773.1|DSER
OG0008222	LOC108072788|XP_017019563.1|DKIK	LOC110190424|XP_020816561.1|DSER
OG0008224	LOC108075205|XP_017023029.1|DKIK	LOC110176700|XP_020798794.1|DSER
OG0008225	LOC108079267|XP_017029047.1|DKIK	LOC110187142|XP_020812215.1|DSER
OG0008226	LOC108076009|XP_017024154.1|DKIK	LOC110182462|XP_020806158.1|DSER
OG0008227	LOC108084900|XP_017036783.1|DKIK	LOC110186361|XP_020811169.1|DSER
OG0008228	LOC108073439|XP_017020548.1|DKIK	LOC110189010|XP_020814622.1|DSER
OG0008229	LOC108085887|XP_017038139.1|DKIK	LOC110186205|XP_020810927.1|DSER
OG0008230	LOC108084843|XP_017036706.1|DKIK	LOC110190304|XP_020816351.1|DSER
OG0008232	LOC108079748|XP_017029652.1|DKIK	LOC110177552|XP_020799983.1|DSER
OG0008233	LOC108082678|XP_017033665.1|DKIK	LOC110181383|XP_020804773.1|DSER, LOC110178703|XP_020801562.1|DSER
OG0008234	LOC108072339|XP_017018916.1|DKIK	LOC110184101|XP_020808151.1|DSER
OG0008235	LOC108083818|XP_017035259.1|DKIK	LOC110181901|XP_020805491.1|DSER
OG0008236	LOC108084302|XP_017035954.1|DKIK	LOC110188343|XP_020813710.1|DSER
OG0008236	LOC108070933|XP_017017074.1|DKIK	LOC110189358|XP_020815059.1|DSER
OG0008237	LOC108070893|XP_017017027.1|DKIK	LOC110188683|XP_020814185.1|DSER
OG0008238	LOC108079047|XP_017028741.1|DKIK	LOC110178728|XP_020801608.1|DSER
OG0008239	LOC108080208|XP_017030355.1|DKIK	LOC110190232|XP_020816252.1|DSER
OG0008240	LOC108081181|XP_017031729.1|DKIK	LOC110189469|XP_020815206.1|DSER
OG0008243	LOC108072881|XP_017019690.1|DKIK	LOC110178473|XP_020801274.1|DSER
OG0008244	LOC108073333|XP_017020384.1|DKIK	LOC110191020|XP_020817395.1|DSER
OG0008245	LOC108082119|XP_017032909.1|DKIK	LOC110178251|XP_020800965.1|DSER
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC110180066|XP_020803351.1|DSER
OG0008247	LOC108075405|XP_017023318.1|DKIK	LOC110190913|XP_020817233.1|DSER
OG0008248	LOC108084916|XP_017036802.1|DKIK	LOC110186509|XP_020811363.1|DSER
OG0008249	LOC108073731|XP_017020979.1|DKIK	LOC110186617|XP_020811511.1|DSER
OG0008250	LOC108081011|XP_017031436.1|DKIK	LOC110189442|XP_020815171.1|DSER
OG0008251	LOC108080736|XP_017031084.1|DKIK	LOC110189361|XP_020815062.1|DSER
OG0008251	LOC108080711|XP_017031036.1|DKIK	LOC110189360|XP_020815061.1|DSER
OG0008251	LOC108080701|XP_017031028.1|DKIK	LOC110189764|XP_020815643.1|DSER
OG0008252	LOC108077982|XP_017027014.1|DKIK	LOC110188978|XP_020814586.1|DSER
OG0008253	LOC108070788|XP_017016877.1|DKIK	LOC110176173|XP_020798076.1|DSER
OG0008254	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK	LOC110183667|XP_020807660.1|DSER
OG0008255	LOC108083311|XP_017034538.1|DKIK	LOC110190237|XP_020816256.1|DSER
OG0008257	LOC108079443|XP_017029266.1|DKIK	LOC110184607|XP_020808859.1|DSER
OG0008258	LOC108076957|XP_017025496.1|DKIK	LOC110184917|XP_020809221.1|DSER
OG0008258	LOC108079231|XP_017029003.1|DKIK	LOC110178019|XP_020800693.1|DSER
OG0008259	LOC108076951|XP_017025489.1|DKIK	LOC110179163|XP_020802216.1|DSER
OG0008260	LOC108075083|XP_017022854.1|DKIK	LOC110188864|XP_020814433.1|DSER
OG0008261	LOC108072918|XP_017019746.1|DKIK	LOC110177921|XP_020800560.1|DSER
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC110189696|XP_020815530.1|DSER
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC110182916|XP_020806736.1|DSER
OG0008265	LOC108074371|XP_017021884.1|DKIK	LOC110186833|XP_020811781.1|DSER, LOC110186786|XP_020811720.1|DSER
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC110188111|XP_020813342.1|DSER
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC110191263|XP_020817713.1|DSER
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC110187420|XP_020812468.1|DSER
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC110176826|XP_020798936.1|DSER
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC110179110|XP_020802159.1|DSER
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC110185300|XP_020809710.1|DSER
OG0008272	LOC108083837|XP_017035303.1|DKIK	LOC110183051|XP_020806894.1|DSER
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC110186448|XP_020811291.1|DSER
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC110187147|XP_020812220.1|DSER
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC110182573|XP_020806279.1|DSER
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC110187097|XP_020812160.1|DSER
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC110182220|XP_020805905.1|DSER
OG0008278	LOC108076925|XP_017025458.1|DKIK	LOC110183360|XP_020807281.1|DSER
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC110181927|XP_020805521.1|DSER
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC110181704|XP_020805207.1|DSER
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC110181718|XP_020805231.1|DSER
OG0008282	LOC108075990|XP_017024132.1|DKIK	LOC110182482|XP_020806188.1|DSER
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC110181612|XP_020805073.1|DSER
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC110185411|XP_020809877.1|DSER
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC110179061|XP_020802082.1|DSER
OG0008286	LOC108079325|XP_017029111.1|DKIK	LOC110179504|XP_020802739.1|DSER
OG0008287	LOC108078992|XP_017028656.1|DKIK	LOC110179083|XP_020802128.1|DSER
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC110188702|XP_020814168.1|DSER
OG0008289	LOC108075667|XP_017023706.1|DKIK	LOC110188063|XP_020813272.1|DSER
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC110180291|XP_020803607.1|DSER
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC110184282|XP_020808422.1|DSER
OG0008292	LOC108079260|XP_017029038.1|DKIK	LOC110187101|XP_020812166.1|DSER
OG0008293	LOC108084997|XP_017036913.1|DKIK	LOC110186824|XP_020811770.1|DSER
OG0008294	LOC108084586|XP_017036348.1|DKIK	LOC110191342|XP_020817846.1|DSER
OG0008295	LOC108076614|XP_017025027.1|DKIK	LOC110180625|XP_020803970.1|DSER
OG0008296	LOC108083491|XP_017034780.1|DKIK	LOC110184246|XP_020808361.1|DSER
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC110179085|XP_020802129.1|DSER
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC110184130|XP_020808197.1|DSER
OG0008299	LOC108085013|XP_017036944.1|DKIK	LOC110186576|XP_020811447.1|DSER
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC110179749|XP_020803025.1|DSER
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC110188654|XP_020814091.1|DSER
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC110184387|XP_020808552.1|DSER
OG0008303	LOC108084664|XP_017036474.1|DKIK	LOC110181799|XP_020805340.1|DSER
OG0008304	LOC108080364|XP_017030571.1|DKIK	LOC110182649|XP_020806375.1|DSER
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC110179577|XP_020802826.1|DSER
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC110184380|XP_020808543.1|DSER
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC110189200|XP_020814833.1|DSER
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC110191377|XP_020817887.1|DSER
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC110185844|XP_020810511.1|DSER
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC110185246|XP_020809640.1|DSER
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC110191991|XP_020818683.1|DSER
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC110186254|XP_020810995.1|DSER
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC110179387|XP_020802571.1|DSER
OG0008314	LOC108074707|XP_017022336.1|DKIK	LOC110189237|XP_020814879.1|DSER
OG0008315	LOC108086006|XP_017038308.1|DKIK	LOC110176183|XP_020798092.1|DSER, LOC110182019|XP_020805609.1|DSER
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC110187785|XP_020812915.1|DSER
OG0008318	LOC108083355|XP_017034587.1|DKIK	LOC110184257|XP_020808380.1|DSER
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC110177905|XP_020800534.1|DSER
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC110179472|XP_020802701.1|DSER
OG0008321	LOC108080903|XP_017031294.1|DKIK	LOC110191888|XP_020818532.1|DSER
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC110183398|XP_020807327.1|DSER
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC110191047|XP_020817430.1|DSER
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC110183047|XP_020806890.1|DSER
OG0008325	LOC108083453|XP_017034712.1|DKIK	LOC110184337|XP_020808493.1|DSER
OG0008326	LOC108071433|XP_017017676.1|DKIK	LOC110190972|XP_020817322.1|DSER
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC110191645|XP_020818198.1|DSER
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC110182011|XP_020805602.1|DSER
OG0008329	LOC108074910|XP_017022628.1|DKIK	LOC110181925|XP_020805519.1|DSER
OG0008330	LOC108076216|XP_017024446.1|DKIK	LOC110178726|XP_020801609.1|DSER
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC110190552|XP_020816766.1|DSER
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC110190293|XP_020816336.1|DSER
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC110190508|XP_020816688.1|DSER
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC110190601|XP_020816853.1|DSER
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC110185292|XP_020809700.1|DSER
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC110190369|XP_020816440.1|DSER
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC110189004|XP_020814615.1|DSER
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC110178989|XP_020801963.1|DSER
OG0008339	LOC108083462|XP_017034733.1|DKIK	LOC110184423|XP_020808617.1|DSER
OG0008340	LOC108072915|XP_017019737.1|DKIK	LOC110177918|XP_020800555.1|DSER
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC110178596|XP_020801441.1|DSER
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC110188802|XP_020814336.1|DSER
OG0008343	LOC108077635|XP_017026537.1|DKIK	LOC110191268|XP_020817723.1|DSER
OG0008344	LOC108079745|XP_017029648.1|DKIK	LOC110177625|XP_020800092.1|DSER
OG0008345	LOC108079779|XP_017029714.1|DKIK	LOC110182803|XP_020806597.1|DSER
OG0008346	LOC108079952|XP_017029999.1|DKIK	LOC110181510|XP_020804941.1|DSER
OG0008347	LOC108074413|XP_017021930.1|DKIK	LOC110185930|XP_020810603.1|DSER
OG0008348	LOC108077544|XP_017026422.1|DKIK	LOC110189846|XP_020815714.1|DSER
OG0008349	LOC108074979|XP_017022701.1|DKIK	LOC110191024|XP_020817400.1|DSER
OG0008350	LOC108080131|XP_017030254.1|DKIK	LOC110175919|XP_020797756.1|DSER
OG0008351	LOC108075265|XP_017023121.1|DKIK	LOC110188905|XP_020814485.1|DSER
OG0008352	LOC108084432|XP_017036128.1|DKIK	LOC110190485|XP_020816656.1|DSER
OG0008353	LOC108080759|XP_017031105.1|DKIK	LOC110183651|XP_020807634.1|DSER
OG0008354	LOC108075185|XP_017023008.1|DKIK	LOC110181677|XP_020805171.1|DSER
OG0008355	LOC108078148|XP_017027279.1|DKIK	LOC110179353|XP_020802524.1|DSER
OG0008356	LOC108070472|XP_017016446.1|DKIK	LOC110190489|XP_020816664.1|DSER
OG0008357	LOC108072103|XP_017018606.1|DKIK	LOC110186349|XP_020811156.1|DSER
OG0008358	LOC108075809|XP_017023870.1|DKIK	LOC110185931|XP_020810604.1|DSER
