Orthogroup	DKIK.longest_only	DANA.longest_only
OG0009390	LOC108076688|XP_017025126.1|DKIK	LOC6495588|XP_032305927.1|DANA
OG0009391	LOC108077456|XP_017026267.1|DKIK	LOC6503292|XP_001967568.1|DANA
OG0009392	LOC108080702|XP_017031029.1|DKIK	LOC6495530|XP_001959045.1|DANA
OG0009393	LOC108080750|XP_017031093.1|DKIK	LOC6498874|XP_032312220.1|DANA
OG0009394	LOC108072894|XP_017019706.1|DKIK	LOC6495980|XP_001959967.1|DANA
OG0009395	LOC108076241|XP_017024478.1|DKIK	LOC6496371|XP_001960780.1|DANA
OG0009396	LOC108078234|XP_017027425.1|DKIK	LOC6495261|XP_001958740.1|DANA
OG0009397	LOC108082392|XP_017033226.1|DKIK	LOC6494968|XP_001959311.2|DANA
OG0009398	LOC108074222|XP_017021656.1|DKIK	LOC6495981|XP_001959975.2|DANA
OG0009399	LOC108072149|XP_017018682.1|DKIK	LOC6502544|XP_001958695.2|DANA
OG0009400	LOC108078428|XP_017027784.1|DKIK	LOC6495078|XP_001959113.1|DANA
OG0009401	LOC108082051|XP_017032817.1|DKIK	LOC6497055|XP_001962841.1|DANA
OG0009402	LOC108073245|XP_017020287.1|DKIK	LOC6499326|XP_001954863.1|DANA
OG0009403	LOC108076190|XP_017024409.1|DKIK	LOC6494138|XP_001960888.1|DANA
OG0009404	LOC108080721|XP_017031062.1|DKIK	LOC6494618|XP_001960002.1|DANA
OG0009405	LOC108077967|XP_017026997.1|DKIK	LOC6495564|XP_001959111.1|DANA
OG0009406	LOC108076273|XP_017024509.1|DKIK	LOC6495922|XP_001959861.2|DANA
OG0009407	LOC108076525|XP_017024926.1|DKIK	LOC6494684|XP_001959862.1|DANA
OG0009408	LOC108072337|XP_017018913.1|DKIK	LOC6494387|XP_001960420.2|DANA
OG0009409	LOC108082586|XP_017033537.1|DKIK	LOC6494926|XP_001959403.2|DANA
OG0009410	LOC108078075|XP_017027135.1|DKIK	LOC6495382|XP_001958713.1|DANA
OG0009411	LOC108078429|XP_017027786.1|DKIK	LOC6494859|XP_014763015.1|DANA
OG0009412	LOC108076440|XP_017024784.1|DKIK	LOC6494009|XP_014762536.1|DANA
OG0009413	LOC108081310|XP_017031891.1|DKIK	LOC6495538|XP_001959053.1|DANA
OG0009414	LOC108081308|XP_017031888.1|DKIK	LOC6495104|XP_001959057.1|DANA
OG0009415	LOC108081315|XP_017031894.1|DKIK	LOC6495091|XP_032307160.1|DANA
OG0009416	LOC108076220|XP_017024451.1|DKIK	LOC6496420|XP_001960877.1|DANA
OG0009417	LOC108076267|XP_017024504.1|DKIK	LOC116654711|XP_032306602.1|DANA
OG0009418	LOC108076133|XP_017024350.1|DKIK	LOC6496418|XP_001960875.1|DANA
OG0009419	LOC108076257|XP_017024496.1|DKIK	LOC6496416|XP_001960873.2|DANA
OG0009420	LOC108076228|XP_017024460.1|DKIK	LOC6496415|XP_014763820.1|DANA
OG0009421	LOC108077964|XP_017026993.1|DKIK	LOC6494303|XP_001960568.1|DANA
OG0009422	LOC108085152|XP_017037164.1|DKIK	LOC6494013|XP_032306621.1|DANA
OG0009423	LOC108076375|XP_017024674.1|DKIK	LOC26514374|XP_014764003.1|DANA
OG0009424	LOC108072320|XP_017018884.1|DKIK	LOC6494495|XP_001960223.1|DANA
OG0009425	LOC108085167|XP_017037187.1|DKIK	LOC6493915|XP_001961332.1|DANA
OG0009426	LOC108079929|XP_017029956.1|DKIK	LOC6494027|XP_001961123.1|DANA
OG0009427	LOC108082557|XP_017033494.1|DKIK	LOC6496596|XP_001961220.1|DANA
OG0009428	LOC108076679|XP_017025098.1|DKIK	LOC6496020|XP_001960055.1|DANA
OG0009429	LOC108076585|XP_017024986.1|DKIK	LOC6495517|XP_001959019.1|DANA
OG0009430	LOC108076181|XP_017024399.1|DKIK	LOC6494296|XP_001960582.1|DANA
OG0009431	LOC108072070|XP_017018562.1|DKIK	LOC6495303|XP_001958664.1|DANA
OG0009432	LOC108070752|XP_017016838.1|DKIK	LOC6494257|XP_001960655.1|DANA
OG0009433	LOC108078004|XP_017027047.1|DKIK	LOC6494749|XP_001959741.1|DANA
OG0009434	LOC108078341|XP_017027634.1|DKIK	LOC6494751|XP_001959736.1|DANA
OG0009435	LOC108078292|XP_017027556.1|DKIK	LOC6495864|XP_014763520.1|DANA
OG0009436	LOC108070835|XP_017016947.1|DKIK	LOC6496538|XP_032307012.1|DANA
OG0009437	LOC108078093|XP_017027174.1|DKIK	LOC6495333|XP_014763264.1|DANA
OG0009438	LOC108074674|XP_017022281.1|DKIK	LOC6495448|XP_032306754.1|DANA
OG0009439	LOC108074636|XP_017022241.1|DKIK	LOC6495452|XP_001958874.1|DANA
OG0009440	LOC108072065|XP_017018551.1|DKIK	LOC6495719|XP_001959434.1|DANA
OG0009441	LOC108076120|XP_017024337.1|DKIK	LOC6502142|XP_032309349.1|DANA
OG0009442	LOC108079429|XP_017029250.1|DKIK	LOC6504915|XP_001966584.1|DANA
OG0009443	LOC108076159|XP_017024374.1|DKIK	LOC6495902|XP_001959822.2|DANA
OG0009444	LOC108071852|XP_017018256.1|DKIK	LOC6504401|XP_032308098.1|DANA
OG0009445	LOC108071700|XP_017018003.1|DKIK	LOC6504267|XP_001967376.2|DANA
OG0009446	LOC108076067|XP_017024259.1|DKIK	LOC6503041|XP_032308930.1|DANA
OG0009448	LOC108083079|XP_017034209.1|DKIK	LOC6504413|XP_001967023.1|DANA
OG0009449	LOC108083954|XP_017035449.1|DKIK	LOC6501859|XP_001966787.2|DANA
OG0009450	LOC108080186|XP_017030328.1|DKIK	LOC6505120|XP_032307927.1|DANA
OG0009451	LOC108074285|XP_017021752.1|DKIK	LOC6497128|XP_001962699.1|DANA
OG0009452	LOC108075984|XP_017024126.1|DKIK	LOC6503776|XP_001963766.1|DANA
OG0009453	LOC108084196|XP_017035788.1|DKIK	LOC6501628|XP_001955639.1|DANA
OG0009454	LOC108085524|XP_017037645.1|DKIK	LOC6506279|XP_001958209.1|DANA
OG0009455	LOC108080239|XP_017030386.1|DKIK	LOC6502116|XP_001966178.1|DANA
OG0009456	LOC108070800|XP_017016892.1|DKIK	LOC6503017|XP_001963396.1|DANA
OG0009457	LOC108084634|XP_017036411.1|DKIK, LOC108083901|XP_017035385.1|DKIK	LOC6503470|XP_001964320.1|DANA
OG0009458	LOC108071083|XP_017017254.1|DKIK, LOC108076047|XP_017024210.1|DKIK	LOC6503789|XP_014761081.1|DANA
OG0009459	LOC108071526|XP_017017784.1|DKIK	LOC6492954|XP_032309821.1|DANA
OG0009460	LOC108073891|XP_017021167.1|DKIK	LOC6493000|XP_032310159.1|DANA
OG0009461	LOC108074024|XP_017021383.1|DKIK	LOC6493004|XP_032310685.1|DANA
OG0009462	LOC108079121|XP_017028853.1|DKIK	LOC6507396|XP_001956096.1|DANA
OG0009463	LOC108079796|XP_017029764.1|DKIK	LOC6506560|XP_001957640.1|DANA
OG0009464	LOC108077496|XP_017026310.1|DKIK	LOC6506958|XP_001956923.1|DANA
OG0009465	LOC108077474|XP_017026282.1|DKIK	LOC6506947|XP_001956936.3|DANA
OG0009466	LOC108078337|XP_017027633.1|DKIK	LOC6493523|XP_001957924.3|DANA
OG0009467	LOC108078666|XP_017028086.1|DKIK	LOC6507365|XP_001956160.1|DANA
OG0009468	LOC108075302|XP_017023188.1|DKIK	LOC6506876|XP_001957080.1|DANA
OG0009469	LOC108071570|XP_017017839.1|DKIK	LOC6493539|XP_001957960.1|DANA
OG0009470	LOC108071606|XP_017017877.1|DKIK	LOC6493770|XP_001958405.2|DANA
OG0009471	LOC108077112|XP_017025794.1|DKIK	LOC6498577|XP_001963102.1|DANA
OG0009472	LOC108075053|XP_017022820.1|DKIK	LOC6507549|XP_001955897.1|DANA
OG0009473	LOC108078669|XP_017028089.1|DKIK	LOC6493153|XP_001957159.1|DANA
OG0009474	LOC108071531|XP_017017792.1|DKIK	LOC6492945|XP_001956712.1|DANA
OG0009475	LOC108077469|XP_017026276.1|DKIK	LOC6506990|XP_001956869.1|DANA
OG0009476	LOC108078738|XP_017028243.1|DKIK	LOC26514698|XP_014765655.1|DANA
OG0009477	LOC108084400|XP_017036086.1|DKIK	LOC6506815|XP_001957185.1|DANA
OG0009478	LOC108078676|XP_017028098.1|DKIK	LOC6493181|XP_001957214.1|DANA
OG0009479	LOC108081967|XP_017032691.1|DKIK	LOC6497387|XP_001962187.2|DANA
OG0009480	LOC108070565|XP_017016592.1|DKIK	LOC6493497|XP_014764406.1|DANA
OG0009481	LOC108078651|XP_017028067.1|DKIK	LOC6507344|XP_001956205.1|DANA
OG0009482	LOC108085542|XP_017037665.1|DKIK	LOC6493658|XP_014764486.1|DANA
OG0009483	LOC108085538|XP_017037660.1|DKIK	LOC6493660|XP_001958175.1|DANA
OG0009484	LOC108070660|XP_017016718.1|DKIK	LOC6501271|XP_001954894.1|DANA
OG0009485	LOC108075066|XP_017022837.1|DKIK	LOC6492939|XP_001956691.1|DANA
OG0009486	LOC108075067|XP_017022838.1|DKIK	LOC6507088|XP_001956692.1|DANA
OG0009487	LOC108083036|XP_017034155.1|DKIK	LOC6507836|XP_001956447.1|DANA
OG0009488	LOC108072672|XP_017019397.1|DKIK	LOC6507255|XP_001956377.1|DANA
OG0009489	LOC108080673|XP_017030995.1|DKIK	LOC6507862|XP_001956485.1|DANA
OG0009490	LOC108079794|XP_017029763.1|DKIK	LOC6496548|XP_032307105.1|DANA
OG0009491	LOC108083241|XP_017034436.1|DKIK	LOC6506365|XP_001958019.1|DANA
OG0009492	LOC108072667|XP_017019395.1|DKIK	LOC6493854|XP_001958564.1|DANA
OG0009493	LOC108084792|XP_017036624.1|DKIK	LOC6493846|XP_032310035.1|DANA
OG0009494	LOC108084795|XP_017036630.1|DKIK	LOC6493845|XP_001958545.2|DANA
OG0009495	LOC108075299|XP_017023182.1|DKIK	LOC6506762|XP_001957285.2|DANA
OG0009496	LOC108070403|XP_017016343.1|DKIK	LOC6507277|XP_001956342.1|DANA
OG0009497	LOC108075710|XP_017023730.1|DKIK	LOC6501545|XP_001955454.1|DANA
OG0009498	LOC108075310|XP_017023203.1|DKIK	LOC6493228|XP_032309935.1|DANA
OG0009499	LOC108075334|XP_017023233.1|DKIK	LOC6506757|XP_032309623.1|DANA
OG0009500	LOC108075128|XP_017022900.1|DKIK	LOC6506744|XP_001957318.1|DANA
OG0009501	LOC108083023|XP_017034144.1|DKIK	LOC6506337|XP_001958075.1|DANA
OG0009502	LOC108084231|XP_017035844.1|DKIK	LOC6494578|XP_001965933.1|DANA
OG0009503	LOC108075804|XP_017023864.1|DKIK	LOC6497119|XP_001962718.1|DANA
OG0009504	LOC108075541|XP_017023533.1|DKIK	LOC6494545|XP_001965923.1|DANA
OG0009505	LOC108072842|XP_017019627.1|DKIK	LOC6496851|XP_001963275.1|DANA
OG0009506	LOC108077477|XP_017026286.1|DKIK	LOC6506989|XP_001956871.1|DANA
OG0009507	LOC108080720|XP_017031063.1|DKIK, LOC108080390|XP_017030606.1|DKIK, LOC108072811|XP_017019594.1|DKIK	LOC6506711|XP_001957382.1|DANA
OG0009508	LOC108075798|XP_017023858.1|DKIK	LOC6497797|XP_001961466.1|DANA
OG0009509	LOC108076198|XP_017024421.1|DKIK	LOC6494125|XP_001960918.1|DANA
OG0009510	LOC108071071|XP_017017238.1|DKIK	LOC6503745|XP_001963820.1|DANA
OG0009511	LOC108085925|XP_017038188.1|DKIK, LOC108081416|XP_017032087.1|DKIK	LOC6502917|XP_001963591.1|DANA
OG0009512	LOC108080269|XP_017030422.1|DKIK	LOC6504163|XP_001964298.1|DANA
OG0009513	LOC108071216|XP_017017389.1|DKIK	LOC6504989|XP_001965680.2|DANA
OG0009514	LOC108077556|XP_017026438.1|DKIK	LOC116655918|XP_032310811.1|DANA
OG0009514	LOC108080362|XP_017030566.1|DKIK	LOC6504665|XP_001966446.2|DANA
OG0009515	LOC108079545|XP_017029372.1|DKIK	LOC6497464|XP_001962026.1|DANA
OG0009516	LOC108082800|XP_017033840.1|DKIK	LOC6497623|XP_032307406.1|DANA
OG0009517	LOC108082577|XP_017033527.1|DKIK	LOC6496849|XP_001963279.2|DANA
OG0009518	LOC108071871|XP_017018287.1|DKIK	LOC26514296|XP_014765601.1|DANA
OG0009519	LOC108079022|XP_017028690.1|DKIK	LOC6507662|XP_001956098.2|DANA
OG0009520	LOC108075449|XP_017023393.1|DKIK	LOC26513652|XP_014767195.1|DANA
OG0009521	LOC108075127|XP_017022899.1|DKIK, LOC108074968|XP_017022690.1|DKIK	LOC6493103|XP_001957048.1|DANA
OG0009522	LOC108078368|XP_017027683.1|DKIK	LOC6495356|XP_001958651.1|DANA
OG0009523	LOC108078253|XP_017027475.1|DKIK	LOC6495866|XP_001959742.2|DANA
OG0009524	LOC108076245|XP_017024482.1|DKIK	LOC6494137|XP_001960889.1|DANA
OG0009525	LOC108078052|XP_017027104.1|DKIK	LOC6495280|XP_001958711.1|DANA
OG0009526	LOC108072202|XP_017018751.1|DKIK	LOC6495281|XP_001958710.1|DANA
OG0009527	LOC108076819|XP_017025339.1|DKIK	LOC6495615|XP_001959224.1|DANA
OG0009528	LOC108076605|XP_017025008.1|DKIK	LOC6495177|XP_001958907.1|DANA
OG0009529	LOC108074723|XP_017022355.1|DKIK	LOC6495964|XP_001959943.1|DANA
OG0009530	LOC108078764|XP_017028296.1|DKIK	LOC6496545|XP_032306625.1|DANA
OG0009531	LOC108082353|XP_017033181.1|DKIK	LOC26515563|XP_014764141.1|DANA
OG0009532	LOC108072297|XP_017018853.1|DKIK	LOC6496122|XP_001960271.1|DANA
OG0009533	LOC108082113|XP_017032902.1|DKIK	LOC6496004|XP_001960026.1|DANA, LOC6496003|XP_032306464.1|DANA
OG0009534	LOC108084047|XP_017035558.1|DKIK	LOC6496002|XP_001960019.1|DANA
OG0009535	LOC108072390|XP_017018987.1|DKIK	LOC6496139|XP_001960324.2|DANA
OG0009536	LOC108085594|XP_017037750.1|DKIK	LOC6500538|XP_001953412.2|DANA
OG0009537	LOC108085007|XP_017036929.1|DKIK	LOC6500311|XP_014766494.1|DANA
OG0009538	LOC108086022|XP_017038322.1|DKIK	LOC6500561|XP_001953481.1|DANA
OG0009540	LOC108074356|XP_017021871.1|DKIK	LOC6505529|XP_001964754.1|DANA
OG0009541	LOC108077684|XP_017026602.1|DKIK	LOC116654557|XP_032305706.1|DANA
OG0009541	LOC108077590|XP_017026473.1|DKIK	LOC6500299|XP_001952926.1|DANA
OG0009542	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK	LOC6505956|XP_014760856.1|DANA
OG0009543	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK	LOC6499577|XP_001954353.1|DANA
OG0009544	LOC108083119|XP_017034282.1|DKIK	LOC6502678|XP_001954746.2|DANA
OG0009545	LOC108073712|XP_017020937.1|DKIK	LOC6498983|XP_014765866.1|DANA
OG0009546	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK	LOC6501663|XP_001955710.2|DANA
OG0009547	LOC108078444|XP_017027817.1|DKIK	LOC6496255|XP_001960553.2|DANA
OG0009548	LOC108086281|XP_017038658.1|DKIK	LOC26514844|XP_014765673.2|DANA
OG0009548	LOC108082691|XP_017033685.1|DKIK	LOC26514566|XP_014765641.1|DANA
OG0009549	LOC108080609|XP_017030922.1|DKIK, LOC108080580|XP_017030873.1|DKIK	LOC6493683|XP_001958228.3|DANA
OG0009557	LOC108073413|XP_017020507.1|DKIK	LOC6500662|XP_001953676.2|DANA
OG0009560	LOC108083891|XP_017035373.1|DKIK	LOC6503992|XP_001963971.1|DANA
OG0009562	LOC108082123|XP_017032914.1|DKIK	LOC6497375|XP_001962213.1|DANA
OG0009563	LOC108070481|XP_017016456.1|DKIK	LOC6506384|XP_001957976.1|DANA
OG0009564	LOC108071779|XP_017018124.1|DKIK	LOC26515462|XP_032311983.1|DANA
OG0009565	LOC108077498|XP_017026315.1|DKIK	LOC6502833|XP_001956879.2|DANA
OG0009567	LOC108075439|XP_017023381.1|DKIK	LOC6498844|XP_032312276.1|DANA
OG0009568	LOC108081853|XP_017032583.1|DKIK	LOC6504198|XP_032311290.1|DANA
OG0009569	LOC108082912|XP_017033985.1|DKIK	LOC6501984|XP_001966815.2|DANA
OG0009570	LOC108073306|XP_017020357.1|DKIK	LOC6500417|XP_001953175.1|DANA
OG0009571	LOC108070711|XP_017016794.1|DKIK	LOC6499647|XP_001954221.1|DANA
OG0009572	LOC108071809|XP_017018197.1|DKIK	LOC6503925|XP_001963858.2|DANA
OG0009573	LOC108083616|XP_017034979.1|DKIK	LOC6504004|XP_001963991.1|DANA
OG0009574	LOC108076052|XP_017024220.1|DKIK	LOC6503047|XP_032308934.1|DANA
OG0009575	LOC108078070|XP_017027124.1|DKIK	LOC6495387|XP_001958720.1|DANA
OG0009576	LOC108085622|XP_017037783.1|DKIK	LOC6499181|XP_001955155.1|DANA
OG0009577	LOC108074424|XP_017021950.1|DKIK	LOC6497124|XP_001962706.3|DANA
OG0009578	LOC108072590|XP_017019291.1|DKIK	LOC6498431|XP_014762125.1|DANA
OG0009579	LOC108074196|XP_017021626.1|DKIK	LOC6504529|XP_001967080.1|DANA
OG0009580	LOC108078083|XP_017027160.1|DKIK	LOC6494817|XP_001959605.1|DANA
OG0009582	LOC108078736|XP_017028232.1|DKIK	LOC6506579|XP_014764823.1|DANA
OG0009583	LOC108071209|XP_017017379.1|DKIK	LOC6505029|XP_001965601.1|DANA
OG0009584	LOC108071724|XP_017018037.1|DKIK	LOC6502392|XP_001967185.3|DANA
OG0009585	LOC108073425|XP_017020533.1|DKIK	LOC6499888|XP_032305418.1|DANA
OG0009586	LOC108078665|XP_017028085.1|DKIK	LOC6506580|XP_001957609.1|DANA
OG0009587	LOC108076184|XP_017024405.1|DKIK	LOC6494499|XP_001960215.1|DANA
OG0009588	LOC108073316|XP_017020365.1|DKIK	LOC6500675|XP_001953702.1|DANA
OG0009589	LOC108079755|XP_017029664.1|DKIK	LOC6493296|XP_001957464.1|DANA
OG0009590	LOC108073845|XP_017021115.1|DKIK	LOC6507631|XP_001956038.1|DANA
OG0009591	LOC108072104|XP_017018607.1|DKIK	LOC6501212|XP_001954774.1|DANA
OG0009592	LOC108081774|XP_017032477.1|DKIK	LOC26514686|XP_014767321.1|DANA
OG0009593	LOC108081766|XP_017032457.1|DKIK	LOC6499352|XP_032312242.1|DANA
OG0009594	LOC108072053|XP_017018535.1|DKIK	LOC26514404|XP_014767285.1|DANA
OG0009595	LOC108084129|XP_017035656.1|DKIK	LOC6500460|XP_014766566.1|DANA
OG0009596	LOC108084044|XP_017035551.1|DKIK	LOC6500466|XP_001953280.1|DANA
OG0009597	LOC108083997|XP_017035499.1|DKIK	LOC6505730|XP_001964368.1|DANA
OG0009598	LOC108084310|XP_017035963.1|DKIK	LOC6505729|XP_014760775.1|DANA
OG0009599	LOC108081494|XP_017032194.1|DKIK	LOC6498968|XP_001955589.1|DANA
OG0009600	LOC108081025|XP_017031476.1|DKIK	LOC6498951|XP_001955618.1|DANA
OG0009601	LOC108073171|XP_017020166.1|DKIK	LOC6503402|XP_001967499.1|DANA
OG0009602	LOC108077668|XP_017026577.1|DKIK	LOC6499576|XP_001954354.1|DANA
OG0009603	LOC108085430|XP_017037508.1|DKIK	LOC6500960|XP_032312279.1|DANA
OG0009604	LOC108083468|XP_017034744.1|DKIK	LOC6503856|XP_001963724.1|DANA
OG0009605	LOC108085850|XP_017038096.1|DKIK	LOC6499595|XP_001954329.1|DANA
OG0009606	LOC108085839|XP_017038085.1|DKIK	LOC6499593|XP_001954333.1|DANA
OG0009607	LOC108085854|XP_017038101.1|DKIK	LOC6501002|XP_001954334.3|DANA
OG0009608	LOC108073177|XP_017020172.1|DKIK	LOC6503408|XP_032312314.1|DANA
OG0009609	LOC108085627|XP_017037797.1|DKIK	LOC6501258|XP_001954867.1|DANA
OG0009610	LOC108084374|XP_017036050.1|DKIK	LOC6501233|XP_001954816.1|DANA
OG0009611	LOC108084376|XP_017036051.1|DKIK	LOC6499348|XP_001954817.3|DANA
OG0009612	LOC108084809|XP_017036658.1|DKIK	LOC6499288|XP_001954945.1|DANA
OG0009613	LOC108077131|XP_017025831.1|DKIK	LOC6502426|XP_001962244.1|DANA
OG0009614	LOC108073040|XP_017020029.1|DKIK	LOC6501556|XP_001955467.1|DANA
OG0009615	LOC108084937|XP_017036825.1|DKIK	LOC6505916|XP_001964613.1|DANA
OG0009616	LOC108084925|XP_017036811.1|DKIK	LOC6505908|XP_001964596.1|DANA
OG0009617	LOC108074094|XP_017021474.1|DKIK	LOC6500885|XP_032311353.1|DANA
OG0009618	LOC108083683|XP_017035053.1|DKIK	LOC116655072|XP_032308016.1|DANA
OG0009618	LOC108085858|XP_017038108.1|DKIK	LOC26514092|XP_014759033.2|DANA
OG0009619	LOC108075547|XP_017023541.1|DKIK	LOC6499367|XP_001954782.1|DANA
OG0009620	LOC108084915|XP_017036801.1|DKIK	LOC6501114|XP_001954574.1|DANA
OG0009621	LOC108084918|XP_017036804.1|DKIK	LOC6499471|XP_001954572.2|DANA
OG0009622	LOC108085675|XP_017037858.1|DKIK	LOC6505860|XP_001964503.1|DANA
OG0009623	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK	LOC6504567|XP_001966622.1|DANA, LOC6504564|XP_032309321.1|DANA, LOC6502663|XP_001953828.2|DANA
OG0009624	LOC108070664|XP_017016724.1|DKIK	LOC6500275|XP_032309247.1|DANA
OG0009625	LOC108073702|XP_017020926.1|DKIK	LOC6505973|XP_001964705.1|DANA
OG0009626	LOC108083667|XP_017035028.1|DKIK	LOC6499508|XP_001954478.1|DANA
OG0009627	LOC108083666|XP_017035027.1|DKIK	LOC6501056|XP_001954476.2|DANA
OG0009628	LOC108083671|XP_017035038.1|DKIK	LOC6501059|XP_001954483.1|DANA
OG0009629	LOC108084097|XP_017035613.1|DKIK	LOC6500643|XP_032305778.1|DANA
OG0009630	LOC108084084|XP_017035596.1|DKIK	LOC6499919|XP_001953634.1|DANA
OG0009631	LOC108084590|XP_017036354.1|DKIK	LOC6499713|XP_001954079.1|DANA
OG0009632	LOC108084336|XP_017035986.1|DKIK	LOC6505016|XP_001965624.1|DANA
OG0009633	LOC108072897|XP_017019709.1|DKIK	LOC6495979|XP_001959965.1|DANA
OG0009634	LOC108086037|XP_017038346.1|DKIK	LOC6499985|XP_001953488.1|DANA
OG0009635	LOC108077876|XP_017026901.1|DKIK	LOC6501561|XP_001955475.3|DANA
OG0009636	LOC108075307|XP_017023200.1|DKIK	LOC6493215|XP_001957283.1|DANA
OG0009637	LOC108075632|XP_017023658.1|DKIK	LOC6499109|XP_032310198.1|DANA
OG0009638	LOC108085677|XP_017037860.1|DKIK	LOC6500652|XP_001953653.1|DANA
OG0009639	LOC108080443|XP_017030668.1|DKIK	LOC6500578|XP_001953511.1|DANA
OG0009640	LOC108085585|XP_017037741.1|DKIK	LOC6501341|XP_001955029.1|DANA
OG0009641	LOC108075383|XP_017023282.1|DKIK	LOC6499732|XP_001954042.1|DANA
OG0009642	LOC108075457|XP_017023399.1|DKIK	LOC6500854|XP_001954040.1|DANA
OG0009643	LOC108077670|XP_017026580.1|DKIK	LOC6500719|XP_001953788.2|DANA
OG0009644	LOC108080906|XP_017031298.1|DKIK	LOC6499050|XP_001955407.1|DANA
OG0009645	LOC108080996|XP_017031411.1|DKIK	LOC6499052|XP_001955405.1|DANA
OG0009646	LOC108073740|XP_017020992.1|DKIK	LOC6505559|XP_001964699.2|DANA
OG0009647	LOC108073691|XP_017020912.1|DKIK	LOC6505972|XP_001964704.1|DANA
OG0009648	LOC108070694|XP_017016767.1|DKIK	LOC6499164|XP_001955178.2|DANA
OG0009649	LOC108081003|XP_017031426.1|DKIK	LOC6500770|XP_001953886.1|DANA
OG0009650	LOC108072567|XP_017019247.1|DKIK	LOC6498684|XP_032311070.1|DANA
OG0009651	LOC108082008|XP_017032752.1|DKIK	LOC6506032|XP_001965085.1|DANA
OG0009652	LOC108086066|XP_017038372.1|DKIK	LOC6498054|XP_001961979.1|DANA
OG0009653	LOC108086080|XP_017038387.1|DKIK	LOC6497472|XP_001962005.1|DANA
OG0009654	LOC108086070|XP_017038378.1|DKIK	LOC6497473|XP_001962004.1|DANA
OG0009655	LOC108077033|XP_017025651.1|DKIK	LOC6506045|XP_014760534.2|DANA
OG0009656	LOC108075908|XP_017024020.1|DKIK	LOC6497231|XP_001962515.1|DANA
OG0009657	LOC108077326|XP_017026103.1|DKIK	LOC6497227|XP_001962522.2|DANA
OG0009658	LOC108082097|XP_017032881.1|DKIK	LOC6504236|XP_001965112.2|DANA
OG0009659	LOC108077170|XP_017025894.1|DKIK	LOC6506148|XP_001965121.2|DANA
OG0009660	LOC108074509|XP_017022076.1|DKIK	LOC6498106|XP_001962090.1|DANA
OG0009661	LOC108079573|XP_017029406.1|DKIK	LOC6504447|XP_001964953.1|DANA
OG0009662	LOC108082077|XP_017032858.1|DKIK	LOC6498153|XP_001962189.1|DANA
OG0009663	LOC108079632|XP_017029504.1|DKIK	LOC6497444|XP_032307682.1|DANA
OG0009664	LOC108086214|XP_017038565.1|DKIK	LOC6496725|XP_014759265.1|DANA
OG0009665	LOC108079184|XP_017028929.1|DKIK	LOC6497887|XP_001961648.1|DANA
OG0009666	LOC108081430|XP_017032102.1|DKIK	LOC6503534|XP_014760390.1|DANA
OG0009667	LOC108074563|XP_017022154.1|DKIK	LOC6498159|XP_001962204.1|DANA
OG0009668	LOC108074779|XP_017022446.1|DKIK	LOC6503654|XP_001965275.1|DANA
OG0009669	LOC108070535|XP_017016548.1|DKIK	LOC6497653|XP_001961628.1|DANA
OG0009670	LOC108086223|XP_017038577.1|DKIK	LOC6498517|XP_001962983.1|DANA
OG0009671	LOC108079552|XP_017029378.1|DKIK	LOC6498226|XP_001962342.1|DANA
OG0009672	LOC108076937|XP_017025474.1|DKIK	LOC6505414|XP_001964885.1|DANA
OG0009673	LOC108076983|XP_017025529.1|DKIK	LOC6505422|XP_001964887.1|DANA
OG0009674	LOC108082882|XP_017033953.1|DKIK	LOC6498287|XP_001962464.2|DANA
OG0009675	LOC108072597|XP_017019298.1|DKIK	LOC6498364|XP_001962628.1|DANA
OG0009676	LOC108081864|XP_017032593.1|DKIK	LOC6504146|XP_032311114.1|DANA
OG0009677	LOC108074859|XP_017022561.1|DKIK	LOC6498336|XP_001962573.1|DANA
OG0009678	LOC108070518|XP_017016507.1|DKIK	LOC6498375|XP_001962662.2|DANA
OG0009679	LOC108074629|XP_017022237.1|DKIK	LOC6498388|XP_032311030.1|DANA
OG0009680	LOC108070391|XP_017016333.1|DKIK	LOC6505991|XP_001965062.2|DANA
OG0009681	LOC108076208|XP_017024432.1|DKIK	LOC6494712|XP_014762926.1|DANA
OG0009682	LOC108076559|XP_017024959.1|DKIK	LOC6495055|XP_001959161.1|DANA
OG0009683	LOC108080703|XP_017031030.1|DKIK	LOC6495531|XP_001959046.1|DANA
OG0009684	LOC108080709|XP_017031035.1|DKIK	LOC6495532|XP_001959047.1|DANA
OG0009685	LOC108081309|XP_017031890.1|DKIK	LOC6495534|XP_001959049.1|DANA
OG0009686	LOC108072884|XP_017019694.1|DKIK	LOC6494550|XP_001960124.3|DANA
OG0009687	LOC108073032|XP_017019982.1|DKIK	LOC6496053|XP_001960120.2|DANA
OG0009688	LOC108082488|XP_017033391.1|DKIK	LOC6496588|XP_001961206.1|DANA
OG0009689	LOC108081149|XP_017031677.1|DKIK	LOC6494825|XP_001959592.1|DANA
OG0009690	LOC108074740|XP_017022401.1|DKIK	LOC6494220|XP_001960720.1|DANA
