Orthogroup	DKIK.longest_only	DSIM.longest_only
OG0008734	LOC108077878|XP_017026902.1|DKIK	LOC6726680|XP_016033174.1|DSIM
OG0008735	LOC108076665|XP_017025087.1|DKIK	LOC27206603|XP_016028714.1|DSIM
OG0008736	LOC108078232|XP_017027423.1|DKIK	LOC6733981|XP_002081025.1|DSIM
OG0008737	LOC108085440|XP_017037539.1|DKIK	LOC6728871|XP_016035567.1|DSIM
OG0008738	LOC108082806|XP_017033854.1|DKIK	LOC6731209|XP_016023752.1|DSIM
OG0008739	LOC108075292|XP_017023175.1|DKIK	LOC6738881|XP_002085676.1|DSIM
OG0008740	LOC108078554|XP_017027961.1|DKIK	LOC6733774|XP_002080818.2|DSIM
OG0008741	LOC108078102|XP_017027192.1|DKIK	LOC6733728|XP_002080774.1|DSIM
OG0008742	LOC108079908|XP_017029931.1|DKIK	LOC6736580|XP_016030176.1|DSIM
OG0008743	LOC108078347|XP_017027640.1|DKIK	LOC6733966|XP_002081010.1|DSIM
OG0008744	LOC108078045|XP_017027096.1|DKIK	LOC27206321|XP_039148106.1|DSIM
OG0008745	LOC108071677|XP_017017971.1|DKIK	LOC6725523|XP_002106536.1|DSIM
OG0008746	LOC108081775|XP_017032478.1|DKIK	LOC6727437|XP_016034008.1|DSIM
OG0008747	LOC108077565|XP_017026445.1|DKIK	LOC6738985|XP_016032809.1|DSIM
OG0008748	LOC108074425|XP_017021947.1|DKIK	LOC6730546|XP_002077725.2|DSIM
OG0008749	LOC108081977|XP_017032703.1|DKIK	LOC6731961|XP_002079096.1|DSIM
OG0008750	LOC108082054|XP_017032819.1|DKIK	LOC6731714|XP_016024390.1|DSIM
OG0008751	LOC108084103|XP_017035619.1|DKIK	LOC6727115|XP_002102508.1|DSIM
OG0008753	LOC108080629|XP_017030941.1|DKIK	LOC6737623|XP_002084455.1|DSIM
OG0008754	LOC108080845|XP_017031236.1|DKIK	LOC6734345|XP_002081366.2|DSIM
OG0008755	LOC108083621|XP_017034981.1|DKIK	LOC6729848|XP_002105151.2|DSIM
OG0008756	LOC108085663|XP_017037842.1|DKIK	LOC6727536|XP_002102916.1|DSIM
OG0008757	LOC108075458|XP_017023400.1|DKIK	LOC6729065|XP_016035715.1|DSIM
OG0008758	LOC108079205|XP_017028962.1|DKIK	LOC27208148|XP_016022971.1|DSIM
OG0008759	LOC108082065|XP_017032831.1|DKIK	LOC6731975|XP_016024650.1|DSIM
OG0008760	LOC108076924|XP_017025457.1|DKIK	LOC6731855|XP_016024538.1|DSIM
OG0008761	LOC108082677|XP_017033664.1|DKIK	LOC6731591|XP_002078732.1|DSIM
OG0008762	LOC108070785|XP_017016874.1|DKIK	LOC6733540|XP_016026499.1|DSIM
OG0008763	LOC108082881|XP_017033951.1|DKIK	LOC6731203|XP_016023748.1|DSIM
OG0008764	LOC108085262|XP_017037301.1|DKIK	LOC6732276|XP_016024941.1|DSIM
OG0008765	LOC108077996|XP_017027038.1|DKIK	LOC6734186|XP_002081215.1|DSIM
OG0008766	LOC108074514|XP_017022080.1|DKIK	LOC6730620|XP_016023069.1|DSIM
OG0008767	LOC108076603|XP_017025006.1|DKIK	LOC6735102|XP_016028368.1|DSIM
OG0008768	LOC108070871|XP_017016995.1|DKIK	LOC6736078|XP_016029471.1|DSIM
OG0008769	LOC108074685|XP_017022293.1|DKIK	LOC6735564|XP_016028899.1|DSIM
OG0008770	LOC108081818|XP_017032545.1|DKIK	LOC6733363|XP_016026281.1|DSIM
OG0008771	LOC108078271|XP_017027509.1|DKIK	LOC6739386|XP_002076295.1|DSIM
OG0008772	LOC108078349|XP_017027641.1|DKIK	LOC6733965|XP_002081009.1|DSIM
OG0008773	LOC108078202|XP_017027375.1|DKIK	LOC6734942|XP_002081939.1|DSIM
OG0008774	LOC108076602|XP_017025005.1|DKIK	LOC6735376|XP_016028704.1|DSIM
OG0008775	LOC108076358|XP_017024644.1|DKIK	LOC6734860|XP_002081861.2|DSIM
OG0008776	LOC108074218|XP_017021651.1|DKIK	LOC6734546|XP_002081555.1|DSIM
OG0008777	LOC108078343|XP_017027636.1|DKIK	LOC6735717|XP_016029094.1|DSIM
OG0008778	LOC108076362|XP_017024650.1|DKIK	LOC6733238|XP_002080301.1|DSIM
OG0008779	LOC108078990|XP_017028654.1|DKIK	LOC6724972|XP_002106008.1|DSIM
OG0008780	LOC108080819|XP_017031211.1|DKIK	LOC27208589|XP_039151587.1|DSIM
OG0008781	LOC108080551|XP_017030844.1|DKIK	LOC27208323|XP_016038293.1|DSIM
OG0008782	LOC108078854|XP_017028438.1|DKIK	LOC6737396|XP_016031150.1|DSIM
OG0008783	LOC108072251|XP_017018801.1|DKIK	LOC6735834|XP_002082744.2|DSIM
OG0008784	LOC108075236|XP_017023079.1|DKIK	LOC6738857|XP_016032678.1|DSIM
OG0008785	LOC108071924|XP_017018373.1|DKIK	LOC6737564|XP_016031354.1|DSIM
OG0008786	LOC108073628|XP_017020819.1|DKIK	LOC6731103|XP_016023636.1|DSIM
OG0008787	LOC108078950|XP_017028589.1|DKIK, LOC108073763|XP_017021018.1|DKIK, LOC108073900|XP_017021179.1|DKIK	LOC6737491|XP_002084327.1|DSIM
OG0008788	LOC108084423|XP_017036118.1|DKIK	LOC6736934|XP_016030583.1|DSIM
OG0008789	LOC108078526|XP_017027928.1|DKIK, LOC108079029|XP_017028699.1|DKIK	LOC6740468|XP_016029811.1|DSIM
OG0008790	LOC108070807|XP_017016897.1|DKIK	LOC6733566|XP_016026511.1|DSIM
OG0008791	LOC108072888|XP_017019699.1|DKIK, LOC108072890|XP_017019702.1|DKIK, LOC108072902|XP_017019714.1|DKIK	LOC6735039|XP_002082020.1|DSIM
OG0008792	LOC108085072|XP_017037034.1|DKIK	LOC6735667|XP_016029030.1|DSIM
OG0008793	LOC108085163|XP_017037184.1|DKIK	LOC6733209|XP_002080274.1|DSIM
OG0008794	LOC108072526|XP_017019189.1|DKIK	LOC6732534|XP_002079653.1|DSIM
OG0008795	LOC108084004|XP_017035506.1|DKIK	LOC6728027|XP_016034642.1|DSIM
OG0008796	LOC108077594|XP_017026476.1|DKIK	LOC6729683|XP_002104989.1|DSIM
OG0008797	LOC108075417|XP_017023331.1|DKIK	LOC6728058|XP_002103410.1|DSIM
OG0008798	LOC108073681|XP_017020897.1|DKIK, LOC108073655|XP_017020871.1|DKIK	LOC6730256|XP_002105539.1|DSIM
OG0008799	LOC108076669|XP_017025089.1|DKIK, LOC108076804|XP_017025319.1|DKIK	LOC6733430|XP_002080487.1|DSIM
OG0008800	LOC108078581|XP_017027990.1|DKIK	LOC6731043|XP_016023549.1|DSIM
OG0008805	LOC108083556|XP_017034895.1|DKIK	LOC6726283|XP_016039791.1|DSIM
OG0008806	LOC108071849|XP_017018252.1|DKIK	LOC6739836|XP_002076726.1|DSIM
OG0008807	LOC108079944|XP_017029977.1|DKIK	LOC6726137|XP_039153401.1|DSIM
OG0008808	LOC108084694|XP_017036521.1|DKIK	LOC27207364|XP_016039171.1|DSIM
OG0008809	LOC108073546|XP_017020720.1|DKIK	LOC27206482|XP_016036134.1|DSIM
OG0008811	LOC108081192|XP_017031746.1|DKIK	LOC6727977|XP_016034569.2|DSIM
OG0008813	LOC108081214|XP_017031777.1|DKIK	LOC6728736|XP_016035404.2|DSIM
OG0008814	LOC108072018|XP_017018487.1|DKIK	LOC6735992|XP_016029361.1|DSIM
OG0008816	LOC108078757|XP_017028280.1|DKIK	LOC6738405|XP_002085214.1|DSIM
OG0008819	LOC108076583|XP_017024984.1|DKIK	LOC6735396|XP_002082343.1|DSIM
OG0008820	LOC108076989|XP_017025537.1|DKIK	LOC6731640|XP_002078780.1|DSIM
OG0008822	LOC108077110|XP_017025791.1|DKIK	LOC6731799|XP_016024482.1|DSIM
OG0008823	LOC108079165|XP_017028905.1|DKIK	LOC6725473|XP_002106489.2|DSIM
OG0008824	LOC108079048|XP_017028781.1|DKIK	LOC6737922|XP_016031689.1|DSIM
OG0008825	LOC108075146|XP_017022916.1|DKIK	LOC6737915|XP_002084739.2|DSIM
OG0008829	LOC108079452|XP_017029275.1|DKIK	LOC6724891|XP_002105929.1|DSIM
OG0008830	LOC108083396|XP_017034636.1|DKIK	LOC6726347|XP_016039922.1|DSIM
OG0008831	LOC108080324|XP_017030508.1|DKIK	LOC6724910|XP_016037761.1|DSIM
OG0008832	LOC108080367|XP_017030575.1|DKIK	LOC27206782|XP_039152694.1|DSIM
OG0008833	LOC108083887|XP_017035368.1|DKIK	LOC27206358|XP_016038501.1|DSIM
OG0008834	LOC108073508|XP_017020671.1|DKIK	LOC27206429|XP_016036218.1|DSIM
OG0008835	LOC108072960|XP_017019883.1|DKIK	LOC27209416|XP_016033871.1|DSIM
OG0008836	LOC108073048|XP_017020000.1|DKIK	LOC6733627|XP_016026586.1|DSIM
OG0008837	LOC108076268|XP_017024505.1|DKIK, LOC108076207|XP_017024430.1|DKIK	LOC6735739|XP_002082652.1|DSIM
OG0008838	LOC108077081|XP_017025738.1|DKIK	LOC6731667|XP_016024358.1|DSIM
OG0008839	LOC108074706|XP_017022335.1|DKIK	LOC27206326|XP_016027102.1|DSIM
OG0008840	LOC108073613|XP_017020794.1|DKIK	LOC6732922|XP_002080026.1|DSIM
OG0008841	LOC108073862|XP_017021135.1|DKIK	LOC6736616|XP_002083472.1|DSIM
OG0008842	LOC108076158|XP_017024373.1|DKIK	LOC6735894|XP_039148367.1|DSIM
OG0008843	LOC108073945|XP_017021250.1|DKIK	LOC27207703|XP_016030213.1|DSIM
OG0008845	LOC108086275|XP_017038652.1|DKIK	LOC6732416|XP_002079537.2|DSIM
OG0008846	LOC108077695|XP_017026620.1|DKIK	LOC6738626|XP_002085428.2|DSIM
OG0008847	LOC108080434|XP_017030656.1|DKIK	LOC6726991|XP_002102392.1|DSIM
OG0008848	LOC108076148|XP_017024364.1|DKIK	LOC6734819|XP_016028051.1|DSIM
OG0008849	LOC108071810|XP_017018198.1|DKIK	LOC27207156|XP_016038458.1|DSIM
OG0008850	LOC108076568|XP_017024968.1|DKIK	LOC6735447|XP_016028752.1|DSIM
OG0008851	LOC108077855|XP_017026877.1|DKIK, LOC108076922|XP_017025455.1|DKIK	LOC6731849|XP_002078984.1|DSIM
OG0008852	LOC108074634|XP_017022239.1|DKIK	LOC6739332|XP_016026482.2|DSIM
OG0008854	LOC108078987|XP_017028655.1|DKIK	LOC6730507|XP_016022966.1|DSIM
OG0008855	LOC108083817|XP_017035258.1|DKIK	LOC6725596|XP_016038791.1|DSIM
OG0008856	LOC108077845|XP_017026868.1|DKIK	LOC6724689|XP_016037210.1|DSIM
OG0008857	LOC108078050|XP_017027105.1|DKIK	LOC6737133|XP_002083980.2|DSIM
OG0008858	LOC108075662|XP_017023700.1|DKIK	LOC6739740|XP_002076633.2|DSIM
OG0008859	LOC108078961|XP_017028608.1|DKIK	LOC6737499|XP_039149045.1|DSIM
OG0008860	LOC108084979|XP_017036892.1|DKIK	LOC6730168|XP_002105459.2|DSIM
OG0008861	LOC108082500|XP_017033410.1|DKIK	LOC6733611|XP_002080665.1|DSIM
OG0008862	LOC108071420|XP_017017659.1|DKIK	LOC6727749|XP_016034329.1|DSIM
OG0008863	LOC108075770|XP_017023817.1|DKIK	LOC6732481|XP_016025111.1|DSIM
OG0008864	LOC108072221|XP_017018773.1|DKIK	LOC6735638|XP_002082556.1|DSIM
OG0008865	LOC108082239|XP_017033065.1|DKIK	LOC6732048|XP_002079180.1|DSIM
OG0008866	LOC108079652|XP_017029535.1|DKIK	LOC6730405|XP_016022873.1|DSIM
OG0008867	LOC108083848|XP_017035316.1|DKIK	LOC6725422|XP_016038499.1|DSIM
OG0008868	LOC108078026|XP_017027075.1|DKIK	LOC6733643|XP_016026606.1|DSIM
OG0008869	LOC108083321|XP_017034553.1|DKIK	LOC6739159|XP_002085949.1|DSIM
OG0008870	LOC108085531|XP_017037653.1|DKIK	LOC6738648|XP_002085450.1|DSIM
OG0008871	LOC108084796|XP_017036631.1|DKIK	LOC6737970|XP_002084786.2|DSIM
OG0008872	LOC108072835|XP_017019616.1|DKIK	LOC6731323|XP_016023902.1|DSIM
OG0008873	LOC108075968|XP_017024105.1|DKIK	LOC6731277|XP_002078434.1|DSIM
OG0008874	LOC108082403|XP_017033236.1|DKIK	LOC6739454|XP_002076355.1|DSIM
OG0008875	LOC108078175|XP_017027328.1|DKIK	LOC6734207|XP_016027252.1|DSIM
OG0008876	LOC108071859|XP_017018274.1|DKIK	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM
OG0008877	LOC108070442|XP_017016408.1|DKIK	LOC6737859|XP_002084687.1|DSIM
OG0008878	LOC108074794|XP_017022461.1|DKIK	LOC6731518|XP_002078666.1|DSIM
OG0008879	LOC108076223|XP_017024454.1|DKIK	LOC6734820|XP_016028053.1|DSIM
OG0008880	LOC108077609|XP_017026504.1|DKIK	LOC6728068|XP_002103420.1|DSIM
OG0008881	LOC108070796|XP_017016885.1|DKIK	LOC6736074|XP_002082975.1|DSIM
OG0008882	LOC108076871|XP_017025390.1|DKIK	LOC6731670|XP_016024360.2|DSIM
OG0008883	LOC108073218|XP_017020237.1|DKIK	LOC6728782|XP_002104117.1|DSIM
OG0008884	LOC108082656|XP_017033645.1|DKIK	LOC6729647|XP_002104953.1|DSIM
OG0008885	LOC108082862|XP_017033928.1|DKIK	LOC6732799|XP_002079912.1|DSIM
OG0008886	LOC108076461|XP_017024832.1|DKIK	LOC27208703|XP_016027996.1|DSIM
OG0008887	LOC108076732|XP_017025199.1|DKIK	LOC6735412|XP_016028727.1|DSIM
OG0008888	LOC108073311|XP_017020361.1|DKIK	LOC27208214|XP_016031372.1|DSIM
OG0008889	LOC108085210|XP_017037228.1|DKIK	LOC6735663|XP_002082581.1|DSIM
OG0008890	LOC108084379|XP_017036056.1|DKIK	LOC6728043|XP_002103395.1|DSIM
OG0008891	LOC108078863|XP_017028457.1|DKIK	LOC6736779|XP_016030414.1|DSIM
OG0008892	LOC108070825|XP_017016929.1|DKIK	LOC6736018|XP_016029421.1|DSIM
OG0008893	LOC108070582|XP_017016625.1|DKIK	LOC27206283|XP_016030498.1|DSIM
OG0008894	LOC108084083|XP_017035595.1|DKIK	LOC6729114|XP_016035759.1|DSIM
OG0008895	LOC108083191|XP_017034382.1|DKIK	LOC6728746|XP_016035419.1|DSIM
OG0008896	LOC108082998|XP_017034109.1|DKIK	LOC6738201|XP_002085014.2|DSIM
OG0008897	LOC108084358|XP_017036013.1|DKIK	LOC6727583|XP_002102962.2|DSIM
OG0008898	LOC108081807|XP_017032532.1|DKIK	LOC6734279|XP_016027346.1|DSIM
OG0008899	LOC108079596|XP_017029430.1|DKIK	LOC6732737|XP_002079851.2|DSIM
OG0008900	LOC108070533|XP_017016547.1|DKIK	LOC6732689|XP_002079803.2|DSIM
OG0008901	LOC108073909|XP_017021194.1|DKIK	LOC6737077|XP_016030703.1|DSIM
OG0008902	LOC108082618|XP_017033589.1|DKIK	LOC6739828|XP_016037252.1|DSIM
OG0008903	LOC108078942|XP_017028584.1|DKIK	LOC27209406|XP_016022958.1|DSIM
OG0008904	LOC108072999|XP_017019939.1|DKIK	LOC6735041|XP_016028328.1|DSIM
OG0008905	LOC108079244|XP_017029023.1|DKIK, LOC108086026|XP_017038330.1|DKIK	LOC6724713|XP_016037290.1|DSIM
OG0008906	LOC108071637|XP_017017911.1|DKIK	LOC6737531|XP_039149918.1|DSIM
OG0008907	LOC108073160|XP_017020155.1|DKIK	LOC6729411|XP_016036058.2|DSIM
OG0008908	LOC108085399|XP_017037457.1|DKIK	LOC6727063|XP_016033561.1|DSIM
OG0008909	LOC108080919|XP_017031313.1|DKIK	LOC6729950|XP_002105245.1|DSIM
OG0008910	LOC108085744|XP_017037965.1|DKIK, LOC108073288|XP_017020331.1|DKIK	LOC6728812|XP_016035502.1|DSIM
OG0008911	LOC108084134|XP_017035666.1|DKIK	LOC27206445|XP_016034322.1|DSIM
OG0008912	LOC108084334|XP_017035984.1|DKIK	LOC6726658|XP_002102069.1|DSIM
OG0008913	LOC108084285|XP_017035931.1|DKIK	LOC6729106|XP_002104427.1|DSIM
OG0008914	LOC108075713|XP_017023733.1|DKIK	LOC6728108|XP_002103459.1|DSIM
OG0008915	LOC108080437|XP_017030661.1|DKIK	LOC6727010|XP_016033500.1|DSIM
OG0008916	LOC108079682|XP_017029574.1|DKIK	LOC6731382|XP_016024004.1|DSIM
OG0008917	LOC108079569|XP_017029400.1|DKIK	LOC6731407|XP_016024025.1|DSIM
OG0008918	LOC108079578|XP_017029412.1|DKIK	LOC6732725|XP_016025456.1|DSIM
OG0008919	LOC108086136|XP_017038478.1|DKIK	LOC6730465|XP_016022923.1|DSIM
OG0008920	LOC108083041|XP_017034160.1|DKIK	LOC6739650|XP_002076544.1|DSIM
OG0008921	LOC108074820|XP_017022506.1|DKIK	LOC27206516|XP_016024212.1|DSIM
OG0008922	LOC108074796|XP_017022467.1|DKIK	LOC6731517|XP_016024196.1|DSIM
OG0008923	LOC108082624|XP_017033593.1|DKIK	LOC6735202|XP_002082175.1|DSIM
OG0008924	LOC108076708|XP_017025158.1|DKIK	LOC6735422|XP_002082364.1|DSIM
OG0008925	LOC108074475|XP_017022036.1|DKIK	LOC6735111|XP_002082088.1|DSIM
OG0008926	LOC108078084|XP_017027161.1|DKIK	LOC6733670|XP_016026646.1|DSIM
OG0008927	LOC108070869|XP_017016992.1|DKIK	LOC6736079|XP_016029472.1|DSIM
OG0008928	LOC108081313|XP_017031893.1|DKIK	LOC6733318|XP_002080377.1|DSIM
OG0008929	LOC108082470|XP_017033350.1|DKIK	LOC6735185|XP_002082159.1|DSIM
OG0008930	LOC108077680|XP_017026590.1|DKIK	LOC6728142|XP_002103493.1|DSIM
OG0008931	LOC108078000|XP_017027042.1|DKIK	LOC6733792|XP_016026752.1|DSIM
OG0008932	LOC108074679|XP_017022288.1|DKIK	LOC27207546|XP_016029522.1|DSIM
OG0008933	LOC108077926|XP_017026955.1|DKIK	LOC6733958|XP_002081002.3|DSIM
OG0008934	LOC108078074|XP_017027136.1|DKIK	LOC6737145|XP_016030778.2|DSIM
OG0008935	LOC108081297|XP_017031873.1|DKIK	LOC6733333|XP_002080390.1|DSIM
OG0008936	LOC108072245|XP_017018796.1|DKIK	LOC6735608|XP_016028968.1|DSIM
OG0008937	LOC108078243|XP_017027453.1|DKIK	LOC27206950|XP_039147982.1|DSIM
OG0008938	LOC108070834|XP_017016946.1|DKIK	LOC6734333|XP_039148742.1|DSIM
OG0008939	LOC108082201|XP_017033020.1|DKIK	LOC27206184|XP_016028675.1|DSIM
OG0008940	LOC108085205|XP_017037213.1|DKIK	LOC6735662|XP_039148816.1|DSIM
OG0008941	LOC108071241|XP_017017414.1|DKIK	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM
OG0008942	LOC108071813|XP_017018202.1|DKIK	LOC6725678|XP_016038939.1|DSIM
OG0008943	LOC108080187|XP_017030329.1|DKIK	LOC6725335|XP_002106352.1|DSIM
OG0008944	LOC108071143|XP_017017316.1|DKIK	LOC27207267|XP_016039361.1|DSIM
OG0008945	LOC108079333|XP_017029125.1|DKIK	LOC6725275|XP_002106297.1|DSIM
OG0008946	LOC108084478|XP_017036189.1|DKIK	LOC6725653|XP_002106660.1|DSIM
OG0008947	LOC108080049|XP_017030120.1|DKIK	LOC6724844|XP_002105884.1|DSIM
OG0008948	LOC108085765|XP_017037998.1|DKIK	LOC6724962|XP_002105998.3|DSIM
OG0008949	LOC108071610|XP_017017881.1|DKIK	LOC27207640|XP_039150335.1|DSIM
OG0008950	LOC108079153|XP_017028890.1|DKIK	LOC27207178|XP_016037923.1|DSIM
OG0008951	LOC108071498|XP_017017748.1|DKIK	LOC6738342|XP_002085152.1|DSIM
OG0008952	LOC108082910|XP_017033983.1|DKIK	LOC6726264|XP_002107226.2|DSIM
OG0008953	LOC108083309|XP_017034536.1|DKIK	LOC6739151|XP_039149832.1|DSIM
OG0008954	LOC108075143|XP_017022913.1|DKIK	LOC27206672|XP_016025059.1|DSIM, LOC27209187|XP_016023664.1|DSIM
OG0008955	LOC108073898|XP_017021176.1|DKIK	LOC6739621|XP_002076516.1|DSIM
OG0008956	LOC108075279|XP_017023155.1|DKIK	LOC27209276|XP_016026386.1|DSIM
OG0008957	LOC108083082|XP_017034215.1|DKIK	LOC6738015|XP_016031816.1|DSIM
OG0008958	LOC108070435|XP_017016393.1|DKIK	LOC6739044|XP_002085838.2|DSIM
OG0008959	LOC108075022|XP_017022763.1|DKIK	LOC6738807|XP_002085607.1|DSIM
OG0008960	LOC108073797|XP_017021057.1|DKIK	LOC6737731|XP_016031505.1|DSIM
OG0008961	LOC108077022|XP_017025619.1|DKIK	LOC6732610|XP_002079729.1|DSIM
OG0008962	LOC108083794|XP_017035210.1|DKIK	LOC6740021|XP_002076906.1|DSIM
OG0008963	LOC108071220|XP_017017392.1|DKIK	LOC6726251|XP_002107214.1|DSIM
OG0008964	LOC108076084|XP_017024286.1|DKIK	LOC27206893|XP_016037659.1|DSIM
OG0008965	LOC108081961|XP_017032684.1|DKIK	LOC6731722|XP_002078857.2|DSIM
OG0008966	LOC108075789|XP_017023844.1|DKIK	LOC6732469|XP_016025105.1|DSIM
OG0008967	LOC108073853|XP_017021124.1|DKIK	LOC6737767|XP_016031553.1|DSIM
OG0008968	LOC108074159|XP_017021561.1|DKIK	LOC6730576|XP_002077755.1|DSIM
OG0008969	LOC108074396|XP_017021911.1|DKIK	LOC6730571|XP_002077750.1|DSIM
OG0008970	LOC108074400|XP_017021916.1|DKIK	LOC6730570|XP_002077749.1|DSIM
OG0008971	LOC108072683|XP_017019410.1|DKIK	LOC6737241|XP_002084081.1|DSIM
OG0008972	LOC108079033|XP_017028702.1|DKIK	LOC6737053|XP_016030678.1|DSIM
OG0008973	LOC108082986|XP_017034096.1|DKIK	LOC6738132|XP_002084945.1|DSIM
OG0008974	LOC108077644|XP_017026547.1|DKIK	LOC6730137|XP_002105428.1|DSIM, LOC6730136|XP_002105427.3|DSIM
OG0008975	LOC108078300|XP_017027573.1|DKIK	LOC27209073|XP_039148557.1|DSIM
OG0008976	LOC108085534|XP_017037656.1|DKIK	LOC6738640|XP_002085442.1|DSIM, LOC6738651|XP_002085453.2|DSIM
OG0008977	LOC108072536|XP_017019200.1|DKIK	LOC6732171|XP_002079302.1|DSIM
OG0008978	LOC108074961|XP_017022683.1|DKIK	LOC6733174|XP_002080250.1|DSIM
OG0008979	LOC108070401|XP_017016345.1|DKIK	LOC6732228|XP_002079357.1|DSIM
OG0008983	LOC108071998|XP_017018462.1|DKIK	LOC6735987|XP_002082896.1|DSIM
OG0008985	LOC108071494|XP_017017745.1|DKIK	LOC6738318|XP_002085128.1|DSIM
OG0008986	LOC108081167|XP_017031711.1|DKIK	LOC6726962|XP_002102364.1|DSIM
OG0008987	LOC108086227|XP_017038584.1|DKIK	LOC6731041|XP_002078202.1|DSIM
OG0008988	LOC108085004|XP_017036924.1|DKIK	LOC6728156|XP_002103506.2|DSIM
OG0008989	LOC108085016|XP_017036953.1|DKIK	LOC6724975|XP_016037924.1|DSIM
OG0008990	LOC108078660|XP_017028078.1|DKIK	LOC6737439|XP_002084276.1|DSIM
OG0008992	LOC108071422|XP_017017661.1|DKIK	LOC6728597|XP_016035228.1|DSIM
OG0008993	LOC108073980|XP_017021315.1|DKIK	LOC6739633|XP_039149093.1|DSIM
OG0008994	LOC108079678|XP_017029567.1|DKIK	LOC6731461|XP_002078612.1|DSIM
OG0008995	LOC108070767|XP_017016854.1|DKIK	LOC6737526|XP_039148045.1|DSIM
OG0008996	LOC108080509|XP_017030773.1|DKIK	LOC6726056|XP_016039443.1|DSIM
OG0008997	LOC108083822|XP_017035265.1|DKIK	LOC6724783|XP_002105825.1|DSIM
OG0008999	LOC108085213|XP_017037232.1|DKIK	LOC6740222|XP_002077103.1|DSIM
OG0009000	LOC108074956|XP_017022679.1|DKIK	LOC6739987|XP_016038146.1|DSIM
OG0009001	LOC108082829|XP_017033878.1|DKIK	LOC6732767|XP_016025485.1|DSIM
OG0009002	LOC108073126|XP_017020117.1|DKIK	LOC27207651|XP_039150454.1|DSIM
OG0009003	LOC108070375|XP_017016313.1|DKIK	LOC6737885|XP_002084713.1|DSIM
OG0009004	LOC108078047|XP_017027099.1|DKIK	LOC6733957|XP_002081001.1|DSIM
OG0009005	LOC108077246|XP_017025995.1|DKIK	LOC6732160|XP_002079292.1|DSIM
OG0009006	LOC108072984|XP_017019920.1|DKIK	LOC6727333|XP_002102718.3|DSIM
OG0009007	LOC108078916|XP_017028542.1|DKIK	LOC6737368|XP_016031105.1|DSIM
OG0009008	LOC108077038|XP_017025705.1|DKIK	LOC6727403|XP_002102788.1|DSIM
OG0009009	LOC108079080|XP_017028793.1|DKIK	LOC27206269|XP_016029853.2|DSIM
OG0009010	LOC108078958|XP_017028601.1|DKIK	LOC6737265|XP_002084105.2|DSIM
OG0009011	LOC108072732|XP_017019483.1|DKIK	LOC6736733|XP_039149638.1|DSIM
OG0009012	LOC108074690|XP_017022306.1|DKIK	LOC6735570|XP_016028914.1|DSIM
OG0009013	LOC108079396|XP_017029208.1|DKIK	LOC27206574|XP_039152411.1|DSIM
OG0009014	LOC108071525|XP_017017783.1|DKIK	LOC6738336|XP_016032182.1|DSIM
OG0009015	LOC108078039|XP_017027093.1|DKIK	LOC6737134|XP_002083981.2|DSIM
OG0009016	LOC108070601|XP_017016661.1|DKIK	LOC6737193|XP_002084039.1|DSIM
OG0009017	LOC108075944|XP_017024076.1|DKIK	LOC6730772|XP_016023189.1|DSIM
OG0009018	LOC108072474|XP_017019126.1|DKIK	LOC6724699|XP_016037267.1|DSIM
OG0009019	LOC108072466|XP_017019098.1|DKIK	LOC6724693|XP_016037230.1|DSIM
OG0009020	LOC108081259|XP_017031841.1|DKIK	LOC6727969|XP_039150764.1|DSIM
OG0009021	LOC108080769|XP_017031120.1|DKIK	LOC6726715|XP_016033194.2|DSIM
OG0009022	LOC108083918|XP_017035402.1|DKIK	LOC6728302|XP_016034937.1|DSIM
OG0009023	LOC108083968|XP_017035463.1|DKIK	LOC6739777|XP_002076669.1|DSIM
OG0009024	LOC108073298|XP_017020342.1|DKIK	LOC6729457|XP_016036133.1|DSIM
OG0009025	LOC108077715|XP_017026654.1|DKIK	LOC6728368|XP_016034986.1|DSIM
OG0009026	LOC108077792|XP_017026781.1|DKIK	LOC6729383|XP_016036026.2|DSIM
OG0009027	LOC108082472|XP_017033354.1|DKIK	LOC27209236|XP_016028448.1|DSIM
OG0009028	LOC108078913|XP_017028537.1|DKIK	LOC6737428|XP_002084265.1|DSIM
OG0009029	LOC108075914|XP_017024035.1|DKIK	LOC6731147|XP_002078305.1|DSIM
OG0009030	LOC108074450|XP_017021980.1|DKIK	LOC6730533|XP_002077712.3|DSIM
OG0009031	LOC108085477|XP_017037585.1|DKIK	LOC6727067|XP_002102464.1|DSIM
OG0009032	LOC108085478|XP_017037586.1|DKIK	LOC6727066|XP_002102463.1|DSIM
OG0009033	LOC108077268|XP_017026025.1|DKIK	LOC6732154|XP_002079286.3|DSIM
OG0009034	LOC108086273|XP_017038650.1|DKIK	LOC6732436|XP_016025083.1|DSIM
OG0009035	LOC108077317|XP_017026095.1|DKIK	LOC6731679|XP_002078819.1|DSIM
OG0009036	LOC108078378|XP_017027701.1|DKIK	LOC6733760|XP_016026717.1|DSIM
OG0009037	LOC108082178|XP_017032982.1|DKIK	LOC6730852|XP_016023270.1|DSIM
OG0009038	LOC108077835|XP_017026850.1|DKIK	LOC27207021|XP_016036662.2|DSIM
OG0009039	LOC108081057|XP_017031525.1|DKIK	LOC6727890|XP_016034499.1|DSIM
