Orthogroup	DERE.longest_only	DPSE.longest_only
OG0007570	LOC6549528|XP_026836163.1|DERE	LOC4804652|XP_001361180.2|DPSE
OG0007571	LOC6549356|XP_001975802.2|DERE	LOC4804650|XP_001361178.4|DPSE
OG0007572	LOC6541748|XP_001968810.1|DERE	LOC4818006|XP_001357476.3|DPSE
OG0007573	LOC6548927|XP_001975414.1|DERE	LOC4803874|XP_001360523.2|DPSE
OG0007574	LOC6548367|XP_026837079.1|DERE	LOC4805436|XP_001361837.1|DPSE
OG0007575	LOC6548869|XP_026836951.1|DERE	LOC4805562|XP_001361947.3|DPSE
OG0007576	LOC6551393|XP_015011035.1|DERE	LOC4814754|XP_033239087.1|DPSE
OG0007577	LOC6550272|XP_026838117.1|DERE	LOC4815088|XP_001354834.2|DPSE
OG0007578	LOC6547575|XP_026836972.1|DERE	LOC4817485|XP_001356906.4|DPSE
OG0007579	LOC6540956|XP_026834843.1|DERE	LOC4805053|XP_001361517.2|DPSE
OG0007580	LOC6544114|XP_001973110.2|DERE	LOC4813161|XP_001353135.2|DPSE
OG0007581	LOC6547613|XP_001976250.1|DERE	LOC4816827|XP_001356542.2|DPSE
OG0007582	LOC6555271|XP_001981836.1|DERE	LOC4802367|XP_001359296.1|DPSE
OG0007583	LOC6548302|XP_001975100.1|DERE	LOC4805234|XP_001361670.3|DPSE
OG0007584	LOC6550176|XP_001977881.1|DERE	LOC4815715|XP_001355626.4|DPSE
OG0007585	LOC6544757|XP_001972480.3|DERE	LOC4813265|XP_001353291.4|DPSE
OG0007586	LOC6543268|XP_001969585.1|DERE	LOC4816318|XP_001356249.3|DPSE
OG0007587	LOC6547728|XP_001975017.3|DERE	LOC4805539|XP_033233415.1|DPSE
OG0007588	LOC6548518|XP_001973882.2|DERE	LOC117184108|XP_033236202.1|DPSE
OG0007589	LOC6550334|XP_001977892.1|DERE	LOC4814770|XP_001354759.2|DPSE
OG0007590	LOC6545744|XP_015013117.1|DERE	LOC6900368|XP_015042616.2|DPSE
OG0007591	LOC6542060|XP_026835139.1|DERE	LOC4805120|XP_001361577.2|DPSE
OG0007592	LOC6546676|XP_001974503.1|DERE	LOC4804218|XP_001360812.3|DPSE
OG0007593	LOC6550842|XP_026838582.1|DERE	LOC4814374|XP_001354449.2|DPSE
OG0007594	LOC6542195|XP_001969180.1|DERE	LOC4805112|XP_003736964.1|DPSE
OG0007595	LOC6547408|XP_001974825.1|DERE	LOC6898699|XP_002138704.1|DPSE
OG0007596	LOC6545719|XP_001971672.1|DERE	LOC4813933|XP_001354095.2|DPSE
OG0007597	LOC6546007|XP_001972819.1|DERE	LOC4813821|XP_001353995.2|DPSE
OG0007598	LOC6548867|XP_001975453.1|DERE	LOC4805564|XP_001361949.2|DPSE
OG0007599	LOC6544929|XP_026833240.1|DERE	LOC4813840|XP_001353599.1|DPSE
OG0007600	LOC6545257|XP_001973314.1|DERE	LOC4811984|XP_033241393.1|DPSE
OG0007601	LOC6544316|XP_001973078.1|DERE	LOC6900346|XP_002134743.1|DPSE
OG0007602	LOC6543997|XP_015014158.1|DERE	LOC4813059|XP_001353518.1|DPSE
OG0007603	LOC6543996|XP_026832551.1|DERE	LOC4813690|XP_001353519.1|DPSE
OG0007604	LOC6544641|XP_026833777.1|DERE	LOC4812534|XP_015043590.2|DPSE
OG0007605	LOC6544136|XP_026832629.1|DERE	LOC6903600|XP_033240199.1|DPSE
OG0007606	LOC6544450|XP_026833690.1|DERE	LOC4811995|XP_001352785.3|DPSE
OG0007607	LOC6554204|XP_026839528.1|DERE	LOC4801080|XP_015038658.2|DPSE
OG0007608	LOC6546299|XP_001973531.1|DERE	LOC4812615|XP_001353008.3|DPSE
OG0007609	LOC6550629|XP_001978168.1|DERE	LOC4814603|XP_001354815.1|DPSE
OG0007610	LOC6543388|XP_001969149.1|DERE	LOC4804366|XP_001360940.2|DPSE
OG0007611	LOC6555816|XP_026839157.1|DERE	LOC6899891|XP_015044270.1|DPSE
OG0007612	LOC6543310|XP_026835105.1|DERE	LOC4805132|XP_033233581.1|DPSE
OG0007613	LOC6547724|XP_001975013.3|DERE	LOC6898999|XP_002138959.2|DPSE
OG0007614	LOC6543648|XP_026833628.1|DERE	LOC4811962|XP_001352737.1|DPSE
OG0007615	LOC6545642|XP_001972163.1|DERE	LOC4814146|XP_001354300.2|DPSE
OG0007616	LOC6555012|XP_001981394.1|DERE	LOC4801157|XP_001358292.2|DPSE
OG0007617	LOC6543798|XP_026832985.1|DERE	LOC6900497|XP_033237811.1|DPSE
OG0007618	LOC6545701|XP_001972714.1|DERE	LOC6900548|XP_002134932.3|DPSE
OG0007619	LOC6545443|XP_001972664.1|DERE	LOC4812370|XP_001352744.3|DPSE
OG0007620	LOC6545529|XP_026833242.1|DERE	LOC4811937|XP_033240824.1|DPSE
OG0007621	LOC6540631|XP_001970339.1|DERE	LOC4804592|XP_001361127.4|DPSE
OG0007622	LOC6546114|XP_026833562.1|DERE	LOC6900797|XP_033239100.1|DPSE
OG0007623	LOC6545753|XP_001973451.2|DERE	LOC4813463|XP_033241065.1|DPSE
OG0007624	LOC6546120|XP_001973537.1|DERE	LOC4812043|XP_001353014.1|DPSE
OG0007625	LOC6544244|XP_026832408.1|DERE	LOC4813758|XP_033239104.1|DPSE
OG0007626	LOC6545729|XP_001971125.1|DERE	LOC4812057|XP_001352447.3|DPSE
OG0007627	LOC6545688|XP_001971126.1|DERE	LOC4812513|XP_001352446.3|DPSE
OG0007628	LOC6555840|XP_001982706.1|DERE	LOC4811788|XP_001352355.1|DPSE
OG0007629	LOC6545656|XP_001971660.1|DERE	LOC6900886|XP_033237476.1|DPSE
OG0007630	LOC6553815|XP_001979548.1|DERE	LOC4803248|XP_001360021.3|DPSE
OG0007631	LOC6554386|XP_001981509.1|DERE	LOC4800673|XP_001357905.2|DPSE
OG0007632	LOC6544642|XP_026833786.1|DERE	LOC26533848|XP_015043587.1|DPSE
OG0007633	LOC6549174|XP_026837011.1|DERE	LOC4816993|XP_033235742.1|DPSE
OG0007634	LOC6554426|XP_001981277.2|DERE	LOC6896710|XP_002136924.1|DPSE
OG0007635	LOC6540900|XP_001969580.1|DERE	LOC4816505|XP_001356244.3|DPSE
OG0007636	LOC6544987|XP_001973279.2|DERE	LOC6903223|XP_002132924.3|DPSE, LOC4812568|XP_001352907.4|DPSE
OG0007637	LOC26526443|XP_015012803.2|DERE, LOC113564625|XP_026838715.1|DERE	LOC6899753|XP_002135785.3|DPSE
OG0007638	LOC6555768|XP_026838918.1|DERE	LOC6902079|XP_015041145.2|DPSE
OG0007639	LOC6550435|XP_026838025.1|DERE	LOC6902133|XP_002133664.1|DPSE
OG0007640	LOC6542133|XP_026835601.1|DERE	LOC4804198|XP_001360797.3|DPSE, LOC6899141|XP_033233954.1|DPSE
OG0007641	LOC6552637|XP_001980903.1|DERE	LOC4803023|XP_001359825.2|DPSE
OG0007642	LOC6549621|XP_001975658.3|DERE	LOC4805482|XP_001361877.3|DPSE
OG0007643	LOC6552976|XP_026831500.1|DERE	LOC4802325|XP_033237952.1|DPSE
OG0007644	LOC6554112|XP_001981053.2|DERE	LOC4801976|XP_001358989.5|DPSE
OG0007645	LOC6553065|XP_001980084.1|DERE	LOC4803312|XP_001360076.2|DPSE
OG0007646	LOC6541638|XP_001969818.1|DERE	LOC4816820|XP_001356507.2|DPSE
OG0007647	LOC6548937|XP_001974215.2|DERE	LOC4816176|XP_001355744.4|DPSE
OG0007648	LOC6541254|XP_001970517.2|DERE	LOC6898455|XP_002138498.2|DPSE
OG0007649	LOC6545827|XP_001972196.1|DERE	LOC6902901|XP_002132635.2|DPSE
OG0007650	LOC6547412|XP_001974828.1|DERE	LOC4804943|XP_001361424.3|DPSE
OG0007651	LOC6551241|XP_001978333.2|DERE	LOC4814406|XP_001354440.2|DPSE
OG0007652	LOC26526010|XP_015015428.1|DERE	LOC4805076|XP_003736963.2|DPSE
OG0007653	LOC6546123|XP_001973540.2|DERE	LOC6900295|XP_033240566.1|DPSE, LOC6903119|XP_002132829.2|DPSE
OG0007654	LOC6546369|XP_001971330.1|DERE	LOC4812131|XP_001352721.1|DPSE
OG0007655	LOC6547199|XP_026836035.1|DERE	LOC6901010|XP_002134637.2|DPSE
OG0007656	LOC6553520|XP_001979351.1|DERE	LOC4803300|XP_001360065.3|DPSE
OG0007657	LOC6552208|XP_001980727.1|DERE	LOC6899180|XP_002136344.2|DPSE
OG0007658	LOC6549354|XP_001975800.1|DERE, LOC6549355|XP_001975801.2|DERE	LOC26533992|XP_015039651.1|DPSE
OG0007659	LOC6542828|XP_001969151.1|DERE	LOC26532349|XP_015039842.2|DPSE, LOC6898459|XP_002138502.1|DPSE
OG0007660	LOC6551877|XP_001980601.1|DERE	LOC4803136|XP_001359928.3|DPSE
OG0007661	LOC26526101|XP_015012743.2|DERE, LOC26526086|XP_015012739.1|DERE	LOC26532865|XP_033234376.1|DPSE
OG0007662	LOC6548920|XP_001975348.1|DERE	LOC6898240|XP_002138306.2|DPSE, LOC6898229|XP_002138295.2|DPSE, LOC6898230|XP_033233993.1|DPSE
OG0007663	LOC6547467|XP_001974919.1|DERE, LOC26526438|XP_026836034.1|DERE	LOC4804642|XP_001361172.2|DPSE
OG0007664	LOC6552696|XP_026839667.1|DERE	LOC4801634|XP_015037333.2|DPSE
OG0007665	LOC6550855|XP_026837453.1|DERE	LOC4815560|XP_001355654.4|DPSE
OG0007666	LOC6550764|XP_001976801.1|DERE	LOC4815899|XP_033240804.1|DPSE
OG0007667	LOC6549690|XP_026837597.1|DERE	LOC4815905|XP_033240908.1|DPSE
OG0007668	LOC6540987|XP_001970294.1|DERE	LOC4818159|XP_001357432.2|DPSE
OG0007669	LOC6549978|XP_026837551.1|DERE	LOC6902277|XP_002133804.2|DPSE
OG0007670	LOC6549977|XP_001978750.1|DERE	LOC6902278|XP_002133805.2|DPSE
OG0007671	LOC6549721|XP_026837344.1|DERE	LOC4814872|XP_001354976.1|DPSE
OG0007672	LOC6555742|XP_001982511.2|DERE	LOC4815662|XP_001355438.3|DPSE
OG0007673	LOC6554904|XP_001981589.2|DERE	LOC4801143|XP_001358282.4|DPSE
OG0007674	LOC6551030|XP_026838120.1|DERE	LOC4814200|XP_033237726.1|DPSE
OG0007675	LOC6550950|XP_001978232.1|DERE	LOC6901216|XP_033239868.1|DPSE
OG0007676	LOC6550120|XP_001977657.1|DERE	LOC6901019|XP_002134503.3|DPSE
OG0007677	LOC6551648|XP_001978495.1|DERE	LOC4816095|XP_001355219.2|DPSE
OG0007678	LOC6550558|XP_001977958.1|DERE	LOC6901727|XP_033239684.1|DPSE
OG0007679	LOC6550554|XP_026838417.1|DERE	LOC4814544|XP_001355062.2|DPSE
OG0007680	LOC6541149|XP_001968484.1|DERE	LOC4816422|XP_001356157.1|DPSE
OG0007681	LOC6553947|XP_001979473.1|DERE	LOC6897343|XP_002137496.2|DPSE
OG0007682	LOC6550707|XP_001978007.2|DERE	LOC26532857|XP_033240854.1|DPSE, LOC117184917|XP_033239991.1|DPSE
OG0007683	LOC6550463|XP_001977790.1|DERE	LOC4815519|XP_001355491.2|DPSE
OG0007684	LOC6550870|XP_001978230.1|DERE	LOC4815115|XP_001354602.1|DPSE
OG0007685	LOC6550604|XP_026838168.1|DERE	LOC4811763|XP_033240909.1|DPSE
OG0007686	LOC6550565|XP_026838066.1|DERE	LOC4815289|XP_001355070.3|DPSE
OG0007687	LOC6551274|XP_001976893.1|DERE	LOC4815432|XP_001355718.3|DPSE
OG0007688	LOC6555000|XP_001982055.1|DERE	LOC4801759|XP_001358800.4|DPSE
OG0007689	LOC6549739|XP_001978644.1|DERE, LOC113564580|XP_026838422.1|DERE	LOC4814554|XP_001355048.3|DPSE
OG0007690	LOC6550858|XP_015011315.2|DERE	LOC6901532|XP_033237779.1|DPSE
OG0007691	LOC6554322|XP_001981481.1|DERE	LOC4801100|XP_001358249.2|DPSE
OG0007692	LOC113563680|XP_026838065.1|DERE	LOC6901005|XP_002134632.3|DPSE
OG0007693	LOC6550411|XP_001977742.1|DERE	LOC4814977|XP_001354998.3|DPSE
OG0007694	LOC6544338|XP_001973081.1|DERE	LOC4813761|XP_001353158.2|DPSE
OG0007695	LOC6551173|XP_026838798.1|DERE	LOC6901459|XP_033239284.1|DPSE
OG0007696	LOC6545272|XP_001973269.1|DERE	LOC4813565|XP_001353485.3|DPSE
OG0007697	LOC6544207|XP_001971900.1|DERE	LOC4811870|XP_001352637.2|DPSE
OG0007698	LOC6550999|XP_001978315.2|DERE	LOC4815615|XP_001355679.3|DPSE
OG0007699	LOC6551653|XP_001978567.1|DERE	LOC6901824|XP_002134492.1|DPSE
OG0007700	LOC6555494|XP_026837611.1|DERE	LOC4816065|XP_001355229.4|DPSE
OG0007701	LOC6551213|XP_026838794.1|DERE	LOC6901938|XP_033238201.1|DPSE
OG0007702	LOC6555521|XP_001982427.1|DERE	LOC4815504|XP_001355581.3|DPSE
OG0007703	LOC6550921|XP_001976888.1|DERE	LOC4815266|XP_001354686.1|DPSE
OG0007704	LOC6554941|XP_001981122.1|DERE	LOC4800335|XP_001357577.3|DPSE
OG0007705	LOC6550124|XP_001977705.1|DERE	LOC4814359|XP_001354382.2|DPSE
OG0007706	LOC6550234|XP_001977685.1|DERE	LOC6903613|XP_033238780.1|DPSE
OG0007707	LOC6550736|XP_026837298.1|DERE	LOC6901423|XP_033241357.1|DPSE
OG0007708	LOC6550781|XP_026838258.1|DERE	LOC4815863|XP_015040928.2|DPSE
OG0007709	LOC6550831|XP_001978273.2|DERE	LOC4815942|XP_001355526.2|DPSE
OG0007710	LOC6551304|XP_026837484.1|DERE	LOC6901690|XP_033241441.1|DPSE
OG0007711	LOC6550042|XP_001977508.1|DERE	LOC4814194|XP_001354337.1|DPSE
OG0007712	LOC6550703|XP_001978117.1|DERE	LOC6901922|XP_002133456.2|DPSE
OG0007713	LOC6551118|XP_015010997.2|DERE	LOC4815673|XP_033238917.1|DPSE
OG0007714	LOC6549881|XP_001978659.1|DERE	LOC6901082|XP_033240392.1|DPSE
OG0007715	LOC6550861|XP_001978221.3|DERE	LOC4814744|XP_001354897.2|DPSE, LOC6899484|XP_002136048.2|DPSE
OG0007716	LOC6551728|XP_001977214.1|DERE	LOC6902158|XP_033237836.1|DPSE
OG0007717	LOC6554815|XP_001981115.1|DERE	LOC4800341|XP_003736200.3|DPSE
OG0007718	LOC6549956|XP_001978694.1|DERE	LOC4816082|XP_001355296.1|DPSE
OG0007719	LOC6550927|XP_026838593.1|DERE	LOC4815622|XP_033238960.1|DPSE
OG0007720	LOC6550929|XP_015010927.2|DERE	LOC4815915|XP_033238958.1|DPSE
OG0007721	LOC6551702|XP_026838474.1|DERE	LOC4814318|XP_001354414.3|DPSE
OG0007722	LOC6551703|XP_015011060.1|DERE	LOC4814227|XP_033239635.1|DPSE
OG0007723	LOC6551568|XP_001977289.1|DERE	LOC4814327|XP_001354406.4|DPSE
OG0007724	LOC6540784|XP_026834237.1|DERE	LOC4817319|XP_001356424.3|DPSE
OG0007725	LOC6551036|XP_001978255.1|DERE	LOC4815191|XP_001354725.3|DPSE
OG0007726	LOC6551343|XP_001977077.1|DERE	LOC4815768|XP_001355329.3|DPSE
OG0007727	LOC6550833|XP_026838012.1|DERE	LOC4815817|XP_001355528.1|DPSE
OG0007728	LOC6551048|XP_026838729.1|DERE	LOC4815362|XP_033240371.1|DPSE
OG0007729	LOC6551322|XP_001977087.1|DERE	LOC4815689|XP_001355336.2|DPSE
OG0007730	LOC6551049|XP_026838727.1|DERE	LOC4815361|XP_033237649.1|DPSE
OG0007731	LOC6545152|XP_015013404.1|DERE	LOC4813009|XP_015043087.1|DPSE
OG0007732	LOC6549782|XP_026837466.1|DERE	LOC4814846|XP_001355036.3|DPSE
OG0007733	LOC6550007|XP_001977473.1|DERE	LOC4814448|XP_001354972.2|DPSE
OG0007734	LOC6550004|XP_001977470.1|DERE	LOC4815039|XP_001354699.2|DPSE
OG0007735	LOC6551639|XP_001978587.1|DERE	LOC4814944|XP_001354525.1|DPSE
OG0007736	LOC6555773|XP_001982531.1|DERE	LOC4815465|XP_001355427.2|DPSE
OG0007737	LOC6553598|XP_001979405.1|DERE	LOC4800882|XP_001358077.4|DPSE
OG0007738	LOC6554777|XP_015008872.1|DERE	LOC4800586|XP_015038724.2|DPSE
OG0007739	LOC6550872|XP_001976812.2|DERE	LOC4814585|XP_001355023.4|DPSE
OG0007740	LOC6551543|XP_001978454.1|DERE	LOC4816014|XP_015041088.1|DPSE
OG0007741	LOC6551259|XP_026838806.1|DERE	LOC6901385|XP_015041652.2|DPSE
OG0007742	LOC6550508|XP_001977973.1|DERE	LOC6901684|XP_033239280.1|DPSE
OG0007743	LOC6554598|XP_026839697.1|DERE	LOC4800490|XP_001357757.4|DPSE
OG0007744	LOC26526650|XP_015015545.2|DERE	LOC26532603|XP_033238533.1|DPSE
OG0007745	LOC6551832|XP_026834190.1|DERE	LOC4801438|XP_033234814.1|DPSE
OG0007746	LOC6552790|XP_026837547.1|DERE	LOC4801708|XP_001358755.1|DPSE
OG0007747	LOC6550199|XP_015011111.1|DERE	LOC4814581|XP_033238293.1|DPSE
OG0007748	LOC6549784|XP_001978622.1|DERE	LOC4815062|XP_033239643.1|DPSE
OG0007749	LOC6555589|XP_001982614.1|DERE	LOC4816087|XP_001355225.2|DPSE
OG0007750	LOC6554970|XP_001981141.1|DERE	LOC4800321|XP_001357589.2|DPSE
OG0007751	LOC6541080|XP_001968189.1|DERE	LOC6902805|XP_002132542.2|DPSE
OG0007752	LOC6549732|XP_001978721.1|DERE	LOC4815633|XP_001355292.3|DPSE
OG0007753	LOC6549813|XP_001977336.1|DERE	LOC4815544|XP_033239481.1|DPSE
OG0007754	LOC6551372|XP_001977117.1|DERE	LOC4814656|XP_001354623.2|DPSE
OG0007755	LOC6551374|XP_001977119.1|DERE	LOC4814719|XP_001354627.4|DPSE
OG0007756	LOC6550219|XP_026837981.1|DERE	LOC6901443|XP_002134129.2|DPSE
OG0007757	LOC6550962|XP_026838557.1|DERE	LOC4814990|XP_001354542.2|DPSE
OG0007758	LOC6542455|XP_001970019.1|DERE	LOC4817822|XP_001357284.2|DPSE
OG0007759	LOC6555288|XP_001981204.1|DERE	LOC4800391|XP_003736234.1|DPSE
OG0007760	LOC6550778|XP_001978075.1|DERE	LOC4815594|XP_015041367.1|DPSE
OG0007761	LOC6549935|XP_026837390.1|DERE	LOC4814690|XP_033238182.1|DPSE
OG0007762	LOC6549936|XP_026837673.1|DERE	LOC4814689|XP_015041523.2|DPSE
OG0007763	LOC6542616|XP_001968193.1|DERE	LOC4817305|XP_033236076.1|DPSE
OG0007764	LOC6551558|XP_001978597.2|DERE	LOC6901966|XP_033240849.1|DPSE
OG0007765	LOC6551559|XP_001978598.1|DERE	LOC4815723|XP_001355342.2|DPSE
OG0007766	LOC6553585|XP_015009857.1|DERE	LOC4801269|XP_015037120.2|DPSE
OG0007767	LOC6555888|XP_026839271.1|DERE	LOC4811783|XP_001352350.2|DPSE
OG0007768	LOC6550775|XP_001978072.1|DERE	LOC4815595|XP_001355703.1|DPSE
OG0007769	LOC6550649|XP_001978039.1|DERE	LOC6903689|XP_033238701.1|DPSE
OG0007770	LOC6542711|XP_026834569.1|DERE	LOC4811751|XP_033239046.1|DPSE, LOC117185093|XP_033240810.1|DPSE
OG0007771	LOC6541952|XP_001968928.2|DERE	LOC4817877|XP_001357358.3|DPSE
OG0007772	LOC6555716|XP_001982560.1|DERE	LOC4815278|XP_001354513.4|DPSE
OG0007773	LOC6540666|XP_001968877.1|DERE	LOC6903333|XP_002132214.2|DPSE
OG0007774	LOC6544052|XP_026832688.1|DERE	LOC4813198|XP_001353254.3|DPSE
OG0007775	LOC6550097|XP_001978185.1|DERE	LOC4814475|XP_001354825.3|DPSE
OG0007776	LOC6550114|XP_026837891.1|DERE	LOC4814384|XP_001354351.2|DPSE
OG0007777	LOC6550953|XP_001978235.1|DERE	LOC4815319|XP_001354599.3|DPSE
OG0007778	LOC6550174|XP_001977879.1|DERE	LOC4815767|XP_001355628.2|DPSE
OG0007779	LOC6545322|XP_001973248.1|DERE	LOC4812399|XP_001352565.3|DPSE
OG0007780	LOC6550772|XP_026838293.1|DERE	LOC6901266|XP_002133967.1|DPSE
OG0007781	LOC6549949|XP_001978688.1|DERE	LOC6901909|XP_015040980.2|DPSE
OG0007782	LOC6551111|XP_001976842.1|DERE	LOC4815107|XP_001355214.2|DPSE
OG0007783	LOC6551283|XP_001978427.1|DERE	LOC4814900|XP_001355099.4|DPSE
OG0007784	LOC6552131|XP_026835707.1|DERE	LOC4802745|XP_001359608.2|DPSE
OG0007785	LOC6550106|XP_001977597.1|DERE	LOC4814613|XP_001355188.4|DPSE
OG0007786	LOC6542674|XP_001968195.2|DERE	LOC4817197|XP_001356417.4|DPSE
OG0007787	LOC6554119|XP_001981274.3|DERE	LOC4800283|XP_001357622.4|DPSE
OG0007788	LOC6555182|XP_001982280.1|DERE	LOC4801671|XP_001358723.2|DPSE
OG0007789	LOC6553484|XP_026833783.1|DERE	LOC4801539|XP_033238698.1|DPSE
OG0007790	LOC6555015|XP_001981397.3|DERE	LOC4801254|XP_033233049.1|DPSE
OG0007791	LOC6554642|XP_026832497.1|DERE	LOC4801252|XP_001358375.4|DPSE
OG0007792	LOC6550368|XP_001977865.1|DERE	LOC4814624|XP_001354936.2|DPSE
OG0007793	LOC26526361|XP_015010476.1|DERE	LOC13036434|XP_003736928.2|DPSE
OG0007794	LOC6550390|XP_001977772.1|DERE	LOC4815667|XP_015041174.2|DPSE
OG0007795	LOC6551555|XP_001978503.1|DERE	LOC4816015|XP_001355271.1|DPSE
OG0007796	LOC6555474|XP_001981850.1|DERE	LOC4802116|XP_001359097.2|DPSE
OG0007797	LOC6554208|XP_001981225.1|DERE	LOC4800404|XP_015038763.1|DPSE
OG0007798	LOC6554209|XP_001981226.2|DERE	LOC6896740|XP_002136947.2|DPSE
OG0007799	LOC6555170|XP_001982268.1|DERE	LOC4801660|XP_001358712.2|DPSE
OG0007800	LOC6555260|XP_001982301.1|DERE	LOC4801478|XP_001358563.2|DPSE
OG0007801	LOC6555316|XP_001981877.2|DERE	LOC4802120|XP_003736671.2|DPSE
OG0007802	LOC6552306|XP_001980831.1|DERE	LOC6896825|XP_002137028.1|DPSE
OG0007803	LOC6553866|XP_026831840.1|DERE	LOC4801339|XP_001358450.5|DPSE
OG0007804	LOC6551619|XP_026838822.1|DERE	LOC4815151|XP_033240451.1|DPSE
OG0007805	LOC6549938|XP_001978686.1|DERE	LOC4815078|XP_001354872.1|DPSE
OG0007806	LOC6549948|XP_001978687.1|DERE	LOC4815077|XP_001354871.3|DPSE
OG0007808	LOC6555486|XP_026834797.1|DERE	LOC4811821|XP_033232511.1|DPSE
OG0007809	LOC6550375|XP_001977856.1|DERE	LOC4814580|XP_001354944.2|DPSE
OG0007810	LOC6542730|XP_001969626.1|DERE	LOC4817991|XP_001357329.2|DPSE
OG0007811	LOC6552038|XP_001980683.2|DERE	LOC4801032|XP_015038688.2|DPSE
OG0007812	LOC6549946|XP_001977404.1|DERE	LOC4815075|XP_001354983.1|DPSE
OG0007813	LOC6554153|XP_001981910.1|DERE	LOC4801288|XP_001358408.3|DPSE
OG0007814	LOC6550107|XP_001977598.1|DERE	LOC4814612|XP_001355187.1|DPSE
OG0007815	LOC6549896|XP_001977373.1|DERE	LOC4815146|XP_001354931.1|DPSE
OG0007816	LOC6545881|XP_001973486.1|DERE	LOC4813966|XP_001354125.1|DPSE
OG0007817	LOC6552708|XP_001979000.1|DERE	LOC4801481|XP_001358566.3|DPSE
OG0007818	LOC6554974|XP_001982039.1|DERE	LOC6897336|XP_002137489.2|DPSE
OG0007819	LOC26527027|XP_015011495.1|DERE	LOC26533210|XP_033239670.1|DPSE
OG0007820	LOC6554746|XP_015009117.1|DERE	LOC6896888|XP_015038859.2|DPSE
OG0007821	LOC6554219|XP_001981236.1|DERE	LOC4800414|XP_001357693.1|DPSE
OG0007822	LOC6554218|XP_026831462.1|DERE	LOC4800413|XP_033241841.1|DPSE
OG0007823	LOC6554216|XP_001981233.1|DERE	LOC6896744|XP_002136951.3|DPSE
OG0007824	LOC6554770|XP_015009195.1|DERE	LOC4800476|XP_001357744.3|DPSE
OG0007826	LOC6555366|XP_001981450.1|DERE	LOC4800637|XP_001357874.3|DPSE
OG0007827	LOC6551599|XP_001978464.1|DERE	LOC4815913|XP_001355252.1|DPSE
OG0007828	LOC6544694|XP_001972017.1|DERE	LOC4813423|XP_001353863.2|DPSE
OG0007829	LOC6552151|XP_026839820.1|DERE	LOC4802737|XP_001359599.5|DPSE
OG0007830	LOC6551850|XP_001979647.1|DERE	LOC4801450|XP_001358544.4|DPSE
OG0007831	LOC6550741|XP_001978056.1|DERE	LOC4815788|XP_033238204.1|DPSE
OG0007832	LOC6551584|XP_001977270.1|DERE	LOC4814332|XP_001354421.4|DPSE
OG0007833	LOC6555617|XP_001982596.1|DERE	LOC4814477|XP_015041435.1|DPSE
OG0007834	LOC6555441|XP_001981885.1|DERE	LOC6897459|XP_002137608.3|DPSE
OG0007836	LOC6553392|XP_026839758.1|DERE	LOC6897371|XP_002137524.1|DPSE
OG0007837	LOC6552719|XP_001979048.1|DERE	LOC4801897|XP_001358918.3|DPSE
OG0007838	LOC6552951|XP_026833598.1|DERE	LOC4801905|XP_001358925.2|DPSE
OG0007839	LOC6549895|XP_001977372.1|DERE	LOC4814842|XP_001354930.1|DPSE
OG0007840	LOC6554121|XP_001981276.1|DERE	LOC4800271|XP_001357620.3|DPSE
OG0007841	LOC6554376|XP_001982359.1|DERE	LOC4800974|XP_001358155.4|DPSE
OG0007842	LOC6556297|XP_026839485.1|DERE	LOC4800456|XP_033237571.1|DPSE
OG0007843	LOC6554957|XP_001981377.1|DERE	LOC4800457|XP_001357729.2|DPSE
OG0007844	LOC6547048|XP_001974637.1|DERE	LOC6898647|XP_033234010.1|DPSE
OG0007845	LOC6553580|XP_026839849.1|DERE	LOC4801263|XP_015037118.2|DPSE
OG0007846	LOC6550959|XP_026838554.1|DERE	LOC6901184|XP_002133885.2|DPSE
OG0007847	LOC6554349|XP_026831540.1|DERE	LOC4801768|XP_001358809.1|DPSE
OG0007848	LOC6554976|XP_001982041.1|DERE	LOC6897334|XP_002137487.1|DPSE
OG0007849	LOC6552309|XP_001980762.1|DERE	LOC6897241|XP_002137412.1|DPSE
OG0007850	LOC6552281|XP_001980761.1|DERE	LOC4801515|XP_001358594.3|DPSE
OG0007851	LOC6554801|XP_001981579.1|DERE	LOC6897075|XP_002137259.1|DPSE
OG0007852	LOC6553914|XP_001980425.1|DERE	LOC4800817|XP_001358023.4|DPSE
OG0007853	LOC6555359|XP_001981438.1|DERE	LOC6896836|XP_002137039.2|DPSE
OG0007854	LOC6555018|XP_001982030.1|DERE	LOC4801784|XP_001358821.1|DPSE
OG0007855	LOC6552157|XP_026834994.1|DERE	LOC4800770|XP_001357985.4|DPSE
OG0007856	LOC6554975|XP_001982040.1|DERE	LOC4801774|XP_033232487.1|DPSE
OG0007857	LOC6554341|XP_026832045.1|DERE	LOC4800575|XP_033241698.1|DPSE
OG0007858	LOC6541142|XP_015014821.1|DERE	LOC4817065|XP_015036038.2|DPSE
OG0007859	LOC6549856|XP_001977362.1|DERE	LOC4815093|XP_001354923.2|DPSE
OG0007860	LOC6551772|XP_001980641.1|DERE	LOC4802111|XP_033235978.1|DPSE
OG0007861	LOC6551761|XP_001980645.1|DERE	LOC6903806|XP_033236221.1|DPSE
OG0007862	LOC113564492|XP_026837691.1|DERE	LOC117184683|XP_033239189.1|DPSE, LOC117185014|XP_033240333.1|DPSE
