Orthogroup	DERE.longest_only	DBIA.longest_only
OG0007938	LOC6542675|XP_001969924.1|DERE	LOC108033918|XP_016964078.1|DBIA
OG0007939	LOC6542120|XP_026835592.1|DERE	LOC108029139|XP_016956751.1|DBIA
OG0007940	LOC6542486|XP_026835589.1|DERE	LOC108029140|XP_016956752.1|DBIA
OG0007941	LOC6541903|XP_026839325.1|DERE	LOC108036688|XP_016968469.1|DBIA
OG0007942	LOC6550694|XP_001978019.1|DERE	LOC108025848|XP_016952000.1|DBIA
OG0007943	LOC6541652|XP_001969642.3|DERE	LOC108032348|XP_016961647.1|DBIA
OG0007944	LOC6545942|XP_026832971.1|DERE	LOC108034798|XP_016965288.1|DBIA
OG0007945	LOC6541307|XP_001969962.1|DERE	LOC108034194|XP_016964511.1|DBIA
OG0007946	LOC6547989|XP_001976491.2|DERE	LOC108026556|XP_016952996.1|DBIA
OG0007947	LOC6542562|XP_001969648.1|DERE	LOC108032760|XP_016962242.1|DBIA
OG0007948	LOC6542978|XP_026834329.1|DERE	LOC108032676|XP_016962134.1|DBIA
OG0007949	LOC6551715|XP_001978522.1|DERE	LOC108032565|XP_016961954.1|DBIA
OG0007950	LOC6548747|XP_001974104.1|DERE	LOC108033373|XP_016963180.1|DBIA
OG0007951	LOC6540596|XP_026834128.1|DERE	LOC108029159|XP_016956788.1|DBIA
OG0007952	LOC6543421|XP_001968708.1|DERE	LOC108027864|XP_016954963.1|DBIA
OG0007954	LOC6542794|XP_001970065.1|DERE	LOC108034033|XP_016964268.1|DBIA
OG0007955	LOC6543020|XP_026835440.1|DERE	LOC108033748|XP_016963813.1|DBIA
OG0007956	LOC6548938|XP_001974216.1|DERE	LOC108032375|XP_016961685.1|DBIA
OG0007957	LOC6543326|XP_026835026.1|DERE	LOC108035253|XP_016966287.1|DBIA
OG0007958	LOC6550580|XP_001978181.1|DERE	LOC108023973|XP_016949186.1|DBIA
OG0007959	LOC6549302|XP_026836358.1|DERE	LOC108034031|XP_016964266.1|DBIA
OG0007960	LOC6543149|XP_001969485.1|DERE	LOC108034184|XP_016964491.1|DBIA
OG0007961	LOC6554724|XP_001981787.1|DERE	LOC108026439|XP_016952865.1|DBIA
OG0007962	LOC6555512|XP_001982670.1|DERE	LOC108023538|XP_016948596.1|DBIA
OG0007963	LOC6541696|XP_001969667.1|DERE	LOC108032724|XP_016962193.1|DBIA
OG0007964	LOC6540860|XP_001970034.1|DERE	LOC108034279|XP_016964627.1|DBIA
OG0007965	LOC6541914|XP_001969981.1|DERE	LOC108023831|XP_016948966.1|DBIA
OG0007966	LOC6541168|XP_001968313.1|DERE	LOC108027751|XP_016954792.1|DBIA
OG0007967	LOC6548802|XP_026835917.1|DERE	LOC108033831|XP_016963947.1|DBIA
OG0007968	LOC6543144|XP_026835256.1|DERE	LOC108027765|XP_016954812.1|DBIA
OG0007969	LOC6541769|XP_001969430.1|DERE	LOC108033764|XP_016963840.1|DBIA
OG0007970	LOC26526271|XP_015012771.1|DERE	LOC108022859|XP_016947524.1|DBIA
OG0007971	LOC6551607|XP_001977132.1|DERE	LOC108023540|XP_016948598.1|DBIA
OG0007972	LOC6546807|XP_001975917.1|DERE	LOC108022338|XP_016946689.1|DBIA
OG0007973	LOC6543067|XP_026835015.1|DERE	LOC108033806|XP_016963913.1|DBIA
OG0007974	LOC6550998|XP_001978314.1|DERE	LOC108036138|XP_016967617.1|DBIA
OG0007975	LOC6552836|XP_001978981.2|DERE	LOC108027211|XP_016954022.1|DBIA
OG0007976	LOC6549712|XP_026838303.1|DERE	LOC108024234|XP_016949595.1|DBIA
OG0007977	LOC6542717|XP_001970237.1|DERE	LOC108036765|XP_016968593.1|DBIA
OG0007978	LOC6540943|XP_026834704.1|DERE	LOC108027677|XP_016954712.1|DBIA
OG0007979	LOC6548961|XP_001974193.3|DERE	LOC108032728|XP_016962197.1|DBIA
OG0007980	LOC6549128|XP_026836166.1|DERE	LOC108034146|XP_016964434.1|DBIA
OG0007981	LOC6550739|XP_001978054.1|DERE	LOC108033120|XP_016962818.1|DBIA
OG0007982	LOC6541351|XP_001969886.2|DERE	LOC108033728|XP_016963762.1|DBIA
OG0007983	LOC6549144|XP_001974397.1|DERE	LOC108034109|XP_016964376.1|DBIA
OG0007984	LOC6549199|XP_001974238.1|DERE	LOC108032579|XP_016961971.1|DBIA
OG0007985	LOC26526201|XP_015015469.1|DERE	LOC108025963|XP_016952145.1|DBIA
OG0007986	LOC6542479|XP_001969739.1|DERE	LOC108033808|XP_016963917.1|DBIA
OG0007987	LOC6542789|XP_001968459.1|DERE	LOC108027857|XP_016954946.1|DBIA
OG0007988	LOC6548909|XP_026835695.1|DERE	LOC108032766|XP_016962251.1|DBIA
OG0007989	LOC6541342|XP_001969417.1|DERE	LOC108035150|XP_016966086.1|DBIA
OG0007990	LOC6541909|XP_001969484.1|DERE	LOC108034183|XP_016964490.1|DBIA
OG0007991	LOC6541968|XP_026834350.1|DERE	LOC108029155|XP_016956779.1|DBIA
OG0007992	LOC6541186|XP_001969220.1|DERE	LOC108036788|XP_016968622.1|DBIA
OG0007993	LOC6554715|XP_015009121.1|DERE	LOC108023876|XP_016949045.1|DBIA
OG0007994	LOC6541433|XP_001969374.1|DERE	LOC108034020|XP_016964247.1|DBIA
OG0007995	LOC6540757|XP_026834439.1|DERE	LOC108032598|XP_016962002.1|DBIA
OG0007996	LOC6550465|XP_015011138.1|DERE	LOC108027578|XP_016954578.1|DBIA
OG0007997	LOC6546000|XP_001972812.1|DERE	LOC108035967|XP_016967273.1|DBIA
OG0007998	LOC6549345|XP_001974325.2|DERE	LOC108034042|XP_016964277.1|DBIA
OG0007999	LOC6542636|XP_001969923.1|DERE	LOC108034308|XP_016964667.1|DBIA
OG0008000	LOC6542798|XP_001969922.1|DERE	LOC108034273|XP_016964620.1|DBIA
OG0008001	LOC6541998|XP_001969717.1|DERE	LOC108034203|XP_016964523.1|DBIA
OG0008002	LOC6540801|XP_026834574.1|DERE	LOC108029099|XP_016956679.1|DBIA
OG0008003	LOC6543091|XP_001969715.2|DERE	LOC108033931|XP_016964098.1|DBIA
OG0008004	LOC6555800|XP_001982378.2|DERE	LOC108023511|XP_016948544.1|DBIA
OG0008005	LOC6551409|XP_015011046.1|DERE	LOC108025720|XP_016951768.1|DBIA
OG0008006	LOC6550474|XP_001977818.1|DERE	LOC108024048|XP_016949314.1|DBIA
OG0008007	LOC6550919|XP_001976886.1|DERE	LOC108021966|XP_016946291.1|DBIA
OG0008008	LOC6545086|XP_001973272.2|DERE	LOC108035915|XP_016967178.1|DBIA
OG0008009	LOC6550971|XP_001976848.1|DERE	LOC108021898|XP_016946205.1|DBIA
OG0008010	LOC6550541|XP_026837445.1|DERE	LOC108025797|XP_016951923.1|DBIA
OG0008011	LOC6546693|XP_001974509.1|DERE	LOC108026751|XP_016953366.1|DBIA
OG0008012	LOC6547205|XP_015011574.1|DERE	LOC108036182|XP_016967661.1|DBIA
OG0008013	LOC6547385|XP_001974841.2|DERE	LOC108026923|XP_016953623.1|DBIA
OG0008014	LOC6552180|XP_001978834.1|DERE	LOC108024987|XP_016950730.1|DBIA
OG0008015	LOC6543814|XP_001972362.1|DERE	LOC108028590|XP_016955992.1|DBIA
OG0008016	LOC6544241|XP_001972364.1|DERE	LOC108028592|XP_016955995.1|DBIA
OG0008017	LOC6550189|XP_001978328.2|DERE	LOC108028792|XP_016956301.1|DBIA
OG0008018	LOC6555736|XP_026838948.1|DERE	LOC108023190|XP_016947922.1|DBIA
OG0008019	LOC6550477|XP_001977821.1|DERE	LOC108024008|XP_016949241.1|DBIA
OG0008020	LOC6553954|XP_001979464.1|DERE	LOC108031542|XP_016960568.1|DBIA
OG0008021	LOC6549762|XP_026837706.1|DERE	LOC108025678|XP_016951704.1|DBIA
OG0008022	LOC6555085|XP_001981601.1|DERE	LOC108025235|XP_016951071.1|DBIA
OG0008023	LOC6555572|XP_001982489.1|DERE	LOC108023667|XP_016948778.1|DBIA
OG0008024	LOC6555573|XP_026838964.1|DERE	LOC108023708|XP_016948826.1|DBIA
OG0008025	LOC6555739|XP_001982508.1|DERE	LOC108023192|XP_016947932.1|DBIA
OG0008026	LOC6551608|XP_001977133.1|DERE	LOC108023297|XP_016948087.1|DBIA
OG0008027	LOC6551276|XP_026837256.1|DERE	LOC108021981|XP_016946310.1|DBIA
OG0008028	LOC6551929|XP_001979673.1|DERE	LOC108024223|XP_016949586.1|DBIA
OG0008029	LOC6554843|XP_001982007.1|DERE	LOC108026371|XP_016952780.1|DBIA
OG0008030	LOC6551755|XP_001978858.1|DERE	LOC108032920|XP_016962475.1|DBIA
OG0008031	LOC6541113|XP_001968489.1|DERE	LOC108027860|XP_016954950.1|DBIA
OG0008032	LOC6554736|XP_001981071.2|DERE	LOC108023884|XP_016949057.1|DBIA
OG0008033	LOC6554019|XP_015010078.1|DERE	LOC108026280|XP_016952634.1|DBIA
OG0008034	LOC6553868|XP_026835581.1|DERE	LOC108031732|XP_016960900.1|DBIA
OG0008035	LOC6550596|XP_001978173.2|DERE	LOC108025940|XP_016952127.1|DBIA
OG0008036	LOC6554730|XP_001981793.1|DERE	LOC108026120|XP_016952312.1|DBIA
OG0008037	LOC6554820|XP_026831856.1|DERE	LOC108026116|XP_016952305.1|DBIA
OG0008038	LOC6550984|XP_001976917.1|DERE	LOC108021943|XP_016946260.1|DBIA
OG0008039	LOC6553601|XP_026838472.1|DERE	LOC108031567|XP_016960614.1|DBIA
OG0008040	LOC6554567|XP_001981056.1|DERE	LOC108023871|XP_016949039.1|DBIA
OG0008041	LOC6551175|XP_026838764.1|DERE	LOC108025700|XP_016951725.1|DBIA
OG0008042	LOC6553701|XP_001980407.1|DERE	LOC108027424|XP_016954361.1|DBIA
OG0008043	LOC6555529|XP_015008722.1|DERE	LOC108023598|XP_016948694.1|DBIA
OG0008044	LOC6550757|XP_026837642.1|DERE	LOC108024120|XP_016949390.1|DBIA
OG0008045	LOC6550901|XP_001976809.1|DERE	LOC108025948|XP_016952135.1|DBIA
OG0008046	LOC6553754|XP_001979414.1|DERE	LOC108032011|XP_016961300.1|DBIA
OG0008047	LOC6553493|XP_015010388.1|DERE	LOC108027297|XP_016954178.1|DBIA
OG0008048	LOC6553752|XP_001979412.1|DERE	LOC108031705|XP_016960857.1|DBIA
OG0008049	LOC6553494|XP_001979334.3|DERE	LOC108027294|XP_016954175.1|DBIA
OG0008050	LOC6554664|XP_026836916.1|DERE	LOC108026292|XP_016952648.1|DBIA
OG0008051	LOC6553746|XP_001980364.1|DERE	LOC108031667|XP_016960796.1|DBIA
OG0008052	LOC6553271|XP_001980130.1|DERE	LOC108026258|XP_016952601.1|DBIA
OG0008053	LOC6544509|XP_001973793.1|DERE	LOC108036888|XP_016968756.1|DBIA
OG0008054	LOC6555673|XP_026838910.1|DERE	LOC108023615|XP_016948710.1|DBIA
OG0008055	LOC6551427|XP_001977134.2|DERE	LOC108023672|XP_016948783.1|DBIA
OG0008056	LOC6555631|XP_026838888.1|DERE	LOC108023219|XP_016947978.1|DBIA
OG0008057	LOC6552736|XP_001978955.2|DERE	LOC108027029|XP_016953714.1|DBIA
OG0008058	LOC6552529|XP_001979921.1|DERE	LOC108024595|XP_016950092.1|DBIA
OG0008059	LOC6552688|XP_001978951.1|DERE	LOC108027398|XP_016954325.1|DBIA
OG0008060	LOC6551825|XP_001980586.1|DERE	LOC108024513|XP_016949950.1|DBIA
OG0008061	LOC6551634|XP_001978582.1|DERE	LOC108023801|XP_016948931.1|DBIA
OG0008062	LOC6550801|XP_001978092.1|DERE	LOC108026633|XP_016953147.1|DBIA
OG0008063	LOC6553702|XP_001980408.1|DERE	LOC108027425|XP_016954362.1|DBIA
OG0008064	LOC6550510|XP_026837658.1|DERE	LOC108025732|XP_016951800.1|DBIA
OG0008065	LOC6551539|XP_001978451.1|DERE	LOC108023762|XP_016948892.1|DBIA
OG0008066	LOC6549835|XP_026838384.1|DERE	LOC108028880|XP_016956377.1|DBIA
OG0008067	LOC6551354|XP_026838753.1|DERE	LOC108025766|XP_016951850.1|DBIA
OG0008068	LOC6551351|XP_001977054.1|DERE	LOC108025925|XP_016952105.1|DBIA
OG0008069	LOC6553100|XP_001980055.1|DERE	LOC108026010|XP_016952190.1|DBIA
OG0008070	LOC6553751|XP_015009654.1|DERE	LOC108031706|XP_016960858.1|DBIA
OG0008071	LOC6551714|XP_001978521.2|DERE	LOC108032573|XP_016961966.1|DBIA
OG0008072	LOC6550387|XP_001977769.1|DERE	LOC108024191|XP_016949526.1|DBIA
OG0008073	LOC6549704|XP_001977446.1|DERE	LOC108033196|XP_016962931.1|DBIA
OG0008074	LOC6549700|XP_001977442.1|DERE	LOC108033175|XP_016962901.1|DBIA
OG0008075	LOC6547984|XP_026836575.1|DERE	LOC108022151|XP_016946482.1|DBIA
OG0008076	LOC6555501|XP_001982626.2|DERE	LOC108023434|XP_016948412.1|DBIA
OG0008077	LOC6551919|XP_001978854.1|DERE	LOC108032941|XP_016962504.1|DBIA
OG0008078	LOC6551335|XP_026837864.1|DERE	LOC108033155|XP_016962871.1|DBIA
OG0008079	LOC6550804|XP_001978095.1|DERE	LOC108026671|XP_016953211.1|DBIA
OG0008080	LOC6555504|XP_001982629.1|DERE	LOC108023657|XP_016948765.1|DBIA
OG0008081	LOC6555626|XP_001982604.2|DERE	LOC108023468|XP_016948474.1|DBIA
OG0008082	LOC6554647|XP_026835314.1|DERE	LOC108025169|XP_016950936.1|DBIA
OG0008083	LOC6552549|XP_001978959.2|DERE	LOC108027205|XP_016954003.1|DBIA
OG0008084	LOC6556112|XP_001982971.1|DERE	LOC108032023|XP_016961322.1|DBIA
OG0008085	LOC6554205|XP_026839761.1|DERE	LOC108025179|XP_016950976.1|DBIA
OG0008086	LOC6552547|XP_026831758.1|DERE	LOC108027202|XP_016953998.1|DBIA
OG0008087	LOC6550822|XP_026837866.1|DERE	LOC108024012|XP_016949259.1|DBIA
OG0008088	LOC6550589|XP_001976747.1|DERE	LOC108025615|XP_016951637.1|DBIA
OG0008089	LOC6545582|XP_001971116.1|DERE	LOC108029611|XP_016957486.1|DBIA
OG0008090	LOC6555791|XP_001982461.1|DERE	LOC108024176|XP_016949489.1|DBIA
OG0008091	LOC6554998|XP_026839601.1|DERE	LOC108026154|XP_016952378.1|DBIA
OG0008092	LOC6553948|XP_026831850.1|DERE	LOC108031523|XP_016960535.1|DBIA
OG0008093	LOC6550057|XP_026837450.1|DERE	LOC108023475|XP_016948486.1|DBIA
OG0008094	LOC6542660|XP_001969790.1|DERE	LOC108034137|XP_016964415.1|DBIA
OG0008095	LOC6553821|XP_001980516.2|DERE	LOC108025379|XP_016951340.1|DBIA
OG0008096	LOC6555804|XP_001982413.1|DERE	LOC108024218|XP_016949572.1|DBIA
OG0008097	LOC6549716|XP_001977407.1|DERE	LOC108023582|XP_016948667.1|DBIA
OG0008098	LOC6545922|XP_001972735.2|DERE	LOC108035692|XP_016966900.1|DBIA
OG0008099	LOC6544546|XP_001973468.1|DERE	LOC108028774|XP_016956241.1|DBIA
OG0008100	LOC6554675|XP_026832105.1|DERE	LOC108031590|XP_016960648.1|DBIA
OG0008101	LOC6550579|XP_001978180.2|DERE	LOC108023971|XP_016949183.1|DBIA
OG0008102	LOC26526208|XP_026832865.1|DERE	LOC108026174|XP_016952437.1|DBIA
OG0008103	LOC6550302|XP_001977756.1|DERE	LOC108024166|XP_016949470.1|DBIA
OG0008104	LOC6544530|XP_001973100.1|DERE	LOC108030567|XP_016958956.1|DBIA
OG0008105	LOC6552868|XP_026839823.1|DERE	LOC108031680|XP_016960812.1|DBIA
OG0008106	LOC6544257|XP_001973772.1|DERE	LOC108030840|XP_016959461.1|DBIA
OG0008107	LOC6553823|XP_026831578.1|DERE	LOC108025509|XP_016951520.1|DBIA
OG0008108	LOC6555670|XP_001982375.1|DERE	LOC108023613|XP_016948709.1|DBIA
OG0008109	LOC6550922|XP_001976889.1|DERE	LOC108021975|XP_016946305.1|DBIA
OG0008110	LOC6551492|XP_001977187.1|DERE	LOC108025608|XP_016951632.1|DBIA
OG0008111	LOC6555509|XP_001982397.1|DERE	LOC108023733|XP_016948860.1|DBIA
OG0008112	LOC6555556|XP_001982581.3|DERE	LOC108023277|XP_016948052.1|DBIA
OG0008113	LOC6551240|XP_001978332.1|DERE	LOC108036447|XP_016968084.1|DBIA
OG0008114	LOC6551239|XP_001978331.1|DERE	LOC108036439|XP_016968070.1|DBIA
OG0008115	LOC6550526|XP_026838284.1|DERE	LOC108033061|XP_016962699.1|DBIA
OG0008116	LOC6550523|XP_026837333.1|DERE	LOC108033097|XP_016962782.1|DBIA
OG0008117	LOC6550457|XP_026837400.1|DERE	LOC108023974|XP_016949187.1|DBIA
OG0008118	LOC6555781|XP_001982399.1|DERE	LOC108023268|XP_016948041.1|DBIA
OG0008119	LOC6550497|XP_001977812.1|DERE	LOC108024161|XP_016949462.1|DBIA
OG0008120	LOC6551522|XP_001977165.3|DERE	LOC108025893|XP_016952064.1|DBIA
OG0008121	LOC6546800|XP_001975894.2|DERE	LOC108029768|XP_016957766.1|DBIA
OG0008122	LOC6551487|XP_026837954.1|DERE	LOC108023409|XP_016948356.1|DBIA
OG0008123	LOC6551286|XP_001978430.1|DERE	LOC108033177|XP_016962904.1|DBIA
OG0008124	LOC6555756|XP_026838096.1|DERE	LOC108023618|XP_016948714.1|DBIA
OG0008125	LOC6550916|XP_001976883.1|DERE	LOC108021957|XP_016946276.1|DBIA
OG0008126	LOC6551250|XP_001978438.1|DERE	LOC108023766|XP_016948896.1|DBIA
OG0008127	LOC6551596|XP_026838029.1|DERE	LOC108023421|XP_016948395.1|DBIA
OG0008128	LOC6550749|XP_001978046.1|DERE	LOC108033228|XP_016962984.1|DBIA
OG0008129	LOC6551248|XP_001978436.1|DERE	LOC108023699|XP_016948816.1|DBIA
OG0008130	LOC6550373|XP_001977854.1|DERE	LOC108024744|XP_016950333.1|DBIA
OG0008131	LOC6555549|XP_026838903.1|DERE	LOC108023716|XP_016948836.1|DBIA
OG0008132	LOC6554830|XP_001982003.1|DERE	LOC108026307|XP_016952680.1|DBIA
OG0008133	LOC6551038|XP_001978305.1|DERE	LOC108033129|XP_016962841.1|DBIA
OG0008134	LOC6551251|XP_001978439.1|DERE	LOC108023604|XP_016948699.1|DBIA
OG0008135	LOC6552680|XP_001980919.1|DERE	LOC108031704|XP_016960854.1|DBIA
OG0008136	LOC6543437|XP_001968713.2|DERE	LOC108027921|XP_016955034.1|DBIA
OG0008137	LOC6551277|XP_001976896.3|DERE	LOC108021936|XP_016946251.1|DBIA
OG0008138	LOC26526986|XP_015014376.1|DERE	LOC108034549|XP_016964965.1|DBIA
OG0008139	LOC6549483|XP_001975767.1|DERE	LOC108029510|XP_016957296.1|DBIA
OG0008140	LOC6550915|XP_026838031.1|DERE	LOC108021958|XP_016946277.1|DBIA
OG0008141	LOC6551696|XP_001977157.1|DERE	LOC108032463|XP_016961780.1|DBIA
OG0008142	LOC6550433|XP_001977793.2|DERE	LOC108024239|XP_016949609.1|DBIA
OG0008143	LOC6550601|XP_001978023.1|DERE	LOC108025908|XP_016952081.1|DBIA
OG0008144	LOC6546649|XP_001975858.1|DERE	LOC108029638|XP_016957530.1|DBIA
OG0008145	LOC6551151|XP_026837508.1|DERE	LOC108036069|XP_016967507.1|DBIA
OG0008146	LOC6551681|XP_001978530.1|DERE	LOC108022030|XP_016946364.1|DBIA
OG0008147	LOC6551679|XP_026838382.1|DERE	LOC108022024|XP_016946358.1|DBIA
OG0008148	LOC6551333|XP_026837332.1|DERE	LOC108033058|XP_016962692.1|DBIA
OG0008149	LOC6551528|XP_026837669.1|DERE	LOC108023508|XP_016948537.1|DBIA
OG0008150	LOC6551524|XP_001977167.1|DERE	LOC108025834|XP_016951981.1|DBIA
OG0008151	LOC6550196|XP_026838279.1|DERE	LOC108023357|XP_016948221.1|DBIA
OG0008152	LOC6555665|XP_026838245.1|DERE	LOC108023516|XP_016948551.1|DBIA
OG0008153	LOC6548505|XP_001976654.1|DERE	LOC108022925|XP_016947626.1|DBIA
OG0008155	LOC26527107|XP_015014400.1|DERE	LOC108030629|XP_016959122.1|DBIA
OG0008156	LOC6554740|XP_001981075.1|DERE	LOC108023885|XP_016949058.1|DBIA
OG0008157	LOC6552026|XP_001980672.2|DERE	LOC108032090|XP_016961405.1|DBIA
OG0008158	LOC6550493|XP_001977938.1|DERE	LOC108033138|XP_016962850.1|DBIA
OG0008159	LOC26526073|XP_015014214.1|DERE	LOC108028193|XP_016955342.1|DBIA
OG0008160	LOC6547429|XP_001974808.2|DERE	LOC108026732|XP_016953333.1|DBIA
OG0008161	LOC6545430|XP_001971016.1|DERE	LOC108028054|XP_016955185.1|DBIA
OG0008162	LOC6549780|XP_001977311.1|DERE	LOC108023505|XP_016948533.1|DBIA
OG0008163	LOC6544638|XP_001972028.2|DERE	LOC108028338|XP_016955578.1|DBIA
OG0008164	LOC6549982|XP_026837285.1|DERE	LOC108036171|XP_016967649.1|DBIA
OG0008165	LOC6555595|XP_001982647.1|DERE	LOC108023654|XP_016948763.1|DBIA
OG0008166	LOC6551143|XP_001978289.1|DERE	LOC108036491|XP_016968175.1|DBIA
OG0008167	LOC6551146|XP_001978355.2|DERE	LOC108029802|XP_016957822.1|DBIA
OG0008168	LOC6551148|XP_001978357.1|DERE	LOC108027707|XP_016954781.1|DBIA
OG0008169	LOC6555643|XP_001982434.1|DERE	LOC108024152|XP_016949444.1|DBIA
OG0008170	LOC6549109|XP_001975574.1|DERE	LOC108023009|XP_016947731.1|DBIA
OG0008171	LOC6551640|XP_001978588.1|DERE	LOC108028863|XP_016956341.1|DBIA
OG0008172	LOC6553491|XP_026839767.1|DERE	LOC108027399|XP_016954326.1|DBIA
OG0008173	LOC26527100|XP_015012910.1|DERE	LOC108033658|XP_016963583.1|DBIA
OG0008174	LOC6549424|XP_001975704.1|DERE	LOC108029545|XP_016957347.1|DBIA
OG0008175	LOC6549814|XP_001977337.2|DERE	LOC108023499|XP_016948523.1|DBIA
OG0008176	LOC6555550|XP_001982414.2|DERE	LOC108024254|XP_016949630.1|DBIA
OG0008177	LOC6550960|XP_001976989.1|DERE	LOC108024207|XP_016949549.1|DBIA
OG0008178	LOC6549994|XP_001977460.1|DERE	LOC108033171|XP_016962893.1|DBIA
OG0008179	LOC6550777|XP_001978074.1|DERE	LOC108033214|XP_016962958.1|DBIA
OG0008180	LOC6555790|XP_001982460.1|DERE	LOC108024227|XP_016949588.1|DBIA
OG0008181	LOC6555789|XP_001982459.1|DERE	LOC108024228|XP_016949589.1|DBIA
OG0008182	LOC6542354|XP_001970406.1|DERE	LOC108029549|XP_016957356.1|DBIA
OG0008183	LOC6548295|XP_026836832.1|DERE	LOC108026890|XP_016953585.1|DBIA
OG0008184	LOC6542282|XP_026834942.1|DERE	LOC108033308|XP_016963070.1|DBIA
OG0008185	LOC6554380|XP_001981031.1|DERE	LOC108036893|XP_016968759.1|DBIA
OG0008186	LOC6548535|XP_001975375.1|DERE	LOC108036593|XP_016968342.1|DBIA
OG0008187	LOC26525974|XP_026835640.1|DERE	LOC108036596|XP_016968344.1|DBIA
OG0008188	LOC6541746|XP_026835350.1|DERE	LOC108027674|XP_016954707.1|DBIA
OG0008189	LOC6542196|XP_001969665.1|DERE	LOC108032780|XP_016962271.1|DBIA
OG0008190	LOC6545543|XP_001971108.1|DERE	LOC108029122|XP_016956730.1|DBIA
OG0008191	LOC6555741|XP_001982510.1|DERE	LOC108023196|XP_016947943.1|DBIA
OG0008192	LOC6550499|XP_026838354.1|DERE	LOC108024160|XP_016949460.1|DBIA
OG0008193	LOC6549885|XP_001978663.2|DERE	LOC108027622|XP_016954633.1|DBIA
OG0008194	LOC6543227|XP_026834678.1|DERE	LOC108029287|XP_016956975.1|DBIA
OG0008195	LOC6549508|XP_001975730.1|DERE	LOC108029413|XP_016957135.1|DBIA
OG0008196	LOC6547415|XP_001976278.1|DERE	LOC108026562|XP_016953001.1|DBIA
OG0008197	LOC6545699|XP_001972712.1|DERE	LOC108035679|XP_016966878.1|DBIA
OG0008198	LOC6555608|XP_001982443.3|DERE	LOC108024217|XP_016949570.1|DBIA
OG0008199	LOC6549816|XP_001977339.1|DERE	LOC108023500|XP_016948524.1|DBIA
OG0008200	LOC6547208|XP_001976157.1|DERE	LOC108036580|XP_016968320.1|DBIA
OG0008201	LOC6544368|XP_001972427.1|DERE	LOC108030627|XP_016959119.1|DBIA
OG0008202	LOC6556136|XP_026833705.1|DERE	LOC108030632|XP_016959126.1|DBIA
OG0008203	LOC6545680|XP_001971171.1|DERE	LOC108031248|XP_016959978.1|DBIA
OG0008204	LOC6551191|XP_001977025.1|DERE	LOC108036408|XP_016968020.1|DBIA
OG0008205	LOC6551369|XP_001977114.1|DERE	LOC108023669|XP_016948780.1|DBIA
OG0008206	LOC6544415|XP_001973159.1|DERE	LOC108030610|XP_016959091.1|DBIA
OG0008207	LOC6546119|XP_001973536.1|DERE	LOC108028836|XP_016956316.1|DBIA
OG0008208	LOC6548526|XP_026836867.1|DERE	LOC108036635|XP_016968398.1|DBIA
OG0008209	LOC6546471|XP_001971752.1|DERE	LOC108035577|XP_016966737.1|DBIA
OG0008210	LOC6545610|XP_001972674.1|DERE	LOC108034641|XP_016965068.1|DBIA
OG0008211	LOC6542217|XP_001969410.1|DERE	LOC108035035|XP_016965873.1|DBIA
OG0008212	LOC6545576|XP_001973354.1|DERE	LOC108030894|XP_016959558.1|DBIA
OG0008213	LOC6555544|XP_001982405.1|DERE	LOC108023720|XP_016948842.1|DBIA
OG0008214	LOC6545313|XP_001972555.1|DERE	LOC108030532|XP_016958914.1|DBIA
OG0008215	LOC6550049|XP_001977515.1|DERE	LOC108033220|XP_016962972.1|DBIA
OG0008216	LOC6545754|XP_001973452.1|DERE	LOC108028336|XP_016955575.1|DBIA
OG0008217	LOC6550420|XP_001977805.1|DERE	LOC108024158|XP_016949459.1|DBIA
OG0008218	LOC6548520|XP_001975402.2|DERE	LOC108022712|XP_016947276.1|DBIA
OG0008219	LOC6549908|XP_026838508.1|DERE	LOC108023406|XP_016948350.1|DBIA
OG0008220	LOC6551410|XP_015010880.1|DERE	LOC108025760|XP_016951844.1|DBIA
OG0008221	LOC6549614|XP_026836060.1|DERE	LOC108033669|XP_016963599.1|DBIA
OG0008222	LOC6544106|XP_001973761.1|DERE	LOC108030811|XP_016959397.1|DBIA
OG0008223	LOC6545953|XP_015013105.1|DERE	LOC108030602|XP_016959076.1|DBIA
OG0008224	LOC6546300|XP_001973532.2|DERE	LOC108028320|XP_016955540.1|DBIA
OG0008225	LOC6551309|XP_001977097.1|DERE	LOC108036306|XP_016967808.1|DBIA
OG0008226	LOC6550948|XP_001976968.1|DERE	LOC108024213|XP_016949561.1|DBIA
OG0008227	LOC6554802|XP_001981580.2|DERE	LOC108025067|XP_016950813.1|DBIA
OG0008228	LOC6554538|XP_026831787.1|DERE	LOC108025273|XP_016951124.1|DBIA
OG0008229	LOC6552055|XP_015010048.1|DERE	LOC108025205|XP_016951026.1|DBIA
OG0008230	LOC6551938|XP_001979682.1|DERE	LOC108025197|XP_016950998.1|DBIA
OG0008232	LOC6545946|XP_026832523.1|DERE	LOC108035187|XP_016966158.1|DBIA
OG0008233	LOC6549100|XP_026836215.1|DERE	LOC108032647|XP_016962084.1|DBIA
OG0008234	LOC6548584|XP_001976698.1|DERE	LOC108023053|XP_016947789.1|DBIA
OG0008235	LOC6551389|XP_001977234.1|DERE	LOC108025724|XP_016951780.1|DBIA
OG0008236	LOC6542518|XP_001970810.1|DERE	LOC108023896|XP_016949072.1|DBIA
OG0008237	LOC6542117|XP_001970586.1|DERE	LOC108036573|XP_016968310.1|DBIA
