Orthogroup	DERE.longest_only	DGUA.longest_only
OG0009907	LOC6553442|XP_001979392.1|DERE	LOC117584948|XP_034130032.1|DGUA
OG0009909	LOC6554808|XP_001981586.1|DERE	LOC117583036|XP_034127088.1|DGUA
OG0009910	LOC6552789|XP_001981000.1|DERE	LOC117585458|XP_034130839.1|DGUA
OG0009911	LOC6547760|XP_001976382.1|DERE	LOC117592647|XP_034142482.1|DGUA
OG0009912	LOC6548948|XP_001974205.1|DERE	LOC117587871|XP_034134740.1|DGUA
OG0009913	LOC6541483|XP_001968478.1|DERE	LOC117584536|XP_034129379.1|DGUA
OG0009915	LOC6541499|XP_026834899.1|DERE	LOC117582220|XP_034125719.1|DGUA, LOC117582367|XP_034125916.1|DGUA
OG0009916	LOC6543443|XP_026835306.1|DERE	LOC117584325|XP_034129044.1|DGUA
OG0009919	LOC113563921|XP_026833146.1|DERE	LOC117579808|XP_034121779.1|DGUA
OG0009922	LOC6545548|XP_001973387.1|DERE	LOC117580479|XP_034122953.1|DGUA
OG0009927	LOC6555702|XP_001982479.2|DERE	LOC117590769|XP_034139606.1|DGUA
OG0009928	LOC6554468|XP_001981304.1|DERE	LOC117591476|XP_034140656.1|DGUA
OG0009930	LOC6550105|XP_001977596.1|DERE	LOC117580713|XP_034123266.1|DGUA
OG0009931	LOC6548199|XP_026837107.1|DERE	LOC117592639|XP_034142473.1|DGUA
OG0009932	LOC6542069|XP_001969132.1|DERE	LOC117578813|XP_034120454.1|DGUA
OG0009934	LOC6544673|XP_001972010.1|DERE	LOC117579621|XP_034121468.1|DGUA
OG0009937	LOC26526001|XP_026832218.1|DERE	LOC117585212|XP_034130486.1|DGUA
OG0009938	LOC6550070|XP_001977567.1|DERE	LOC117581263|XP_034124164.1|DGUA
OG0009941	LOC6542215|XP_001968813.1|DERE	LOC117584482|XP_034129298.1|DGUA
OG0009942	LOC6541325|XP_001969134.1|DERE	LOC117583190|XP_034127288.1|DGUA
OG0009943	LOC6543379|XP_001969887.1|DERE	LOC117584283|XP_034128993.1|DGUA
OG0009944	LOC6555701|XP_001982478.1|DERE	LOC117590766|XP_034139603.1|DGUA
OG0009945	LOC6551413|XP_001977199.1|DERE	LOC117590854|XP_034139742.1|DGUA
OG0009946	LOC26526728|XP_015010516.1|DERE	LOC117586513|XP_034132534.1|DGUA
OG0009947	LOC6545195|XP_026833294.1|DERE	LOC117580054|XP_034122182.1|DGUA
OG0009948	LOC6555749|XP_001982452.1|DERE	LOC117590749|XP_034139549.1|DGUA
OG0009949	LOC6552376|XP_001978887.2|DERE	LOC117586353|XP_034132261.1|DGUA
OG0009950	LOC6553967|XP_001980525.1|DERE	LOC117590177|XP_034138463.1|DGUA
OG0009951	LOC6553851|XP_015009674.1|DERE	LOC117586048|XP_034131783.1|DGUA
OG0009953	LOC6554577|XP_001981765.2|DERE	LOC117585725|XP_034131254.1|DGUA
OG0009954	LOC6553791|XP_001980490.1|DERE	LOC117586749|XP_034132946.1|DGUA
OG0009955	LOC6546597|XP_026835952.1|DERE	LOC117592268|XP_034141818.1|DGUA
OG0009956	LOC6550964|XP_001976993.1|DERE	LOC117591159|XP_034140171.1|DGUA
OG0009957	LOC6554368|XP_001981258.1|DERE	LOC117582860|XP_034126821.1|DGUA
OG0009958	LOC6555079|XP_001981595.1|DERE	LOC117583727|XP_034128134.1|DGUA
OG0009960	LOC6552089|XP_001978800.1|DERE	LOC117590193|XP_034138514.1|DGUA
OG0009961	LOC6552070|XP_001978790.1|DERE	LOC117589999|XP_034138172.1|DGUA
OG0009962	LOC6553587|XP_026839503.1|DERE	LOC117589593|XP_034137550.1|DGUA
OG0009963	LOC6555195|XP_026838830.1|DERE	LOC117589922|XP_034138096.1|DGUA
OG0009964	LOC6554344|XP_001982108.1|DERE	LOC117583356|XP_034127517.1|DGUA
OG0009965	LOC6555245|XP_001981190.2|DERE	LOC117583408|XP_034127585.1|DGUA
OG0009966	LOC6549401|XP_026835876.1|DERE	LOC117582388|XP_034125954.1|DGUA
OG0009968	LOC6543364|XP_001968158.1|DERE	LOC117582653|XP_034126446.1|DGUA, LOC117582516|XP_034126203.1|DGUA
OG0009969	LOC6547229|XP_001976242.1|DERE	LOC117584056|XP_034128688.1|DGUA
OG0009970	LOC6549239|XP_001974346.1|DERE	LOC117582131|XP_034125606.1|DGUA
OG0009971	LOC6549559|XP_001974477.1|DERE	LOC117584562|XP_034129415.1|DGUA
OG0009973	LOC6542068|XP_001970514.1|DERE	LOC117584754|XP_034129739.1|DGUA
OG0009974	LOC6549052|XP_001974036.1|DERE	LOC117587979|XP_034134878.1|DGUA
OG0009975	LOC6540837|XP_001968822.2|DERE	LOC117587840|XP_034134696.1|DGUA
OG0009976	LOC6540851|XP_001970036.1|DERE	LOC117588061|XP_034135011.1|DGUA
OG0009977	LOC6542844|XP_026834335.1|DERE	LOC117587526|XP_034134218.1|DGUA
OG0009978	LOC6541910|XP_001969398.1|DERE	LOC117587528|XP_034134221.1|DGUA
OG0009979	LOC6541283|XP_001969655.1|DERE	LOC117587991|XP_034134896.1|DGUA
OG0009980	LOC6548502|XP_001976651.2|DERE	LOC117590988|XP_034139958.1|DGUA
OG0009981	LOC6546964|XP_001974606.1|DERE	LOC117581604|XP_034124860.1|DGUA
OG0009982	LOC6546966|XP_001974608.2|DERE	LOC117592448|XP_034142103.1|DGUA
OG0009984	LOC6546802|XP_001975896.1|DERE	LOC117592136|XP_034141576.1|DGUA
OG0009985	LOC26527039|XP_015015593.1|DERE	LOC117592475|XP_034142207.1|DGUA
OG0009987	LOC6547477|XP_001976273.1|DERE	LOC117592086|XP_034141492.1|DGUA
OG0009988	LOC6547476|XP_001976272.3|DERE	LOC117592089|XP_034141496.1|DGUA
OG0009989	LOC6548196|XP_001975079.1|DERE	LOC117592635|XP_034142468.1|DGUA
OG0009990	LOC6547586|XP_001974901.1|DERE	LOC117583618|XP_034127958.1|DGUA
OG0009991	LOC6549170|XP_001975620.3|DERE	LOC117592441|XP_034142087.1|DGUA
OG0009992	LOC6550697|XP_001978111.1|DERE	LOC117580986|XP_034123673.1|DGUA
OG0009993	LOC6550549|XP_026837671.1|DERE	LOC117588383|XP_034135498.1|DGUA
OG0009994	LOC6550991|XP_001976867.1|DERE	LOC117590492|XP_034139045.1|DGUA
OG0009995	LOC6551214|XP_001978387.1|DERE	LOC117580923|XP_034123578.1|DGUA
OG0009996	LOC6550242|XP_001977917.1|DERE	LOC117590763|XP_034139600.1|DGUA
OG0009997	LOC6549852|XP_001977358.2|DERE	LOC117588509|XP_034135721.1|DGUA
OG0009998	LOC6551258|XP_001977072.1|DERE	LOC117590525|XP_034139133.1|DGUA
OG0009999	LOC6551630|XP_001978560.1|DERE	LOC117580820|XP_034123431.1|DGUA
OG0010000	LOC6549862|XP_001977392.1|DERE	LOC117590382|XP_034138848.1|DGUA
OG0010001	LOC6551221|XP_001978394.1|DERE	LOC117588424|XP_034135595.1|DGUA
OG0010002	LOC26526159|XP_015014233.2|DERE	LOC117589007|XP_034136516.1|DGUA
OG0010003	LOC6542072|XP_026834177.1|DERE	LOC117583963|XP_034128554.1|DGUA
OG0010004	LOC6551490|XP_001978474.2|DERE	LOC117581089|XP_034123866.1|DGUA
OG0010005	LOC6545437|XP_001972126.2|DERE	LOC117588745|XP_034136113.1|DGUA
OG0010006	LOC6550144|XP_001977541.1|DERE	LOC117581359|XP_034124382.1|DGUA
OG0010007	LOC6550425|XP_001977039.1|DERE	LOC117581494|XP_034124633.1|DGUA
OG0010008	LOC6550133|XP_001977662.1|DERE	LOC117588561|XP_034135839.1|DGUA
OG0010009	LOC6548942|XP_001974220.1|DERE	LOC117587966|XP_034134866.1|DGUA
OG0010010	LOC6549788|XP_026837728.1|DERE	LOC117588457|XP_034135634.1|DGUA
OG0010011	LOC6551272|XP_001976891.3|DERE	LOC117580917|XP_034123572.1|DGUA
OG0010012	LOC6550231|XP_001978199.2|DERE	LOC117588604|XP_034135904.1|DGUA
OG0010013	LOC6551675|XP_001977178.3|DERE	LOC117591292|XP_034140383.1|DGUA
OG0010014	LOC6551462|XP_001977253.1|DERE	LOC117588585|XP_034135882.1|DGUA
OG0010015	LOC6551511|XP_015011030.1|DERE	LOC117591293|XP_034140384.1|DGUA
OG0010016	LOC6551174|XP_001977049.1|DERE	LOC117590367|XP_034138805.1|DGUA
OG0010017	LOC6551674|XP_001977177.1|DERE	LOC117591291|XP_034140380.1|DGUA
OG0010018	LOC6555496|XP_001982621.1|DERE	LOC117580880|XP_034123522.1|DGUA
OG0010019	LOC6550625|XP_001978164.2|DERE	LOC117590218|XP_034138575.1|DGUA
OG0010020	LOC6549905|XP_001977381.2|DERE	LOC117590275|XP_034138651.1|DGUA
OG0010021	LOC6550012|XP_001977478.1|DERE	LOC117590949|XP_034139889.1|DGUA
OG0010022	LOC6549930|XP_001978678.2|DERE	LOC117581343|XP_034124361.1|DGUA
OG0010023	LOC6555644|XP_001982386.2|DERE	LOC117590478|XP_034139027.1|DGUA
OG0010024	LOC6555553|XP_001982385.1|DERE	LOC117590486|XP_034139034.1|DGUA
OG0010025	LOC6555678|XP_026837525.1|DERE	LOC117590497|XP_034139050.1|DGUA
OG0010026	LOC6551131|XP_001978245.1|DERE	LOC117588442|XP_034135616.1|DGUA
OG0010027	LOC6549672|XP_001977431.1|DERE	LOC117581530|XP_034124729.1|DGUA
OG0010028	LOC6551618|XP_026838825.1|DERE	LOC117591432|XP_034140587.1|DGUA
OG0010029	LOC6550403|XP_001977850.1|DERE	LOC117580869|XP_034123509.1|DGUA
OG0010030	LOC6551013|XP_001978264.1|DERE	LOC117588364|XP_034135471.1|DGUA
OG0010031	LOC6551028|XP_026837865.1|DERE	LOC117588360|XP_034135466.1|DGUA
OG0010032	LOC6541673|XP_001968973.2|DERE	LOC117584193|XP_034128852.1|DGUA
OG0010033	LOC6549758|XP_001976777.2|DERE	LOC117590441|XP_034138952.1|DGUA
OG0010034	LOC6550322|XP_001976770.1|DERE	LOC117590271|XP_034138647.1|DGUA
OG0010035	LOC6550688|XP_001976766.1|DERE	LOC117590251|XP_034138614.1|DGUA
OG0010036	LOC6550686|XP_001976764.3|DERE	LOC117590236|XP_034138599.1|DGUA
OG0010037	LOC6550685|XP_001976763.1|DERE	LOC117590282|XP_034138659.1|DGUA
OG0010038	LOC6551115|XP_026837785.1|DERE	LOC117590508|XP_034139086.1|DGUA
OG0010040	LOC6541135|XP_001970066.1|DERE	LOC117587859|XP_034134716.1|DGUA
OG0010041	LOC6550845|XP_015010925.2|DERE	LOC117580846|XP_034123483.1|DGUA
OG0010042	LOC6551571|XP_001977292.1|DERE	LOC117580778|XP_034123365.1|DGUA
OG0010043	LOC6551569|XP_001977290.1|DERE	LOC117580780|XP_034123367.1|DGUA
OG0010044	LOC6555537|XP_026838362.1|DERE	LOC117581648|XP_034124914.1|DGUA
OG0010045	LOC6550181|XP_001977886.1|DERE	LOC117580790|XP_034123377.1|DGUA
OG0010046	LOC6550180|XP_001977885.1|DERE	LOC117580791|XP_034123378.1|DGUA
OG0010047	LOC6550869|XP_001978229.1|DERE	LOC117590845|XP_034139733.1|DGUA
OG0010048	LOC6550573|XP_015010688.1|DERE	LOC117581650|XP_034124916.1|DGUA
OG0010049	LOC6550748|XP_001978045.1|DERE	LOC117591412|XP_034140557.1|DGUA
OG0010050	LOC6550747|XP_001978044.1|DERE	LOC117591405|XP_034140548.1|DGUA
OG0010051	LOC6551154|XP_001976855.1|DERE	LOC117590706|XP_034139495.1|DGUA
OG0010052	LOC26526136|XP_015011440.1|DERE	LOC117591190|XP_034140217.1|DGUA
OG0010053	LOC6551458|XP_001977249.1|DERE	LOC117581573|XP_034124813.1|DGUA
OG0010054	LOC6550337|XP_001977895.1|DERE	LOC117590524|XP_034139132.1|DGUA
OG0010055	LOC6550311|XP_001977899.1|DERE	LOC117590535|XP_034139147.1|DGUA
OG0010056	LOC6551307|XP_001977095.1|DERE	LOC117591420|XP_034140566.1|DGUA
OG0010057	LOC6555792|XP_001982462.1|DERE	LOC117590727|XP_034139526.1|DGUA
OG0010058	LOC6551055|XP_026838048.1|DERE	LOC117588669|XP_034136003.1|DGUA
OG0010059	LOC6551417|XP_001977203.1|DERE	LOC117590814|XP_034139673.1|DGUA
OG0010060	LOC6551180|XP_001978363.1|DERE	LOC117581142|XP_034123965.1|DGUA
OG0010061	LOC6543707|XP_001971914.1|DERE	LOC117579691|XP_034121572.1|DGUA
OG0010062	LOC6545120|XP_001972089.1|DERE	LOC117587352|XP_034133883.1|DGUA
OG0010064	LOC6543611|XP_001972942.1|DERE	LOC117588838|XP_034136222.1|DGUA
OG0010065	LOC26526035|XP_015014209.1|DERE	LOC117579284|XP_034120972.1|DGUA
OG0010066	LOC6545974|XP_001971184.1|DERE	LOC117579234|XP_034120906.1|DGUA
OG0010067	LOC6546523|XP_001971276.2|DERE	LOC117588915|XP_034136379.1|DGUA
OG0010068	LOC6546491|XP_026833180.1|DERE	LOC117586853|XP_034133039.1|DGUA
OG0010069	LOC6546027|XP_001971212.1|DERE	LOC117587033|XP_034133350.1|DGUA
OG0010070	LOC26526652|XP_015014322.1|DERE	LOC117579241|XP_034120914.1|DGUA
OG0010071	LOC6546324|XP_001972936.2|DERE	LOC117589192|XP_034136810.1|DGUA
OG0010072	LOC6544040|XP_001971964.2|DERE	LOC117589035|XP_034136553.1|DGUA
OG0010073	LOC6543804|XP_026833525.1|DERE	LOC117589314|XP_034137003.1|DGUA
OG0010074	LOC113564539|XP_026838108.1|DERE	LOC117590816|XP_034139675.1|DGUA
OG0010075	LOC6544346|XP_001971716.1|DERE	LOC117579710|XP_034121594.1|DGUA
OG0010076	LOC6545309|XP_001972551.1|DERE	LOC117586902|XP_034133137.1|DGUA
OG0010077	LOC6544972|XP_001973239.1|DERE	LOC117588943|XP_034136413.1|DGUA
OG0010078	LOC6544971|XP_001973238.1|DERE	LOC117588963|XP_034136442.1|DGUA
OG0010079	LOC6545040|XP_001973222.2|DERE	LOC117588942|XP_034136411.1|DGUA
OG0010081	LOC26526084|XP_015014216.1|DERE	LOC117580028|XP_034122145.1|DGUA
OG0010082	LOC6546269|XP_001971765.1|DERE	LOC117589033|XP_034136552.1|DGUA
OG0010083	LOC6545916|XP_001972729.1|DERE	LOC117579210|XP_034120870.1|DGUA
OG0010084	LOC6545743|XP_001972750.1|DERE	LOC117579932|XP_034121976.1|DGUA
OG0010085	LOC6544201|XP_026832208.1|DERE	LOC117580440|XP_034122887.1|DGUA
OG0010086	LOC6545919|XP_001972732.1|DERE	LOC117580420|XP_034122864.1|DGUA
OG0010087	LOC6545615|XP_015013950.1|DERE	LOC117580283|XP_034122647.1|DGUA
OG0010088	LOC6544126|XP_001973678.1|DERE	LOC117579153|XP_034120803.1|DGUA
OG0010089	LOC6544457|XP_001972395.1|DERE	LOC117580152|XP_034122357.1|DGUA
OG0010090	LOC6555847|XP_001982710.1|DERE	LOC117590634|XP_034139344.1|DGUA
OG0010091	LOC6548820|XP_001975605.1|DERE	LOC117583526|XP_034127764.1|DGUA
OG0010092	LOC26526262|XP_015014249.1|DERE	LOC117590152|XP_034138427.1|DGUA
OG0010093	LOC6546655|XP_001974498.1|DERE	LOC117592076|XP_034141479.1|DGUA
OG0010095	LOC26526623|XP_015009395.1|DERE	LOC117585655|XP_034131132.1|DGUA
OG0010096	LOC6551338|XP_001978414.1|DERE	LOC117588614|XP_034135914.1|DGUA
OG0010097	LOC6555642|XP_001982433.2|DERE	LOC117590695|XP_034139487.1|DGUA
OG0010098	LOC6540698|XP_001968868.1|DERE	LOC117587924|XP_034134802.1|DGUA
OG0010099	LOC6549347|XP_001974327.2|DERE	LOC117582049|XP_034125483.1|DGUA
OG0010100	LOC6544362|XP_001972000.3|DERE	LOC117580158|XP_034122367.1|DGUA
OG0010101	LOC6543685|XP_001973697.1|DERE	LOC117579791|XP_034121744.1|DGUA
OG0010102	LOC6544134|XP_001973686.3|DERE	LOC117579717|XP_034121602.1|DGUA
OG0010103	LOC6544125|XP_001973677.1|DERE	LOC117579151|XP_034120800.1|DGUA
OG0010104	LOC6545647|XP_001972167.2|DERE	LOC117579593|XP_034121418.1|DGUA
OG0010105	LOC6540685|XP_001970304.1|DERE	LOC117587835|XP_034134687.1|DGUA
OG0010106	LOC6546844|XP_001975946.1|DERE	LOC117590000|XP_034138178.1|DGUA
OG0010107	LOC6547805|XP_001976422.3|DERE	LOC117592429|XP_034142071.1|DGUA
OG0010108	LOC6546973|XP_015011885.1|DERE	LOC117592649|XP_034142484.1|DGUA
OG0010110	LOC6545281|XP_001972070.1|DERE	LOC117587435|XP_034134005.1|DGUA
OG0010111	LOC6555160|XP_001981416.2|DERE	LOC117589865|XP_034138025.1|DGUA
OG0010112	LOC6553201|XP_001980294.1|DERE	LOC117589610|XP_034137577.1|DGUA
OG0010113	LOC6550431|XP_026838739.1|DERE	LOC117580621|XP_034123090.1|DGUA
OG0010114	LOC6551202|XP_001976934.1|DERE	LOC117590487|XP_034139035.1|DGUA
OG0010115	LOC6551116|XP_001976940.1|DERE	LOC117590507|XP_034139084.1|DGUA, LOC117579195|XP_034120855.1|DGUA
OG0010116	LOC6551502|XP_001978573.1|DERE	LOC117581515|XP_034124698.1|DGUA, LOC117581518|XP_034124700.1|DGUA, LOC117580882|XP_034123525.1|DGUA
OG0010117	LOC6550178|XP_001977883.1|DERE	LOC117589177|XP_034136787.1|DGUA
OG0010118	LOC6550908|XP_001976823.1|DERE	LOC117588391|XP_034135534.1|DGUA
OG0010119	LOC6551588|XP_026838515.1|DERE	LOC117580942|XP_034123616.1|DGUA
OG0010120	LOC6549887|XP_001977364.1|DERE	LOC117590410|XP_034138899.1|DGUA
OG0010121	LOC6550276|XP_026837827.1|DERE	LOC117588435|XP_034135607.1|DGUA
OG0010122	LOC6550864|XP_001978224.1|DERE	LOC117591435|XP_034140588.1|DGUA, LOC117591436|XP_034140589.1|DGUA
OG0010123	LOC6550228|XP_001978196.2|DERE	LOC117588611|XP_034135912.1|DGUA
OG0010125	LOC6551718|XP_001977297.1|DERE	LOC117581172|XP_034124006.1|DGUA
OG0010126	LOC6540580|XP_001968898.1|DERE	LOC117590926|XP_034139854.1|DGUA
OG0010127	LOC6540841|XP_001969329.3|DERE	LOC117588105|XP_034135067.1|DGUA
OG0010128	LOC6543235|XP_026834712.1|DERE	LOC117587689|XP_034134472.1|DGUA
OG0010129	LOC6542083|XP_001969641.1|DERE	LOC117587762|XP_034134586.1|DGUA
OG0010130	LOC6541755|XP_001969262.1|DERE	LOC117588223|XP_034135260.1|DGUA
OG0010131	LOC6540661|XP_001968879.1|DERE	LOC117584617|XP_034129525.1|DGUA
OG0010132	LOC6549287|XP_001974249.3|DERE	LOC117587931|XP_034134809.1|DGUA
OG0010133	LOC6549288|XP_026836123.1|DERE	LOC117587888|XP_034134755.1|DGUA
OG0010134	LOC6541251|XP_001969337.1|DERE	LOC117587714|XP_034134510.1|DGUA
OG0010135	LOC6543368|XP_001968827.1|DERE	LOC117587952|XP_034134840.1|DGUA
OG0010136	LOC6540922|XP_001968824.1|DERE	LOC117587655|XP_034134437.1|DGUA
OG0010137	LOC6542245|XP_001969994.1|DERE	LOC117588073|XP_034135029.1|DGUA
OG0010138	LOC26526484|XP_015012810.1|DERE	LOC117588057|XP_034135005.1|DGUA
OG0010139	LOC6548827|XP_001974137.1|DERE	LOC117582576|XP_034126313.1|DGUA
OG0010140	LOC26526198|XP_026834216.1|DERE	LOC117581985|XP_034125367.1|DGUA
OG0010141	LOC6543224|XP_001969901.1|DERE	LOC117584316|XP_034129036.1|DGUA
OG0010142	LOC6543138|XP_001968287.1|DERE	LOC117581932|XP_034125303.1|DGUA
OG0010143	LOC6541639|XP_026834814.1|DERE	LOC117591617|XP_034140820.1|DGUA, LOC117584239|XP_034128926.1|DGUA
OG0010144	LOC6549250|XP_001974435.2|DERE	LOC117582202|XP_034125701.1|DGUA
OG0010145	LOC6542779|XP_001968818.1|DERE	LOC117584401|XP_034129155.1|DGUA
OG0010146	LOC6548799|XP_026836919.1|DERE	LOC117584853|XP_034129884.1|DGUA
OG0010147	LOC6542343|XP_001968635.1|DERE	LOC117582183|XP_034125678.1|DGUA
OG0010148	LOC6547579|XP_026835725.1|DERE	LOC117582660|XP_034126464.1|DGUA
OG0010149	LOC6542379|XP_001968327.2|DERE	LOC117582368|XP_034125918.1|DGUA
OG0010150	LOC6549138|XP_001974391.1|DERE	LOC117581918|XP_034125279.1|DGUA
OG0010151	LOC26526096|XP_015012741.1|DERE	LOC117591078|XP_034140070.1|DGUA
OG0010152	LOC6541850|XP_001969733.1|DERE	LOC117581938|XP_034125311.1|DGUA
OG0010153	LOC6542346|XP_001968968.1|DERE	LOC117584534|XP_034129376.1|DGUA
OG0010154	LOC6541332|XP_001968959.1|DERE	LOC117584144|XP_034128795.1|DGUA
OG0010155	LOC6549062|XP_026836459.1|DERE	LOC117584387|XP_034129132.1|DGUA
OG0010156	LOC6544973|XP_026832790.1|DERE	LOC117586917|XP_034133157.1|DGUA
OG0010157	LOC6546343|XP_001972287.1|DERE	LOC117579784|XP_034121734.1|DGUA
OG0010158	LOC6546131|XP_026833169.1|DERE	LOC117579478|XP_034121264.1|DGUA
OG0010159	LOC6544078|XP_001971935.1|DERE	LOC117579064|XP_034120661.1|DGUA
OG0010160	LOC6546037|XP_001971726.3|DERE	LOC117584048|XP_034128679.1|DGUA
OG0010161	LOC6544969|XP_026832661.1|DERE	LOC117588935|XP_034136403.1|DGUA
OG0010162	LOC26526844|XP_015014350.1|DERE	LOC117590543|XP_034139163.1|DGUA
OG0010163	LOC6546225|XP_001973567.1|DERE	LOC117580049|XP_034122178.1|DGUA
OG0010164	LOC6543865|XP_001972341.1|DERE	LOC117586989|XP_034133280.1|DGUA
OG0010165	LOC6545213|XP_001972104.1|DERE	LOC117587342|XP_034133873.1|DGUA
OG0010166	LOC6544627|XP_001972202.3|DERE	LOC117580286|XP_034122653.1|DGUA
OG0010167	LOC6545979|XP_001972187.1|DERE	LOC117580136|XP_034122325.1|DGUA
OG0010168	LOC6544198|XP_015012925.1|DERE	LOC117580441|XP_034122888.1|DGUA, LOC117579535|XP_034121347.1|DGUA
OG0010169	LOC6544725|XP_026833964.1|DERE	LOC117580554|XP_034123045.1|DGUA
OG0010170	LOC6546303|XP_001972844.1|DERE, LOC113564034|XP_026833996.1|DERE	LOC117579319|XP_034121022.1|DGUA
OG0010171	LOC113564033|XP_026833995.1|DERE, LOC6546304|XP_001972845.1|DERE	LOC117580540|XP_034123025.1|DGUA
OG0010172	LOC6544337|XP_001973080.1|DERE	LOC117591234|XP_034140299.1|DGUA
OG0010173	LOC6546646|XP_001975855.1|DERE	LOC117588959|XP_034136441.1|DGUA
OG0010174	LOC6548281|XP_001975107.1|DERE	LOC117578639|XP_034120136.1|DGUA
OG0010175	LOC6547981|XP_001975127.1|DERE	LOC117580325|XP_034122715.1|DGUA
OG0010176	LOC6547985|XP_026836599.1|DERE	LOC117587625|XP_034134379.1|DGUA
OG0010177	LOC6542430|XP_001970610.1|DERE	LOC117581567|XP_034124797.1|DGUA
OG0010178	LOC6548839|XP_001975353.1|DERE	LOC117592293|XP_034141851.1|DGUA
OG0010179	LOC6545487|XP_001973382.1|DERE	LOC117580466|XP_034122933.1|DGUA
OG0010180	LOC6545352|XP_001973292.1|DERE	LOC117579103|XP_034120717.1|DGUA
OG0010181	LOC6544284|XP_001973712.1|DERE	LOC117579996|XP_034122084.1|DGUA
OG0010182	LOC26526188|XP_026836531.1|DERE	LOC117580000|XP_034122093.1|DGUA
OG0010183	LOC6547607|XP_001974967.1|DERE	LOC117580007|XP_034122106.1|DGUA
OG0010184	LOC26526588|XP_015012820.1|DERE	LOC117583592|XP_034127876.1|DGUA
OG0010185	LOC6549554|XP_015012385.1|DERE	LOC117583577|XP_034127851.1|DGUA
OG0010186	LOC6543955|XP_001972761.1|DERE	LOC117580296|XP_034122668.1|DGUA
OG0010187	LOC6547258|XP_001976144.1|DERE	LOC117591374|XP_034140511.1|DGUA
OG0010188	LOC6548528|XP_001975368.2|DERE	LOC117592489|XP_034142224.1|DGUA
OG0010189	LOC6546671|XP_001975864.1|DERE	LOC117585297|XP_034130620.1|DGUA
OG0010190	LOC6547274|XP_001976097.1|DERE	LOC117591890|XP_034141164.1|DGUA
OG0010191	LOC6547147|XP_001976122.1|DERE	LOC117591885|XP_034141159.1|DGUA
OG0010192	LOC26526294|XP_015012776.1|DERE	LOC117584271|XP_034128977.1|DGUA
OG0010193	LOC6542198|XP_026834884.1|DERE	LOC117578606|XP_034120089.1|DGUA
OG0010194	LOC6544585|XP_001972384.1|DERE	LOC117579697|XP_034121579.1|DGUA
OG0010195	LOC6544581|XP_001972380.1|DERE	LOC117579698|XP_034121580.1|DGUA
OG0010196	LOC6548366|XP_001976642.1|DERE	LOC117578885|XP_034120571.1|DGUA
OG0010197	LOC6546614|XP_001975830.2|DERE	LOC117586859|XP_034133049.1|DGUA
OG0010198	LOC6546704|XP_026836702.1|DERE	LOC117589324|XP_034137059.1|DGUA
OG0010199	LOC6547723|XP_001975012.1|DERE	LOC117592587|XP_034142365.1|DGUA
OG0010200	LOC6548033|XP_001975246.1|DERE	LOC117583840|XP_034128343.1|DGUA
OG0010201	LOC6548096|XP_001976602.1|DERE	LOC117587246|XP_034133712.1|DGUA
OG0010202	LOC6547594|XP_001974893.1|DERE	LOC117578579|XP_034120052.1|DGUA
OG0010203	LOC6548059|XP_001975061.1|DERE	LOC117592328|XP_034141910.1|DGUA
OG0010204	LOC6549000|XP_001975551.1|DERE	LOC117585842|XP_034131478.1|DGUA
OG0010205	LOC6548326|XP_001975161.1|DERE	LOC117591832|XP_034141079.1|DGUA
OG0010206	LOC6548176|XP_026835958.1|DERE	LOC117579117|XP_034120740.1|DGUA
OG0010207	LOC6548822|XP_001975607.1|DERE	LOC117584006|XP_034128630.1|DGUA
OG0010208	LOC6542995|XP_001969154.3|DERE	LOC117592699|XP_034142555.1|DGUA
OG0010209	LOC6541802|XP_001969153.1|DERE	LOC117592702|XP_034142559.1|DGUA
OG0010210	LOC6547283|XP_001976150.1|DERE	LOC117592274|XP_034141826.1|DGUA
OG0010211	LOC6547998|XP_001975277.1|DERE	LOC117592056|XP_034141442.1|DGUA
OG0010212	LOC6548377|XP_001975136.1|DERE	LOC117583904|XP_034128476.1|DGUA
OG0010213	LOC6548380|XP_001975139.1|DERE	LOC117587705|XP_034134499.1|DGUA
OG0010214	LOC6548104|XP_001975145.1|DERE	LOC117579848|XP_034121842.1|DGUA
OG0010215	LOC6547386|XP_001974842.1|DERE	LOC117584168|XP_034128827.1|DGUA
OG0010216	LOC6546853|XP_001975955.1|DERE	LOC117592041|XP_034141404.1|DGUA
OG0010217	LOC6547439|XP_001976375.2|DERE	LOC117581703|XP_034124976.1|DGUA
OG0010218	LOC6547691|XP_001976371.1|DERE	LOC117592001|XP_034141340.1|DGUA
OG0010219	LOC6547879|XP_001976355.1|DERE	LOC117580773|XP_034123361.1|DGUA
OG0010220	LOC6548339|XP_001975295.1|DERE	LOC117579980|XP_034122092.1|DGUA
OG0010221	LOC6548337|XP_001975293.1|DERE	LOC117579819|XP_034121841.1|DGUA
OG0010222	LOC6549630|XP_001975691.1|DERE	LOC117587323|XP_034133884.1|DGUA
OG0010223	LOC6549626|XP_001975687.2|DERE	LOC117586977|XP_034133296.1|DGUA
OG0010224	LOC6546773|XP_001976000.1|DERE	LOC117587644|XP_034134424.1|DGUA
OG0010225	LOC6553886|XP_001980459.1|DERE	LOC117586358|XP_034132269.1|DGUA
OG0010226	LOC6552670|XP_001979178.1|DERE	LOC117586033|XP_034131769.1|DGUA
