Orthogroup	DERE.longest_only	DSEC.longest_only
OG0008652	LOC6547026|XP_001974668.3|DERE	LOC6609780|XP_002034434.1|DSEC
OG0008653	LOC6548653|XP_001975393.1|DERE	LOC6609406|XP_002034091.2|DSEC
OG0008654	LOC6548208|XP_001976487.1|DERE	LOC6615795|XP_002040165.1|DSEC
OG0008655	LOC6542712|XP_001970459.1|DERE	LOC6608182|XP_002032927.1|DSEC
OG0008656	LOC6550933|XP_001976971.3|DERE	LOC6612402|XP_002036910.1|DSEC
OG0008657	LOC6550632|XP_001978144.1|DERE	LOC6619573|XP_002043788.1|DSEC
OG0008658	LOC6551536|XP_026837392.1|DERE	LOC6612213|XP_032582407.1|DSEC
OG0008659	LOC6544371|XP_001972430.2|DERE	LOC6605327|XP_032574381.1|DSEC
OG0008660	LOC6546279|XP_026833055.1|DERE	LOC6606126|XP_032574512.1|DSEC
OG0008661	LOC6544898|XP_001971051.1|DERE	LOC6610218|XP_002034825.1|DSEC
OG0008662	LOC6544651|XP_001973786.1|DERE	LOC6616615|XP_032574544.1|DSEC
OG0008663	LOC6545405|XP_001973374.1|DERE	LOC6619388|XP_002043604.1|DSEC
OG0008664	LOC6545689|XP_001971127.1|DERE	LOC6610308|XP_032574675.1|DSEC
OG0008665	LOC6543527|XP_026834302.1|DERE	LOC6611260|XP_002035815.2|DSEC
OG0008666	LOC6544130|XP_026832877.1|DERE	LOC6616503|XP_032575228.1|DSEC
OG0008667	LOC6544684|XP_026832732.1|DERE	LOC6605381|XP_002030214.2|DSEC
OG0008668	LOC6545910|XP_001971134.1|DERE	LOC6610324|XP_002034911.1|DSEC
OG0008669	LOC6543170|XP_001968998.1|DERE, LOC113564222|XP_026835607.1|DERE	LOC6613643|XP_002038113.1|DSEC
OG0008670	LOC6552564|XP_001979902.1|DERE	LOC6606422|XP_002031226.1|DSEC
OG0008672	LOC6549563|XP_001974481.1|DERE	LOC6614443|XP_002038876.1|DSEC
OG0008673	LOC6543441|XP_001970267.1|DERE	LOC6611646|XP_002036182.1|DSEC
OG0008675	LOC6546094|XP_001972786.1|DERE	LOC6605729|XP_032573808.1|DSEC
OG0008675	LOC6545896|XP_001972788.1|DERE	LOC6605730|XP_002030546.1|DSEC
OG0008677	LOC6554792|XP_001982223.1|DERE	LOC6607492|XP_032578935.1|DSEC
OG0008679	LOC6551573|XP_001977294.1|DERE	LOC6617493|XP_002041810.1|DSEC
OG0008680	LOC6550897|XP_001976805.1|DERE	LOC6612583|XP_002037088.1|DSEC
OG0008681	LOC6550830|XP_026837868.1|DERE	LOC6618678|XP_002042937.2|DSEC
OG0008682	LOC6550126|XP_001977707.1|DERE	LOC6614907|XP_002039324.1|DSEC
OG0008683	LOC6555709|XP_001982553.3|DERE	LOC6616035|XP_032581937.1|DSEC
OG0008684	LOC6550583|XP_001978184.1|DERE	LOC6618520|XP_002042780.1|DSEC
OG0008685	LOC6548306|XP_001975104.1|DERE	LOC6615430|XP_002039812.1|DSEC
OG0008686	LOC6554752|XP_001982188.1|DERE	LOC6607529|XP_032579384.1|DSEC
OG0008687	LOC6548393|XP_001976525.2|DERE	LOC6615836|XP_032572497.1|DSEC
OG0008688	LOC6555500|XP_026837264.1|DERE	LOC6616118|XP_032581981.1|DSEC
OG0008689	LOC6552424|XP_001980779.1|DERE	LOC6607067|XP_032576919.1|DSEC
OG0008691	LOC6545302|XP_026833422.1|DERE	LOC6610957|XP_002035514.2|DSEC
OG0008692	LOC113564549|XP_026838320.1|DERE	LOC6620175|XP_002044386.1|DSEC
OG0008694	LOC6550291|XP_001977693.2|DERE	LOC6614894|XP_002039311.1|DSEC
OG0008695	LOC6540974|XP_001970776.1|DERE	LOC6619177|XP_002043403.1|DSEC
OG0008696	LOC6554672|XP_026838134.1|DERE	LOC6616941|XP_032577300.1|DSEC
OG0008697	LOC6543682|XP_001971850.1|DERE	LOC6610731|XP_032573803.1|DSEC
OG0008698	LOC6551435|XP_026838774.1|DERE	LOC6617652|XP_002041965.1|DSEC
OG0008699	LOC6543923|XP_026833459.1|DERE	LOC6616479|XP_032575950.1|DSEC
OG0008700	LOC6553942|XP_001979468.1|DERE	LOC6620391|XP_002044599.2|DSEC
OG0008701	LOC6548330|XP_026836787.1|DERE	LOC6615492|XP_032570352.1|DSEC
OG0008702	LOC6553872|XP_001980471.1|DERE	LOC6606735|XP_002031532.1|DSEC
OG0008703	LOC6544216|XP_001973032.1|DERE	LOC6605988|XP_002030800.1|DSEC
OG0008704	LOC6541588|XP_001968579.1|DERE	LOC6613254|XP_002037731.2|DSEC
OG0008705	LOC6542613|XP_026834325.1|DERE	LOC6611489|XP_032569993.1|DSEC
OG0008706	LOC6554568|XP_001981057.1|DERE	LOC6619519|XP_002043734.1|DSEC
OG0008707	LOC6550669|XP_001977997.2|DERE	LOC6620022|XP_032581967.1|DSEC
OG0008708	LOC6550449|XP_026838210.1|DERE	LOC6615057|XP_002039474.1|DSEC
OG0008709	LOC6554605|XP_001981557.1|DERE	LOC6617169|XP_002041496.1|DSEC
OG0008710	LOC6553205|XP_001980298.1|DERE	LOC6606556|XP_002031357.1|DSEC
OG0008711	LOC6553517|XP_026839630.1|DERE	LOC6620068|XP_032578060.1|DSEC
OG0008712	LOC6548756|XP_001975441.2|DERE	LOC6609353|XP_002034042.2|DSEC
OG0008714	LOC6542652|XP_001968371.1|DERE	LOC6613056|XP_002037539.1|DSEC
OG0008715	LOC6552443|XP_001980932.1|DERE	LOC6607226|XP_002032010.1|DSEC
OG0008716	LOC6554649|XP_001981973.1|DERE	LOC6607759|XP_002032522.2|DSEC
OG0008717	LOC6543610|XP_001971396.1|DERE	LOC6604786|XP_002029637.1|DSEC
OG0008718	LOC6546821|XP_001974579.3|DERE	LOC6609693|XP_002034351.1|DSEC
OG0008719	LOC6554294|XP_026831738.1|DERE	LOC6619513|XP_032578730.1|DSEC
OG0008721	LOC6551134|XP_015010652.2|DERE	LOC6618667|XP_002042926.2|DSEC
OG0008722	LOC6552641|XP_026831891.1|DERE	LOC6607196|XP_002031980.1|DSEC
OG0008723	LOC6543671|XP_026833191.1|DERE	LOC6604819|XP_002029664.1|DSEC
OG0008724	LOC6542404|XP_001969369.2|DERE	LOC6611884|XP_032576391.1|DSEC
OG0008725	LOC6547734|XP_001974948.1|DERE	LOC6610118|XP_002034727.1|DSEC
OG0008726	LOC6549591|XP_026836355.1|DERE	LOC6608932|XP_002033646.2|DSEC
OG0008727	LOC6553568|XP_001980338.1|DERE	LOC6606597|XP_002031398.1|DSEC
OG0008728	LOC6552536|XP_001979850.1|DERE	LOC6616856|XP_002041192.2|DSEC
OG0008729	LOC6550112|XP_026838181.1|DERE	LOC6614846|XP_032581983.1|DSEC
OG0008730	LOC6549769|XP_001977589.1|DERE	LOC6618109|XP_002042407.1|DSEC
OG0008731	LOC6552630|XP_026831789.1|DERE	LOC6606397|XP_032579141.1|DSEC
OG0008732	LOC6541429|XP_001969679.1|DERE	LOC6617804|XP_002042116.1|DSEC
OG0008734	LOC6552132|XP_001978814.1|DERE	LOC6613818|XP_002038287.1|DSEC
OG0008735	LOC6547466|XP_001974918.1|DERE	LOC6610081|XP_002034697.1|DSEC
OG0008736	LOC6547173|XP_001976090.1|DERE	LOC6608641|XP_002033375.1|DSEC
OG0008737	LOC6552639|XP_001980905.1|DERE	LOC6607194|XP_002031978.1|DSEC
OG0008738	LOC6542154|XP_026834596.1|DERE	LOC6613623|XP_032575260.1|DSEC
OG0008739	LOC6546057|XP_001973510.1|DERE	LOC6616329|XP_002040689.1|DSEC
OG0008740	LOC6542963|XP_001969143.2|DERE	LOC6621154|XP_032571411.1|DSEC
OG0008741	LOC6541301|XP_001969183.1|DERE	LOC6608370|XP_032570796.1|DSEC
OG0008742	LOC6543744|XP_026833311.1|DERE	LOC6610576|XP_002035149.1|DSEC
OG0008743	LOC6547114|XP_001976105.1|DERE	LOC6608626|XP_002033360.1|DSEC
OG0008744	LOC6542012|XP_001970592.1|DERE	LOC6608036|XP_002032784.1|DSEC
OG0008745	LOC6549744|XP_001977347.1|DERE	LOC6620444|XP_002044648.1|DSEC
OG0008746	LOC6554078|XP_026837240.1|DERE	LOC6619057|XP_032576127.1|DSEC
OG0008747	LOC6543623|XP_026833399.1|DERE	LOC6616432|XP_002040793.2|DSEC
OG0008748	LOC6542953|XP_001968261.2|DERE	LOC6617354|XP_002041679.1|DSEC
OG0008749	LOC6541664|XP_001969851.1|DERE	LOC6612136|XP_002036653.1|DSEC
OG0008750	LOC6541808|XP_001969382.1|DERE	LOC6611897|XP_002036414.1|DSEC
OG0008751	LOC6553209|XP_001979211.1|DERE	LOC6614279|XP_002038719.1|DSEC
OG0008752	LOC6552672|XP_026831890.1|DERE	LOC6607203|XP_032578782.1|DSEC
OG0008753	LOC6543871|XP_001972347.1|DERE	LOC6605229|XP_002030067.1|DSEC
OG0008754	LOC6549607|XP_001975740.2|DERE	LOC6609031|XP_002033734.1|DSEC
OG0008755	LOC6554586|XP_001981542.1|DERE	LOC6617183|XP_002041510.2|DSEC
OG0008756	LOC6551787|XP_001979612.1|DERE	LOC6613728|XP_002038198.1|DSEC
OG0008757	LOC6555278|XP_026831591.1|DERE	LOC6607392|XP_002032165.2|DSEC
OG0008758	LOC6541119|XP_001968230.2|DERE	LOC6617315|XP_002041641.2|DSEC
OG0008759	LOC6541523|XP_026834791.1|DERE	LOC6612148|XP_032581606.1|DSEC
OG0008760	LOC6541482|XP_001969950.1|DERE	LOC6612031|XP_032583416.1|DSEC
OG0008761	LOC6541619|XP_001969263.1|DERE	LOC6611771|XP_002036294.1|DSEC
OG0008762	LOC6542318|XP_001970458.1|DERE	LOC6608183|XP_002032928.1|DSEC
OG0008763	LOC6541708|XP_001970007.2|DERE	LOC6613617|XP_002038087.1|DSEC
OG0008764	LOC6540915|XP_001969557.1|DERE	LOC6611220|XP_002035776.1|DSEC
OG0008765	LOC6546794|XP_001975888.1|DERE	LOC6608868|XP_002033582.1|DSEC
OG0008766	LOC6541122|XP_001968333.2|DERE	LOC6617425|XP_032579986.1|DSEC
OG0008767	LOC6547027|XP_001974669.1|DERE	LOC6609781|XP_002034435.1|DSEC
OG0008768	LOC6548252|XP_026835905.1|DERE	LOC6618825|XP_002043074.1|DSEC
OG0008769	LOC6547972|XP_001975055.1|DERE	LOC6615380|XP_002039762.2|DSEC
OG0008770	LOC6542734|XP_001970636.1|DERE	LOC6607991|XP_002032739.2|DSEC
OG0008771	LOC6546983|XP_001976071.1|DERE	LOC6608659|XP_032573061.1|DSEC
OG0008772	LOC6547115|XP_001976106.1|DERE	LOC6608625|XP_002033359.1|DSEC
OG0008773	LOC26526360|XP_015012788.1|DERE	LOC6609632|XP_002034309.1|DSEC
OG0008774	LOC6547587|XP_001974902.1|DERE	LOC6610064|XP_002034680.1|DSEC
OG0008775	LOC6548233|XP_001975265.1|DERE	LOC6609544|XP_002034227.1|DSEC
OG0008776	LOC6549056|XP_001975578.3|DERE	LOC6609213|XP_002033904.1|DSEC
OG0008777	LOC6546692|XP_001974508.2|DERE	LOC6615543|XP_032570700.1|DSEC
OG0008778	LOC6541007|XP_001970757.1|DERE	LOC6607860|XP_002032614.1|DSEC
OG0008779	LOC6551225|XP_001976741.1|DERE	LOC6616183|XP_002040548.1|DSEC
OG0008780	LOC6552285|XP_001978840.1|DERE	LOC6613842|XP_002038311.1|DSEC
OG0008781	LOC6551253|XP_001978441.1|DERE	LOC6612279|XP_002036789.1|DSEC
OG0008782	LOC6545454|XP_026832734.1|DERE	LOC6604999|XP_032575791.1|DSEC
OG0008783	LOC6547684|XP_026836347.1|DERE	LOC6615671|XP_002040042.1|DSEC
OG0008784	LOC6546070|XP_001973492.1|DERE	LOC6616306|XP_032573986.1|DSEC
OG0008785	LOC6543581|XP_026832886.1|DERE	LOC6605171|XP_002030010.2|DSEC
OG0008786	LOC6540803|XP_001968833.2|DERE	LOC6613511|XP_032582981.1|DSEC
OG0008787	LOC6546017|XP_001972229.1|DERE	LOC6605102|XP_002029943.1|DSEC
OG0008788	LOC6545194|XP_001972040.3|DERE	LOC6610936|XP_032574971.1|DSEC
OG0008789	LOC6545909|XP_001971133.1|DERE	LOC6610322|XP_032575379.1|DSEC
OG0008790	LOC6542891|XP_001970440.2|DERE	LOC6608204|XP_002032949.2|DSEC
OG0008791	LOC6546968|XP_001974610.1|DERE	LOC6609725|XP_032570811.1|DSEC
OG0008792	LOC6548173|XP_001975156.1|DERE	LOC6615483|XP_032572613.1|DSEC
OG0008794	LOC6547501|XP_001976234.2|DERE	LOC6614398|XP_002038835.1|DSEC
OG0008795	LOC6552877|XP_001979995.1|DERE	LOC6606322|XP_032576441.1|DSEC
OG0008796	LOC6554500|XP_001981734.1|DERE	LOC6616987|XP_002041315.1|DSEC
OG0008797	LOC6552816|XP_001979967.1|DERE	LOC6606354|XP_032578336.1|DSEC
OG0008798	LOC6555156|XP_001981167.1|DERE	LOC6612896|XP_002037388.1|DSEC
OG0008799	LOC6541992|XP_001970575.1|DERE	LOC6608055|XP_002032803.1|DSEC
OG0008800	LOC6540670|XP_001968766.1|DERE	LOC6613441|XP_032583185.1|DSEC
OG0008805	LOC6549843|XP_001977574.1|DERE	LOC6618094|XP_032581057.1|DSEC
OG0008806	LOC6550606|XP_001978028.1|DERE	LOC6619985|XP_002044197.2|DSEC
OG0008807	LOC6550562|XP_026837808.1|DERE	LOC6617939|XP_032581838.1|DSEC
OG0008808	LOC6551070|XP_001978291.2|DERE	LOC6618653|XP_002042912.2|DSEC
OG0008809	LOC6554542|XP_001981944.1|DERE	LOC6607795|XP_032578045.1|DSEC
OG0008811	LOC6553040|XP_001980045.2|DERE	LOC6606272|XP_032577856.1|DSEC
OG0008813	LOC6552311|XP_026835140.1|DERE	LOC6607052|XP_032579222.1|DSEC
OG0008814	LOC6548411|XP_026836087.1|DERE	LOC6615832|XP_032572496.1|DSEC
OG0008815	LOC26526322|XP_015014258.1|DERE	LOC6610482|XP_032575595.1|DSEC
OG0008816	LOC6544085|XP_001972990.1|DERE	LOC6606035|XP_002030846.1|DSEC
OG0008819	LOC6547469|XP_001974921.1|DERE	LOC6610085|XP_002034701.1|DSEC
OG0008820	LOC6542317|XP_001969313.1|DERE	LOC6611820|XP_002036342.1|DSEC
OG0008821	LOC6549951|XP_001978690.3|DERE	LOC6615230|XP_002039636.2|DSEC
OG0008822	LOC6542382|XP_026835133.1|DERE	LOC6611977|XP_032582560.1|DSEC
OG0008823	LOC6549719|XP_001977410.2|DERE	LOC6619844|XP_002044057.2|DSEC
OG0008824	LOC6545286|XP_001972629.2|DERE	LOC6605544|XP_002030372.2|DSEC
OG0008825	LOC6545374|XP_001972623.1|DERE	LOC6605537|XP_002030365.1|DSEC
OG0008829	LOC6555717|XP_001982561.1|DERE	LOC6616044|XP_002040410.1|DSEC
OG0008830	LOC6550131|XP_001977660.2|DERE	LOC6614858|XP_032580119.1|DSEC
OG0008831	LOC6555561|XP_001982586.1|DERE	LOC6616075|XP_002040441.1|DSEC
OG0008832	LOC6555560|XP_026837873.1|DERE	LOC6616074|XP_032581250.1|DSEC
OG0008833	LOC6550517|XP_001977907.1|DERE	LOC6620179|XP_032580868.1|DSEC
OG0008834	LOC6555339|XP_001981864.1|DERE	LOC6619663|XP_002043878.1|DSEC
OG0008835	LOC26526312|XP_015010469.1|DERE	LOC116801779|XP_032579151.1|DSEC
OG0008836	LOC6540792|XP_001970389.1|DERE	LOC6608263|XP_002033007.1|DSEC
OG0008838	LOC6541237|XP_001969339.1|DERE	LOC6611848|XP_002036370.1|DSEC
OG0008839	LOC6546890|XP_001975971.1|DERE	LOC6608775|XP_002033496.1|DSEC
OG0008840	LOC6549025|XP_001974154.1|DERE	LOC6618131|XP_002042428.1|DSEC
OG0008841	LOC6546041|XP_001971729.1|DERE	LOC6610610|XP_002035177.1|DSEC
OG0008843	LOC6546045|XP_015013795.1|DERE	LOC6610621|XP_002035188.1|DSEC
OG0008845	LOC6543018|XP_001968962.1|DERE	LOC6611357|XP_032583100.1|DSEC
OG0008846	LOC6544992|XP_026833736.1|DERE	LOC6618367|XP_002042637.2|DSEC
OG0008847	LOC6553184|XP_001979103.3|DERE	LOC6614142|XP_002038595.1|DSEC
OG0008848	LOC6548493|XP_001975306.2|DERE	LOC6609496|XP_002034181.2|DSEC
OG0008849	LOC113564481|XP_026837376.1|DERE	LOC116802211|XP_032581817.1|DSEC
OG0008850	LOC6547606|XP_001974966.1|DERE	LOC6615259|XP_032571350.1|DSEC
OG0008851	LOC6541531|XP_001969958.1|DERE	LOC6612024|XP_032583180.1|DSEC
OG0008852	LOC6542657|XP_001970491.1|DERE	LOC6608145|XP_002032891.1|DSEC
OG0008854	LOC6541167|XP_015015205.1|DERE	LOC6617310|XP_002041637.1|DSEC
OG0008855	LOC6551387|XP_001977232.1|DERE	LOC6617557|XP_002041870.1|DSEC
OG0008856	LOC6555871|XP_015008712.1|DERE	LOC6620287|XP_002044495.1|DSEC
OG0008857	LOC6544576|XP_001971455.2|DERE	LOC6611140|XP_032575862.1|DSEC
OG0008858	LOC6552168|XP_001979731.1|DERE	LOC6616699|XP_002041054.1|DSEC
OG0008859	LOC6546010|XP_001972239.1|DERE	LOC6605111|XP_002029952.1|DSEC
OG0008860	LOC6554362|XP_001981252.1|DERE	LOC6612807|XP_002037308.1|DSEC
OG0008861	LOC6543496|XP_001970407.1|DERE	LOC6608243|XP_002032987.1|DSEC
OG0008862	LOC6552407|XP_001979805.3|DERE	LOC6616800|XP_032577118.1|DSEC
OG0008863	LOC6540734|XP_001969017.1|DERE	LOC6613662|XP_032582957.1|DSEC
OG0008864	LOC6548162|XP_001975123.2|DERE	LOC6615453|XP_002039833.1|DSEC
OG0008865	LOC6543203|XP_001969776.1|DERE	LOC6617700|XP_032569692.1|DSEC
OG0008866	LOC6542461|XP_026834928.1|DERE	LOC6617201|XP_032576520.1|DSEC
OG0008867	LOC6550309|XP_001977897.1|DERE	LOC6620170|XP_032582557.1|DSEC
OG0008868	LOC6541072|XP_001970373.1|DERE	LOC6608279|XP_002033023.1|DSEC
OG0008869	LOC6544262|XP_001973776.1|DERE	LOC6616607|XP_002040964.1|DSEC
OG0008870	LOC6545339|XP_001973304.1|DERE	LOC6618387|XP_002042657.1|DSEC
OG0008871	LOC6545562|XP_001972666.1|DERE	LOC6605594|XP_002030413.1|DSEC
OG0008872	LOC6542517|XP_026834733.1|DERE	LOC6611503|XP_032572886.1|DSEC
OG0008873	LOC6542727|XP_001970080.1|DERE	LOC6611452|XP_002035994.1|DSEC
OG0008874	LOC6548720|XP_001975394.1|DERE	LOC6609405|XP_032571941.1|DSEC
OG0008875	LOC6546675|XP_001975868.1|DERE	LOC6608888|XP_032572293.1|DSEC
OG0008876	LOC6555857|XP_026839002.1|DERE	LOC6619468|XP_032579743.1|DSEC
OG0008877	LOC6545246|XP_001972570.1|DERE	LOC6605482|XP_002030315.1|DSEC
OG0008878	LOC6540679|XP_001970311.1|DERE	LOC6611693|XP_002036227.1|DSEC
OG0008879	LOC6548492|XP_001975305.2|DERE	LOC6609497|XP_002034182.1|DSEC
OG0008880	LOC6552771|XP_001979956.1|DERE	LOC6606366|XP_002031171.1|DSEC
OG0008881	LOC6548072|XP_001976613.2|DERE	LOC6618820|XP_002043069.1|DSEC
OG0008882	LOC6542788|XP_001969342.2|DERE	LOC6611851|XP_002036373.2|DSEC
OG0008883	LOC6551802|XP_001980815.1|DERE	LOC6607102|XP_002031890.1|DSEC
OG0008884	LOC6554579|XP_001981767.1|DERE	LOC6616952|XP_002041280.1|DSEC
OG0008885	LOC6549447|XP_001974269.1|DERE	LOC6614671|XP_002039098.1|DSEC
OG0008886	LOC6548540|XP_026836433.1|DERE	LOC6609469|XP_032571706.1|DSEC
OG0008887	LOC6547093|XP_001974932.1|DERE	LOC6610101|XP_032570028.1|DSEC
OG0008888	LOC6543772|XP_001972307.1|DERE	LOC6605186|XP_002030025.1|DSEC
OG0008889	LOC6548169|XP_001975152.1|DERE	LOC6615479|XP_002039859.1|DSEC
OG0008890	LOC6552872|XP_001979980.1|DERE	LOC6606338|XP_002031143.1|DSEC
OG0008891	LOC6544205|XP_026832573.1|DERE	LOC6610780|XP_032575701.1|DSEC
OG0008892	LOC6548239|XP_026835670.1|DERE	LOC6613034|XP_032572041.1|DSEC
OG0008893	LOC6544045|XP_001971969.1|DERE	LOC6610856|XP_002035422.1|DSEC
OG0008894	LOC6555166|XP_001982264.1|DERE	LOC6607445|XP_002032214.1|DSEC
OG0008895	LOC6552423|XP_001980778.1|DERE	LOC6607066|XP_002031854.1|DSEC
OG0008896	LOC6544296|XP_001973135.1|DERE	LOC6605828|XP_002030643.1|DSEC
OG0008897	LOC6551864|XP_001979661.2|DERE	LOC6616621|XP_002040979.1|DSEC
OG0008898	LOC6549350|XP_026836664.1|DERE	LOC6608962|XP_032571603.1|DSEC
OG0008899	LOC6549346|XP_001974326.1|DERE	LOC6614611|XP_032583095.1|DSEC
OG0008900	LOC6549298|XP_001974372.1|DERE	LOC6614564|XP_002038992.2|DSEC
OG0008901	LOC6543874|XP_001971509.1|DERE	LOC6611089|XP_032574296.1|DSEC
OG0008902	LOC6555823|XP_026839259.1|DERE	LOC6619446|XP_032579808.1|DSEC
OG0008903	LOC6542536|XP_001968225.1|DERE	LOC6617309|XP_002041636.1|DSEC
OG0008904	LOC6546970|XP_026836046.1|DERE	LOC6609727|XP_002034384.2|DSEC
OG0008905	LOC6555861|XP_026839113.1|DERE	LOC6619464|XP_032579715.1|DSEC
OG0008906	LOC6546133|XP_026832302.1|DERE	LOC6605142|XP_032574682.1|DSEC
OG0008907	LOC6554787|XP_001981984.2|DERE	LOC6607748|XP_002032511.2|DSEC
OG0008908	LOC6552980|XP_001979164.2|DERE	LOC6614221|XP_002038666.2|DSEC
OG0008909	LOC6555360|XP_001981439.1|DERE	LOC6612603|XP_032577985.1|DSEC
OG0008910	LOC113563737|XP_026831722.1|DERE	LOC6607136|XP_032578099.1|DSEC
OG0008911	LOC6552236|XP_001979801.2|DERE	LOC6616796|XP_002041133.2|DSEC
OG0008912	LOC6552074|XP_001978794.1|DERE	LOC6613796|XP_002038265.1|DSEC
OG0008913	LOC6555173|XP_001982271.1|DERE	LOC6607438|XP_002032207.1|DSEC
OG0008914	LOC6552523|XP_001979915.1|DERE	LOC6606409|XP_002031213.1|DSEC
OG0008915	LOC6552991|XP_001979120.1|DERE	LOC6614159|XP_032578034.1|DSEC
OG0008916	LOC6541659|XP_026835085.1|DERE	LOC6611561|XP_032579602.1|DSEC
OG0008917	LOC6542398|XP_001970210.1|DERE	LOC6611586|XP_002036124.1|DSEC
OG0008918	LOC6549262|XP_026837017.1|DERE	LOC6614599|XP_032583461.1|DSEC
OG0008919	LOC6540777|XP_015015211.1|DERE	LOC6617259|XP_032574482.1|DSEC
OG0008920	LOC26526019|XP_015014206.1|DERE	LOC116800903|XP_032573252.1|DSEC
OG0008921	LOC6541285|XP_026834498.1|DERE	LOC6611717|XP_002036250.1|DSEC
OG0008922	LOC6540635|XP_026835230.1|DERE	LOC6611692|XP_032575520.1|DSEC
OG0008923	LOC6547242|XP_001974759.1|DERE	LOC116800530|XP_032571885.1|DSEC
OG0008924	LOC6547786|XP_001974941.1|DERE	LOC6610109|XP_002034720.1|DSEC
OG0008925	LOC6546581|XP_001974680.1|DERE	LOC6609791|XP_002034445.1|DSEC
OG0008926	LOC6541041|XP_015014804.1|DERE	LOC6608307|XP_002033044.1|DSEC
OG0008927	LOC6548253|XP_001976618.2|DERE	LOC6618826|XP_032571382.1|DSEC
OG0008928	LOC6541274|XP_001970682.1|DERE	LOC6607937|XP_032571008.1|DSEC
OG0008929	LOC6547104|XP_001974745.1|DERE	LOC6609864|XP_002034515.1|DSEC
OG0008930	LOC6552693|XP_001979881.1|DERE	LOC6606442|XP_002031246.2|DSEC
OG0008931	LOC6541511|XP_001969127.2|DERE	LOC6608431|XP_002033165.1|DSEC
OG0008932	LOC6548403|XP_001976669.1|DERE	LOC6618878|XP_002043126.1|DSEC
OG0008933	LOC6547136|XP_001976111.1|DERE	LOC6608619|XP_002033353.1|DSEC
OG0008934	LOC6544097|XP_001971438.2|DERE	LOC6611154|XP_032574309.1|DSEC
OG0008935	LOC6542429|XP_001970664.1|DERE	LOC6607956|XP_002032704.1|DSEC
OG0008936	LOC6548299|XP_001975097.1|DERE	LOC6615424|XP_032571009.1|DSEC
OG0008937	LOC6547285|XP_001976152.1|DERE	LOC6608578|XP_002033312.1|DSEC
OG0008938	LOC6549544|XP_001975750.2|DERE	LOC6609017|XP_032572717.1|DSEC
OG0008939	LOC6547260|XP_001974867.1|DERE	LOC6610024|XP_002034642.1|DSEC
OG0008940	LOC6548110|XP_001975151.1|DERE	LOC6615478|XP_032571090.1|DSEC
OG0008941	LOC6551275|XP_026837255.1|DERE	LOC6612489|XP_032580167.1|DSEC, LOC6612488|XP_032580166.1|DSEC
OG0008942	LOC6551617|XP_026838765.1|DERE	LOC6619864|XP_002044077.1|DSEC
OG0008943	LOC6551478|XP_001978511.2|DERE	LOC6618955|XP_002043200.1|DSEC
OG0008944	LOC6550706|XP_001978120.1|DERE	LOC6619595|XP_032580220.1|DSEC
OG0008945	LOC6551246|XP_001978434.1|DERE	LOC6612286|XP_002036796.2|DSEC
OG0008946	LOC6551521|XP_001977164.1|DERE	LOC6617631|XP_002041944.1|DSEC
OG0008948	LOC6555607|XP_001982659.3|DERE	LOC6616154|XP_002040519.1|DSEC
OG0008949	LOC26526466|XP_015014285.1|DERE	LOC116801212|XP_032575259.1|DSEC
OG0008950	LOC6550590|XP_001976748.1|DERE	LOC6616190|XP_002040555.1|DSEC
OG0008951	LOC6544523|XP_001973049.1|DERE	LOC6605971|XP_002030783.1|DSEC
OG0008952	LOC6550201|XP_001977557.1|DERE	LOC6618073|XP_002042371.1|DSEC
OG0008953	LOC6544170|XP_001973769.2|DERE	LOC6616599|XP_032573973.1|DSEC
OG0008954	LOC113564111|XP_026834938.1|DERE	LOC116800193|XP_032569727.1|DSEC
OG0008954	LOC113564115|XP_026834973.1|DERE	LOC116800210|XP_032569872.1|DSEC
OG0008955	LOC6544622|XP_001971504.1|DERE, LOC6544621|XP_001971503.1|DERE	LOC6611093|XP_002035650.1|DSEC
OG0008956	LOC6542442|XP_001970567.1|DERE	LOC6608065|XP_002032813.1|DSEC
OG0008957	LOC6545596|XP_001972708.1|DERE	LOC6605643|XP_032574803.1|DSEC
OG0008958	LOC6543989|XP_001973668.2|DERE	LOC6616491|XP_002040851.2|DSEC
OG0008959	LOC6545747|XP_001973445.1|DERE	LOC6616253|XP_002040617.1|DSEC
OG0008960	LOC6544700|XP_001972454.2|DERE	LOC6605359|XP_032576079.1|DSEC
OG0008961	LOC6549397|XP_026836231.1|DERE	LOC6614483|XP_032583266.1|DSEC
OG0008962	LOC6550520|XP_001977910.1|DERE	LOC6620182|XP_002044393.1|DSEC
OG0008963	LOC6550145|XP_001977542.1|DERE	LOC6618059|XP_002042357.2|DSEC
OG0008964	LOC6555738|XP_001982507.2|DERE	LOC6615985|XP_032582118.1|DSEC
OG0008965	LOC6542710|XP_001969389.2|DERE	LOC116800187|XP_032572541.1|DSEC, LOC116802122|XP_032581235.1|DSEC, LOC6611905|XP_032581256.1|DSEC, LOC116800633|XP_032572508.1|DSEC, LOC6620825|XP_032572557.1|DSEC
OG0008966	LOC6542032|XP_001969005.1|DERE	LOC6613650|XP_002038120.1|DSEC
OG0008967	LOC6544660|XP_026833515.1|DERE	LOC6605394|XP_002030227.1|DSEC
OG0008968	LOC6541215|XP_001968291.1|DERE	LOC6617379|XP_002041704.2|DSEC
OG0008969	LOC6541873|XP_001968285.1|DERE	LOC6617374|XP_032583097.1|DSEC
