Orthogroup	DERE.longest_only	DBUS.longest_only
OG0009675	LOC6542247|XP_001968951.1|DERE	LOC108607805|XP_017854337.1|DBUS
OG0009676	LOC6548364|XP_001973967.1|DERE	LOC108596050|XP_033150783.1|DBUS
OG0009677	LOC6542165|XP_001969205.1|DERE	LOC108594501|XP_017835189.1|DBUS
OG0009678	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE	LOC108607736|XP_017854246.2|DBUS
OG0009679	LOC6542928|XP_001968847.1|DERE	LOC108608112|XP_017854829.1|DBUS
OG0009680	LOC6540794|XP_001969599.1|DERE	LOC108602994|XP_017846880.2|DBUS
OG0009682	LOC6547637|XP_026836031.1|DERE	LOC108594785|XP_033149192.1|DBUS
OG0009683	LOC6541687|XP_001970687.1|DERE	LOC108595593|XP_017836344.1|DBUS
OG0009684	LOC6541263|XP_001970686.1|DERE	LOC108595797|XP_017836577.1|DBUS
OG0009685	LOC6541577|XP_026834594.1|DERE	LOC108595674|XP_017836442.1|DBUS
OG0009686	LOC6546952|XP_026836879.1|DERE	LOC108595490|XP_017836232.2|DBUS
OG0009687	LOC6546965|XP_001974607.1|DERE	LOC108595562|XP_017836311.1|DBUS
OG0009688	LOC6547192|XP_001974739.1|DERE	LOC108597688|XP_017839852.1|DBUS
OG0009689	LOC6547161|XP_026836360.1|DERE	LOC108595984|XP_017836761.2|DBUS
OG0009690	LOC6549558|XP_001975646.1|DERE	LOC108596683|XP_017838189.1|DBUS
OG0009691	LOC6547672|XP_001975027.2|DERE	LOC108596563|XP_017837952.1|DBUS
OG0009692	LOC6548660|XP_001975382.3|DERE	LOC108595296|XP_017835997.1|DBUS
OG0009693	LOC6546587|XP_026837028.1|DERE	LOC108596586|XP_017838002.1|DBUS
OG0009694	LOC6547250|XP_001976136.1|DERE	LOC108596719|XP_017838241.1|DBUS
OG0009695	LOC6548579|XP_026836353.1|DERE	LOC108596330|XP_017837454.1|DBUS
OG0009696	LOC26526886|XP_015015570.1|DERE	LOC108597022|XP_017838791.1|DBUS
OG0009697	LOC113563945|XP_026833588.1|DERE	LOC108602692|XP_017846320.1|DBUS
OG0009698	LOC6542799|XP_026834968.1|DERE	LOC108596682|XP_017838188.1|DBUS
OG0009699	LOC6547271|XP_015012533.1|DERE	LOC108597771|XP_017839973.1|DBUS
OG0009700	LOC6548567|XP_001976639.1|DERE	LOC108596782|XP_017838372.1|DBUS
OG0009701	LOC6554191|XP_026831714.1|DERE	LOC108604773|XP_017849859.1|DBUS
OG0009702	LOC6542082|XP_026834970.1|DERE	LOC108596681|XP_017838186.1|DBUS
OG0009703	LOC6540910|XP_001968145.1|DERE	LOC108608351|XP_017855185.2|DBUS
OG0009704	LOC6542378|XP_001970533.1|DERE	LOC108595702|XP_017836475.1|DBUS
OG0009705	LOC6546546|XP_001975911.1|DERE	LOC108596946|XP_017838674.1|DBUS
OG0009706	LOC6546806|XP_001975916.1|DERE	LOC108594802|XP_017835430.1|DBUS
OG0009707	LOC6552272|XP_001980752.1|DERE	LOC108603775|XP_017848350.1|DBUS
OG0009708	LOC6541129|XP_001970681.1|DERE	LOC108595757|XP_017836536.1|DBUS
OG0009709	LOC6541073|XP_001970678.1|DERE	LOC108595620|XP_017836375.1|DBUS
OG0009710	LOC6541475|XP_001970677.1|DERE	LOC108595619|XP_017836374.1|DBUS
OG0009711	LOC6542050|XP_001970662.1|DERE	LOC108596136|XP_017837093.1|DBUS
OG0009712	LOC6544964|XP_001973231.2|DERE	LOC108599706|XP_017842192.2|DBUS
OG0009713	LOC6543236|XP_001970408.2|DERE	LOC108595476|XP_017836215.1|DBUS
OG0009714	LOC6549517|XP_001975699.1|DERE	LOC108597005|XP_017838771.1|DBUS
OG0009715	LOC6547945|XP_026835691.1|DERE	LOC108594876|XP_017835502.1|DBUS
OG0009716	LOC6541064|XP_026835344.1|DERE	LOC108596222|XP_017837240.1|DBUS
OG0009717	LOC6547201|XP_001974787.1|DERE	LOC108595460|XP_017836191.1|DBUS
OG0009718	LOC6549161|XP_001975721.3|DERE	LOC108596428|XP_017837641.1|DBUS
OG0009719	LOC6548095|XP_001976601.1|DERE	LOC108596676|XP_017838176.1|DBUS
OG0009720	LOC6548309|XP_001975322.1|DERE	LOC108596771|XP_017838358.1|DBUS
OG0009721	LOC6546845|XP_001975947.2|DERE	LOC108595287|XP_017835989.1|DBUS
OG0009723	LOC6544209|XP_026832645.1|DERE	LOC108599316|XP_017841608.1|DBUS
OG0009724	LOC6547820|XP_001975007.1|DERE	LOC108595064|XP_017835699.1|DBUS
OG0009725	LOC6548088|XP_026836824.1|DERE	LOC108597648|XP_017839792.1|DBUS
OG0009726	LOC6552474|XP_001979832.1|DERE	LOC108602501|XP_017846118.1|DBUS
OG0009727	LOC6549182|XP_001975742.1|DERE	LOC108595792|XP_017836572.1|DBUS
OG0009728	LOC6547571|XP_001974848.2|DERE	LOC108594966|XP_017835588.1|DBUS
OG0009729	LOC6547570|XP_001974847.1|DERE	LOC108594965|XP_017835587.1|DBUS
OG0009730	LOC6551700|XP_001977161.2|DERE	LOC117134898|XP_033150172.1|DBUS
OG0009731	LOC6546994|XP_001976036.2|DERE	LOC108594662|XP_033150927.1|DBUS
OG0009732	LOC6542241|XP_001970464.1|DERE	LOC108596170|XP_017837165.2|DBUS
OG0009733	LOC6551622|XP_001977125.1|DERE	LOC108605337|XP_017850496.1|DBUS
OG0009734	LOC6551656|XP_001978570.2|DERE	LOC108605373|XP_017850531.1|DBUS
OG0009735	LOC6544801|XP_001971520.1|DERE	LOC108608391|XP_017855232.1|DBUS
OG0009736	LOC6551491|XP_026837531.1|DERE	LOC108606727|XP_033150209.1|DBUS
OG0009737	LOC6553660|XP_001980309.1|DERE	LOC108602615|XP_017846242.1|DBUS
OG0009738	LOC6550159|XP_001977669.1|DERE	LOC108606578|XP_017852292.1|DBUS
OG0009739	LOC6550161|XP_001977671.2|DERE	LOC108606581|XP_017852296.1|DBUS
OG0009740	LOC6551405|XP_001977224.1|DERE	LOC108605470|XP_017850644.1|DBUS
OG0009741	LOC6541853|XP_001969292.1|DERE	LOC108599226|XP_017841511.1|DBUS
OG0009742	LOC113564483|XP_026837406.1|DERE	LOC108606150|XP_017851491.2|DBUS
OG0009743	LOC6550078|XP_026837752.1|DERE	LOC108606354|XP_017851891.1|DBUS
OG0009745	LOC6550248|XP_001977923.2|DERE	LOC108605467|XP_017850642.1|DBUS
OG0009746	LOC6545569|XP_001972672.1|DERE	LOC108606286|XP_017851756.1|DBUS
OG0009747	LOC6542527|XP_001968332.1|DERE	LOC108606985|XP_017853051.2|DBUS
OG0009748	LOC6550356|XP_001977762.1|DERE	LOC108605280|XP_017850417.1|DBUS
OG0009749	LOC6546352|XP_026833070.1|DERE	LOC108599626|XP_017842077.1|DBUS
OG0009750	LOC6546477|XP_001971246.1|DERE	LOC108597915|XP_017840020.1|DBUS
OG0009751	LOC6549798|XP_001977321.1|DERE	LOC108605880|XP_017851182.1|DBUS
OG0009752	LOC6555524|XP_001982633.1|DERE	LOC108605435|XP_017850605.1|DBUS
OG0009753	LOC6555507|XP_001982632.1|DERE	LOC108605436|XP_017850607.1|DBUS
OG0009754	LOC26526149|XP_015012751.1|DERE	LOC117134704|XP_033149103.1|DBUS
OG0009755	LOC6550540|XP_001977965.1|DERE	LOC108607148|XP_017853281.1|DBUS
OG0009756	LOC6551450|XP_001977275.1|DERE	LOC108605371|XP_017850529.1|DBUS
OG0009757	LOC6548423|XP_001976731.1|DERE	LOC108595615|XP_017836370.1|DBUS
OG0009758	LOC6554959|XP_001981379.1|DERE	LOC108601500|XP_017844888.1|DBUS
OG0009760	LOC6555698|XP_026838922.1|DERE	LOC108605096|XP_017850150.1|DBUS
OG0009761	LOC6555692|XP_001982469.1|DERE	LOC108605836|XP_017851132.1|DBUS
OG0009762	LOC6555601|XP_001982653.1|DERE	LOC108606198|XP_017851545.1|DBUS
OG0009763	LOC6545417|XP_001971161.1|DERE	LOC108599519|XP_017841879.1|DBUS
OG0009764	LOC6544089|XP_001972994.1|DERE	LOC108598050|XP_017840153.2|DBUS
OG0009765	LOC6543859|XP_001971086.1|DERE	LOC108599931|XP_017842632.1|DBUS
OG0009766	LOC6545190|XP_001972078.1|DERE	LOC108599295|XP_017841586.2|DBUS
OG0009767	LOC6545121|XP_026833259.1|DERE	LOC108598044|XP_017840148.1|DBUS
OG0009768	LOC6546040|XP_001971728.1|DERE	LOC108601173|XP_017844595.1|DBUS
OG0009769	LOC6545054|XP_001971561.1|DERE	LOC108599134|XP_017841412.1|DBUS
OG0009770	LOC6544056|XP_001971425.1|DERE	LOC108597989|XP_017840094.1|DBUS
OG0009771	LOC6544831|XP_001970989.1|DERE	LOC108600247|XP_017843172.1|DBUS
OG0009772	LOC6545695|XP_001971130.1|DERE	LOC108598710|XP_017840925.2|DBUS
OG0009773	LOC6544018|XP_001973018.1|DERE	LOC108599051|XP_017841545.2|DBUS
OG0009774	LOC6543662|XP_001972961.2|DERE	LOC108599132|XP_017841409.1|DBUS
OG0009775	LOC6544121|XP_001971415.2|DERE	LOC108600902|XP_017844218.1|DBUS
OG0009776	LOC6546085|XP_001972251.1|DERE	LOC108600275|XP_017843228.1|DBUS
OG0009777	LOC6546129|XP_026833168.1|DERE	LOC108600128|XP_017843003.1|DBUS
OG0009778	LOC6546134|XP_001971300.1|DERE	LOC108598951|XP_017841211.1|DBUS
OG0009779	LOC6545098|XP_015013257.1|DERE	LOC108598811|XP_017841043.2|DBUS
OG0009780	LOC6545100|XP_026833468.1|DERE	LOC108597964|XP_017840068.1|DBUS
OG0009781	LOC6543591|XP_026832614.1|DERE	LOC108598632|XP_017840821.2|DBUS
OG0009782	LOC6545410|XP_001971709.1|DERE	LOC108603837|XP_017848476.1|DBUS
OG0009783	LOC6545224|XP_001971058.1|DERE	LOC108599925|XP_017842621.1|DBUS
OG0009784	LOC6546495|XP_001971281.2|DERE	LOC108599435|XP_017841750.1|DBUS
OG0009785	LOC6543727|XP_026832981.1|DERE	LOC108598132|XP_017840239.1|DBUS
OG0009786	LOC6545592|XP_001972149.1|DERE	LOC108598521|XP_017840690.1|DBUS
OG0009787	LOC6545618|XP_026832621.1|DERE	LOC108599054|XP_017841323.1|DBUS
OG0009788	LOC6546478|XP_001971247.1|DERE	LOC108598809|XP_017841040.1|DBUS
OG0009789	LOC6543745|XP_001971704.1|DERE	LOC108599475|XP_017841803.2|DBUS
OG0009790	LOC6548286|XP_001975112.1|DERE	LOC108595914|XP_017836694.1|DBUS
OG0009791	LOC6545392|XP_001971622.1|DERE	LOC108598024|XP_017840128.2|DBUS
OG0009792	LOC6545808|XP_001971647.1|DERE	LOC108598437|XP_017840558.1|DBUS
OG0009793	LOC6545426|XP_001971012.1|DERE	LOC108598827|XP_017841068.1|DBUS
OG0009794	LOC6554816|XP_026831861.1|DERE	LOC108602850|XP_017846608.1|DBUS
OG0009795	LOC6550261|XP_001977712.1|DERE	LOC108605278|XP_017850413.1|DBUS
OG0009796	LOC6543784|XP_026832676.1|DERE	LOC108599195|XP_017841479.2|DBUS
OG0009797	LOC6543834|XP_001971406.1|DERE	LOC108599092|XP_017841371.1|DBUS
OG0009798	LOC6543835|XP_001971407.3|DERE	LOC108600727|XP_017843955.1|DBUS
OG0009799	LOC6546403|XP_001973548.1|DERE	LOC108600260|XP_017843192.1|DBUS
OG0009800	LOC6543897|XP_001973648.1|DERE	LOC108598179|XP_017840284.2|DBUS
OG0009801	LOC6546255|XP_001971767.1|DERE	LOC108598812|XP_017841046.1|DBUS
OG0009802	LOC6546257|XP_026833279.1|DERE	LOC108599604|XP_017842046.1|DBUS
OG0009803	LOC6545316|XP_001973242.1|DERE	LOC108598963|XP_017841223.1|DBUS
OG0009804	LOC6545044|XP_001973226.1|DERE	LOC108599712|XP_017842197.1|DBUS
OG0009805	LOC6545043|XP_001973225.1|DERE	LOC108599699|XP_017842185.1|DBUS
OG0009806	LOC6545041|XP_001973223.1|DERE	LOC108599698|XP_017842184.1|DBUS
OG0009807	LOC6544740|XP_001973202.1|DERE	LOC108599422|XP_017841724.1|DBUS
OG0009808	LOC26526380|XP_026832946.1|DERE	LOC108597926|XP_017840031.2|DBUS
OG0009809	LOC6544766|XP_001971496.1|DERE	LOC108599565|XP_017841950.1|DBUS
OG0009810	LOC6543599|XP_001973601.1|DERE	LOC108599271|XP_017841557.1|DBUS
OG0009811	LOC6543598|XP_001973600.2|DERE	LOC108599347|XP_017841639.1|DBUS
OG0009812	LOC6544799|XP_001971518.1|DERE	LOC108600400|XP_017843439.1|DBUS
OG0009813	LOC6545506|XP_001973346.2|DERE	LOC108600610|XP_017843777.2|DBUS
OG0009814	LOC6544281|XP_001971978.1|DERE	LOC108599578|XP_017842006.1|DBUS
OG0009816	LOC6545598|XP_026832585.1|DERE	LOC108600511|XP_017843638.2|DBUS
OG0009817	LOC6545597|XP_001972709.2|DERE	LOC108600106|XP_017842965.2|DBUS
OG0009818	LOC6544960|XP_001972640.1|DERE	LOC108599253|XP_017841539.1|DBUS
OG0009819	LOC6544961|XP_001972641.1|DERE	LOC108598202|XP_017840307.2|DBUS
OG0009820	LOC6544962|XP_001972642.1|DERE	LOC108598201|XP_017840306.1|DBUS
OG0009821	LOC6546293|XP_001973525.3|DERE	LOC108598824|XP_017841063.1|DBUS
OG0009822	LOC6546247|XP_001972854.1|DERE	LOC108599900|XP_033149395.1|DBUS
OG0009823	LOC26526900|XP_015014356.1|DERE	LOC108600648|XP_017843831.2|DBUS
OG0009824	LOC6544240|XP_001972363.1|DERE	LOC108600806|XP_017844078.1|DBUS
OG0009825	LOC6544821|XP_001972657.1|DERE	LOC108598764|XP_017840992.1|DBUS
OG0009826	LOC6544141|XP_001973735.1|DERE	LOC108599650|XP_017842114.1|DBUS
OG0009827	LOC6544140|XP_001973734.1|DERE	LOC108599647|XP_017842111.1|DBUS
OG0009828	LOC6544178|XP_001972375.1|DERE	LOC108598845|XP_017841088.1|DBUS
OG0009829	LOC6544885|XP_001973149.1|DERE	LOC108599514|XP_017841872.2|DBUS
OG0009830	LOC6544127|XP_001973679.1|DERE	LOC108599281|XP_017841568.2|DBUS
OG0009831	LOC6544131|XP_001973683.1|DERE	LOC108599111|XP_017841389.2|DBUS
OG0009832	LOC6544132|XP_001973684.3|DERE	LOC108599004|XP_017841269.1|DBUS
OG0009833	LOC26526970|XP_015014372.1|DERE	LOC108598247|XP_017840350.1|DBUS
OG0009834	LOC6549130|XP_026835769.1|DERE	LOC108595087|XP_017835726.1|DBUS
OG0009835	LOC6548091|XP_001975207.1|DERE	LOC108596007|XP_017836781.1|DBUS
OG0009836	LOC6553963|XP_001979558.1|DERE	LOC108602444|XP_017846055.1|DBUS
OG0009837	LOC6552412|XP_001979810.2|DERE	LOC108601591|XP_017844979.1|DBUS
OG0009838	LOC6549434|XP_001974405.1|DERE	LOC108608256|XP_017855037.1|DBUS
OG0009839	LOC26526364|XP_015015496.1|DERE	LOC108596320|XP_017837431.1|DBUS
OG0009840	LOC6549284|XP_026835723.1|DERE	LOC108607681|XP_017854126.2|DBUS
OG0009841	LOC6540707|XP_001968865.1|DERE	LOC108600227|XP_017843178.1|DBUS
OG0009842	LOC6545738|XP_001972745.2|DERE	LOC108598232|XP_017841185.1|DBUS
OG0009843	LOC6544349|XP_015013353.2|DERE	LOC117134768|XP_033149317.1|DBUS
OG0009844	LOC6545874|XP_001972725.1|DERE	LOC108598217|XP_033149640.1|DBUS
OG0009845	LOC6548981|XP_001975564.2|DERE	LOC108595513|XP_017836255.1|DBUS
OG0009846	LOC6541576|XP_001968905.1|DERE	LOC108594489|XP_017844821.2|DBUS
OG0009847	LOC6551295|XP_026838586.1|DERE	LOC108607143|XP_017853274.1|DBUS
OG0009848	LOC6551078|XP_001976946.1|DERE	LOC108606940|XP_017852981.1|DBUS
OG0009849	LOC6554158|XP_015008958.1|DERE	LOC108602314|XP_017845887.1|DBUS
OG0009850	LOC26526132|XP_015011439.2|DERE	LOC108605893|XP_017851198.1|DBUS
OG0009851	LOC26526216|XP_015011443.2|DERE	LOC108605478|XP_017850659.1|DBUS
OG0009853	LOC6550814|XP_001978211.1|DERE	LOC108606153|XP_017851494.1|DBUS
OG0009854	LOC6550160|XP_026838171.1|DERE	LOC108605411|XP_017850569.1|DBUS, LOC108606579|XP_017852293.1|DBUS
OG0009855	LOC6543048|XP_001969233.1|DERE	LOC117134957|XP_033150490.1|DBUS
OG0009856	LOC6540815|XP_026834730.1|DERE	LOC108601043|XP_017844427.1|DBUS
OG0009857	LOC6549286|XP_001974248.2|DERE	LOC108608310|XP_017855130.1|DBUS
OG0009858	LOC6542729|XP_001969347.1|DERE	LOC108607724|XP_017854238.1|DBUS, LOC108607711|XP_033149473.1|DBUS
OG0009860	LOC6543058|XP_026834746.1|DERE	LOC108598108|XP_017840217.1|DBUS
OG0009861	LOC6542852|XP_001968292.1|DERE	LOC108608332|XP_017855162.1|DBUS
OG0009862	LOC6542682|XP_001969823.1|DERE	LOC108600941|XP_017844273.1|DBUS
OG0009863	LOC6543391|XP_015015216.1|DERE	LOC108608349|XP_017855183.1|DBUS
OG0009864	LOC6548264|XP_001974110.1|DERE	LOC108602802|XP_017846518.2|DBUS
OG0009865	LOC6543532|XP_001968699.1|DERE	LOC108594490|XP_017835168.1|DBUS
OG0009866	LOC6546341|XP_001972285.2|DERE	LOC108599219|XP_017841502.1|DBUS
OG0009867	LOC6544080|XP_001971937.1|DERE	LOC108597945|XP_017840050.1|DBUS
OG0009868	LOC6545855|XP_001973394.1|DERE	LOC108598622|XP_017840809.1|DBUS
OG0009870	LOC6546251|XP_001972858.1|DERE	LOC108598112|XP_017840218.2|DBUS
OG0009871	LOC6546633|XP_001975849.1|DERE	LOC108595730|XP_017836502.1|DBUS
OG0009872	LOC6547665|XP_001975023.1|DERE	LOC108597127|XP_017839000.1|DBUS
OG0009873	LOC6548468|XP_001975187.1|DERE	LOC108598048|XP_017840152.1|DBUS
OG0009874	LOC6546394|XP_001972884.1|DERE	LOC108598196|XP_017840301.1|DBUS, LOC108598376|XP_033149631.1|DBUS
OG0009875	LOC6544196|XP_001973738.1|DERE	LOC108598934|XP_017841188.1|DBUS
OG0009876	LOC6546809|XP_001975919.2|DERE	LOC108597656|XP_017839801.1|DBUS, LOC108594800|XP_033149219.1|DBUS
OG0009877	LOC26527043|XP_026834701.1|DERE	LOC108596272|XP_017837329.1|DBUS
OG0009878	LOC26527045|XP_015012904.1|DERE	LOC108596932|XP_017838644.1|DBUS
OG0009879	LOC6546556|XP_001974570.1|DERE	LOC108597542|XP_017839636.1|DBUS
OG0009880	LOC6548019|XP_001975176.1|DERE	LOC108596182|XP_017837182.1|DBUS
OG0009881	LOC6549466|XP_026836403.1|DERE	LOC108595747|XP_017836525.1|DBUS, LOC108597094|XP_017838946.1|DBUS
OG0009882	LOC6547917|XP_001976436.1|DERE	LOC108595159|XP_017835818.1|DBUS
OG0009883	LOC6547530|XP_001974914.2|DERE	LOC108595357|XP_017836070.1|DBUS
OG0009884	LOC6547532|XP_026835945.1|DERE	LOC108595761|XP_017836538.1|DBUS
OG0009885	LOC6543252|XP_001969158.1|DERE	LOC108597333|XP_017836889.1|DBUS
OG0009886	LOC6547999|XP_001975278.1|DERE	LOC108596053|XP_017836935.1|DBUS
OG0009887	LOC6542014|XP_026835132.1|DERE	LOC108595253|XP_017835947.1|DBUS
OG0009888	LOC6547494|XP_001974836.1|DERE	LOC108595814|XP_017836593.1|DBUS
OG0009889	LOC6547878|XP_001976354.1|DERE	LOC108595547|XP_017836295.1|DBUS
OG0009890	LOC6548539|XP_001975331.1|DERE	LOC108596467|XP_017837714.1|DBUS
OG0009891	LOC6552073|XP_001978793.1|DERE	LOC108596897|XP_017838576.1|DBUS
OG0009892	LOC6550651|XP_026837695.1|DERE	LOC108605993|XP_017851305.1|DBUS
OG0009893	LOC6546920|XP_026836168.1|DERE	LOC108595401|XP_017836116.1|DBUS
OG0009894	LOC6553433|XP_026834863.1|DERE	LOC108601319|XP_017844707.1|DBUS, LOC108602083|XP_017845596.1|DBUS, LOC108601293|XP_017844681.1|DBUS
OG0009895	LOC6552667|XP_001979175.2|DERE	LOC108604027|XP_017848767.2|DBUS
OG0009896	LOC6554927|XP_001981806.1|DERE	LOC108602276|XP_017845822.1|DBUS
OG0009897	LOC6553066|XP_001980085.1|DERE	LOC108602453|XP_017846065.1|DBUS, LOC108602374|XP_017845968.1|DBUS
OG0009898	LOC6552878|XP_026831727.1|DERE	LOC108601696|XP_017845097.1|DBUS
OG0009899	LOC6552625|XP_001979922.1|DERE	LOC108602556|XP_017846180.1|DBUS
OG0009900	LOC6553208|XP_001980301.1|DERE	LOC108601970|XP_017845451.1|DBUS
OG0009901	LOC6554256|XP_001981677.1|DERE	LOC108604474|XP_017849450.1|DBUS
OG0009902	LOC6551966|XP_001980651.1|DERE	LOC108602379|XP_017845972.1|DBUS, LOC108597461|XP_017839521.1|DBUS, LOC108602247|XP_017845785.1|DBUS
OG0009903	LOC6553056|XP_001979143.1|DERE	LOC108603132|XP_017847142.1|DBUS, LOC108608027|XP_017854692.1|DBUS
OG0009904	LOC6552818|XP_001979969.1|DERE	LOC108604730|XP_017849801.1|DBUS
OG0009905	LOC6553613|XP_001980242.2|DERE	LOC108603986|XP_017848704.1|DBUS
OG0009907	LOC6553442|XP_001979392.1|DERE	LOC108602227|XP_017845762.1|DBUS
OG0009909	LOC6554808|XP_001981586.1|DERE	LOC108604513|XP_017849506.1|DBUS
OG0009910	LOC6552789|XP_001981000.1|DERE	LOC108601264|XP_017844653.1|DBUS
OG0009911	LOC6547760|XP_001976382.1|DERE	LOC108595817|XP_017836597.1|DBUS
OG0009912	LOC6548948|XP_001974205.1|DERE	LOC108607675|XP_017854120.2|DBUS
OG0009913	LOC6541483|XP_001968478.1|DERE	LOC108594267|XP_017834886.2|DBUS
OG0009916	LOC6543443|XP_026835306.1|DERE	LOC108608532|XP_017855439.2|DBUS
OG0009925	LOC6554013|XP_001980543.1|DERE	LOC108603820|XP_017848438.1|DBUS
OG0009926	LOC6545020|XP_026833189.1|DERE	LOC108606365|XP_017851903.1|DBUS
OG0009930	LOC6550105|XP_001977596.1|DERE	LOC108605389|XP_017850547.1|DBUS
OG0009931	LOC6548199|XP_026837107.1|DERE	LOC108596164|XP_017837159.1|DBUS
OG0009932	LOC6542069|XP_001969132.1|DERE	LOC108596729|XP_017838263.1|DBUS
OG0009933	LOC6548864|XP_001975450.1|DERE	LOC108596023|XP_017836869.1|DBUS
OG0009937	LOC26526001|XP_026832218.1|DERE	LOC108602742|XP_017846385.1|DBUS
OG0009938	LOC6550070|XP_001977567.1|DERE	LOC108607225|XP_017853388.1|DBUS
OG0009941	LOC6542215|XP_001968813.1|DERE	LOC108604744|XP_017849823.2|DBUS
OG0009942	LOC6541325|XP_001969134.1|DERE	LOC108597119|XP_017838987.1|DBUS
OG0009943	LOC6543379|XP_001969887.1|DERE	LOC108600793|XP_017844060.1|DBUS
OG0009945	LOC6551413|XP_001977199.1|DERE	LOC108605581|XP_017850840.1|DBUS
OG0009946	LOC26526728|XP_015010516.1|DERE	LOC108603752|XP_017848315.1|DBUS
OG0009947	LOC6545195|XP_026833294.1|DERE	LOC108599597|XP_017842037.1|DBUS
OG0009948	LOC6555749|XP_001982452.1|DERE	LOC108606623|XP_017852398.1|DBUS
OG0009949	LOC6552376|XP_001978887.2|DERE	LOC108602701|XP_017846341.1|DBUS
OG0009950	LOC6553967|XP_001980525.1|DERE	LOC108601597|XP_017844986.1|DBUS
OG0009951	LOC6553851|XP_015009674.1|DERE	LOC108602510|XP_017846129.1|DBUS
OG0009952	LOC6551911|XP_001979672.1|DERE	LOC108602240|XP_017845778.1|DBUS
OG0009953	LOC6554577|XP_001981765.2|DERE	LOC108602229|XP_017845764.1|DBUS
OG0009957	LOC6554368|XP_001981258.1|DERE	LOC108604315|XP_017849226.1|DBUS
OG0009958	LOC6555079|XP_001981595.1|DERE	LOC108601904|XP_017845369.1|DBUS
OG0009960	LOC6552089|XP_001978800.1|DERE	LOC108603211|XP_017847288.1|DBUS
OG0009961	LOC6552070|XP_001978790.1|DERE	LOC108602526|XP_017846148.1|DBUS
OG0009962	LOC6553587|XP_026839503.1|DERE	LOC108603205|XP_017847279.1|DBUS
OG0009963	LOC6555195|XP_026838830.1|DERE	LOC108603909|XP_017848582.1|DBUS
OG0009964	LOC6554344|XP_001982108.1|DERE	LOC108601792|XP_017845217.1|DBUS
OG0009965	LOC6555245|XP_001981190.2|DERE	LOC108602599|XP_017846225.1|DBUS
OG0009966	LOC6549401|XP_026835876.1|DERE	LOC108607847|XP_017854412.1|DBUS
OG0009968	LOC6543364|XP_001968158.1|DERE	LOC108607535|XP_017853904.1|DBUS
OG0009969	LOC6547229|XP_001976242.1|DERE	LOC108594270|XP_017834891.1|DBUS
OG0009970	LOC6549239|XP_001974346.1|DERE	LOC108599690|XP_017842178.1|DBUS
OG0009971	LOC6549559|XP_001974477.1|DERE	LOC108606165|XP_017851509.1|DBUS
OG0009972	LOC6542031|XP_001969445.1|DERE	LOC108596703|XP_017838218.2|DBUS
OG0009973	LOC6542068|XP_001970514.1|DERE	LOC108596398|XP_017837573.1|DBUS
OG0009974	LOC6549052|XP_001974036.1|DERE	LOC108607960|XP_017854580.1|DBUS
OG0009975	LOC6540837|XP_001968822.2|DERE	LOC108596830|XP_017838445.1|DBUS
OG0009976	LOC6540851|XP_001970036.1|DERE	LOC108607739|XP_017854252.1|DBUS
OG0009977	LOC6542844|XP_026834335.1|DERE	LOC108607130|XP_017853259.2|DBUS
OG0009978	LOC6541910|XP_001969398.1|DERE	LOC108607147|XP_017853271.1|DBUS
OG0009979	LOC6541283|XP_001969655.1|DERE	LOC108599567|XP_017841958.2|DBUS
OG0009981	LOC6546964|XP_001974606.1|DERE	LOC108595561|XP_017836310.1|DBUS
OG0009983	LOC6548469|XP_001975188.1|DERE	LOC108595922|XP_017836701.1|DBUS
OG0009984	LOC6546802|XP_001975896.1|DERE	LOC108601147|XP_017844565.1|DBUS
OG0009985	LOC26527039|XP_015015593.1|DERE	LOC108597157|XP_017839053.1|DBUS
OG0009986	LOC6542030|XP_026834600.1|DERE	LOC108597061|XP_017838874.1|DBUS
OG0009989	LOC6548196|XP_001975079.1|DERE	LOC108596163|XP_017837158.1|DBUS
OG0009990	LOC6547586|XP_001974901.1|DERE	LOC108595806|XP_017836586.1|DBUS
OG0009991	LOC6549170|XP_001975620.3|DERE	LOC108596984|XP_017838729.1|DBUS
OG0009992	LOC6550697|XP_001978111.1|DERE	LOC108605886|XP_017851188.1|DBUS
OG0009993	LOC6550549|XP_026837671.1|DERE	LOC108606871|XP_017852872.2|DBUS
OG0009994	LOC6550991|XP_001976867.1|DERE	LOC108606061|XP_017851397.1|DBUS
OG0009995	LOC6551214|XP_001978387.1|DERE	LOC108605088|XP_033150416.1|DBUS
OG0009996	LOC6550242|XP_001977917.1|DERE	LOC108606779|XP_017852691.1|DBUS
OG0009997	LOC6549852|XP_001977358.2|DERE	LOC108605995|XP_017851307.1|DBUS
OG0009998	LOC6551258|XP_001977072.1|DERE	LOC108605799|XP_017851091.1|DBUS
OG0009999	LOC6551630|XP_001978560.1|DERE	LOC108605650|XP_017850923.1|DBUS
OG0010000	LOC6549862|XP_001977392.1|DERE	LOC108606201|XP_017851554.1|DBUS
OG0010001	LOC6551221|XP_001978394.1|DERE	LOC108607113|XP_017853233.1|DBUS
OG0010002	LOC26526159|XP_015014233.2|DERE	LOC108599290|XP_017841578.1|DBUS
OG0010003	LOC6542072|XP_026834177.1|DERE	LOC108608536|XP_017855440.2|DBUS
