Orthogroup	DERE.longest_only	SLEB.longest_only
OG0009478	LOC6544742|XP_001973204.1|DERE	LOC115633016|XP_030386199.1|SLEB
OG0009479	LOC6543325|XP_026834937.1|DERE	LOC115630775|XP_030383290.1|SLEB
OG0009480	LOC6544157|XP_001971383.1|DERE	LOC115632541|XP_030385611.1|SLEB
OG0009481	LOC6544083|XP_001971940.1|DERE	LOC115632687|XP_030385783.1|SLEB
OG0009482	LOC6545353|XP_026832382.1|DERE	LOC115634704|XP_030388443.1|SLEB
OG0009483	LOC6545351|XP_001973291.1|DERE	LOC115633931|XP_030387312.1|SLEB
OG0009484	LOC6553359|XP_001980188.1|DERE	LOC115623857|XP_030374261.1|SLEB
OG0009485	LOC6545728|XP_001971124.1|DERE	LOC115632674|XP_030385768.1|SLEB
OG0009486	LOC6545727|XP_001971123.1|DERE	LOC115632675|XP_030385769.1|SLEB
OG0009487	LOC6545888|XP_001973430.1|DERE	LOC115622905|XP_030372888.1|SLEB
OG0009488	LOC6543962|XP_001972768.1|DERE	LOC115624949|XP_030375660.1|SLEB
OG0009489	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE	LOC115622837|XP_030372777.1|SLEB
OG0009490	LOC6549164|XP_001975724.1|DERE	LOC115634570|XP_030388254.1|SLEB
OG0009491	LOC6543886|XP_001973645.1|DERE	LOC115624784|XP_030375475.1|SLEB
OG0009492	LOC6544236|XP_001973752.1|DERE	LOC115632910|XP_030386060.1|SLEB
OG0009493	LOC6544195|XP_026832936.1|DERE	LOC115622139|XP_030371858.1|SLEB
OG0009494	LOC6544142|XP_001973736.1|DERE	LOC115622141|XP_030371861.1|SLEB
OG0009495	LOC6545985|XP_015012952.1|DERE	LOC115633871|XP_030387228.1|SLEB
OG0009496	LOC6543932|XP_026832891.1|DERE	LOC115632791|XP_030385902.1|SLEB
OG0009497	LOC6552565|XP_001979903.1|DERE	LOC115624584|XP_030375182.1|SLEB
OG0009498	LOC6546295|XP_026832915.1|DERE	LOC115620593|XP_030369767.1|SLEB
OG0009499	LOC6546060|XP_026833378.1|DERE	LOC115627508|XP_030379103.1|SLEB
OG0009500	LOC6546121|XP_001973538.1|DERE	LOC115634379|XP_030387923.1|SLEB
OG0009501	LOC6544317|XP_001973079.1|DERE	LOC115624872|XP_030375577.1|SLEB
OG0009502	LOC6553046|XP_015010172.1|DERE	LOC115623670|XP_030373996.1|SLEB
OG0009503	LOC6540693|XP_015015097.1|DERE	LOC115626569|XP_030377808.1|SLEB
OG0009504	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE	LOC115623663|XP_030373981.1|SLEB
OG0009505	LOC6543233|XP_001970160.1|DERE	LOC115631283|XP_030383856.1|SLEB
OG0009506	LOC6544780|XP_001971600.2|DERE	LOC115622493|XP_030372299.1|SLEB
OG0009507	LOC6545064|XP_001971042.1|DERE	LOC115622804|XP_030372732.1|SLEB
OG0009508	LOC6542387|XP_001968469.2|DERE	LOC115622600|XP_030372459.1|SLEB
OG0009509	LOC6548918|XP_001975346.1|DERE	LOC115632080|XP_030384905.1|SLEB
OG0009510	LOC6550569|XP_001978122.1|DERE	LOC115629900|XP_030382360.1|SLEB
OG0009511	LOC6551849|XP_001979646.2|DERE	LOC115629195|XP_030381454.1|SLEB
OG0009514	LOC6548676|XP_026836017.1|DERE	LOC115629636|XP_030381997.1|SLEB
OG0009516	LOC6549279|XP_001974421.2|DERE	LOC115630485|XP_030382926.1|SLEB
OG0009517	LOC6541622|XP_001970165.1|DERE	LOC115631953|XP_030384670.1|SLEB
OG0009518	LOC26526463|XP_015014283.1|DERE	LOC115623118|XP_030373185.1|SLEB, LOC115622404|XP_030372195.1|SLEB
OG0009519	LOC6545911|XP_026833882.1|DERE	LOC115628433|XP_030380381.1|SLEB
OG0009520	LOC6555187|XP_001981623.2|DERE	LOC115625465|XP_030376373.1|SLEB
OG0009521	LOC6546461|XP_001971333.1|DERE	LOC115623031|XP_030373069.1|SLEB
OG0009523	LOC6548245|XP_001975194.1|DERE	LOC115633743|XP_030387077.1|SLEB
OG0009524	LOC6548658|XP_001975380.1|DERE	LOC115632472|XP_030385505.1|SLEB
OG0009525	LOC6547148|XP_001976123.1|DERE	LOC115634316|XP_030387836.1|SLEB
OG0009526	LOC6547149|XP_001976124.1|DERE	LOC115633831|XP_030387182.1|SLEB
OG0009527	LOC6547021|XP_001974663.1|DERE	LOC115624135|XP_030374594.1|SLEB
OG0009528	LOC6548080|XP_001975171.1|DERE	LOC115634164|XP_030387605.1|SLEB, LOC115634214|XP_030387666.1|SLEB
OG0009529	LOC6548148|XP_001975222.1|DERE	LOC115625959|XP_030377436.1|SLEB
OG0009530	LOC6549506|XP_001975728.1|DERE	LOC115634575|XP_030388266.1|SLEB
OG0009531	LOC6547063|XP_001976021.2|DERE	LOC115624881|XP_030375587.1|SLEB
OG0009532	LOC6547987|XP_001975133.2|DERE	LOC115624899|XP_030375608.1|SLEB
OG0009533	LOC6547447|XP_001974860.1|DERE	LOC115633845|XP_030387196.1|SLEB
OG0009534	LOC6547264|XP_001974871.1|DERE	LOC115627083|XP_030378493.1|SLEB
OG0009535	LOC6547444|XP_001976380.1|DERE	LOC115633680|XP_030386994.1|SLEB
OG0009536	LOC6553843|XP_001980482.2|DERE	LOC115623779|XP_030374178.1|SLEB
OG0009537	LOC6552036|XP_001980681.2|DERE	LOC115620277|XP_030369310.1|SLEB
OG0009538	LOC6554851|XP_015009113.1|DERE	LOC115625154|XP_030375943.1|SLEB
OG0009539	LOC6553506|XP_026831645.1|DERE	LOC115624305|XP_030374787.1|SLEB
OG0009540	LOC26526171|XP_015009368.1|DERE	LOC115621049|XP_030370431.1|SLEB
OG0009542	LOC6555151|XP_001981162.2|DERE	LOC115620933|XP_030370301.1|SLEB
OG0009543	LOC6554501|XP_001981735.1|DERE	LOC115623749|XP_030374144.1|SLEB
OG0009544	LOC6552500|XP_001980855.2|DERE	LOC115620299|XP_030369341.1|SLEB, LOC115620300|XP_030369342.1|SLEB
OG0009545	LOC26527114|XP_015009425.1|DERE	LOC115624953|XP_030375665.1|SLEB
OG0009546	LOC6553382|XP_001980199.2|DERE	LOC115620980|XP_030370359.1|SLEB
OG0009547	LOC6548043|XP_001975237.1|DERE, LOC6548042|XP_001975236.1|DERE	LOC115633928|XP_030387305.1|SLEB
OG0009549	LOC6546431|XP_026832897.1|DERE	LOC115622884|XP_030372841.1|SLEB
OG0009560	LOC6550316|XP_001977904.1|DERE	LOC115626845|XP_030378193.1|SLEB
OG0009562	LOC6548881|XP_001974123.1|DERE	LOC115620720|XP_030369959.1|SLEB
OG0009563	LOC6545384|XP_001972591.2|DERE	LOC115622210|XP_030371966.1|SLEB
OG0009564	LOC26526196|XP_026837563.1|DERE	LOC115628064|XP_030379888.1|SLEB
OG0009565	LOC6545649|XP_026832920.1|DERE	LOC115623121|XP_030373188.1|SLEB
OG0009569	LOC6550122|XP_001977703.2|DERE	LOC115629614|XP_030381972.1|SLEB
OG0009570	LOC6553941|XP_001979467.1|DERE	LOC115623933|XP_030374353.1|SLEB
OG0009571	LOC6551812|XP_001980581.1|DERE	LOC115623566|XP_030373823.1|SLEB
OG0009572	LOC6551507|XP_001978578.1|DERE	LOC115628896|XP_030381015.1|SLEB
OG0009573	LOC6551041|XP_001978308.1|DERE	LOC115628846|XP_030380952.1|SLEB
OG0009574	LOC6551199|XP_026838173.1|DERE	LOC115627456|XP_030378984.1|SLEB
OG0009575	LOC6547138|XP_001976113.1|DERE	LOC115633784|XP_030387123.1|SLEB
OG0009576	LOC6552723|XP_001979052.1|DERE	LOC115621989|XP_030371703.1|SLEB
OG0009577	LOC6542941|XP_001968856.1|DERE	LOC115626567|XP_030377806.1|SLEB
OG0009578	LOC6549200|XP_026836474.1|DERE	LOC115625773|XP_030376804.1|SLEB
OG0009579	LOC6549871|XP_001978652.1|DERE	LOC115629601|XP_030381953.1|SLEB
OG0009581	LOC6542283|XP_001969020.1|DERE	LOC115626018|XP_030377126.1|SLEB
OG0009582	LOC6544091|XP_026833646.1|DERE	LOC115632501|XP_030385539.1|SLEB
OG0009583	LOC6549697|XP_001977439.1|DERE	LOC115629828|XP_030382263.1|SLEB
OG0009584	LOC6550543|XP_001977975.1|DERE	LOC115627991|XP_030379746.1|SLEB
OG0009586	LOC6544090|XP_001972995.1|DERE	LOC115632722|XP_030385828.1|SLEB
OG0009588	LOC6555336|XP_001981861.1|DERE	LOC115628792|XP_030380867.1|SLEB
OG0009589	LOC26527060|XP_015014387.1|DERE	LOC115628370|XP_030380308.1|SLEB
OG0009590	LOC6543873|XP_001971508.1|DERE	LOC115632125|XP_030384991.1|SLEB
OG0009591	LOC6552429|XP_001980885.1|DERE	LOC115625132|XP_030375906.1|SLEB
OG0009592	LOC26526908|XP_015010538.1|DERE	LOC115624387|XP_030374958.1|SLEB
OG0009593	LOC6554082|XP_001979520.1|DERE	LOC115624152|XP_030374609.1|SLEB
OG0009594	LOC6554817|XP_001981798.1|DERE	LOC115625537|XP_030376475.1|SLEB
OG0009595	LOC6553295|XP_001979188.1|DERE	LOC115623831|XP_030374236.1|SLEB
OG0009596	LOC6553216|XP_001979218.1|DERE	LOC115623991|XP_030374422.1|SLEB
OG0009597	LOC6553227|XP_001979221.1|DERE	LOC115624282|XP_030374765.1|SLEB
OG0009598	LOC6553229|XP_001979223.2|DERE	LOC115623484|XP_030373713.1|SLEB
OG0009599	LOC6551922|XP_001980620.1|DERE	LOC115624112|XP_030374566.1|SLEB
OG0009600	LOC6553217|XP_001980142.1|DERE	LOC115625068|XP_030375811.1|SLEB
OG0009601	LOC6554650|XP_001981974.1|DERE	LOC115625404|XP_030376302.1|SLEB
OG0009602	LOC6554502|XP_001981736.2|DERE	LOC115626103|XP_030377215.1|SLEB
OG0009603	LOC6552439|XP_026831643.1|DERE	LOC115623353|XP_030373496.1|SLEB
OG0009604	LOC6550167|XP_001977605.1|DERE	LOC115629876|XP_030382334.1|SLEB
OG0009605	LOC6554412|XP_001981708.1|DERE	LOC115625441|XP_030376349.1|SLEB
OG0009606	LOC6554454|XP_001981713.1|DERE	LOC115625355|XP_030376248.1|SLEB
OG0009607	LOC6554455|XP_001981714.1|DERE	LOC115625541|XP_030376478.1|SLEB
OG0009608	LOC6554791|XP_001981988.1|DERE	LOC115625414|XP_030376313.1|SLEB
OG0009609	LOC6553318|XP_001980162.2|DERE	LOC115624945|XP_030375656.1|SLEB
OG0009610	LOC6554043|XP_001979528.1|DERE	LOC115624336|XP_030374845.1|SLEB
OG0009611	LOC6554044|XP_001979529.2|DERE	LOC115623808|XP_030374212.1|SLEB
OG0009612	LOC6553507|XP_001979353.1|DERE	LOC115623914|XP_030374330.1|SLEB
OG0009614	LOC6552609|XP_001979889.1|DERE	LOC115620214|XP_030369212.1|SLEB
OG0009615	LOC6555080|XP_026839831.1|DERE	LOC115621028|XP_030370408.1|SLEB, LOC115621030|XP_030370409.1|SLEB
OG0009616	LOC6555044|XP_001981614.1|DERE	LOC115621571|XP_030371118.1|SLEB
OG0009617	LOC6551840|XP_026832050.1|DERE	LOC115620313|XP_030369361.1|SLEB
OG0009618	LOC26526488|XP_026839372.1|DERE	LOC115620924|XP_030370286.1|SLEB
OG0009619	LOC6555193|XP_001982289.1|DERE	LOC115621309|XP_030370783.1|SLEB
OG0009620	LOC6552907|XP_001980990.1|DERE	LOC115625494|XP_030376409.1|SLEB
OG0009621	LOC6552919|XP_001980992.1|DERE	LOC115625366|XP_030376263.1|SLEB
OG0009622	LOC6554086|XP_001979598.1|DERE	LOC115620937|XP_030370309.1|SLEB
OG0009623	LOC6553730|XP_001980399.1|DERE	LOC115621055|XP_030370436.1|SLEB
OG0009624	LOC6555024|XP_026836111.1|DERE	LOC115621911|XP_030371605.1|SLEB
OG0009625	LOC6555247|XP_001981192.1|DERE	LOC115620259|XP_030369269.1|SLEB
OG0009626	LOC6554875|XP_001982213.1|DERE	LOC115620291|XP_030369328.1|SLEB
OG0009627	LOC6554901|XP_001982212.3|DERE	LOC115620294|XP_030369335.1|SLEB
OG0009628	LOC6554880|XP_001982218.1|DERE	LOC115620290|XP_030369327.1|SLEB
OG0009629	LOC6552328|XP_026831622.1|DERE	LOC115625472|XP_030376381.1|SLEB
OG0009630	LOC6552332|XP_001979791.1|DERE	LOC115625470|XP_030376379.1|SLEB
OG0009631	LOC6553662|XP_001980342.1|DERE	LOC115621984|XP_030371697.1|SLEB
OG0009632	LOC6551418|XP_001977144.1|DERE	LOC115627674|XP_030379276.1|SLEB
OG0009633	LOC6549060|XP_001975582.1|DERE	LOC115633974|XP_030387354.1|SLEB
OG0009634	LOC6554745|XP_001981088.1|DERE	LOC115621772|XP_030371384.1|SLEB
OG0009635	LOC6552692|XP_001979880.3|DERE	LOC115621279|XP_030370741.1|SLEB
OG0009636	LOC6546078|XP_001973497.1|DERE	LOC115633262|XP_030386530.1|SLEB
OG0009637	LOC6554146|XP_015008961.1|DERE	LOC115620644|XP_030369850.1|SLEB
OG0009638	LOC6551788|XP_001979613.1|DERE	LOC115621708|XP_030371276.1|SLEB
OG0009639	LOC6552987|XP_001979116.1|DERE	LOC115623751|XP_030374145.1|SLEB
OG0009640	LOC6555398|XP_001981648.1|DERE	LOC115621361|XP_030370845.1|SLEB
OG0009641	LOC6555263|XP_001982304.1|DERE	LOC115620356|XP_030369419.1|SLEB
OG0009642	LOC6555265|XP_001982306.1|DERE	LOC115620355|XP_030369418.1|SLEB
OG0009643	LOC6552619|XP_001979865.1|DERE	LOC115621011|XP_030370391.1|SLEB
OG0009644	LOC6554170|XP_026837863.1|DERE	LOC115620469|XP_030369560.1|SLEB
OG0009645	LOC6554345|XP_001982109.1|DERE	LOC115621053|XP_030370433.1|SLEB
OG0009646	LOC6555228|XP_001981184.1|DERE	LOC115620267|XP_030369286.1|SLEB
OG0009647	LOC6555246|XP_001981191.3|DERE	LOC115620260|XP_030369271.1|SLEB
OG0009648	LOC6552801|XP_001979029.1|DERE	LOC115620775|XP_030370044.1|SLEB
OG0009649	LOC6555096|XP_001981423.1|DERE	LOC115621431|XP_030370942.1|SLEB
OG0009650	LOC6547677|XP_026836483.1|DERE	LOC115630542|XP_030383008.1|SLEB
OG0009651	LOC26526425|XP_015015504.1|DERE	LOC115630953|XP_030383387.1|SLEB
OG0009652	LOC6542610|XP_001968577.1|DERE	LOC115631353|XP_030383930.1|SLEB
OG0009653	LOC6543104|XP_001968609.1|DERE	LOC115631895|XP_030384603.1|SLEB
OG0009654	LOC6542062|XP_001968608.2|DERE	LOC115631740|XP_030384439.1|SLEB
OG0009655	LOC6541339|XP_026834243.1|DERE	LOC115632037|XP_030384862.1|SLEB
OG0009656	LOC6541679|XP_001970250.1|DERE	LOC115631412|XP_030383998.1|SLEB
OG0009657	LOC6541443|XP_001968413.2|DERE	LOC115631378|XP_030383959.1|SLEB
OG0009658	LOC6542205|XP_026834812.1|DERE	LOC115631856|XP_030384562.1|SLEB
OG0009659	LOC6543517|XP_001968717.1|DERE	LOC115630577|XP_030383054.1|SLEB
OG0009660	LOC6540850|XP_001968378.1|DERE	LOC115632008|XP_030384797.1|SLEB
OG0009661	LOC6541904|XP_001970193.1|DERE	LOC115631779|XP_030384473.1|SLEB
OG0009662	LOC6555985|XP_026834375.1|DERE	LOC115630651|XP_030383153.1|SLEB, LOC115630420|XP_030382819.1|SLEB
OG0009663	LOC6543366|XP_015015272.1|DERE	LOC115628468|XP_030380450.1|SLEB
OG0009664	LOC6543088|XP_001968455.1|DERE	LOC115630616|XP_030383103.1|SLEB
OG0009665	LOC6542837|XP_001968234.3|DERE	LOC115623931|XP_030374350.1|SLEB
OG0009666	LOC6547230|XP_015012585.1|DERE	LOC115631044|XP_030383536.1|SLEB
OG0009667	LOC6548891|XP_001974133.1|DERE	LOC115628580|XP_030380624.1|SLEB
OG0009668	LOC6548744|XP_001974101.1|DERE	LOC115630803|XP_030383324.1|SLEB
OG0009669	LOC6549296|XP_026836302.1|DERE	LOC115631172|XP_030383721.1|SLEB
OG0009670	LOC6540654|XP_026834130.1|DERE	LOC115630947|XP_030383377.1|SLEB
OG0009671	LOC6549238|XP_001974345.1|DERE	LOC115631810|XP_030384507.1|SLEB
OG0009672	LOC6543064|XP_001969312.1|DERE	LOC115625970|XP_030377074.1|SLEB
OG0009673	LOC6541327|XP_001969314.1|DERE	LOC115626056|XP_030377167.1|SLEB
OG0009674	LOC6548939|XP_015012043.1|DERE	LOC115625818|XP_030376867.1|SLEB
OG0009675	LOC6542247|XP_001968951.1|DERE	LOC115628993|XP_030381134.1|SLEB
OG0009676	LOC6548364|XP_001973967.1|DERE	LOC115626116|XP_030377231.1|SLEB
OG0009677	LOC6542165|XP_001969205.1|DERE	LOC115631497|XP_030384117.1|SLEB
OG0009678	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE	LOC115626109|XP_030377224.1|SLEB
OG0009679	LOC6542928|XP_001968847.1|DERE	LOC115626355|XP_030377566.1|SLEB
OG0009680	LOC6540794|XP_001969599.1|DERE	LOC115626419|XP_030377647.1|SLEB
OG0009681	LOC6547810|XP_026836780.1|DERE	LOC115633951|XP_030387329.1|SLEB
OG0009682	LOC6547637|XP_026836031.1|DERE	LOC115634681|XP_030388400.1|SLEB
OG0009683	LOC6541687|XP_001970687.1|DERE	LOC115633948|XP_030387326.1|SLEB
OG0009684	LOC6541263|XP_001970686.1|DERE	LOC115634118|XP_030387542.1|SLEB
OG0009685	LOC6541577|XP_026834594.1|DERE	LOC115633693|XP_030387009.1|SLEB
OG0009686	LOC6546952|XP_026836879.1|DERE	LOC115633067|XP_030386298.1|SLEB
OG0009687	LOC6546965|XP_001974607.1|DERE	LOC115633998|XP_030387381.1|SLEB
OG0009688	LOC6547192|XP_001974739.1|DERE	LOC115629087|XP_030381263.1|SLEB
OG0009690	LOC6549558|XP_001975646.1|DERE	LOC115633936|XP_030387314.1|SLEB
OG0009691	LOC6547672|XP_001975027.2|DERE	LOC115634169|XP_030387612.1|SLEB
OG0009692	LOC6548660|XP_001975382.3|DERE	LOC115632480|XP_030385517.1|SLEB
OG0009693	LOC6546587|XP_026837028.1|DERE	LOC115630770|XP_030383288.1|SLEB
OG0009694	LOC6547250|XP_001976136.1|DERE	LOC115624557|XP_030375148.1|SLEB
OG0009695	LOC6548579|XP_026836353.1|DERE	LOC115634324|XP_030387842.1|SLEB
OG0009696	LOC26526886|XP_015015570.1|DERE	LOC115634114|XP_030387538.1|SLEB
OG0009697	LOC113563945|XP_026833588.1|DERE	LOC115626927|XP_030378294.1|SLEB
OG0009698	LOC6542799|XP_026834968.1|DERE	LOC115634079|XP_030387491.1|SLEB
OG0009699	LOC6547271|XP_015012533.1|DERE	LOC115625491|XP_030376405.1|SLEB
OG0009700	LOC6548567|XP_001976639.1|DERE	LOC115622761|XP_030372680.1|SLEB
OG0009701	LOC6554191|XP_026831714.1|DERE	LOC115621568|XP_030371115.1|SLEB
OG0009703	LOC6540910|XP_001968145.1|DERE	LOC115631676|XP_030384349.1|SLEB
OG0009704	LOC6542378|XP_001970533.1|DERE	LOC115634094|XP_030387509.1|SLEB
OG0009705	LOC6546546|XP_001975911.1|DERE	LOC115634800|XP_030388568.1|SLEB
OG0009706	LOC6546806|XP_001975916.1|DERE	LOC115634801|XP_030388569.1|SLEB
OG0009707	LOC6552272|XP_001980752.1|DERE	LOC115620407|XP_030369486.1|SLEB
OG0009708	LOC6541129|XP_001970681.1|DERE	LOC115634043|XP_030387447.1|SLEB
OG0009709	LOC6541073|XP_001970678.1|DERE	LOC115634419|XP_030387986.1|SLEB
OG0009710	LOC6541475|XP_001970677.1|DERE	LOC115624611|XP_030375258.1|SLEB
OG0009711	LOC6542050|XP_001970662.1|DERE	LOC115633771|XP_030387106.1|SLEB
OG0009712	LOC6544964|XP_001973231.2|DERE	LOC115633023|XP_030386207.1|SLEB
OG0009713	LOC6543236|XP_001970408.2|DERE	LOC115634401|XP_030387954.1|SLEB
OG0009714	LOC6549517|XP_001975699.1|DERE	LOC115633365|XP_030386673.1|SLEB
OG0009716	LOC6541064|XP_026835344.1|DERE	LOC115634240|XP_030387694.1|SLEB
OG0009718	LOC6549161|XP_001975721.3|DERE	LOC115634568|XP_030388251.1|SLEB
OG0009719	LOC6548095|XP_001976601.1|DERE	LOC115627624|XP_030379223.1|SLEB
OG0009720	LOC6548309|XP_001975322.1|DERE	LOC115634642|XP_030388359.1|SLEB
OG0009721	LOC6546845|XP_001975947.2|DERE	LOC115624845|XP_030375549.1|SLEB
OG0009723	LOC6544209|XP_026832645.1|DERE	LOC115624939|XP_030375650.1|SLEB
OG0009724	LOC6547820|XP_001975007.1|DERE	LOC115624273|XP_030374762.1|SLEB
OG0009726	LOC6552474|XP_001979832.1|DERE	LOC115629460|XP_030381788.1|SLEB
OG0009727	LOC6549182|XP_001975742.1|DERE	LOC115634589|XP_030388278.1|SLEB
OG0009728	LOC6547571|XP_001974848.2|DERE	LOC115634303|XP_030387820.1|SLEB
OG0009729	LOC6547570|XP_001974847.1|DERE	LOC115634311|XP_030387832.1|SLEB
OG0009730	LOC6551700|XP_001977161.2|DERE	LOC115630032|XP_030382525.1|SLEB
OG0009731	LOC6546994|XP_001976036.2|DERE	LOC115624880|XP_030375586.1|SLEB
OG0009732	LOC6542241|XP_001970464.1|DERE	LOC115634660|XP_030388380.1|SLEB
OG0009733	LOC6551622|XP_001977125.1|DERE	LOC115628758|XP_030380833.1|SLEB
OG0009734	LOC6551656|XP_001978570.2|DERE	LOC115627659|XP_030379260.1|SLEB, LOC115627656|XP_030379257.1|SLEB
OG0009735	LOC6544801|XP_001971520.1|DERE	LOC115631534|XP_030384167.1|SLEB
OG0009736	LOC6551491|XP_026837531.1|DERE	LOC115629661|XP_030382035.1|SLEB
OG0009737	LOC6553660|XP_001980309.1|DERE	LOC115621449|XP_030370962.1|SLEB
OG0009738	LOC6550159|XP_001977669.1|DERE	LOC115627584|XP_030379168.1|SLEB
OG0009739	LOC6550161|XP_001977671.2|DERE	LOC115627611|XP_030379201.1|SLEB
OG0009740	LOC6551405|XP_001977224.1|DERE	LOC115629509|XP_030381850.1|SLEB
OG0009741	LOC6541853|XP_001969292.1|DERE	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB
OG0009742	LOC113564483|XP_026837406.1|DERE	LOC115627373|XP_030378885.1|SLEB
OG0009743	LOC6550078|XP_026837752.1|DERE	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB
OG0009745	LOC6550248|XP_001977923.2|DERE	LOC115627215|XP_030378695.1|SLEB
OG0009746	LOC6545569|XP_001972672.1|DERE	LOC115633969|XP_030387350.1|SLEB
OG0009747	LOC6542527|XP_001968332.1|DERE	LOC115631914|XP_030384625.1|SLEB
OG0009748	LOC6550356|XP_001977762.1|DERE	LOC115629133|XP_030381335.1|SLEB
OG0009749	LOC6546352|XP_026833070.1|DERE	LOC115626887|XP_030378257.1|SLEB
OG0009750	LOC6546477|XP_001971246.1|DERE	LOC115629691|XP_030382072.1|SLEB
OG0009751	LOC6549798|XP_001977321.1|DERE	LOC115630084|XP_030382569.1|SLEB
OG0009752	LOC6555524|XP_001982633.1|DERE	LOC115627875|XP_030379619.1|SLEB
OG0009753	LOC6555507|XP_001982632.1|DERE	LOC115627919|XP_030379674.1|SLEB
OG0009754	LOC26526149|XP_015012751.1|DERE	LOC115634347|XP_030387862.1|SLEB
OG0009755	LOC6550540|XP_001977965.1|DERE	LOC115627857|XP_030379578.1|SLEB
OG0009756	LOC6551450|XP_001977275.1|DERE	LOC115629668|XP_030382044.1|SLEB
OG0009757	LOC6548423|XP_001976731.1|DERE	LOC115632929|XP_030386081.1|SLEB
OG0009758	LOC6554959|XP_001981379.1|DERE	LOC115620182|XP_030369165.1|SLEB
OG0009760	LOC6555698|XP_026838922.1|DERE	LOC115627932|XP_030379685.1|SLEB
OG0009761	LOC6555692|XP_001982469.1|DERE	LOC115627788|XP_030379469.1|SLEB
OG0009762	LOC6555601|XP_001982653.1|DERE	LOC115629960|XP_030382433.1|SLEB
OG0009764	LOC6544089|XP_001972994.1|DERE	LOC115632720|XP_030385826.1|SLEB
OG0009765	LOC6543859|XP_001971086.1|DERE	LOC115632172|XP_030385061.1|SLEB
OG0009766	LOC6545190|XP_001972078.1|DERE	LOC115632924|XP_030386077.1|SLEB
OG0009767	LOC6545121|XP_026833259.1|DERE	LOC115632681|XP_030385775.1|SLEB
OG0009768	LOC6546040|XP_001971728.1|DERE	LOC115628407|XP_030380356.1|SLEB
OG0009769	LOC6545054|XP_001971561.1|DERE	LOC115628231|XP_030380094.1|SLEB
OG0009770	LOC6544056|XP_001971425.1|DERE	LOC115632598|XP_030385683.1|SLEB
OG0009771	LOC6544831|XP_001970989.1|DERE	LOC115632892|XP_030386043.1|SLEB
OG0009772	LOC6545695|XP_001971130.1|DERE	LOC115628434|XP_030380382.1|SLEB
OG0009773	LOC6544018|XP_001973018.1|DERE	LOC115632531|XP_030385587.1|SLEB
OG0009774	LOC6543662|XP_001972961.2|DERE	LOC115632706|XP_030385807.1|SLEB
OG0009775	LOC6544121|XP_001971415.2|DERE	LOC115628264|XP_030380143.1|SLEB
OG0009776	LOC6546085|XP_001972251.1|DERE	LOC115632921|XP_030386073.1|SLEB
OG0009777	LOC6546129|XP_026833168.1|DERE	LOC115622665|XP_030372538.1|SLEB
OG0009778	LOC6546134|XP_001971300.1|DERE	LOC115622797|XP_030372722.1|SLEB
OG0009779	LOC6545098|XP_015013257.1|DERE	LOC115632217|XP_030385135.1|SLEB
OG0009780	LOC6545100|XP_026833468.1|DERE	LOC115632723|XP_030385829.1|SLEB
OG0009781	LOC6543591|XP_026832614.1|DERE	LOC115632787|XP_030385899.1|SLEB
OG0009783	LOC6545224|XP_001971058.1|DERE	LOC115622731|XP_030372632.1|SLEB
OG0009784	LOC6546495|XP_001971281.2|DERE	LOC115632877|XP_030386012.1|SLEB
OG0009785	LOC6543727|XP_026832981.1|DERE	LOC115622511|XP_030372324.1|SLEB
OG0009786	LOC6545592|XP_001972149.1|DERE	LOC115622608|XP_030372469.1|SLEB
OG0009787	LOC6545618|XP_026832621.1|DERE	LOC115622750|XP_030372663.1|SLEB
OG0009788	LOC6546478|XP_001971247.1|DERE	LOC115622864|XP_030372809.1|SLEB
OG0009789	LOC6543745|XP_001971704.1|DERE	LOC115632747|XP_030385855.1|SLEB
OG0009790	LOC6548286|XP_001975112.1|DERE	LOC115624952|XP_030375664.1|SLEB
OG0009791	LOC6545392|XP_001971622.1|DERE	LOC115632742|XP_030385849.1|SLEB
OG0009792	LOC6545808|XP_001971647.1|DERE	LOC115632326|XP_030385290.1|SLEB
OG0009793	LOC6545426|XP_001971012.1|DERE	LOC115624728|XP_030375414.1|SLEB
OG0009794	LOC6554816|XP_026831861.1|DERE	LOC115625373|XP_030376270.1|SLEB
OG0009795	LOC6550261|XP_001977712.1|DERE	LOC115630202|XP_030382630.1|SLEB
OG0009796	LOC6543784|XP_026832676.1|DERE	LOC115622430|XP_030372231.1|SLEB
OG0009797	LOC6543834|XP_001971406.1|DERE	LOC115632267|XP_030385206.1|SLEB
OG0009798	LOC6543835|XP_001971407.3|DERE	LOC115632212|XP_030385130.1|SLEB
OG0009799	LOC6546403|XP_001973548.1|DERE	LOC115632996|XP_030386176.1|SLEB
OG0009800	LOC6543897|XP_001973648.1|DERE	LOC115624925|XP_030375636.1|SLEB
OG0009801	LOC6546255|XP_001971767.1|DERE	LOC115632652|XP_030385742.1|SLEB
OG0009802	LOC6546257|XP_026833279.1|DERE	LOC115632607|XP_030385694.1|SLEB
OG0009803	LOC6545316|XP_001973242.1|DERE	LOC115632833|XP_030385947.1|SLEB
