Orthogroup	DERE.longest_only	DYAK.longest_only
OG0007920	LOC6548216|XP_001975074.3|DERE, LOC113564475|XP_026837214.1|DERE	LOC6530598|XP_002091511.3|DYAK
OG0007921	LOC6546874|XP_001976066.1|DERE	LOC6530286|XP_002091214.1|DYAK
OG0007922	LOC6553891|XP_026839575.1|DERE	LOC6536761|XP_002097333.2|DYAK
OG0007923	LOC6551517|XP_026838838.1|DERE	LOC6525089|XP_002100928.2|DYAK
OG0007924	LOC6546710|XP_001975871.1|DERE	LOC6530066|XP_002091012.1|DYAK
OG0007925	LOC6548451|XP_001976710.1|DERE	LOC6532153|XP_002092929.1|DYAK
OG0007926	LOC6548755|XP_001975440.1|DERE	LOC6531498|XP_002092297.1|DYAK
OG0007927	LOC6542785|XP_026834541.1|DERE	LOC6527042|XP_039227756.1|DYAK
OG0007928	LOC6543157|XP_015015023.1|DERE	LOC6527777|XP_015053011.1|DYAK
OG0007929	LOC6542634|XP_001970084.1|DERE	LOC6527018|XP_002088113.1|DYAK
OG0007930	LOC6548417|XP_015012713.1|DERE	LOC6532169|XP_039228920.1|DYAK
OG0007931	LOC6541467|XP_026834759.1|DERE	LOC6527093|XP_015053614.1|DYAK
OG0007932	LOC6550509|XP_001977974.1|DERE	LOC6524944|XP_039226099.1|DYAK
OG0007933	LOC6552488|XP_001979837.1|DERE	LOC6536701|XP_002097273.3|DYAK
OG0007934	LOC6552179|XP_001978833.1|DERE	LOC26534835|XP_039232786.1|DYAK
OG0007935	LOC6541453|XP_001969672.2|DERE	LOC6527453|XP_002088545.1|DYAK
OG0007936	LOC6542021|XP_001969479.1|DERE	LOC6539130|XP_039227582.1|DYAK
OG0007937	LOC6541132|XP_001970203.1|DERE	LOC6526898|XP_002087997.1|DYAK
OG0007938	LOC6542675|XP_001969924.1|DERE	LOC6527180|XP_002088274.1|DYAK
OG0007939	LOC6542120|XP_026835592.1|DERE	LOC6526781|XP_002087884.1|DYAK
OG0007940	LOC6542486|XP_026835589.1|DERE	LOC6526783|XP_039227343.1|DYAK
OG0007941	LOC6541903|XP_026839325.1|DERE	LOC6539177|XP_002086078.2|DYAK
OG0007942	LOC6550694|XP_001978019.1|DERE	LOC6524896|XP_002100736.1|DYAK
OG0007943	LOC6541652|XP_001969642.3|DERE	LOC6527487|XP_002088577.3|DYAK
OG0007944	LOC6545942|XP_026832971.1|DERE	LOC6532448|XP_015049359.1|DYAK
OG0007945	LOC6541307|XP_001969962.1|DERE	LOC6527145|XP_002088239.1|DYAK
OG0007946	LOC6547989|XP_001976491.2|DERE	LOC6531922|XP_002092708.1|DYAK
OG0007947	LOC6542562|XP_001969648.1|DERE	LOC6527481|XP_002088571.1|DYAK
OG0007948	LOC6542978|XP_026834329.1|DERE	LOC6528981|XP_002090013.1|DYAK
OG0007949	LOC6551715|XP_001978522.1|DERE	LOC6525455|XP_002101290.1|DYAK
OG0007950	LOC6548747|XP_001974104.1|DERE	LOC6529277|XP_002090282.1|DYAK
OG0007951	LOC6540596|XP_026834128.1|DERE	LOC6527594|XP_002088682.1|DYAK
OG0007952	LOC6543421|XP_001968708.1|DERE	LOC6526861|XP_015053243.1|DYAK
OG0007953	LOC6541423|XP_001970011.1|DERE	LOC6527096|XP_002088189.1|DYAK
OG0007954	LOC6542794|XP_001970065.1|DERE	LOC6527036|XP_002088130.1|DYAK
OG0007955	LOC6543020|XP_026835440.1|DERE	LOC6527928|XP_039227363.1|DYAK
OG0007956	LOC6548938|XP_001974216.1|DERE	LOC6529751|XP_002090741.1|DYAK
OG0007957	LOC6543326|XP_026835026.1|DERE	LOC6527975|XP_039226987.1|DYAK
OG0007958	LOC6550580|XP_001978181.1|DERE	LOC6524716|XP_039230647.1|DYAK
OG0007959	LOC6549302|XP_026836358.1|DERE	LOC6529587|XP_002090581.1|DYAK
OG0007960	LOC6543149|XP_001969485.1|DERE	LOC6528049|XP_002089116.1|DYAK
OG0007961	LOC6554724|XP_001981787.1|DERE	LOC6538506|XP_002099028.3|DYAK
OG0007962	LOC6555512|XP_001982670.1|DERE	LOC6524389|XP_002100247.1|DYAK
OG0007963	LOC6541696|XP_001969667.1|DERE	LOC6527461|XP_002088552.1|DYAK
OG0007964	LOC6540860|XP_001970034.1|DERE	LOC6527071|XP_002088164.1|DYAK
OG0007965	LOC6541914|XP_001969981.1|DERE	LOC6527128|XP_015053187.1|DYAK
OG0007966	LOC6541168|XP_001968313.1|DERE	LOC6526446|XP_002087565.1|DYAK
OG0007967	LOC6548802|XP_026835917.1|DERE	LOC6529261|XP_002090266.2|DYAK
OG0007968	LOC6543144|XP_026835256.1|DERE	LOC6526435|XP_039227695.1|DYAK
OG0007969	LOC6541769|XP_001969430.1|DERE	LOC6527994|XP_002089061.1|DYAK
OG0007970	LOC26526271|XP_015012771.1|DERE	LOC26535558|XP_015051546.1|DYAK
OG0007971	LOC6551607|XP_001977132.1|DERE	LOC6525035|XP_002100874.2|DYAK
OG0007972	LOC6546807|XP_001975917.1|DERE	LOC6530113|XP_002091059.1|DYAK
OG0007973	LOC6543067|XP_026835015.1|DERE	LOC6527379|XP_002088471.2|DYAK
OG0007974	LOC6550998|XP_001978314.1|DERE	LOC6524564|XP_002100421.2|DYAK
OG0007975	LOC6552836|XP_001978981.2|DERE	LOC6537521|XP_002098067.1|DYAK
OG0007976	LOC6549712|XP_026838303.1|DERE	LOC6525286|XP_002101122.2|DYAK
OG0007977	LOC6542717|XP_001970237.1|DERE	LOC6527652|XP_002088738.1|DYAK
OG0007978	LOC6540943|XP_026834704.1|DERE	LOC6527623|XP_002088711.1|DYAK
OG0007979	LOC6548961|XP_001974193.3|DERE	LOC6529785|XP_039229360.1|DYAK
OG0007980	LOC6549128|XP_026836166.1|DERE	LOC6529826|XP_002090807.1|DYAK
OG0007981	LOC6550739|XP_001978054.1|DERE	LOC6524861|XP_002100701.1|DYAK
OG0007982	LOC6541351|XP_001969886.2|DERE	LOC6527220|XP_039226945.1|DYAK
OG0007983	LOC6549144|XP_001974397.1|DERE	LOC6529561|XP_002090558.1|DYAK
OG0007984	LOC6549199|XP_001974238.1|DERE	LOC6529727|XP_015052408.1|DYAK
OG0007986	LOC6542479|XP_001969739.1|DERE	LOC6527382|XP_002088474.1|DYAK
OG0007987	LOC6542789|XP_001968459.1|DERE	LOC6526614|XP_002087722.1|DYAK
OG0007988	LOC6548909|XP_026835695.1|DERE	LOC6529801|XP_002090785.1|DYAK
OG0007989	LOC6541342|XP_001969417.1|DERE	LOC6527981|XP_002089048.1|DYAK
OG0007990	LOC6541909|XP_001969484.1|DERE	LOC6528048|XP_002089115.1|DYAK
OG0007991	LOC6541968|XP_026834350.1|DERE	LOC6526772|XP_002087875.1|DYAK
OG0007992	LOC6541186|XP_001969220.1|DERE	LOC6527759|XP_039227454.1|DYAK
OG0007993	LOC6554715|XP_015009121.1|DERE	LOC6539015|XP_015049165.1|DYAK
OG0007994	LOC6541433|XP_001969374.1|DERE	LOC6527933|XP_002089001.1|DYAK
OG0007995	LOC6540757|XP_026834439.1|DERE	LOC6527537|XP_002088627.1|DYAK
OG0007996	LOC6550465|XP_015011138.1|DERE	LOC6525864|XP_015046521.1|DYAK
OG0007997	LOC6546000|XP_001972812.1|DERE	LOC6534188|XP_002094871.1|DYAK
OG0007998	LOC6549345|XP_001974325.2|DERE	LOC6529639|XP_015052395.1|DYAK
OG0007999	LOC6542636|XP_001969923.1|DERE	LOC6527181|XP_002088275.1|DYAK
OG0008000	LOC6542798|XP_001969922.1|DERE	LOC6527183|XP_039227213.1|DYAK
OG0008001	LOC6541998|XP_001969717.1|DERE	LOC6527405|XP_002088497.1|DYAK
OG0008002	LOC6540801|XP_026834574.1|DERE	LOC6526301|XP_039226297.1|DYAK
OG0008003	LOC6543091|XP_001969715.2|DERE	LOC6527407|XP_002088499.3|DYAK
OG0008004	LOC6555800|XP_001982378.2|DERE	LOC6523785|XP_002099660.2|DYAK
OG0008005	LOC6551409|XP_015011046.1|DERE	LOC6526023|XP_002101840.2|DYAK
OG0008006	LOC6550474|XP_001977818.1|DERE	LOC6525143|XP_002100981.1|DYAK
OG0008007	LOC6550919|XP_001976886.1|DERE	LOC6524231|XP_002100094.1|DYAK
OG0008008	LOC6545086|XP_001973272.2|DERE	LOC6539464|XP_002086355.2|DYAK
OG0008009	LOC6550971|XP_001976848.1|DERE	LOC6524266|XP_002100129.1|DYAK
OG0008010	LOC6550541|XP_026837445.1|DERE	LOC6539987|XP_002086857.2|DYAK
OG0008011	LOC6546693|XP_001974509.1|DERE	LOC6531281|XP_002092090.1|DYAK
OG0008012	LOC6547205|XP_015011574.1|DERE	LOC6529348|XP_039228810.1|DYAK
OG0008013	LOC6547385|XP_001974841.2|DERE	LOC6530902|XP_002091754.2|DYAK
OG0008014	LOC6552180|XP_001978834.1|DERE	LOC6535303|XP_002095959.2|DYAK
OG0008015	LOC6543814|XP_001972362.1|DERE	LOC6533684|XP_002094389.1|DYAK
OG0008016	LOC6544241|XP_001972364.1|DERE	LOC6533686|XP_002094391.1|DYAK
OG0008017	LOC6550189|XP_001978328.2|DERE	LOC6524547|XP_002100404.2|DYAK
OG0008018	LOC6555736|XP_026838948.1|DERE	LOC6523916|XP_039227005.1|DYAK
OG0008019	LOC6550477|XP_001977821.1|DERE	LOC6525140|XP_015046117.1|DYAK
OG0008020	LOC6553954|XP_001979464.1|DERE	LOC6535765|XP_002096388.2|DYAK
OG0008021	LOC6549762|XP_026837706.1|DERE	LOC6524333|XP_002100191.1|DYAK
OG0008022	LOC6555085|XP_001981601.1|DERE	LOC6538316|XP_002098843.1|DYAK
OG0008023	LOC6555572|XP_001982489.1|DERE	LOC6523903|XP_002099776.1|DYAK
OG0008024	LOC6555573|XP_026838964.1|DERE	LOC26535641|XP_039233415.1|DYAK
OG0008025	LOC6555739|XP_001982508.1|DERE	LOC120320839|XP_039227627.1|DYAK
OG0008026	LOC6551608|XP_001977133.1|DERE	LOC6525036|XP_002100875.1|DYAK
OG0008027	LOC6551276|XP_026837256.1|DERE	LOC6524222|XP_002100085.1|DYAK
OG0008028	LOC6551929|XP_001979673.1|DERE	LOC6535530|XP_015047202.1|DYAK
OG0008029	LOC6554843|XP_001982007.1|DERE	LOC6538739|XP_002099254.1|DYAK
OG0008030	LOC6551755|XP_001978858.1|DERE	LOC6535324|XP_002095980.1|DYAK
OG0008031	LOC6541113|XP_001968489.1|DERE	LOC6526643|XP_002087751.1|DYAK
OG0008032	LOC6554736|XP_001981071.2|DERE	LOC6539021|XP_002099523.2|DYAK
OG0008033	LOC6554019|XP_015010078.1|DERE	LOC6537414|XP_039231449.1|DYAK
OG0008034	LOC6553868|XP_026835581.1|DERE	LOC6536757|XP_002097329.2|DYAK
OG0008035	LOC6550596|XP_001978173.2|DERE	LOC6524727|XP_002100571.1|DYAK
OG0008036	LOC6554730|XP_001981793.1|DERE	LOC6538512|XP_002099034.1|DYAK
OG0008037	LOC6554820|XP_026831856.1|DERE	LOC6538519|XP_039232320.1|DYAK
OG0008038	LOC6550984|XP_001976917.1|DERE	LOC6524202|XP_002100065.1|DYAK
OG0008039	LOC6553601|XP_026838472.1|DERE	LOC6535822|XP_002096443.2|DYAK
OG0008040	LOC6554567|XP_001981056.1|DERE	LOC6539039|XP_002099541.1|DYAK
OG0008041	LOC6551175|XP_026838764.1|DERE	LOC6525512|XP_002101347.1|DYAK
OG0008042	LOC6553701|XP_001980407.1|DERE	LOC6536821|XP_002097391.3|DYAK
OG0008043	LOC6555529|XP_015008722.1|DERE	LOC6524416|XP_002100274.1|DYAK
OG0008044	LOC6550757|XP_026837642.1|DERE	LOC6524380|XP_039229098.1|DYAK
OG0008045	LOC6550901|XP_001976809.1|DERE	LOC6524307|XP_002100166.1|DYAK
OG0008046	LOC6553754|XP_001979414.1|DERE	LOC6535814|XP_002096436.2|DYAK
OG0008047	LOC6553493|XP_015010388.1|DERE	LOC6535895|XP_002096511.3|DYAK
OG0008048	LOC6553752|XP_001979412.1|DERE	LOC6535817|XP_002096439.1|DYAK
OG0008049	LOC6553494|XP_001979334.3|DERE	LOC6535894|XP_039232234.1|DYAK
OG0008050	LOC6554664|XP_026836916.1|DERE	LOC6538486|XP_002099010.2|DYAK
OG0008051	LOC6553746|XP_001980364.1|DERE	LOC6536861|XP_002097430.1|DYAK
OG0008052	LOC6553271|XP_001980130.1|DERE	LOC6537105|XP_002097666.1|DYAK
OG0008053	LOC6544509|XP_001973793.1|DERE	LOC6535211|XP_039229748.1|DYAK
OG0008054	LOC6555673|XP_026838910.1|DERE	LOC6523783|XP_002099658.1|DYAK
OG0008055	LOC6551427|XP_001977134.2|DERE	LOC6525037|XP_002100876.2|DYAK
OG0008056	LOC6555631|XP_026838888.1|DERE	LOC6523924|XP_002099797.1|DYAK
OG0008057	LOC6552736|XP_001978955.2|DERE	LOC6537491|XP_002098039.2|DYAK
OG0008058	LOC6552529|XP_001979921.1|DERE	LOC6537315|XP_002097872.1|DYAK
OG0008059	LOC6552688|XP_001978951.1|DERE	LOC6537479|XP_002098035.1|DYAK
OG0008060	LOC6551825|XP_001980586.1|DERE	LOC6536615|XP_002097187.1|DYAK
OG0008061	LOC6551634|XP_001978582.1|DERE	LOC6525385|XP_002101221.1|DYAK
OG0008062	LOC6550801|XP_001978092.1|DERE	LOC6524822|XP_002100664.1|DYAK
OG0008063	LOC6553702|XP_001980408.1|DERE	LOC6536820|XP_002097390.1|DYAK
OG0008064	LOC6550510|XP_026837658.1|DERE	LOC6524930|XP_002100770.1|DYAK
OG0008065	LOC6551539|XP_001978451.1|DERE	LOC6524037|XP_002099907.1|DYAK
OG0008066	LOC6549835|XP_026838384.1|DERE	LOC6526219|XP_002102028.1|DYAK
OG0008067	LOC6551354|XP_026838753.1|DERE	LOC6525518|XP_002101353.1|DYAK
OG0008068	LOC6551351|XP_001977054.1|DERE	LOC6525515|XP_015046337.1|DYAK
OG0008069	LOC6553100|XP_001980055.1|DERE	LOC6537183|XP_002097741.1|DYAK
OG0008070	LOC6553751|XP_015009654.1|DERE	LOC6535818|XP_015047367.2|DYAK
OG0008071	LOC6551714|XP_001978521.2|DERE	LOC6525456|XP_002101291.1|DYAK
OG0008072	LOC6550387|XP_001977769.1|DERE	LOC6525195|XP_002101033.1|DYAK
OG0008073	LOC6549704|XP_001977446.1|DERE	LOC6525310|XP_002101146.1|DYAK
OG0008074	LOC6549700|XP_001977442.1|DERE	LOC6525307|XP_002101143.2|DYAK
OG0008075	LOC6547984|XP_026836575.1|DERE	LOC6530543|XP_015051914.1|DYAK
OG0008076	LOC6555501|XP_001982626.2|DERE	LOC6524427|XP_002100285.3|DYAK
OG0008077	LOC6551919|XP_001978854.1|DERE	LOC6535319|XP_002095975.1|DYAK
OG0008078	LOC6551335|XP_026837864.1|DERE	LOC6524010|XP_002099882.1|DYAK
OG0008079	LOC6550804|XP_001978095.1|DERE	LOC6524818|XP_002100660.1|DYAK
OG0008080	LOC6555504|XP_001982629.1|DERE	LOC26535869|XP_015045697.2|DYAK
OG0008081	LOC6555626|XP_001982604.2|DERE	LOC6524446|XP_002100304.1|DYAK
OG0008082	LOC6554647|XP_026835314.1|DERE	LOC6538295|XP_002098822.2|DYAK
OG0008083	LOC6552549|XP_001978959.2|DERE	LOC6537496|XP_002098044.2|DYAK
OG0008084	LOC6556112|XP_001982971.1|DERE	LOC6537642|XP_002098187.2|DYAK
OG0008085	LOC6554205|XP_026839761.1|DERE	LOC6538386|XP_002098910.1|DYAK
OG0008086	LOC6552547|XP_026831758.1|DERE	LOC6537493|XP_015048374.1|DYAK
OG0008087	LOC6550822|XP_026837866.1|DERE	LOC6524834|XP_002100676.1|DYAK
OG0008088	LOC6550589|XP_001976747.1|DERE	LOC6524366|XP_002100224.1|DYAK
OG0008089	LOC6545582|XP_001971116.1|DERE	LOC6532344|XP_002093104.1|DYAK
OG0008090	LOC6555791|XP_001982461.1|DERE	LOC6523876|XP_002099749.1|DYAK
OG0008091	LOC6554998|XP_026839601.1|DERE	LOC6538788|XP_002099301.1|DYAK
OG0008092	LOC6553948|XP_026831850.1|DERE	LOC6535750|XP_039232599.1|DYAK
OG0008093	LOC6550057|XP_026837450.1|DERE	LOC6525743|XP_039226585.1|DYAK
OG0008094	LOC6542660|XP_001969790.1|DERE	LOC6527327|XP_002088419.1|DYAK
OG0008095	LOC6553821|XP_001980516.2|DERE	LOC6537397|XP_002097953.1|DYAK
OG0008096	LOC6555804|XP_001982413.1|DERE	LOC6523821|XP_002099696.1|DYAK
OG0008097	LOC6549716|XP_001977407.1|DERE	LOC6525275|XP_002101111.1|DYAK
OG0008098	LOC6545922|XP_001972735.2|DERE	LOC6534107|XP_002094793.2|DYAK
OG0008099	LOC6544546|XP_001973468.1|DERE	LOC6534807|XP_015050843.1|DYAK
OG0008100	LOC6554675|XP_026832105.1|DERE	LOC6538693|XP_002099212.1|DYAK
OG0008101	LOC6550579|XP_001978180.2|DERE	LOC6524717|XP_002100561.1|DYAK
OG0008102	LOC26526208|XP_026832865.1|DERE	LOC120320442|XP_039231884.1|DYAK
OG0008103	LOC6550302|XP_001977756.1|DERE	LOC6525213|XP_002101051.1|DYAK
OG0008104	LOC6544530|XP_001973100.1|DERE	LOC6534496|XP_039229965.1|DYAK
OG0008105	LOC6552868|XP_026839823.1|DERE	LOC6537262|XP_015048230.1|DYAK
OG0008106	LOC6544257|XP_001973772.1|DERE	LOC6535194|XP_002095854.1|DYAK
OG0008107	LOC6553823|XP_026831578.1|DERE	LOC6537399|XP_039231621.1|DYAK
OG0008108	LOC6555670|XP_001982375.1|DERE	LOC6523782|XP_002099657.1|DYAK
OG0008109	LOC6550922|XP_001976889.1|DERE	LOC6524228|XP_002100091.1|DYAK
OG0008110	LOC6551492|XP_001977187.1|DERE	LOC6525091|XP_002100930.1|DYAK
OG0008111	LOC6555509|XP_001982397.1|DERE	LOC6523804|XP_002099679.1|DYAK
OG0008112	LOC6555556|XP_001982581.3|DERE	LOC6524471|XP_039233514.1|DYAK
OG0008113	LOC6551240|XP_001978332.1|DERE	LOC6524543|XP_002100400.1|DYAK
OG0008114	LOC6551239|XP_001978331.1|DERE	LOC6524544|XP_002100401.1|DYAK
OG0008115	LOC6550526|XP_026838284.1|DERE	LOC6525332|XP_015046244.1|DYAK
OG0008116	LOC6550523|XP_026837333.1|DERE	LOC6525336|XP_039226673.1|DYAK
OG0008117	LOC6550457|XP_026837400.1|DERE	LOC6525129|XP_002100967.1|DYAK
OG0008118	LOC6555781|XP_001982399.1|DERE	LOC6523806|XP_002099681.1|DYAK
OG0008119	LOC6550497|XP_001977812.1|DERE	LOC6525149|XP_002100987.1|DYAK
OG0008120	LOC6551522|XP_001977165.3|DERE	LOC6525068|XP_002100907.3|DYAK
OG0008121	LOC6546800|XP_001975894.2|DERE	LOC6530089|XP_002091035.1|DYAK
OG0008122	LOC6551487|XP_026837954.1|DERE	LOC6524056|XP_002099925.1|DYAK
OG0008123	LOC6551286|XP_001978430.1|DERE	LOC6524015|XP_002099887.1|DYAK
OG0008124	LOC6555756|XP_026838096.1|DERE	LOC6524397|XP_039226142.1|DYAK
OG0008125	LOC6550916|XP_001976883.1|DERE	LOC6524234|XP_002100097.1|DYAK
OG0008126	LOC6551250|XP_001978438.1|DERE	LOC6524020|XP_002099892.1|DYAK
OG0008127	LOC6551596|XP_026838029.1|DERE	LOC6524046|XP_002099915.1|DYAK
OG0008128	LOC6550749|XP_001978046.1|DERE	LOC6524869|XP_002100709.1|DYAK
OG0008129	LOC6551248|XP_001978436.1|DERE	LOC6524018|XP_039232368.1|DYAK
OG0008130	LOC6550373|XP_001977854.1|DERE	LOC6525107|XP_002100946.1|DYAK
OG0008131	LOC6555549|XP_026838903.1|DERE	LOC6523778|XP_002099653.3|DYAK
OG0008132	LOC6554830|XP_001982003.1|DERE	LOC6538735|XP_002099250.1|DYAK
OG0008133	LOC6551038|XP_001978305.1|DERE	LOC6524573|XP_002100430.1|DYAK
OG0008134	LOC6551251|XP_001978439.1|DERE	LOC6524021|XP_002099893.1|DYAK
OG0008135	LOC6552680|XP_001980919.1|DERE	LOC6536265|XP_002096851.1|DYAK
OG0008136	LOC6543437|XP_001968713.2|DERE	LOC6526866|XP_002087966.2|DYAK
OG0008137	LOC6551277|XP_001976896.3|DERE	LOC6524221|XP_002100084.1|DYAK
OG0008138	LOC26526986|XP_015014376.1|DERE	LOC26536213|XP_015050996.1|DYAK
OG0008139	LOC6549483|XP_001975767.1|DERE	LOC6529960|XP_002090907.2|DYAK
OG0008140	LOC6550915|XP_026838031.1|DERE	LOC6524235|XP_002100098.1|DYAK
OG0008141	LOC6551696|XP_001977157.1|DERE	LOC6525060|XP_002100899.2|DYAK
OG0008142	LOC6550433|XP_001977793.2|DERE	LOC6525168|XP_002101006.1|DYAK
OG0008143	LOC6550601|XP_001978023.1|DERE	LOC6524892|XP_002100732.1|DYAK
OG0008144	LOC6546649|XP_001975858.1|DERE	LOC6530053|XP_002090999.1|DYAK
OG0008145	LOC6551151|XP_026837508.1|DERE	LOC6524512|XP_002100369.1|DYAK
OG0008146	LOC6551681|XP_001978530.1|DERE	LOC6525444|XP_002101279.1|DYAK
OG0008147	LOC6551679|XP_026838382.1|DERE	LOC6525446|XP_002101281.1|DYAK
OG0008148	LOC6551333|XP_026837332.1|DERE	LOC6524008|XP_039226110.1|DYAK
OG0008149	LOC6551528|XP_026837669.1|DERE	LOC6524063|XP_002099932.1|DYAK
OG0008150	LOC6551524|XP_001977167.1|DERE	LOC6525070|XP_002100909.1|DYAK
OG0008151	LOC6550196|XP_026838279.1|DERE	LOC6525700|XP_002101522.2|DYAK
OG0008152	LOC6555665|XP_026838245.1|DERE	LOC120320967|XP_039227931.1|DYAK
OG0008153	LOC6548505|XP_001976654.1|DERE	LOC6532099|XP_002092875.1|DYAK
OG0008154	LOC6545745|XP_001972752.1|DERE	LOC6534127|XP_002094811.1|DYAK
OG0008155	LOC26527107|XP_015014400.1|DERE	LOC120321528|XP_039230172.1|DYAK, LOC26535075|XP_039230173.1|DYAK
OG0008156	LOC6554740|XP_001981075.1|DERE	LOC6539017|XP_002099519.1|DYAK
OG0008157	LOC6552026|XP_001980672.2|DERE	LOC6536523|XP_002097099.1|DYAK
OG0008158	LOC6550493|XP_001977938.1|DERE	LOC6524974|XP_002100814.1|DYAK
OG0008159	LOC26526073|XP_015014214.1|DERE	LOC26534477|XP_015050505.1|DYAK
OG0008160	LOC6547429|XP_001974808.2|DERE	LOC6530945|XP_039228478.1|DYAK
OG0008161	LOC6545430|XP_001971016.1|DERE	LOC6532229|XP_002093002.3|DYAK
OG0008162	LOC6549780|XP_001977311.1|DERE	LOC6525932|XP_002101752.1|DYAK
OG0008163	LOC6544638|XP_001972028.2|DERE	LOC6533110|XP_039230228.1|DYAK
OG0008164	LOC6549982|XP_026837285.1|DERE	LOC6526241|XP_039229359.1|DYAK
OG0008165	LOC6555595|XP_001982647.1|DERE	LOC6524410|XP_002100268.1|DYAK
OG0008166	LOC6551143|XP_001978289.1|DERE	LOC6524592|XP_002100449.1|DYAK
OG0008167	LOC6551146|XP_001978355.2|DERE	LOC6524517|XP_002100374.2|DYAK
OG0008168	LOC6551148|XP_001978357.1|DERE	LOC6524515|XP_002100372.1|DYAK
OG0008169	LOC6555643|XP_001982434.1|DERE	LOC6523847|XP_002099720.1|DYAK
OG0008170	LOC6549109|XP_001975574.1|DERE	LOC6530452|XP_002091368.1|DYAK
OG0008171	LOC6551640|XP_001978588.1|DERE	LOC6525379|XP_002101215.1|DYAK
OG0008172	LOC6553491|XP_026839767.1|DERE	LOC6535897|XP_039232233.1|DYAK
OG0008173	LOC26527100|XP_015012910.1|DERE	LOC26535642|XP_015052915.1|DYAK
OG0008174	LOC6549424|XP_001975704.1|DERE	LOC6529888|XP_039228697.1|DYAK
OG0008175	LOC6549814|XP_001977337.2|DERE	LOC6525906|XP_002101726.2|DYAK
OG0008176	LOC6555550|XP_001982414.2|DERE	LOC6523822|XP_002099697.2|DYAK
OG0008177	LOC6550960|XP_001976989.1|DERE	LOC6524123|XP_002099987.1|DYAK
OG0008178	LOC6549994|XP_001977460.1|DERE	LOC6524989|XP_002100829.1|DYAK
OG0008179	LOC6550777|XP_001978074.1|DERE	LOC6524842|XP_002100682.1|DYAK
OG0008180	LOC6555790|XP_001982460.1|DERE	LOC6523875|XP_002099748.1|DYAK
OG0008181	LOC6555789|XP_001982459.1|DERE	LOC6523874|XP_039233424.1|DYAK
OG0008182	LOC6542354|XP_001970406.1|DERE	LOC6528654|XP_002089696.1|DYAK
OG0008183	LOC6548295|XP_026836832.1|DERE	LOC6532022|XP_002092800.2|DYAK
OG0008184	LOC6542282|XP_026834942.1|DERE	LOC6528021|XP_002089088.3|DYAK
OG0008185	LOC6554380|XP_001981031.1|DERE	LOC6539064|XP_002099566.1|DYAK
OG0008186	LOC6548535|XP_001975375.1|DERE	LOC6531429|XP_002092232.1|DYAK
OG0008187	LOC26525974|XP_026835640.1|DERE	LOC26535849|XP_039228195.1|DYAK
OG0008188	LOC6541746|XP_026835350.1|DERE	LOC6526831|XP_002087932.1|DYAK
OG0008189	LOC6542196|XP_001969665.1|DERE	LOC6527463|XP_002088554.1|DYAK
OG0008190	LOC6545543|XP_001971108.1|DERE	LOC6532336|XP_002093096.1|DYAK
OG0008191	LOC6555741|XP_001982510.1|DERE	LOC6523919|XP_002099792.3|DYAK
OG0008192	LOC6550499|XP_026838354.1|DERE	LOC6525147|XP_002100985.1|DYAK
OG0008193	LOC6549885|XP_001978663.2|DERE	LOC6526146|XP_002101960.1|DYAK
OG0008194	LOC6543227|XP_026834678.1|DERE	LOC6528280|XP_002089333.1|DYAK
OG0008195	LOC6549508|XP_001975730.1|DERE	LOC6529914|XP_002090871.1|DYAK
OG0008197	LOC6545699|XP_001972712.1|DERE	LOC6534082|XP_002094768.3|DYAK
OG0008198	LOC6555608|XP_001982443.3|DERE	LOC6523856|XP_002099729.3|DYAK
OG0008199	LOC6549816|XP_001977339.1|DERE	LOC6525904|XP_002101724.1|DYAK
OG0008200	LOC6547208|XP_001976157.1|DERE	LOC6529350|XP_002090355.1|DYAK
OG0008201	LOC6544368|XP_001972427.1|DERE	LOC6533765|XP_002094469.1|DYAK
OG0008202	LOC6556136|XP_026833705.1|DERE	LOC6533786|XP_002094488.1|DYAK
OG0008203	LOC6545680|XP_001971171.1|DERE	LOC6532409|XP_002093160.1|DYAK
OG0008204	LOC6551191|XP_001977025.1|DERE	LOC6525484|XP_002101319.1|DYAK
OG0008205	LOC6551369|XP_001977114.1|DERE	LOC6525018|XP_002100857.1|DYAK
OG0008206	LOC6544415|XP_001973159.1|DERE	LOC6539528|XP_002086416.1|DYAK
OG0008207	LOC6546119|XP_001973536.1|DERE	LOC6534743|XP_002095418.1|DYAK
OG0008208	LOC6548526|XP_026836867.1|DERE	LOC6531466|XP_002092265.1|DYAK
OG0008209	LOC6546471|XP_001971752.1|DERE	LOC6532821|XP_002093558.1|DYAK
OG0008210	LOC6545610|XP_001972674.1|DERE	LOC6534040|XP_002094726.1|DYAK
OG0008211	LOC6542217|XP_001969410.1|DERE	LOC6527974|XP_002089041.1|DYAK
OG0008212	LOC6545576|XP_001973354.1|DERE	LOC6534927|XP_002095598.2|DYAK
OG0008213	LOC6555544|XP_001982405.1|DERE	LOC6523813|XP_039233745.1|DYAK
OG0008214	LOC6545313|XP_001972555.1|DERE	LOC6533905|XP_002094605.1|DYAK
OG0008215	LOC6550049|XP_001977515.1|DERE	LOC6525607|XP_039233647.1|DYAK
OG0008216	LOC6545754|XP_001973452.1|DERE	LOC6534830|XP_002095502.1|DYAK
OG0008217	LOC6550420|XP_001977805.1|DERE	LOC6525156|XP_002100994.1|DYAK
