Orthogroup	DERE.longest_only	DHYD.longest_only
OG0010323	LOC6545471|XP_026832567.1|DERE	LOC111601465|XP_023173815.1|DHYD
OG0010325	LOC6544093|XP_001971434.2|DERE	LOC115483419|XP_030081182.1|DHYD, LOC111593208|XP_030079281.1|DHYD
OG0010326	LOC6546330|XP_001971806.3|DERE	LOC111596863|XP_023167072.2|DHYD
OG0010327	LOC6544274|XP_001971960.2|DERE	LOC111601677|XP_023174144.2|DHYD
OG0010328	LOC6545317|XP_001973243.1|DERE	LOC111604709|XP_023178650.1|DHYD
OG0010329	LOC6545038|XP_001973220.1|DERE	LOC111604695|XP_023178634.2|DHYD
OG0010330	LOC6546305|XP_001972846.1|DERE	LOC111599269|XP_023170636.1|DHYD
OG0010332	LOC6550614|XP_001978141.1|DERE	LOC111591882|XP_023159551.2|DHYD
OG0010333	LOC6540867|XP_001970033.1|DERE	LOC111592638|XP_023160750.1|DHYD
OG0010334	LOC6541323|XP_001969815.1|DERE	LOC111603790|XP_023177309.1|DHYD
OG0010335	LOC6550018|XP_026837859.1|DERE	LOC111596541|XP_023166581.2|DHYD
OG0010337	LOC6550183|XP_001978322.1|DERE	LOC111593512|XP_023162067.1|DHYD
OG0010338	LOC6550753|XP_001978050.1|DERE	LOC111596726|XP_023166823.1|DHYD
OG0010339	LOC6551901|XP_001980616.1|DERE	LOC111594168|XP_023163122.1|DHYD
OG0010340	LOC6551482|XP_001978515.1|DERE	LOC111592982|XP_023161247.1|DHYD
OG0010341	LOC6551481|XP_001978514.1|DERE	LOC111592981|XP_023161245.1|DHYD
OG0010342	LOC6551257|XP_001977071.2|DERE	LOC111591904|XP_030079557.1|DHYD
OG0010343	LOC6552820|XP_001979971.1|DERE	LOC111596714|XP_023166803.1|DHYD
OG0010344	LOC6551360|XP_001978373.1|DERE	LOC111598858|XP_023170067.2|DHYD
OG0010345	LOC6550439|XP_001977799.1|DERE	LOC111598187|XP_023169054.2|DHYD
OG0010346	LOC6555699|XP_026838924.1|DERE	LOC111605148|XP_023179299.2|DHYD
OG0010347	LOC6550197|XP_001977586.1|DERE	LOC115482973|XP_030079430.1|DHYD, LOC111593398|XP_030079423.1|DHYD
OG0010349	LOC6551155|XP_001976856.1|DERE	LOC111593813|XP_023162650.2|DHYD
OG0010350	LOC6550974|XP_026837533.1|DERE	LOC111605653|XP_030079675.1|DHYD
OG0010351	LOC6551093|XP_001977107.1|DERE	LOC111605457|XP_023179747.1|DHYD
OG0010352	LOC6550756|XP_001976734.1|DERE	LOC111594247|XP_023163226.1|DHYD
OG0010353	LOC6551592|XP_026838509.1|DERE	LOC115483724|XP_030081767.1|DHYD
OG0010354	LOC6549763|XP_001976782.1|DERE	LOC111601644|XP_023174091.1|DHYD
OG0010355	LOC6551208|XP_026838589.1|DERE	LOC111591898|XP_023159574.2|DHYD
OG0010356	LOC6550280|XP_026837743.1|DERE	LOC111593018|XP_023161326.2|DHYD
OG0010357	LOC6549793|XP_001977316.1|DERE	LOC111594256|XP_023163245.2|DHYD
OG0010358	LOC6550142|XP_001977539.1|DERE	LOC111603216|XP_023176482.2|DHYD
OG0010359	LOC6555696|XP_026838927.1|DERE	LOC111601881|XP_023174491.2|DHYD
OG0010360	LOC6555694|XP_001982471.1|DERE	LOC111601918|XP_023174534.1|DHYD
OG0010361	LOC6555693|XP_001982470.1|DERE	LOC111601897|XP_023174508.2|DHYD
OG0010362	LOC6555795|XP_001982465.1|DERE	LOC111601899|XP_023174509.1|DHYD
OG0010363	LOC6549745|XP_001977348.1|DERE	LOC111594067|XP_023162967.1|DHYD
OG0010364	LOC6550566|XP_001977944.1|DERE	LOC111594054|XP_023162940.2|DHYD
OG0010365	LOC6549926|XP_001978676.2|DERE	LOC111598347|XP_023169324.1|DHYD
OG0010366	LOC6550000|XP_001977466.1|DERE	LOC111594999|XP_023164267.1|DHYD
OG0010367	LOC6550786|XP_026837561.1|DERE	LOC111605048|XP_030078904.1|DHYD
OG0010369	LOC6550774|XP_001976756.1|DERE	LOC111601621|XP_023174057.1|DHYD
OG0010370	LOC6551572|XP_001977293.1|DERE	LOC111596568|XP_023166610.2|DHYD
OG0010371	LOC6551451|XP_001977276.1|DERE	LOC111603353|XP_023176668.1|DHYD
OG0010372	LOC6551027|XP_001978262.1|DERE	LOC111597566|XP_023168136.2|DHYD
OG0010373	LOC6551015|XP_001978266.2|DERE	LOC111597610|XP_023168180.2|DHYD
OG0010374	LOC6550013|XP_001977479.1|DERE	LOC111605334|XP_023179570.1|DHYD
OG0010375	LOC6550014|XP_001977480.1|DERE	LOC111605335|XP_023179572.2|DHYD
OG0010376	LOC6550661|XP_001978069.2|DERE	LOC111601952|XP_023174585.2|DHYD
OG0010377	LOC6549967|XP_001978740.1|DERE	LOC111598442|XP_023169451.1|DHYD
OG0010378	LOC6550945|XP_001976965.2|DERE	LOC111597463|XP_023167983.2|DHYD
OG0010379	LOC26526009|XP_015011429.2|DERE	LOC111596040|XP_023165844.1|DHYD
OG0010380	LOC6551472|XP_001978553.1|DERE	LOC111598414|XP_030079363.1|DHYD
OG0010381	LOC26526981|XP_015011491.1|DERE	LOC111598438|XP_023169448.1|DHYD
OG0010382	LOC6551445|XP_001978543.1|DERE	LOC111598433|XP_023169443.1|DHYD
OG0010383	LOC6551442|XP_001978540.1|DERE	LOC111598435|XP_023169444.1|DHYD
OG0010384	LOC6551249|XP_001978437.1|DERE	LOC111603186|XP_023176437.2|DHYD
OG0010385	LOC6543389|XP_001968909.1|DERE	LOC111598966|XP_023170226.2|DHYD
OG0010386	LOC6543258|XP_001969027.1|DERE	LOC111594092|XP_030079056.1|DHYD
OG0010387	LOC6540597|XP_001968892.1|DERE	LOC111603933|XP_023177528.2|DHYD
OG0010388	LOC6542767|XP_026834364.1|DERE	LOC111603866|XP_023177442.2|DHYD
OG0010389	LOC6541362|XP_001969302.1|DERE	LOC111603861|XP_023177434.1|DHYD
OG0010390	LOC26526074|XP_015012733.1|DERE	LOC111594113|XP_023163039.2|DHYD
OG0010391	LOC6549311|XP_001974233.1|DERE	LOC111594087|XP_023163002.2|DHYD
OG0010392	LOC6541502|XP_026835156.1|DERE	LOC111593771|XP_023162559.2|DHYD
OG0010393	LOC6542005|XP_001968476.1|DERE	LOC111597208|XP_023167544.2|DHYD
OG0010394	LOC6540899|XP_001970028.3|DERE	LOC111596308|XP_023166235.1|DHYD
OG0010395	LOC6548908|XP_001974175.3|DERE	LOC111600422|XP_023172272.2|DHYD
OG0010396	LOC6542803|XP_001969244.1|DERE	LOC111600356|XP_023172196.2|DHYD
OG0010397	LOC6540780|XP_001969590.3|DERE	LOC111600437|XP_023172298.2|DHYD
OG0010398	LOC6542889|XP_001969621.1|DERE	LOC111594737|XP_023163942.1|DHYD
OG0010399	LOC6541833|XP_001969617.1|DERE	LOC111594784|XP_023164005.2|DHYD
OG0010400	LOC6542009|XP_001969608.1|DERE	LOC111594752|XP_023163968.1|DHYD
OG0010401	LOC6540745|XP_001969600.1|DERE	LOC111594774|XP_023163991.2|DHYD
OG0010402	LOC6542211|XP_015015007.1|DERE	LOC111594660|XP_023163830.2|DHYD
OG0010403	LOC6541035|XP_001969338.2|DERE	LOC111594796|XP_023164031.2|DHYD
OG0010404	LOC6548966|XP_001974198.1|DERE	LOC111592574|XP_023160653.1|DHYD
OG0010405	LOC6548965|XP_001974197.1|DERE	LOC111592575|XP_023160654.2|DHYD
OG0010406	LOC6548963|XP_026836199.1|DERE	LOC111592579|XP_023160658.2|DHYD
OG0010407	LOC6542037|XP_001970004.3|DERE	LOC111602306|XP_023175075.2|DHYD
OG0010408	LOC6541477|XP_001969748.1|DERE	LOC111592092|XP_023159885.2|DHYD
OG0010409	LOC113564113|XP_026834950.1|DERE	LOC111593665|XP_030080519.1|DHYD
OG0010410	LOC113564760|XP_026839388.1|DERE, LOC6556001|XP_026839304.1|DERE, LOC26526481|XP_026834265.1|DERE	LOC111598973|XP_023170235.2|DHYD
OG0010411	LOC6546455|XP_001971235.1|DERE	LOC111603768|XP_023177270.2|DHYD
OG0010412	LOC6549120|XP_001974146.1|DERE	LOC111594243|XP_023163222.1|DHYD
OG0010413	LOC6542903|XP_001968392.1|DERE	LOC111595579|XP_023165153.1|DHYD
OG0010414	LOC6542043|XP_026835081.1|DERE	LOC111595581|XP_023165155.1|DHYD
OG0010415	LOC6541876|XP_001970123.1|DERE	LOC111591964|XP_023159675.2|DHYD
OG0010416	LOC6543214|XP_001969900.1|DERE	LOC111603531|XP_023176932.2|DHYD
OG0010417	LOC6542972|XP_001969902.1|DERE	LOC111603536|XP_023176940.1|DHYD
OG0010418	LOC6543351|XP_001969909.1|DERE	LOC111601123|XP_023173349.1|DHYD
OG0010419	LOC6541799|XP_001969945.1|DERE	LOC111600779|XP_023172831.2|DHYD
OG0010420	LOC6541667|XP_001969037.2|DERE	LOC111602477|XP_030079198.1|DHYD
OG0010421	LOC6541699|XP_001968298.1|DERE	LOC111595797|XP_023165455.1|DHYD
OG0010422	LOC6542816|XP_001969697.2|DERE	LOC111592896|XP_023161106.1|DHYD
OG0010423	LOC26526573|XP_015012818.1|DERE	LOC111592914|XP_023161131.1|DHYD
OG0010424	LOC6542187|XP_026834729.1|DERE	LOC111597268|XP_030080337.1|DHYD
OG0010425	LOC6549190|XP_001974409.3|DERE	LOC111594224|XP_023163192.2|DHYD
OG0010426	LOC6549189|XP_001974408.1|DERE	LOC111594223|XP_023163191.2|DHYD
OG0010427	LOC6542582|XP_001968819.2|DERE	LOC111599160|XP_023170500.1|DHYD
OG0010428	LOC6548801|XP_001974058.1|DERE	LOC111599209|XP_023170574.2|DHYD
OG0010429	LOC6541719|XP_001970187.1|DERE	LOC111599170|XP_023170519.1|DHYD
OG0010430	LOC6542070|XP_001968318.1|DERE	LOC111596270|XP_023166177.2|DHYD
OG0010431	LOC6542623|XP_001968583.1|DERE	LOC111601012|XP_023173181.2|DHYD
OG0010432	LOC6542868|XP_001968586.1|DERE	LOC111601913|XP_023174532.2|DHYD
OG0010433	LOC6541076|XP_001968595.1|DERE	LOC111602010|XP_023174676.1|DHYD
OG0010434	LOC6543400|XP_001968360.1|DERE	LOC111599382|XP_023170787.2|DHYD
OG0010435	LOC6540823|XP_001968741.1|DERE	LOC111601875|XP_023174485.1|DHYD
OG0010436	LOC6542899|XP_026834586.1|DERE	LOC111595204|XP_023164570.1|DHYD
OG0010437	LOC6542132|XP_001970094.1|DERE	LOC111605016|XP_023179113.2|DHYD
OG0010439	LOC6548361|XP_001973964.1|DERE	LOC111603803|XP_023177326.1|DHYD
OG0010440	LOC6549568|XP_001974470.1|DERE	LOC111603535|XP_023176936.1|DHYD
OG0010441	LOC26527028|XP_015012900.1|DERE	LOC111603533|XP_023176934.2|DHYD
OG0010442	LOC6553797|XP_001980445.1|DERE	LOC111595869|XP_023165554.2|DHYD
OG0010443	LOC6541105|XP_001968963.1|DERE	LOC111601175|XP_023173422.1|DHYD
OG0010444	LOC6541553|XP_001968961.1|DERE	LOC111601183|XP_023173431.1|DHYD
OG0010445	LOC6543234|XP_001968443.1|DERE	LOC111596085|XP_023165914.2|DHYD
OG0010446	LOC26526288|XP_015015481.1|DERE	LOC111595992|XP_023165757.2|DHYD
OG0010447	LOC6545806|XP_026833904.1|DERE	LOC111592819|XP_023161010.1|DHYD
OG0010448	LOC6546132|XP_001972265.1|DERE	LOC111597509|XP_023168045.2|DHYD
OG0010449	LOC6544714|XP_001971490.1|DERE	LOC111597624|XP_023168190.2|DHYD
OG0010450	LOC6545125|XP_001971071.1|DERE	LOC111597550|XP_023168114.2|DHYD
OG0010451	LOC6543568|XP_001971828.1|DERE	LOC111597497|XP_023168023.1|DHYD
OG0010452	LOC6545587|XP_001972144.3|DERE	LOC111597496|XP_023168022.2|DHYD
OG0010453	LOC6545617|XP_001972151.1|DERE	LOC111595146|XP_023164487.1|DHYD
OG0010454	LOC6544020|XP_001973020.1|DERE	LOC111605664|XP_023180095.1|DHYD
OG0010455	LOC6545819|XP_001972172.1|DERE	LOC111605677|XP_023180111.1|DHYD
OG0010456	LOC6546323|XP_001972935.1|DERE	LOC111601702|XP_023174186.1|DHYD
OG0010457	LOC6544210|XP_026832889.1|DERE	LOC111591927|XP_023159625.1|DHYD
OG0010458	LOC6544211|XP_001971904.2|DERE	LOC111591936|XP_023159643.2|DHYD
OG0010459	LOC6543699|XP_026833922.1|DERE	LOC111591938|XP_023159645.1|DHYD
OG0010460	LOC6543702|XP_001971909.2|DERE	LOC115483023|XP_030079619.1|DHYD
OG0010461	LOC6544269|XP_001971955.1|DERE	LOC111604504|XP_023178367.1|DHYD
OG0010462	LOC6545136|XP_026832864.1|DERE	LOC111596512|XP_023166545.2|DHYD
OG0010463	LOC6544744|XP_001973206.1|DERE	LOC111604725|XP_023178667.1|DHYD
OG0010464	LOC6545108|XP_001973216.1|DERE	LOC111604708|XP_023178649.1|DHYD
OG0010465	LOC6544965|XP_001973232.1|DERE	LOC111604707|XP_023178648.1|DHYD
OG0010466	LOC6545314|XP_026833001.1|DERE	LOC111604674|XP_023178603.1|DHYD
OG0010467	LOC6545315|XP_001973241.2|DERE	LOC111604679|XP_023178609.1|DHYD
OG0010468	LOC6546404|XP_001973549.1|DERE	LOC111592954|XP_023161210.1|DHYD
OG0010469	LOC6545682|XP_001971173.1|DERE	LOC111595295|XP_023164717.2|DHYD
OG0010470	LOC6543941|XP_001971398.1|DERE	LOC111603075|XP_023176303.1|DHYD
OG0010471	LOC6544163|XP_001971388.1|DERE	LOC111603039|XP_023176237.1|DHYD
OG0010472	LOC6546479|XP_001971248.1|DERE	LOC111596145|XP_023165997.2|DHYD
OG0010473	LOC6544667|XP_001972004.1|DERE	LOC111593105|XP_023161472.1|DHYD
OG0010474	LOC113563934|XP_026833404.1|DERE	LOC111598069|XP_023168871.1|DHYD
OG0010475	LOC6543730|XP_001973618.1|DERE	LOC111601713|XP_023174199.2|DHYD
OG0010476	LOC6545829|XP_001972198.1|DERE	LOC111595658|XP_023165249.1|DHYD
OG0010477	LOC6546213|XP_001971781.1|DERE	LOC111601594|XP_023174023.1|DHYD
OG0010478	LOC6544074|XP_001971433.1|DERE	LOC111593207|XP_023161620.2|DHYD
OG0010479	LOC6544051|XP_001971420.1|DERE	LOC111593215|XP_023161633.2|DHYD
OG0010480	LOC6543661|XP_001972960.1|DERE	LOC111605182|XP_023179347.2|DHYD
OG0010481	LOC6546281|XP_001972905.1|DERE	LOC111592729|XP_023160886.1|DHYD
OG0010482	LOC6544928|XP_026832229.1|DERE	LOC111595085|XP_023164408.2|DHYD
OG0010483	LOC6545740|XP_001972747.1|DERE	LOC111599833|XP_023171394.1|DHYD
OG0010484	LOC6544171|XP_001973770.1|DERE	LOC111592873|XP_023161090.2|DHYD
OG0010485	LOC6545779|XP_026832724.1|DERE	LOC111599415|XP_023170832.2|DHYD
OG0010486	LOC6544128|XP_001973680.1|DERE	LOC111600991|XP_023173151.2|DHYD
OG0010487	LOC6544451|XP_026833695.1|DERE	LOC111598386|XP_023169368.2|DHYD
OG0010488	LOC6546361|XP_001972893.1|DERE	LOC111603314|XP_023176603.2|DHYD
OG0010489	LOC6545870|XP_001972721.1|DERE	LOC111603337|XP_023176641.2|DHYD
OG0010490	LOC6543101|XP_001969082.2|DERE	LOC111592131|XP_023159940.2|DHYD
OG0010491	LOC6548161|XP_001975122.1|DERE	LOC111601230|XP_030082010.1|DHYD
OG0010492	LOC6546004|XP_001972816.2|DERE	LOC111593532|XP_023162100.1|DHYD
OG0010493	LOC6546169|XP_001972866.1|DERE	LOC111599838|XP_023171401.1|DHYD
OG0010494	LOC26526381|XP_015014267.1|DERE	LOC111597618|XP_023168185.1|DHYD
OG0010495	LOC6545439|XP_001972660.1|DERE	LOC111597589|XP_023168155.2|DHYD
OG0010496	LOC6545293|XP_001972632.3|DERE	LOC111604521|XP_023178385.2|DHYD
OG0010497	LOC6544959|XP_026833423.1|DERE	LOC111604545|XP_023178412.1|DHYD
OG0010498	LOC6540732|XP_001970346.1|DERE	LOC111602123|XP_023174840.2|DHYD
OG0010499	LOC6547827|XP_001974974.1|DERE	LOC111602124|XP_023174841.1|DHYD
OG0010500	LOC6547636|XP_001974953.1|DERE	LOC111602134|XP_023174851.2|DHYD
OG0010501	LOC6549338|XP_001975638.1|DERE	LOC111600774|XP_030080942.1|DHYD
OG0010502	LOC6545954|XP_026833677.1|DERE	LOC111604330|XP_023178160.2|DHYD
OG0010503	LOC6547280|XP_001976147.1|DERE	LOC111593179|XP_023161556.2|DHYD
OG0010504	LOC6549464|XP_001975771.2|DERE	LOC111596403|XP_023166377.1|DHYD
OG0010505	LOC6540853|XP_001970550.2|DERE	LOC111599906|XP_023171496.2|DHYD
OG0010506	LOC6542121|XP_001970696.3|DERE	LOC111593879|XP_023162712.2|DHYD
OG0010507	LOC6548573|XP_026836219.1|DERE	LOC115483379|XP_030080960.1|DHYD
OG0010508	LOC6547900|XP_001976394.1|DERE	LOC111603805|XP_023177324.2|DHYD
OG0010509	LOC6546606|XP_026835718.1|DERE	LOC111600603|XP_023172566.1|DHYD
OG0010510	LOC6548038|XP_001975251.3|DERE	LOC111595455|XP_030082024.1|DHYD
OG0010511	LOC6546554|XP_001974568.2|DERE	LOC111599756|XP_023171278.2|DHYD
OG0010512	LOC6548097|XP_026836574.1|DERE	LOC111594323|XP_023163335.1|DHYD
OG0010513	LOC6547912|XP_001976597.1|DERE	LOC111594312|XP_023163323.2|DHYD
OG0010514	LOC6547909|XP_001976594.1|DERE	LOC111594303|XP_023163309.2|DHYD
OG0010515	LOC6548969|XP_001975553.1|DERE	LOC111602554|XP_023175476.2|DHYD
OG0010516	LOC6543123|XP_001970486.1|DERE	LOC111594159|XP_023163111.1|DHYD
OG0010517	LOC6547528|XP_001974912.1|DERE	LOC111595557|XP_023165117.1|DHYD
OG0010518	LOC6546734|XP_001974527.2|DERE	LOC111601209|XP_023173473.1|DHYD
OG0010519	LOC6541452|XP_001970444.1|DERE	LOC111592104|XP_023159901.1|DHYD
OG0010521	LOC6546834|XP_001975941.1|DERE	LOC111594192|XP_023163158.1|DHYD
OG0010522	LOC6543347|XP_001970429.1|DERE	LOC111597017|XP_023167291.1|DHYD
OG0010523	LOC6541838|XP_001970430.1|DERE	LOC111597016|XP_023167290.2|DHYD
OG0010524	LOC6548106|XP_001975147.1|DERE	LOC111597099|XP_023167409.1|DHYD
OG0010525	LOC6547492|XP_001974834.1|DERE	LOC111594442|XP_023163501.2|DHYD
OG0010526	LOC6547493|XP_001974835.2|DERE	LOC111594588|XP_023163719.2|DHYD
OG0010527	LOC6547445|XP_001976381.2|DERE	LOC111593113|XP_023161485.2|DHYD
OG0010528	LOC6547685|XP_001976365.1|DERE	LOC111594083|XP_023162999.1|DHYD
OG0010529	LOC26526120|XP_015012746.1|DERE	LOC111594388|XP_023163426.2|DHYD
OG0010530	LOC6548338|XP_001975294.1|DERE	LOC111594097|XP_023163021.2|DHYD
OG0010531	LOC6555446|XP_001981890.1|DERE	LOC111598567|XP_023169636.1|DHYD
OG0010532	LOC6552643|XP_001980909.1|DERE	LOC111598631|XP_023169741.2|DHYD
OG0010533	LOC6546253|XP_026833022.1|DERE	LOC111599272|XP_023170639.2|DHYD
OG0010534	LOC6553519|XP_001979350.1|DERE	LOC111596443|XP_023166434.2|DHYD
OG0010535	LOC6553844|XP_001979476.1|DERE	LOC111602045|XP_023174724.1|DHYD
OG0010536	LOC6553849|XP_001979481.1|DERE	LOC111596702|XP_023166789.2|DHYD
OG0010537	LOC6552674|XP_001980913.2|DERE	LOC111603643|XP_023177089.1|DHYD
OG0010538	LOC6553272|XP_001980131.1|DERE	LOC111604620|XP_023178509.2|DHYD
OG0010540	LOC6555291|XP_001981207.2|DERE	LOC111603297|XP_023176588.1|DHYD
OG0010541	LOC6544175|XP_001972372.1|DERE	LOC111594535|XP_023163643.2|DHYD
OG0010542	LOC6552829|XP_001979062.1|DERE	LOC111594517|XP_023163613.1|DHYD
OG0010543	LOC6554213|XP_001981230.1|DERE	LOC111594593|XP_023163722.1|DHYD
OG0010544	LOC6553655|XP_001980304.1|DERE	LOC111594549|XP_023163670.2|DHYD
OG0010545	LOC6553663|XP_001980343.1|DERE	LOC111594603|XP_030080608.1|DHYD
OG0010546	LOC6554084|XP_001979596.1|DERE	LOC111604221|XP_023177959.1|DHYD
OG0010547	LOC6553882|XP_001979593.1|DERE	LOC111604243|XP_023177995.2|DHYD
OG0010548	LOC6555400|XP_001981650.1|DERE	LOC111596451|XP_023166448.2|DHYD
OG0010549	LOC6553759|XP_001980384.1|DERE	LOC111604258|XP_023178017.1|DHYD
OG0010550	LOC6554592|XP_001981327.1|DERE	LOC111592706|XP_023160862.2|DHYD
OG0010551	LOC6554553|XP_001981313.1|DERE	LOC111597887|XP_023168590.2|DHYD
OG0010552	LOC6554961|XP_001981133.1|DERE	LOC111597843|XP_023168517.1|DHYD
OG0010553	LOC6554962|XP_001981134.1|DERE	LOC111597823|XP_023168479.2|DHYD
OG0010554	LOC6554447|XP_015009214.1|DERE	LOC111593227|XP_023161646.2|DHYD
OG0010555	LOC6554885|XP_001982240.2|DERE	LOC111597759|XP_023168381.1|DHYD
OG0010556	LOC6554313|XP_001981744.1|DERE	LOC111604997|XP_023179087.1|DHYD
OG0010557	LOC6551897|XP_001980612.1|DERE	LOC111600270|XP_023172086.1|DHYD
OG0010558	LOC6551924|XP_001980622.1|DERE	LOC115482784|XP_030078638.1|DHYD
OG0010559	LOC113564128|XP_026835155.1|DERE	LOC111595182|XP_023164529.2|DHYD
OG0010560	LOC6552989|XP_001979118.1|DERE	LOC111595349|XP_023164792.2|DHYD
OG0010561	LOC6551751|XP_001979699.1|DERE	LOC111601328|XP_023173625.1|DHYD
OG0010562	LOC6551971|XP_001980656.1|DERE	LOC111597191|XP_023167530.1|DHYD
OG0010563	LOC6551973|XP_026839646.1|DERE	LOC111597187|XP_023167525.1|DHYD
OG0010564	LOC6555058|XP_001981386.1|DERE	LOC111601451|XP_023173796.2|DHYD
OG0010565	LOC6555289|XP_001981205.1|DERE	LOC111592484|XP_023160472.2|DHYD
OG0010566	LOC26526643|XP_026831863.1|DERE	LOC111592471|XP_023160454.1|DHYD
OG0010568	LOC6555157|XP_001981168.1|DERE	LOC111601989|XP_023174646.2|DHYD
OG0010569	LOC6554964|XP_001981136.1|DERE	LOC111602007|XP_023174662.2|DHYD
OG0010570	LOC6555237|XP_026837469.1|DERE	LOC111602022|XP_023174690.1|DHYD
OG0010571	LOC6553755|XP_001979415.1|DERE	LOC111600632|XP_023172603.2|DHYD
OG0010572	LOC6555395|XP_001982351.1|DERE	LOC111599433|XP_023170854.1|DHYD
OG0010573	LOC6554417|XP_001981918.1|DERE	LOC111596401|XP_023166374.2|DHYD
OG0010575	LOC6554849|XP_026839498.1|DERE	LOC111596404|XP_023166378.1|DHYD
OG0010576	LOC6552048|XP_001980724.1|DERE	LOC111595673|XP_023165276.1|DHYD
OG0010577	LOC6552333|XP_001979792.3|DERE	LOC111594499|XP_023163578.2|DHYD
OG0010578	LOC6554364|XP_001981254.1|DERE	LOC111594426|XP_030080689.1|DHYD
OG0010579	LOC6552887|XP_001979987.1|DERE	LOC111604231|XP_023177976.1|DHYD
OG0010580	LOC6552221|XP_001979742.1|DERE	LOC111599586|XP_023171028.2|DHYD
OG0010581	LOC6552014|XP_001978779.1|DERE	LOC111598857|XP_023170068.2|DHYD
OG0010582	LOC26526789|XP_015009407.1|DERE	LOC111598578|XP_023169655.2|DHYD
OG0010583	LOC6552345|XP_001979766.2|DERE	LOC111601483|XP_023173839.2|DHYD
OG0010584	LOC6552768|XP_001979953.1|DERE	LOC111595684|XP_023165292.2|DHYD
OG0010585	LOC6553385|XP_001980202.1|DERE	LOC111602779|XP_023175813.2|DHYD
OG0010586	LOC6552099|XP_001978869.1|DERE	LOC111602414|XP_023175213.2|DHYD
OG0010588	LOC26526709|XP_026831636.1|DERE	LOC111603288|XP_023176577.1|DHYD
OG0010589	LOC6547920|XP_001976439.1|DERE	LOC111603796|XP_023177312.1|DHYD
OG0010590	LOC6541451|XP_001970226.2|DERE	LOC111599367|XP_023170768.1|DHYD
OG0010592	LOC6549582|XP_001974467.2|DERE	LOC111603525|XP_023176925.2|DHYD
OG0010593	LOC6545892|XP_001973434.1|DERE	LOC111601003|XP_023173169.2|DHYD
OG0010595	LOC6544761|XP_001972484.1|DERE	LOC115483756|XP_030081863.1|DHYD, LOC115483449|XP_030081303.1|DHYD
OG0010597	LOC6546081|XP_001972247.1|DERE	LOC111598725|XP_023169884.2|DHYD
OG0010598	LOC6544202|XP_001973744.1|DERE	LOC111597585|XP_023168152.1|DHYD
OG0010599	LOC6542992|XP_001969653.1|DERE	LOC111592616|XP_023160719.1|DHYD
OG0010600	LOC6543106|XP_001969638.3|DERE	LOC111592596|XP_023160681.2|DHYD
OG0010601	LOC6540754|XP_001969602.1|DERE	LOC111594775|XP_023163992.2|DHYD
OG0010612	LOC6543420|XP_026835505.1|DERE	LOC111596349|XP_023166308.1|DHYD
OG0010613	LOC26526251|XP_015008624.2|DERE	LOC111595045|XP_023164339.2|DHYD
OG0010624	LOC6552419|XP_001980864.1|DERE	LOC115482781|XP_030078627.1|DHYD
OG0010627	LOC6554894|XP_001982205.1|DERE	LOC111603494|XP_023176869.2|DHYD
OG0010628	LOC26527063|XP_015010546.2|DERE	LOC111602657|XP_023175597.1|DHYD
OG0010630	LOC6553443|XP_026831433.1|DERE	LOC111600667|XP_023172683.2|DHYD
OG0010631	LOC6541517|XP_001970006.1|DERE	LOC111602212|XP_023174956.2|DHYD
OG0010635	LOC6548501|XP_001976650.1|DERE	LOC111593845|XP_023162658.2|DHYD
OG0010637	LOC26525968|XP_015015422.1|DERE	LOC111596447|XP_023166440.1|DHYD
OG0010638	LOC6551349|XP_001977083.1|DERE	LOC115482854|XP_030078962.1|DHYD
OG0010639	LOC6549677|XP_001977436.1|DERE	LOC111597482|XP_023168004.2|DHYD
OG0010640	LOC6549678|XP_001977437.1|DERE	LOC111600198|XP_023171981.2|DHYD
OG0010641	LOC6549698|XP_001977440.1|DERE	LOC111600189|XP_023171966.1|DHYD
OG0010642	LOC6550900|XP_001976808.2|DERE	LOC111601847|XP_023174450.2|DHYD
OG0010643	LOC6555740|XP_026838930.1|DERE	LOC111598436|XP_023169445.1|DHYD
OG0010644	LOC6542422|XP_001968119.1|DERE	LOC111593998|XP_023162858.2|DHYD
OG0010647	LOC26525961|XP_015014201.1|DERE	LOC111595150|XP_023164499.2|DHYD
OG0010650	LOC6545651|XP_001971610.1|DERE	LOC111598377|XP_023169353.1|DHYD
OG0010651	LOC6545110|XP_001973218.1|DERE	LOC111604715|XP_023178656.2|DHYD
OG0010653	LOC6555477|XP_001981853.1|DERE	LOC111601323|XP_023173621.2|DHYD
OG0010657	LOC6550574|XP_001978127.1|DERE	LOC111598122|XP_023168947.1|DHYD
OG0010658	LOC6551359|XP_026837238.1|DERE	LOC111598846|XP_023170050.2|DHYD
OG0010659	LOC6551156|XP_026838128.1|DERE	LOC111605635|XP_030079677.1|DHYD
OG0010660	LOC6551153|XP_001976854.1|DERE	LOC111594200|XP_023163203.2|DHYD
OG0010661	LOC6550459|XP_001977786.2|DERE	LOC111593399|XP_023161888.2|DHYD
OG0010662	LOC6555610|XP_001982445.1|DERE	LOC111601868|XP_023174476.1|DHYD
OG0010664	LOC6550445|XP_001977840.1|DERE	LOC111602828|XP_023175906.2|DHYD
OG0010665	LOC6550274|XP_026837700.1|DERE	LOC111593016|XP_023161323.2|DHYD
OG0010666	LOC6550940|XP_001976977.1|DERE	LOC111596806|XP_023166935.2|DHYD
OG0010667	LOC6550784|XP_001978201.2|DERE	LOC111605047|XP_023179150.2|DHYD
