Orthogroup	DERE.longest_only	DFIC.longest_only
OG0008917	LOC6542398|XP_001970210.1|DERE	LOC108100909|XP_017060512.1|DFIC
OG0008918	LOC6549262|XP_026837017.1|DERE	LOC108096098|XP_017052962.1|DFIC
OG0008919	LOC6540777|XP_015015211.1|DERE	LOC108091459|XP_017046150.1|DFIC
OG0008920	LOC26526019|XP_015014206.1|DERE	LOC108096195|XP_017053068.1|DFIC
OG0008921	LOC6541285|XP_026834498.1|DERE	LOC108100961|XP_017060601.1|DFIC
OG0008922	LOC6540635|XP_026835230.1|DERE	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC
OG0008923	LOC6547242|XP_001974759.1|DERE	LOC108095240|XP_017051757.1|DFIC
OG0008924	LOC6547786|XP_001974941.1|DERE	LOC108094843|XP_017051135.1|DFIC
OG0008925	LOC6546581|XP_001974680.1|DERE	LOC108086312|XP_017038702.1|DFIC
OG0008926	LOC6541041|XP_015014804.1|DERE	LOC108090413|XP_017044557.1|DFIC
OG0008927	LOC6548253|XP_001976618.2|DERE	LOC108101887|XP_017061931.1|DFIC
OG0008928	LOC6541274|XP_001970682.1|DERE	LOC108094227|XP_017050173.1|DFIC
OG0008929	LOC6547104|XP_001974745.1|DERE	LOC108095176|XP_017051630.1|DFIC
OG0008930	LOC6552693|XP_001979881.1|DERE	LOC108091943|XP_017046820.1|DFIC
OG0008931	LOC6541511|XP_001969127.2|DERE	LOC108090916|XP_017045328.1|DFIC
OG0008932	LOC6548403|XP_001976669.1|DERE	LOC108090695|XP_017044967.1|DFIC
OG0008933	LOC6547136|XP_001976111.1|DERE	LOC108086397|XP_017038788.1|DFIC
OG0008934	LOC6544097|XP_001971438.2|DERE	LOC108086991|XP_017039617.1|DFIC
OG0008935	LOC6542429|XP_001970664.1|DERE	LOC108094334|XP_017050372.1|DFIC
OG0008936	LOC6548299|XP_001975097.1|DERE	LOC108096913|XP_017054352.1|DFIC
OG0008937	LOC6547285|XP_001976152.1|DERE	LOC108096698|XP_017054019.1|DFIC
OG0008938	LOC6549544|XP_001975750.2|DERE	LOC108094851|XP_017051147.1|DFIC
OG0008939	LOC6547260|XP_001974867.1|DERE	LOC108094892|XP_017051221.1|DFIC
OG0008940	LOC6548110|XP_001975151.1|DERE	LOC108090864|XP_017045241.1|DFIC
OG0008941	LOC6551275|XP_026837255.1|DERE	LOC108086498|XP_017038913.1|DFIC
OG0008942	LOC6551617|XP_026838765.1|DERE	LOC108091101|XP_017045610.1|DFIC
OG0008943	LOC6551478|XP_001978511.2|DERE	LOC108092978|XP_017048359.1|DFIC
OG0008944	LOC6550706|XP_001978120.1|DERE	LOC108094612|XP_017050776.1|DFIC
OG0008945	LOC6551246|XP_001978434.1|DERE	LOC108097281|XP_017054971.1|DFIC
OG0008946	LOC6551521|XP_001977164.1|DERE	LOC108091202|XP_017045774.1|DFIC
OG0008948	LOC6555607|XP_001982659.3|DERE	LOC108092823|XP_017048115.1|DFIC
OG0008949	LOC26526466|XP_015014285.1|DERE	LOC108093053|XP_017048449.1|DFIC
OG0008950	LOC6550590|XP_001976748.1|DERE	LOC108097196|XP_017054830.1|DFIC
OG0008951	LOC6544523|XP_001973049.1|DERE	LOC108089351|XP_017043020.1|DFIC
OG0008952	LOC6550201|XP_001977557.1|DERE	LOC108097901|XP_017055927.1|DFIC
OG0008953	LOC6544170|XP_001973769.2|DERE	LOC108088741|XP_017042178.1|DFIC
OG0008954	LOC113564111|XP_026834938.1|DERE	LOC108098437|XP_017056817.1|DFIC
OG0008955	LOC6544622|XP_001971504.1|DERE, LOC6544621|XP_001971503.1|DERE	LOC108089345|XP_017043015.1|DFIC
OG0008956	LOC6542442|XP_001970567.1|DERE	LOC108100171|XP_017059428.1|DFIC
OG0008957	LOC6545596|XP_001972708.1|DERE	LOC108086951|XP_017039553.1|DFIC
OG0008958	LOC6543989|XP_001973668.2|DERE	LOC108088879|XP_017042363.1|DFIC
OG0008959	LOC6545747|XP_001973445.1|DERE	LOC108100230|XP_017059497.1|DFIC
OG0008960	LOC6544700|XP_001972454.2|DERE	LOC108100409|XP_017059785.1|DFIC
OG0008961	LOC6549397|XP_026836231.1|DERE	LOC108090612|XP_017044872.1|DFIC
OG0008962	LOC6550520|XP_001977910.1|DERE	LOC108097892|XP_017055920.1|DFIC
OG0008963	LOC6550145|XP_001977542.1|DERE	LOC108097897|XP_017055924.1|DFIC
OG0008964	LOC6555738|XP_001982507.2|DERE	LOC108097359|XP_017055088.1|DFIC
OG0008965	LOC6542710|XP_001969389.2|DERE	LOC108089221|XP_017042865.1|DFIC
OG0008966	LOC6542032|XP_001969005.1|DERE	LOC108101360|XP_017061160.1|DFIC
OG0008967	LOC6544660|XP_026833515.1|DERE	LOC108100151|XP_017059397.1|DFIC
OG0008968	LOC6541215|XP_001968291.1|DERE	LOC108094118|XP_017050029.1|DFIC
OG0008969	LOC6541873|XP_001968285.1|DERE	LOC108095171|XP_017051628.1|DFIC
OG0008970	LOC6541484|XP_001968283.3|DERE	LOC108095192|XP_017051684.1|DFIC
OG0008971	LOC6544390|XP_001971691.1|DERE	LOC108088949|XP_017042459.1|DFIC
OG0008972	LOC6544721|XP_001971528.1|DERE	LOC108093269|XP_017048737.1|DFIC
OG0008973	LOC6544608|XP_001973070.1|DERE	LOC108096192|XP_017053065.1|DFIC
OG0008974	LOC6554431|XP_001981282.1|DERE	LOC108088372|XP_017041606.1|DFIC
OG0008975	LOC6541333|XP_001969197.2|DERE	LOC108090632|XP_017044900.1|DFIC
OG0008976	LOC6545250|XP_001973307.2|DERE	LOC108088353|XP_017041589.1|DFIC
OG0008977	LOC6541635|XP_001969660.3|DERE	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC
OG0008978	LOC6542653|XP_001970805.1|DERE	LOC108099989|XP_017059175.1|DFIC
OG0008979	LOC6540740|XP_001969601.1|DERE	LOC108092658|XP_017047808.1|DFIC
OG0008980	LOC26526988|XP_026837144.1|DERE	LOC108087629|XP_017040575.1|DFIC
OG0008983	LOC6548058|XP_001976519.1|DERE	LOC108090978|XP_017045422.1|DFIC
OG0008985	LOC6545265|XP_001973255.1|DERE	LOC108089358|XP_017043025.1|DFIC
OG0008986	LOC6553251|XP_001979071.1|DERE	LOC108091789|XP_017046637.1|DFIC
OG0008987	LOC6540662|XP_001968764.1|DERE	LOC108089867|XP_017043804.1|DFIC
OG0008988	LOC6552621|XP_001979867.1|DERE	LOC108092124|XP_017047115.1|DFIC
OG0008989	LOC6550591|XP_001976749.1|DERE	LOC108097192|XP_017054826.1|DFIC
OG0008990	LOC6545770|XP_001972182.1|DERE	LOC108087412|XP_017040240.1|DFIC
OG0008992	LOC6551945|XP_001980633.2|DERE	LOC108096843|XP_017054246.1|DFIC
OG0008993	LOC6544174|XP_001972371.1|DERE	LOC108100565|XP_017060031.1|DFIC
OG0008994	LOC6543098|XP_001970262.1|DERE	LOC108092716|XP_017047933.1|DFIC
OG0008995	LOC6547780|XP_001976575.1|DERE	LOC108090947|XP_017045371.1|DFIC
OG0008996	LOC6550752|XP_001978049.2|DERE	LOC108094666|XP_017050866.1|DFIC
OG0008997	LOC6555671|XP_001982403.1|DERE	LOC108092841|XP_017048136.1|DFIC
OG0008999	LOC6550405|XP_001977736.1|DERE	LOC108094224|XP_017050174.1|DFIC
OG0009000	LOC6551084|XP_026837725.1|DERE	LOC108095347|XP_017051916.1|DFIC
OG0009001	LOC6549379|XP_001974299.2|DERE	LOC108101202|XP_017060938.1|DFIC
OG0009002	LOC26526205|XP_015010454.1|DERE	LOC108087962|XP_017041045.1|DFIC
OG0009003	LOC6545359|XP_001972594.1|DERE	LOC108089339|XP_017043009.1|DFIC
OG0009004	LOC6547137|XP_001976112.1|DERE	LOC108086389|XP_017038780.1|DFIC
OG0009005	LOC6543092|XP_001969674.1|DERE	LOC108100862|XP_017060430.1|DFIC
OG0009006	LOC6553693|XP_001979423.1|DERE	LOC108093368|XP_017048878.1|DFIC
OG0009007	LOC6545147|XP_015013405.1|DERE	LOC108093955|XP_017049847.1|DFIC
OG0009008	LOC6553938|XP_001979489.1|DERE	LOC108101090|XP_017060782.1|DFIC
OG0009009	LOC6545602|XP_026833432.1|DERE	LOC108100505|XP_017059945.1|DFIC
OG0009010	LOC6545716|XP_001971669.1|DERE	LOC108089033|XP_017042619.1|DFIC
OG0009011	LOC6543683|XP_001971851.1|DERE	LOC108100358|XP_017059680.1|DFIC
OG0009012	LOC6547976|XP_026836647.1|DERE	LOC108101324|XP_017061125.1|DFIC
OG0009013	LOC6551489|XP_001978473.1|DERE	LOC108097080|XP_017054611.1|DFIC
OG0009014	LOC6544516|XP_001973056.2|DERE	LOC108089380|XP_017043052.1|DFIC
OG0009015	LOC6544573|XP_001971452.1|DERE	LOC108088247|XP_017041453.1|DFIC
OG0009016	LOC6543603|XP_001971389.2|DERE	LOC108096370|XP_017053411.1|DFIC
OG0009017	LOC6542289|XP_026835040.1|DERE	LOC108092514|XP_017047624.1|DFIC
OG0009018	LOC6555820|XP_026839067.1|DERE	LOC108098407|XP_017056787.1|DFIC
OG0009019	LOC6555865|XP_026839228.1|DERE	LOC108098401|XP_017056769.1|DFIC
OG0009020	LOC6553098|XP_015010170.1|DERE	LOC108097214|XP_017054854.1|DFIC
OG0009021	LOC6552288|XP_026832344.1|DERE	LOC108091395|XP_017046069.1|DFIC
OG0009022	LOC6553669|XP_001980349.1|DERE	LOC108087393|XP_017040225.1|DFIC
OG0009023	LOC6554687|XP_001981567.1|DERE	LOC108088379|XP_017041615.1|DFIC
OG0009024	LOC6554543|XP_026838278.1|DERE	LOC108099462|XP_017058500.1|DFIC
OG0009025	LOC6553675|XP_001980417.1|DERE	LOC108087973|XP_017041061.1|DFIC
OG0009026	LOC6554848|XP_026839799.1|DERE	LOC108092160|XP_017047169.1|DFIC
OG0009027	LOC26526403|XP_015012798.1|DERE	LOC108087805|XP_017040851.1|DFIC
OG0009028	LOC6545817|XP_001972170.2|DERE	LOC108087446|XP_017040290.1|DFIC
OG0009029	LOC6540669|XP_001968876.1|DERE	LOC108088129|XP_017041279.1|DFIC
OG0009030	LOC6541533|XP_026834184.1|DERE	LOC108101325|XP_017061122.1|DFIC
OG0009031	LOC6552984|XP_001979168.1|DERE	LOC108093551|XP_017049136.1|DFIC
OG0009032	LOC6552983|XP_001979167.1|DERE	LOC108093552|XP_017049137.1|DFIC
OG0009033	LOC6543261|XP_001969680.3|DERE	LOC108100891|XP_017060489.1|DFIC
OG0009034	LOC6542169|XP_026834499.1|DERE	LOC108094546|XP_017050644.1|DFIC
OG0009035	LOC6541181|XP_001969350.1|DERE	LOC108101251|XP_017060996.1|DFIC
OG0009036	LOC6543158|XP_026834958.1|DERE	LOC108090900|XP_017045300.1|DFIC
OG0009037	LOC6541744|XP_026834838.1|DERE	LOC108092444|XP_017047514.1|DFIC
OG0009038	LOC6554321|XP_001981480.1|DERE	LOC108088521|XP_017041849.1|DFIC
OG0009039	LOC6553259|XP_001980126.1|DERE	LOC108096705|XP_017054032.1|DFIC
OG0009040	LOC6548816|XP_026835993.1|DERE	LOC108086692|XP_017039177.1|DFIC
OG0009041	LOC6553810|XP_001979567.1|DERE	LOC108088016|XP_017041117.1|DFIC
OG0009042	LOC6540827|XP_001968728.1|DERE	LOC108089974|XP_017043964.1|DFIC
OG0009043	LOC6549088|XP_001974227.1|DERE	LOC108092731|XP_017047948.1|DFIC
OG0009044	LOC6540611|XP_001968761.1|DERE	LOC108089857|XP_017043791.1|DFIC
OG0009045	LOC6553119|XP_015009579.1|DERE	LOC108091816|XP_017046676.1|DFIC
OG0009046	LOC6544023|XP_026832958.1|DERE	LOC108093580|XP_017049191.1|DFIC
OG0009047	LOC6541419|XP_015014716.1|DERE	LOC108094203|XP_017050147.1|DFIC
OG0009048	LOC6543322|XP_001969616.1|DERE	LOC108092725|XP_017047943.1|DFIC
OG0009049	LOC6553146|XP_001980136.1|DERE	LOC108097663|XP_017055602.1|DFIC
OG0009050	LOC6540759|XP_001969561.1|DERE	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	LOC6547619|XP_001974883.1|DERE	LOC108094870|XP_017051181.1|DFIC
OG0009052	LOC6553431|XP_026834276.1|DERE	LOC108098466|XP_017056863.1|DFIC
OG0009053	LOC6554828|XP_015009282.1|DERE	LOC108092052|XP_017046990.1|DFIC
OG0009054	LOC6553841|XP_026839809.1|DERE	LOC108088047|XP_017041171.1|DFIC
OG0009055	LOC6549500|XP_026836553.1|DERE	LOC108101179|XP_017060899.1|DFIC
OG0009056	LOC6541606|XP_001970100.1|DERE	LOC108088210|XP_017041400.1|DFIC
OG0009057	LOC6545130|XP_026832866.1|DERE	LOC108099092|XP_017057899.1|DFIC
OG0009058	LOC6555883|XP_026839075.1|DERE	LOC108101719|XP_017061652.1|DFIC
OG0009059	LOC6546320|XP_026832850.1|DERE	LOC108099859|XP_017058994.1|DFIC
OG0009060	LOC6551994|XP_001980802.1|DERE	LOC108098787|XP_017057411.1|DFIC
OG0009061	LOC6548723|XP_026835895.1|DERE	LOC108093934|XP_017049801.1|DFIC
OG0009062	LOC6548684|XP_001975367.1|DERE	LOC108090343|XP_017044448.1|DFIC
OG0009063	LOC6549293|XP_001974382.2|DERE	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009064	LOC6548977|XP_001975560.1|DERE	LOC108087730|XP_017040739.1|DFIC
OG0009065	LOC6554237|XP_001982146.1|DERE	LOC108091689|XP_017046507.1|DFIC
OG0009066	LOC6543967|XP_001972217.1|DERE	LOC108087552|XP_017040462.1|DFIC
OG0009067	LOC6543986|XP_015014176.1|DERE	LOC108093576|XP_017049181.1|DFIC
OG0009068	LOC6543499|XP_026835568.1|DERE	LOC108093766|XP_017049524.1|DFIC
OG0009069	LOC6541546|XP_001969770.2|DERE	LOC108093472|XP_017049046.1|DFIC
OG0009070	LOC6542577|XP_001969148.1|DERE	LOC108090698|XP_017044973.1|DFIC
OG0009071	LOC6554701|XP_026831689.1|DERE	LOC108095751|XP_017052426.1|DFIC
OG0009072	LOC6553228|XP_001979222.3|DERE	LOC108098624|XP_017057184.1|DFIC
OG0009073	LOC6553846|XP_001979478.1|DERE	LOC108101123|XP_017060833.1|DFIC
OG0009074	LOC6554015|XP_001980545.1|DERE	LOC108102049|XP_017062163.1|DFIC
OG0009075	LOC6552097|XP_001978867.1|DERE	LOC108091381|XP_017046050.1|DFIC
OG0009076	LOC6552636|XP_001980902.1|DERE	LOC108099393|XP_017058381.1|DFIC
OG0009077	LOC6551912|XP_026837386.1|DERE	LOC108091399|XP_017046077.1|DFIC
OG0009078	LOC6551822|XP_001980583.1|DERE	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	LOC6554673|XP_026832118.1|DERE	LOC108092013|XP_017046936.1|DFIC
OG0009080	LOC6552977|XP_001980118.1|DERE	LOC108097785|XP_017055808.1|DFIC
OG0009081	LOC6554458|XP_001981717.1|DERE	LOC108095699|XP_017052359.1|DFIC
OG0009082	LOC6553266|XP_001980156.1|DERE	LOC108098037|XP_017056190.1|DFIC
OG0009083	LOC6551657|XP_001978571.2|DERE	LOC108095339|XP_017051910.1|DFIC
OG0009084	LOC6551764|XP_001980648.2|DERE	LOC108098862|XP_017057525.1|DFIC
OG0009085	LOC6551881|XP_001980605.2|DERE	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	LOC6552134|XP_001978816.2|DERE	LOC108098634|XP_017057197.1|DFIC
OG0009087	LOC6554184|XP_001981493.2|DERE	LOC108095956|XP_017052785.1|DFIC
OG0009088	LOC6555343|XP_001981193.1|DERE	LOC108099678|XP_017058805.1|DFIC
OG0009089	LOC6555829|XP_001982695.1|DERE	LOC108092800|XP_017048060.1|DFIC
OG0009090	LOC6554331|XP_001981295.1|DERE	LOC108088493|XP_017041806.1|DFIC
OG0009091	LOC6552072|XP_001978792.1|DERE	LOC108098484|XP_017056885.1|DFIC
OG0009092	LOC6553619|XP_026831605.1|DERE	LOC108098474|XP_017056873.1|DFIC
OG0009093	LOC6553207|XP_001980300.1|DERE	LOC108087241|XP_017040025.1|DFIC
OG0009094	LOC6554657|XP_026836059.1|DERE	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	LOC6554658|XP_001981338.2|DERE	LOC108088363|XP_017041599.1|DFIC
OG0009096	LOC6555233|XP_001981640.1|DERE	LOC108095730|XP_017052394.1|DFIC
OG0009097	LOC6555232|XP_001981639.1|DERE	LOC108095724|XP_017052387.1|DFIC
OG0009098	LOC6555250|XP_026831559.1|DERE	LOC108095799|XP_017052552.1|DFIC
OG0009099	LOC6554192|XP_026831713.1|DERE	LOC108088418|XP_017041668.1|DFIC
OG0009100	LOC6542393|XP_001968970.1|DERE	LOC108098430|XP_017056809.1|DFIC
OG0009101	LOC6541462|XP_026834668.1|DERE	LOC108095155|XP_017051587.1|DFIC
OG0009102	LOC6541370|XP_026835057.1|DERE	LOC108091544|XP_017046303.1|DFIC
OG0009103	LOC6541108|XP_001968607.1|DERE	LOC108092472|XP_017047551.1|DFIC
OG0009104	LOC6541739|XP_001968606.1|DERE	LOC108092469|XP_017047548.1|DFIC
OG0009105	LOC6543342|XP_001969690.1|DERE	LOC108101391|XP_017061199.1|DFIC
OG0009106	LOC6542669|XP_001968342.2|DERE	LOC108094183|XP_017050133.1|DFIC
OG0009107	LOC6542279|XP_001970152.1|DERE	LOC108100883|XP_017060481.1|DFIC
OG0009108	LOC6553024|XP_001980086.1|DERE	LOC108096206|XP_017053086.1|DFIC
OG0009109	LOC6543295|XP_001969751.3|DERE	LOC108094521|XP_017050612.1|DFIC
OG0009110	LOC6543139|XP_001968159.1|DERE	LOC108091402|XP_017046082.1|DFIC
OG0009111	LOC6544208|XP_001971901.1|DERE	LOC108096156|XP_017053026.1|DFIC
OG0009112	LOC6540818|XP_001968179.1|DERE	LOC108091521|XP_017046270.1|DFIC
OG0009113	LOC6541866|XP_001969944.1|DERE	LOC108100112|XP_017059350.1|DFIC
OG0009114	LOC6540905|XP_001968144.1|DERE	LOC108091474|XP_017046182.1|DFIC
OG0009115	LOC6543398|XP_001969504.1|DERE	LOC108098218|XP_017056489.1|DFIC
OG0009116	LOC6541758|XP_001968475.1|DERE	LOC108092342|XP_017047368.1|DFIC
OG0009117	LOC6540751|XP_001968837.1|DERE	LOC108094557|XP_017050654.1|DFIC
OG0009118	LOC6555780|XP_001982381.1|DERE	LOC108092811|XP_017048073.1|DFIC
OG0009119	LOC6543422|XP_001969542.1|DERE	LOC108098292|XP_017056590.1|DFIC
OG0009120	LOC6545823|XP_001972192.2|DERE	LOC108087407|XP_017040236.1|DFIC
OG0009121	LOC6547108|XP_001974749.1|DERE	LOC108095236|XP_017051752.1|DFIC
OG0009122	LOC6547800|XP_001976417.1|DERE	LOC108087616|XP_017040547.1|DFIC
OG0009123	LOC6547730|XP_001974944.1|DERE	LOC108094844|XP_017051136.1|DFIC
OG0009124	LOC6540636|XP_001968885.1|DERE	LOC108090018|XP_017044007.1|DFIC
OG0009125	LOC6541241|XP_001970685.1|DERE	LOC108094214|XP_017050160.1|DFIC
OG0009126	LOC6546967|XP_026836221.1|DERE	LOC108093972|XP_017049867.1|DFIC
OG0009127	LOC6548643|XP_001976631.1|DERE	LOC108101842|XP_017061850.1|DFIC
OG0009128	LOC6543264|XP_001970646.1|DERE	LOC108094235|XP_017050182.1|DFIC
OG0009129	LOC6540906|XP_001970445.1|DERE	LOC108090297|XP_017044395.1|DFIC
OG0009130	LOC6541600|XP_015014738.1|DERE	LOC108101502|XP_017061350.1|DFIC
OG0009131	LOC6541019|XP_015014602.1|DERE	LOC108101534|XP_017061398.1|DFIC
OG0009132	LOC6548439|XP_001976691.1|DERE	LOC108090857|XP_017045232.1|DFIC
OG0009133	LOC6549470|XP_001975776.1|DERE	LOC108087772|XP_017040790.1|DFIC
OG0009134	LOC6549008|XP_001975472.1|DERE	LOC108087614|XP_017040545.1|DFIC
OG0009135	LOC6541067|XP_001970369.2|DERE	LOC108090566|XP_017044797.1|DFIC
OG0009136	LOC6547034|XP_001976011.1|DERE	LOC108094074|XP_017050004.1|DFIC
OG0009137	LOC6546817|XP_001975927.1|DERE	LOC108086637|XP_017039102.1|DFIC
OG0009138	LOC6546819|XP_001975929.1|DERE	LOC108086652|XP_017039125.1|DFIC
OG0009139	LOC6548564|XP_001976636.1|DERE	LOC108101919|XP_017061986.1|DFIC
OG0009140	LOC6547118|XP_001976109.1|DERE	LOC108086385|XP_017038776.1|DFIC
OG0009141	LOC6541214|XP_001970680.1|DERE	LOC108094229|XP_017050176.1|DFIC
OG0009142	LOC6542848|XP_001970661.1|DERE	LOC108094271|XP_017050232.1|DFIC
OG0009143	LOC6546652|XP_001974495.2|DERE	LOC108096761|XP_017054109.1|DFIC
OG0009144	LOC26526123|XP_015012747.1|DERE	LOC108096534|XP_017053708.1|DFIC
OG0009145	LOC6548383|XP_001975142.1|DERE	LOC108090994|XP_017045440.1|DFIC
OG0009146	LOC6549163|XP_026837021.1|DERE	LOC108094758|XP_017051004.1|DFIC
OG0009147	LOC26527106|XP_015012912.1|DERE	LOC108090293|XP_017044392.1|DFIC
OG0009148	LOC6543401|XP_001970441.1|DERE	LOC108090463|XP_017044650.1|DFIC
OG0009149	LOC6547411|XP_001974827.2|DERE	LOC108094822|XP_017051082.1|DFIC
OG0009150	LOC6549545|XP_001975751.1|DERE	LOC108094849|XP_017051144.1|DFIC
OG0009151	LOC6547188|XP_001976086.1|DERE	LOC108086464|XP_017038879.1|DFIC
OG0009152	LOC6541951|XP_001969176.1|DERE	LOC108090754|XP_017045075.1|DFIC
OG0009153	LOC6548397|XP_001976529.1|DERE	LOC108090742|XP_017045056.1|DFIC
OG0009154	LOC6554126|XP_001981498.1|DERE	LOC108095861|XP_017052651.1|DFIC
OG0009155	LOC6541415|XP_001970403.3|DERE	LOC108090392|XP_017044530.1|DFIC
OG0009156	LOC6542159|XP_001969287.1|DERE	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	LOC6549491|XP_001974265.1|DERE	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	LOC6545635|XP_026832379.1|DERE	LOC108099050|XP_017057803.1|DFIC
OG0009159	LOC6550828|XP_001978086.1|DERE	LOC108094622|XP_017050794.1|DFIC
OG0009160	LOC6541705|XP_001968271.1|DERE	LOC108101256|XP_017061001.1|DFIC
OG0009161	LOC6555722|XP_026838869.1|DERE	LOC108092909|XP_017048257.1|DFIC
OG0009162	LOC6543655|XP_001972955.1|DERE	LOC108099736|XP_017058846.1|DFIC
OG0009163	LOC6546014|XP_001972243.2|DERE	LOC108087535|XP_017040430.1|DFIC
OG0009164	LOC6545947|XP_015013636.1|DERE	LOC108100646|XP_017060139.1|DFIC
OG0009165	LOC6545297|XP_001972055.1|DERE	LOC108093032|XP_017048425.1|DFIC
OG0009166	LOC6544664|XP_001972493.1|DERE	LOC108100274|XP_017059548.1|DFIC
OG0009167	LOC6543726|XP_001973614.3|DERE	LOC108093166|XP_017048607.1|DFIC
OG0009168	LOC6543725|XP_026833150.1|DERE	LOC108093167|XP_017048609.1|DFIC
OG0009169	LOC6545764|XP_026832454.1|DERE	LOC108087438|XP_017040280.1|DFIC
OG0009170	LOC6544840|XP_001973200.1|DERE	LOC108089572|XP_017043415.1|DFIC
OG0009171	LOC6543904|XP_001972975.2|DERE	LOC108099825|XP_017058944.1|DFIC
OG0009172	LOC6544482|XP_001972442.2|DERE	LOC108100158|XP_017059403.1|DFIC
OG0009173	LOC6546150|XP_001971293.1|DERE	LOC108099102|XP_017057911.1|DFIC
OG0009174	LOC6550856|XP_026837879.1|DERE	LOC108097368|XP_017055101.1|DFIC
OG0009175	LOC6541478|XP_001969224.1|DERE	LOC108098737|XP_017057356.1|DFIC
OG0009176	LOC6545593|XP_001972705.1|DERE	LOC108086934|XP_017039532.1|DFIC
OG0009178	LOC6544292|XP_001973131.1|DERE	LOC108096416|XP_017053484.1|DFIC
OG0009179	LOC6544646|XP_026832808.1|DERE	LOC108088761|XP_017042199.1|DFIC
OG0009180	LOC6545706|XP_001972719.1|DERE	LOC108086923|XP_017039514.1|DFIC
OG0009181	LOC6544548|XP_015014104.1|DERE	LOC108100408|XP_017059784.1|DFIC
OG0009182	LOC6545955|XP_026833675.1|DERE	LOC108096431|XP_017053509.1|DFIC
OG0009183	LOC6544936|XP_001972650.1|DERE	LOC108095398|XP_017051970.1|DFIC
OG0009184	LOC6544233|XP_001973749.1|DERE	LOC108088771|XP_017042212.1|DFIC
OG0009185	LOC6543991|XP_026833394.1|DERE	LOC108088917|XP_017042421.1|DFIC
OG0009186	LOC6546294|XP_026833463.1|DERE	LOC108100716|XP_017060238.1|DFIC
OG0009187	LOC6552409|XP_001979807.1|DERE	LOC108097922|XP_017055961.1|DFIC
OG0009188	LOC6546664|XP_001974576.1|DERE	LOC108093903|XP_017049751.1|DFIC
OG0009189	LOC6545399|XP_001973262.2|DERE	LOC108089626|XP_017043479.1|DFIC
OG0009190	LOC6546528|XP_001971263.1|DERE	LOC108100089|XP_017059324.1|DFIC
OG0009191	LOC6541435|XP_001969066.2|DERE	LOC108096954|XP_017054410.1|DFIC
OG0009192	LOC6549796|XP_026838486.1|DERE	LOC108097745|XP_017055743.1|DFIC
OG0009193	LOC26526823|XP_015015564.1|DERE	LOC108090053|XP_017044050.1|DFIC
OG0009194	LOC6541402|XP_001970596.1|DERE	LOC108101484|XP_017061321.1|DFIC
OG0009195	LOC6546187|XP_001972280.1|DERE	LOC108089698|XP_017043535.1|DFIC
OG0009196	LOC6546505|XP_026833109.1|DERE	LOC108089768|XP_017043648.1|DFIC
OG0009197	LOC6546142|XP_001973558.1|DERE	LOC108093222|XP_017048682.1|DFIC
OG0009198	LOC6544325|XP_001973130.1|DERE	LOC108096469|XP_017053572.1|DFIC
OG0009199	LOC6546200|XP_001972830.3|DERE	LOC108099741|XP_017058855.1|DFIC
OG0009200	LOC6542483|XP_001969076.1|DERE	LOC108096852|XP_017054257.1|DFIC
OG0009201	LOC6547024|XP_001974666.1|DERE	LOC108090507|XP_017044712.1|DFIC
OG0009202	LOC6547911|XP_001976596.1|DERE	LOC108101810|XP_017061775.1|DFIC
OG0009203	LOC6541246|XP_001970773.2|DERE	LOC108094237|XP_017050184.1|DFIC
OG0009204	LOC6547526|XP_001974910.1|DERE	LOC108094783|XP_017051046.1|DFIC
OG0009205	LOC6547531|XP_001974915.1|DERE	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC
OG0009206	LOC6549395|XP_001975613.2|DERE	LOC108086744|XP_017039273.1|DFIC
OG0009207	LOC6553025|XP_026839559.1|DERE	LOC108096320|XP_017053336.1|DFIC
OG0009209	LOC6551878|XP_001980602.1|DERE	LOC108087091|XP_017039761.1|DFIC
OG0009210	LOC6547088|XP_001974660.1|DERE	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC
OG0009211	LOC6548787|XP_026836423.1|DERE	LOC108089909|XP_017043876.1|DFIC
OG0009212	LOC6550609|XP_001978136.1|DERE	LOC108094580|XP_017050686.1|DFIC
OG0009214	LOC6546370|XP_001971331.1|DERE	LOC108099022|XP_017057747.1|DFIC
OG0009215	LOC6547121|XP_001975475.1|DERE	LOC108087642|XP_017040595.1|DFIC
OG0009215	LOC6547122|XP_001975476.1|DERE	LOC108087644|XP_017040597.1|DFIC
