Orthogroup	DERE.longest_only	DNOV.longest_only
OG0007303	LOC6551429|XP_001977136.1|DERE	LOC115767054|XP_030567047.1|DNOV
OG0007304	LOC6540648|XP_001968882.2|DERE	LOC115769290|XP_030569877.1|DNOV
OG0007305	LOC6546167|XP_001972864.1|DERE	LOC115766119|XP_030565802.1|DNOV
OG0007306	LOC6546166|XP_001972863.1|DERE	LOC115766100|XP_030565781.1|DNOV
OG0007307	LOC6553218|XP_026835639.1|DERE	LOC115770727|XP_030571987.1|DNOV
OG0007308	LOC6554583|XP_001981539.1|DERE	LOC115764839|XP_030563948.1|DNOV
OG0007309	LOC6554257|XP_026831496.1|DERE	LOC115770557|XP_030571728.1|DNOV
OG0007310	LOC6554847|XP_015008898.1|DERE	LOC115770796|XP_030572078.1|DNOV
OG0007311	LOC6554844|XP_026831983.1|DERE	LOC115770636|XP_030571841.1|DNOV
OG0007312	LOC6548534|XP_001975374.1|DERE	LOC115762290|XP_030560315.1|DNOV
OG0007313	LOC6550335|XP_026837940.1|DERE	LOC115765351|XP_030564725.1|DNOV
OG0007314	LOC6555624|XP_001982602.1|DERE	LOC115768483|XP_030568923.1|DNOV
OG0007315	LOC6551493|XP_026838772.1|DERE	LOC115767556|XP_030567699.1|DNOV
OG0007316	LOC6553831|XP_001979496.1|DERE	LOC115763741|XP_030562305.1|DNOV
OG0007317	LOC6552600|XP_001978993.1|DERE	LOC115765703|XP_030565225.1|DNOV
OG0007318	LOC6552599|XP_015009564.1|DERE	LOC115765699|XP_030565216.1|DNOV
OG0007319	LOC6545179|XP_001972527.1|DERE	LOC115771251|XP_030572712.1|DNOV
OG0007320	LOC6552052|XP_001980688.2|DERE	LOC115763187|XP_030561505.1|DNOV
OG0007321	LOC6555525|XP_026837978.1|DERE	LOC115768029|XP_030568311.1|DNOV
OG0007322	LOC6555787|XP_026838886.1|DERE	LOC115767058|XP_030567054.1|DNOV
OG0007323	LOC6555806|XP_026838979.1|DERE	LOC115766429|XP_030566212.1|DNOV
OG0007324	LOC6552726|XP_001978953.1|DERE	LOC115766217|XP_030565930.1|DNOV
OG0007325	LOC6554891|XP_001982246.1|DERE	LOC115761619|XP_030559308.1|DNOV
OG0007326	LOC6552727|XP_026832383.1|DERE	LOC115766221|XP_030565935.1|DNOV
OG0007327	LOC6543647|XP_001971347.1|DERE	LOC115762782|XP_030560995.1|DNOV
OG0007328	LOC6552996|XP_001980056.1|DERE	LOC115761396|XP_030559013.1|DNOV
OG0007329	LOC6554996|XP_001981821.1|DERE	LOC115770760|XP_030572033.1|DNOV
OG0007330	LOC6550270|XP_015011124.1|DERE	LOC115766466|XP_030566265.1|DNOV
OG0007331	LOC6555783|XP_026838960.1|DERE	LOC115768364|XP_030568794.1|DNOV
OG0007332	LOC6549953|XP_026838378.1|DERE	LOC115768324|XP_030568739.1|DNOV
OG0007333	LOC6553356|XP_001980185.1|DERE	LOC115770740|XP_030572002.1|DNOV
OG0007334	LOC6541599|XP_015015176.1|DERE	LOC115763661|XP_030562193.1|DNOV
OG0007335	LOC6545457|XP_015013254.1|DERE	LOC115769928|XP_030570827.1|DNOV
OG0007336	LOC6551125|XP_001978352.2|DERE	LOC115768576|XP_030569075.1|DNOV
OG0007337	LOC6546329|XP_001972941.1|DERE	LOC115770933|XP_030572254.1|DNOV
OG0007338	LOC6546048|XP_001971745.2|DERE	LOC115771028|XP_030572422.1|DNOV
OG0007339	LOC6552436|XP_001980892.1|DERE	LOC115770593|XP_030571788.1|DNOV
OG0007340	LOC6552005|XP_026839685.1|DERE	LOC115765629|XP_030565140.1|DNOV
OG0007341	LOC6552205|XP_001978935.2|DERE	LOC115759628|XP_030556476.1|DNOV
OG0007342	LOC6555159|XP_001981415.1|DERE	LOC115764730|XP_030563801.1|DNOV
OG0007343	LOC6554655|XP_001981979.1|DERE	LOC115770675|XP_030571917.1|DNOV
OG0007344	LOC6541193|XP_001968272.1|DERE	LOC115759269|XP_030556031.1|DNOV
OG0007345	LOC6554653|XP_001981977.1|DERE	LOC115770842|XP_030572138.1|DNOV
OG0007346	LOC6543998|XP_001971890.1|DERE	LOC115765821|XP_030565405.1|DNOV
OG0007347	LOC6550611|XP_026837416.1|DERE	LOC115766895|XP_030566827.1|DNOV
OG0007348	LOC6550633|XP_001978145.1|DERE	LOC115766891|XP_030566824.1|DNOV
OG0007349	LOC6550634|XP_001978146.1|DERE	LOC115766889|XP_030566821.1|DNOV
OG0007350	LOC6550958|XP_001976987.1|DERE	LOC115767596|XP_030567748.1|DNOV
OG0007351	LOC6545924|XP_026832449.1|DERE	LOC115770055|XP_030571006.1|DNOV
OG0007352	LOC6546674|XP_001975867.1|DERE	LOC115762459|XP_030560527.1|DNOV
OG0007353	LOC6552296|XP_001978893.1|DERE	LOC115763665|XP_030562196.1|DNOV
OG0007354	LOC6550109|XP_001977600.1|DERE	LOC115770779|XP_030572059.1|DNOV
OG0007355	LOC6552835|XP_026832066.1|DERE	LOC115765668|XP_030565186.1|DNOV
OG0007356	LOC6541053|XP_001970364.1|DERE	LOC115762102|XP_030560063.1|DNOV
OG0007357	LOC6553084|XP_026831489.1|DERE	LOC115764621|XP_030563643.1|DNOV
OG0007358	LOC6552973|XP_026839850.1|DERE	LOC115770793|XP_030572074.1|DNOV
OG0007359	LOC6554684|XP_001981564.1|DERE	LOC115761597|XP_030559255.1|DNOV
OG0007360	LOC6552867|XP_001979975.1|DERE	LOC115761631|XP_030559320.1|DNOV
OG0007361	LOC6555540|XP_026838858.1|DERE	LOC115771357|XP_030572890.1|DNOV
OG0007362	LOC6549380|XP_001974300.1|DERE	LOC115763394|XP_030561797.1|DNOV
OG0007363	LOC6550975|XP_001976852.1|DERE	LOC115768366|XP_030568798.1|DNOV
OG0007364	LOC6550976|XP_026838215.1|DERE	LOC115768401|XP_030568834.1|DNOV
OG0007365	LOC6550992|XP_026837761.1|DERE	LOC115768399|XP_030568832.1|DNOV
OG0007366	LOC6553961|XP_001979556.1|DERE	LOC115766115|XP_030565796.1|DNOV
OG0007367	LOC6543677|XP_001971845.2|DERE	LOC115762556|XP_030560693.1|DNOV
OG0007368	LOC6553510|XP_001979356.1|DERE	LOC115764628|XP_030563655.1|DNOV
OG0007369	LOC6552064|XP_015009710.2|DERE	LOC115767906|XP_030568139.1|DNOV
OG0007370	LOC6541848|XP_015014592.2|DERE	LOC115765008|XP_030564222.1|DNOV
OG0007371	LOC6554873|XP_001981369.2|DERE	LOC115764200|XP_030562948.1|DNOV
OG0007372	LOC6552460|XP_001980878.1|DERE	LOC115766131|XP_030565813.1|DNOV
OG0007373	LOC6550571|XP_001978124.1|DERE	LOC115767733|XP_030567904.1|DNOV
OG0007374	LOC6549886|XP_001977363.1|DERE	LOC115764285|XP_030563076.1|DNOV
OG0007375	LOC6549942|XP_026838473.1|DERE	LOC115767318|XP_030567418.1|DNOV
OG0007376	LOC6550610|XP_001978137.1|DERE	LOC115766842|XP_030566749.1|DNOV
OG0007377	LOC6549998|XP_001977464.1|DERE	LOC115769001|XP_030569571.1|DNOV
OG0007378	LOC6550455|XP_001977832.1|DERE	LOC115768809|XP_030569366.1|DNOV
OG0007379	LOC6550738|XP_001978053.1|DERE	LOC115767731|XP_030567901.1|DNOV
OG0007380	LOC6555730|XP_026838974.1|DERE	LOC115768505|XP_030568950.1|DNOV
OG0007381	LOC6550742|XP_026838091.1|DERE	LOC115767724|XP_030567893.1|DNOV
OG0007382	LOC6555588|XP_001982613.1|DERE	LOC115768760|XP_030569310.1|DNOV
OG0007383	LOC6555753|XP_026837828.1|DERE	LOC115768668|XP_030569208.1|DNOV
OG0007384	LOC6555584|XP_001982609.1|DERE	LOC115766472|XP_030566276.1|DNOV
OG0007385	LOC6550195|XP_001977584.1|DERE	LOC115768186|XP_030568554.1|DNOV
OG0007386	LOC6550924|XP_001976979.1|DERE	LOC115768923|XP_030569519.1|DNOV
OG0007387	LOC6550711|XP_001978011.2|DERE	LOC115765275|XP_030564625.1|DNOV
OG0007388	LOC6550602|XP_026838150.1|DERE	LOC115766349|XP_030566105.1|DNOV
OG0007389	LOC6548789|XP_026839445.1|DERE	LOC115763165|XP_030561478.1|DNOV
OG0007390	LOC6555618|XP_001982597.1|DERE	LOC115768490|XP_030568932.1|DNOV
OG0007391	LOC6555385|XP_001981847.1|DERE	LOC115766192|XP_030565896.1|DNOV
OG0007392	LOC6555648|XP_001982373.1|DERE	LOC115767976|XP_030568235.1|DNOV
OG0007393	LOC6554827|XP_026834982.1|DERE	LOC115770849|XP_030572145.1|DNOV
OG0007394	LOC6555557|XP_026837872.1|DERE	LOC115765404|XP_030564801.1|DNOV
OG0007395	LOC6549828|XP_026837738.1|DERE	LOC115764364|XP_030563186.1|DNOV
OG0007396	LOC6552204|XP_001978934.2|DERE	LOC115759619|XP_030556462.1|DNOV
OG0007397	LOC6543293|XP_026834235.1|DERE	LOC115759962|XP_030556964.1|DNOV
OG0007398	LOC6548194|XP_001975216.1|DERE	LOC115761991|XP_030559913.1|DNOV
OG0007399	LOC6549944|XP_001977402.1|DERE	LOC115767308|XP_030567406.1|DNOV
OG0007400	LOC6555661|XP_001982574.1|DERE	LOC115767795|XP_030567986.1|DNOV
OG0007401	LOC6551586|XP_015011057.1|DERE	LOC115764310|XP_030563108.1|DNOV
OG0007402	LOC6554042|XP_001979527.1|DERE	LOC115759476|XP_030556270.1|DNOV
OG0007403	LOC6554048|XP_001979533.2|DERE	LOC115759537|XP_030556348.1|DNOV
OG0007404	LOC6553817|XP_001979550.2|DERE	LOC115759450|XP_030556239.1|DNOV
OG0007405	LOC6555268|XP_001981833.1|DERE	LOC115759622|XP_030556466.1|DNOV
OG0007406	LOC6553606|XP_001979231.1|DERE	LOC115764618|XP_030563638.1|DNOV
OG0007407	LOC6542909|XP_026834222.1|DERE	LOC115759345|XP_030556125.1|DNOV
OG0007408	LOC6545333|XP_001973298.2|DERE	LOC115771564|XP_030573175.1|DNOV
OG0007409	LOC6543452|XP_026834531.1|DERE	LOC115759020|XP_030555691.1|DNOV
OG0007410	LOC6550553|XP_001977953.1|DERE	LOC115765237|XP_030564554.1|DNOV
OG0007411	LOC6555596|XP_001982648.2|DERE	LOC115766864|XP_030566783.1|DNOV
OG0007412	LOC6549954|XP_001978693.1|DERE	LOC115768312|XP_030568719.1|DNOV
OG0007413	LOC6541891|XP_001969084.1|DERE	LOC115763407|XP_030561822.1|DNOV
OG0007414	LOC6555746|XP_026838938.1|DERE	LOC115767027|XP_030567013.1|DNOV
OG0007415	LOC6551183|XP_001978366.3|DERE	LOC115769087|XP_030569659.1|DNOV
OG0007416	LOC6551120|XP_026838182.1|DERE	LOC115766819|XP_030566715.1|DNOV
OG0007417	LOC6551099|XP_026837259.1|DERE	LOC115765312|XP_030564670.1|DNOV
OG0007418	LOC6546759|XP_001974549.1|DERE	LOC115764758|XP_030563857.1|DNOV
OG0007419	LOC6552524|XP_026832660.1|DERE	LOC115771777|XP_030573495.1|DNOV
OG0007420	LOC6546650|XP_026837146.1|DERE	LOC115762476|XP_030560556.1|DNOV
OG0007421	LOC6555517|XP_015008822.1|DERE	LOC115765253|XP_030564589.1|DNOV
OG0007422	LOC6555759|XP_026837823.1|DERE	LOC115766850|XP_030566761.1|DNOV
OG0007423	LOC6551662|XP_001977240.1|DERE	LOC115769101|XP_030569671.1|DNOV
OG0007424	LOC6543850|XP_026833555.1|DERE	LOC115766178|XP_030565883.1|DNOV
OG0007425	LOC6545343|XP_015014085.1|DERE	LOC115771503|XP_030573090.1|DNOV
OG0007426	LOC6549947|XP_026838314.1|DERE	LOC115767302|XP_030567397.1|DNOV
OG0007427	LOC6549770|XP_001977590.1|DERE	LOC115768761|XP_030569311.1|DNOV
OG0007428	LOC6549772|XP_026838227.1|DERE	LOC115766836|XP_030566733.1|DNOV
OG0007429	LOC6547755|XP_001974878.1|DERE	LOC115767414|XP_030567550.1|DNOV
OG0007430	LOC6545058|XP_001971078.1|DERE	LOC115762614|XP_030560772.1|DNOV
OG0007431	LOC6543439|XP_001968718.1|DERE	LOC115768543|XP_030569009.1|DNOV
OG0007432	LOC6544105|XP_015012923.2|DERE	LOC115771406|XP_030572966.1|DNOV
OG0007433	LOC6551638|XP_001978586.2|DERE	LOC115768892|XP_030569464.1|DNOV
OG0007434	LOC6544730|XP_001972414.1|DERE	LOC115767320|XP_030567424.1|DNOV
OG0007435	LOC6544366|XP_001972425.1|DERE	LOC115766267|XP_030565993.1|DNOV
OG0007436	LOC6546056|XP_001973509.1|DERE	LOC115770226|XP_030571292.1|DNOV
OG0007437	LOC6544753|XP_001972758.1|DERE	LOC115770386|XP_030571495.1|DNOV
OG0007438	LOC6545795|XP_026833137.1|DERE	LOC115770147|XP_030571157.1|DNOV
OG0007439	LOC6554068|XP_001979578.1|DERE	LOC115766300|XP_030566036.1|DNOV
OG0007440	LOC6549968|XP_026837478.1|DERE	LOC115764246|XP_030563024.1|DNOV
OG0007441	LOC6547124|XP_001975478.1|DERE	LOC115757836|XP_030554128.1|DNOV
OG0007442	LOC6551962|XP_001979688.1|DERE	LOC115765720|XP_030565244.1|DNOV
OG0007443	LOC26526801|XP_015012856.1|DERE	LOC115762453|XP_030560516.1|DNOV
OG0007444	LOC6549136|XP_001975591.1|DERE	LOC115763584|XP_030562067.1|DNOV
OG0007445	LOC6549135|XP_001975590.1|DERE	LOC115763529|XP_030562004.1|DNOV
OG0007446	LOC6549234|XP_001974359.1|DERE	LOC115760127|XP_030557185.1|DNOV
OG0007447	LOC6549613|XP_026836729.1|DERE	LOC115767708|XP_030567861.1|DNOV
OG0007448	LOC6547166|XP_026836742.1|DERE	LOC115760388|XP_030557548.1|DNOV
OG0007449	LOC6544477|XP_001972438.1|DERE	LOC115769608|XP_030570367.1|DNOV
OG0007450	LOC26526985|XP_015015586.1|DERE	LOC115765964|XP_030565577.1|DNOV
OG0007451	LOC6544414|XP_001973158.3|DERE	LOC115771427|XP_030572990.1|DNOV
OG0007452	LOC6544413|XP_001973157.1|DERE	LOC115771495|XP_030573080.1|DNOV
OG0007453	LOC6544242|XP_001972365.1|DERE	LOC115767587|XP_030567738.1|DNOV
OG0007454	LOC6544297|XP_015013047.1|DERE	LOC115767240|XP_030567304.1|DNOV
OG0007455	LOC6547655|XP_001974812.1|DERE	LOC115758116|XP_030554529.1|DNOV
OG0007456	LOC6550267|XP_001977626.3|DERE	LOC115766854|XP_030566769.1|DNOV
OG0007457	LOC6545579|XP_001971113.1|DERE	LOC115769961|XP_030570867.1|DNOV
OG0007458	LOC6548315|XP_001973930.1|DERE	LOC115758840|XP_030555481.1|DNOV
OG0007459	LOC6554878|XP_026832932.1|DERE	LOC115761205|XP_030558749.1|DNOV
OG0007460	LOC6546731|XP_001974524.1|DERE	LOC115766478|XP_030566320.1|DNOV
OG0007461	LOC6545890|XP_001973432.1|DERE	LOC115770118|XP_030571101.1|DNOV
OG0007462	LOC6544687|XP_001972478.1|DERE	LOC115768416|XP_030568848.1|DNOV
OG0007463	LOC6544686|XP_001972477.3|DERE	LOC115768468|XP_030568905.1|DNOV
OG0007464	LOC6545787|XP_026832214.1|DERE	LOC115770119|XP_030571103.1|DNOV
OG0007465	LOC6544815|XP_001972653.1|DERE	LOC115771506|XP_030573095.1|DNOV
OG0007466	LOC6546601|XP_026836093.1|DERE	LOC115757864|XP_030554161.1|DNOV
OG0007467	LOC6540990|XP_001970755.1|DERE	LOC115757971|XP_030554314.1|DNOV
OG0007468	LOC6548168|XP_001975274.1|DERE	LOC115758190|XP_030554593.1|DNOV
OG0007469	LOC6546197|XP_001972828.1|DERE	LOC115768530|XP_030568981.1|DNOV
OG0007470	LOC6542084|XP_001970099.1|DERE	LOC115760103|XP_030557152.1|DNOV
OG0007471	LOC6548336|XP_015011740.1|DERE	LOC115764467|XP_030563369.1|DNOV
OG0007472	LOC6550593|XP_001978170.3|DERE	LOC115765183|XP_030564470.1|DNOV
OG0007473	LOC6544547|XP_001973469.1|DERE	LOC115770232|XP_030571298.1|DNOV
OG0007474	LOC6547213|XP_026836743.1|DERE	LOC115758546|XP_030555106.1|DNOV
OG0007475	LOC6544950|XP_026833030.1|DERE	LOC115762747|XP_030560945.1|DNOV
OG0007476	LOC6551147|XP_026838221.1|DERE	LOC115768590|XP_030569096.1|DNOV
OG0007477	LOC6551149|XP_015010638.2|DERE	LOC115768571|XP_030569063.1|DNOV
OG0007478	LOC6540614|XP_001969490.1|DERE	LOC115763058|XP_030561344.1|DNOV
OG0007479	LOC6555708|XP_001982552.1|DERE	LOC115765123|XP_030564379.1|DNOV
OG0007480	LOC6553252|XP_001980119.2|DERE	LOC115770754|XP_030572026.1|DNOV
OG0007482	LOC6541226|XP_026834403.1|DERE	LOC115758324|XP_030554751.1|DNOV
OG0007483	LOC6543415|XP_026835184.1|DERE	LOC115758238|XP_030554655.1|DNOV
OG0007484	LOC26526491|XP_015011460.1|DERE	LOC115765202|XP_030564498.1|DNOV
OG0007485	LOC6549981|XP_001978754.1|DERE	LOC115767598|XP_030567750.1|DNOV
OG0007486	LOC6550419|XP_026837970.1|DERE	LOC115769006|XP_030569575.1|DNOV
OG0007487	LOC6555854|XP_001982717.1|DERE	LOC115766753|XP_030566591.1|DNOV
OG0007488	LOC6544552|XP_001973474.2|DERE	LOC115771453|XP_030573028.1|DNOV
OG0007489	LOC6552437|XP_015009584.1|DERE	LOC115770594|XP_030571789.1|DNOV
OG0007490	LOC6550647|XP_001978037.1|DERE	LOC115768303|XP_030568707.1|DNOV
OG0007491	LOC6551601|XP_026837958.1|DERE	LOC115768026|XP_030568305.1|DNOV
OG0007492	LOC6543369|XP_001970643.1|DERE	LOC115761683|XP_030559402.1|DNOV
OG0007493	LOC6550668|XP_026838049.1|DERE	LOC115769067|XP_030569641.1|DNOV
OG0007494	LOC6542946|XP_026835092.1|DERE	LOC115763557|XP_030562036.1|DNOV
OG0007495	LOC6550264|XP_001977715.1|DERE	LOC115765112|XP_030564360.1|DNOV
OG0007496	LOC6545708|XP_026832272.1|DERE	LOC115768218|XP_030568604.1|DNOV
OG0007497	LOC6546345|XP_001972289.2|DERE	LOC115770502|XP_030571657.1|DNOV
OG0007498	LOC6545594|XP_015013961.1|DERE	LOC115770076|XP_030571040.1|DNOV
OG0007499	LOC6543823|XP_026832905.1|DERE	LOC115771523|XP_030573118.1|DNOV
OG0007500	LOC6543822|XP_001973637.1|DERE	LOC115771524|XP_030573119.1|DNOV
OG0007501	LOC6544263|XP_026832801.1|DERE	LOC115771455|XP_030573030.1|DNOV
OG0007502	LOC6552580|XP_026831749.1|DERE	LOC115767477|XP_030567641.1|DNOV
OG0007503	LOC6543413|XP_001968710.1|DERE	LOC115765503|XP_030564976.1|DNOV
OG0007504	LOC6546059|XP_001973512.1|DERE	LOC115770212|XP_030571266.1|DNOV
OG0007505	LOC6545143|XP_001972774.1|DERE	LOC115770107|XP_030571084.1|DNOV
OG0007506	LOC6545141|XP_001972772.1|DERE	LOC115770105|XP_030571082.1|DNOV
OG0007507	LOC6541847|XP_001969761.1|DERE	LOC115760167|XP_030557247.1|DNOV
OG0007508	LOC6541972|XP_001968358.1|DERE	LOC115759313|XP_030556083.1|DNOV
OG0007509	LOC6542010|XP_026834793.1|DERE	LOC115763511|XP_030561968.1|DNOV
OG0007510	LOC6540752|XP_001970394.1|DERE	LOC115764590|XP_030563601.1|DNOV
OG0007511	LOC6541989|XP_026834171.1|DERE	LOC115763481|XP_030561926.1|DNOV
OG0007512	LOC26526373|XP_015010479.1|DERE	LOC115763674|XP_030562206.1|DNOV
OG0007513	LOC6540810|XP_001968170.1|DERE	LOC115765892|XP_030565494.1|DNOV
OG0007515	LOC6542843|XP_001970121.1|DERE	LOC115765470|XP_030564910.1|DNOV
OG0007516	LOC6541750|XP_001968811.1|DERE	LOC115765959|XP_030565571.1|DNOV
OG0007517	LOC6545928|XP_001973480.2|DERE	LOC115771512|XP_030573107.1|DNOV
OG0007518	LOC6547776|XP_001976571.1|DERE	LOC115757827|XP_030554111.1|DNOV
OG0007519	LOC6547722|XP_026836797.1|DERE	LOC115762907|XP_030561148.1|DNOV
OG0007520	LOC6550723|XP_001978105.1|DERE	LOC115768914|XP_030569504.1|DNOV
OG0007521	LOC6549663|XP_001977449.1|DERE	LOC115766383|XP_030566146.1|DNOV
OG0007522	LOC6550423|XP_001977808.1|DERE	LOC115769007|XP_030569576.1|DNOV
OG0007523	LOC6546960|XP_001976029.1|DERE	LOC115758225|XP_030554637.1|DNOV
OG0007524	LOC6543507|XP_001968712.1|DERE	LOC115758756|XP_030555375.1|DNOV
OG0007525	LOC6541620|XP_015014959.1|DERE	LOC115769304|XP_030569892.1|DNOV
OG0007526	LOC6553125|XP_015010167.2|DERE	LOC115771885|XP_030573631.1|DNOV
OG0007527	LOC6543552|XP_001972305.1|DERE	LOC115769907|XP_030570789.1|DNOV
OG0007528	LOC6540885|XP_026834951.1|DERE	LOC115767458|XP_030567622.1|DNOV
OG0007529	LOC6549167|XP_026835660.1|DERE	LOC115760209|XP_030557309.1|DNOV
OG0007530	LOC6555319|XP_001981880.1|DERE	LOC115760369|XP_030557522.1|DNOV
OG0007531	LOC6542246|XP_001970771.1|DERE	LOC115767469|XP_030567635.1|DNOV
OG0007532	LOC6548228|XP_026836675.1|DERE	LOC115757950|XP_030554283.1|DNOV
OG0007533	LOC6556204|XP_026832907.1|DERE, LOC6543820|XP_001973635.2|DERE	LOC115770217|XP_030571274.1|DNOV
OG0007534	LOC6545700|XP_001972713.1|DERE	LOC115770388|XP_030571496.1|DNOV
OG0007535	LOC6544932|XP_001972646.1|DERE	LOC115771543|XP_030573142.1|DNOV
OG0007536	LOC6553265|XP_001980155.1|DERE	LOC115770620|XP_030571817.1|DNOV
OG0007537	LOC6545554|XP_026833822.1|DERE	LOC115771546|XP_030573146.1|DNOV
OG0007538	LOC6545556|XP_001972682.2|DERE	LOC115771485|XP_030573067.1|DNOV
OG0007539	LOC6549278|XP_015012079.2|DERE	LOC115759872|XP_030556842.1|DNOV
OG0007540	LOC6554742|XP_026831654.1|DERE	LOC115771613|XP_030573244.1|DNOV
OG0007541	LOC6549605|XP_001975738.1|DERE	LOC115758001|XP_030554355.1|DNOV
OG0007542	LOC6548329|XP_001975164.1|DERE	LOC115766587|XP_030566433.1|DNOV
OG0007543	LOC6555875|XP_026838985.1|DERE	LOC115766735|XP_030566556.1|DNOV
OG0007544	LOC6544758|XP_001972481.1|DERE	LOC115769312|XP_030569907.1|DNOV
OG0007545	LOC6549097|XP_001974209.1|DERE	LOC115758818|XP_030555455.1|DNOV
OG0007546	LOC113563732|XP_026831649.1|DERE	LOC115765729|XP_030565252.1|DNOV
OG0007547	LOC6547008|XP_001974623.1|DERE	LOC115757953|XP_030554287.1|DNOV
OG0007548	LOC6545832|XP_015013625.1|DERE	LOC115769504|XP_030570189.1|DNOV
OG0007549	LOC6543900|XP_001973651.1|DERE	LOC115770284|XP_030571376.1|DNOV
OG0007550	LOC6545565|XP_001972669.1|DERE	LOC115770466|XP_030571602.1|DNOV
OG0007551	LOC6541567|XP_026834515.1|DERE	LOC115758557|XP_030555128.1|DNOV
OG0007552	LOC6541749|XP_001968222.2|DERE	LOC115765899|XP_030565501.1|DNOV
OG0007553	LOC6540998|XP_001968515.1|DERE	LOC115758724|XP_030555335.1|DNOV
OG0007554	LOC6543965|XP_001972215.1|DERE	LOC115762594|XP_030560743.1|DNOV
OG0007555	LOC6548234|XP_001975266.1|DERE	LOC115758234|XP_030554646.1|DNOV
OG0007556	LOC6547779|XP_026836823.1|DERE	LOC115758082|XP_030554457.1|DNOV
OG0007557	LOC6548292|XP_001976577.1|DERE	LOC115757977|XP_030554318.1|DNOV
OG0007558	LOC6549129|XP_015012378.2|DERE	LOC115758596|XP_030555197.1|DNOV
OG0007559	LOC6542893|XP_001969227.1|DERE	LOC115758615|XP_030555208.1|DNOV
OG0007560	LOC6546077|XP_001973496.1|DERE	LOC115770164|XP_030571182.1|DNOV
OG0007561	LOC6545249|XP_001973306.3|DERE	LOC115771515|XP_030573110.1|DNOV
OG0007562	LOC6544372|XP_026833696.1|DERE	LOC115770373|XP_030571479.1|DNOV
OG0007563	LOC6546358|XP_001972890.1|DERE	LOC115766527|XP_030566357.1|DNOV
OG0007564	LOC6545373|XP_001972622.1|DERE	LOC115769669|XP_030570443.1|DNOV
OG0007566	LOC6549536|XP_001975624.1|DERE	LOC115757942|XP_030554274.1|DNOV
OG0007567	LOC6555013|XP_001981395.1|DERE	LOC115761638|XP_030559329.1|DNOV
OG0007568	LOC6549526|XP_026836164.1|DERE	LOC115758195|XP_030554599.1|DNOV
OG0007569	LOC6547565|XP_001974822.1|DERE	LOC115767428|XP_030567566.1|DNOV
OG0007570	LOC6549528|XP_026836163.1|DERE	LOC115758285|XP_030554708.1|DNOV
OG0007571	LOC6549356|XP_001975802.2|DERE	LOC115758194|XP_030554596.1|DNOV
OG0007572	LOC6541748|XP_001968810.1|DERE	LOC115764555|XP_030563537.1|DNOV
OG0007573	LOC6548927|XP_001975414.1|DERE	LOC115763948|XP_030562604.1|DNOV
OG0007574	LOC6548367|XP_026837079.1|DERE	LOC115760573|XP_030557847.1|DNOV
OG0007575	LOC6548869|XP_026836951.1|DERE	LOC115767426|XP_030567562.1|DNOV
OG0007576	LOC6551393|XP_015011035.1|DERE	LOC115769154|XP_030569708.1|DNOV
OG0007577	LOC6550272|XP_026838117.1|DERE	LOC115766413|XP_030566193.1|DNOV
OG0007578	LOC6547575|XP_026836972.1|DERE	LOC115760144|XP_030557212.1|DNOV
OG0007579	LOC6540956|XP_026834843.1|DERE	LOC115759478|XP_030556275.1|DNOV
OG0007580	LOC6544114|XP_001973110.2|DERE	LOC115769963|XP_030570873.1|DNOV
OG0007581	LOC6547613|XP_001976250.1|DERE	LOC115759011|XP_030555682.1|DNOV
OG0007582	LOC6555271|XP_001981836.1|DERE	LOC115767922|XP_030568150.1|DNOV
OG0007583	LOC6548302|XP_001975100.1|DERE	LOC115757833|XP_030554125.1|DNOV
OG0007584	LOC6550176|XP_001977881.1|DERE	LOC115768173|XP_030568535.1|DNOV
OG0007585	LOC6544757|XP_001972480.3|DERE	LOC115771475|XP_030573057.1|DNOV
OG0007586	LOC6543268|XP_001969585.1|DERE	LOC115769266|XP_030569836.1|DNOV
OG0007587	LOC6547728|XP_001975017.3|DERE	LOC115759102|XP_030555803.1|DNOV
OG0007588	LOC6548518|XP_001973882.2|DERE	LOC115760156|XP_030557228.1|DNOV
OG0007589	LOC6550334|XP_001977892.1|DERE	LOC115765350|XP_030564723.1|DNOV
OG0007590	LOC6545744|XP_015013117.1|DERE	LOC115770473|XP_030571615.1|DNOV
OG0007591	LOC6542060|XP_026835139.1|DERE	LOC115758302|XP_030554730.1|DNOV
OG0007592	LOC6546676|XP_001974503.1|DERE	LOC115762198|XP_030560182.1|DNOV
OG0007593	LOC6550842|XP_026838582.1|DERE	LOC115769043|XP_030569609.1|DNOV
OG0007594	LOC6542195|XP_001969180.1|DERE	LOC115758304|XP_030554732.1|DNOV
OG0007595	LOC6547408|XP_001974825.1|DERE	LOC115767436|XP_030567589.1|DNOV
OG0007596	LOC6545719|XP_001971672.1|DERE	LOC115767125|XP_030567146.1|DNOV
OG0007597	LOC6546007|XP_001972819.1|DERE	LOC115769796|XP_030570624.1|DNOV
OG0007598	LOC6548867|XP_001975453.1|DERE	LOC115758158|XP_030554556.1|DNOV
OG0007599	LOC6544929|XP_026833240.1|DERE	LOC115769540|XP_030570241.1|DNOV
OG0007600	LOC6545257|XP_001973314.1|DERE	LOC115769870|XP_030570732.1|DNOV
OG0007601	LOC6544316|XP_001973078.1|DERE	LOC115767270|XP_030567361.1|DNOV
