Orthogroup	DERE.longest_only	DMEL.longest_only
OG0008709	LOC6554605|XP_001981557.1|DERE	mrt|NP_651554.1|DMEL
OG0008710	LOC6553205|XP_001980298.1|DERE	CG8630|NP_731781.1|DMEL
OG0008711	LOC6553517|XP_026839630.1|DERE	Mvl|NP_001262795.1|DMEL
OG0008712	LOC6548756|XP_001975441.2|DERE	Pex11|NP_611071.1|DMEL
OG0008714	LOC6542652|XP_001968371.1|DERE	CG15386|NP_652351.1|DMEL
OG0008715	LOC6552443|XP_001980932.1|DERE	CG11755|NP_649815.1|DMEL
OG0008716	LOC6554649|XP_001981973.1|DERE	CG13618|NP_651265.1|DMEL
OG0008717	LOC6543610|XP_001971396.1|DERE	CG8281|NP_648161.1|DMEL
OG0008718	LOC6546821|XP_001974579.3|DERE	CG33981|NP_001261062.1|DMEL
OG0008719	LOC6554294|XP_026831738.1|DERE	ttk|NP_733443.1|DMEL
OG0008721	LOC6551134|XP_015010652.2|DERE	dmrt11E|NP_511146.2|DMEL
OG0008722	LOC6552641|XP_026831891.1|DERE	Ir85a|NP_649833.1|DMEL
OG0008723	LOC6543671|XP_026833191.1|DERE	mRpL36|NP_652658.1|DMEL
OG0008724	LOC6542404|XP_001969369.2|DERE	CG42367|NP_723502.2|DMEL
OG0008725	LOC6547734|XP_001974948.1|DERE	Gr57a|NP_523798.1|DMEL
OG0008726	LOC6549591|XP_026836355.1|DERE	Su_z_2|NP_001260933.1|DMEL
OG0008727	LOC6553568|XP_001980338.1|DERE	CG7091|NP_650243.2|DMEL
OG0008728	LOC6552536|XP_001979850.1|DERE	NPF|NP_536741.1|DMEL
OG0008729	LOC6550112|XP_026838181.1|DERE	upd1|NP_001097015.1|DMEL
OG0008730	LOC6549769|XP_001977589.1|DERE	CG8188|NP_573237.2|DMEL
OG0008731	LOC6552630|XP_026831789.1|DERE	natalisin|NP_001163608.1|DMEL
OG0008732	LOC6541429|XP_001969679.1|DERE	Sirt1|NP_477351.1|DMEL
OG0008734	LOC6552132|XP_001978814.1|DERE	tub|NP_001189164.1|DMEL
OG0008735	LOC6547466|XP_001974918.1|DERE	CG30148|NP_665889.1|DMEL
OG0008736	LOC6547173|XP_001976090.1|DERE	CG7745|NP_610671.1|DMEL
OG0008737	LOC6552639|XP_001980905.1|DERE	CG9839|NP_649836.1|DMEL
OG0008738	LOC6542154|XP_026834596.1|DERE	Tig|NP_477033.1|DMEL
OG0008739	LOC6546057|XP_001973510.1|DERE	CG5104|NP_649241.1|DMEL
OG0008740	LOC6542963|XP_001969143.2|DERE	Sting|NP_001286256.1|DMEL
OG0008741	LOC6541301|XP_001969183.1|DERE	CG1814|NP_610499.2|DMEL
OG0008742	LOC6543744|XP_026833311.1|DERE	CG32278|NP_728822.1|DMEL
OG0008743	LOC6547114|XP_001976105.1|DERE	CG9067|NP_610662.1|DMEL
OG0008744	LOC6542012|XP_001970592.1|DERE	CG12826|NP_610312.1|DMEL
OG0008745	LOC6549744|XP_001977347.1|DERE	Gr8a|NP_511097.3|DMEL
OG0008746	LOC6554078|XP_026837240.1|DERE	CG6231|NP_650819.1|DMEL
OG0008747	LOC6543623|XP_026833399.1|DERE	Rab26|NP_001097658.1|DMEL
OG0008748	LOC6542953|XP_001968261.2|DERE	Charon|NP_608581.2|DMEL
OG0008749	LOC6541664|XP_001969851.1|DERE	CG4788|NP_609499.1|DMEL
OG0008750	LOC6541808|XP_001969382.1|DERE	Dref|NP_523529.1|DMEL
OG0008751	LOC6553209|XP_001979211.1|DERE	CG10919|NP_649733.2|DMEL
OG0008752	LOC113563753|XP_026831892.1|DERE	CG33191|NP_788598.1|DMEL
OG0008752	LOC6552672|XP_026831890.1|DERE	Pif1B|NP_001262386.1|DMEL
OG0008753	LOC6543871|XP_001972347.1|DERE	CG34012|NP_001034001.1|DMEL
OG0008754	LOC6549607|XP_001975740.2|DERE	CG42807|NP_610889.1|DMEL
OG0008755	LOC6554586|XP_001981542.1|DERE	Gr98a|NP_651564.1|DMEL
OG0008756	LOC6551787|XP_001979612.1|DERE	CG34282|NP_001097830.1|DMEL
OG0008757	LOC6555278|XP_026831591.1|DERE	CG34377|NP_001262830.1|DMEL
OG0008758	LOC6541119|XP_001968230.2|DERE	CG15824|NP_608555.2|DMEL
OG0008759	LOC6541523|XP_026834791.1|DERE	salr|NP_523548.1|DMEL
OG0008760	LOC6541482|XP_001969950.1|DERE	CG7329|NP_609425.1|DMEL
OG0008761	LOC6541619|XP_001969263.1|DERE	rost|NP_723435.1|DMEL
OG0008762	LOC6542318|XP_001970458.1|DERE	Mal-A4|NP_610381.1|DMEL
OG0008763	LOC6541708|XP_001970007.2|DERE	slam|NP_609020.3|DMEL
OG0008764	LOC6540915|XP_001969557.1|DERE	Ance-2|NP_788042.1|DMEL
OG0008765	LOC6546794|XP_001975888.1|DERE	stil|NP_476752.1|DMEL
OG0008766	LOC6541122|XP_001968333.2|DERE	CG33673|NP_001027218.2|DMEL
OG0008767	LOC6547027|XP_001974669.1|DERE	GstE10|NP_611322.1|DMEL
OG0008768	LOC6548252|XP_026835905.1|DERE	CG4612|NP_611924.1|DMEL
OG0008769	LOC6547972|XP_001975055.1|DERE	Acox57D-d|NP_523803.1|DMEL
OG0008770	LOC6542734|XP_001970636.1|DERE	CG11145|NP_610275.2|DMEL
OG0008771	LOC6546983|XP_001976071.1|DERE	Gr47b|NP_725040.2|DMEL
OG0008772	LOC6547115|XP_001976106.1|DERE	Cpr47Eg|NP_610661.1|DMEL
OG0008773	LOC26526360|XP_015012788.1|DERE	CG42239|NP_001137692.1|DMEL
OG0008774	LOC6547587|XP_001974902.1|DERE	CG13870|NP_611478.1|DMEL
OG0008775	LOC6548233|XP_001975265.1|DERE	tef|NP_523766.1|DMEL
OG0008776	LOC6549056|XP_001975578.3|DERE	CG10209|NP_001260982.1|DMEL
OG0008777	LOC6546692|XP_001974508.2|DERE	CG4294|NP_611684.3|DMEL
OG0008778	LOC6541007|XP_001970757.1|DERE	Fmo-2|NP_610217.1|DMEL
OG0008779	LOC6551225|XP_001976741.1|DERE	CG2680|NP_570021.2|DMEL
OG0008780	LOC6552285|XP_001978840.1|DERE	CG32945|NP_788575.1|DMEL
OG0008781	LOC6551253|XP_001978441.1|DERE	CG3842|NP_572316.1|DMEL
OG0008782	LOC6545454|XP_026832734.1|DERE	PGRP-LC|NP_648298.1|DMEL
OG0008783	LOC6547684|XP_026836347.1|DERE	CG3092|NP_611770.1|DMEL
OG0008784	LOC6546070|XP_001973492.1|DERE	CtIP|NP_649224.1|DMEL
OG0008785	LOC6543581|XP_026832886.1|DERE	CG14154|NP_729622.1|DMEL
OG0008786	LOC6540803|XP_001968833.2|DERE	CG12511|NP_608949.2|DMEL
OG0008787	LOC6546017|XP_001972229.1|DERE	Ilp2|NP_524012.1|DMEL
OG0008788	LOC6545194|XP_001972040.3|DERE	CG32413|NP_001097521.3|DMEL
OG0008789	LOC6545909|XP_001971133.1|DERE	FucTD|NP_612107.1|DMEL
OG0008791	LOC6546968|XP_001974610.1|DERE	CG10912|NP_611287.1|DMEL
OG0008792	LOC6548173|XP_001975156.1|DERE	mei-S332|NP_476634.1|DMEL
OG0008794	LOC6547501|XP_001976234.2|DERE	her|NP_476572.1|DMEL
OG0008795	LOC6552877|XP_001979995.1|DERE	CG3984|NP_650420.1|DMEL
OG0008796	LOC6554500|XP_001981734.1|DERE	CG31089|NP_733128.1|DMEL
OG0008797	LOC6552816|XP_001979967.1|DERE	CG14855|NP_650390.2|DMEL
OG0008798	LOC6555156|XP_001981167.1|DERE	CG31013|NP_733394.3|DMEL
OG0008799	LOC6541992|XP_001970575.1|DERE	CG12825|NP_610322.1|DMEL
OG0008800	LOC6540670|XP_001968766.1|DERE	Nepl3|NP_608904.1|DMEL
OG0008805	LOC6549843|XP_001977574.1|DERE	CG12991|NP_001259649.1|DMEL
OG0008806	LOC6550606|XP_001978028.1|DERE	PGRP-LE|NP_573078.1|DMEL
OG0008807	LOC6550562|XP_026837808.1|DERE	hang|NP_001138204.1|DMEL
OG0008808	LOC6551070|XP_001978291.2|DERE	CG15744|NP_572870.2|DMEL
OG0008809	LOC6554542|XP_001981944.1|DERE	CG13631|NP_652252.1|DMEL
OG0008811	LOC6553040|XP_001980045.2|DERE	CG42726|NP_732017.3|DMEL
OG0008813	LOC6552311|XP_026835140.1|DERE	CG34409|NP_001097728.2|DMEL
OG0008814	LOC6548411|XP_026836087.1|DERE	CG4324|NP_611868.1|DMEL
OG0008815	LOC26526322|XP_015014258.1|DERE	Mzt1|NP_001189028.1|DMEL
OG0008816	LOC6544085|XP_001972990.1|DERE	CG13022|NP_648937.2|DMEL
OG0008819	LOC6547469|XP_001974921.1|DERE	CG13430|NP_001027441.1|DMEL
OG0008820	LOC6542317|XP_001969313.1|DERE	Cpr30B|NP_609295.1|DMEL
OG0008821	LOC6549951|XP_001978690.3|DERE	waw|NP_001027089.1|DMEL
OG0008822	LOC6542382|XP_026835133.1|DERE	lft|NP_609390.1|DMEL
OG0008823	LOC6549719|XP_001977410.2|DERE	Ogg1|NP_572499.2|DMEL
OG0008824	LOC6545286|XP_001972629.2|DERE	CG33262|NP_996071.2|DMEL
OG0008825	LOC6545374|XP_001972623.1|DERE	CG14115|NP_648629.1|DMEL
OG0008829	LOC6555717|XP_001982561.1|DERE	CG14818|NP_569955.1|DMEL
OG0008830	LOC6550131|XP_001977660.2|DERE	CG42323|NP_001138219.1|DMEL
OG0008831	LOC6555561|XP_001982586.1|DERE	CG4313|NP_569971.3|DMEL
OG0008832	LOC6555560|XP_026837873.1|DERE	moody|NP_569970.2|DMEL
OG0008833	LOC6550517|XP_001977907.1|DERE	Traf6|NP_511080.2|DMEL
OG0008834	LOC6555339|XP_001981864.1|DERE	Mocs2A|NP_001163720.1|DMEL
OG0008835	LOC26526312|XP_015010469.1|DERE	MtnE|NP_001189254.1|DMEL
OG0008836	LOC6540792|XP_001970389.1|DERE	CG33199|NP_788287.1|DMEL
OG0008838	LOC6541237|XP_001969339.1|DERE	zf30C|NP_477301.1|DMEL
OG0008839	LOC6546890|XP_001975971.1|DERE	CG13175|NP_610740.1|DMEL
OG0008840	LOC6549025|XP_001974154.1|DERE	CG10949|NP_610032.1|DMEL
OG0008841	LOC6546041|XP_001971729.1|DERE	CG14960|NP_647797.1|DMEL
OG0008843	LOC6546045|XP_015013795.1|DERE	CG42456|NP_001163338.1|DMEL
OG0008845	LOC6543018|XP_001968962.1|DERE	esg|NP_476600.1|DMEL
OG0008846	LOC6544992|XP_026833736.1|DERE	CG14077|NP_649075.1|DMEL
OG0008847	LOC6553184|XP_001979103.3|DERE	agt|NP_477366.1|DMEL
OG0008848	LOC6548493|XP_001975306.2|DERE	CG15919|NP_652374.2|DMEL
OG0008849	LOC113564481|XP_026837376.1|DERE	CG45089|NP_001284989.1|DMEL
OG0008850	LOC6547606|XP_001974966.1|DERE	CAH14|NP_611519.2|DMEL
OG0008851	LOC6541531|XP_001969958.1|DERE	CG18302|NP_609420.1|DMEL
OG0008852	LOC6542657|XP_001970491.1|DERE	CG14760|NP_610366.1|DMEL
OG0008854	LOC6541167|XP_015015205.1|DERE	aru|NP_722663.1|DMEL
OG0008855	LOC6551387|XP_001977232.1|DERE	CG2889|NP_572632.1|DMEL
OG0008856	LOC6555871|XP_015008712.1|DERE	Arl4|NP_001245408.1|DMEL
OG0008857	LOC6544576|XP_001971455.2|DERE	CG8564|NP_001261514.1|DMEL
OG0008858	LOC6552168|XP_001979731.1|DERE	CG31251|NP_732260.2|DMEL
OG0008859	LOC6546010|XP_001972239.1|DERE	CG10809|NP_648365.1|DMEL
OG0008860	LOC6554362|XP_001981252.1|DERE	Sry-delta|NP_524581.1|DMEL
OG0008861	LOC6543496|XP_001970407.1|DERE	CG13751|NP_610416.1|DMEL
OG0008862	LOC6552407|XP_001979805.3|DERE	Dad|NP_001369021.1|DMEL
OG0008863	LOC6540734|XP_001969017.1|DERE	beat-Ic|NP_523580.1|DMEL
OG0008864	LOC6548162|XP_001975123.2|DERE	comr|NP_611617.1|DMEL
OG0008865	LOC6543203|XP_001969776.1|DERE	Plzf|NP_609540.2|DMEL
OG0008866	LOC6542461|XP_026834928.1|DERE	CG4822|NP_722602.1|DMEL
OG0008867	LOC6550309|XP_001977897.1|DERE	CG2120|NP_572446.2|DMEL
OG0008868	LOC6541072|XP_001970373.1|DERE	CG8197|NP_610445.1|DMEL
OG0008869	LOC6544262|XP_001973776.1|DERE	CG11109|NP_730761.1|DMEL
OG0008870	LOC6545339|XP_001973304.1|DERE	CG14079|NP_649091.1|DMEL
OG0008871	LOC6545562|XP_001972666.1|DERE	Tgi|NP_729916.1|DMEL
OG0008872	LOC6542517|XP_026834733.1|DERE	CG4496|NP_609101.1|DMEL
OG0008873	LOC6542727|XP_001970080.1|DERE	Rca1|NP_477214.1|DMEL
OG0008874	LOC6548720|XP_001975394.1|DERE	CG7786|NP_611101.1|DMEL
OG0008875	LOC6546675|XP_001975868.1|DERE	CG13148|NP_610811.1|DMEL
OG0008876	LOC6555857|XP_026839002.1|DERE	CG1909|NP_651928.1|DMEL
OG0008877	LOC6545246|XP_001972570.1|DERE	CG32109|NP_729822.1|DMEL
OG0008878	LOC6540679|XP_001970311.1|DERE	D12|NP_609228.2|DMEL
OG0008879	LOC6548492|XP_001975305.2|DERE	CG15615|NP_611159.2|DMEL
OG0008880	LOC6552771|XP_001979956.1|DERE	BigH1|NP_650383.2|DMEL
OG0008881	LOC6548072|XP_001976613.2|DERE	CG13581|NP_611921.1|DMEL
OG0008882	LOC6542788|XP_001969342.2|DERE	ppk18|NP_609308.3|DMEL
OG0008883	LOC6551802|XP_001980815.1|DERE	Rlb1|NP_477099.1|DMEL
OG0008884	LOC6554579|XP_001981767.1|DERE	Lgr3|NP_733115.1|DMEL
OG0008885	LOC6549447|XP_001974269.1|DERE	CG17350|NP_609958.1|DMEL
OG0008886	LOC6548540|XP_026836433.1|DERE	CG8303|NP_611141.3|DMEL
OG0008887	LOC6547093|XP_001974932.1|DERE	FAM21|NP_611496.1|DMEL
OG0008888	LOC6543772|XP_001972307.1|DERE	CG6409|NP_648415.1|DMEL
OG0008889	LOC6548169|XP_001975152.1|DERE	Plekhm1|NP_611639.1|DMEL
OG0008890	LOC6552872|XP_001979980.1|DERE	CG14860|NP_650403.2|DMEL
OG0008891	LOC6544205|XP_026832573.1|DERE	DOR|NP_001246624.1|DMEL
OG0008892	LOC6548239|XP_026835670.1|DERE	CG3328|NP_001369116.1|DMEL
OG0008893	LOC6544045|XP_001971969.1|DERE	CHMP2B|NP_647947.1|DMEL
OG0008894	LOC6555166|XP_001982264.1|DERE	Octbeta1R|NP_651057.1|DMEL
OG0008895	LOC6552423|XP_001980778.1|DERE	CG9444|NP_649927.2|DMEL
OG0008896	LOC6544296|XP_001973135.1|DERE	CkIIalpha-i1|NP_524096.2|DMEL
OG0008897	LOC6551864|XP_001979661.2|DERE	CG7131|NP_650706.1|DMEL
OG0008898	LOC6549350|XP_026836664.1|DERE	CG4630|NP_001260948.1|DMEL
OG0008899	LOC6549346|XP_001974326.1|DERE	Nak|NP_477165.1|DMEL
OG0008900	LOC6549298|XP_001974372.1|DERE	Atac2|NP_609889.1|DMEL
OG0008901	LOC6543874|XP_001971509.1|DERE	CG8641|NP_648073.1|DMEL
OG0008902	LOC6555823|XP_026839259.1|DERE	RhoGAP102A|NP_001245416.1|DMEL
OG0008903	LOC6542536|XP_001968225.1|DERE	CG13950|NP_001334728.1|DMEL
OG0008904	LOC6546970|XP_026836046.1|DERE	CG34386|NP_001097362.1|DMEL
OG0008905	LOC6555861|XP_026839113.1|DERE	Thd1|NP_651925.1|DMEL
OG0008906	LOC6546133|XP_026832302.1|DERE	ect|NP_001287019.1|DMEL
OG0008907	LOC6554787|XP_001981984.2|DERE	CG13615|NP_651261.2|DMEL
OG0008908	LOC6552980|XP_001979164.2|DERE	thw|NP_001097699.2|DMEL
OG0008909	LOC6555360|XP_001981439.1|DERE	AstA-R2|NP_524544.1|DMEL
OG0008910	LOC113563737|XP_026831722.1|DERE	CG8861|NP_001163567.1|DMEL
OG0008911	LOC6552236|XP_001979801.2|DERE	kuk|NP_650595.1|DMEL
OG0008912	LOC6552074|XP_001978794.1|DERE	TwdlV|NP_649446.1|DMEL
OG0008913	LOC6555173|XP_001982271.1|DERE	Pebp1|NP_651051.1|DMEL
OG0008914	LOC6552523|XP_001979915.1|DERE	Crz|NP_524350.1|DMEL
OG0008915	LOC6552991|XP_001979120.1|DERE	Ama|NP_731114.2|DMEL
OG0008916	LOC6541659|XP_026835085.1|DERE	CG31904|NP_723310.1|DMEL, CG13796|NP_723308.2|DMEL
OG0008917	LOC6542398|XP_001970210.1|DERE	Proc|NP_609158.2|DMEL
OG0008918	LOC6549262|XP_026837017.1|DERE	CG31752|NP_724136.3|DMEL
OG0008919	LOC6540777|XP_015015211.1|DERE	CG4297|NP_608527.2|DMEL
OG0008920	LOC26526019|XP_015014206.1|DERE	CG42728|NP_001189111.1|DMEL
OG0008921	LOC6541285|XP_026834498.1|DERE	lmgB|NP_001097124.1|DMEL
OG0008922	LOC6540635|XP_026835230.1|DERE	grk|NP_476568.2|DMEL
OG0008923	LOC6547242|XP_001974759.1|DERE	prod|NP_725841.1|DMEL
OG0008924	LOC6547786|XP_001974941.1|DERE	CG16799|NP_611504.2|DMEL
OG0008925	LOC6546581|XP_001974680.1|DERE	GstE9|NP_725784.1|DMEL
OG0008926	LOC6541041|XP_015014804.1|DERE	CG8788|NP_610461.1|DMEL
OG0008927	LOC6548253|XP_001976618.2|DERE	Brca2|NP_611925.2|DMEL
OG0008928	LOC6541274|XP_001970682.1|DERE	Tsp42Ek|NP_523637.1|DMEL
OG0008929	LOC6547104|XP_001974745.1|DERE	CG15083|NP_611380.1|DMEL
OG0008930	LOC6552693|XP_001979881.1|DERE	Or88a|NP_524348.2|DMEL
OG0008931	LOC6541511|XP_001969127.2|DERE	FMRFa|NP_523669.2|DMEL
OG0008932	LOC6548403|XP_001976669.1|DERE	Lcp9|NP_523854.1|DMEL
OG0008933	LOC6547136|XP_001976111.1|DERE	Cpr47Ec|NP_610657.1|DMEL
OG0008934	LOC6544097|XP_001971438.2|DERE	Tsp66A|NP_001261518.1|DMEL
OG0008935	LOC6542429|XP_001970664.1|DERE	Spn43Aa|NP_524805.1|DMEL
OG0008936	LOC6548299|XP_001975097.1|DERE	CG10307|NP_611605.1|DMEL
OG0008937	LOC6547285|XP_001976152.1|DERE	CG30020|NP_610627.2|DMEL
OG0008938	LOC6549544|XP_001975750.2|DERE	CG13331|NP_725310.1|DMEL
OG0008939	LOC6547260|XP_001974867.1|DERE	18w|NP_476814.1|DMEL
OG0008940	LOC6548110|XP_001975151.1|DERE	CG11073|NP_611638.2|DMEL
OG0008941	LOC6551275|XP_026837255.1|DERE	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL
OG0008942	LOC6551617|XP_026838765.1|DERE	HP5|NP_572718.2|DMEL
OG0008943	LOC6551478|XP_001978511.2|DERE	CG3032|NP_572376.1|DMEL
OG0008944	LOC6550706|XP_001978120.1|DERE	Cyp4s3|NP_573003.2|DMEL
OG0008945	LOC6551246|XP_001978434.1|DERE	CG15892|NP_001027041.1|DMEL
OG0008946	LOC6551521|XP_001977164.1|DERE	ssp7|NP_727495.1|DMEL
OG0008948	LOC6555607|XP_001982659.3|DERE	z|NP_001259190.1|DMEL
OG0008949	LOC26526466|XP_015014285.1|DERE	CG42714|NP_001189053.1|DMEL
OG0008950	LOC6550590|XP_001976748.1|DERE	vilya|NP_570026.1|DMEL
OG0008951	LOC6544523|XP_001973049.1|DERE	CG4229|NP_648903.1|DMEL
OG0008952	LOC6550201|XP_001977557.1|DERE	CG8661|NP_573212.1|DMEL
OG0008953	LOC6544170|XP_001973769.2|DERE	CG32462|NP_730750.1|DMEL
OG0008954	LOC113564111|XP_026834938.1|DERE	Sfp35C|NP_001162982.1|DMEL
OG0008954	LOC113564115|XP_026834973.1|DERE	CG43307|NP_001245900.1|DMEL
OG0008955	LOC6544622|XP_001971504.1|DERE, LOC6544621|XP_001971503.1|DERE	Cpr65Ea|NP_648075.1|DMEL
OG0008956	LOC6542442|XP_001970567.1|DERE	CG30383|NP_724612.2|DMEL
OG0008957	LOC6545596|XP_001972708.1|DERE	btl|NP_729956.1|DMEL
OG0008958	LOC6543989|XP_001973668.2|DERE	CG11249|NP_649346.1|DMEL
OG0008959	LOC6545747|XP_001973445.1|DERE	CG7017|NP_649190.1|DMEL
OG0008960	LOC6544700|XP_001972454.2|DERE	CG44837|NP_001287037.1|DMEL
OG0008961	LOC6549397|XP_026836231.1|DERE	CG5050|NP_609839.2|DMEL
OG0008962	LOC6550520|XP_001977910.1|DERE	CG10761|NP_572456.1|DMEL
OG0008963	LOC6550145|XP_001977542.1|DERE	CG18258|NP_573201.1|DMEL
OG0008964	LOC6555738|XP_001982507.2|DERE	CG14785|NP_569912.2|DMEL
OG0008965	LOC6542710|XP_001969389.2|DERE	CG13131|NP_609337.2|DMEL
OG0008966	LOC6542032|XP_001969005.1|DERE	CG31823|NP_723939.1|DMEL
OG0008967	LOC6544660|XP_026833515.1|DERE	vers|NP_648545.1|DMEL
OG0008968	LOC6541215|XP_001968291.1|DERE	CG31928|NP_722705.1|DMEL
OG0008969	LOC6541873|XP_001968285.1|DERE	CG31659|NP_722702.1|DMEL
OG0008970	LOC6541484|XP_001968283.3|DERE	CG5565|NP_608598.1|DMEL
OG0008971	LOC6544390|XP_001971691.1|DERE	eIF4E3|NP_648194.1|DMEL
OG0008972	LOC6544721|XP_001971528.1|DERE	CG14820|NP_648060.1|DMEL
OG0008973	LOC6544608|XP_001973070.1|DERE	Best4|NP_001097609.1|DMEL
OG0008974	LOC6554431|XP_001981282.1|DERE	Jon99Ci|NP_524555.1|DMEL
OG0008975	LOC6541333|XP_001969197.2|DERE	CG33757|NP_001027398.1|DMEL
OG0008976	LOC6545250|XP_001973307.2|DERE	Spn75F|NP_001036614.1|DMEL
OG0008977	LOC6541635|XP_001969660.3|DERE	CG16815|NP_609622.2|DMEL
OG0008978	LOC6542653|XP_001970805.1|DERE	Tsp42A|NP_523623.1|DMEL
OG0008979	LOC6540740|XP_001969601.1|DERE	CG16852|NP_609661.3|DMEL
OG0008980	LOC26526988|XP_026837144.1|DERE	CG33465|NP_001033950.2|DMEL
OG0008983	LOC6548058|XP_001976519.1|DERE	Pask|NP_611864.1|DMEL
OG0008985	LOC6545265|XP_001973255.1|DERE	Cpr72Ec|NP_648884.1|DMEL
OG0008986	LOC6553251|XP_001979071.1|DERE	CG10286|NP_649649.1|DMEL
OG0008987	LOC6540662|XP_001968764.1|DERE	CG14036|NP_608903.1|DMEL
OG0008988	LOC6552621|XP_001979867.1|DERE	CG9925|NP_650324.1|DMEL
OG0008989	LOC6550591|XP_001976749.1|DERE	dwg|NP_477338.3|DMEL
OG0008990	LOC6545770|XP_001972182.1|DERE	CG32037|NP_648326.1|DMEL
OG0008992	LOC6551945|XP_001980633.2|DERE	CG4565|NP_001097743.1|DMEL
OG0008993	LOC6544174|XP_001972371.1|DERE	CG6175|NP_001261708.1|DMEL
OG0008994	LOC6543098|XP_001970262.1|DERE	CG8292|NP_609198.1|DMEL
OG0008995	LOC6547780|XP_001976575.1|DERE	Ir60a|NP_611901.1|DMEL
OG0008996	LOC6550752|XP_001978049.2|DERE	CG12379|NP_573061.2|DMEL
OG0008997	LOC6555671|XP_001982403.1|DERE	CG4293|NP_569847.1|DMEL
OG0008999	LOC6550405|XP_001977736.1|DERE	tgy|NP_573349.4|DMEL
OG0009000	LOC6551084|XP_026837725.1|DERE	CG15930|NP_572214.2|DMEL
OG0009001	LOC6549379|XP_001974299.2|DERE	CG17343|NP_609940.1|DMEL
OG0009002	LOC26526205|XP_015010454.1|DERE	CG42359|NP_732404.2|DMEL
OG0009003	LOC6545359|XP_001972594.1|DERE	CG14118|NP_648612.1|DMEL
OG0009004	LOC6547137|XP_001976112.1|DERE	CG13223|NP_610656.1|DMEL
OG0009005	LOC6543092|XP_001969674.1|DERE	Rsph1|NP_609609.1|DMEL
OG0009006	LOC6553693|XP_001979423.1|DERE	CG5180|NP_001138087.1|DMEL
OG0009007	LOC6545147|XP_015013405.1|DERE	CG13314|NP_648275.1|DMEL
OG0009008	LOC6553938|XP_001979489.1|DERE	ninaE|NP_524407.1|DMEL
OG0009009	LOC6545602|XP_026833432.1|DERE	CG12003|NP_647625.2|DMEL
OG0009010	LOC6545716|XP_001971669.1|DERE	CG7182|NP_648212.1|DMEL
OG0009011	LOC6543683|XP_001971851.1|DERE	Teh4|NP_647866.2|DMEL
OG0009012	LOC6547976|XP_026836647.1|DERE	TAF1C-like|NP_611585.1|DMEL
OG0009013	LOC6551489|XP_001978473.1|DERE	CG14442|NP_572342.1|DMEL
OG0009014	LOC6544516|XP_001973056.2|DERE	aos|NP_524107.2|DMEL
OG0009015	LOC6544573|XP_001971452.1|DERE	CG8563|NP_648116.2|DMEL
OG0009016	LOC6543603|XP_001971389.2|DERE	CG8042|NP_648165.1|DMEL
OG0009017	LOC6542289|XP_026835040.1|DERE	daw|NP_523461.1|DMEL
OG0009018	LOC6555820|XP_026839067.1|DERE	Syt7|NP_726557.3|DMEL
OG0009019	LOC6555865|XP_026839228.1|DERE	CG1674|NP_001245414.1|DMEL
OG0009020	LOC6553098|XP_015010170.1|DERE	CG34404|NP_650457.2|DMEL
OG0009021	LOC6552288|XP_026832344.1|DERE	CG9775|NP_649482.2|DMEL
OG0009022	LOC6553669|XP_001980349.1|DERE	beat-Va|NP_001189214.1|DMEL
OG0009023	LOC6554687|XP_001981567.1|DERE	CG5984|NP_651548.1|DMEL
OG0009024	LOC6554543|XP_026838278.1|DERE	AstA|NP_524489.2|DMEL
OG0009025	LOC6553675|XP_001980417.1|DERE	DNAlig3|NP_650187.2|DMEL
OG0009026	LOC6554848|XP_026839799.1|DERE	CG34290|NP_001097899.2|DMEL
OG0009027	LOC26526403|XP_015012798.1|DERE	CG15071|NP_611360.1|DMEL
OG0009028	LOC6545817|XP_001972170.2|DERE	CG3448|NP_648316.1|DMEL
OG0009029	LOC6540669|XP_001968876.1|DERE	Tsp26A|NP_001097093.1|DMEL
OG0009030	LOC6541533|XP_026834184.1|DERE	CG4577|NP_001259855.1|DMEL
OG0009031	LOC6552984|XP_001979168.1|DERE	CG1227|NP_649712.1|DMEL
OG0009032	LOC6552983|XP_001979167.1|DERE	CG10053|NP_649711.1|DMEL
OG0009033	LOC6543261|XP_001969680.3|DERE	DnaJ-H|NP_001260431.1|DMEL
OG0009034	LOC6542169|XP_026834499.1|DERE	kek3|NP_523575.1|DMEL
OG0009035	LOC6541181|XP_001969350.1|DERE	CG13123|NP_609315.1|DMEL
OG0009036	LOC6543158|XP_026834958.1|DERE	CG1688|NP_610516.1|DMEL
OG0009037	LOC6541744|XP_026834838.1|DERE	E23|NP_995622.1|DMEL
OG0009038	LOC6554321|XP_001981480.1|DERE	CG42487|NP_001163752.1|DMEL
OG0009039	LOC6553259|XP_001980126.1|DERE	CG4287|NP_650514.1|DMEL
OG0009040	LOC6548816|XP_026835993.1|DERE	CG12866|NP_001286425.1|DMEL
OG0009041	LOC6553810|XP_001979567.1|DERE	CG6040|NP_650781.2|DMEL
OG0009042	LOC6540827|XP_001968728.1|DERE	hoe2|NP_608878.1|DMEL
OG0009043	LOC6549088|XP_001974227.1|DERE	msb1l|NP_609991.1|DMEL
OG0009044	LOC6540611|XP_001968761.1|DERE	CG9121|NP_608901.1|DMEL
OG0009045	LOC6553119|XP_015009579.1|DERE	CG15186|NP_001246950.1|DMEL
OG0009046	LOC6544023|XP_026832958.1|DERE	CG14562|NP_649372.1|DMEL
