Orthogroup	DERE.longest_only	DSIM.longest_only
OG0009377	LOC6543137|XP_001969026.1|DERE	LOC6732490|XP_002079610.2|DSIM
OG0009378	LOC6542865|XP_001969321.1|DERE	LOC6731649|XP_016024332.1|DSIM
OG0009379	LOC6540748|XP_001968841.1|DERE	LOC27206543|XP_016023653.1|DSIM
OG0009380	LOC6542075|XP_001969412.1|DERE	LOC6731750|XP_002078885.1|DSIM
OG0009381	LOC6543142|XP_026834481.1|DERE	LOC6731118|XP_002078275.1|DSIM
OG0009382	LOC6542415|XP_001970111.1|DERE	LOC6731307|XP_002078463.1|DSIM
OG0009383	LOC6541373|XP_001970009.1|DERE	LOC6731205|XP_002078364.1|DSIM
OG0009384	LOC6543440|XP_001969532.1|DERE	LOC6732304|XP_002079432.1|DSIM
OG0009385	LOC6543497|XP_001969537.1|DERE	LOC6732297|XP_002079425.1|DSIM
OG0009386	LOC6540750|XP_001969566.1|DERE	LOC6732268|XP_002079397.1|DSIM
OG0009387	LOC6547239|XP_001974756.2|DERE	LOC27206606|XP_016028481.1|DSIM
OG0009388	LOC6547234|XP_001974752.1|DERE	LOC6735193|XP_002082167.2|DSIM
OG0009389	LOC6547809|XP_001976402.1|DERE	LOC6735873|XP_002082783.1|DSIM
OG0009390	LOC6547602|XP_026835767.1|DERE	LOC6735443|XP_016028749.1|DSIM
OG0009391	LOC6542945|XP_001968432.1|DERE	LOC6730733|XP_002077901.1|DSIM
OG0009392	LOC6541437|XP_001970688.1|DERE	LOC6733311|XP_016026235.1|DSIM
OG0009393	LOC6552344|XP_001978879.1|DERE	LOC6739694|XP_002076588.2|DSIM
OG0009394	LOC6549058|XP_001975580.1|DERE	LOC6734544|XP_002081553.1|DSIM
OG0009395	LOC6547418|XP_001976281.1|DERE	LOC6735752|XP_002082665.1|DSIM
OG0009396	LOC6547176|XP_001976093.1|DERE	LOC6733978|XP_002081022.2|DSIM
OG0009397	LOC6547929|XP_001975036.1|DERE	LOC6735522|XP_002082458.1|DSIM
OG0009398	LOC6547764|XP_001976386.1|DERE	LOC6735857|XP_002082767.1|DSIM
OG0009399	LOC6547252|XP_001976138.1|DERE	LOC6733934|XP_016026986.1|DSIM
OG0009400	LOC6540870|XP_001970380.1|DERE	LOC6733637|XP_002080691.1|DSIM
OG0009401	LOC6541939|XP_001969862.1|DERE	LOC6731948|XP_002079083.2|DSIM
OG0009402	LOC6551983|XP_026837614.1|DERE	LOC6728759|XP_016035438.1|DSIM
OG0009403	LOC6548659|XP_001975381.1|DERE	LOC6734747|XP_002081750.1|DSIM
OG0009404	LOC6541379|XP_001970699.1|DERE	LOC6733300|XP_016026223.1|DSIM
OG0009405	LOC6540862|XP_001970376.1|DERE	LOC6733640|XP_002080694.1|DSIM
OG0009406	LOC6542386|XP_001969202.1|DERE	LOC6733712|XP_002080759.1|DSIM
OG0009407	LOC6540717|XP_001970315.1|DERE	LOC6733711|XP_002080758.1|DSIM
OG0009408	LOC6548614|XP_026835763.1|DERE	LOC6736158|XP_016029563.1|DSIM
OG0009409	LOC6546816|XP_001975926.1|DERE	LOC6734143|XP_002081172.1|DSIM
OG0009410	LOC6547146|XP_001976121.1|DERE	LOC27208566|XP_016026997.2|DSIM
OG0009411	LOC6546630|XP_015012493.1|DERE	LOC6734231|XP_016027272.1|DSIM
OG0009412	LOC6548809|XP_026836407.1|DERE	LOC6734634|XP_016027792.1|DSIM
OG0009413	LOC6541391|XP_001970679.1|DERE	LOC27208675|XP_016026240.1|DSIM
OG0009414	LOC6541800|XP_001970675.1|DERE	LOC6733323|XP_002080382.1|DSIM
OG0009415	LOC6543044|XP_001970650.1|DERE	LOC6739281|XP_002076189.2|DSIM
OG0009416	LOC6546653|XP_001974496.1|DERE	LOC6735731|XP_002082644.1|DSIM
OG0009417	LOC26526719|XP_015012843.1|DERE	LOC27207154|XP_016029101.1|DSIM
OG0009418	LOC6546651|XP_001974494.1|DERE	LOC6735732|XP_016029103.1|DSIM
OG0009419	LOC6549321|XP_001974492.1|DERE	LOC6735735|XP_002082648.3|DSIM
OG0009420	LOC6549320|XP_015012096.1|DERE	LOC6735736|XP_016029107.1|DSIM
OG0009421	LOC6548273|XP_001975255.1|DERE	LOC6734868|XP_002081869.2|DSIM
OG0009422	LOC6549516|XP_026836405.1|DERE	LOC6734388|XP_016027510.1|DSIM
OG0009423	LOC26526822|XP_015012863.1|DERE	LOC27207357|XP_016028092.1|DSIM
OG0009424	LOC6548202|XP_001975085.1|DERE	LOC6735597|XP_002082517.1|DSIM
OG0009425	LOC6543174|XP_026834576.1|DERE	LOC6733217|XP_002080280.1|DSIM
OG0009426	LOC6549162|XP_001975722.1|DERE	LOC6734362|XP_002081383.1|DSIM
OG0009427	LOC6547299|XP_001974725.2|DERE	LOC6735166|XP_016028451.1|DSIM
OG0009428	LOC6547413|XP_001974829.1|DERE	LOC6735277|XP_002082246.2|DSIM
OG0009429	LOC6547589|XP_001974904.2|DERE	LOC6735378|XP_002082325.1|DSIM
OG0009430	LOC6548236|XP_001975268.1|DERE	LOC6734856|XP_016028118.1|DSIM
OG0009431	LOC6548014|XP_001976477.2|DERE	LOC6739501|XP_016029301.1|DSIM
OG0009432	LOC6548223|XP_026836602.1|DERE	LOC6736047|XP_002082948.2|DSIM
OG0009433	LOC6548246|XP_001975195.1|DERE	LOC6735696|XP_002082612.1|DSIM
OG0009434	LOC6548251|XP_001975200.1|DERE	LOC6735701|XP_002082617.1|DSIM
OG0009435	LOC6548250|XP_001975199.1|DERE	LOC6735700|XP_002082616.1|DSIM
OG0009436	LOC6549543|XP_001975749.1|DERE	LOC27206167|XP_016027411.1|DSIM
OG0009437	LOC6542758|XP_015015034.1|DERE	LOC6733741|XP_016026705.1|DSIM
OG0009438	LOC6541089|XP_001970485.1|DERE	LOC6733524|XP_016026484.1|DSIM
OG0009439	LOC6541543|XP_001970494.1|DERE	LOC6739331|XP_002076237.2|DSIM
OG0009440	LOC6547991|XP_001976493.1|DERE	LOC6735964|XP_016029313.1|DSIM
OG0009441	LOC6551218|XP_026837776.1|DERE	LOC6725757|XP_016039071.2|DSIM
OG0009442	LOC6550663|XP_001978071.1|DERE	LOC6726039|XP_002107021.2|DSIM
OG0009443	LOC6547798|XP_001976415.1|DERE	LOC6735886|XP_016029242.1|DSIM
OG0009444	LOC6550005|XP_026838206.1|DERE	LOC27208310|XP_016039686.1|DSIM
OG0009445	LOC6551165|XP_026838725.1|DERE	LOC6725731|XP_016039006.1|DSIM
OG0009446	LOC6551113|XP_026838405.1|DERE	LOC6725145|XP_039153691.1|DSIM
OG0009447	LOC6550785|XP_026837562.1|DERE	LOC6725923|XP_002106909.1|DSIM
OG0009448	LOC6550076|XP_001977526.1|DERE	LOC6726218|XP_002107193.2|DSIM
OG0009449	LOC6549821|XP_001977344.2|DERE	LOC27209433|XP_039152799.1|DSIM
OG0009450	LOC6550684|XP_001976762.1|DERE	LOC6724985|XP_016037941.1|DSIM
OG0009451	LOC6542919|XP_001968849.1|DERE	LOC6731121|XP_002078278.1|DSIM
OG0009452	LOC6550934|XP_001976972.1|DERE	LOC6725167|XP_002106193.2|DSIM
OG0009453	LOC6555135|XP_001982250.1|DERE	LOC6729131|XP_002104452.1|DSIM
OG0009454	LOC6546001|XP_001972813.2|DERE	LOC6738596|XP_002085400.1|DSIM
OG0009455	LOC6550918|XP_001976885.1|DERE	LOC6725101|XP_002106127.2|DSIM
OG0009456	LOC6551341|XP_001978417.1|DERE	LOC6725261|XP_002106283.2|DSIM
OG0009457	LOC6550972|XP_001976849.1|DERE	LOC6725065|XP_002106093.1|DSIM
OG0009458	LOC6555727|XP_001982422.2|DERE	LOC6724804|XP_002105845.1|DSIM
OG0009459	LOC6543857|XP_026832191.1|DERE	LOC6736289|XP_016029769.1|DSIM
OG0009460	LOC6546039|XP_026832641.1|DERE	LOC6736614|XP_016030203.1|DSIM
OG0009461	LOC6545931|XP_001971731.1|DERE	LOC6736618|XP_002083474.1|DSIM
OG0009462	LOC6545913|XP_001971137.1|DERE	LOC6736343|XP_016029813.1|DSIM
OG0009463	LOC6543936|XP_001973026.1|DERE	LOC6738367|XP_002085176.1|DSIM
OG0009464	LOC6543666|XP_001972964.1|DERE	LOC27206217|XP_016032278.1|DSIM
OG0009465	LOC6543650|XP_001972950.3|DERE	LOC6738451|XP_039149314.1|DSIM
OG0009466	LOC6544122|XP_001971416.1|DERE	LOC6737167|XP_002084013.1|DSIM
OG0009467	LOC6544002|XP_001971894.1|DERE	LOC6736775|XP_016030407.1|DSIM
OG0009468	LOC6546135|XP_026833185.1|DERE	LOC6736514|XP_016030094.1|DSIM
OG0009469	LOC6545303|XP_001972061.2|DERE	LOC6736959|XP_002083806.1|DSIM
OG0009470	LOC6545075|XP_001972109.1|DERE	LOC6737009|XP_016030634.1|DSIM
OG0009471	LOC6542434|XP_001969462.2|DERE	LOC6731798|XP_002078933.1|DSIM
OG0009472	LOC6546498|XP_026832708.1|DERE	LOC6736497|XP_016030047.1|DSIM
OG0009473	LOC6543729|XP_026833129.1|DERE	LOC6738992|XP_002085787.1|DSIM
OG0009474	LOC6545537|XP_001971102.1|DERE	LOC6736300|XP_002083184.1|DSIM
OG0009475	LOC26526631|XP_015014315.1|DERE	LOC27208888|XP_016031070.1|DSIM
OG0009476	LOC26526580|XP_015014303.1|DERE	LOC6739657|XP_002076551.3|DSIM
OG0009477	LOC6544968|XP_001973235.1|DERE	LOC6738298|XP_002085109.1|DSIM
OG0009478	LOC6544742|XP_001973204.1|DERE	LOC6738270|XP_002085081.1|DSIM
OG0009479	LOC6543325|XP_026834937.1|DERE	LOC6731992|XP_016024661.1|DSIM
OG0009480	LOC6544157|XP_001971383.1|DERE	LOC6737198|XP_016030902.1|DSIM
OG0009481	LOC6544083|XP_001971940.1|DERE	LOC6736821|XP_002083677.1|DSIM
OG0009482	LOC6545353|XP_026832382.1|DERE	LOC6738636|XP_016032473.1|DSIM
OG0009483	LOC6545351|XP_001973291.1|DERE	LOC6738633|XP_002085435.2|DSIM
OG0009484	LOC6553359|XP_001980188.1|DERE	LOC6727819|XP_002103180.1|DSIM
OG0009485	LOC6545728|XP_001971124.1|DERE	LOC6736323|XP_002083207.1|DSIM
OG0009486	LOC6545727|XP_001971123.1|DERE	LOC6736322|XP_002083206.1|DSIM
OG0009487	LOC6545888|XP_001973430.1|DERE	LOC6738790|XP_002085590.1|DSIM
OG0009488	LOC6543962|XP_001972768.1|DERE	LOC27206297|XP_016031905.1|DSIM
OG0009489	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE	LOC6738512|XP_016032356.1|DSIM
OG0009490	LOC6549164|XP_001975724.1|DERE	LOC6734360|XP_002081381.1|DSIM
OG0009491	LOC6543886|XP_001973645.1|DERE	LOC6739018|XP_002085813.1|DSIM
OG0009492	LOC6544236|XP_001973752.1|DERE	LOC6739131|XP_002085924.1|DSIM
OG0009493	LOC6544195|XP_026832936.1|DERE	LOC6739115|XP_016032959.1|DSIM
OG0009494	LOC6544142|XP_001973736.1|DERE	LOC6739114|XP_002085907.2|DSIM
OG0009495	LOC6545985|XP_015012952.1|DERE	LOC6738869|XP_039149422.1|DSIM
OG0009496	LOC6543932|XP_026832891.1|DERE	LOC6739041|XP_002085836.1|DSIM
OG0009497	LOC6552565|XP_001979903.1|DERE	LOC6728121|XP_002103472.1|DSIM
OG0009498	LOC6546295|XP_026832915.1|DERE	LOC27206304|XP_016032719.1|DSIM
OG0009499	LOC6546060|XP_026833378.1|DERE	LOC6738884|XP_016032710.1|DSIM
OG0009500	LOC6546121|XP_001973538.1|DERE	LOC6738908|XP_002085703.2|DSIM
OG0009501	LOC6544317|XP_001973079.1|DERE	LOC6738143|XP_002084956.1|DSIM
OG0009502	LOC6553046|XP_015010172.1|DERE	LOC6727990|XP_002103342.1|DSIM
OG0009503	LOC6540693|XP_015015097.1|DERE	LOC6731139|XP_016023689.1|DSIM
OG0009504	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE	LOC6728742|XP_002104077.2|DSIM
OG0009505	LOC6543233|XP_001970160.1|DERE	LOC6731357|XP_002078511.1|DSIM
OG0009506	LOC6544780|XP_001971600.2|DERE	LOC6737341|XP_016031069.1|DSIM
OG0009507	LOC6545064|XP_001971042.1|DERE	LOC6736234|XP_002083128.1|DSIM
OG0009508	LOC6542387|XP_001968469.2|DERE	LOC6730773|XP_002077941.1|DSIM
OG0009509	LOC6548918|XP_001975346.1|DERE	LOC6734783|XP_016027981.1|DSIM
OG0009510	LOC6550569|XP_001978122.1|DERE	LOC6725990|XP_002106972.1|DSIM
OG0009511	LOC6551849|XP_001979646.2|DERE	LOC6727566|XP_016034166.1|DSIM
OG0009513	LOC6550143|XP_001977540.2|DERE	LOC6726249|XP_002107212.2|DSIM
OG0009514	LOC6548676|XP_026836017.1|DERE	LOC6734766|XP_002081769.2|DSIM
OG0009516	LOC6549279|XP_001974421.2|DERE	LOC6732638|XP_016025347.1|DSIM
OG0009517	LOC6541622|XP_001970165.1|DERE	LOC6731361|XP_002078515.1|DSIM
OG0009518	LOC26526463|XP_015014283.1|DERE	LOC27207050|XP_016031347.1|DSIM
OG0009519	LOC6545911|XP_026833882.1|DERE	LOC6736342|XP_016029812.1|DSIM
OG0009520	LOC6555187|XP_001981623.2|DERE	LOC6729796|XP_016036484.1|DSIM
OG0009521	LOC6546461|XP_001971333.1|DERE	LOC6736548|XP_002083418.1|DSIM
OG0009522	LOC6547946|XP_001976464.3|DERE	LOC6735936|XP_002082846.2|DSIM
OG0009523	LOC6548245|XP_001975194.1|DERE	LOC6735695|XP_002082611.1|DSIM
OG0009524	LOC6548658|XP_001975380.1|DERE	LOC6734749|XP_002081752.1|DSIM
OG0009525	LOC6547148|XP_001976123.1|DERE	LOC6733949|XP_002080993.1|DSIM
OG0009526	LOC6547149|XP_001976124.1|DERE	LOC6733948|XP_002080992.1|DSIM
OG0009527	LOC6547021|XP_001974663.1|DERE	LOC6735095|XP_002082072.1|DSIM
OG0009528	LOC6548080|XP_001975171.1|DERE	LOC6735678|XP_002082594.1|DSIM
OG0009529	LOC6548148|XP_001975222.1|DERE	LOC6734904|XP_016028178.1|DSIM
OG0009530	LOC6549506|XP_001975728.1|DERE	LOC6734355|XP_039147558.1|DSIM
OG0009531	LOC6547063|XP_001976021.2|DERE	LOC27207963|XP_016027058.1|DSIM
OG0009532	LOC6547987|XP_001975133.2|DERE	LOC6735647|XP_039147538.1|DSIM
OG0009533	LOC6547447|XP_001974860.1|DERE	LOC27206604|XP_016028660.1|DSIM
OG0009534	LOC6547264|XP_001974871.1|DERE	LOC6735339|XP_016028678.1|DSIM
OG0009535	LOC6547444|XP_001976380.1|DERE	LOC6735851|XP_002082761.1|DSIM
OG0009536	LOC6553843|XP_001980482.2|DERE	LOC6728442|XP_002103787.1|DSIM
OG0009537	LOC6552036|XP_001980681.2|DERE	LOC6728652|XP_016035289.1|DSIM
OG0009538	LOC6554851|XP_015009113.1|DERE	LOC6730327|XP_016037090.1|DSIM
OG0009539	LOC6553506|XP_026831645.1|DERE	LOC6727251|XP_016033758.1|DSIM
OG0009540	LOC26526171|XP_015009368.1|DERE	LOC27206410|XP_016036840.1|DSIM
OG0009541	LOC113563751|XP_026831866.1|DERE	LOC27208664|XP_016034704.1|DSIM
OG0009542	LOC6555151|XP_001981162.2|DERE	LOC6730261|XP_016037034.1|DSIM
OG0009543	LOC6554501|XP_001981735.1|DERE	LOC6729682|XP_002104988.1|DSIM
OG0009544	LOC6552500|XP_001980855.2|DERE	LOC6728821|XP_002104155.2|DSIM
OG0009545	LOC26527114|XP_015009425.1|DERE	LOC27209352|XP_016036964.1|DSIM
OG0009546	LOC6553382|XP_001980199.2|DERE	LOC6728158|XP_002103508.1|DSIM
OG0009547	LOC6548042|XP_001975236.1|DERE	LOC6734889|XP_002081886.1|DSIM
OG0009549	LOC6546431|XP_026832897.1|DERE	LOC6738572|XP_016032426.1|DSIM
OG0009550	LOC26526773|XP_015014342.1|DERE, LOC6545163|XP_001971025.1|DERE	LOC6734429|XP_002081449.2|DSIM, LOC27209111|XP_039149397.1|DSIM
OG0009552	LOC6555785|XP_001982455.3|DERE	LOC27207835|XP_016037624.1|DSIM, LOC6724808|XP_002105849.1|DSIM, LOC6724822|XP_002105863.1|DSIM, LOC6724800|XP_002105842.1|DSIM
OG0009553	LOC6546922|XP_001975993.3|DERE, LOC6555941|XP_001982807.3|DERE	LOC6734082|XP_002081117.1|DSIM
OG0009557	LOC6555443|XP_026835605.1|DERE	LOC6729521|XP_002104829.2|DSIM
OG0009560	LOC6550316|XP_001977904.1|DERE	LOC6725426|XP_002106442.2|DSIM
OG0009562	LOC6548881|XP_001974123.1|DERE	LOC6732986|XP_016025664.1|DSIM
OG0009563	LOC6545384|XP_001972591.2|DERE	LOC6737883|XP_002084711.1|DSIM
OG0009564	LOC26526196|XP_026837563.1|DERE	LOC27208136|XP_039152320.1|DSIM
OG0009565	LOC6545649|XP_026832920.1|DERE	LOC6737334|XP_016031064.1|DSIM
OG0009567	LOC26526227|XP_015010458.2|DERE	LOC6727195|XP_016033704.1|DSIM
OG0009569	LOC6550122|XP_001977703.2|DERE	LOC27206336|XP_016022766.1|DSIM
OG0009570	LOC6553941|XP_001979467.1|DERE	LOC6727381|XP_002102766.1|DSIM
OG0009571	LOC6551812|XP_001980581.1|DERE	LOC6728548|XP_002103893.1|DSIM
OG0009572	LOC6551507|XP_001978578.1|DERE	LOC27209394|XP_016038452.1|DSIM
OG0009573	LOC6551041|XP_001978308.1|DERE	LOC6725824|XP_039152298.1|DSIM
OG0009574	LOC6551199|XP_026838173.1|DERE	LOC27208067|XP_039153320.1|DSIM
OG0009575	LOC6547138|XP_001976113.1|DERE	LOC6733956|XP_002081000.1|DSIM
OG0009576	LOC6552723|XP_001979052.1|DERE	LOC6726945|XP_002102347.1|DSIM
OG0009577	LOC6542941|XP_001968856.1|DERE	LOC6733136|XP_002078285.1|DSIM
OG0009578	LOC6549200|XP_026836474.1|DERE	LOC6732833|XP_016025558.1|DSIM
OG0009579	LOC6549871|XP_001978652.1|DERE	LOC6726559|XP_002107513.1|DSIM
OG0009580	LOC6541045|XP_001970356.1|DERE	LOC6733666|XP_002080713.1|DSIM
OG0009581	LOC6542283|XP_001969020.1|DERE	LOC6732484|XP_002079604.2|DSIM
OG0009582	LOC6544091|XP_026833646.1|DERE	LOC6738401|XP_016032225.1|DSIM
OG0009583	LOC6549697|XP_001977439.1|DERE	LOC6725453|XP_002106469.2|DSIM
OG0009584	LOC6550543|XP_001977975.1|DERE	LOC27207049|XP_016039596.1|DSIM
OG0009585	LOC6555342|XP_001981867.2|DERE	LOC6729544|XP_016036217.1|DSIM
OG0009586	LOC6544090|XP_001972995.1|DERE	LOC6738402|XP_002085211.1|DSIM
OG0009587	LOC6547475|XP_001976271.1|DERE	LOC6735742|XP_002082655.1|DSIM
OG0009588	LOC6555336|XP_001981861.1|DERE	LOC6729550|XP_002104858.2|DSIM
OG0009589	LOC26527060|XP_015014387.1|DERE	LOC27209454|XP_016029864.1|DSIM
OG0009590	LOC6543873|XP_001971508.1|DERE	LOC6737078|XP_002083925.1|DSIM
OG0009591	LOC6552429|XP_001980885.1|DERE	LOC6728855|XP_002104189.1|DSIM
OG0009592	LOC26526908|XP_015010538.1|DERE	LOC27208462|XP_016034007.1|DSIM
OG0009593	LOC6554082|XP_001979520.1|DERE	LOC6727441|XP_002102822.1|DSIM
OG0009594	LOC6554817|XP_001981798.1|DERE	LOC6729615|XP_002104923.1|DSIM
OG0009595	LOC6553295|XP_001979188.1|DERE	LOC6727088|XP_002102485.2|DSIM
OG0009596	LOC6553216|XP_001979218.1|DERE	LOC6727122|XP_002102515.1|DSIM
OG0009597	LOC6553227|XP_001979221.1|DERE	LOC6727126|XP_016033599.1|DSIM
OG0009598	LOC6553229|XP_001979223.2|DERE	LOC6727128|XP_016033600.1|DSIM
OG0009599	LOC6551922|XP_001980620.1|DERE	LOC6728584|XP_016035214.1|DSIM
OG0009600	LOC6553217|XP_001980142.1|DERE	LOC6727873|XP_002103228.1|DSIM
OG0009601	LOC6554650|XP_001981974.1|DERE	LOC6729420|XP_002104735.1|DSIM
OG0009602	LOC6554502|XP_001981736.2|DERE	LOC6729681|XP_002104987.2|DSIM
OG0009603	LOC6552439|XP_026831643.1|DERE	LOC6728893|XP_016035582.1|DSIM
OG0009604	LOC6550167|XP_001977605.1|DERE	LOC6726305|XP_016039849.1|DSIM
OG0009605	LOC6554412|XP_001981708.1|DERE	LOC6729707|XP_002105013.1|DSIM
OG0009606	LOC6554454|XP_001981713.1|DERE	LOC6729703|XP_002105009.1|DSIM
OG0009607	LOC6554455|XP_001981714.1|DERE	LOC27206428|XP_016036363.1|DSIM
OG0009608	LOC6554791|XP_001981988.1|DERE	LOC6729407|XP_016036053.1|DSIM
OG0009609	LOC6553318|XP_001980162.2|DERE	LOC6727854|XP_002103209.3|DSIM
OG0009610	LOC6554043|XP_001979528.1|DERE	LOC6727450|XP_002102830.1|DSIM
OG0009611	LOC6554044|XP_001979529.2|DERE	LOC6727451|XP_016034051.1|DSIM
OG0009612	LOC6553507|XP_001979353.1|DERE	LOC6727252|XP_002102644.1|DSIM
OG0009613	LOC6547474|XP_001976270.1|DERE	LOC27206416|XP_016025249.1|DSIM
OG0009614	LOC6552609|XP_001979889.1|DERE	LOC6728134|XP_002103485.1|DSIM
OG0009615	LOC6555080|XP_026839831.1|DERE	LOC6729820|XP_016036522.1|DSIM
OG0009616	LOC6555044|XP_001981614.1|DERE	LOC6729807|XP_002105110.1|DSIM
OG0009617	LOC6551840|XP_026832050.1|DERE	LOC6727559|XP_016034141.1|DSIM
OG0009619	LOC6555193|XP_001982289.1|DERE	LOC6729086|XP_002104407.1|DSIM
OG0009620	LOC6552907|XP_001980990.1|DERE	LOC6728953|XP_002104281.1|DSIM
OG0009621	LOC6552919|XP_001980992.1|DERE	LOC6728955|XP_002104283.1|DSIM
OG0009622	LOC6554086|XP_001979598.1|DERE	LOC6727524|XP_002102904.1|DSIM
OG0009623	LOC6553730|XP_001980399.1|DERE	LOC6728347|XP_002103695.2|DSIM
OG0009624	LOC6555024|XP_026836111.1|DERE	LOC6730383|XP_002105665.1|DSIM
OG0009625	LOC6555247|XP_001981192.1|DERE	LOC6730233|XP_002105516.2|DSIM
OG0009626	LOC6554875|XP_001982213.1|DERE	LOC6729169|XP_002104490.1|DSIM
OG0009627	LOC6554901|XP_001982212.3|DERE	LOC27207846|XP_016035822.1|DSIM
OG0009628	LOC6554880|XP_001982218.1|DERE	LOC6729165|XP_002104486.1|DSIM
OG0009629	LOC6552328|XP_026831622.1|DERE	LOC6727731|XP_016034307.1|DSIM
OG0009630	LOC6552332|XP_001979791.1|DERE	LOC6727735|XP_002103097.1|DSIM
OG0009631	LOC6553662|XP_001980342.1|DERE	LOC6728293|XP_002103642.1|DSIM
OG0009632	LOC6551418|XP_001977144.1|DERE	LOC6740079|XP_002076963.1|DSIM
OG0009633	LOC6549060|XP_001975582.1|DERE	LOC6734542|XP_016027658.1|DSIM
OG0009634	LOC6554745|XP_001981088.1|DERE	LOC6730334|XP_002105616.1|DSIM
OG0009635	LOC6552692|XP_001979880.3|DERE	LOC6728143|XP_002103494.1|DSIM
OG0009636	LOC6546078|XP_001973497.1|DERE	LOC6738867|XP_002085662.1|DSIM
OG0009637	LOC6554146|XP_015008961.1|DERE	LOC6729500|XP_016036171.1|DSIM
OG0009638	LOC6551788|XP_001979613.1|DERE	LOC6727537|XP_002102917.1|DSIM
OG0009639	LOC6552987|XP_001979116.1|DERE	LOC6727006|XP_002102407.1|DSIM
OG0009640	LOC6555398|XP_001981648.1|DERE	LOC6729767|XP_016036453.1|DSIM
OG0009641	LOC6555263|XP_001982304.1|DERE	LOC6729071|XP_002104392.2|DSIM
OG0009642	LOC6555265|XP_001982306.1|DERE	LOC6729068|XP_002104389.2|DSIM
OG0009643	LOC6552619|XP_001979865.1|DERE	LOC27208951|XP_016034396.1|DSIM
OG0009644	LOC6554170|XP_026837863.1|DERE	LOC6729265|XP_002104585.1|DSIM
OG0009645	LOC6554345|XP_001982109.1|DERE	LOC6729268|XP_002104588.2|DSIM
OG0009646	LOC6555228|XP_001981184.1|DERE	LOC6730242|XP_016036996.1|DSIM
OG0009647	LOC6555246|XP_001981191.3|DERE	LOC6730234|XP_016036984.1|DSIM
OG0009648	LOC6552801|XP_001979029.1|DERE	LOC6726917|XP_016033421.1|DSIM
OG0009649	LOC6555096|XP_001981423.1|DERE	LOC6729968|XP_002105262.2|DSIM
OG0009650	LOC6547677|XP_026836483.1|DERE	LOC6732525|XP_039154454.1|DSIM
OG0009651	LOC26526425|XP_015015504.1|DERE	LOC6732013|XP_002079146.1|DSIM
OG0009652	LOC6542610|XP_001968577.1|DERE	LOC6730880|XP_016023305.1|DSIM
OG0009653	LOC6543104|XP_001968609.1|DERE	LOC6730906|XP_002078070.1|DSIM
OG0009654	LOC6542062|XP_001968608.2|DERE	LOC6730905|XP_002078069.2|DSIM
OG0009655	LOC6541339|XP_026834243.1|DERE	LOC6739225|XP_016024035.1|DSIM
OG0009656	LOC6541679|XP_001970250.1|DERE	LOC6731449|XP_002078600.2|DSIM
OG0009657	LOC6541443|XP_001968413.2|DERE	LOC6730710|XP_016023148.1|DSIM
OG0009658	LOC6542205|XP_026834812.1|DERE	LOC6732055|XP_016024738.1|DSIM
OG0009659	LOC6543517|XP_001968717.1|DERE	LOC6731006|XP_016023477.1|DSIM
OG0009660	LOC6540850|XP_001968378.1|DERE	LOC6730676|XP_002077846.1|DSIM
OG0009661	LOC6541904|XP_001970193.1|DERE	LOC6731391|XP_002078544.1|DSIM
OG0009662	LOC6555985|XP_026834375.1|DERE	LOC6731990|XP_016024660.1|DSIM
OG0009663	LOC6543366|XP_015015272.1|DERE	LOC6730703|XP_016023140.1|DSIM
OG0009664	LOC6543088|XP_001968455.1|DERE	LOC6730759|XP_016023174.1|DSIM
OG0009665	LOC6542837|XP_001968234.3|DERE	LOC6730515|XP_002077694.2|DSIM
OG0009666	LOC6547230|XP_015012585.1|DERE	LOC6732542|XP_016025196.1|DSIM
OG0009667	LOC6548891|XP_001974133.1|DERE	LOC6732975|XP_002080054.1|DSIM
OG0009668	LOC6548744|XP_001974101.1|DERE	LOC6733010|XP_002080089.1|DSIM
OG0009669	LOC6549296|XP_026836302.1|DERE	LOC6732691|XP_016025425.1|DSIM
OG0009670	LOC6540654|XP_026834130.1|DERE	LOC27206201|XP_016023537.1|DSIM
OG0009671	LOC6549238|XP_001974345.1|DERE	LOC27206565|XP_016025447.1|DSIM
OG0009672	LOC6543064|XP_001969312.1|DERE	LOC6731639|XP_002078779.1|DSIM
OG0009673	LOC6541327|XP_001969314.1|DERE	LOC6731641|XP_002078781.1|DSIM
OG0009674	LOC6548939|XP_015012043.1|DERE	LOC6732856|XP_039149843.1|DSIM
OG0009675	LOC6542247|XP_001968951.1|DERE	LOC6732405|XP_002079526.1|DSIM
OG0009676	LOC6548364|XP_001973967.1|DERE	LOC6733099|XP_016025815.1|DSIM
OG0009677	LOC6542165|XP_001969205.1|DERE	LOC6731524|XP_002078672.1|DSIM
OG0009678	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE	LOC6740279|XP_002077156.2|DSIM
OG0009679	LOC6542928|XP_001968847.1|DERE	LOC6731119|XP_039154515.1|DSIM
OG0009680	LOC6540794|XP_001969599.1|DERE	LOC6732230|XP_002079359.1|DSIM
OG0009681	LOC6547810|XP_026836780.1|DERE	LOC6735874|XP_016029238.2|DSIM
OG0009682	LOC6547637|XP_026836031.1|DERE	LOC6735436|XP_002082376.1|DSIM
