Orthogroup	DERE.longest_only	DSER.longest_only
OG0010148	LOC6547579|XP_026835725.1|DERE	LOC110181170|XP_020804502.1|DSER
OG0010149	LOC6542379|XP_001968327.2|DERE	LOC110181317|XP_020804696.1|DSER
OG0010150	LOC6549138|XP_001974391.1|DERE	LOC110178106|XP_020800780.1|DSER
OG0010151	LOC26526096|XP_015012741.1|DERE	LOC110185117|XP_020809468.1|DSER
OG0010152	LOC6541850|XP_001969733.1|DERE	LOC110184824|XP_020809127.1|DSER
OG0010153	LOC6542346|XP_001968968.1|DERE	LOC110182366|XP_020806066.1|DSER
OG0010154	LOC6541332|XP_001968959.1|DERE	LOC110183135|XP_020806984.1|DSER
OG0010155	LOC6549062|XP_026836459.1|DERE	LOC110186019|XP_020810713.1|DSER
OG0010156	LOC6544973|XP_026832790.1|DERE	LOC110190626|XP_020816879.1|DSER
OG0010157	LOC6546343|XP_001972287.1|DERE	LOC110185168|XP_020809537.1|DSER
OG0010158	LOC6546131|XP_026833169.1|DERE	LOC110184785|XP_020809084.1|DSER
OG0010159	LOC6544078|XP_001971935.1|DERE	LOC110189852|XP_020815724.1|DSER
OG0010160	LOC6546037|XP_001971726.3|DERE	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER
OG0010161	LOC6544969|XP_026832661.1|DERE	LOC110190445|XP_020816604.1|DSER
OG0010162	LOC26526844|XP_015014350.1|DERE	LOC110187157|XP_020812231.1|DSER
OG0010163	LOC6546225|XP_001973567.1|DERE	LOC110190289|XP_020816325.1|DSER
OG0010164	LOC6543865|XP_001972341.1|DERE	LOC110185276|XP_020809682.1|DSER
OG0010165	LOC6545213|XP_001972104.1|DERE	LOC110184759|XP_020809049.1|DSER
OG0010166	LOC6544627|XP_001972202.3|DERE	LOC110190502|XP_020816679.1|DSER
OG0010167	LOC6545979|XP_001972187.1|DERE	LOC110190781|XP_020817078.1|DSER
OG0010168	LOC6544198|XP_015012925.1|DERE	LOC110180336|XP_020803654.1|DSER
OG0010169	LOC6544725|XP_026833964.1|DERE	LOC110181286|XP_020804668.1|DSER
OG0010170	LOC6546303|XP_001972844.1|DERE, LOC113564034|XP_026833996.1|DERE	LOC110178964|XP_020801927.1|DSER
OG0010171	LOC113564033|XP_026833995.1|DERE, LOC6546304|XP_001972845.1|DERE	LOC110178962|XP_020801924.1|DSER
OG0010172	LOC6544337|XP_001973080.1|DERE	LOC110176230|XP_020798175.1|DSER
OG0010173	LOC6546646|XP_001975855.1|DERE	LOC110188976|XP_020814584.1|DSER
OG0010174	LOC6548281|XP_001975107.1|DERE	LOC110177666|XP_020800148.1|DSER
OG0010175	LOC6547981|XP_001975127.1|DERE	LOC110177782|XP_020800310.1|DSER
OG0010176	LOC6547985|XP_026836599.1|DERE	LOC110177786|XP_020800313.1|DSER
OG0010177	LOC6542430|XP_001970610.1|DERE	LOC110191538|XP_020818068.1|DSER
OG0010178	LOC6548839|XP_001975353.1|DERE	LOC110181489|XP_020804912.1|DSER
OG0010179	LOC6545487|XP_001973382.1|DERE	LOC110179039|XP_020802053.1|DSER
OG0010180	LOC6545352|XP_001973292.1|DERE	LOC110185319|XP_020809744.1|DSER
OG0010181	LOC6544284|XP_001973712.1|DERE	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER
OG0010182	LOC26526188|XP_026836531.1|DERE	LOC110182998|XP_020806849.1|DSER
OG0010183	LOC6547607|XP_001974967.1|DERE	LOC110182977|XP_020806829.1|DSER
OG0010184	LOC26526588|XP_015012820.1|DERE	LOC110189207|XP_020814838.1|DSER
OG0010185	LOC6549554|XP_015012385.1|DERE	LOC110189194|XP_020814822.1|DSER
OG0010186	LOC6543955|XP_001972761.1|DERE	LOC110176206|XP_020798128.1|DSER
OG0010187	LOC6547258|XP_001976144.1|DERE	LOC110191566|XP_020818106.1|DSER
OG0010188	LOC6548528|XP_001975368.2|DERE	LOC110181621|XP_020805092.1|DSER
OG0010189	LOC6546671|XP_001975864.1|DERE	LOC110181629|XP_020805099.1|DSER
OG0010190	LOC6547274|XP_001976097.1|DERE	LOC110179344|XP_020802511.1|DSER
OG0010191	LOC6547147|XP_001976122.1|DERE	LOC110180143|XP_020803452.1|DSER
OG0010192	LOC26526294|XP_015012776.1|DERE	LOC110191653|XP_020818210.1|DSER
OG0010193	LOC6542198|XP_026834884.1|DERE	LOC110180021|XP_020803280.1|DSER
OG0010194	LOC6544585|XP_001972384.1|DERE	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER
OG0010195	LOC6544581|XP_001972380.1|DERE	LOC110181271|XP_020804641.1|DSER
OG0010196	LOC6548366|XP_001976642.1|DERE	LOC110177229|XP_020799511.1|DSER
OG0010197	LOC6546614|XP_001975830.2|DERE	LOC110189255|XP_020814924.1|DSER
OG0010198	LOC6546704|XP_026836702.1|DERE	LOC110180067|XP_020803347.1|DSER
OG0010199	LOC6547723|XP_001975012.1|DERE	LOC110179232|XP_020802343.1|DSER
OG0010200	LOC6548033|XP_001975246.1|DERE	LOC110191182|XP_020817610.1|DSER
OG0010201	LOC6548096|XP_001976602.1|DERE	LOC110178014|XP_020800690.1|DSER
OG0010202	LOC6547594|XP_001974893.1|DERE	LOC110182903|XP_020806719.1|DSER
OG0010203	LOC6548059|XP_001975061.1|DERE	LOC110189321|XP_020815023.1|DSER
OG0010204	LOC6549000|XP_001975551.1|DERE	LOC110177810|XP_020800359.1|DSER
OG0010205	LOC6548326|XP_001975161.1|DERE	LOC110177730|XP_020800241.1|DSER
OG0010206	LOC6548176|XP_026835958.1|DERE	LOC110177813|XP_020800362.1|DSER
OG0010207	LOC6548822|XP_001975607.1|DERE	LOC110180150|XP_020803463.1|DSER
OG0010208	LOC6542995|XP_001969154.3|DERE	LOC110179606|XP_020802891.1|DSER
OG0010209	LOC6541802|XP_001969153.1|DERE	LOC110179518|XP_020802791.1|DSER
OG0010210	LOC6547283|XP_001976150.1|DERE	LOC110177297|XP_020799623.1|DSER
OG0010211	LOC6547998|XP_001975277.1|DERE	LOC110182570|XP_020806281.1|DSER
OG0010212	LOC6548377|XP_001975136.1|DERE	LOC110177758|XP_020800280.1|DSER
OG0010213	LOC6548380|XP_001975139.1|DERE	LOC110177756|XP_020800278.1|DSER
OG0010214	LOC6548104|XP_001975145.1|DERE	LOC110177695|XP_020800178.1|DSER
OG0010215	LOC6547386|XP_001974842.1|DERE	LOC110180375|XP_020803705.1|DSER
OG0010216	LOC6546853|XP_001975955.1|DERE	LOC110178310|XP_020801062.1|DSER
OG0010217	LOC6547439|XP_001976375.2|DERE	LOC110177962|XP_020800613.1|DSER
OG0010218	LOC6547691|XP_001976371.1|DERE	LOC110177951|XP_020800599.1|DSER
OG0010219	LOC6547879|XP_001976355.1|DERE	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER
OG0010220	LOC6548339|XP_001975295.1|DERE	LOC110191554|XP_020818092.1|DSER
OG0010221	LOC6548337|XP_001975293.1|DERE	LOC110191546|XP_020818080.1|DSER
OG0010222	LOC6549630|XP_001975691.1|DERE	LOC110177994|XP_020800651.1|DSER
OG0010223	LOC6549626|XP_001975687.2|DERE	LOC110179283|XP_020802430.1|DSER
OG0010224	LOC6546773|XP_001976000.1|DERE	LOC110176352|XP_020798340.1|DSER
OG0010225	LOC6553886|XP_001980459.1|DERE	LOC110176612|XP_020798695.1|DSER
OG0010226	LOC6552670|XP_001979178.1|DERE	LOC110188583|XP_020814007.1|DSER
OG0010227	LOC26526873|XP_015010534.1|DERE	LOC110188010|XP_020813192.1|DSER
OG0010229	LOC6553958|XP_001979553.1|DERE	LOC110187892|XP_020813038.1|DSER
OG0010230	LOC6553816|XP_001979549.1|DERE	LOC110188387|XP_020813766.1|DSER
OG0010231	LOC6555328|XP_001981215.1|DERE	LOC110186702|XP_020811634.1|DSER
OG0010232	LOC26526715|XP_015010515.1|DERE	LOC110184017|XP_020808045.1|DSER
OG0010233	LOC6555174|XP_026839508.1|DERE	LOC110188551|XP_020813967.1|DSER
OG0010234	LOC26526187|XP_026839535.1|DERE	LOC110176641|XP_020798727.1|DSER
OG0010236	LOC6554476|XP_001981289.2|DERE	LOC110176481|XP_020798506.1|DSER
OG0010237	LOC6554621|XP_026833519.1|DERE	LOC110176459|XP_020798472.1|DSER
OG0010238	LOC6554285|XP_001981753.1|DERE	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER
OG0010239	LOC6555303|XP_001982324.1|DERE	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER
OG0010240	LOC6541029|XP_001969556.1|DERE	LOC110186040|XP_020810737.1|DSER
OG0010241	LOC26526482|XP_015010489.1|DERE	LOC110186711|XP_020811642.1|DSER
OG0010242	LOC6554416|XP_001981917.1|DERE	LOC110187795|XP_020812928.1|DSER
OG0010243	LOC6554719|XP_001981081.1|DERE	LOC110191210|XP_020817637.1|DSER
OG0010244	LOC6552232|XP_001979797.1|DERE	LOC110188493|XP_020813882.1|DSER
OG0010245	LOC6552193|XP_001979738.1|DERE	LOC110188048|XP_020813256.1|DSER
OG0010246	LOC6553555|XP_026837682.1|DERE	LOC110186249|XP_020810990.1|DSER
OG0010247	LOC6554304|XP_001982128.1|DERE	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER
OG0010248	LOC26527009|XP_026831946.1|DERE	LOC110187797|XP_020812930.1|DSER
OG0010249	LOC6553964|XP_001980522.1|DERE	LOC110186516|XP_020811372.1|DSER
OG0010250	LOC6553566|XP_001980336.1|DERE	LOC110187660|XP_020812738.1|DSER
OG0010251	LOC6553441|XP_001979391.1|DERE	LOC110177212|XP_020799490.1|DSER
OG0010252	LOC6554009|XP_001980539.1|DERE	LOC110186447|XP_020811290.1|DSER
OG0010253	LOC6547887|XP_001976431.1|DERE	LOC110181129|XP_020804459.1|DSER
OG0010254	LOC6547794|XP_001976411.1|DERE	LOC110178453|XP_020801246.1|DSER
OG0010255	LOC113564628|XP_026838752.1|DERE	LOC110176088|XP_020797989.1|DSER
OG0010257	LOC113563887|XP_026832560.1|DERE	LOC110183719|XP_020807727.1|DSER, LOC110178652|XP_020801503.1|DSER, LOC110178653|XP_020801504.1|DSER
OG0010258	LOC6544659|XP_001972488.1|DERE	LOC110178965|XP_020801928.1|DSER
OG0010259	LOC6546342|XP_001972286.2|DERE	LOC110185167|XP_020809535.1|DSER
OG0010260	LOC6542778|XP_001969240.1|DERE	LOC110183040|XP_020806885.1|DSER
OG0010267	LOC6546538|XP_026832875.1|DERE	LOC110188820|XP_020814359.1|DSER
OG0010275	LOC113563750|XP_026831838.1|DERE	LOC110191093|XP_020817496.1|DSER
OG0010276	LOC6549815|XP_015011071.2|DERE	LOC110184320|XP_020808471.1|DSER
OG0010277	LOC6555209|XP_001982077.1|DERE	LOC110191343|XP_020817847.1|DSER
OG0010279	LOC6554151|XP_001981908.3|DERE	LOC110187727|XP_020812837.1|DSER
OG0010280	LOC6549679|XP_001977438.1|DERE	LOC110175997|XP_020797851.1|DSER
OG0010281	LOC6546378|XP_001971323.2|DERE	LOC110185313|XP_020809738.1|DSER
OG0010283	LOC6553268|XP_001980127.1|DERE	LOC110191928|XP_020818588.1|DSER
OG0010284	LOC6554908|XP_001981593.1|DERE	LOC110186455|XP_020811299.1|DSER
OG0010285	LOC6554881|XP_001982219.1|DERE	LOC110177335|XP_020799680.1|DSER
OG0010286	LOC6554594|XP_001981329.1|DERE	LOC110186353|XP_020811159.1|DSER
OG0010287	LOC6555196|XP_001982292.1|DERE	LOC110188030|XP_020813227.1|DSER
OG0010288	LOC6553867|XP_001979610.1|DERE	LOC110186271|XP_020811042.1|DSER
OG0010289	LOC6555402|XP_026831521.1|DERE	LOC110186272|XP_020811043.1|DSER
OG0010290	LOC6554711|XP_001981961.1|DERE	LOC110188192|XP_020813440.1|DSER
OG0010291	LOC6555244|XP_001981189.1|DERE	LOC110186281|XP_020811054.1|DSER
OG0010292	LOC6555097|XP_001981424.1|DERE	LOC110186152|XP_020810865.1|DSER
OG0010293	LOC6541366|XP_001968402.1|DERE	LOC110187308|XP_020812356.1|DSER
OG0010294	LOC6548904|XP_001974043.1|DERE	LOC110182722|XP_020806481.1|DSER
OG0010295	LOC6540884|XP_001968823.1|DERE	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER
OG0010296	LOC6541896|XP_001970520.1|DERE	LOC110182870|XP_020806672.1|DSER
OG0010297	LOC113564101|XP_026834800.1|DERE	LOC110188975|XP_020814582.1|DSER
OG0010298	LOC6546951|XP_001974601.1|DERE	LOC110177920|XP_020800557.1|DSER
OG0010300	LOC6547150|XP_001976125.1|DERE	LOC110191688|XP_020818263.1|DSER
OG0010302	LOC26526412|XP_015012801.2|DERE	LOC110182320|XP_020806014.1|DSER
OG0010303	LOC6548007|XP_001976502.1|DERE	LOC110191527|XP_020818054.1|DSER
OG0010304	LOC6550046|XP_001977512.1|DERE	LOC110179115|XP_020802164.1|DSER
OG0010305	LOC6550011|XP_001977477.1|DERE	LOC110181611|XP_020805072.1|DSER
OG0010307	LOC6551046|XP_001977031.3|DERE	LOC110181476|XP_020804883.1|DSER
OG0010308	LOC6549676|XP_001977435.1|DERE	LOC110175926|XP_020797764.1|DSER
OG0010309	LOC26526303|XP_015014254.1|DERE	LOC110177640|XP_020800113.1|DSER
OG0010310	LOC6555629|XP_001982513.3|DERE	LOC110182459|XP_020806154.1|DSER
OG0010311	LOC6550359|XP_026837719.1|DERE	LOC110181759|XP_020805281.1|DSER
OG0010312	LOC6550386|XP_001977753.1|DERE	LOC110182037|XP_020805625.1|DSER
OG0010313	LOC6543883|XP_001973642.2|DERE	LOC110190050|XP_020816014.1|DSER
OG0010314	LOC6551014|XP_001978265.2|DERE	LOC110184139|XP_020808209.1|DSER
OG0010315	LOC6551570|XP_001977291.1|DERE	LOC110179058|XP_020802077.1|DSER
OG0010316	LOC113564278|XP_026836222.1|DERE	LOC110177754|XP_020800277.1|DSER
OG0010317	LOC6550575|XP_001976736.1|DERE	LOC110182577|XP_020806285.1|DSER
OG0010318	LOC6551229|XP_001978341.1|DERE	LOC110180570|XP_020803923.1|DSER
OG0010319	LOC6555591|XP_001982616.1|DERE	LOC110180197|XP_020803510.1|DSER
OG0010320	LOC6551673|XP_001977176.1|DERE	LOC110181571|XP_020805021.1|DSER
OG0010321	LOC6543700|XP_001971907.3|DERE	LOC110190091|XP_020816056.1|DSER
OG0010322	LOC6543706|XP_001971913.1|DERE	LOC110190391|XP_020816503.1|DSER
OG0010323	LOC6545471|XP_026832567.1|DERE	LOC110178792|XP_020801704.1|DSER
OG0010324	LOC6543714|XP_001971857.1|DERE	LOC110183607|XP_020807584.1|DSER
OG0010325	LOC6544093|XP_001971434.2|DERE	LOC110176741|XP_020798844.1|DSER
OG0010326	LOC6546330|XP_001971806.3|DERE	LOC110183721|XP_020807729.1|DSER
OG0010327	LOC6544274|XP_001971960.2|DERE	LOC110189048|XP_020814674.1|DSER
OG0010328	LOC6545317|XP_001973243.1|DERE	LOC110190757|XP_020817045.1|DSER
OG0010329	LOC6545038|XP_001973220.1|DERE	LOC110190682|XP_020816951.1|DSER
OG0010330	LOC6546305|XP_001972846.1|DERE	LOC110178968|XP_020801932.1|DSER
OG0010331	LOC6546395|XP_026833563.1|DERE	LOC110178925|XP_020801870.1|DSER
OG0010332	LOC6550614|XP_001978141.1|DERE	LOC110187124|XP_020812193.1|DSER
OG0010333	LOC6540867|XP_001970033.1|DERE	LOC110181464|XP_020804871.1|DSER
OG0010334	LOC6541323|XP_001969815.1|DERE	LOC110184001|XP_020808017.1|DSER
OG0010335	LOC6550018|XP_026837859.1|DERE	LOC110181614|XP_020805075.1|DSER
OG0010336	LOC6555569|XP_001982486.1|DERE	LOC110188516|XP_020813911.1|DSER
OG0010337	LOC6550183|XP_001978322.1|DERE	LOC110188857|XP_020814422.1|DSER
OG0010338	LOC6550753|XP_001978050.1|DERE	LOC110187088|XP_020812147.1|DSER
OG0010339	LOC6551901|XP_001980616.1|DERE	LOC110189721|XP_020815570.1|DSER
OG0010340	LOC6551482|XP_001978515.1|DERE	LOC110182022|XP_020805612.1|DSER
OG0010341	LOC6551481|XP_001978514.1|DERE	LOC110182056|XP_020805671.1|DSER
OG0010342	LOC6551257|XP_001977071.2|DERE	LOC110184235|XP_020808351.1|DSER
OG0010343	LOC6552820|XP_001979971.1|DERE	LOC110185773|XP_020810435.1|DSER
OG0010344	LOC6551360|XP_001978373.1|DERE	LOC110182477|XP_020806182.1|DSER
OG0010345	LOC6550439|XP_001977799.1|DERE	LOC110180167|XP_020803484.1|DSER
OG0010346	LOC6555699|XP_026838924.1|DERE	LOC110180529|XP_020803860.1|DSER
OG0010347	LOC6550197|XP_001977586.1|DERE	LOC110182086|XP_020805726.1|DSER
OG0010348	LOC6542554|XP_001970433.1|DERE	LOC110189739|XP_020815596.1|DSER
OG0010349	LOC6551155|XP_001976856.1|DERE	LOC110181924|XP_020805518.1|DSER
OG0010350	LOC6550974|XP_026837533.1|DERE	LOC110182072|XP_020805715.1|DSER
OG0010351	LOC6551093|XP_001977107.1|DERE	LOC110180443|XP_020803772.1|DSER
OG0010352	LOC6550756|XP_001976734.1|DERE	LOC110178132|XP_020800816.1|DSER
OG0010353	LOC6551592|XP_026838509.1|DERE	LOC110179385|XP_020802568.1|DSER
OG0010354	LOC6549763|XP_001976782.1|DERE	LOC110184350|XP_020808504.1|DSER
OG0010355	LOC6551208|XP_026838589.1|DERE	LOC110182839|XP_020806631.1|DSER
OG0010356	LOC6550280|XP_026837743.1|DERE	LOC110176081|XP_020797981.1|DSER
OG0010357	LOC6549793|XP_001977316.1|DERE	LOC110184373|XP_020808531.1|DSER
OG0010358	LOC6550142|XP_001977539.1|DERE	LOC110184330|XP_020808484.1|DSER
OG0010359	LOC6555696|XP_026838927.1|DERE	LOC110180548|XP_020803901.1|DSER
OG0010360	LOC6555694|XP_001982471.1|DERE	LOC110177218|XP_020799495.1|DSER
OG0010361	LOC6555693|XP_001982470.1|DERE	LOC110180553|XP_020803907.1|DSER
OG0010362	LOC6555795|XP_001982465.1|DERE	LOC110179491|XP_020802724.1|DSER
OG0010363	LOC6549745|XP_001977348.1|DERE	LOC110184186|XP_020808256.1|DSER
OG0010364	LOC6550566|XP_001977944.1|DERE	LOC110181709|XP_020805217.1|DSER
OG0010365	LOC6549926|XP_001978676.2|DERE	LOC110188651|XP_020814087.1|DSER
OG0010366	LOC6550000|XP_001977466.1|DERE	LOC110181484|XP_020804895.1|DSER
OG0010367	LOC6550786|XP_026837561.1|DERE	LOC110179604|XP_020802861.1|DSER
OG0010368	LOC6550230|XP_001978198.1|DERE	LOC110179601|XP_020802858.1|DSER
OG0010369	LOC6550774|XP_001976756.1|DERE	LOC110182557|XP_020806268.1|DSER
OG0010370	LOC6551572|XP_001977293.1|DERE	LOC110179062|XP_020802083.1|DSER
OG0010371	LOC6551451|XP_001977276.1|DERE	LOC110182223|XP_020805909.1|DSER
OG0010372	LOC6551027|XP_001978262.1|DERE	LOC110184143|XP_020808212.1|DSER
OG0010373	LOC6551015|XP_001978266.2|DERE	LOC110184199|XP_020808301.1|DSER
OG0010374	LOC6550013|XP_001977479.1|DERE	LOC110181610|XP_020805071.1|DSER
OG0010375	LOC6550014|XP_001977480.1|DERE	LOC110181609|XP_020805070.1|DSER
OG0010376	LOC6550661|XP_001978069.2|DERE	LOC110187139|XP_020812212.1|DSER
OG0010377	LOC6549967|XP_001978740.1|DERE	LOC110180364|XP_020803689.1|DSER
OG0010378	LOC6550945|XP_001976965.2|DERE	LOC110182466|XP_020806163.1|DSER
OG0010379	LOC26526009|XP_015011429.2|DERE	LOC110181796|XP_020805337.1|DSER
OG0010380	LOC6551472|XP_001978553.1|DERE	LOC110178023|XP_020800697.1|DSER
OG0010381	LOC26526981|XP_015011491.1|DERE	LOC110178046|XP_020800719.1|DSER
OG0010382	LOC6551445|XP_001978543.1|DERE	LOC110178038|XP_020800714.1|DSER
OG0010383	LOC6551442|XP_001978540.1|DERE	LOC110178045|XP_020800718.1|DSER
OG0010384	LOC6551249|XP_001978437.1|DERE	LOC110179497|XP_020802730.1|DSER
OG0010385	LOC6543389|XP_001968909.1|DERE	LOC110186026|XP_020810721.1|DSER
OG0010386	LOC6543258|XP_001969027.1|DERE	LOC110185736|XP_020810386.1|DSER
OG0010387	LOC6540597|XP_001968892.1|DERE	LOC110186036|XP_020810732.1|DSER
OG0010388	LOC6542767|XP_026834364.1|DERE	LOC110187370|XP_020812420.1|DSER
OG0010389	LOC6541362|XP_001969302.1|DERE	LOC110183802|XP_020807814.1|DSER
OG0010390	LOC26526074|XP_015012733.1|DERE	LOC110185955|XP_020810632.1|DSER
OG0010391	LOC6549311|XP_001974233.1|DERE	LOC110185796|XP_020810459.1|DSER
OG0010392	LOC6541502|XP_026835156.1|DERE	LOC110181437|XP_020804838.1|DSER
OG0010393	LOC6542005|XP_001968476.1|DERE	LOC110185923|XP_020810595.1|DSER
OG0010394	LOC6540899|XP_001970028.3|DERE	LOC110180582|XP_020803932.1|DSER
OG0010395	LOC6548908|XP_001974175.3|DERE	LOC110186060|XP_020810756.1|DSER
OG0010396	LOC6542803|XP_001969244.1|DERE	LOC110183036|XP_020806881.1|DSER
OG0010397	LOC6540780|XP_001969590.3|DERE	LOC110185943|XP_020810617.1|DSER
OG0010398	LOC6542889|XP_001969621.1|DERE	LOC110185075|XP_020809413.1|DSER
OG0010399	LOC6541833|XP_001969617.1|DERE	LOC110185079|XP_020809417.1|DSER
OG0010400	LOC6542009|XP_001969608.1|DERE	LOC110185128|XP_020809484.1|DSER
OG0010401	LOC6540745|XP_001969600.1|DERE	LOC110185127|XP_020809483.1|DSER
OG0010402	LOC6542211|XP_015015007.1|DERE	LOC110177894|XP_020800522.1|DSER
OG0010403	LOC6541035|XP_001969338.2|DERE	LOC110177876|XP_020800500.1|DSER
OG0010404	LOC6548966|XP_001974198.1|DERE	LOC110185738|XP_020810388.1|DSER
OG0010405	LOC6548965|XP_001974197.1|DERE	LOC110185764|XP_020810426.1|DSER
OG0010406	LOC6548963|XP_026836199.1|DERE	LOC110185824|XP_020810490.1|DSER
OG0010407	LOC6542037|XP_001970004.3|DERE	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER
OG0010409	LOC113564113|XP_026834950.1|DERE	LOC110185564|XP_020810142.1|DSER
OG0010410	LOC113564760|XP_026839388.1|DERE, LOC6556001|XP_026839304.1|DERE, LOC26526481|XP_026834265.1|DERE	LOC110186070|XP_020810764.1|DSER
OG0010411	LOC6546455|XP_001971235.1|DERE	LOC110183988|XP_020808004.1|DSER
OG0010412	LOC6549120|XP_001974146.1|DERE	LOC110187285|XP_020812333.1|DSER
OG0010413	LOC6542903|XP_001968392.1|DERE	LOC110182263|XP_020805940.1|DSER
OG0010414	LOC6542043|XP_026835081.1|DERE	LOC110182298|XP_020805977.1|DSER
OG0010415	LOC6541876|XP_001970123.1|DERE	LOC110181204|XP_020804544.1|DSER
OG0010416	LOC6543214|XP_001969900.1|DERE	LOC110183471|XP_020807409.1|DSER
OG0010417	LOC6542972|XP_001969902.1|DERE	LOC110183473|XP_020807410.1|DSER
OG0010418	LOC6543351|XP_001969909.1|DERE	LOC110183488|XP_020807429.1|DSER
OG0010419	LOC6541799|XP_001969945.1|DERE	LOC110183489|XP_020807430.1|DSER
OG0010420	LOC6541667|XP_001969037.2|DERE	LOC110181202|XP_020804542.1|DSER
OG0010421	LOC6541699|XP_001968298.1|DERE	LOC110183108|XP_020806957.1|DSER
OG0010422	LOC6542816|XP_001969697.2|DERE	LOC110183947|XP_020807967.1|DSER
OG0010423	LOC26526573|XP_015012818.1|DERE	LOC110181390|XP_020804780.1|DSER
OG0010424	LOC6542187|XP_026834729.1|DERE	LOC110182615|XP_020806336.1|DSER
OG0010425	LOC6549190|XP_001974409.3|DERE	LOC110187471|XP_020812517.1|DSER
OG0010426	LOC6549189|XP_001974408.1|DERE	LOC110187482|XP_020812528.1|DSER
OG0010427	LOC6542582|XP_001968819.2|DERE	LOC110187434|XP_020812483.1|DSER
OG0010428	LOC6548801|XP_001974058.1|DERE	LOC110187449|XP_020812497.1|DSER
OG0010429	LOC6541719|XP_001970187.1|DERE	LOC110177039|XP_020799214.1|DSER
OG0010430	LOC6542070|XP_001968318.1|DERE	LOC110181146|XP_020804478.1|DSER
OG0010431	LOC6542623|XP_001968583.1|DERE	LOC110182619|XP_020806343.1|DSER
OG0010432	LOC6542868|XP_001968586.1|DERE	LOC110182605|XP_020806326.1|DSER
OG0010433	LOC6541076|XP_001968595.1|DERE	LOC110187581|XP_020812626.1|DSER
OG0010434	LOC6543400|XP_001968360.1|DERE	LOC110182292|XP_020805970.1|DSER
OG0010435	LOC6540823|XP_001968741.1|DERE	LOC110182336|XP_020806027.1|DSER
OG0010436	LOC6542899|XP_026834586.1|DERE	LOC110183186|XP_020807034.1|DSER
OG0010437	LOC6542132|XP_001970094.1|DERE	LOC110185641|XP_020810256.1|DSER
OG0010439	LOC6548361|XP_001973964.1|DERE	LOC110185107|XP_020809456.1|DSER
OG0010440	LOC6549568|XP_001974470.1|DERE	LOC110184921|XP_020809225.1|DSER
OG0010441	LOC26527028|XP_015012900.1|DERE	LOC110184867|XP_020809172.1|DSER
OG0010442	LOC6553797|XP_001980445.1|DERE	LOC110176606|XP_020798689.1|DSER
OG0010443	LOC6541105|XP_001968963.1|DERE	LOC110183140|XP_020806989.1|DSER
OG0010444	LOC6541553|XP_001968961.1|DERE	LOC110183137|XP_020806986.1|DSER
OG0010445	LOC6543234|XP_001968443.1|DERE	LOC110184884|XP_020809188.1|DSER
OG0010446	LOC26526288|XP_015015481.1|DERE	LOC110178209|XP_020800906.1|DSER
OG0010447	LOC6545806|XP_026833904.1|DERE	LOC110183672|XP_020807666.1|DSER
OG0010448	LOC6546132|XP_001972265.1|DERE	LOC110184784|XP_020809083.1|DSER
OG0010449	LOC6544714|XP_001971490.1|DERE	LOC110187560|XP_020812611.1|DSER
OG0010450	LOC6545125|XP_001971071.1|DERE	LOC110178655|XP_020801506.1|DSER
OG0010451	LOC6543568|XP_001971828.1|DERE	LOC110178627|XP_020801472.1|DSER
OG0010452	LOC6545587|XP_001972144.3|DERE	LOC110190720|XP_020817001.1|DSER
OG0010453	LOC6545617|XP_001972151.1|DERE	LOC110190604|XP_020816857.1|DSER
OG0010454	LOC6544020|XP_001973020.1|DERE	LOC110183592|XP_020807564.1|DSER
OG0010455	LOC6545819|XP_001972172.1|DERE	LOC110190686|XP_020816955.1|DSER
OG0010456	LOC6546323|XP_001972935.1|DERE	LOC110185209|XP_020809597.1|DSER
OG0010457	LOC6544210|XP_026832889.1|DERE	LOC110190096|XP_020816062.1|DSER
OG0010458	LOC6544211|XP_001971904.2|DERE	LOC110190095|XP_020816061.1|DSER
OG0010459	LOC6543699|XP_026833922.1|DERE	LOC110190382|XP_020816471.1|DSER
OG0010460	LOC6543702|XP_001971909.2|DERE	LOC110190088|XP_020816053.1|DSER
OG0010461	LOC6544269|XP_001971955.1|DERE	LOC110185145|XP_020809506.1|DSER
OG0010462	LOC6545136|XP_026832864.1|DERE	LOC110178782|XP_020801687.1|DSER
OG0010463	LOC6544744|XP_001973206.1|DERE	LOC110190740|XP_020817021.1|DSER
OG0010464	LOC6545108|XP_001973216.1|DERE	LOC110190743|XP_020817025.1|DSER
OG0010465	LOC6544965|XP_001973232.1|DERE	LOC110190455|XP_020816614.1|DSER
OG0010466	LOC6545314|XP_026833001.1|DERE	LOC110190444|XP_020816603.1|DSER
OG0010467	LOC6545315|XP_001973241.2|DERE	LOC110190452|XP_020816612.1|DSER
