Orthogroup	DERE.longest_only	DEUG.longest_only
OG0010753	LOC6554879|XP_001982217.1|DERE	LOC108115613|XP_017082634.1|DEUG
OG0010754	LOC6551942|XP_001980630.1|DERE	LOC108116460|XP_017083878.1|DEUG
OG0010755	LOC6555405|XP_001981655.1|DERE	LOC108113570|XP_017079651.1|DEUG
OG0010756	LOC6555430|XP_001981656.2|DERE	LOC108113561|XP_017079643.1|DEUG
OG0010757	LOC6554623|XP_001981345.1|DERE	LOC108115965|XP_017083090.1|DEUG
OG0010758	LOC6554600|XP_001981335.1|DERE	LOC108116060|XP_017083259.1|DEUG
OG0010759	LOC6554812|XP_001981112.1|DERE	LOC108104224|XP_017065659.1|DEUG
OG0010760	LOC6551875|XP_001980599.1|DERE	LOC108116376|XP_017083705.1|DEUG
OG0010761	LOC6553014|XP_001979105.1|DERE	LOC108116129|XP_017083343.1|DEUG
OG0010763	LOC6555394|XP_001982350.1|DERE	LOC108109451|XP_017073439.1|DEUG
OG0010764	LOC6555304|XP_001982325.1|DERE	LOC108115725|XP_017082788.1|DEUG
OG0010765	LOC6555357|XP_001981436.1|DERE	LOC108115917|XP_017083042.1|DEUG
OG0010766	LOC6552255|XP_001980736.3|DERE	LOC108110042|XP_017074394.1|DEUG
OG0010767	LOC6555030|XP_026838313.1|DERE	LOC108111273|XP_017076150.1|DEUG
OG0010768	LOC6555238|XP_001981645.2|DERE	LOC108113509|XP_017079590.1|DEUG
OG0010769	LOC6554144|XP_001981903.1|DERE	LOC108113812|XP_017080009.1|DEUG
OG0010770	LOC6554363|XP_001981253.1|DERE	LOC108111302|XP_017076185.1|DEUG
OG0010771	LOC6542156|XP_001970535.1|DERE	LOC108108962|XP_017072706.1|DEUG
OG0010772	LOC6552197|XP_001979739.3|DERE	LOC108106985|XP_017069851.1|DEUG
OG0010773	LOC6552217|XP_001979740.1|DERE	LOC108106841|XP_017069605.1|DEUG
OG0010774	LOC6552150|XP_001978823.1|DERE	LOC108114996|XP_017081721.1|DEUG
OG0010775	LOC113563743|XP_026831795.1|DERE	LOC108116842|XP_017084387.1|DEUG
OG0010776	LOC6548791|XP_001973979.1|DERE	LOC108114859|XP_017081493.1|DEUG
OG0010777	LOC6553983|XP_001980440.1|DERE	LOC108111744|XP_017076787.1|DEUG
OG0010778	LOC6553870|XP_001980469.3|DERE	LOC108111742|XP_017076785.1|DEUG
OG0010779	LOC6553835|XP_001980474.1|DERE	LOC108108905|XP_017072670.1|DEUG, LOC108111748|XP_017076791.1|DEUG
OG0010780	LOC6554794|XP_001982225.2|DERE	LOC108115729|XP_017082792.1|DEUG
OG0010781	LOC6552968|XP_001980969.1|DERE	LOC108109521|XP_017073566.1|DEUG
OG0010782	LOC6553909|XP_001979525.1|DERE	LOC108117088|XP_017084775.1|DEUG
OG0010783	LOC6553255|XP_001980122.1|DERE	LOC108116474|XP_017083894.1|DEUG
OG0010784	LOC6548164|XP_001975270.2|DERE	LOC108112749|XP_017078484.1|DEUG
OG0010785	LOC6546954|XP_001976023.2|DERE	LOC108106355|XP_017068824.1|DEUG
OG0010786	LOC6546701|XP_026836182.1|DERE	LOC108112373|XP_017077692.1|DEUG
OG0010787	LOC6546808|XP_001975918.1|DERE	LOC108106233|XP_017068647.1|DEUG
OG0010788	LOC26526246|XP_015012764.1|DERE	LOC108109106|XP_017072983.1|DEUG
OG0010789	LOC6547119|XP_001975473.1|DERE	LOC108112221|XP_017077527.1|DEUG
OG0010790	LOC6548995|XP_001975546.1|DERE	LOC108106529|XP_017069153.1|DEUG
OG0010791	LOC6555988|XP_001982853.1|DERE	LOC108111356|XP_017076281.1|DEUG
OG0010792	LOC6550255|XP_001977681.1|DERE	LOC108109939|XP_017074229.1|DEUG
OG0010793	LOC6549987|XP_026837295.1|DERE	LOC108102404|XP_017062849.1|DEUG
OG0010794	LOC6543947|XP_001971924.2|DERE	LOC108107735|XP_017070873.1|DEUG
OG0010795	LOC26526207|XP_015014240.1|DERE	LOC108108296|XP_017071790.1|DEUG
OG0010796	LOC6546400|XP_026833038.1|DERE	LOC108114292|XP_017080682.1|DEUG
OG0010797	LOC6544970|XP_001973237.1|DERE	LOC108114273|XP_017080658.1|DEUG
OG0010798	LOC6545085|XP_026833492.1|DERE	LOC108104736|XP_017066460.1|DEUG
OG0010799	LOC6545292|XP_001972631.1|DERE	LOC108113846|XP_017080046.1|DEUG
OG0010800	LOC113563889|XP_026832622.1|DERE	LOC108114162|XP_017080441.1|DEUG
OG0010801	LOC6541179|XP_001969643.1|DERE	LOC108110674|XP_017075283.1|DEUG
OG0010802	LOC6543407|XP_001968702.1|DERE	LOC108102668|XP_017063298.1|DEUG
OG0010803	LOC6542665|XP_026835062.1|DERE	LOC108111779|XP_017076841.1|DEUG
OG0010804	LOC6543065|XP_026835033.1|DERE	LOC108112432|XP_017077768.1|DEUG
OG0010806	LOC6541259|XP_001969879.1|DERE	LOC108111929|XP_017077065.1|DEUG
OG0010807	LOC6540688|XP_001968870.1|DERE	LOC108113418|XP_017079461.1|DEUG
OG0010808	LOC6550677|XP_001978035.3|DERE	LOC108110103|XP_017074487.1|DEUG
OG0010809	LOC26526934|XP_026838262.1|DERE	LOC108115926|XP_017083049.1|DEUG
OG0010809	LOC26526602|XP_015009393.1|DERE	LOC108116520|XP_017083947.1|DEUG
OG0010810	LOC6546992|XP_001976034.1|DERE	LOC108106545|XP_017069190.1|DEUG
OG0010820	LOC6544984|XP_001971552.1|DERE	LOC108108354|XP_017071883.1|DEUG
OG0010821	LOC6548906|XP_001974173.1|DERE	LOC108114766|XP_017081367.1|DEUG
OG0010823	LOC6549486|XP_026836963.1|DERE	LOC108106949|XP_017069707.1|DEUG
OG0010824	LOC6544407|XP_001972037.1|DERE	LOC108107521|XP_017070551.1|DEUG
OG0010825	LOC6549160|XP_001975720.3|DERE	LOC108106686|XP_017069406.1|DEUG
OG0010827	LOC6552498|XP_001980853.2|DERE	LOC108112868|XP_017078687.1|DEUG
OG0010828	LOC6549749|XP_001977352.1|DERE	LOC108103108|XP_017063964.1|DEUG
OG0010830	LOC6541694|XP_001969436.2|DERE	LOC108110796|XP_017075510.1|DEUG
OG0010832	LOC6548504|XP_001976653.1|DERE	LOC108107382|XP_017070383.1|DEUG
OG0010833	LOC6547918|XP_026836253.1|DERE	LOC108109200|XP_017073125.1|DEUG
OG0010834	LOC6550001|XP_001977467.2|DERE	LOC108103971|XP_017065237.1|DEUG
OG0010835	LOC6550404|XP_026837699.1|DERE	LOC108105001|XP_017066866.1|DEUG
OG0010837	LOC6546296|XP_026832916.1|DERE	LOC108113895|XP_017080089.1|DEUG
OG0010838	LOC113563966|XP_026833871.1|DERE	LOC108108510|XP_017072067.1|DEUG
OG0010839	LOC6545752|XP_001973450.1|DERE	LOC108114358|XP_017080794.1|DEUG
OG0010840	LOC6545891|XP_026832509.1|DERE	LOC108114487|XP_017080995.1|DEUG
OG0010842	LOC26526925|XP_015015575.2|DERE	LOC108113145|XP_017079145.1|DEUG
OG0010844	LOC6555179|XP_001982277.1|DERE	LOC108115676|XP_017082730.1|DEUG
OG0010845	LOC6551278|XP_001976897.1|DERE	LOC108110286|XP_017074770.1|DEUG
OG0010846	LOC26526806|XP_015009408.1|DERE	LOC108113635|XP_017079794.1|DEUG
OG0010847	LOC6551500|XP_015010881.1|DERE	LOC108117602|XP_017085610.1|DEUG
OG0010848	LOC6550732|XP_001978155.1|DERE	LOC108104361|XP_017065860.1|DEUG
OG0010849	LOC6550987|XP_001976863.1|DERE	LOC108103535|XP_017064553.1|DEUG
OG0010850	LOC6551145|XP_026838090.1|DERE	LOC108103819|XP_017064995.1|DEUG
OG0010851	LOC6549738|XP_026837797.1|DERE, LOC113564581|XP_026838423.1|DERE	LOC108109641|XP_017073707.1|DEUG
OG0010852	LOC6547943|XP_001976461.2|DERE	LOC108107339|XP_017070319.1|DEUG
OG0010853	LOC6555592|XP_026837674.1|DERE	LOC108103628|XP_017064664.1|DEUG
OG0010854	LOC6550232|XP_026837560.1|DERE	LOC108102972|XP_017063771.1|DEUG
OG0010855	LOC6550320|XP_001976768.1|DERE	LOC108118149|XP_017086195.1|DEUG
OG0010856	LOC6551574|XP_001977295.1|DERE	LOC108103123|XP_017063978.1|DEUG
OG0010857	LOC6555686|XP_001982546.1|DERE	LOC108104368|XP_017065869.1|DEUG
OG0010858	LOC6550147|XP_001977544.1|DERE	LOC108105325|XP_017067308.1|DEUG
OG0010859	LOC6540863|XP_001969554.1|DERE	LOC108105833|XP_017068069.1|DEUG
OG0010860	LOC6548967|XP_001974199.1|DERE	LOC108114787|XP_017081388.1|DEUG
OG0010862	LOC6541197|XP_001968425.1|DERE	LOC108110601|XP_017075187.1|DEUG
OG0010863	LOC6542144|XP_001969366.1|DERE	LOC108110948|XP_017075731.1|DEUG
OG0010864	LOC26526390|XP_026836336.1|DERE	LOC108118455|XP_017086661.1|DEUG
OG0010865	LOC6542705|XP_026834805.1|DERE	LOC108105139|XP_017067061.1|DEUG
OG0010866	LOC6545724|XP_015013561.1|DERE	LOC108102847|XP_017063530.1|DEUG
OG0010867	LOC26526638|XP_015014321.1|DERE	LOC108107878|XP_017071149.1|DEUG
OG0010868	LOC6543734|XP_001971941.1|DERE	LOC108107850|XP_017071101.1|DEUG
OG0010869	LOC26526355|XP_015014264.2|DERE	LOC108109764|XP_017073927.1|DEUG
OG0010870	LOC26526118|XP_015014223.1|DERE	LOC108113598|XP_017079744.1|DEUG
OG0010871	LOC26526508|XP_015014291.1|DERE	LOC108113661|XP_017079827.1|DEUG
OG0010872	LOC26527056|XP_026832821.1|DERE	LOC108114611|XP_017081161.1|DEUG
OG0010873	LOC6544086|XP_001972991.1|DERE	LOC108114677|XP_017081252.1|DEUG
OG0010874	LOC113563969|XP_026833876.1|DERE, LOC26526688|XP_026833877.1|DERE	LOC108105914|XP_017068184.1|DEUG
OG0010875	LOC6544300|XP_001971442.1|DERE	LOC108102733|XP_017063369.1|DEUG
OG0010876	LOC6544149|XP_001973004.1|DERE	LOC108114191|XP_017080491.1|DEUG
OG0010877	LOC6546217|XP_001972912.1|DERE	LOC108108436|XP_017071979.1|DEUG
OG0010878	LOC6545739|XP_001972746.1|DERE	LOC108105944|XP_017068228.1|DEUG
OG0010879	LOC26526774|XP_015014343.2|DERE	LOC108105920|XP_017068189.1|DEUG
OG0010880	LOC6546246|XP_001972853.2|DERE	LOC108108413|XP_017071955.1|DEUG
OG0010881	LOC6546632|XP_001975848.2|DERE	LOC108112218|XP_017077523.1|DEUG
OG0010882	LOC6548844|XP_001975358.1|DERE	LOC108112371|XP_017077690.1|DEUG
OG0010883	LOC6546003|XP_001972815.1|DERE	LOC108108465|XP_017072009.1|DEUG
OG0010884	LOC26526517|XP_015014293.1|DERE	LOC108108654|XP_017072246.1|DEUG
OG0010885	LOC6544958|XP_001972638.1|DERE	LOC108113837|XP_017080036.1|DEUG
OG0010887	LOC6545140|XP_001972771.2|DERE	LOC108104251|XP_017065689.1|DEUG
OG0010888	LOC6547276|XP_001976099.1|DERE	LOC108106437|XP_017068958.1|DEUG
OG0010889	LOC6546900|XP_026836691.1|DERE	LOC108106309|XP_017068769.1|DEUG
OG0010890	LOC6541068|XP_001970370.2|DERE	LOC108104603|XP_017066262.1|DEUG
OG0010891	LOC6543934|XP_001973024.1|DERE	LOC108114239|XP_017080604.1|DEUG
OG0010892	LOC6548351|XP_001975315.1|DERE	LOC108112719|XP_017078443.1|DEUG
OG0010893	LOC6542212|XP_001970480.1|DERE	LOC108113455|XP_017079525.1|DEUG
OG0010894	LOC26526300|XP_015012777.1|DERE	LOC108111957|XP_017077139.1|DEUG
OG0010895	LOC6548325|XP_001975160.1|DERE	LOC108111958|XP_017077141.1|DEUG
OG0010897	LOC6552974|XP_001980115.2|DERE	LOC108116419|XP_017083795.1|DEUG
OG0010898	LOC6552375|XP_001978886.1|DERE	LOC108114924|XP_017081600.1|DEUG
OG0010899	LOC6551789|XP_001979614.3|DERE	LOC108117237|XP_017085061.1|DEUG
OG0010900	LOC6553499|XP_001980226.1|DERE	LOC108116993|XP_017084647.1|DEUG
OG0010901	LOC6553632|XP_026839570.1|DERE	LOC108116801|XP_017084338.1|DEUG
OG0010902	LOC6554622|XP_001981344.1|DERE	LOC108115902|XP_017083027.1|DEUG
OG0010903	LOC6554936|XP_001981117.1|DERE	LOC108104221|XP_017065653.1|DEUG
OG0010904	LOC6551879|XP_026835006.1|DERE	LOC108116266|XP_017083545.1|DEUG
OG0010905	LOC6554610|XP_001981562.1|DERE	LOC108115859|XP_017082974.1|DEUG
OG0010907	LOC6553211|XP_001979213.1|DERE	LOC108115104|XP_017081840.1|DEUG
OG0010908	LOC6554058|XP_026831970.1|DERE, LOC113563759|XP_026831972.1|DERE	LOC108116299|XP_017083577.1|DEUG
OG0010909	LOC26526890|XP_015010535.1|DERE	LOC108115058|XP_017081793.1|DEUG
OG0010910	LOC6555358|XP_001981437.1|DERE	LOC108115966|XP_017083091.1|DEUG
OG0010911	LOC6552100|XP_001978870.1|DERE	LOC108114944|XP_017081617.1|DEUG
OG0010912	LOC6553163|XP_001980023.3|DERE	LOC108105639|XP_017067816.1|DEUG
OG0010913	LOC6554909|XP_015009240.2|DERE	LOC108115741|XP_017082801.1|DEUG
OG0010914	LOC6549318|XP_001974489.3|DERE	LOC108112444|XP_017077780.1|DEUG
OG0010915	LOC6548000|XP_001975279.2|DERE	LOC108112618|XP_017078199.1|DEUG
OG0010916	LOC6548035|XP_001975248.1|DERE	LOC108112214|XP_017077520.1|DEUG
OG0010917	LOC26526057|XP_026835649.1|DERE	LOC108106409|XP_017068917.1|DEUG
OG0010918	LOC6548940|XP_001974218.2|DERE	LOC108114799|XP_017081399.1|DEUG
OG0010919	LOC6542626|XP_026835135.1|DERE	LOC108111367|XP_017076292.1|DEUG
OG0010920	LOC6549376|XP_001974296.1|DERE	LOC108106888|XP_017069625.1|DEUG
OG0010921	LOC26527025|XP_015012899.1|DERE	LOC108106853|XP_017069585.1|DEUG
OG0010922	LOC6542833|XP_001968267.1|DERE	LOC108102529|XP_017063055.1|DEUG
OG0010923	LOC6551664|XP_026838478.1|DERE	LOC108105046|XP_017066940.1|DEUG
OG0010924	LOC113564133|XP_026835217.1|DERE	LOC108111057|XP_017075874.1|DEUG
OG0010925	LOC6544393|XP_026832945.1|DERE	LOC108109775|XP_017073938.1|DEUG
OG0010926	LOC6545703|XP_001972716.1|DERE	LOC108105980|XP_017068297.1|DEUG
OG0010927	LOC6543935|XP_026833285.1|DERE	LOC108114241|XP_017080606.1|DEUG
OG0010928	LOC6545113|XP_001972082.3|DERE	LOC108108165|XP_017071593.1|DEUG
OG0010929	LOC6541311|XP_001969663.1|DERE	LOC108111196|XP_017076080.1|DEUG
OG0010930	LOC6542227|XP_001969651.1|DERE	LOC108110720|XP_017075381.1|DEUG
OG0010931	LOC26526616|XP_015015538.1|DERE	LOC108110675|XP_017075284.1|DEUG
OG0010932	LOC6541817|XP_001969405.1|DERE	LOC108110460|XP_017075017.1|DEUG
OG0010933	LOC6543290|XP_001969874.1|DERE	LOC108111614|XP_017076634.1|DEUG
OG0010934	LOC6540787|XP_001968839.1|DERE	LOC108102466|XP_017062964.1|DEUG
OG0010935	LOC6541907|XP_001969669.3|DERE	LOC108110961|XP_017075750.1|DEUG
OG0010936	LOC6550605|XP_001978027.1|DERE	LOC108115207|XP_017082031.1|DEUG
OG0010956	LOC26526283|XP_015012774.1|DERE	LOC108111933|XP_017077078.1|DEUG
OG0010957	LOC6552918|XP_001980991.2|DERE	LOC108109444|XP_017073432.1|DEUG
OG0010958	LOC6553576|XP_015010408.1|DERE	LOC108115063|XP_017081800.1|DEUG
OG0010959	LOC6552156|XP_001980708.2|DERE	LOC108108368|XP_017071904.1|DEUG
OG0010960	LOC113564079|XP_026834593.1|DERE	LOC108110456|XP_017075012.1|DEUG
OG0010963	LOC6543377|XP_001968950.1|DERE	LOC108105194|XP_017067134.1|DEUG
OG0010965	LOC6547539|XP_001976305.2|DERE	LOC108113121|XP_017079111.1|DEUG
OG0010966	LOC6546005|XP_001972817.1|DERE	LOC108108443|XP_017071986.1|DEUG
OG0010967	LOC6550323|XP_001976771.1|DERE	LOC108118159|XP_017086207.1|DEUG
OG0010968	LOC6546522|XP_026832709.1|DERE	LOC108107693|XP_017070787.1|DEUG
OG0010969	LOC6554373|XP_001982356.2|DERE	LOC108109570|XP_017073635.1|DEUG
OG0010971	LOC6552411|XP_026831510.1|DERE	LOC108117277|XP_017085118.1|DEUG
OG0010972	LOC6553957|XP_001979552.1|DERE	LOC108117056|XP_017084718.1|DEUG
OG0010975	LOC26526293|XP_015010468.2|DERE	LOC108111602|XP_017076615.1|DEUG
OG0010977	LOC6551946|XP_001980634.1|DERE	LOC108116288|XP_017083565.1|DEUG
OG0010978	LOC6550187|XP_026838105.1|DERE	LOC108103786|XP_017064905.1|DEUG
OG0010980	LOC6550724|XP_026837881.1|DERE	LOC108110025|XP_017074357.1|DEUG
OG0010981	LOC6555700|XP_001982477.1|DERE	LOC108118501|XP_017086728.1|DEUG
OG0010982	LOC6550519|XP_001977909.1|DERE	LOC108103436|XP_017064394.1|DEUG
OG0010983	LOC6550113|XP_026837665.1|DERE	LOC108109922|XP_017074212.1|DEUG
OG0010984	LOC6556101|XP_001982959.1|DERE	LOC108105440|XP_017067514.1|DEUG
OG0010985	LOC6552834|XP_001978979.2|DERE	LOC108115316|XP_017082210.1|DEUG
OG0010986	LOC6550152|XP_026837904.1|DERE	LOC108105333|XP_017067315.1|DEUG
OG0010987	LOC6550986|XP_001976919.2|DERE	LOC108110327|XP_017074841.1|DEUG
OG0010988	LOC6551446|XP_001978544.2|DERE	LOC108104958|XP_017066813.1|DEUG
OG0010989	LOC6552348|XP_001979769.2|DERE	LOC108111601|XP_017076614.1|DEUG
OG0010991	LOC6543447|XP_001969512.1|DERE	LOC108113437|XP_017079493.1|DEUG
OG0010992	LOC6543426|XP_001969401.2|DERE	LOC108110761|XP_017075462.1|DEUG
OG0010993	LOC6541404|XP_026835173.1|DERE	LOC108112167|XP_017077434.1|DEUG
OG0010994	LOC6548359|XP_001973962.1|DERE	LOC108114803|XP_017081406.1|DEUG
OG0010995	LOC6544396|XP_001971697.1|DERE	LOC108109895|XP_017074190.1|DEUG
OG0010996	LOC6546367|XP_001971328.1|DERE	LOC108107674|XP_017070751.1|DEUG
OG0010997	LOC26526320|XP_026833400.1|DERE	LOC108108229|XP_017071684.1|DEUG
OG0010998	LOC26526778|XP_026832341.1|DERE	LOC108107989|XP_017071327.1|DEUG
OG0010999	LOC6544741|XP_001973203.1|DERE	LOC108113903|XP_017080099.1|DEUG
OG0011000	LOC26526756|XP_015014339.1|DERE	LOC108102792|XP_017063450.1|DEUG
OG0011001	LOC6545713|XP_001973413.2|DERE	LOC108107543|XP_017070573.1|DEUG
OG0011002	LOC6544561|XP_001973095.2|DERE	LOC108118257|XP_017086337.1|DEUG
OG0011003	LOC6544555|XP_001973089.1|DERE	LOC108118259|XP_017086339.1|DEUG
OG0011004	LOC26526045|XP_015012726.1|DERE	LOC108109027|XP_017072791.1|DEUG
OG0011005	LOC6549553|XP_001975641.1|DERE	LOC108106302|XP_017068762.1|DEUG
OG0011006	LOC6548342|XP_001975513.1|DERE	LOC108112517|XP_017077899.1|DEUG
OG0011007	LOC113564087|XP_026834667.1|DERE	LOC108110344|XP_017074863.1|DEUG
OG0011008	LOC26526351|XP_026831822.1|DERE	LOC108111588|XP_017076597.1|DEUG, LOC108111586|XP_017076596.1|DEUG
OG0011009	LOC26526765|XP_015010523.1|DERE	LOC108109689|XP_017073790.1|DEUG
OG0011010	LOC26526811|XP_015010528.1|DERE	LOC108111522|XP_017076532.1|DEUG
OG0011011	LOC6552322|XP_001979763.2|DERE	LOC108113108|XP_017079082.1|DEUG, LOC108111582|XP_017076591.1|DEUG
OG0011012	LOC26526285|XP_015010465.1|DERE	LOC108117085|XP_017084746.1|DEUG
OG0011013	LOC6552487|XP_001979836.1|DERE	LOC108111502|XP_017076503.1|DEUG
OG0011014	LOC6551969|XP_001980654.1|DERE	LOC108116302|XP_017083580.1|DEUG
OG0011016	LOC6545377|XP_001972626.1|DERE	LOC108113851|XP_017080050.1|DEUG
OG0011017	LOC6552215|XP_001980734.1|DERE	LOC108108364|XP_017071899.1|DEUG
OG0011018	LOC6553549|XP_001980250.2|DERE	LOC108116831|XP_017084371.1|DEUG
OG0011019	LOC6553546|XP_001980247.1|DERE	LOC108116840|XP_017084385.1|DEUG
OG0011020	LOC6553200|XP_001979161.1|DERE	LOC108116197|XP_017083426.1|DEUG
OG0011021	LOC6552846|XP_001980954.1|DERE	LOC108109434|XP_017073423.1|DEUG
OG0011022	LOC6553865|XP_001979608.1|DERE	LOC108117241|XP_017085068.1|DEUG
OG0011023	LOC113563707|XP_026831499.1|DERE	LOC108109582|XP_017073647.1|DEUG
OG0011024	LOC6552899|XP_001980982.2|DERE	LOC108109407|XP_017073393.1|DEUG
OG0011025	LOC6553390|XP_001980207.3|DERE	LOC108116838|XP_017084380.1|DEUG
OG0011026	LOC6555242|XP_015009089.2|DERE	LOC108111271|XP_017076148.1|DEUG
OG0011027	LOC26526734|XP_015009405.1|DERE	LOC108115828|XP_017082908.1|DEUG
OG0011028	LOC6548657|XP_001975379.1|DERE	LOC108112992|XP_017078892.1|DEUG
OG0011029	LOC6549393|XP_001975611.2|DERE	LOC108106257|XP_017068710.1|DEUG
OG0011030	LOC26526878|XP_015012870.1|DERE	LOC108112293|XP_017077606.1|DEUG
OG0011031	LOC6548247|XP_001975196.1|DERE	LOC108112970|XP_017078860.1|DEUG
OG0011032	LOC6548372|XP_001976647.1|DERE	LOC108107204|XP_017070109.1|DEUG
OG0011033	LOC6548057|XP_001976518.1|DERE	LOC108107316|XP_017070278.1|DEUG
OG0011034	LOC6546810|XP_001975920.2|DERE	LOC108106353|XP_017068822.1|DEUG
OG0011035	LOC6540833|XP_015014491.1|DERE	LOC108106866|XP_017069599.1|DEUG
OG0011036	LOC6549237|XP_026836614.1|DERE	LOC108107175|XP_017070081.1|DEUG
OG0011037	LOC6542260|XP_001968282.1|DERE	LOC108110821|XP_017075549.1|DEUG
OG0011038	LOC26526387|XP_015015498.1|DERE	LOC108111406|XP_017076349.1|DEUG
OG0011039	LOC6542574|XP_001969852.1|DERE	LOC108111997|XP_017077222.1|DEUG
OG0011040	LOC6541985|XP_001969840.1|DERE	LOC108111494|XP_017076493.1|DEUG
OG0011041	LOC6549196|XP_001974415.1|DERE	LOC108103511|XP_017064511.1|DEUG
OG0011042	LOC6542369|XP_015015088.1|DERE	LOC108105768|XP_017067977.1|DEUG
OG0011043	LOC26526965|XP_015015583.1|DERE	LOC108105168|XP_017067097.1|DEUG
OG0011044	LOC26526352|XP_026833107.1|DERE	LOC108107718|XP_017070827.1|DEUG
OG0011045	LOC6550321|XP_001976769.1|DERE	LOC108118143|XP_017086191.1|DEUG
OG0011046	LOC6545158|XP_001971020.2|DERE	LOC108104728|XP_017066450.1|DEUG
OG0011047	LOC6550631|XP_001978143.2|DERE	LOC108104342|XP_017065824.1|DEUG
OG0011048	LOC6550400|XP_001977847.1|DERE	LOC108105015|XP_017066903.1|DEUG
OG0011049	LOC6550464|XP_026838095.1|DERE	LOC108105041|XP_017066931.1|DEUG
OG0011050	LOC6555566|XP_001982591.1|DERE	LOC108104416|XP_017065960.1|DEUG
OG0011051	LOC6543876|XP_001971511.1|DERE	LOC108107867|XP_017071134.1|DEUG
OG0011052	LOC6544584|XP_001972383.1|DERE	LOC108114723|XP_017081319.1|DEUG
OG0011053	LOC6544021|XP_001973021.1|DERE	LOC108113897|XP_017080092.1|DEUG
OG0011054	LOC6544951|XP_001971545.2|DERE	LOC108113924|XP_017080120.1|DEUG
OG0011055	LOC6544137|XP_001973731.1|DERE	LOC108108707|XP_017072305.1|DEUG
OG0011056	LOC6547463|XP_026836244.1|DERE	LOC108117905|XP_017085975.1|DEUG
OG0011057	LOC6548382|XP_001975141.1|DERE	LOC108112162|XP_017077400.1|DEUG
OG0011058	LOC6542579|XP_001969241.1|DERE	LOC108110578|XP_017075164.1|DEUG
OG0011061	LOC6554320|XP_001981479.1|DERE	LOC108116082|XP_017083289.1|DEUG
OG0011062	LOC6544172|XP_001973771.1|DERE	LOC108116744|XP_017084252.1|DEUG
OG0011063	LOC26526004|XP_015015427.2|DERE	LOC108105834|XP_017068070.1|DEUG
OG0011067	LOC6543833|XP_001971405.3|DERE	LOC108109834|XP_017074068.1|DEUG
OG0011077	LOC26526991|XP_015012891.1|DERE	LOC108107416|XP_017070434.1|DEUG
OG0011078	LOC6544019|XP_026832682.1|DERE	LOC108114073|XP_017080317.1|DEUG
OG0011079	LOC26526260|XP_015010462.2|DERE	LOC108116871|XP_017084440.1|DEUG
OG0011080	LOC6553735|XP_001980321.2|DERE	LOC108116901|XP_017084502.1|DEUG
OG0011082	LOC113564322|XP_026836723.1|DERE	LOC108106781|XP_017069512.1|DEUG
OG0011085	LOC6541350|XP_015015404.1|DERE	LOC108104855|XP_017066662.1|DEUG
OG0011086	LOC6551348|XP_026838817.1|DERE	LOC108109991|XP_017074314.1|DEUG
OG0011090	LOC6546990|XP_001976032.2|DERE	LOC108106208|XP_017068622.1|DEUG
OG0011091	LOC6550287|XP_001977636.1|DERE	LOC108109964|XP_017074269.1|DEUG
OG0011092	LOC113564485|XP_026837423.1|DERE	LOC108104423|XP_017065967.1|DEUG
OG0011093	LOC6551092|XP_001977106.1|DERE	LOC108117537|XP_017085531.1|DEUG
OG0011094	LOC6551350|XP_001977084.1|DERE	LOC108109990|XP_017074313.1|DEUG
OG0011096	LOC6546306|XP_026833133.1|DERE	LOC108108442|XP_017071985.1|DEUG
OG0011098	LOC26526340|XP_015014260.1|DERE	LOC108108023|XP_017071376.1|DEUG
OG0011102	LOC6545714|XP_001973414.1|DERE	LOC108107660|XP_017070736.1|DEUG
OG0011104	LOC6552361|XP_001979825.3|DERE	LOC108117296|XP_017085140.1|DEUG
OG0011106	LOC6548034|XP_001975247.1|DERE	LOC108112216|XP_017077521.1|DEUG
OG0011107	LOC6550761|XP_001976798.3|DERE	LOC108104308|XP_017065776.1|DEUG
OG0011108	LOC6553293|XP_026831911.1|DERE	LOC108115081|XP_017081818.1|DEUG
OG0011109	LOC6552665|XP_001979173.3|DERE	LOC108116220|XP_017083498.1|DEUG
OG0011110	LOC6552385|XP_001978903.1|DERE	LOC108115286|XP_017082153.1|DEUG
OG0011111	LOC6553253|XP_015009709.1|DERE	LOC108116476|XP_017083895.1|DEUG
OG0011112	LOC26526183|XP_015009369.1|DERE	LOC108111439|XP_017076396.1|DEUG
OG0011113	LOC6554939|XP_001981120.1|DERE	LOC108104216|XP_017065648.1|DEUG
OG0011114	LOC26526186|XP_015010452.1|DERE	LOC108110195|XP_017074645.1|DEUG
OG0011115	LOC6555261|XP_001982302.1|DERE	LOC108115602|XP_017082617.1|DEUG
OG0011116	LOC6555356|XP_001981435.1|DERE	LOC108115915|XP_017083040.1|DEUG
OG0011117	LOC6553659|XP_001980308.1|DERE	LOC108116841|XP_017084386.1|DEUG
OG0011118	LOC6553547|XP_001980248.1|DERE	LOC108116816|XP_017084354.1|DEUG
OG0011119	LOC6553827|XP_001979492.1|DERE	LOC108117184|XP_017084965.1|DEUG
OG0011120	LOC6553009|XP_001979150.1|DERE	LOC108116184|XP_017083413.1|DEUG, LOC108116183|XP_017083412.1|DEUG
OG0011121	LOC6553796|XP_001980444.1|DERE	LOC108111746|XP_017076789.1|DEUG
OG0011122	LOC6552817|XP_001979968.1|DERE	LOC108109255|XP_017073230.1|DEUG, LOC108109176|XP_017073094.1|DEUG
