Orthogroup	DERE.longest_only	DSUP.longest_only
OG0008054	LOC6555673|XP_026838910.1|DERE	LOC119556709|XP_037725033.1|DSUP
OG0008055	LOC6551427|XP_001977134.2|DERE	LOC119557299|XP_037725936.1|DSUP
OG0008056	LOC6555631|XP_026838888.1|DERE	LOC119557240|XP_037725852.1|DSUP
OG0008057	LOC6552736|XP_001978955.2|DERE	LOC119560492|XP_037729886.1|DSUP
OG0008058	LOC6552529|XP_001979921.1|DERE	LOC119549307|XP_037713196.1|DSUP
OG0008059	LOC6552688|XP_001978951.1|DERE	LOC119560702|XP_037730218.1|DSUP
OG0008060	LOC6551825|XP_001980586.1|DERE	LOC119550393|XP_037714975.1|DSUP
OG0008061	LOC6551634|XP_001978582.1|DERE	LOC119557169|XP_037725703.1|DSUP
OG0008062	LOC6550801|XP_001978092.1|DERE	LOC119557376|XP_037726048.1|DSUP
OG0008063	LOC6553702|XP_001980408.1|DERE	LOC119560851|XP_037730438.1|DSUP
OG0008064	LOC6550510|XP_026837658.1|DERE	LOC119557363|XP_037726032.1|DSUP
OG0008065	LOC6551539|XP_001978451.1|DERE	LOC119557974|XP_037726969.1|DSUP
OG0008066	LOC6549835|XP_026838384.1|DERE	LOC119558093|XP_037727232.1|DSUP
OG0008067	LOC6551354|XP_026838753.1|DERE	LOC119558354|XP_037727782.1|DSUP
OG0008068	LOC6551351|XP_001977054.1|DERE	LOC119557531|XP_037726232.1|DSUP
OG0008069	LOC6553100|XP_001980055.1|DERE	LOC119563219|XP_037732445.1|DSUP
OG0008070	LOC6553751|XP_015009654.1|DERE	LOC119560114|XP_037729394.1|DSUP
OG0008071	LOC6551714|XP_001978521.2|DERE	LOC119556936|XP_037725356.1|DSUP
OG0008072	LOC6550387|XP_001977769.1|DERE	LOC119557329|XP_037725978.1|DSUP
OG0008073	LOC6549704|XP_001977446.1|DERE	LOC119557902|XP_037726836.1|DSUP
OG0008074	LOC6549700|XP_001977442.1|DERE	LOC119557932|XP_037726870.1|DSUP
OG0008075	LOC6547984|XP_026836575.1|DERE	LOC119551351|XP_037716599.1|DSUP
OG0008076	LOC6555501|XP_001982626.2|DERE	LOC119557778|XP_037726606.1|DSUP
OG0008077	LOC6551919|XP_001978854.1|DERE	LOC119560560|XP_037730006.1|DSUP
OG0008078	LOC6551335|XP_026837864.1|DERE	LOC119557076|XP_037725557.1|DSUP
OG0008079	LOC6550804|XP_001978095.1|DERE	LOC119557943|XP_037726890.1|DSUP
OG0008080	LOC6555504|XP_001982629.1|DERE	LOC119557893|XP_037726825.1|DSUP
OG0008081	LOC6555626|XP_001982604.2|DERE	LOC119558413|XP_037727874.1|DSUP
OG0008082	LOC6554647|XP_026835314.1|DERE	LOC119556429|XP_037724583.1|DSUP
OG0008083	LOC6552549|XP_001978959.2|DERE	LOC119560598|XP_037730051.1|DSUP
OG0008084	LOC6556112|XP_001982971.1|DERE	LOC119560034|XP_037729262.1|DSUP
OG0008085	LOC6554205|XP_026839761.1|DERE	LOC119563273|XP_037732523.1|DSUP
OG0008086	LOC6552547|XP_026831758.1|DERE	LOC119560558|XP_037729996.1|DSUP
OG0008087	LOC6550822|XP_026837866.1|DERE	LOC119556715|XP_037725041.1|DSUP
OG0008088	LOC6550589|XP_001976747.1|DERE	LOC119557874|XP_037726803.1|DSUP
OG0008089	LOC6545582|XP_001971116.1|DERE	LOC119554684|XP_037721614.1|DSUP
OG0008090	LOC6555791|XP_001982461.1|DERE	LOC119556276|XP_037724253.1|DSUP
OG0008091	LOC6554998|XP_026839601.1|DERE	LOC119558715|XP_037727985.1|DSUP
OG0008092	LOC6553948|XP_026831850.1|DERE	LOC119559820|XP_037728840.1|DSUP
OG0008093	LOC6550057|XP_026837450.1|DERE	LOC119558310|XP_037727640.1|DSUP
OG0008094	LOC6542660|XP_001969790.1|DERE	LOC119547539|XP_037710364.1|DSUP
OG0008095	LOC6553821|XP_001980516.2|DERE	LOC119556058|XP_037723797.1|DSUP
OG0008096	LOC6555804|XP_001982413.1|DERE	LOC119556336|XP_037724354.1|DSUP
OG0008097	LOC6549716|XP_001977407.1|DERE	LOC119558253|XP_037727508.1|DSUP
OG0008098	LOC6545922|XP_001972735.2|DERE	LOC119553654|XP_037720068.1|DSUP
OG0008099	LOC6544546|XP_001973468.1|DERE	LOC119553315|XP_037719569.1|DSUP
OG0008100	LOC6554675|XP_026832105.1|DERE	LOC119547101|XP_037709735.1|DSUP
OG0008101	LOC6550579|XP_001978180.2|DERE	LOC119558280|XP_037727583.1|DSUP
OG0008102	LOC26526208|XP_026832865.1|DERE	LOC119562950|XP_037732051.1|DSUP
OG0008103	LOC6550302|XP_001977756.1|DERE	LOC119558298|XP_037727618.1|DSUP
OG0008104	LOC6544530|XP_001973100.1|DERE	LOC119554960|XP_037722015.1|DSUP
OG0008105	LOC6552868|XP_026839823.1|DERE	LOC119560919|XP_037730551.1|DSUP
OG0008106	LOC6544257|XP_001973772.1|DERE	LOC119552850|XP_037718652.1|DSUP
OG0008107	LOC6553823|XP_026831578.1|DERE	LOC119563328|XP_037732599.1|DSUP
OG0008108	LOC6555670|XP_001982375.1|DERE	LOC119556708|XP_037725032.1|DSUP
OG0008109	LOC6550922|XP_001976889.1|DERE	LOC119556863|XP_037725263.1|DSUP
OG0008110	LOC6551492|XP_001977187.1|DERE	LOC119556406|XP_037724519.1|DSUP
OG0008111	LOC6555509|XP_001982397.1|DERE	LOC119557087|XP_037725569.1|DSUP
OG0008112	LOC6555556|XP_001982581.3|DERE	LOC119556968|XP_037725406.1|DSUP
OG0008113	LOC6551240|XP_001978332.1|DERE	LOC119557716|XP_037726526.1|DSUP
OG0008114	LOC6551239|XP_001978331.1|DERE	LOC119557715|XP_037726525.1|DSUP
OG0008115	LOC6550526|XP_026838284.1|DERE	LOC119558285|XP_037727589.1|DSUP
OG0008116	LOC6550523|XP_026837333.1|DERE	LOC119558307|XP_037727637.1|DSUP
OG0008117	LOC6550457|XP_026837400.1|DERE	LOC119556032|XP_037723741.1|DSUP
OG0008118	LOC6555781|XP_001982399.1|DERE	LOC119557093|XP_037725583.1|DSUP
OG0008119	LOC6550497|XP_001977812.1|DERE	LOC119558279|XP_037727582.1|DSUP
OG0008120	LOC6551522|XP_001977165.3|DERE	LOC119556494|XP_037724681.1|DSUP
OG0008121	LOC6546800|XP_001975894.2|DERE	LOC119551704|XP_037717105.1|DSUP
OG0008122	LOC6551487|XP_026837954.1|DERE	LOC119557953|XP_037726916.1|DSUP
OG0008123	LOC6551286|XP_001978430.1|DERE	LOC119557198|XP_037725779.1|DSUP
OG0008124	LOC6555756|XP_026838096.1|DERE	LOC119555970|XP_037723623.1|DSUP
OG0008125	LOC6550916|XP_001976883.1|DERE	LOC119558405|XP_037727865.1|DSUP
OG0008126	LOC6551250|XP_001978438.1|DERE	LOC119555936|XP_037723568.1|DSUP
OG0008127	LOC6551596|XP_026838029.1|DERE	LOC119558196|XP_037727410.1|DSUP
OG0008128	LOC6550749|XP_001978046.1|DERE	LOC119556937|XP_037725357.1|DSUP
OG0008129	LOC6551248|XP_001978436.1|DERE	LOC119556331|XP_037724350.1|DSUP
OG0008130	LOC6550373|XP_001977854.1|DERE	LOC119557287|XP_037725905.1|DSUP
OG0008131	LOC6555549|XP_026838903.1|DERE	LOC119557674|XP_037726470.1|DSUP
OG0008132	LOC6554830|XP_001982003.1|DERE	LOC119553076|XP_037719137.1|DSUP
OG0008133	LOC6551038|XP_001978305.1|DERE	LOC119556645|XP_037724905.1|DSUP
OG0008134	LOC6551251|XP_001978439.1|DERE	LOC119555934|XP_037723562.1|DSUP
OG0008135	LOC6552680|XP_001980919.1|DERE	LOC119550771|XP_037715632.1|DSUP
OG0008136	LOC6543437|XP_001968713.2|DERE	LOC119546441|XP_037708644.1|DSUP
OG0008137	LOC6551277|XP_001976896.3|DERE	LOC119557121|XP_037725632.1|DSUP
OG0008138	LOC26526986|XP_015014376.1|DERE	LOC119552955|XP_037718866.1|DSUP
OG0008139	LOC6549483|XP_001975767.1|DERE	LOC119551297|XP_037716504.1|DSUP
OG0008140	LOC6550915|XP_026838031.1|DERE	LOC119558406|XP_037727866.1|DSUP
OG0008141	LOC6551696|XP_001977157.1|DERE	LOC119556341|XP_037724368.1|DSUP
OG0008142	LOC6550433|XP_001977793.2|DERE	LOC119556110|XP_037723909.1|DSUP
OG0008143	LOC6550601|XP_001978023.1|DERE	LOC119557729|XP_037726540.1|DSUP
OG0008144	LOC6546649|XP_001975858.1|DERE	LOC119551294|XP_037716501.1|DSUP
OG0008145	LOC6551151|XP_026837508.1|DERE	LOC119556471|XP_037724647.1|DSUP
OG0008146	LOC6551681|XP_001978530.1|DERE	LOC119557759|XP_037726582.1|DSUP
OG0008147	LOC6551679|XP_026838382.1|DERE	LOC119556430|XP_037724584.1|DSUP
OG0008148	LOC6551333|XP_026837332.1|DERE	LOC119557962|XP_037726933.1|DSUP
OG0008149	LOC6551528|XP_026837669.1|DERE	LOC119558091|XP_037727228.1|DSUP
OG0008150	LOC6551524|XP_001977167.1|DERE	LOC119557637|XP_037726399.1|DSUP
OG0008151	LOC6550196|XP_026838279.1|DERE	LOC119556883|XP_037725288.1|DSUP
OG0008152	LOC6555665|XP_026838245.1|DERE	LOC119557046|XP_037725519.1|DSUP
OG0008153	LOC6548505|XP_001976654.1|DERE	LOC119550395|XP_037714973.1|DSUP
OG0008154	LOC6545745|XP_001972752.1|DERE	LOC119553859|XP_037720440.1|DSUP
OG0008155	LOC26527107|XP_015014400.1|DERE	LOC119554635|XP_037721560.1|DSUP
OG0008156	LOC6554740|XP_001981075.1|DERE	LOC119546193|XP_037708250.1|DSUP
OG0008157	LOC6552026|XP_001980672.2|DERE	LOC119560398|XP_037729758.1|DSUP
OG0008158	LOC6550493|XP_001977938.1|DERE	LOC119556712|XP_037725038.1|DSUP
OG0008159	LOC26526073|XP_015014214.1|DERE	LOC119554071|XP_037720743.1|DSUP
OG0008160	LOC6547429|XP_001974808.2|DERE	LOC119549131|XP_037712825.1|DSUP
OG0008161	LOC6545430|XP_001971016.1|DERE	LOC119552710|XP_037718388.1|DSUP
OG0008162	LOC6549780|XP_001977311.1|DERE	LOC119556120|XP_037723934.1|DSUP
OG0008163	LOC6544638|XP_001972028.2|DERE	LOC119552833|XP_037718616.1|DSUP
OG0008164	LOC6549982|XP_026837285.1|DERE	LOC119556205|XP_037724090.1|DSUP
OG0008165	LOC6555595|XP_001982647.1|DERE	LOC119557119|XP_037725628.1|DSUP
OG0008166	LOC6551143|XP_001978289.1|DERE	LOC119558033|XP_037727102.1|DSUP
OG0008167	LOC6551146|XP_001978355.2|DERE	LOC119557023|XP_037725491.1|DSUP
OG0008168	LOC6551148|XP_001978357.1|DERE	LOC119556808|XP_037725188.1|DSUP
OG0008169	LOC6555643|XP_001982434.1|DERE	LOC119557836|XP_037726740.1|DSUP
OG0008170	LOC6549109|XP_001975574.1|DERE	LOC119551224|XP_037716389.1|DSUP
OG0008171	LOC6551640|XP_001978588.1|DERE	LOC119558325|XP_037727669.1|DSUP
OG0008172	LOC6553491|XP_026839767.1|DERE	LOC119559930|XP_037729065.1|DSUP
OG0008173	LOC26527100|XP_015012910.1|DERE	LOC119546108|XP_037708122.1|DSUP
OG0008174	LOC6549424|XP_001975704.1|DERE	LOC119559406|XP_037728403.1|DSUP
OG0008175	LOC6549814|XP_001977337.2|DERE	LOC119558124|XP_037727284.1|DSUP
OG0008176	LOC6555550|XP_001982414.2|DERE	LOC119556337|XP_037724355.1|DSUP
OG0008177	LOC6550960|XP_001976989.1|DERE	LOC119556176|XP_037724026.1|DSUP
OG0008178	LOC6549994|XP_001977460.1|DERE	LOC119556256|XP_037724229.1|DSUP
OG0008179	LOC6550777|XP_001978074.1|DERE	LOC119557429|XP_037726109.1|DSUP
OG0008180	LOC6555790|XP_001982460.1|DERE	LOC119556274|XP_037724251.1|DSUP
OG0008181	LOC6555789|XP_001982459.1|DERE	LOC119556277|XP_037724255.1|DSUP
OG0008182	LOC6542354|XP_001970406.1|DERE	LOC119549072|XP_037712708.1|DSUP
OG0008183	LOC6548295|XP_026836832.1|DERE	LOC119551320|XP_037716544.1|DSUP
OG0008184	LOC6542282|XP_026834942.1|DERE	LOC119546729|XP_037709147.1|DSUP
OG0008185	LOC6554380|XP_001981031.1|DERE	LOC119546271|XP_037708375.1|DSUP
OG0008186	LOC6548535|XP_001975375.1|DERE	LOC119551669|XP_037717050.1|DSUP
OG0008187	LOC26525974|XP_026835640.1|DERE	LOC119551670|XP_037717051.1|DSUP
OG0008188	LOC6541746|XP_026835350.1|DERE	LOC119548460|XP_037711656.1|DSUP
OG0008189	LOC6542196|XP_001969665.1|DERE	LOC119546195|XP_037708248.1|DSUP
OG0008190	LOC6545543|XP_001971108.1|DERE	LOC119555346|XP_037722612.1|DSUP
OG0008191	LOC6555741|XP_001982510.1|DERE	LOC119557225|XP_037725833.1|DSUP
OG0008192	LOC6550499|XP_026838354.1|DERE	LOC119557331|XP_037725980.1|DSUP
OG0008193	LOC6549885|XP_001978663.2|DERE	LOC119556602|XP_037724842.1|DSUP
OG0008194	LOC6543227|XP_026834678.1|DERE	LOC119548467|XP_037711662.1|DSUP
OG0008195	LOC6549508|XP_001975730.1|DERE	LOC119559470|XP_037728509.1|DSUP
OG0008196	LOC6547415|XP_001976278.1|DERE	LOC119550367|XP_037714937.1|DSUP
OG0008197	LOC6545699|XP_001972712.1|DERE	LOC119554205|XP_037720933.1|DSUP
OG0008198	LOC6555608|XP_001982443.3|DERE	LOC119556563|XP_037724785.1|DSUP
OG0008199	LOC6549816|XP_001977339.1|DERE	LOC119558126|XP_037727286.1|DSUP
OG0008200	LOC6547208|XP_001976157.1|DERE	LOC119550576|XP_037715295.1|DSUP
OG0008201	LOC6544368|XP_001972427.1|DERE	LOC119554634|XP_037721559.1|DSUP
OG0008202	LOC6556136|XP_026833705.1|DERE	LOC119555635|XP_037723084.1|DSUP
OG0008203	LOC6545680|XP_001971171.1|DERE	LOC119554238|XP_037721000.1|DSUP
OG0008204	LOC6551191|XP_001977025.1|DERE	LOC119557615|XP_037726351.1|DSUP
OG0008205	LOC6551369|XP_001977114.1|DERE	LOC119557267|XP_037725881.1|DSUP
OG0008206	LOC6544415|XP_001973159.1|DERE	LOC119555465|XP_037722798.1|DSUP
OG0008208	LOC6548526|XP_026836867.1|DERE	LOC119551389|XP_037716642.1|DSUP
OG0008209	LOC6546471|XP_001971752.1|DERE	LOC119555095|XP_037722241.1|DSUP
OG0008210	LOC6545610|XP_001972674.1|DERE	LOC119554625|XP_037721549.1|DSUP
OG0008211	LOC6542217|XP_001969410.1|DERE	LOC119548049|XP_037711057.1|DSUP
OG0008212	LOC6545576|XP_001973354.1|DERE	LOC119554086|XP_037720757.1|DSUP
OG0008213	LOC6555544|XP_001982405.1|DERE	LOC119556138|XP_037723961.1|DSUP
OG0008214	LOC6545313|XP_001972555.1|DERE	LOC119553625|XP_037720023.1|DSUP
OG0008215	LOC6550049|XP_001977515.1|DERE	LOC119557944|XP_037726892.1|DSUP
OG0008216	LOC6545754|XP_001973452.1|DERE	LOC119555643|XP_037723106.1|DSUP
OG0008217	LOC6550420|XP_001977805.1|DERE	LOC119556426|XP_037724573.1|DSUP
OG0008218	LOC6548520|XP_001975402.2|DERE	LOC119549268|XP_037713107.1|DSUP
OG0008219	LOC6549908|XP_026838508.1|DERE	LOC119557806|XP_037726664.1|DSUP
OG0008220	LOC6551410|XP_015010880.1|DERE	LOC119555877|XP_037723459.1|DSUP
OG0008221	LOC6549614|XP_026836060.1|DERE	LOC119545947|XP_037707824.1|DSUP
OG0008222	LOC6544106|XP_001973761.1|DERE	LOC119555679|XP_037723229.1|DSUP
OG0008223	LOC6545953|XP_015013105.1|DERE	LOC119552776|XP_037718514.1|DSUP
OG0008224	LOC6546300|XP_001973532.2|DERE	LOC119554055|XP_037720722.1|DSUP
OG0008225	LOC6551309|XP_001977097.1|DERE	LOC119558152|XP_037727319.1|DSUP
OG0008226	LOC6550948|XP_001976968.1|DERE	LOC119556947|XP_037725368.1|DSUP
OG0008227	LOC6554802|XP_001981580.2|DERE	LOC119553803|XP_037720353.1|DSUP
OG0008228	LOC6554538|XP_026831787.1|DERE	LOC119563099|XP_037732262.1|DSUP
OG0008229	LOC6552055|XP_015010048.1|DERE	LOC119545820|XP_037707643.1|DSUP
OG0008230	LOC6551938|XP_001979682.1|DERE	LOC119563490|XP_037732853.1|DSUP
OG0008232	LOC6545946|XP_026832523.1|DERE	LOC119553608|XP_037719994.1|DSUP
OG0008233	LOC6549100|XP_026836215.1|DERE	LOC119547195|XP_037709862.1|DSUP
OG0008234	LOC6548584|XP_001976698.1|DERE	LOC119550729|XP_037715560.1|DSUP
OG0008235	LOC6551389|XP_001977234.1|DERE	LOC119556811|XP_037725192.1|DSUP
OG0008236	LOC6542518|XP_001970810.1|DERE	LOC119559663|XP_037728640.1|DSUP
OG0008237	LOC6542117|XP_001970586.1|DERE	LOC119550787|XP_037715647.1|DSUP
OG0008238	LOC6545668|XP_001971143.1|DERE	LOC119553502|XP_037719850.1|DSUP
OG0008239	LOC6546230|XP_001973572.1|DERE	LOC119554900|XP_037721930.1|DSUP
OG0008240	LOC6547015|XP_001974702.1|DERE	LOC119551100|XP_037716207.1|DSUP
OG0008243	LOC6546777|XP_001976004.2|DERE	LOC119549549|XP_037713627.1|DSUP
OG0008244	LOC6555420|XP_001982339.1|DERE	LOC119560433|XP_037729800.1|DSUP
OG0008245	LOC6547521|XP_001974857.1|DERE	LOC119550061|XP_037714451.1|DSUP
OG0008246	LOC6548037|XP_001975250.1|DERE	LOC119550571|XP_037715289.1|DSUP
OG0008247	LOC6541033|XP_026834621.1|DERE	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP
OG0008248	LOC6554803|XP_001981581.1|DERE	LOC119563310|XP_037732571.1|DSUP
OG0008249	LOC6555223|XP_001981179.1|DERE	LOC119562627|XP_037731786.1|DSUP
OG0008250	LOC6549584|XP_001975818.1|DERE	LOC119550406|XP_037714992.1|DSUP
OG0008251	LOC6541160|XP_001970692.1|DERE	LOC119552148|XP_037717874.1|DSUP
OG0008252	LOC6542329|XP_001970347.1|DERE	LOC119551738|XP_037717167.1|DSUP
OG0008253	LOC6543262|XP_001970460.1|DERE	LOC119551757|XP_037717212.1|DSUP
OG0008254	LOC6545070|XP_001971048.2|DERE	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP
OG0008255	LOC6544165|XP_001973766.1|DERE	LOC119554726|XP_037721671.1|DSUP
OG0008256	LOC6542568|XP_001970660.3|DERE	LOC119549789|XP_037713982.1|DSUP
OG0008257	LOC6550886|XP_001976833.1|DERE	LOC119551189|XP_037716319.1|DSUP
OG0008258	LOC6549569|XP_026836329.1|DERE	LOC119547387|XP_037710163.1|DSUP
OG0008259	LOC6543363|XP_026834670.1|DERE	LOC119547089|XP_037709716.1|DSUP
OG0008260	LOC6546140|XP_001971306.2|DERE	LOC119555194|XP_037722378.1|DSUP
OG0008261	LOC6546717|XP_001974589.1|DERE	LOC119551680|XP_037717067.1|DSUP
OG0008262	LOC6542529|XP_001970796.1|DERE	LOC119559389|XP_037728377.1|DSUP
OG0008263	LOC6547524|XP_001974908.1|DERE	LOC119550955|XP_037715910.1|DSUP
OG0008263	LOC6547523|XP_001974907.1|DERE	LOC119550957|XP_037715912.1|DSUP
OG0008264	LOC6547529|XP_001974913.1|DERE	LOC119551726|XP_037717156.1|DSUP
OG0008265	LOC6554663|XP_001981343.2|DERE	LOC119563329|XP_037732601.1|DSUP
OG0008266	LOC6552787|XP_001978973.1|DERE	LOC119560293|XP_037729591.1|DSUP
OG0008267	LOC6555188|XP_026836387.1|DERE	LOC119545726|XP_037707471.1|DSUP
OG0008268	LOC6548782|XP_001974061.1|DERE	LOC119548699|XP_037712091.1|DSUP
OG0008269	LOC6549122|XP_001974147.2|DERE	LOC119547104|XP_037709734.1|DSUP
OG0008270	LOC6550584|XP_001976742.1|DERE	LOC119556374|XP_037724469.1|DSUP
OG0008271	LOC6546466|XP_001971338.1|DERE	LOC119553228|XP_037719424.1|DSUP
OG0008272	LOC6551296|XP_026838566.1|DERE	LOC119556192|XP_037724063.1|DSUP
OG0008273	LOC6554011|XP_001980541.1|DERE	LOC119563237|XP_037732471.1|DSUP
OG0008274	LOC6555654|XP_001982567.1|DERE	LOC119558017|XP_037727057.1|DSUP
OG0008275	LOC6550966|XP_001976995.1|DERE	LOC119558054|XP_037727132.1|DSUP
OG0008276	LOC6550659|XP_001978067.1|DERE	LOC119556185|XP_037724054.1|DSUP
OG0008277	LOC6551448|XP_015011058.1|DERE	LOC119557622|XP_037726375.1|DSUP
OG0008278	LOC6541737|XP_001969482.1|DERE	LOC119547094|XP_037709721.1|DSUP
OG0008279	LOC6550734|XP_015011293.1|DERE	LOC119556473|XP_037724650.1|DSUP
OG0008280	LOC6551168|XP_001977066.3|DERE	LOC119557903|XP_037726837.1|DSUP
OG0008281	LOC6550412|XP_001977743.2|DERE	LOC119557530|XP_037726231.1|DSUP
OG0008282	LOC6551185|XP_026837600.1|DERE	LOC119556925|XP_037725339.1|DSUP
OG0008283	LOC6550019|XP_001977485.1|DERE	LOC119556616|XP_037724861.1|DSUP
OG0008284	LOC6555835|XP_001982701.2|DERE	LOC119559766|XP_037728807.1|DSUP
OG0008285	LOC6551704|XP_001977283.1|DERE	LOC119557706|XP_037726508.1|DSUP
OG0008286	LOC6551345|XP_001977079.1|DERE	LOC119557300|XP_037725937.1|DSUP
OG0008287	LOC6550247|XP_001977922.1|DERE	LOC119556725|XP_037725051.1|DSUP
OG0008288	LOC6553806|XP_001979563.1|DERE	LOC119559744|XP_037728731.1|DSUP
OG0008289	LOC6554419|XP_001981920.1|DERE	LOC119551104|XP_037716214.1|DSUP
OG0008290	LOC6549805|XP_001977328.1|DERE	LOC119555988|XP_037723647.1|DSUP
OG0008291	LOC6550243|XP_001977918.1|DERE	LOC119558192|XP_037727401.1|DSUP
OG0008292	LOC6555653|XP_001982566.1|DERE	LOC119558016|XP_037727055.1|DSUP
OG0008293	LOC6554297|XP_001981065.3|DERE	LOC119546476|XP_037708694.1|DSUP
OG0008294	LOC6555208|XP_001982076.1|DERE	LOC119562888|XP_037731932.1|DSUP
OG0008295	LOC6550098|XP_001978186.1|DERE	LOC119556767|XP_037725121.1|DSUP
OG0008296	LOC6550536|XP_001977961.1|DERE	LOC119556353|XP_037724389.1|DSUP
OG0008297	LOC6550528|XP_001977925.1|DERE	LOC119556728|XP_037725058.1|DSUP
OG0008298	LOC6550366|XP_001977863.1|DERE	LOC119556960|XP_037725396.1|DSUP
OG0008299	LOC6555047|XP_026838934.1|DERE	LOC119553818|XP_037720378.1|DSUP
OG0008300	LOC6549714|XP_015010837.1|DERE	LOC119556952|XP_037725379.1|DSUP
OG0008301	LOC6552268|XP_001980749.2|DERE	LOC119560797|XP_037730357.1|DSUP
OG0008302	LOC6550203|XP_026838039.1|DERE	LOC119557734|XP_037726547.1|DSUP
OG0008303	LOC6550970|XP_026837539.1|DERE	LOC119556624|XP_037724872.1|DSUP
OG0008304	LOC6555782|XP_026838942.1|DERE	LOC119556434|XP_037724591.1|DSUP
OG0008305	LOC6550607|XP_001978029.2|DERE	LOC119557686|XP_037726484.1|DSUP
OG0008306	LOC6550765|XP_001976802.1|DERE	LOC119557628|XP_037726385.1|DSUP
OG0008307	LOC6552689|XP_001979877.1|DERE	LOC119560782|XP_037730336.1|DSUP
OG0008308	LOC6555485|XP_026833225.1|DERE	LOC119545763|XP_037707536.1|DSUP
OG0008309	LOC6541820|XP_001969636.1|DERE	LOC119546945|XP_037709513.1|DSUP
OG0008310	LOC6545094|XP_001973278.1|DERE	LOC119555028|XP_037722102.1|DSUP
OG0008311	LOC6550595|XP_026838204.1|DERE	LOC119558057|XP_037727135.1|DSUP
OG0008312	LOC26526782|XP_026835543.1|DERE	LOC119560397|XP_037729754.1|DSUP
OG0008313	LOC6551577|XP_001977264.2|DERE	LOC119555879|XP_037723462.1|DSUP
OG0008314	LOC6546889|XP_001975970.1|DERE	LOC119550183|XP_037714648.1|DSUP
OG0008315	LOC6544359|XP_001971997.1|DERE	LOC119553547|XP_037719913.1|DSUP
OG0008316	LOC113564601|XP_026838620.1|DERE	LOC119561739|XP_037731142.1|DSUP
OG0008317	LOC6555220|XP_001982288.1|DERE	LOC119560953|XP_037730620.1|DSUP
OG0008318	LOC6550504|XP_001977969.1|DERE	LOC119556483|XP_037724665.1|DSUP
OG0008319	LOC6546665|XP_026835873.1|DERE	LOC119550412|XP_037714998.1|DSUP
OG0008320	LOC6550859|XP_026838270.1|DERE	LOC119556197|XP_037724073.1|DSUP
OG0008321	LOC6552310|XP_001980763.1|DERE	LOC119560065|XP_037729300.1|DSUP
OG0008322	LOC6542567|XP_026834897.1|DERE	LOC119546823|XP_037709343.1|DSUP
OG0008323	LOC6551771|XP_001980640.1|DERE	LOC119549872|XP_037714103.1|DSUP
OG0008324	LOC6550841|XP_001977006.1|DERE	LOC119558164|XP_037727354.1|DSUP
OG0008325	LOC6550782|XP_001978079.1|DERE	LOC119555998|XP_037723657.1|DSUP
OG0008326	LOC6552472|XP_026836862.1|DERE	LOC119554895|XP_037721929.1|DSUP
OG0008327	LOC6548409|XP_026836850.1|DERE	LOC119551025|XP_037716011.1|DSUP
OG0008328	LOC6551313|XP_001978405.1|DERE	LOC119557410|XP_037726087.1|DSUP
OG0008329	LOC6551557|XP_001978505.1|DERE	LOC119556714|XP_037725040.1|DSUP
OG0008330	LOC6548837|XP_001975351.1|DERE	LOC119550628|XP_037715385.1|DSUP
OG0008331	LOC6546097|XP_026832636.1|DERE	LOC119554965|XP_037722019.1|DSUP
OG0008332	LOC6543629|XP_015014019.1|DERE	LOC119554534|XP_037721414.1|DSUP
OG0008333	LOC6545011|XP_001972538.1|DERE	LOC119554792|XP_037721768.1|DSUP
OG0008334	LOC6545010|XP_026832982.1|DERE	LOC119553958|XP_037720579.1|DSUP
OG0008335	LOC6546465|XP_001971337.2|DERE	LOC119554656|XP_037721585.1|DSUP
OG0008336	LOC6543559|XP_026833172.1|DERE	LOC119554317|XP_037721107.1|DSUP
OG0008337	LOC6541057|XP_001970367.1|DERE	LOC119550307|XP_037714834.1|DSUP
OG0008338	LOC6545547|XP_001973386.1|DERE	LOC119553333|XP_037719592.1|DSUP
OG0008339	LOC6549890|XP_001977367.1|DERE	LOC119556129|XP_037723946.1|DSUP
OG0008340	LOC6546715|XP_001974587.1|DERE	LOC119551679|XP_037717066.1|DSUP
OG0008341	LOC6543547|XP_026832989.1|DERE	LOC119554049|XP_037720716.1|DSUP
OG0008342	LOC6546154|XP_026833533.1|DERE	LOC119555606|XP_037723031.1|DSUP
OG0008343	LOC6555248|XP_001981629.1|DERE	LOC119551942|XP_037717543.1|DSUP
OG0008344	LOC6545944|XP_001971204.1|DERE	LOC119554795|XP_037721772.1|DSUP
OG0008345	LOC6543758|XP_001971352.1|DERE	LOC119555213|XP_037722404.1|DSUP
OG0008346	LOC6551712|XP_026838107.1|DERE	LOC119556704|XP_037725029.1|DSUP
OG0008347	LOC6541250|XP_001968270.1|DERE	LOC119548033|XP_037711037.1|DSUP
OG0008348	LOC6543613|XP_001972944.3|DERE	LOC119554377|XP_037721185.1|DSUP
OG0008349	LOC6545287|XP_001972630.2|DERE	LOC119553780|XP_037720315.1|DSUP
OG0008350	LOC6550331|XP_001977889.1|DERE	LOC119556189|XP_037724060.1|DSUP
OG0008351	LOC6546033|XP_001971218.2|DERE	LOC119553806|XP_037720354.1|DSUP
OG0008352	LOC6545321|XP_001973247.1|DERE	LOC119552684|XP_037718332.1|DSUP
