Orthogroup	DERE.longest_only	DELE.longest_only
OG0009264	LOC6550300|XP_001977754.3|DERE	LOC108134899|XP_017110891.1|DELE
OG0009265	LOC6550384|XP_001977751.1|DERE	LOC108134817|XP_017110759.1|DELE
OG0009266	LOC6541141|XP_001969689.1|DERE	LOC108138115|XP_017115629.1|DELE
OG0009267	LOC6543521|XP_001969507.1|DERE	LOC108148170|XP_017130562.1|DELE
OG0009268	LOC6541078|XP_001969147.2|DERE	LOC108141421|XP_017120289.1|DELE
OG0009269	LOC6551909|XP_026838531.1|DERE	LOC108136796|XP_017113676.1|DELE
OG0009270	LOC6548145|XP_001975219.2|DERE	LOC108144295|XP_017124471.1|DELE
OG0009271	LOC6550080|XP_001977530.1|DERE	LOC108137287|XP_017114391.1|DELE
OG0009272	LOC6546427|XP_001973521.1|DERE	LOC108142881|XP_017122446.1|DELE
OG0009273	LOC6541098|XP_026834591.1|DERE	LOC108134683|XP_017110570.1|DELE
OG0009274	LOC6543649|XP_026833624.1|DERE	LOC108145603|XP_017126626.1|DELE
OG0009275	LOC6555651|XP_001982423.1|DERE	LOC108137062|XP_017114058.1|DELE
OG0009276	LOC26526648|XP_026836137.1|DERE	LOC108144207|XP_017124367.1|DELE
OG0009277	LOC6555695|XP_026838928.1|DERE	LOC108138387|XP_017116054.1|DELE
OG0009278	LOC6555732|XP_026838966.1|DERE	LOC108135912|XP_017112328.1|DELE
OG0009279	LOC6542558|XP_001970077.2|DERE	LOC108135207|XP_017111320.1|DELE
OG0009280	LOC6550978|XP_001976911.1|DERE	LOC108137192|XP_017114263.1|DELE
OG0009281	LOC6551400|XP_001977212.1|DERE	LOC108137677|XP_017115022.1|DELE
OG0009282	LOC6540891|XP_001968139.1|DERE	LOC108148833|XP_017131591.1|DELE
OG0009283	LOC6541836|XP_001969420.2|DERE	LOC108142015|XP_017121176.1|DELE
OG0009284	LOC6545273|XP_026832911.1|DERE	LOC108135665|XP_017111989.1|DELE
OG0009285	LOC6555850|XP_001982713.1|DERE	LOC108145322|XP_017126187.1|DELE
OG0009286	LOC6545119|XP_001972088.1|DERE	LOC108142302|XP_017121543.1|DELE
OG0009287	LOC6544718|XP_026833216.1|DERE	LOC108142436|XP_017121787.1|DELE
OG0009288	LOC6550426|XP_001977040.2|DERE	LOC108141489|XP_017120397.1|DELE
OG0009289	LOC6555862|XP_026839133.1|DERE	LOC108148311|XP_017130786.1|DELE
OG0009290	LOC6547135|XP_001976110.3|DERE	LOC108144124|XP_017124256.1|DELE
OG0009291	LOC6555844|XP_001982681.1|DERE	LOC108148312|XP_017130788.1|DELE
OG0009292	LOC6550313|XP_001977901.1|DERE	LOC108136662|XP_017113475.1|DELE
OG0009293	LOC6550336|XP_026838317.1|DERE	LOC108136378|XP_017112980.1|DELE
OG0009294	LOC6548313|XP_001975326.1|DERE	LOC108144598|XP_017125093.1|DELE
OG0009295	LOC6550754|XP_026837843.1|DERE	LOC108136423|XP_017113042.1|DELE
OG0009296	LOC6554530|XP_001981729.1|DERE	LOC108147189|XP_017129030.1|DELE
OG0009297	LOC6554527|XP_001981726.1|DERE	LOC108147105|XP_017128883.1|DELE
OG0009298	LOC6553981|XP_001980438.2|DERE	LOC108141573|XP_017120509.1|DELE
OG0009299	LOC6553946|XP_001979472.1|DERE	LOC108136924|XP_017113888.1|DELE
OG0009300	LOC6553945|XP_015010322.1|DERE	LOC108136886|XP_017113828.1|DELE
OG0009301	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE	LOC108148621|XP_017131209.1|DELE
OG0009302	LOC6553226|XP_001979220.2|DERE	LOC108141237|XP_017119982.1|DELE
OG0009303	LOC6552224|XP_001979745.1|DERE	LOC108140718|XP_017119169.1|DELE
OG0009304	LOC6553845|XP_001979477.1|DERE	LOC108136908|XP_017113856.1|DELE
OG0009305	LOC6553350|XP_001980180.2|DERE	LOC108135051|XP_017111079.1|DELE
OG0009306	LOC6551671|XP_026838801.1|DERE	LOC108143866|XP_017123924.1|DELE
OG0009307	LOC6551902|XP_001980617.1|DERE	LOC108147207|XP_017129052.1|DELE
OG0009308	LOC6553079|XP_001979074.1|DERE	LOC108148415|XP_017130944.1|DELE
OG0009309	LOC6553236|XP_026831693.1|DERE	LOC108135105|XP_017111170.1|DELE
OG0009310	LOC6552002|XP_001979701.1|DERE	LOC108136996|XP_017113981.1|DELE
OG0009311	LOC6554066|XP_026835293.1|DERE	LOC108140412|XP_017118618.1|DELE
OG0009312	LOC6553594|XP_001980178.1|DERE	LOC108135056|XP_017111089.1|DELE
OG0009313	LOC6553589|XP_015010147.1|DERE	LOC108135101|XP_017111166.1|DELE
OG0009314	LOC6553273|XP_001980132.1|DERE	LOC108140636|XP_017119044.1|DELE
OG0009315	LOC6552417|XP_026832755.1|DERE	LOC108143084|XP_017122789.1|DELE
OG0009316	LOC6552597|XP_001980926.1|DERE	LOC108143901|XP_017123964.1|DELE
OG0009317	LOC6554581|XP_001981537.1|DERE	LOC108147317|XP_017129233.1|DELE
OG0009318	LOC6553544|XP_001979327.1|DERE	LOC108140470|XP_017118699.1|DELE
OG0009319	LOC6552971|XP_001980112.1|DERE	LOC108140565|XP_017118914.1|DELE
OG0009320	LOC6554453|XP_001981712.1|DERE	LOC108147139|XP_017128921.1|DELE
OG0009321	LOC6554461|XP_026831883.1|DERE	LOC108147122|XP_017128903.1|DELE
OG0009322	LOC6552886|XP_001979986.1|DERE	LOC108135687|XP_017112020.1|DELE
OG0009323	LOC6553117|XP_001979082.1|DERE	LOC108148410|XP_017130934.1|DELE
OG0009324	LOC6553573|XP_015009615.2|DERE	LOC108140975|XP_017119532.1|DELE
OG0009325	LOC6552507|XP_001979815.2|DERE	LOC108135673|XP_017112001.1|DELE
OG0009326	LOC6552142|XP_026838881.1|DERE	LOC108139167|XP_017117275.1|DELE
OG0009327	LOC6554189|XP_001981265.1|DERE	LOC108148834|XP_017131587.1|DELE
OG0009328	LOC6554430|XP_026839617.1|DERE	LOC108148698|XP_017131335.1|DELE
OG0009329	LOC6555375|XP_001982088.1|DERE	LOC108150242|XP_017133796.1|DELE
OG0009330	LOC6553503|XP_001980230.1|DERE	LOC108139208|XP_017117343.1|DELE
OG0009331	LOC6553881|XP_001979592.1|DERE	LOC108135735|XP_017112057.1|DELE
OG0009332	LOC6552578|XP_001980329.1|DERE	LOC108150665|XP_017134420.1|DELE
OG0009333	LOC6552941|XP_001981018.1|DERE	LOC108144016|XP_017124130.1|DELE
OG0009334	LOC6555125|XP_001981144.1|DERE	LOC108143795|XP_017123807.1|DELE
OG0009335	LOC6552908|XP_001980971.1|DERE	LOC108143807|XP_017123819.1|DELE
OG0009336	LOC6554721|XP_026839744.1|DERE	LOC108143057|XP_017122760.1|DELE
OG0009337	LOC6551271|XP_001978386.3|DERE	LOC108137761|XP_017115152.1|DELE
OG0009338	LOC6552085|XP_001978796.1|DERE	LOC108141234|XP_017119979.1|DELE
OG0009339	LOC6552071|XP_001978791.1|DERE	LOC108141246|XP_017119992.1|DELE
OG0009340	LOC6553477|XP_001980271.1|DERE	LOC108147098|XP_017128873.1|DELE
OG0009341	LOC6553775|XP_001979442.1|DERE	LOC108136945|XP_017113914.1|DELE
OG0009342	LOC6553642|XP_001980373.1|DERE	LOC108135809|XP_017112174.1|DELE
OG0009343	LOC6553641|XP_001980372.1|DERE	LOC108135851|XP_017112232.1|DELE
OG0009344	LOC6554392|XP_001982364.3|DERE	LOC108143744|XP_017123765.1|DELE
OG0009345	LOC6554513|XP_001981527.1|DERE	LOC108147157|XP_017128968.1|DELE
OG0009346	LOC6554636|XP_001981551.1|DERE	LOC108147121|XP_017128902.1|DELE
OG0009347	LOC6555404|XP_001981654.1|DERE	LOC108148472|XP_017130993.1|DELE
OG0009348	LOC26526538|XP_015009386.1|DERE	LOC108148933|XP_017131740.1|DELE
OG0009349	LOC6552535|XP_001979849.2|DERE	LOC108135082|XP_017111137.1|DELE
OG0009350	LOC6555150|XP_026839470.1|DERE	LOC108148521|XP_017131048.1|DELE
OG0009351	LOC6555155|XP_026838842.1|DERE	LOC108148510|XP_017131037.1|DELE
OG0009352	LOC6552947|XP_001979035.1|DERE	LOC108148191|XP_017130586.1|DELE
OG0009353	LOC6555214|XP_026836260.1|DERE	LOC108148574|XP_017131108.1|DELE
OG0009354	LOC6542966|XP_001969965.1|DERE	LOC108141844|XP_017120924.1|DELE
OG0009355	LOC6542467|XP_001969719.1|DERE	LOC108138248|XP_017115877.1|DELE
OG0009356	LOC6541420|XP_026835175.1|DERE	LOC108138806|XP_017116788.1|DELE
OG0009357	LOC6542700|XP_001969792.1|DERE	LOC108138190|XP_017115792.1|DELE
OG0009358	LOC6541086|XP_001968590.1|DERE	LOC108134768|XP_017110703.1|DELE
OG0009359	LOC6540911|XP_001968589.3|DERE	LOC108134767|XP_017110702.1|DELE
OG0009360	LOC6543467|XP_015014679.1|DERE	LOC108149239|XP_017132163.1|DELE
OG0009361	LOC6543526|XP_001970283.1|DERE	LOC108149562|XP_017132689.1|DELE
OG0009362	LOC6543432|XP_026834435.1|DERE	LOC108149409|XP_017132454.1|DELE
OG0009363	LOC26526483|XP_015015519.1|DERE	LOC108139042|XP_017117148.1|DELE
OG0009364	LOC6542671|XP_001968409.1|DERE	LOC108148080|XP_017130423.1|DELE
OG0009365	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE	LOC108138804|XP_017116781.1|DELE
OG0009366	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE	LOC108138328|XP_017115984.1|DELE
OG0009367	LOC6541586|XP_001969754.1|DERE	LOC108138340|XP_017115995.1|DELE
OG0009368	LOC26526825|XP_015015565.1|DERE	LOC108148896|XP_017131703.1|DELE
OG0009369	LOC6540953|XP_001968143.1|DERE	LOC108148917|XP_017131725.1|DELE
OG0009370	LOC6548760|XP_001974090.1|DERE	LOC108141789|XP_017120799.1|DELE
OG0009371	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE	LOC108141713|XP_017120687.1|DELE
OG0009372	LOC6543121|XP_001968148.1|DERE	LOC108148987|XP_017131821.1|DELE
OG0009373	LOC6549191|XP_001974410.1|DERE	LOC108149551|XP_017132678.1|DELE
OG0009374	LOC26525973|XP_015012718.1|DERE	LOC108150526|XP_017134243.1|DELE
OG0009376	LOC6542417|XP_001968519.2|DERE	LOC108138801|XP_017116774.1|DELE
OG0009377	LOC6543137|XP_001969026.1|DERE	LOC108150535|XP_017134256.1|DELE
OG0009378	LOC6542865|XP_001969321.1|DERE	LOC108141662|XP_017120623.1|DELE
OG0009379	LOC6540748|XP_001968841.1|DERE	LOC108137799|XP_017115192.1|DELE
OG0009380	LOC6542075|XP_001969412.1|DERE	LOC108141725|XP_017120706.1|DELE
OG0009381	LOC6543142|XP_026834481.1|DERE	LOC108137805|XP_017115201.1|DELE
OG0009382	LOC6542415|XP_001970111.1|DERE	LOC108150714|XP_017134488.1|DELE
OG0009383	LOC6541373|XP_001970009.1|DERE	LOC108150077|XP_017133528.1|DELE
OG0009384	LOC6543440|XP_001969532.1|DERE	LOC108149328|XP_017132282.1|DELE
OG0009385	LOC6543497|XP_001969537.1|DERE	LOC108149466|XP_017132562.1|DELE
OG0009386	LOC6540750|XP_001969566.1|DERE	LOC108149308|XP_017132248.1|DELE
OG0009387	LOC6547239|XP_001974756.2|DERE	LOC108145148|XP_017125852.1|DELE
OG0009388	LOC6547234|XP_001974752.1|DERE	LOC108145185|XP_017125915.1|DELE
OG0009389	LOC6547809|XP_001976402.1|DERE	LOC108143540|XP_017123530.1|DELE, LOC108143541|XP_017123531.1|DELE
OG0009390	LOC6547602|XP_026835767.1|DERE	LOC108145433|XP_017126344.1|DELE
OG0009391	LOC6542945|XP_001968432.1|DERE	LOC108147855|XP_017130102.1|DELE
OG0009392	LOC6541437|XP_001970688.1|DERE	LOC108147332|XP_017129246.1|DELE
OG0009393	LOC6552344|XP_001978879.1|DERE	LOC108140999|XP_017119562.1|DELE
OG0009394	LOC6549058|XP_001975580.1|DERE	LOC108149689|XP_017132944.1|DELE
OG0009395	LOC6547418|XP_001976281.1|DERE	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE
OG0009396	LOC6547176|XP_001976093.1|DERE	LOC108144274|XP_017124450.1|DELE
OG0009397	LOC6547929|XP_001975036.1|DERE	LOC108145231|XP_017125983.1|DELE
OG0009398	LOC6547764|XP_001976386.1|DERE	LOC108143423|XP_017123316.1|DELE
OG0009399	LOC6547252|XP_001976138.1|DERE	LOC108144585|XP_017125071.1|DELE
OG0009400	LOC6540870|XP_001970380.1|DERE	LOC108145505|XP_017126456.1|DELE
OG0009401	LOC6541939|XP_001969862.1|DERE	LOC108134481|XP_017110287.1|DELE
OG0009402	LOC6551983|XP_026837614.1|DERE	LOC108139308|XP_017117499.1|DELE
OG0009403	LOC6548659|XP_001975381.1|DERE	LOC108137896|XP_017115326.1|DELE
OG0009404	LOC6541379|XP_001970699.1|DERE	LOC108145082|XP_017125756.1|DELE
OG0009405	LOC6540862|XP_001970376.1|DERE	LOC108145436|XP_017126349.1|DELE
OG0009406	LOC6542386|XP_001969202.1|DERE	LOC108143352|XP_017123162.1|DELE
OG0009407	LOC6540717|XP_001970315.1|DERE	LOC108143604|XP_017123616.1|DELE
OG0009408	LOC6548614|XP_026835763.1|DERE	LOC108141393|XP_017120232.1|DELE
OG0009409	LOC6546816|XP_001975926.1|DERE	LOC108137910|XP_017115340.1|DELE
OG0009410	LOC6547146|XP_001976121.1|DERE	LOC108144923|XP_017125578.1|DELE
OG0009411	LOC6546630|XP_015012493.1|DERE	LOC108145017|XP_017125675.1|DELE
OG0009412	LOC6548809|XP_026836407.1|DERE	LOC108144696|XP_017125259.1|DELE
OG0009413	LOC6541391|XP_001970679.1|DERE	LOC108147338|XP_017129255.1|DELE
OG0009414	LOC6541800|XP_001970675.1|DERE	LOC108147336|XP_017129253.1|DELE
OG0009415	LOC6543044|XP_001970650.1|DERE	LOC108147330|XP_017129245.1|DELE
OG0009416	LOC6546653|XP_001974496.1|DERE	LOC108137559|XP_017114774.1|DELE
OG0009417	LOC26526719|XP_015012843.1|DERE	LOC108137513|XP_017114715.1|DELE
OG0009418	LOC6546651|XP_001974494.1|DERE	LOC108137517|XP_017114720.1|DELE
OG0009419	LOC6549321|XP_001974492.1|DERE	LOC108137565|XP_017114781.1|DELE
OG0009420	LOC6549320|XP_015012096.1|DERE	LOC108137567|XP_017114783.1|DELE
OG0009421	LOC6548273|XP_001975255.1|DERE	LOC108144803|XP_017125416.1|DELE
OG0009422	LOC6549516|XP_026836405.1|DERE	LOC108147578|XP_017129698.1|DELE
OG0009423	LOC26526822|XP_015012863.1|DERE	LOC108144850|XP_017125482.1|DELE
OG0009424	LOC6548202|XP_001975085.1|DERE	LOC108141803|XP_017120853.1|DELE
OG0009425	LOC6543174|XP_026834576.1|DERE	LOC108135970|XP_017112416.1|DELE
OG0009426	LOC6549162|XP_001975722.1|DERE	LOC108134656|XP_017110538.1|DELE
OG0009427	LOC6547299|XP_001974725.2|DERE	LOC108145155|XP_017125861.1|DELE
OG0009428	LOC6547413|XP_001974829.1|DERE	LOC108143301|XP_017123105.1|DELE
OG0009429	LOC6547589|XP_001974904.2|DERE	LOC108143312|XP_017123118.1|DELE
OG0009430	LOC6548236|XP_001975268.1|DERE	LOC108144449|XP_017124829.1|DELE
OG0009431	LOC6548014|XP_001976477.2|DERE	LOC108141484|XP_017120386.1|DELE
OG0009432	LOC6548223|XP_026836602.1|DERE	LOC108144647|XP_017125181.1|DELE
OG0009433	LOC6548246|XP_001975195.1|DERE	LOC108134640|XP_017110518.1|DELE
OG0009434	LOC6548251|XP_001975200.1|DERE	LOC108134636|XP_017110510.1|DELE
OG0009435	LOC6548250|XP_001975199.1|DERE	LOC108134644|XP_017110524.1|DELE
OG0009436	LOC6549543|XP_001975749.1|DERE	LOC108149080|XP_017131942.1|DELE
OG0009437	LOC6542758|XP_015015034.1|DERE	LOC108141352|XP_017120157.1|DELE
OG0009438	LOC6541089|XP_001970485.1|DERE	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE
OG0009439	LOC6541543|XP_001970494.1|DERE	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE
OG0009440	LOC6547991|XP_001976493.1|DERE	LOC108144769|XP_017125368.1|DELE
OG0009441	LOC6551218|XP_026837776.1|DERE	LOC108137748|XP_017115136.1|DELE
OG0009442	LOC6550663|XP_001978071.1|DERE	LOC108137580|XP_017114800.1|DELE
OG0009443	LOC6547798|XP_001976415.1|DERE	LOC108143358|XP_017123169.1|DELE
OG0009444	LOC6550005|XP_026838206.1|DERE	LOC108136580|XP_017113378.1|DELE
OG0009445	LOC6551165|XP_026838725.1|DERE	LOC108135444|XP_017111676.1|DELE
OG0009446	LOC6551113|XP_026838405.1|DERE	LOC108147685|XP_017129885.1|DELE
OG0009447	LOC6550785|XP_026837562.1|DERE	LOC108137087|XP_017114102.1|DELE
OG0009448	LOC6550076|XP_001977526.1|DERE	LOC108137315|XP_017114430.1|DELE
OG0009449	LOC6549821|XP_001977344.2|DERE	LOC108137422|XP_017114574.1|DELE
OG0009450	LOC6550684|XP_001976762.1|DERE	LOC108141501|XP_017120429.1|DELE
OG0009451	LOC6542919|XP_001968849.1|DERE	LOC108137811|XP_017115215.1|DELE
OG0009452	LOC6550934|XP_001976972.1|DERE	LOC108136200|XP_017112688.1|DELE
OG0009453	LOC6555135|XP_001982250.1|DERE	LOC108148715|XP_017131369.1|DELE
OG0009454	LOC6546001|XP_001972813.2|DERE	LOC108135566|XP_017111815.1|DELE
OG0009455	LOC6550918|XP_001976885.1|DERE	LOC108137074|XP_017114068.1|DELE
OG0009456	LOC6551341|XP_001978417.1|DERE	LOC108141569|XP_017120507.1|DELE
OG0009457	LOC6550972|XP_001976849.1|DERE	LOC108136464|XP_017113145.1|DELE
OG0009458	LOC6555727|XP_001982422.2|DERE	LOC108137113|XP_017114128.1|DELE
OG0009459	LOC6543857|XP_026832191.1|DERE	LOC108146103|XP_017127420.1|DELE
OG0009460	LOC6546039|XP_026832641.1|DERE	LOC108146407|XP_017127897.1|DELE
OG0009461	LOC6545931|XP_001971731.1|DERE	LOC108146513|XP_017128038.1|DELE
OG0009462	LOC6545913|XP_001971137.1|DERE	LOC108146427|XP_017127920.1|DELE
OG0009463	LOC6543936|XP_001973026.1|DERE	LOC108146760|XP_017128386.1|DELE
OG0009464	LOC6543666|XP_001972964.1|DERE	LOC108135546|XP_017111782.1|DELE
OG0009465	LOC6543650|XP_001972950.3|DERE	LOC108135654|XP_017111972.1|DELE
OG0009466	LOC6544122|XP_001971416.1|DERE	LOC108142730|XP_017122243.1|DELE
OG0009467	LOC6544002|XP_001971894.1|DERE	LOC108145780|XP_017126839.1|DELE
OG0009468	LOC6546135|XP_026833185.1|DERE	LOC108146365|XP_017127837.1|DELE
OG0009469	LOC6545303|XP_001972061.2|DERE	LOC108142388|XP_017121712.1|DELE
OG0009470	LOC6545075|XP_001972109.1|DERE	LOC108142299|XP_017121541.1|DELE
OG0009471	LOC6542434|XP_001969462.2|DERE	LOC108141707|XP_017120680.1|DELE
OG0009472	LOC6546498|XP_026832708.1|DERE	LOC108145649|XP_017126687.1|DELE
OG0009473	LOC6543729|XP_026833129.1|DERE	LOC108142290|XP_017121528.1|DELE
OG0009474	LOC6545537|XP_001971102.1|DERE	LOC108146179|XP_017127574.1|DELE
OG0009475	LOC26526631|XP_015014315.1|DERE	LOC108150166|XP_017133625.1|DELE
OG0009476	LOC26526580|XP_015014303.1|DERE	LOC108146707|XP_017128268.1|DELE
OG0009477	LOC6544968|XP_001973235.1|DERE	LOC108145748|XP_017126800.1|DELE
OG0009478	LOC6544742|XP_001973204.1|DERE	LOC108145634|XP_017126659.1|DELE
OG0009479	LOC6543325|XP_026834937.1|DERE	LOC108138140|XP_017115688.1|DELE
OG0009480	LOC6544157|XP_001971383.1|DERE	LOC108135569|XP_017111817.1|DELE
OG0009481	LOC6544083|XP_001971940.1|DERE	LOC108145725|XP_017126776.1|DELE
OG0009482	LOC6545353|XP_026832382.1|DERE	LOC108146084|XP_017127394.1|DELE
OG0009483	LOC6545351|XP_001973291.1|DERE	LOC108145719|XP_017126769.1|DELE
OG0009484	LOC6553359|XP_001980188.1|DERE	LOC108135107|XP_017111172.1|DELE
OG0009485	LOC6545728|XP_001971124.1|DERE	LOC108145876|XP_017127005.1|DELE
OG0009486	LOC6545727|XP_001971123.1|DERE	LOC108145879|XP_017127009.1|DELE
OG0009487	LOC6545888|XP_001973430.1|DERE	LOC108142328|XP_017121571.1|DELE
OG0009488	LOC6543962|XP_001972768.1|DERE	LOC108136040|XP_017112460.1|DELE
OG0009489	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE	LOC108135684|XP_017112013.1|DELE
OG0009490	LOC6549164|XP_001975724.1|DERE	LOC108136424|XP_017113050.1|DELE
OG0009491	LOC6543886|XP_001973645.1|DERE	LOC108146606|XP_017128143.1|DELE
OG0009492	LOC6544236|XP_001973752.1|DERE	LOC108143168|XP_017122901.1|DELE
OG0009493	LOC6544195|XP_026832936.1|DERE	LOC108143223|XP_017123009.1|DELE
OG0009494	LOC6544142|XP_001973736.1|DERE	LOC108143225|XP_017123011.1|DELE
OG0009495	LOC6545985|XP_015012952.1|DERE	LOC108142801|XP_017122345.1|DELE
OG0009496	LOC6543932|XP_026832891.1|DERE	LOC108143231|XP_017123015.1|DELE
OG0009497	LOC6552565|XP_001979903.1|DERE	LOC108139154|XP_017117260.1|DELE
OG0009498	LOC6546295|XP_026832915.1|DERE	LOC108142666|XP_017122160.1|DELE
OG0009499	LOC6546060|XP_026833378.1|DERE	LOC108142718|XP_017122228.1|DELE
OG0009500	LOC6546121|XP_001973538.1|DERE	LOC108142314|XP_017121555.1|DELE
OG0009501	LOC6544317|XP_001973079.1|DERE	LOC108136032|XP_017112453.1|DELE
OG0009502	LOC6553046|XP_015010172.1|DERE	LOC108148379|XP_017130894.1|DELE
OG0009503	LOC6540693|XP_015015097.1|DERE	LOC108137779|XP_017115172.1|DELE
OG0009504	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE	LOC108139369|XP_017117583.1|DELE
OG0009505	LOC6543233|XP_001970160.1|DERE	LOC108138103|XP_017115587.1|DELE
OG0009506	LOC6544780|XP_001971600.2|DERE	LOC108150376|XP_017134005.1|DELE
OG0009507	LOC6545064|XP_001971042.1|DERE	LOC108146261|XP_017127690.1|DELE
OG0009508	LOC6542387|XP_001968469.2|DERE	LOC108148081|XP_017130425.1|DELE
OG0009509	LOC6548918|XP_001975346.1|DERE	LOC108137895|XP_017115325.1|DELE
OG0009510	LOC6550569|XP_001978122.1|DERE	LOC108148148|XP_017130510.1|DELE
OG0009511	LOC6551849|XP_001979646.2|DERE	LOC108136743|XP_017113575.1|DELE
OG0009513	LOC6550143|XP_001977540.2|DERE	LOC108136199|XP_017112687.1|DELE
OG0009516	LOC6549279|XP_001974421.2|DERE	LOC108149415|XP_017132463.1|DELE
OG0009517	LOC6541622|XP_001970165.1|DERE	LOC108138145|XP_017115705.1|DELE
OG0009518	LOC26526463|XP_015014283.1|DERE	LOC108150169|XP_017133628.1|DELE
OG0009519	LOC6545911|XP_026833882.1|DERE	LOC108145612|XP_017126637.1|DELE
OG0009520	LOC6555187|XP_001981623.2|DERE	LOC108148727|XP_017131394.1|DELE
OG0009521	LOC6546461|XP_001971333.1|DERE	LOC108145605|XP_017126629.1|DELE
OG0009522	LOC6547946|XP_001976464.3|DERE	LOC108141494|XP_017120400.1|DELE
OG0009523	LOC6548245|XP_001975194.1|DERE	LOC108134632|XP_017110508.1|DELE
OG0009524	LOC6548658|XP_001975380.1|DERE	LOC108137911|XP_017115341.1|DELE
OG0009525	LOC6547148|XP_001976123.1|DERE	LOC108144283|XP_017124460.1|DELE
OG0009526	LOC6547149|XP_001976124.1|DERE	LOC108144266|XP_017124440.1|DELE
OG0009527	LOC6547021|XP_001974663.1|DERE	LOC108138947|XP_017117018.1|DELE
OG0009528	LOC6548080|XP_001975171.1|DERE	LOC108149050|XP_017131882.1|DELE
OG0009529	LOC6548148|XP_001975222.1|DERE	LOC108144456|XP_017124836.1|DELE
OG0009530	LOC6549506|XP_001975728.1|DERE	LOC108149846|XP_017133212.1|DELE
OG0009531	LOC6547063|XP_001976021.2|DERE	LOC108144204|XP_017124362.1|DELE
OG0009532	LOC6547987|XP_001975133.2|DERE	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE
OG0009533	LOC6547447|XP_001974860.1|DERE	LOC108144955|XP_017125589.1|DELE
OG0009534	LOC6547264|XP_001974871.1|DERE	LOC108144957|XP_017125591.1|DELE
OG0009535	LOC6547444|XP_001976380.1|DERE	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE
OG0009536	LOC6553843|XP_001980482.2|DERE	LOC108135096|XP_017111159.1|DELE
OG0009537	LOC6552036|XP_001980681.2|DERE	LOC108140695|XP_017119134.1|DELE
OG0009538	LOC6554851|XP_015009113.1|DERE	LOC108142919|XP_017122497.1|DELE
OG0009539	LOC6553506|XP_026831645.1|DERE	LOC108140416|XP_017118625.1|DELE
OG0009540	LOC26526171|XP_015009368.1|DERE	LOC108148586|XP_017131123.1|DELE
OG0009541	LOC113563751|XP_026831866.1|DERE	LOC108139177|XP_017117288.1|DELE
OG0009542	LOC6555151|XP_001981162.2|DERE	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE
OG0009543	LOC6554501|XP_001981735.1|DERE	LOC108147325|XP_017129241.1|DELE
OG0009544	LOC6552500|XP_001980855.2|DERE	LOC108143100|XP_017122811.1|DELE
OG0009545	LOC26527114|XP_015009425.1|DERE	LOC108148618|XP_017131198.1|DELE
OG0009546	LOC6553382|XP_001980199.2|DERE	LOC108139131|XP_017117234.1|DELE
OG0009549	LOC6546431|XP_026832897.1|DERE	LOC108135703|XP_017112035.1|DELE
OG0009550	LOC26526773|XP_015014342.1|DERE, LOC6545163|XP_001971025.1|DERE	LOC108145798|XP_017126862.1|DELE, LOC108145797|XP_017126861.1|DELE
OG0009553	LOC6546922|XP_001975993.3|DERE, LOC6555941|XP_001982807.3|DERE	LOC108144269|XP_017124443.1|DELE
OG0009557	LOC6555443|XP_026835605.1|DERE	LOC108143789|XP_017123802.1|DELE
OG0009560	LOC6550316|XP_001977904.1|DERE	LOC108136664|XP_017113477.1|DELE
OG0009562	LOC6548881|XP_001974123.1|DERE	LOC108141738|XP_017120720.1|DELE
OG0009563	LOC6545384|XP_001972591.2|DERE	LOC108146914|XP_017128645.1|DELE
OG0009564	LOC26526196|XP_026837563.1|DERE	LOC108140340|XP_017118519.1|DELE
OG0009567	LOC26526227|XP_015010458.2|DERE	LOC108141037|XP_017119654.1|DELE
OG0009569	LOC6550122|XP_001977703.2|DERE	LOC108136403|XP_017113001.1|DELE
OG0009570	LOC6553941|XP_001979467.1|DERE	LOC108136970|XP_017113950.1|DELE
OG0009571	LOC6551812|XP_001980581.1|DERE	LOC108140719|XP_017119172.1|DELE
OG0009572	LOC6551507|XP_001978578.1|DERE	LOC108138530|XP_017116281.1|DELE
OG0009573	LOC6551041|XP_001978308.1|DERE	LOC108138417|XP_017116101.1|DELE
OG0009574	LOC6551199|XP_026838173.1|DERE	LOC108137179|XP_017114246.1|DELE
OG0009575	LOC6547138|XP_001976113.1|DERE	LOC108144165|XP_017124311.1|DELE
