Orthogroup	DERE.longest_only	DMIR.longest_only
OG0010298	LOC6546951|XP_001974601.1|DERE	LOC108158261|XP_017145986.1|DMIR
OG0010300	LOC6547150|XP_001976125.1|DERE	LOC117193024|XP_033253633.1|DMIR
OG0010301	LOC6553069|XP_001979090.3|DERE	LOC108154362|XP_017140116.1|DMIR
OG0010302	LOC26526412|XP_015012801.2|DERE	LOC108159430|XP_017148190.1|DMIR, LOC117190094|XP_033251072.1|DMIR
OG0010303	LOC6548007|XP_001976502.1|DERE	LOC117187720|XP_033246359.1|DMIR
OG0010304	LOC6550046|XP_001977512.1|DERE	LOC108152395|XP_017137185.2|DMIR
OG0010305	LOC6550011|XP_001977477.1|DERE	LOC108164777|XP_017156187.1|DMIR
OG0010306	LOC6550020|XP_026838332.1|DERE	LOC108159907|XP_017149031.1|DMIR
OG0010307	LOC6551046|XP_001977031.3|DERE	LOC108154335|XP_017140088.1|DMIR
OG0010308	LOC6549676|XP_001977435.1|DERE	LOC108165161|XP_017156717.1|DMIR
OG0010309	LOC26526303|XP_015014254.1|DERE	LOC108151649|XP_017135857.1|DMIR
OG0010310	LOC6555629|XP_001982513.3|DERE	LOC108151460|XP_017135570.1|DMIR
OG0010311	LOC6550359|XP_026837719.1|DERE	LOC108164907|XP_017156374.1|DMIR
OG0010312	LOC6550386|XP_001977753.1|DERE	LOC108165045|XP_017156572.1|DMIR
OG0010313	LOC6543883|XP_001973642.2|DERE	LOC108150816|XP_017134610.2|DMIR
OG0010314	LOC6551014|XP_001978265.2|DERE	LOC108151588|XP_017135760.1|DMIR
OG0010315	LOC6551570|XP_001977291.1|DERE	LOC108151018|XP_017134870.1|DMIR
OG0010316	LOC113564278|XP_026836222.1|DERE	LOC108159143|XP_033250474.1|DMIR, LOC108157973|XP_033246205.1|DMIR
OG0010317	LOC6550575|XP_001976736.1|DERE	LOC108152425|XP_017137235.1|DMIR
OG0010318	LOC6551229|XP_001978341.1|DERE	LOC108152345|XP_017137098.1|DMIR
OG0010319	LOC6555591|XP_001982616.1|DERE	LOC108151452|XP_017135563.1|DMIR
OG0010320	LOC6551673|XP_001977176.1|DERE	LOC108165584|XP_017157149.1|DMIR
OG0010321	LOC6543700|XP_001971907.3|DERE	LOC108153708|XP_017139324.2|DMIR
OG0010322	LOC6543706|XP_001971913.1|DERE	LOC108150934|XP_017134753.1|DMIR
OG0010323	LOC6545471|XP_026832567.1|DERE	LOC108165595|XP_017157158.1|DMIR
OG0010324	LOC6543714|XP_001971857.1|DERE	LOC108165230|XP_033243909.1|DMIR
OG0010325	LOC6544093|XP_001971434.2|DERE	LOC108151604|XP_017135780.1|DMIR
OG0010326	LOC6546330|XP_001971806.3|DERE	LOC108150968|XP_017134792.1|DMIR
OG0010327	LOC6544274|XP_001971960.2|DERE	LOC108165445|XP_033243201.1|DMIR
OG0010328	LOC6545317|XP_001973243.1|DERE	LOC108153717|XP_017139333.1|DMIR
OG0010329	LOC6545038|XP_001973220.1|DERE	LOC108165376|XP_017156902.1|DMIR
OG0010330	LOC6546305|XP_001972846.1|DERE	LOC108165515|XP_017157060.1|DMIR
OG0010331	LOC6546395|XP_026833563.1|DERE	LOC108151258|XP_017135265.1|DMIR
OG0010332	LOC6550614|XP_001978141.1|DERE	LOC108155790|XP_017142354.1|DMIR
OG0010333	LOC6540867|XP_001970033.1|DERE	LOC108162687|XP_017153025.1|DMIR
OG0010334	LOC6541323|XP_001969815.1|DERE	LOC108162710|XP_017153059.1|DMIR
OG0010335	LOC6550018|XP_026837859.1|DERE	LOC108159887|XP_017149006.1|DMIR
OG0010336	LOC6555569|XP_001982486.1|DERE	LOC108165570|XP_017157133.1|DMIR
OG0010337	LOC6550183|XP_001978322.1|DERE	LOC108151269|XP_017135280.1|DMIR
OG0010338	LOC6550753|XP_001978050.1|DERE	LOC108165033|XP_017156562.1|DMIR
OG0010339	LOC6551901|XP_001980616.1|DERE	LOC108153718|XP_017139335.1|DMIR
OG0010340	LOC6551482|XP_001978515.1|DERE	LOC108164809|XP_017156218.1|DMIR
OG0010341	LOC6551481|XP_001978514.1|DERE	LOC108164808|XP_017156217.1|DMIR
OG0010342	LOC6551257|XP_001977071.2|DERE	LOC108152789|XP_033251937.1|DMIR
OG0010343	LOC6552820|XP_001979971.1|DERE	LOC108164612|XP_017155941.1|DMIR
OG0010344	LOC6551360|XP_001978373.1|DERE	LOC108165264|XP_017156789.1|DMIR
OG0010345	LOC6550439|XP_001977799.1|DERE	LOC108152646|XP_017137630.1|DMIR
OG0010346	LOC6555699|XP_026838924.1|DERE	LOC108153762|XP_017139390.1|DMIR
OG0010347	LOC6550197|XP_001977586.1|DERE	LOC108165107|XP_017156654.1|DMIR
OG0010348	LOC6542554|XP_001970433.1|DERE	LOC117192472|XP_033253056.1|DMIR, LOC117192473|XP_033253057.1|DMIR, LOC108159986|XP_017149180.1|DMIR
OG0010349	LOC6551155|XP_001976856.1|DERE	LOC108165518|XP_017157064.1|DMIR
OG0010350	LOC6550974|XP_026837533.1|DERE	LOC108152801|XP_017137879.1|DMIR
OG0010351	LOC6551093|XP_001977107.1|DERE	LOC108164676|XP_017156020.1|DMIR
OG0010352	LOC6550756|XP_001976734.1|DERE	LOC108165124|XP_017156676.1|DMIR
OG0010353	LOC6551592|XP_026838509.1|DERE	LOC108157618|XP_033252000.1|DMIR
OG0010354	LOC6549763|XP_001976782.1|DERE	LOC108164558|XP_017155864.1|DMIR
OG0010355	LOC6551208|XP_026838589.1|DERE	LOC108165091|XP_017156633.1|DMIR
OG0010356	LOC6550280|XP_026837743.1|DERE	LOC108151612|XP_017135798.1|DMIR
OG0010357	LOC6549793|XP_001977316.1|DERE	LOC108159314|XP_017147981.1|DMIR
OG0010358	LOC6550142|XP_001977539.1|DERE	LOC108165166|XP_017156729.1|DMIR
OG0010359	LOC6555696|XP_026838927.1|DERE	LOC108165249|XP_017156776.1|DMIR
OG0010360	LOC6555694|XP_001982471.1|DERE	LOC108150767|XP_017134550.1|DMIR
OG0010361	LOC6555693|XP_001982470.1|DERE	LOC108150768|XP_017134551.1|DMIR
OG0010362	LOC6555795|XP_001982465.1|DERE	LOC108153609|XP_017139196.1|DMIR
OG0010363	LOC6549745|XP_001977348.1|DERE	LOC108165520|XP_017157107.2|DMIR
OG0010364	LOC6550566|XP_001977944.1|DERE	LOC108165141|XP_017156698.1|DMIR
OG0010365	LOC6549926|XP_001978676.2|DERE	LOC108165095|XP_017156637.1|DMIR
OG0010366	LOC6550000|XP_001977466.1|DERE	LOC108158307|XP_017146039.1|DMIR, LOC117191203|XP_033252028.1|DMIR
OG0010367	LOC6550786|XP_026837561.1|DERE	LOC108161926|XP_017151842.2|DMIR
OG0010368	LOC6550230|XP_001978198.1|DERE	LOC108161959|XP_017151910.2|DMIR
OG0010369	LOC6550774|XP_001976756.1|DERE	LOC108151390|XP_017135465.1|DMIR
OG0010370	LOC6551572|XP_001977293.1|DERE	LOC108165243|XP_033254962.1|DMIR
OG0010371	LOC6551451|XP_001977276.1|DERE	LOC108165109|XP_017156656.1|DMIR
OG0010372	LOC6551027|XP_001978262.1|DERE	LOC108152215|XP_017136877.1|DMIR
OG0010373	LOC6551015|XP_001978266.2|DERE	LOC108152195|XP_017136842.1|DMIR
OG0010374	LOC6550013|XP_001977479.1|DERE	LOC108164778|XP_017156188.1|DMIR
OG0010375	LOC6550014|XP_001977480.1|DERE	LOC108164776|XP_017156186.1|DMIR
OG0010376	LOC6550661|XP_001978069.2|DERE	LOC117188943|XP_033249501.1|DMIR
OG0010377	LOC6549967|XP_001978740.1|DERE	LOC108165038|XP_033246881.1|DMIR
OG0010378	LOC6550945|XP_001976965.2|DERE	LOC108164900|XP_017156356.1|DMIR
OG0010379	LOC26526009|XP_015011429.2|DERE	LOC108165014|XP_017156541.1|DMIR
OG0010380	LOC6551472|XP_001978553.1|DERE	LOC108165105|XP_017156651.1|DMIR
OG0010381	LOC26526981|XP_015011491.1|DERE	LOC108151877|XP_017136266.1|DMIR
OG0010382	LOC6551445|XP_001978543.1|DERE	LOC108151461|XP_017135575.1|DMIR
OG0010383	LOC6551442|XP_001978540.1|DERE	LOC108165505|XP_017157054.1|DMIR
OG0010384	LOC6551249|XP_001978437.1|DERE	LOC108152908|XP_017138049.1|DMIR
OG0010385	LOC6543389|XP_001968909.1|DERE	LOC108161414|XP_017151157.1|DMIR
OG0010386	LOC6543258|XP_001969027.1|DERE	LOC108164037|XP_017155103.1|DMIR
OG0010387	LOC6540597|XP_001968892.1|DERE	LOC108162438|XP_017152661.1|DMIR
OG0010388	LOC6542767|XP_026834364.1|DERE	LOC108163047|XP_017153604.1|DMIR
OG0010389	LOC6541362|XP_001969302.1|DERE	LOC108162550|XP_017152825.1|DMIR
OG0010390	LOC26526074|XP_015012733.1|DERE	LOC108163450|XP_017154227.1|DMIR
OG0010391	LOC6549311|XP_001974233.1|DERE	LOC108162568|XP_017152857.1|DMIR
OG0010392	LOC6541502|XP_026835156.1|DERE	LOC108161443|XP_017151194.1|DMIR
OG0010393	LOC6542005|XP_001968476.1|DERE	LOC108164193|XP_017155302.1|DMIR
OG0010394	LOC6540899|XP_001970028.3|DERE	LOC108162847|XP_017153280.1|DMIR
OG0010395	LOC6548908|XP_001974175.3|DERE	LOC108161464|XP_017151217.1|DMIR
OG0010396	LOC6542803|XP_001969244.1|DERE	LOC108161654|XP_017151445.2|DMIR
OG0010397	LOC6540780|XP_001969590.3|DERE	LOC108161645|XP_017151436.1|DMIR
OG0010398	LOC6542889|XP_001969621.1|DERE	LOC108161475|XP_017151232.1|DMIR
OG0010399	LOC6541833|XP_001969617.1|DERE	LOC108163436|XP_017154210.1|DMIR
OG0010400	LOC6542009|XP_001969608.1|DERE	LOC108162877|XP_017153319.1|DMIR
OG0010401	LOC6540745|XP_001969600.1|DERE	LOC108162872|XP_017153313.1|DMIR
OG0010402	LOC6542211|XP_015015007.1|DERE	LOC108163006|XP_033249825.1|DMIR
OG0010403	LOC6541035|XP_001969338.2|DERE	LOC108162258|XP_017152395.1|DMIR
OG0010404	LOC6548966|XP_001974198.1|DERE	LOC108163408|XP_017154161.1|DMIR
OG0010405	LOC6548965|XP_001974197.1|DERE	LOC108163409|XP_017154163.1|DMIR
OG0010406	LOC6548963|XP_026836199.1|DERE	LOC108163411|XP_017154166.1|DMIR
OG0010407	LOC6542037|XP_001970004.3|DERE	LOC108161233|XP_017150946.1|DMIR
OG0010408	LOC6541477|XP_001969748.1|DERE	LOC108162219|XP_017152328.2|DMIR, LOC108161213|XP_017150924.1|DMIR
OG0010409	LOC113564113|XP_026834950.1|DERE	LOC108163690|XP_017154610.1|DMIR
OG0010410	LOC113564760|XP_026839388.1|DERE, LOC6556001|XP_026839304.1|DERE, LOC26526481|XP_026834265.1|DERE	LOC108161139|XP_017150850.1|DMIR
OG0010411	LOC6546455|XP_001971235.1|DERE	LOC108162241|XP_017152366.1|DMIR
OG0010412	LOC6549120|XP_001974146.1|DERE	LOC108161479|XP_017151237.1|DMIR
OG0010413	LOC6542903|XP_001968392.1|DERE	LOC108161270|XP_017150979.1|DMIR
OG0010414	LOC6542043|XP_026835081.1|DERE	LOC108163354|XP_017154085.1|DMIR
OG0010415	LOC6541876|XP_001970123.1|DERE	LOC108162620|XP_017152933.1|DMIR
OG0010416	LOC6543214|XP_001969900.1|DERE	LOC108161492|XP_017151255.2|DMIR
OG0010417	LOC6542972|XP_001969902.1|DERE	LOC108163216|XP_017153860.2|DMIR
OG0010418	LOC6543351|XP_001969909.1|DERE	LOC108163573|XP_017154429.1|DMIR
OG0010419	LOC6541799|XP_001969945.1|DERE	LOC108163284|XP_017153974.2|DMIR
OG0010420	LOC6541667|XP_001969037.2|DERE	LOC108161887|XP_017151770.2|DMIR
OG0010421	LOC6541699|XP_001968298.1|DERE	LOC108161547|XP_017151319.1|DMIR
OG0010422	LOC6542816|XP_001969697.2|DERE	LOC108161691|XP_017151492.2|DMIR
OG0010423	LOC26526573|XP_015012818.1|DERE	LOC108164010|XP_017155067.1|DMIR
OG0010424	LOC6542187|XP_026834729.1|DERE	LOC108164241|XP_017155365.2|DMIR
OG0010425	LOC6549190|XP_001974409.3|DERE	LOC108164226|XP_017155345.1|DMIR
OG0010426	LOC6549189|XP_001974408.1|DERE	LOC108161511|XP_017151277.1|DMIR
OG0010427	LOC6542582|XP_001968819.2|DERE	LOC108161882|XP_033248852.1|DMIR
OG0010428	LOC6548801|XP_001974058.1|DERE	LOC108162752|XP_017153120.2|DMIR
OG0010429	LOC6541719|XP_001970187.1|DERE	LOC108162950|XP_017153434.1|DMIR
OG0010430	LOC6542070|XP_001968318.1|DERE	LOC108161595|XP_017151371.1|DMIR
OG0010431	LOC6542623|XP_001968583.1|DERE	LOC108163889|XP_017154897.1|DMIR
OG0010432	LOC6542868|XP_001968586.1|DERE	LOC108163823|XP_017154800.1|DMIR
OG0010433	LOC6541076|XP_001968595.1|DERE	LOC108161618|XP_017151406.1|DMIR
OG0010434	LOC6543400|XP_001968360.1|DERE	LOC108162323|XP_017152496.1|DMIR
OG0010435	LOC6540823|XP_001968741.1|DERE	LOC108161965|XP_017151913.1|DMIR
OG0010436	LOC6542899|XP_026834586.1|DERE	LOC108161343|XP_017151068.1|DMIR
OG0010437	LOC6542132|XP_001970094.1|DERE	LOC108163461|XP_017154246.2|DMIR
OG0010439	LOC6548361|XP_001973964.1|DERE	LOC108162305|XP_017152462.1|DMIR
OG0010440	LOC6549568|XP_001974470.1|DERE	LOC108161470|XP_017151225.1|DMIR
OG0010441	LOC26527028|XP_015012900.1|DERE	LOC108164141|XP_017155234.1|DMIR
OG0010442	LOC6553797|XP_001980445.1|DERE	LOC108157720|XP_017145377.1|DMIR
OG0010443	LOC6541105|XP_001968963.1|DERE	LOC108161575|XP_017151352.2|DMIR
OG0010444	LOC6541553|XP_001968961.1|DERE	LOC108164265|XP_033249853.1|DMIR
OG0010445	LOC6543234|XP_001968443.1|DERE	LOC108164200|XP_033249689.1|DMIR
OG0010446	LOC26526288|XP_015015481.1|DERE	LOC108164232|XP_017155352.1|DMIR
OG0010447	LOC6545806|XP_026833904.1|DERE	LOC108165606|XP_017157171.1|DMIR
OG0010448	LOC6546132|XP_001972265.1|DERE	LOC108153414|XP_017138904.1|DMIR
OG0010449	LOC6544714|XP_001971490.1|DERE	LOC108150771|XP_017134554.1|DMIR
OG0010450	LOC6545125|XP_001971071.1|DERE	LOC108152187|XP_017136824.1|DMIR
OG0010451	LOC6543568|XP_001971828.1|DERE	LOC108153752|XP_017139371.1|DMIR
OG0010452	LOC6545587|XP_001972144.3|DERE	LOC108152287|XP_017136994.1|DMIR
OG0010453	LOC6545617|XP_001972151.1|DERE	LOC108153471|XP_017138991.1|DMIR
OG0010454	LOC6544020|XP_001973020.1|DERE	LOC108152888|XP_017138016.1|DMIR
OG0010455	LOC6545819|XP_001972172.1|DERE	LOC108151239|XP_017135228.1|DMIR
OG0010456	LOC6546323|XP_001972935.1|DERE	LOC108165323|XP_017156846.1|DMIR
OG0010457	LOC6544210|XP_026832889.1|DERE	LOC108150863|XP_017134654.1|DMIR
OG0010458	LOC6544211|XP_001971904.2|DERE	LOC108165385|XP_033243471.1|DMIR
OG0010459	LOC6543699|XP_026833922.1|DERE	LOC108165388|XP_017156914.2|DMIR
OG0010460	LOC6543702|XP_001971909.2|DERE	LOC108153782|XP_017139413.1|DMIR
OG0010461	LOC6544269|XP_001971955.1|DERE	LOC108153386|XP_017138849.1|DMIR
OG0010462	LOC6545136|XP_026832864.1|DERE	LOC108152100|XP_017136640.1|DMIR
OG0010463	LOC6544744|XP_001973206.1|DERE	LOC108151315|XP_017135343.1|DMIR
OG0010464	LOC6545108|XP_001973216.1|DERE	LOC108151293|XP_017135318.1|DMIR
OG0010465	LOC6544965|XP_001973232.1|DERE	LOC108151313|XP_017135341.1|DMIR
OG0010466	LOC6545314|XP_026833001.1|DERE	LOC108153734|XP_017139352.1|DMIR
OG0010467	LOC6545315|XP_001973241.2|DERE	LOC108165379|XP_017156905.1|DMIR
OG0010468	LOC6546404|XP_001973549.1|DERE	LOC108151954|XP_017136381.1|DMIR
OG0010469	LOC6545682|XP_001971173.1|DERE	LOC108151917|XP_017136320.1|DMIR
OG0010470	LOC6543941|XP_001971398.1|DERE	LOC108151973|XP_017136416.1|DMIR
OG0010471	LOC6544163|XP_001971388.1|DERE	LOC108153093|XP_017138363.1|DMIR
OG0010472	LOC6546479|XP_001971248.1|DERE	LOC108165509|XP_017157055.1|DMIR
OG0010473	LOC6544667|XP_001972004.1|DERE	LOC108150912|XP_017134726.2|DMIR
OG0010474	LOC113563934|XP_026833404.1|DERE	LOC108165501|XP_017157048.1|DMIR
OG0010475	LOC6543730|XP_001973618.1|DERE	LOC108165349|XP_033242451.1|DMIR
OG0010476	LOC6545829|XP_001972198.1|DERE	LOC108153439|XP_017138936.1|DMIR
OG0010477	LOC6546213|XP_001971781.1|DERE	LOC108151651|XP_017135859.1|DMIR
OG0010478	LOC6544074|XP_001971433.1|DERE	LOC108151603|XP_017135778.1|DMIR
OG0010479	LOC6544051|XP_001971420.1|DERE	LOC108153697|XP_017139311.1|DMIR
OG0010480	LOC6543661|XP_001972960.1|DERE	LOC108161433|XP_017151185.1|DMIR
OG0010481	LOC6546281|XP_001972905.1|DERE	LOC108152399|XP_017137187.1|DMIR
OG0010482	LOC6544928|XP_026832229.1|DERE	LOC108151334|XP_017135376.1|DMIR
OG0010483	LOC6545740|XP_001972747.1|DERE	LOC108151138|XP_017135052.1|DMIR
OG0010484	LOC6544171|XP_001973770.1|DERE	LOC108153666|XP_017139269.1|DMIR
OG0010485	LOC6545779|XP_026832724.1|DERE	LOC108152509|XP_017137388.1|DMIR
OG0010486	LOC6544128|XP_001973680.1|DERE	LOC108150851|XP_033243481.1|DMIR
OG0010487	LOC6544451|XP_026833695.1|DERE	LOC108152221|XP_017136891.1|DMIR
OG0010488	LOC6546361|XP_001972893.1|DERE	LOC108151255|XP_017135260.1|DMIR
OG0010489	LOC6545870|XP_001972721.1|DERE	LOC108165556|XP_017157118.1|DMIR
OG0010490	LOC6543101|XP_001969082.2|DERE	LOC108158435|XP_017146207.2|DMIR
OG0010491	LOC6548161|XP_001975122.1|DERE	LOC108158016|XP_017145648.1|DMIR
OG0010492	LOC6546004|XP_001972816.2|DERE	LOC108165344|XP_033242066.1|DMIR
OG0010493	LOC6546169|XP_001972866.1|DERE	LOC108165611|XP_017157176.1|DMIR
OG0010494	LOC26526381|XP_015014267.1|DERE	LOC108153770|XP_017139397.1|DMIR
OG0010495	LOC6545439|XP_001972660.1|DERE	LOC108153250|XP_017138588.1|DMIR
OG0010496	LOC6545293|XP_001972632.3|DERE	LOC108152433|XP_017137254.2|DMIR
OG0010497	LOC6544959|XP_026833423.1|DERE	LOC108165305|XP_017156828.2|DMIR
OG0010498	LOC6540732|XP_001970346.1|DERE	LOC108160965|XP_017150750.1|DMIR
OG0010499	LOC6547827|XP_001974974.1|DERE	LOC108160303|XP_017149705.1|DMIR
OG0010500	LOC6547636|XP_001974953.1|DERE	LOC117188455|XP_033248249.1|DMIR, LOC108158008|XP_017145640.2|DMIR
OG0010501	LOC6549338|XP_001975638.1|DERE	LOC108157976|XP_017145611.1|DMIR
OG0010502	LOC6545954|XP_026833677.1|DERE	LOC108151691|XP_033242154.1|DMIR
OG0010503	LOC6547280|XP_001976147.1|DERE	LOC108158292|XP_017146017.1|DMIR
OG0010504	LOC6549464|XP_001975771.2|DERE	LOC117187901|XP_033246729.1|DMIR, LOC108160960|XP_017150742.1|DMIR
OG0010505	LOC6540853|XP_001970550.2|DERE	LOC117193172|XP_033253798.1|DMIR
OG0010506	LOC6542121|XP_001970696.3|DERE	LOC117190222|XP_033251161.1|DMIR, LOC108160115|XP_017149397.1|DMIR
OG0010507	LOC6548573|XP_026836219.1|DERE	LOC117187845|XP_033246609.1|DMIR, LOC108158335|XP_017146064.2|DMIR
OG0010508	LOC6547900|XP_001976394.1|DERE	LOC108160535|XP_017150086.1|DMIR
OG0010509	LOC6546606|XP_026835718.1|DERE	LOC117190087|XP_033251059.1|DMIR, LOC108160034|XP_017149264.1|DMIR
OG0010510	LOC6548038|XP_001975251.3|DERE	LOC108158244|XP_017145966.1|DMIR
OG0010511	LOC6546554|XP_001974568.2|DERE	LOC108159608|XP_033254461.1|DMIR, LOC117188118|XP_033247351.1|DMIR
OG0010512	LOC6548097|XP_026836574.1|DERE	LOC108160808|XP_017150521.2|DMIR, LOC117188190|XP_033247562.1|DMIR
OG0010513	LOC6547912|XP_001976597.1|DERE	LOC108158318|XP_017146048.1|DMIR
OG0010514	LOC6547909|XP_001976594.1|DERE	LOC108160254|XP_017149609.2|DMIR
OG0010515	LOC6548969|XP_001975553.1|DERE	LOC108160212|XP_017149547.1|DMIR
OG0010516	LOC6543123|XP_001970486.1|DERE	LOC108160995|XP_017150792.1|DMIR
OG0010517	LOC6547528|XP_001974912.1|DERE	LOC108158275|XP_017146000.1|DMIR
OG0010518	LOC6546734|XP_001974527.2|DERE	LOC117188502|XP_033248356.1|DMIR, LOC108157981|XP_033252215.1|DMIR
OG0010519	LOC6541452|XP_001970444.1|DERE	LOC117194133|XP_033254674.1|DMIR
OG0010520	LOC6548818|XP_001975603.1|DERE	LOC108160982|XP_017150774.1|DMIR
OG0010521	LOC6546834|XP_001975941.1|DERE	LOC108161520|XP_017151286.1|DMIR
OG0010522	LOC6543347|XP_001970429.1|DERE	LOC108160896|XP_017150657.1|DMIR
OG0010523	LOC6541838|XP_001970430.1|DERE	LOC108160964|XP_017150748.1|DMIR
OG0010524	LOC6548106|XP_001975147.1|DERE	LOC108159629|XP_017148575.1|DMIR
OG0010525	LOC6547492|XP_001974834.1|DERE	LOC108159162|XP_017147657.1|DMIR
OG0010526	LOC6547493|XP_001974835.2|DERE	LOC108161010|XP_033248199.1|DMIR
OG0010527	LOC6547445|XP_001976381.2|DERE	LOC117191569|XP_033252288.1|DMIR, LOC117190035|XP_033251014.1|DMIR
OG0010528	LOC6547685|XP_001976365.1|DERE	LOC108159185|XP_017147728.1|DMIR
OG0010529	LOC26526120|XP_015012746.1|DERE	LOC117191560|XP_033252280.1|DMIR, LOC108158382|XP_017146124.1|DMIR
OG0010530	LOC6548338|XP_001975294.1|DERE	LOC108160746|XP_017150428.1|DMIR
OG0010531	LOC6555446|XP_001981890.1|DERE	LOC108154080|XP_017139680.1|DMIR
OG0010532	LOC6552643|XP_001980909.1|DERE	LOC108155925|XP_017142566.1|DMIR
OG0010533	LOC6546253|XP_026833022.1|DERE	LOC108151587|XP_017135756.1|DMIR
OG0010534	LOC6553519|XP_001979350.1|DERE	LOC108154311|XP_017140057.1|DMIR
OG0010535	LOC6553844|XP_001979476.1|DERE	LOC108155949|XP_017142602.1|DMIR
OG0010536	LOC6553849|XP_001979481.1|DERE	LOC108154391|XP_017140143.1|DMIR
OG0010537	LOC6552674|XP_001980913.2|DERE	LOC108155926|XP_017142568.1|DMIR
OG0010538	LOC6553272|XP_001980131.1|DERE	LOC108154797|XP_033244218.1|DMIR
OG0010539	LOC6552853|XP_026831849.1|DERE	LOC108153837|XP_017139424.1|DMIR
OG0010540	LOC6555291|XP_001981207.2|DERE	LOC108157262|XP_017144730.1|DMIR
OG0010541	LOC6544175|XP_001972372.1|DERE	LOC108165336|XP_017156859.1|DMIR
OG0010542	LOC6552829|XP_001979062.1|DERE	LOC108157238|XP_017144696.1|DMIR
OG0010543	LOC6554213|XP_001981230.1|DERE	LOC108154057|XP_033245514.1|DMIR
OG0010544	LOC6553655|XP_001980304.1|DERE	LOC108154434|XP_017140193.1|DMIR
OG0010545	LOC6553663|XP_001980343.1|DERE	LOC108154358|XP_033245768.1|DMIR
OG0010546	LOC6554084|XP_001979596.1|DERE	LOC108157177|XP_017144588.1|DMIR
OG0010547	LOC6553882|XP_001979593.1|DERE	LOC108157179|XP_017144591.1|DMIR
OG0010548	LOC6555400|XP_001981650.1|DERE	LOC108154631|XP_017140444.1|DMIR
OG0010549	LOC6553759|XP_001980384.1|DERE	LOC108156625|XP_017143672.1|DMIR
OG0010550	LOC6554592|XP_001981327.1|DERE	LOC108156109|XP_017142894.1|DMIR
OG0010551	LOC6554553|XP_001981313.1|DERE	LOC108156458|XP_017143411.2|DMIR
OG0010552	LOC6554961|XP_001981133.1|DERE	LOC108156427|XP_017143369.1|DMIR
OG0010553	LOC6554962|XP_001981134.1|DERE	LOC108156423|XP_017143361.1|DMIR
OG0010554	LOC6554447|XP_015009214.1|DERE	LOC117187270|XP_033245496.1|DMIR
OG0010555	LOC6554885|XP_001982240.2|DERE	LOC108154440|XP_017140202.1|DMIR
OG0010556	LOC6554313|XP_001981744.1|DERE	LOC108156984|XP_017144266.1|DMIR
OG0010557	LOC6551897|XP_001980612.1|DERE	LOC108154347|XP_017140102.1|DMIR
OG0010558	LOC6551924|XP_001980622.1|DERE	LOC108157253|XP_017144720.1|DMIR
OG0010559	LOC113564128|XP_026835155.1|DERE	LOC108154258|XP_017139982.1|DMIR
OG0010560	LOC6552989|XP_001979118.1|DERE	LOC108155429|XP_017141727.1|DMIR
OG0010561	LOC6551751|XP_001979699.1|DERE	LOC108157267|XP_017144744.1|DMIR
OG0010562	LOC6551971|XP_001980656.1|DERE	LOC108157349|XP_017144859.1|DMIR
OG0010563	LOC6551973|XP_026839646.1|DERE	LOC108156188|XP_017143008.1|DMIR
OG0010564	LOC6555058|XP_001981386.1|DERE	LOC108154733|XP_017140589.1|DMIR
OG0010565	LOC6555289|XP_001981205.1|DERE	LOC108157257|XP_017144723.2|DMIR, LOC117194603|XP_033255026.1|DMIR
OG0010566	LOC26526643|XP_026831863.1|DERE	LOC108155791|XP_017142350.1|DMIR
OG0010567	LOC6553719|XP_001979430.1|DERE	LOC108157799|XP_017145481.1|DMIR
OG0010568	LOC6555157|XP_001981168.1|DERE	LOC108157819|XP_017145507.1|DMIR
OG0010569	LOC6554964|XP_001981136.1|DERE	LOC108156431|XP_017143375.1|DMIR
OG0010570	LOC6555237|XP_026837469.1|DERE	LOC108154339|XP_017140089.1|DMIR
OG0010571	LOC6553755|XP_001979415.1|DERE	LOC108157358|XP_017144870.1|DMIR
OG0010572	LOC6555395|XP_001982351.1|DERE	LOC108155993|XP_017142680.1|DMIR
OG0010573	LOC6554417|XP_001981918.1|DERE	LOC108155351|XP_017141599.1|DMIR
OG0010574	LOC6554418|XP_001981919.2|DERE	LOC108155355|XP_017141606.1|DMIR
OG0010575	LOC6554849|XP_026839498.1|DERE	LOC108156234|XP_017143069.1|DMIR
OG0010576	LOC6552048|XP_001980724.1|DERE	LOC108155527|XP_033246046.1|DMIR
OG0010577	LOC6552333|XP_001979792.3|DERE	LOC108157284|XP_017144772.1|DMIR
OG0010578	LOC6554364|XP_001981254.1|DERE	LOC108156372|XP_017143269.1|DMIR
OG0010579	LOC6552887|XP_001979987.1|DERE	LOC108157843|XP_017145535.1|DMIR
OG0010580	LOC6552221|XP_001979742.1|DERE	LOC108154562|XP_017140352.1|DMIR
OG0010581	LOC6552014|XP_001978779.1|DERE	LOC108154582|XP_017140374.1|DMIR
OG0010582	LOC26526789|XP_015009407.1|DERE	LOC108155245|XP_017141425.2|DMIR
OG0010583	LOC6552345|XP_001979766.2|DERE	LOC108157689|XP_017145345.1|DMIR
OG0010584	LOC6552768|XP_001979953.1|DERE	LOC108156100|XP_017142881.1|DMIR
OG0010585	LOC6553385|XP_001980202.1|DERE	LOC108157820|XP_017145508.1|DMIR
OG0010586	LOC6552099|XP_001978869.1|DERE	LOC108154115|XP_017139729.1|DMIR
OG0010587	LOC6555243|XP_026837491.1|DERE	LOC117187041|XP_033244636.1|DMIR, LOC108155862|XP_017142470.2|DMIR
